Cr-50(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
106059 3.42604
106074 3.54428
106088 3.73376
106103 4.05753
106118 4.68000
106125 5.22334
106133 6.05966
106140 7.47437
106147 10.0565
106151 12.1858
106155 15.2974
106158 19.9453
106162 26.6576
106168 41.5458
106173 51.7674
106178 42.4004
106184 28.0061
106190 17.8978
106196 12.5103
106202 9.51688
106208 7.73046
106214 6.59230
106220 5.82669
106232 4.90143
106244 4.37680
106256 4.05299
106280 3.68979
106304 3.49780
106328 3.38332
106375 3.25554
106423 3.18642
106471 3.14273
106567 3.08800
106662 3.05216
106758 3.02450
106950 2.98010
107141 2.94239
107332 2.90810
107524 2.87706
107620 2.86776
107667 2.88463
107691 2.96846
107703 3.24875
107709 3.99114
107712 5.40908
107714 7.20526
107715 10.6600
107716 15.5976
107718 18.6379
107719 15.3506
107720 10.8054
107721 7.27210
107723 5.52227
107725 4.10606
107731 3.29776
107742 2.97905
107764 2.87388
107807 2.83829
107895 2.81685
108070 2.78748
108420 2.73342
109120 2.62959
109821 2.52985
109996 2.50691
110171 2.48818
110258 2.48402
110346 2.49317
110390 2.51434
110433 2.57758
110455 2.66080
110477 2.86924
110488 3.11742
110494 3.33394
110499 3.66771
110505 4.24470
110510 5.30972
110513 6.25783
110516 7.65364
110518 9.84589
110521 13.3230
110524 19.8459
110528 24.2436
110531 19.9190
110534 13.3454
110538 8.99938
110541 6.60608
110545 5.25002
110548 4.45248
110555 3.57083
110561 3.14915
110568 2.91227
110575 2.77076
110588 2.61537
110615 2.49112
110642 2.44362
110696 2.40507
110750 2.38723
110966 2.34794
111181 2.31682
111397 2.29052
111612 2.27748
111720 2.28423
111828 2.31314
111936 2.39543
111990 2.48278
112044 2.63894
112097 2.94352
112124 3.21161
112151 3.63029
112178 4.33398
112205 5.61344
112232 8.20903
112246 10.5228
112259 13.9533
112279 21.1773
112298 26.2170
112318 21.8190
112337 14.8492
112354 10.8579
112371 8.54203
112387 7.29430
112404 6.80833
112421 7.07170
112437 8.50683
112446 10.0806
112454 12.7309
112462 17.4185
112471 25.5627
112480 39.3712
112489 49.0442
112498 40.4119
112507 26.7414
112516 17.3497
112526 12.1870
112536 9.24060
112545 7.45532
112555 6.27811
112564 5.46960
112583 4.46087
112603 3.86641
112622 3.48485
112660 3.02764
112698 2.76517
112736 2.59536
112813 2.38665
112890 2.25923
112966 2.16966
113119 2.04138
113272 1.94126
113425 1.84940
113731 1.65526
114038 1.40328
114191 1.23410
114344 1.01677
114497 0.727549
114573 0.547946
114650 0.346558
114727 0.145300
114765 0.0701405
114803 0.0502854
114822 0.0810468
114841 0.157532
114860 0.303085
114880 0.553345
114899 0.966027
114918 1.62236
114937 2.65401
114956 4.25024
114977 6.86869
114997 10.6689
115038 20.1850
115059 23.0922
115080 23.3297
115121 19.3374
115160 15.1709
115180 13.5315
115190 12.8228
115195 12.5224
115197 12.4679
115199 12.6636
115199 13.0991
115200 14.8850
115200 17.8585
115201 15.0792
115202 13.0157
115203 12.4412
115204 12.0918
115207 11.8076
115213 11.4248
115225 10.7813
115250 9.71320
115299 8.16016
115347 7.10286
115396 6.34647
115494 5.34827
115591 4.72559
115689 4.30117
115786 3.99373
115884 3.75865
115933 3.65813
115957 3.60957
115969 3.59405
115975 3.64593
115978 3.91257
115980 4.75674
115981 6.85219
115981 10.1809
115981 16.9428
115982 31.7301
115982 18.1139
115983 11.2331
115983 8.30008
115984 5.64606
115985 4.38079
115988 3.85967
115993 3.66588
116004 3.58549
116025 3.52926
116067 3.45795
116152 3.34427
116237 3.24885
116321 3.16651
116406 3.09508
116491 3.03577
116533 3.01513
116575 3.01600
116597 3.04465
116618 3.14870
116628 3.29362
116639 3.65588
116644 4.06638
116650 4.90769
116652 5.70558
116655 6.96339
116657 9.11720
116660 12.8993
116663 19.3182
116666 23.6575
116668 19.6303
116671 13.5598
116673 10.4252
116675 8.35505
116677 6.98635
116679 6.09610
116683 4.95584
116687 4.34298
116695 3.72106
116703 3.43202
116718 3.17548
116734 3.06434
116766 2.96312
116797 2.91300
116860 2.85449
116923 2.81428
117049 2.75155
117175 2.69954
117428 2.61222
117680 2.53912
117932 2.47575
118184 2.42110
118310 2.39950
118436 2.39235
118499 2.40910
118531 2.43340
118562 2.48354
118594 2.59517
118609 2.70421
118625 2.89005
118641 3.24227
118649 3.54380
118657 3.99820
118665 4.74114
118672 6.02931
118680 8.44200
118688 13.1065
118695 20.0155
118702 24.8102
118709 20.5768
118716 13.9735
118721 10.5613
118726 8.34197
118731 6.83820
118736 5.83381
118746 4.60107
118756 3.92534
118766 3.51072
118776 3.24314
118796 2.92428
118817 2.74843
118837 2.64004
118877 2.51636
118917 2.44866
118957 2.40576
119038 2.35288
119118 2.31933
119199 2.29438
119359 2.25609
119681 2.19737
120003 2.14755
120324 2.10168
120646 2.05808
120968 2.01637
121129 1.99831
121209 1.99909
121249 2.03685
121269 2.19258
121275 2.34625
121280 2.73622
121282 3.21215
121285 4.31616
121286 5.57041
121287 7.84045
121288 10.2425
121288 13.5661
121289 18.9916
121290 28.3736
121290 44.0205
121291 54.8903
121292 44.0303
121292 28.3805
121293 17.8883
121294 12.2813
121295 8.72849
121295 6.89581
121297 4.79677
121298 3.84006
121301 2.93794
121304 2.55897
121310 2.25344
121316 2.13560
121339 2.01121
121385 1.97267
121478 1.95228
121664 1.92626
122035 1.87774
122778 1.77913
123521 1.67349
123893 1.61566
124078 1.58363
124171 1.56477
124218 1.55492
124241 1.56630
124253 1.66216
124258 2.05223
124261 3.21806
124263 5.84444
124263 9.31490
124264 13.0991
124264 18.3851
124265 28.4388
124265 36.6307
124266 29.5285
124266 19.6890
124267 12.1352
124267 7.96586
124268 4.56551
124270 3.30257
124271 2.70611
124276 1.95397
124285 1.69286
124304 1.60305
124343 1.56622
124420 1.54148
124573 1.50970
124880 1.45083
125493 1.32199
126107 1.16694
126721 0.971213
127334 0.712275
127641 0.549751
127948 0.362173
128255 0.160705
128408 0.0712943
128485 0.0374855
128561 0.0174776
128638 0.0195037
128715 0.0563592
128753 0.0938106
128792 0.148213
128830 0.224304
128868 0.327337
128945 0.646097
129022 1.19023
129098 2.09948
129175 3.59320
129241 5.57468
129307 8.40368
129373 12.1435
129389 13.2366
129405 14.4840
129414 15.3017
129422 16.5370
129426 17.6011
129430 19.4925
129432 21.1658
129434 23.6656
129436 28.0524
129438 35.2425
129441 47.5430
129443 56.4059
129445 49.0270
129447 37.1617
129450 28.7744
129452 24.4606
129455 22.1606
129457 20.8562
129462 19.6018
129467 19.1295
129476 18.9506
129485 19.0933
129504 19.6069
129540 20.5375
129613 20.8171
129686 19.3753
129723 18.3392
129759 17.2393
129781 16.6129
129792 16.4691
129794 16.5810
129797 16.9975
129798 17.5696
129800 18.7424
129801 22.1191
129802 26.1442
129802 32.9280
129803 44.4899
129804 51.5904
129804 45.7301
129805 34.6865
129806 26.3312
129807 22.0256
129808 18.7694
129810 17.5180
129812 16.8939
129815 16.2657
129819 15.9495
129826 15.5656
129833 15.2948
129860 14.4595
129915 13.0833
130026 10.9136
130136 9.32726
130246 8.15105
130467 6.56745
130687 5.57492
130908 4.90374
131128 4.42286
131570 3.78213
132011 3.37397
132452 3.08955
132893 2.87832
133114 2.79237
133224 2.75677
133279 2.75304
133307 2.79877
133320 2.98530
133327 3.58525
133329 4.06844
133331 5.09342
133332 7.82074
133333 11.3694
133334 17.6728
133335 26.5743
133336 32.4927
133336 26.5310
133337 17.5820
133338 10.7297
133339 7.72114
133340 5.01437
133342 4.00430
133344 3.53092
133350 2.95440
133364 2.76741
133391 2.70877
133445 2.67911
133553 2.64291
133768 2.57993
133984 2.52259
134200 2.46971
134631 2.37484
135062 2.29135
135494 2.21645
135925 2.14864
136141 2.11823
136357 2.09558
136465 2.09565
136518 2.10513
136572 2.13071
136626 2.19682
136653 2.26692
136680 2.39463
136707 2.65639
136721 2.89815
136734 3.29319
136748 4.00655
136761 5.44941
136768 6.78074
136775 8.89995
136781 12.4865
136788 18.6873
136795 29.2186
136802 36.5920
136810 30.2007
136817 20.0256
136823 13.9069
136830 10.1924
136836 7.90894
136842 6.46228
136855 4.78084
136868 3.91121
136881 3.39928
136893 3.07713
136919 2.70375
136944 2.50302
136970 2.38142
137021 2.24521
137072 2.17182
137123 2.12607
137225 2.07055
137327 2.03602
137429 2.01071
137632 1.97235
138040 1.91404
138448 1.86447
138855 1.81851
139263 1.77446
139671 1.73184
139875 1.71328
139977 1.71547
140028 1.76222
140040 1.81236
140053 1.94329
140059 2.10510
140066 2.46983
140069 2.86039
140072 3.60853
140075 5.25529
140077 6.84454
140078 9.32127
140080 13.9305
140082 17.3482
140084 14.3553
140086 9.72386
140089 6.44607
140091 4.67565
140093 3.70393
140095 3.13008
140100 2.52577
140104 2.23916
140113 1.97748
140121 1.86669
140139 1.77520
140156 1.73859
140226 1.69421
140366 1.67103
140505 1.65971
140645 1.65721
140784 1.67575
140854 1.70537
140924 1.76912
140994 1.91652
141029 2.06386
141064 2.32219
141098 2.82151
141116 3.25965
141133 3.93934
141151 5.07407
141168 7.09745
141186 11.0981
141194 14.5096
141203 19.4536
141217 30.9410
141231 39.1658
141245 32.3644
141259 21.3174
141268 16.1988
141277 12.6506
141295 8.39405
141313 6.16004
141331 4.87874
141349 4.07443
141366 3.54057
141402 2.89877
141438 2.53847
141474 2.31554
141545 2.06079
141617 1.92331
141688 1.83865
141831 1.74115
141974 1.68982
142046 1.67631
142117 1.67366
142189 1.69269
142224 1.72055
142260 1.77643
142296 1.89695
142314 2.01090
142332 2.20012
142349 2.54634
142358 2.83152
142367 3.25447
142376 3.92135
142385 5.00815
142394 6.90076
142403 10.2957
142412 15.7446
142421 19.6577
142430 16.3497
142439 10.9574
142448 7.51393
142456 5.54385
142465 4.36455
142474 3.63767
142482 3.15399
142491 2.82476
142508 2.41358
142525 2.17538
142543 2.02562
142577 1.85398
142612 1.76101
142646 1.70407
142715 1.63802
142784 1.60009
142853 1.57453
142991 1.53972
143268 1.49401
143544 1.45906
144096 1.39954
144649 1.34585
145201 1.29644
145478 1.27451
145754 1.25686
146030 1.24974
146168 1.25574
146306 1.27705
146375 1.29900
146444 1.33505
146514 1.39642
146583 1.50751
146652 1.73257
146686 1.93944
146721 2.28175
146755 2.90717
146773 3.43033
146790 4.21290
146807 5.46583
146824 7.58883
146842 11.5198
146859 19.0695
146874 29.7926
146889 36.9633
146904 29.7547
146919 18.9432
146933 12.3067
146948 8.50750
146962 6.25088
146976 4.85920
147005 3.31884
147033 2.54852
147062 2.11006
147090 1.83947
147147 1.53503
147204 1.37618
147261 1.28187
147318 1.22038
147374 1.17729
147488 1.12027
147602 1.08299
147830 1.03256
148057 0.994909
148285 0.962058
148740 0.901035
149651 0.781345
149879 0.753315
150106 0.733693
150220 0.736841
150277 0.748845
150334 0.778099
150391 0.849617
150419 0.923217
150448 1.05478
150476 1.31941
150490 1.55972
150505 1.95196
150519 2.65557
150533 4.05711
150540 5.32879
150547 7.37145
150554 10.8184
150562 16.7485
150569 26.6117
150577 33.0628
150585 26.6032
150592 17.0444
150600 10.7423
150608 7.22515
150616 5.20103
150623 3.97613
150631 3.17023
150639 2.62789
150654 1.95470
150670 1.57051
150685 1.33320
150716 1.06356
150747 0.918913
150778 0.829493
150809 0.766130
150825 0.752639
150833 0.834634
150837 1.22882
150839 2.35793
150840 4.74310
150840 7.90509
150840 13.6769
150841 27.9455
150842 22.6975
150842 15.1761
150843 8.40774
150843 5.46194
150844 3.03028
150846 1.62891
150850 1.06628
150858 0.854006
150875 0.765638
150908 0.713430
150974 0.666174
151106 0.613674
151370 0.547812
151897 0.444412
152425 0.344818
152689 0.295764
152820 0.279298
152886 0.307640
152903 0.346574
152919 0.455151
152928 0.593603
152936 0.915310
152940 1.26093
152944 1.93094
152948 3.43095
152950 4.94895
152952 7.30849
152955 11.7674
152957 14.8015
152960 12.0536
152962 7.79494
152964 5.16314
152966 3.64038
152971 2.06094
152975 1.36001
152979 0.996962
152988 0.653367
152996 0.501139
153014 0.371186
153031 0.316780
153100 0.246791
153237 0.203230
153512 0.147860
153787 0.101111
154063 0.0628729
154338 0.0383506
154475 0.0339739
154613 0.0370159
154750 0.0497506
154888 0.0751533
155026 0.117228
155094 0.146060
155129 0.162718
155146 0.171881
155155 0.178369
155159 0.190007
155161 0.226356
155162 0.347844
155163 2.57355
155163 5.07681
155164 2.68680
155165 0.384057
155166 0.253363
155168 0.206080
155172 0.193734
155180 0.193909
155197 0.202326
155230 0.223027
155296 0.271244
155428 0.396123
155560 0.568622
155692 0.804571
155824 1.12630
155956 1.56331
156220 2.95932
156374 4.25358
156529 6.04241
156606 7.15088
156683 8.40526
156722 9.08609
156760 9.80883
156780 10.1983
156799 10.6441
156809 10.9337
156818 11.3689
156823 11.7421
156828 12.4082
156833 13.9082
156835 15.4842
156838 18.3571
156840 22.7755
156842 26.0528
156845 23.3634
156847 19.0244
156849 16.3046
156852 14.7577
156856 13.2711
156861 12.6892
156865 12.4420
156874 12.2998
156883 12.3357
156901 12.5653
156919 12.8585
156990 14.1155
157180 16.6668
157370 17.1822
157750 13.8657
157848 12.7690
157897 12.2376
157922 11.9780
157934 11.8497
157940 11.7885
157943 11.7666
157945 11.7872
157945 11.8945
157946 13.4347
157946 15.2354
157947 13.5166
157948 11.7991
157949 11.7220
157952 11.6747
157957 11.6151
157967 11.5073
157988 11.2978
158030 10.8915
158113 10.1269
158279 8.78666
158612 6.75171
158945 5.33021
159277 4.29259
159942 2.84022
160275 2.27720
160441 2.01555
160525 1.88634
160566 1.81954
160587 1.78316
160597 1.76853
160603 1.80205
160605 1.99938
160606 2.65222
160607 3.91998
160608 10.7872
160608 20.9148
160609 11.8726
160609 5.72851
160609 3.96695
160610 2.66875
160612 2.10782
160616 1.88227
160623 1.79400
160637 1.74446
160664 1.69154
160720 1.60402
160832 1.43787
161055 1.11196
161278 0.790095
161502 0.478863
161725 0.206983
161837 0.109075
161893 0.0779956
161948 0.0642556
162004 0.0739147
162060 0.115487
162116 0.201741
162172 0.353715
162227 0.612659
162255 0.810165
162283 1.08824
162311 1.51383
162339 2.26638
162353 2.91861
162367 3.95899
162381 5.80176
162395 9.23367
162407 14.2083
162420 17.8880
162427 16.9342
162434 14.2862
162444 10.3694
162458 7.14584
162471 5.51783
162485 4.70150
162498 4.30451
162525 4.11616
162552 4.31556
162606 5.24162
162659 6.57724
162874 13.5182
162984 15.9808
163094 16.6624
163313 14.7028
163498 12.3820
163684 10.4816
163869 9.04690
163962 8.46840
164008 8.20512
164032 8.07679
164043 8.01462
164049 8.00882
164052 8.12898
164053 8.55800
164054 9.52437
164055 16.4664
164055 25.9984
164056 17.5021
164056 10.1493
164057 8.96818
164058 8.35044
164061 8.08746
164067 7.96786
164078 7.87865
164101 7.75681
164146 7.54434
164235 7.16484
164415 6.52897
164775 5.59534
165135 4.94304
165315 4.68453
165405 4.56744
165450 4.51028
165472 4.48029
165483 4.46396
165489 4.46213
165492 4.50449
165493 4.69098
165494 5.22104
165495 10.1192
165495 16.4923
165495 10.8218
165496 5.43034
165497 4.81176
165499 4.58122
165502 4.49969
165509 4.46347
165523 4.43629
165551 4.39981
165608 4.33563
165720 4.21733
165945 4.00576
166395 3.65694
167296 3.14896
167746 2.95520
167971 2.86931
168196 2.79049
168421 2.72037
168646 2.66814
168759 2.66206
168815 2.67339
168871 2.70697
168928 2.79191
168956 2.87707
168984 3.02353
169012 3.29763
169026 3.52869
169040 3.87360
169054 4.42280
169068 5.33818
169082 6.99153
169096 10.0522
169110 14.7710
169123 18.2434
169136 15.4081
169150 10.6713
169165 7.24902
169180 5.46464
169195 4.49063
169210 3.91605
169226 3.55238
169241 3.30842
169271 3.01124
169302 2.84256
169332 2.73612
169393 2.61052
169454 2.53790
169514 2.48883
169636 2.42186
169758 2.37319
169879 2.33255
170001 2.29564
170062 2.27695
170092 2.26572
170107 2.25799
170115 2.25708
170119 2.28518
170120 2.41020
170121 2.79133
170122 6.33364
170123 11.0137
170123 6.93343
170124 3.24032
170125 2.70565
170127 2.43202
170130 2.32808
170137 2.28719
170150 2.26867
170177 2.25551
170230 2.23904
170337 2.21110
170551 2.15960
170979 2.06420
171835 1.89027
172690 1.72966
173118 1.65243
173332 1.61428
173439 1.59519
173492 1.58556
173519 1.58112
173533 1.58179
173539 1.59597
173543 1.65498
173544 1.85863
173545 2.33712
173546 5.59747
173546 9.86650
173547 5.83955
173548 2.22863
173549 1.80109
173551 1.64625
173555 1.59747
173564 1.58100
173581 1.57326
173616 1.56558
173686 1.55281
173824 1.52836
174102 1.48050
174380 1.43644
174519 1.42901
174554 1.43965
174589 1.47893
174606 1.53587
174623 1.68822
174632 1.88141
174641 2.34783
174645 2.88175
174649 3.96472
174652 5.01388
174654 6.68967
174656 9.84320
174658 15.4429
174660 23.8739
174662 29.5046
174664 23.8820
174666 15.4368
174667 11.8268
174668 9.27023
174671 6.18539
174673 4.55157
174676 3.60990
174680 2.64073
174685 2.19068
174695 1.78638
174704 1.62137
174723 1.48778
174742 1.43533
174819 1.37153
174971 1.33172
175276 1.27537
175582 1.22303
175734 1.20289
175811 1.21524
175849 1.30412
175858 1.39519
175868 1.63209
175873 1.93034
175877 2.62121
175880 3.39907
175882 4.98680
175883 6.46355
175885 8.90362
175886 13.1905
175887 20.6111
175888 31.9248
175889 39.9964
175890 31.9415
175892 20.6189
175892 15.2924
175893 11.4699
175895 7.32006
175896 5.07801
175898 3.90697
175901 2.68586
175904 2.12515
175910 1.64406
175916 1.44925
175929 1.29533
175941 1.23614
175991 1.16954
176090 1.13727
176288 1.10117
176486 1.08098
176536 1.08797
176585 1.12295
176610 1.17733
176635 1.32771
176647 1.52104
176659 1.99155
176666 2.52362
176672 3.62892
176675 4.67479
176678 6.43335
176681 9.59810
176684 15.2549
176687 23.9143
176690 29.7173
176693 23.9739
176696 15.3814
176699 9.88342
176701 6.88298
176704 5.12104
176707 4.02801
176713 2.82247
176718 2.21621
176729 1.65423
176741 1.41482
176763 1.21550
176786 1.13582
176830 1.07064
176875 1.04349
176965 1.02096
177055 1.01875
177145 1.04286
177190 1.07566
177235 1.13942
177280 1.27171
177302 1.39317
177325 1.58931
177347 1.93385
177369 2.59936
177381 3.18847
177392 4.09513
177403 5.55647
177414 7.94497
177428 12.3129
177441 15.5432
177455 12.9123
177468 8.48017
177481 5.63830
177494 4.01935
177507 3.06772
177520 2.47739
177533 2.09088
177545 1.82559
177571 1.49611
177597 1.30685
177623 1.18752
177674 1.04895
177726 0.971981
177778 0.922562
177881 0.860045
178087 0.785616
178294 0.731095
178707 0.636190
179120 0.545686
179945 0.366373
180358 0.278499
180565 0.236530
180668 0.220260
180720 0.231011
180745 0.307020
180758 0.567805
180765 1.24650
180768 2.44879
180770 3.86920
180771 6.91446
180774 14.1490
180775 11.5023
180777 7.43143
180778 4.32833
180780 2.73704
180783 1.39366
180789 0.639584
180802 0.334863
180828 0.229177
180879 0.188892
180981 0.160695
181185 0.122060
181593 0.0623512
181797 0.0420672
182000 0.0306488
182204 0.0307675
182408 0.0459164
182612 0.0806517
182816 0.140871
183020 0.234237
183224 0.370603
183428 0.562915
183632 0.827361
184040 1.66028
184440 3.05201
184840 5.23532
185640 11.4791
185901 13.2133
186032 13.8603
186163 14.3466
186294 14.6954
186424 14.9956
186490 15.2167
186522 15.3913
186555 15.6541
186588 16.0831
186620 16.8361
186653 18.2844
186669 19.4953
186686 21.2240
186739 28.2898
186765 25.6775
186792 21.2725
186820 18.2541
186848 16.6081
186876 15.6630
186904 15.0722
186932 14.6691
186960 14.3749
187016 13.9554
187072 13.6462
187128 13.3887
187240 12.9406
187392 12.3902
187543 11.8701
187695 11.3733
187847 10.9016
187998 10.4568
188150 10.0445
188226 9.85637
188302 9.69786
188340 9.65031
188377 9.67784
188396 9.77749
188415 10.0595
188425 10.3792
188434 11.0000
188439 11.5435
188444 12.3523
188449 13.6129
188453 15.5892
188459 19.4993
188466 22.3338
188472 19.9552
188478 16.0145
188483 13.6429
188489 12.2257
188494 11.3484
188499 10.7815
188510 10.1263
188520 9.77595
188542 9.41988
188563 9.23843
188605 9.03258
188648 8.89617
188733 8.68207
188818 8.49673
188988 8.16222
189157 7.85920
189497 7.32664
189837 6.87976
190177 6.51778
190347 6.37700
190517 6.27928
190686 6.26251
190771 6.31439
190856 6.44559
190941 6.72812
191026 7.33202
191069 7.87657
191111 8.71820
191154 10.0567
191196 12.1778
191252 16.4193
191308 19.5499
191364 17.0417
191420 12.8191
191484 9.73649
191547 8.08606
191611 7.15643
191674 6.58721
191738 6.21074
191802 5.94495
191929 5.59262
192056 5.36315
192183 5.19525
192310 5.06146
192374 5.00161
192406 4.97076
192422 4.95291
192430 4.94736
192434 4.98159
192436 5.16224
192437 5.74998
192437 11.4708
192438 18.8961
192438 12.3849
192439 6.39584
192440 5.51603
192442 5.15526
192445 5.02354
192452 4.97222
192467 4.94343
192495 4.91416
192552 4.86870
192666 4.78884
192893 4.64962
193349 4.41869
194259 4.05975
195169 3.77971
195624 3.65967
195852 3.60371
195966 3.57665
196023 3.56328
196051 3.55659
196065 3.55343
196072 3.55333
196076 3.56046
196078 3.59173
196080 5.19241
196080 6.93025
196080 5.28773
196081 3.66334
196082 3.58924
196085 3.56188
196089 3.55258
196098 3.54779
196116 3.54271
196153 3.53415
196225 3.51780
196371 3.48629
196661 3.42910
196807 3.40743
196952 3.40392
197025 3.42605
197098 3.51062
197134 3.62777
197152 3.73598
197170 3.91145
197188 4.22162
197207 4.82263
197216 5.35331
197225 6.17791
197234 7.50926
197243 9.65720
197254 13.6804
197265 16.7013
197276 14.3631
197287 10.3461
197294 8.55928
197300 7.30482
197313 5.76953
197327 4.95104
197340 4.47838
197353 4.17962
197367 3.98075
197393 3.74108
197420 3.60560
197446 3.52107
197499 3.42244
197552 3.36647
197605 3.32963
197711 3.28115
197924 3.22049
198136 3.17553
198560 3.10083
198985 3.03654
199409 2.98242
199834 2.95018
200046 2.95907
200152 2.98105
200258 3.02944
200365 3.13652
200418 3.23728
200471 3.40281
200524 3.69704
200577 4.27770
200603 4.79889
200630 5.62129
200656 6.98554
200683 9.29911
200741 16.2426
200770 13.8721
200799 9.74056
200833 6.73662
200866 5.19205
200899 4.35669
200933 3.87082
200999 3.36248
201066 3.11734
201199 2.89184
201333 2.79014
201466 2.73893
201533 2.73086
201599 2.74389
201666 2.80464
201699 2.87535
201733 3.00438
201766 3.25341
201799 3.77549
201816 4.25757
201833 5.02331
201849 6.29771
201866 8.40826
201887 12.5288
201908 15.5844
201928 13.4689
201949 9.84109
201962 8.18088
201975 6.97727
202000 5.48229
202026 4.65070
202051 4.15198
202077 3.82771
202102 3.60587
202153 3.32638
202205 3.16037
202256 3.05185
202358 2.91836
202460 2.83843
202562 2.78387
202766 2.71071
202970 2.66026
203175 2.62067
203583 2.55728
203991 2.50447
204400 2.45816
204808 2.42184
205013 2.41847
205115 2.44254
205166 2.52672
205179 2.60509
205191 2.80454
205198 3.05245
205204 3.64334
205207 4.30259
205210 5.65738
205212 6.92805
205214 9.04830
205215 12.8298
205217 19.7681
205218 30.2022
205220 37.1111
205221 30.2254
205223 19.7786
205224 14.9717
205225 11.9318
205227 8.10930
205229 6.13415
205230 5.06034
205234 3.89923
205238 3.37257
205245 2.90839
205253 2.72058
205268 2.57565
205283 2.52486
205343 2.49847
205403 2.54214
205462 2.63777
205522 2.83072
205552 2.99998
205582 3.26026
205612 3.68421
205642 4.41412
205672 5.76387
205702 8.36718
205730 12.3701
205757 15.3573
205785 13.1487
205813 9.34514
205842 6.69041
205871 5.20673
205900 4.35111
205929 3.82512
205959 3.48152
205988 3.24521
206046 2.95009
206104 2.77879
206163 2.67365
206221 2.63186
206250 2.73087
206258 2.84389
206265 3.13334
206269 3.48044
206272 4.21418
206276 6.20974
206278 8.66582
206280 13.9412
206281 20.9105
206282 25.3476
206284 20.9320
206285 13.9639
206286 10.2331
206288 7.97393
206290 5.55247
206292 4.37609
206294 3.78109
206299 3.19356
206303 2.93205
206321 2.61828
206357 2.50390
206429 2.43899
206573 2.37299
206716 2.32715
206860 2.29005
207004 2.25981
207147 2.24804
207219 2.27066
207255 2.30499
207291 2.37584
207327 2.52824
207345 2.66884
207363 2.89176
207381 3.26705
207398 3.93014
207416 5.19576
207434 7.67255
207451 11.6614
207468 14.6176
207486 12.5989
207503 9.14722
207520 6.78301
207537 5.39359
207554 4.55580
207571 4.02422
207588 3.66399
207606 3.41005
207640 3.08373
207674 2.88653
207709 2.75725
207777 2.59941
207846 2.50735
207915 2.44676
208052 2.37035
208190 2.32205
208327 2.28681
208464 2.25782
208533 2.24277
208567 2.23124
208585 2.21796
208593 2.20055
208597 2.18589
208600 2.21239
208601 2.39979
208602 5.03371
208602 8.87383
208602 6.05379
208603 3.07904
208604 2.60665
208606 2.39416
208610 2.30659
208618 2.26788
208634 2.24860
208665 2.23608
208728 2.22336
208854 2.20485
209105 2.17417
209356 2.14744
209481 2.13618
209544 2.13594
209576 2.15629
209591 2.24109
209599 2.52258
209603 3.28368
209605 4.85739
209606 7.00453
209607 11.4669
209608 20.8876
209610 11.5022
209611 7.36589
209611 5.19099
209613 3.53975
209617 2.63509
209623 2.27876
209637 2.16397
209664 2.12888
209719 2.11492
209828 2.10237
210046 2.08191
210482 2.04341
210918 2.00536
211136 1.98478
211245 1.97145
211299 1.96052
211327 1.95350
211340 1.97129
211347 2.09609
211350 2.54683
211352 3.64433
211353 5.56443
211354 11.4234
211355 22.3408
211356 12.8524
211356 7.51932
211357 5.40739
211358 3.65455
211361 2.63766
211366 2.22163
211375 2.06616
211395 2.00761
211434 1.98226
211513 1.96641
211671 1.94904
211986 1.92047
212616 1.86487
212931 1.83731
213246 1.81548
213404 1.81643
213483 1.82747
213561 1.85647
213640 1.92919
213680 2.00306
213719 2.13125
213758 2.37073
213798 2.86874
213818 3.32904
213837 4.07381
213857 5.33291
213877 7.48296
213899 11.3958
213922 14.3242
213944 12.2326
213967 8.61816
213985 6.56575
214003 5.24382
214021 4.38318
214039 3.80458
214075 3.10806
214111 2.72549
214147 2.49145
214183 2.33773
214255 2.15141
214327 2.04464
214399 1.97580
214544 1.89141
214688 1.84012
214832 1.80547
214976 1.79156
215048 1.83936
215066 1.89523
215084 2.04556
215093 2.23383
215102 2.68070
215107 3.17330
215111 4.16660
215114 5.10366
215116 6.56368
215118 9.20259
215120 13.8124
215123 20.9826
215125 25.9159
215127 21.0148
215129 13.8545
215131 10.5931
215132 8.39721
215135 5.77312
215138 4.35981
215141 3.58441
215146 2.77755
215152 2.40085
215164 2.07289
215175 1.93871
215198 1.82919
215220 1.78555
215311 1.73005
215493 1.69217
215857 1.63830
216221 1.58628
216585 1.53085
216948 1.46856
217312 1.39489
217494 1.35161
217676 1.30255
217858 1.25404
217903 1.25298
217949 1.28744
217972 1.35544
217994 1.55806
218006 1.82071
218017 2.42601
218023 3.06519
218029 4.25734
218031 5.27827
218034 6.73768
218037 8.93446
218040 12.2452
218044 19.4323
218048 24.8726
218052 20.9091
218056 13.9310
218059 10.2737
218062 7.89787
218065 6.24993
218068 5.15738
218074 3.79508
218080 3.03643
218092 2.27003
218103 1.91045
218127 1.58207
218150 1.43671
218198 1.30190
218245 1.23347
218339 1.14943
218433 1.08450
218621 0.956690
218810 0.804869
218998 0.607339
219092 0.484676
219186 0.344544
219281 0.194096
219375 0.0742982
219422 0.0696945
219469 0.169186
219493 0.293741
219516 0.500846
219540 0.831297
219563 1.34346
219593 2.38981
219623 4.05685
219683 9.18685
219713 11.4061
219743 12.2938
219803 10.9275
219851 9.11122
219900 7.63101
219948 6.53441
219996 5.73184
220045 5.13338
220093 4.68604
220117 4.51360
220142 4.39600
220154 4.38762
220166 4.49426
