Ni-62(n,g) ENDF/B-VII.1
250003 9.64252E-05
250005 9.64012E-05
250009 9.63533E-05
250019 9.62577E-05
250037 9.60665E-05
250074 9.56880E-05
250148 9.49462E-05
250296 9.35216E-05
250592 9.08931E-05
251184 8.64123E-05
252368 7.99532E-05
254736 7.50045E-05
257104 8.94870E-05
257696 0.000107254
258288 0.000157535
258584 0.000226273
258880 0.000415319
259176 0.00133600
259250 0.00218631
259287 0.00297119
259324 0.00428338
259361 0.00671752
259379 0.00879365
259398 0.0119852
259416 0.0172184
259435 0.0265299
259453 0.0447936
259462 0.0603899
259472 0.0830253
259486 0.133051
259500 0.166103
259514 0.132653
259529 0.0830073
259541 0.0539156
259554 0.0365071
259566 0.0259255
259579 0.0192023
259604 0.0116267
259629 0.00775975
259654 0.00552969
259680 0.00413943
259730 0.00257664
259780 0.00176392
259831 0.00129059
259931 0.000788523
260032 0.000542343
260133 0.000403774
260334 0.000261766
260535 0.000194266
260737 0.000157132
261140 0.000120122
261945 9.47662E-05
262751 8.78013E-05
265973 9.83367E-05
267584 0.000116998
269195 0.000154428
270000 0.000192929
270806 0.000279607
271611 0.000642014
271812 0.000961301
271913 0.00125183
272014 0.00173220
272115 0.00261116
272165 0.00335223
272215 0.00447529
272266 0.00628998
272316 0.00943590
272366 0.0153842
272391 0.0203331
272417 0.0273027
272458 0.0436034
272500 0.0544291
272542 0.0435420
272584 0.0272924
272627 0.0166249
272670 0.0107630
272713 0.00743349
272756 0.00542019
272799 0.00412841
272842 0.00325696
272928 0.00219837
273015 0.00160877
273101 0.00124927
273273 0.000855095
273446 0.000658237
273618 0.000548690
273963 0.000444208
274652 0.000398888
275342 0.000429448
276721 0.000613412
277411 0.000776879
278100 0.00100713
278400 0.00113115
278700 0.00126888
279300 0.00156875
280500 0.00195594
281100 0.00186996
281700 0.00164848
282900 0.00125131
283488 0.00120843
284075 0.00134728
284663 0.00185140
284956 0.00238598
285103 0.00277164
285250 0.00325783
285438 0.00403417
285625 0.00492482
286000 0.00602006
286375 0.00484384
286750 0.00310989
287069 0.00212359
287388 0.00151647
287706 0.00113676
288025 0.000889076
288663 0.000599791
289300 0.000444361
290575 0.000291106
291850 0.000222528
293125 0.000192142
294400 0.000193083
295675 0.000283829
296312 0.000616063
296472 0.000922666
296552 0.00120823
296631 0.00169127
296711 0.00260920
296751 0.00341393
296791 0.00468253
296830 0.00685355
296870 0.0109500
296890 0.0144632
296910 0.0198056
296930 0.0282061
296950 0.0415028
296975 0.0662641
297000 0.0827539
297025 0.0662484
297050 0.0414957
297068 0.0291225
297087 0.0209871
297105 0.0156312
297123 0.0120288
297159 0.00769210
297196 0.00533440
297232 0.00392568
297268 0.00302744
297341 0.00199288
297414 0.00144642
297486 0.00112719
297631 0.000795430
297777 0.000646744
297922 0.000581379
298213 0.000583674
298503 0.000740682
298649 0.000912641
298794 0.00120962
298939 0.00176214
299012 0.00222878
299084 0.00293437
299157 0.00406643
299230 0.00600854
299302 0.00962415
299375 0.0166839
299438 0.0265548
299500 0.0331153
299563 0.0265365
299625 0.0166712
299687 0.0103631
299749 0.00682269
299811 0.00477560
299874 0.00352212
299998 0.00216005
300122 0.00148756
300246 0.00111187
300370 0.000883873
300619 0.000638799
300867 0.000525355
301116 0.000474429
301613 0.000474691
302109 0.000589152
302358 0.000708262
302606 0.000900134
302855 0.00122046
303103 0.00178970
303352 0.00288859
303476 0.00381497
303538 0.00442051
303600 0.00513959
303650 0.00580542
303700 0.00654376
303750 0.00733653
303800 0.00814670
303900 0.00955794
304000 0.0101415
304200 0.00812797
304400 0.00511628
304573 0.00338823
304745 0.00234046
304918 0.00169621
305090 0.00128323
305435 0.000813682
305780 0.000571125
306125 0.000431123
306470 0.000343533
307160 0.000244962
307850 0.000194530
308540 0.000166304
309920 0.000141095
311300 0.000138200
312680 0.000156562
313370 0.000183310
314060 0.000251656
314405 0.000338303
314750 0.000562546
314923 0.000846248
315095 0.00155103
315182 0.00238177
315225 0.00309944
315268 0.00421890
315311 0.00609929
315354 0.00954859
315376 0.0124297
315397 0.0166677
315419 0.0231245
315440 0.0328798
315470 0.0525322
315500 0.0655617
315530 0.0524471
315560 0.0328710
315585 0.0217109
315611 0.0149316
315636 0.0107424
315661 0.00804754
315712 0.00497428
315763 0.00338342
315814 0.00246315
315865 0.00188850
315966 0.00124015
316068 0.000904186
316170 0.000709948
316373 0.000509284
316576 0.000418156
316779 0.000375230
317186 0.000360022
317593 0.000412625
317999 0.000578896
318202 0.000771035
318406 0.00116795
318507 0.00154187
318609 0.00216788
318710 0.00329221
318812 0.00539477
318906 0.00849766
319000 0.0105669
319094 0.00849672
319188 0.00540340
319303 0.00312755
319417 0.00200502
319532 0.00141831
319646 0.00108509
319876 0.000752260
320105 0.000607227
320563 0.000513542
321022 0.000529799
321480 0.000629929
321938 0.000897901
322168 0.00120873
322282 0.00147593
322397 0.00189343
322511 0.00259906
322626 0.00392293
322683 0.00505337
322741 0.00676764
322798 0.00945589
322855 0.0136903
322928 0.0215955
323000 0.0268537
323073 0.0215995
323145 0.0137187
323214 0.00884428
323283 0.00604309
323352 0.00439808
323421 0.00338280
323559 0.00227452
323698 0.00173260
323974 0.00126911
324250 0.00111128
324594 0.00106728
324938 0.00109747
325625 0.00124793
326313 0.00140885
327000 0.00147074
328375 0.00118277
329750 0.000776220
331088 0.000528979
332425 0.000397548
333763 0.000333142
335100 0.000310162
337775 0.000358391
339113 0.000437022
339781 0.000495151
340450 0.000568277
340919 0.000628952
341388 0.000696824
341856 0.000770120
342325 0.000845203
343263 0.000975720
344200 0.00102820
345138 0.000971075
346075 0.000839865
347950 0.000576154
348945 0.000491356
349940 0.000462739
350438 0.000488046
350935 0.000594655
351184 0.000744115
351433 0.00113054
351557 0.00160092
351619 0.00201843
351681 0.00268784
351744 0.00385468
351806 0.00613620
351837 0.00816379
351868 0.0113598
351899 0.0166283
351930 0.0254160
352000 0.0504536
352035 0.0404300
352070 0.0254125
352095 0.0181233
352119 0.0132608
352144 0.0100183
352168 0.00781221
352217 0.00513094
352266 0.00365851
352315 0.00277509
352364 0.00220772
352461 0.00155269
352559 0.00120736
352657 0.00100649
352853 0.000802071
353244 0.000685647
353635 0.000710272
354026 0.000816760
354418 0.00101393
354809 0.00134446
355200 0.00187882
355450 0.00235258
355575 0.00262077
355700 0.00289501
355950 0.00337196
356200 0.00356549
356700 0.00286615
357200 0.00183009
357622 0.00124579
358044 0.000886630
358466 0.000663117
358888 0.000518454
359732 0.000352711
360576 0.000268530
361420 0.000226524
362264 0.000222735
362686 0.000250967
363107 0.000351650
363318 0.000493839
363529 0.000873010
363635 0.00134951
363740 0.00249511
363793 0.00378290
363820 0.00485125
363846 0.00644043
363872 0.00895269
363899 0.0131525
363925 0.0207340
363951 0.0348588
363976 0.0557236
364000 0.0695432
364024 0.0556192
364049 0.0348480
364069 0.0232662
364089 0.0161055
364109 0.0116340
364129 0.00874621
364170 0.00540717
364210 0.00366864
364251 0.00265585
364291 0.00202038
364371 0.00129826
364452 0.000919720
364533 0.000697397
364694 0.000460129
364856 0.000342369
365017 0.000275264
365340 0.000204904
365985 0.000150074
366630 0.000128588
367921 0.000112318
369212 0.000109957
370503 0.000118613
371794 0.000150245
372439 0.000192568
372762 0.000232706
373084 0.000302223
373407 0.000439562
373568 0.000565548
373730 0.000775186
373891 0.00116286
373972 0.00149270
374052 0.00199798
374133 0.00282531
374214 0.00429026
374294 0.00715235
374335 0.00959717
374375 0.0131361
374406 0.0167724
374422 0.0188169
374438 0.0209048
374453 0.0228942
374469 0.0245520
374500 0.0260609
374563 0.0208971
374625 0.0131300
374682 0.00848683
374738 0.00574240
374795 0.00408655
374852 0.00304388
374965 0.00187648
375078 0.00128353
375192 0.000945420
375305 0.000735856
375531 0.000502285
375758 0.000383373
375984 0.000316111
376438 0.000250256
377344 0.000219249
378250 0.000240951
379156 0.000307063
380063 0.000460424
380516 0.000614850
380969 0.000894334
381422 0.00146385
381649 0.00197592
381875 0.00275093
382031 0.00347299
382188 0.00429620
382344 0.00502257
382500 0.00532720
382813 0.00431831
383125 0.00280483
383516 0.00168195
383906 0.00115533
384297 0.000905025
384688 0.000789181
385469 0.000756695
386250 0.000881543
386531 0.000956673
386813 0.00104522
387094 0.00114391
387375 0.00124689
387656 0.00134536
387938 0.00142762
388500 0.00149626
389625 0.00119888
390750 0.000772972
392000 0.000482206
393250 0.000334119
394500 0.000261112
395750 0.000232896
397000 0.000244583
398250 0.000323045
398875 0.000419945
399500 0.000613294
399813 0.000783775
400125 0.00104798
400438 0.00147233
400750 0.00216008
400844 0.00243274
400938 0.00273487
401031 0.00305987
401125 0.00339213
401219 0.00370811
401313 0.00397457
401500 0.00422596
401875 0.00346387
402250 0.00236796
402488 0.00200087
402726 0.00205852
402845 0.00241612
402964 0.00336153
403023 0.00434660
403083 0.00610369
403142 0.00948243
403202 0.0163086
403251 0.0256244
403300 0.0318200
403349 0.0255582
403398 0.0161885
403431 0.0118598
403463 0.00890094
403527 0.00546169
403592 0.00370112
403656 0.00270629
403785 0.00168704
403914 0.00119966
404043 0.000924497
404172 0.000750989
404429 0.000546861
404945 0.000356732
405460 0.000266460
406491 0.000180018
407522 0.000139854
409584 0.000106201
411646 9.80298E-05
413708 0.000105652
415769 0.000136173
416800 0.000171382
417831 0.000245165
418347 0.000319735
418862 0.000464436
419120 0.000597889
419378 0.000823515
419635 0.00124556
419893 0.00209941
420097 0.00321600
420300 0.00397499
420504 0.00329227
420707 0.00226213
420900 0.00166013
421093 0.00135752
421479 0.00123084
421864 0.00149674
422250 0.00218030
422438 0.00269774
422625 0.00329701
422813 0.00382662
423000 0.00404119
423375 0.00325558
423750 0.00209419
424125 0.00135200
424500 0.000938624
424875 0.000703386
425250 0.000563294
426000 0.000422910
426750 0.000371407
428250 0.000387970
429750 0.000513414
430563 0.000625076
430969 0.000689827
431375 0.000756525
431781 0.000819834
432188 0.000872600
433000 0.000917528
434625 0.000735558
436250 0.000473581
438144 0.000291357
440038 0.000212492
440984 0.000205857
441931 0.000243895
442405 0.000311068
442642 0.000377253
442878 0.000491041
443115 0.000706378
443233 0.000892327
443352 0.00118037
443470 0.00165778
443588 0.00251760
443707 0.00423787
443766 0.00574399
443825 0.00796261
443869 0.0101570
443891 0.0113953
443913 0.0126546
443956 0.0148584
444000 0.0157710
444088 0.0126468
444175 0.00795357
444262 0.00494046
444350 0.00325072
444437 0.00227474
444524 0.00167738
444687 0.00105754
444850 0.000738451
445013 0.000554258
445176 0.000438860
445502 0.000308495
445828 0.000241189
446479 0.000180579
447131 0.000163321
447783 0.000176494
448108 0.000200301
448434 0.000247873
448760 0.000348924
449086 0.000607882
449412 0.00163994
449493 0.00242832
449574 0.00404471
449615 0.00559225
449656 0.00826224
449697 0.0133595
449717 0.0176830
449737 0.0238850
449769 0.0374592
449800 0.0467653
449831 0.0388278
449863 0.0268648
449882 0.0220531
449911 0.0180225
449941 0.0165863
450000 0.0155917
450118 0.00751066
450178 0.00480028
450238 0.00325889
450297 0.00234574
450357 0.00177103
450476 0.00112185
450595 0.000785062
450715 0.000588062
450834 0.000463091
451072 0.000319145
451311 0.000242575
451549 0.000197166
452026 0.000148839
452980 0.000115288
453934 0.000113034
454888 0.000134017
455365 0.000159011
455842 0.000204326
456319 0.000294103
456558 0.000374873
456796 0.000505626
457035 0.000736383
457273 0.00119631
457392 0.00161377
457512 0.00228555
457631 0.00342571
457750 0.00540534
457813 0.00689617
457844 0.00773902
457875 0.00859759
457906 0.00941358
457938 0.0100964
458000 0.0107194
458125 0.00859449
458250 0.00540544
458357 0.00359016
458463 0.00248446
458677 0.00136462
458890 0.000868737
459103 0.000616316
459316 0.000475267
459530 0.000392904
459956 0.000323118
460383 0.000341665
460809 0.000495811
461023 0.000707239
461129 0.000896949
461236 0.00119916
461343 0.00171671
461449 0.00269165
461502 0.00352321
461556 0.00477963
461609 0.00673804
461662 0.00980567
461731 0.0156346
461800 0.0195081
461869 0.0156147
461938 0.00979350
461986 0.00696886
462034 0.00508221
462082 0.00382251
462130 0.00296152
462226 0.00191667
462323 0.00134176
462419 0.000995824
462515 0.000772740
462707 0.000513016
462900 0.000373597
463092 0.000290206
463477 0.000199548
463862 0.000153836
464246 0.000127692
465016 0.000101035
466555 8.54512E-05
468094 9.02374E-05
469633 0.000113064
470403 0.000136067
471172 0.000174430
471942 0.000243367
472711 0.000383364
473096 0.000512887
473481 0.000725980
473865 0.00109922
474250 0.00177408
474438 0.00225550
474531 0.00252741
474625 0.00280500
474719 0.00306828
474813 0.00328904
475000 0.00349000
475375 0.00280452
475750 0.00177916
476011 0.00128539
476271 0.000956344
476792 0.000590057
477313 0.000417155
477834 0.000334792
478356 0.000310594
478877 0.000363898
479137 0.000465599
479398 0.000743744
479528 0.00108493
479658 0.00186388
479724 0.00268372
479789 0.00423903
479821 0.00558091
479854 0.00762279
479886 0.0108588
479919 0.0159927
479959 0.0254829
480000 0.0318039
480041 0.0254748
480081 0.0159851
480106 0.0118246
480131 0.00890909
480182 0.00544153
480232 0.00362500
480282 0.00258909
480332 0.00194872
480382 0.00152955
480482 0.00103348
480583 0.000763959
480683 0.000601985
480884 0.000426070
481084 0.000338391
481285 0.000289259
481686 0.000241528
483291 0.000237091
484093 0.000280627
484895 0.000356789
485698 0.000482931
486500 0.000687125
487000 0.000863854
487250 0.000963832
487500 0.00106616
487750 0.00116332
488000 0.00124521
488500 0.00132179
489500 0.00108467
490500 0.000742164
491133 0.000617004
491767 0.000589106
492083 0.000631389
492400 0.000747132
492716 0.00101685
493033 0.00163765
493267 0.00243301
493500 0.00296118
493734 0.00241955
493967 0.00161496
494172 0.00114992
494377 0.000874284
494788 0.000614022
495198 0.000528097
495609 0.000528635
496019 0.000600606
496429 0.000767816
496840 0.00110330
497250 0.00175946
497438 0.00221146
497625 0.00272898
497813 0.00318455
498000 0.00337053
498375 0.00270611
498750 0.00171811
499063 0.00116574
499375 0.000823751
499688 0.000609465
500000 0.000469816
500000 0.000469743
500001 0.000469562
500001 0.000469380
500002 0.000469053
500004 0.000468364
500008 0.000466991
500015 0.000464264
500030 0.000458920
500061 0.000448521
500121 0.000428819
500242 0.000393355
500483 0.000335279
500967 0.000254417
501933 0.000166277
502900 0.000121522
503866 9.54794E-05
505799 6.76906E-05
507732 5.42207E-05
509665 4.76806E-05
511598 4.67946E-05
512564 5.01676E-05
513531 6.21234E-05
514014 7.91296E-05
514497 0.000126380
514739 0.000189948
514980 0.000360940
515101 0.000582728
515222 0.00114646
515343 0.00337708
515373 0.00501592
515403 0.00815537
515418 0.0108849
515433 0.0150923
515448 0.0218255
515464 0.0327085
515482 0.0523842
515500 0.0654101
515518 0.0522635
515537 0.0327040
515549 0.0233496
515561 0.0170940
515586 0.00994992
515611 0.00639227
515636 0.00442863
515686 0.00246775
515736 0.00157335
515785 0.00109327
515835 0.000807918
515934 0.000499867
516034 0.000346113
516133 0.000258725
516332 0.000168516
516531 0.000125502
516730 0.000101960
517128 7.90523E-05
517924 6.60956E-05
518719 6.85204E-05
519515 8.32240E-05
519913 9.89870E-05
520311 0.000127355
520709 0.000185391
521107 0.000334947
521505 0.000956355
521604 0.00143979
521703 0.00242071
521753 0.00333093
521803 0.00482607
521853 0.00743999
521902 0.0121535
521951 0.0194193
522000 0.0242458
522049 0.0193982
522098 0.0121502
522148 0.00737019
522199 0.00475416
522250 0.00326990
522300 0.00237296
522351 0.00179675
522402 0.00140896
522503 0.000937744
522604 0.000674802
522705 0.000514374
522908 0.000337644
523110 0.000248530
523313 0.000198160
523718 0.000148275
524123 0.000128120
524528 0.000121602
525337 0.000131950
526147 0.000173382
526957 0.000280979
527362 0.000399955
527767 0.000637517
527970 0.000853293
528172 0.00120126
528375 0.00179323
528577 0.00282413
528789 0.00448620
529000 0.00559287
529212 0.00448412
529423 0.00282714
529591 0.00193779
529759 0.00137812
529928 0.00102374
530096 0.000791962
530432 0.000524804
530769 0.000387439
531105 0.000311134
531441 0.000267623
532114 0.000234186
532787 0.000247610
533460 0.000313420
533796 0.000380259
534132 0.000490064
534469 0.000677226
534805 0.00100238
535153 0.00151958
535500 0.00187568
535848 0.00157588
536195 0.00112443
536646 0.000830295
537098 0.000791366
537549 0.000936940
538000 0.00128800
538250 0.00158575
538500 0.00193280
538750 0.00223964
539000 0.00236152
539500 0.00189106
540000 0.00120042
540432 0.000803365
540865 0.000561888
541297 0.000412804
541729 0.000316784
542593 0.000206889
543458 0.000149769
544322 0.000116850
545187 9.65924E-05
546916 7.56398E-05
548644 6.96743E-05
550373 7.94141E-05
551238 9.85486E-05
551670 0.000117917
552102 0.000152355
552534 0.000221509
552967 0.000391996
553183 0.000589332
553399 0.00101458
553507 0.00143529
553615 0.00217914
553723 0.00362787
553777 0.00486264
553831 0.00664721
553916 0.0106076
554000 0.0132457
554085 0.0106025
554169 0.00664350
554224 0.00482752
554279 0.00358171
554390 0.00213692
554500 0.00140167
554610 0.000988915
554721 0.000737400
554831 0.000573915
555052 0.000382463
555272 0.000279450
555493 0.000218072
555934 0.000152090
556375 0.000119699
556817 0.000101882
557699 8.51920E-05
559464 7.94236E-05
561229 8.87054E-05
562994 0.000111227
564759 0.000159224
565642 0.000206933
566524 0.000302548
566965 0.000401144
567407 0.000609002
567627 0.000825232
567848 0.00125177
567958 0.00164246
568068 0.00228468
568179 0.00341373
568234 0.00429298
568289 0.00547401
568342 0.00692482
568395 0.00857886
568500 0.0106516
568606 0.00860203
568711 0.00552657
568779 0.00413324
568847 0.00317661
568983 0.00207108
569119 0.00151832
569256 0.00121968
569528 0.000951519
569800 0.000869332
570300 0.000898313
570800 0.00101988
571300 0.00114705
571800 0.00119770
572800 0.000977219
573800 0.000663899
574975 0.000452811
576150 0.000367470
577325 0.000354802
578500 0.000408004
579063 0.000476445
579625 0.000627058
579906 0.000786908
580188 0.00110914
580328 0.00141144
580469 0.00192036
580609 0.00284622
580680 0.00358906
580750 0.00461229
580875 0.00713368
581000 0.00881164
581125 0.00714183
581250 0.00463244
581391 0.00287972
581531 0.00196800
581672 0.00147244
581813 0.00118309
582094 0.000884608
582375 0.000746351
582938 0.000630337
583500 0.000583187
584750 0.000525111
586000 0.000481731
587250 0.000485924
587875 0.000535200
588500 0.000656817
589000 0.000858659
589500 0.00123814
589750 0.00151936
590000 0.00184216
590250 0.00212589
590500 0.00223914
591000 0.00181042
591500 0.00117809
591972 0.000787804
592443 0.000559318
592915 0.000422053
593387 0.000335119
594330 0.000237465
595274 0.000190279
596217 0.000172545
597160 0.000189016
597632 0.000224191
598104 0.000306777
598340 0.000387551
598575 0.000523939
598811 0.000767690
599047 0.00121623
599274 0.00189768
599500 0.00235046
599727 0.00189075
599953 0.00120507
600000 0.00109290
600000 0.00741035
700000 0.00726415
750000 0.00725353
750000 0.00725353
800000 0.00724291
900000 0.00731548
999999 0.00746340
1.00000E+06 0.00784000
1.00037E+06 0.00784120
1.00123E+06 0.00784398
1.00188E+06 0.00784609
1.00232E+06 0.00784751
1.00286E+06 0.00784926
1.00372E+06 0.00785204
1.00459E+06 0.00785486
1.00525E+06 0.00785700
1.00590E+06 0.00785910
1.00688E+06 0.00786227
1.00731E+06 0.00786366
1.00786E+06 0.00786544
1.00830E+06 0.00786687
1.00906E+06 0.00786933
1.01005E+06 0.00787253
1.01103E+06 0.00787571
1.01202E+06 0.00787891
1.01257E+06 0.00788069
1.01466E+06 0.00788746
1.01633E+06 0.00789286
1.01660E+06 0.00789374
1.01683E+06 0.00789448
1.01700E+06 0.00789503
1.01744E+06 0.00789646
1.01834E+06 0.00789937
1.01967E+06 0.00790368
1.02049E+06 0.00790633
1.02071E+06 0.00790704
1.02099E+06 0.00790795
1.02184E+06 0.00791070
1.02218E+06 0.00791180
1.02296E+06 0.00791433
1.02441E+06 0.00791902
1.02475E+06 0.00792012
1.02542E+06 0.00792229
1.02609E+06 0.00792446
1.02676E+06 0.00792663
1.02834E+06 0.00793174
1.02924E+06 0.00793465
1.03048E+06 0.00793867
1.03059E+06 0.00793903
1.03183E+06 0.00794304
1.03217E+06 0.00794414
1.03387E+06 0.00794964
1.03478E+06 0.00795259
1.03535E+06 0.00795443
1.03580E+06 0.00795589
1.03740E+06 0.00796107
1.03797E+06 0.00796292
1.03968E+06 0.00796845
1.04071E+06 0.00797179
1.04163E+06 0.00797476
1.04197E+06 0.00797586
1.04255E+06 0.00797774
1.04312E+06 0.00797959
1.04405E+06 0.00798260
1.04422E+06 0.00798315
1.04445E+06 0.00798389
1.04451E+06 0.00798409
1.04468E+06 0.00798464
1.04509E+06 0.00798596
1.04561E+06 0.00798765
1.04613E+06 0.00798933
1.04630E+06 0.00798988
1.04688E+06 0.00799176
1.04810E+06 0.00799571
1.04868E+06 0.00799759
1.05007E+06 0.00800208
1.05100E+06 0.00800510
1.05146E+06 0.00800658
1.05181E+06 0.00800772
1.05263E+06 0.00801037
1.05298E+06 0.00801151
1.05345E+06 0.00801303
1.05357E+06 0.00801341
1.05369E+06 0.00801380
1.05474E+06 0.00801720
1.05638E+06 0.00802251
1.05755E+06 0.00802630
1.05802E+06 0.00802782
1.05837E+06 0.00802895
1.05919E+06 0.00803161
1.05990E+06 0.00803391
1.06049E+06 0.00803582
1.06084E+06 0.00803695
1.06120E+06 0.00803811
1.06167E+06 0.00803964
1.06249E+06 0.00804229
1.06344E+06 0.00804537
1.06380E+06 0.00804653
1.06439E+06 0.00804844
1.06498E+06 0.00805035
1.06593E+06 0.00805343
1.06629E+06 0.00805459
1.06652E+06 0.00805534
1.06747E+06 0.00805841
1.06771E+06 0.00805919
1.06831E+06 0.00806113
1.06890E+06 0.00806304
1.06938E+06 0.00806459
1.07010E+06 0.00806693
1.07105E+06 0.00807000
1.07273E+06 0.00807544
1.07357E+06 0.00807816
1.07429E+06 0.00808049
1.07477E+06 0.00808204
1.07501E+06 0.00808282
1.07573E+06 0.00808515
1.07657E+06 0.00808787
1.07706E+06 0.00808946
1.07742E+06 0.00809062
1.07802E+06 0.00809256
1.07887E+06 0.00809532
1.07923E+06 0.00809648
1.07972E+06 0.00809807
1.08032E+06 0.00810001
1.08068E+06 0.00810117
1.08200E+06 0.00810545
1.08255E+06 0.00810723
1.08291E+06 0.00810839
1.08334E+06 0.00810979
1.08370E+06 0.00811095
1.08401E+06 0.00811195
1.08453E+06 0.00811364
1.08562E+06 0.00811717
1.08697E+06 0.00812154
1.08782E+06 0.00812429
1.08831E+06 0.00812587
1.08917E+06 0.00812866
1.08954E+06 0.00812986
1.08991E+06 0.00813105
1.09015E+06 0.00813183
1.09089E+06 0.00813423
1.09151E+06 0.00813623
1.09249E+06 0.00813941
1.09372E+06 0.00814339
1.09508E+06 0.00814779
1.09694E+06 0.00815381
1.09732E+06 0.00815504
1.09819E+06 0.00815786
1.09943E+06 0.00816187
1.10133E+06 0.00816802
1.10157E+06 0.00816880
1.10220E+06 0.00817084
1.10257E+06 0.00817204
1.10330E+06 0.00817440
1.10417E+06 0.00817722
1.10467E+06 0.00817883
1.10530E+06 0.00818087
1.10568E+06 0.00818210
1.10618E+06 0.00818372
1.10681E+06 0.00818576
1.10744E+06 0.00818780
1.10832E+06 0.00819065
1.10920E+06 0.00819350
1.10970E+06 0.00819512
1.11097E+06 0.00819923
1.11160E+06 0.00820127
1.11223E+06 0.00820331
1.11299E+06 0.00820577
1.11362E+06 0.00820781
1.11426E+06 0.00820988
1.11464E+06 0.00821111
1.11489E+06 0.00821192
1.11565E+06 0.00821438
1.11629E+06 0.00821645
1.11743E+06 0.00822014
1.11794E+06 0.00822179
1.11846E+06 0.00822347
1.11935E+06 0.00822636
1.11999E+06 0.00822843
1.12076E+06 0.00823092
1.12165E+06 0.00823380
1.12191E+06 0.00823464
1.12255E+06 0.00823671
1.12332E+06 0.00823921
1.12435E+06 0.00824254
1.12474E+06 0.00824380
1.12499E+06 0.00824461
1.12693E+06 0.00825089
1.12757E+06 0.00825296
1.12822E+06 0.00825507
1.12886E+06 0.00825714
1.12938E+06 0.00825882
1.13005E+06 0.00826099
1.13070E+06 0.00826310
1.13109E+06 0.00826436
1.13129E+06 0.00826501
1.13148E+06 0.00826562
1.13227E+06 0.00826818
1.13305E+06 0.00827070
1.13370E+06 0.00827281
1.13501E+06 0.00827705
1.13566E+06 0.00827915
1.13592E+06 0.00827999
1.13670E+06 0.00828252
1.13775E+06 0.00828592
1.13919E+06 0.00829058
1.13985E+06 0.00829272
1.14064E+06 0.00829527
1.14143E+06 0.00829783
1.14210E+06 0.00830000
1.14261E+06 0.00829878
1.14314E+06 0.00829750
1.14368E+06 0.00829621
1.14394E+06 0.00829558
1.14434E+06 0.00829462
1.14513E+06 0.00829273
1.14632E+06 0.00828987
1.14659E+06 0.00828922
1.14765E+06 0.00828668
1.14831E+06 0.00828510
1.14937E+06 0.00828255
1.15044E+06 0.00827998
1.15177E+06 0.00827679
1.15244E+06 0.00827518
1.15297E+06 0.00827391
1.15377E+06 0.00827199
1.15511E+06 0.00826878
1.15605E+06 0.00826652
1.15659E+06 0.00826522
1.15685E+06 0.00826460
1.15739E+06 0.00826330
1.15847E+06 0.00826071
1.15887E+06 0.00825975
1.15995E+06 0.00825716
1.16116E+06 0.00825426
1.16143E+06 0.00825361
1.16238E+06 0.00825133
1.16332E+06 0.00824907
1.16373E+06 0.00824809
1.16427E+06 0.00824679
1.16468E+06 0.00824581
1.16495E+06 0.00824516
1.16604E+06 0.00824254
1.16644E+06 0.00824158
1.16699E+06 0.00824026
1.16808E+06 0.00823765
1.16849E+06 0.00823666
1.17000E+06 0.00823304
1.17026E+06 0.00823242
1.17122E+06 0.00823011
1.17204E+06 0.00822814
1.17313E+06 0.00822553
1.17396E+06 0.00822354
1.17451E+06 0.00822222
1.17561E+06 0.00821958
1.17616E+06 0.00821826
1.17726E+06 0.00821562
1.17795E+06 0.00821396
1.17864E+06 0.00821230
1.17905E+06 0.00821132
1.18016E+06 0.00820866
1.18099E+06 0.00820666
1.18168E+06 0.00820501
1.18265E+06 0.00820268
1.18321E+06 0.00820134
1.18348E+06 0.00820069
1.18462E+06 0.00819795
1.18602E+06 0.00819459
1.18710E+06 0.00819200
1.18748E+06 0.00819139
1.18853E+06 0.00818971
1.18958E+06 0.00818803
1.19042E+06 0.00818669
1.19147E+06 0.00818501
1.19210E+06 0.00818400
1.19211E+06 0.00818246
1.19310E+06 0.00792800
1.19367E+06 0.00778208
1.19416E+06 0.00765664
1.19472E+06 0.00751328
1.19514E+06 0.00740576
1.19543E+06 0.00733152
1.19657E+06 0.00703968
1.19710E+06 0.00690400
1.19875E+06 0.00686249
1.20030E+06 0.00682350
1.20116E+06 0.00680187
1.20372E+06 0.00673747
1.20400E+06 0.00673043
1.20472E+06 0.00671232
1.20557E+06 0.00669093
1.20700E+06 0.00665496
1.20829E+06 0.00662251
1.20987E+06 0.00658276
1.21116E+06 0.00655031
1.21332E+06 0.00649598
1.21389E+06 0.00648164
1.21432E+06 0.00647082
1.21461E+06 0.00646353
1.21482E+06 0.00645824
1.21511E+06 0.00645095
1.21610E+06 0.00642604
1.21741E+06 0.00639309
1.21799E+06 0.00637850
1.21842E+06 0.00636768
1.21975E+06 0.00633423
1.22106E+06 0.00630127
1.22164E+06 0.00628668
1.22266E+06 0.00626102
1.22295E+06 0.00625373
1.22332E+06 0.00624442
1.22383E+06 0.00623159
1.22448E+06 0.00621524
1.22470E+06 0.00620971
1.22500E+06 0.00620216
1.22536E+06 0.00619310
1.22565E+06 0.00618581
1.22624E+06 0.00617097
1.22705E+06 0.00615059
1.22756E+06 0.00613776
1.22771E+06 0.00613399
1.22800E+06 0.00612669
1.22866E+06 0.00611009
1.22910E+06 0.00609902
1.22925E+06 0.00609525
1.22947E+06 0.00608972
1.22976E+06 0.00608242
