Ba-136(n,tot) ENDF/B-VII.1
1587.81 2.22575
1597.77 2.22367
1607.73 2.22494
1612.71 2.22877
1617.69 2.23794
1620.18 2.24662
1622.68 2.26063
1625.17 2.28459
1627.66 2.32939
1628.90 2.36764
1630.15 2.42636
1631.39 2.52296
1632.64 2.69811
1633.26 2.84467
1633.88 3.06661
1634.51 3.42583
1635.13 4.06228
1635.44 4.58553
1635.75 5.36030
1636.06 6.58146
1636.37 8.66866
1636.69 12.6931
1636.84 16.2594
1637.00 21.9176
1637.15 31.7839
1637.31 50.7442
1637.39 67.5012
1637.46 93.6396
1637.54 136.120
1637.62 204.900
1637.71 326.888
1637.80 408.361
1637.89 326.895
1637.98 204.918
1638.07 128.140
1638.16 85.0118
1638.25 59.5629
1638.34 44.0553
1638.43 33.8462
1638.51 26.9631
1638.69 18.4470
1638.87 13.6421
1639.04 10.6799
1639.40 7.38623
1639.75 5.68789
1640.10 4.70541
1640.46 4.08379
1640.81 3.66797
1641.52 3.16137
1642.23 2.87674
1642.93 2.70103
1643.64 2.58496
1645.05 2.44575
1646.47 2.36856
1647.88 2.32116
1649.30 2.28986
1652.13 2.25207
1654.95 2.23064
1657.78 2.21699
1660.61 2.20753
1666.27 2.19498
1671.92 2.18661
1683.24 2.17482
1694.55 2.16556
1705.86 2.15720
1728.49 2.14117
1751.11 2.12495
1773.74 2.10799
1818.99 2.07070
1864.24 2.02701
1909.50 1.97377
1954.75 1.90532
2000.00 1.80996
2034.68 1.70122
2052.02 1.62460
2069.36 1.52087
2078.04 1.45275
2086.71 1.36781
2095.38 1.25782
2104.05 1.10829
2108.38 1.01090
2112.72 0.891747
2117.05 0.743514
2121.39 0.558301
2123.56 0.451524
2125.72 0.340629
2127.89 0.243289
2128.98 0.214538
2130.06 0.217825
2131.14 0.283966
2131.68 0.358195
2132.23 0.476096
2132.77 0.657667
2133.31 0.933946
2133.85 1.35469
2134.39 2.00139
2134.94 3.02123
2135.48 4.68231
2136.02 7.52352
2136.56 12.7375
2136.83 17.0350
2137.10 23.3509
2137.37 33.0370
2137.65 48.7236
2137.92 75.9962
2138.19 128.061
2138.32 172.863
2138.46 239.994
2138.59 343.988
2138.73 505.708
2138.91 840.873
2139.10 1091.84
2139.29 905.950
2139.47 587.915
2139.63 403.456
2139.78 286.878
2139.94 212.711
2140.09 163.792
2140.40 106.274
2140.71 75.3376
2141.02 56.8439
2141.33 44.8894
2141.95 30.8216
2142.57 23.0688
2143.19 18.2996
2143.81 15.1274
2144.43 12.8958
2145.67 9.99649
2146.91 8.22796
2148.15 7.05036
2149.39 6.21626
2151.87 5.12139
2154.35 4.44013
2156.82 3.97680
2159.30 3.64169
2164.26 3.18791
2169.22 2.89249
2174.17 2.68176
2179.13 2.52105
2189.05 2.28349
2198.96 2.10425
2218.79 1.80593
2228.70 1.65617
2238.62 1.48942
2248.53 1.29051
2258.45 1.03763
2263.40 0.881315
2268.36 0.699134
2273.32 0.489146
2278.27 0.264254
2280.75 0.165633
2281.99 0.129531
2283.23 0.110362
2284.47 0.118774
2285.71 0.171983
2286.33 0.223752
2286.95 0.298712
2287.57 0.404041
2288.19 0.548680
2288.81 0.745747
2289.43 1.01252
2290.05 1.37356
2290.67 1.86310
2291.29 2.53411
2291.91 3.46147
2292.53 4.76771
2293.15 6.64000
2293.77 9.40552
2294.39 13.6289
2295.01 20.3766
2295.62 31.7992
2296.24 52.8434
2296.55 70.3259
2296.86 96.1179
2297.17 136.044
2297.48 200.661
2297.79 310.176
2298.10 498.632
2298.45 836.131
2298.80 1094.16
2299.15 915.559
2299.50 598.019
2299.76 429.414
2300.01 316.994
2300.27 241.574
2300.53 190.091
2301.04 127.000
2301.56 91.8070
2302.07 70.1869
2302.59 55.9666
2303.62 38.9379
2304.65 29.4057
2305.68 23.4813
2306.71 19.5043
2307.73 16.6880
2309.79 13.0092
2311.85 10.7482
2313.91 9.23573
2315.97 8.16094
2320.09 6.74622
2324.21 5.86363
2328.32 5.26362
2332.44 4.83033
2340.68 4.24746
2348.91 3.87354
2357.15 3.61290
2365.39 3.42034
2381.86 3.15350
2398.33 2.97574
2414.80 2.84742
2431.27 2.74943
2464.22 2.60709
2497.16 2.50585
2563.05 2.36365
2628.93 2.25994
2694.82 2.17342
2727.77 2.13347
2760.71 2.09516
2777.18 2.07712
2793.65 2.06187
2801.89 2.05806
2810.12 2.06519
2814.24 2.08378
2816.30 2.10479
2818.36 2.14521
2820.42 2.23434
2821.45 2.32415
2822.48 2.48812
2822.99 2.62624
2823.51 2.83663
2824.02 3.17986
2824.54 3.79458
2824.80 4.30600
2825.05 5.07121
2825.31 6.29550
2825.57 8.43403
2825.82 12.7056
2825.95 16.6359
2826.08 23.1165
2826.21 35.1292
2826.27 45.2074
2826.34 60.5296
2826.40 85.7682
2826.47 129.221
2826.53 211.777
2826.56 280.593
2826.60 378.198
2826.65 605.348
2826.70 752.606
2826.75 600.677
2826.81 378.072
2826.84 270.470
2826.88 197.982
2826.91 149.228
2826.95 116.495
2827.02 75.2288
2827.09 52.6812
2827.16 38.8583
2827.23 30.0511
2827.38 19.7550
2827.52 14.1897
2827.66 10.8765
2827.81 8.74863
2827.95 7.31097
2828.23 5.52517
2828.52 4.51220
2828.80 3.87921
2829.09 3.46012
2829.66 2.95430
2830.23 2.67283
2830.80 2.50018
2831.37 2.38678
2832.51 2.25109
2833.66 2.17601
2835.94 2.09923
2838.22 2.06192
2840.51 2.04031
2845.07 2.01594
2854.20 1.99126
2863.34 1.97522
2881.60 1.94884
2899.87 1.92409
2936.40 1.87401
2972.93 1.82092
3046.00 1.69973
3119.06 1.54661
3192.13 1.33720
3228.66 1.19735
3265.19 1.02057
3301.72 0.790008
3319.99 0.647563
3338.25 0.483644
3356.52 0.299971
3374.79 0.115102
3379.35 0.0756954
3383.92 0.0433825
3388.49 0.0222263
3393.05 0.0183487
3395.34 0.0256361
3397.62 0.0410922
3399.90 0.0667386
3402.18 0.105180
3404.47 0.159926
3406.75 0.236458
3409.03 0.351336
3410.18 0.473016
3410.46 0.547769
3410.75 0.712971
3410.89 0.901970
3411.03 1.32140
3411.10 1.76973
3411.17 2.62170
3411.25 4.52226
3411.28 6.42407
3411.32 9.51541
3411.36 14.9050
3411.40 18.5661
3411.44 14.9100
3411.48 9.51488
3411.52 6.17791
3411.56 4.27074
3411.64 2.43247
3411.72 1.64484
3411.80 1.25676
3411.95 0.903343
3412.11 0.759452
3412.42 0.655096
3412.74 0.629569
3413.99 0.682044
3415.25 0.792220
3416.50 0.927881
3421.51 1.74313
3424.02 2.38129
3426.53 3.25765
3429.04 4.47938
3431.54 6.21598
3434.05 8.74795
3436.56 12.5561
3439.06 18.5252
3441.57 28.3934
3444.08 45.9068
3445.33 59.9431
3446.59 80.0177
3447.84 109.700
3449.09 155.002
3450.35 226.283
3451.60 338.887
3453.30 572.815
3455.00 755.216
3456.70 636.859
3458.40 419.211
3459.75 295.833
3461.10 215.362
3462.44 162.806
3463.79 127.413
3466.49 84.8635
3469.18 61.4421
3471.88 47.1893
3474.58 37.8487
3479.97 26.6728
3485.36 20.4140
3490.75 16.5080
3496.14 13.8776
3501.53 12.0046
3512.31 9.54311
3523.10 8.01724
3533.88 6.98936
3536.58 6.78455
3539.27 6.59859
3541.97 6.44638
3542.64 6.42906
3543.31 6.45703
3543.65 6.53102
3543.99 6.76899
3544.16 7.10210
3544.33 7.98513
3544.41 9.09438
3544.45 10.1031
3544.49 11.7604
3544.54 14.7525
3544.56 17.2328
3544.58 20.9374
3544.60 26.7737
3544.62 36.5784
3544.64 54.2483
3544.66 88.5399
3544.68 138.604
3544.70 170.847
3544.72 138.614
3544.74 88.5509
3544.75 67.5168
3544.76 52.0562
3544.79 33.7280
3544.81 24.2086
3544.83 18.9701
3544.86 15.5786
3544.88 13.4411
3544.93 10.8395
3544.97 9.42085
3545.02 8.56522
3545.12 7.62974
3545.30 6.88220
3545.49 6.59193
3545.87 6.35982
3546.24 6.26210
3547.00 6.16403
3547.75 6.10294
3550.76 5.92661
3553.77 5.77752
3556.78 5.64099
3568.82 5.18149
3592.91 4.53595
3616.99 4.10358
3641.08 3.79328
3689.24 3.37537
3737.41 3.10362
3833.75 2.76100
3930.09 2.54079
4026.42 2.37299
4122.76 2.22192
4170.93 2.13945
4219.10 2.03247
4243.18 1.95273
4255.22 1.89713
4267.26 1.82101
4279.31 1.70528
4285.33 1.61909
4291.35 1.49746
4294.36 1.41526
4297.37 1.31108
4300.38 1.17475
4303.39 0.989820
4304.90 0.871283
4306.40 0.730325
4307.91 0.564482
4309.41 0.381680
4310.92 0.242248
4311.67 0.269300
4312.05 0.351003
4312.42 0.520475
4312.80 0.842678
4313.17 1.43777
4313.36 1.90714
4313.55 2.55548
4313.74 3.46323
4313.93 4.75747
4314.12 6.65904
4314.30 9.50879
4314.49 13.9697
4314.68 21.3175
4314.87 34.2578
4314.96 44.5436
4315.06 59.1480
4315.15 80.4956
4315.24 112.652
4315.34 162.324
4315.43 239.314
4315.57 408.146
4315.70 540.946
4315.84 457.876
4315.97 303.041
4316.06 222.572
4316.16 167.862
4316.25 130.379
4316.35 104.158
4316.53 71.3679
4316.72 52.6100
4316.91 40.8624
4317.10 33.0790
4317.48 23.6089
4317.85 18.2141
4318.23 14.8254
4318.61 12.5235
4318.98 10.8822
4319.73 8.71402
4320.49 7.36562
4321.24 6.45506
4321.99 5.80364
4323.50 4.93723
4325.00 4.39186
4326.51 4.01824
4328.01 3.74725
4331.03 3.38077
4334.04 3.14478
4337.05 2.98006
4340.06 2.85842
4346.08 2.69024
4352.10 2.57880
4364.15 2.43829
4376.19 2.35128
4388.23 2.29042
4412.32 2.20737
4460.50 2.10518
4508.67 2.03560
4556.85 1.98136
4580.94 1.95938
4605.03 1.94284
4617.07 1.93820
4629.11 1.93806
4641.16 1.94616
4653.20 1.97139
4659.22 1.99702
4665.25 2.03954
4671.27 2.11350
4677.29 2.25315
4680.30 2.37268
4683.31 2.55643
4686.32 2.85857
4689.33 3.40512
4690.84 3.86089
4692.35 4.54821
4693.85 5.65596
4695.36 7.60713
4696.11 9.19565
4696.86 11.5389
4697.62 15.1998
4698.37 21.3673
4699.12 32.9832
4699.50 43.0555
4699.87 58.7369
4700.25 85.0896
4700.63 133.407
4700.81 173.638
4701.00 233.075
4701.19 323.166
4701.38 459.883
4701.64 735.136
4701.90 918.739
4702.16 735.024
4702.42 459.816
4702.66 294.294
4702.90 197.568
4703.14 139.447
4703.38 103.103
4703.86 62.5083
4704.34 41.9774
4704.82 30.2437
4705.30 22.9606
4706.25 14.8013
4707.21 10.5788
4708.17 8.12300
4709.12 6.56951
4710.08 5.52521
4712.00 4.25180
4713.91 3.53477
4715.83 3.09130
4717.74 2.79792
4721.57 2.44509
4725.40 2.24842
4729.23 2.12695
4733.06 2.04613
4740.72 1.94721
4748.37 1.88967
4756.03 1.85186
4763.69 1.82465
4779.01 1.78649
4794.33 1.75901
4809.64 1.73659
4824.96 1.71686
4855.59 1.68149
4886.23 1.64871
4916.86 1.61790
4924.52 1.61155
4932.18 1.60902
4936.01 1.61347
4939.84 1.63540
4941.75 1.67116
4943.67 1.77894
4944.62 1.93157
4945.10 2.08389
4945.58 2.35892
4946.06 2.93412
4946.30 3.48752
4946.54 4.45509
4946.78 6.38600
4946.90 8.15716
4947.02 11.0621
4947.14 16.4051
4947.20 20.8882
4947.26 27.5224
4947.32 38.2668
4947.38 56.6669
4947.44 90.7096
4947.50 155.591
4947.55 249.184
4947.60 310.694
4947.65 250.123
4947.70 156.772
4947.76 98.2915
4947.81 65.1558
4947.86 45.7986
4947.91 33.8503
4947.96 26.0654
4948.01 20.7506
4948.11 14.2087
4948.22 10.4821
4948.32 8.20717
4948.52 5.66399
4948.73 4.34668
4948.93 3.58412
4949.34 2.77574
4949.75 2.37715
4950.16 2.15217
4950.97 1.91884
4951.79 1.80594
4952.61 1.74236
4954.24 1.67618
4957.51 1.62430
4960.78 1.60287
4967.32 1.58233
4973.85 1.57035
5000.00 1.53784
5069.99 1.46378
5139.98 1.38944
5279.96 1.23182
5419.94 1.05643
5559.93 0.855326
5699.91 0.616377
5769.90 0.476924
5839.89 0.320622
5909.88 0.150268
5944.87 0.0695118
5962.37 0.0369155
5971.12 0.0247213
5979.87 0.0167391
5988.62 0.0146289
5997.37 0.0207503
6006.12 0.0385076
6014.87 0.0729131
6023.61 0.131522
6032.36 0.226039
6041.11 0.375205
6049.86 0.610198
6058.61 0.985611
6067.36 1.60265
6076.11 2.66413
6084.86 4.61921
6089.23 6.23456
6093.60 8.61193
6097.98 12.2661
6102.35 18.1991
6106.73 28.5598
6111.10 48.4688
6113.29 65.6479
6115.48 91.7705
6117.66 132.689
6119.85 197.142
6122.78 327.435
6125.70 424.354
6128.63 351.670
6131.55 227.552
6133.68 163.179
6135.80 120.060
6137.93 91.2062
6140.05 71.4183
6144.30 47.2255
6148.55 33.7418
6152.80 25.5111
6157.05 20.1586
6159.18 18.2044
6160.24 17.3922
6161.30 16.7174
6162.37 16.2675
6162.90 16.2115
6163.43 16.4038
6163.70 16.6777
6163.96 17.1712
6164.23 18.0515
6164.49 19.6769
6164.76 22.9856
6164.89 26.0017
6165.02 30.8641
6165.16 39.5025
6165.29 56.6260
6165.36 72.1607
6165.42 96.5260
6165.49 137.052
6165.55 206.205
6165.63 321.499
6165.70 399.022
6165.77 321.729
6165.85 206.303
6165.90 143.741
6165.96 104.543
6166.02 79.6440
6166.08 63.2776
6166.19 44.1893
6166.31 34.0737
6166.43 28.0844
6166.54 24.3138
6166.78 19.9579
6167.01 17.6050
6167.24 16.1808
6167.47 15.2329
6167.70 14.5570
6168.17 13.6457
6168.63 13.0419
6169.56 12.2333
6170.49 11.6574
6171.42 11.1891
6173.28 10.4145
6175.14 9.76427
6177.00 9.19492
6180.72 8.22910
6188.15 6.76595
6195.59 5.70918
6210.46 4.29507
6225.33 3.40132
6255.07 2.34451
6284.81 1.73977
6344.29 1.05774
6403.77 0.662587
6463.26 0.392801
6522.74 0.198169
6552.48 0.124424
6582.22 0.0668952
6597.09 0.0448459
6611.96 0.0280586
6626.83 0.0196919
6634.27 0.0316705
6636.13 0.0475386
6637.99 0.0939657
6638.92 0.158449
6639.84 0.336731
6640.31 0.575027
6640.77 1.20299
6641.01 2.00015
6641.12 2.72847
6641.24 3.93596
6641.35 6.14668
6641.41 8.00618
6641.47 10.8241
6641.53 15.3525
6641.59 23.1758
6641.64 37.8505
6641.70 66.9210
6641.75 107.132
6641.80 133.992
6641.85 107.257
6641.90 67.0770
6641.95 40.9190
6642.00 26.6492
6642.05 18.4128
6642.10 13.3715
6642.14 10.1070
6642.19 7.88862
6642.29 5.17138
6642.39 3.64289
6642.49 2.70226
6642.68 1.65580
6642.88 1.11864
6643.08 0.807184
6643.47 0.478890
6644.25 0.228078
6645.04 0.135555
6646.61 0.0668030
6648.17 0.0418963
6654.45 0.0175335
6667.00 0.0156692
6679.55 0.0246821
6692.10 0.0407164
6704.65 0.0638983
6717.20 0.0948827
6742.30 0.183936
6767.40 0.316978
6792.50 0.506300
6817.60 0.768519
6842.70 1.12621
6867.80 1.61057
6892.90 2.26520
6918.01 3.15231
6943.11 4.36222
6968.21 6.02945
6993.31 8.35905
7018.41 11.6741
7030.96 13.8559
7034.10 14.4727
7037.23 15.1264
7038.80 15.4745
7040.37 15.8566
7041.16 16.0856
7041.94 16.4112
7042.33 16.6977
7042.72 17.3030
7042.92 17.9906
7043.12 19.5718
7043.21 21.3089
7043.31 24.8521
7043.36 28.1605
7043.41 33.6638
7043.46 43.4467
7043.51 61.6428
7043.55 89.0152
7043.60 106.941
7043.65 89.1131
7043.69 61.7821
7043.72 48.9949
7043.76 40.1801
7043.79 34.2738
7043.82 30.2282
7043.88 25.3124
7043.95 22.6414
7044.08 19.9614
7044.20 18.7653
7044.46 17.7732
7044.71 17.4097
7045.22 17.1990
7045.73 17.1963
7046.75 17.3500
7047.77 17.5672
7049.81 18.0576
7051.85 18.5815
7060.01 20.8932
7076.32 26.6161
7108.95 44.6345
7141.57 78.9388
7157.89 107.172
7174.20 146.812
7205.80 261.711
7237.40 361.312
7269.00 317.478
7300.60 217.439
7331.93 146.629
7363.27 103.947
7394.60 77.8356
7425.94 61.0335
7457.27 49.6597
7488.60 41.6391
7504.27 38.5285
7512.11 37.1763
7519.94 35.9818
7527.77 35.0242
7531.69 34.7110
7535.61 34.6317
7539.52 35.0813
7541.48 35.7566
7543.44 37.1087
7545.40 39.9609
7546.38 42.5902
7547.36 46.8754
7548.33 54.4127
7549.31 69.1766
7549.80 82.2686
7550.29 102.745
7550.78 136.277
7551.27 191.703
7551.84 288.318
7552.40 352.612
7552.97 287.959
7553.53 191.416
7553.91 146.099
7554.29 115.410
7554.67 94.5512
7555.04 80.1526
7555.80 62.4032
7556.56 52.4931
7557.31 46.4423
7558.07 42.4966
7559.58 37.8118
7561.10 35.2134
7562.61 33.5945
7565.64 31.6885
7568.66 30.5705
7571.69 29.7958
7577.74 28.6958
7583.79 27.8624
7589.85 27.1534
7601.95 25.9289
7614.06 24.8577
7626.16 23.8911
7650.37 22.1923
7698.79 19.4741
7723.00 18.3678
7735.11 17.8662
7741.16 17.6332
7744.19 17.5450
7745.70 17.5976
7746.08 17.6909
7746.46 17.9579
7746.65 18.3020
7746.83 19.1367
7746.93 20.0829
7747.02 22.0174
7747.07 23.8829
7747.12 26.9515
7747.17 32.4393
7747.21 42.6296
7747.26 57.7839
7747.30 67.8980
7747.34 57.8135
7747.39 42.6643
7747.42 34.8801
7747.45 29.9583
7747.52 24.5287
7747.58 21.8715
7747.65 20.4534
7747.78 19.0528
7747.90 18.4234
7748.16 17.8806
7748.42 17.6587
7748.93 17.4734
7749.45 17.3920
7751.51 17.2515
7755.62 17.0829
7763.86 16.7838
7780.33 16.2262
7813.26 15.2292
7879.14 13.6035
8010.89 11.3238
8142.64 9.80736
8274.39 8.72594
8537.90 7.27477
8669.65 6.75525
8702.58 6.63943
8735.52 6.52851
8768.46 6.42303
8784.93 6.37592
8793.16 6.36850
8795.22 6.38066
8797.28 6.42627
8798.31 6.49428
8799.34 6.68700
8799.85 6.94702
8800.37 7.63646
8800.63 8.51603
8800.76 9.32751
8800.88 10.6690
8801.01 13.1646
8801.08 15.2659
8801.14 18.4719
8801.21 23.7793
8801.27 32.9845
8801.33 50.6711
8801.37 65.5799
8801.40 87.1678
8801.45 136.086
8801.50 168.146
8801.55 136.145
8801.60 87.2420
8801.66 55.6999
8801.71 38.0501
8801.76 28.0281
8801.81 21.9697
8801.87 18.0827
8801.92 15.4599
8802.03 12.2708
8802.13 10.4902
8802.24 9.39997
8802.45 8.19297
8802.87 7.21960
8803.30 6.84504
8804.15 6.55809
8804.99 6.45117
8806.69 6.36901
8808.38 6.33626
8815.16 6.28890
8828.72 6.24304
8842.27 6.20510
8855.83 6.17210
8869.38 6.14898
8876.16 6.14631
8882.94 6.15824
8889.72 6.20681
8893.11 6.26507
8896.50 6.37891
8898.19 6.47757
8899.89 6.62948
8901.58 6.87854
8903.27 7.32374
8904.12 7.68993
8904.97 8.23316
8905.82 9.08789
8906.66 10.5424
8907.51 13.3141
8907.94 15.7411
8908.36 19.5610
8908.78 26.0737
8909.21 38.2830
8909.42 48.7077
8909.63 64.4598
8909.84 89.0220
8910.05 127.298
8910.33 200.431
8910.60 249.424
8910.87 200.894
8911.15 127.885
8911.41 82.9934
8911.67 57.1185
8911.92 41.7493
8912.18 32.2134
8912.70 21.6439
8913.22 16.3249
8913.73 13.3035
8914.25 11.4314
8915.28 9.33420
8916.32 8.24949
8917.35 7.61659
8918.39 7.21496
8919.42 6.94403
8921.49 6.61068
8923.56 6.42003
8925.62 6.29967
8927.69 6.21798
8931.83 6.11505
8935.96 6.05266
8944.23 5.97787
8952.50 5.93044
8960.77 5.89416
8977.32 5.83547
8993.86 5.78461
9010.40 5.73717
9043.48 5.64707
9076.57 5.56022
9109.65 5.47514
9142.73 5.39116
9159.27 5.34981
9167.54 5.33091
9171.68 5.32831
9173.75 5.35318
9174.78 5.46021
9175.30 5.82160
9175.43 6.12963
9175.56 6.81919
9175.69 8.85728
9175.75 11.6861
9175.81 18.3423
9175.86 26.1134
9175.90 31.3975
9175.94 26.1214
9175.99 18.3521
9176.03 12.9239
9176.08 10.0582
9176.18 7.58738
9176.27 6.61367
9176.37 6.15143
9176.75 5.56720
9177.51 5.37653
9179.04 5.31881
9182.09 5.29665
9188.20 5.27747
9200.42 5.24564
9224.85 5.18354
9273.72 5.05862
9371.46 4.79830
9469.20 4.50862
9566.93 4.15913
9664.67 3.68663
9713.54 3.36197
9762.41 2.92955
9786.84 2.65075
9811.28 2.31074
9835.71 1.88722
9860.14 1.35178
9872.36 1.03487
9884.58 0.689248
9896.80 0.339556
9902.90 0.185460
9909.01 0.0735582
9912.07 0.0462593
9915.12 0.0490856
9918.18 0.0945208
9921.23 0.200381
9924.28 0.392534
9927.34 0.708857
9930.39 1.20653
9933.45 1.97354
9936.50 3.14961
9939.56 4.96158
9942.61 7.79533
9945.66 12.3316
9948.72 19.8300
9951.77 32.7056
9954.83 55.7161
9957.88 97.5857
9961.44 181.891
9965.00 261.973
9968.56 239.305
9972.12 169.423
9975.61 118.104
9979.09 86.1903
9982.58 66.2158
9986.06 53.1278
9989.55 44.1276
9993.03 37.6687
10000.0 29.1799
10005.7 24.7359
10011.4 21.5817
10022.9 17.4422
10034.3 14.8769
10045.7 13.1458
10068.5 10.9727
10091.4 9.67214
10114.2 8.80867
10125.7 8.47860
10137.1 8.19808
10148.5 7.96023
10154.2 7.85777
10159.9 7.76936
10165.6 7.70453
10168.5 7.68991
10171.3 7.70183
10174.2 7.77669
10175.6 7.87053
10177.1 8.05284
10178.5 8.45296
10179.2 8.85027
10179.9 9.54490
10180.3 10.1194
10180.6 10.9709
10181.0 12.3093
10181.3 14.5048
10181.7 18.7683
10181.9 22.5027
10182.1 27.9948
10182.2 37.7537
10182.4 56.0869
10182.5 71.7130
10182.6 95.3334
10182.7 132.188
10182.8 189.185
10182.9 293.021
10183.0 369.120
10183.1 291.433
10183.2 187.247
10183.3 141.051
10183.4 107.925
10183.5 68.1916
10183.7 47.2915
10183.8 35.9788
10183.9 28.3314
10184.1 23.6274
10184.3 17.7504
10184.6 14.4385
10184.9 12.5238
10185.4 10.4241
10186.0 9.34671
10186.5 8.74131
10187.6 8.10532
