Cr-52(n,g) ENDF/B-VII.1
1622.65 0.650004
1623.26 0.987705
1623.57 1.26582
1623.87 1.67880
1624.18 2.33509
1624.48 3.46096
1624.79 5.65346
1624.94 7.61717
1625.09 10.7677
1625.25 16.3544
1625.40 27.4821
1625.48 37.6464
1625.55 53.7714
1625.63 80.9631
1625.71 127.792
1625.79 204.300
1625.87 255.236
1625.95 204.306
1626.03 127.801
1626.12 73.9563
1626.21 46.2223
1626.30 30.9199
1626.40 22.0220
1626.49 16.3604
1626.58 12.6356
1626.76 8.15935
1626.94 5.67772
1627.13 4.17974
1627.49 2.52923
1627.86 1.69090
1628.22 1.21054
1628.59 0.909331
1628.95 0.708183
1629.68 0.464460
1630.41 0.328446
1631.14 0.244707
1631.87 0.189658
1633.33 0.123930
1634.80 0.0877102
1636.26 0.0656543
1637.72 0.0512430
1640.64 0.0341547
1643.56 0.0248015
1649.40 0.0154362
1655.25 0.0110686
1661.09 0.00868307
1672.78 0.00629437
1696.15 0.00456198
1719.52 0.00393599
1813.02 0.00325708
2000.00 0.00293951
2750.00 0.00239588
3500.00 0.00206019
5000.00 0.00163121
7500.00 0.00122768
10000.0 0.000991204
14678.8 0.000737652
17018.1 0.000659535
18187.8 0.000628886
18772.7 0.000615843
19065.1 0.000610554
19211.3 0.000610554
19284.4 0.000620442
19320.9 0.000664400
19339.2 0.000839591
19348.4 0.00151774
19352.9 0.00404939
19355.2 0.0128193
19356.4 0.0393212
19356.9 0.102143
19357.5 0.540338
19357.8 1.08101
19358.0 0.540351
19358.7 0.0921077
19359.3 0.0341232
19360.6 0.0109816
19363.1 0.00349022
19368.1 0.00136535
19378.1 0.000799519
19398.2 0.000653036
19438.3 0.000615188
19518.5 0.000604446
19679.0 0.000599491
20000.0 0.000594385
20736.6 0.000589351
21473.1 0.000604656
21841.4 0.000639107
22209.7 0.000749882
22393.8 0.000910251
22485.9 0.00107254
22578.0 0.00137123
22670.0 0.00201334
22716.1 0.00265431
22762.1 0.00382258
22785.1 0.00480613
22808.2 0.00630605
22831.2 0.00875833
22854.2 0.0131759
22865.7 0.0168539
22877.2 0.0224016
22888.7 0.0313370
22900.2 0.0470965
22906.0 0.0599439
22911.7 0.0788790
22917.5 0.108553
22923.2 0.158640
22929.0 0.253356
22931.9 0.335676
22934.8 0.464138
22937.6 0.681189
22940.5 1.08157
22941.9 1.41865
22943.4 1.92070
22944.8 2.68932
22946.3 3.85850
22948.2 6.17663
22950.1 7.71044
22952.1 6.16462
22954.0 3.85925
22955.9 2.42453
22957.8 1.60024
22959.6 1.11553
22961.5 0.816299
22963.3 0.619496
22965.2 0.484906
22968.9 0.319349
22972.6 0.225362
22976.3 0.167448
22983.7 0.102749
22991.2 0.0693903
22998.6 0.0500455
23006.0 0.0378177
23013.4 0.0296231
23028.3 0.0196465
23043.1 0.0140418
23058.0 0.0105836
23072.8 0.00830104
23102.6 0.00556979
23132.3 0.00406116
23162.0 0.00314061
23191.7 0.00253781
23251.1 0.00182220
23310.5 0.00142967
23429.3 0.00103530
23548.1 0.000850439
23666.9 0.000748753
23904.5 0.000645558
24379.8 0.000567734
24617.4 0.000550321
24736.2 0.000546664
24795.6 0.000556457
24825.3 0.000606006
24840.1 0.000806560
24847.6 0.00159142
24851.3 0.00456701
24853.1 0.0153351
24854.1 0.0505567
24854.5 0.143890
24854.8 0.325369
24855.0 1.11883
24855.2 2.24108
24855.3 1.11890
24855.7 0.219889
24856.0 0.0854341
24856.7 0.0272322
24858.0 0.00804822
24860.7 0.00252969
24866.0 0.00104955
24876.8 0.000666017
24898.2 0.000567496
24941.0 0.000541077
25026.8 0.000531546
25198.2 0.000524175
25541.0 0.000514754
26226.7 0.000503916
26912.4 0.000509931
27255.2 0.000568121
27426.7 0.000813425
27512.4 0.00179419
27555.2 0.00566762
27576.7 0.0207406
27582.0 0.0359438
27587.4 0.0776975
27590.0 0.133491
27592.7 0.281525
27594.1 0.469925
27595.4 0.934871
27596.1 1.47490
27596.7 2.64424
27597.1 3.82890
27597.4 5.87394
27597.7 9.84045
27597.9 13.3373
27598.1 18.1148
27598.3 28.9542
27598.6 36.2104
27598.9 28.9460
27599.1 18.1085
27599.4 11.5200
27599.6 7.56765
27599.9 5.25543
27600.1 3.87396
27600.6 2.30794
27601.1 1.52074
27602.1 0.793330
27603.0 0.486760
27605.0 0.235768
27607.0 0.138954
27610.9 0.0647895
27614.8 0.0374621
27630.6 0.0100346
27662.0 0.00291143
27724.9 0.00109475
27850.7 0.000635219
28102.4 0.000518444
28605.6 0.000488111
29612.1 0.000489126
30115.4 0.000507816
30618.6 0.000569352
30870.2 0.000657554
30996.0 0.000745890
31121.9 0.000906716
31247.7 0.00124689
31310.6 0.00158069
31373.5 0.00217783
31436.4 0.00341027
31467.8 0.00458881
31499.3 0.00663853
31515.0 0.00828541
31530.8 0.0106850
31546.5 0.0143730
31554.3 0.0170047
31562.2 0.0204513
31570.1 0.0250893
31577.9 0.0315097
31585.8 0.0407472
31593.7 0.0546671
31601.5 0.0769246
31605.5 0.0932624
31609.4 0.115064
31613.3 0.144793
31617.2 0.186210
31621.2 0.244883
31625.1 0.328171
31638.3 0.710889
31641.6 0.694012
31644.9 0.604970
31651.5 0.383094
31655.9 0.273901
31660.4 0.199586
31664.8 0.149533
31669.2 0.115260
31678.1 0.0735443
31686.9 0.0506129
31695.8 0.0368372
31704.6 0.0279936
31722.3 0.0177479
31740.0 0.0122872
31757.7 0.00904916
31793.1 0.00556658
31828.6 0.00383577
31864.0 0.00285310
31934.8 0.00183744
32005.6 0.00135034
32076.4 0.00107988
32218.0 0.000805725
32359.7 0.000676567
32501.3 0.000605690
32784.6 0.000534981
33351.1 0.000491325
33634.4 0.000512601
33776.0 0.000632803
33846.8 0.00111712
33882.2 0.00302821
33899.9 0.0104661
33908.8 0.0386452
33913.2 0.140057
33915.4 0.466943
33916.0 0.744205
33916.5 1.34135
33917.1 3.01767
33917.4 5.22665
33917.6 9.94743
33917.8 16.0253
33918.0 19.9455
33918.2 16.0621
33918.4 9.97627
33918.6 6.26345
33918.8 4.08288
33919.2 2.04678
33920.0 0.796252
33920.8 0.413350
33921.6 0.253270
33924.8 0.0720177
33931.2 0.0195463
33943.9 0.00539934
33969.3 0.00172727
34020.1 0.000796885
34121.7 0.000588300
34223.3 0.000701371
34274.1 0.00132093
34299.5 0.00379629
34312.2 0.0133871
34318.6 0.0492932
34321.8 0.175595
34323.4 0.567194
34324.1 1.52251
34324.5 3.20385
34324.7 5.15023
34324.9 8.79054
34325.1 13.9716
34325.3 17.5946
34325.5 13.9881
34325.6 8.80344
34325.9 5.02670
34326.1 3.07174
34326.5 1.43129
34327.3 0.524797
34329.0 0.161799
34332.3 0.0453555
34338.9 0.0122979
34352.2 0.00350599
34378.8 0.00123707
34432.0 0.000657859
34538.4 0.000507696
34751.2 0.000465497
35176.7 0.000451029
36027.7 0.000445388
37729.8 0.000449014
41134.0 0.000495784
42836.1 0.000555835
44538.2 0.000679414
44963.7 0.000729993
45389.2 0.000794032
45602.0 0.000832651
45814.7 0.000876819
46027.5 0.000927697
46133.9 0.000956111
46240.3 0.000986810
46346.6 0.00102007
46453.0 0.00105622
46665.8 0.00113888
46878.5 0.00123928
47091.3 0.00136523
47304.1 0.00153325
47516.8 0.00179347
47623.2 0.00201723
47729.6 0.00246237
47782.8 0.00296227
47809.4 0.00341892
47836.0 0.00420878
47862.6 0.00581661
47875.9 0.00736361
47889.1 0.0101007
47902.4 0.0157086
47909.1 0.0210500
47915.7 0.0303162
47922.4 0.0485508
47925.7 0.0651564
47929.0 0.0923854
47932.4 0.141836
47934.0 0.182854
47935.7 0.244308
47937.4 0.341563
47939.0 0.506056
47940.7 0.805638
47942.3 1.37810
47943.8 2.21781
47945.3 2.81785
47946.8 2.29072
47948.3 1.43976
47949.4 0.977647
47950.6 0.684761
47951.8 0.498426
47953.0 0.375970
47955.3 0.233389
47957.6 0.158128
47960.0 0.114104
47962.3 0.0862953
47967.0 0.0546576
47971.7 0.0380219
47976.3 0.0282738
47985.7 0.0178917
47995.0 0.0128035
48004.4 0.00996086
48023.1 0.00712359
48060.5 0.00535239
48097.9 0.00533748
48135.3 0.00656429
48154.0 0.00798828
48172.7 0.0106202
48191.4 0.0160867
48200.7 0.0212869
48210.1 0.0302425
48219.4 0.0476074
48224.1 0.0631417
48228.8 0.0881511
48233.5 0.132221
48238.1 0.219328
48240.5 0.297952
48242.8 0.423673
48245.2 0.634926
48247.5 0.995067
48250.0 1.59050
48252.5 1.98549
48255.1 1.58678
48257.6 0.992198
48260.0 0.618326
48262.5 0.406148
48265.0 0.282542
48267.4 0.206661
48269.9 0.157072
48272.3 0.123391
48277.2 0.0818957
48282.1 0.0584450
48287.1 0.0440230
48296.9 0.0279556
48306.7 0.0196968
48316.5 0.0149168
48336.2 0.00988998
48355.8 0.00744828
48375.5 0.00609001
48414.8 0.00473124
48493.3 0.00382385
48571.9 0.00361336
48886.3 0.00416666
49200.7 0.00556830
49515.0 0.00787152
49757.5 0.0104412
50000.0 0.0135896
50059.8 0.0146066
50089.8 0.0160701
50104.7 0.0205863
50112.2 0.0371845
50115.9 0.0967746
50117.8 0.290586
50118.7 0.805534
50119.2 1.82508
50119.4 3.12400
50119.7 6.01106
50120.0 12.0127
50120.3 6.01646
50120.5 3.39090
50120.7 2.08384
50121.1 0.982764
50121.9 0.367610
50123.6 0.122459
50126.8 0.0448212
50133.2 0.0229016
50146.0 0.0171965
50171.8 0.0159393
50223.2 0.0159884
50326.0 0.0164374
50528.5 0.0160250
50731.0 0.0140205
51136.0 0.00902463
51544.0 0.00563604
51951.9 0.00375064
52359.8 0.00268331
52767.8 0.00204453
53583.7 0.00137726
54399.6 0.00108342
55215.4 0.000983689
56031.3 0.00110373
56439.3 0.00137194
56643.3 0.00165108
56847.2 0.00215417
57051.2 0.00317405
57153.2 0.00412013
57255.2 0.00570300
57357.2 0.00863553
57408.1 0.0111300
57459.1 0.0149522
57510.1 0.0211904
57561.1 0.0322058
57612.1 0.0535612
57637.6 0.0717145
57663.1 0.0978590
57703.3 0.156204
57743.5 0.194937
57783.7 0.155968
57823.9 0.0977141
57864.6 0.0600698
57905.2 0.0391138
57945.9 0.0270893
57986.5 0.0197635
58027.2 0.0150361
58067.8 0.0118321
58149.1 0.00791851
58230.4 0.00572232
58311.7 0.00437292
58474.3 0.00287275
58636.9 0.00210228
58799.5 0.00165461
59124.6 0.00118032
59449.8 0.000946100
59775.0 0.000812630
60425.4 0.000672839
61726.1 0.000566212
63026.8 0.000529465
65628.3 0.000517495
66929.0 0.000526149
67579.3 0.000534067
67904.5 0.000543105
68067.1 0.000565789
68148.4 0.000648968
68189.1 0.000975176
68209.4 0.00225513
68219.5 0.00719507
68224.6 0.0255945
68227.2 0.0894331
68228.4 0.282588
68229.1 0.748180
68229.4 1.52878
68229.7 3.88428
68230.0 7.75615
68230.3 3.86779
68230.6 1.48488
68231.0 0.732178
68231.6 0.275399
68232.9 0.0869420
68235.5 0.0247710
68240.7 0.00697174
68251.0 0.00219761
68271.7 0.000961376
68313.1 0.000647520
68395.8 0.000569369
68561.3 0.000551839
68892.3 0.000551909
69554.2 0.000561906
70878.1 0.000588677
73525.9 0.000663437
76173.7 0.000774306
77497.6 0.000848932
78159.6 0.000894167
78490.6 0.000925893
78656.1 0.000971588
78738.8 0.00111147
78780.2 0.00164479
78800.9 0.00373175
78811.2 0.0117855
78816.4 0.0418139
78819.0 0.146733
78820.2 0.465007
78820.9 1.23762
78821.2 2.51400
78821.5 6.62153
78821.8 13.2637
78822.1 6.63046
78822.4 3.29764
78822.6 1.88086
78823.0 0.804554
78823.9 0.277039
78825.7 0.0822461
78829.3 0.0230916
78836.4 0.00671547
78850.7 0.00241700
78879.3 0.00131666
78936.5 0.00104190
79050.8 0.000980637
79279.5 0.000981481
79736.8 0.00101618
80651.5 0.00110306
82480.9 0.00132871
84310.2 0.00165159
84767.6 0.00175377
85224.9 0.00186695
85682.2 0.00199269
85910.9 0.00206084
86139.6 0.00213286
86368.2 0.00220903
86596.9 0.00228967
86825.6 0.00237512
87054.3 0.00246574
87511.6 0.00266423
87968.9 0.00288889
88426.3 0.00314428
88883.6 0.00343593
89341.0 0.00377051
89798.3 0.00415621
90713.0 0.00512298
91627.7 0.00644482
92542.3 0.00827864
93457.0 0.0108369
94192.4 0.0136612
94560.1 0.0158898
94744.0 0.0192217
94790.0 0.0217486
94835.9 0.0276270
94858.9 0.0342347
94881.9 0.0481796
94893.4 0.0617224
94904.9 0.0852638
94916.4 0.129909
94927.8 0.219843
94937.3 0.342097
94946.7 0.424489
94956.2 0.343704
94965.6 0.221212
94972.4 0.160638
94979.1 0.120563
94992.6 0.0760844
95006.1 0.0544450
95019.6 0.0426728
95046.6 0.0311727
95073.6 0.0260394
95127.6 0.0218248
95181.6 0.0202812
95397.5 0.0193185
95829.3 0.0205521
96693.0 0.0225983
97502.3 0.0220155
98311.5 0.0192217
99930.0 0.0122381
100000 0.0119772
100201 0.0112585
100401 0.0105834
100803 0.00936137
101606 0.00738194
103211 0.00480497
104817 0.00335502
105620 0.00296064
106021 0.00315878
106121 0.00352164
106222 0.00461177
106272 0.00611849
106297 0.00759068
106322 0.0101859
106347 0.0154563
106360 0.0204112
106372 0.0287447
106385 0.0446694
106391 0.0585906
106397 0.0800976
106404 0.117052
106410 0.184739
106413 0.243865
106416 0.329881
106419 0.462025
106422 0.665686
106426 1.06917
106431 1.33143
106435 1.06208
106439 0.668160
106442 0.453230
106445 0.317654
106449 0.231560
106452 0.175014
106459 0.109174
106465 0.0747940
106472 0.0542848
106478 0.0413328
106491 0.0266517
106505 0.0188721
106518 0.0143283
106544 0.00946339
106570 0.00704408
106596 0.00567589
106649 0.00425197
106754 0.00316717
106859 0.00274967
107279 0.00222471
108119 0.00187080
108959 0.00164924
109380 0.00157526
109590 0.00160289
109695 0.00185678
109747 0.00292875
109773 0.00717649
109786 0.0234212
109793 0.0840139
109796 0.293152
109798 0.874507
109799 2.10111
109799 3.85096
109800 8.19846
109800 14.2221
109800 16.5387
109801 8.20241
109801 4.59170
109801 3.26521
109802 1.63054
109803 0.627371
109804 0.208843
109808 0.0602806
109816 0.0171425
109832 0.00553980
109863 0.00249759
109925 0.00171345
110049 0.00149841
110298 0.00141445
110796 0.00136297
111293 0.00150602
111418 0.00171120
111542 0.00232057
111604 0.00317318
111667 0.00555673
111698 0.00878240
111729 0.0175011
111744 0.0289088
111752 0.0396847
111760 0.0578464
111768 0.0931383
111772 0.124426
111775 0.172853
111779 0.258427
111783 0.423806
111785 0.573390
111787 0.793949
111789 1.14535
111791 1.70948
111793 2.71743
111795 3.38345
111798 2.71947
111800 1.71117
111803 1.01672
111805 0.655021
111807 0.449270
111810 0.324646
111812 0.241871
111815 0.188578
111819 0.123548
111824 0.0865225
111829 0.0643590
111839 0.0395493
111849 0.0268998
111858 0.0196000
111878 0.0119686
111916 0.00614247
111955 0.00400941
112033 0.00243099
112110 0.00186056
112265 0.00143615
112420 0.00127693
112730 0.00115658
112885 0.00117922
112962 0.00140146
113001 0.00233236
113020 0.00601642
113030 0.0202328
113035 0.0716375
113037 0.241042
113038 0.707025
113039 1.65669
113040 6.00069
113040 11.9678
113040 5.98195
113041 1.65315
113042 0.796639
113043 0.278257
113045 0.0873017
113049 0.0252478
113057 0.00747794
113074 0.00270680
113108 0.00147697
113175 0.00115529
113310 0.00105876
113580 0.00100841
114120 0.000955411
114660 0.000918590
114930 0.000909275
115065 0.000928286
115132 0.00102942
115166 0.00144156
115183 0.00307494
115191 0.00933288
115196 0.0323736
115198 0.110578
115199 0.363599
115199 0.896518
115200 1.97212
115200 4.27247
115200 8.54963
115200 4.26559
115201 1.47160
115201 0.596018
115202 0.193896
115203 0.0558834
115207 0.0160061
115213 0.00479056
115225 0.00188533
115250 0.00113628
115301 0.000945327
115401 0.000893360
115601 0.000873333
116003 0.000857300
116805 0.000844694
118410 0.000914992
119212 0.00106372
120014 0.00146805
120416 0.00194557
120817 0.00296968
120917 0.00340604
121017 0.00396993
121068 0.00431533
121118 0.00471305
121168 0.00517542
121218 0.00571386
121268 0.00634716
121318 0.00709344
121368 0.00798148
121419 0.00903956
121469 0.0103107
121519 0.0118355
121569 0.0136668
121619 0.0158540
121699 0.0201712
121780 0.0252950
121940 0.0330722
122020 0.0321476
122101 0.0280629
122261 0.0181153
122421 0.0115352
122582 0.00816527
122662 0.00749802
122742 0.00808801
122782 0.00973914
122822 0.0147689
122842 0.0214504
122852 0.0276359
122862 0.0379733
122872 0.0570551
122877 0.0732162
122882 0.0978629
122887 0.137807
122892 0.207653
122897 0.341063
122899 0.452870
122902 0.612228
122906 0.981420
122910 1.22373
122914 0.980342
122918 0.618862
122922 0.393532
122926 0.265164
122929 0.186448
122933 0.138454
122941 0.0842285
122948 0.0570902
122956 0.0413729
122963 0.0317281
122978 0.0207856
122993 0.0150640
123008 0.0117308
123038 0.00814269
123067 0.00631899
123097 0.00524912
123157 0.00405748
123276 0.00297919
123395 0.00244213
123634 0.00185703
123873 0.00152719
124350 0.00116498
124827 0.000977267
125782 0.000804590
126736 0.000749448
127691 0.000766731
128645 0.000898505
129122 0.00108847
129361 0.00127250
129600 0.00159626
129838 0.00224903
129958 0.00285967
130077 0.00389796
130196 0.00587833
130256 0.00762116
130315 0.0103827
130375 0.0151334
130435 0.0241892
130465 0.0320667
130494 0.0441377
130524 0.0633820
130554 0.0943716
130591 0.151115
130627 0.189263
130664 0.151314
130700 0.0945447
130727 0.0660144
130754 0.0474103
130780 0.0352437
130807 0.0270646
130861 0.0173101
130914 0.0120368
130968 0.00890321
131022 0.00690210
131129 0.00459880
131236 0.00338049
131343 0.00266242
131558 0.00189951
131772 0.00152954
131986 0.00132816
132415 0.00114217
133273 0.00107748
133701 0.00110714
134130 0.00116162
134344 0.00119719
134559 0.00123821
134773 0.00128481
134988 0.00133721
135202 0.00139580
135416 0.00146102
135631 0.00153344
135845 0.00161370
136274 0.00180137
136703 0.00203259
137131 0.00232063
137560 0.00268860
138017 0.00322995
138474 0.00415287
138702 0.00505285
138930 0.00700518
139045 0.00916577
139159 0.0138007
139216 0.0184419
139273 0.0268420
139330 0.0438401
139359 0.0589066
139387 0.0814365
139428 0.128241
139469 0.159818
139510 0.128830
139551 0.0819767
139584 0.0568440
139616 0.0409900
139649 0.0309235
139681 0.0243315
139746 0.0166382
139811 0.0125928
139941 0.00874838
140071 0.00707110
140330 0.00568516
140590 0.00511307
141284 0.00432615
141978 0.00363719
142671 0.00297120
143018 0.00267357
143192 0.00254919
143278 0.00254520
143322 0.00276459
143344 0.00374723
143354 0.00760202
143360 0.0220826
143362 0.0730384
143364 0.245779
143365 0.727851
143365 1.48098
143365 4.36603
143365 8.73623
143366 4.36991
143366 1.14053
143367 0.426048
143368 0.132875
143370 0.0385841
143374 0.0119128
143382 0.00485557
143397 0.00299724
143429 0.00250534
143493 0.00234139
143620 0.00222290
143911 0.00202616
144203 0.00185532
144785 0.00156737
145951 0.00115482
147116 0.000887909
148281 0.000709315
150612 0.000498199
151777 0.000443788
152359 0.000465562
152651 0.000647718
152796 0.00141104
152869 0.00440750
152906 0.0158044
152924 0.0569490
152928 0.0959619
152933 0.191244
152935 0.306115
152937 0.563327
152939 0.844364
152940 1.32314
152941 2.29627
152941 3.26326
152942 4.59003
152943 7.27556
152944 9.19979
152944 7.28403
152945 4.59666
152946 2.89513
152947 1.95511
152948 0.985224
152950 0.581515
152951 0.390855
152954 0.202290
152957 0.124897
152963 0.0605504
152969 0.0356826
152992 0.00978182
153039 0.00280178
153134 0.000986970
153323 0.000518564
153700 0.000389082
154455 0.000336692
155966 0.000291900
158986 0.000238338
162007 0.000204878
163517 0.000194328
164273 0.000197338
164650 0.000228740
164839 0.000362314
164933 0.000893029
164981 0.00295588
165004 0.0107294
165016 0.0383066
165022 0.125225
165025 0.338179
165026 0.731774
165027 1.16192
165028 2.04296
165028 3.32876
165029 4.08665
165030 3.33745
165030 2.04986
165031 0.946967
165032 0.495457
165034 0.204682
165039 0.0682192
165047 0.0197382
165064 0.00542799
165098 0.00154016
165166 0.000526657
165302 0.000267415
165574 0.000201731
165846 0.000195483
165982 0.000222353
166050 0.000341502
166084 0.000817880
166101 0.00268647
166110 0.00985786
166114 0.0354723
166116 0.118281
166117 0.363711
166117 0.821009
166118 3.61183
166118 7.21729
166119 3.61642
166119 0.680272
166120 0.250920
166121 0.0826315
166124 0.0232082
166129 0.00637713
166140 0.00178754
166161 0.000588551
166204 0.000281377
166289 0.000203021
166458 0.000181709
166798 0.000173850
167478 0.000168058
168836 0.000160667
171554 0.000149960
174272 0.000144506
175631 0.000153522
176310 0.000201219
176650 0.000391873
176820 0.00111494
176862 0.00182320
176904 0.00369424
176926 0.00608339
176936 0.00827770
176947 0.0119389
176958 0.0187100
176963 0.0244671
176968 0.0332891
176973 0.0476901
176979 0.0731497
176984 0.122608
176987 0.165696
176989 0.225581
176994 0.362505
176998 0.451691
177002 0.360639
177006 0.226844
177010 0.143639
177014 0.0963032
177018 0.0673325
177021 0.0496701
177029 0.0297394
177037 0.0196770
177044 0.0139534
177052 0.0104056
177068 0.00643331
177083 0.00438310
177098 0.00319073
177129 0.00193406
177191 0.000969921
177252 0.000614877
177375 0.000352142
177498 0.000257665
177744 0.000188718
177991 0.000164051
178483 0.000145904
178975 0.000139254
180944 0.000134110
181929 0.000137946
182913 0.000153166
183406 0.000175616
183652 0.000198198
183898 0.000239365
184144 0.000326532
184267 0.000412103
184390 0.000565085
184513 0.000880975
184575 0.00118272
184636 0.00170702
184698 0.00274200
184729 0.00368386
184759 0.00522761
184790 0.00803001
184805 0.0103609
184821 0.0138259
184836 0.0193360
184852 0.0286436
184867 0.0455392
184882 0.0772740
184896 0.123873
184910 0.155053
184924 0.124218
184938 0.0778336
184948 0.0541774
184959 0.0387466
184969 0.0286611
184979 0.0218861
185000 0.0138141
185020 0.00945492
185041 0.00686599
185062 0.00521296
185103 0.00331267
185144 0.00230248
185185 0.00170502
185267 0.00106488
185350 0.000746957
185432 0.000566909
185597 0.000380954
185762 0.000292078
185926 0.000243016
186256 0.000194129
186914 0.000162129
187573 0.000158607
188232 0.000174179
188891 0.000233939
189220 0.000320942
189550 0.000568183
189714 0.000907594
189879 0.00184359
189961 0.00309490
190003 0.00430143
190044 0.00641154
190085 0.0106378
190106 0.0145422
190126 0.0210333
190147 0.0331251
190157 0.0434433
190167 0.0593121
190178 0.0853455
190188 0.131697
190198 0.222667
190203 0.299959
190208 0.411912
190216 0.661092
190224 0.822351
190232 0.653449
190240 0.408580
190248 0.249164
190256 0.161789
190264 0.111073
190272 0.0805864
190280 0.0606713
190288 0.0473476
190304 0.0310345
190321 0.0218180
190337 0.0161631
190369 0.00990475
190401 0.00668995
190433 0.00483566
190497 0.00288204
190626 0.00139660
190755 0.000850611
191012 0.000447811
191269 0.000303048
191783 0.000197476
192297 0.000159747
193326 0.000132473
194355 0.000123683
196412 0.000129799
197441 0.000181188
197955 0.000379337
198083 0.000576429
198212 0.00111250
198276 0.00181801
198309 0.00249091
198341 0.00365143
198373 0.00592974
198389 0.00798851
198405 0.0113246
198421 0.0173240
198429 0.0222175
198437 0.0294434
198445 0.0408294
198453 0.0593800
198461 0.0918212
198469 0.150388
198477 0.241371
198485 0.302050
198493 0.242000
198501 0.151844
198509 0.0915637
198517 0.0589409
198525 0.0403968
198533 0.0291747
198541 0.0218965
198549 0.0170528
198566 0.0111558
198582 0.00784327
198598 0.00582875
198631 0.00359157
198663 0.00244988
198696 0.00179079
198761 0.00109954
198826 0.000764031
198891 0.000576713
199021 0.000387057
199281 0.000255446
199411 0.000241852
199476 0.000282142
199508 0.000470340
199524 0.00121174
199532 0.00401664
199536 0.0143506
199538 0.0471363
199539 0.133591
199540 1.37344
199541 2.76546
199541 1.38839
199543 0.0828123
199544 0.0252923
199547 0.00713520
199553 0.00206028
199565 0.000688334
199588 0.000330548
199636 0.000237708
199730 0.000213694
199919 0.000216072
200297 0.000295202
200675 0.000787076
200770 0.00129112
200864 0.00268732
200912 0.00456472
200959 0.00957512
200982 0.0160501
201006 0.0322240
201018 0.0513651
201030 0.0939117
201036 0.137506
201041 0.217956
201044 0.286632
201047 0.385133
201050 0.540601
201053 0.770114
201057 1.24184
201061 1.54525
201065 1.22508
201069 0.766675
201073 0.495963
201077 0.334849
201080 0.237272
201084 0.176812
201091 0.106548
201098 0.0710762
201112 0.0377055
201127 0.0232683
201155 0.0114014
201184 0.00676661
201241 0.00321192
201298 0.00189678
201413 0.000922778
201527 0.000571981
201984 0.000224257
202899 0.000133328
203814 0.000117382
204272 0.000122952
204501 0.000160201
204615 0.000313836
204672 0.000924498
204701 0.00331887
204715 0.0125114
204722 0.0457714
204726 0.159239
204728 0.488124
204728 1.21269
204729 4.83089
204730 9.67057
204730 4.84808
204731 1.82719
204731 0.958793
204732 0.386824
204735 0.121791
204739 0.0343477
204747 0.00929839
204764 0.00247505
204797 0.000709838
204864 0.000258871
204997 0.000144445
205264 0.000115066
205797 0.000107808
206330 0.000114337
206596 0.000150367
206730 0.000296864
206796 0.000876996
206830 0.00314212
206846 0.0118368
206855 0.0432986
206859 0.149992
206861 0.456035
206862 1.06171
206862 1.88878
206863 4.18191
206864 8.38172
206864 4.19867
206865 1.89512
206865 0.962707
206866 0.398917
206869 0.133294
206873 0.0389180
206882 0.0105962
