Cd-114(n,g) ENDF/B-VII.1
132.656 0.105441
135.150 0.0738318
137.645 0.0548404
140.139 0.0425664
145.127 0.0282326
150.116 0.0205376
155.104 0.0159646
160.093 0.0130511
170.069 0.00975501
180.046 0.00813730
200.000 0.00731167
206.716 0.00783171
213.432 0.00974148
216.790 0.0125199
218.469 0.0153251
220.148 0.0204860
221.827 0.0316033
222.666 0.0427403
223.506 0.0631408
223.925 0.0804052
224.345 0.106864
224.765 0.150444
225.185 0.229807
225.395 0.296584
225.604 0.398377
225.814 0.564719
226.024 0.864162
226.129 1.11347
226.234 1.48894
226.339 2.09306
226.444 3.15699
226.496 4.02313
226.549 5.30062
226.601 7.29624
226.654 10.6554
226.706 16.9836
226.732 22.4480
226.759 30.9679
226.785 45.2928
226.811 71.4969
226.824 93.2831
226.837 125.421
226.850 174.038
226.864 247.632
226.882 396.389
226.900 494.740
226.918 395.552
226.937 247.669
226.957 145.204
226.977 91.1516
226.997 61.3915
227.017 43.8491
227.037 32.6959
227.058 25.2848
227.098 16.3403
227.138 11.3965
227.178 8.39009
227.259 5.08332
227.340 3.40294
227.420 2.43729
227.501 1.83145
227.582 1.42668
227.743 0.936281
227.904 0.662223
228.065 0.493549
228.227 0.382543
228.549 0.250016
228.872 0.176960
229.194 0.132462
229.517 0.103366
230.162 0.0688893
230.807 0.0500196
231.452 0.0385839
232.097 0.0311355
233.387 0.0223498
234.677 0.0175703
237.256 0.0128352
242.416 0.00955395
247.576 0.00855299
268.216 0.00871892
288.856 0.0109680
309.495 0.0155680
319.815 0.0195329
330.135 0.0256329
340.455 0.0356865
350.775 0.0540043
355.935 0.0694283
361.095 0.0929803
366.255 0.131598
371.414 0.201607
373.994 0.260280
374.639 0.279024
375.284 0.299897
375.929 0.323235
376.574 0.349438
377.219 0.379005
377.542 0.395232
377.864 0.412534
378.509 0.450765
379.154 0.494622
379.799 0.545268
380.444 0.604181
381.089 0.673266
381.734 0.754993
382.379 0.852682
383.024 0.970759
384.314 1.29492
384.959 1.52188
385.604 1.81440
386.249 2.20039
386.894 2.72418
387.539 3.46018
388.184 4.53994
388.829 6.21484
389.474 9.01354
389.797 11.1735
390.119 14.2023
390.442 18.6261
390.764 25.4246
391.087 36.5685
391.409 56.3918
391.570 72.3778
391.732 95.2705
391.893 128.685
392.054 177.297
392.302 283.710
392.550 354.690
392.798 283.647
393.046 177.164
393.255 117.279
393.464 80.5608
393.673 57.7893
393.882 43.1012
394.299 26.3052
394.717 17.5867
395.135 12.5400
395.553 9.37458
396.388 5.79115
397.224 3.92277
398.060 2.82929
398.895 2.13544
399.731 1.66814
401.402 1.09761
403.073 0.776123
404.744 0.577402
406.415 0.446127
409.758 0.289021
413.100 0.202246
416.442 0.149362
419.785 0.114794
426.469 0.0738877
433.154 0.0515662
439.838 0.0380906
446.523 0.0293536
459.892 0.0191287
473.262 0.0136475
486.631 0.0104202
500.000 0.00841138
516.998 0.00688175
533.996 0.00611049
550.993 0.00620503
555.243 0.00665098
559.492 0.00798533
561.617 0.00984976
563.742 0.0151244
564.804 0.0224336
565.335 0.0297249
565.867 0.0430258
566.398 0.0713665
566.663 0.0994387
566.929 0.150232
567.062 0.192677
567.195 0.256958
567.327 0.361068
567.460 0.546192
567.527 0.698198
567.593 0.924445
567.659 1.28229
567.726 1.89705
567.792 3.08647
567.825 4.14719
567.859 5.85568
567.892 8.85217
567.925 14.7651
567.942 20.0694
567.958 28.5101
567.975 42.6011
567.991 66.3810
568.009 106.371
568.028 132.856
568.046 106.139
568.064 66.3851
568.076 47.1627
568.089 34.2960
568.102 25.6889
568.114 19.8367
568.139 12.6806
568.164 8.73386
568.190 6.34934
568.215 4.81911
568.265 3.03972
568.315 2.08652
568.365 1.52062
568.416 1.15662
568.466 0.909815
568.566 0.605433
568.667 0.432299
568.767 0.324564
568.868 0.253076
569.069 0.166934
569.270 0.119054
569.672 0.0704832
570.074 0.0475781
570.476 0.0349981
571.279 0.0223698
572.887 0.0132728
574.495 0.0100942
577.710 0.00789207
580.926 0.00721993
593.788 0.00732247
606.650 0.00883788
619.511 0.0119803
625.942 0.0147037
632.373 0.0189022
638.804 0.0258314
645.235 0.0384747
648.451 0.0491375
651.666 0.0654479
654.882 0.0922603
658.097 0.141051
659.705 0.182099
661.313 0.244705
662.920 0.347156
664.528 0.532175
664.930 0.601972
665.332 0.686557
665.734 0.790479
665.935 0.851576
666.136 0.920044
666.337 0.997197
666.538 1.08453
666.739 1.18390
666.940 1.29757
667.141 1.42857
667.342 1.58043
667.543 1.75802
667.744 1.96726
668.146 2.51610
668.548 3.33115
668.949 4.61674
669.150 5.55779
669.351 6.81681
669.552 8.55583
669.753 11.0499
669.954 14.8023
670.155 20.8039
670.356 31.2361
670.457 39.5562
670.557 51.5070
670.658 69.4166
670.758 97.4666
670.859 143.317
670.959 219.257
671.075 351.216
671.190 439.537
671.306 351.522
671.421 219.468
671.500 156.615
671.579 114.353
671.658 85.9266
671.737 66.3832
671.895 42.5126
672.052 29.3173
672.210 21.3497
672.368 16.2088
672.684 10.2241
672.999 7.01909
673.315 5.11129
673.631 3.88551
673.946 3.05265
674.578 2.02602
675.209 1.44202
675.840 1.07859
676.472 0.837238
677.734 0.546797
678.997 0.385452
680.260 0.286699
681.522 0.221932
684.047 0.145033
686.573 0.102960
689.098 0.0775597
691.623 0.0611479
696.674 0.0422137
701.724 0.0325722
706.775 0.0276214
711.825 0.0255889
721.926 0.0287753
726.977 0.0354236
732.027 0.0492372
734.553 0.0614199
737.078 0.0803920
739.603 0.111932
742.128 0.169694
743.391 0.218399
744.654 0.292711
745.916 0.414239
747.179 0.633304
747.495 0.715793
747.810 0.815679
748.126 0.938216
748.284 1.01016
748.442 1.09075
748.600 1.18150
748.757 1.28405
748.915 1.40061
749.073 1.53385
749.231 1.68722
749.389 1.86473
749.546 2.07187
749.704 2.31558
750.020 2.95256
750.336 3.89308
750.651 5.36574
750.809 6.43522
750.967 7.85734
751.125 9.80588
751.283 12.5691
751.440 16.6676
751.598 23.0992
751.756 33.9682
751.835 42.3885
751.914 54.1734
751.993 71.2085
752.072 96.6784
752.151 135.864
752.229 196.320
752.335 313.934
752.440 391.530
752.545 312.490
752.651 195.172
752.753 121.658
752.855 79.8441
752.958 55.4396
753.060 40.3883
753.163 30.5901
753.265 23.9064
753.470 15.6900
753.675 11.0528
753.879 8.19354
754.289 5.00841
754.699 3.37150
755.108 2.42235
755.518 1.82386
755.927 1.42265
756.746 0.934895
757.566 0.661180
758.385 0.492413
759.204 0.381084
760.842 0.247985
762.480 0.174488
764.119 0.129663
765.757 0.100321
769.033 0.0654921
772.310 0.0463777
775.587 0.0347531
778.863 0.0271495
785.416 0.0181114
791.969 0.0131259
798.522 0.0100719
805.075 0.00805740
818.182 0.00563342
831.288 0.00427602
857.500 0.00288604
883.712 0.00225533
909.925 0.00201780
923.031 0.00206986
936.137 0.00244225
942.690 0.00303265
949.243 0.00475982
952.520 0.00718490
955.796 0.0140924
957.435 0.0237126
958.254 0.0333391
959.073 0.0509582
959.892 0.0886743
960.302 0.126218
960.711 0.194504
960.916 0.251894
961.121 0.339281
961.326 0.481879
961.530 0.738055
961.633 0.950795
961.735 1.27088
961.838 1.78466
961.940 2.68639
961.991 3.41713
962.042 4.49088
962.094 6.15974
962.145 8.95570
962.196 14.1590
962.222 18.6120
962.247 25.4812
962.273 36.7996
962.298 57.0850
962.324 97.3207
962.337 132.286
962.349 183.111
962.369 293.250
962.388 366.156
962.407 292.647
962.426 183.118
962.445 115.025
962.463 76.0700
962.482 53.0065
962.500 38.7733
962.518 29.4141
962.537 23.0439
962.573 15.1611
962.610 10.6977
962.647 7.93951
962.720 4.86004
962.793 3.27480
962.867 2.35439
962.940 1.77349
963.014 1.38413
963.160 0.909818
963.307 0.643422
963.454 0.479086
963.601 0.370700
963.894 0.240977
964.188 0.169345
964.775 0.0970462
965.362 0.0631271
965.949 0.0445462
967.123 0.0259344
969.472 0.0125305
971.820 0.00781367
976.517 0.00444553
981.213 0.00328443
990.607 0.00251642
1000.00 0.00234275
1012.51 0.00243014
1025.02 0.00276859
1037.52 0.00343616
1050.03 0.00473203
1056.28 0.00584854
1062.54 0.00757287
1068.79 0.0104310
1075.04 0.0156737
1078.17 0.0201143
1081.30 0.0269286
1084.42 0.0381682
1087.55 0.0586902
1089.11 0.0760182
1090.68 0.102500
1092.24 0.146007
1093.80 0.224881
1094.59 0.291015
1095.37 0.391465
1096.15 0.554827
1096.54 0.677916
1096.93 0.846581
1097.13 0.956194
1097.32 1.08783
1097.52 1.24955
1097.71 1.44907
1097.91 1.70189
1098.10 2.02517
1098.30 2.44993
1098.49 3.02339
1098.69 3.82851
1098.89 4.99453
1099.08 6.79357
1099.28 9.73896
1099.37 11.9891
1099.47 15.1026
1099.57 19.5716
1099.67 26.1956
1099.77 36.7816
1099.86 54.4706
1099.96 86.9134
1100.01 112.885
1100.06 147.726
1100.15 237.258
1100.23 296.317
1100.32 236.393
1100.41 147.880
1100.47 108.149
1100.52 80.9884
1100.63 48.5419
1100.74 31.7234
1100.86 22.1666
1100.97 16.2941
1101.08 12.4533
1101.30 7.94069
1101.52 5.48167
1101.74 4.00649
1102.19 2.40653
1102.63 1.60130
1103.07 1.14221
1103.52 0.854961
1103.96 0.664202
1104.85 0.433776
1105.73 0.305415
1106.62 0.226680
1107.51 0.174988
1109.28 0.113357
1111.05 0.0794694
1112.83 0.0588690
1114.60 0.0454272
1118.15 0.0295207
1121.70 0.0208380
1125.24 0.0155867
1128.79 0.0121733
1135.89 0.00815807
1142.98 0.00598404
1157.17 0.00384899
1171.36 0.00290025
1185.55 0.00242998
1213.93 0.00210956
1242.30 0.00223139
1270.68 0.00280155
1284.87 0.00343120
1299.06 0.00478802
1306.16 0.00635384
1309.70 0.00780132
1313.25 0.0103387
1316.80 0.0156165
1318.57 0.0208175
1320.35 0.0302725
1322.12 0.0504869
1323.01 0.0706530
1323.89 0.107447
1324.34 0.138587
1324.78 0.186144
1325.22 0.264510
1325.67 0.406627
1325.89 0.526205
1326.11 0.708240
1326.33 1.00519
1326.55 1.53546
1326.66 1.97670
1326.78 2.63993
1326.89 3.70314
1327.00 5.54292
1327.11 9.23189
1327.16 12.6647
1327.22 18.2805
1327.27 28.8413
1327.30 37.8448
1327.33 51.0592
1327.36 73.2580
1327.38 110.576
1327.41 184.380
1327.44 327.971
1327.46 528.907
1327.48 654.945
1327.51 519.637
1327.53 327.996
1327.55 195.880
1327.58 124.575
1327.60 84.6380
1327.63 60.7227
1327.65 45.4815
1327.67 35.2474
1327.72 22.8657
1327.77 15.9860
1327.82 11.7879
1327.91 7.15581
1328.01 4.79725
1328.11 3.43736
1328.20 2.58319
1328.30 2.01207
1328.49 1.31989
1328.68 0.932493
1328.87 0.694087
1329.07 0.537040
1329.45 0.349566
1329.83 0.246209
1330.22 0.183260
1330.60 0.142198
1331.37 0.0934252
1332.14 0.0667684
1333.67 0.0401778
1335.21 0.0278729
1336.74 0.0212473
1339.81 0.0148295
1342.88 0.0120828
1345.95 0.0108187
1352.10 0.0101857
1364.38 0.0121465
1376.66 0.0175160
1382.80 0.0222758
1388.94 0.0296208
1395.08 0.0416968
1401.23 0.0635286
1404.30 0.0817365
1407.37 0.109247
1408.90 0.128611
1409.67 0.140303
1410.44 0.153661
1411.21 0.169058
1411.97 0.186882
1412.74 0.207728
1413.51 0.232251
1414.28 0.261450
1415.04 0.296544
1415.81 0.339229
1416.58 0.391782
1417.35 0.457672
1418.11 0.541570
1418.88 0.650966
1419.65 0.796857
1420.42 0.997929
1421.19 1.28525
1421.95 1.71541
1422.72 2.39812
1423.49 3.57385
1423.87 4.50222
1424.26 5.82050
1424.64 7.77395
1425.02 10.7825
1425.41 15.5920
1425.79 23.3301
1426.26 37.3304
1426.72 46.7010
1427.19 37.3919
1427.65 23.3724
1428.03 15.7094
1428.40 10.9204
1428.78 7.90307
1429.16 5.93326
1429.91 3.65364
1430.67 2.45673
1431.42 1.75881
1432.17 1.31884
1433.68 0.818600
1435.19 0.556376
1436.70 0.402477
1438.21 0.304645
1439.71 0.238712
1442.73 0.158125
1445.74 0.112799
1448.76 0.0849438
1451.77 0.0667958
1457.80 0.0463464
1463.84 0.0393656
1466.85 0.0425636
1468.36 0.0481436
1469.87 0.0599286
1471.37 0.0870359
1472.13 0.114770
1472.88 0.165802
1473.26 0.209067
1473.64 0.275329
1474.01 0.384189
1474.39 0.581645
1474.58 0.747531
1474.77 0.997895
1474.96 1.40669
1475.14 2.13234
1475.24 2.73726
1475.33 3.63241
1475.43 5.05393
1475.52 7.51029
1475.61 12.3068
1475.66 16.6272
1475.71 23.6611
1475.76 36.1983
1475.78 46.7226
1475.80 61.5967
1475.83 85.6764
1475.85 123.531
1475.87 192.535
1475.90 316.261
1475.92 507.228
1475.94 632.352
1475.97 507.294
1475.99 316.316
1476.01 208.682
1476.03 144.792
1476.05 103.021
1476.07 77.4429
1476.11 47.2632
1476.14 31.9046
1476.18 22.7262
1476.22 16.9806
1476.30 10.5466
1476.38 7.14200
1476.45 5.17386
1476.53 3.90733
1476.61 3.06475
1476.76 2.02732
1476.92 1.44206
1477.07 1.07993
1477.23 0.840463
1477.54 0.553521
1477.85 0.394803
1478.16 0.297999
1478.47 0.234737
1479.09 0.160144
1479.71 0.120073
1480.95 0.0833491
1482.19 0.0750796
1483.43 0.0969862
1484.05 0.138703
1484.36 0.182253
1484.67 0.262634
1484.98 0.433657
1485.13 0.601563
1485.29 0.901442
1485.37 1.15047
1485.44 1.51748
1485.52 2.10816
1485.60 3.11535
1485.68 5.10851
1485.72 6.91059
1485.75 9.75827
1485.79 14.9480
1485.81 19.3358
1485.83 25.4932
1485.85 35.5699
1485.87 51.2961
1485.89 78.3314
1485.91 127.076
1485.93 204.652
1485.95 253.867
1485.97 204.629
1485.99 127.059
1486.00 88.4058
1486.02 62.2151
1486.03 45.4257
1486.05 34.9389
1486.07 21.9454
1486.10 14.9475
1486.13 10.7983
1486.16 8.15191
1486.22 5.10753
1486.28 3.47486
1486.34 2.52968
1486.39 1.92484
1486.45 1.51481
1486.57 1.00763
1486.69 0.722741
1486.92 0.426977
1487.15 0.285146
1487.38 0.206266
1487.85 0.125949
1488.32 0.0877285
1488.78 0.0664364
1489.71 0.0444954
1491.58 0.0274599
1493.44 0.0205764
1497.17 0.0144674
1500.89 0.0115258
1508.35 0.00843513
1515.80 0.00672042
1530.71 0.00479822
1545.61 0.00378081
1560.52 0.00328228
1575.43 0.00339948
1582.88 0.00404477
1590.33 0.00623299
1594.06 0.00941989
1597.79 0.0185873
1599.65 0.0313980
1600.58 0.0442296
1601.51 0.0676937
1602.45 0.117976
1602.91 0.168045
1603.38 0.258907
1603.61 0.335386
1603.84 0.451856
1604.08 0.641946
1604.31 0.983764
1604.43 1.26909
1604.54 1.69484
1604.66 2.38471
1604.77 3.58580
1604.83 4.57790
1604.89 6.01447
1604.95 8.24595
1605.01 11.9816
1605.07 18.9257
1605.09 24.8617
1605.12 34.0089
1605.15 49.0596
1605.18 75.9850
1605.21 129.274
1605.23 177.462
1605.24 245.073
1605.26 391.174
1605.28 490.426
1605.31 391.171
1605.33 245.074
1605.34 169.860
1605.36 121.756
1605.38 90.2014
1605.39 68.9339
1605.42 42.9384
1605.46 29.3874
1605.49 21.0996
1605.52 15.9802
1605.59 10.0498
1605.65 6.85125
1605.72 4.96457
1605.78 3.76076
1605.84 2.95699
1605.97 1.95379
1606.10 1.38964
1606.23 1.03662
1606.36 0.804427
1606.62 0.524165
1606.88 0.368665
1607.14 0.273537
1607.40 0.211140
1607.92 0.136977
1608.43 0.0962630
1609.47 0.0554048
1610.51 0.0363377
1611.54 0.0259330
1613.61 0.0155685
1617.76 0.00824580
1621.90 0.00594907
1626.04 0.00549747
1630.19 0.00709178
1632.26 0.0100447
1634.33 0.0188962
1635.37 0.0313565
1636.40 0.0665877
1636.92 0.115042
1637.18 0.162958
1637.44 0.249467
1637.70 0.430565
1637.83 0.607370
1637.96 0.917846
1638.09 1.55280
1638.15 2.15032
1638.22 3.14982
1638.28 5.08292
1638.31 6.75240
1638.34 9.38210
1638.38 14.0345
1638.41 22.6031
1638.43 29.9276
1638.44 41.0309
1638.46 58.4259
1638.47 86.5050
1638.49 139.343
1638.51 172.980
1638.53 139.345
1638.55 86.5071
1638.57 64.1839
1638.58 47.6719
1638.61 28.3237
1638.63 18.3993
1638.66 12.8030
1638.68 9.38305
1638.71 7.15548
1638.76 4.54075
1638.81 3.12979
1638.87 2.28532
1638.97 1.37001
1639.07 0.911600
1639.18 0.650046
1639.39 0.379323
1639.59 0.248140
1639.80 0.175414
1640.22 0.101240
1641.05 0.0468763
1641.88 0.0274909
1643.54 0.0134258
1645.20 0.00842717
1651.84 0.00348250
1658.48 0.00255555
1665.13 0.00234326
1678.41 0.00371371
1681.73 0.00546374
1685.06 0.0105513
1686.72 0.0176809
1688.38 0.0378944
1689.21 0.0659217
1689.62 0.0937930
1690.04 0.144485
1690.45 0.251883
1690.66 0.357928
1690.87 0.547505
1691.08 0.943368
1691.18 1.32542
1691.28 1.98789
1691.33 2.52851
1691.39 3.32283
1691.44 4.55722
1691.49 6.62483
1691.54 10.4712
1691.57 13.7614
1691.59 18.8341
1691.62 27.1851
1691.65 42.1296
1691.67 71.6864
1691.69 97.2796
1691.70 133.318
1691.72 211.849
1691.74 266.297
1691.76 211.848
1691.78 132.981
1691.79 92.6692
1691.81 67.0596
1691.82 50.0529
1691.83 38.4745
1691.86 24.4781
1691.89 16.8077
1691.92 12.2068
1691.95 9.24837
1692.00 5.81812
1692.06 3.96379
1692.11 2.88586
1692.17 2.19375
1692.23 1.72341
1692.34 1.14009
1692.45 0.811848
1692.68 0.470537
1692.90 0.306836
1693.13 0.215924
1693.58 0.123750
1694.03 0.0803195
1694.48 0.0564632
1695.38 0.0325233
1697.17 0.0152067
1698.97 0.00908348
1702.57 0.00466845
1706.17 0.00310341
1720.56 0.00154666
1749.35 0.00113226
1778.14 0.00112422
1806.92 0.00130515
1835.71 0.00181236
1850.10 0.00234853
1864.49 0.00334410
1871.69 0.00418999
1878.89 0.00548849
1886.08 0.00763036
1893.28 0.0115422
1896.88 0.0148461
1900.48 0.0199027
1904.08 0.0282208
1907.67 0.0433647
1909.47 0.0561145
1911.27 0.0755515
1913.07 0.107349
1914.87 0.164744
1915.77 0.212630
1916.67 0.284916
1917.57 0.401798
1918.02 0.489306
1918.47 0.608572
1918.69 0.685451
1918.92 0.777868
1919.14 0.890298
1919.37 1.02895
1919.59 1.20263
1919.82 1.42415
1920.04 1.71276
1920.27 2.09638
1920.49 2.62668
1920.72 3.38468
1920.94 4.51999
1921.17 6.32563
1921.39 9.43421
1921.51 11.9032
1921.62 15.3906
1921.73 20.5978
1921.84 28.5515
1921.95 41.2467
1922.07 61.6936
1922.20 98.5936
1922.34 123.086
1922.47 98.4749
1922.61 61.5973
1922.70 45.2683
1922.78 33.9769
1922.95 20.5133
1923.12 13.4380
1923.28 9.42250
1923.45 6.93168
1923.62 5.30862
1923.96 3.38845
1924.29 2.34194
1924.63 1.71319
1925.30 1.02998
1925.98 0.686040
1926.65 0.489668
1927.33 0.366846
1928.00 0.285197
1929.35 0.186601
1930.69 0.131682
1932.04 0.0980141
1933.39 0.0759127
1936.08 0.0496722
1938.77 0.0353626
1941.47 0.0268188
1944.16 0.0214543
1949.55 0.0161087
1952.24 0.0154743
1954.94 0.0165806
1957.63 0.0211756
1960.33 0.0367907
1961.67 0.0594400
1962.35 0.0823047
1963.02 0.124161
1963.69 0.213767
1964.03 0.302730
1964.37 0.463339
1964.54 0.598494
1964.70 0.802190
1964.87 1.13210
1965.04 1.71872
1965.12 2.20730
1965.21 2.92784
1965.29 4.06845
1965.38 6.03033
1965.46 9.83340
1965.50 13.2320
1965.54 18.7183
1965.59 28.3727
1965.63 47.5264
1965.65 64.8099
1965.67 92.4837
1965.69 139.083
1965.71 219.708
1965.74 354.102
1965.76 438.929
1965.78 347.859
1965.80 219.227
1965.82 151.231
1965.84 107.355
1965.85 78.9329
1965.87 60.8981
1965.90 38.0093
1965.94 26.0431
1965.97 18.7203
1966.00 14.1874
1966.07 8.87534
1966.14 6.06265
1966.20 4.39974
1966.27 3.33693
1966.34 2.62611
1966.47 1.73821
1966.60 1.23810
1966.74 0.924928
1966.87 0.718736
1967.14 0.469025
1967.41 0.331001
1967.94 0.190984
1968.48 0.124859
1969.01 0.0885781
1970.08 0.0520515
1972.22 0.0254522
1974.35 0.0158954
1978.63 0.00875559
1982.90 0.00603505
1987.18 0.00464446
1991.45 0.00380725
2000.00 0.00285325
2016.73 0.00203126
2033.47 0.00172493
2050.20 0.00168452
2066.93 0.00190785
2083.67 0.00261859
2092.03 0.00339503
2100.40 0.00485702
2104.58 0.00610924
2108.77 0.00804066
2112.95 0.0112399
2117.13 0.0171066
2119.22 0.0220732
2121.31 0.0296839
2123.41 0.0422249
2125.50 0.0650658
2126.54 0.0842981
2127.59 0.113634
2128.64 0.161618
2129.68 0.248076
2130.20 0.320158
2130.73 0.429001
2131.25 0.604580
2131.51 0.736135
2131.77 0.914978
2132.03 1.16895
2132.30 1.54338
2132.43 1.80283
2132.56 2.13337
2132.69 2.56340
2132.82 3.13188
2132.95 3.91806
2133.08 5.03845
2133.21 6.70979
2133.34 9.32741
2133.41 11.2694
2133.47 13.8204
2133.54 17.3068
2133.60 22.2185
2133.67 29.5135
2133.73 40.4144
2133.80 57.4450
2133.86 84.2052
2133.95 135.172
2134.03 168.567
2134.11 134.341
2134.20 84.0597
2134.26 57.0241
2134.33 40.1460
2134.39 29.2046
2134.46 22.0995
2134.59 13.7139
2134.72 9.26648
2134.85 6.65599
2134.98 5.00268
2135.25 3.11356
2135.51 2.11973
2135.77 1.53462
2136.03 1.16175
2136.29 0.910575
2136.82 0.601514
2137.34 0.426716
2137.86 0.318371
2138.39 0.246741
2139.44 0.160592
2140.48 0.112888
2141.53 0.0837186
2142.58 0.0645938
2144.67 0.0418646
2146.77 0.0294007
2148.86 0.0218312
2150.95 0.0168972
2155.14 0.0110665
2159.33 0.00788651
2163.52 0.00596574
2167.71 0.00471941
2176.09 0.00326050
2184.47 0.00248226
2201.22 0.00176919
2217.98 0.00158169
2234.74 0.00184005
2243.11 0.00232484
2251.49 0.00360615
2259.87 0.00932830
2261.96 0.0147033
2264.06 0.0293354
2265.11 0.0492443
2266.15 0.104685
2266.68 0.180574
2266.94 0.255506
2267.20 0.390000
2267.46 0.672061
2267.59 0.945886
2267.72 1.43021
2267.79 1.82942
2267.86 2.41154
2267.92 3.34046
2267.99 4.89613
2268.05 7.90831
2268.09 10.5635
2268.12 14.6243
2268.15 21.7616
2268.18 34.7867
2268.20 46.6729
2268.22 63.7380
2268.23 90.3201
2268.25 134.629
2268.27 213.657
2268.29 269.128
2268.31 213.707
2268.33 134.669
2268.35 90.3463
2268.36 63.7553
2268.38 45.8381
2268.40 34.7950
2268.43 21.4814
2268.46 14.4679
2268.50 10.3696
2268.53 7.78221
2268.59 4.86593
2268.66 3.30610
2268.73 2.39079
2268.79 1.80887
2268.86 1.42128
2268.99 0.938968
2269.12 0.668466
2269.38 0.389333
2269.64 0.255374
2269.91 0.181274
2270.43 0.106646
2271.48 0.0529082
2272.53 0.0347239
2274.64 0.0244669
2276.74 0.0264523
2278.84 0.0390732
2279.89 0.0532935
2280.94 0.0800414
2281.99 0.138035
2282.52 0.196040
2283.04 0.301457
2283.31 0.390197
2283.57 0.525328
2283.83 0.745803
2284.09 1.13994
2284.23 1.46926
2284.36 1.96055
2284.49 2.74673
2284.62 4.12044
2284.75 6.88073
2284.82 9.42910
2284.88 13.6052
2284.95 21.4252
2284.98 28.0787
2285.01 37.8954
2285.05 54.2886
