Pt-194(n,g) JEFF-3.2
2.51189 0.134178
2.75000 0.127400
3.09030 0.119068
3.50000 0.110644
3.80190 0.105300
4.67735 0.0927463
5.00000 0.0889449
5.75440 0.0812957
7.07946 0.0708548
7.50000 0.0681164
8.70965 0.0613469
10.0000 0.0554962
13.1826 0.0449021
15.0000 0.0404373
16.2181 0.0378846
19.9526 0.0316341
20.0000 0.0315669
20.1421 0.0313670
20.2842 0.0311693
20.5684 0.0307806
21.1368 0.0300287
22.2736 0.0286198
24.5471 0.0261302
27.5000 0.0234231
30.1996 0.0213529
35.0000 0.0183813
40.0000 0.0159884
45.7089 0.0138685
50.0000 0.0125887
56.2342 0.0110822
69.1831 0.00886284
75.0000 0.00813824
85.1138 0.00714756
100.000 0.00612102
128.825 0.00498268
150.000 0.00455364
158.489 0.00444492
179.245 0.00429790
200.000 0.00429732
239.883 0.00471900
264.158 0.00537077
288.433 0.00663643
300.000 0.00766969
315.770 0.0100448
331.539 0.0150894
339.424 0.0201664
347.309 0.0296514
351.251 0.0378929
355.193 0.0509187
359.136 0.0733713
363.078 0.117299
364.802 0.151049
366.525 0.202709
368.249 0.287680
369.972 0.442342
370.834 0.572439
371.696 0.770766
372.557 1.09509
373.419 1.67997
373.635 1.90040
373.850 2.16732
374.066 2.49508
374.173 2.68757
374.281 2.90328
374.389 3.14635
374.496 3.42108
374.604 3.73349
374.712 4.09080
374.820 4.50205
374.927 4.97864
375.035 5.53517
375.143 6.19055
375.358 7.90637
375.574 10.4461
375.789 14.4351
375.897 17.3425
376.004 21.2203
376.112 26.5555
376.220 34.1567
376.328 45.5048
376.435 63.4745
376.543 94.2199
376.597 118.392
376.651 152.587
376.705 202.925
376.758 279.682
376.812 401.390
376.866 595.385
376.933 955.632
377.000 1201.30
377.067 963.666
377.134 601.553
377.202 366.936
377.270 237.087
377.338 162.827
377.406 117.699
377.474 88.6005
377.542 68.9442
377.677 44.9754
377.813 31.5480
377.949 23.3203
378.221 14.1966
378.493 9.53189
378.764 6.83549
379.036 5.13900
379.308 4.00366
379.851 2.62555
380.394 1.85360
380.938 1.37817
381.481 1.06495
382.568 0.690910
383.654 0.484730
384.741 0.359188
385.828 0.277149
388.001 0.180052
390.175 0.127026
392.348 0.0949756
394.522 0.0741667
398.868 0.0497617
403.215 0.0366320
411.909 0.0239637
420.603 0.0186523
429.297 0.0164429
446.684 0.0170933
458.062 0.0217372
463.752 0.0268020
469.441 0.0361898
475.130 0.0563042
477.975 0.0763339
480.819 0.112880
482.241 0.143728
483.664 0.190957
485.086 0.268674
486.508 0.410243
487.220 0.529424
487.931 0.711254
488.642 1.00893
489.353 1.54660
489.709 1.99532
490.064 2.67397
490.420 3.77125
490.509 4.15192
490.598 4.59343
490.686 5.10947
490.775 5.71702
490.864 6.44078
490.953 7.31130
491.042 8.37104
491.131 9.67893
491.220 11.3187
491.309 13.4125
491.398 16.1439
491.486 19.7943
491.575 24.8370
491.664 32.0651
491.753 42.9315
491.842 60.3047
491.931 90.4481
491.975 114.486
492.020 148.931
492.064 200.540
492.109 281.015
492.153 412.133
492.197 628.853
492.249 1007.45
492.300 1265.48
492.351 1017.19
492.403 636.410
492.462 364.119
492.521 224.642
492.581 149.546
492.640 105.850
492.700 78.4797
492.759 60.3857
492.878 38.7748
492.996 26.9282
493.115 19.7640
493.352 11.9247
493.590 7.96290
493.827 5.69115
494.065 4.26917
494.302 3.32083
494.777 2.17436
495.252 1.53464
495.727 1.14173
496.201 0.883295
497.151 0.575298
498.101 0.405841
499.050 0.302813
500.000 0.235580
501.563 0.166743
503.125 0.125636
506.250 0.0812555
509.375 0.0592882
512.500 0.0470508
518.750 0.0352086
525.000 0.0307310
537.500 0.0307484
550.000 0.0385729
562.500 0.0580650
568.750 0.0771743
575.000 0.110400
581.250 0.175592
584.375 0.234721
587.500 0.332042
589.063 0.406244
590.625 0.509363
591.016 0.541447
591.406 0.576716
591.797 0.615616
592.188 0.658664
592.578 0.706484
592.969 0.759781
593.359 0.819440
593.750 0.886515
594.141 0.962310
594.531 1.04836
594.922 1.14662
595.313 1.25951
596.094 1.54232
596.875 1.93310
597.656 2.49474
598.438 3.34278
599.219 4.70998
599.609 5.73032
600.000 7.11948
600.342 8.79217
600.684 11.1223
601.026 14.4966
601.368 19.6229
601.710 27.8922
602.052 42.2629
602.223 53.5861
602.394 69.4790
602.565 92.1170
602.736 124.211
603.018 198.989
603.300 250.372
603.582 201.684
603.864 126.274
604.146 77.6254
604.428 50.3929
604.710 34.7148
604.993 25.1452
605.275 18.9637
605.557 14.7720
606.121 9.65066
606.685 6.77779
607.249 5.01433
608.378 3.05772
609.506 2.05652
610.635 1.47769
611.763 1.11352
612.892 0.869793
615.148 0.574288
617.405 0.409036
619.662 0.307564
621.919 0.240980
626.433 0.162232
630.946 0.119824
635.460 0.0951208
639.974 0.0802732
649.001 0.0673241
658.029 0.0695921
667.056 0.0896656
671.570 0.111910
676.083 0.151040
678.794 0.189467
681.504 0.248512
684.214 0.345334
686.924 0.519702
688.279 0.664429
688.957 0.761446
689.296 0.818337
689.634 0.881978
689.973 0.953524
690.312 1.03431
690.651 1.12600
690.820 1.17655
690.990 1.23060
691.328 1.35074
691.667 1.48958
692.006 1.65122
692.345 1.84085
692.683 2.06547
693.022 2.33410
693.361 2.65901
693.700 3.05687
694.039 3.55145
694.377 4.17645
694.716 4.98169
695.055 6.04267
695.394 7.47978
695.732 9.49052
696.071 12.4187
696.410 16.8991
696.749 24.2031
697.088 37.0861
697.257 47.3838
697.426 62.0241
697.596 83.1921
697.765 113.645
698.033 181.745
698.300 227.184
698.568 181.841
698.835 113.687
699.095 70.9150
699.354 46.5605
699.614 32.3311
699.874 23.5562
700.133 17.8408
700.393 13.9437
700.912 9.15255
701.431 6.44819
701.951 4.78115
702.989 2.92389
704.028 1.96983
705.066 1.41678
706.105 1.06810
707.143 0.834330
709.220 0.550225
711.297 0.390790
713.374 0.292480
715.451 0.227618
719.605 0.150040
723.759 0.107167
727.914 0.0809977
732.068 0.0638576
740.376 0.0435266
748.684 0.0324332
765.300 0.0216172
781.916 0.0172635
798.532 0.0161232
815.149 0.0178064
831.765 0.0243683
843.719 0.0370309
849.696 0.0499912
855.672 0.0738265
858.661 0.0939708
861.649 0.124761
864.638 0.175224
867.626 0.266462
869.121 0.342645
870.615 0.457908
872.109 0.644378
872.856 0.784171
873.230 0.871953
873.603 0.975431
873.977 1.09865
874.164 1.16925
874.350 1.24691
874.537 1.33260
874.724 1.42748
874.911 1.53289
875.097 1.65038
875.284 1.78203
875.471 1.93010
875.845 2.28742
876.218 2.75410
876.592 3.37915
876.965 4.24320
877.339 5.48366
877.712 7.35364
878.086 10.3528
878.273 12.5777
878.459 15.5844
878.646 19.7723
878.833 25.8128
879.020 34.9052
879.207 49.2378
879.393 72.8701
879.580 112.454
879.790 180.060
880.000 225.552
880.210 180.737
880.420 112.963
880.654 65.9878
880.887 41.3143
881.121 27.7748
881.354 19.7843
881.588 14.7403
881.821 11.3797
882.289 7.34251
882.756 5.11537
883.223 3.76290
884.157 2.27729
885.091 1.52403
886.025 1.09099
886.960 0.819541
887.894 0.638318
889.762 0.419039
891.631 0.296538
893.499 0.221251
895.368 0.171710
899.104 0.112641
902.841 0.0801215
906.578 0.0603388
910.315 0.0474209
917.789 0.0321481
925.263 0.0238262
940.210 0.0155939
955.158 0.0119014
970.105 0.0100564
1000.00 0.00878575
1024.23 0.00903441
1048.47 0.0102058
1072.70 0.0125722
1096.94 0.0170305
1121.17 0.0261734
1133.29 0.0347854
1145.40 0.0496708
1157.52 0.0794167
1163.58 0.107464
1169.64 0.156312
1172.67 0.196015
1174.18 0.222367
1175.70 0.254885
1176.45 0.274126
1177.21 0.295763
1177.59 0.307637
1177.97 0.320253
1178.73 0.348130
1179.48 0.380104
1180.24 0.416928
1181.00 0.459709
1181.75 0.509821
1182.51 0.569145
1183.27 0.639907
1184.03 0.725390
1184.78 0.830007
1185.54 0.960142
1186.30 1.12437
1187.06 1.33602
1187.81 1.61523
1188.57 1.99451
1189.33 2.52594
1190.08 3.30284
1190.84 4.49895
1191.60 6.46911
1192.36 9.98981
1192.74 12.8502
1193.11 16.9644
1193.49 23.0399
1193.87 31.9611
1194.44 51.2315
1195.00 65.0342
1195.57 52.9787
1196.13 33.3224
1196.74 19.7443
1197.35 12.4885
1197.96 8.46063
1198.58 6.06648
1199.19 4.54783
1199.80 3.53524
1201.02 2.31785
1202.24 1.64701
1203.47 1.24237
1205.91 0.805571
1208.36 0.595945
1210.80 0.489896
1215.69 0.434498
1220.58 0.539655
1223.03 0.684701
1225.47 0.960791
1226.69 1.19169
1227.30 1.34559
1227.92 1.53555
1228.22 1.64774
1228.53 1.77377
1228.83 1.91593
1229.14 2.07650
1229.44 2.25997
1229.75 2.46939
1230.06 2.71147
1230.36 2.99132
1230.67 3.31935
1230.97 3.70580
1231.28 4.16519
1231.58 4.71477
1232.19 6.20376
1232.81 8.52297
1233.11 10.1975
1233.42 12.4034
1233.72 15.3789
1234.03 19.4847
1234.33 25.3558
1234.64 33.9432
1234.95 46.8785
1235.25 66.1791
1235.69 105.295
1236.12 129.461
1236.56 102.077
1236.99 63.6397
1237.33 43.3142
1237.68 30.4466
1238.02 22.2321
1238.36 16.8104
1239.05 10.4622
1239.73 7.09311
1240.42 5.10917
1241.10 3.85278
1242.48 2.41352
1243.85 1.65477
1245.22 1.20717
1246.59 0.921331
1247.96 0.727747
1250.70 0.489779
1253.44 0.354457
1256.19 0.270109
1258.93 0.213945
1264.94 0.141454
1270.96 0.102942
1276.98 0.0803315
1282.99 0.0663399
1295.03 0.0525317
1307.06 0.0509830
1319.09 0.0633859
1325.11 0.0797332
1331.13 0.111715
1334.13 0.139338
1337.14 0.181851
1340.15 0.251690
1343.16 0.377684
1344.66 0.482393
1346.17 0.639943
1347.67 0.892710
1349.17 1.33581
1349.55 1.49906
1349.93 1.69440
1350.30 1.93081
1350.49 2.06808
1350.68 2.22058
1350.87 2.39062
1351.05 2.58099
1351.24 2.79503
1351.43 3.03683
1351.62 3.31136
1351.81 3.62475
1352.18 4.40063
1352.56 5.45294
1352.93 6.92813
1353.31 9.08175
1353.69 12.3891
1354.06 17.8043
1354.25 21.8765
1354.44 27.4190
1354.63 35.1533
1354.81 46.2122
1355.00 62.3081
1355.19 85.6351
1355.49 137.470
1355.78 170.244
1356.07 134.675
1356.36 84.1728
1356.55 61.2750
1356.74 45.4965
1357.11 27.0566
1357.49 17.6002
1357.86 12.2624
1358.24 8.99666
1358.62 6.86729
1359.37 4.36475
1360.12 3.01252
1360.87 2.20242
1362.38 1.32390
1363.88 0.883104
1365.38 0.631565
1366.89 0.474492
1368.39 0.370022
1371.40 0.243879
1374.40 0.173565
1377.41 0.130359
1380.42 0.101898
1386.43 0.0678501
1392.45 0.0489746
1398.46 0.0373786
1404.48 0.0297143
1416.50 0.0204634
1428.53 0.0152451
1452.59 0.00977125
1476.65 0.00704137
1500.71 0.00545977
1548.82 0.00380221
1576.32 0.00336370
1590.07 0.00345927
1593.50 0.00370358
1596.94 0.00446865
1598.66 0.00556320
1600.38 0.00867871
1601.24 0.0129888
1602.10 0.0249937
1602.53 0.0412860
1602.95 0.0853932
1603.17 0.143309
1603.38 0.292840
1603.49 0.477861
1603.60 0.907578
1603.65 1.38066
1603.71 2.30197
1603.73 3.14862
1603.76 4.51092
1603.79 6.81664
1603.81 10.6042
1603.84 17.0040
1603.87 21.0432
1603.90 16.7683
1603.93 10.6028
1603.95 7.15912
1603.97 5.06810
1604.00 3.67066
1604.02 2.78951
1604.06 1.73109
1604.11 1.17943
1604.20 0.636356
1604.29 0.398360
1604.46 0.197822
1604.64 0.118750
1605.00 0.0571498
1605.36 0.0342764
1606.07 0.0172361
1606.79 0.0110873
1608.22 0.00659336
1609.65 0.00499113
1612.50 0.00382351
1615.36 0.00340190
1626.80 0.00297086
1638.23 0.00299595
1643.95 0.00351754
1646.81 0.00565183
1648.24 0.0138268
1648.95 0.0436678
1649.31 0.142724
1649.40 0.228615
1649.49 0.420773
1649.58 0.997857
1649.62 1.82044
1649.65 2.57926
1649.67 3.76638
1649.70 6.06918
1649.72 7.53489
1649.75 5.98433
1649.78 3.76617
1649.81 2.41433
1649.83 1.64194
1649.88 0.859449
1649.93 0.518920
1649.99 0.345183
1650.09 0.183756
1650.19 0.114105
1650.60 0.0346883
1651.41 0.0113280
1653.04 0.00498031
1656.30 0.00332531
1662.82 0.00290895
1675.87 0.00284555
1701.95 0.00305390
1728.04 0.00357879
1754.12 0.00468193
1780.21 0.00719308
1793.25 0.00975203
1806.29 0.0144658
1812.81 0.0184628
1819.34 0.0245936
1825.86 0.0346937
1832.38 0.0530981
1835.64 0.0685895
1838.90 0.0922162
1842.16 0.130859
1845.42 0.200540
1847.05 0.258634
1848.68 0.346310
1850.31 0.487751
1851.94 0.737835
1852.76 0.942330
1853.57 1.24476
1853.98 1.45389
1854.39 1.71961
1854.59 1.88098
1854.80 2.06608
1855.00 2.27977
1855.20 2.52690
1855.41 2.81779
1855.61 3.16156
1855.81 3.57173
1856.02 4.06372
1856.22 4.66683
1856.43 5.41290
1856.63 6.35009
1856.83 7.54155
1857.04 9.10242
1857.24 11.1865
1857.44 14.0454
1857.65 18.0680
1857.85 23.9902
1858.06 33.0099
1858.26 47.2193
1858.46 69.6201
1858.72 111.512
1858.98 139.231
1859.23 111.179
1859.49 69.4885
1859.76 41.3539
1860.04 26.2802
1860.31 17.8246
1860.59 12.7872
1860.86 9.56786
1861.14 7.41562
1861.68 4.80783
1862.23 3.35983
1862.78 2.47666
1863.88 1.50321
1864.98 1.00720
1866.08 0.721338
1867.17 0.541848
1868.27 0.421960
1870.47 0.276561
1872.66 0.195252
1874.86 0.145208
1877.05 0.112267
1881.44 0.0729487
1885.83 0.0512822
1890.23 0.0380913
1894.62 0.0294705
1903.40 0.0192633
1912.18 0.0136828
1920.96 0.0103046
1929.74 0.00810726
1947.31 0.00552281
1964.87 0.00412855
2000.00 0.00280323
2031.06 0.00239093
2062.12 0.00258971
2077.64 0.00322979
2085.41 0.00394025
2093.17 0.00529075
2100.94 0.00825248
2104.82 0.0112404
2108.70 0.0167343
2110.64 0.0213936
2112.58 0.0285496
2114.52 0.0403618
2116.47 0.0619527
2117.44 0.0801911
2118.41 0.108061
2119.38 0.153876
2120.35 0.236919
2120.83 0.306669
2121.32 0.412405
2121.80 0.584300
2122.29 0.891641
2122.53 1.14605
2122.77 1.52716
2123.02 2.13531
2123.26 3.18766
2123.50 5.26994
2123.62 7.15622
2123.74 10.2555
2123.81 12.6306
2123.87 15.9193
2123.90 18.0951
2123.93 20.6435
2123.96 23.7540
2123.99 27.5982
2124.02 32.5965
2124.05 38.7770
2124.08 46.7769
2124.11 57.3167
2124.14 72.0033
2124.17 91.4773
2124.20 118.281
2124.23 154.881
2124.28 247.597
2124.34 309.369
2124.37 290.628
2124.39 247.688
2124.45 154.949
2124.49 104.744
2124.54 73.7103
2124.58 53.4780
2124.62 40.4667
2124.71 25.0697
2124.80 16.9912
2124.88 12.1880
2124.97 9.15136
2125.14 5.70171
2125.32 3.87672
2125.49 2.80892
2125.66 2.12456
2125.84 1.66486
2126.18 1.09986
2126.53 0.780308
2126.88 0.582240
2127.22 0.451395
2127.92 0.293849
2128.61 0.206547
2129.31 0.153187
2130.00 0.118252
2131.39 0.0766891
2132.77 0.0539023
2134.16 0.0400663
2135.55 0.0310403
2138.32 0.0203679
2141.10 0.0145426
2143.87 0.0110157
2146.65 0.00872087
2152.20 0.00601240
2157.75 0.00453601
2168.84 0.00306314
2179.94 0.00238212
2191.04 0.00201855
2213.24 0.00169425
2235.43 0.00164737
2257.63 0.00192524
2268.73 0.00240843
2274.28 0.00290819
2279.83 0.00383443
2285.38 0.00583672
2288.15 0.00784618
2290.92 0.0115312
2292.31 0.0146559
2293.70 0.0194500
2295.09 0.0273614
2296.47 0.0418212
2297.17 0.0540394
2297.86 0.0727381
2298.56 0.103464
2299.25 0.159160
2299.60 0.205923
2299.94 0.277001
2300.29 0.392701
2300.64 0.599141
2300.81 0.770815
2300.98 1.02665
2301.16 1.43766
2301.33 2.14946
2301.50 3.56590
2301.59 4.86177
2301.68 6.97480
2301.76 10.8635
2301.81 14.0768
2301.85 18.9013
2301.87 22.3496
2301.89 26.7848
2301.92 32.5946
2301.94 39.9499
2301.96 50.3753
2301.98 64.0623
2301.99 73.1928
2302.00 84.0062
2302.02 110.251
2302.04 140.871
2302.06 175.750
2302.10 219.269
2302.12 206.607
2302.14 175.983
2302.17 110.434
2302.22 64.9266
2302.26 41.2368
2302.30 27.9965
2302.34 20.0773
2302.38 15.0339
2302.42 11.6489
2302.50 7.55514
2302.59 5.26012
2302.67 3.88050
2302.83 2.35700
2303.00 1.57715
2303.16 1.13064
2303.33 0.849956
2303.49 0.662160
2303.82 0.433913
2304.15 0.306572
2304.48 0.227962
2304.80 0.176340
2305.46 0.114538
2306.12 0.0805314
2306.78 0.0598164
2307.43 0.0462718
2308.75 0.0302160
2310.06 0.0214390
2311.38 0.0161206
2312.69 0.0126568
2315.32 0.00856924
2317.95 0.00634415
2323.20 0.00413015
2328.46 0.00310951
2333.72 0.00256135
2344.23 0.00203442
2369.17 0.00170947
2394.11 0.00175730
2419.04 0.00200082
2443.98 0.00251250
2468.92 0.00362597
2481.39 0.00472943
2493.85 0.00673236
2500.09 0.00841829
2506.32 0.0109960
2512.56 0.0152366
2518.79 0.0229713
2521.91 0.0294968
2525.03 0.0394805
2528.14 0.0558887
2531.26 0.0857148
2532.82 0.110774
2534.38 0.148894
2535.94 0.211120
2537.49 0.322881
2538.27 0.415778
2539.05 0.555382
2539.83 0.779441
2540.61 1.17264
2541.00 1.49174
2541.39 1.96089
2541.59 2.28280
2541.78 2.69059
2541.98 3.21750
2542.17 3.91030
2542.27 4.34781
2542.36 4.85659
2542.46 5.46586
2542.56 6.18760
2542.66 7.06986
2542.75 8.13927
2542.85 9.46536
2542.95 11.1350
2543.05 13.2986
2543.14 16.0996
2543.24 19.8848
2543.34 25.0212
2543.44 32.3305
2543.53 42.7949
2543.63 58.2163
2543.73 80.9012
2543.87 129.499
2544.02 162.520
2544.09 153.256
2544.16 130.649
2544.31 81.7972
2544.46 49.0727
2544.61 31.2998
2544.77 21.3044
2544.92 15.3030
2545.07 11.4715
2545.23 8.89548
2545.53 5.78254
2545.84 4.04380
2546.14 2.98235
2546.75 1.81203
2547.37 1.21471
2547.98 0.870766
2548.59 0.654605
2549.20 0.510012
2550.42 0.334601
2551.64 0.236436
2552.87 0.176032
2554.09 0.136276
2556.54 0.0887864
2558.98 0.0626288
2561.43 0.0467019
2563.87 0.0363041
2568.76 0.0240102
2573.65 0.0173161
2578.54 0.0132915
2583.43 0.0107019
2593.22 0.00773332
2603.00 0.00623998
2622.56 0.00518592
2642.13 0.00564270
2651.91 0.00654384
2661.69 0.00832830
2671.47 0.0121639
2676.36 0.0159323
2681.25 0.0227172
2683.70 0.0283938
2686.14 0.0370289
2688.59 0.0511672
2691.03 0.0767910
2692.26 0.0983092
2693.48 0.131090
2694.70 0.184671
2695.92 0.281222
2696.54 0.361826
2697.15 0.483420
2697.76 0.679710
2698.37 1.02715
2698.68 1.31172
2698.98 1.73376
2699.29 2.39806
2699.59 3.52645
2699.75 4.41723
2699.90 5.69040
2699.98 6.54799
2700.05 7.59713
2700.13 8.91609
2700.20 10.6040
2700.28 12.8421
2700.36 15.8031
2700.43 19.9396
2700.51 25.7543
2700.59 34.4680
2700.66 47.7118
2700.74 68.8181
2700.81 102.790
2700.91 164.908
2701.00 206.830
2701.05 195.055
2701.09 166.258
2701.18 104.403
2701.29 59.2259
2701.40 36.3171
2701.51 24.0794
2701.62 16.9881
2701.73 12.5723
2701.84 9.65702
2702.06 6.20053
2702.27 4.30031
2702.49 3.15801
2702.93 1.90598
2703.36 1.27308
2703.80 0.911279
2704.23 0.684910
2704.67 0.533996
2705.54 0.351530
2706.41 0.249928
2707.28 0.187601
2708.15 0.146677
2709.89 0.0980783
2711.63 0.0715991
2713.37 0.0557402
2715.11 0.0456566
2718.59 0.0345128
2722.07 0.0296188
2729.03 0.0292886
2732.52 0.0329963
2736.00 0.0402036
2739.48 0.0532710
2742.96 0.0780832
2744.70 0.0992532
2746.44 0.131678
2748.18 0.184779
2749.92 0.280356
2750.79 0.359850
2751.66 0.479349
2752.53 0.671132
2753.40 1.00758
2753.84 1.28083
2754.27 1.68142
2754.49 1.95677
2754.71 2.30370
2754.93 2.75367
2755.14 3.34545
2755.25 3.71682
2755.36 4.15302
2755.47 4.66987
2755.58 5.28203
2755.69 6.02853
2755.80 6.94219
2755.91 8.07565
2756.01 9.48867
2756.12 11.3141
2756.23 13.6989
2756.34 16.8840
2756.45 21.1961
2756.56 27.3014
2756.67 36.1059
2756.78 49.0599
2756.88 67.8687
2757.05 108.733
2757.21 136.491
2757.29 128.756
2757.38 109.604
2757.54 68.5451
2757.66 47.9600
2757.78 34.5227
2757.90 25.5927
2758.01 19.6071
2758.25 12.3928
2758.49 8.47220
2758.73 6.13425
2758.96 4.63729
2759.44 2.91145
2759.91 1.99212
2760.38 1.44844
2760.86 1.09961
2761.33 0.863575
2762.28 0.573035
2763.22 0.408097
2764.17 0.305594
2765.12 0.237583
2767.01 0.155757
2768.91 0.110327
2770.80 0.0824985
2772.69 0.0642228
2776.48 0.0424561
2780.27 0.0304778
2784.06 0.0231811
2787.85 0.0184093
2795.43 0.0127510
2803.00 0.00965707
2818.16 0.00659392
2833.31 0.00523697
2848.46 0.00458906
2878.77 0.00425729
2909.08 0.00465822
2939.39 0.00575443
2969.69 0.00800155
2984.85 0.00995133
3000.00 0.0129656
3010.90 0.0162767
3021.80 0.0212854
3032.70 0.0294055
3043.61 0.0439229
3049.06 0.0559445
3054.51 0.0740193
3059.96 0.103052
3065.41 0.154135
3068.13 0.195705
3070.86 0.257029
3072.22 0.299282
3072.90 0.324443
3073.58 0.352941
3074.27 0.385441
3074.95 0.422609
3075.63 0.465446
3076.31 0.515156
3076.99 0.573376
3077.67 0.641934
3078.35 0.723659
3079.04 0.821806
3079.72 0.941403
3080.40 1.08862
3081.08 1.27277
3081.76 1.50704
3082.44 1.81135
3083.12 2.21434
3083.80 2.76243
3084.49 3.52993
3085.17 4.64231
3085.85 6.30612
3086.53 8.87298
3087.21 12.8529
3088.11 20.6004
3089.01 25.9741
3089.46 24.5764
3089.91 20.9698
3090.81 13.1390
3091.49 9.05373
3092.17 6.42050
3092.86 4.71413
3093.54 3.57909
3094.90 2.23761
3096.26 1.51969
3097.63 1.09594
3098.99 0.826595
3101.71 0.517893
3104.44 0.355142
3107.17 0.259299
3109.89 0.198308
3112.62 0.157237
3118.07 0.107354
3123.52 0.0798529
3128.97 0.0637247
3134.42 0.0542790
3145.33 0.0486752
3150.78 0.0526588
3156.23 0.0644763
3161.68 0.0939124
3164.41 0.124329
3167.13 0.179924
3168.50 0.226435
3169.86 0.296660
3171.22 0.409678
3172.59 0.608435
3173.95 1.00691
3174.63 1.37629
3174.97 1.64315
3175.31 1.99506
3175.48 2.21642
3175.65 2.47505
3175.82 2.78348
3175.99 3.15058
3176.17 3.59750
3176.34 4.14182
3176.51 4.81742
3176.68 5.66890
3176.85 6.76813
3177.02 8.19854
3177.19 10.1115
3177.36 12.7338
3177.53 16.4520
3177.70 21.8030
3177.87 29.6998
3178.04 41.3200
3178.29 66.0581
3178.54 82.1603
3178.80 65.4463
3179.05 40.9200
3179.35 23.1026
3179.66 14.1374
3179.96 9.36623
3180.26 6.61398
3180.56 4.89515
3180.86 3.76442
3181.46 2.41679
3182.07 1.68018
3182.67 1.23552
3183.88 0.749706
3185.08 0.504405
3186.29 0.363887
3187.50 0.275934
3188.70 0.217261
3191.11 0.146267
3193.53 0.106602
3195.94 0.0821870
3198.35 0.0661071
3203.18 0.0469088
3208.00 0.0363616
3217.65 0.0259828
3227.30 0.0216446
3236.95 0.0200468
3256.25 0.0217693
3265.90 0.0251055
3275.55 0.0309607
3285.20 0.0411417
3294.85 0.0599548
3299.68 0.0756935
3304.50 0.0993921
3309.33 0.137341
3314.15 0.203540
3316.56 0.256819
3317.77 0.291788
3318.98 0.334504
3319.58 0.359540
3320.18 0.387465
3320.79 0.418788
3321.39 0.454080
3321.99 0.494035
3322.60 0.539502
3323.20 0.591533
3323.80 0.651440
3324.41 0.720999
3325.01 0.802083
3325.61 0.897507
3326.21 1.01079
3327.42 1.31113
3328.63 1.76351
3329.23 2.07951
3329.83 2.48444
3330.44 3.01264
3331.04 3.71495
3331.64 4.66721
3332.24 5.98160
3332.85 7.81574
