Pd-105(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
354.367 158.025
354.423 227.320
354.479 343.976
354.535 544.119
354.598 892.321
354.660 1145.92
354.723 944.964
354.785 610.014
354.847 389.987
354.909 263.374
354.970 188.536
355.032 141.947
355.094 111.221
355.156 90.0511
355.279 63.5746
355.402 48.2521
355.526 38.5806
355.773 27.4286
356.020 21.4181
356.267 17.7691
356.514 15.3613
356.760 13.6736
357.254 11.4912
357.748 10.1584
358.242 9.26660
358.736 8.62955
359.723 7.77897
360.711 7.23225
362.686 6.54954
364.662 6.10726
365.649 5.92566
366.637 5.75807
367.625 5.60829
368.119 5.55386
368.612 5.54570
368.859 5.58379
369.106 5.68384
369.353 5.90906
369.600 6.41370
369.724 6.88525
369.847 7.64344
369.970 8.93030
370.094 11.2811
370.217 16.0895
370.279 20.5188
370.341 27.7930
370.403 40.7692
370.433 51.2913
370.464 66.5283
370.495 89.6314
370.526 125.985
370.557 186.002
370.588 285.866
370.624 466.871
370.660 598.335
370.696 492.777
370.732 318.250
370.759 229.079
370.785 169.413
370.811 129.537
370.837 102.228
370.889 68.9246
370.941 50.4230
370.993 39.1610
371.046 31.8079
371.150 23.0963
371.254 18.2924
371.359 15.3485
371.567 12.0326
371.776 10.2749
371.985 9.21367
372.194 8.51298
372.402 8.01962
372.820 7.37456
373.237 6.97214
374.072 6.49237
374.907 6.21224
375.324 6.11665
375.742 6.05450
376.159 6.05807
376.368 6.11887
376.577 6.27757
376.786 6.67872
376.890 7.09548
376.994 7.84195
377.099 9.31814
377.151 10.6314
377.203 12.7059
377.255 16.2177
377.307 22.6743
377.360 35.8270
377.386 47.4937
377.412 64.8267
377.431 82.5381
377.451 103.215
377.490 131.320
377.529 109.208
377.568 72.3087
377.614 44.9231
377.660 30.6479
377.706 22.8350
377.752 18.2156
377.798 15.2723
377.844 13.2950
377.935 10.8765
378.027 9.50442
378.119 8.64738
378.302 7.66327
378.486 7.12950
378.669 6.80035
379.036 6.41796
379.403 6.20053
379.770 6.05673
380.504 5.86888
381.971 5.64173
383.439 5.47881
384.906 5.33789
385.640 5.27688
386.374 5.23718
386.741 5.23843
387.108 5.27266
387.475 5.37644
387.841 5.64167
388.025 5.90459
388.208 6.34203
388.392 7.10759
388.575 8.54991
388.759 11.6017
388.850 14.4960
388.942 19.3785
389.034 28.3877
389.080 35.9510
389.126 47.2718
389.171 65.1467
389.217 94.9100
389.240 117.480
389.263 147.795
389.286 188.953
389.309 244.411
389.355 399.226
389.400 511.547
389.423 488.395
389.446 421.520
389.491 272.727
389.544 163.127
389.597 105.785
389.649 74.2670
389.702 55.5555
389.755 43.6523
389.807 35.6394
389.913 25.8633
390.018 20.3397
390.124 16.9013
390.334 12.9893
390.545 10.9053
390.756 9.64871
390.967 8.82495
391.178 8.25221
391.599 7.52942
392.021 7.14193
392.232 7.06371
392.443 7.14409
392.548 7.33974
392.653 7.84671
392.706 8.38926
392.759 9.39694
392.811 11.4647
392.838 13.3139
392.864 16.0719
392.902 21.8161
392.940 25.6302
392.978 21.7709
393.016 16.0127
393.047 12.8342
393.078 10.8544
393.109 9.60843
393.140 8.79404
393.203 7.84620
393.265 7.34113
393.327 7.03996
393.389 6.84446
393.513 6.61047
393.762 6.39288
394.011 6.30248
394.260 6.29321
394.384 6.33212
394.508 6.42812
394.633 6.64540
394.695 6.84965
394.757 7.18324
394.819 7.76983
394.881 8.90995
394.912 9.90955
394.944 11.4591
394.975 13.9536
395.006 17.9935
395.043 25.2400
395.080 30.0724
395.117 25.2279
395.154 17.9681
395.180 14.4469
395.206 12.1023
395.232 10.5290
395.258 9.45644
395.310 8.14875
395.362 7.42703
395.414 6.98897
395.466 6.70456
395.569 6.36743
395.673 6.18040
395.777 6.06339
395.984 5.92480
396.399 5.78612
396.814 5.70604
397.644 5.59705
398.473 5.51468
399.303 5.45152
399.718 5.43387
400.133 5.44163
400.547 5.52142
400.755 5.63361
400.962 5.86954
401.170 6.41392
401.273 6.96148
401.377 7.92973
401.481 9.82477
401.533 11.5040
401.584 14.1494
401.636 18.6170
401.688 26.7896
401.740 43.4105
401.766 58.0806
401.792 79.9133
401.811 102.289
401.831 128.247
401.870 163.521
401.909 135.583
401.948 89.0818
401.987 58.6213
402.025 41.1074
402.064 30.7618
402.102 24.3049
402.141 20.0504
402.179 17.1127
402.256 13.4372
402.333 11.3105
402.410 9.96622
402.564 8.41538
402.718 7.57835
402.872 7.06876
403.026 6.73150
403.180 6.49417
403.488 6.18504
403.796 5.99376
404.412 5.76860
405.029 5.63731
405.645 5.54820
406.877 5.42796
408.109 5.34460
409.341 5.28333
409.957 5.26428
410.573 5.26923
410.881 5.30125
411.035 5.33860
411.189 5.40867
411.343 5.55284
411.420 5.68593
411.497 5.90536
411.574 6.30049
411.612 6.62598
411.651 7.10824
411.689 7.85888
411.728 9.09718
411.766 11.2687
411.805 15.1979
411.842 21.2367
411.880 25.2483
411.918 21.2187
411.955 15.1941
411.981 12.3225
412.007 10.3919
412.032 9.08970
412.058 8.19227
412.109 7.09182
412.160 6.48216
412.212 6.11214
412.263 5.87265
412.365 5.59153
412.468 5.43851
412.570 5.34543
412.775 5.24062
412.980 5.18355
413.185 5.14698
413.595 5.09993
414.415 5.04084
415.234 4.99528
416.054 4.95633
416.464 4.94164
416.874 4.93607
417.284 4.95659
417.489 4.99295
417.694 5.07366
417.899 5.26444
418.001 5.45769
418.104 5.79964
418.206 6.46966
418.257 7.06192
418.309 7.99642
418.360 9.57512
418.411 12.4661
418.462 18.3431
418.488 23.5503
418.513 31.3160
418.552 48.3332
418.590 60.6420
418.628 50.6519
418.667 34.2120
418.691 26.5328
418.716 21.1919
418.766 14.8558
418.815 11.5465
418.864 9.64664
418.914 8.46494
418.963 7.68170
419.062 6.73946
419.161 6.21293
419.260 5.88643
419.457 5.51376
419.655 5.31176
419.852 5.18628
420.248 5.03717
420.643 4.94782
421.038 4.88434
421.829 4.79029
423.409 4.64145
424.990 4.49381
425.781 4.41434
426.571 4.33183
427.362 4.25332
428.152 4.20496
428.548 4.21651
428.943 4.28736
429.338 4.48674
429.733 4.98990
429.931 5.48931
430.128 6.32302
430.326 7.78740
430.524 10.5618
430.721 16.4635
430.820 22.0908
430.919 31.6252
431.018 49.3163
431.067 64.2240
431.116 86.6910
431.166 122.297
431.215 182.191
431.265 289.532
431.314 488.821
431.362 802.688
431.410 1031.57
431.458 849.940
431.506 547.919
431.541 390.485
431.577 286.045
431.612 216.776
431.648 169.732
431.718 112.519
431.789 80.9506
431.860 61.7678
431.931 49.2852
432.072 34.5045
432.213 26.3650
432.355 21.3781
432.496 18.0754
432.638 15.7641
432.921 12.7907
433.204 10.9980
433.487 9.81745
433.769 8.98921
434.335 7.91414
434.901 7.25223
435.467 6.80468
436.033 6.48104
437.164 6.03935
438.296 5.74415
440.559 5.34582
442.823 5.05035
443.954 4.91828
445.086 4.79971
445.652 4.75389
446.218 4.73135
446.784 4.76188
447.349 4.92419
447.632 5.11662
447.915 5.46327
448.198 6.10731
448.481 7.38389
448.764 10.2139
448.905 12.9965
449.047 17.8307
449.188 27.1100
449.259 35.1699
449.330 47.6756
449.401 68.3116
449.436 83.8493
449.471 104.890
449.507 134.191
449.542 175.634
449.577 235.475
449.613 321.041
449.671 526.232
449.730 676.070
449.789 557.622
449.847 360.288
449.913 218.634
449.979 142.733
450.044 100.243
450.110 74.7662
450.175 58.4030
450.241 47.3400
450.372 33.7500
450.503 26.0264
450.634 21.1988
450.896 15.6831
451.158 12.7302
451.421 10.9407
451.683 9.76013
451.945 8.93145
452.469 7.85570
452.994 7.19259
453.518 6.74295
454.043 6.41611
455.091 5.96442
456.140 5.65478
458.238 5.21637
459.286 5.03785
460.335 4.87366
461.384 4.72789
462.433 4.63203
462.957 4.63455
463.482 4.71752
464.006 4.97231
464.530 5.62960
464.793 6.28421
465.055 7.37675
465.317 9.29010
465.579 12.8944
465.710 15.9318
465.841 20.4841
465.972 27.6402
466.104 39.6162
466.235 61.4307
466.300 79.4860
466.366 106.153
466.431 147.435
466.497 214.414
466.562 328.785
466.628 528.485
466.699 870.949
466.770 1123.16
466.841 928.346
466.912 600.275
466.973 407.213
467.034 287.371
467.095 212.040
467.155 162.970
467.277 105.874
467.398 75.5308
467.520 57.5486
467.641 46.0038
467.884 32.5092
468.127 25.1467
468.370 20.6475
468.613 17.6711
468.856 15.5846
469.342 12.8914
469.828 11.2568
470.314 10.1725
470.800 9.40624
471.772 8.40155
472.743 7.77473
473.715 7.34588
474.687 7.03248
476.631 6.59819
478.575 6.29904
479.546 6.17697
480.032 6.12228
480.518 6.07585
481.004 6.05282
481.247 6.06638
481.490 6.12570
481.733 6.30591
481.855 6.50906
481.976 6.89185
482.098 7.68852
482.158 8.42700
482.219 9.63523
482.280 11.7714
482.341 15.9305
482.371 19.5755
482.401 25.1707
482.432 34.1065
482.462 48.3958
482.501 76.5073
482.540 97.4063
482.579 81.7784
482.618 55.0754
482.655 38.0982
482.691 28.0102
482.728 21.8786
482.764 17.9883
482.837 13.5627
482.911 11.2564
482.984 9.90302
483.057 9.03797
483.203 8.02700
483.349 7.47255
483.495 7.13001
483.788 6.73591
484.080 6.51763
484.373 6.37838
484.957 6.20716
485.542 6.10123
486.127 6.02549
487.297 5.91724
489.636 5.77427
490.805 5.72674
491.098 5.72201
491.390 5.73072
491.536 5.75083
491.683 5.80664
491.756 5.87150
491.829 6.00478
491.865 6.12802
491.902 6.32837
491.938 6.67393
491.975 7.28120
492.013 8.25120
492.050 8.89529
492.088 8.24545
492.125 7.27519
492.152 6.79269
492.179 6.47402
492.233 6.12012
492.287 5.94726
492.341 5.85214
492.449 5.75676
492.557 5.71144
492.773 5.66825
492.989 5.64613
493.421 5.61929
493.853 5.59972
495.580 5.53787
497.308 5.48956
497.739 5.48342
498.171 5.48939
498.387 5.50738
498.603 5.56212
498.711 5.63117
498.819 5.78783
498.873 5.94944
498.927 6.24751
498.954 6.49606
498.981 6.86337
499.008 7.41993
499.035 8.25988
499.073 9.95936
499.110 11.0875
499.148 9.95263
499.185 8.25584
499.211 7.45016
499.236 6.90543
499.287 6.28490
499.338 5.97353
499.389 5.80049
499.491 5.62652
499.593 5.54536
499.796 5.47248
500.000 5.43957
500.360 5.40951
500.719 5.39108
501.438 5.36406
502.876 5.31932
505.752 5.23296
507.190 5.18672
507.909 5.16220
508.628 5.13697
509.347 5.11323
509.706 5.10477
510.066 5.10421
510.425 5.12724
510.605 5.16258
510.785 5.23832
510.964 5.41368
511.054 5.58904
511.144 5.89575
511.234 6.48700
511.279 7.00070
511.324 7.79689
511.369 9.10846
511.414 11.4199
511.459 15.8504
511.504 24.8386
511.542 37.8389
511.580 47.4400
511.618 40.1235
511.657 27.7435
511.696 19.3341
511.735 14.5820
511.774 11.8214
511.814 10.1200
511.892 8.25161
511.971 7.31884
512.049 6.79814
512.128 6.49288
512.285 6.23743
512.442 6.33723
512.521 6.56811
512.599 7.02599
512.678 7.93988
512.717 8.73073
512.757 9.93211
512.796 11.8538
512.835 15.1011
512.874 20.9371
512.914 31.7512
512.952 48.8362
512.990 61.3101
513.028 51.4292
513.066 34.9751
513.104 24.2578
513.141 18.0510
513.179 14.3725
513.216 12.0700
513.291 9.49558
513.366 8.17378
513.440 7.40282
513.515 6.91253
513.665 6.33971
513.814 6.02445
513.964 5.82861
514.263 5.60068
514.562 5.47222
514.861 5.38900
515.459 5.28475
516.057 5.21877
516.655 5.17051
517.851 5.09853
520.243 4.98961
522.635 4.88950
525.028 4.78063
526.224 4.71936
527.420 4.65328
528.616 4.59002
529.214 4.57130
529.812 4.58668
530.111 4.62601
530.410 4.71185
530.709 4.89114
531.008 5.27747
531.158 5.63197
531.307 6.19593
531.457 7.14231
531.606 8.85305
531.756 12.3001
531.831 15.4388
531.905 20.5212
531.980 29.4201
532.055 46.6090
532.092 61.5914
532.130 84.6068
532.167 121.156
532.204 179.458
532.252 292.805
532.300 375.162
532.348 309.405
532.396 200.520
532.438 134.811
532.481 94.7689
532.523 70.0567
532.565 54.1363
532.650 35.8670
532.735 26.2879
532.820 20.6510
532.904 17.0580
533.074 12.8794
533.243 10.6145
533.413 9.23586
533.582 8.32596
533.752 7.68860
534.091 6.86580
534.430 6.36443
534.769 6.02909
535.108 5.78908
535.786 5.46584
536.464 5.25325
537.820 4.97263
539.176 4.77284
540.532 4.60698
541.210 4.53801
541.888 4.50069
542.227 4.52250
542.566 4.64818
542.736 4.83626
542.821 5.01562
542.905 5.31675
542.990 5.87086
543.075 7.03324
543.117 8.14469
543.160 10.0327
543.202 13.4835
543.244 20.0543
543.282 29.5179
543.320 35.8238
543.358 29.5144
543.396 20.0460
543.425 15.1026
543.454 11.9363
543.483 9.89089
543.512 8.52906
543.569 6.92083
543.627 6.05944
543.743 5.22694
543.858 4.85689
544.090 4.55600
544.321 4.46078
544.783 4.51728
545.246 4.90820
545.477 5.33778
545.708 6.07752
545.940 7.40257
546.171 9.94412
546.402 15.4003
546.518 20.6225
546.633 29.4863
546.691 36.3512
546.749 45.9413
546.807 59.7981
546.865 80.6524
546.922 113.622
546.980 168.861
547.038 267.251
547.096 448.422
547.153 738.525
547.210 951.316
547.267 785.711
547.324 508.088
547.365 367.794
547.405 272.936
547.446 208.960
547.486 164.819
547.567 110.548
547.648 80.1382
547.728 61.5112
547.809 49.2896
547.971 34.7220
548.132 26.6506
548.294 21.6775
548.456 18.3739
548.617 16.0544
548.940 13.0601
549.263 11.2473
549.587 10.0494
549.910 9.20709
550.556 8.11060
551.202 7.43372
551.849 6.97550
552.495 6.64419
553.788 6.19334
555.080 5.89456
557.665 5.49981
560.251 5.21453
561.543 5.08309
562.836 4.94752
564.129 4.79909
564.775 4.71889
565.421 4.64007
566.068 4.59046
566.391 4.61064
566.714 4.72686
566.875 4.86723
567.037 5.12249
567.199 5.59972
567.360 6.54817
567.522 8.65063
567.603 10.7091
567.683 14.2658
567.764 21.0124
567.805 26.8031
567.845 35.6704
567.885 50.0035
567.926 74.7411
567.946 93.9931
567.966 120.638
567.986 157.906
568.006 209.417
568.043 343.911
568.080 443.452
568.117 367.679
568.154 239.132
568.196 144.962
568.238 94.9972
568.279 67.2269
568.321 50.6024
568.363 39.9370
568.405 32.7388
568.489 23.9000
568.573 18.8631
568.657 15.7118
568.824 12.0959
568.992 10.1497
569.160 8.96423
569.328 8.17839
569.495 7.62463
569.831 6.90134
570.166 6.45272
570.837 5.92463
571.507 5.61715
572.178 5.40816
573.520 5.12089
574.861 4.90833
575.532 4.81726
576.202 4.74159
576.873 4.71187
577.209 4.74881
577.544 4.88342
577.712 5.02991
577.879 5.28299
578.047 5.73650
578.215 6.60419
578.382 8.45738
578.466 10.2240
578.550 13.2045
578.634 18.7107
578.676 23.3169
578.718 30.2135
578.760 41.0462
578.802 59.0424
578.843 90.7356
578.864 115.371
578.885 148.268
578.928 241.757
578.970 309.927
579.012 256.004
579.055 166.359
579.101 102.742
579.148 68.3044
579.194 48.8535
579.241 37.1317
579.287 29.5672
579.333 24.4406
579.426 18.1207
579.519 14.5167
579.612 12.2581
579.798 9.66971
579.984 8.27602
580.169 7.42645
580.541 6.46223
580.913 5.93479
581.284 5.60039
582.027 5.18730
582.770 4.92328
583.513 4.72179
585.000 4.38853
586.486 4.07921
587.229 3.93584
587.972 3.83752
588.344 3.83845
588.715 3.92078
589.087 4.17718
589.458 4.83906
589.830 6.59039
590.016 8.49700
590.201 12.0641
590.294 15.0550
590.387 19.5162
590.480 26.4882
590.573 38.0529
590.666 58.9176
590.712 76.0219
590.759 101.034
590.805 139.311
590.851 200.384
590.898 302.441
590.944 475.988
590.997 784.866
591.050 1012.47
591.103 836.930
591.156 541.095
591.218 320.194
591.280 205.246
591.342 142.242
591.404 104.995
591.467 81.2958
591.529 65.3833
591.653 45.9787
591.777 35.0608
591.902 28.3372
592.150 21.0474
592.399 18.1636
592.523 18.0947
592.647 19.3706
592.772 23.2007
592.834 27.0307
592.896 33.3466
592.958 44.3005
593.020 64.6312
593.051 81.5027
593.082 106.040
593.113 142.636
593.144 196.759
593.192 319.558
593.240 410.870
593.288 341.969
593.336 224.512
593.382 148.001
593.428 103.275
593.475 76.5539
593.521 59.7401
593.614 40.7228
593.707 30.8370
593.799 25.0010
593.892 21.2408
594.078 16.7634
594.263 14.2304
594.449 12.6111
594.820 10.6566
595.191 9.50578
595.561 8.73641
596.303 7.74954
597.045 7.12302
597.787 6.67398
599.271 6.03401
600.755 5.55543
601.497 5.35587
602.239 5.20840
602.610 5.18195
602.981 5.22864
603.352 5.42982
603.723 5.99015
603.908 6.55977
604.094 7.51606
604.279 9.19242
604.465 12.3359
604.650 18.8912
604.743 24.9995
604.836 35.0675
604.928 53.0392
604.975 67.5845
605.021 88.6005
605.067 120.250
605.114 169.661
605.160 250.097
605.206 381.974
605.263 631.302
605.320 817.316
605.377 678.920
605.434 441.513
605.479 309.122
605.524 223.844
605.569 168.584
605.614 131.625
605.704 87.5744
605.794 63.5880
605.884 49.1433
605.974 39.7632
606.154 28.6698
606.334 22.5476
606.514 18.7775
606.694 16.2667
606.874 14.4960
607.234 12.1951
607.594 10.7867
607.954 9.84506
608.314 9.17543
609.034 8.29297
609.754 7.75589
610.114 7.58394
610.474 7.51421
610.654 7.57546
610.744 7.66780
610.834 7.84782
610.924 8.20997
611.014 9.01852
611.059 9.81890
611.104 11.2159
611.149 13.8557
611.194 19.1138
611.232 26.3773
611.270 31.1976
611.308 26.3317
611.346 19.0622
611.390 13.8376
611.434 11.1676
611.478 9.72746
611.523 8.88382
611.567 8.35171
611.611 7.99495
611.699 7.55862
611.788 7.30760
611.876 7.14567
612.053 6.94612
612.407 6.73175
612.760 6.59768
613.467 6.40267
614.174 6.24669
614.882 6.11243
615.589 6.01204
615.942 6.00774
616.119 6.04417
616.296 6.14641
616.473 6.41160
616.561 6.68815
616.649 7.18129
616.738 8.14125
616.782 8.97937
616.826 10.2792
616.870 12.4111
616.915 16.1574
616.959 23.2771
617.003 37.4876
617.042 58.4657
617.080 74.0528
617.119 62.3659
617.157 42.4253
617.189 30.9808
617.221 23.7141
617.252 19.0727
617.284 16.0020
617.347 12.3800
617.411 10.4270
617.474 9.25312
617.537 8.49232
617.664 7.58834
617.791 7.08402
617.917 6.76778
618.171 6.39650
618.424 6.18555
618.678 6.05031
619.185 5.90685
619.438 5.89365
619.691 5.94072
619.945 6.09822
620.198 6.49253
620.452 7.48689
620.578 8.52695
620.705 10.4053
620.832 14.1427
620.895 17.4833
620.959 22.7720
621.022 31.7231
621.085 48.0994
621.117 61.5988
621.149 81.2389
621.180 110.369
621.212 153.355
621.237 198.703
621.261 251.726
621.310 325.373
621.335 312.321
621.359 271.314
621.408 178.096
621.466 107.447
621.525 70.6566
621.583 50.5269
621.641 38.6097
621.699 31.0086
621.757 25.8826
621.874 19.6083
621.990 16.0348
622.106 13.7946
622.339 11.2143
622.572 9.81532
622.804 8.95620
623.037 8.38182
623.270 7.97355
623.735 7.43407
624.200 7.09443
625.131 6.68881
626.062 6.45354
626.993 6.30779
627.458 6.26814
627.691 6.26349
627.923 6.27966
628.156 6.34233
628.272 6.41289
628.389 6.54151
628.505 6.79681
628.563 7.02418
628.621 7.38478
628.680 8.00127
628.738 9.15781
628.767 10.1426
628.796 11.6262
628.825 13.9296
628.854 17.5053
628.892 24.3751
628.930 28.9545
628.968 24.3678
629.006 17.4909
629.036 13.8511
629.065 11.5387
629.095 10.0510
629.124 9.06957
629.183 7.91407
629.242 7.29714
629.302 6.93230
629.361 6.69914
629.479 6.42839
629.597 6.28113
629.715 6.19062
629.951 6.08548
630.188 6.02480
630.424 5.98333
630.897 5.92559
631.842 5.84731
632.787 5.78707
634.678 5.68831
636.568 5.60465
640.349 5.45956
644.130 5.32612
647.911 5.18922
651.692 5.03157
653.582 4.93658
655.473 4.82468
656.418 4.76272
657.363 4.70534
657.836 4.69123
658.309 4.72388
658.545 4.80137
658.663 4.88399
658.781 5.03222
658.899 5.32441
658.959 5.58422
659.018 5.99640
659.077 6.70214
659.136 8.03346
659.165 9.17232
659.195 10.8886
659.224 13.5642
659.254 17.7560
659.292 25.7162
659.330 31.0226
659.368 25.7116
659.406 17.7451
659.435 13.6045
659.464 10.9463
659.493 9.22050
659.522 8.07404
659.580 6.71494
659.638 5.98586
659.696 5.55254
659.753 5.27589
659.869 4.95520
660.101 4.68085
660.332 4.57317
660.795 4.53184
661.258 4.68306
661.489 4.88767
661.721 5.26571
661.952 5.97681
662.184 7.39267
662.415 10.5278
662.531 13.5880
662.647 18.8551
662.762 28.7810
662.820 37.2484
662.878 50.0954
662.936 70.6821
662.994 105.622
663.052 169.169
663.080 219.669
663.109 288.797
663.165 476.969
663.220 616.984
663.275 512.443
663.331 333.600
663.393 203.508
663.455 133.640
663.517 94.4369
663.579 70.8763
663.642 55.7029
663.704 45.4175
663.828 32.7410
663.952 25.4908
664.076 20.9366
664.325 15.7014
664.574 12.8748
664.822 11.1516
665.071 10.0091
665.319 9.20435
665.816 8.15745
666.313 7.51369
666.810 7.08082
667.307 6.77099
668.301 6.35863
669.295 6.10303
669.793 6.01857
670.290 5.97932
670.538 6.00299
670.662 6.04358
670.787 6.12653
670.911 6.30220
670.973 6.46347
671.035 6.72448
671.097 7.17936
671.159 8.05283
671.191 8.81258
671.222 9.97551
671.253 11.8315
671.284 14.7976
671.322 20.2265
671.360 23.8446
671.398 20.2176
671.436 14.7792
671.480 10.9482
671.523 8.96193
671.567 7.88073
671.610 7.24584
671.654 6.84418
671.697 6.57623
671.784 6.25097
671.871 6.06749
671.958 5.95266
672.132 5.81830
672.306 5.74136
672.480 5.68983
672.827 5.62029
673.522 5.53003
674.218 5.46212
675.608 5.35015
676.999 5.25185
678.390 5.15814
679.085 5.11159
679.780 5.06609
680.475 5.02801
680.823 5.01984
681.171 5.03475
681.518 5.11686
681.692 5.22519
681.866 5.44730
682.040 5.94836
682.127 6.44237
682.214 7.29909
682.301 8.92899
682.344 10.3326
682.388 12.4800
682.431 15.9650
682.474 21.9780
682.518 33.1924
682.561 54.9887
682.581 70.1506
682.601 87.8910
682.640 112.168
682.679 93.6253
682.719 62.2642
682.747 46.3756
682.774 35.6459
682.802 28.3676
682.830 23.3551
682.885 17.1655
682.941 13.6929
682.996 11.5561
683.052 10.1530
683.162 8.47294
683.273 7.53724
683.384 6.95742
683.606 6.29544
683.828 5.93715
684.050 5.71557
684.493 5.45646
684.937 5.30701
685.381 5.20626
686.268 5.06957
688.042 4.88598
689.817 4.72837
691.591 4.55834
692.479 4.46169
693.366 4.35652
694.253 4.25567
694.697 4.22687
695.140 4.25514
695.362 4.32197
695.584 4.46577
695.806 4.76303
696.027 5.39662
696.249 6.87997
696.360 8.38593
696.471 11.0643
696.582 16.3300
696.637 21.0047
696.693 28.3730
696.748 40.8024
696.776 50.3248
696.804 63.4730
696.832 82.1778
696.859 109.275
696.887 149.420
696.915 208.817
696.957 343.194
697.000 442.603
697.043 366.733
697.085 238.236
697.113 178.441
697.140 136.498
697.194 86.2554
697.249 59.6984
697.303 44.3659
697.358 34.7548
697.412 28.3659
697.521 20.6317
697.630 16.2875
697.739 13.5867
697.957 10.5071
698.174 8.85418
698.392 7.85143
698.828 6.74806
699.263 6.28652
699.481 6.28151
699.699 6.54481
699.916 7.41498
700.025 8.37633
700.134 10.1292
700.243 13.6092
700.297 16.6924
700.352 21.5191
700.406 29.5607
700.461 43.9272
700.488 55.4785
700.515 71.9240
700.542 95.6928
700.570 129.921
700.615 212.863
700.660 274.884
700.705 229.170
700.751 150.518
700.795 99.0268
700.838 68.9781
700.882 51.0188
700.926 39.7033
700.970 32.1739
701.014 26.9521
701.102 20.3605
701.190 16.4993
701.278 14.0358
701.453 11.1513
701.629 9.56283
701.805 8.57610
702.156 7.43097
702.508 6.78906
702.859 6.37520
703.562 5.86003
704.264 5.53572
704.967 5.29828
706.373 4.93858
707.778 4.64711
708.481 4.52832
709.184 4.46624
709.535 4.48994
709.887 4.59779
710.238 4.88057
710.589 5.56234
710.765 6.22004
710.941 7.29569
711.116 9.14122
711.292 12.5385
711.468 19.4842
711.556 25.8578
711.643 36.2226
711.731 54.4081
711.775 68.8753
711.819 89.5256
711.863 120.002
711.907 166.607
711.951 240.135
711.995 356.927
712.052 589.875
712.110 762.864
712.168 632.755
712.225 411.056
712.265 301.216
712.304 226.089
712.344 174.759
712.383 138.965
712.463 94.4029
712.542 69.1725
712.621 53.5682
712.700 43.2779
712.858 30.9241
713.016 24.0222
713.174 19.7445
713.490 14.8747
713.806 12.2597
714.122 10.6649
714.438 9.60435
714.754 8.85449
715.387 7.87719
716.019 7.30084
716.335 7.13438
716.651 7.11563
716.809 7.25235
716.888 7.41445
716.967 7.70765
717.047 8.26756
717.126 9.45180
717.165 10.5704
717.205 12.4324
717.244 15.7245
717.284 21.7288
717.322 30.8990
717.360 36.9862
717.398 30.8435
717.437 21.6659
717.463 17.1809
717.490 14.1987
717.517 12.2001
717.544 10.8380
717.598 9.17611
717.651 8.25571
717.705 7.69363
717.759 7.32539
717.866 6.88112
717.973 6.62624
718.080 6.45995
718.295 6.24883
718.724 6.00633
719.153 5.84410
720.012 5.60206
720.870 5.42488
721.300 5.36794
721.729 5.35256
722.158 5.42169
722.587 5.68581
722.802 5.97527
723.017 6.47523
723.231 7.36803
723.446 9.06315
723.660 12.6196
723.768 15.9365
723.875 21.4044
723.982 31.1213
724.036 38.9579
724.090 50.2332
724.143 67.1017
724.197 93.2180
724.251 135.229
724.304 203.190
724.372 335.619
724.440 435.271
724.474 418.112
724.508 363.099
724.576 237.788
724.647 150.971
724.718 102.223
724.789 73.9759
724.860 56.5626
724.931 45.1747
725.002 37.3448
725.144 27.5726
725.286 21.9163
725.428 18.3303
725.712 14.1676
725.996 11.8976
726.280 10.5013
726.564 9.56820
726.848 8.90584
727.416 8.03435
727.984 7.48925
728.552 7.11625
729.120 6.84433
730.256 6.47311
731.392 6.23661
731.960 6.15941
732.528 6.13217
732.812 6.17028
732.954 6.22479
733.096 6.33264
733.238 6.55936
733.309 6.76917
733.380 7.11336
733.451 7.72575
733.522 8.94929
733.558 10.0569
733.593 11.8330
733.629 14.8264
733.664 19.9762
733.702 28.4300
733.740 34.0643
733.778 28.4235
733.816 19.9617
733.851 14.9032
733.885 11.9253
733.920 10.1332
733.954 9.00218
734.023 7.73443
734.092 7.08655
734.161 6.71299
734.230 6.47852
734.368 6.20925
734.506 6.06340
734.644 5.97314
734.920 5.86612
735.473 5.75678
736.025 5.69360
736.577 5.65412
737.129 5.65098
737.405 5.68842
737.543 5.73440
737.681 5.82143
737.819 6.00004
737.888 6.16316
737.957 6.42857
738.026 6.89646
738.095 7.81978
738.130 8.64533
738.164 9.95275
738.199 12.1199
738.233 15.7731
738.272 21.9549
738.310 26.0784
738.348 21.9515
738.387 15.7647
738.411 13.0380
738.435 11.1322
738.482 8.86873
738.530 7.68864
738.578 7.01466
738.626 6.59836
738.674 6.32453
738.769 5.99853
738.865 5.81856
738.960 5.70777
739.152 5.58128
739.343 5.51116
739.534 5.46555
739.916 5.40586
740.681 5.32986
741.445 5.27104
742.975 5.16600
744.504 5.06305
746.033 4.95450
747.563 4.83442
748.327 4.77090
748.710 4.74179
749.092 4.72193
749.474 4.73375
749.665 4.77383
749.857 4.87427
750.048 5.12768
750.143 5.39163
750.239 5.86430
750.334 6.79481
750.382 7.61613
750.430 8.90359
750.478 11.0455
750.526 14.8850
750.573 22.3934
750.597 28.7895
750.621 37.9792
750.661 60.1766
750.700 76.7487
750.740 64.4806
750.779 43.4259
750.805 33.1938
750.832 26.1018
750.884 17.7863
750.937 13.4717
750.990 11.0073
751.043 9.47126
751.095 8.45301
751.201 7.22129
751.306 6.52569
751.412 6.08962
