Gd-152(n,g) ENDF/B-VII.1
20.0000 2.27144
20.1600 2.24784
20.3199 2.22551
20.6399 2.18447
21.2797 2.11581
22.5594 2.02686
25.1189 2.03324
28.3708 2.54031
29.9968 3.24062
31.6228 4.73448
32.2686 5.80520
32.5915 6.52607
32.7529 6.94982
32.9143 7.42484
32.9951 7.68425
33.0758 7.95984
33.1162 8.10414
33.1565 8.25302
33.1969 8.40668
33.2372 8.56533
33.2776 8.72923
33.3180 8.89853
33.3583 9.07352
33.3987 9.25445
33.4390 9.44160
33.4794 9.63527
33.5601 10.0434
33.6409 10.4816
33.7216 10.9527
33.8830 12.0084
34.0445 13.2443
34.2059 14.7043
34.3673 16.4472
34.5288 18.5520
34.6902 21.1286
34.8517 24.3312
35.0131 28.3848
35.1746 33.6244
35.3360 40.5715
35.4975 50.0686
35.6589 63.5572
35.8203 83.6625
35.9818 115.602
36.1432 170.954
36.2240 215.326
36.3047 279.886
36.3854 378.989
36.4661 542.259
36.5468 838.709
36.5872 1086.11
36.6276 1458.23
36.6679 2050.28
36.7083 3058.94
36.7486 4913.36
36.7890 8489.18
36.8245 13576.8
36.8600 16987.0
36.8955 13606.1
36.9310 8506.24
36.9673 5180.99
37.0036 3343.31
37.0399 2295.02
37.0761 1659.25
37.1124 1250.45
37.1487 974.226
37.2213 638.069
37.2938 450.408
37.3664 335.770
37.5115 209.716
37.6566 146.604
37.8018 111.686
37.9469 91.6720
38.0920 80.8835
38.3823 79.8316
38.5274 91.3281
38.5999 101.963
38.6725 117.658
38.7088 128.148
38.7269 134.240
38.7451 140.995
38.7541 144.647
38.7632 148.499
38.7723 152.563
38.7814 156.855
38.7904 161.390
38.7995 166.185
38.8086 171.259
38.8176 176.634
38.8358 188.375
38.8539 201.616
38.8721 216.610
38.8902 233.665
38.9265 275.570
38.9628 331.648
38.9990 408.880
39.0353 519.005
39.0716 683.202
39.1079 942.388
39.1442 1383.29
39.1623 1727.35
39.1804 2211.86
39.1986 2917.63
39.2167 3983.15
39.2349 5642.15
39.2530 8235.02
39.2765 13139.6
39.3000 16297.0
39.3235 12941.9
39.3470 8076.48
39.3615 5959.90
39.3760 4477.93
39.4050 2710.40
39.4340 1784.77
39.4629 1255.03
39.4919 927.738
39.5209 712.942
39.5789 458.710
39.6368 320.303
39.6948 236.931
39.8107 145.855
39.9011 107.750
39.9914 83.3454
40.1720 54.9314
40.3527 39.5637
40.5333 30.2746
40.8946 20.0611
41.2559 15.0024
41.6172 12.6253
41.9784 13.0054
42.1591 15.6016
42.2494 18.5504
42.3397 24.0618
42.4300 35.5700
42.4752 46.4789
42.5204 65.0985
42.5655 100.581
42.5881 131.649
42.6107 180.686
42.6333 264.130
42.6558 421.100
42.6671 554.981
42.6728 645.437
42.6784 757.412
42.6841 897.589
42.6897 1073.33
42.6954 1294.42
42.7010 1568.85
42.7083 2005.31
42.7155 2503.27
42.7300 3122.72
42.7373 2937.01
42.7446 2495.31
42.7591 1559.47
42.7733 973.284
42.7874 640.362
42.8015 446.129
42.8157 326.367
42.8440 195.207
42.8722 129.843
42.9005 92.9243
42.9288 70.1503
42.9854 44.7261
43.0420 31.6135
43.0985 23.9673
43.2117 15.8212
43.3248 11.7550
43.4379 9.40083
43.6642 6.84991
44.1168 4.67020
44.5693 3.65801
45.4744 2.61556
46.3796 2.04555
48.1898 1.41737
50.0000 1.08094
50.1187 1.06446
50.5243 1.01198
50.9298 0.964811
51.7409 0.883824
53.3630 0.762497
56.6072 0.623691
59.8515 0.573462
63.0957 0.604639
65.8931 0.744713
67.2917 0.903722
68.6904 1.20396
70.0890 1.85304
70.7884 2.49973
71.4877 3.67561
71.8374 4.66347
72.0122 5.33153
72.1870 6.16807
72.2744 6.66787
72.3182 6.94232
72.3619 7.23509
72.4056 7.54785
72.4493 7.88246
72.4930 8.24101
72.5367 8.62575
72.5804 9.03950
72.6241 9.48513
72.6678 9.96603
72.7115 10.4859
72.7989 11.6611
72.8864 13.0536
72.9738 14.7209
73.0612 16.7401
73.1486 19.2178
73.2360 22.3037
73.3234 26.2155
73.4109 31.2752
73.4983 37.9814
73.5857 47.1315
73.6731 60.0760
73.7605 79.2327
73.8479 109.309
73.9353 160.424
73.9791 200.548
74.0228 257.720
74.0665 342.997
74.1102 477.825
74.1539 708.110
74.1976 1143.91
74.2195 1518.13
74.2413 2087.43
74.2632 2983.46
74.2850 4403.40
74.3125 7043.41
74.3400 8800.09
74.3675 7036.90
74.3950 4397.09
74.4147 3092.30
74.4344 2229.79
74.4540 1659.23
74.4737 1272.20
74.5131 806.362
74.5524 552.262
74.5918 400.357
74.6312 302.923
74.7099 190.250
74.7886 130.291
74.8673 94.7386
74.9460 71.9666
75.0247 56.5250
75.1822 37.5382
75.3396 26.7627
75.4970 20.0692
75.6545 15.6310
75.9693 10.3000
76.2842 7.34575
76.5991 5.54240
76.9139 4.36347
77.5436 2.97252
78.1734 2.22212
79.4328 1.50720
80.9548 1.20862
82.4768 1.21934
83.2378 1.36605
83.9987 1.77813
84.3792 2.30615
84.5695 2.80932
84.7597 3.69769
84.9500 5.52549
85.0451 7.28529
85.1402 10.3856
85.2353 16.6538
85.2829 22.5267
85.3305 32.5190
85.3780 51.5769
85.4018 68.3214
85.4137 79.9676
85.4196 86.9503
85.4256 94.8737
85.4315 103.943
85.4375 114.347
85.4434 126.397
85.4494 140.398
85.4553 156.836
85.4613 176.221
85.4731 227.086
85.4850 301.989
85.4969 416.732
85.5088 598.880
85.5207 890.463
85.5354 1423.82
85.5500 1779.47
85.5573 1674.78
85.5647 1423.90
85.5793 890.421
85.5925 574.921
85.6056 387.590
85.6188 274.461
85.6319 202.935
85.6583 122.732
85.6846 81.8637
85.7109 58.4834
85.7372 43.9362
85.7899 27.5953
85.8425 19.1405
85.8951 14.2202
86.0004 9.03155
86.1057 6.50972
86.2110 5.10943
86.4215 3.71947
86.6321 3.11392
86.8426 2.83505
87.2637 2.70676
88.1059 3.21326
88.9482 4.56656
89.3693 5.76487
89.7904 7.61258
89.8957 8.22847
90.0009 8.92794
90.0536 9.31376
90.1062 9.72658
90.1589 10.1690
90.2115 10.6437
90.2641 11.1541
90.3168 11.7037
90.3694 12.2968
90.4220 12.9377
90.5273 14.3856
90.6326 16.0995
90.7379 18.1488
90.8431 20.6264
90.9484 23.6602
91.0537 27.4292
91.1590 32.1920
91.2642 38.3291
91.3695 46.4254
91.4748 57.4077
91.5801 72.8281
91.6854 95.4294
91.7906 130.440
91.8959 188.813
91.9485 233.772
92.0012 296.691
92.0538 388.344
92.1065 528.654
92.1591 757.496
92.2117 1161.45
92.2381 1484.59
92.2644 1944.30
92.2907 2609.48
92.3170 3567.32
92.3585 5704.87
92.4000 7122.49
92.4415 5691.24
92.4830 3555.46
92.5124 2509.91
92.5417 1815.75
92.5711 1354.43
92.6005 1040.53
92.6592 661.267
92.7179 453.671
92.7766 329.243
92.8354 249.301
92.9528 156.705
93.0703 107.357
93.1877 78.0661
93.3052 59.2939
93.4226 46.5558
93.6575 30.8852
93.8924 21.9853
94.1274 16.4533
94.3623 12.7830
94.8321 8.36970
95.3019 5.91919
95.7717 4.41922
96.2415 3.43489
97.1811 2.26404
98.1208 1.62044
99.0604 1.22895
100.000 0.973095
101.618 0.701280
103.237 0.541609
106.473 0.372037
109.710 0.290784
112.946 0.249287
119.419 0.229218
122.656 0.246485
125.893 0.292331
129.397 0.411781
131.150 0.535582
132.902 0.764175
133.778 0.957820
134.654 1.25434
135.530 1.74166
135.968 2.11240
136.078 2.22494
136.187 2.34730
136.297 2.48064
136.406 2.62632
136.516 2.78606
136.626 2.96141
136.735 3.15465
136.845 3.36829
136.954 3.60554
137.064 3.86952
137.283 4.49609
137.502 5.29439
137.721 6.33240
137.940 7.71733
138.159 9.62296
138.378 12.3486
138.597 16.4377
138.816 22.9834
138.925 27.8373
139.035 34.4150
139.145 43.6477
139.254 57.1464
139.364 78.0085
139.473 112.683
139.583 176.439
139.637 230.381
139.692 312.384
139.747 445.354
139.802 677.044
139.856 1119.33
139.884 1489.16
139.911 2012.65
139.956 3210.52
140.000 4011.65
140.045 3208.20
140.090 1999.15
140.126 1348.01
140.162 940.569
140.198 682.091
140.234 513.272
140.306 316.900
140.378 213.553
140.449 153.050
140.521 114.851
140.665 71.3572
140.809 48.5228
140.953 35.1138
141.096 26.5744
141.240 20.8140
141.528 13.7625
141.815 9.77884
142.103 7.31196
142.390 5.67980
142.965 3.72326
143.540 2.64056
144.115 1.97980
144.690 1.54750
145.840 1.03555
146.990 0.756488
148.140 0.588767
149.290 0.481156
151.590 0.359736
153.890 0.304863
156.189 0.300683
157.339 0.340185
157.914 0.396084
158.489 0.531751
158.860 0.749133
159.045 0.964230
159.230 1.35246
159.416 2.16527
159.508 2.95413
159.601 4.34945
159.693 7.17690
159.740 9.82793
159.786 14.3374
159.832 22.9292
159.855 30.4874
159.879 42.4006
159.890 51.1595
159.902 62.8666
159.908 70.2417
159.913 78.9474
159.919 89.3076
159.925 101.509
159.931 116.526
159.936 134.891
159.942 157.573
159.948 185.854
159.954 221.411
159.960 266.372
159.965 323.243
159.971 393.102
159.978 504.104
159.986 629.045
160.000 784.784
160.007 737.977
160.015 627.574
160.029 391.925
160.042 249.737
160.056 166.646
160.069 117.101
160.083 86.0671
160.109 51.5769
160.136 34.1463
160.163 24.2248
160.190 18.0720
160.243 11.1889
160.297 7.62641
160.351 5.55451
160.404 4.24541
160.458 3.36772
160.565 2.29722
160.672 1.69624
160.886 1.08083
161.100 0.788653
161.315 0.627991
161.743 0.467869
162.600 0.358295
163.457 0.329048
165.171 0.340037
166.886 0.407569
168.600 0.569048
169.457 0.731107
170.314 1.02481
170.528 1.13594
170.742 1.27094
170.850 1.34964
170.957 1.43721
171.064 1.53517
171.171 1.64521
171.278 1.76955
171.385 1.91053
171.492 2.07141
171.599 2.25616
171.707 2.46998
171.814 2.71884
172.028 3.35773
172.242 4.27657
172.457 5.66648
172.671 7.91545
172.778 9.60139
172.885 11.9090
172.992 15.1898
173.099 20.0676
173.206 27.7801
173.314 41.0263
173.367 51.5435
173.421 66.6848
173.474 89.5815
173.528 126.400
173.581 191.136
173.608 243.309
173.635 318.766
173.662 433.624
173.689 616.800
173.715 923.651
173.742 1445.81
173.771 2316.15
173.800 2910.88
173.829 2341.44
173.858 1465.39
173.881 993.003
173.904 694.599
173.927 504.983
173.950 380.412
173.996 235.354
174.042 158.748
174.088 113.913
174.134 85.5776
174.226 53.2683
174.318 36.3067
174.410 26.3353
174.502 19.9882
174.594 15.7070
174.778 10.4619
174.962 7.49987
175.146 5.66717
175.330 4.45677
175.698 3.00946
176.066 2.21475
176.802 1.42919
177.537 1.08536
178.273 0.927149
179.745 0.882606
181.217 1.13451
181.953 1.44924
182.689 2.05032
183.057 2.56371
183.241 2.91247
183.333 3.11843
183.424 3.34978
183.516 3.61143
183.608 3.90850
183.700 4.24763
183.792 4.63710
183.884 5.08731
183.976 5.61153
184.068 6.22683
184.160 6.95465
184.252 7.82614
184.344 8.88046
184.436 10.1725
184.528 11.7792
184.620 13.8115
184.712 16.4340
184.804 19.8986
184.896 24.6018
184.988 31.2266
185.080 40.9657
185.172 56.1128
185.264 81.4789
185.310 101.138
185.356 128.792
185.402 169.344
185.448 232.001
185.494 335.474
185.540 521.548
185.563 673.152
185.586 892.521
185.609 1216.49
185.632 1691.16
185.666 2695.80
185.700 3370.33
185.735 2696.90
185.769 1679.48
185.796 1142.85
185.823 802.519
185.850 585.272
185.877 442.416
185.930 274.613
185.984 185.742
186.038 133.459
186.092 100.402
186.199 62.5803
186.307 42.6810
186.414 30.9650
186.522 23.4990
186.629 18.4579
186.844 12.2764
187.059 8.78190
187.274 6.61539
187.489 5.18204
187.919 3.46326
188.349 2.51303
188.778 1.93461
189.208 1.55793
190.068 1.11761
190.928 0.886133
192.648 0.686747
194.367 0.652949
196.087 0.736448
197.807 1.00111
198.666 1.28079
199.096 1.49519
199.526 1.79247
199.645 1.89462
199.763 2.00774
199.882 2.13369
200.000 2.27422
200.095 2.39848
200.189 2.53485
200.283 2.68529
200.378 2.85143
200.472 3.03594
200.567 3.24116
200.756 3.72811
200.944 4.34828
201.133 5.15464
201.322 6.23002
201.511 7.70808
201.700 9.82085
201.889 12.9897
202.078 18.0560
202.267 26.8927
202.361 34.0228
202.455 44.4352
202.550 60.5266
202.644 87.2009
202.739 136.187
202.786 177.449
202.833 240.131
202.880 341.228
202.928 516.867
202.975 849.324
202.998 1125.68
203.022 1517.23
203.061 2430.58
203.100 3055.12
203.139 2457.87
203.178 1538.33
203.213 991.250
203.248 666.643
203.283 470.895
203.318 347.300
203.389 208.920
203.459 138.516
203.529 98.2788
203.599 73.2594
203.740 45.1817
203.880 30.6417
204.020 22.1758
204.161 16.8243
204.301 13.2335
204.582 8.86546
204.863 6.42325
205.143 4.93158
205.424 3.96879
205.986 2.91441
206.547 2.64538
206.828 2.94752
206.968 3.36729
207.109 4.20019
207.249 6.01824
207.319 7.79695
207.389 10.9186
207.459 17.1379
207.495 22.8368
207.530 32.2747
207.547 39.5145
207.556 44.1142
207.565 49.5169
207.574 56.0737
207.582 64.0350
207.591 73.8201
207.600 85.8563
207.609 101.234
207.617 121.010
207.626 146.918
207.635 181.089
207.644 228.160
207.652 292.728
207.661 384.473
207.670 510.995
207.678 654.958
207.685 817.108
207.700 1019.33
207.708 958.672
207.715 815.414
207.730 509.632
207.745 313.891
207.760 204.924
207.775 141.628
207.790 103.178
207.806 78.1294
207.821 61.2333
207.851 40.5242
207.881 28.8379
207.911 21.6718
207.971 13.6834
208.031 9.58073
208.091 7.19885
208.211 4.67988
208.331 3.43877
208.452 2.73362
208.692 1.99391
209.173 1.41301
209.654 1.18228
210.616 1.00170
211.577 0.953915
212.539 0.970067
213.501 1.03495
214.462 1.15026
214.943 1.23053
215.184 1.27743
215.424 1.32946
215.665 1.38719
215.905 1.45122
216.146 1.52239
216.386 1.60156
216.626 1.68987
216.867 1.78857
217.107 1.89926
217.348 2.02382
217.829 2.32437
218.309 2.71572
218.790 3.23773
219.271 3.95510
219.752 4.97948
220.233 6.51518
220.714 8.97116
221.195 13.2646
221.435 16.7361
221.676 21.8254
221.916 29.7185
222.156 42.9096
222.397 67.3956
222.517 88.2849
222.637 120.423
222.757 173.192
222.878 267.317
222.938 343.418
222.998 452.794
223.058 613.108
223.118 847.622
223.209 1356.38
223.300 1708.60
223.392 1377.95
223.483 861.888
223.545 618.269
223.606 453.296
223.667 341.549
223.729 264.546
223.852 170.090
223.975 117.690
224.097 85.9734
224.220 65.4847
224.466 41.6028
224.712 28.8120
224.957 21.2081
225.449 13.0362
225.940 9.00755
226.432 6.77011
226.923 5.44190
227.415 4.64007
228.397 4.01255
228.889 4.12567
229.380 4.65576
229.872 6.04888
230.118 7.48637
230.240 8.58149
230.302 9.27283
230.363 10.0912
230.394 10.5593
230.425 11.0708
230.455 11.6328
230.486 12.2522
230.517 12.9371
230.548 13.6970
230.578 14.5430
230.609 15.4888
230.670 17.7522
230.732 20.6572
230.793 24.4770
230.855 29.6390
230.916 36.8658
230.978 47.3796
231.039 63.5351
231.100 90.1723
231.131 110.539
231.162 138.676
231.193 179.125
231.223 239.983
231.254 336.833
231.285 501.866
231.315 805.353
231.331 1051.72
231.346 1390.86
231.373 2225.14
231.400 2788.20
231.427 2237.13
231.454 1400.13
231.479 894.008
231.504 598.493
231.529 421.746
231.553 310.799
231.603 187.263
231.653 124.730
231.702 89.0522
231.752 66.9737
231.851 42.2445
231.950 29.4824
232.050 22.0885
232.248 14.3357
232.446 10.6186
232.645 8.60868
233.042 6.77458
233.439 6.22748
233.637 6.21149
233.836 6.32274
234.034 6.54879
234.133 6.70372
234.233 6.88712
234.332 7.10020
234.431 7.34403
234.530 7.62077
234.630 7.93293
234.729 8.28400
234.828 8.67705
234.927 9.11741
235.027 9.60964
235.225 10.7789
235.423 12.2530
235.622 14.1335
235.820 16.5679
236.019 19.7817
236.217 24.1283
236.416 30.1987
236.614 39.0128
236.813 52.4740
237.011 74.4360
237.210 113.719
237.309 145.942
237.408 193.579
237.507 267.674
237.607 389.579
237.706 602.877
237.805 987.603
237.903 1578.33
238.000 1964.47
238.098 1564.40
238.195 976.412
238.297 589.573
238.398 378.349
238.500 258.747
238.601 186.553
238.703 140.275
238.804 109.065
239.007 71.1376
239.210 49.9624
239.413 37.0100
239.819 22.6762
240.225 15.3557
240.631 11.1283
241.037 8.46969
241.443 6.69206
242.256 4.54121
243.068 3.34799
243.880 2.63045
244.692 2.18193
246.316 1.75662
247.940 1.82965
248.752 2.15317
249.564 2.92812
249.971 3.68180
250.377 4.96143
250.580 5.95525
250.681 6.59104
250.732 6.95415
250.783 7.35146
250.833 7.78912
250.884 8.27075
250.935 8.80452
250.986 9.39574
251.036 10.0556
251.087 10.7920
251.138 11.6204
251.189 12.5531
251.259 14.0523
251.329 15.8537
251.399 18.0438
251.469 20.7422
251.539 24.1182
251.609 28.4177
251.679 34.0084
251.749 41.4472
251.819 51.6721
251.890 66.2286
251.960 87.9131
252.030 122.142
252.100 180.426
252.135 226.047
252.170 290.200
252.205 384.111
252.240 525.861
252.275 747.198
252.310 1094.37
252.355 1747.94
252.400 2171.76
252.445 1727.20
252.490 1078.02
252.519 781.473
252.549 578.699
252.607 342.876
252.666 222.574
252.725 154.906
252.783 113.551
252.842 86.6870
252.959 55.1649
253.076 38.1460
253.194 27.9698
253.428 16.9320
253.663 11.4007
253.897 8.24165
254.132 6.26904
254.366 4.95519
254.835 3.36550
255.304 2.47545
256.242 1.56110
257.180 1.12085
258.118 0.873221
259.993 0.616541
261.869 0.493312
263.745 0.427948
267.497 0.383233
271.248 0.421737
273.124 0.483955
275.000 0.603431
276.876 0.853098
277.814 1.09285
278.283 1.27170
278.751 1.51627
278.986 1.67418
279.220 1.86480
279.338 1.97540
279.455 2.09810
279.572 2.23490
279.689 2.38809
279.807 2.56060
279.924 2.75554
280.041 2.97744
280.158 3.23116
280.393 3.86289
280.627 4.72818
280.862 5.96108
281.096 7.80540
281.331 10.7476
281.448 12.9249
281.565 15.8712
281.682 20.0002
281.800 26.0275
281.917 35.3349
282.034 50.7580
282.151 79.0583
282.210 102.888
282.269 139.072
282.327 197.400
282.386 298.661
282.444 490.139
282.474 649.173
282.503 874.377
282.552 1400.86
282.600 1762.60
282.649 1419.70
282.697 888.995
282.738 587.832
282.779 403.326
282.820 289.105
282.861 215.557
282.943 131.619
283.025 88.1782
283.107 63.0315
283.189 47.2774
283.353 29.4746
283.517 20.2014
283.681 14.7878
284.009 9.05970
284.336 6.26987
284.664 4.72296
285.320 3.20483
285.976 2.58068
286.632 2.35510
287.287 2.36869
287.943 2.57962
288.271 2.76417
288.599 3.01178
288.763 3.16336
288.927 3.33629
289.091 3.53348
289.255 3.75839
289.337 3.88262
289.419 4.01545
289.501 4.15756
289.582 4.30953
289.664 4.47258
289.746 4.64747
289.910 5.03686
290.074 5.48826
290.238 6.01387
290.402 6.63028
290.566 7.35865
290.894 9.27244
291.222 12.1149
291.550 16.5849
291.714 19.8414
291.878 24.1817
292.042 30.1440
292.205 38.6256
292.369 51.2642
292.533 71.1910
292.697 105.114
292.779 131.603
292.861 168.880
292.943 223.289
293.025 305.419
293.107 433.638
293.189 634.123
293.295 1011.41
293.400 1256.12
293.506 998.642
293.612 622.490
293.686 441.542
293.760 320.923
293.834 240.254
293.907 185.168
294.055 118.230
294.203 81.3929
294.351 59.2377
294.498 44.9656
294.794 28.3934
295.089 19.5355
295.384 14.2698
295.975 8.59528
296.566 5.77097
297.156 4.16985
297.747 3.18052
298.338 2.53352
299.519 1.80391
300.701 1.56540
301.291 1.69942
301.587 1.91868
301.882 2.37372
302.178 3.40068
302.325 4.43145
302.473 6.28819
302.621 10.1286
302.694 13.7964
302.768 20.1386
302.842 32.5668
302.879 43.7664
302.898 51.7261
302.907 56.5236
302.916 62.0226
302.925 68.4388
302.934 75.8144
302.944 84.4412
302.953 94.6122
302.962 106.853
302.971 121.409
302.981 139.076
302.990 160.767
302.999 188.067
303.008 222.159
303.017 265.786
303.027 322.481
303.036 398.214
303.045 498.485
303.054 633.320
303.064 812.960
303.082 1300.42
303.100 1617.09
303.109 1516.90
303.118 1287.16
303.137 804.773
303.149 576.195
303.161 421.854
303.174 317.753
303.186 246.493
303.211 158.443
303.236 109.763
303.260 80.1913
303.285 61.1413
303.334 38.9040
303.384 26.9460
303.433 19.8170
303.532 12.1197
303.631 8.26851
303.730 6.07415
303.928 3.79145
304.126 2.68598
304.324 2.06564
304.720 1.42593
305.115 1.11632
305.511 0.943024
306.303 0.776056
307.094 0.742532
307.886 0.883244
308.281 1.14214
308.479 1.41085
308.677 1.90407
308.875 2.94618
308.974 3.96076
309.073 5.75660
309.172 9.39919
309.221 12.8130
309.271 18.5994
309.320 29.6207
309.345 39.2462
309.370 54.4331
309.382 65.5682
309.394 80.4170
309.401 89.7524
309.407 100.754
309.413 113.822
309.419 129.200
309.425 148.061
309.431 171.065
309.438 199.384
309.444 233.930
309.450 277.808
309.456 333.017
309.462 402.477
309.468 487.448
309.476 623.490
309.484 778.667
309.500 971.438
309.508 912.471
309.516 774.820
309.532 484.424
309.545 323.239
309.558 223.526
309.571 161.206
309.584 120.765
309.610 74.2338
309.636 50.0037
309.663 35.8553
309.689 26.9855
309.741 16.8871
309.793 11.5965
309.846 8.50001
309.950 5.20287
310.055 3.57691
310.160 2.65949
310.369 1.71513
310.578 1.26412
310.787 1.01513
311.206 0.766427
312.043 0.603289
312.880 0.583039
313.717 0.638022
314.554 0.783922
315.391 1.11073
315.809 1.42139
316.228 1.94519
316.479 2.45080
316.731 3.22020
316.982 4.47247
317.234 6.71160
317.360 8.56012
317.391 9.14656
317.423 9.79478
317.454 10.5185
317.486 11.3246
317.517 12.2319
317.548 13.2513
317.580 14.4097
317.611 15.7247
317.643 17.2358
317.674 18.9722
317.706 20.9875
317.737 23.3443
317.800 29.4458
317.863 38.3025
317.926 51.8432
317.957 61.4458
317.989 73.9595
318.020 90.7315
318.051 113.726
318.083 146.584
318.114 195.253
318.146 271.631
318.177 398.197
318.209 622.454
318.240 1033.64
318.270 1652.22
318.300 2058.00
318.330 1640.67
318.360 1024.55
318.390 631.711
318.420 411.338
318.450 284.082
318.480 206.400
318.509 155.904
318.539 121.604
318.599 79.6695
318.659 56.0521
318.719 41.5514
318.838 25.4170
318.958 17.1457
319.077 12.3558
319.197 9.33814
319.316 7.31585
319.555 4.85912
319.794 3.48069
320.033 2.63075
320.272 2.06994
320.750 1.39910
321.228 1.02831
322.184 0.653972
323.140 0.479158
324.096 0.385509
326.008 0.303509
327.920 0.299426
328.876 0.329880
329.832 0.402864
330.788 0.576264
331.266 0.754647
331.744 1.08312
331.983 1.36059
332.222 1.78413
332.461 2.47648
332.700 3.72273
332.820 4.75819
332.939 6.31706
333.059 8.82110
333.118 10.6872
333.178 13.2201
333.208 14.8451
333.238 16.7918
333.253 17.9168
333.268 19.1508
333.283 20.5173
333.298 22.0359
333.313 23.7422
333.327 25.6414
333.357 30.2108
333.387 36.1184
333.417 43.9076
333.447 54.5401
333.477 69.5128
333.507 91.5006
333.537 125.395
333.566 181.654
333.581 224.581
333.596 283.188
333.611 366.547
333.626 486.771
333.641 664.847
333.656 928.092
333.678 1484.39
333.700 1853.23
333.722 1480.84
333.744 925.270
333.766 567.110
333.788 368.258
333.810 253.837
333.833 183.985
333.855 138.845
333.877 108.221
333.921 70.7818
333.965 49.7659
334.009 36.8540
334.098 22.5161
334.186 15.1663
334.275 10.9185
334.363 8.24326
334.451 6.45094
334.628 4.27337
334.805 3.05290
334.982 2.30058
335.159 1.80432
335.512 1.21075
335.866 0.882826
336.220 0.682525
336.573 0.551235
