Pb-204(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
21656.6 6.04393
21658.6 5.55001
21660.7 5.34929
21664.7 5.17927
21668.8 5.10142
21677.0 5.01483
21685.2 4.95467
21717.8 4.75311
21750.5 4.54615
21783.2 4.31783
21848.5 3.77105
21913.9 3.05569
21979.3 2.09432
22011.9 1.49942
22044.6 0.846034
22077.3 0.254989
22085.5 0.160877
22093.6 0.115540
22101.8 0.144695
22105.9 0.198540
22110.0 0.286814
22114.0 0.417958
22118.1 0.601403
22122.2 0.850697
22126.3 1.18048
22134.5 2.17007
22142.6 3.80610
22150.8 6.47626
22159.0 10.8229
22167.1 17.8962
22175.3 29.2785
22182.5 44.3907
22189.7 64.8332
22204.0 107.189
22211.2 114.503
22218.4 109.662
22232.7 85.3657
22249.1 61.6452
22265.4 46.8207
22281.8 37.5835
22298.1 31.5220
22314.5 27.3236
22330.8 24.2829
22363.5 20.2172
22396.2 17.6491
22428.9 15.8909
22494.3 13.6435
22559.7 12.2623
22625.2 11.3178
22756.0 10.0768
22886.8 9.25075
23017.6 8.60935
23083.0 8.32215
23148.4 8.04516
23213.8 7.77667
23230.2 7.71777
23246.5 7.68390
23254.7 7.70449
23258.8 7.74519
23262.9 7.83659
23267.0 8.05546
23269.0 8.28178
23271.0 8.69162
23273.1 9.54069
23274.1 10.3359
23275.1 11.6805
23276.2 14.2005
23276.7 16.3639
23277.2 19.7040
23277.7 25.2022
23278.2 35.0199
23278.7 54.3386
23279.0 71.3802
23279.2 95.2599
23279.6 149.913
23280.0 186.068
23280.4 150.436
23280.8 97.7259
23281.2 62.3770
23281.6 42.9403
23282.0 31.8856
23282.4 25.1857
23282.8 20.8742
23283.3 17.9552
23284.1 14.3885
23284.9 12.3822
23285.7 11.1443
23287.3 9.76394
23289.0 9.04047
23290.6 8.61427
23293.9 8.15310
23297.2 7.91497
23300.4 7.77249
23307.0 7.60805
23313.5 7.51173
23320.1 7.44385
23333.2 7.34391
23359.4 7.19168
23385.6 7.05617
23438.0 6.78881
23490.4 6.50761
23595.2 5.86250
23700.0 5.03735
23804.7 3.90289
23857.1 3.15524
23909.5 2.24463
23961.9 1.17210
23988.1 0.625747
24001.2 0.382669
24014.3 0.190310
24020.9 0.125285
24027.4 0.0906416
24034.0 0.0962921
24040.5 0.155223
24047.1 0.284545
24053.6 0.506937
24060.2 0.852651
24066.7 1.36137
24073.3 2.08941
24079.8 3.11058
24086.4 4.52636
24092.9 6.47518
24099.5 9.14511
24106.0 12.7883
24119.1 24.3688
24128.8 38.2920
24138.6 57.6274
24158.0 99.8535
24167.7 108.679
24177.5 105.792
24196.9 84.6195
24216.6 64.6753
24236.2 51.1301
24255.9 42.1595
24275.6 36.0192
24295.3 31.6399
24314.9 28.3965
24354.3 23.9654
24393.6 21.1110
24432.9 19.1324
24472.3 17.6855
24482.1 17.3843
24492.0 17.1080
24501.8 16.8919
24504.2 16.8831
24506.7 16.9768
24507.9 17.1559
24509.2 17.6718
24509.8 18.3317
24510.4 19.8417
24510.7 21.4723
24511.0 24.4686
24511.2 27.2302
24511.3 31.1944
24511.5 37.3800
24511.6 47.0823
24511.8 66.2451
24512.0 78.4627
24512.2 65.9326
24512.4 47.9546
24512.6 37.1922
24512.7 30.6697
24512.9 26.6627
24513.1 24.0939
24513.4 21.1686
24513.7 19.6840
24514.4 18.2236
24515.1 17.5818
24516.4 17.0197
24517.8 16.7752
24520.5 16.5434
24523.2 16.4156
24528.6 16.2420
24534.0 16.1034
24544.8 15.8605
24555.6 15.6402
24577.2 15.2420
24598.8 14.8876
24685.2 13.7762
24771.5 12.9874
24857.9 12.3951
25030.7 11.5567
25203.4 10.9812
25376.2 10.5517
25549.0 10.2099
25721.7 9.92247
25808.1 9.79189
25851.3 9.73074
25872.9 9.71607
25878.3 9.72894
25883.7 9.78435
25886.4 9.87062
25889.1 10.1177
25890.4 10.4455
25891.8 11.2767
25892.5 12.2696
25893.1 14.4161
25893.5 16.6017
25893.8 20.3859
25894.2 28.0635
25894.3 34.7228
25894.5 43.7848
25894.7 64.6906
25895.0 78.9925
25895.3 65.5645
25895.5 44.8773
25895.7 33.5213
25895.9 26.6468
25896.1 22.2000
25896.3 19.2329
25896.7 15.6537
25897.1 13.7854
25898.0 11.9446
25898.8 11.1169
25900.4 10.4116
25902.0 10.1243
25905.2 9.89224
25908.5 9.79939
25914.9 9.72077
25921.4 9.68465
25934.4 9.64509
25947.3 9.61867
25999.1 9.53855
26102.6 9.39829
26309.7 9.12686
26516.8 8.84097
26723.9 8.50660
26827.4 8.30341
26931.0 8.05893
27034.5 7.74893
27138.0 7.32828
27189.8 7.05016
27241.6 6.70115
27293.4 6.24608
27345.1 5.62283
27371.0 5.21445
27396.9 4.71187
27422.8 4.07919
27448.7 3.26615
27474.6 2.21193
27487.5 1.59032
27500.4 0.947393
27506.9 0.656837
27513.4 0.439409
27516.6 0.381671
27519.9 0.378504
27523.1 0.453103
27526.3 0.637730
27529.6 0.980446
27532.8 1.54648
27536.0 2.43761
27539.3 3.79154
27542.5 5.82749
27545.7 8.83861
27549.0 13.2796
27552.2 19.7027
27556.2 31.2278
27560.1 47.4203
27568.0 83.4713
27572.0 91.4315
27575.9 89.4898
27583.8 72.2274
27592.4 54.5454
27601.0 42.8490
27609.7 35.2764
27618.3 30.1687
27626.9 26.5573
27635.5 23.8939
27652.8 20.2553
27670.0 17.8905
27687.2 16.2178
27721.7 13.9327
27756.2 12.2662
27773.4 11.4791
27790.7 10.6177
27807.9 9.53798
27816.5 8.82851
27825.1 7.90915
27833.8 6.62967
27838.1 5.77230
27842.4 4.70161
27846.7 3.36776
27851.0 1.87322
27853.2 1.34348
27854.2 1.32073
27855.3 1.64974
27856.4 2.63477
27856.9 3.53125
27857.5 4.80122
27858.0 6.63475
27858.5 9.20513
27859.1 12.7648
27859.6 17.5235
27860.5 28.6024
27861.3 44.6996
27863.0 82.5313
27863.9 92.4539
27864.7 92.3205
27866.4 77.2054
27867.5 66.7814
27868.5 58.1892
27870.6 46.0090
27872.7 38.3460
27874.8 33.2754
27876.9 29.7205
27879.0 27.1357
27883.2 23.6374
27887.4 21.3895
27891.6 19.8338
27900.0 17.8144
27908.4 16.5535
27916.8 15.6864
27933.6 14.5539
27950.5 13.8322
27967.3 13.3212
28000.9 12.6265
28034.5 12.1603
28068.1 11.8169
28084.9 11.6764
28101.7 11.5560
28110.2 11.5088
28118.6 11.4903
28122.8 11.5188
28127.0 11.6517
28129.1 11.8541
28131.2 12.4049
28132.2 13.0911
28132.7 13.7108
28133.3 14.6854
28133.8 16.4090
28134.3 19.6662
28134.6 22.6265
28134.8 27.0457
28135.1 34.0964
28135.4 45.4487
28135.7 66.3670
28136.0 80.6865
28136.3 67.2612
28136.6 46.5646
28136.8 37.3392
28137.0 31.1456
28137.4 23.5925
28137.8 19.4581
28138.2 17.1245
28138.6 15.6287
28139.0 14.6636
28139.7 13.5013
28140.5 12.8488
28141.2 12.4547
28142.8 12.0109
28145.8 11.6389
28148.9 11.4829
28155.0 11.3397
28161.2 11.2648
28173.4 11.1690
28185.7 11.0969
28210.2 10.9776
28234.7 10.8751
28283.7 10.6999
28332.7 10.5527
28430.7 10.3146
28528.7 10.1272
28724.7 9.84352
28773.7 9.78516
28822.7 9.73035
28871.7 9.67894
28896.2 9.65759
28908.4 9.66383
28914.6 9.73610
28917.6 10.0245
28918.4 10.2969
28919.1 10.9560
28919.5 11.7341
28919.9 13.3463
28920.3 17.5666
28920.5 22.5167
28920.7 32.1772
28920.8 46.2939
28921.0 55.0898
28921.2 45.7037
28921.3 32.5415
28921.5 22.4930
28921.7 17.6590
28922.1 13.4826
28922.5 11.8309
28922.9 11.0633
28923.6 10.3714
28924.4 10.0857
28927.5 9.76029
28933.6 9.65823
28945.8 9.61852
28970.3 9.58832
28994.8 9.58262
29001.0 9.60205
29007.1 9.67518
29010.1 9.78560
29013.2 10.0969
29014.7 10.5037
29016.3 11.5119
29017.0 12.6805
29017.8 15.1132
29018.2 17.5172
29018.6 21.5276
29018.9 28.8716
29019.3 43.1989
29019.7 64.1444
29020.0 78.3286
29020.3 65.3197
29020.7 44.6752
29021.0 32.5060
29021.3 25.1032
29021.6 20.6218
29021.9 17.8552
29022.5 14.6173
29023.1 12.9789
29023.8 12.0161
29024.4 11.4211
29025.6 10.7366
29028.1 10.1603
29030.5 9.92649
29035.4 9.73659
29040.4 9.65927
29050.2 9.59237
29060.0 9.56068
29079.7 9.52506
29099.4 9.50106
29138.7 9.46311
29178.1 9.43015
29256.8 9.37031
29335.5 9.31498
29492.8 9.21204
29571.5 9.16273
29610.9 9.14513
29620.7 9.15012
29630.5 9.18189
29635.5 9.23665
29640.4 9.40298
29642.8 9.63291
29644.1 9.85495
29645.3 10.2400
29646.5 10.9870
29647.2 11.6566
29647.8 12.7068
29648.4 14.5445
29649.0 17.9848
29649.3 20.9918
29649.6 25.4042
29649.9 32.5474
29650.2 43.4252
29650.6 64.9150
29651.0 79.2768
29651.4 65.5839
29651.8 44.9727
29652.2 30.0784
29652.7 22.4233
29653.1 18.1120
29653.6 15.6152
29654.0 13.9959
29654.5 12.9356
29655.3 11.6460
29656.2 10.9164
29657.1 10.4687
29658.9 9.97116
29660.7 9.71111
29662.4 9.55871
29666.0 9.39303
29673.1 9.25827
29680.2 9.20267
29694.4 9.15296
29708.6 9.12812
29737.0 9.09828
29765.4 9.07678
29822.1 9.04102
29878.9 9.00874
29992.5 8.94804
30106.0 8.88975
30560.2 8.66239
31014.5 8.41813
31241.6 8.27649
31355.1 8.19667
31411.9 8.15303
31440.3 8.13000
31454.5 8.12349
31461.6 8.15287
31465.1 8.30791
31466.9 8.86935
31467.8 10.4643
31468.2 13.6377
31468.5 17.8347
31468.7 27.5695
31468.8 39.3857
31469.0 47.8953
31469.2 40.0864
31469.3 28.4372
31469.5 20.4854
31469.6 16.2135
31470.0 12.1615
31470.6 9.70475
31471.9 8.65318
31474.6 8.28336
31479.8 8.16219
31490.3 8.11625
31511.4 8.08606
31553.4 8.04532
31637.5 7.96644
31805.6 7.78559
31973.8 7.55346
32142.0 7.23315
32226.0 7.01827
32310.1 6.74511
32394.2 6.38324
32478.3 5.87702
32520.3 5.53855
32562.4 5.11392
32604.4 4.56605
32646.4 3.83569
32688.5 2.82981
32709.5 2.18713
32730.5 1.44514
32751.5 0.666427
32762.1 0.344098
32767.3 0.237185
32772.6 0.196171
32777.8 0.257321
32783.1 0.475680
32785.7 0.669202
32788.3 0.937323
32791.0 1.29824
32793.6 1.77264
32798.8 3.19221
32804.1 5.51419
32809.4 9.24530
32814.6 15.0898
32820.2 24.6531
32825.8 38.3439
32837.0 69.9458
32842.6 77.6982
32848.2 76.9877
32859.4 63.4064
32869.1 51.3345
32878.8 42.3671
32888.5 35.9919
32898.2 31.3988
32917.6 25.4120
32937.0 21.7782
32956.4 19.3768
32975.8 17.6854
33014.6 15.4765
33053.4 14.1043
33092.2 13.1717
33131.0 12.4966
33169.8 11.9850
33247.4 11.2581
33325.0 10.7625
33363.8 10.5677
33402.6 10.3983
33441.4 10.2561
33451.1 10.2333
33460.8 10.2400
33465.6 10.2848
33470.5 10.4465
33472.9 10.6799
33475.3 11.2962
33476.5 12.0466
33477.1 12.7115
33477.7 13.7409
33478.3 15.5091
33478.9 18.7259
33479.3 21.5129
33479.6 25.5216
33479.9 31.5954
33480.2 41.0015
33480.6 60.2224
33481.0 73.3106
33481.4 61.3604
33481.8 42.4280
33482.3 29.5391
33482.8 22.6239
33483.2 18.7179
33483.7 16.3601
33484.1 14.8460
33484.6 13.8218
33485.5 12.5699
33486.4 11.8641
33487.3 11.4271
33489.1 10.9343
33492.7 10.5189
33496.3 10.3465
33503.5 10.1950
33510.7 10.1222
33525.1 10.0382
33539.5 9.98015
33568.3 9.88705
33597.2 9.80605
33654.8 9.65914
33712.5 9.51967
33770.1 9.37317
33827.8 9.18803
33856.6 9.05062
33871.0 8.95430
33885.4 8.82130
33899.8 8.61602
33907.1 8.46060
33914.3 8.23758
33917.9 8.08352
33921.5 7.88488
33925.1 7.61755
33928.7 7.23774
33932.3 6.65365
33934.1 6.22919
33935.9 5.65572
33937.7 4.84955
33939.5 3.69182
33940.4 2.98424
33941.3 2.40521
33942.2 3.14938
33942.6 5.63744
33942.9 8.36200
33943.1 12.7980
33943.3 19.9144
33943.5 30.1540
33944.0 54.3309
33944.2 60.6363
33944.5 60.5730
33944.9 50.8708
33945.5 38.8312
33946.1 31.0420
33946.6 26.1467
33947.2 22.9129
33947.8 20.6594
33948.3 19.0158
33949.5 16.8004
33950.6 15.3890
33951.8 14.4167
33954.0 13.1705
33956.3 12.4086
33958.6 11.8956
33960.9 11.5268
33963.2 11.2489
33967.7 10.8576
33972.3 10.5949
33981.4 10.2630
33990.5 10.0603
33999.6 9.92250
34017.9 9.74471
34036.1 9.63302
34054.3 9.55593
34090.8 9.46175
34109.1 9.43878
34127.3 9.43541
34145.5 9.46287
34163.8 9.55041
34172.9 9.63860
34182.0 9.78341
34191.1 10.0309
34200.2 10.4841
34209.4 11.4159
34213.9 12.2833
34218.5 13.7296
34223.0 16.3746
34225.3 18.5845
34227.6 21.8996
34229.9 27.1385
34232.2 35.9478
34234.4 51.7844
34236.7 81.1768
34238.9 125.851
34241.0 156.850
34243.2 128.752
34245.3 84.8131
34247.8 53.0821
34250.3 36.6611
34252.8 27.7347
34255.3 22.4866
34257.8 19.1777
34260.2 16.9686
34265.2 14.3064
34270.2 12.8196
34275.2 11.9057
34285.1 10.8826
34295.1 10.3461
34305.0 10.0265
34315.0 9.81762
34324.9 9.67202
34344.9 9.48298
34364.8 9.36513
34384.7 9.28340
34404.6 9.22218
34444.4 9.13341
34484.2 9.06868
34563.9 8.97243
34643.5 8.89751
34723.1 8.83344
34882.4 8.72290
35200.9 8.53585
35519.5 8.36799
35838.0 8.20502
36156.6 8.03787
36315.9 7.95007
36475.1 7.85786
36634.4 7.76166
36674.2 7.74005
36714.0 7.72977
36733.9 7.74286
36743.9 7.76459
36753.9 7.81201
36763.8 7.92408
36768.8 8.03900
36773.8 8.24645
36778.7 8.67011
36781.2 9.06340
36783.7 9.71503
36786.2 10.9096
36787.5 11.9123
36788.7 13.4046
36789.9 15.7833
36791.2 19.7529
36792.4 26.8769
36793.7 40.1476
36794.8 60.2081
36796.0 74.0813
36797.2 61.2950
36798.4 41.5913
36799.2 31.2467
36800.1 24.5961
36801.0 20.2480
36801.9 17.3230
36803.6 13.8262
36805.4 11.9258
36807.2 10.7888
36808.9 10.0569
36812.4 9.20383
36816.0 8.74343
36819.5 8.46577
36826.5 8.15919
36833.6 8.00001
36840.6 7.90498
36854.7 7.79834
36868.8 7.73954
36882.8 7.70111
36911.0 7.65037
36967.3 7.58484
37023.6 7.53317
37248.9 7.34247
37474.2 7.13336
37586.9 7.01492
37643.2 6.94992
37671.4 6.91697
37685.4 6.91805
37692.5 7.01225
37694.2 7.12109
37696.0 7.42163
37696.9 7.80463
37697.8 8.72010
37698.2 9.72617
37698.6 11.7290
37699.1 16.4089
37699.3 21.2092
37699.5 29.3699
37699.8 43.6809
37700.0 53.1390
37700.3 44.1091
37700.5 30.6602
37700.7 21.5820
37701.0 16.5042
37701.2 13.5781
37701.5 11.7870
37702.0 9.83322
37702.5 8.85800
37703.5 7.95984
37704.5 7.57041
37706.5 7.24353
37708.5 7.10989
37716.5 6.95165
37732.5 6.88322
37764.5 6.82630
37828.4 6.73710
37956.4 6.55360
38212.2 6.10744
38468.1 5.49068
38596.1 5.08017
38660.0 4.84174
38692.0 4.73482
38700.0 4.73068
38708.0 4.78558
38712.0 4.89290
38716.0 5.21241
38718.0 5.63130
38719.0 6.01682
38720.0 6.65219
38721.0 7.79571
38722.0 10.1268
38722.5 12.2817
38723.0 15.8101
38723.5 21.9215
38724.0 32.5042
38724.5 49.6776
38725.0 61.4714
38725.5 50.5019
38726.0 33.5322
38726.4 24.7857
38726.8 19.0730
38727.2 15.3338
38727.5 12.8720
38728.3 9.83640
38729.0 8.20592
38729.8 7.21587
38730.6 6.58667
38732.1 5.84993
38733.6 5.44782
38735.1 5.20424
38738.1 4.93277
38744.1 4.69712
38750.1 4.58729
38762.2 4.46486
38774.3 4.38008
38822.5 4.09743
38870.7 3.81188
38894.8 3.69595
38900.8 3.70646
38906.9 3.81985
38909.9 4.01411
38912.9 4.55890
38914.4 5.24112
38915.2 5.84012
38915.9 6.78407
38916.7 8.40288
38917.4 11.3541
38917.8 13.8448
38918.2 17.4101
38918.5 22.9238
38918.9 31.1378
38919.5 48.6064
38920.0 60.7826
38920.5 50.2167
38921.1 33.1518
38921.6 22.6390
38922.1 16.3900
38922.6 12.6504
38923.1 10.3345
38924.1 7.69637
38925.1 6.33847
38926.1 5.55051
38927.2 5.05175
38929.2 4.47516
38931.2 4.16080
38933.2 3.96809
38937.3 3.74357
38945.4 3.52489
38953.4 3.40082
38969.6 3.22602
38985.8 3.07840
39050.5 2.50202
39115.2 1.86356
39179.9 1.15737
39244.6 0.460932
39260.8 0.316311
39277.0 0.200021
39293.1 0.126474
39309.3 0.116541
39317.4 0.144302
39325.5 0.200098
39333.6 0.289781
39341.7 0.420220
39349.7 0.600252
39357.8 0.840041
39374.0 1.55078
39390.2 2.68744
39406.4 4.44294
39422.5 7.09502
39438.7 11.0103
39459.8 18.7398
39480.9 30.0722
39523.0 57.3559
39544.1 64.7605
39565.2 65.0512
39607.3 54.7525
39637.5 46.5161
39667.6 39.8640
39697.7 34.7689
39727.9 30.8817
39788.2 25.5159
39803.2 24.5310
39818.3 23.6818
39825.9 23.3412
39829.6 23.2183
39833.4 23.1644
39837.2 23.2670
39839.0 23.4512
39840.9 23.8280
39842.8 24.6212
39843.8 25.3304
39844.7 26.4439
39845.6 28.2887
39846.6 31.5654
39847.5 37.8849
39848.0 43.2000
39848.5 50.7859
39849.2 68.7034
39850.0 80.9668
39850.8 69.7686
39851.6 52.1818
39852.2 42.8512
39852.8 36.9042
39853.4 32.9641
39853.9 30.3624
39855.1 27.2142
39856.3 25.4977
39857.5 24.4417
39858.7 23.7449
39861.1 22.8942
39863.4 22.3873
39865.8 22.0445
39870.6 21.5812
39875.3 21.2524
39880.0 20.9863
39889.5 20.5425
39908.5 19.8129
39927.5 19.1898
40003.4 17.2643
40079.4 15.8989
40155.3 14.8752
40307.2 13.4351
40345.1 13.1580
40383.1 12.9050
40421.1 12.6822
40430.6 12.6421
40440.0 12.6377
40444.8 12.6848
40449.5 12.8673
40451.9 13.1320
40454.3 13.8177
40455.5 14.6343
40456.7 16.3907
40457.3 18.1565
40457.8 21.2112
40458.4 27.0405
40458.7 32.0108
40459.0 38.8392
40459.5 55.1767
40460.0 66.4959
40460.5 56.1988
40461.0 40.1136
40461.4 30.6542
40461.8 25.0267
40462.3 21.4684
40462.7 19.2326
40463.5 16.6383
40464.4 15.2976
40465.2 14.5040
40466.1 14.0064
40467.8 13.4280
40471.1 12.9274
40474.5 12.7130
40481.3 12.5186
40488.0 12.4204
40501.6 12.2996
40515.1 12.2100
40542.2 12.0619
40555.7 12.0431
40559.1 12.0941
40562.5 12.2833
40564.2 12.5567
40565.8 13.2689
40566.7 14.1145
40567.5 15.8992
40568.0 17.6671
40568.4 20.6235
40568.8 26.0196
40569.2 36.2839
40569.6 51.8561
40570.0 63.0536
40570.4 53.8117
40570.8 38.7262
40571.1 30.4158
40571.4 25.0964
40571.7 21.6754
40572.0 19.4627
40572.6 16.7763
40573.2 15.3182
40574.5 13.8704
40575.7 13.2087
40578.1 12.6208
40580.6 12.3668
40585.5 12.1419
40590.4 12.0363
40600.2 11.9232
40610.0 11.8518
40629.6 11.7449
40649.2 11.6554
40688.4 11.4960
40727.5 11.3503
40805.9 11.0815
40845.1 10.9531
40864.7 10.9030
40874.5 10.9705
40877.0 11.0773
40879.4 11.3918
40880.6 11.8065
40881.9 12.8019
40882.5 13.8969
40883.1 16.0655
40883.4 18.0424
40883.7 21.0597
40884.0 26.1947
40884.3 34.4853
40884.7 49.7278
40885.0 60.2045
40885.4 50.9542
40885.7 36.5735
40886.1 26.5099
40886.5 21.0054
40886.9 17.8857
40887.2 16.0357
40888.0 13.9882
40888.7 12.9649
40890.2 12.0127
40891.7 11.5980
40894.7 11.2403
40897.8 11.0877
40903.8 10.9512
40909.8 10.8848
40921.8 10.8089
40933.9 10.7572
40958.0 10.6746
40982.0 10.6017
41030.2 10.4661
41078.4 10.3363
41271.0 9.81400
41367.3 9.50571
41463.6 9.07627
41511.8 8.73888
41535.9 8.49853
41560.0 8.16624
41584.0 7.65976
41596.1 7.28441
41608.1 6.75974
41620.2 5.96977
41626.2 5.40323
41632.2 4.64848
41638.2 3.60818
41641.2 2.94063
41644.2 2.16136
41647.2 1.31128
41650.3 0.644429
41651.8 0.669386
41653.3 1.39370
41654.0 2.26605
41654.8 3.71570
41655.5 6.02658
41656.3 9.59406
41657.2 16.5902
41658.1 26.9712
41660.0 53.0356
41660.9 60.7087
41661.9 61.6851
41663.7 52.9620
41665.2 45.1654
41666.6 38.8561
41668.0 34.0543
41669.4 30.4127
41672.2 25.4146
41675.0 22.2400
41677.8 20.0667
41680.7 18.5032
41686.3 16.4216
41691.9 15.1019
41697.6 14.1959
41708.8 13.0302
41720.1 12.3116
41731.4 11.8221
41753.9 11.1919
41776.4 10.7965
41799.0 10.5191
41844.1 10.1416
41889.1 9.88144
41934.2 9.67849
42024.4 9.35235
42204.7 8.78486
42249.8 8.63669
42294.9 8.48248
42317.4 8.40707
42339.9 8.35033
42351.2 8.35426
42356.8 8.38318
42362.5 8.45697
42368.1 8.64097
42370.9 8.83019
42373.7 9.16552
42376.6 9.82610
42378.0 10.4127
42379.4 11.3342
42380.8 12.9069
42382.2 15.8267
42382.9 18.2918
42383.6 21.8903
42384.3 27.3339
42385.0 35.5759
42386.0 52.8454
42387.0 65.0391
42388.0 54.4730
42389.0 37.6064
42389.8 28.1403
42390.6 22.1891
42391.5 18.4192
42392.3 15.9438
42393.9 13.0530
42395.6 11.5132
42397.2 10.6012
42398.8 10.0163
42402.1 9.33322
42405.4 8.96007
42408.7 8.73035
42415.2 8.46614
42421.8 8.31874
42428.4 8.22402
42441.5 8.11377
42454.6 8.08575
42461.2 8.12220
42467.7 8.23489
42474.3 8.53087
42477.6 8.84098
42480.8 9.39975
42484.1 10.5146
42485.8 11.5198
42487.4 13.1388
42489.0 15.9519
42490.7 21.3668
42491.5 26.0719
42492.3 33.2976
42493.1 44.7801
42493.9 62.8891
42495.0 97.3642
42496.0 121.485
42497.0 100.084
42498.1 66.2831
42498.9 47.9859
42499.7 36.2789
42500.5 28.7513
42501.3 23.8034
42502.9 17.9040
42504.5 14.7249
42506.1 12.8206
42507.7 11.6046
42511.0 10.1822
42514.2 9.40467
42517.4 8.92981
42523.9 8.38761
42530.3 8.08651
42536.7 7.89090
42549.6 7.63490
42562.5 7.45449
42575.4 7.30375
42601.2 7.02981
42627.0 6.75383
42652.8 6.45404
42704.3 5.72230
42755.9 4.69174
42781.7 3.99446
42807.5 3.11973
42833.3 2.02383
42859.0 0.770105
42865.5 0.487995
42871.9 0.268203
42878.4 0.167717
42881.6 0.191107
42884.8 0.286434
42888.1 0.478722
42891.3 0.799025
42894.5 1.29044
42897.7 2.00938
42900.9 3.03379
42904.2 4.45388
42907.4 6.39459
42910.6 9.00483
42916.5 16.0080
42922.3 26.5765
42934.0 53.2330
42939.9 61.1994
42945.7 62.4022
42957.4 53.7642
42966.8 45.4334
42976.2 38.7964
42985.6 33.8325
42995.0 30.1321
43004.4 27.3528
43009.1 26.2489
43013.8 25.3427
43018.5 24.7066
43020.8 24.5699
43023.2 24.6789
43025.5 25.3148
43026.7 26.0554
43027.9 27.3605
43029.0 29.8013
43030.2 34.6647
43030.8 39.0220
43031.4 45.6738
43032.0 56.5413
43032.5 73.8132
43033.3 106.678
43034.0 130.085
43034.7 110.151
43035.5 78.0117
43036.1 58.6893
43036.8 47.1081
43037.4 39.8355
43038.0 35.2079
43039.3 29.8019
43040.6 26.9094
43041.9 25.1594
43043.2 23.9980
43045.8 22.5461
43048.4 21.6509
43050.9 21.0178
43056.1 20.1251
43061.3 19.4715
43066.4 18.9414
43076.7 18.0881
43087.0 17.4014
43097.4 16.8252
43118.0 15.8969
43159.2 14.5936
43200.5 13.7133
43241.7 13.0748
43283.0 12.5882
43365.5 11.8890
43448.0 11.4028
43530.5 11.0371
43571.8 10.8836
43613.0 10.7456
43633.6 10.6840
43654.3 10.6374
43664.6 10.6352
43674.9 10.6964
43680.0 10.8140
43682.6 10.9382
43685.2 11.1633
43687.8 11.6203
43689.1 12.0381
43690.4 12.7202
43691.6 13.9272
43692.9 16.3134
43693.6 18.4635
43694.2 21.8005
43694.9 27.2644
43695.5 36.3352
43696.3 52.5835
43697.0 64.0491
43697.8 54.1005
43698.5 38.2298
43699.3 27.1601
43700.1 21.1967
43701.0 17.8559
43701.8 15.8686
43702.6 14.5767
43703.4 13.7041
43705.0 12.6422
43706.7 12.0375
43708.3 11.6634
43711.6 11.2368
43714.8 11.0077
43718.1 10.8684
43724.6 10.7082
43737.7 10.5576
43750.8 10.4773
43776.9 10.3740
43803.0 10.2957
43855.2 10.1599
43881.4 10.0931
43894.4 10.0705
43901.0 10.1454
43904.2 10.5491
43905.0 10.9387
43905.9 11.8521
43906.3 12.8487
43906.7 14.7821
43907.1 19.0730
43907.3 23.0914
43907.5 29.4630
43907.7 41.9290
43908.0 50.9273
43908.3 43.5784
43908.5 31.5242
43908.8 23.1395
43909.1 18.6773
43909.6 14.4750
43910.2 12.7430
43910.7 11.8765
43911.8 11.0720
43912.9 10.7198
43915.1 10.4134
43917.3 10.2836
43926.1 10.1161
43943.6 10.0259
43978.8 9.93412
44049.0 9.78831
44189.5 9.51229
44259.7 9.36770
44329.9 9.21061
44365.0 9.12454
44400.1 9.03102
44435.3 8.92732
44452.8 8.88199
44461.6 8.93619
44463.8 9.02633
44466.0 9.29299
44467.1 9.64570
44468.2 10.4929
44468.7 11.4371
44469.3 13.3236
44469.8 17.7302
44470.1 22.1267
44470.4 29.6640
44470.7 43.0106
44471.0 52.3310
44471.3 44.4755
44471.6 31.5028
44471.8 25.4576
44472.0 21.1871
44472.5 16.3166
44472.9 13.7552
44473.3 12.3392
44474.1 10.8712
44474.9 10.1829
44476.6 9.55926
44478.2 9.29297
44481.6 9.06325
44484.9 8.96244
44491.5 8.86533
44498.1 8.81126
44524.6 8.67514
44577.5 8.42977
44630.4 8.12748
44683.3 7.71367
44709.8 7.43739
44736.3 7.08832
44762.7 6.62993
44789.2 5.99861
44815.7 5.07157
44828.9 4.42717
44842.1 3.59862
44855.4 2.52201
44862.0 1.87904
44868.6 1.19192
44875.2 0.558081
44878.5 0.348054
44881.8 0.317295
44885.1 0.634244
44886.8 1.01445
44888.4 1.61392
44890.1 2.52254
44891.8 3.83944
44893.4 5.71286
44895.1 8.32354
44897.8 14.8531
44900.5 24.7733
44906.0 50.0045
44908.7 57.7186
44911.5 59.0602
44917.0 51.2049
44920.4 45.0311
44923.8 39.7425
44930.7 32.0683
44937.6 27.1423
44944.4 23.8494
44951.3 21.5277
44958.1 19.8224
44971.9 17.4987
44985.6 16.0003
44999.3 14.9571
45026.8 13.5998
45054.3 12.7512
45081.7 12.1641
45109.2 11.7270
45136.6 11.3814
45191.6 10.8372
45219.0 10.5947
45246.5 10.3414
45273.9 10.0369
45287.7 9.83869
45301.4 9.57667
45308.3 9.40471
45315.1 9.18862
45322.0 8.90326
45328.9 8.50367
45332.3 8.23356
45335.7 7.89205
45339.2 7.44396
45342.6 6.82988
45346.0 5.93757
45347.7 5.32813
45349.5 4.56668
45351.2 3.60953
45352.9 2.52463
45354.6 2.05699
45355.5 3.34396
