Pt-195(n,tot) JEFF-3.2
Energy(eV) XS(b)
1218.04 277.221
1218.13 367.633
1218.21 315.383
1218.30 213.796
1218.37 148.828
1218.45 109.004
1218.53 83.6988
1218.60 67.3728
1218.76 48.1100
1218.91 37.7729
1219.06 31.4870
1219.21 27.3743
1219.52 22.4384
1219.82 19.6193
1220.13 17.8246
1220.74 15.6653
1221.35 14.3918
1221.96 13.5254
1223.18 12.3328
1224.40 11.4025
1225.02 10.9426
1225.63 10.4483
1225.93 10.1802
1226.24 9.90183
1226.54 9.62862
1226.85 9.42721
1227.00 9.41293
1227.15 9.54201
1227.31 9.97524
1227.46 11.0879
1227.61 13.9505
1227.69 16.8944
1227.76 22.0578
1227.84 31.9477
1227.88 40.1616
1227.92 52.3408
1227.95 71.0682
1227.99 101.044
1228.03 150.869
1228.07 234.782
1228.12 400.612
1228.16 532.833
1228.19 518.807
1228.21 457.875
1228.25 311.236
1228.29 225.120
1228.33 168.347
1228.37 130.953
1228.40 105.583
1228.48 74.7947
1228.55 57.8135
1228.62 47.1960
1228.70 40.2506
1228.84 31.7443
1228.99 26.8652
1229.14 23.7928
1229.29 21.6905
1229.43 20.1711
1229.73 18.1287
1230.02 16.8332
1230.32 15.9341
1230.61 15.2764
1231.20 14.3689
1231.79 13.7669
1232.97 13.0003
1234.14 12.5146
1235.32 12.1671
1237.68 11.6798
1240.03 11.3327
1242.39 11.0544
1243.57 10.9275
1244.74 10.8001
1245.33 10.7321
1245.92 10.6594
1246.22 10.6257
1246.51 10.6206
1246.66 10.6697
1246.73 10.7376
1246.80 10.8729
1246.88 11.1672
1246.91 11.4401
1246.95 11.8656
1246.99 12.6054
1247.02 13.9545
1247.06 16.6185
1247.10 21.9684
1247.13 30.2946
1247.16 37.1361
1247.19 33.3340
1247.23 25.7554
1247.25 21.5896
1247.27 18.8808
1247.30 16.9675
1247.32 15.6975
1247.37 14.0822
1247.41 13.1785
1247.46 12.6004
1247.51 12.2213
1247.60 11.7494
1247.69 11.4741
1247.79 11.2992
1247.97 11.0884
1248.34 10.8825
1248.72 10.7754
1249.46 10.6497
1250.21 10.5654
1251.70 10.4370
1253.19 10.3298
1259.15 9.96817
1265.11 9.63224
1266.60 9.54269
1268.09 9.44454
1268.83 9.38921
1269.58 9.32631
1269.95 9.29127
1270.32 9.25804
1270.51 9.25125
1270.70 9.28319
1270.79 9.35361
1270.88 9.55881
1270.93 9.80770
1270.97 10.3085
1271.00 10.7844
1271.02 11.5093
1271.04 12.6913
1271.07 14.6400
1271.10 18.6822
1271.13 21.8522
1271.16 19.9294
1271.19 16.3586
1271.20 14.6106
1271.22 13.3668
1271.26 11.8588
1271.30 11.0487
1271.34 10.5811
1271.41 10.0682
1271.49 9.80784
1271.64 9.55147
1271.79 9.42555
1272.09 9.29034
1272.39 9.20866
1272.69 9.15532
1272.84 9.14821
1272.99 9.17685
1273.14 9.30457
1273.22 9.46163
1273.29 9.76683
1273.37 10.4046
1273.40 10.9959
1273.44 11.9150
1273.48 13.5086
1273.52 16.3108
1273.55 21.9482
1273.59 33.2823
1273.62 50.9131
1273.66 64.6405
1273.69 56.3061
1273.72 40.6968
1273.76 29.1416
1273.79 22.6256
1273.83 18.8408
1273.86 16.4971
1273.90 14.9552
1273.93 13.8876
1274.00 12.5547
1274.07 11.7567
1274.14 11.2489
1274.28 10.6393
1274.42 10.2935
1274.56 10.0756
1274.84 9.81476
1275.11 9.66210
1275.39 9.56040
1275.95 9.42717
1276.51 9.33799
1277.06 9.26944
1278.18 9.16132
1280.41 8.98820
1282.63 8.83024
1287.09 8.50236
1291.54 8.11234
1296.00 7.59071
1298.23 7.23919
1300.45 6.78226
1301.57 6.49470
1302.68 6.15200
1303.80 5.73871
1304.91 5.24382
1305.47 4.97126
1306.02 4.70357
1306.58 4.49824
1307.14 4.52728
1307.42 4.77420
1307.69 5.36688
1307.97 6.65856
1308.11 7.78161
1308.25 9.44853
1308.39 11.9926
1308.53 15.9277
1308.67 22.2888
1308.81 33.1230
1308.88 41.5216
1308.95 52.9401
1309.02 69.3410
1309.09 92.9205
1309.16 129.051
1309.22 184.864
1309.29 276.753
1309.36 425.279
1309.45 727.092
1309.54 974.319
1309.63 833.887
1309.72 555.357
1309.82 341.801
1309.92 227.591
1310.03 162.698
1310.13 123.784
1310.23 98.3236
1310.33 81.0649
1310.54 59.4134
1310.74 46.8231
1310.95 38.7766
1311.36 29.3223
1311.77 24.0427
1312.18 20.7349
1312.59 18.4737
1313.00 16.8406
1313.82 14.6250
1314.63 13.1743
1315.45 12.1232
1316.27 11.2960
1317.91 9.95360
1318.73 9.32428
1319.55 8.65728
1320.37 7.90738
1320.78 7.50309
1321.19 7.13157
1321.39 7.00851
1321.60 7.00535
1321.80 7.27475
1322.01 8.18872
1322.21 10.8300
1322.31 13.7411
1322.42 18.9965
1322.47 23.3267
1322.52 29.4107
1322.57 38.3537
1322.62 51.9681
1322.67 73.5839
1322.72 109.611
1322.77 172.683
1322.80 222.230
1322.83 285.753
1322.88 490.277
1322.94 659.003
1322.97 643.522
1322.99 567.748
1323.05 382.771
1323.10 268.909
1323.14 197.588
1323.19 150.763
1323.24 120.236
1323.33 83.3784
1323.43 63.1639
1323.52 50.8463
1323.62 42.7360
1323.81 32.9410
1324.00 27.3737
1324.19 23.8433
1324.38 21.4275
1324.57 19.6877
1324.95 17.3352
1325.33 15.8297
1325.71 14.7813
1326.09 14.0073
1326.85 12.9225
1327.61 12.1840
1329.13 11.1839
1330.64 10.4495
1331.40 10.1073
1332.16 9.74842
1332.92 9.33846
1333.30 9.10229
1333.68 8.84625
1333.87 8.71850
1334.06 8.60818
1334.25 8.55403
1334.44 8.66217
1334.63 9.26332
1334.73 10.0549
1334.82 11.6485
1334.92 15.0829
1334.97 18.3233
1335.01 23.4648
1335.06 32.4751
1335.08 39.4722
1335.11 48.7066
1335.13 62.2700
1335.15 80.9157
1335.18 109.247
1335.20 148.598
1335.22 194.804
1335.24 250.177
1335.28 333.524
1335.30 326.052
1335.32 288.787
1335.36 197.076
1335.40 130.535
1335.45 92.1321
1335.49 69.4452
1335.53 55.5005
1335.57 45.9774
1335.61 39.3469
1335.70 31.0076
1335.78 26.0015
1335.86 22.7983
1336.03 18.9508
1336.20 16.7814
1336.36 15.4076
1336.53 14.4657
1336.70 13.7851
1337.03 12.8567
1337.36 12.2547
1338.03 11.5106
1338.70 11.0543
1339.37 10.7360
1340.70 10.2984
1342.04 9.99092
1343.37 9.74835
1346.04 9.36082
1351.38 8.73757
1356.72 8.14336
1362.06 7.45193
1364.73 7.01779
1367.40 6.47282
1370.07 5.73669
1371.40 5.25236
1372.73 4.65279
1374.07 3.90695
1374.74 3.48610
1375.40 3.08103
1376.07 2.85412
1376.41 2.96810
1376.57 3.15438
1376.74 3.48457
1376.91 4.04363
1377.07 4.97037
1377.16 5.64961
1377.24 6.52392
1377.32 7.67337
1377.41 9.20661
1377.49 11.3208
1377.57 14.2388
1377.66 18.5027
1377.74 24.8459
1377.82 35.0585
1377.91 52.2451
1377.99 83.8276
1378.03 109.827
1378.07 145.291
1378.22 318.272
1378.30 281.394
1378.37 204.270
1378.44 158.346
1378.51 137.633
1378.58 134.984
1378.65 147.192
1378.72 175.974
1378.79 226.140
1378.86 310.508
1378.93 444.007
1379.03 743.251
1379.13 989.858
1379.23 849.984
1379.33 570.563
1379.39 427.293
1379.46 327.293
1379.53 257.986
1379.60 209.635
1379.73 147.743
1379.87 111.723
1380.00 88.9319
1380.14 73.5410
1380.41 54.5173
1380.68 43.4557
1380.95 36.3958
1381.49 28.0135
1382.03 23.2741
1382.57 20.2660
1383.11 18.1895
1383.65 16.6767
1384.73 14.6117
1385.81 13.2615
1386.89 12.2995
1387.97 11.5704
1390.14 10.5091
1392.30 9.73805
1396.62 8.57121
1400.94 7.55809
1405.27 6.46947
1407.43 5.83087
1409.59 5.08417
1410.67 4.65671
1411.75 4.18966
1412.29 3.94848
1412.83 3.73743
1413.10 3.69411
1413.24 3.72618
1413.37 3.84829
1413.51 4.18788
1413.58 4.54855
1413.64 5.17711
1413.71 6.39687
1413.78 8.98199
1413.81 11.4997
1413.85 15.7668
1413.88 23.4633
1413.91 37.2554
1413.93 47.8717
1413.95 59.5448
1413.98 76.1107
1414.01 63.6306
1414.05 42.2491
1414.07 30.0316
1414.10 22.4850
1414.12 17.5810
1414.15 14.2912
1414.20 10.2996
1414.26 8.16404
1414.31 6.84603
1414.36 6.00005
1414.47 4.97125
1414.57 4.38450
1414.68 4.00615
1414.89 3.53927
1415.31 3.04582
1415.73 2.76659
1416.57 2.55979
1416.99 2.68175
1417.40 3.06677
1417.82 3.89976
1418.03 4.58281
1418.24 5.52964
1418.45 6.84047
1418.66 8.66280
1418.87 11.2190
1419.08 14.8547
1419.29 20.1248
1419.50 27.9583
1419.71 39.9847
1419.92 59.2281
1420.13 91.6814
1420.34 150.109
1420.45 197.004
1420.55 263.400
1420.66 358.537
1420.76 492.762
1420.95 855.017
1421.14 1153.08
1421.33 993.313
1421.52 668.607
1421.72 432.510
1421.92 296.989
1422.11 217.179
1422.31 167.450
1422.51 134.274
1422.71 111.164
1423.11 81.8649
1423.51 64.4565
1423.90 53.2090
1424.70 39.7701
1425.49 32.1865
1426.29 27.3807
1427.08 24.0835
1427.88 21.6895
1429.47 18.4376
1431.06 16.3259
1434.23 13.7189
1437.41 12.2420
1439.00 11.8674
1440.59 11.9050
1442.18 12.8737
1442.98 14.1703
1443.77 16.6896
1444.57 21.8717
1444.96 26.5228
1445.36 33.8198
1445.76 45.9628
1446.16 67.4871
1446.55 108.893
1446.75 143.760
1446.95 193.427
1447.63 422.784
1447.97 360.787
1448.30 238.111
1448.55 171.513
1448.80 126.799
1449.04 96.9207
1449.29 76.4922
1449.54 62.2882
1449.66 57.0447
1449.79 53.1478
1449.91 51.3104
1449.97 51.8237
1450.04 54.2195
1450.10 60.2519
1450.16 74.1988
1450.19 87.2179
1450.22 107.778
1450.25 140.889
1450.28 192.034
1450.33 306.947
1450.37 403.580
1450.41 354.521
1450.46 250.807
1450.48 200.728
1450.51 164.230
1450.56 119.238
1450.62 93.5468
1450.67 78.1230
1450.72 67.7198
1450.78 60.5227
1450.88 51.0230
1450.99 44.9281
1451.10 40.6430
1451.31 34.8559
1451.52 30.9286
1451.74 28.0060
1452.16 23.7539
1453.02 18.3538
1453.87 14.9316
1454.73 12.8576
1455.15 12.5546
1455.58 13.2971
1456.01 16.3954
1456.22 19.8382
1456.43 25.7494
1456.65 36.2247
1456.86 55.3294
1457.07 92.1518
1457.18 122.328
1457.29 163.862
1457.51 294.035
1457.73 401.484
1457.74 402.767
1457.77 404.259
1457.80 402.848
1457.85 392.478
1457.96 350.351
1458.18 249.773
1458.35 190.928
1458.51 150.333
1458.68 122.092
1458.85 102.225
1459.18 76.8326
1459.35 68.6499
1459.43 65.7225
1459.48 64.9394
1459.52 65.3204
1459.58 68.1061
1459.64 62.6604
1459.70 58.7679
1459.75 56.3169
1459.85 52.9622
1460.06 48.1680
1460.47 41.4944
1461.29 33.4990
1462.12 28.8655
1462.94 25.8440
1464.59 22.1143
1466.24 19.8807
1467.89 18.3727
1469.54 17.2749
1472.84 15.7568
1476.14 14.7319
1479.44 13.9728
1486.03 12.8701
1492.63 12.0227
1495.93 11.6238
1499.23 11.2007
1502.53 10.6976
1504.18 10.3809
1505.83 9.98102
1506.65 9.73134
1507.48 9.43214
1508.30 9.06410
1509.13 8.60192
1509.54 8.32712
1509.95 8.02630
1510.36 7.71873
1510.78 7.48253
1510.98 7.46483
1511.19 7.61999
1511.40 8.14690
1511.60 9.52524
1511.81 13.0766
1511.91 16.7674
1512.01 23.2670
1512.07 28.4353
1512.12 35.5357
1512.17 45.9506
1512.22 61.0979
1512.27 84.8517
1512.32 122.099
1512.37 185.155
1512.43 289.040
1512.49 497.122
1512.55 666.305
1512.58 651.608
1512.62 575.341
1512.68 390.854
1512.75 243.630
1512.83 164.240
1512.90 119.641
1512.98 92.6161
1513.05 75.0821
1513.13 63.0516
1513.28 48.0634
1513.43 39.2260
1513.58 33.5500
1513.88 26.8424
1514.18 23.0643
1514.48 20.6867
1514.78 19.0598
1515.07 17.8809
1515.67 16.2888
1516.27 15.2666
1516.87 14.5501
1517.47 14.0185
1518.67 13.2707
1519.86 12.7570
1522.26 12.0534
1524.65 11.5268
1525.85 11.2777
1527.05 11.0118
1528.24 10.6970
1528.84 10.5030
1529.44 10.2674
1529.74 10.1274
1530.04 9.97005
1530.34 9.79570
1530.64 9.61841
1530.79 9.54553
1530.94 9.51108
1531.09 9.57141
1531.24 9.86655
1531.39 10.8144
1531.46 11.8957
1531.53 13.8764
1531.61 17.8771
1531.68 26.8092
1531.72 35.6812
1531.76 50.3160
1531.78 61.7229
1531.80 76.2611
1531.82 97.0392
1531.83 123.504
1531.85 162.095
1531.87 208.821
1531.91 280.424
1531.93 274.542
1531.95 243.250
1531.99 166.390
1532.02 129.905
1532.04 103.521
1532.09 71.3979
1532.14 53.3609
1532.19 42.7943
1532.24 35.8510
1532.29 31.2070
1532.39 25.3898
1532.49 21.9538
1532.59 19.7661
1532.78 17.1492
1532.98 15.6717
1533.18 14.7318
1533.37 14.0834
1533.57 13.6091
1533.96 12.9591
1534.36 12.5297
1535.15 11.9811
1535.94 11.6249
1536.72 11.3568
1538.30 10.9284
1539.88 10.5248
1540.66 10.3001
1541.45 10.0388
1542.24 9.71877
1542.63 9.53097
1543.03 9.33289
1543.42 9.17837
1543.62 9.18412
1543.82 9.37049
1544.01 10.0610
1544.11 10.8827
1544.21 12.4168
1544.31 15.5297
1544.41 22.3691
1544.46 29.1279
1544.51 40.2330
1544.56 59.6431
1544.60 94.2892
1544.66 158.543
1544.71 212.585
1544.77 185.859
1544.82 128.897
1544.86 97.8261
1544.90 76.4283
1544.94 61.7860
1544.98 51.5453
1545.06 38.7121
1545.14 31.3977
1545.22 26.7276
1545.30 23.6184
1545.46 19.7439
1545.62 17.4875
1545.78 16.0289
1546.10 14.2647
1546.42 13.2280
1546.73 12.5281
1547.37 11.5783
1548.01 10.8627
1548.32 10.5350
1548.64 10.2313
1548.80 10.1074
1548.96 10.0351
1549.12 10.0819
1549.28 10.4196
1549.44 11.5467
1549.52 12.8512
1549.60 15.2533
1549.68 20.1164
1549.76 30.7997
1549.80 41.3258
1549.84 59.1788
1549.86 72.7540
1549.88 91.1095
1549.90 116.071
1549.91 147.859
1549.94 196.299
1549.96 252.182
1550.00 337.061
1550.02 328.986
1550.04 291.021
1550.08 199.276
1550.12 138.934
1550.16 102.475
1550.20 79.0140
1550.24 64.0699
1550.32 46.2729
1550.39 36.6491
1550.47 30.8277
1550.55 27.0090
1550.70 22.4052
1550.85 19.7868
1551.01 18.1221
1551.16 16.9792
1551.32 16.1539
1551.62 15.0305
1551.93 14.3087
1552.24 13.8014
1552.55 13.4259
1553.16 12.8989
1553.78 12.5431
1555.01 12.0795
1556.24 11.7785
1557.47 11.5591
1559.93 11.2437
1562.39 11.0118
1564.85 10.8194
1566.08 10.7291
1567.31 10.6360
1567.93 10.5845
1568.54 10.5250
1568.85 10.4913
1569.16 10.4626
1569.31 10.4665
1569.47 10.5389
1569.54 10.6683
1569.62 11.0177
1569.66 11.4190
1569.70 12.1758
1569.73 13.7711
1569.75 15.2136
1569.77 17.3988
1569.80 22.7346
1569.83 27.3023
1569.86 25.0817
1569.89 20.3186
1569.91 18.1228
1569.93 16.5086
1569.96 14.5140
1570.00 13.3820
1570.03 12.6895
1570.10 11.9151
1570.17 11.5216
1570.32 11.1330
1570.46 10.9472
1570.74 10.7680
1571.02 10.6781
1571.58 10.5790
1572.15 10.5176
1573.27 10.4300
1574.40 10.3595
1578.91 10.1214
1587.92 9.65994
1592.43 9.38475
1594.68 9.21789
1596.94 9.01456
1599.19 8.74463
1600.32 8.56491
1601.44 8.33313
1602.01 8.18746
1602.57 8.01392
1603.13 7.80298
1603.70 7.54640
1603.98 7.40097
1604.26 7.25167
1604.54 7.12126
1604.82 7.08144
1604.96 7.15665
1605.11 7.37890
1605.25 7.90025
1605.39 9.06435
1605.53 11.8306
1605.60 14.6043
1605.67 19.2782
1605.74 27.9607
1605.77 34.9778
1605.81 45.1530
1605.84 60.3842
1605.88 83.9706
1605.91 121.607
1605.95 182.116
1606.00 309.363
1606.04 414.502
1606.07 404.307
1606.09 357.731
1606.14 241.876
1606.18 172.301
1606.21 128.273
1606.25 99.4759
1606.29 80.0378
1606.37 56.3411
1606.44 43.4090
1606.52 35.3870
1606.60 30.1638
1606.75 23.8021
1606.90 20.1912
1607.06 17.9076
1607.21 16.3506
1607.36 15.2286
1607.67 13.7300
1607.97 12.7800
1608.28 12.1250
1608.59 11.6454
1609.20 10.9856
1609.81 10.5463
1611.03 9.97462
1612.26 9.58966
1613.48 9.28409
1615.93 8.74403
1617.15 8.46256
1618.38 8.14609
1619.60 7.76815
1620.83 7.28932
1621.44 6.99397
1622.05 6.64887
1622.66 6.24638
1623.27 5.79640
1623.58 5.57626
1623.89 5.40207
1624.19 5.36740
1624.50 5.72247
1624.80 7.22923
1624.96 9.10607
1625.03 10.6393
1625.11 12.7832
1625.19 15.9216
1625.26 20.5096
1625.34 27.6234
1625.42 38.8140
1625.49 57.8617
1625.57 91.5226
1625.61 118.337
1625.64 156.070
1625.68 209.781
1625.72 285.936
1625.79 494.604
1625.86 665.946
1625.89 651.180
1625.93 573.979
1626.00 387.496
1626.07 251.881
1626.14 174.790
1626.22 129.092
1626.29 100.383
1626.36 81.0908
1626.43 67.8758
1626.58 51.2508
1626.72 41.9375
1626.87 37.7272
1626.94 38.0551
1627.01 41.7627
1627.05 46.1324
1627.08 53.7037
1627.12 66.8112
1627.15 89.2842
1627.20 136.045
1627.24 174.289
1627.29 153.286
1627.34 111.064
1627.37 87.8192
1627.40 72.1243
1627.46 53.3588
1627.53 43.1465
1627.59 37.1124
1627.72 30.2585
1627.85 26.5039
1627.98 24.0590
1628.11 22.3315
1628.36 19.9686
1628.62 18.3943
1628.88 17.2494
1629.39 15.6699
1629.91 14.6171
1630.42 13.8584
1631.45 12.8277
1632.48 12.1514
1633.50 11.6660
1634.53 11.2945
1635.05 11.1384
1635.30 11.0709
1635.43 11.0535
1635.56 11.1709
1635.62 11.3953
1635.69 11.2054
1635.81 11.0006
1635.92 10.9369
1636.16 10.8617
1636.64 10.7443
1637.59 10.5402
1639.49 10.1784
1640.44 9.99717
1640.92 9.89901
1641.39 9.79115
1641.87 9.66883
1642.11 9.60321
1642.34 9.54228
1642.58 9.51537
1642.70 9.54787
1642.82 9.66984
1642.94 10.0282
1643.00 10.4259
1643.06 11.1374
1643.12 12.5513
1643.18 15.5653
1643.21 18.4806
1643.24 23.1174
1643.27 31.3836
1643.30 45.3872
1643.31 57.4888
1643.33 72.0179
1643.36 93.2074
1643.40 81.5017
1643.43 58.2553
1643.46 41.5229
1643.50 31.6721
1643.53 25.7625
1643.56 22.1076
1643.60 19.5751
1643.63 17.8018
1643.70 15.5632
1643.77 14.2066
1643.83 13.3368
1643.97 12.2842
1644.10 11.6863
1644.24 11.3046
1644.51 10.8483
1644.78 10.5811
1645.05 10.4038
1645.59 10.1741
1646.13 10.0237
1646.66 9.91110
1647.74 9.74103
1649.90 9.49179
1652.06 9.28857
1656.37 8.92318
1660.68 8.55694
1664.99 8.14479
1669.31 7.62354
1671.46 7.27974
1672.54 7.07040
1673.62 6.82225
1674.70 6.51676
1675.24 6.33474
1675.77 6.13198
1676.31 5.92849
1676.58 5.85835
1676.85 5.87781
1677.12 6.18479
1677.26 6.63648
1677.39 7.58527
1677.53 9.75358
1677.59 11.8884
1677.66 15.4525
1677.73 22.0518
1677.76 27.4819
1677.80 35.1474
1677.83 47.0515
1677.86 65.1150
1677.90 95.2628
1677.93 143.085
1677.97 240.296
1678.02 316.111
1678.04 306.425
1678.06 269.184
1678.10 180.951
1678.13 129.361
1678.17 96.4905
1678.20 74.2514
1678.23 59.6671
1678.30 41.7460
1678.37 31.8352
1678.44 25.7831
1678.50 21.8016
1678.64 17.0097
1678.77 14.3018
1678.90 12.5930
1679.17 10.5896
1679.44 9.44913
1679.71 8.71021
1680.24 7.77250
1680.78 7.15906
1681.31 6.68429
1682.38 5.89395
1682.92 5.52907
1683.45 5.18474
1683.99 4.89824
1684.52 4.80110
1685.06 5.35036
1685.33 6.32188
1685.59 8.49276
1685.73 10.4887
1685.86 13.6135
1685.99 18.6846
1686.13 27.2510
1686.26 42.9826
1686.33 55.8487
1686.40 74.5415
1686.46 102.601
1686.53 146.223
1686.60 216.196
1686.66 327.290
1686.75 562.304
1686.84 755.612
1686.93 650.944
1687.02 437.479
1687.10 294.019
1687.18 208.065
1687.27 155.134
1687.35 120.989
1687.52 81.5321
1687.68 60.5055
1687.85 47.9195
1688.01 39.7295
1688.35 29.9417
1688.68 24.4264
1689.01 20.9430
1689.34 18.5623
1689.67 16.8383
1690.34 14.5100
1691.00 13.0021
1692.33 11.1219
1693.66 9.93192
1694.99 9.04625
1697.64 7.61993
1698.97 6.94521
1700.30 6.24448
1701.63 5.49642
1702.96 4.72119
1703.62 4.36729
1704.28 4.11706
1704.95 4.14073
1705.61 4.88427
1705.94 5.86525
1706.28 7.67183
1706.61 11.0047
1706.77 13.6565
1706.94 17.3634
1707.11 22.6399
1707.27 30.3264
1707.44 41.8535
1707.60 59.7755
1707.77 88.9030
1707.94 138.795
1708.10 229.104
1708.27 397.571
1708.44 693.987
1708.61 942.275
1708.79 817.447
1708.96 554.161
1709.10 399.778
1709.23 297.503
1709.37 229.859
1709.51 183.799
1709.78 127.640
1710.05 96.1587
1710.33 76.6990
1710.60 63.7568
1711.15 47.9736
1711.70 38.9221
1712.25 33.1510
1712.79 29.1896
1713.34 26.3192
1714.44 22.4605
1715.53 19.9976
1716.63 18.2922
1717.73 17.0406
1719.92 15.3194
1722.11 14.1805
1724.30 13.3597
1726.49 12.7303
1730.88 11.7977
1735.26 11.0951
1739.65 10.4847
1741.84 10.1729
1742.39 10.0877
1742.93 9.99675
1743.21 9.95080
1743.48 9.91756
1743.62 9.92683
1743.76 10.0161
1743.82 10.1613
1743.89 10.5162
1743.93 10.8869
1743.96 11.5518
1743.99 12.8263
1744.03 15.3744
1744.06 19.5358
1744.09 22.8801
1744.12 21.1088
1744.15 17.5058
1744.18 15.3533
1744.20 13.9212
1744.25 12.3438
1744.30 11.5393
1744.35 11.0931
1744.45 10.6205
1744.55 10.3830
1744.75 10.1452
1744.95 10.0209
1745.34 9.87445
1745.74 9.77415
1747.32 9.46154
1748.90 9.14660
1750.48 8.77276
1752.06 8.28017
1752.85 7.95626
1753.64 7.54848
1754.03 7.30225
1754.43 7.02260
1754.82 6.71253
1755.22 6.40260
1755.42 6.28257
1755.61 6.24165
1755.81 6.39030
1756.01 7.00364
1756.21 8.88787
1756.30 10.9990
1756.40 14.8382
1756.45 18.0138
1756.50 22.4756
1756.55 29.1930
1756.60 39.2375
1756.65 55.5444
1756.70 82.1711
1756.75 128.422
1756.77 164.517
1756.80 210.458
1756.85 361.688
1756.91 488.566
1756.94 478.595
1756.96 425.052
1757.02 289.445
1757.08 181.351
1757.15 122.864
1757.21 89.9285
1757.28 69.9306
1757.34 56.9315
1757.41 47.9968
1757.54 36.8474
1757.67 30.2434
1757.80 26.0150
1758.05 20.9512
1758.31 18.0854
1758.57 16.2588
1758.83 14.9959
1759.09 14.0691
1759.61 12.7878
1760.13 11.9293
1761.16 10.7831
1762.20 9.95575
1762.72 9.59054
1763.24 9.25171
1763.75 8.99319
1764.01 8.96548
1764.27 9.13965
1764.53 9.86020
1764.66 10.7292
1764.79 12.3598
1764.92 15.6638
1765.05 22.9563
1765.11 30.0800
1765.18 42.0780
1765.24 63.3215
1765.31 101.093
1765.38 170.689
1765.45 228.407
1765.52 198.702
1765.59 136.971
1765.65 100.669
1765.70 77.0031
1765.76 61.2623
1765.81 50.4943
1765.92 37.2998
1766.03 29.8640
1766.14 25.2136
1766.25 22.1402
1766.47 18.3629
1766.69 16.1589
1766.91 14.7357
1767.35 12.9858
1767.80 11.9247
1768.24 11.1766
1769.12 10.0795
1770.00 9.14302
1770.44 8.66766
1770.88 8.18551
1771.10 7.96200
1771.32 7.79093
1771.54 7.75677
1771.76 8.08520
1771.98 9.45800
1772.09 11.1328
1772.20 14.3587
1772.31 20.9831
1772.37 26.9014
1772.42 36.1354
1772.48 51.2024
1772.53 77.1351
1772.56 97.5223
1772.59 124.367
1772.62 162.672
1772.64 213.163
1772.70 369.372
1772.76 498.727
1772.79 488.471
1772.81 432.871
1772.87 295.798
1772.92 214.729
1772.96 161.090
1773.01 125.652
1773.05 101.988
1773.14 72.6426
1773.23 56.1333
1773.32 45.8103
1773.41 39.0217
1773.58 30.7193
1773.76 25.9219
1773.94 22.8752
1774.12 20.7780
1774.30 19.2543
1774.65 17.1932
1775.01 15.8749
1775.37 14.9544
1775.72 14.2770
1776.44 13.3368
1777.15 12.7088
1778.58 11.9024
1780.00 11.3873
1781.43 11.0150
1784.28 10.4824
1788.95 9.87455
1793.63 9.38071
1795.97 9.13636
1798.30 8.86537
1799.47 8.70236
1800.06 8.60644
1800.64 8.49435
1801.22 8.35764
1801.52 8.27786
1801.81 8.19313
1802.10 8.12359
1802.25 8.12036
1802.39 8.18806
1802.54 8.45939
1802.61 8.79043
1802.68 9.43052
1802.76 10.7571
1802.79 11.9755
1802.83 13.8462
1802.87 17.0383
1802.90 22.5068
1802.94 33.1002
1802.96 41.5425
1802.98 53.2832
1802.99 68.9932
1803.01 86.7841
1803.05 113.503
1803.08 98.7991
1803.11 69.5087
1803.14 50.8227
1803.17 39.2553
1803.20 31.7676
1803.23 26.7515
1803.29 20.7347
1803.35 17.4138
1803.41 15.3812
1803.46 14.0382
1803.58 12.4097
1803.70 11.4731
1803.81 10.8821
1804.04 10.1789
1804.28 9.77470
1804.51 9.51252
1804.97 9.18362
1805.44 8.97710
1805.90 8.82747
1806.83 8.60735
1808.69 8.28040
1810.55 7.98447
1812.41 7.66114
1813.34 7.47243
1814.27 7.25187
1815.20 6.98210
1815.67 6.82376
1816.13 6.65492
1816.59 6.51241
1816.83 6.49972
1817.06 6.61941
1817.29 7.12101
1817.41 7.73360
1817.52 8.91447
1817.64 11.3432
1817.70 13.5172
1817.76 16.9165
1817.81 22.4814
1817.87 32.1064
1817.93 49.7654
1817.96 63.8850
1817.99 83.3001
1818.05 141.493
1818.11 189.730
1818.16 164.903
1818.22 113.481
1818.26 86.7474
1818.30 68.3699
1818.38 46.2429
1818.46 34.4368
1818.54 27.5048
1818.61 23.0937
1818.69 20.1035
1818.85 16.3937
1819.00 14.2339
1819.16 12.8435
1819.47 11.1798
1819.78 10.2227
1820.10 9.60149
1820.72 8.82269
1821.35 8.32596
1821.97 7.95669
1822.28 7.81002
1822.44 7.75816
1822.59 7.74357
1822.75 7.82882
1822.83 7.96558
1822.91 8.25154
1822.98 8.87304
1823.02 9.44997
1823.06 10.3799
1823.10 11.9620
1823.14 14.8472
1823.18 20.5543
1823.22 32.5198
1823.25 50.2939
1823.28 64.6193
1823.32 56.2872
1823.35 39.9713
1823.37 31.8333
1823.39 26.3143
1823.44 19.5677
1823.48 15.9148
1823.52 13.7524
1823.56 12.3435
1823.60 11.4117
1823.69 10.2507
1823.77 9.56415
1823.86 9.12484
1824.03 8.58793
1824.20 8.27074
1824.36 8.05631
1824.70 7.77226
1825.38 7.42564
1826.05 7.18224
1827.40 6.79016
1828.75 6.43577
1831.45 5.71626
1834.15 4.90434
1835.50 4.45089
1836.85 3.97660
1838.20 3.52684
1839.55 3.25711
1840.90 3.72186
1841.58 4.78777
1841.92 5.79323
1842.25 7.33481
1842.59 9.73516
1842.93 13.5265
1843.27 19.7472
1843.60 30.3703
