Pd-105(n,g) ENDF/B-VII.1
55.4398 102.449
55.4905 71.2022
55.5411 52.1430
55.5917 39.7485
55.6930 25.2171
55.7943 17.3853
55.8955 12.7030
56.0981 7.63310
56.3006 5.09723
56.5032 3.65221
56.7057 2.75224
56.9083 2.15445
57.3133 1.43534
57.7184 1.03645
58.1235 0.793025
58.5286 0.634117
59.3388 0.447523
60.1490 0.348370
61.7693 0.260109
63.3897 0.242576
65.0100 0.291891
65.8202 0.377925
66.2253 0.464391
66.6304 0.620013
67.0354 0.943021
67.2380 1.25434
67.4405 1.80146
67.6431 2.90102
67.7444 3.92386
67.8456 5.64977
67.9469 8.89914
67.9975 11.7154
68.0482 16.1164
68.0988 23.5080
68.1494 37.1384
68.1748 48.5361
68.2001 65.4420
68.2254 91.1947
68.2507 130.472
68.2680 166.937
68.2854 208.576
68.3200 260.596
68.3547 208.469
68.3893 130.341
68.4255 78.6468
68.4617 50.4313
68.4979 34.4811
68.5340 24.8721
68.5702 18.7192
68.6064 14.5754
68.6788 9.54554
68.7512 6.74277
68.8235 5.02976
68.9683 3.13790
69.1130 2.17507
69.2577 1.62122
69.5472 1.04474
69.8367 0.769999
70.1262 0.621520
70.7051 0.484551
71.2841 0.440322
71.8630 0.440895
73.0210 0.536203
74.1789 0.807517
74.7578 1.08742
75.3368 1.59721
75.6263 2.02355
75.9157 2.66889
76.2052 3.71324
76.4947 5.56869
76.6394 7.09168
76.7842 9.35839
76.9289 12.9444
77.0737 19.1090
77.2184 31.0536
77.2908 41.7255
77.3631 58.9511
77.4355 89.2632
77.4717 113.754
77.5079 149.407
77.5441 203.699
77.5802 290.624
77.6164 437.021
77.6526 688.800
77.6913 1101.70
77.7300 1376.68
77.7687 1101.06
77.8074 688.043
77.8420 445.004
77.8765 300.281
77.9110 212.628
77.9456 157.118
78.0147 94.7446
78.0838 62.9088
78.1528 44.6724
78.2219 33.3166
78.3601 20.5505
78.4983 13.9374
78.6365 10.0844
78.7746 7.64762
78.9128 6.01123
79.1892 4.02145
79.4655 2.90735
79.7419 2.22477
80.0182 1.77963
80.5709 1.26348
81.1236 1.00296
82.2290 0.834308
83.3344 0.983316
83.8871 1.22845
84.4398 1.71870
84.7162 2.14292
84.9925 2.79457
85.2689 3.86028
85.5452 5.76878
85.6834 7.34296
85.8216 9.69374
85.9597 13.4272
86.0979 19.8757
86.2361 32.4573
86.3052 43.7783
86.3743 62.1851
86.4433 94.9369
86.4779 121.696
86.5124 161.076
86.5470 221.925
86.5815 321.315
86.6161 493.386
86.6333 625.031
86.6506 799.802
86.6853 1279.33
86.7200 1598.76
86.7547 1278.74
86.7894 799.096
86.8152 554.480
86.8410 395.510
86.8668 291.865
86.8926 222.369
86.9442 139.711
86.9958 95.1614
87.0474 68.7304
87.0990 51.8724
87.2022 32.4749
87.3055 22.2045
87.4087 16.1329
87.5119 12.2526
87.6151 9.62517
87.8215 6.39876
88.0279 4.56936
88.2343 3.43311
88.4407 2.67941
88.8536 1.77272
89.2664 1.26844
89.6792 0.958989
90.0921 0.755276
90.9177 0.511701
91.7434 0.376767
93.3947 0.239905
95.0460 0.176156
96.6974 0.143918
98.3487 0.132072
99.1743 0.136275
100.000 0.161310
100.254 0.184052
100.508 0.235991
100.634 0.294518
100.761 0.422958
100.825 0.556316
100.888 0.809728
100.920 1.02991
100.952 1.37021
100.983 1.91787
101.015 2.81021
101.053 4.38946
101.090 5.44500
101.128 4.40347
101.165 2.83746
101.194 2.00689
101.224 1.48307
101.253 1.15270
101.283 0.940158
101.341 0.706755
101.400 0.611930
101.459 0.603358
101.518 0.686215
101.576 0.936698
101.606 1.19069
101.635 1.59732
101.673 2.37146
101.710 2.88720
101.748 2.36155
101.785 1.57618
101.819 1.11367
101.852 0.839063
101.919 0.568527
101.986 0.453374
102.052 0.398556
102.186 0.359836
102.320 0.361650
102.587 0.426770
102.855 0.578422
103.122 0.905903
103.256 1.21903
103.389 1.75759
103.523 2.79718
103.590 3.72159
103.657 5.20159
103.724 7.78381
103.790 12.8168
103.824 17.2789
103.857 24.2954
103.891 35.8279
103.924 55.0915
103.962 88.3864
104.000 110.697
104.038 88.3531
104.076 55.0498
104.101 39.6561
104.126 29.2191
104.177 17.1976
104.227 11.1172
104.277 7.72791
104.327 5.66494
104.378 4.32940
104.478 2.76688
104.578 1.92553
104.679 1.42343
104.880 0.879624
105.081 0.607351
105.282 0.452029
105.683 0.290430
106.085 0.212235
106.487 0.168436
107.291 0.123449
108.898 0.0899573
110.506 0.0783996
113.720 0.0763054
115.328 0.0931256
115.730 0.109035
116.131 0.150260
116.332 0.202209
116.433 0.250104
116.533 0.330133
116.634 0.479109
116.684 0.606489
116.734 0.803028
116.784 1.12789
116.835 1.71002
116.885 2.86725
116.910 3.87527
116.935 5.35738
116.973 8.51836
117.010 10.6231
117.048 8.52132
117.085 5.36131
117.121 3.39660
117.157 2.27023
117.193 1.60710
117.228 1.19563
117.300 0.742103
117.372 0.515355
117.443 0.386932
117.515 0.307815
117.658 0.219761
117.801 0.174753
117.945 0.148957
118.231 0.122594
118.804 0.105090
119.377 0.102071
120.523 0.110414
121.670 0.133345
122.816 0.183747
123.389 0.233162
123.962 0.321638
124.535 0.505911
124.821 0.684794
125.108 1.00216
125.251 1.26262
125.395 1.65027
125.538 2.26369
125.681 3.31781
125.824 5.36314
125.896 7.19064
125.968 10.1421
126.039 15.3498
126.111 25.6858
126.147 35.0260
126.182 50.0008
126.218 75.2503
126.254 118.694
126.273 151.615
126.292 189.087
126.330 235.686
126.369 188.043
126.407 117.082
126.439 77.7079
126.471 53.5184
126.503 38.4817
126.535 28.7626
126.600 17.6237
126.664 11.8282
126.728 8.46816
126.792 6.35825
126.921 3.96848
127.049 2.72010
127.177 1.98929
127.434 1.21385
127.691 0.833675
127.948 0.620764
128.461 0.406287
128.975 0.311971
129.488 0.277148
129.745 0.284125
130.002 0.332376
130.130 0.401105
130.258 0.566287
130.323 0.744948
130.387 1.09261
130.419 1.39881
130.451 1.87629
130.483 2.65153
130.515 3.92047
130.553 6.15204
130.590 7.63935
130.628 6.15235
130.665 3.91982
130.692 2.82628
130.718 2.10128
130.771 1.28908
130.824 0.890225
130.876 0.671233
130.982 0.454962
131.088 0.356613
131.299 0.273178
131.510 0.240796
131.933 0.220908
132.355 0.225189
132.778 0.250178
133.200 0.322540
133.411 0.413931
133.517 0.497831
133.623 0.638058
133.728 0.899783
133.781 1.12468
133.834 1.47385
133.887 2.05512
133.939 3.11412
133.966 3.98882
133.992 5.27135
134.019 7.19711
134.045 10.0880
134.083 16.0062
134.120 19.9489
134.158 16.0129
134.195 10.0981
134.229 6.60240
134.262 4.52269
134.296 3.26513
134.329 2.46951
134.397 1.57742
134.464 1.12364
134.531 0.865076
134.598 0.705284
134.733 0.528837
135.001 0.394526
135.270 0.358232
135.539 0.365173
135.808 0.422556
135.942 0.497039
136.076 0.668058
136.144 0.850302
136.211 1.20543
136.244 1.52083
136.278 2.01840
136.312 2.84031
136.345 4.21592
136.383 6.54993
136.420 8.10671
136.458 6.55646
136.495 4.22770
136.531 2.77054
136.568 1.94202
136.604 1.45799
136.640 1.15990
136.712 0.835306
136.785 0.676857
136.930 0.540193
137.075 0.491963
137.654 0.505582
138.234 0.631068
138.813 0.876376
139.393 1.39151
139.682 1.89029
139.972 2.77196
140.117 3.49367
140.262 4.56577
140.407 6.25868
140.552 9.16050
140.696 14.7717
140.769 19.7770
140.841 27.8246
140.914 41.9544
140.986 69.7841
141.022 94.7275
141.059 134.381
141.095 200.484
141.131 312.647
141.171 498.501
141.210 621.712
141.250 498.346
141.289 312.465
141.324 204.377
141.358 139.082
141.393 99.1135
141.427 73.6510
141.496 44.7577
141.565 29.8958
141.634 21.3341
141.703 15.9957
141.840 9.97712
141.978 6.85168
142.116 5.03160
142.392 3.11149
142.667 2.18083
142.943 1.66859
143.494 1.17483
144.046 0.984848
144.597 0.934086
145.700 1.08856
146.251 1.30030
146.802 1.65359
147.354 2.25380
147.905 3.35210
148.181 4.26964
148.456 5.65298
148.732 7.87821
149.007 11.7886
149.145 14.9643
149.283 19.6338
149.421 26.9043
149.559 39.1168
149.628 48.6065
149.697 61.9617
149.766 81.5912
149.834 112.015
149.903 162.487
149.972 253.869
150.007 328.970
150.041 438.040
150.076 600.924
150.110 842.365
150.160 1345.18
150.210 1679.12
150.260 1344.48
150.310 841.610
150.346 588.913
150.383 422.860
150.419 313.621
150.456 240.026
150.528 151.682
150.601 103.699
150.674 75.0967
150.746 56.7885
150.892 35.6582
151.037 24.4391
151.183 17.7970
151.328 13.5499
151.473 10.6747
151.764 7.15185
152.055 5.16856
152.346 3.95603
152.637 3.17751
153.218 2.35783
153.800 2.26792
154.091 2.67516
154.236 3.15606
154.381 4.04507
154.527 5.83832
154.600 7.46770
154.672 10.1189
154.745 14.8140
154.818 24.1846
154.854 32.6963
154.890 46.3497
154.927 69.5470
154.963 109.641
155.002 175.224
155.040 219.088
155.079 175.163
155.117 109.552
155.146 76.0460
155.175 54.4174
155.203 40.3442
155.232 30.9202
155.289 19.7242
155.347 13.6920
155.404 10.1134
155.462 7.82927
155.576 5.19850
155.691 3.80348
155.806 2.97854
156.036 2.09965
156.265 1.67933
156.495 1.46737
156.954 1.37162
157.413 1.65178
157.643 2.02667
157.873 2.74167
158.102 4.23744
158.217 5.64868
158.332 8.04344
158.447 12.5658
158.504 16.4881
158.561 22.6181
158.619 32.9027
158.676 51.8351
158.705 67.6274
158.734 90.9939
158.762 126.469
158.791 180.368
158.811 230.633
158.831 287.637
158.870 358.828
158.910 287.552
158.949 180.258
158.986 115.045
159.022 76.9442
159.059 54.1285
159.095 39.8640
159.168 23.9725
159.241 15.9355
159.315 11.3579
159.388 8.51699
159.534 5.33216
159.680 3.68211
159.826 2.71904
160.118 1.69536
160.411 1.18823
160.703 0.898702
161.288 0.593838
161.873 0.442260
162.457 0.354771
163.627 0.263363
164.796 0.226624
165.965 0.237565
166.550 0.283391
166.842 0.334116
167.135 0.428359
167.427 0.625918
167.573 0.814966
167.719 1.14161
167.866 1.77839
167.939 2.34990
168.012 3.27464
168.085 4.91302
168.158 8.19325
168.195 11.1876
168.231 16.0188
168.268 24.2658
168.304 38.7017
168.342 62.0101
168.380 77.6166
168.418 61.9959
168.456 38.6842
168.490 24.8800
168.525 16.7386
168.559 11.8461
168.594 8.77043
168.662 5.32426
168.731 3.57224
168.800 2.57029
168.868 1.94872
169.006 1.25172
169.143 0.892425
169.281 0.685464
169.556 0.475392
169.830 0.394212
170.105 0.407215
170.243 0.478184
170.380 0.676231
170.449 0.901856
170.518 1.35491
170.552 1.76490
170.586 2.41722
170.621 3.51130
170.655 5.36790
170.693 8.46171
170.730 10.5210
170.768 8.45822
170.805 5.35955
170.831 3.88244
170.856 2.88845
170.907 1.75314
170.958 1.18565
171.009 0.870578
171.111 0.554474
171.214 0.407751
171.418 0.278588
171.622 0.223513
172.030 0.176209
172.439 0.155868
174.072 0.134664
175.706 0.144032
177.340 0.178399
178.973 0.263430
179.790 0.350950
180.607 0.511442
181.015 0.646434
181.424 0.851669
181.832 1.18543
182.240 1.78191
182.445 2.27404
182.649 3.00994
182.853 4.18130
183.057 6.21228
183.261 10.1996
183.364 13.8122
183.466 19.7310
183.568 30.3806
183.619 39.1918
183.670 52.2870
183.721 72.8760
183.772 107.196
183.798 133.325
183.823 168.632
183.849 216.918
183.874 282.442
183.922 453.010
183.970 567.162
184.018 452.872
184.066 282.279
184.097 204.624
184.128 151.490
184.191 89.6938
184.253 58.1396
184.315 40.4322
184.377 29.6127
184.440 22.5848
184.564 14.3352
184.689 9.88738
184.813 7.22669
185.062 4.34495
185.311 2.90171
185.560 2.07864
185.809 1.56561
186.058 1.22466
186.556 0.813787
187.054 0.585415
187.552 0.445671
188.050 0.354150
189.045 0.246034
190.041 0.187863
192.033 0.134061
194.025 0.118605
196.017 0.130100
197.012 0.150527
198.008 0.190422
199.004 0.272211
199.502 0.346797
200.000 0.468545
200.319 0.591334
200.637 0.777816
200.956 1.08058
201.274 1.62029
201.433 2.06454
201.593 2.72662
201.752 3.77716
201.911 5.58741
202.070 9.11254
202.150 12.2742
202.230 17.4002
202.309 26.4950
202.349 33.8846
202.389 44.7152
202.429 61.3464
202.468 88.2977
202.508 134.430
202.528 169.364
202.548 215.386
202.589 344.354
202.630 430.215
202.671 344.275
202.712 215.291
202.756 128.591
202.799 81.7977
202.843 55.5868
202.887 39.8900
202.931 29.8860
202.974 23.1684
203.062 15.0411
203.149 10.5254
203.236 7.76995
203.411 4.72987
203.586 3.18216
203.761 2.28991
203.936 1.72957
204.110 1.35514
204.460 0.901171
204.809 0.647300
205.159 0.491178
205.509 0.388577
206.208 0.267083
206.907 0.203462
207.606 0.182217
207.781 0.192644
207.956 0.229765
208.043 0.276713
208.130 0.379343
208.174 0.479715
208.218 0.653311
208.261 0.977714
208.305 1.61277
208.343 2.50199
208.380 3.09429
208.418 2.50017
208.455 1.60880
208.484 1.14050
208.513 0.841265
208.570 0.519446
208.628 0.367554
208.686 0.285928
208.801 0.205732
208.916 0.168608
209.147 0.134785
209.378 0.118906
210.300 0.0931739
212.145 0.0758562
213.990 0.0771372
214.451 0.0849158
214.913 0.107580
215.143 0.137405
215.259 0.165385
215.374 0.212890
215.489 0.303016
215.547 0.381779
215.604 0.505580
215.662 0.716013
215.720 1.10953
215.749 1.44504
215.777 1.94877
215.806 2.73074
215.835 3.94994
215.873 6.27663
215.910 7.82590
215.948 6.27775
215.985 3.95138
216.027 2.33542
216.069 1.48795
216.110 1.02138
216.152 0.746461
216.194 0.572519
216.236 0.456834
216.319 0.317694
216.403 0.240959
216.486 0.194399
216.653 0.143396
216.987 0.103082
217.321 0.0883118
217.989 0.0789139
218.657 0.0780781
219.992 0.0864381
221.328 0.107765
222.664 0.156191
223.332 0.204775
224.000 0.292987
224.334 0.366878
224.667 0.478946
225.001 0.660971
225.335 0.985830
225.502 1.25378
225.669 1.65435
225.836 2.29180
226.003 3.39588
226.170 5.56356
226.254 7.52667
226.337 10.7365
226.421 16.5122
226.462 21.2877
226.504 28.3753
226.546 39.5094
226.588 58.0258
226.629 90.9895
226.650 116.934
226.671 151.893
226.691 194.738
226.711 243.564
226.750 304.902
226.790 243.518
226.829 151.838
226.853 112.367
226.877 84.6802
226.925 51.4385
226.973 33.8886
227.020 23.8296
227.068 17.5889
227.116 13.4942
227.212 8.64011
227.307 5.99340
227.403 4.39997
227.594 2.66417
227.786 1.79003
227.977 1.29006
228.169 0.977558
228.360 0.769595
228.743 0.518696
229.125 0.379115
229.508 0.293731
229.891 0.237867
230.656 0.172022
231.421 0.136687
232.952 0.103599
234.483 0.0915389
236.014 0.0889689
239.075 0.100958
242.137 0.138623
243.668 0.175550
245.198 0.238371
246.729 0.358012
247.494 0.464116
248.260 0.636376
249.025 0.948805
249.408 1.21468
249.791 1.63160
250.173 2.35989
250.365 2.96526
250.556 3.90418
250.747 5.54446
250.843 6.91609
250.939 9.05058
251.034 12.7488
251.130 20.2192
251.178 27.3120
251.226 39.4459
251.250 48.9340
251.273 62.1969
251.297 81.0246
251.321 107.629
251.341 136.351
251.361 169.145
251.400 210.296
251.420 198.544
251.439 170.031
251.479 109.437
251.508 79.1093
251.536 59.4258
251.594 38.3858
251.651 29.0321
251.709 24.8528
251.824 23.7159
251.939 28.6912
252.054 41.2352
252.112 52.5745
252.169 70.2525
252.227 99.3310
252.284 150.817
252.313 192.077
252.342 250.492
252.370 335.120
252.399 456.223
252.445 726.748
252.490 906.101
252.536 726.407
252.581 455.679
252.610 334.827
252.638 250.477
252.695 150.697
252.753 98.7608
252.810 69.2560
252.867 51.0693
252.924 39.1818
253.038 25.1411
253.152 17.5070
253.267 12.9150
253.495 7.91150
253.724 5.39008
253.952 3.94840
254.409 2.45752
254.866 1.76007
255.323 1.40313
256.238 1.17034
257.152 1.38129
257.609 1.72551
258.066 2.40802
258.294 2.99343
258.523 3.88361
258.751 5.31933
258.980 7.83780
259.209 12.8495
259.323 17.4456
259.437 25.0600
259.551 39.0164
259.608 50.7490
259.666 68.5316
259.723 97.1803
259.780 146.638
259.808 185.471
259.837 239.493
259.866 316.181
259.894 423.582
259.942 676.372
259.990 844.326
260.038 676.189
260.086 423.376
260.138 250.151
260.191 157.894
260.243 106.747
260.296 76.3381
260.348 57.0572
260.400 44.1590
260.505 28.6230
260.610 20.0114
260.715 14.7732
260.924 9.00047
261.134 6.06514
261.343 4.37322
261.553 3.31010
261.762 2.59860
262.181 1.73447
262.600 1.24880
263.019 0.948310
263.438 0.749124
264.276 0.508943
265.114 0.374466
266.790 0.236066
268.466 0.169575
270.142 0.132814
273.494 0.0975542
276.846 0.0865343
280.198 0.0942746
281.874 0.112213
282.712 0.130565
283.550 0.163729
284.388 0.233075
284.807 0.300712
285.226 0.421585
285.645 0.671794
285.855 0.912567
286.064 1.33481
286.274 2.17971
286.379 2.96196
286.483 4.27239
286.588 6.71743
286.641 8.81422
286.693 12.0481
286.745 17.4007
286.798 27.0377
286.824 34.8998
286.850 46.2914
286.876 63.1450
286.902 87.9137
286.922 112.497
286.941 140.587
286.980 175.687
287.019 140.567
287.058 87.8898
287.094 55.8903
287.130 37.2776
287.166 26.1899
287.202 19.2496
287.274 11.5420
287.346 7.64948
287.418 5.43494
287.490 4.06213
287.634 2.52516
287.778 1.73216
287.922 1.27129
288.210 0.785348
288.498 0.548598
288.786 0.416469
289.362 0.283284
289.938 0.222622
290.514 0.191813
291.666 0.168167
293.970 0.180314
296.274 0.242273
297.426 0.300069
298.579 0.390487
299.731 0.540354
300.883 0.813028
301.459 1.04151
302.035 1.38810
302.611 1.95084
303.187 2.95473
303.475 3.78230
303.763 5.01820
304.051 6.98292
304.339 10.3836
304.483 13.1016
304.627 17.0424
304.771 23.0584
304.915 32.8850
305.059 50.4843
305.131 64.9589
305.203 86.4101
305.275 119.847
305.347 175.168
305.419 272.649
305.491 450.201
305.561 719.766
305.630 899.158
305.700 719.482
305.769 449.902
305.832 288.658
305.896 193.672
305.959 136.514
306.022 100.574
306.149 60.3850
306.275 39.9901
306.401 28.3360
306.528 21.0998
306.781 12.9754
307.034 8.77263
307.287 6.32698
307.540 4.78091
307.792 3.74263
308.298 2.47963
308.804 1.77218
309.310 1.33878
309.816 1.05712
310.827 0.740868
311.839 0.633922
312.345 0.682523
312.598 0.765402
312.851 0.935807
313.104 1.30892
313.230 1.66974
313.357 2.29143
313.483 3.48860
313.546 4.54416
313.610 6.22155
313.673 9.10861
313.736 14.6102
313.768 19.3711
313.799 26.6738
313.831 38.2854
313.862 56.9083
313.882 72.7639
313.901 90.8867
313.940 113.539
313.979 90.8703
314.018 56.8847
314.045 40.2152
314.073 29.1834
314.100 21.8267
314.127 16.8374
314.182 10.7963
314.237 7.49249
314.292 5.50716
314.347 4.23076
314.457 2.75102
314.566 1.95923
314.676 1.48761
314.896 0.975883
315.115 0.717037
315.335 0.566768
315.773 0.405059
316.212 0.321664
316.651 0.271263
317.529 0.213111
319.285 0.159251
321.041 0.135692
322.796 0.128256
324.552 0.141779
325.430 0.169525
325.869 0.198450
326.308 0.251421
326.747 0.362724
326.966 0.470609
327.186 0.660599
327.405 1.04306
327.515 1.39866
327.625 1.99816
327.734 3.12610
327.789 4.10191
327.844 5.62067
327.899 8.16675
327.954 12.8283
327.981 16.7187
328.009 22.4389
328.036 31.0897
328.064 44.1836
328.102 70.6917
328.140 88.3086
328.178 70.6095
328.217 44.1733
328.262 25.0563
328.307 15.3947
328.352 10.2389
328.397 7.25217
328.443 5.39241
328.488 4.16452
328.578 2.70376
328.669 1.90526
328.759 1.42330
328.940 0.897144
329.120 0.631735
329.301 0.479888
329.663 0.322056
330.024 0.246460
330.386 0.204968
331.109 0.164607
332.555 0.141714
334.001 0.143893
336.893 0.189247
338.339 0.261778
338.700 0.308053
339.062 0.410835
339.243 0.530292
339.333 0.636695
339.423 0.810409
339.514 1.12581
339.604 1.79050
339.649 2.43446
339.695 3.55040
339.740 5.65612
339.785 9.85147
339.822 15.5932
339.860 19.4201
339.898 15.5992
339.935 9.86223
339.963 6.92342
339.991 5.01672
340.020 3.77626
340.048 2.94621
340.104 1.96188
340.160 1.43365
340.216 1.12211
340.272 0.924883
340.385 0.701681
340.610 0.523702
340.834 0.464673
341.284 0.447572
341.733 0.478615
342.632 0.616970
343.531 0.885529
343.981 1.11012
344.430 1.44853
344.880 1.99362
345.329 2.95864
345.554 3.74989
345.779 4.92705
346.003 6.79232
346.228 10.0062
346.453 16.2701
346.565 21.9026
346.678 31.0484
346.790 47.3244
346.846 60.6151
346.902 80.1307
346.959 110.301
347.015 159.546
347.071 244.667
347.127 395.465
347.184 630.957
347.240 787.238
347.297 630.824
347.353 395.322
347.409 244.353
347.465 159.462
347.521 110.309
347.578 80.1781
347.634 60.6519
347.690 47.3791
347.802 31.1235
347.914 21.9796
348.026 16.3650
348.251 10.1338
348.475 6.95089
348.700 5.12155
349.149 3.23221
349.597 2.36144
350.046 1.93338
350.944 1.72483
351.393 1.85577
351.842 2.17291
352.291 2.78079
352.740 3.94186
353.188 6.38861
353.413 8.72576
353.637 12.7492
353.862 20.5372
353.974 27.4694
354.086 38.6096
354.142 46.8830
354.198 58.0765
354.255 73.6880
354.311 96.2572
354.367 130.284
354.423 184.063
354.479 273.021
354.535 422.600
354.598 675.173
354.660 843.150
354.723 674.998
354.785 422.400
354.847 261.535
354.909 170.881
354.970 118.229
355.032 85.9689
355.094 65.0098
355.156 50.7754
355.279 33.3193
355.402 23.4843
355.526 17.4347
355.773 10.7000
356.020 7.24160
356.267 5.23704
356.514 3.97215
356.760 3.12303
357.254 2.08859
357.748 1.50595
358.242 1.14519
358.736 0.906250
359.723 0.619411
360.711 0.461236
362.686 0.308248
364.662 0.258676
365.649 0.264045
