Cd-111(n,g) ENDF/B-VII.1
86.1183 282.953
86.1350 362.108
86.1517 452.483
86.1850 565.395
86.2017 532.103
86.2184 452.328
86.2517 282.751
86.2774 193.692
86.3031 136.716
86.3289 100.089
86.3546 75.8086
86.4060 47.2483
86.4574 32.0250
86.5089 23.0581
86.5603 17.3678
86.6632 10.8523
86.7661 7.41885
86.8689 5.39572
86.9718 4.10601
87.0747 3.23454
87.2804 2.16737
87.4861 1.56467
87.6919 1.19208
87.8976 0.946346
88.3091 0.654022
88.7206 0.495252
89.5435 0.343283
90.3665 0.283924
91.1894 0.265807
92.8353 0.302253
93.6583 0.357268
94.4812 0.450523
95.3042 0.610658
96.1271 0.907083
96.5386 1.15739
96.9501 1.53899
97.3615 2.16200
97.7730 3.28221
97.9787 4.21262
98.1845 5.61349
98.3902 7.86506
98.5960 11.8256
98.6988 15.0436
98.8017 19.7848
98.9046 27.1821
99.0074 39.6454
99.0589 49.3443
99.1103 63.0471
99.1617 83.2679
99.2132 114.765
99.2646 167.417
99.2903 207.817
99.3160 263.809
99.3418 343.820
99.3675 461.600
99.3932 639.482
99.4189 908.070
99.4550 1452.80
99.4910 1815.92
99.5271 1452.46
99.5631 907.556
99.5904 625.578
99.6177 443.774
99.6450 326.104
99.6723 247.682
99.7269 154.944
99.7816 105.236
99.8362 75.8552
99.8908 57.1656
100.000 35.7183
100.094 25.6004
100.188 19.2430
100.377 12.0196
100.565 8.23703
100.754 6.02132
100.942 4.61940
101.130 3.68586
101.507 2.59961
101.884 2.12769
102.261 2.23775
102.449 2.76017
102.543 3.32086
102.637 4.31624
102.732 6.24341
102.779 7.93084
102.826 10.5767
102.873 15.0199
102.920 23.1883
102.944 30.0034
102.967 40.0200
102.991 55.1719
103.014 78.1262
103.047 125.030
103.080 156.502
103.113 124.963
103.146 78.0225
103.169 55.6893
103.191 40.7283
103.214 30.7053
103.237 23.8592
103.282 15.4927
103.327 10.8675
103.373 8.07445
103.418 6.26792
103.509 4.15638
103.599 3.01601
103.690 2.32873
103.871 1.57017
104.052 1.17544
104.233 0.939022
104.596 0.672303
104.958 0.525685
105.321 0.432245
106.046 0.318537
107.495 0.206845
108.945 0.152955
110.395 0.123953
111.845 0.112053
112.569 0.115890
113.294 0.140334
113.657 0.178007
113.838 0.215277
114.019 0.280986
114.200 0.411587
114.291 0.530786
114.382 0.727132
114.472 1.08268
114.518 1.37820
114.563 1.82065
114.608 2.51977
114.653 3.69869
114.699 5.83300
114.744 9.86135
114.786 15.7672
114.827 19.6402
114.868 15.6965
114.909 9.86756
114.954 5.83815
115.000 3.70246
115.045 2.52229
115.090 1.82208
115.136 1.37869
115.181 1.08233
115.271 0.725593
115.362 0.527835
115.453 0.407387
115.634 0.274586
115.815 0.206762
115.996 0.167475
116.358 0.125808
117.083 0.0931627
117.807 0.0803862
120.706 0.0668284
123.604 0.0681642
126.503 0.0785696
129.401 0.104953
130.850 0.131697
132.299 0.180151
133.749 0.282283
134.473 0.382832
135.198 0.564417
135.560 0.716261
135.922 0.946730
136.285 1.32165
136.647 1.99359
136.828 2.55041
137.009 3.38638
137.190 4.72668
137.372 7.07281
137.553 11.7576
137.643 16.0795
137.734 23.2915
137.824 36.6728
137.870 48.0798
137.915 65.5587
137.960 94.2476
137.983 115.893
138.006 145.248
138.028 186.442
138.051 245.176
138.073 330.793
138.096 455.209
138.131 729.779
138.166 913.477
138.184 859.374
138.201 729.719
138.236 455.077
138.276 261.935
138.316 162.571
138.356 108.691
138.396 77.1340
138.436 57.2919
138.476 44.1569
138.555 28.4414
138.635 19.7952
138.715 14.5658
138.875 8.83364
139.035 5.93804
139.194 4.28050
139.354 3.24876
139.514 2.56906
139.833 1.78386
140.152 1.45910
140.312 1.47676
140.472 1.76644
140.552 2.16933
140.631 3.03504
140.671 3.84597
140.711 5.17323
140.751 7.45720
140.791 11.4754
140.833 17.9700
140.874 22.2993
140.915 17.9890
140.956 11.5137
141.001 7.01618
141.047 4.62450
141.092 3.29688
141.137 2.50392
141.228 1.65446
141.318 1.23260
141.500 0.834742
141.681 0.649355
142.043 0.470341
142.406 0.379364
143.130 0.282979
143.855 0.232247
145.304 0.183709
146.754 0.166672
149.653 0.176392
152.552 0.233752
154.001 0.289190
155.450 0.377125
156.900 0.524408
158.349 0.794994
159.074 1.02354
159.799 1.37273
160.524 1.94493
161.248 2.97976
161.611 3.84426
161.973 5.15267
162.335 7.27170
162.698 11.0376
162.879 14.1302
163.060 18.7336
163.241 26.0159
163.332 31.3599
163.422 38.5221
163.513 48.4505
163.604 62.7462
163.694 84.3686
163.785 119.232
163.875 180.479
163.921 229.872
163.966 301.676
164.011 410.741
164.057 584.886
164.102 877.015
164.147 1375.65
164.196 2203.61
164.245 2756.84
164.294 2203.56
164.343 1375.30
164.378 968.120
164.413 699.312
164.448 521.097
164.482 399.984
164.552 253.758
164.622 173.974
164.691 126.149
164.761 95.4920
164.900 59.9754
165.040 41.0625
165.179 29.8404
165.318 22.6504
165.457 17.7755
165.736 11.7748
166.015 8.36746
166.293 6.24994
166.572 4.84563
167.129 3.15682
167.686 2.21962
168.243 1.64617
168.800 1.27018
169.915 0.823492
171.029 0.578540
172.143 0.429984
173.257 0.333239
175.486 0.219241
177.714 0.157441
179.943 0.120479
182.172 0.0968854
186.629 0.0704842
191.086 0.0584799
195.543 0.0550881
200.000 0.0643401
200.893 0.0725659
201.787 0.0933818
202.233 0.119964
202.457 0.145171
202.680 0.189038
202.903 0.276326
203.015 0.356918
203.126 0.491753
203.238 0.743085
203.294 0.958292
203.350 1.29079
203.406 1.84130
203.461 2.83074
203.517 4.80703
203.545 6.53717
203.573 9.09311
203.615 14.5482
203.656 18.1719
203.697 14.5655
203.738 9.16332
203.776 5.86071
203.814 3.92934
203.853 2.77798
203.891 2.05710
203.967 1.25653
204.044 0.852747
204.120 0.622802
204.196 0.480412
204.349 0.321433
204.502 0.239770
204.655 0.192751
204.960 0.144241
205.571 0.111392
206.182 0.106575
206.793 0.117726
207.404 0.159057
207.710 0.214848
207.862 0.267758
208.015 0.358578
208.168 0.534351
208.244 0.691135
208.321 0.943364
208.397 1.38659
208.473 2.26278
208.512 3.05053
208.550 4.30727
208.588 6.41344
208.626 10.0043
208.668 16.0090
208.709 20.0505
208.751 16.0434
208.792 10.0329
208.824 6.90408
208.856 4.90143
208.887 3.61290
208.919 2.75775
208.983 1.75133
209.046 1.21490
209.110 0.898199
209.174 0.697163
209.301 0.467215
209.428 0.346117
209.555 0.275034
209.809 0.199680
210.063 0.163204
210.318 0.143334
210.826 0.124810
211.843 0.117232
212.860 0.122704
214.894 0.152015
216.929 0.209909
218.963 0.330015
219.980 0.445437
220.997 0.649972
221.505 0.818946
222.014 1.07349
222.522 1.48522
223.031 2.22087
223.285 2.83041
223.540 3.74772
223.794 5.22330
224.048 7.82450
224.175 9.94665
224.302 13.0823
224.429 17.9989
224.557 26.3442
224.620 32.8921
224.684 42.2138
224.747 56.1019
224.811 77.9873
224.874 115.314
224.906 144.497
224.938 185.520
224.970 245.591
225.002 336.608
225.033 479.025
225.065 702.181
225.106 1120.91
225.146 1399.54
225.187 1121.75
225.227 702.756
225.259 478.209
225.291 336.035
225.323 244.945
225.354 185.052
225.418 114.887
225.482 77.7268
225.545 55.8795
225.609 42.0665
225.736 26.2730
225.864 17.9696
225.991 13.0856
226.118 9.97717
226.246 7.88028
226.500 5.32005
226.755 3.88405
227.009 3.00545
227.264 2.43555
227.773 1.78661
228.283 1.47950
229.301 1.36831
229.810 1.50305
230.320 1.79656
230.829 2.34607
231.338 3.39518
231.593 4.28593
231.847 5.63835
232.102 7.82389
232.357 11.6804
232.484 14.8200
232.611 19.4438
232.739 26.6561
232.802 31.8818
232.866 38.7976
232.930 48.2436
232.993 61.5561
233.057 81.1983
233.120 111.686
233.184 162.561
233.216 201.417
233.248 255.120
233.280 331.813
233.311 443.905
233.343 612.082
233.375 864.341
233.421 1384.86
233.466 1728.20
233.511 1382.19
233.556 866.897
233.597 556.948
233.638 373.791
233.679 263.656
233.720 194.388
233.803 116.748
233.885 77.3492
233.967 54.8203
234.049 40.8351
234.213 25.1250
234.378 16.9969
234.542 12.2620
234.706 9.26635
234.870 7.25243
235.199 4.79737
235.528 3.41454
235.856 2.55919
236.185 1.99319
236.842 1.31350
237.499 0.935674
238.156 0.703633
238.814 0.550663
240.128 0.367220
241.442 0.265157
242.757 0.202335
244.071 0.160859
246.700 0.111228
249.328 0.0840701
254.586 0.0588234
259.843 0.0535397
262.472 0.0579641
265.101 0.0708079
267.729 0.102964
269.044 0.136562
270.358 0.198879
271.015 0.251791
271.672 0.332902
272.330 0.466230
272.987 0.708104
273.315 0.910715
273.644 1.21820
273.972 1.71761
274.301 2.60929
274.465 3.34453
274.630 4.44344
274.794 6.19152
274.958 9.21980
275.123 15.1567
275.205 20.5313
275.287 29.3110
275.328 35.9531
275.369 45.0864
275.410 58.0912
275.451 77.3505
275.492 107.518
275.513 129.164
275.533 157.474
275.554 195.323
275.574 246.153
275.595 315.231
275.615 408.323
275.655 653.757
275.694 816.807
275.714 768.316
275.733 652.909
275.772 408.138
275.815 242.304
275.857 153.627
275.899 104.167
275.941 74.6323
275.983 55.8463
276.026 43.2495
276.110 28.0305
276.195 19.5780
276.279 14.4324
276.448 8.75901
276.617 5.87123
276.785 4.20830
276.954 3.16369
277.123 2.46593
277.461 1.62041
277.799 1.14748
278.136 0.856621
278.474 0.665147
279.149 0.436863
279.825 0.311379
280.500 0.235409
281.175 0.186370
282.526 0.131263
283.877 0.111236
284.552 0.117415
284.890 0.129653
285.228 0.155628
285.565 0.213836
285.734 0.271116
285.903 0.371515
286.072 0.569722
286.156 0.749164
286.241 1.04234
286.325 1.56686
286.367 1.99748
286.410 2.63433
286.452 3.62405
286.494 5.25448
286.536 8.10975
286.578 13.2695
286.620 21.2112
286.661 26.4904
286.703 21.1931
286.744 13.2721
286.770 9.73460
286.796 7.28298
286.848 4.38592
286.900 2.88430
286.952 2.03097
287.004 1.50649
287.056 1.16336
287.160 0.758622
287.264 0.538851
287.368 0.406844
287.576 0.262806
287.784 0.189873
287.992 0.147745
288.408 0.102976
288.824 0.0804591
289.240 0.0672188
290.072 0.0524532
291.737 0.0390924
293.401 0.0325568
296.730 0.0258988
300.058 0.0228117
303.387 0.0217693
306.715 0.0231457
308.380 0.0259942
310.044 0.0341840
310.876 0.0452453
311.292 0.0560443
311.708 0.0753338
312.124 0.115214
312.333 0.153517
312.541 0.220464
312.749 0.353837
312.853 0.476515
312.957 0.680931
313.061 1.05825
313.113 1.37843
313.165 1.86807
313.217 2.66509
313.269 4.06821
313.321 6.77626
313.347 9.06836
313.373 12.3606
313.414 19.7761
313.455 24.7053
313.497 19.7596
313.538 12.3639
313.574 8.07921
313.610 5.50279
313.646 3.92250
313.682 2.91660
313.754 1.77616
313.826 1.19045
313.898 0.852879
313.970 0.642260
314.115 0.404490
314.259 0.280878
314.403 0.208764
314.691 0.132385
314.979 0.0950044
315.268 0.0740691
315.844 0.0528694
316.420 0.0431340
316.997 0.0381208
318.150 0.0340807
320.456 0.0351165
322.762 0.0430844
325.068 0.0620341
326.221 0.0809168
327.373 0.114937
327.950 0.143302
328.526 0.186265
329.103 0.256052
329.679 0.381050
329.968 0.484710
330.256 0.640597
330.544 0.891004
330.832 1.33142
330.976 1.68960
331.121 2.21721
331.265 3.04085
331.409 4.42981
331.553 7.04158
331.625 9.30350
331.697 12.8283
331.769 18.7414
331.841 29.5912
331.877 38.6542
331.913 52.0127
331.949 72.2604
331.985 102.984
332.035 164.839
332.085 205.959
332.135 164.662
332.185 102.938
332.221 72.0150
332.257 51.7555
332.294 38.4174
332.330 29.4040
332.402 18.5974
332.475 12.7250
332.547 9.22322
332.619 6.98110
332.764 4.39270
332.909 3.01818
333.054 2.20448
333.343 1.33252
333.633 0.902160
333.923 0.661307
334.212 0.515787
334.502 0.424731
335.081 0.340417
335.371 0.338769
335.660 0.374640
335.950 0.485704
336.095 0.603942
336.240 0.817338
336.384 1.24670
336.457 1.64044
336.529 2.29037
336.602 3.46905
336.638 4.44968
336.674 5.91885
336.710 8.24230
336.746 12.1647
336.783 19.2768
336.819 32.7284
336.852 52.3051
336.885 65.2947
336.917 52.2353
336.950 32.7183
336.988 18.9231
337.025 11.7884
337.063 7.91672
337.100 5.65278
337.138 4.22705
337.175 3.28227
337.250 2.14896
337.325 1.52500
337.400 1.14622
337.550 0.729504
337.699 0.517170
337.849 0.394128
338.149 0.263566
338.448 0.198568
338.748 0.161118
339.347 0.121224
340.546 0.0902354
341.744 0.0802808
344.141 0.0829247
346.538 0.107481
347.737 0.131716
348.935 0.170396
350.134 0.235409
351.332 0.355114
351.932 0.456317
352.531 0.611005
353.130 0.864617
353.729 1.32323
354.029 1.70640
354.329 2.28614
354.628 3.22432
354.928 4.89061
355.078 6.25728
355.227 8.28932
355.377 11.4988
355.452 13.8505
355.527 17.0019
355.602 21.3586
355.677 27.6175
355.752 37.0551
355.827 52.2063
355.864 63.4675
355.901 78.6534
355.939 99.8765
355.976 130.451
356.014 176.626
356.051 249.316
356.089 369.695
356.126 571.235
356.168 914.479
356.210 1142.59
356.252 913.493
356.294 571.095
356.326 392.250
356.358 277.737
356.390 203.811
356.422 154.623
356.486 96.5845
356.550 65.5337
356.614 47.1824
356.678 35.5366
356.806 22.1793
356.934 15.1231
357.062 10.9633
357.190 8.30651
357.318 6.51066
357.574 4.30725
357.831 3.05956
358.087 2.28561
358.343 1.77284
358.855 1.15722
359.367 0.815926
359.879 0.607306
360.391 0.470613
361.416 0.308358
362.440 0.219565
363.465 0.165907
364.489 0.131177
366.538 0.0909413
368.586 0.0702374
370.635 0.0593551
372.684 0.0545249
376.781 0.0595258
378.830 0.0719811
380.879 0.0983653
381.903 0.121784
382.928 0.158348
383.952 0.219230
384.976 0.330797
385.489 0.424864
386.001 0.568330
386.513 0.802719
387.025 1.22435
387.281 1.57461
387.537 2.10180
387.793 2.94831
388.049 4.43458
388.178 5.63998
388.306 7.41027
388.434 10.1649
388.562 14.7783
388.690 23.3768
388.754 30.7351
388.818 42.0922
388.882 60.8200
388.946 94.4263
389.010 161.222
389.042 219.401
389.074 304.958
389.122 488.027
389.170 610.106
389.217 488.046
389.265 305.001
389.306 200.715
389.347 137.370
389.388 98.2878
389.429 73.1758
389.511 44.5421
389.593 29.7523
389.675 21.1996
389.756 15.8493
389.920 9.79526
390.084 6.64159
390.248 4.79651
390.411 3.62579
390.575 2.83714
390.902 1.87399
391.230 1.33077
391.557 0.994666
391.884 0.772429
392.539 0.505912
393.194 0.358338
393.849 0.268141
394.503 0.209032
395.813 0.138844
397.122 0.100429
398.432 0.0772901
399.741 0.0624977
402.360 0.0466167
404.979 0.0435972
406.289 0.0499451
406.944 0.0582031
407.598 0.0745049
408.253 0.110524
408.581 0.146512
408.908 0.211477
409.072 0.265479
409.235 0.346694
409.399 0.476862
409.563 0.704641
409.726 1.15804
409.808 1.57518
409.890 2.26852
409.972 3.54736
410.013 4.62889
410.054 6.27867
410.095 8.95454
410.136 13.6407
410.177 22.6132
410.197 30.1712
410.217 40.9054
410.251 65.4524
410.284 81.7406
410.317 65.3683
410.350 40.8989
410.374 28.4250
410.399 20.3011
410.423 14.9971
410.448 11.4489
410.497 7.20435
410.545 4.91770
410.594 3.55704
410.643 2.69018
410.741 1.69158
410.839 1.16175
410.937 0.848378
411.133 0.512409
411.328 0.345627
411.524 0.251039
411.720 0.192248
411.916 0.153220
412.307 0.106217
412.698 0.0800495
413.481 0.0533918
414.264 0.0407706
415.047 0.0338869
416.613 0.0275394
418.179 0.0264797
419.745 0.0319568
420.528 0.0416634
420.919 0.0516485
421.311 0.0698985
421.702 0.108299
421.898 0.145589
422.094 0.211436
422.289 0.344448
422.387 0.468623
422.485 0.678509
422.583 1.07551
422.632 1.42041
422.681 1.96124
422.730 2.87591
422.779 4.57204
422.803 6.00362
422.828 8.13261
422.852 11.4172
422.876 16.4578
422.909 26.3470
422.942 32.9162
422.975 26.3129
423.007 16.4553
423.038 10.5169
423.068 7.04305
423.098 4.95729
423.128 3.65185
423.188 2.19452
423.248 1.45636
423.308 1.03560
423.368 0.774423
423.488 0.481600
423.608 0.330275
423.729 0.242198
423.969 0.149137
424.209 0.103582
424.450 0.0779901
424.930 0.0518060
425.411 0.0394361
425.892 0.0327158
426.853 0.0263065
428.776 0.0234044
430.699 0.0262201
432.622 0.0359088
433.583 0.0463530
434.545 0.0658116
435.026 0.0823538
435.506 0.107723
435.987 0.149466
436.468 0.225362
436.708 0.289105
436.949 0.386114
437.189 0.544323
437.429 0.828411
437.549 1.06423
437.670 1.41893
437.790 1.98813
437.910 2.98568
438.030 4.98213
438.090 6.82763
438.150 9.91802
438.210 15.6653
438.241 20.5903
438.271 28.1569
438.301 40.6560
438.316 50.0753
438.331 62.9512
438.346 81.0178
438.361 107.032
438.376 145.229
438.391 201.165
438.402 257.803
438.413 321.972
438.436 402.563
438.447 378.660
438.459 321.973
438.481 201.158
438.500 135.495
438.518 94.5381
438.536 68.5005
438.554 51.5511
438.591 31.8159
438.627 21.4469
438.664 15.3690
438.700 11.5416
438.773 7.17318
438.846 4.88119
438.919 3.53416
438.992 2.67682
439.065 2.09804
439.211 1.38977
439.356 0.989666
439.502 0.741998
439.648 0.578271
439.940 0.382501
440.231 0.275003
440.523 0.210530
440.814 0.169913
441.398 0.129238
441.981 0.131234
442.272 0.161366
442.418 0.194852
442.564 0.255533
442.710 0.376179
442.783 0.484687
442.856 0.659632
442.929 0.965511
443.001 1.56396
443.038 2.09609
443.074 2.93098
443.111 4.30715
443.147 6.59699
443.189 10.5242
443.230 13.1411
443.271 10.5239
443.312 6.59573
443.351 4.20943
443.389 2.82013
443.428 1.99029
443.466 1.47218
443.543 0.895586
443.619 0.604017
443.696 0.437792
443.773 0.334447
443.926 0.218085
444.079 0.157381
444.233 0.121580
444.540 0.0828042
444.846 0.0629711
445.153 0.0512200
445.767 0.0381636
446.994 0.0269459
448.221 0.0224361
449.448 0.0211864
450.676 0.0242438
451.289 0.0302647
451.903 0.0478909
452.210 0.0714530
452.363 0.0938778
452.516 0.132523
452.670 0.207508
452.747 0.274527
452.823 0.382686
452.900 0.572899
452.977 0.949797
453.015 1.28994
453.053 1.83223
453.092 2.74254
453.130 4.30171
453.171 6.87527
453.213 8.59130
453.254 6.87586
453.295 4.30241
453.320 3.19030
453.345 2.40878
453.395 1.46906
453.445 0.972364
453.495 0.687443
453.545 0.510608
453.595 0.394531
453.696 0.256774
453.796 0.181720
453.896 0.136506
454.096 0.0871858
454.496 0.0480727
454.897 0.0331981
455.698 0.0219869
456.498 0.0179612
458.100 0.0154360
459.701 0.0155801
461.303 0.0178700
462.904 0.0252554
463.705 0.0353291
464.105 0.0451528
464.506 0.0626657
464.906 0.0987768
465.106 0.133366
465.307 0.193706
465.507 0.313441
465.607 0.423229
465.707 0.605489
465.807 0.940040
465.857 1.22262
465.907 1.65137
465.957 2.34498
466.007 3.54894
466.057 5.82894
466.082 7.72389
466.107 10.4058
466.149 16.6447
466.190 20.7891
466.231 16.6302
466.273 10.4078
466.319 6.06395
466.365 3.79288
466.412 2.55068
466.458 1.81893
466.505 1.35794
466.551 1.05101
466.644 0.682802
466.737 0.479908
466.829 0.356804
467.015 0.221782
467.201 0.153408
467.386 0.114201
467.757 0.0734772
468.128 0.0540500
468.500 0.0435037
469.242 0.0335941
470.726 0.0295790
472.211 0.0343786
473.696 0.0491325
474.438 0.0643830
475.180 0.0920844
475.551 0.115231
475.922 0.150286
476.294 0.207215
476.665 0.309065
476.850 0.393425
477.036 0.520198
477.222 0.723562
477.407 1.08028
477.593 1.79534
477.685 2.45800
477.778 3.56944
477.871 5.64779
477.917 7.43417
477.964 10.2024
478.010 14.7932
478.057 23.1021
478.080 29.9164
478.103 39.8387
478.126 54.6085
478.149 76.4506
478.166 97.8548
478.183 122.320
478.217 152.908
478.251 122.320
478.284 76.4467
478.321 45.1103
478.358 28.4543
478.395 19.2302
478.432 13.7496
478.469 10.2761
478.506 7.95319
478.580 5.15702
478.653 3.60705
478.727 2.66509
478.875 1.62784
479.022 1.10162
479.170 0.799430
479.317 0.610604
479.465 0.485258
479.760 0.335801
480.055 0.255711
480.645 0.186479
481.235 0.181415
481.530 0.202197
481.825 0.250020
482.120 0.356306
482.267 0.459011
482.415 0.637054
482.562 0.985899
482.636 1.30217
482.710 1.82064
482.784 2.75963
482.821 3.54099
482.857 4.70944
482.894 6.56648
482.931 9.71629
482.968 15.4706
483.005 26.4286
483.038 42.2423
483.071 52.7503
483.104 42.1966
483.137 26.4407
483.164 17.7553
483.191 12.3586
483.218 8.97486
483.245 6.77472
483.299 4.24097
483.353 2.92000
483.407 2.15660
483.461 1.68151
483.569 1.15794
483.677 0.906618
483.784 0.787140
484.000 0.766106
484.216 1.00368
484.324 1.28286
484.432 1.78476
484.540 2.76867
484.594 3.64173
484.648 5.02857
484.702 7.41575
484.756 11.9685
484.783 15.9050
484.810 21.9370
484.837 31.5140
484.864 46.7743
484.881 59.8977
484.897 74.8097
484.931 93.5105
484.964 74.7997
484.997 46.7580
485.027 30.4033
485.056 20.6334
485.085 14.6812
485.114 10.8924
485.173 6.61469
485.232 4.41987
485.290 3.15804
485.349 2.36978
485.466 1.47992
485.583 1.01629
485.700 0.744451
485.935 0.454214
486.169 0.309974
486.404 0.227604
486.873 0.141169
487.341 0.0985743
487.810 0.0742130
488.748 0.0484519
489.686 0.0355953
490.623 0.0281641
492.499 0.0202621
494.374 0.0163666
496.249 0.0142172
500.000 0.0123024
504.541 0.0120877
509.081 0.0137283
511.352 0.0158887
513.622 0.0210588
514.757 0.0274533
515.325 0.0335159
515.892 0.0442158
516.460 0.0662719
516.744 0.0875594
517.028 0.125161
517.311 0.201472
517.453 0.273266
517.595 0.395948
517.737 0.631486
517.808 0.840053
517.879 1.17272
517.950 1.74997
518.021 2.86573
518.056 3.84775
518.092 5.37321
518.127 7.85585
518.163 11.9238
518.204 19.0675
518.245 23.8301
518.287 19.0691
518.328 11.9258
518.377 6.74301
518.427 4.13196
518.476 2.74194
518.525 1.93928
518.574 1.43882
518.623 1.10925
518.722 0.716909
518.820 0.502565
518.918 0.373248
519.115 0.232101
519.311 0.161019
519.508 0.120382
519.901 0.0782662
520.294 0.0582018
520.688 0.0472862
521.474 0.0368757
523.047 0.0315923
524.620 0.0333301
526.193 0.0397131
527.765 0.0550095
528.552 0.0726559
528.945 0.0886534
529.338 0.115979
529.732 0.170411
529.928 0.221595
530.125 0.309979
530.321 0.483897
530.420 0.642539
530.518 0.904920
530.616 1.38445
530.665 1.78793
530.715 2.39787
530.764 3.37992
530.813 5.07305
530.862 8.25701
530.911 14.5556
530.953 23.2703
530.994 29.0633
531.036 23.2505
531.077 14.5595
531.113 9.51280
531.150 6.47690
531.186 4.62381
531.222 3.44543
531.295 2.10960
531.367 1.42495
531.440 1.03108
531.512 0.785807
531.657 0.509960
531.802 0.367445
531.947 0.285108
532.237 0.199857
532.528 0.160556
532.818 0.140926
533.398 0.127629
534.558 0.144373
535.719 0.201843
