Ni-60(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
163831 7.04945
164295 6.00471
164759 5.26716
165222 4.71784
165686 4.29016
165918 4.10876
166034 4.02468
166092 3.98571
166121 3.97588
166135 4.01067
166143 4.16744
166146 4.64052
166148 5.67307
166149 7.18193
166150 11.1009
166151 18.5092
166152 11.3700
166153 7.39024
166154 5.72270
166156 4.68017
166160 4.18819
166167 4.01258
166183 3.94844
166214 3.91149
166275 3.86609
166398 3.78669
166645 3.64072
166892 3.50762
167015 3.45371
167076 3.47235
167092 3.51778
167107 3.65566
167115 3.83858
167123 4.28925
167127 4.80838
167130 5.85112
167132 6.88427
167134 8.52392
167136 11.4024
167138 16.8100
167140 24.9978
167142 30.9027
167144 25.5683
167146 17.4823
167147 12.6448
167149 9.78794
167150 8.01213
167152 6.86290
167155 5.51259
167159 4.83244
167165 4.17340
167171 3.88379
167184 3.63122
167197 3.52608
167223 3.43389
167249 3.39022
167353 3.30726
167456 3.25295
167508 3.22963
167534 3.22336
167547 3.23954
167553 3.31824
167556 3.58074
167558 4.28857
167559 5.69223
167559 7.57682
167560 13.5156
167560 23.8497
167561 13.5415
167562 6.05028
167562 4.51134
167564 3.64975
167567 3.33758
167572 3.23651
167584 3.20323
167607 3.18541
167654 3.16299
167748 3.12267
167934 3.04638
168308 2.90452
169055 2.65118
169802 2.42637
170175 2.32143
170362 2.27016
170456 2.24554
170502 2.23981
170526 2.26812
170537 2.40196
170543 2.83207
170546 3.85851
170547 5.61795
170549 10.5291
170550 19.2726
170552 10.9170
170553 5.72596
170555 4.00433
170558 2.93185
170564 2.45771
170576 2.29173
170600 2.23410
170649 2.20502
170747 2.17412
170941 2.12195
171331 2.02306
171720 1.92722
171915 1.88009
172012 1.85666
172061 1.84497
172085 1.83950
172097 1.83880
172103 1.84754
172106 1.88473
172108 2.00222
172109 2.32411
172109 5.01259
172110 8.29755
172110 5.11171
172111 2.28913
172112 1.99382
172114 1.88540
172117 1.84820
172124 1.83530
172138 1.82865
172165 1.82102
172220 1.80757
172330 1.78140
172440 1.75556
172495 1.74321
172523 1.73914
172536 1.74528
172543 1.77903
172547 1.89755
172548 2.24070
172549 3.07851
172550 7.23979
172550 12.7649
172551 7.25358
172552 2.91979
172553 2.16600
172555 1.86904
172559 1.76691
172566 1.73643
172582 1.72495
172613 1.71562
172675 1.70058
172799 1.67156
173047 1.61403
173542 1.49987
174038 1.38628
174286 1.33126
174410 1.31632
174441 1.32555
174472 1.36732
174488 1.43192
174503 1.61236
174511 1.84580
174519 2.40106
174522 3.02624
174526 4.25158
174528 5.43550
174530 7.26690
174532 10.3748
174534 16.0439
174536 25.2245
174538 31.5180
174540 25.8761
174542 16.7774
174544 12.1824
174545 9.10078
174547 7.08327
174548 5.80148
174551 4.18315
174554 3.29298
174560 2.40933
174565 2.00322
174577 1.65067
174589 1.50410
174612 1.38235
174635 1.33157
174682 1.28497
174728 1.26057
174821 1.23174
174868 1.23363
174891 1.28537
174902 1.48965
174908 2.14587
174911 3.83456
174913 7.15078
174913 11.0232
174914 20.4967
174915 31.0521
174915 39.7754
174916 31.1038
174916 20.5506
174917 11.8779
174918 8.03546
174919 4.57208
174921 2.48770
174926 1.60681
174936 1.31200
174955 1.22216
174993 1.18940
175070 1.16451
175224 1.12648
175532 1.05499
176148 0.914861
177379 0.637967
178611 0.371625
179227 0.249052
179534 0.192626
179688 0.166145
179765 0.153821
179804 0.149667
179823 0.155014
179833 0.185293
179837 0.295360
179840 0.630571
179841 1.42830
179842 2.75814
179842 7.61750
179843 15.1050
179843 7.63666
179844 2.44154
179845 1.20833
179846 0.507326
179849 0.251923
179855 0.169543
179867 0.144990
179891 0.135219
179938 0.126300
180032 0.111662
180220 0.0850417
180597 0.0412570
180974 0.0133562
181163 0.00703941
181351 0.00698420
181540 0.0143358
181728 0.0305985
181916 0.0579977
182105 0.100312
182293 0.166139
182388 0.214638
182482 0.283625
182576 0.396066
182623 0.487258
182670 0.628468
182717 0.874182
182741 1.07633
182764 1.37809
182788 1.86250
182812 2.69598
182835 4.27757
182847 5.59434
182859 7.44558
182878 11.8240
182898 14.9038
182917 12.1653
182937 7.81732
182953 5.32240
182970 3.80328
182986 2.86315
183003 2.25925
183036 1.57572
183069 1.22979
183102 1.03814
183135 0.926161
183201 0.820298
183267 0.790582
183333 0.798939
183399 0.841620
183432 0.930125
183448 1.19715
183453 1.43731
183457 1.98835
183459 2.60465
183461 3.75981
183463 6.57899
183464 9.32608
183465 14.0350
183466 22.4178
183467 27.7730
183468 22.9875
183469 14.6362
183471 9.13366
183472 6.18973
183474 3.51729
183477 2.40610
183479 1.88906
183484 1.41353
183489 1.21776
183508 1.00134
183547 0.961559
183625 1.01048
183780 1.17068
184134 1.66496
184487 2.33026
185194 4.26007
185901 7.03984
186255 8.65792
186431 9.48206
186520 9.89113
186564 10.0973
186586 10.2136
186597 10.3178
186603 10.5031
186605 10.8927
186607 11.5053
186608 13.1803
186610 16.0891
186611 13.2000
186613 11.0863
186616 10.6553
186620 10.4560
186642 10.4566
186665 10.5485
186709 10.7420
186798 11.1254
186976 11.8496
187333 13.0628
188045 14.2650
189470 12.6668
190526 10.2975
191054 9.12329
191318 8.55543
191450 8.27677
191516 8.13873
191549 8.06997
191565 8.03572
191574 8.01960
191578 8.01625
191580 8.03504
191581 8.11128
191582 11.4845
191582 15.1006
191582 11.6241
191583 8.15856
191584 8.04551
191586 8.00879
191590 7.99070
191598 7.97152
191613 7.93864
191644 7.87481
191705 7.74868
191828 7.49945
192074 7.01682
192197 6.79247
192259 6.69175
192320 6.60896
192382 6.56879
192413 6.58602
192443 6.65984
192474 6.86073
192489 7.06368
192505 7.40517
192520 8.02526
192536 9.26020
192543 10.3611
192551 12.0898
192559 14.9150
192566 19.5164
192575 27.8115
192584 33.6743
192593 28.4212
192602 20.0787
192608 16.0875
192614 13.3772
192627 10.2871
192639 8.71987
192651 7.83458
192663 7.28352
192675 6.92065
192699 6.47516
192724 6.21155
192748 6.03500
192796 5.79925
192845 5.63289
192893 5.49690
192990 5.26436
193184 4.85264
193378 4.46108
193766 3.68945
193960 3.31208
194056 3.16186
194081 3.15773
194105 3.22917
194117 3.35991
194129 3.72552
194135 4.18182
194141 5.19838
194144 6.29192
194147 8.27320
194149 9.93911
194150 12.4234
194152 16.2359
194153 22.5025
194155 34.3236
194157 42.1247
194159 34.3825
194161 22.5553
194163 15.0815
194165 10.9833
194167 8.45628
194169 6.97445
194173 5.29455
194177 4.45300
194185 3.67634
194193 3.33697
194208 3.04241
194224 2.90955
194255 2.76816
194286 2.67628
194348 2.52868
194380 2.46213
194395 2.43489
194403 2.44171
194407 2.51673
194409 2.75927
194410 3.39387
194411 7.70869
194411 13.0291
194412 7.71956
194412 3.53702
194413 2.85981
194415 2.54199
194418 2.42261
194425 2.37610
194438 2.33981
194464 2.28284
194517 2.17364
194621 1.95873
194831 1.53616
195251 0.745919
195461 0.410760
195670 0.152452
195775 0.0650284
195880 0.0141701
195985 0.00766896
196090 0.0542507
196144 0.102424
196199 0.168662
196307 0.361127
196362 0.490159
196416 0.643073
196470 0.823434
196497 0.935837
196511 1.04289
196518 1.26746
196521 1.89138
196523 3.36432
196524 5.58035
196525 12.6809
196525 24.3702
196526 12.7832
196527 4.90802
196528 2.77247
196531 1.66125
196535 1.25278
196544 1.15503
196561 1.18985
196596 1.33456
196666 1.67651
196805 2.50115
197083 4.63892
197640 9.57888
198028 12.0546
198415 13.2670
199190 13.3085
199560 12.8579
199745 12.5939
199838 12.4558
199884 12.3854
199907 12.3501
199919 12.3330
199925 12.3274
199928 12.3365
199929 12.3804
199930 12.5143
199930 14.7256
199931 17.1608
199931 14.7391
199932 12.4298
199933 12.3435
199935 12.3158
199939 12.3027
199948 12.2873
199965 12.2597
200000 12.2049
200080 12.0762
200159 11.9420
200318 11.6372
200397 11.4401
200477 11.1499
200517 10.9099
200536 10.7331
200556 10.4832
200576 10.0874
200586 9.78732
200596 9.35899
200606 8.69169
200616 7.56137
200621 6.64764
200626 5.36001
200631 3.46813
200636 1.18169
200639 0.263111
200641 0.629607
200643 1.72277
200650 9.41414
200653 11.6952
200657 12.8041
200660 13.2817
200664 13.4523
200673 13.3768
200683 13.1357
200703 12.7319
200722 12.4599
200742 12.2701
200781 12.0214
200820 11.8635
200898 11.6710
200937 11.6113
200956 11.5903
200966 11.5895
200971 11.6207
200974 11.7427
200975 12.1198
200975 13.0338
200976 14.6089
200976 22.3623
200976 33.1800
200976 22.3948
200977 13.8994
200977 12.5770
200978 11.9165
200980 11.6641
200983 11.5896
200990 11.5645
201003 11.5509
201030 11.5393
201083 11.5489
201136 11.6135
201190 11.7660
201243 12.0776
201296 12.7076
201350 14.0548
201376 15.2744
201403 17.0993
201443 21.0613
201482 23.8205
201521 21.3051
201560 17.3351
201589 15.2570
201618 13.8788
201647 12.9614
201676 12.3334
201734 11.5525
201792 11.1002
201850 10.8051
201908 10.5950
202024 10.3037
202139 10.0973
202255 9.93229
202371 9.79095
202429 9.72730
202458 9.70128
202473 9.70767
202480 9.78269
202483 10.0646
202485 10.9071
202486 12.8278
202487 16.4139
202487 26.1130
202488 42.6515
202488 26.2022
202488 16.4846
202489 13.3328
202490 11.1779
202491 10.1427
202495 9.79869
202501 9.68856
202515 9.64636
202542 9.61142
202595 9.55621
202702 9.45428
202916 9.26637
203345 8.93275
203773 8.63921
204202 8.37682
204630 8.14179
205059 7.93638
205273 7.85049
205487 7.79024
205594 7.78418
205648 7.79573
205702 7.82737
205755 7.90159
205782 7.97259
205809 8.09108
205835 8.31167
205849 8.50183
205862 8.80130
205876 9.31861
205882 9.73449
205889 10.3435
205896 11.2871
205902 12.8563
205909 15.6882
205912 17.9226
205916 21.0060
205927 33.3282
205930 31.9208
205932 28.2041
205938 19.7978
205942 15.6287
205946 12.9815
205950 11.3075
205954 10.2437
205962 9.01179
205969 8.38824
205977 8.03862
205985 7.83379
206001 7.62184
206033 7.48404
206064 7.45828
206128 7.49328
206191 7.59598
206254 7.81846
206286 8.02655
206318 8.36808
206349 8.97579
206381 10.1654
206397 11.2214
206413 12.8525
206429 15.4755
206444 19.7292
206464 27.7082
206483 33.2840
206503 28.4737
206523 20.8373
206542 15.8921
206561 13.0297
206580 11.3325
206599 10.2740
206637 9.08161
206675 8.46814
206713 8.10754
206751 7.87616
206828 7.59928
206904 7.43930
206980 7.33282
207133 7.19247
207285 7.09549
207438 7.01812
207743 6.89062
208353 6.68134
208658 6.58817
208811 6.54353
208887 6.52166
208925 6.51094
208945 6.50598
208954 6.50503
208959 6.51032
208961 6.53370
208962 6.61226
208964 8.70259
208964 10.9028
208964 8.70407
208965 6.71411
208966 6.56795
208967 6.51964
208970 6.50385
208976 6.49792
208988 6.49343
209013 6.48637
209061 6.47278
209158 6.44606
209352 6.39373
209546 6.34274
209643 6.31759
209691 6.30491
209715 6.29834
209728 6.29519
209734 6.29636
209737 6.31060
209738 6.36648
209740 8.16860
209740 10.1820
209740 8.31144
209742 6.42183
209743 6.33787
209746 6.30763
209751 6.29626
209763 6.28994
209785 6.28294
209830 6.27113
209920 6.24856
210100 6.20454
210459 6.11947
211179 5.95952
211898 5.81172
212257 5.74231
212437 5.70889
212527 5.69258
212572 5.68463
212594 5.68109
212606 5.68102
212611 5.68747
212614 5.71379
212615 5.79887
212616 6.01922
212617 8.89364
212617 12.1262
212617 8.90774
212618 6.10113
212619 5.81778
212620 5.71738
212623 5.68688
212628 5.67766
212640 5.67344
212662 5.66896
212706 5.66110
212795 5.64600
212972 5.61751
213149 5.59251
213326 5.57448
213503 5.57356
213592 5.58874
213680 5.62900
213769 5.72873
213813 5.82978
213858 6.00678
213902 6.34686
213924 6.64336
213946 7.10201
213968 7.86416
213991 9.22258
214013 11.8927
214024 14.2009
214035 17.5310
214052 25.0794
214069 30.4487
214087 25.7963
214104 18.3228
214121 13.5327
214138 10.7892
214155 9.17948
214171 8.18594
214188 7.53056
214205 7.08058
214239 6.52271
214273 6.20113
214306 5.99926
214374 5.76612
214441 5.63875
214509 5.56020
214576 5.51258
214610 5.52005
214627 5.61618
214635 5.95100
214639 6.83885
214642 8.52735
214643 10.8083
214644 15.2038
214644 21.0765
214645 25.0189
214646 21.1070
214647 15.2271
214648 10.0109
214649 7.92847
214652 6.47868
214657 5.79415
214668 5.54847
214688 5.46588
214729 5.42776
214812 5.39163
214977 5.34160
215308 5.26810
215638 5.20816
215968 5.15416
216629 5.05511
217290 4.96321
217951 4.87651
218611 4.79584
218942 4.76043
219272 4.73706
219437 4.74103
219520 4.75463
219603 4.78634
219685 4.85973
219726 4.93114
219768 5.05224
219809 5.27535
219850 5.74056
219871 6.17974
219892 6.90726
219912 8.19371
219933 10.5459
219953 14.2345
219973 16.8448
219993 14.5803
220013 10.9526
220029 9.00226
220045 7.74612
220060 6.93465
220076 6.39710
220107 5.75701
220138 5.41494
220169 5.21290
220200 5.08672
220263 4.95254
220325 4.91162
220387 4.96866
220418 5.07905
220450 5.36154
220465 5.68730
220473 5.96307
220481 6.38587
220489 7.08145
220496 8.33869
220500 9.37652
220504 10.9054
220508 13.2261
220512 16.6617
220522 28.2039
220527 23.6241
220532 16.1589
220538 10.9978
220544 8.41368
220549 7.03495
220555 6.24394
220566 5.43989
220577 5.07946
220600 4.78411
220622 4.67898
220667 4.62588
220712 4.65565
220757 4.77267
220780 4.89680
220802 5.11536
220825 5.53122
220847 6.42317
220859 7.28146
220870 8.70957
220881 11.2418
220892 15.8529
220904 23.4306
220915 28.7161
220927 24.3276
220938 17.3854
220948 13.1951
220958 10.6341
220968 9.01533
220978 7.97000
220998 6.74462
221018 6.08940
221038 5.69799
221059 5.44439
221099 5.14408
221139 4.97593
221179 4.87065
221259 4.74665
221340 4.67562
221420 4.62874
221581 4.56776
221741 4.52674
221902 4.49490
222223 4.44406
222544 4.40137
222866 4.36269
223508 4.29154
224793 4.16106
225436 4.09906
225757 4.06858
225918 4.05347
225998 4.04604
226038 4.04284
226058 4.04343
226068 4.05241
226073 4.08963
226076 4.22170
226077 4.66480
226078 5.68122
226078 13.0266
226078 22.0659
226079 13.0629
226079 5.40673
226080 4.53804
226082 4.18304
226085 4.07719
226091 4.04786
226102 4.03897
226126 4.03466
226173 4.02962
226268 4.02044
226362 4.01096
226410 4.00540
226433 4.00170
226445 4.00081
226451 4.01212
226454 4.07445
226456 4.30473
226456 4.85266
226457 10.1290
226457 16.7382
226458 10.6279
226458 5.30948
226459 4.52007
226460 4.19512
226463 4.06943
226468 4.02724
226479 4.01156
226500 4.00401
226543 3.99779
226628 3.98894
226798 3.97290
227139 3.94181
227821 3.88134
228502 3.82555
228843 3.80720
229013 3.82218
229056 3.84455
229099 3.90792
229120 3.99101
229141 4.20134
229152 4.45412
229163 5.01665
229168 5.59811
229173 6.68254
229178 8.97528
229181 11.1512
229184 14.4322
229187 20.8026
229191 25.1080
229194 20.8451
229198 14.4601
229201 10.5907
229204 8.28304
229208 6.92178
229211 6.09689
229217 5.15455
229224 4.68862
229237 4.25685
229250 4.07270
229276 3.92317
229302 3.86592
229355 3.82396
229407 3.81187
229512 3.81665
229616 3.84965
229721 3.93207
229773 4.01259
229826 4.14761
229878 4.39220
229930 4.88341
229957 5.32789
229983 6.03217
230009 7.20683
230035 9.18227
230065 12.6773
230095 15.1614
230125 13.0522
230154 9.66024
230182 7.58929
230209 6.35175
230236 5.59665
230263 5.11412
230317 4.56422
230371 4.27670
230425 4.10708
230479 3.99819
230587 3.86887
230695 3.79522
230803 3.74722
231019 3.68578
231235 3.64487
231451 3.61295
231883 3.56092
232748 3.47308
233180 3.43246
233396 3.41994
233504 3.45245
233531 3.49584
233558 3.61900
233571 3.77827
233585 4.16431
233592 4.59932
233598 5.46847
233602 6.27895
233605 7.60373
233609 9.89249
233612 13.7964
233615 20.2796
233619 24.9193
233622 20.9550
233626 14.5260
233628 11.6175
233630 9.57793
233635 7.18949
233639 5.90356
233643 5.18173
233652 4.42697
233661 4.06875
233678 3.75053
233695 3.61598
233730 3.50380
233765 3.45714
233835 3.41586
233904 3.39561
234182 3.35430
234461 3.32563
234600 3.31431
234669 3.31648
234704 3.34650
234722 3.46415
234730 3.84730
234735 4.83610
234737 6.75830
234738 9.21293
234739 13.9939
234740 20.7314
234741 24.7843
234741 20.7795
234742 14.0276
234743 9.90910
234744 7.66166
234745 5.52171
234749 4.14669
234755 3.56754
234768 3.37186
234794 3.31286
234846 3.29285
234951 3.27924
235055 3.26910
235107 3.26528
235133 3.26716
235146 3.28207
235153 3.34026
235156 3.54918
235158 4.16746
235158 5.61634
235159 7.98089
235159 15.4209
235160 27.5792
235160 15.4233
235161 5.98851
235161 4.35099
235163 3.59128
235166 3.35182
235172 3.28136
235183 3.26206
235207 3.25536
235254 3.24990
235348 3.24090
235536 3.22338
235912 3.18862
236288 3.15493
236476 3.14324
236570 3.15818
236617 3.24341
236629 3.32915
236641 3.55036
236647 3.82481
236653 4.46924
236656 5.18823
236659 6.57030
236661 9.77322
236663 13.1933
236664 18.6505
236666 27.9859
236668 34.3104
236669 28.0731
236671 18.7431
236672 13.8889
236673 10.5780
236676 7.23410
236678 5.67712
236681 4.84998
236686 4.04545
236691 3.69731
236701 3.40230
236711 3.28580
236751 3.15755
236832 3.11531
236993 3.09075
237315 3.05785
237637 3.02789
237798 3.01565
237879 3.01492
237919 3.02759
237939 3.07088
237949 3.20207
237954 3.55288
237957 4.30152
237958 5.49282
237959 8.71704
237961 14.0913
237962 8.40377
237964 4.36154
237966 3.52823
237971 3.15060
237979 3.02909
237995 2.99924
238029 2.99565
238095 3.00858
238128 3.03149
238162 3.09879
238178 3.18956
238195 3.42046
238203 3.69616
238212 4.31120
238216 4.95167
238220 6.10313
238224 8.54846
238226 10.7814
238228 14.0963
238231 20.7753
238234 25.3609
238237 20.8612
238240 14.2261
238242 10.0613
238245 7.63121
238248 6.21172
238251 5.36070
238256 4.38668
238262 3.90747
238273 3.46182
238284 3.27155
238306 3.11254
238328 3.04913
238373 2.99710
238417 2.97476
238594 2.93824
238948 2.89697
239656 2.82170
241072 2.66478
242488 2.49224
243196 2.39811
243550 2.34863
243727 2.32326
243815 2.31055
243860 2.30491
243882 2.30536
243893 2.31884
243898 2.37478
243901 2.57763
243903 3.20943
243903 4.75336
243904 13.4807
243904 24.7346
243905 13.5465
243905 5.29136
243906 3.64296
243907 2.73996
243909 2.42549
243913 2.33223
243922 2.30459
243939 2.29491
243974 2.28784
244043 2.27696
244113 2.26659
244148 2.26214
244165 2.26293
244174 2.27524
244178 2.32405
244180 2.49428
244181 2.99033
244182 3.91030
244182 9.32574
244183 16.6097
244183 9.56063
244184 3.95666
244184 3.00989
244185 2.50131
244187 2.32919
244192 2.27467
244200 2.25862
244217 2.25200
244251 2.24570
244319 2.23489
244456 2.21354
244729 2.16999
245275 2.07844
245821 1.98009
246094 1.92802
246230 1.90119
246298 1.88761
246332 1.88090
246349 1.87806
246358 1.87881
246362 1.88769
246364 1.92215
246365 2.04782
246366 5.48795
246367 9.13024
246367 5.49866
246368 2.02397
246369 1.91832
246371 1.88529
246376 1.87519
246385 1.87096
246403 1.86670
246438 1.85922
246510 1.84442
246653 1.81441
246940 1.75243
247512 1.62082
247799 1.55312
248085 1.49207
248229 1.47426
248372 1.49363
248443 1.55083
248479 1.61320
248515 1.72602
248551 1.94896
248569 2.14737
248587 2.46297
248604 3.00330
248622 4.02568
248631 4.90833
248640 6.23558
248649 8.34941
248658 11.6732
248669 17.9396
248680 22.4208
248692 18.4730
248703 12.0568
248714 7.70951
248726 5.36067
248738 4.03615
248749 3.23969
248761 2.72692
248773 2.38497
248796 1.96865
248819 1.73365
248842 1.58835
248889 1.42150
248935 1.32887
248982 1.26870
249075 1.18974
249260 1.08548
249446 0.998378
249818 0.824383
250190 0.632022
250562 0.413696
250934 0.176570
251119 0.0701076
251212 0.0318114
251305 0.0152871
251398 0.0379310
251491 0.131173
251538 0.220986
251584 0.353255
251631 0.543995
251677 0.813390
251753 1.49666
251828 2.63306
251904 4.40400
251979 6.79874
252055 9.23272
252131 10.6168
252206 10.5127
252244 10.0653
252282 9.53677
252291 9.54645
252296 9.97472
252298 11.2948
252299 13.7142
252300 17.0575
252300 22.8652
252301 36.6563
252302 22.8983
252302 16.2921
252303 12.9884
252304 10.7717
252307 9.61305
252312 9.13241
252323 8.83160
252345 8.43887
252387 7.73883
252473 6.54491
252558 5.64034
252644 5.01414
252729 4.68744
252815 4.82817
252858 5.25421
252900 6.20222
252943 8.28381
252965 10.1548
252986 12.9211
253019 19.1904
253052 23.6824
253085 19.7039
253118 13.2698
253158 8.39040
253197 5.89365
253237 4.52237
253277 3.69208
253357 2.75453
253436 2.23381
253516 1.88889
253596 1.63387
253755 1.26050
253914 0.984273
254073 0.771174
254153 0.693198
254233 0.662669
254272 0.699976
254312 0.862511
254332 1.08590
254352 1.61278
254362 2.17307
254372 3.21889
254377 4.11801
254382 5.47632
254387 7.59185
254392 10.8200
254398 17.1097
254405 21.3516
254411 17.1543
254418 10.8260
254423 7.67461
254427 5.60278
254432 4.23822
254437 3.33160
254446 2.21474
254455 1.61021
254474 1.00625
254493 0.725387
254530 0.470520
254567 0.351812
254642 0.228903
254717 0.157277
254866 0.0739939
255016 0.0506137
255091 0.0641353
255166 0.0982833
255240 0.157190
255315 0.246070
255390 0.372052
255465 0.543661
255614 1.07384
255719 1.65901
255825 2.50009
255877 3.04746
255930 3.69927
255982 4.47525
256009 4.93660
256022 5.27080
256028 5.72571
256032 6.67692
256033 8.33257
256035 15.0412
256036 24.7625
256037 15.0820
256038 10.0761
256039 7.95479
256041 6.54693
256045 5.91034
256053 5.79799
256068 6.02081
256099 6.62919
256136 7.42086
256173 8.25154
256209 9.17154
256219 9.48687
256228 9.98500
256232 10.4356
256237 11.2821
256242 13.3215
256244 15.6001
256246 19.8838
256248 26.1463
256250 30.3595
256253 26.3322
256255 20.2309
256257 15.6690
256260 13.4373
256262 12.2827
256265 11.6353
256270 11.0033
256275 10.7420
256286 10.5690
256296 10.5471
256337 10.5724
256420 9.49342
256585 4.16150
256610 3.41773
256656 2.24517
256702 1.34780
256749 0.709625
256795 0.298475
256841 0.0789326
256887 0.0183432
256933 0.0887982
256980 0.266698
257026 0.533834
257072 0.874158
257164 1.72338
257257 2.73770
257303 3.34039
257315 3.54640
257326 3.86452
257332 4.16310
257338 4.76714
257340 5.40513
257343 6.67307
257346 9.75689
257348 12.9703
257349 19.1811
257351 28.5104
257352 34.7312
257353 28.6508
257355 19.3579
257356 14.8335
257357 12.0498
257358 8.78936
257360 7.04938
257362 6.13631
257366 5.20826
257370 4.80371
257377 4.50497
257384 4.43574
257414 4.61000
257472 5.24249
257590 6.51409
257935 9.23557
258022 9.64225
258108 9.95113
258195 10.1840
258238 10.3220
258259 10.5641
258270 11.2020
258276 12.5954
258278 14.6754
258280 16.6400
258281 19.8356
258282 25.6336
258284 29.5639
258286 25.7533
258287 20.0398
258289 15.4051
258292 13.2999
258296 11.6690
258305 10.8256
258323 10.5139
258358 10.4359
258429 10.4337
258499 10.4261
258570 10.3972
258790 10.1953
259010 9.88859
259229 9.53705
259339 9.35605
259394 9.26618
259422 9.22387
259435 9.21355
259442 9.25058
259446 9.41645
259447 9.94379
259448 11.3935
259449 13.6640
259449 21.2620
259449 33.4727
259450 21.3600
259450 12.3054
259451 10.5060
259452 9.59691
259455 9.28880
259460 9.19224
259470 9.15045
259491 9.11022
259532 9.04166
259614 8.90934
259778 8.65339
260107 8.17966
260271 7.96599
260436 7.77746
260518 7.70523
260600 7.68449
260641 7.73690
260662 7.80727
260682 7.94181
260703 8.21530
260713 8.45822
260723 8.83422
260733 9.46280
260744 10.5716
260754 12.7514
260759 14.5884
260764 17.2342
260772 23.3518
260781 27.7836
260789 24.0754
260797 17.9526
260805 13.8236
260814 11.5523
260822 10.2327
260831 9.43595
260839 8.91222
260848 8.55820
260865 8.11451
260881 7.85653
260898 7.69034
260932 7.48875
261000 7.28266
261067 7.16148
261202 6.99021
261338 6.85205
261608 6.61344
261878 6.40366
262148 6.21476
262419 6.04477
262554 5.96835
262689 5.90465
262756 5.88660
262824 5.90306
262858 5.95309
262892 6.10071
262908 6.27806
262925 6.65218
262934 7.00804
262942 7.59316
262951 8.62324
262959 10.4951
262967 13.4510
262976 15.5919
262984 13.8044
262992 10.8551
262999 9.27102
263005 8.24764
263011 7.58501
263018 7.14847
263030 6.62394
263043 6.33976
263069 6.06169
263094 5.94110
263119 5.89645
263145 5.93835
263158 6.04005
263170 6.32967
263177 6.69037
263183 7.49087
263186 8.32858
263189 9.88752
263193 13.1603
263194 16.1676
263196 20.7583
263198 29.6304
263200 35.9324
263202 29.7441
263204 20.8820
263206 15.1846
263209 11.9206
263211 10.0148
263213 8.88381
263217 7.59150
263221 6.93844
263229 6.32836
263237 6.06687
263254 5.84384
263270 5.75002
263303 5.66392
263336 5.61948
263468 5.52216
263732 5.39146
263995 5.27942
264259 5.17686
264786 4.99302
265049 4.91155
265181 4.87441
265247 4.85720
265280 4.84908
265296 4.84533
265305 4.84454
265309 4.84870
265311 4.86931
265312 4.93814
265313 8.16857
265313 11.5623
265313 8.21823
265314 4.95048
265315 4.87262
265318 4.84957
265322 4.84227
265330 4.83848
265348 4.83416
265382 4.82703
265452 4.81590
265590 4.81827
265659 4.85471
265694 4.89836
265728 4.98076
265763 5.14982
265780 5.30453
265798 5.55656
265815 6.00127
265832 6.87917
265841 7.66956
265849 8.90631
265858 10.9505
265867 14.3954
265876 20.4053
265886 24.7346
265896 21.0321
265905 14.9898
265917 10.5463
265928 8.29343
265939 7.07927
265950 6.37047
265961 5.92284
265973 5.62831
265995 5.27377
266018 5.07545
266040 4.95343
266085 4.81372
266175 4.68787
266264 4.62555
266444 4.55077
266623 4.49641
266982 4.40565
267341 4.32506
267700 4.25096
268059 4.18426
268239 4.15601
268418 4.13639
268598 4.14327
268688 4.17923
268733 4.22067
268755 4.25786
268766 4.30366
268772 4.40781
268775 4.68907
268776 5.31411
268777 9.64201
268778 15.0376
268779 9.69112
268781 5.26862
268782 4.66215
268785 4.42117
268792 4.35628
268804 4.36853
268830 4.45996
268855 4.61029
268880 4.85806
268905 5.29744
268931 6.16609
268943 6.94516
268956 8.16458
268969 10.1905
268981 13.5586
268996 19.5285
269010 23.8330
269025 20.2328
269039 14.3175
269056 9.91380
269073 7.66309
269090 6.45270
269107 5.74936
269125 5.30459
269142 5.00972
269176 4.65203
269210 4.45132
269244 4.32633
269312 4.18223
269380 4.10209
269449 4.05046
269585 3.98455
269858 3.90560
270131 3.84867
270676 3.75384
271222 3.66854
272313 3.50908
272859 3.43176
273132 3.39322
273268 3.37391
273337 3.36428
273371 3.35973
273388 3.35876
273396 3.36368
273401 3.38697
273403 3.46517
273404 3.69998
273405 6.63602
273405 9.95031
273406 6.67338
273407 3.55752
273409 3.41688
273412 3.37231
273418 3.35821
273431 3.35263
273456 3.34799
273506 3.34054
273605 3.32620
273805 3.29756
274205 3.23958
275004 3.11861
275803 2.98811
276203 2.92263
276403 2.89560
276503 2.88714
276553 2.88593
276578 2.88826
276590 2.89741
276597 2.92994
276600 3.03766
276601 3.36037
276602 4.08910
276603 7.25418
276603 11.6423
276604 7.26921
276605 3.41330
276607 3.05858
276610 2.93777
276615 2.90092
276627 2.89179
276651 2.89210
276698 2.90215
276792 2.96205
276839 3.04139
276886 3.22961
276909 3.44060
276933 3.89266
276945 4.35362
276956 5.21131
276962 5.96066
276968 7.12960
276974 9.05446
276980 12.2521
276992 21.0884
276995 20.1570
276998 17.4566
277004 11.3843
277008 8.52833
277012 6.70846
277016 5.49805
277020 4.71660
277028 3.79848
277036 3.32691
277053 2.90351
277069 2.73766
277101 2.62289
277133 2.59117
