Zr-96(n,tot) ENDF/B-VII.1
4153.63 44.7983
4157.00 34.5283
4163.75 22.9830
4170.49 17.0004
4177.23 13.5111
4183.98 11.3011
4190.72 9.81355
4204.21 7.99647
4217.70 6.96894
4231.19 6.32971
4244.67 5.90333
4271.65 5.38271
4298.63 5.08295
4325.60 4.88904
4352.58 4.75180
4406.53 4.56284
4460.48 4.42714
4568.39 4.20650
4676.29 3.98787
4784.19 3.73227
4892.10 3.40528
5000.00 2.95667
5107.58 2.29835
5161.37 1.84151
5215.16 1.26331
5268.95 0.562277
5295.85 0.216986
5309.29 0.0842063
5316.02 0.0402977
5322.74 0.0198230
5326.10 0.0211700
5329.46 0.0321453
5332.83 0.0545065
5336.19 0.0903418
5339.55 0.142141
5342.91 0.212884
5349.64 0.426226
5356.36 0.769099
5363.08 1.29908
5369.81 2.10405
5376.53 3.32155
5383.25 5.17510
5389.98 8.04015
5396.70 12.5780
5403.43 20.0154
5410.15 32.7797
5416.87 55.9912
5420.24 74.6630
5423.60 101.064
5426.96 138.772
5430.32 192.382
5436.66 345.453
5443.00 481.249
5449.34 426.680
5455.68 294.252
5459.68 228.789
5463.69 180.880
5471.69 120.987
5479.70 87.7735
5487.70 67.7520
5495.71 54.7638
5503.71 45.8322
5519.73 34.5833
5535.74 27.9394
5551.75 23.6267
5583.77 18.4470
5615.79 15.4944
5647.82 13.6095
5711.86 11.3750
5775.91 10.1440
5807.93 9.75355
5839.95 9.50619
5855.96 9.45418
5871.97 9.47811
5887.98 9.63056
5904.00 10.0373
5912.00 10.4277
5920.01 11.0550
5928.01 12.1114
5936.02 14.0308
5940.02 15.6167
5944.02 17.9735
5948.03 21.6737
5952.03 27.9295
5956.03 39.6819
5958.03 49.8129
5960.04 65.5207
5962.04 91.5899
5964.04 138.696
5965.04 177.276
5966.04 233.278
5967.04 316.508
5968.04 439.818
5969.52 702.907
5971.00 880.627
5972.48 706.976
5973.96 445.257
5975.44 277.811
5976.92 184.011
5978.39 129.849
5979.87 96.6822
5981.35 75.1891
5982.82 60.5696
5985.78 42.6335
5988.73 32.5134
5991.69 26.2677
5997.59 19.2817
6003.50 15.6624
6009.41 13.5412
6015.32 12.1859
6021.23 11.2630
6033.04 10.1114
6044.86 9.43563
6056.68 8.99625
6068.49 8.68817
6092.13 8.28119
6115.76 8.01829
6139.39 7.82860
6163.03 7.68120
6210.29 7.45847
6257.56 7.29079
6304.83 7.15549
6352.09 7.04181
6446.63 6.85776
6541.16 6.71257
6730.23 6.49389
6919.29 6.33441
7108.36 6.21145
7486.49 6.03133
7864.62 5.90284
8242.76 5.80557
8431.82 5.76785
8526.36 5.75373
8620.89 5.74645
8668.16 5.74792
8715.42 5.75609
8762.69 5.77691
8809.95 5.82467
8833.59 5.86925
8857.22 5.94089
8880.85 6.06285
8904.49 6.28945
8916.30 6.48111
8928.12 6.77253
8939.94 7.24428
8951.75 8.07691
8963.57 9.74608
8969.48 11.2856
8975.39 13.8498
8981.30 18.5685
8984.25 22.5515
8987.20 28.6047
8990.16 38.3634
8993.11 55.2867
8996.07 87.1899
8999.02 150.835
9001.51 239.390
9004.00 299.247
9006.49 240.863
9008.98 152.813
9010.92 106.313
9012.85 76.6761
9014.79 57.6741
9016.72 45.0983
9020.59 30.3177
9024.47 22.4341
9028.34 17.7835
9032.21 14.8266
9039.95 11.4291
9047.69 9.62844
9055.44 8.56094
9063.18 7.87590
9070.92 7.40972
9086.40 6.83270
9101.89 6.50134
9117.37 6.29259
9132.86 6.15194
9163.83 5.97846
9194.80 5.87799
9225.77 5.81335
9256.74 5.76844
9318.67 5.70968
9380.61 5.67194
9504.49 5.62298
9628.37 5.58902
9752.25 5.56147
10000.0 5.51476
10409.6 5.44658
10819.1 5.38073
11638.2 5.23895
12047.8 5.15575
12457.4 5.05799
12662.1 5.00165
12764.5 4.97131
12866.9 4.93969
12969.3 4.90769
13020.5 4.89258
13071.7 4.87992
13097.3 4.87575
13122.9 4.87462
13148.5 4.87940
13174.1 4.89693
13186.9 4.91557
13199.7 4.94716
13212.5 5.00298
13225.3 5.10947
13231.7 5.20114
13238.1 5.34232
13244.5 5.57443
13250.9 5.99302
13254.1 6.34023
13257.3 6.86108
13260.5 7.69238
13263.7 9.13680
13266.9 11.9762
13268.5 14.5489
13270.1 18.7612
13271.7 26.3261
13272.5 32.5627
13273.3 41.8242
13274.1 56.2966
13274.9 80.3177
13275.7 122.818
13276.5 199.317
13277.2 316.857
13278.0 395.656
13278.8 317.444
13279.5 200.088
13280.5 115.420
13281.4 72.6476
13282.3 49.8204
13283.2 36.7042
13284.1 28.4223
13285.0 23.0036
13286.8 16.4980
13288.6 12.9313
13290.4 10.7729
13294.0 8.40758
13297.7 7.20927
13301.3 6.51950
13304.9 6.08611
13308.5 5.79581
13315.8 5.44236
13323.0 5.24260
13330.2 5.11799
13337.5 5.03444
13352.0 4.93134
13366.4 4.87095
13380.9 4.83110
13395.4 4.80235
13424.4 4.76192
13453.3 4.73265
13511.3 4.68708
13569.2 4.64752
13627.1 4.60927
13743.0 4.53044
13974.7 4.34666
14206.4 4.10503
14438.1 3.76673
14553.9 3.54043
14669.8 3.25707
14785.7 2.89412
14843.6 2.67388
14901.5 2.42408
14930.5 2.28885
14959.4 2.14964
14988.4 2.01314
15017.4 1.89722
15031.8 1.86069
15046.3 1.85577
15060.8 1.91250
15075.3 2.09985
15089.8 2.60484
15097.0 3.13540
15104.2 4.08569
15111.5 5.95752
15115.1 7.62222
15118.7 10.2676
15122.3 14.7827
15126.0 23.2598
15127.8 30.4512
15129.6 41.2494
15131.4 57.9329
15133.2 83.7822
15135.6 133.949
15138.0 167.842
15140.4 135.481
15142.8 85.7150
15144.7 58.7333
15146.6 41.5591
15148.5 30.5701
15150.4 23.3050
15154.2 14.7751
15158.0 10.2184
15161.8 7.51903
15165.6 5.78991
15173.2 3.77556
15180.8 2.67435
15188.4 1.99573
15203.6 1.21477
15218.8 0.788017
15234.0 0.544302
15249.2 0.438979
15264.4 0.483273
15272.0 0.576847
15279.6 0.732367
15287.2 0.965753
15294.7 1.29814
15309.9 2.39067
15325.1 4.40190
15340.3 8.10445
15347.9 11.0307
15355.5 15.0706
15363.1 20.7149
15370.7 28.6455
15378.3 39.8640
15385.9 55.5974
15402.5 109.964
15419.0 166.468
15427.3 171.291
15435.6 158.598
15452.1 116.471
15470.3 80.7450
15488.4 59.1401
15506.6 45.9382
15524.7 37.4155
15542.8 31.5949
15561.0 27.4310
15597.3 21.9591
15633.6 18.5769
15669.9 16.3069
15742.5 13.4816
15815.0 11.8094
15887.6 10.7110
16032.8 9.36297
16178.0 8.56991
16323.2 8.04855
16613.5 7.40524
16903.9 7.02434
17049.0 6.88786
17194.2 6.77695
17339.4 6.68991
17412.0 6.65751
17484.6 6.63764
17520.9 6.63590
17557.1 6.64408
17593.4 6.67001
17629.7 6.73208
17647.9 6.79007
17666.0 6.88251
17684.2 7.03791
17702.3 7.32172
17711.4 7.55876
17720.5 7.91491
17729.5 8.48448
17738.6 9.47610
17747.7 11.4345
17752.2 13.2171
17756.8 16.1428
17761.3 21.4507
17763.6 25.8666
17765.8 32.4499
17768.1 42.9071
17770.4 60.5865
17772.6 92.7172
17774.9 153.304
17777.0 241.292
17779.0 299.777
17781.1 240.912
17783.1 152.886
17785.3 94.1134
17787.4 62.4002
17789.6 44.4857
17791.8 33.7802
17793.9 26.9122
17796.1 22.3160
17800.4 16.7325
17804.8 13.6264
17809.1 11.7295
17817.7 9.63460
17826.4 8.56649
17835.1 7.94954
17843.7 7.56104
17852.4 7.30038
17869.7 6.98224
17887.0 6.80163
17904.3 6.68820
17921.7 6.61145
17956.3 6.51506
17990.9 6.45667
18025.6 6.41665
18060.2 6.38663
18129.5 6.34234
18198.8 6.30887
18268.1 6.28099
18337.3 6.25650
18475.9 6.21372
18614.4 6.17631
18891.6 6.11171
19168.7 6.05650
19445.8 6.00804
20000.0 5.92539
20583.9 5.85200
21167.8 5.78676
22335.6 5.66046
22919.5 5.58379
23503.4 5.46773
23795.3 5.36765
23941.3 5.29211
24087.3 5.18285
24233.3 5.00739
24306.3 4.87133
24379.2 4.67311
24415.7 4.53540
24452.2 4.35659
24488.7 4.11501
24525.2 3.77092
24543.5 3.53796
24561.7 3.24337
24580.0 2.86037
24598.2 2.34678
24616.4 1.63726
24625.6 1.18756
24634.7 0.681940
24643.8 0.206921
24648.4 0.0850871
24650.7 0.102322
24652.9 0.212302
24655.2 0.467717
24657.5 0.953400
24659.8 1.80934
24662.1 3.27274
24664.3 5.75633
24666.6 9.99278
24668.9 17.2804
24671.2 29.7686
24672.9 44.1800
24674.6 63.3902
24678.0 101.630
24679.7 107.229
24681.4 101.531
24684.8 77.5645
24687.3 62.2285
24689.7 50.8198
24692.2 42.5181
24694.6 36.4169
24699.5 28.3214
24704.4 23.3512
24709.3 20.0546
24714.1 17.7444
24723.9 14.7492
24733.7 12.9115
24743.4 11.6807
24753.2 10.8011
24763.0 10.1440
24782.5 9.22878
24802.0 8.62364
24821.5 8.19461
24841.1 7.87504
24880.1 7.43078
24919.2 7.13713
24958.2 6.92863
24997.3 6.77308
25075.4 6.55649
25153.5 6.41308
25309.7 6.23553
25466.0 6.13093
25622.2 6.06331
25934.6 5.98600
26559.5 5.94725
27184.4 6.02197
27809.3 6.28618
28121.8 6.57726
28434.2 7.11418
28746.7 8.21706
28902.9 9.24208
29059.1 10.9485
29215.3 14.0667
29293.5 16.6722
29371.6 20.5846
29449.7 26.7812
29527.8 37.2464
29605.9 56.2103
29684.0 92.0900
29757.0 146.615
29830.0 183.690
29903.0 147.285
29976.0 93.6595
30056.7 57.2172
30137.5 38.0992
30218.2 27.5702
30299.0 21.3219
30379.7 17.3567
30460.4 14.6974
30621.9 11.4741
30783.4 9.67039
30944.9 8.55724
31267.8 7.30011
31590.8 6.62817
31913.7 6.21142
32559.7 5.69363
33205.6 5.30915
33528.5 5.10574
33851.5 4.85773
34174.4 4.50901
34335.9 4.25975
34497.4 3.91640
34658.9 3.40277
34739.6 3.03404
34820.4 2.54052
34901.1 1.85486
34941.5 1.41243
34981.8 0.897756
35022.2 0.358866
35042.4 0.147242
35052.5 0.0889860
35062.6 0.0898212
35072.7 0.185340
35077.7 0.285191
35082.8 0.431990
35087.8 0.639062
35092.9 0.921951
35102.9 1.80833
35113.0 3.35048
35123.1 5.99330
35133.2 10.4935
35143.3 18.0572
35151.7 27.8346
35160.2 41.2340
35177.0 69.7479
35185.4 75.2013
35193.9 72.6093
35210.7 57.3016
35221.8 47.6440
35232.9 40.0687
35255.1 29.9597
35277.3 23.9649
35299.5 20.1550
35321.6 17.5693
35343.8 15.7207
35388.2 13.2803
35432.6 11.7563
35477.0 10.7212
35565.7 9.41131
35654.5 8.62055
35743.2 8.09406
35920.7 7.45172
36009.5 7.25797
36098.2 7.13434
36187.0 7.09523
36275.7 7.19567
36364.5 7.60677
36408.8 8.08055
36453.2 8.95912
36497.6 10.7238
36519.8 12.2989
36542.0 14.7860
36564.1 18.9634
36586.3 26.5441
36608.5 41.6374
36619.6 54.7104
36630.7 73.8489
36648.4 118.429
36666.0 151.509
36683.7 126.397
36701.3 83.8964
36720.1 54.3880
36738.8 38.0205
36757.6 28.6330
36776.3 22.8874
36795.1 19.1491
36813.8 16.5881
36851.3 13.4029
36888.8 11.5628
36926.3 10.3961
37001.3 9.03733
37076.3 8.28922
37151.3 7.82254
37226.3 7.50511
37301.3 7.27522
37451.3 6.96291
37601.2 6.75809
37751.2 6.61111
37901.2 6.49887
38201.2 6.33518
38501.2 6.21808
39101.1 6.05357
39701.1 5.93468
40001.0 5.88314
40301.0 5.83312
40601.0 5.78078
40751.0 5.75175
40901.0 5.71896
41051.0 5.68036
41200.9 5.63699
41275.9 5.62429
41313.4 5.63215
41350.9 5.67057
41369.7 5.71599
41388.4 5.79803
41407.2 5.95071
41425.9 6.25296
41444.7 6.91950
41454.1 7.56902
41463.4 8.68336
41472.8 10.7800
41477.5 12.5627
41482.2 15.2596
41486.9 19.5687
41491.5 26.8465
41496.2 40.0079
41500.9 64.5833
41505.5 103.681
41510.0 132.761
41514.6 110.969
41519.1 73.8226
41523.2 50.7142
41527.4 36.8057
41531.5 28.2842
41535.7 22.8197
41543.9 16.5683
41552.2 13.2904
41560.5 11.3595
41568.8 10.1259
41585.4 8.68578
41601.9 7.89935
41618.5 7.41774
41635.1 7.09776
41651.6 6.87257
41684.7 6.58007
41717.9 6.40082
41751.0 6.28077
41784.1 6.19511
41850.4 6.08113
41916.6 6.00849
41982.9 5.95772
42049.2 5.91983
42181.7 5.86595
42314.2 5.82824
42579.2 5.77578
42844.2 5.73810
43109.3 5.70770
43639.3 5.65796
44699.4 5.57753
45759.6 5.50611
47879.8 5.36005
48939.9 5.27301
50000.0 5.16298
50980.0 5.01938
51470.0 4.91777
51960.0 4.77759
52449.9 4.56248
52694.9 4.40039
52939.9 4.16845
53184.9 3.80560
53307.4 3.53494
53429.9 3.16110
53552.4 2.62186
53613.7 2.26181
53674.9 1.82825
53736.2 1.34118
53797.4 0.972705
53828.0 1.05847
53843.4 1.28591
53858.7 1.73964
53874.0 2.55892
53889.3 3.97109
53904.6 6.34193
53919.9 10.2269
53934.9 16.2009
53950.0 24.7785
53980.0 44.7445
53995.0 49.7584
54010.1 49.4671
54040.1 41.1841
54069.7 32.8800
54099.2 27.0187
54128.8 23.0570
54158.3 20.3245
54217.5 16.9619
54276.6 15.1013
54335.7 14.0307
54394.8 13.4426
54513.1 13.2263
54631.3 14.1017
54749.5 16.3854
54867.8 21.1562
54986.0 30.7585
55093.5 45.2451
55201.0 55.1829
55308.5 45.5652
55416.0 31.0656
55536.7 20.9292
55657.4 15.5776
55778.2 12.6043
55898.9 10.8180
56019.6 9.66657
56140.3 8.88019
56381.7 7.89828
56623.2 7.32278
56864.6 6.94988
57347.5 6.50061
57830.3 6.24958
58071.8 6.17383
58313.2 6.13926
58554.6 6.18596
58675.3 6.27964
58796.0 6.48495
58916.8 6.95422
58977.1 7.41438
59037.5 8.20427
59097.8 9.68588
59128.0 10.9436
59158.2 12.8501
59188.4 15.8932
59218.6 21.0609
59248.7 30.4447
59278.9 48.1608
59307.5 75.5527
59336.0 95.4048
59364.6 79.2948
59393.1 52.8954
59426.6 33.3824
59460.2 23.2657
59493.7 17.7484
59527.2 14.4895
59560.7 12.4217
59594.3 11.0323
59661.3 9.33779
59728.4 8.37876
59795.4 7.77957
59929.5 7.09164
60063.6 6.71805
60197.7 6.48679
60465.9 6.21636
60734.1 6.06084
61002.4 5.95681
61538.8 5.81894
62075.2 5.72351
62611.6 5.64548
63148.0 5.57162
63282.1 5.55544
63349.2 5.55085
63416.2 5.55401
63449.7 5.56236
63483.3 5.58029
63516.8 5.61697
63550.3 5.69392
63583.8 5.87060
63600.6 6.04687
63617.4 6.35528
63634.1 6.94876
63642.5 7.46368
63650.9 8.25994
63659.3 9.56313
63667.7 11.8501
63676.0 16.1938
63684.4 24.8930
63691.7 37.6775
63699.0 47.1559
63706.3 39.9798
63713.6 27.7994
63718.6 21.7747
63723.6 17.6545
63728.6 14.8409
63733.6 12.8797
63743.6 10.4414
63753.6 9.05914
63763.6 8.20539
63773.6 7.64159
63793.6 6.96470
63813.6 6.58647
63833.6 6.35169
63873.6 6.08345
63913.6 5.93843
63953.6 5.84909
63993.6 5.78889
64033.6 5.74557
64113.6 5.68703
64193.6 5.64864
64353.6 5.59921
64513.6 5.56645
64673.7 5.54138
64993.7 5.50213
65633.7 5.44100
66273.7 5.38815
67553.8 5.28806
68833.9 5.18281
70114.0 5.05929
71394.0 4.89532
72034.1 4.78325
72674.1 4.63258
72994.1 4.53331
73314.1 4.40835
73474.1 4.33216
73634.2 4.24368
73794.2 4.14620
73834.2 4.12995
73874.2 4.14631
73894.2 4.20431
73904.2 4.27321
73914.2 4.40747
73924.2 4.69907
73929.2 4.98173
73934.2 5.46920
73939.2 6.39994
73941.7 7.20926
73944.2 8.47011
73946.7 10.5652
73949.2 14.3442
73951.7 21.8659
73952.9 28.4075
73954.2 38.0159
73956.1 59.3589
73958.0 74.3758
73959.9 61.2244
73961.8 40.3474
73963.2 29.8259
73964.6 22.8203
73966.0 18.1570
73967.4 14.9941
73970.1 11.1230
73972.9 8.99280
73975.6 7.69860
73978.4 6.86117
73983.9 5.87304
73989.4 5.33337
73994.9 5.00449
74005.9 4.63643
74016.9 4.44105
74027.9 4.32179
74050.0 4.18268
74072.0 4.10097
74094.0 4.04373
74138.1 3.96005
74226.2 3.83074
74314.4 3.70778
74402.5 3.57549
74490.6 3.42640
74666.9 3.05070
74843.1 2.50777
74931.3 2.13558
75019.4 1.66491
75107.5 1.07133
75195.7 0.387300
75217.7 0.232716
75239.7 0.111917
75261.8 0.0567072
75272.8 0.0696882
75283.8 0.122500
75294.8 0.228836
75305.8 0.406557
75316.8 0.680028
75327.8 1.08062
75338.9 1.65113
75349.9 2.44527
75360.9 3.53423
75371.9 5.00112
75391.7 8.89372
75411.5 14.7562
75451.0 29.5130
75470.8 33.9069
75490.6 34.5533
75530.1 29.7480
75568.1 24.3274
75606.1 20.2746
75644.1 17.4204
75682.1 15.3817
75758.1 12.7441
75834.0 11.1511
75910.0 10.0996
75986.0 9.35925
76138.0 8.39236
76289.9 7.79340
76441.9 7.38905
76745.8 6.88545
77049.8 6.59594
77353.7 6.42382
77961.6 6.30379
78569.4 6.47058
78873.4 6.72053
79177.3 7.17466
79481.2 8.00215
79785.1 9.58773
80089.1 12.8843
80241.0 15.8270
80393.0 20.2311
80629.5 30.4840
80866.0 38.2443
81102.5 32.5475
81339.0 22.9038
81488.4 18.4820
81637.7 15.3588
81936.5 11.6117
82085.8 10.5021
82235.2 9.75265
82309.9 9.54141
82347.2 9.50918
82384.6 9.57109
82421.9 9.82861
82440.6 10.1128
82459.2 10.6162
82477.9 11.5748
82487.2 12.3986
82496.6 13.6661
82505.9 15.7519
82515.2 19.4861
82519.9 22.5324
82524.6 26.9537
82529.3 33.5172
82533.9 43.2050
82540.5 62.1641
82547.0 73.0587
82553.6 57.9715
82560.1 37.9827
82567.5 24.5901
82574.9 17.8333
82582.2 14.2441
82589.6 12.1826
82597.0 10.9126
82604.4 10.0834
82619.1 9.11097
82633.9 8.58581
82648.6 8.26903
82678.2 7.91335
82707.7 7.71580
82737.2 7.58325
82796.2 7.39734
82855.2 7.25486
82914.3 7.13139
83032.3 6.91368
83268.4 6.53988
83504.5 6.20261
83740.6 5.84922
83976.7 5.37367
84094.8 4.99918
84153.8 4.73413
84212.8 4.37538
84271.9 3.85559
84301.4 3.49681
84330.9 3.03716
84360.4 2.44080
84389.9 1.70154
84404.7 1.34188
84419.4 1.17830
84426.8 1.31705
84434.2 1.78909
84441.6 2.88411
84448.9 5.10560
84455.2 8.44368
84461.5 13.5585
84474.0 26.8129
84480.3 30.9822
84486.5 31.8398
84499.1 27.9489
84513.5 22.4886
84527.9 18.6291
84542.2 16.0553
84556.6 14.2866
84571.0 13.0167
84585.4 12.0701
84614.2 10.7605
84642.9 9.90073
84671.7 9.29206
84729.2 8.48056
84786.8 7.96537
84815.6 7.79020
84844.3 7.69113
84873.1 7.74599
84887.5 7.89749
84901.9 8.21923
84916.3 8.86595
84930.6 10.1764
84945.0 12.9495
84959.4 19.0075
84972.7 29.6700
84986.0 40.2410
84999.3 37.9554
85012.6 29.3486
85027.0 22.3365
85041.4 18.1382
85055.8 15.5878
85070.2 13.9483
85084.6 12.8341
85099.1 12.0403
85127.9 11.0040
85156.7 10.3715
85185.5 9.95444
85243.2 9.45736
85300.8 9.19415
85358.4 9.05535
85473.7 8.98883
85704.3 9.35763
85934.8 10.3076
86165.4 12.0737
86395.9 15.2878
86626.5 21.3598
86857.0 33.1581
87077.0 52.1139
87297.0 66.6037
87517.0 56.3112
87737.0 38.5021
87969.5 26.1175
88201.9 19.1630
88434.4 15.1142
88666.9 12.5931
88899.3 10.9194
89131.8 9.74561
89596.7 8.22335
90061.7 7.27393
90526.6 6.60548
91456.5 5.63758
92386.3 4.80283
92851.3 4.34777
93316.2 3.81747
93781.1 3.15602
94013.6 2.75096
94246.0 2.27941
94478.5 1.73339
94594.7 1.43940
94711.0 1.15418
94827.2 0.946201
94885.3 0.934496
94943.4 1.08021
94972.5 1.26630
95001.6 1.58558
95030.6 2.12067
95059.7 3.02047
95088.7 4.57055
95117.8 7.34630
95146.9 12.5565
95175.9 22.5950
95206.0 40.7301
95236.0 57.0997
95266.1 50.9694
95296.1 35.4390
95330.0 23.1746
95363.8 16.3017
95397.7 12.3989
95431.6 10.1023
95499.3 8.00198
95567.0 7.76111
95657.0 9.44817
95747.0 13.2976
95927.0 24.9633
96017.0 29.0387
96107.0 30.1842
96287.0 27.1200
96403.0 24.2809
96519.1 21.7650
96751.1 18.0332
96983.2 15.5933
97215.2 13.9349
97447.3 12.7519
97679.3 11.8715
98143.5 10.6550
98607.6 9.85631
99071.7 9.29183
99999.9 8.54475
100000 10.6669
105000 10.6043
110000 10.4820
120000 10.1160
125000 10.0410
130000 10.0193
135000 10.0509
140000 10.1908
141068 10.2434
150000 10.6828
155000 10.8129
160000 10.9430
170000 10.9769
175000 10.6131
180000 10.3047
185000 9.89053
190000 9.58607
195000 9.12328
200000 8.82322
210000 9.02063
220000 9.52492
230000 10.0292
240000 9.80219
250000 9.32287
260000 8.44427
270000 8.33715
280000 8.63438
290000 8.67934
300000 7.98273
310000 7.39482
320000 7.45244
330000 7.80419
340000 8.20241
350000 8.50187
360000 8.50520
370000 8.32780
380000 8.00954
390000 8.26500
400000 8.76191
410000 8.92304
420000 8.89536
430000 8.58789
440000 8.51772
450000 8.49609
460000 8.38303
470000 8.17882
480000 7.69851
490000 7.26744
500000 7.11631
520000 7.80187
530000 8.00594
540000 7.99655
550000 7.62071
560000 7.47350
570000 7.28423
580000 7.14163
600000 7.06056
620000 7.11951
640000 7.21762
660000 7.29129
680000 7.34912
700000 7.34483
700410 7.34269
720000 7.24019
740000 6.95690
760000 6.61750
770000 6.46290
780000 6.30830
800000 6.07415
820000 6.32324
840000 6.75855
858485 6.76005
860000 6.76017
864194 6.73320
871200 6.68814
871200 6.68814
880000 6.63155
940000 6.30579
