Gd-156(n,tot) ENDF/B-VII.1
249.103 6.58278
249.935 6.48864
251.600 6.33899
254.929 6.10591
256.593 6.01311
257.009 5.99876
257.425 6.00320
257.633 6.02965
257.737 6.06071
257.841 6.11953
257.946 6.24263
257.998 6.35811
258.050 6.55206
258.102 6.91117
258.128 7.21566
258.154 7.68009
258.180 8.43243
258.206 9.74628
258.232 12.2493
258.245 14.3408
258.258 17.3131
258.279 24.1649
258.300 28.6994
258.321 24.1299
258.343 17.3104
258.363 13.1008
258.383 10.6668
258.403 9.22810
258.423 8.33250
258.463 7.34258
258.503 6.84509
258.543 6.56111
258.584 6.38460
258.664 6.18554
258.744 6.08062
258.825 6.01782
258.985 5.94721
259.146 5.90808
259.307 5.88213
259.628 5.84680
260.271 5.79829
260.914 5.75835
263.485 5.61558
268.627 5.34692
278.912 4.81303
289.196 4.22991
299.481 3.53070
304.623 3.10952
309.765 2.62065
314.908 2.04870
320.050 1.39609
322.621 1.06359
325.192 0.779636
326.478 0.689169
327.121 0.667952
327.763 0.669708
328.085 0.681405
328.406 0.701762
328.728 0.732080
329.049 0.773867
329.370 0.828878
329.692 0.899159
330.013 0.987107
330.335 1.09550
330.656 1.22772
330.977 1.38768
331.620 1.81039
332.263 2.41330
332.906 3.26888
333.549 4.48563
334.191 6.23057
334.834 8.76977
335.477 12.5440
336.120 18.3241
336.762 27.5374
337.405 43.0511
338.048 71.2509
338.369 94.4489
338.691 128.611
339.012 181.310
339.334 267.641
339.655 420.830
339.816 544.596
339.976 723.937
340.137 994.079
340.298 1418.78
340.458 2113.94
340.619 3266.67
340.810 5372.55
341.000 6917.97
341.191 5705.18
341.381 3667.27
341.519 2620.83
341.656 1921.01
341.794 1453.44
341.931 1133.37
342.206 743.198
342.481 526.725
342.756 395.015
343.031 309.111
343.581 207.338
344.132 151.352
344.682 117.056
345.232 94.3865
345.782 78.5309
346.882 58.1866
347.982 45.9464
349.082 37.9031
350.183 32.2700
352.383 24.9648
354.583 20.4546
356.784 17.3751
358.984 15.1000
363.385 11.7682
365.585 10.3664
367.786 8.96058
369.986 7.39185
371.086 6.48401
372.186 5.47436
372.736 4.95239
373.287 4.47376
373.837 4.17557
374.387 4.46030
374.524 4.73690
374.662 5.15832
374.731 5.44008
374.799 5.78012
374.868 6.19036
374.937 6.68293
375.006 7.27563
375.074 7.98803
375.143 8.84536
375.212 9.87759
375.281 11.1277
375.349 12.6432
375.418 14.4946
375.487 16.7627
375.625 23.0639
375.762 33.0370
375.900 49.6223
375.968 62.1414
376.037 79.1399
376.106 102.889
376.175 137.021
376.243 188.141
376.312 268.220
376.381 401.852
376.450 641.608
376.484 835.509
376.518 1112.75
376.553 1515.41
376.587 2096.11
376.644 3487.83
376.700 4521.61
376.757 3750.16
376.813 2434.82
376.862 1644.59
376.912 1156.07
376.961 850.841
377.010 652.522
377.109 421.920
377.207 299.247
377.306 226.315
377.404 179.406
377.601 124.290
377.798 94.0087
377.995 75.3878
378.192 62.9832
378.389 54.2361
378.784 42.8586
379.178 35.8829
379.572 31.2163
379.966 27.8940
380.754 23.4998
381.542 20.7318
382.330 18.8267
383.119 17.4312
384.695 15.5093
386.271 14.2311
389.424 12.5937
392.577 11.5493
395.729 10.7971
402.035 9.73205
408.340 8.95972
414.646 8.32179
420.951 7.72186
422.527 7.56190
424.104 7.38567
424.892 7.28620
425.286 7.23283
425.680 7.17889
426.074 7.13446
426.271 7.12842
426.468 7.15792
426.567 7.20350
426.665 7.29233
426.764 7.46521
426.862 7.81770
426.961 8.61167
427.010 9.39697
427.059 10.7591
427.109 13.3654
427.133 15.6106
427.158 19.0640
427.183 24.7078
427.207 34.4981
427.232 52.8757
427.244 67.9610
427.256 89.1164
427.267 114.124
427.278 143.141
427.300 183.208
427.322 152.760
427.344 101.125
427.367 65.1029
427.391 45.2002
427.414 33.8260
427.438 26.8860
427.461 22.3831
427.484 19.3065
427.531 15.4937
427.578 13.3040
427.625 11.9244
427.718 10.3336
427.812 9.47251
427.906 8.94543
427.999 8.59427
428.093 8.34553
428.280 8.01738
428.467 7.81052
428.841 7.55986
429.216 7.40672
429.590 7.29733
430.339 7.13764
431.836 6.90342
433.333 6.70045
436.328 6.28940
439.323 5.80627
442.317 5.16865
443.815 4.74882
445.312 4.22417
446.061 3.91276
446.810 3.56921
447.558 3.21341
448.307 2.93079
448.681 2.90141
449.056 3.07361
449.430 3.69997
449.524 3.98719
449.617 4.35497
449.711 4.82538
449.804 5.42703
449.898 6.20078
449.991 7.20033
450.085 8.50142
450.179 10.2119
450.272 12.4888
450.366 15.5671
450.459 19.8095
450.553 25.7889
450.647 34.4881
450.740 47.6140
450.834 68.3946
450.927 103.397
451.021 167.799
451.068 221.482
451.114 301.456
451.161 426.152
451.208 631.087
451.255 986.433
451.302 1617.00
451.351 2679.79
451.400 3468.82
451.449 2873.36
451.499 1858.92
451.548 1178.34
451.598 790.183
451.647 562.484
451.697 421.013
451.747 328.053
451.796 263.962
451.895 183.848
451.995 137.455
452.094 108.140
452.292 74.2680
452.491 55.9453
452.689 44.7894
452.888 37.4089
453.086 32.2311
453.483 25.5312
453.880 21.4445
454.277 18.7200
454.674 16.7847
455.468 14.2289
456.261 12.6179
457.055 11.5045
457.849 10.6819
459.437 9.52450
461.024 8.71507
464.199 7.53223
467.375 6.49869
468.962 5.93104
470.550 5.26602
471.344 4.87783
472.137 4.44320
472.931 3.96588
473.725 3.49467
474.122 3.31990
474.519 3.28120
474.916 3.57772
475.114 3.99066
475.213 4.31044
475.313 4.73633
475.412 5.30215
475.511 6.05255
475.610 7.05222
475.660 7.67281
475.709 8.39305
475.809 10.2118
475.908 12.7076
476.007 16.1965
476.106 21.1852
476.206 28.5357
476.305 39.7510
476.404 57.7209
476.503 88.4188
476.553 112.282
476.602 145.685
476.652 194.011
476.702 266.776
476.751 381.732
476.801 573.869
476.850 914.496
476.900 1537.55
476.950 2555.03
477.000 3316.31
477.050 2754.17
477.100 1786.50
477.132 1336.39
477.164 1019.27
477.227 637.716
477.290 435.085
477.354 317.623
477.417 243.787
477.481 194.568
477.608 134.850
477.734 101.162
477.861 80.1784
478.115 56.1684
478.369 43.2449
478.622 35.3663
478.876 30.1347
479.130 26.4409
479.637 21.6111
480.145 18.6131
480.398 17.5129
480.652 16.6407
480.779 16.3499
480.906 16.3744
480.969 16.7678
481.001 17.2227
481.033 18.0404
481.064 19.5775
481.096 22.7118
481.112 25.5330
481.128 29.9173
481.144 37.0441
481.160 48.5719
481.180 71.5204
481.200 89.2125
481.220 77.3938
481.241 56.0014
481.253 45.9263
481.266 38.7801
481.291 30.0465
481.317 25.3050
481.342 22.5094
481.368 20.7114
481.393 19.4886
481.444 17.9488
481.495 17.0247
481.546 16.4074
481.647 15.6132
481.851 14.7196
482.054 14.1564
482.461 13.3695
482.868 12.7846
483.682 11.9075
484.495 11.2555
486.123 10.3221
487.750 9.66614
491.005 8.75816
492.633 8.42059
493.039 8.35237
493.446 8.30886
493.650 8.31747
493.751 8.34389
493.853 8.40472
493.955 8.54514
494.006 8.68272
494.057 8.91808
494.107 9.36208
494.133 9.74195
494.158 10.3259
494.184 11.2855
494.209 12.9771
494.235 16.2576
494.247 19.0448
494.260 23.0596
494.280 32.0579
494.300 38.0147
494.320 32.0046
494.340 23.0470
494.362 16.8441
494.384 13.5831
494.407 11.7824
494.429 10.7135
494.451 10.0358
494.473 9.58177
494.517 9.03214
494.561 8.72416
494.606 8.53422
494.694 8.31804
494.782 8.20032
494.871 8.12591
495.048 8.03298
495.401 7.92374
495.755 7.84454
497.170 7.58283
500.000 7.08846
503.897 6.32333
505.845 5.84482
507.794 5.24317
508.768 4.87332
509.742 4.44179
510.717 3.93951
511.691 3.38333
512.178 3.11947
512.665 2.93025
513.152 2.96176
513.396 3.16609
513.517 3.35228
513.639 3.61842
513.761 3.99146
513.883 4.50811
514.005 5.22055
514.065 5.67251
514.126 6.20311
514.187 6.82919
514.248 7.56852
514.370 9.48471
514.492 12.2157
514.613 16.1870
514.735 22.1345
514.857 31.3683
514.979 46.4194
515.100 72.5946
515.161 93.2718
515.222 122.585
515.283 165.637
515.344 231.667
515.405 338.473
515.466 522.701
515.527 863.701
515.557 1139.29
515.588 1521.45
515.644 2534.37
515.700 3293.97
515.756 2739.22
515.813 1780.38
515.877 1068.44
515.942 691.045
516.007 481.285
516.072 355.957
516.136 275.545
516.201 221.157
516.331 154.200
516.460 115.974
516.590 91.9561
516.848 64.3140
517.107 49.3586
517.366 40.2191
517.625 34.1492
517.884 29.8696
518.402 24.2936
518.920 20.8629
519.438 18.5583
519.956 16.9112
520.992 14.7227
522.028 13.3379
523.064 12.3823
524.099 11.6817
526.171 10.7175
528.243 10.0782
530.315 9.61708
532.386 9.26409
536.530 8.74808
540.673 8.37681
544.817 8.08753
545.852 8.02505
546.888 7.96860
547.406 7.94590
547.924 7.93673
548.183 7.94956
548.442 8.00880
548.572 8.09713
548.636 8.18328
548.701 8.33224
548.766 8.62018
548.798 8.87464
548.831 9.27771
548.863 9.97162
548.895 11.2883
548.911 12.4280
548.928 14.1723
548.944 16.9372
548.960 21.3199
548.980 29.4240
549.000 34.7896
549.020 29.3806
549.040 21.3177
549.054 17.3523
549.069 14.7185
549.083 12.9687
549.097 11.7777
549.125 10.3387
549.154 9.55246
549.182 9.07869
549.210 8.77470
549.267 8.42032
549.324 8.22993
549.380 8.11562
549.494 7.98974
549.607 7.92400
549.721 7.88406
549.948 7.83690
550.401 7.78670
550.855 7.75343
551.762 7.69959
552.670 7.65090
556.299 7.46481
558.114 7.36649
559.021 7.31218
559.929 7.25099
560.836 7.17762
561.290 7.13361
561.744 7.08302
561.970 7.05545
562.197 7.02777
562.424 7.00406
562.651 6.99730
562.764 7.01160
562.878 7.05342
562.991 7.15241
563.105 7.38117
563.218 7.94810
563.275 8.54259
563.331 9.62304
563.388 11.7942
563.417 13.7560
563.445 16.8843
563.473 22.2552
563.502 32.2333
563.516 40.6126
563.530 52.9971
563.544 71.7185
563.558 99.7961
563.569 128.390
563.579 161.651
563.600 208.180
563.621 174.347
563.642 115.656
563.663 76.1256
563.684 53.4684
563.705 40.1512
563.726 31.8922
563.747 26.4237
563.768 22.6619
563.810 17.9305
563.852 15.1807
563.895 13.4339
563.979 11.4048
564.063 10.2998
564.147 9.62209
564.231 9.17106
564.316 8.85246
564.484 8.43641
564.652 8.17956
564.821 8.00606
564.989 7.88114
565.326 7.71271
565.663 7.60333
566.337 7.46592
567.010 7.37883
567.684 7.31528
569.031 7.22176
571.726 7.08865
574.421 6.98241
585.200 6.63026
595.979 6.29989
598.674 6.21025
601.369 6.10834
602.716 6.04647
603.390 6.00994
604.064 5.96728
604.738 5.91577
605.074 5.88635
605.411 5.85686
605.580 5.84486
605.748 5.83930
605.917 5.84974
606.085 5.90167
606.169 5.96320
606.253 6.07439
606.338 6.28131
606.422 6.69096
606.506 7.59261
606.548 8.46902
606.590 9.97104
606.632 12.7847
606.653 15.1752
606.674 18.7707
606.695 24.5067
606.716 34.1109
606.738 51.3795
606.748 64.8854
606.759 83.1822
606.769 106.774
606.779 134.451
606.800 172.804
606.821 144.444
606.842 95.6517
606.855 72.2873
606.869 56.0972
606.896 36.8415
606.924 26.7928
606.951 21.0338
606.978 17.4278
607.005 15.0392
607.060 12.1469
607.114 10.5222
607.169 9.51135
607.278 8.35645
607.387 7.73450
607.496 7.35508
607.605 7.10260
607.714 6.92386
607.932 6.68913
608.150 6.54259
608.586 6.36893
609.022 6.26760
609.458 6.19928
610.330 6.10833
611.202 6.04572
612.075 5.99634
613.819 5.91621
617.307 5.78426
620.796 5.66387
634.750 5.17707
648.704 4.59856
655.681 4.23089
657.425 4.11924
659.169 3.98858
660.041 3.91065
660.478 3.86744
660.914 3.82272
661.350 3.78525
661.568 3.78067
661.786 3.80855
661.895 3.85119
662.004 3.93466
662.113 4.09840
662.222 4.43597
662.331 5.20824
662.385 5.98265
662.440 7.34948
662.494 10.0175
662.522 12.3770
662.549 16.0752
662.576 22.3000
662.603 33.5769
662.617 42.8793
662.631 56.2626
662.637 65.1644
662.644 76.0032
662.651 89.1794
662.658 105.071
662.668 135.636
662.679 171.355
662.700 219.872
662.711 210.365
662.721 182.026
662.742 118.723
662.763 77.0121
662.784 53.0473
662.805 38.8136
662.826 29.9687
662.847 24.1090
662.867 20.0801
662.909 15.0211
662.951 12.0908
662.993 10.2367
663.076 8.09722
663.159 6.93966
663.243 6.23555
663.326 5.76922
663.409 5.44188
663.576 5.01648
663.743 4.75508
663.909 4.57866
664.076 4.45133
664.410 4.27807
664.743 4.16314
665.410 4.01213
666.077 3.90872
666.744 3.82675
668.077 3.69143
673.412 3.23317
678.747 2.74999
684.082 2.19065
689.417 1.53548
692.084 1.17754
694.752 0.823336
697.419 0.541935
698.086 0.503038
698.753 0.488115
699.420 0.507632
699.753 0.535007
700.087 0.577631
700.420 0.639087
700.754 0.723987
701.087 0.838576
701.420 0.991220
701.754 1.19382
702.087 1.46332
702.421 1.82539
702.754 2.32030
703.088 3.01531
703.421 4.02980
703.754 5.59860
704.088 8.24202
704.421 13.3396
704.588 17.9698
704.755 25.7133
704.921 40.3580
705.005 53.2813
705.088 74.0079
705.172 110.558
705.213 140.287
705.255 183.899
705.297 251.569
705.338 362.975
705.380 558.927
705.422 916.282
705.461 1453.07
705.500 1830.48
705.539 1474.73
705.579 911.726
705.607 629.016
705.635 445.327
705.664 325.561
705.692 245.438
705.749 150.582
705.806 100.102
705.863 70.4828
705.920 51.8803
705.977 39.4911
706.033 30.9071
706.147 20.1754
706.261 14.0795
706.374 10.3666
706.488 7.99934
706.545 7.14123
706.602 6.44411
706.715 5.41182
706.829 4.73219
706.943 4.30132
707.056 4.05235
707.170 3.94257
707.397 4.03475
707.625 4.44330
707.852 5.10977
708.307 7.16751
708.762 10.3276
709.216 15.0077
709.671 22.0061
710.126 32.7822
710.581 50.1480
711.035 79.9612
711.490 135.878
711.717 183.303
711.945 254.992
712.172 368.955
712.399 560.875
712.627 905.184
712.854 1544.72
713.077 2572.73
713.300 3359.79
713.523 2805.94
713.746 1820.19
713.992 1108.08
714.239 721.038
714.485 502.804
714.732 370.873
714.978 285.799
715.224 227.909
715.717 156.411
716.210 115.430
716.703 89.6010
717.688 59.7168
718.674 43.3694
719.659 33.1785
720.645 26.1833
721.631 20.9919
723.602 13.3555
724.587 10.1974
725.573 7.24500
726.558 4.67377
727.051 3.92644
727.298 3.92314
727.421 4.08444
727.544 4.39991
727.667 4.92007
727.790 5.71365
727.852 6.24176
727.914 6.87724
727.975 7.63869
728.037 8.54849
728.160 10.9277
728.283 14.3131
728.406 19.1615
728.530 26.1944
728.653 36.5967
728.776 52.4028
728.899 77.3020
729.022 118.444
729.146 190.853
729.207 248.218
729.269 329.296
729.330 446.992
729.392 622.506
729.454 889.853
729.515 1296.09
729.608 2216.70
729.700 2926.30
729.793 2467.87
729.885 1639.12
729.948 1224.96
730.011 935.607
730.073 734.520
730.136 592.312
730.262 411.651
730.387 306.813
730.513 240.636
730.638 196.154
730.889 141.486
731.140 110.034
731.392 90.0218
731.894 66.4751
732.396 53.3004
732.898 44.9703
733.400 39.2480
733.902 35.0797
734.907 29.4023
735.911 25.6966
737.919 21.0913
739.928 18.2850
741.937 16.3563
745.954 13.8075
749.971 12.1369
753.988 10.9092
762.023 9.10165
770.057 7.64309
774.074 6.92291
778.091 6.14065
782.109 5.21100
784.117 4.64328
786.126 3.96167
788.134 3.11677
789.139 2.62740
790.143 2.13611
790.645 1.93974
791.147 1.85780
791.398 1.90558
791.649 2.05986
791.901 2.38533
792.026 2.64411
792.152 2.99272
792.277 3.45952
792.403 4.08225
792.528 4.91579
792.654 6.03569
792.779 7.55608
792.905 9.64274
793.030 12.5563
793.156 16.7126
793.281 22.8120
793.407 32.0686
793.532 46.7826
793.658 71.6277
793.784 117.214
793.846 155.012
793.909 210.837
793.972 297.113
794.035 436.515
794.097 673.416
794.160 1083.13
794.230 1809.92
794.300 2368.47
794.370 1982.52
794.440 1291.87
794.493 918.119
794.546 671.470
794.599 508.434
794.652 397.695
794.758 263.499
794.863 189.353
794.969 144.184
795.075 114.654
795.287 79.4443
795.498 59.8502
795.710 47.7090
795.922 39.5817
796.133 33.8308
796.557 26.3233
796.980 21.7003
797.403 18.5934
797.827 16.3692
798.673 13.3954
799.520 11.4828
801.213 9.09614
802.906 7.56946
804.600 6.41438
807.986 4.53061
809.679 3.65500
811.373 2.78892
813.066 1.96693
814.759 1.37150
815.182 1.31766
815.606 1.33685
815.817 1.38328
816.029 1.46090
816.241 1.57622
816.452 1.73702
816.664 1.95319
816.876 2.23666
817.087 2.60290
817.299 3.07076
817.511 3.66512
817.722 4.41683
818.146 6.56959
818.569 10.0418
818.992 15.7715
819.416 25.6095
819.839 43.5482
820.051 58.1608
820.262 79.3202
820.474 111.115
820.685 161.037
820.897 244.043
821.109 391.863
821.320 677.116
821.426 916.361
821.532 1257.55
821.716 2123.94
821.900 2793.58
822.084 2348.70
