Gd-158(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1791.87 0.0951791
1794.98 0.0681212
1798.10 0.0517463
1801.21 0.0411311
1807.43 0.0287923
1813.66 0.0223691
1826.11 0.0171066
1838.56 0.0172923
1844.79 0.0195538
1851.01 0.0245740
1857.24 0.0360384
1860.35 0.0476385
1863.47 0.0688656
1865.02 0.0867777
1866.58 0.114131
1868.14 0.159023
1869.69 0.240312
1870.47 0.308459
1871.25 0.411749
1872.03 0.579511
1872.81 0.879106
1873.19 1.12621
1873.58 1.49565
1873.78 1.75385
1873.97 2.08359
1874.17 2.51878
1874.36 3.10275
1874.56 3.92099
1874.65 4.45388
1874.75 5.10284
1874.85 5.91316
1874.95 6.91993
1875.04 8.20509
1875.14 9.88010
1875.24 12.1441
1875.33 15.2310
1875.43 19.6285
1875.53 26.1651
1875.63 36.5306
1875.72 53.6611
1875.82 84.1559
1875.87 108.379
1875.92 140.510
1876.01 225.552
1876.10 282.579
1876.19 226.586
1876.28 142.084
1876.35 98.6009
1876.42 70.3100
1876.49 51.8662
1876.55 39.6529
1876.69 24.8837
1876.83 16.9768
1876.96 12.2485
1877.10 9.25378
1877.37 5.79195
1877.64 3.95865
1877.91 2.87471
1878.18 2.18193
1878.45 1.71421
1878.99 1.13755
1879.53 0.810724
1880.08 0.607882
1880.62 0.473656
1881.70 0.312138
1882.78 0.222694
1883.87 0.168013
1884.95 0.132269
1887.12 0.0899911
1889.29 0.0670777
1893.62 0.0449075
1897.95 0.0357731
1902.29 0.0324196
1906.62 0.0337373
1908.79 0.0415240
1909.87 0.0690679
1910.14 0.0958455
1910.41 0.167296
1910.55 0.259707
1910.68 0.490108
1910.75 0.765893
1910.82 1.37080
1910.85 2.00108
1910.89 3.17430
1910.92 5.64486
1910.94 7.92364
1910.95 11.3381
1910.98 18.0314
1911.00 22.6561
1911.02 18.0317
1911.05 11.3384
1911.06 7.92398
1911.08 5.75341
1911.11 3.27252
1911.14 2.07682
1911.18 1.44347
1911.24 0.808070
1911.31 0.520366
1911.44 0.276138
1911.57 0.178314
1911.83 0.102134
1912.09 0.0737298
1913.13 0.0456540
1915.21 0.0406450
1919.37 0.0468798
1923.53 0.0608536
1927.69 0.0874181
1929.77 0.109936
1931.85 0.144281
1933.93 0.200333
1936.01 0.301054
1937.05 0.384655
1938.09 0.510455
1939.13 0.712489
1939.65 0.862919
1939.91 0.956961
1940.17 1.06747
1940.43 1.19853
1940.69 1.35554
1940.95 1.54583
1941.21 1.77945
1941.47 2.07060
1941.73 2.43971
1941.99 2.91713
1942.25 3.54938
1942.51 4.41065
1942.77 5.62482
1943.03 7.41053
1943.29 10.1807
1943.55 14.7823
1943.68 18.2920
1943.81 23.1318
1943.94 29.9982
1944.07 40.0244
1944.20 55.0057
1944.33 77.3875
1944.51 123.867
1944.70 155.556
1944.89 125.171
1945.07 78.4022
1945.25 49.4624
1945.43 32.8055
1945.60 22.9016
1945.78 16.7751
1946.13 9.98850
1946.49 6.58113
1946.84 4.64986
1947.19 3.45569
1947.90 2.12321
1948.60 1.43592
1949.31 1.03702
1950.02 0.785421
1950.72 0.616961
1952.13 0.412164
1953.54 0.297760
1954.96 0.227689
1956.37 0.182062
1959.19 0.129200
1962.01 0.102606
1967.66 0.0857749
1973.30 0.102197
1976.13 0.128549
1978.95 0.181107
1980.36 0.226585
1981.77 0.296398
1983.19 0.410673
1984.60 0.615223
1985.30 0.784071
1986.01 1.03629
1986.36 1.21184
1986.71 1.43690
1987.07 1.73191
1987.24 1.91446
1987.42 2.12767
1987.60 2.38030
1987.77 2.67903
1987.95 3.04004
1988.13 3.47646
1988.30 4.01718
1988.48 4.68962
1988.66 5.55025
1988.83 6.66140
1989.01 8.14703
1989.18 10.1662
1989.36 13.0359
1989.54 17.2315
1989.71 23.7395
1989.89 34.2853
1990.07 52.4427
1990.24 84.5253
1990.42 135.018
1990.60 168.208
1990.78 134.277
1990.96 83.9396
1991.10 56.9347
1991.24 39.9690
1991.38 29.0829
1991.52 21.9654
1991.81 13.6195
1992.09 9.21126
1992.37 6.61487
1992.65 4.97664
1993.22 3.10093
1993.78 2.11424
1994.35 1.53332
1994.91 1.16309
1995.48 0.912861
1996.61 0.606005
1997.74 0.432489
1998.87 0.324815
2000.00 0.253419
2001.77 0.182021
2003.53 0.137654
2007.06 0.0875799
2010.59 0.0613609
2014.12 0.0458721
2021.18 0.0291402
2028.24 0.0206908
2035.30 0.0157939
2042.36 0.0126882
2056.48 0.00911096
2070.60 0.00724470
2084.72 0.00628519
2098.83 0.00649467
2105.89 0.00980236
2107.66 0.0133948
2109.42 0.0236491
2110.31 0.0378747
2111.19 0.0777032
2111.63 0.132024
2112.07 0.280971
2112.29 0.479376
2112.40 0.668863
2112.51 0.998984
2112.62 1.66064
2112.68 2.26223
2112.73 3.25824
2112.79 5.07896
2112.82 6.64234
2112.84 8.92427
2112.87 12.7291
2112.90 19.0599
2112.93 31.4029
2112.94 41.6793
2112.95 55.9953
2112.98 89.7772
2113.00 112.053
2113.02 89.7779
2113.05 55.9964
2113.06 39.9788
2113.08 29.0803
2113.09 21.7850
2113.11 16.7899
2113.14 10.7192
2113.17 7.37615
2113.21 5.36501
2113.24 4.06933
2113.30 2.58105
2113.37 1.76985
2113.43 1.29406
2113.56 0.775178
2113.68 0.514721
2113.81 0.367868
2114.06 0.215547
2114.57 0.101372
2115.08 0.0600281
2116.10 0.0297351
2117.12 0.0189441
2121.19 0.00834409
2129.33 0.00559682
2145.60 0.00493745
2178.16 0.00559501
2194.44 0.00676114
2210.72 0.00962362
2218.86 0.0131427
2222.93 0.0164658
2227.00 0.0223424
2231.07 0.0346059
2233.10 0.0466742
2235.14 0.0685329
2236.15 0.0869144
2237.17 0.114924
2238.19 0.160847
2239.21 0.243883
2239.72 0.313404
2240.22 0.418847
2240.73 0.590020
2241.24 0.894668
2241.50 1.14665
2241.75 1.52154
2242.00 2.11682
2242.13 2.55520
2242.26 3.14535
2242.39 3.97359
2242.51 5.16487
2242.58 5.97800
2242.64 6.97992
2242.70 8.27677
2242.77 9.93644
2242.83 12.1820
2242.89 15.2096
2242.96 19.5689
2243.02 25.9014
2243.09 35.8780
2243.15 51.9993
2243.21 80.5738
2243.24 102.655
2243.28 131.131
2243.34 210.311
2243.40 263.282
2243.46 211.625
2243.53 133.212
2243.60 76.5493
2243.67 47.3492
2243.74 31.5712
2243.81 22.4578
2243.88 16.6553
2243.96 12.8127
2244.10 8.25112
2244.24 5.72893
2244.39 4.21319
2244.67 2.55015
2244.96 1.70563
2245.25 1.22242
2245.53 0.918691
2245.82 0.716757
2246.39 0.471765
2246.97 0.335289
2247.54 0.251459
2248.11 0.196331
2249.26 0.130647
2250.40 0.0946259
2251.55 0.0727926
2252.70 0.0586415
2254.99 0.0421426
2257.28 0.0334503
2261.87 0.0256432
2266.46 0.0232414
2271.04 0.0233916
2280.21 0.0289901
2284.80 0.0349636
2289.38 0.0445190
2293.97 0.0604846
2298.56 0.0896246
2300.85 0.114103
2303.14 0.151343
2305.43 0.212066
2307.73 0.321198
2308.87 0.411881
2310.02 0.548307
2311.17 0.767799
2311.74 0.931230
2312.31 1.15360
2312.60 1.29641
2312.89 1.46763
2313.17 1.67532
2313.46 1.92957
2313.75 2.24774
2314.03 2.65004
2314.32 3.17270
2314.61 3.86326
2314.89 4.80867
2315.18 6.13921
2315.47 8.10786
2315.75 11.1612
2316.04 16.2758
2316.18 20.1824
2316.33 25.5904
2316.47 33.3654
2316.61 44.7283
2316.76 61.8505
2316.90 87.6876
2317.10 140.473
2317.30 176.939
2317.50 142.790
2317.70 89.4944
2317.87 59.3060
2318.04 40.7471
2318.21 29.2288
2318.38 21.7987
2318.72 13.3044
2319.05 8.89726
2319.39 6.34719
2319.73 4.74816
2320.41 2.93844
2321.08 1.99504
2321.76 1.44294
2322.43 1.09263
2323.11 0.856971
2324.46 0.568851
2325.81 0.406679
2327.16 0.306474
2328.52 0.240452
2331.22 0.161812
2333.92 0.118963
2336.62 0.0935170
2339.33 0.0776463
2344.73 0.0614358
2350.14 0.0573629
2355.55 0.0651827
2356.90 0.0719806
2358.25 0.0878165
2358.93 0.107424
2359.60 0.159183
2359.94 0.227665
2360.28 0.411364
2360.45 0.650396
2360.53 0.877680
2360.62 1.26271
2360.70 2.01512
2360.74 2.67716
2360.78 3.73766
2360.83 5.58300
2360.87 9.17984
2360.89 12.3653
2360.91 17.3693
2360.93 25.5837
2360.95 39.6177
2360.98 63.0953
2361.00 79.0856
2361.02 63.0960
2361.05 39.6188
2361.07 24.1372
2361.10 15.6900
2361.12 10.6802
2361.15 7.77334
2361.17 5.82794
2361.19 4.56819
2361.24 2.99863
2361.29 2.12269
2361.34 1.58669
2361.44 0.993874
2361.54 0.691488
2361.64 0.517042
2361.83 0.334969
2362.22 0.197206
2362.61 0.147775
2363.39 0.113894
2364.18 0.104671
2367.31 0.114818
2370.43 0.151746
2373.56 0.222858
2375.13 0.282728
2376.69 0.373067
2378.26 0.518307
2379.04 0.626245
2379.43 0.693635
2379.82 0.772733
2380.21 0.866663
2380.60 0.978746
2381.00 1.11431
2381.39 1.28036
2381.78 1.48670
2382.17 1.74740
2382.56 2.08321
2382.95 2.52567
2383.34 3.12636
2383.73 3.96458
2384.12 5.18443
2384.52 7.04984
2384.91 10.0862
2385.30 15.4316
2385.49 19.7093
2385.69 25.7500
2385.88 34.5135
2386.08 47.0429
2386.39 75.3414
2386.70 94.2876
2387.01 75.5255
2387.32 47.2579
2387.67 27.5936
2388.01 17.2928
2388.36 11.6345
2388.70 8.29155
2389.05 6.17635
2389.39 4.77073
2390.08 3.08164
2390.77 2.14825
2391.46 1.58216
2392.85 0.959633
2394.23 0.643885
2395.61 0.462252
2396.99 0.348329
2398.37 0.272265
2401.13 0.180047
2403.89 0.128440
2406.65 0.0966359
2409.41 0.0756591
2414.94 0.0505379
2420.46 0.0366202
2425.98 0.0281018
2431.51 0.0225107
2442.55 0.0158792
2453.60 0.0123002
2475.69 0.00907662
2497.78 0.00858540
2508.83 0.00933137
2519.87 0.0112679
2530.92 0.0159254
2536.44 0.0207122
2541.97 0.0295189
2544.73 0.0369662
2547.49 0.0483566
2550.25 0.0670725
2553.01 0.101052
2554.39 0.129584
2555.77 0.173013
2557.16 0.243876
2558.54 0.371210
2559.23 0.477162
2559.92 0.636521
2560.61 0.893151
2561.30 1.34412
2561.64 1.71177
2561.99 2.25213
2562.16 2.62485
2562.33 3.09507
2562.51 3.70748
2562.68 4.51484
2562.85 5.62290
2563.02 7.17902
2563.20 9.48732
2563.37 13.0600
2563.46 15.6659
2563.54 19.0608
2563.63 23.6356
2563.71 29.9674
2563.80 39.1187
2563.89 52.4390
2563.97 72.5010
2564.06 102.744
2564.18 164.426
2564.30 206.586
2564.42 166.396
2564.54 104.282
2564.62 74.7088
2564.71 54.8800
2564.87 32.1202
2565.03 20.6266
2565.19 14.2756
2565.36 10.4058
2565.52 7.91708
2565.84 5.00333
2566.17 3.44045
2566.49 2.50875
2566.82 1.90985
2567.14 1.50362
2567.79 1.00104
2568.44 0.715434
2569.09 0.537455
2569.74 0.419556
2571.04 0.277977
2572.34 0.200042
2573.64 0.153312
2574.94 0.124006
2577.53 0.0956206
2578.83 0.0933507
2580.13 0.101762
2581.43 0.131934
2582.08 0.165965
2582.73 0.230330
2583.05 0.285354
2583.38 0.369656
2583.70 0.507605
2584.03 0.754433
2584.19 0.959991
2584.35 1.26626
2584.52 1.75835
2584.68 2.60948
2584.84 4.30087
2584.92 5.83340
2584.96 6.94154
2585.00 8.35555
2585.04 10.3005
2585.08 12.9236
2585.13 16.7809
2585.17 22.4212
2585.19 26.5489
2585.21 31.5832
2585.23 38.1027
2585.25 46.6979
2585.27 58.9121
2585.29 74.9130
2585.31 96.9774
2585.33 127.172
2585.36 204.614
2585.40 254.585
2585.42 238.560
2585.44 202.733
2585.47 127.444
2585.51 80.9619
2585.54 53.8860
2585.58 37.7882
2585.61 27.9648
2585.68 16.7958
2585.74 11.1275
2585.81 7.85485
2585.88 5.85752
2586.01 3.61336
2586.15 2.44461
2586.28 1.76950
2586.41 1.34192
2586.55 1.05424
2586.82 0.702295
2587.09 0.504255
2587.36 0.381838
2587.62 0.301113
2588.16 0.203769
2588.70 0.149706
2589.77 0.0943761
2590.85 0.0677128
2591.92 0.0526404
2594.07 0.0366914
2596.22 0.0285781
2598.37 0.0237371
2602.67 0.0183311
2611.26 0.0140017
2619.86 0.0132196
2628.45 0.0153439
2632.75 0.0183309
2637.05 0.0242472
2641.35 0.0373672
2643.50 0.0505928
2645.65 0.0747995
2646.72 0.0952307
2647.80 0.126406
2648.87 0.177516
2649.94 0.269779
2650.48 0.346920
2651.02 0.463370
2651.56 0.651548
2652.09 0.985050
2652.36 1.25860
2652.63 1.66478
2652.90 2.30514
2653.03 2.77149
2653.17 3.39468
2653.30 4.26075
2653.44 5.49196
2653.50 6.31600
2653.57 7.33810
2653.64 8.62612
2653.71 10.2791
2653.77 12.4827
2653.84 15.4059
2653.91 19.4479
2653.97 25.2275
2654.04 33.8177
2654.11 47.1397
2654.18 68.6368
2654.24 103.751
2654.32 165.954
2654.40 208.517
2654.48 168.104
2654.56 105.434
2654.61 76.7287
2654.66 57.2227
2654.76 34.2190
2654.86 22.2411
2654.96 15.5335
2655.06 11.3825
2655.16 8.70121
2655.36 5.52959
2655.56 3.81537
2655.76 2.78832
2656.17 1.67588
2656.57 1.11645
2656.97 0.797779
2657.37 0.598422
2657.77 0.466102
2658.57 0.306287
2659.38 0.217281
2660.18 0.162693
2660.98 0.126823
2662.59 0.0841139
2664.20 0.0606321
2665.80 0.0463614
2667.41 0.0370514
2670.62 0.0260602
2673.83 0.0200953
2680.26 0.0142566
2686.68 0.0117406
2693.11 0.0106856
2699.53 0.0110793
2702.74 0.0146677
2704.35 0.0289353
2705.15 0.0823072
2705.35 0.133993
2705.55 0.269125
2705.65 0.439123
2705.75 0.843110
2705.80 1.29501
2705.85 2.22614
2705.88 3.10200
2705.90 4.56871
2705.93 7.20075
2705.95 12.3380
2705.98 19.7696
2706.00 24.6673
2706.02 19.7698
2706.05 12.3382
2706.07 7.79680
2706.09 5.15199
2706.13 2.62928
2706.18 1.56592
2706.22 1.04214
2706.31 0.552283
2706.40 0.342468
2706.57 0.170638
2706.74 0.104423
2707.44 0.0349999
2708.84 0.0162786
2711.63 0.0114965
2717.21 0.0105869
2728.37 0.0115384
2739.53 0.0137782
2750.69 0.0178738
2761.85 0.0261278
2767.43 0.0339433
2773.01 0.0476946
2778.59 0.0760887
2781.38 0.103718
2784.17 0.153223
2785.57 0.194404
2786.96 0.256549
2788.36 0.356975
2789.06 0.432314
2789.75 0.535277
2790.45 0.681723
2790.80 0.779230
2791.15 0.899363
2791.50 1.05063
2791.85 1.24420
2792.20 1.49738
2792.54 1.83618
2792.89 2.30685
2793.24 2.98516
2793.59 4.01239
2793.94 5.66558
2794.11 6.90648
2794.29 8.58388
2794.46 10.9521
2794.64 14.3852
2794.81 19.6532
2794.99 28.0697
2795.16 42.3093
2795.33 67.0410
2795.52 107.771
2795.70 137.626
2795.88 112.628
2796.07 70.8372
2796.20 48.8673
2796.34 34.6385
2796.48 25.4239
2796.62 19.2858
2796.89 12.0420
2797.17 8.16907
2797.45 5.88493
2797.72 4.43392
2798.27 2.77365
2798.83 1.89624
2799.38 1.37987
2799.93 1.04994
2800.48 0.827310
2801.58 0.554319
2802.69 0.400076
2803.79 0.304692
2804.89 0.241768
2807.10 0.166911
2809.30 0.126269
2813.72 0.0874576
2818.13 0.0724492
2822.54 0.0680741
2831.36 0.0780455
2835.78 0.0923489
2840.19 0.116000
2842.39 0.133091
2843.50 0.143466
2844.60 0.155349
2845.15 0.161949
2845.70 0.169024
2846.81 0.184847
2847.91 0.203268
2849.01 0.224863
2850.12 0.250382
2851.22 0.280809
2852.32 0.317457
2853.42 0.362113
2854.53 0.417248
2855.63 0.486360
2856.73 0.574521
2857.84 0.689300
2858.94 0.842368
2860.04 1.05240
2861.15 1.35064
2862.25 1.79200
2863.35 2.47866
2864.45 3.61185
2865.56 5.60198
2866.11 7.14634
2866.66 9.21398
2867.73 14.7322
2868.80 18.4790
2869.87 14.8643
2870.94 9.31494
2871.92 5.97536
2872.89 4.00704
2873.87 2.82442
2874.84 2.08115
2876.79 1.25141
2878.74 0.830930
2880.69 0.591115
2882.64 0.442436
2886.55 0.276140
2890.45 0.190919
2894.35 0.142278
2898.25 0.112769
2902.15 0.0946530
2909.95 0.0807618
2913.85 0.0846467
2917.76 0.100388
2921.66 0.142162
2923.61 0.185985
2925.56 0.266282
2926.53 0.333425
2927.51 0.434408
2928.48 0.596086
2929.46 0.878039
2929.95 1.10508
2930.19 1.25414
2930.44 1.43621
2930.68 1.66171
2930.92 1.94550
2931.17 2.30930
2931.29 2.53084
2931.41 2.78360
2931.53 3.07872
2931.65 3.42312
2931.90 4.30887
2932.14 5.58167
2932.39 7.48514
2932.63 10.5180
2932.75 12.7321
2932.87 15.6658
2933.00 19.6257
2933.12 25.0589
2933.24 32.5801
2933.36 42.7867
2933.58 68.0437
2933.80 83.2602
2934.02 65.2870
2934.24 40.6275
2934.37 30.1118
2934.51 22.7613
2934.77 13.8796
2935.04 9.18056
2935.31 6.47125
2935.58 4.78898
2935.84 3.68025
2936.38 2.36319
2936.91 1.64403
2937.44 1.21013
2938.51 0.736151
2939.58 0.496904
2940.65 0.359602
2941.72 0.273560
2942.78 0.216067
2944.92 0.146300
2947.06 0.107062
2951.33 0.0665261
2955.60 0.0468107
2959.87 0.0355815
2968.41 0.0236419
2976.96 0.0175486
2985.50 0.0139167
3002.59 0.00988607
3019.68 0.00786398
3036.76 0.00704079
3045.31 0.00723058
3053.85 0.00858682
3058.12 0.0107041
3060.26 0.0128464
3062.39 0.0167613
3064.53 0.0251162
3065.60 0.0334211
3066.66 0.0485440
3067.20 0.0612802
3067.73 0.0807324
3068.27 0.112628
3068.80 0.170412
3069.07 0.218779
3069.33 0.292159
3069.60 0.411321
3069.87 0.624055
3070.14 1.06157
3070.27 1.48046
3070.40 2.20045
3070.54 3.62274
3070.60 4.91188
3070.67 6.98354
3070.74 10.7470
3070.77 13.7944
3070.80 18.2903
3070.84 25.5239
3070.85 30.7479
3070.87 37.1439
3070.89 46.1291
3070.90 57.4459
3070.92 73.6555
3070.94 94.0181
3070.95 121.672
3070.97 151.313
3071.00 187.811
3071.02 175.688
3071.03 149.184
3071.07 93.7991
3071.09 66.2263
3071.11 47.9129
3071.13 35.7460
3071.16 27.7648
3071.20 17.7746
3071.25 12.2554
3071.29 8.92685
3071.34 6.77837
3071.43 4.27798
3071.52 2.93940
3071.61 2.14230
3071.70 1.63028
3071.79 1.28223
3071.97 0.851511
3072.15 0.608078
3072.33 0.456490
3072.51 0.355774
3072.87 0.234271
3073.23 0.166967
3073.59 0.125754
3073.95 0.0987214
3074.67 0.0666104
3075.39 0.0491100
3076.83 0.0318486
3078.27 0.0242595
3079.71 0.0206909
3082.59 0.0193504
3085.48 0.0241800
3086.92 0.0304846
3088.36 0.0427205
3089.08 0.0532818
3089.80 0.0695559
3090.52 0.0964746
3091.24 0.145444
3091.60 0.186698
3091.96 0.249292
3092.32 0.351209
3092.68 0.533785
3092.86 0.685823
3093.04 0.912786
3093.22 1.27547
3093.40 1.90785
3093.58 3.16032
3093.67 4.30577
3093.76 6.20157
3093.81 7.65084
3093.85 9.66492
3093.90 12.5723
3093.94 16.9703
3093.97 20.1324
3093.99 24.0216
3094.01 29.3518
3094.03 36.1665
3094.06 45.8992
3094.08 58.8565
3094.10 77.9740
3094.12 104.283
3094.14 134.101
3094.16 167.237
3094.20 208.267
3094.22 196.038
3094.24 166.863
3094.28 103.989
3094.31 66.9822
3094.35 44.8140
3094.38 31.5372
3094.42 23.3878
3094.48 14.0839
3094.55 9.34195
3094.62 6.62817
3094.69 4.93894
3094.83 3.04003
3094.97 2.05622
3095.11 1.48266
3095.24 1.11963
3095.38 0.875518
3095.66 0.577962
3095.93 0.410469
3096.21 0.306983
3096.49 0.238612
3097.04 0.156742
3097.59 0.111457
3098.14 0.0838058
3098.69 0.0656897
3099.80 0.0441595
3100.90 0.0323544
3103.11 0.0204950
3105.32 0.0149502
3107.53 0.0119291
3111.94 0.00896024
3120.78 0.00716554
3129.61 0.00736840
3138.45 0.00935117
3142.86 0.0116657
3147.28 0.0160796
3149.49 0.0198732
3151.70 0.0257254
3153.91 0.0354149
3156.11 0.0531293
3157.22 0.0680893
3158.32 0.0909296
3159.43 0.128363
3160.53 0.196074
3161.08 0.252634
3161.63 0.338251
3162.19 0.476834
3162.74 0.723035
3163.01 0.925013
3163.29 1.22538
3163.57 1.69992
3163.70 2.04769
3163.84 2.51381
3163.98 3.15835
3164.12 4.08454
3164.26 5.48158
3164.33 6.46166
3164.39 7.72542
3164.46 9.39131
3164.53 11.6447
3164.60 14.7868
3164.67 19.3283
3164.74 26.1741
3164.81 36.9917
3164.88 54.8837
3164.95 84.9775
3165.02 135.976
3165.10 170.048
3165.18 136.103
3165.25 85.0745
3165.33 52.0391
3165.41 33.6758
3165.49 23.1536
3165.57 16.7503
3165.64 12.6221
3165.72 9.82653
3165.88 6.41514
3166.03 4.50374
3166.19 3.33088
3166.50 2.03003
3166.81 1.36449
3167.13 0.979595
3167.44 0.737332
3167.75 0.575099
3168.37 0.378178
3169.00 0.267796
3169.62 0.199795
3170.25 0.155024
3171.49 0.101436
3172.74 0.0718843
3173.99 0.0538548
3175.24 0.0420677
3177.73 0.0280787
3180.23 0.0204168
3182.72 0.0157665
3185.22 0.0127322
3190.21 0.00914121
3195.20 0.00717697
3205.18 0.00521159
3225.14 0.00382591
3245.10 0.00341857
3285.03 0.00356595
3304.99 0.00435859
3314.97 0.00663905
3319.96 0.0149651
3321.21 0.0234061
3322.45 0.0470607
3323.08 0.0794960
3323.70 0.169246
3324.01 0.289847
3324.33 0.613168
3324.48 1.03017
3324.56 1.41983
3324.64 2.08008
3324.72 3.33032
3324.75 4.41992
3324.79 6.13256
3324.83 9.03061
3324.87 14.4355
3324.89 19.1455
3324.91 25.8445
3324.93 36.0511
3324.95 51.6294
3324.97 82.6078
3325.00 103.262
3325.03 82.6085
3325.05 51.6302
3325.07 36.0519
3325.09 25.8452
3325.11 19.1461
3325.13 14.8284
3325.16 9.43606
3325.20 6.48101
3325.24 4.67086
3325.28 3.54354
3325.35 2.23403
3325.43 1.52705
3325.50 1.11337
3325.65 0.664816
3325.95 0.315222
3326.24 0.184289
3326.84 0.0866048
3327.44 0.0512872
3328.63 0.0254737
3329.82 0.0163176
3334.58 0.00749398
3344.12 0.00561100
3363.18 0.00616097
3382.24 0.00792136
3401.31 0.0112754
3410.84 0.0141024
3420.37 0.0183976
3429.90 0.0253836
3439.43 0.0378967
3444.20 0.0482625
3448.97 0.0638386
3453.73 0.0888173
3456.11 0.107395
3457.31 0.119008
3458.50 0.132637
3459.69 0.148805
3460.88 0.168150
3462.07 0.191600
3463.26 0.220352
3463.86 0.237252
3464.46 0.256188
3465.65 0.301548
3466.84 0.360217
3468.03 0.437768
3469.22 0.543371
3470.41 0.691889
3471.60 0.910078
3472.80 1.24738
3473.99 1.80612
3474.58 2.23086
3475.18 2.81363
3475.77 3.63842
3476.37 4.83457
3476.97 6.61387
3477.56 9.25012
3478.43 14.8064
3479.30 18.6413
3480.17 15.0511
3481.04 9.44020
3481.88 5.89449
3482.73 3.87170
3483.57 2.68808
3484.41 1.95879
3485.25 1.48352
3486.10 1.15980
3487.78 0.761934
3489.46 0.537384
3491.15 0.399031
3494.52 0.245088
3497.89 0.166118
3501.26 0.120464
3504.63 0.0917963
3508.00 0.0727066
3514.73 0.0499811
3521.47 0.0384080
3524.84 0.0357096
3528.21 0.0366558
3529.90 0.0411050
3531.58 0.0562104
3532.42 0.0781385
3533.27 0.140271
3533.69 0.225143
3534.11 0.457120
3534.32 0.764452
3534.42 1.05636
3534.53 1.56181
3534.64 2.56566
3534.69 3.47936
3534.74 4.94663
3534.79 7.63724
3534.82 9.81971
3534.85 13.0547
3534.87 18.3479
3534.90 26.8887
3534.92 42.0481
3534.95 71.1456
3534.98 113.014
3535.00 142.133
3535.03 113.016
3535.05 71.1481
3535.07 43.6454
3535.10 28.2148
3535.12 19.3863
3535.15 14.0205
3535.17 10.5645
3535.20 8.22591
3535.25 5.41612
3535.30 3.80279
3535.35 2.83071
3535.45 1.73659
3535.55 1.17569
3535.64 0.850874
3535.84 0.509068
3536.24 0.248568
3536.64 0.153058
3537.43 0.0823873
3538.22 0.0569138
3539.81 0.0381571
3541.39 0.0313282
3544.56 0.0262911
3547.73 0.0247237
3554.07 0.0253347
3560.41 0.0301809
3566.75 0.0431276
3569.92 0.0567080
3573.09 0.0817520
3574.68 0.102847
3576.26 0.134905
3577.85 0.186954
3579.43 0.279657
3580.22 0.355903
3581.02 0.469308
3581.81 0.649017
3582.21 0.780769
3582.60 0.957569
3583.00 1.20314
3583.20 1.36259
3583.39 1.55596
3583.59 1.79349
3583.79 2.08956
3583.99 2.46482
3584.19 2.94973
3584.39 3.59434
3584.58 4.46542
3584.78 5.68522
3584.98 7.45797
3585.18 10.1495
3585.38 14.4440
3585.57 21.6393
3585.77 33.9302
3585.99 54.3053
3586.20 67.6898
3586.42 54.0051
3586.63 33.7730
3586.78 24.1047
3586.92 17.6334
3587.07 13.2713
3587.21 10.2666
3587.51 6.58146
3587.80 4.54710
3588.09 3.31387
3588.38 2.51980
3588.97 1.59405
3589.55 1.09701
3590.14 0.800947
3591.31 0.481612
3592.48 0.322133
3593.65 0.231434
3594.82 0.174961
3595.98 0.137448
3598.32 0.0923008
3600.66 0.0672870
3603.00 0.0520769
3605.34 0.0422761
3610.02 0.0315334
3614.69 0.0288417
3617.03 0.0321513
3619.37 0.0461365
3620.54 0.0672464
3621.71 0.127920
3622.29 0.211665
3622.59 0.294205
3622.88 0.442690
3623.17 0.753122
3623.32 1.05203
3623.46 1.57703
3623.61 2.62883
3623.68 3.60275
3623.75 5.23654
3623.83 8.28321
3623.86 10.9400
3623.90 14.9357
3623.94 21.7326
3623.97 33.6380
3623.99 43.9351
3624.01 58.1451
3624.03 79.0728
3624.05 109.819
3624.07 175.706
3624.10 219.631
3624.13 175.704
3624.15 109.818
3624.18 64.2311
3624.21 40.8413
3624.24 27.7602
3624.27 19.9285
3624.30 14.7980
3624.33 11.4876
3624.39 7.47309
3624.45 5.20733
3624.51 3.85069
3624.62 2.33997
3624.74 1.57186
3624.86 1.12938
3625.09 0.667266
3625.32 0.441711
3625.56 0.315965
3626.02 0.187147
3626.96 0.0921762
3627.89 0.0579673
3629.76 0.0328141
3631.63 0.0236159
3635.37 0.0165396
3639.10 0.0137243
3646.58 0.0113833
3654.05 0.0105560
3669.00 0.0114698
3676.47 0.0168017
3680.21 0.0367018
3681.14 0.0567597
3682.08 0.112605
3682.54 0.188411
3683.01 0.395069
3683.24 0.668375
3683.36 0.929270
3683.48 1.37681
3683.59 2.26082
3683.65 3.06997
3683.71 4.37224
3683.77 6.75564
3683.80 8.69207
3683.83 11.5621
3683.86 16.0363
3683.89 23.4404
3683.92 36.4909
3683.94 60.2752
3683.97 96.4362
3684.00 120.544
3684.03 96.4354
3684.06 60.2749
3684.08 41.7067
3684.10 30.1401
3684.12 22.4757
3684.14 17.2658
3684.18 10.8659
3684.22 7.47183
3684.26 5.39381
3684.30 4.09546
3684.38 2.58607
3684.46 1.77111
3684.54 1.29335
3684.70 0.775251
3685.02 0.370371
3685.35 0.219282
3685.99 0.106362
3686.64 0.0655808
3687.93 0.0358707
3689.21 0.0254313
3694.37 0.0159485
3699.53 0.0151841
3704.69 0.0160355
3715.00 0.0202172
3725.32 0.0286633
3730.48 0.0358550
