Sr-86(n,tot) ENDF/B-VII.1
5152.65 4.71564
5153.76 4.46896
5154.87 4.33117
5157.10 4.19032
5159.32 4.12312
5161.55 4.08568
5165.99 4.04718
5170.44 4.02839
5174.89 4.01754
5183.79 4.00551
5201.58 3.99407
5219.37 3.98737
5254.96 3.97746
5290.54 3.96890
5361.71 3.95294
5397.29 3.94543
5415.08 3.94259
5423.98 3.94444
5428.43 3.95786
5430.65 4.01111
5431.21 4.06306
5431.76 4.19939
5432.04 4.37027
5432.32 4.78246
5432.46 5.24801
5432.60 6.21925
5432.67 7.15374
5432.74 8.71842
5432.81 11.6272
5432.88 17.2009
5432.94 25.1071
5433.00 30.4565
5433.06 25.1065
5433.12 17.2002
5433.19 11.9759
5433.25 9.12804
5433.31 7.50136
5433.38 6.51341
5433.50 5.44128
5433.63 4.91919
5433.88 4.44595
5434.14 4.24681
5434.64 4.08621
5435.15 4.02447
5436.16 3.97737
5437.17 3.95998
5441.22 3.94199
5449.31 3.93607
5465.49 3.93283
5473.58 3.93299
5481.68 3.93711
5485.72 3.94460
5489.77 3.96764
5491.79 4.00038
5493.81 4.09275
5494.83 4.21858
5495.33 4.34163
5495.84 4.56015
5496.34 5.00756
5496.60 5.43082
5496.85 6.15379
5497.10 7.55418
5497.23 8.80642
5497.35 10.8023
5497.48 14.3181
5497.61 21.1549
5497.67 27.2299
5497.73 36.8025
5497.80 52.5740
5497.86 78.9731
5497.93 124.051
5498.00 154.142
5498.07 124.141
5498.14 79.0861
5498.22 49.5979
5498.29 33.5082
5498.36 24.2834
5498.43 18.6651
5498.50 15.0402
5498.58 12.5837
5498.72 9.58349
5498.86 7.90071
5499.01 6.86723
5499.30 5.71976
5499.58 5.13192
5499.87 4.79155
5500.45 4.43330
5501.02 4.25849
5501.60 4.16028
5502.75 4.05954
5505.06 3.98469
5507.36 3.95736
5511.97 3.93674
5516.58 3.92870
5535.01 3.91772
5553.44 3.91267
5562.66 3.91188
5567.27 3.91697
5569.57 3.94030
5570.72 4.02530
5571.01 4.10327
5571.30 4.29289
5571.44 4.50891
5571.59 4.96426
5571.73 6.15786
5571.80 7.56369
5571.88 10.3614
5571.94 14.2183
5572.00 16.8363
5572.06 14.2381
5572.12 10.3861
5572.19 7.80900
5572.25 6.39983
5572.38 5.13532
5572.51 4.62228
5572.64 4.37370
5572.90 4.14915
5573.16 4.05506
5574.19 3.94939
5576.26 3.91826
5580.40 3.90890
5588.67 3.90473
5605.22 3.90036
5638.31 3.89278
5704.49 3.87796
5770.68 3.86311
5803.77 3.85605
5820.32 3.85462
5828.59 3.86288
5830.66 3.87303
5832.73 3.90257
5833.76 3.94338
5834.80 4.05534
5835.31 4.20292
5835.83 4.58503
5836.09 5.05658
5836.22 5.47759
5836.35 6.15817
5836.48 7.37053
5836.61 9.77085
5836.67 11.9656
5836.73 15.4375
5836.80 21.4072
5836.86 31.6351
5836.93 48.4454
5837.00 59.5358
5837.07 48.5238
5837.14 31.7334
5837.21 20.1320
5837.29 14.0629
5837.37 10.7271
5837.44 8.75494
5837.59 6.66878
5837.75 5.67334
5838.05 4.78611
5838.36 4.41730
5838.97 4.12198
5839.58 4.00873
5840.80 3.92256
5842.02 3.89064
5844.46 3.86659
5846.90 3.85749
5856.65 3.84659
5876.17 3.83962
5915.20 3.82955
5993.27 3.80973
6071.33 3.78843
6149.40 3.76430
6227.47 3.73454
6266.50 3.71549
6305.53 3.69092
6344.57 3.65547
6364.08 3.62968
6383.60 3.59329
6393.36 3.56837
6403.12 3.53610
6412.87 3.49227
6422.63 3.42869
6427.51 3.38455
6432.39 3.32714
6437.27 3.24923
6442.15 3.13736
6444.59 3.06090
6447.03 2.96330
6449.47 2.83461
6451.91 2.65855
6453.13 2.54473
6454.35 2.40796
6455.57 2.24414
6456.79 2.05588
6457.40 1.96088
6458.01 1.88209
6458.62 1.85672
6459.23 1.98432
6459.84 2.56470
6460.14 3.29144
6460.45 4.70292
6460.60 5.88749
6460.75 7.60580
6460.90 10.1998
6461.06 14.1939
6461.21 20.6837
6461.28 25.3954
6461.36 31.5903
6461.44 39.8338
6461.51 50.9131
6461.59 65.8752
6461.66 85.9504
6461.83 150.901
6462.00 207.246
6462.09 204.393
6462.17 182.052
6462.34 125.038
6462.52 81.5978
6462.70 56.9160
6462.89 42.3480
6463.07 33.2909
6463.26 27.2448
6463.44 23.0464
6463.81 17.6742
6464.17 14.4717
6464.54 12.3852
6465.27 9.88024
6466.01 8.45301
6466.74 7.54528
6467.47 6.92040
6468.21 6.46720
6469.67 5.85524
6471.14 5.46393
6472.61 5.19296
6474.08 4.99459
6477.01 4.72404
6479.94 4.54852
6482.88 4.42546
6485.81 4.33446
6491.68 4.20874
6497.55 4.12588
6503.42 4.06703
6509.29 4.02295
6521.03 3.96105
6532.77 3.91931
6544.50 3.88896
6556.24 3.86566
6579.72 3.83169
6603.19 3.80744
6650.15 3.77341
6697.10 3.74892
6744.05 3.72913
6837.95 3.69642
7025.76 3.64156
7213.57 3.59054
7401.38 3.53939
7589.18 3.48646
7683.09 3.45899
7776.99 3.43076
7870.90 3.40218
7917.85 3.39038
7929.59 3.39008
7941.32 3.39640
7947.19 3.40877
7953.06 3.44756
7956.00 3.50306
7957.46 3.55868
7958.93 3.65995
7960.40 3.87375
7961.13 4.08302
7961.86 4.45514
7962.60 5.21741
7962.97 5.93923
7963.33 7.17551
7963.70 9.57255
7963.88 11.7171
7964.07 15.1513
7964.25 21.2050
7964.43 33.0687
7964.52 43.7498
7964.62 60.5050
7964.71 88.6719
7964.80 135.801
7964.90 215.342
7965.00 268.433
7965.10 215.485
7965.20 135.981
7965.29 92.0783
7965.37 65.0700
7965.45 48.0511
7965.53 36.9362
7965.70 24.0093
7965.86 17.2685
7966.03 13.3136
7966.19 10.8356
7966.52 8.01173
7966.85 6.52605
7967.18 5.65356
7967.83 4.72458
7968.49 4.26528
7969.15 4.00583
7970.46 3.73791
7971.78 3.60942
7973.09 3.53789
7975.72 3.46490
7980.98 3.41030
7986.24 3.38961
7996.76 3.37227
8007.28 3.36378
8049.35 3.34457
8133.50 3.31394
8217.64 3.28383
8259.72 3.27184
8270.24 3.27220
8280.75 3.28118
8286.01 3.29778
8291.27 3.34942
8293.90 3.42323
8295.22 3.49725
8296.53 3.63182
8297.85 3.91556
8298.50 4.19251
8299.16 4.68293
8299.82 5.68044
8300.15 6.61715
8300.48 8.20532
8300.81 11.2377
8300.97 13.8864
8301.13 18.0678
8301.30 25.2459
8301.46 38.7156
8301.54 50.2297
8301.63 67.6799
8301.71 95.0018
8301.79 138.507
8301.90 219.547
8302.00 274.207
8302.11 219.918
8302.21 138.972
8302.28 102.413
8302.34 77.2967
8302.47 47.6396
8302.61 32.2764
8302.74 23.5478
8302.87 18.1514
8303.00 14.6527
8303.27 10.5250
8303.53 8.27903
8303.80 6.93561
8304.32 5.47267
8304.85 4.73513
8305.38 4.31350
8306.44 3.87309
8307.50 3.65948
8308.55 3.53993
8310.67 3.41723
8314.90 3.32529
8319.12 3.29087
8327.58 3.26333
8336.04 3.25115
8369.87 3.22858
8437.52 3.19824
8505.18 3.16883
8572.84 3.13856
8708.15 3.07413
8843.46 3.00325
8978.78 2.92425
9114.09 2.83489
9181.75 2.78540
9249.41 2.73211
9317.06 2.67537
9350.89 2.65072
9359.35 2.64970
9367.80 2.66191
9372.03 2.68637
9376.26 2.76293
9378.38 2.87127
9379.43 2.97853
9380.49 3.17091
9381.55 3.56699
9382.08 3.94408
9382.60 4.59317
9383.13 5.85740
9383.40 6.98749
9383.66 8.81385
9383.93 12.0483
9384.19 18.4605
9384.32 24.2575
9384.45 33.5558
9384.59 49.2495
9384.72 76.5051
9384.86 120.832
9385.00 150.671
9385.14 121.056
9385.28 76.7850
9385.43 46.8280
9385.58 30.7612
9385.73 21.7576
9385.88 16.3625
9386.03 12.9217
9386.18 10.6097
9386.48 7.80984
9386.78 6.24808
9387.08 5.29771
9387.68 4.24684
9388.28 3.70949
9388.88 3.39934
9390.08 3.07266
9391.29 2.91259
9392.49 2.82219
9394.89 2.72817
9399.69 2.65522
9404.49 2.62559
9414.10 2.59743
9423.70 2.58077
9462.12 2.53249
9500.54 2.48694
9538.96 2.43915
9615.80 2.33298
9692.64 2.20749
9769.48 2.05405
9846.32 1.85795
9923.16 1.59127
9961.58 1.41512
10000.0 1.19479
10014.4 1.09691
10021.7 1.04459
10025.3 1.01885
10027.1 1.01108
10028.0 1.02550
10028.4 1.08556
10028.7 1.23498
10028.9 2.09360
10029.0 3.19325
10029.1 2.08735
10029.3 1.33188
10029.4 1.13932
10029.8 1.03801
10030.4 0.994189
10031.6 0.971839
10034.1 0.948101
10039.1 0.905708
10049.0 0.818172
10068.9 0.624410
10088.9 0.406963
10108.8 0.185290
10118.7 0.0958752
10123.7 0.0670740
10128.7 0.0571957
10133.7 0.0765962
10138.6 0.141553
10141.1 0.198688
10143.6 0.278032
10146.1 0.385509
10148.6 0.528185
10153.6 0.966128
10158.5 1.72265
10163.5 3.04658
10168.5 5.43849
10171.0 7.34702
10173.5 10.0360
10176.0 13.9129
10178.5 19.6570
10180.9 28.4402
10183.4 42.3373
10185.9 65.0153
10188.4 102.158
10191.7 181.579
10195.0 250.758
10198.3 220.518
10201.6 150.864
10204.4 107.000
10207.2 78.6317
10210.1 60.2619
10212.9 47.9813
10218.5 33.1533
10224.1 24.9410
10229.8 19.8755
10235.4 16.5151
10246.7 12.4071
10257.9 10.0360
10269.2 8.51406
10280.5 7.46171
10291.7 6.69383
10314.3 5.64815
10336.8 4.96878
10359.4 4.48833
10370.6 4.29626
10376.3 4.20994
10379.1 4.17094
10380.5 4.16016
10381.2 4.18162
10381.5 4.26260
10381.7 4.44182
10381.9 5.19478
10382.0 6.25622
10382.1 5.18710
10382.3 4.43688
10382.5 4.25712
10382.8 4.16238
10383.5 4.11938
10384.8 4.09029
10387.6 4.05085
10393.0 3.97979
10403.8 3.84948
10425.6 3.62321
10469.0 3.26417
10512.4 2.98054
10534.2 2.85609
10545.0 2.79814
10550.5 2.77516
10553.2 2.78464
10554.5 2.86494
10555.2 3.14782
10555.5 3.91503
10555.7 5.41121
10555.8 7.18133
10555.9 10.9401
10555.9 16.1796
10556.0 19.1341
10556.1 16.2063
10556.1 10.9744
10556.2 7.21092
10556.3 5.43462
10556.5 3.92870
10556.8 3.15059
10557.5 2.85726
10558.8 2.75888
10561.5 2.71886
10566.9 2.68403
10577.6 2.62733
10599.1 2.51960
10642.1 2.30908
10685.0 2.09390
10728.0 1.85889
10771.0 1.57852
10792.5 1.40566
10813.9 1.19388
10824.7 1.06568
10835.4 0.916407
10846.2 0.739219
10856.9 0.527275
10867.7 0.286147
10873.0 0.177238
10875.7 0.140880
10878.4 0.132815
10881.1 0.178504
10883.8 0.327462
10885.1 0.470849
10886.5 0.685836
10887.8 1.00758
10889.1 1.49048
10890.5 2.23071
10891.8 3.37218
10893.2 5.19813
10894.5 8.24576
10895.9 13.6855
10896.5 17.9680
10897.2 23.9999
10897.9 32.7024
10898.5 45.5618
10899.2 64.9200
10899.9 94.0551
10900.9 164.600
10902.0 224.226
10903.1 194.952
10904.1 132.022
10905.0 92.3824
10906.0 67.1004
10906.9 50.9134
10907.8 40.2546
10909.6 27.4033
10911.5 20.3852
10913.3 16.0740
10915.1 13.2427
10918.8 9.79674
10922.5 7.82579
10926.1 6.56829
10929.8 5.70278
10933.5 5.07451
10940.8 4.22048
10948.1 3.66815
10955.5 3.27820
10962.8 2.98623
10977.5 2.56956
10992.2 2.27719
11021.5 1.86706
11050.8 1.56427
11080.2 1.30920
11109.5 1.07798
11124.2 0.970760
11131.5 0.932535
11135.2 0.971275
11136.1 1.03119
11137.0 1.20345
11137.5 1.43594
11138.0 2.03806
11138.2 2.77323
11138.4 4.47037
11138.5 6.38940
11138.6 9.78821
11138.7 13.0258
11138.8 17.1141
11138.8 24.8416
11138.9 34.9641
11138.9 55.4893
11139.0 69.2238
11139.1 55.6107
11139.1 35.1151
11139.2 24.9851
11139.2 19.4051
11139.3 12.4929
11139.4 8.36196
11139.5 6.25380
11139.7 3.91394
11139.8 2.85910
11140.2 1.86460
11140.5 1.46607
11141.2 1.13906
11141.8 1.01253
11143.1 0.909164
11144.5 0.864850
11149.8 0.790937
11160.4 0.704533
11181.7 0.551378
11224.3 0.270601
11245.6 0.151247
11266.9 0.0595357
11277.6 0.0297186
11288.2 0.0150779
11298.9 0.0203256
11309.5 0.0516712
11320.2 0.117534
11330.8 0.229199
11341.5 0.402114
11352.1 0.657656
11362.8 1.02585
11373.4 1.54956
11384.1 2.29115
11394.7 3.34206
11405.4 4.84500
11416.0 7.01896
11426.7 10.2171
11437.3 15.0245
11448.0 22.4392
11458.6 34.2021
11469.3 53.3335
11479.9 84.5790
11495.0 157.150
11510.0 225.467
11525.1 204.995
11540.1 144.520
11553.3 104.206
11566.4 77.8425
11579.6 60.6384
11592.7 49.0200
11619.0 34.9068
11645.3 26.9702
11671.6 22.0174
11697.9 18.6859
11750.5 14.5520
11803.1 12.1217
11855.7 10.5363
11908.3 9.42467
11921.4 9.19716
11934.6 8.98623
11947.7 8.79469
11954.3 8.72659
11955.9 8.73042
11957.6 8.78272
11958.4 8.87280
11959.2 9.13344
11959.6 9.47713
11960.0 10.3427
11960.2 11.3988
11960.4 13.6109
11960.6 16.1070
11960.7 20.2981
11960.7 23.7243
11960.8 28.7017
11960.8 36.0997
11960.9 48.1866
11960.9 73.0573
11961.0 87.9689
11961.1 73.2106
11961.1 48.3818
11961.2 36.2840
11961.3 28.8685
11961.3 23.8730
11961.4 20.4302
11961.5 15.9153
11961.6 13.6931
11961.8 11.3811
11962.0 10.3397
11962.4 9.45615
11962.8 9.10524
11963.7 8.81605
11964.5 8.70162
11966.2 8.60100
11967.8 8.55046
11974.5 8.43499
11987.8 8.26255
12001.2 8.10634
12014.5 7.96014
12067.9 7.45277
12174.6 6.69846
12281.3 6.16023
12388.0 5.75280
12601.5 5.16487
12708.2 4.94042
12761.5 4.83981
12788.2 4.79192
12801.6 4.76861
12808.2 4.75741
12811.6 4.75314
12813.2 4.75589
12814.1 4.77365
12814.5 4.83000
12814.7 4.95862
12814.9 5.60974
12815.0 6.47135
12815.1 5.60690
12815.4 4.88951
12815.7 4.79748
12816.2 4.76004
12817.3 4.74608
12819.6 4.73881
12824.0 4.73031
12832.9 4.71508
12850.6 4.68547
12886.0 4.62796
12957.0 4.51869
13098.8 4.31833
13382.4 3.96336
13666.1 3.63241
13737.0 3.54914
13807.9 3.46458
13878.8 3.37834
13914.3 3.33587
13932.0 3.32173
13940.9 3.34512
13943.1 3.37814
13945.3 3.47438
13946.4 3.60595
13947.5 3.95632
13948.1 4.40544
13948.7 5.47714
13948.9 6.71699
13949.2 9.20275
13949.3 11.6479
13949.5 15.8281
13949.6 23.5306
13949.8 37.2098
13949.9 58.3038
13950.0 71.2528
13950.1 58.4688
13950.2 37.4205
13950.4 25.2991
13950.5 18.2076
13950.6 13.8931
13950.7 11.1487
13950.9 7.95621
13951.1 6.41015
13951.6 4.93737
13952.0 4.30397
13952.9 3.78425
13953.8 3.58057
13955.6 3.42239
13957.4 3.36219
13964.6 3.29327
13979.0 3.25827
14007.7 3.21597
14065.2 3.13717
14122.6 3.05617
14180.1 2.97146
14295.0 2.78719
14352.4 2.68552
14381.1 2.63215
14395.5 2.60700
14402.7 2.60450
14406.3 2.64446
14408.1 2.81887
14408.5 2.98874
14409.0 3.42589
14409.2 3.97462
14409.4 5.18078
14409.5 6.44338
14409.6 8.83260
14409.8 14.0034
14409.8 19.4881
14409.9 27.0721
14409.9 41.5469
14410.0 51.6033
14410.1 41.6698
14410.1 27.2245
14410.2 18.5115
14410.3 13.4549
14410.4 8.10172
14410.5 5.85266
14410.6 4.79395
14410.9 3.72806
14411.2 3.29049
14411.7 2.92282
14412.2 2.78106
14414.2 2.62539
14418.2 2.57518
14426.4 2.54709
14442.6 2.51014
14475.0 2.43898
14507.5 2.36438
14523.7 2.32542
14531.8 2.30565
14535.8 2.29642
14537.9 2.29472
14538.9 2.30422
14539.4 2.34077
14539.6 2.43009
14539.9 3.04630
14540.0 3.80610
14540.1 3.04462
14540.4 2.43875
14540.6 2.34527
14541.1 2.30253
14542.0 2.28582
14543.8 2.27681
14547.5 2.26615
14554.9 2.24670
14569.7 2.20742
14599.3 2.12493
14658.4 1.94035
14717.6 1.72090
14776.8 1.45014
14835.9 1.09878
14865.5 0.877717
14895.1 0.616025
14909.9 0.469364
14924.7 0.316436
14939.5 0.171484
14946.9 0.113622
14954.2 0.0798576
14961.6 0.0926349
14965.3 0.128901
14969.0 0.195871
14972.7 0.306922
14976.4 0.481356
14980.1 0.748868
14983.8 1.15480
14987.5 1.77706
14991.2 2.74307
14994.9 4.28050
14998.6 6.80779
15002.3 11.1922
15006.0 19.2714
15007.9 25.8556
15009.7 35.2745
15011.6 48.9093
15013.4 68.4399
15016.7 121.242
15020.0 167.011
15023.3 147.192
15026.6 100.999
15029.0 75.3320
15031.4 57.5653
15033.8 45.3160
15036.2 36.6981
15041.0 25.8088
15045.7 19.5094
15050.5 15.5148
15055.3 12.8165
15060.1 10.8946
15062.5 10.1475
15063.7 9.87182
15064.3 9.93338
15064.6 10.4355
15064.7 11.4647
15064.8 12.6249
15064.9 15.1409
15065.0 20.8353
15065.1 15.1152
15065.2 12.3344
15065.3 11.0227
15065.5 10.0213
15065.8 9.45675
15066.6 9.11074
15068.0 8.72983
15070.8 8.12488
15076.5 7.15290
15087.9 5.77793
15099.3 4.84703
15110.7 4.16932
15133.5 3.22785
15156.3 2.57551
15201.9 1.63743
15247.5 0.892560
15293.1 0.261377
15304.5 0.140803
15315.9 0.0533500
15321.6 0.0279250
15327.3 0.0192502
15333.0 0.0320210
15338.7 0.0723736
15344.4 0.148387
15350.1 0.270793
15355.8 0.453982
15361.5 0.717476
15367.2 1.08808
15372.9 1.60309
15378.6 2.31526
15384.3 3.30038
15390.0 4.66935
15395.7 6.58764
15401.4 9.30709
15407.1 13.2184
15412.8 18.9366
15418.5 27.4347
15424.2 40.2156
15429.9 59.3463
15440.0 113.520
15450.0 166.916
15455.0 169.432
15460.1 154.846
15470.1 110.989
15481.3 74.7965
15492.4 53.4911
15503.6 40.7011
15514.7 32.5465
15525.9 27.0307
15537.0 23.1185
15559.3 18.0166
15581.6 14.8862
15603.9 12.7941
15648.5 10.1932
15693.2 8.64734
15737.8 7.62152
15827.0 6.33269
15916.2 5.53859
16005.4 4.98412
16183.8 4.22003
16362.3 3.67039
16540.7 3.21186
16897.6 2.36962
17254.4 1.46469
