Ba-137(n,tot) ENDF/B-VII.1
136.055 3.85399
145.190 3.79763
163.460 3.69533
200.000 3.51764
254.485 3.27659
281.727 3.14664
308.969 2.99183
336.211 2.78246
349.832 2.63782
363.454 2.44414
370.264 2.31878
377.075 2.16558
383.885 1.97481
390.696 1.73556
394.101 1.59694
397.506 1.45208
400.912 1.32351
404.317 1.28725
406.020 1.37269
407.722 1.62625
409.425 2.24020
410.276 2.81135
411.128 3.70066
411.979 5.11971
412.830 7.46997
413.682 11.5818
414.533 19.3754
414.959 26.0079
415.384 36.0572
415.810 52.1171
416.235 79.6444
416.661 131.716
416.874 176.486
417.087 245.369
417.300 357.787
417.512 554.766
417.725 929.568
417.832 1241.46
417.938 1683.43
418.119 2757.39
418.300 3528.27
418.482 2889.24
418.663 1848.10
418.822 1230.09
418.981 852.567
419.140 619.066
419.299 468.510
419.616 295.535
419.934 204.789
420.252 151.527
420.569 117.623
421.205 78.3617
421.840 57.1999
422.476 44.4016
423.111 36.0113
423.747 30.1786
425.018 22.7380
426.288 18.2881
427.559 15.3779
428.830 13.3492
431.372 10.7400
433.914 9.15532
436.456 8.10122
438.997 7.35373
444.081 6.36914
449.164 5.75197
454.248 5.32905
459.332 5.02042
469.499 4.59678
479.666 4.31429
489.833 4.10606
500.000 3.93941
518.979 3.67840
528.469 3.55077
537.959 3.40933
542.703 3.32789
547.448 3.23493
552.193 3.12599
556.938 2.99685
559.310 2.92526
561.683 2.85342
564.055 2.79470
566.427 2.79191
567.614 2.84933
568.800 2.99941
569.986 3.34459
571.172 4.14109
571.765 4.90235
572.358 6.14989
572.952 8.30913
573.545 12.3531
573.841 15.7611
574.138 20.8804
574.434 28.9763
574.731 42.6597
575.027 68.0360
575.176 89.4315
575.324 121.692
575.472 172.968
575.621 259.567
575.769 415.746
575.917 707.886
576.059 1160.52
576.200 1487.35
576.342 1221.28
576.483 784.049
576.586 558.456
576.690 408.444
576.793 308.737
576.897 240.759
577.103 158.255
577.310 112.649
577.517 84.9872
577.724 66.9768
578.137 45.6916
578.551 34.0115
578.965 26.8708
579.378 22.1593
579.792 18.8695
580.619 14.6584
581.446 12.1338
582.273 10.4815
583.101 9.32994
584.755 7.84984
586.409 6.95236
588.064 6.35630
589.718 5.93420
593.027 5.37900
596.336 5.03145
599.644 4.79354
602.953 4.62013
609.570 4.38304
616.188 4.22691
622.805 4.11488
629.423 4.02956
642.658 3.90587
655.893 3.81818
682.362 3.69682
708.832 3.61229
735.302 3.54701
788.242 3.44684
841.181 3.36759
894.121 3.29782
947.060 3.23082
973.530 3.19655
1000.00 3.16083
1011.24 3.14521
1022.48 3.12994
1028.10 3.12341
1033.72 3.12066
1036.53 3.12472
1037.94 3.13105
1039.34 3.14460
1040.75 3.17637
1041.45 3.20936
1042.15 3.27059
1042.51 3.32289
1042.86 3.40308
1043.21 3.53524
1043.56 3.77578
1043.73 3.97846
1043.91 4.28711
1044.09 4.79068
1044.26 5.68835
1044.35 6.43558
1044.44 7.55815
1044.53 9.35620
1044.61 12.4536
1044.70 18.6598
1044.74 24.3544
1044.79 33.8120
1044.83 51.1764
1044.85 65.8257
1044.88 88.0912
1044.90 124.012
1044.92 186.390
1044.94 304.134
1044.96 524.000
1044.98 846.732
1045.00 1047.31
1045.02 828.644
1045.04 524.041
1045.05 362.133
1045.06 263.809
1045.08 198.275
1045.09 153.499
1045.12 97.6546
1045.14 68.3502
1045.17 50.1285
1045.20 38.8777
1045.25 25.7369
1045.30 18.5731
1045.35 14.3312
1045.41 11.6173
1045.46 9.80699
1045.57 7.53353
1045.67 6.25426
1045.78 5.45699
1045.88 4.92689
1046.09 4.28578
1046.30 3.93093
1046.51 3.71232
1046.72 3.56935
1047.14 3.39814
1047.57 3.30399
1048.41 3.20864
1049.25 3.16323
1050.09 3.13778
1051.78 3.11082
1055.15 3.08757
1058.52 3.07541
1065.26 3.05855
1072.00 3.04414
1078.74 3.03045
1085.48 3.01842
1088.85 3.01514
1092.22 3.02029
1093.90 3.03469
1094.74 3.05116
1095.59 3.08299
1096.43 3.15349
1096.85 3.22452
1097.27 3.35432
1097.48 3.46382
1097.69 3.62968
1097.90 3.90121
1098.11 4.38539
1098.22 4.78999
1098.32 5.39132
1098.43 6.35066
1098.53 8.01936
1098.64 11.3572
1098.69 14.4187
1098.74 19.3754
1098.80 28.5768
1098.82 36.1343
1098.85 47.4740
1098.88 66.3442
1098.90 97.5119
1098.93 154.640
1098.95 264.230
1098.98 420.174
1099.00 523.784
1099.02 420.119
1099.05 264.172
1099.07 160.720
1099.09 105.850
1099.12 74.1184
1099.14 54.6652
1099.16 41.6098
1099.19 33.1649
1099.23 22.7898
1099.28 16.8386
1099.33 13.2638
1099.42 9.27335
1099.51 7.20256
1099.60 6.01599
1099.70 5.25977
1099.79 4.75836
1099.97 4.14268
1100.16 3.79941
1100.34 3.58756
1100.53 3.44764
1100.90 3.27965
1101.27 3.18676
1102.01 3.09205
1102.75 3.04650
1103.49 3.02065
1104.97 2.99262
1107.93 2.96681
1110.90 2.95174
1116.82 2.92812
1122.75 2.90537
1134.60 2.85401
1146.44 2.78731
1158.29 2.69089
1164.22 2.62175
1170.14 2.52671
1173.11 2.46361
1176.07 2.38453
1179.03 2.28206
1181.99 2.14414
1183.48 2.05609
1184.96 1.95153
1186.44 1.82855
1187.92 1.69294
1188.66 1.63057
1189.40 1.59066
1190.14 1.61469
1190.88 1.81693
1191.25 2.07795
1191.62 2.56660
1191.99 3.50411
1192.36 5.41248
1192.55 7.11631
1192.73 9.75443
1192.92 14.0690
1193.10 21.6251
1193.20 27.6672
1193.29 36.1943
1193.38 48.9654
1193.47 68.5651
1193.57 101.150
1193.66 158.055
1193.75 268.315
1193.80 359.557
1193.84 489.046
1193.92 809.185
1194.00 1046.82
1194.08 865.014
1194.16 560.702
1194.23 370.029
1194.30 256.778
1194.38 186.512
1194.45 142.130
1194.59 90.9877
1194.74 64.2068
1194.88 48.4620
1195.03 38.3977
1195.32 26.6910
1195.61 20.2844
1195.90 16.3664
1196.19 13.7704
1196.48 11.9520
1197.06 9.59084
1197.64 8.15542
1198.22 7.20105
1198.79 6.52589
1199.95 5.64080
1201.11 5.09177
1202.27 4.71939
1203.43 4.45128
1205.75 4.09083
1208.06 3.85964
1210.38 3.69801
1212.70 3.57792
1217.33 3.40926
1221.97 3.29374
1231.24 3.13717
1240.50 3.02539
1249.77 2.93124
1268.31 2.74972
1277.58 2.64718
1286.85 2.52617
1296.12 2.37500
1305.39 2.17511
1310.02 2.04788
1314.65 1.89588
1319.29 1.71418
1323.92 1.50529
1326.24 1.40046
1328.56 1.31588
1330.88 1.29903
1333.19 1.48408
1334.35 1.76211
1335.51 2.30934
1336.67 3.39182
1337.25 4.30171
1337.83 5.63396
1338.41 7.64214
1338.99 10.7689
1339.56 15.8835
1340.14 24.8127
1340.72 41.9319
1341.01 56.7036
1341.30 79.2885
1341.59 115.951
1341.88 178.938
1342.17 295.848
1342.46 520.994
1342.73 872.893
1343.00 1140.65
1343.27 948.682
1343.54 615.488
1343.73 447.977
1343.92 334.516
1344.11 257.390
1344.29 203.800
1344.67 137.342
1345.05 99.7216
1345.42 76.4323
1345.80 61.0875
1346.55 42.6289
1347.30 32.2761
1348.06 25.8465
1348.81 21.5393
1349.56 18.4911
1351.06 14.5205
1352.57 12.0923
1354.07 10.4737
1355.58 9.32890
1358.59 7.82944
1361.60 6.90030
1364.60 6.27242
1367.61 5.82144
1373.63 5.21885
1379.65 4.83563
1385.67 4.57048
1391.69 4.37589
1403.72 4.10844
1415.76 3.93199
1427.80 3.80556
1439.83 3.70949
1463.90 3.57035
1487.98 3.47085
1536.12 3.32584
1584.27 3.20499
1608.34 3.14118
1632.41 3.06606
1656.49 2.96485
1668.52 2.89422
1680.56 2.79741
1686.58 2.73273
1692.59 2.65075
1698.61 2.54253
1704.63 2.39202
1707.64 2.29217
1710.65 2.16818
1713.66 2.01121
1716.67 1.81028
1718.17 1.69111
1719.68 1.56281
1721.18 1.43969
1722.68 1.37340
1723.44 1.40886
1724.19 1.55773
1724.94 1.94961
1725.32 2.32220
1725.69 2.90472
1726.07 3.83402
1726.45 5.35265
1726.82 7.95275
1727.20 12.7035
1727.39 16.5908
1727.57 22.2552
1727.76 30.8352
1727.95 44.4804
1728.14 67.5695
1728.33 109.838
1728.42 144.534
1728.51 194.824
1728.61 269.042
1728.70 378.389
1728.85 634.550
1729.00 831.199
1729.15 696.821
1729.30 456.280
1729.43 307.573
1729.56 216.726
1729.70 160.089
1729.83 123.272
1730.09 80.4227
1730.36 57.7137
1730.62 44.1482
1730.89 35.4252
1731.41 25.1280
1731.94 19.4282
1732.47 15.9031
1733.00 13.5450
1733.53 11.8770
1734.59 9.69241
1735.64 8.34693
1736.70 7.44271
1737.76 6.79833
1739.87 5.94544
1741.99 5.41015
1744.10 5.04447
1746.22 4.77948
1750.45 4.42135
1754.68 4.19070
1758.91 4.02953
1763.14 3.91031
1771.60 3.74485
1780.06 3.63448
1788.52 3.55470
1796.97 3.49365
1813.89 3.40461
1830.81 3.34079
1864.65 3.25003
1898.49 3.18287
1932.33 3.12644
2000.00 3.02519
2087.92 2.88842
2131.87 2.80732
2175.83 2.70886
2219.79 2.57986
2241.77 2.49590
2263.75 2.39026
2285.73 2.24889
2296.72 2.15604
2307.71 2.03869
2318.70 1.88072
2324.19 1.77636
2329.68 1.64410
2335.18 1.46746
2337.93 1.35438
2340.67 1.22052
2343.42 1.07423
2344.80 1.01598
2346.17 1.01441
2346.86 1.07071
2347.54 1.21394
2348.23 1.53417
2348.92 2.24496
2349.26 2.90319
2349.60 3.94379
2349.95 5.67271
2350.29 8.70776
2350.63 14.5516
2350.81 19.5871
2350.98 27.2318
2351.15 39.5671
2351.32 60.4111
2351.49 98.3305
2351.66 168.890
2351.83 283.876
2352.00 372.906
2352.17 313.217
2352.34 205.872
2352.44 156.344
2352.55 120.830
2352.76 77.3742
2352.97 53.8911
2353.18 40.1104
2353.39 31.3119
2353.60 25.3823
2354.02 18.1219
2354.44 13.9617
2354.86 11.3434
2355.69 8.30218
2356.53 6.63187
2357.37 5.59631
2358.21 4.89622
2359.05 4.39433
2360.73 3.72186
2362.40 3.29035
2365.76 2.75618
2369.11 2.42113
2372.47 2.17547
2379.18 1.80650
2382.53 1.66206
2385.88 1.55490
2389.24 1.52632
2392.59 1.69732
2394.27 1.95566
2395.95 2.45688
2397.63 3.42814
2399.30 5.39303
2400.14 7.11402
2400.98 9.74463
2401.82 13.9535
2402.66 21.0692
2403.50 34.1092
2403.91 44.8599
2404.33 60.6704
2404.75 84.9198
2405.17 123.582
2405.59 187.969
2406.01 296.943
2406.51 500.388
2407.00 658.159
2407.50 552.347
2407.99 361.826
2408.43 245.182
2408.86 173.153
2409.30 128.194
2409.74 98.9888
2410.61 64.9769
2411.48 46.8209
2412.36 35.9883
2413.23 28.9793
2414.98 20.6881
2416.72 16.0895
2418.47 13.2363
2420.21 11.3202
2421.96 9.95757
2425.45 8.16622
2428.95 7.05304
2432.44 6.29867
2435.93 5.75536
2442.92 5.02482
2449.90 4.55412
2456.89 4.22237
2463.87 3.97293
2477.84 3.61352
2491.81 3.35458
2519.75 2.96260
2547.69 2.61200
2561.66 2.42175
2575.63 2.20409
2589.60 1.93898
2596.58 1.77915
2603.57 1.59444
2610.55 1.38350
2614.05 1.27561
2617.54 1.18888
2619.28 1.17240
2621.03 1.20103
2622.78 1.32708
2624.52 1.68144
2625.40 2.04287
2626.27 2.65073
2627.14 3.71832
2628.01 5.72741
2628.45 7.41821
2628.89 9.93830
2629.32 13.8915
2629.76 20.4513
2630.20 32.3230
2630.42 42.0343
2630.63 56.2757
2630.85 78.1646
2631.07 113.085
2631.29 171.573
2631.51 271.293
2631.75 447.731
2632.00 577.515
2632.25 476.513
2632.50 307.616
2632.70 211.331
2632.90 150.561
2633.10 111.734
2633.30 86.0475
2633.71 55.7785
2634.11 39.4819
2634.52 29.7251
2634.92 23.4437
2635.73 16.0557
2636.54 11.9969
2637.35 9.50602
2638.96 6.67713
2640.58 5.14718
2642.20 4.19776
2645.43 3.07559
2648.66 2.41402
2651.90 1.95962
2658.36 1.36808
2661.60 1.20815
2664.83 1.19248
2668.06 1.45753
2669.68 1.78883
2671.30 2.35326
2672.91 3.29655
2674.53 4.88151
2676.15 7.61599
2677.76 12.5590
2678.57 16.5322
2679.38 22.1875
2680.19 30.4833
2681.00 43.0900
2681.81 63.1074
2682.61 96.4023
2683.42 154.651
2684.23 259.045
2685.12 447.161
2686.00 601.514
2686.89 516.040
2687.77 345.144
2688.65 227.700
2689.53 158.350
2690.40 116.550
2691.28 89.9811
2692.16 72.1574
2693.03 59.6664
2694.79 43.6964
2696.54 34.1861
2698.30 28.0208
2701.81 20.6685
2705.32 16.5351
2708.82 13.9307
2712.33 12.1567
2715.84 10.8782
2722.86 9.16893
2729.88 8.08455
2736.90 7.33778
2743.91 6.79284
2757.95 6.05090
2771.99 5.56857
2786.02 5.22887
2800.06 4.97585
2828.13 4.62194
2856.20 4.38382
2884.27 4.21058
2912.34 4.07726
2968.49 3.88072
3024.63 3.73422
3052.70 3.66829
3080.77 3.59786
3094.81 3.55421
3101.83 3.52673
3108.85 3.49153
3115.86 3.44091
3119.37 3.40419
3122.88 3.35260
3124.64 3.31745
3126.39 3.27222
3128.15 3.21133
3129.90 3.12437
3130.78 3.06496
3131.66 2.98908
3132.53 2.88873
3133.41 2.75040
3134.29 2.55057
3134.73 2.41691
3135.16 2.25858
3135.60 2.09884
3135.82 2.05867
3136.04 2.13077
3136.26 2.56522
3136.37 3.15569
3136.48 4.35753
3136.53 5.41915
3136.59 7.03664
3136.64 9.59246
3136.70 13.7302
3136.75 21.1313
3136.78 27.1292
3136.81 35.3096
3136.84 47.6452
3136.86 65.3972
3136.89 92.2743
3136.92 133.940
3136.96 230.022
3137.00 307.331
3137.04 264.313
3137.08 176.963
3137.13 109.235
3137.18 72.6014
3137.23 52.1874
3137.28 39.8933
3137.33 31.9555
3137.38 26.5311
3137.47 19.8231
3137.57 15.8728
3137.67 13.3694
3137.86 10.3983
3138.06 8.73534
3138.25 7.69856
3138.45 6.99406
3138.64 6.48723
3139.04 5.80977
3139.43 5.38260
3139.82 5.08937
3140.21 4.87618
3140.99 4.58734
3141.77 4.40156
3142.55 4.27185
3143.33 4.17635
3144.89 4.04466
3146.45 3.95807
3148.01 3.89652
3149.57 3.85032
3152.70 3.78506
3155.82 3.74061
3158.94 3.70786
3162.06 3.68237
3168.31 3.64433
3174.55 3.61629
3187.04 3.57512
3212.02 3.51740
3237.00 3.47104
3261.98 3.42651
3274.47 3.40253
3286.96 3.37519
3299.45 3.34046
3305.69 3.31740
3311.94 3.28676
3315.06 3.26658
3318.18 3.24110
3321.31 3.20724
3324.43 3.15909
3327.55 3.08340
3329.11 3.02591
3330.67 2.94383
3332.23 2.81683
3333.02 2.72329
3333.80 2.59597
3334.58 2.41609
3334.97 2.30030
3335.36 2.17071
3335.75 2.06423
3335.94 2.07028
3336.14 2.21571
3336.33 2.77291
3336.43 3.46003
3336.53 4.78999
3336.63 7.63038
3336.67 10.2549
3336.72 14.3818
3336.77 21.5401
3336.80 27.1886
3336.82 34.6689
3336.85 45.6634
3336.87 60.8544
3336.89 82.8834
3336.92 115.537
3336.96 198.312
3337.00 264.989
3337.04 228.036
3337.08 152.830
3337.11 117.771
3337.13 91.9351
3337.19 60.2076
3337.24 42.9818
3337.29 32.9349
3337.34 26.3681
3337.39 21.9187
3337.50 16.4570
3337.60 13.2650
3337.70 11.2489
3337.91 8.87205
3338.12 7.54122
3338.32 6.71033
3338.53 6.14275
3338.74 5.73620
3339.15 5.19081
3339.56 4.84642
3339.98 4.60974
3340.39 4.43747
3341.22 4.20380
3342.04 4.05326
3342.87 3.94815
3343.69 3.87059
3345.35 3.76358
3347.00 3.69313
3348.65 3.64299
3350.30 3.60535
3353.61 3.55213
3356.91 3.51586
3360.22 3.48914
3363.52 3.46834
3370.14 3.43738
3376.75 3.41504
3383.36 3.40053
3386.66 3.40821
3388.31 3.46632
3388.73 3.52816
3389.14 3.70116
3389.35 3.93540
3389.55 4.56122
3389.66 5.37855
3389.76 7.42281
3389.81 9.88993
3389.84 12.0536
3389.86 15.3102
3389.89 21.0234
3389.92 31.7640
3389.93 40.9141
3389.94 54.7230
3389.95 76.1923
3389.97 106.828
3389.98 168.720
3390.00 210.320
3390.02 168.747
3390.03 106.863
3390.05 76.2260
3390.06 56.0852
3390.07 42.7045
3390.08 33.5958
3390.11 22.2654
3390.13 16.3753
3390.16 12.7176
3390.18 10.4739
3390.23 7.82174
3390.33 5.58290
3390.42 4.69596
3390.62 3.99906
3390.81 3.73767
3391.21 3.54172
3391.60 3.47043
3393.16 3.39719
3396.28 3.37287
3402.53 3.35650
3415.02 3.33422
3440.01 3.29710
3464.99 3.26354
3477.49 3.24749
3483.73 3.24036
3486.85 3.24021
3488.42 3.25360
3489.20 3.31238
3489.59 3.53526
3489.69 3.75264
3489.78 4.31393
3489.83 5.02016
3489.88 6.71826
3489.91 8.68143
3489.93 12.5832
3489.94 16.2253
3489.95 22.2704
3489.97 32.9734
3489.98 52.8192
3489.99 83.7565
3490.00 102.296
3490.01 83.7652
3490.02 52.8303
3490.03 35.4893
3490.04 25.1664
3490.05 18.3668
3490.06 14.5029
3490.09 9.95301
3490.11 7.66104
3490.15 5.55438
3490.19 4.65400
3490.27 3.92042
3490.36 3.63591
3490.53 3.41865
3490.69 3.33845
3491.37 3.25733
3492.71 3.23465
3495.39 3.22581
3500.77 3.21748
3511.51 3.20312
3533.00 3.17454
3554.49 3.14504
3565.23 3.12989
3570.60 3.12264
3573.29 3.12086
3574.63 3.12741
3575.30 3.15899
3575.64 3.27734
3575.81 3.67122
3575.89 4.76510
3575.93 7.01955
3575.95 10.1338
3575.97 17.0152
3575.99 25.3268
3576.00 30.9232
3576.01 25.3317
3576.03 17.0213
3576.05 10.3625
3576.07 7.33202
3576.10 4.98233
3576.18 3.76005
3576.33 3.30670
3576.64 3.16605
3577.25 3.12606
3578.48 3.11389
3580.93 3.10755
3585.82 3.09944
3595.62 3.08407
3615.21 3.05206
3654.40 2.97984
3693.59 2.89164
3732.77 2.77817
3752.37 2.70743
3771.96 2.62400
3791.55 2.52537
3811.15 2.41247
3820.94 2.35524
3830.74 2.30702
3840.54 2.28975
3850.33 2.36433
3855.23 2.48484
3860.13 2.72412
3865.03 3.19358
3869.93 4.14644
3874.83 6.24060
3877.28 8.23433
3879.72 11.5442
3882.17 17.4170
3884.62 28.7981
3885.85 38.6184
3887.07 53.4611
3888.30 76.5110
3889.52 112.373
3891.26 190.435
3893.00 252.950
3894.74 215.786
3896.48 144.151
3897.96 100.687
3899.44 73.0740
3900.93 55.4419
3902.41 43.7636
3905.37 29.9347
3908.34 22.4119
3911.30 17.8606
3914.26 14.8831
3920.19 11.3176
3926.12 9.31249
3932.05 8.05380
3937.98 7.20085
3943.90 6.58969
3955.76 5.77904
3967.61 5.27005
3979.47 4.92247
3991.32 4.67050
4015.04 4.32935
4038.75 4.10780
4062.46 3.95057
4086.17 3.83140
4133.59 3.65622
4181.01 3.51978
4204.72 3.45179
4216.58 3.41342
4228.43 3.36782
4240.29 3.30683
4246.22 3.26465
4252.14 3.20705
4255.11 3.16853
4258.07 3.11947
4261.04 3.05406
4264.00 2.96139
4265.48 2.89841
4266.96 2.81811
4268.44 2.71212
4269.93 2.56615
4271.41 2.35516
4272.15 2.21381
4272.89 2.04500
4273.63 1.87139
4274.00 1.82215
4274.37 1.88383
4274.74 2.30436
4274.93 2.88175
4275.11 4.07194
4275.21 5.12061
4275.30 6.69466
4275.39 9.19449
4275.48 13.2572
4275.58 20.4192
4275.67 33.7444
4275.72 45.1430
4275.76 61.5472
4275.81 86.0086
4275.85 122.442
4275.93 211.104
4276.00 283.003
4276.07 243.814
4276.15 163.986
4276.21 116.395
4276.27 85.9654
4276.33 65.8083
4276.39 52.4700
4276.51 36.2485
4276.63 27.3270
4276.75 21.8068
4276.87 18.1878
4277.11 13.7823
4277.35 11.2760
4277.60 9.68891
4277.84 8.60637
4278.08 7.82670
4278.56 6.78750
4279.04 6.13228
4279.52 5.68435
4280.01 5.36003
4280.97 4.92350
4281.93 4.64421
4282.90 4.45056
4283.86 4.30850
4285.79 4.11391
4287.72 3.98682
4289.65 3.89701
4291.57 3.82995
4295.43 3.73591
4299.29 3.67245
4303.14 3.62614
4307.00 3.59043
4314.71 3.53787
4322.43 3.49990
4337.85 3.44576
4353.28 3.40623
4368.70 3.37414
4399.55 3.32144
4430.40 3.27691
4461.25 3.23741
4476.68 3.21963
4492.11 3.20414
4507.53 3.19465
4515.24 3.20053
4519.10 3.22669
4521.03 3.30300
4521.51 3.36879
4521.99 3.53296
4522.23 3.73696
4522.47 4.24885
4522.60 4.87997
4522.72 6.38496
4522.78 8.14240
4522.84 11.8809
4522.87 15.6005
4522.90 22.2667
4522.93 35.5606
4522.94 47.2131
4522.96 65.1556
4522.98 100.685
4523.00 124.079
4523.02 98.2177
4523.04 62.0934
4523.07 39.1572
4523.09 26.5720
4523.11 18.9899
4523.13 14.5923
4523.17 9.71601
4523.22 7.33521
4523.30 5.21591
4523.39 4.34456
4523.56 3.66685
4523.73 3.42191
4524.42 3.19582
4525.79 3.15728
4528.53 3.15906
4534.02 3.16768
4539.51 3.17715
4545.00 3.19262
4550.49 3.22124
4555.98 3.27923
4558.73 3.33216
4561.47 3.42105
4562.85 3.49339
4564.22 3.61038
4564.90 3.70923
4565.59 3.88817
4565.93 4.06272
4566.28 4.42787
4566.45 4.82694
4566.62 5.71592
4566.70 6.71473
4566.79 8.91891
4566.83 11.2527
4566.88 15.8840
4566.90 20.2645
4566.92 27.1663
4566.94 39.2449
4566.96 62.3197
4566.98 93.4332
4567.00 110.315
4567.02 84.8167
4567.04 51.5240
4567.05 37.6971
4567.06 28.7885
4567.08 18.1540
4567.11 12.6177
4567.13 9.49702
4567.17 6.36365
4567.22 5.02494
4567.31 3.96833
4567.39 3.62062
4567.57 3.43696
4567.75 3.42749
4568.46 3.57637
4569.88 3.89730
4571.29 4.31235
4572.71 4.99287
4574.13 6.31527
4574.84 7.51653
4575.55 9.49849
4576.26 13.1072
4576.61 16.1325
4576.97 20.6823
4577.32 27.9681
4577.68 40.4052
4578.03 63.4946
4578.38 108.279
4578.69 171.506
4579.00 213.678
4579.31 171.314
4579.62 108.167
4579.85 75.1130
4580.09 53.9508
4580.33 40.3337
4580.57 31.2961
4581.04 20.6590
4581.51 14.9904
4581.99 11.6404
4582.46 9.51269
4583.41 7.07649
4584.36 5.78950
4585.30 5.03087
4586.25 4.54596
4587.20 4.21801
4589.09 3.81483
4590.99 3.58561
4592.88 3.44258
4594.78 3.34706
4598.57 3.23033
4602.36 3.16330
4609.94 3.09003
4617.52 3.04946
4625.09 3.02176
4640.25 2.98134
4655.41 2.94845
4670.57 2.91920
4678.15 2.90726
4685.73 2.90286
4689.52 2.91117
4693.31 2.94962
4695.21 3.00991
4696.15 3.07180
4697.10 3.18558
4698.05 3.42806
4698.52 3.66664
4699.00 4.09266
4699.23 4.44513
4699.47 4.97270
4699.71 5.81331
4699.94 7.26444
4700.18 10.1254
4700.30 12.7339
4700.42 16.9758
4700.54 24.6877
4700.59 31.0204
4700.65 40.4474
4700.71 55.2315
4700.77 79.9035
4700.83 123.918
4700.89 205.601
4700.95 328.252
4701.00 408.223
4701.06 328.167
4701.11 205.500
4701.18 118.025
4701.24 73.1765
4701.31 49.3474
4701.37 35.5885
4701.44 27.0420
4701.51 21.4095
4701.64 14.7574
4701.77 11.0926
4701.90 8.88455
4702.16 6.48277
4702.43 5.26714
4702.69 4.57329
4702.95 4.13890
4703.22 3.84906
4703.74 3.49787
4704.27 3.30155
4705.32 3.10083
4706.38 3.00460
4707.43 2.95062
4709.54 2.89386
4713.75 2.84637
4717.97 2.82290
4726.39 2.79223
4734.82 2.76678
4751.68 2.71697
4768.53 2.66377
4785.39 2.60511
4802.24 2.53966
4819.10 2.46684
4827.53 2.43131
4831.74 2.43106
4833.85 2.50506
4834.38 2.58939
4834.90 2.82864
4835.17 3.15508
4835.43 4.03122
4835.56 5.16749
4835.63 6.23077
4835.69 7.99786
4835.76 11.3774
4835.79 14.3167
4835.82 18.9258
4835.86 26.6965
4835.89 41.1031
4835.91 53.6459
4835.92 71.2069
4835.94 97.6968
4835.96 137.673
4835.98 220.911
4836.00 273.309
4836.02 217.324
4836.05 138.006
4836.06 96.0141
4836.08 70.1787
4836.10 52.1573
4836.11 40.7380
4836.14 26.5790
4836.18 19.0852
4836.21 14.4527
4836.24 11.4956
4836.31 8.12709
4836.37 6.30678
4836.44 5.24391
4836.57 4.09565
4836.83 3.19021
4837.09 2.85063
4837.61 2.59372
4838.14 2.49831
4839.18 2.42449
4840.23 2.39428
4844.41 2.34681
4852.78 2.29299
4869.51 2.19285
4886.24 2.10298
4894.60 2.07672
4898.79 2.07926
4900.88 2.10756
4901.92 2.21545
4902.19 2.32379
4902.45 2.61949
4902.58 3.01265
4902.71 4.03008
4902.77 5.31871
4902.84 8.35305
4902.87 11.7926
4902.90 18.5896
4902.92 25.3502
4902.94 35.9571
4902.95 54.5255
4902.97 90.4417
4902.98 142.096
4903.00 179.055
4903.02 142.362
4903.03 90.7697
