Mo-98(n,tot) ENDF/B-VII.1
12.7725 6.49168
12.8950 6.25087
13.0175 6.09889
13.1400 5.99682
13.3850 5.87236
13.6300 5.80210
13.8750 5.75846
14.1200 5.72942
14.6100 5.69420
15.1000 5.67424
16.0800 5.65313
17.0600 5.64227
18.0400 5.63557
20.0000 5.62729
21.8750 5.62201
23.7500 5.61781
27.5000 5.61080
35.0000 5.59868
50.0000 5.57609
75.0000 5.53839
100.000 5.49903
150.000 5.41181
200.000 5.30638
250.485 5.16734
300.970 4.96573
326.212 4.82132
351.454 4.62445
364.076 4.49557
376.697 4.33685
383.007 4.24316
389.318 4.13855
392.473 4.08293
395.629 4.02911
397.206 4.00850
397.995 4.00390
398.784 4.00911
399.573 4.03922
399.967 4.07738
400.362 4.15329
400.559 4.21952
400.756 4.32185
400.953 4.48980
401.150 4.79052
401.249 5.03775
401.348 5.40515
401.446 5.98402
401.545 6.97133
401.643 8.85758
401.693 10.5162
401.742 13.1472
401.791 17.6589
401.841 26.2503
401.865 33.6911
401.890 45.0406
401.915 63.1270
401.939 91.9480
401.970 144.785
402.000 180.008
402.030 144.787
402.061 91.9495
402.088 60.7923
402.115 42.2516
402.142 31.0346
402.170 23.9326
402.224 15.9577
402.278 11.8878
402.333 9.55658
402.387 8.10448
402.496 6.47154
402.605 5.62307
402.713 5.12766
402.822 4.81278
402.931 4.60037
403.148 4.33926
403.366 4.18999
403.801 4.03171
404.236 3.95075
404.671 3.90122
405.541 3.84048
407.281 3.76821
409.021 3.71348
412.501 3.61606
415.981 3.52947
419.462 3.47626
421.202 3.48703
422.942 3.56504
423.812 3.65674
424.682 3.81798
425.552 4.10922
426.422 4.67270
426.857 5.16013
427.292 5.91221
427.727 7.14988
428.162 9.38262
428.379 11.2350
428.597 14.0145
428.814 18.4542
429.032 26.1808
429.249 41.4221
429.358 55.3014
429.467 78.1247
429.576 119.506
429.630 153.945
429.684 205.468
429.739 287.187
429.793 425.461
429.848 677.111
429.902 1154.51
429.951 1848.77
430.000 2312.76
430.049 1848.42
430.098 1154.25
430.135 800.489
430.171 571.051
430.208 421.736
430.245 321.749
430.318 202.986
430.391 139.031
430.464 101.114
430.537 76.9322
430.684 49.1145
430.830 34.3842
430.977 25.6727
431.123 20.1020
431.269 16.3287
431.562 11.6849
431.855 9.04396
432.148 7.39686
432.440 6.29843
433.026 4.96179
433.612 4.20153
434.197 3.71956
434.783 3.38816
435.954 2.95664
437.125 2.67581
439.467 2.28881
441.809 1.98426
444.151 1.70136
448.836 1.14480
451.178 0.889027
453.520 0.708186
454.691 0.683968
455.277 0.700990
455.862 0.745212
456.448 0.824787
456.741 0.881069
457.033 0.950461
457.326 1.03494
457.619 1.13668
458.204 1.40298
458.790 1.77633
459.375 2.29412
459.961 3.00986
460.547 4.00073
461.132 5.38215
461.718 7.32951
462.303 10.1215
462.889 14.2138
463.474 20.3957
464.060 30.1064
464.645 46.1930
465.231 74.8376
465.524 97.9643
465.817 131.445
466.109 181.974
466.402 262.318
466.695 399.098
466.988 653.045
467.134 865.271
467.280 1178.53
467.427 1651.63
467.573 2365.97
467.787 3906.38
468.000 5036.57
468.214 4154.50
468.428 2676.16
468.675 1590.08
468.921 1017.96
469.168 702.414
469.415 514.606
469.661 394.784
469.908 313.977
470.401 215.092
470.895 159.028
471.388 124.024
472.375 84.0535
473.361 62.6618
474.348 49.7113
475.334 41.1825
476.321 35.2134
478.294 27.5167
480.268 22.8406
482.241 19.7354
484.214 17.5399
488.161 14.6643
492.107 12.8791
496.054 11.6701
500.000 10.8000
507.056 9.73353
514.112 9.02679
521.168 8.52473
528.224 8.14991
542.336 7.62769
556.448 7.28130
570.560 7.03574
577.616 6.93919
584.672 6.85764
591.728 6.79328
595.256 6.77110
598.784 6.76225
600.548 6.76728
602.312 6.78426
604.076 6.82326
605.840 6.90827
606.722 6.98571
607.604 7.10855
608.486 7.31569
609.368 7.69859
609.809 8.02252
610.250 8.51692
610.691 9.32377
611.132 10.7703
611.352 11.9663
611.573 13.7568
611.793 16.6101
612.014 21.5620
612.234 31.2901
612.345 40.1104
612.455 54.5460
612.565 80.5292
612.620 101.966
612.675 133.851
612.730 183.795
612.785 266.993
612.841 415.025
612.896 688.199
612.948 1098.61
613.000 1372.94
613.052 1099.37
613.104 689.212
613.155 433.720
613.205 287.934
613.255 202.328
613.305 149.484
613.356 114.938
613.406 91.3812
613.506 62.3365
613.607 45.9136
613.707 35.7728
613.908 24.4566
614.109 18.6320
614.310 15.2491
614.511 13.1128
614.712 11.6788
615.114 9.93107
615.516 8.94697
615.918 8.33795
616.320 7.93460
617.124 7.44882
617.928 7.17722
618.732 7.00890
619.536 6.89654
621.144 6.75835
622.752 6.67747
624.360 6.62413
625.968 6.58573
629.183 6.53220
632.399 6.49438
635.615 6.46443
638.831 6.43901
645.262 6.39598
651.694 6.35915
664.557 6.29615
677.420 6.24237
690.283 6.19506
716.010 6.11467
741.736 6.04847
754.599 6.01983
767.462 5.99437
780.325 5.97357
786.757 5.96649
793.188 5.96434
796.404 5.96689
799.620 5.97412
802.836 5.99005
806.051 6.02423
807.659 6.05526
809.267 6.10450
810.875 6.18769
812.483 6.34231
813.287 6.47396
814.091 6.67625
814.895 7.00976
815.699 7.61684
816.101 8.12680
816.503 8.90259
816.905 10.1664
817.307 12.4314
817.508 14.3065
817.709 17.1194
817.910 21.6157
818.111 29.4539
818.312 44.9913
818.412 59.2079
818.513 82.7482
818.613 125.780
818.663 161.969
818.714 216.631
818.764 304.510
818.814 455.686
818.864 738.182
818.915 1295.01
818.957 2070.81
819.000 2586.89
819.043 2068.87
819.086 1295.11
819.130 786.690
819.174 507.588
819.218 349.166
819.262 253.564
819.306 192.053
819.351 150.545
819.439 100.116
819.527 71.9180
819.616 54.6720
819.792 35.5751
819.969 25.8148
820.146 20.1763
820.322 16.6299
820.499 14.2572
820.852 11.3765
821.206 9.76254
821.559 8.76793
821.912 8.11227
822.619 7.32836
823.326 6.89523
824.032 6.63074
824.739 6.45730
826.153 6.25068
827.566 6.13645
828.979 6.06626
830.393 6.01971
833.220 5.96285
836.046 5.92978
838.873 5.90803
841.700 5.89235
847.354 5.87035
853.007 5.85454
858.661 5.84173
864.314 5.83060
875.621 5.81104
886.929 5.79347
909.543 5.76132
932.157 5.73140
954.771 5.70280
1000.00 5.64782
1030.98 5.61084
1061.97 5.57375
1077.46 5.55510
1092.95 5.53667
1100.70 5.52809
1108.44 5.52168
1112.32 5.52161
1114.25 5.52408
1116.19 5.53073
1118.13 5.54800
1119.10 5.56657
1120.06 5.60161
1120.55 5.63164
1121.03 5.67793
1121.52 5.75433
1122.00 5.89331
1122.24 6.00981
1122.48 6.18656
1122.73 6.47332
1122.97 6.98407
1123.09 7.40396
1123.21 8.02953
1123.33 9.02007
1123.45 10.7241
1123.57 14.0274
1123.63 17.0092
1123.69 21.7418
1123.75 30.2121
1123.81 46.7185
1123.85 62.1404
1123.88 86.0948
1123.91 126.187
1123.94 194.576
1123.97 309.390
1124.00 382.675
1124.03 305.801
1124.07 194.717
1124.09 135.366
1124.12 97.2918
1124.14 72.7651
1124.16 57.0143
1124.21 37.5674
1124.26 27.3634
1124.31 21.2066
1124.36 17.3690
1124.46 12.9417
1124.56 10.5726
1124.66 9.17529
1124.76 8.28362
1124.86 7.68547
1125.05 6.94317
1125.25 6.52445
1125.45 6.26301
1125.65 6.09043
1126.04 5.88214
1126.44 5.76623
1126.83 5.69505
1127.22 5.64823
1128.01 5.59190
1128.80 5.56048
1130.38 5.52776
1131.96 5.51129
1133.54 5.50130
1136.70 5.48911
1143.02 5.47474
1149.33 5.46393
1161.96 5.44449
1174.60 5.42537
1199.86 5.38554
1225.13 5.34213
1275.66 5.23880
1326.19 5.09855
1376.73 4.88448
1401.99 4.72317
1427.26 4.49185
1439.89 4.33272
1452.52 4.12722
1465.16 3.85101
1477.79 3.45968
1484.11 3.19606
1490.42 2.86445
1496.74 2.43709
1503.06 1.87437
1506.21 1.52808
1509.37 1.13660
1512.53 0.718797
1515.69 0.364315
1516.48 0.315690
1517.27 0.301213
1517.66 0.311717
1518.06 0.337604
1518.45 0.382293
1518.85 0.449799
1519.24 0.545689
1519.64 0.676366
1520.03 0.850059
1520.43 1.07655
1521.22 1.74798
1522.00 2.85024
1522.79 4.66852
1523.58 7.71907
1524.37 13.0437
1525.16 22.8704
1525.56 30.9531
1525.95 42.7363
1526.35 60.5455
1526.74 88.6177
1527.14 135.696
1527.53 220.279
1527.73 288.553
1527.93 385.182
1528.12 524.487
1528.32 724.705
1528.66 1235.34
1529.00 1640.28
1529.34 1384.98
1529.68 911.271
1530.07 557.455
1530.46 366.758
1530.84 259.590
1531.23 194.754
1531.62 152.817
1532.01 124.158
1532.78 88.5097
1533.56 67.8669
1534.34 54.7323
1535.89 39.3737
1537.44 30.9074
1538.99 25.6489
1540.54 22.1078
1542.10 19.5816
1545.20 16.2416
1548.30 14.1534
1551.41 12.7326
1554.51 11.7079
1560.72 10.3333
1566.92 9.45677
1573.13 8.85056
1579.34 8.40675
1591.75 7.80074
1604.17 7.40626
1616.58 7.12863
1628.99 6.92228
1653.82 6.63499
1678.65 6.44323
1703.48 6.30500
1728.31 6.19973
1777.97 6.04765
1827.62 5.94026
1852.45 5.89670
1877.28 5.85797
1889.69 5.84022
1902.11 5.82385
1908.31 5.81671
1914.52 5.81201
1917.63 5.81284
1920.73 5.82268
1922.28 5.83990
1923.06 5.85808
1923.83 5.89204
1924.61 5.96537
1925.00 6.03830
1925.38 6.17022
1925.58 6.28025
1925.77 6.44643
1925.97 6.71441
1926.16 7.18768
1926.26 7.57350
1926.35 8.14366
1926.45 9.03656
1926.55 10.5486
1926.65 13.4085
1926.69 15.9295
1926.74 19.8051
1926.79 26.4931
1926.84 38.6677
1926.86 48.8677
1926.89 64.0227
1926.91 87.1475
1926.94 122.469
1926.97 192.771
1927.00 237.422
1927.03 190.541
1927.07 120.739
1927.10 73.4319
1927.14 48.3895
1927.17 34.5495
1927.21 26.5147
1927.25 21.2493
1927.28 17.8150
1927.35 13.5905
1927.42 11.2186
1927.49 9.79580
1927.64 8.22383
1927.78 7.41811
1927.92 6.95704
1928.06 6.66535
1928.21 6.47168
1928.49 6.23585
1928.78 6.10371
1929.35 5.96845
1929.92 5.90392
1930.49 5.86801
1931.63 5.83112
1933.90 5.80253
1936.18 5.79059
1940.74 5.77844
1945.30 5.77063
1963.53 5.74711
1981.77 5.72633
2000.00 5.70663
2012.97 5.69345
2019.45 5.68857
2022.70 5.69234
2024.32 5.71764
2024.72 5.74393
2025.13 5.81520
2025.33 5.90821
2025.53 6.14336
2025.64 6.42989
2025.74 7.07761
2025.79 7.76911
2025.84 9.06332
2025.86 10.2343
2025.89 11.9727
2025.91 14.7360
2025.94 19.3283
2025.97 27.4184
2026.00 32.9765
2026.03 27.4086
2026.06 19.3161
2026.08 15.6088
2026.10 13.1251
2026.14 10.1701
2026.18 8.62637
2026.21 7.74429
2026.29 6.84317
2026.37 6.42123
2026.52 6.05409
2026.67 5.90398
2026.98 5.78498
2027.28 5.73997
2027.89 5.70575
2028.50 5.69294
2030.93 5.67839
2035.80 5.67039
2045.54 5.65986
2065.01 5.64047
2103.96 5.60322
2123.43 5.58577
2142.90 5.57155
2152.64 5.56911
2157.51 5.57164
2162.38 5.58049
2167.25 5.60541
2169.68 5.63295
2172.12 5.68555
2173.33 5.73093
2174.55 5.80112
2175.77 5.91734
2176.98 6.12946
2177.59 6.30790
2178.20 6.57875
2178.81 7.02008
2179.42 7.80758
2179.72 8.45950
2180.03 9.43103
2180.33 10.9756
2180.63 13.6481
2180.94 18.9002
2181.09 23.6301
2181.24 31.3463
2181.40 45.1375
2181.47 56.4548
2181.55 73.1889
2181.62 99.1914
2181.70 142.024
2181.78 217.035
2181.85 352.604
2181.93 562.673
2182.00 700.398
2182.08 559.910
2182.15 352.907
2182.22 225.369
2182.29 152.240
2182.36 108.623
2182.43 81.2892
2182.56 50.8895
2182.70 35.5122
2182.84 26.7529
2182.98 21.3174
2183.25 15.2241
2183.53 12.0749
2183.81 10.2413
2184.08 9.08164
2184.36 8.30215
2184.91 7.35086
2185.46 6.81637
2186.02 6.48581
2186.57 6.26712
2187.67 6.00442
2188.78 5.85859
2189.88 5.76892
2190.99 5.70976
2193.19 5.63841
2195.40 5.59810
2199.82 5.55513
2204.24 5.53239
2208.66 5.51767
2217.49 5.49788
2235.16 5.47021
2252.83 5.44610
2270.51 5.42205
2288.18 5.39690
2323.52 5.34065
2358.86 5.27167
2376.53 5.22983
2394.20 5.18093
2411.87 5.12250
2420.71 5.08872
2429.55 5.05135
2438.38 5.01045
2447.22 4.96898
2451.63 4.95357
2453.84 4.95158
2456.05 4.95996
2458.26 4.99554
2459.37 5.03914
2460.47 5.12557
2461.02 5.20146
2461.58 5.31933
2462.13 5.51474
2462.68 5.86990
2462.96 6.16623
2463.23 6.61297
2463.51 7.33047
2463.78 8.58805
2464.06 11.0938
2464.20 13.3974
2464.34 17.2293
2464.47 24.2780
2464.54 30.2353
2464.61 39.3061
2464.68 53.9779
2464.75 79.5607
2464.82 128.203
2464.85 169.471
2464.89 226.317
2464.94 359.816
2465.00 446.570
2465.06 357.796
2465.11 224.965
2465.16 156.681
2465.20 112.650
2465.24 84.1339
2465.29 65.4743
2465.37 42.7807
2465.46 30.7231
2465.54 23.4924
2465.63 18.9369
2465.80 13.6811
2465.97 10.8767
2466.14 9.21833
2466.31 8.15769
2466.48 7.44212
2466.82 6.55574
2467.16 6.05247
2467.51 5.73729
2467.85 5.52749
2468.53 5.27175
2469.21 5.12643
2470.58 4.97199
2471.94 4.89146
2473.31 4.84056
2476.04 4.77413
2481.50 4.68297
2486.97 4.60001
2492.43 4.51042
2497.89 4.40774
2508.82 4.13877
2514.28 3.95503
2519.74 3.71918
2525.21 3.40518
2530.67 2.96761
2533.40 2.67861
2536.13 2.32304
2538.87 1.88026
2541.60 1.33243
2542.96 1.02288
2544.33 0.711578
2545.69 0.460911
2546.38 0.407489
2547.06 0.461281
2547.40 0.555173
2547.74 0.716046
2548.08 0.970978
2548.43 1.35602
2548.77 1.92886
2549.11 2.76936
2549.45 4.00736
2549.79 5.84818
2550.13 8.64288
2550.47 12.9703
2550.82 19.9563
2551.16 31.7251
2551.50 53.0253
2551.67 70.2621
2551.84 94.8842
2552.01 131.550
2552.18 187.203
2552.35 274.990
2552.52 412.465
2552.76 713.381
2553.00 959.462
2553.24 824.099
2553.48 552.507
2553.73 358.633
2553.98 246.436
2554.22 179.964
2554.47 138.222
2554.72 110.482
2554.97 91.1332
2555.46 66.5790
2555.96 52.0061
2556.45 42.5854
2557.45 31.3967
2558.44 25.1162
2559.43 21.1708
2560.42 18.4878
2561.41 16.5577
2563.39 13.9836
2565.38 12.3583
2567.36 11.2448
2569.34 10.4372
2573.31 9.34639
2577.27 8.64636
2581.24 8.15971
2585.20 7.80229
2593.13 7.31296
2597.10 7.13870
2601.07 6.99598
2605.03 6.87921
2609.00 6.79049
2610.98 6.76551
2611.97 6.76503
2612.96 6.78314
2613.95 6.84661
2614.45 6.91984
2614.95 7.06018
2615.19 7.18090
2615.44 7.36612
2615.69 7.66878
2615.94 8.20679
2616.06 8.65038
2616.18 9.31030
2616.31 10.3522
2616.43 12.1360
2616.56 15.5654
2616.62 18.6020
2616.68 23.4550
2616.74 31.8685
2616.80 48.1654
2616.84 62.4980
2616.87 84.8432
2616.90 121.132
2616.93 180.058
2616.96 284.497
2617.00 353.316
2617.04 284.504
2617.07 179.827
2617.11 107.396
2617.15 69.2783
2617.20 48.5425
2617.24 36.3748
2617.28 28.7307
2617.32 23.6513
2617.40 17.6231
2617.48 14.2553
2617.56 12.2354
2617.73 9.99853
2617.89 8.86308
2618.05 8.20893
2618.21 7.79773
2618.38 7.52220
2618.70 7.18647
2619.03 6.99632
2619.68 6.79701
2620.33 6.69691
2620.99 6.63701
2622.29 6.56658
2624.90 6.49106
2627.51 6.44148
2632.72 6.36579
2637.94 6.30414
2643.15 6.25086
2648.37 6.20381
2658.80 6.12374
2679.67 6.00187
2700.53 5.91199
2742.26 5.78434
2783.99 5.69331
2825.72 5.62058
2867.45 5.55724
2909.18 5.49843
2930.05 5.47215
2935.26 5.46830
2940.48 5.47141
2943.09 5.48272
2945.70 5.52225
2947.00 5.58070
2947.65 5.63990
2948.30 5.74827
2948.96 5.97805
2949.28 6.20334
2949.61 6.60519
2949.77 6.93580
2949.93 7.42854
2950.10 8.20885
2950.26 9.55095
2950.42 12.1506
2950.50 14.4884
2950.59 18.2096
2950.67 24.8252
2950.75 37.7259
2950.79 49.4423
2950.83 68.1556
2950.87 99.5360
2950.91 151.640
2950.96 240.468
2951.00 298.228
2951.04 240.744
2951.09 151.989
2951.13 101.873
2951.17 70.8293
2951.21 51.9030
2951.24 39.8559
2951.32 26.2606
2951.40 19.3570
2951.48 15.3276
2951.55 12.8413
2951.71 10.0119
2951.87 8.53261
2952.02 7.67427
2952.18 7.12933
2952.33 6.76195
2952.64 6.31163
2952.95 6.05809
2953.57 5.79610
2954.19 5.67026
2954.81 5.59996
2956.06 5.52768
2958.54 5.47219
2961.02 5.44982
2965.99 5.42867
2970.95 5.41622
2990.82 5.38042
3010.68 5.34688
3030.55 5.31158
3070.28 5.23088
3110.00 5.12782
3149.73 4.98359
3169.60 4.88444
3189.46 4.75490
3209.32 4.57639
3219.26 4.45842
3229.19 4.31167
3239.12 4.12385
3249.05 3.87506
3254.02 3.71855
3256.50 3.63046
3258.98 3.53582
3261.47 3.43706
3263.95 3.34787
3265.19 3.32781
3265.81 3.33942
3266.43 3.38774
3267.05 3.52848
3267.37 3.68381
3267.68 3.97434
3267.99 4.59191
3268.14 5.18472
3268.30 6.21186
3268.45 8.21235
3268.53 10.0178
3268.61 12.8959
3268.68 18.0279
3268.76 28.0591
3268.80 37.2022
3268.84 51.8524
3268.88 76.5275
3268.92 117.942
3268.96 186.776
3269.00 233.212
3269.04 187.020
3269.08 118.244
3269.12 82.8495
3269.15 60.0604
3269.18 44.7849
3269.21 34.9048
3269.27 22.9766
3269.34 16.5719
3269.40 12.7813
3269.46 10.3657
3269.59 7.60244
3269.71 6.12190
3269.84 5.24947
3270.09 4.30037
3270.34 3.81868
3270.59 3.53865
3271.09 3.23089
3271.60 3.06293
3272.10 2.95223
3273.10 2.79918
3275.11 2.57347
3277.12 2.36289
3281.14 1.89500
3285.16 1.32124
3287.17 0.992075
3289.17 0.650772
3291.18 0.349317
3292.19 0.255869
3293.19 0.252678
3293.70 0.308417
3294.20 0.422329
3294.70 0.617481
3295.20 0.927024
3295.70 1.40081
3296.21 2.11031
3296.71 3.16929
3297.21 4.75756
3297.71 7.17785
3298.22 10.9337
3298.72 16.9609
3299.22 27.0681
3299.72 45.0984
3299.97 59.4372
3300.22 79.7459
3300.48 109.248
3300.73 153.212
3300.98 220.076
3301.23 321.856
3301.61 562.451
3302.00 765.189
3302.39 663.829
3302.77 448.874
3303.02 344.545
3303.26 269.135
3303.75 176.288
3304.24 125.458
3304.73 95.2436
3305.22 75.8043
3305.71 62.5809
3306.69 46.1023
3307.67 36.4854
3308.65 30.3111
3310.60 22.9924
3312.56 18.8763
3314.52 16.2755
3316.48 14.4962
3318.43 13.2084
3322.35 11.4772
3326.26 10.3728
3330.18 9.60957
3334.09 9.05172
3341.92 8.29172
3349.75 7.79893
3357.58 7.45353
3365.41 7.19797
3381.07 6.84463
3396.73 6.61133
3412.39 6.44521
3428.04 6.32045
3459.36 6.14439
3490.68 6.02480
3553.31 5.86926
3615.95 5.76903
3647.27 5.73023
3678.58 5.69658
3709.90 5.66725
3725.56 5.65426
3741.22 5.64278
3756.88 5.63403
3772.54 5.63311
3780.37 5.64272
3784.28 5.65525
3788.20 5.68046
3792.11 5.73744
3794.07 5.79538
3796.03 5.90178
3797.00 5.99169
3797.98 6.12904
3798.96 6.35394
3799.94 6.75950
3800.43 7.09833
3800.92 7.60933
3801.41 8.43427
3801.90 9.89466
3802.14 11.0917
3802.39 12.8679
3802.63 15.6660
3802.88 20.4202
3803.12 29.5626
3803.24 37.5969
3803.37 50.3781
3803.49 72.6366
3803.61 115.130
3803.67 152.179
3803.73 209.451
3803.79 301.451
3803.85 450.815
3803.93 717.846
3804.00 895.708
3804.07 717.363
3804.15 450.232
3804.20 314.645
3804.25 227.620
3804.31 169.477
3804.36 131.056
3804.47 84.6425
3804.57 59.5149
3804.68 44.5679
3804.79 35.0144
3805.00 24.0395
3805.22 18.1845
3805.43 14.7342
3805.64 12.5162
3805.86 11.0203
3806.28 9.17454
3806.71 8.13087
3807.14 7.48279
3807.56 7.05311
3808.42 6.53647
3809.27 6.25026
3810.13 6.07497
3810.98 5.96010
3812.69 5.82330
3814.40 5.74791
3817.82 5.67143
3821.24 5.63470
3824.65 5.61371
3831.49 5.59058
3845.16 5.56836
3858.83 5.55487
3886.17 5.53424
3913.51 5.51629
3968.19 5.48418
3981.86 5.47772
3995.53 5.47457
4002.37 5.47755
4009.20 5.49365
4012.62 5.51979
4014.33 5.54698
4016.04 5.59751
4017.75 5.70656
4018.60 5.81523
4019.46 6.01206
4019.89 6.17708
4020.31 6.42644
4020.74 6.82995
4021.17 7.54610
4021.38 8.13447
4021.59 9.00402
4021.81 10.3814
4022.02 12.7246
4022.23 17.2446
4022.34 21.2470
4022.45 27.5679
4022.55 38.5983
4022.66 59.9418
4022.72 78.9094
4022.77 107.902
4022.82 154.726
4022.87 232.948
4022.94 368.496
4023.00 460.678
4023.06 368.636
4023.13 233.125
4023.18 151.578
4023.24 104.053
4023.30 74.8884
4023.35 56.8058
4023.46 36.3373
4023.58 25.9212
4023.69 19.9661
4023.80 16.2618
4024.03 12.1002
4024.26 9.94505
4024.48 8.68879
4024.71 7.89362
4024.93 7.35887
4025.39 6.70681
4025.84 6.33951
4026.29 6.11237
4026.74 5.96242
4027.64 5.78207
4028.55 5.68208
4030.35 5.58029
4032.16 5.53179
4033.97 5.50466
4037.58 5.47631
4044.81 5.45301
4052.04 5.44196
4066.50 5.42847
4080.95 5.41810
4138.78 5.38093
4167.69 5.36202
4196.61 5.34215
4254.44 5.29739
4312.26 5.23958
4341.18 5.20072
4370.09 5.14861
4399.00 5.07020
4413.46 5.01149
4427.92 4.92714
4435.15 4.86869
4442.37 4.79246
4449.60 4.68825
4456.83 4.53633
4460.45 4.43054
4464.06 4.29274
4467.67 4.10561
4471.29 3.83686
4473.10 3.65333
4474.90 3.41924
4476.71 3.11134
4478.52 2.69148
4479.42 2.42125
4480.32 2.09865
4481.23 1.71543
4482.13 1.28365
4483.03 0.911413
4483.49 0.895062
4483.71 1.00897
4483.94 1.27750
4484.16 1.81248
4484.39 2.81553
4484.50 3.60389
4484.62 4.68326
4484.73 6.17345
4484.84 8.25609
4484.95 11.2146
4485.07 15.5063
4485.18 21.8977
4485.29 31.7295
4485.41 47.4582
4485.52 73.7849
4485.63 119.891
4485.74 201.375
4485.87 356.291
4486.00 490.623
4486.13 430.826
4486.26 294.551
4486.35 220.869
4486.44 169.941
4486.53 134.258
4486.62 109.332
4486.80 77.5645
4486.98 59.0940
4487.16 47.4018
4487.34 39.4972
4487.70 29.7276
4488.07 24.0280
4488.43 20.3659
4488.79 17.8412
4489.15 16.0122
4489.87 13.5451
4490.60 11.9774
4491.32 10.8971
4492.04 10.1122
4493.49 9.04956
4494.94 8.36666
4496.39 7.89196
4497.83 7.54351
4500.73 7.06615
4503.62 6.75511
4506.51 6.53632
4509.41 6.37413
4515.19 6.14957
4520.98 6.00144
4532.55 5.81832
4538.34 5.75836
4544.13 5.71172
4549.91 5.67604
4555.70 5.65146
4561.49 5.64329
4564.38 5.65132
4567.28 5.67764
4570.17 5.74834
4571.62 5.82428
4573.06 5.96634
4573.79 6.08730
4574.51 6.27208
4575.23 6.57462
4575.96 7.11743
4576.32 7.56776
4576.68 8.24383
4577.04 9.32551
4577.40 11.2077
4577.77 14.9511
4577.95 18.3829
4578.13 24.0370
4578.31 34.4454
4578.40 43.2730
4578.49 56.5262
4578.58 78.1255
4578.67 115.161
4578.76 184.744
4578.85 322.829
4578.93 513.411
4579.00 637.687
4579.08 510.354
4579.15 320.266
4579.22 207.354
4579.29 141.565
4579.36 101.797
4579.43 76.6249
4579.56 48.3595
4579.70 33.9345
4579.83 25.6730
4579.97 20.5283
4580.24 14.7433
4580.51 11.7375
4580.79 9.99315
4581.06 8.88885
4581.33 8.14620
4581.88 7.23958
4582.42 6.73017
4582.96 6.41510
4583.51 6.20661
4584.60 5.95595
4585.68 5.81643
4587.86 5.67295
4590.04 5.60283
4592.22 5.56211
4596.57 5.51637
4605.28 5.47171
4613.99 5.44541
4631.41 5.40890
4648.82 5.38116
4666.24 5.35792
4683.66 5.33757
4718.49 5.30253
4753.33 5.27246
4788.16 5.24646
4805.58 5.23605
4823.00 5.23149
4831.71 5.23692
4836.06 5.24561
4840.42 5.26419
4844.77 5.30764
4846.95 5.35250
4849.13 5.43555
4850.22 5.50602
4851.30 5.61383
4852.39 5.79088
4853.48 6.11075
4854.03 6.37820
4854.57 6.78184
4855.11 7.43370
4855.66 8.58778
4855.93 9.53537
4856.20 10.9357
4856.47 13.1379
4856.75 16.8907
4857.02 24.0604
4857.15 30.3691
4857.29 40.3872
4857.43 57.5966
4857.56 90.4639
4857.63 118.949
4857.70 162.717
4857.77 232.468
4857.83 344.645
4857.92 548.347
4858.00 684.130
4858.08 548.244
4858.17 344.530
4858.24 229.800
4858.31 160.251
4858.38 116.355
4858.44 88.3904
4858.58 56.0599
4858.72 39.3324
4858.86 29.5488
4859.00 23.4444
4859.28 16.4890
4859.55 12.8549
4859.83 10.7247
4860.11 9.37140
4860.38 8.45891
4860.94 7.34353
4861.49 6.71391
