Nd-148(n,tot) ENDF/B-VII.1
95.0314 5.45242
95.0513 4.19815
95.0711 3.35220
95.1109 2.31682
95.1506 1.73159
95.1904 1.36879
95.2301 1.12836
95.3096 0.839208
95.3891 0.678156
95.5481 0.513323
95.7071 0.433789
95.8661 0.388479
96.1841 0.339426
96.8201 0.295311
97.4561 0.271664
100.000 0.220586
101.705 0.203630
102.557 0.199704
103.409 0.199022
104.262 0.201817
105.114 0.208366
105.967 0.218985
106.819 0.234024
107.671 0.253880
108.524 0.278985
110.228 0.346940
111.933 0.442428
113.638 0.571042
115.342 0.739752
117.047 0.957247
120.456 1.58542
123.866 2.58535
127.275 4.17734
130.684 6.75631
134.094 11.0800
137.503 18.7385
139.208 24.8307
140.913 33.4991
142.617 46.2794
144.322 66.0011
146.027 98.3304
147.731 155.929
148.584 202.863
149.436 271.776
150.288 378.251
151.141 554.032
151.993 871.743
152.419 1134.29
152.845 1524.02
153.272 2131.68
153.698 3134.26
154.124 4890.27
154.550 8057.22
154.975 13039.9
155.400 16462.7
155.825 13312.3
156.250 8424.09
156.754 4833.24
157.259 3002.44
157.763 2017.63
158.267 1442.75
158.772 1082.10
159.276 842.225
160.285 553.898
161.293 393.993
162.302 296.089
164.319 187.011
166.336 130.433
168.353 97.1058
170.371 75.6902
171.379 67.7389
171.884 64.3564
172.010 63.6370
172.136 63.1232
172.199 63.1197
172.230 63.3025
172.262 63.7726
172.293 64.9077
172.309 66.0424
172.325 67.9912
172.341 71.7102
172.349 74.9192
172.356 79.8031
172.364 87.9226
172.372 102.403
172.380 130.826
172.384 154.870
172.388 189.628
172.394 266.724
172.400 318.094
172.406 266.657
172.412 189.490
172.418 141.202
172.424 113.627
172.430 97.4804
172.436 87.4932
172.448 76.5093
172.459 70.9914
172.471 67.8440
172.483 65.8752
172.507 63.6182
172.530 62.3899
172.554 61.6187
172.601 60.6764
172.695 59.6173
172.790 58.8877
173.167 56.6060
173.922 52.7164
175.431 46.1827
178.450 36.4762
181.469 29.6576
182.979 26.9694
183.733 25.7698
184.111 25.2243
184.299 25.0465
184.347 25.0750
184.394 25.2585
184.417 25.5360
184.429 25.7992
184.441 26.2377
184.453 27.0303
184.465 28.6448
184.470 30.1332
184.476 32.5628
184.482 36.7547
184.488 44.0061
184.494 55.5964
184.500 63.3106
184.506 55.5805
184.512 43.9732
184.516 38.7738
184.520 35.1595
184.527 30.8965
184.535 28.6889
184.542 27.4455
184.550 26.6660
184.557 26.1589
184.573 25.5472
184.588 25.2039
184.603 24.9908
184.633 24.7394
184.694 24.4888
184.754 24.3410
184.996 23.9397
185.480 23.2684
186.448 22.0326
188.384 19.8384
192.256 16.2886
200.000 11.3203
213.222 6.11137
226.444 2.78471
233.055 1.56363
236.361 1.07035
239.666 0.675786
241.319 0.524148
242.972 0.409522
243.798 0.368080
244.624 0.338491
245.451 0.321859
245.864 0.318784
246.277 0.319427
246.690 0.323970
247.103 0.332607
247.517 0.345544
247.930 0.363004
248.756 0.412467
249.583 0.483182
250.409 0.577999
251.235 0.701767
252.062 0.875902
252.268 0.944889
252.475 1.06490
252.578 1.19132
252.630 1.30466
252.681 1.49791
252.733 1.88465
252.759 2.24788
252.785 2.87355
252.811 4.09667
252.823 5.20278
252.836 7.01358
252.849 10.2703
252.856 12.9863
252.862 16.9682
252.869 23.3170
252.875 33.7549
252.882 52.7011
252.888 87.2711
252.894 139.483
252.900 173.535
252.906 138.579
252.912 87.2835
252.916 62.8053
252.920 46.5833
252.928 27.6935
252.936 18.1985
252.944 12.9608
252.953 9.73758
252.961 7.67297
252.977 5.24139
252.993 3.93532
253.009 3.15680
253.041 2.31806
253.073 1.90264
253.105 1.66930
253.170 1.43506
253.299 1.28051
253.427 1.24632
253.943 1.32394
254.973 1.64637
257.034 2.55705
259.096 3.87843
261.157 5.76317
263.218 8.44222
265.279 12.2680
267.340 17.7968
269.401 25.9400
271.462 38.2640
273.523 57.6192
275.585 89.5962
277.646 146.257
278.676 191.743
279.707 257.222
280.737 355.332
281.768 509.828
282.798 769.107
283.829 1240.64
284.344 1626.49
284.860 2184.99
285.375 3008.56
285.890 4220.20
286.695 6987.93
287.500 9017.06
288.305 7437.73
289.110 4797.04
289.962 2972.56
290.813 1959.05
291.664 1377.25
292.516 1021.17
293.367 789.628
294.219 631.236
295.921 434.732
297.624 321.813
299.327 250.688
302.733 168.790
306.138 124.602
309.544 97.6859
312.950 79.8638
316.355 67.3240
323.167 51.0153
329.978 40.9555
336.789 34.1349
343.601 29.1680
357.223 22.1842
370.846 16.8568
377.657 14.1046
381.063 12.5006
384.468 10.5727
387.874 8.06611
389.577 6.47014
391.280 4.58222
392.131 3.55134
392.983 2.54629
393.834 1.79310
394.047 1.70483
394.260 1.68765
394.366 1.71332
394.473 1.76687
394.579 1.85297
394.685 1.97705
394.792 2.14572
394.898 2.36631
395.005 2.64798
395.111 3.00156
395.218 3.44047
395.324 3.97950
395.537 5.43892
395.750 7.58915
395.963 10.7455
396.175 15.4108
396.388 22.3964
396.601 33.1017
396.814 50.0239
397.027 78.0146
397.240 127.203
397.346 166.234
397.453 221.565
397.559 302.722
397.665 426.676
397.772 625.786
397.878 964.212
397.985 1576.73
398.091 2724.68
398.196 4584.44
398.300 6021.03
398.405 5056.31
398.510 3312.48
398.609 2185.36
398.708 1512.52
398.807 1103.52
398.907 842.433
399.105 544.426
399.303 387.979
399.501 295.505
399.699 236.069
400.096 166.110
400.492 127.464
400.889 103.519
401.285 87.4499
401.682 76.0298
402.475 61.0233
403.267 51.6993
404.060 45.3871
404.853 40.8452
406.439 34.7567
408.025 30.8585
409.611 28.1375
411.196 26.1193
414.368 23.2945
417.539 21.3776
423.883 18.8574
430.226 17.1980
436.569 15.9711
449.255 14.1886
474.628 11.8450
500.000 10.2106
506.994 9.82761
508.742 9.73586
510.490 9.64714
511.365 9.60574
512.239 9.57190
512.676 9.56509
512.894 9.56951
513.113 9.58688
513.332 9.63669
513.441 9.69165
513.550 9.79579
513.659 10.0218
513.714 10.2457
513.769 10.6476
513.796 10.9814
513.823 11.4796
513.851 12.2732
513.878 13.6495
513.905 16.3503
513.919 18.8064
513.932 22.7963
513.946 30.0179
513.953 35.9341
513.960 44.7146
513.967 58.6847
513.973 81.6308
513.980 122.315
513.987 197.804
513.994 310.359
514.000 386.180
514.007 310.370
514.013 197.818
514.020 121.532
514.027 80.3411
514.034 57.4343
514.041 43.7866
514.048 35.1204
514.055 29.3168
514.069 22.3501
514.083 18.4541
514.097 16.0820
514.125 13.4761
514.153 12.1451
514.181 11.3806
514.209 10.8983
514.237 10.5766
514.292 10.1850
514.348 9.96463
514.460 9.73698
514.572 9.62611
514.684 9.56244
514.907 9.49270
515.355 9.42779
515.802 9.39031
516.696 9.33474
517.590 9.28643
519.379 9.19541
521.168 9.10712
528.322 8.76537
542.632 8.11629
571.250 6.88964
599.869 5.65132
614.178 4.98199
621.333 4.62430
624.910 4.43899
626.699 4.34856
627.146 4.32962
627.593 4.32002
627.817 4.32806
628.041 4.37234
628.152 4.44317
628.208 4.51562
628.264 4.64777
628.320 4.92406
628.348 5.19066
628.376 5.65441
628.404 6.57620
628.418 7.41920
628.432 8.80057
628.446 11.3323
628.453 13.4520
628.460 16.5933
628.467 21.6627
628.474 30.3298
628.481 46.3402
628.488 77.3321
628.494 121.211
628.500 150.396
628.506 121.216
628.512 77.3370
628.517 52.4812
628.523 37.2770
628.528 27.8870
628.533 21.8495
628.543 14.9669
628.554 11.4045
628.564 9.34576
628.575 8.05572
628.595 6.59623
628.616 5.83524
628.637 5.38951
628.679 4.91507
628.720 4.68071
628.762 4.54755
628.845 4.40848
629.011 4.29967
629.178 4.25462
629.511 4.21015
629.843 4.18247
631.175 4.09925
633.837 3.94567
639.162 3.62967
649.811 2.93785
660.460 2.14740
671.109 1.25365
676.434 0.790660
681.758 0.371240
684.421 0.213027
685.752 0.158624
686.418 0.139943
687.083 0.128106
687.749 0.124148
688.414 0.129267
689.080 0.144847
689.745 0.172486
690.411 0.214056
691.077 0.271725
691.742 0.348035
692.408 0.445948
693.739 0.721332
695.070 1.13441
696.401 1.73729
697.732 2.60541
699.063 3.85107
700.395 5.64516
701.726 8.25728
703.057 12.1273
704.388 18.0087
705.719 27.2629
707.050 42.5345
708.381 69.4357
709.047 90.8578
709.713 121.422
710.378 166.629
711.044 236.507
711.709 350.648
712.375 549.965
713.041 925.006
713.373 1233.16
713.706 1665.41
714.303 2782.81
714.900 3627.67
715.498 3023.82
716.095 1968.13
716.589 1357.63
717.082 969.706
717.576 721.741
718.070 557.562
719.057 363.698
720.044 258.927
721.031 196.048
722.018 155.274
723.993 107.041
725.967 80.3775
727.942 63.8983
729.916 52.8882
731.891 45.0989
735.839 34.9359
739.788 28.6785
743.737 24.4746
747.686 21.4676
755.584 17.4557
763.481 14.8782
771.379 13.0074
773.354 12.5816
775.328 12.1243
776.315 11.8508
776.809 11.6861
777.302 11.4853
777.796 11.2181
778.043 11.0404
778.290 10.8133
778.413 10.6739
778.536 10.5129
778.660 10.3295
778.783 10.1366
778.845 10.0539
778.907 10.0100
778.968 10.0668
779.030 10.3880
779.092 11.4716
779.123 12.7594
779.153 15.2471
779.184 20.5262
779.200 25.4131
779.215 33.3669
779.223 39.3512
779.231 47.2827
779.238 58.1459
779.246 73.3905
779.250 83.4802
779.254 95.3579
779.258 110.188
779.261 127.871
779.265 150.199
779.269 177.034
779.277 252.030
779.283 330.168
779.288 422.371
779.300 556.778
779.306 540.019
779.312 473.967
779.323 316.606
779.335 211.972
779.346 149.572
779.357 111.904
779.368 87.9668
779.380 71.9454
779.391 60.7261
779.414 46.4837
779.436 38.0100
779.459 32.5677
779.504 26.1129
779.549 22.5161
779.594 20.2776
779.639 18.7657
779.684 17.6843
779.775 16.2509
779.865 15.3524
779.955 14.7384
780.045 14.2929
780.226 13.6883
780.406 13.2951
780.587 13.0164
780.767 12.8063
781.128 12.5047
781.489 12.2923
782.211 11.9964
782.933 11.7843
783.655 11.6137
785.098 11.3359
787.986 10.8946
790.873 10.5230
802.423 9.32715
813.973 8.36137
825.523 7.49253
837.073 6.61534
842.848 6.12552
848.623 5.55052
854.398 4.80287
857.286 4.30728
860.173 3.66753
861.617 3.26696
863.061 2.79187
864.504 2.22435
865.948 1.56084
866.670 1.21278
867.392 0.901030
867.753 0.789248
868.114 0.740636
868.294 0.753963
868.475 0.803562
868.655 0.901528
868.836 1.06409
869.016 1.31394
869.197 1.68243
869.377 2.21421
869.558 2.97346
869.738 4.05674
869.918 5.60835
870.099 7.85834
870.279 11.1755
870.460 16.1954
870.640 24.0519
870.821 36.9273
871.001 59.3799
871.092 77.1148
871.182 102.177
871.272 138.833
871.362 194.677
871.452 284.194
871.543 436.026
871.633 710.401
871.723 1224.10
871.812 2054.38
871.900 2690.80
871.989 2253.43
872.077 1473.05
872.141 1064.22
872.206 788.693
872.270 603.484
872.334 475.959
872.463 319.273
872.591 231.371
872.720 177.273
872.848 141.630
873.106 98.7926
873.363 74.7854
873.620 59.8271
873.877 49.7842
874.134 42.6584
874.648 33.3445
875.162 27.6116
875.677 23.7709
876.191 21.0371
877.219 17.4295
878.248 15.1692
879.276 13.6246
880.304 12.5024
882.361 10.9765
884.418 9.97989
886.475 9.26992
888.532 8.73212
892.645 7.95520
896.759 7.40324
898.816 7.17847
900.873 6.98007
901.901 6.89208
902.929 6.81972
903.444 6.80077
903.701 6.80399
903.958 6.82791
904.215 6.90348
904.344 6.98915
904.472 7.15322
904.601 7.51207
904.665 7.86962
904.729 8.51316
904.761 9.04898
904.793 9.85137
904.826 11.1394
904.858 13.3804
904.890 17.8373
904.906 21.9196
904.922 28.6308
904.938 40.9630
904.946 51.2480
904.954 66.7736
904.962 91.9941
904.970 134.892
904.978 214.693
904.986 373.279
904.993 591.814
905.000 739.752
905.007 591.853
905.014 373.061
905.020 249.502
905.025 173.327
905.031 126.137
905.037 95.7261
905.049 60.9820
905.060 42.9610
905.072 32.5339
905.083 25.9948
905.107 18.5920
905.130 14.7309
905.153 12.4697
905.176 11.0338
905.199 10.0655
905.246 8.88138
905.292 8.21180
905.339 7.79612
905.385 7.52046
905.478 7.18633
905.570 6.99832
905.756 6.80098
905.941 6.70065
906.127 6.63930
906.498 6.56389
907.240 6.47457
907.982 6.40864
909.466 6.29574
910.950 6.19266
916.887 5.82244
928.760 5.18546
952.507 4.05474
976.254 2.88768
988.127 2.23280
1000.00 1.50581
1013.21 0.634488
1019.81 0.248568
1021.46 0.175448
1023.11 0.119709
1023.94 0.100296
1024.76 0.0878923
1025.59 0.0836920
1026.00 0.0851113
1026.41 0.0891344
1027.24 0.105953
1028.06 0.136136
1028.89 0.182183
1029.71 0.246885
1030.54 0.333902
1031.36 0.447252
1033.01 0.774948
1034.66 1.28733
1036.31 2.07153
1037.97 3.26837
1039.62 5.10764
1041.27 7.99285
1042.92 12.6608
1044.57 20.5703
1046.22 34.8850
1047.04 46.5519
1047.87 63.4837
1048.69 89.0698
1049.52 129.702
1050.35 198.555
1051.17 324.733
1051.58 428.768
1052.00 579.686
1052.41 803.881
1052.82 1134.72
1053.46 1890.74
1054.10 2459.55
1054.74 2051.32
1055.38 1336.72
1055.85 961.818
1056.31 709.854
1056.78 540.925
1057.25 425.095
1058.18 282.854
1059.11 203.377
1060.05 154.603
1060.98 122.565
1062.85 84.1800
1064.72 62.7457
1066.58 49.4240
1068.45 40.4931
1070.32 34.1618
1074.05 25.8699
1077.78 20.7374
1081.52 17.2634
1085.25 14.7526
1092.72 11.3272
1100.19 9.03262
1115.12 5.88591
1130.06 3.42262
1137.52 2.23920
1144.99 1.08287
1148.72 0.569844
1150.59 0.359330
1152.46 0.204608
1153.39 0.157730
1154.33 0.138434
1155.26 0.153977
1156.19 0.213689
1156.66 0.263827
1157.13 0.329852
1158.06 0.518075
1158.99 0.799373
1159.93 1.20167
1160.86 1.76343
1161.79 2.53525
1162.73 3.59114
1163.66 5.03134
1164.59 7.00776
1165.53 9.73682
1166.46 13.5618
1167.39 19.0060
1168.33 26.9541
1169.26 38.8859
1170.19 57.5497
1171.13 88.1926
1172.06 142.081
1172.99 245.285
1173.46 333.632
1173.93 466.031
1174.39 670.225
1174.86 984.510
1175.53 1669.52
1176.20 2208.22
1176.87 1870.80
1177.54 1237.32
1178.03 900.097
1178.52 671.307
1179.00 516.714
1179.49 409.798
1180.47 277.706
1181.44 203.092
1182.42 156.860
1183.40 126.196
1185.35 89.0749
1187.30 68.0262
1189.25 54.7718
1193.15 39.2987
1197.05 30.6423
1200.96 25.0067
1202.91 22.7302
1204.86 20.4878
1205.84 19.1954
1206.32 18.4203
1206.81 17.4748
1207.30 16.2060
1207.54 15.3576
1207.79 14.2719
1207.91 13.6057
1208.03 12.8374
1208.15 11.9657
1208.28 11.0531
1208.34 10.6622
1208.40 10.4475
1208.46 10.6780
1208.52 12.0349
1208.55 13.6746
1208.58 16.4706
1208.60 18.7464
1208.61 21.6242
1208.63 25.5082
1208.64 30.8171
1208.66 38.7774
1208.67 49.4762
1208.69 65.0265
1208.70 88.2953
1208.72 124.320
1208.73 182.241
1208.75 278.741
1208.76 445.830
1208.78 778.539
1208.80 1072.18
1208.81 1052.60
1208.82 939.436
1208.84 645.989
1208.86 449.427
1208.87 328.355
1208.89 251.625
1208.91 200.983
1208.92 164.352
1208.94 139.748
1208.98 107.443
1209.01 87.2066
1209.04 74.2580
1209.11 58.4558
1209.18 49.2504
1209.25 43.3793
1209.32 39.3396
1209.39 36.4394
1209.53 32.4545
1209.66 29.9067
1209.80 28.1243
1209.94 26.8035
1210.21 24.9580
1210.49 23.7217
1211.03 22.1148
1211.58 21.0699
1212.13 20.3037
1213.23 19.1869
1215.43 17.6762
1217.62 16.5774
1222.02 14.9224
1226.41 13.6589
1235.20 11.7626
1239.59 11.0154
1240.69 10.8470
1241.79 10.6937
1242.34 10.6324
1242.89 10.6111
1243.16 10.6539
1243.30 10.7162
1243.44 10.8456
1243.57 11.1437
1243.64 11.4469
1243.71 11.9887
1243.78 13.1336
1243.81 14.2170
1243.85 16.0939
1243.88 19.9249
1243.90 23.3302
1243.92 28.9108
1243.93 38.9517
1243.94 47.8416
1243.95 59.5973
1243.96 80.4245
1243.97 111.275
1243.98 173.518
1243.98 275.523
1243.99 434.669
1244.00 540.792
1244.01 434.715
1244.02 275.580
1244.02 183.341
1244.03 127.822
1244.04 93.9170
1244.04 74.8599
1244.06 49.0886
1244.07 36.6792
1244.08 28.9102
1244.10 24.3860
1244.12 19.0173
1244.15 16.2149
1244.18 14.5723
1244.21 13.5280
1244.23 12.8448
1244.29 11.9702
1244.34 11.4745
1244.45 10.9614
1244.55 10.7060
1244.66 10.5592
1244.88 10.3954
1245.31 10.2374
1245.73 10.1433
1246.59 10.0011
1247.45 9.87735
1249.17 9.64722
1250.89 9.42867
1257.76 8.62235
1271.50 7.19879
1285.25 5.85540
1292.12 5.15799
1295.55 4.79406
1297.27 4.61545
1297.70 4.57838
1298.13 4.56123
1298.34 4.58003
1298.56 4.67558
1298.67 4.82806
1298.77 5.26240
1298.83 5.85289
1298.85 6.42243
1298.88 7.36959
1298.91 9.29228
1298.92 11.1242
1298.93 13.9212
1298.95 19.3967
1298.96 24.0439
1298.96 29.9149
1298.97 40.5812
1298.97 55.5594
1298.98 86.2247
1298.99 135.362
1298.99 218.877
1299.00 265.828
1299.01 218.892
1299.01 135.380
1299.02 92.4386
1299.02 66.4159
1299.03 47.1743
1299.03 36.9716
1299.05 24.0449
1299.06 17.4320
1299.07 13.6422
1299.08 11.2818
1299.10 8.71202
1299.12 7.29851
1299.14 6.47737
1299.19 5.62306
1299.23 5.19105
1299.27 4.95128
1299.36 4.69870
1299.53 4.49647
1299.71 4.41133
1300.05 4.32349
1300.40 4.26626
1301.79 4.08569
1304.56 3.74097
1310.10 2.99961
1315.65 2.16424
1321.19 1.23776
1323.96 0.770214
1326.74 0.364410
1328.12 0.224434
1328.82 0.183407
1329.51 0.169755
1330.20 0.191918
1330.90 0.261031
1331.59 0.391923
1332.28 0.604564
1332.98 0.926737
1333.67 1.39521
1334.36 2.06327
1335.05 3.00664
1335.75 4.33597
1336.44 6.21698
1337.13 8.90497
1337.83 12.8067
1338.52 18.5961
1339.21 27.4454
1339.91 41.5141
1340.60 65.0798
1341.29 107.413
1341.64 141.704
1341.98 190.978
1342.33 264.533
1342.68 377.497
1343.02 557.369
1343.37 844.177
1343.84 1441.87
1344.30 1918.47
1344.77 1626.31
1345.23 1074.65
1345.57 784.513
1345.90 587.628
1346.23 454.047
1346.57 361.326
1347.24 246.284
1347.90 180.952
1348.57 140.386
1349.24 113.409
1350.58 80.6551
1351.91 62.0512
1353.25 50.3207
1354.58 42.3588
1355.92 36.6517
1358.59 29.0871
1361.26 24.3474
1363.94 21.1157
1366.61 18.7748
1371.95 15.6053
1377.30 13.5444
1382.64 12.0804
1383.98 11.7783
1385.31 11.5013
1385.98 11.3775
1386.65 11.2811
1386.98 11.2664
1387.32 11.3435
1387.48 11.5051
1387.57 11.6814
1387.65 12.0074
1387.74 12.7131
1387.78 13.4059
1387.82 14.5981
1387.84 15.5892
1387.86 17.0549
1387.88 19.3512
1387.90 23.2395
1387.92 30.5895
1387.93 37.3597
1387.94 47.0052
1387.96 64.9841
1387.97 95.2667
1387.97 120.126
1387.98 156.417
1387.98 210.760
1387.99 308.881
1387.99 489.846
1388.00 605.860
1388.01 489.916
1388.01 308.969
1388.02 224.676
1388.02 175.588
1388.03 109.144
1388.04 74.8952
1388.05 55.5188
1388.06 43.6504
1388.07 35.9067
1388.09 27.1660
1388.10 22.0874
1388.12 19.1920
1388.16 15.9083
1388.19 14.2477
1388.23 13.2927
1388.30 12.2902
1388.37 11.7937
1388.44 11.5158
1388.58 11.2198
1388.86 10.9700
1389.14 10.8493
1389.70 10.7000
1390.26 10.5862
1391.38 10.3881
1392.50 10.2061
1396.99 9.55686
1405.97 8.49321
1423.92 6.86241
1441.87 5.49647
1459.83 4.14163
1477.78 2.61319
1486.76 1.74047
1495.73 0.826560
1500.22 0.412090
1502.47 0.244842
1503.59 0.178723
1504.71 0.128643
1505.83 0.0989489
1506.96 0.0951457
1508.08 0.124244
1509.20 0.195237
1509.76 0.249951
1510.32 0.319747
1511.44 0.512931
1512.57 0.794739
1513.69 1.19173
1514.81 1.74023
1515.93 2.48819
1517.05 3.50379
1518.18 4.88275
1519.30 6.76287
1520.42 9.34719
1521.54 12.9429
1522.66 18.0290
1523.79 25.3802
1524.91 36.3032
1526.03 53.1165
1527.15 80.1912
1528.27 126.383
1529.40 211.168
1529.96 280.596
1530.52 380.751
1531.08 527.512
1531.64 742.011
1532.57 1271.98
1533.50 1699.44
1534.43 1452.54
1535.36 968.615
1536.37 613.360
1537.38 413.621
1538.39 297.890
1539.40 226.363
1540.41 179.374
1541.41 146.882
1543.43 105.967
1545.45 81.9420
1547.47 66.5007
1551.50 48.2462
1555.54 38.0505
1559.57 31.6499
1563.61 27.2957
1567.64 24.1574
1575.71 19.9522
1583.79 17.2688
1591.86 15.4046
1599.93 14.0289
1616.07 12.1170
1632.21 10.8300
1664.49 9.14631
1696.78 8.02472
1729.06 7.15114
1745.20 6.74867
1761.34 6.32153
1769.41 6.06474
1773.45 5.90781
1777.48 5.71254
1781.52 5.44159
1783.54 5.25106
1785.55 4.99046
1786.56 4.81698
1787.57 4.59808
1788.58 4.31101
1789.59 3.91617
1790.09 3.65653
1790.60 3.33829
1791.10 2.94121
1791.61 2.44830
1791.86 2.16602
1792.11 1.87881
1792.36 1.63709
1792.62 1.60262
1792.74 1.80197
1792.87 2.33507
1792.99 3.54871
1793.06 4.63143
1793.12 6.26077
1793.18 8.75732
1793.25 12.6890
1793.31 19.1259
1793.37 30.2455
1793.40 39.0552
1793.44 50.9387
1793.47 68.5094
1793.50 93.6709
1793.53 133.583
1793.56 195.458
1793.59 301.964
1793.62 476.329
1793.66 816.128
1793.70 1090.25
1793.74 928.402
1793.78 616.403
1793.80 458.507
1793.83 352.183
1793.88 224.562
1793.93 155.748
1793.98 116.521
1794.03 91.2649
1794.08 74.6223
1794.18 54.1162
1794.28 42.2206
1794.38 34.6892
1794.58 25.9248
1794.78 21.0498
1794.99 18.0199
1795.19 15.9564
1795.39 14.4817
1795.79 12.5112
1796.19 11.2652
1796.60 10.4093
1797.00 9.78742
1797.81 8.94063
1798.61 8.39239
1799.42 8.00650
1800.22 7.71968
1801.83 7.31794
1803.44 7.04653
1805.05 6.84768
1806.67 6.69336
1809.89 6.46346
1813.11 6.29410
1819.55 6.04485
1832.44 5.69438
1845.33 5.41796
1871.11 4.93753
1896.89 4.48436
1922.67 4.02238
1948.44 3.52094
1974.22 2.92530
1987.11 2.54886
1993.56 2.32092
2000.00 2.04755
2007.01 1.66237
2010.51 1.41229
2014.01 1.10136
2015.77 0.915742
2017.52 0.707510
2019.27 0.481885
2021.02 0.270951
2021.90 0.205457
2022.34 0.198307
2022.77 0.220627
2023.21 0.288158
2023.65 0.425885
2024.09 0.674724
2024.31 0.860877
2024.53 1.10428
2024.96 1.83871
2025.40 3.11307
2025.84 5.40801
2026.06 7.23408
2026.28 9.81212
2026.50 13.5519
2026.72 19.1662
2026.93 27.9730
2027.15 42.6018
2027.37 68.8287
2027.48 90.2286
2027.59 120.982
2027.70 167.671
2027.81 240.054
2027.92 357.232
2028.03 548.973
2028.16 918.931
2028.30 1200.52
2028.44 1002.84
2028.57 653.900
2028.72 410.512
2028.86 273.734
2029.00 194.538
2029.14 146.001
2029.29 113.987
2029.43 91.9747
2029.71 64.5613
2030.00 48.6120
2030.29 38.5232
2030.86 26.7699
2031.43 20.3541
2032.00 16.4077
2032.57 13.7733
2033.14 11.9073
2034.28 9.46323
2035.42 7.94765
2036.57 6.92131
2037.71 6.18125
2039.99 5.18322
2042.28 4.53580
2046.84 3.72626
2051.41 3.21636
2055.98 2.84524
2065.11 2.29489
2083.39 1.47076
2101.66 0.753043
2110.79 0.424704
2119.93 0.153713
2122.21 0.103647
2124.50 0.0647829
2126.78 0.0402457
2129.06 0.0340841
2131.35 0.0515785
2133.63 0.0996737
2134.77 0.137968
2135.92 0.187592
2138.20 0.327642
2140.48 0.536773
2142.77 0.838154
2145.05 1.26433
2147.33 1.86179
2149.62 2.69837
2151.90 3.87551
2154.19 5.54940
2156.47 7.96754
2158.75 11.5444
2161.04 16.9969
2163.32 25.6519
2165.61 40.1478
2167.89 66.2441
2169.03 87.4196
2170.17 118.058
2171.32 163.921
2172.46 235.124
2173.60 349.357
2174.74 534.029
2176.22 905.428
2177.70 1196.25
2179.18 1008.83
2180.66 663.640
2182.18 424.568
2183.70 287.453
2185.22 206.771
2186.74 156.447
2188.26 123.175
2189.78 100.098
2192.82 70.9918
2195.86 53.9134
2198.90 42.9616
2204.98 30.0533
2211.05 22.8692
2217.13 18.3609
2229.29 13.0523
2241.45 10.0033
2253.61 7.97135
2277.92 5.24470
2302.24 3.21417
2314.39 2.27207
2326.55 1.33581
2338.71 0.454054
2341.75 0.272846
2344.79 0.131723
2346.31 0.0841328
2347.83 0.0582318
2349.35 0.0607368
2350.87 0.100734
2352.39 0.190691
2353.15 0.259535
2353.91 0.347796
2355.43 0.596265
2356.94 0.970550
2358.46 1.52209
2359.98 2.32738
2361.50 3.50536
2363.02 5.24574
2364.54 7.87090
2366.06 11.9452
2367.58 18.5319
2369.10 29.7896
2370.62 50.6315
2371.38 67.9900
2372.14 93.6858
2372.90 133.423
2373.66 197.728
2374.42 306.635
2375.18 494.300
2376.04 831.892
2376.90 1091.06
2377.76 913.670
2378.62 596.623
