Mo-97(n,g) ENDF/B-VII.1
233.139 4.16959
233.182 6.00859
233.225 8.96304
233.278 14.2969
233.330 17.8447
233.383 14.2993
233.435 8.96551
233.491 5.36203
233.547 3.42227
233.604 2.33449
233.660 1.68453
233.716 1.26960
233.772 0.991465
233.884 0.654695
233.996 0.467175
234.109 0.352664
234.333 0.225845
234.558 0.160871
234.782 0.123153
235.231 0.0831297
235.680 0.0633068
236.129 0.0520096
237.027 0.0403097
238.823 0.0323689
240.620 0.0319577
242.416 0.0371605
243.314 0.0433803
244.212 0.0550056
245.110 0.0796491
245.559 0.103735
246.008 0.146666
246.457 0.234892
246.682 0.318946
246.906 0.464605
247.131 0.750438
247.243 1.00946
247.355 1.43331
247.467 2.19626
247.523 2.82589
247.580 3.76276
247.636 5.23456
247.692 7.68595
247.748 12.0566
247.804 20.1483
247.857 32.3135
247.910 40.4632
247.963 32.3203
248.016 20.1570
248.055 14.0428
248.094 10.0532
248.133 7.44262
248.172 5.68682
248.249 3.59177
248.327 2.45849
248.405 1.78464
248.483 1.35403
248.638 0.857779
248.794 0.594625
248.950 0.438929
249.261 0.272014
249.572 0.189381
249.883 0.142692
250.506 0.0949450
251.128 0.0726519
251.750 0.0608715
252.995 0.0505527
255.485 0.0491658
257.974 0.0600951
260.464 0.0875558
261.708 0.114952
262.953 0.164219
263.575 0.205276
264.198 0.267507
264.820 0.368782
265.443 0.550846
265.754 0.702411
266.065 0.931360
266.376 1.30125
266.687 1.95729
266.843 2.49487
266.999 3.29363
267.154 4.55435
267.310 6.71407
267.465 10.8752
267.543 14.5699
267.621 20.4938
267.699 30.8139
267.777 50.9625
267.815 68.8329
267.854 96.9363
267.893 143.108
267.913 176.731
267.932 219.828
267.954 281.101
267.976 350.987
268.020 438.116
268.042 412.484
268.064 350.922
268.108 219.751
268.143 149.280
268.178 104.648
268.212 76.2115
268.247 57.4884
268.317 35.6347
268.386 24.0787
268.456 17.2927
268.525 13.0046
268.665 8.10467
268.804 5.52931
268.943 4.01420
269.082 3.04934
269.221 2.39777
269.499 1.60043
269.777 1.15024
270.056 0.871894
270.334 0.688214
270.890 0.469405
271.447 0.350141
272.559 0.234847
273.672 0.188177
274.785 0.171639
277.011 0.189533
278.123 0.223008
279.236 0.281249
280.349 0.382457
281.462 0.570929
282.018 0.730409
282.575 0.973649
283.131 1.37046
283.687 2.08227
283.966 2.67158
284.244 3.55568
284.522 4.96910
284.800 7.43518
285.078 12.3245
285.218 16.8014
285.357 24.2206
285.496 37.8013
285.565 49.2355
285.635 66.5426
285.704 94.4116
285.774 142.532
285.809 180.306
285.844 233.078
285.878 307.797
285.913 412.590
285.972 660.057
286.030 824.941
286.089 659.856
286.147 412.369
286.198 270.430
286.248 184.415
286.299 131.592
286.349 97.8253
286.450 59.4044
286.551 39.6140
286.652 28.1946
286.753 21.0592
286.955 13.0002
287.156 8.80519
287.358 6.35435
287.560 4.79957
287.762 3.75335
288.166 2.47592
288.569 1.75629
288.973 1.31138
289.377 1.01732
290.184 0.665105
290.992 0.470370
291.799 0.351572
292.607 0.273877
294.221 0.182033
295.836 0.132303
297.451 0.102963
299.066 0.0849961
302.296 0.0692933
303.911 0.0700139
305.525 0.0791176
307.140 0.105979
307.948 0.135029
308.755 0.189286
309.159 0.235331
309.563 0.305649
309.966 0.420485
310.370 0.626624
310.572 0.797384
310.774 1.05345
310.976 1.46304
311.177 2.17722
311.379 3.59351
311.480 4.88926
311.581 7.03545
311.682 10.9661
311.733 14.2718
311.783 19.2687
311.833 27.3109
311.884 41.1679
311.934 67.1961
311.960 88.5805
311.985 118.606
312.006 151.937
312.027 189.847
312.070 237.188
312.113 189.641
312.155 118.572
312.190 79.6034
312.225 55.3484
312.259 40.0676
312.294 30.0913
312.363 18.5441
312.432 12.4799
312.501 8.94296
312.571 6.71279
312.709 4.17528
312.848 2.84501
312.986 2.06459
313.124 1.56819
313.263 1.23322
313.540 0.823430
313.816 0.592208
314.093 0.449194
314.370 0.354762
314.924 0.242175
315.477 0.180918
316.585 0.123471
317.692 0.107820
318.246 0.112964
318.799 0.132107
319.353 0.181463
319.630 0.232172
319.907 0.323197
320.184 0.507619
320.322 0.678803
320.460 0.965792
320.599 1.49932
320.668 1.95502
320.737 2.65632
320.806 3.80778
320.876 5.86063
320.945 9.90019
320.979 13.3850
321.014 18.4713
321.067 29.5960
321.120 37.0407
321.173 29.6002
321.226 18.4762
321.287 10.5857
321.349 6.54907
321.410 4.37495
321.471 3.10731
321.533 2.31431
321.594 1.78892
321.716 1.16194
321.839 0.817477
321.961 0.609045
322.207 0.380321
322.452 0.264256
322.697 0.197356
323.187 0.126894
323.677 0.0922152
324.168 0.0724391
325.148 0.0515551
326.128 0.0410736
327.109 0.0349408
329.070 0.0282985
332.992 0.0233911
336.914 0.0231588
340.836 0.0272272
342.797 0.0322955
344.757 0.0420400
346.718 0.0632723
347.699 0.0844724
348.679 0.123001
349.170 0.155324
349.660 0.204429
350.150 0.284319
350.640 0.427305
350.885 0.545544
351.131 0.722616
351.376 1.00517
351.621 1.49681
351.866 2.46727
351.988 3.35201
352.111 4.80920
352.234 7.45715
352.295 9.66621
352.356 12.9800
352.417 18.2525
352.479 27.2161
352.540 43.6393
352.601 75.0765
352.656 120.225
352.710 150.281
352.765 120.152
352.819 75.0972
352.874 46.1108
352.928 29.9279
352.983 20.6219
353.038 14.9521
353.092 11.2817
353.147 8.79648
353.256 5.75518
353.366 4.04815
353.475 2.99942
353.693 1.83490
353.912 1.23823
354.131 0.893092
354.349 0.675738
354.568 0.530128
355.005 0.353300
355.442 0.254201
355.880 0.193162
356.317 0.152967
357.191 0.105055
358.066 0.0787798
359.815 0.0527558
361.564 0.0412099
363.313 0.0356429
366.811 0.0326634
370.309 0.0365962
372.058 0.0418100
373.807 0.0512440
375.556 0.0702552
376.430 0.0882382
377.305 0.119803
378.179 0.184555
378.616 0.247010
379.054 0.357559
379.491 0.583466
379.709 0.797839
379.928 1.16807
380.147 1.89125
380.256 2.54317
380.365 3.60570
380.475 5.50266
380.529 7.05955
380.584 9.35534
380.639 12.9254
380.693 18.7865
380.748 29.0490
380.802 47.5125
380.856 76.0204
380.910 95.0393
380.964 76.0304
381.018 47.5260
381.080 27.1364
381.143 16.7488
381.206 11.1639
381.268 7.91193
381.331 5.87722
381.393 4.53292
381.519 2.92949
381.644 2.05033
381.769 1.51944
382.020 0.939047
382.270 0.646409
382.520 0.479257
383.021 0.306501
383.522 0.225035
384.023 0.181663
385.025 0.143256
386.027 0.133264
387.029 0.137650
389.032 0.179889
390.034 0.222863
391.036 0.291417
392.038 0.406219
393.040 0.616414
393.541 0.793169
394.042 1.06189
394.542 1.49914
395.043 2.28144
395.294 2.92782
395.544 3.89517
395.795 5.43813
396.045 8.11866
396.296 13.4030
396.421 18.2077
396.546 26.1121
396.609 32.1304
396.671 40.4373
396.734 52.3441
396.797 70.1864
396.859 98.4218
396.922 146.145
396.953 182.738
396.984 232.849
397.016 302.158
397.047 397.295
397.104 635.695
397.160 794.133
397.217 635.114
397.273 397.150
397.332 240.378
397.390 154.473
397.449 105.700
397.507 76.2106
397.566 57.2610
397.624 44.4978
397.741 28.9758
397.858 20.3017
397.975 14.9965
398.209 9.12401
398.444 6.12429
398.678 4.39193
398.912 3.30265
399.146 2.57402
399.614 1.68987
400.082 1.19477
400.550 0.889922
401.018 0.689027
401.955 0.449085
402.891 0.316736
403.827 0.236087
404.763 0.183340
406.636 0.120807
408.508 0.0865698
410.381 0.0658193
412.253 0.0523102
415.999 0.0364113
419.744 0.0278302
427.234 0.0195842
434.724 0.0163139
442.214 0.0155194
445.959 0.0161445
449.704 0.0186027
451.577 0.0220893
452.513 0.0255357
453.449 0.0317575
454.385 0.0448335
454.853 0.0576223
455.322 0.0804671
455.790 0.127560
456.024 0.172565
456.258 0.250734
456.492 0.404810
456.609 0.544875
456.726 0.775255
456.843 1.19266
456.902 1.53946
456.960 2.05893
457.019 2.88054
457.077 4.26809
457.136 6.78605
457.194 11.5544
457.247 18.4780
457.300 23.0940
457.353 18.4801
457.406 11.5570
457.448 7.87019
457.489 5.53049
457.531 4.03674
457.572 3.05150
457.656 1.89935
457.739 1.28827
457.822 0.929583
457.905 0.702417
458.072 0.442855
458.238 0.306312
458.404 0.225929
458.737 0.140121
459.070 0.0977348
459.403 0.0737793
460.068 0.0491524
460.734 0.0374413
461.399 0.0310144
462.730 0.0246674
465.392 0.0205320
468.055 0.0196887
473.379 0.0208760
478.703 0.0242559
484.027 0.0305503
489.352 0.0432991
492.014 0.0554534
494.676 0.0770104
497.338 0.121967
498.669 0.166097
500.000 0.245770
500.667 0.312551
501.333 0.414062
502.000 0.579531
502.666 0.876853
502.999 1.12386
503.332 1.49569
503.666 2.09354
503.999 3.14488
504.166 3.99947
504.332 5.25761
504.499 7.21957
504.665 10.5225
504.832 16.7156
504.915 22.0579
504.999 30.3674
505.082 44.2213
505.124 54.8402
505.165 69.4954
505.207 90.4209
505.249 121.052
505.290 167.199
505.332 236.379
505.391 378.166
505.450 472.659
505.509 378.099
505.568 236.306
505.613 163.533
505.657 116.382
505.701 85.7345
505.745 65.2727
505.834 40.9353
505.922 27.8595
506.011 20.1049
506.100 15.1683
506.277 9.48981
506.454 6.48575
506.631 4.71082
506.808 3.57697
506.985 2.80978
507.339 1.86771
507.693 1.33412
508.047 1.00299
508.402 0.783699
509.110 0.520546
509.818 0.374983
510.527 0.286311
511.235 0.228502
512.652 0.160688
514.068 0.124587
516.901 0.0914652
519.735 0.0807419
522.568 0.0822764
523.985 0.0886861
525.401 0.105022
526.110 0.124663
526.818 0.173601
527.172 0.234685
527.349 0.291308
527.526 0.387152
527.703 0.569796
527.792 0.730625
527.880 0.986136
527.969 1.42708
528.057 2.27353
528.102 3.01302
528.146 4.15442
528.190 5.99413
528.234 8.97774
528.287 14.3029
528.340 17.8524
528.393 14.3053
528.446 8.98166
528.487 6.16468
528.528 4.37007
528.569 3.22064
528.610 2.46221
528.692 1.57083
528.774 1.09784
528.856 0.819821
528.939 0.644172
529.103 0.444166
529.267 0.340147
529.431 0.280148
529.760 0.219496
530.417 0.185511
531.074 0.196614
531.732 0.247995
532.060 0.302439
532.389 0.400215
532.717 0.598804
532.882 0.784584
533.046 1.09955
533.210 1.69658
533.293 2.21798
533.375 3.03788
533.457 4.43075
533.539 7.03724
533.580 9.25430
533.621 12.5851
533.662 17.7707
533.703 25.8412
533.757 41.2910
533.810 51.5652
533.864 41.2645
533.917 25.8471
533.973 15.6618
534.028 10.0867
534.084 6.92972
534.139 5.02732
534.195 3.80562
534.250 2.98207
534.362 1.98256
534.473 1.42467
534.584 1.08389
534.806 0.707389
535.028 0.516036
535.251 0.406291
535.695 0.292984
536.140 0.240089
536.584 0.212581
537.474 0.189910
539.252 0.191183
541.030 0.217789
542.808 0.265164
544.587 0.347264
545.476 0.418581
546.365 0.553961
546.810 0.696710
547.254 1.02536
547.476 1.41105
547.588 1.75318
547.699 2.30626
547.810 3.29137
547.921 5.29324
547.977 7.15644
548.032 10.2341
548.088 15.6734
548.143 25.5829
548.197 40.6309
548.250 50.6396
548.304 40.6155
548.357 25.6095
548.395 18.2057
548.433 13.3141
548.471 10.0640
548.509 7.86288
548.585 5.20816
548.661 3.76158
548.737 2.89946
548.814 2.34941
548.966 1.72108
549.118 1.39628
549.270 1.21267
549.575 1.03787
550.183 0.972338
550.792 1.04045
552.010 1.37872
553.227 2.04763
553.836 2.60600
554.445 3.44011
555.053 4.76160
555.662 7.03229
555.966 8.83344
556.271 11.4251
556.575 15.3411
556.880 21.6431
557.184 32.6926
557.336 41.5830
557.488 54.4781
557.641 74.0062
557.793 105.058
557.945 156.847
558.097 244.763
558.264 391.422
558.430 489.022
558.597 391.163
558.763 244.507
558.925 152.252
559.088 99.8548
559.250 69.3001
559.412 50.4708
559.574 38.2150
559.736 29.8659
560.061 19.6093
560.385 13.8253
560.710 10.2648
561.359 6.31157
562.007 4.30842
562.656 3.21886
563.305 2.87401
563.467 3.06753
563.630 3.68968
563.711 4.40687
563.792 5.80234
563.873 8.83132
563.913 11.6798
563.954 16.1184
564.007 24.6649
564.060 30.3389
564.113 24.5888
564.166 15.9994
564.224 10.0848
564.283 6.94344
564.341 5.19491
564.399 4.14669
564.516 3.01535
564.632 2.44661
564.865 1.89643
565.098 1.62954
565.563 1.36525
566.029 1.25603
566.495 1.27627
566.961 1.56869
567.194 2.01624
567.310 2.44131
567.426 3.15159
567.543 4.44935
567.659 7.14569
567.718 9.69362
567.776 13.9711
567.834 21.6593
567.892 36.0268
567.946 57.2694
568.000 71.4020
568.054 57.2201
568.108 36.0089
568.167 21.5394
568.225 13.8303
568.284 9.55189
568.343 7.00834
568.460 4.30691
568.577 2.99624
568.695 2.26697
568.812 1.82054
569.046 1.32527
569.281 1.07243
569.516 0.929602
569.985 0.804586
570.454 0.823511
570.689 0.903511
570.923 1.07593
571.158 1.44974
571.275 1.80125
571.392 2.38672
571.510 3.45271
571.568 4.34067
571.627 5.66683
571.686 7.76174
571.744 11.2751
571.803 17.6091
571.862 29.4468
571.916 46.9053
571.970 58.5509
572.024 46.9015
572.078 29.4367
572.128 18.9808
572.177 12.8263
572.227 9.13490
572.276 6.81210
572.375 4.21799
572.474 2.89946
572.573 2.14497
572.672 1.67444
572.870 1.14250
573.068 0.863287
573.266 0.697445
573.662 0.515621
574.454 0.363335
575.246 0.299289
576.038 0.271014
576.830 0.279847
577.226 0.318162
577.622 0.436955
577.820 0.590693
577.919 0.730140
578.018 0.956842
578.117 1.35785
578.216 2.15659
578.266 2.87913
578.315 4.03817
578.365 5.99386
578.414 9.36453
578.467 14.8849
578.520 18.5666
578.573 14.8841
578.626 9.36201
578.662 6.71371
578.698 4.93933
578.771 2.92752
578.844 1.92936
578.916 1.37769
578.989 1.04470
579.062 0.829455
579.207 0.578233
579.353 0.442633
579.498 0.361022
579.789 0.271062
580.370 0.195914
580.952 0.163355
582.115 0.131716
583.277 0.114186
587.929 0.0780783
592.581 0.0597007
597.233 0.0485290
606.536 0.0367122
615.840 0.0323170
625.144 0.0327953
634.447 0.0386903
643.751 0.0555041
648.402 0.0790678
649.565 0.0934126
650.728 0.125251
651.310 0.163562
651.601 0.199216
651.891 0.260723
652.182 0.382535
652.327 0.494779
652.473 0.682618
652.618 1.03312
652.691 1.33413
652.763 1.79959
652.836 2.57210
652.909 3.96989
652.945 5.11797
652.982 6.78499
653.018 9.26496
653.054 12.9497
653.107 20.6747
653.160 25.8128
653.213 20.6615
653.266 12.9531
653.310 8.61820
653.355 5.95587
653.399 4.30264
653.444 3.23527
653.533 2.01367
653.622 1.37967
653.711 1.01215
653.800 0.781749
653.978 0.521441
654.156 0.386181
654.334 0.307603
654.690 0.225470
655.401 0.166320
656.113 0.149038
657.537 0.147507
658.960 0.161727
661.807 0.218210
664.655 0.327780
666.078 0.420686
667.502 0.562349
668.925 0.793468
670.349 1.20842
671.061 1.55248
671.772 2.06953
672.484 2.89820
673.196 4.34927
673.552 5.52294
673.908 7.24426
674.264 9.91292
674.620 14.3683
674.798 17.8048
674.975 22.6163
675.153 29.6390
675.331 40.4061
675.509 58.0195
675.687 89.2087
675.776 114.262
675.865 149.977
675.954 201.913
676.043 276.956
676.182 442.586
676.320 552.721
676.459 441.772
676.598 275.780
676.738 168.796
676.879 109.298
677.019 75.1815
677.160 54.4078
677.300 41.0089
677.440 31.9320
677.721 20.8545
678.002 14.6429
678.283 10.8308
678.844 6.60274
679.406 4.43920
679.967 3.18842
680.529 2.40130
681.090 1.87460
682.214 1.23608
683.337 0.879415
684.460 0.661200
685.583 0.519295
687.829 0.358528
690.075 0.297644
691.198 0.311406
691.760 0.342567
692.321 0.409973
692.883 0.562818
693.164 0.714571
693.445 0.983322
693.725 1.52257
693.866 2.02011
694.006 2.84908
694.146 4.37988
694.217 5.67799
694.287 7.66140
694.357 10.8854
694.427 16.5488
694.497 27.4418
694.533 36.6306
694.568 49.7474
694.624 79.5455
694.680 99.3710
694.736 79.4928
694.793 49.7526
694.838 33.4688
694.884 23.3208
694.929 16.9256
694.975 12.7494
695.066 7.91071
695.158 5.37241
695.249 3.89025
695.340 2.95672
695.523 1.89390
695.705 1.33730
695.888 1.01092
696.252 0.665096
696.617 0.497922
696.982 0.408317
697.712 0.337047
698.442 0.357359
698.807 0.411665
699.172 0.525262
699.537 0.773547
699.720 1.01308
699.902 1.42592
700.085 2.22243
700.176 2.92821
700.267 4.05352
700.358 6.00165
700.450 9.75374
700.495 13.0362
700.541 18.1267
700.586 26.3379
700.632 39.7345
700.686 63.5357
700.740 79.3674
700.794 63.4912
700.848 39.7364
700.890 27.2479
700.932 19.2605
700.973 14.1265
701.015 10.7290
701.098 6.72293
701.182 4.58885
701.265 3.32978
701.348 2.53102
701.515 1.61466
701.682 1.13058
701.848 0.844411
702.182 0.536800
702.515 0.383064
702.849 0.294815
703.515 0.201460
704.182 0.154630
704.849 0.127111
706.183 0.0964524
708.850 0.0688379
711.517 0.0553969
716.851 0.0415294
722.186 0.0345130
732.854 0.0290456
743.523 0.0306945
754.192 0.0414874
759.526 0.0540576
764.861 0.0780075
767.528 0.0985424
770.195 0.130155
772.862 0.182283
775.529 0.277121
776.863 0.356725
778.197 0.477751
779.530 0.674789
780.864 1.02781
781.531 1.31989
782.197 1.75794
782.864 2.45801
783.531 3.67902
783.864 4.66237
784.198 6.09863
784.531 8.31295
784.865 11.9805
785.031 14.7863
785.198 18.6881
785.365 24.3254
785.531 32.8625
785.698 46.5703
785.865 70.2267
785.948 88.7469
786.031 114.535
786.115 150.946
786.198 202.030
786.339 322.912
786.480 403.316
786.621 322.788
786.762 201.906
786.849 148.788
786.937 111.603
787.111 67.2855
787.286 44.1344
787.460 30.9192
787.634 22.7656
787.809 17.4231
788.158 11.1089
788.507 7.67943
788.856 5.61907
789.553 3.37734
790.251 2.25064
790.949 1.60654
791.647 1.20435
792.345 0.936613
793.740 0.613655
795.136 0.433893
796.532 0.323824
797.927 0.251789
800.719 0.167405
803.510 0.125710
804.906 0.117652
806.301 0.127126
806.999 0.151709
807.348 0.178365
807.697 0.227616
808.046 0.330115
808.220 0.427409
808.395 0.593816
808.569 0.912654
808.657 1.19319
808.744 1.63845
808.831 2.40353
808.918 3.86009
808.962 5.11916
809.005 7.04845
809.049 10.1121
809.093 15.0179
809.146 23.9897
809.200 29.9719
809.254 23.9906
809.307 15.0186
809.359 9.41118
809.411 6.21473
809.463 4.33976
809.515 3.18321
809.619 1.91261
809.722 1.27833
809.826 0.919326
809.930 0.697627
810.137 0.450112
810.344 0.322323
810.552 0.247834
810.966 0.168467
811.381 0.128873
811.796 0.105959
812.625 0.0811093
814.284 0.0596872
815.943 0.0494559
819.260 0.0383504
822.578 0.0318770
829.213 0.0245494
835.848 0.0213248
842.483 0.0216800
845.800 0.0240212
849.118 0.0294882
852.436 0.0425021
854.094 0.0559513
855.753 0.0808203
856.582 0.101907
857.412 0.134204
858.241 0.187236
859.071 0.283291
859.485 0.363614
859.900 0.485296
860.315 0.682432
860.729 1.03309
860.937 1.32119
861.144 1.74992
861.351 2.42867
861.559 3.59488
861.766 5.85478
861.870 7.87280
861.973 11.1238
862.077 16.8413
862.181 28.1448
862.233 38.3383
862.284 54.5856
862.336 81.8305
862.388 128.437
862.444 205.531
862.500 256.936
862.556 205.511
862.612 128.416
862.654 88.8406
862.696 63.2101
862.738 46.5560
862.780 35.4407
862.864 22.2323
862.948 15.1268
863.032 10.9175
863.116 8.23453
863.283 5.15017
863.451 3.51822
863.619 2.55386
863.787 1.93773
863.955 1.52058
864.290 1.00842
864.626 0.718237
864.961 0.538098
865.297 0.418676
865.968 0.275169
866.640 0.195538
867.311 0.146799
867.982 0.114819
869.325 0.0767699
870.667 0.0558453
872.010 0.0431106
873.352 0.0347838
876.037 0.0249186
878.722 0.0195455
884.092 0.0144137
889.462 0.0128774
894.832 0.0148607
897.517 0.0192906
898.859 0.0240333
900.202 0.0329021
901.544 0.0520261
902.216 0.0710272
902.887 0.105377
903.223 0.134033
903.558 0.177307
903.894 0.247119
904.229 0.370503
904.397 0.471182
904.565 0.620106
904.733 0.853658
904.901 1.24999
