Cu-63(n,tot) ENDF/B-VII.1
13078.7 6.36409
13079.1 6.21503
13080.0 6.42466
13081.7 6.90334
13085.1 7.80551
13091.9 9.82547
13105.5 15.7037
13119.2 25.7371
13132.8 42.9814
13151.4 83.4199
13170.0 123.963
13188.6 116.584
13207.2 85.2785
13222.8 64.2219
13238.3 49.8155
13253.9 40.0611
13269.4 33.2765
13300.5 24.7596
13331.6 19.7889
13362.7 16.5919
13393.8 14.3792
13456.0 11.5152
13518.2 9.71307
13549.3 9.03305
13580.4 8.46934
13611.5 8.06183
13627.1 7.97375
13642.6 8.06003
13658.2 8.53695
13673.7 10.0373
13681.5 11.7262
13689.3 14.8301
13697.0 20.8536
13704.8 32.9700
13720.0 77.2788
13727.6 72.6427
13735.2 53.0217
13740.6 41.7612
13745.9 33.7556
13751.3 28.1624
13756.7 24.1955
13767.4 19.1224
13778.1 16.1367
13788.9 14.2137
13799.6 12.8893
13821.1 11.1938
13842.5 10.1526
13864.0 9.44159
13906.9 8.50956
13949.9 7.89906
13992.8 7.44213
14035.7 7.04421
14046.5 6.93368
14057.2 6.79393
14062.6 6.69391
14067.9 6.53698
14070.6 6.40579
14073.3 6.18618
14074.6 6.00560
14076.0 5.73317
14076.6 5.55522
14077.3 5.40773
14077.7 5.45275
14078.0 5.84066
14078.2 6.40874
14078.3 7.59068
14078.5 10.1088
14078.7 15.2799
14078.7 19.8052
14078.8 26.0263
14079.0 37.1398
14079.2 36.3807
14079.3 28.5655
14079.5 21.9862
14079.7 17.7607
14079.9 15.1448
14080.1 13.4390
14080.5 11.4203
14080.9 10.3232
14081.6 9.13877
14082.4 8.54527
14083.9 7.94762
14085.4 7.65118
14086.9 7.47098
14088.4 7.34997
14091.4 7.19323
14094.4 7.09326
14097.4 7.02139
14103.4 6.91958
14109.5 6.84565
14115.5 6.78602
14127.5 6.68867
14151.6 6.53360
14175.7 6.40243
14272.0 5.97048
14368.4 5.59853
14416.6 5.41148
14440.7 5.30665
14452.7 5.23854
14458.7 5.17997
14461.7 5.11550
14463.2 5.05210
14464.0 5.04880
14464.4 5.20929
14464.6 5.54788
14464.7 6.56171
14464.9 8.13910
14465.0 9.81560
14465.1 9.66831
14465.3 8.48068
14465.5 7.12239
14465.7 6.47863
14466.1 5.91360
14466.9 5.56143
14468.5 5.37600
14471.8 5.27549
14478.3 5.20443
14491.4 5.12158
14517.5 4.96685
14530.6 4.87715
14543.6 4.77160
14556.7 4.64313
14563.2 4.56938
14566.5 4.53223
14568.1 4.51938
14568.9 4.53080
14569.3 4.57442
14569.7 4.82674
14570.0 5.20566
14570.3 4.86991
14570.7 4.58677
14571.1 4.52550
14572.0 4.48906
14573.7 4.46233
14577.1 4.43851
14580.5 4.45089
14583.9 4.54479
14587.3 4.85118
14589.0 5.19289
14590.7 5.80214
14592.4 6.95617
14594.1 9.28078
14595.0 11.3617
14595.8 14.5232
14596.7 19.4988
14597.5 27.4097
14600.0 65.9328
14600.6 67.3166
14601.2 61.8543
14602.5 44.5611
14603.4 34.1634
14604.3 27.0238
14605.2 22.1403
14606.1 18.7345
14608.0 14.4656
14609.8 12.0333
14611.6 10.4978
14613.4 9.46980
14617.1 8.19701
14620.7 7.45217
14624.4 6.97116
14631.6 6.38849
14638.9 6.04892
14646.2 5.82471
14660.8 5.54042
14675.4 5.35977
14690.0 5.22833
14719.1 5.03496
14777.5 4.75262
14835.8 4.50680
14894.1 4.25680
14923.3 4.12726
14952.5 4.00341
14981.6 3.92249
14996.2 3.93793
15010.8 4.05737
15025.4 4.43528
15032.7 4.84338
15039.9 5.55759
15047.2 6.86451
15054.5 9.42538
15061.8 14.9319
15065.5 20.0207
15069.1 27.8987
15080.0 67.3205
15082.7 68.9397
15085.5 63.2595
15090.9 44.4731
15095.0 33.0219
15099.2 25.2003
15103.3 19.9113
15107.4 16.2586
15115.7 11.6611
15123.9 8.88294
15132.2 6.89771
15136.3 6.03811
15140.4 5.22446
15144.5 4.47467
15146.6 4.17861
15148.7 4.03449
15150.7 4.26789
15152.8 5.48845
15153.8 6.94235
15154.8 9.52933
15155.9 14.1038
15156.9 22.0548
15158.5 43.2192
15159.2 55.9649
15160.0 64.8224
15161.6 62.4065
15163.1 48.2896
15164.3 38.8083
15165.6 31.9895
15166.8 27.1575
15168.1 23.6641
15170.5 19.0797
15173.0 16.2712
15175.5 14.3979
15178.0 13.0656
15182.9 11.2978
15187.9 10.1729
15192.9 9.38823
15202.8 8.35157
15212.7 7.68495
15222.6 7.21196
15242.5 6.57177
15262.3 6.14693
15282.1 5.83697
15321.8 5.39984
15401.2 4.84537
15480.5 4.44449
15559.9 4.07503
15599.5 3.87986
15639.2 3.66771
15678.9 3.43791
15698.7 3.32668
15718.6 3.24527
15738.4 3.27463
15748.3 3.40553
15758.2 3.72509
15768.2 4.45931
15778.1 6.20733
15783.0 7.93216
15788.0 10.8180
15793.0 15.8253
15797.9 24.6595
15810.0 63.3490
15813.0 65.0608
15816.1 60.1102
15822.1 43.5896
15827.0 32.7673
15831.9 25.4281
15836.8 20.5111
15839.3 18.6533
15840.5 17.8382
15841.1 17.5026
15841.4 17.4580
15841.7 17.9921
15842.0 19.5342
15842.3 18.5889
15842.6 17.3951
15843.0 16.9052
15843.7 16.3447
15845.1 15.5708
15847.9 14.3410
15853.6 12.4803
15864.9 10.0867
15876.2 8.63380
15887.5 7.66584
15898.8 6.97081
15910.1 6.43741
15921.4 5.98140
15924.2 5.86138
15927.1 5.72125
15928.5 5.63232
15929.9 5.51989
15931.3 5.40456
15931.7 5.42721
15932.0 5.59042
15932.4 6.33212
15932.5 7.53574
15932.7 10.2547
15932.9 15.0292
15933.0 19.4906
15933.2 18.5429
15933.3 15.0029
15933.5 11.7969
15933.6 9.94465
15934.0 8.15794
15934.6 6.94060
15936.0 6.26023
15937.3 6.01944
15938.7 5.88652
15941.4 5.72559
15944.1 5.61694
15949.5 5.45299
15954.9 5.31929
15976.4 4.89102
15998.0 4.52867
16019.6 4.17378
16041.1 3.77224
16051.9 3.52642
16062.7 3.22233
16073.5 2.81593
16078.9 2.55146
16084.3 2.22888
16089.7 1.84503
16092.4 1.65021
16095.1 1.50843
16097.8 1.57792
16099.1 1.83466
16100.5 2.43565
16101.1 2.97849
16101.8 3.77198
16102.5 4.97489
16103.2 6.76582
16103.8 9.55894
16104.5 13.8641
16105.2 20.6805
16105.9 31.4726
16106.9 60.5722
16108.0 90.6617
16108.5 93.3305
16109.1 86.4431
16110.2 63.6994
16110.9 50.9371
16111.6 41.5251
16113.0 29.4420
16114.4 22.6043
16115.8 18.4279
16117.2 15.6465
16118.6 13.7010
16121.4 11.2008
16124.2 9.67215
16127.0 8.65444
16132.7 7.38115
16138.3 6.61540
16143.9 6.09897
16155.2 5.43082
16166.5 4.99795
16177.7 4.67735
16200.2 4.19374
16222.8 3.81802
16234.0 3.67601
16245.3 3.60985
16256.5 3.74604
16262.2 3.99630
16267.8 4.51093
16273.4 5.54751
16279.1 7.69295
16284.7 12.3923
16287.5 16.6768
16290.3 23.1927
16295.2 41.6470
16300.0 61.1621
16302.4 62.9012
16304.9 58.3428
16309.7 43.0564
16314.6 30.9283
16319.6 23.4424
16324.5 18.7860
16329.4 15.7566
16334.4 13.6730
16339.3 12.1799
16349.2 10.2087
16359.0 8.98254
16368.9 8.15446
16388.6 7.10925
16408.4 6.47435
16428.1 6.04275
16467.6 5.47810
16507.0 5.10354
16546.5 4.80716
16566.2 4.66220
16585.9 4.49115
16595.8 4.37402
16600.7 4.29658
16605.7 4.19511
16610.6 4.04912
16613.1 3.94642
16615.5 3.81054
16618.0 3.62096
16620.5 3.35600
16621.7 3.20998
16622.9 3.18504
16623.6 3.40268
16624.2 4.20040
16624.5 5.19689
16624.8 7.15432
16625.1 11.1947
16625.3 14.5676
16625.4 19.4346
16625.7 35.0823
16626.0 51.5923
16626.3 49.2958
16626.6 36.7199
16627.0 25.6176
16627.3 19.3333
16627.6 15.4863
16628.0 13.1210
16628.3 11.4811
16628.7 10.3535
16629.4 8.86157
16630.1 7.94881
16630.7 7.33982
16632.1 6.58974
16633.5 6.14310
16634.9 5.84964
16637.6 5.48860
16640.4 5.27247
16643.1 5.12814
16648.6 4.94315
16654.2 4.82631
16659.7 4.74297
16670.7 4.62618
16692.7 4.47573
16714.7 4.36840
16802.9 4.06144
16979.2 3.58673
17155.4 3.11591
17243.6 2.84824
17287.7 2.69609
17309.7 2.60625
17320.7 2.54317
17326.2 2.48468
17329.0 2.42711
17330.4 2.41300
17331.0 2.57522
17331.4 3.05189
17331.6 3.75284
17331.7 5.48794
17331.9 8.08082
17332.0 10.7009
17332.1 9.95342
17332.3 7.77439
17332.5 5.25815
17332.8 4.20814
17333.2 3.40135
17334.2 2.94135
17336.2 2.71901
17340.0 2.60723
17347.8 2.53292
17363.3 2.45104
17394.3 2.31283
17456.4 2.02097
17518.4 1.68001
17580.4 1.27292
17642.5 0.799057
17673.5 0.561182
17704.5 0.385087
17720.0 0.365387
17735.5 0.447229
17743.3 0.551915
17751.1 0.721219
17758.8 0.981537
17766.6 1.37001
17774.3 1.94392
17782.1 2.78699
17789.8 4.03356
17797.6 5.88900
17805.3 8.69444
17813.1 12.9876
17820.9 19.6509
17828.6 29.9435
17852.7 86.3530
17853.0 86.8178
17853.3 87.3987
17854.2 88.8367
17855.0 90.0425
17858.3 93.0274
17861.6 93.1982
17868.2 86.6570
17881.4 63.6554
17887.6 53.9199
17890.6 49.3379
17891.4 48.0909
17892.2 46.6434
17892.6 45.7293
17892.9 44.5758
17893.3 42.8968
17893.5 41.7863
17893.7 40.9734
17893.9 42.3085
17893.9 44.6516
17894.0 47.3278
17894.2 51.2718
17894.3 51.6544
17894.5 50.4054
17894.7 49.2398
17895.2 47.5788
17896.0 45.6359
17896.9 44.3019
17897.7 43.1959
17901.1 39.6151
17907.9 34.0957
17921.5 26.4369
17935.1 21.4071
17941.9 19.4128
17943.6 18.9068
17945.3 18.3371
17946.2 17.9877
17947.0 17.5295
17947.4 17.2144
17947.9 16.8110
17948.3 16.3177
17948.5 16.2613
17948.7 17.3384
17948.9 20.2521
17949.0 24.7753
17949.1 26.5135
17949.3 25.2696
17949.5 23.2820
17949.7 21.9649
17950.0 20.4667
17950.8 19.2124
17951.5 18.6232
17952.2 18.2449
17953.7 17.7236
17955.2 17.3339
17958.1 16.7025
17961.1 16.1680
17972.9 14.4797
17996.5 12.3101
18020.1 11.2761
18031.9 11.1923
18037.8 11.2602
18040.8 11.2733
18042.3 11.2056
18043.0 11.1212
18043.4 11.1537
18043.6 11.3567
18043.7 12.1675
18043.9 13.7204
18044.0 15.6821
18044.1 16.0597
18044.3 15.1483
18044.4 14.0442
18044.6 13.3716
18045.0 12.7263
18045.7 12.3028
18047.1 12.1311
18050.0 12.2211
18055.7 12.7665
18067.0 14.8321
18078.4 18.8494
18089.8 26.3788
18117.0 60.2431
18130.6 57.7684
18144.2 43.0701
18158.0 31.3470
18171.8 24.1024
18185.6 19.5992
18199.3 16.6540
18226.9 13.1387
18254.5 11.1522
18282.0 9.87927
18309.6 8.98932
18337.2 8.32141
18351.0 8.03262
18357.8 7.87545
18361.3 7.76065
18363.0 7.65897
18363.9 7.59959
18364.3 7.67261
18364.5 7.93155
18364.7 8.89811
18365.0 12.0545
18365.3 10.9718
18365.5 9.52169
18365.8 8.87858
18366.3 8.38300
18367.3 8.07701
18369.4 7.89619
18373.4 7.75994
18381.6 7.60226
18397.9 7.36041
18430.6 6.96892
18496.0 6.38076
18626.6 5.60697
18757.3 5.09169
18888.0 4.70169
19149.4 4.08971
19280.1 3.80655
19345.4 3.65109
19378.1 3.55936
19394.4 3.49937
19402.6 3.44971
19406.7 3.39577
19408.7 3.33694
19409.7 3.31207
19410.2 3.41846
19410.5 3.73332
19410.7 4.97720
19411.0 8.33570
19411.3 6.83821
19411.5 5.27782
19411.8 4.60350
19412.2 4.07416
19413.2 3.76296
19415.1 3.60320
19419.0 3.51792
19426.7 3.45661
19442.1 3.38064
19457.6 3.30546
19473.0 3.21688
19488.4 3.10253
19496.2 3.03015
19503.9 2.94453
19511.6 2.84874
19519.3 2.78941
19523.2 2.85967
19525.1 2.98383
19527.0 3.25083
19529.0 3.83030
19530.9 5.17451
19531.9 6.50082
19532.8 8.69956
19533.8 12.5301
19534.7 19.3808
19537.0 49.4644
19537.6 51.1935
19538.1 47.4844
19539.3 34.4564
19540.5 23.5846
19541.7 17.2757
19543.0 13.5183
19544.2 11.1828
19545.4 9.61593
19546.6 8.52824
19549.1 7.13260
19551.5 6.29062
19554.0 5.73785
19558.9 5.06644
19563.8 4.67617
19568.6 4.42274
19578.4 4.11122
19588.2 3.92384
19598.0 3.79578
19617.6 3.62392
19637.1 3.50516
19656.7 3.41088
19695.9 3.25238
19735.0 3.10005
19754.6 3.01623
19774.1 2.91965
19793.7 2.79942
19803.5 2.72468
19813.3 2.63598
19823.1 2.53263
19832.9 2.44461
19837.8 2.47142
19840.2 2.55429
19842.7 2.75302
19845.1 3.21874
19847.5 4.36450
19848.8 5.55374
19850.0 7.61815
19851.2 11.4180
19852.4 18.6805
19855.0 47.9615
19855.7 49.6586
19856.3 46.0761
19857.6 33.3541
19858.7 24.3907
19859.8 18.5819
19860.9 14.7974
19862.0 12.2959
19864.3 9.28899
19866.5 7.63369
19868.7 6.60964
19870.9 5.93059
19875.4 5.09397
19879.8 4.60662
19884.3 4.28997
19893.2 3.90363
19902.1 3.67468
19911.0 3.52103
19928.8 3.32101
19946.6 3.18920
19964.4 3.09001
20000.0 2.93804
20053.2 2.75936
20106.3 2.60059
20212.6 2.28582
20265.8 2.11306
20318.9 1.91372
20345.5 1.79485
20358.8 1.72751
20372.1 1.65374
20385.3 1.57600
20398.6 1.52209
20405.3 1.55572
20408.6 1.62730
20411.9 1.78994
20415.2 2.16274
20416.9 2.51809
20418.6 3.09894
20420.2 4.09778
20421.9 5.93379
20423.5 9.59742
20424.4 12.7740
20425.2 17.4762
20428.0 44.3694
20428.7 45.8984
20429.4 42.3178
20430.8 29.6382
20432.3 19.5397
20433.7 13.6966
20435.2 10.2892
20436.7 8.19180
20438.1 6.80156
20439.6 5.84469
20442.5 4.62918
20445.5 3.90774
20448.4 3.44045
20454.3 2.87495
20460.1 2.54324
20466.0 2.31744
20471.9 2.13053
20474.8 2.02624
20476.3 1.99535
20477.0 2.15508
20477.4 2.66758
20477.5 3.42673
20477.7 5.24658
20477.9 8.01200
20478.0 10.6361
20478.1 9.86086
20478.3 7.51013
20478.5 4.94588
20478.8 3.85781
20479.2 2.99427
20480.1 2.48560
20482.0 2.22416
20485.7 2.06752
20493.2 1.93036
20500.6 1.83993
20508.0 1.76689
20537.8 1.54576
20597.3 1.20710
20656.8 0.890630
20716.3 0.567846
20775.8 0.252185
20805.6 0.119387
20820.5 0.0693283
20835.3 0.0379590
20850.2 0.0348681
20865.1 0.0751210
20872.5 0.118597
20880.0 0.183178
20887.4 0.274761
20894.9 0.401236
20902.3 0.574425
20909.7 0.811358
20917.2 1.13961
20924.6 1.60839
20932.1 2.32116
20939.5 3.56114
20943.2 4.65358
20945.1 5.46151
20946.9 6.59407
20948.8 8.31611
20950.7 11.2657
20951.6 13.6810
20952.5 17.3361
20953.4 23.3001
20954.4 33.6809
20955.2 49.5209
20956.0 67.6225
20956.4 68.4485
20956.8 59.0181
20957.6 30.1572
20958.1 19.3883
20958.5 12.5690
20959.0 8.17165
20959.4 5.46074
20959.8 3.69053
20960.3 2.57632
20961.1 1.37446
20962.0 0.900032
20962.9 0.765964
20964.6 0.924891
20968.1 1.72318
20971.6 2.63242
20978.5 4.56060
20985.5 6.79531
20999.4 13.1692
21013.3 24.0417
21031.7 49.2305
21050.0 76.7229
21059.2 80.2199
21068.4 75.4260
21086.7 57.0397
21100.1 45.6752
21113.5 37.7244
21140.2 29.4737
21167.0 28.3695
21193.7 34.2548
21203.9 38.9399
21209.0 42.0181
21214.1 45.9533
21215.8 47.6593
21217.6 49.7196
21218.4 50.9736
21219.3 52.4083
21220.1 54.0624
21221.0 55.7905
21221.4 56.4267
21221.9 56.3522
21222.3 54.4534
21222.7 48.4516
21223.2 36.4086
21223.6 23.4400
21223.8 19.7833
21224.0 18.6337
21224.5 20.7786
21224.9 24.9778
21225.3 28.8314
21225.8 31.9988
21226.2 34.5382
21227.0 38.2703
21227.9 40.8743
21229.0 43.2286
21230.0 45.0111
21232.2 47.6532
21236.5 51.2152
21245.0 55.3811
21255.9 56.8626
21261.3 56.1745
21264.0 55.4627
21265.4 54.9469
21266.1 54.6133
21266.4 54.5083
21266.7 55.2299
21266.9 56.6184
21267.0 58.4447
21267.1 58.8651
21267.3 58.0297
21267.5 56.7467
21267.7 56.0085
21268.2 55.2808
21269.1 54.5773
21270.9 53.6947
21274.5 52.1040
21281.8 48.7108
21296.3 41.5469
21298.5 40.4013
21299.6 39.7542
21300.2 39.4209
21300.5 39.3755
21300.7 40.1024
21300.9 41.4983
21301.0 43.2737
21301.3 42.6801
21301.5 41.2140
21301.8 40.4554
21302.3 39.6881
21303.3 38.9005
21305.3 37.8420
21309.3 36.0728
21317.3 32.9521
21333.4 27.8405
21365.6 20.9240
21397.7 16.7042
21429.8 13.9399
21462.0 11.9964
21494.1 10.5266
21526.3 9.25747
21534.3 8.90401
21538.3 8.69905
21542.3 8.45641
21546.3 8.14008
21548.4 7.93156
21550.4 7.66389
21552.4 7.29844
21554.4 6.76923
21555.4 6.42945
21556.4 6.14380
21556.9 6.18940
21557.4 6.76700
21557.6 7.57842
21557.9 9.18498
21558.1 12.3694
21558.4 18.6491
21558.6 25.2842
21558.7 33.5794
21559.0 49.7420
21559.3 49.4264
21559.6 39.4539
21560.0 29.7255
21560.3 23.9458
21560.7 20.3641
21561.0 18.0184
21561.4 16.3568
21561.7 15.1909
21562.4 13.6293
21563.1 12.6293
21563.8 11.9540
21565.2 11.0869
21566.7 10.5484
21568.1 10.1800
21570.9 9.70014
21573.7 9.38851
21576.5 9.16251
21582.1 8.83687
21587.8 8.59692
21593.4 8.40092
21604.6 8.07846
21627.2 7.56183
21649.7 7.12224
21694.7 6.30856
21717.2 5.85645
21728.5 5.57479
21734.1 5.38800
21736.9 5.24866
21738.3 5.14086
21739.0 5.11175
21739.4 5.24806
21739.7 6.41400
21740.0 9.49723
21740.3 8.37442
21740.6 6.81430
21740.9 6.20290
21741.4 5.74087
21742.6 5.44982
21744.9 5.24064
21749.6 4.99295
21754.2 4.75288
21758.9 4.47947
21763.5 4.16440
21768.2 3.87368
21770.5 3.86939
21772.8 4.29993
21774.0 4.97457
21775.1 6.37556
21776.3 9.31450
21776.9 11.8440
21777.5 15.4871
21778.7 28.6393
21780.0 43.1648
21781.3 42.6328
21782.5 33.3466
21783.7 26.1185
21784.9 21.2499
21786.0 17.9822
21787.2 15.7214
21789.5 12.8893
21791.8 11.2327
21794.2 10.1587
21796.5 9.41623
21801.1 8.45448
21805.8 7.85532
21810.4 7.44377
21819.7 6.90203
21829.0 6.54898
21838.3 6.29026
21856.9 5.91449
21894.0 5.40022
21931.2 5.00189
21968.3 4.63423
22005.5 4.23505
22024.1 3.98512
22033.4 3.83034
22042.6 3.63957
22051.9 3.38797
22056.6 3.22603
22061.2 3.03110
22065.9 2.80199
22070.5 2.60108
22072.8 2.62901
22074.0 2.75722
22075.2 3.05824
22076.3 3.70457
22077.5 5.08051
22078.6 8.09433
22079.2 10.8065
22079.8 14.8637
22080.9 27.7915
22082.0 41.9855
22082.6 43.7944
22083.1 41.2358
22084.2 31.5233
22085.5 22.4703
22086.8 17.1181
22088.1 13.8675
22089.4 11.8023
22090.6 10.3875
22091.9 9.38449
22094.5 8.05794
22097.1 7.23302
22099.6 6.67383
22104.8 5.96624
22109.9 5.53302
22115.0 5.23750
22125.3 4.85103
22135.6 4.59838
22145.9 4.41192
22166.4 4.13631
22207.5 3.74355
22248.6 3.42611
22330.8 2.84827
22413.0 2.26778
22495.2 1.67018
22536.2 1.39760
22577.3 1.21853
22618.4 1.32528
22639.0 1.63784
22659.5 2.31251
22680.1 3.66070
22700.6 6.30725
22710.9 8.48309
22721.2 11.5509
22731.4 15.8796
22741.7 21.9376
22753.8 31.9186
22765.9 45.1100
22790.0 70.8689
22802.1 74.2219
22814.2 69.9586
22838.3 53.2412
22858.0 41.5180
22877.6 33.1815
22897.3 27.3728
22916.9 23.2436
22956.2 17.9309
22995.5 14.7486
23034.8 12.6609
23074.1 11.1907
23113.3 10.0845
23133.0 9.59441
23137.9 9.46238
23142.8 9.30917
23147.7 9.09300
23150.2 8.95912
23151.4 9.14294
23152.0 10.0607
23152.3 11.8196
23152.5 13.6852
23152.6 17.0035
23153.0 31.5408
23153.2 30.4174
23153.4 24.0900
23153.5 19.5892
23153.7 16.6032
23154.1 13.5460
23154.4 12.1390
23154.8 11.3900
23155.5 10.5997
23156.2 10.2134
23157.7 9.82834
23159.1 9.63315
23161.9 9.42169
23164.8 9.29550
23170.5 9.12372
23176.2 8.99302
23187.7 8.77609
23199.1 8.58738
23244.8 7.96290
23267.6 7.70309
23290.5 7.47562
23301.9 7.38130
23313.4 7.32549
23319.1 7.34496
23321.9 7.38975
23324.8 7.48969
23327.6 7.72183
23329.1 7.95297
23330.5 8.35523
23331.9 9.14775
23332.6 9.86400
23333.4 11.0025
23334.1 13.0262
23334.8 16.9461
23335.1 20.4900
23335.5 25.9166
23335.9 35.1207
23336.2 50.0951
23336.6 76.0018
23337.0 93.4774
23337.4 76.3090
23337.8 50.3005
23338.2 33.6140
23338.6 24.2754
23339.0 18.8965
23339.4 15.6760
23339.8 13.5295
23340.2 12.1042
23341.0 10.3266
23341.8 9.31272
23342.6 8.69525
23344.1 8.00125
23345.7 7.63604
23347.3 7.41978
23350.5 7.17774
23353.6 7.04357
23356.8 6.95431
23363.1 6.82936
23375.8 6.61825
23382.1 6.46945
23385.3 6.41449
23386.1 6.47073
23386.9 6.70436
23387.7 7.70365
23388.1 9.38807
23388.5 13.8436
23389.0 26.7560
23389.3 25.5275
23389.5 19.7908
23389.8 14.9270
23390.2 12.2249
23390.8 9.70083
23391.4 8.63970
23392.0 8.09458
23393.3 7.54753
23394.5 7.28156
23397.0 7.02050
23399.5 6.88905
23404.6 6.74580
23409.6 6.65973
23419.6 6.54226
23429.6 6.45236
23449.6 6.30238
23469.6 6.17024
23509.7 5.92666
23529.7 5.79530
23539.7 5.69379
23544.7 5.57622
23547.2 5.41768
23548.5 5.24151
23549.1 5.17550
23549.4 5.38985
23549.7 7.12110
23549.9 9.64946
23550.0 12.6742
23550.1 12.9471
23550.3 11.2841
23550.5 9.07196
23550.8 7.95318
23551.2 7.00916
23552.2 6.39478
23554.1 6.06068
23557.9 5.88243
23565.5 5.77383
23573.0 5.72546
23580.6 5.70377
23588.2 5.72036
23592.0 5.76002
23595.8 5.84917
23599.6 6.05691
23601.5 6.26582
23603.4 6.63317
23605.3 7.36339
23606.2 8.02327
23607.2 9.08026
23608.1 10.9610
23609.1 14.6916
23609.5 18.0916
23610.0 23.3952
23610.5 32.2064
23611.0 47.1077
23611.5 72.8452
23612.0 89.8464
23612.5 72.8809
23613.1 47.8695
23613.6 30.2300
23614.2 21.1156
23614.8 16.0104
23615.4 13.0387
23616.0 11.1236
23616.6 9.86421
23617.7 8.32726
23618.9 7.47181
23620.1 6.94708
23622.4 6.36107
23624.8 6.05524
23627.1 5.87294
23631.8 5.66950
23636.5 5.55830
23641.1 5.48605
23650.5 5.39123
23669.2 5.26964
23687.9 5.17586
23725.3 5.01206
23762.7 4.85873
23800.2 4.70589
23837.6 4.54214
23856.3 4.44781
23875.0 4.33300
23884.4 4.26207
23893.7 4.18510
23898.4 4.16251
23903.1 4.22538
23905.4 4.38678
23906.6 4.56317
23907.8 4.87810
23908.9 5.47176
23910.1 6.68651
23910.7 7.78692
23911.3 9.47525
23911.9 12.1894
23912.4 16.6399
23914.0 38.4438
23914.4 39.8104
23914.8 37.0186
23915.6 26.9976
23916.4 18.9383
23917.2 14.2418
23918.0 11.4876
23918.8 9.79198
23919.7 8.65677
23920.5 7.86890
23922.1 6.87522
23923.8 6.28217
23925.4 5.89904
23928.6 5.43734
23931.9 5.17141
23935.2 4.99934
23941.7 4.78822
23948.3 4.65996
23954.8 4.57084
23967.8 4.44770
23980.9 4.35932
23994.0 4.28749
24020.1 4.16764
24072.4 3.96490
24124.7 3.77737
24229.2 3.39996
24281.5 3.19417
24307.6 3.07574
24320.7 2.99708
24327.2 2.92764
24330.5 2.84882
24332.1 2.76785
24332.9 2.75237
24333.3 2.93145
24333.5 3.31735
24333.7 4.55739
24334.0 8.52848
24334.3 6.95985
24334.5 5.43397
24334.7 4.64595
24335.1 3.91808
24335.8 3.45066
24337.4 3.19833
24340.5 3.06423
24346.6 2.97603
24359.0 2.87750
24371.3 2.76206
24377.5 2.63963
24380.6 2.48642
24382.2 2.34652
24382.9 2.40270
24383.3 2.91572
24383.5 3.80097
24383.7 6.15887
24383.9 10.2071
24384.0 14.4079
24384.2 14.1315
24384.3 11.0865
24384.5 7.73935
24384.8 6.02271
24385.3 4.57367
24386.2 3.68324
24388.1 3.21804
24391.9 2.98040
24399.5 2.83940
24414.8 2.71563
24445.2 2.53934
24506.2 2.19253
24567.1 1.79458
24628.0 1.31653
24688.9 0.739873
24719.4 0.426515
24749.9 0.142057
24765.1 0.0458164
24772.7 0.0223704
24780.3 0.0242438
24787.9 0.0612976
24795.6 0.147135
24803.2 0.301294
24810.8 0.550810
24818.4 0.935944
24826.0 1.51337
24833.6 2.36992
24841.2 3.63038
24848.9 5.48880
24856.5 8.22404
24864.1 12.2546
24871.7 18.1179
24880.0 27.3238
24888.4 39.6015
24905.0 63.8319
24913.3 67.2569
24921.7 63.7557
24938.3 49.1855
24942.8 45.4764
24947.2 42.1801
24949.4 40.7738
24951.7 39.7432
24952.8 39.5730
24953.9 40.0554
24954.4 40.8835
24955.0 42.5650
24955.5 46.1506
24956.1 53.6266
24956.6 64.1576
24957.0 70.9789
24957.5 63.5960
24957.9 52.8368
24958.4 44.9046
24959.0 40.7031
24959.5 38.3082
24960.0 36.7944
24961.1 34.9557
24962.1 33.8103
24963.2 32.9428
24964.3 32.2284
24966.4 31.0161
24970.6 29.0079
24974.8 27.2820
24979.0 25.7271
24983.2 24.2631
24985.4 23.5179
24987.5 22.6832
24988.5 22.1640
24989.6 21.4673
24990.1 20.9604
24990.6 20.2239
24991.2 19.0389
24991.4 18.3201
24991.7 18.6062
24991.8 21.5673
24992.0 27.6584
24992.2 30.9257
24992.3 30.3190
24992.6 28.1646
24992.8 26.6288
24993.3 24.9547
24994.3 23.4835
24995.3 22.7519
24996.3 22.2639
24998.2 21.5551
25000.2 21.0023
25004.2 20.0893
25008.1 19.3135
25023.9 16.8869
25055.4 13.7603
25087.0 11.8380
25118.5 10.5610
25181.6 9.03599
25197.4 8.78901
25213.2 8.58164
25229.0 8.41619
25236.8 8.38300
25240.8 8.51687
25241.8 8.67466
25242.8 9.09348
25243.3 9.62664
25243.7 10.8541
25244.0 12.2140
25244.2 14.7671
25244.5 20.8725
25244.6 26.7891
25244.7 36.7764
25244.9 53.8748
25245.0 65.6222
25245.1 54.2175
25245.3 37.1941
25245.4 29.1968
25245.5 23.3396
25245.7 16.8479
25245.9 13.7013
25246.1 12.0542
25246.5 10.3636
25246.8 9.58933
25247.6 8.91698
25248.4 8.64529
25250.0 8.42159
25251.6 8.32897
25257.8 8.19912
25270.4 8.09731
25282.9 8.03058
25295.5 7.98257
25345.7 7.94804
25446.1 8.71068
25546.6 11.2992
25596.8 13.9191
25647.0 18.1003
25689.9 23.4130
25711.3 26.7366
25722.0 28.5242
25727.4 29.4035
25730.1 29.7810
25731.4 29.8988
25732.1 29.9577
25732.4 30.1434
25732.7 31.4578
