Cr-50(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
174680 0.119224
174685 0.0769836
174695 0.0390886
174704 0.0236935
174723 0.0113943
174742 0.00674260
174819 0.00194264
174971 0.000685587
175276 0.000436897
175582 0.000695875
175734 0.00178167
175811 0.00588675
175849 0.0211290
175858 0.0359322
175868 0.0740300
175873 0.121814
175877 0.232363
175880 0.356780
175882 0.610715
175883 0.846901
175885 1.23718
175886 1.92290
175887 3.11000
175888 4.92020
175889 6.21240
175890 4.92468
175892 3.11353
175892 2.26138
175893 1.64979
175895 0.985772
175896 0.626995
175898 0.439597
175901 0.244197
175904 0.154500
175910 0.0776134
175916 0.0465701
175929 0.0222389
175941 0.0130891
175991 0.00378546
176090 0.00138762
176288 0.00104495
176486 0.00217359
176536 0.00332240
176585 0.00640499
176610 0.0104537
176635 0.0209347
176647 0.0340279
176659 0.0654140
176666 0.100608
176672 0.173324
176675 0.241883
176678 0.356868
176681 0.563244
176684 0.931033
176687 1.49175
176690 1.86286
176693 1.48453
176696 0.925465
176699 0.569172
176701 0.375274
176704 0.261685
176707 0.191380
176713 0.114083
176718 0.0753910
176729 0.0397773
176741 0.0247870
176763 0.0125697
176786 0.00789665
176830 0.00441545
176875 0.00325862
176965 0.00279510
177055 0.00337126
177145 0.00510050
177190 0.00682985
177235 0.00982751
177280 0.0156044
177302 0.0207207
177325 0.0288266
177347 0.0428509
177369 0.0696113
177381 0.0931278
177392 0.129150
177403 0.186945
177414 0.280957
177428 0.451698
177441 0.575524
177455 0.469271
177468 0.294674
177481 0.183568
177494 0.120620
177507 0.0838104
177520 0.0610978
177533 0.0463129
177545 0.0362301
177571 0.0238398
177597 0.0168501
177623 0.0125412
177674 0.00774063
177726 0.00527331
177778 0.00384149
177881 0.00233100
178087 0.00117653
178294 0.000750899
178707 0.000439321
179120 0.000333931
179945 0.000284518
180358 0.000315936
180565 0.000440072
180668 0.000905070
180720 0.00263758
180745 0.00872331
180758 0.0276223
180765 0.0753549
180768 0.158831
180770 0.256796
180771 0.465617
180774 0.954143
180775 0.768093
180777 0.488651
180778 0.277190
180780 0.169361
180783 0.0789238
180789 0.0287751
180802 0.00904562
180828 0.00271622
180879 0.000931549
180981 0.000462065
181185 0.000352110
181593 0.000353800
181797 0.000370895
182000 0.000393146
182204 0.000420159
182408 0.000452136
182612 0.000489677
182816 0.000533589
183020 0.000584939
183224 0.000645014
183428 0.000715468
183632 0.000798121
184040 0.00100909
184440 0.00129058
184840 0.00166068
185640 0.00275147
185901 0.00347604
186032 0.00413542
186163 0.00528827
186294 0.00760537
186424 0.0133245
186490 0.0199127
186522 0.0254780
186555 0.0339107
186588 0.0475605
186620 0.0712225
186653 0.116300
186669 0.153891
186686 0.207623
186739 0.433345
186765 0.359740
186792 0.227490
186820 0.136195
186848 0.0868566
186876 0.0592478
186904 0.0427519
186932 0.0322311
186960 0.0252081
187016 0.0167219
187072 0.0120020
187128 0.00912503
187240 0.00593988
187392 0.00391987
187543 0.00293046
187695 0.00240705
187847 0.00217407
187998 0.00224649
188150 0.00300621
188226 0.00421648
188302 0.00760070
188340 0.0120202
188377 0.0231855
188396 0.0365390
188415 0.0663060
188425 0.0972569
188434 0.155170
188439 0.204952
188444 0.278341
188449 0.391868
188453 0.568763
188459 0.916383
188466 1.16493
188472 0.949959
188478 0.599780
188483 0.390520
188489 0.266318
188494 0.190063
188499 0.141292
188510 0.0860158
188520 0.0575739
188542 0.0308973
188563 0.0193957
188605 0.00989517
188648 0.00617811
188733 0.00329680
188818 0.00221254
188988 0.00137861
189157 0.00105751
189497 0.000812782
189837 0.000762368
190177 0.000859035
190347 0.000997714
190517 0.00125982
190686 0.00178394
190771 0.00225058
190856 0.00298939
190941 0.00424762
191026 0.00659873
191069 0.00859145
191111 0.0115735
191154 0.0161923
191196 0.0233456
191252 0.0372516
191308 0.0468273
191364 0.0377867
191420 0.0237578
191484 0.0138347
191547 0.00868428
191611 0.00588453
191674 0.00424200
191738 0.00320979
191802 0.00252339
191929 0.00170085
192056 0.00124775
192183 0.000977574
192310 0.000838724
192374 0.000944071
192406 0.00160240
192422 0.00428152
192430 0.0144082
192434 0.0516000
192436 0.175515
192437 0.520295
192437 3.51658
192438 7.04181
192438 3.52856
192439 0.603898
192440 0.209601
192442 0.0625206
192445 0.0174825
192452 0.00509165
192467 0.00177445
192495 0.000899027
192552 0.000643157
192666 0.000524571
192893 0.000419978
193349 0.000313703
194259 0.000228898
195169 0.000209852
195624 0.000223123
195852 0.000242216
195966 0.000264038
196023 0.000307323
196051 0.000450806
196065 0.000995503
196072 0.00306180
196076 0.0108259
196078 0.0379461
196080 1.26896
196080 2.55414
196080 1.28472
196081 0.0762698
196082 0.0245780
196085 0.00690684
196089 0.00204217
196098 0.000725710
196116 0.000391086
196153 0.000313105
196225 0.000309259
196371 0.000353805
196661 0.000584664
196807 0.000898256
196952 0.00174165
197025 0.00283534
197098 0.00561136
197134 0.00895900
197152 0.0119069
197170 0.0165593
197188 0.0245924
197207 0.0398389
197216 0.0531211
197225 0.0735667
197234 0.106259
197243 0.158447
197254 0.254644
197265 0.323553
197276 0.262926
197287 0.164910
197294 0.121982
197300 0.0920886
197313 0.0558624
197327 0.0367995
197340 0.0259314
197353 0.0191514
197367 0.0147010
197393 0.00945178
197420 0.00658541
197446 0.00486771
197499 0.00299553
197552 0.00205210
197605 0.00151378
197711 0.000954061
197924 0.000537647
198136 0.000392095
198560 0.000303797
198985 0.000304970
199409 0.000362577
199834 0.000523239
200046 0.000710564
200152 0.000874664
200258 0.00114123
200365 0.00163062
200418 0.00205236
200471 0.00271530
200524 0.00385632
200577 0.00605982
200603 0.00801817
200630 0.0110949
200656 0.0161863
200683 0.0248149
200741 0.0508692
200770 0.0422380
200799 0.0269659
200833 0.0158455
200866 0.0101464
200899 0.00709255
200933 0.00534771
200999 0.00361016
201066 0.00289169
201199 0.00260288
201333 0.00315070
201466 0.00475286
201533 0.00635835
201599 0.00913898
201666 0.0145068
201699 0.0192389
201733 0.0267597
201766 0.0397286
201799 0.0644074
201816 0.0858160
201833 0.118382
201849 0.170225
201866 0.251976
201887 0.399985
201908 0.486233
201928 0.378950
201949 0.235522
201962 0.174119
201975 0.131116
202000 0.0798290
202026 0.0527039
202051 0.0371677
202077 0.0274973
202102 0.0211557
202153 0.0136219
202205 0.00950094
202256 0.00701966
202358 0.00430590
202460 0.00293651
202562 0.00215158
202766 0.00133486
202970 0.000944079
203175 0.000732160
203583 0.000539780
203991 0.000498047
204400 0.000579902
204808 0.000981392
205013 0.00195711
205115 0.00484449
205166 0.0148289
205179 0.0243780
205191 0.0489386
205198 0.0796272
205204 0.152965
205207 0.234897
205210 0.403396
205212 0.561503
205214 0.825398
205215 1.29619
205217 2.16024
205218 3.46014
205220 4.32180
205221 3.46526
205223 2.16430
205224 1.56549
205225 1.18672
205227 0.710345
205229 0.464105
205230 0.330185
205234 0.185282
205238 0.119474
205245 0.0613165
205253 0.0376245
205268 0.0189887
205283 0.0120434
205343 0.00533188
205403 0.00478022
205462 0.00569803
205522 0.00802540
205552 0.0100777
205582 0.0131823
205612 0.0181286
205642 0.0264352
205672 0.0413850
205702 0.0693411
205730 0.110608
205757 0.138090
205785 0.110692
205813 0.0695367
205842 0.0419753
205871 0.0270240
205900 0.0186278
205929 0.0136023
205959 0.0104140
205988 0.00829636
206046 0.00583969
206104 0.00472908
206163 0.00479676
206221 0.00904474
206250 0.0260016
206258 0.0418011
206265 0.0808130
206269 0.126954
206272 0.223943
206276 0.486841
206278 0.809952
206280 1.50343
206281 2.41893
206282 3.00086
206284 2.41969
206285 1.50403
206286 1.01405
206288 0.717484
206290 0.399827
206292 0.245701
206294 0.167882
206299 0.0913122
206303 0.0574990
206321 0.0181395
206357 0.00625025
206429 0.00285894
206573 0.00193300
206716 0.00196107
206860 0.00244863
207004 0.00370536
207147 0.00719342
207219 0.0116087
207255 0.0156292
207291 0.0222369
207327 0.0341630
207345 0.0440749
207363 0.0587780
207381 0.0820206
207398 0.120667
207416 0.190044
207434 0.317014
207451 0.504191
207468 0.611044
207486 0.473872
207503 0.294259
207520 0.180862
207537 0.117793
207554 0.0814603
207571 0.0593300
207588 0.0448939
207606 0.0350813
207640 0.0230822
207674 0.0163036
207709 0.0121401
207777 0.00749442
207846 0.00510612
207915 0.00371922
208052 0.00225411
208190 0.00153625
208327 0.00113367
208464 0.000900792
208533 0.000884474
208567 0.00114064
208585 0.00228173
208593 0.00672717
208597 0.0231389
208600 0.0756630
208601 0.229521
208602 1.66458
208602 3.24218
208602 1.58130
208603 0.256154
208604 0.0874845
208606 0.0261139
208610 0.00774259
208618 0.00254771
208634 0.00115142
208665 0.000770401
208728 0.000632193
208854 0.000532590
209105 0.000436181
209356 0.000476852
209481 0.000896635
209544 0.00262765
209576 0.00926216
209591 0.0333511
209599 0.111482
209603 0.321407
209605 0.754363
209606 1.34431
209607 2.56908
209608 5.14796
209610 2.56802
209611 1.43396
209611 0.838227
209613 0.386454
209617 0.139475
209623 0.0426813
209637 0.0120095
209664 0.00334711
209719 0.00105132
209828 0.000447989
210046 0.000276270
210482 0.000210885
210918 0.000200477
211136 0.000247836
211245 0.000457684
211299 0.00128641
211327 0.00447962
211340 0.0161875
211347 0.0557058
211350 0.169638
211352 0.421121
211353 0.839445
211354 2.06171
211355 4.16080
211356 2.09000
211356 1.01957
211357 0.608604
211358 0.278064
211361 0.0966208
211366 0.0294051
211375 0.00824443
211395 0.00228413
211434 0.000712389
211513 0.000308703
211671 0.000207110
211986 0.000187626
212616 0.000229750
212931 0.000301916
213246 0.000501293
213404 0.000761640
213483 0.00100709
213561 0.00142655
213640 0.00223469
213680 0.00295170
213719 0.00410051
213758 0.00610003
213798 0.00999800
213818 0.0134493
213837 0.0188664
213857 0.0277395
213877 0.0423680
213899 0.0676432
213922 0.0838242
213944 0.0665352
213967 0.0415987
213985 0.0281327
214003 0.0197184
214021 0.0143789
214039 0.0108720
214075 0.00677934
214111 0.00462461
214147 0.00336024
214183 0.00256393
214255 0.00165636
214327 0.00118307
214399 0.000908796
214544 0.000631725
214688 0.000532028
214832 0.000581564
214976 0.00121492
215048 0.00373405
215066 0.00616480
215084 0.0124633
215093 0.0202351
215102 0.0385604
215107 0.0586961
215111 0.0992245
215114 0.137417
215116 0.196880
215118 0.304279
215120 0.491745
215123 0.783020
215125 0.982788
215127 0.782816
215129 0.491596
215131 0.359076
215132 0.269895
215135 0.163393
215138 0.106084
215141 0.0746717
215146 0.0420326
215152 0.0268336
215164 0.0136656
215175 0.00833376
215198 0.00408113
215220 0.00247909
215311 0.000826971
215493 0.000379370
215857 0.000261231
216221 0.000251849
216585 0.000273742
216948 0.000327168
217312 0.000449438
217494 0.000587425
217676 0.000922447
217858 0.00247281
217903 0.00395537
217949 0.00787686
217972 0.0128958
217994 0.0253112
218006 0.0399350
218017 0.0716875
218023 0.103966
218029 0.162578
218031 0.211818
218034 0.281233
218037 0.384204
218040 0.536850
218044 0.858965
218048 1.08199
218052 0.874768
218056 0.549253
218059 0.383681
218062 0.277926
218065 0.205615
218068 0.158299
218074 0.100309
218080 0.0687642
218092 0.0378931
218103 0.0240610
218127 0.0122410
218150 0.00754569
218198 0.00389818
218245 0.00255568
218339 0.00160830
218433 0.00133422
218621 0.00133760
218810 0.00170187
218998 0.00251927
219092 0.00324939
219186 0.00439694
219281 0.00633163
219375 0.00991480
219422 0.0129324
219469 0.0174603
219493 0.0205923
219516 0.0245173
219540 0.0294818
219563 0.0357601
219593 0.0460844
219623 0.0590156
219683 0.0833456
219713 0.0846331
219743 0.0759807
219803 0.0489840
219851 0.0326421
219900 0.0224308
219948 0.0161287
219996 0.0121875
220045 0.00975153
220093 0.00867025
220117 0.00902875
220142 0.0113539
220154 0.0149247
220166 0.0245298
220172 0.0365577
220178 0.0640774
220181 0.0935093
220184 0.150648
220187 0.279753
220188 0.408193
220190 0.629967
220192 1.01023
220193 1.25318
220195 1.00886
220197 0.628834
220199 0.339495
220201 0.204708
220204 0.132858
220206 0.0943396
220210 0.0544887
220215 0.0360814
220224 0.0201779
220233 0.0136652
220269 0.00631043
220305 0.00450581
220341 0.00366862
220412 0.00278346
220484 0.00227628
220628 0.00171213
220700 0.00167722
220736 0.00221988
220754 0.00460999
220763 0.0138053
220767 0.0469854
220769 0.149218
220770 0.404525
220771 0.936935
220772 3.02585
220772 6.02616
220772 3.00255
220773 0.515298
220774 0.202737
220776 0.0662233
220780 0.0198575
220787 0.00619130
220802 0.00253325
220831 0.00154068
220889 0.00122108
221005 0.00104330
221238 0.000913225
221471 0.000924225
221703 0.00109205
221936 0.00156663
222169 0.00298562
222285 0.00490790
222343 0.00675827
222401 0.00998108
222460 0.0163705
222489 0.0222079
222518 0.0318549
222547 0.0494348
222561 0.0642139
222576 0.0863542
222591 0.121965
222605 0.182520
222620 0.294410
222634 0.511723
222647 0.818846
222659 1.02800
222672 0.827190
222684 0.518264
222698 0.306540
222712 0.193569
222726 0.130893
222739 0.0936191
222753 0.0699827
222767 0.0541701
222794 0.0351609
222821 0.0245887
222849 0.0181734
222903 0.0110902
222958 0.00748820
223013 0.00541235
223122 0.00323611
223232 0.00217762
223341 0.00158365
223560 0.000974257
223779 0.000682654
223997 0.000520427
224435 0.000355249
224873 0.000277831
225310 0.000237100
225748 0.000215549
225967 0.000210922
226076 0.000215738
226131 0.000243040
226158 0.000354667
226172 0.000794986
226179 0.00246474
226182 0.00849926
226184 0.0282984
226186 1.01210
226186 2.04060
226186 1.02431
226188 0.0283772
226190 0.00808200
226193 0.00234428
226200 0.000762319
226214 0.000346654
226242 0.000239850
226298 0.000212340
226411 0.000204898
226635 0.000203504
227083 0.000211694
227532 0.000250696
227756 0.000375646
227868 0.000840914
227925 0.00261216
227953 0.00908968
227967 0.0308491
227974 0.0929399
227977 0.227298
227979 0.434338
227980 0.643558
227981 0.984520
227982 1.58270
227983 1.97786
227984 1.59475
227985 0.993961
227986 0.592389
227987 0.388085
227989 0.190605
227993 0.0736315
228001 0.0233133
228018 0.00676317
228051 0.00196494
228117 0.000681113
228249 0.000354263
228514 0.000285941
229043 0.000311371
229571 0.000381233
230100 0.000501709
230629 0.000720022
230894 0.000901027
231158 0.00117312
231423 0.00161143
231555 0.00193963
231687 0.00238943
231819 0.00303135
231886 0.00346075
231952 0.00399519
232018 0.00467620
232084 0.00558223
232150 0.00695164
232183 0.00816412
232200 0.00921619
232216 0.0111793
232230 0.0151791
232238 0.0195554
232245 0.0278195
232257 0.0570395
232261 0.0592536
232264 0.0550604
232270 0.0392854
232274 0.0310815
232278 0.0253462
232286 0.0188693
232294 0.0157066
232302 0.0140927
232334 0.0124107
232397 0.0136156
232524 0.0175387
232601 0.0185801
232678 0.0181569
232832 0.0170356
232918 0.0203178
232940 0.0233029
232961 0.0301799
232972 0.0379221
232983 0.0542319
232988 0.0704791
232994 0.0994733
232999 0.156840
233002 0.206643
233004 0.276468
233008 0.433310
233012 0.537363
233017 0.434987
233021 0.281433
233024 0.197592
233027 0.145844
233030 0.111648
233033 0.0898086
233039 0.0638623
233046 0.0502549
233058 0.0376220
233071 0.0325492
233096 0.0294743
233121 0.0297120
233177 0.0341421
233234 0.0406127
233346 0.0486382
233458 0.0386306
233570 0.0244581
233665 0.0164407
233760 0.0114977
233855 0.00840033
233949 0.00638341
234139 0.00403844
234329 0.00279342
234518 0.00205631
234708 0.00158459
235087 0.00103741
235467 0.000744037
235846 0.000569406
236605 0.000384614
237364 0.000305496
238122 0.000300626
238881 0.000526205
239260 0.00149112
239450 0.00501242
239497 0.00830456
239545 0.0165392
239569 0.0262632
239592 0.0478011
239604 0.0698884
239616 0.110046
239622 0.144007
239628 0.193260
239634 0.267381
239640 0.378591
239648 0.603380
239656 0.738062
239665 0.579044
239673 0.361735
239679 0.251670
239685 0.180079
239692 0.133282
239698 0.102232
239710 0.0644646
239722 0.0441605
239747 0.0242259
239772 0.0152754
239821 0.00767655
239870 0.00463775
239969 0.00227028
240068 0.00138382
240265 0.000722968
240462 0.000485580
240857 0.000320180
241251 0.000279868
241646 0.000301864
242040 0.000431373
242237 0.000622297
242435 0.00114435
242533 0.00182199
242582 0.00245682
242632 0.00353488
242681 0.00558281
242706 0.00737819
242730 0.0101992
242755 0.0150204
242780 0.0240597
242792 0.0318479
242804 0.0435606
242817 0.0618827
242829 0.0907550
242845 0.145462
242860 0.183442
242876 0.148102
242892 0.0928197
242904 0.0630264
242916 0.0442853
242929 0.0322417
242941 0.0243771
242966 0.0151550
242991 0.0102756
243015 0.00741656
243040 0.00560817
243089 0.00354461
243139 0.00246054
243188 0.00182299
243287 0.00114359
243386 0.000808379
243484 0.000619713
243682 0.000427343
243879 0.000338468
244077 0.000292975
244472 0.000260017
244867 0.000271077
245262 0.000336840
245657 0.000645831
245855 0.00171176
245904 0.00274613
245953 0.00551775
245978 0.00910882
246003 0.0182368
246015 0.0293107
246028 0.0543916
246034 0.0811241
246040 0.131368
246043 0.175623
246046 0.243927
246049 0.353352
246052 0.524524
246056 0.842422
246060 1.04876
246063 0.843315
246067 0.525244
246070 0.358327
246073 0.252686
246076 0.183034
246079 0.138748
246085 0.0860265
246091 0.0585058
246102 0.0317896
246114 0.0199426
246137 0.0100135
246161 0.00610999
246208 0.00309470
246255 0.00198629
246442 0.000959137
246630 0.000981695
246724 0.00139061
246770 0.00277077
246794 0.00778973
246806 0.0254785
246811 0.0822708
246814 0.225173
246816 0.499116
246817 1.41870
246818 2.87142
246819 2.31197
246820 1.44552
246821 0.506265
246822 0.238004
246825 0.0875417
246831 0.0280361
246842 0.00859464
246864 0.00312228
246908 0.00175550
246997 0.00165242
247086 0.00200060
247175 0.00264228
247264 0.00376526
247352 0.00588569
247397 0.00769497
247441 0.0104474
247486 0.0148682
247530 0.0227822
247548 0.0282949
247565 0.0385674
247583 0.0749893
247591 0.173849
247596 0.401823
247598 0.767654
247600 1.80305
247602 3.60221
247603 2.93480
247604 1.83516
247606 1.00583
247607 0.601064
247610 0.285723
247616 0.124242
247628 0.0633454
247640 0.0502111
247652 0.0451525
247682 0.0381702
247713 0.0314262
247773 0.0193863
247812 0.0142014
247850 0.0106312
247927 0.00644524
248004 0.00428153
248081 0.00305646
248158 0.00230442
248235 0.00181487
248389 0.00124247
248542 0.000938947
248696 0.000764767
249004 0.000601535
249312 0.000567263
249619 0.000635886
249927 0.000973523
250081 0.00199184
250158 0.00559918
250196 0.0186622
250206 0.0309922
250216 0.0623234
250220 0.100091
250225 0.186261
250228 0.277312
250230 0.451770
250232 0.837602
250234 1.21277
250235 1.83370
250236 2.96618
250238 3.67673
250239 2.98495
250240 1.84850
250242 1.22201
250243 0.843307
250245 0.454204
250248 0.278536
250250 0.186965
250255 0.100405
250260 0.0625117
250279 0.0186922
250318 0.00576459
250395 0.00233376
250549 0.00172082
250857 0.00290989
251011 0.00474799
251088 0.00649983
251165 0.00950470
251242 0.0152836
251280 0.0203985
251319 0.0285679
251357 0.0427178
251396 0.0700915
251415 0.0942162
251434 0.131602
251453 0.192615
251473 0.292469
251495 0.468898
251517 0.588148
251540 0.472069
251562 0.295608
251589 0.167488
251615 0.102852
251642 0.0681927
251668 0.0481843
251695 0.0356741
251721 0.0274448
251774 0.0176440
251827 0.0122724
251880 0.00903453
251985 0.00549092
252091 0.00370043
252197 0.00267436
252408 0.00160296
252620 0.00108375
252831 0.000793535
253254 0.000497317
253677 0.000357186
254100 0.000280780
254945 0.000208126
255791 0.000185351
256637 0.000204484
257482 0.000386307
257694 0.000571558
257905 0.00106964
258011 0.00171969
258117 0.00341485
258170 0.00556171
258196 0.00754657
258222 0.0108924
258249 0.0172453
258262 0.0227745
258275 0.0314975
258289 0.0463672
258302 0.0744853
258308 0.0986303
258315 0.135412
258322 0.193410
258328 0.285587
258336 0.457564
258345 0.572154
258353 0.458778
258361 0.288570
258367 0.207195
258372 0.153014
258383 0.0904579
258394 0.0592912
258406 0.0421887
258417 0.0320992
258428 0.0258945
258450 0.0199159
258472 0.0196222
258494 0.0267576
258505 0.0368729
258517 0.0593287
258522 0.0815893
258528 0.119361
258533 0.189397
258539 0.325639
258543 0.519251
258548 0.650023
258553 0.521487
258558 0.326954
258564 0.185858
258569 0.114771
258575 0.0768937
258581 0.0549475
258592 0.0321982
258603 0.0213544
258626 0.0116917
258649 0.00758794
258695 0.00414882
258740 0.00272252
258831 0.00151896
258923 0.00101246
259105 0.000584668
259287 0.000408614
259652 0.000267222
260017 0.000214992
260747 0.000189479
261476 0.000236002
261727 0.000298718
261979 0.000469753
262104 0.000696485
262230 0.00130357
262293 0.00209845
262356 0.00415754
262387 0.00671321
262419 0.0128060
262434 0.0195952
262450 0.0335133
262458 0.0466331
262466 0.0681713
262474 0.106908
262481 0.177180
262489 0.283676
262496 0.353330
262504 0.282359
262511 0.177347
262518 0.113848
262525 0.0768187
262531 0.0544340
262538 0.0402679
262551 0.0243672
262565 0.0162569
262578 0.0116146
262592 0.00872565
262618 0.00548160
262672 0.00283195
262726 0.00182100
262833 0.00110838
262940 0.000967329
263048 0.00115078
263155 0.00195856
263209 0.00310527
263262 0.00614933
263289 0.00997192
263302 0.0134508
263316 0.0191738
263329 0.0295287
263336 0.0381331
263343 0.0510150
263349 0.0713742
263356 0.105723
263363 0.167974
263369 0.285711
263375 0.457747
263382 0.572743
263388 0.457743
263394 0.285718
263398 0.210005
263401 0.158324
263409 0.0962828
263416 0.0632418
263424 0.0445615
263431 0.0328520
263438 0.0252642
263453 0.0162086
263468 0.0112812
263483 0.00831533
263513 0.00508252
263573 0.00252055
263632 0.00154710
263751 0.000808256
263870 0.000535653
264109 0.000331774
264347 0.000257468
265300 0.000192669
266253 0.000231186
266730 0.000410071
266968 0.00109864
267087 0.00370851
267117 0.00627945
267147 0.0131528
267162 0.0219864
267177 0.0441094
267184 0.0705272
267192 0.128401
267195 0.187352
267199 0.295382
267203 0.517393
267205 0.724040
267206 1.02804
267209 1.63803
267212 2.04909
267214 1.63158
267217 1.02303
267218 0.762038
267220 0.570803
267223 0.343436
267226 0.224961
267230 0.157439
267236 0.0886511
267242 0.0568903
267255 0.0287795
267268 0.0173970
267293 0.00835737
267319 0.00494596
267420 0.00143784
267624 0.000509291
268031 0.000277005
268846 0.000236806
270475 0.000293595
271289 0.000360339
271696 0.000413728
272104 0.000495329
272511 0.000639987
272714 0.000766031
272918 0.000974065
273122 0.00136982
273223 0.00172550
273325 0.00231144
273427 0.00338572
273478 0.00429582
273529 0.00568908
273580 0.00796476
273631 0.0119987
273656 0.0152498
273682 0.0198819
273707 0.0266607
273732 0.0364802
273772 0.0581570
273811 0.0731902
273850 0.0592128
273889 0.0373260
273927 0.0236697
273964 0.0158144
274001 0.0111992
274039 0.00834864
274113 0.00521525
274188 0.00365616
274263 0.00278271
274338 0.00225135
274487 0.00167894
274786 0.00127915
275085 0.00121349
275384 0.00128809
275682 0.00147261
275981 0.00182446
276131 0.00215155
276280 0.00283713
276344 0.00349941
276408 0.00500688
276440 0.00675949
276472 0.0107959
276488 0.0152570
276504 0.0244774
276512 0.0332476
276520 0.0481749
276528 0.0756872
276536 0.129255
276550 0.262067
276557 0.216007
276564 0.137696
276569 0.0976887
276574 0.0717481
276579 0.0542985
276584 0.0427751
276594 0.0289139
276603 0.0216119
276623 0.0148972
276643 0.0127038
276663 0.0127210
276682 0.0146031
276702 0.0190031
276722 0.0275440
276742 0.0410330
276761 0.0491403
276781 0.0392059
276801 0.0256518
276815 0.0192615
276828 0.0149643
276855 0.0100784
276883 0.00764471
276910 0.00630886
276964 0.00501393
277018 0.00447904
277236 0.00425846
277670 0.00555116
278018 0.00665428
278365 0.00689702
278713 0.00607390
278886 0.00556231
278973 0.00553626
279060 0.00767747
279089 0.0151754
279103 0.0384973
279110 0.0953739
279114 0.192864
279116 0.303729
279117 0.504727
279121 1.04428
279122 0.868053
279124 0.544291
279126 0.307714
279128 0.186203
279132 0.0871697
279140 0.0341603
279156 0.0133494
279188 0.00672849
279251 0.00469220
279378 0.00381858
279632 0.00304328
280141 0.00216100
280649 0.00179860
280776 0.00184417
280903 0.00212720
281031 0.00387948
281094 0.0105122
281110 0.0168801
281126 0.0333077
281134 0.0536545
281142 0.100665
281146 0.152480
281150 0.252354
281154 0.492415
281156 0.742849
281158 1.16456
281160 1.87010
281162 2.33236
281164 1.87659
281166 1.16967
281168 0.714050
281170 0.466816
281175 0.235570
281179 0.138122
281183 0.0911829
281192 0.0480229
281200 0.0298089
281217 0.0150953
281234 0.00942717
281302 0.00353812
281438 0.00198927
281574 0.00194399
281642 0.00288386
281676 0.00657721
281693 0.0193726
281701 0.0577126
281706 0.145408
281708 0.285701
281710 0.718425
281712 1.56688
281713 1.36126
281714 0.854767
281716 0.401667
281717 0.219897
281720 0.0899921
281727 0.0304262
281740 0.00980117
281767 0.00371675
281819 0.00206275
281925 0.00164550
282136 0.00163362
282347 0.00182621
282558 0.00222048
282769 0.00299756
282875 0.00366907
282980 0.00470100
283086 0.00638118
283191 0.00932747
283297 0.0149667
283349 0.0197056
283402 0.0264581
283488 0.0419768
283573 0.0525818
283659 0.0424167
283744 0.0267988
283818 0.0178173
283891 0.0123763
283965 0.00903377
284039 0.00689418
284186 0.00446820
284333 0.00322236
284480 0.00250989
284627 0.00207184
284922 0.00160323
285216 0.00141435
285511 0.00143910
285658 0.00160640
285805 0.00214177
285879 0.00288257
285952 0.00488552
285989 0.00748414
286026 0.0140823
286044 0.0220261
286063 0.0401175
286072 0.0591896
286081 0.0956202
286086 0.127198
286090 0.175722
286095 0.253060
286100 0.377436
286105 0.602551
286111 0.753259
286116 0.604313
286122 0.378834
286128 0.226268
286134 0.145101
286140 0.0987441
286146 0.0714198
286158 0.0419720
286170 0.0276486
286193 0.0148297
286217 0.00948765
286265 0.00519418
286312 0.00356530
286407 0.00238915
286502 0.00206755
286597 0.00212142
286692 0.00265255
286740 0.00334511
286787 0.00484234
286811 0.00629296
286835 0.00876316
286858 0.0133312
286882 0.0220883
286903 0.0345591
286924 0.0426656
286945 0.0341845
286966 0.0217854
286980 0.0159256
286995 0.0119733
287023 0.00747451
287052 0.00522911
287080 0.00398729
287137 0.00274853
287195 0.00218380
287309 0.00171005
287423 0.00153526
287652 0.00145557
287880 0.00155975
288100 0.00215862
288210 0.00431909
288265 0.0121458
288279 0.0196143
288293 0.0385651
288300 0.0617522
288307 0.115457
288310 0.174334
288313 0.286231
288317 0.539369
288319 0.791661
288320 1.21047
288322 1.96199
288324 2.45352
288326 1.96369
288328 1.24326
288330 0.811758
288331 0.563435
288335 0.301036
288338 0.183916
288341 0.123306
288348 0.0663634
288354 0.0418318
288381 0.0131754
288433 0.00470365
288538 0.00247451
288749 0.00220885
288854 0.00254732
288959 0.00357736
289011 0.00495404
289064 0.00855051
289090 0.0130609
289117 0.0239474
289130 0.0363216
289143 0.0619740
289149 0.0866424
289156 0.127849
289163 0.204317
289169 0.347968
289175 0.556761
289181 0.691455
289187 0.551062
289192 0.346471
289196 0.248069
289200 0.183075
289208 0.107602
289216 0.0697855
289224 0.0487667
289240 0.0278099
289256 0.0182504
289287 0.0100199
289319 0.00670037
289382 0.00410784
289445 0.00314901
289571 0.00246302
289697 0.00224937
290201 0.00222115
291210 0.00263227
291705 0.00282616
291953 0.00307703
292076 0.00392970
292138 0.00718170
292169 0.0191808
292185 0.0604649
292192 0.181220
292196 0.460151
292198 0.882611
292200 2.05379
292201 3.33854
292202 4.09756
292203 3.33248
292204 2.04902
292206 1.12556
292207 0.655504
292210 0.298027
292215 0.107627
292226 0.0341729
292248 0.0114366
292291 0.00506464
292378 0.00338408
292552 0.00297422
292726 0.00313075
292813 0.00419121
292857 0.00842466
292878 0.0240994
292889 0.0781190
292895 0.235260
292897 0.586845
292899 1.15724
