Cl-35(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
40269.1 2.75356
40269.1 2.81718
40269.2 2.88400
40269.2 2.95479
40269.2 3.03342
40269.3 3.11655
40269.3 3.20462
40269.3 3.30211
40269.3 3.40557
40269.4 3.51963
40269.4 3.64096
40269.4 3.77523
40269.5 3.91841
40269.5 4.07747
40269.5 4.24748
40269.6 4.43708
40269.6 4.64016
40269.6 4.86488
40269.6 5.11048
40269.7 5.38098
40269.7 5.67818
40269.7 6.00489
40269.8 6.36405
40269.8 6.75871
40269.8 7.19186
40269.9 7.66630
40269.9 8.18432
40269.9 8.74730
40269.9 9.35525
40270.0 10.0060
40270.0 10.6945
40270.1 13.0486
40270.1 13.7348
40270.2 14.3534
40270.2 14.6236
40270.2 14.8713
40270.2 15.0781
40270.2 15.2566
40270.2 15.3910
40270.3 15.4831
40270.3 15.5354
40270.3 15.5289
40270.3 15.4935
40270.3 15.4081
40270.3 15.2804
40270.3 15.1081
40270.4 14.9076
40270.4 14.6657
40270.4 14.4011
40270.4 13.7923
40270.5 13.1144
40270.6 10.7769
40270.6 10.0908
40270.6 9.44150
40270.6 8.83423
40270.7 8.27128
40270.7 7.75281
40270.7 7.27752
40270.8 6.84323
40270.8 6.44723
40270.8 6.08656
40270.9 5.75824
40270.9 5.45936
40270.9 5.18714
40270.9 4.93903
40271.0 4.71337
40271.0 4.50859
40271.0 4.31729
40271.1 4.14566
40271.1 3.98496
40271.1 3.84025
40271.2 3.70443
40271.2 3.58165
40271.2 3.46614
40271.2 3.36219
40271.3 3.26422
40271.3 3.17167
40271.3 3.08870
40271.4 3.01024
40271.4 2.93587
40271.4 2.86879
40271.5 2.80535
40271.5 2.74484
40271.5 2.69031
40271.5 2.63844
40271.6 2.58902
40271.6 2.54184
40271.6 2.49965
40271.7 2.45937
40271.7 2.42087
40271.7 2.38402
40271.8 2.34869
40271.8 2.30919
40271.8 2.27182
40271.9 2.21573
40272.0 2.16742
40272.0 2.13076
40272.1 2.09624
40272.1 2.06489
40272.1 2.03750
40272.2 2.01157
40272.2 1.98704
40272.3 1.95022
40272.4 1.91903
40272.5 1.89020
40272.5 1.86349
40272.6 1.83856
40272.7 1.81754
40272.8 1.79795
40272.8 1.77965
40272.9 1.76245
40273.0 1.74625
40273.1 1.73268
40273.1 1.71991
40273.2 1.70788
40273.3 1.69651
40273.4 1.68573
40273.5 1.67552
40273.5 1.66579
40273.6 1.65778
40273.7 1.65018
40273.8 1.64296
40273.8 1.63609
40273.9 1.62954
40274.0 1.62328
40274.1 1.61730
40274.1 1.61156
40274.2 1.60606
40274.3 1.60076
40274.4 1.59568
40274.5 1.58774
40274.7 1.58045
40274.8 1.57453
40274.9 1.56898
40275.1 1.56378
40275.2 1.55888
40275.3 1.55393
40275.5 1.54926
40275.6 1.54483
40275.8 1.54064
40275.9 1.53755
40276.0 1.53465
40276.2 1.53191
40276.3 1.52932
40276.5 1.52608
40276.7 1.52306
40276.9 1.52023
40277.1 1.51756
40277.3 1.51505
40277.5 1.51268
40277.6 1.51043
40277.8 1.50829
40278.0 1.50625
40278.2 1.50431
40278.4 1.50244
40278.6 1.50121
40278.8 1.50005
40279.0 1.49895
40279.1 1.49790
40279.3 1.49691
40279.5 1.49597
40279.7 1.49507
40279.9 1.49422
40280.1 1.49340
40280.3 1.49262
40280.5 1.49187
40280.8 1.49046
40281.2 1.48915
40281.6 1.48793
40282.0 1.48680
40282.4 1.48573
40282.7 1.48473
40283.1 1.48378
40283.5 1.48287
40283.9 1.48202
40284.2 1.48119
40284.6 1.48041
40285.0 1.47965
40285.4 1.47893
40285.8 1.47857
40286.1 1.47823
40286.5 1.47792
40286.9 1.47763
40287.3 1.47735
40287.6 1.47709
40288.0 1.47684
40288.4 1.47661
40288.8 1.47639
40289.2 1.47618
40289.5 1.47598
40289.9 1.47579
40290.3 1.47560
40290.7 1.47543
40291.4 1.47511
40292.2 1.47481
40292.9 1.47453
40293.7 1.47428
40294.4 1.47404
40295.0 1.47387
40295.6 1.47371
40296.1 1.47356
40296.7 1.47341
40297.3 1.47327
40297.8 1.47314
40298.4 1.47301
40299.0 1.47288
40299.7 1.47272
40300.5 1.47257
40301.2 1.47242
40302.0 1.47228
40302.7 1.47214
40303.5 1.47201
40304.2 1.47189
40305.0 1.47176
40305.9 1.47161
40306.9 1.47147
40307.8 1.47133
40308.8 1.47120
40309.7 1.47107
40310.7 1.47094
40311.6 1.47081
40312.6 1.47069
40313.9 1.47053
40315.2 1.47036
40316.5 1.47021
40317.8 1.47005
40319.2 1.46990
40320.5 1.46975
40321.8 1.46961
40323.1 1.46946
40324.6 1.46930
40326.1 1.46914
40327.6 1.46898
40329.2 1.46883
40330.7 1.46868
40332.2 1.46865
40333.7 1.46862
40335.2 1.46859
40336.7 1.46856
40338.2 1.46853
40341.2 1.46849
40344.3 1.46844
40347.3 1.46840
40350.3 1.46836
40353.3 1.46832
40356.3 1.46828
40359.4 1.46825
40363.6 1.46820
40366.1 1.46817
40370.9 1.46812
40375.8 1.46808
40380.6 1.46803
40385.4 1.46799
40390.3 1.46794
40395.1 1.46790
40400.0 1.46786
40404.8 1.46782
40409.7 1.46778
40414.5 1.46774
40419.4 1.46770
40429.1 1.46763
40438.8 1.46755
40446.7 1.46749
40454.6 1.46743
40462.5 1.46737
40478.3 1.46726
40494.1 1.46714
40509.9 1.46703
40533.6 1.46686
40557.2 1.46669
40580.9 1.46652
40612.5 1.46629
40659.9 1.46596
40723.1 1.46551
40786.3 1.46507
40849.5 1.46463
40881.0 1.46440
40944.2 1.46396
41070.6 1.46308
41260.1 1.46175
41323.3 1.46131
41449.7 1.46042
41639.2 1.45910
41828.7 1.45777
42010.4 1.45650
42120.9 1.45573
42231.5 1.45496
42286.8 1.45458
42342.1 1.45419
42436.8 1.45354
42515.8 1.45299
42594.8 1.45244
42673.7 1.45190
42713.2 1.45162
42744.8 1.45157
42808.0 1.45146
42871.2 1.45136
42934.4 1.45126
42989.6 1.45117
43037.0 1.45160
43084.4 1.45203
43131.8 1.45246
43155.5 1.45267
43187.1 1.45296
43218.7 1.45325
43250.3 1.45354
43281.8 1.45384
43313.4 1.45413
43345.0 1.45443
43376.6 1.45473
43408.2 1.45503
43439.8 1.45533
43455.6 1.45549
43471.4 1.45625
43487.2 1.45702
43503.0 1.45778
43518.8 1.45855
43534.6 1.45932
43550.4 1.46009
43566.1 1.46086
43581.9 1.46163
43597.7 1.46241
43613.5 1.46319
43629.3 1.46397
43645.1 1.46476
43660.9 1.46555
43676.7 1.46751
43692.5 1.46948
43708.3 1.47146
43724.1 1.47344
43739.9 1.47543
43755.7 1.47743
43763.6 1.47843
43771.5 1.47943
43779.4 1.48138
43787.3 1.48333
43795.2 1.48529
43803.1 1.48724
43811.0 1.48921
43818.9 1.49117
43826.8 1.49314
43834.7 1.49512
43842.6 1.49710
43850.5 1.50044
43858.4 1.50379
43866.2 1.50714
43874.1 1.51051
43882.0 1.51388
43889.9 1.51727
43897.8 1.52247
43905.7 1.52770
43913.6 1.53293
43919.6 1.53687
43925.5 1.54082
43931.4 1.54665
43937.3 1.55250
43943.2 1.55836
43949.2 1.56423
43955.1 1.57013
43961.0 1.57851
43966.5 1.58636
43972.1 1.59423
43977.6 1.60212
43983.1 1.61287
43989.4 1.62519
43995.8 1.63756
43998.9 1.64579
44002.1 1.65404
44005.2 1.66230
44008.4 1.67058
44011.6 1.67888
44014.7 1.68965
44017.9 1.70045
44021.0 1.71127
44024.2 1.72212
44027.4 1.73564
44030.5 1.74920
44033.7 1.76279
44036.8 1.77947
44040.0 1.79619
44043.2 1.81296
44046.3 1.83386
44049.5 1.85481
44052.6 1.87582
44055.8 1.90137
44058.9 1.92699
44062.1 1.95731
44065.3 1.98771
44068.4 2.02404
44071.6 2.06048
44074.7 2.10241
44077.9 2.14870
44081.1 2.19999
44084.2 2.25896
44086.2 2.29593
44088.2 2.33918
44090.1 2.38253
44092.1 2.43267
44094.2 2.48495
44096.2 2.54363
44098.7 2.62279
44101.3 2.71063
44102.9 2.77256
44104.4 2.83464
44105.7 2.89082
44107.0 2.94711
44108.2 3.01021
44109.5 3.07344
44110.8 3.14460
44112.0 3.21591
44113.3 3.29653
44114.5 3.37730
44115.8 3.46905
44117.1 3.56100
44118.3 3.66595
44119.6 3.77112
44120.9 3.88763
44122.1 4.01274
44123.4 4.14727
44124.7 4.29213
44125.9 4.44835
44127.2 4.61706
44128.4 4.79957
44129.7 4.99728
44131.0 5.21181
44132.2 5.44493
44133.5 5.69868
44134.8 5.97529
44136.0 6.27728
44137.3 6.60744
44138.6 6.96890
44139.8 7.36506
44141.1 7.79977
44142.3 8.27714
44143.6 8.80159
44144.9 9.37777
44146.1 10.0106
44147.4 10.7048
44148.7 11.4648
44149.9 12.2942
44151.2 13.1952
44152.5 14.1677
44153.7 15.2086
44155.0 16.3096
44159.1 20.0765
44160.3 21.1748
44161.6 22.1656
44162.2 22.6040
44162.9 22.9957
44163.5 23.3343
44164.1 23.6139
44164.8 23.8299
44165.4 23.9781
44166.4 24.0675
44166.5 24.0581
44167.3 23.9946
44167.9 23.8570
44168.6 23.6510
44169.2 23.3804
44169.8 23.0500
44170.5 22.6653
44171.1 22.2326
44172.4 21.2495
44173.6 20.1542
44177.7 16.3734
44179.0 15.2642
44180.2 14.2146
44181.5 13.2333
44182.8 12.3239
44184.0 11.4867
44185.3 10.7195
44186.6 10.0188
44187.8 9.38018
44189.1 8.79885
44190.4 8.26998
44191.6 7.78874
44192.9 7.35069
44194.1 6.95163
44195.4 6.58775
44196.7 6.25550
44197.9 5.95175
44199.2 5.67366
44200.5 5.41867
44201.7 5.18451
44203.0 4.96916
44204.3 4.77077
44205.5 4.58772
44206.8 4.41857
44208.0 4.26205
44209.3 4.11695
44210.6 3.98227
44211.8 3.85707
44213.1 3.74052
44214.4 3.63537
44215.6 3.53047
44216.9 3.43863
44218.2 3.34699
44219.4 3.26636
44220.7 3.18592
44221.9 3.11480
44223.2 3.04383
44224.5 2.98083
44225.7 2.91795
44227.0 2.86190
44228.3 2.80595
44229.8 2.74419
44231.4 2.68257
44234.0 2.59523
44236.5 2.51659
44238.5 2.46051
44240.6 2.40457
44242.6 2.35835
44244.5 2.31225
44246.5 2.27224
44248.5 2.23233
44251.6 2.17589
44254.8 2.12516
44258.0 2.07940
44261.1 2.03983
44264.3 2.00039
44267.4 1.96761
44270.6 1.93493
44273.8 1.90747
44276.9 1.88010
44280.1 1.85773
44283.2 1.83543
44286.4 1.81319
44289.5 1.79547
44292.7 1.77780
44295.9 1.76018
44299.0 1.74591
44302.2 1.73168
44305.3 1.71748
44308.5 1.70617
44311.7 1.69489
44314.8 1.68363
44318.0 1.67239
44321.1 1.66380
44324.3 1.65523
44327.5 1.64667
44330.6 1.63813
44333.8 1.62961
44336.9 1.62313
44343.3 1.61021
44349.6 1.59733
44355.1 1.58895
44360.6 1.58060
44366.2 1.57227
44371.7 1.56396
44377.6 1.55775
44383.5 1.55156
44389.5 1.54539
44395.4 1.53924
44401.3 1.53309
44407.2 1.52893
44413.1 1.52478
44419.1 1.52064
44427.0 1.51513
44434.9 1.50964
44442.8 1.50606
44450.7 1.50249
44458.6 1.49893
44466.5 1.49538
44474.3 1.49184
44482.2 1.48831
44490.1 1.48621
44498.0 1.48413
44505.9 1.48204
44513.8 1.47997
44521.7 1.47789
44529.6 1.47582
44537.5 1.47376
44545.4 1.47170
44553.3 1.46964
44561.2 1.46858
44569.1 1.46752
44584.9 1.46540
44592.8 1.46435
44608.6 1.46225
44624.4 1.46015
44640.2 1.45807
44656.0 1.45598
44671.8 1.45391
44687.6 1.45301
44703.4 1.45212
44719.2 1.45123
44735.0 1.45035
44750.8 1.44947
44766.6 1.44859
44782.3 1.44771
44798.1 1.44683
44813.9 1.44596
44829.7 1.44509
44845.5 1.44422
44861.3 1.44335
44877.1 1.44248
44892.9 1.44161
44924.5 1.44100
44956.1 1.44039
44987.7 1.43979
45019.3 1.43919
45050.9 1.43859
45082.4 1.43799
45114.0 1.43740
45145.6 1.43680
45177.2 1.43621
45224.6 1.43532
45272.0 1.43443
45319.4 1.43355
45366.8 1.43267
45429.9 1.43149
45461.5 1.43090
45493.1 1.43062
45556.3 1.43005
45619.5 1.42948
45698.4 1.42877
45777.4 1.42807
45856.4 1.42736
45935.4 1.42666
46045.9 1.42567
46156.5 1.42468
46267.1 1.42370
46377.6 1.42272
46567.2 1.42103
46630.3 1.42047
46756.7 1.41935
46946.2 1.41767
47135.8 1.41598
47262.1 1.41486
47388.5 1.41374
47514.8 1.41262
47767.6 1.41038
48053.4 1.40785
48213.0 1.40643
48372.5 1.40502
48532.0 1.40361
48697.1 1.40214
48862.1 1.40068
49027.2 1.39922
49274.8 1.39703
49522.3 1.39483
49687.4 1.39337
49852.5 1.39191
50002.2 1.39059
50152.0 1.38926
50226.9 1.38829
50301.8 1.38731
50376.6 1.38634
50451.5 1.38537
50526.4 1.38439
50601.3 1.38342
50676.2 1.38244
50713.6 1.38196
50751.1 1.38147
50788.5 1.38099
50825.9 1.38050
50863.4 1.38001
50900.8 1.37953
50938.3 1.37904
50975.7 1.37855
51013.2 1.37807
51031.9 1.37783
51050.6 1.37758
51074.9 1.37727
51099.1 1.37696
51123.4 1.37664
51147.6 1.37633
51161.0 1.37615
51174.3 1.37598
51187.7 1.37581
51201.1 1.37564
51214.4 1.37547
51227.8 1.37529
51241.2 1.37512
51254.5 1.37495
51267.5 1.37478
51280.4 1.37462
51293.3 1.37445
51306.2 1.37429
51316.4 1.37416
51326.7 1.37403
51336.9 1.37390
51347.1 1.37377
51357.4 1.37364
51362.5 1.37358
51367.6 1.37351
51372.7 1.37345
51377.8 1.37339
51382.9 1.37332
51388.1 1.37326
51393.2 1.37320
51398.3 1.37314
51403.4 1.37307
51408.5 1.37301
51413.6 1.37295
51418.7 1.37289
51423.9 1.37283
51429.0 1.37277
51433.5 1.37272
51437.9 1.37267
51442.4 1.37262
51446.9 1.37256
51451.4 1.37277
51455.8 1.37297
51460.3 1.37318
51464.8 1.37338
51468.0 1.37353
51471.2 1.37368
51474.4 1.37383
51477.6 1.37398
51480.8 1.37413
51484.0 1.37428
51487.2 1.37443
51490.4 1.37459
51492.9 1.37471
51495.5 1.37483
51498.0 1.37496
51500.6 1.37509
51503.2 1.37522
51505.7 1.37534
51508.3 1.37548
51510.8 1.37561
51512.7 1.37571
51514.7 1.37581
51516.6 1.37591
51518.5 1.37601
51520.4 1.37612
51522.3 1.37623
51524.3 1.37633
51526.2 1.37695
51528.7 1.37778
51531.3 1.37861
51533.9 1.37945
51536.4 1.38029
51539.0 1.38114
51540.2 1.38156
51541.5 1.38199
51542.8 1.38242
51544.1 1.38285
51545.4 1.38329
51546.6 1.38373
51547.9 1.38417
51549.2 1.38461
51550.5 1.38505
51551.8 1.38622
51553.0 1.38738
51554.3 1.38856
51555.6 1.38973
51556.9 1.39091
51558.2 1.39210
51559.4 1.39329
51560.7 1.39449
51562.0 1.39570
51563.3 1.39692
51564.5 1.39927
51565.8 1.40163
51567.1 1.40401
51568.4 1.40640
51569.7 1.40880
51570.9 1.41122
51572.2 1.41535
51573.5 1.41949
51574.1 1.42158
51574.8 1.42367
51575.4 1.42577
51576.1 1.42787
51576.7 1.42999
51577.3 1.43340
51578.0 1.43681
51578.6 1.44024
51579.3 1.44368
51579.9 1.44713
51580.5 1.45060
51581.2 1.45409
51581.8 1.45935
51582.5 1.46463
51583.1 1.46993
51583.7 1.47526
51584.4 1.48062
51585.0 1.48824
51585.6 1.49590
51586.3 1.50360
51586.9 1.51134
51587.6 1.52198
51588.0 1.53001
51588.5 1.53806
51589.0 1.54615
51589.5 1.55671
51590.0 1.56731
51590.4 1.57796
51590.9 1.59145
51591.4 1.60501
51591.9 1.61773
51592.3 1.63402
51592.7 1.65039
51593.2 1.66684
51593.7 1.69052
51594.2 1.71434
51594.5 1.72911
51594.7 1.74393
51595.0 1.75880
51595.2 1.77372
51595.5 1.79194
51595.8 1.81022
51596.0 1.82856
51596.3 1.85062
51596.5 1.87276
51596.8 1.89498
51597.0 1.92202
51597.3 1.94915
51597.5 1.97640
51597.8 2.00880
51598.1 2.04134
51598.3 2.07907
51598.6 2.11696
51598.8 2.16124
51599.1 2.20572
51599.3 2.25810
51599.6 2.31076
51599.8 2.37066
51600.1 2.43631
51600.4 2.50843
51600.6 2.58794
51600.9 2.67585
51601.1 2.77334
51601.4 2.88186
51601.5 2.95859
51601.7 3.03558
51601.9 3.12115
51602.0 3.21323
51602.2 3.31676
51602.4 3.42892
51602.6 3.58046
51602.8 3.74872
51602.9 3.86352
51603.0 3.98994
51603.1 4.09142
51603.2 4.20565
51603.3 4.32025
51603.4 4.44894
51603.5 4.57818
51603.6 4.72378
51603.7 4.86988
51603.8 5.03026
51603.9 5.20144
51604.0 5.38438
51604.1 5.58033
51604.2 5.79009
51604.3 6.01513
51604.4 6.25691
51604.6 6.51703
51604.7 6.79729
51604.8 7.09969
51604.9 7.42648
51605.0 7.78051
51605.1 8.16392
51605.2 8.58017
51605.3 9.03280
51605.4 9.52573
51605.5 10.0634
51605.6 10.6514
51605.7 11.2940
51605.8 11.9979
51605.9 12.7699
51606.0 13.6176
51606.1 14.5490
51606.2 15.5739
51606.3 16.6997
51606.4 17.9368
51606.5 19.2947
51606.6 20.7821
51606.7 22.4062
51606.8 24.1716
51606.9 26.0783
51607.0 28.1216
51607.1 30.2818
51607.4 37.6776
51607.5 39.8345
51607.6 41.7807
51607.7 42.6431
51607.7 43.4122
51607.8 44.0787
51607.9 44.6289
51607.9 45.0553
51608.0 45.3490
51608.0 45.5297
51608.0 45.5289
51608.1 45.3938
51608.2 45.1295
51608.2 44.7318
51608.3 44.2080
51608.3 43.5689
51608.4 42.8231
51608.4 41.9856
51608.5 40.0806
51608.6 37.9576
51609.0 30.6256
51609.1 28.4715
51609.2 26.4344
51609.3 24.5288
51609.4 22.7619
51609.5 21.1344
51609.6 19.6422
51609.7 18.2785
51609.8 17.0349
51609.9 15.9010
51610.0 14.8698
51610.1 13.9309
51610.2 13.0757
51610.3 12.2961
51610.4 11.5848
51610.5 10.9343
51610.6 10.3398
51610.7 9.79524
51610.8 9.29559
51610.9 8.83647
51611.0 8.41394
51611.1 8.02411
51611.2 7.66458
51611.3 7.33217
51611.4 7.02434
51611.5 6.73886
51611.6 6.47371
51611.7 6.22710
51611.8 5.99739
51611.9 5.78295
51612.0 5.58287
51612.1 5.39577
51612.2 5.22058
51612.3 5.06110
51612.4 4.90218
51612.5 4.76124
51612.6 4.62090
51612.7 4.49604
51612.8 4.37157
51612.9 4.26036
51613.0 4.14950
51613.2 4.02283
51613.3 3.90454
51613.5 3.73092
51613.7 3.57450
51613.9 3.45846
51614.0 3.35138
51614.2 3.25592
51614.4 3.17012
51614.5 3.08460
51614.7 3.00757
51614.9 2.89467
51615.2 2.79307
51615.4 2.70132
51615.7 2.61819
51616.0 2.54265
51616.2 2.47381
51616.5 2.41089
51616.7 2.35548
51617.0 2.30031
51617.2 2.25334
51617.5 2.20658
51617.7 2.16644
51618.0 2.12646
51618.3 2.09189
51618.5 2.05745
51618.8 2.02839
51619.0 1.99944
51619.3 1.97058
51619.5 1.94677
51619.8 1.92304
51620.1 1.89939
51620.3 1.87964
51620.6 1.85995
51620.8 1.84033
51621.1 1.82418
51621.3 1.80808
51621.6 1.79203
51621.8 1.77602
51622.4 1.75007
51622.9 1.72427
51623.3 1.70621
51623.8 1.68825
51624.2 1.67036
51624.7 1.65628
51625.1 1.64127
51625.6 1.62632
51626.1 1.61443
51626.6 1.60259
51627.1 1.59080
51627.5 1.58167
51628.0 1.57257
51628.5 1.56351
51629.1 1.55148
51629.8 1.54262
51630.4 1.53380
51631.1 1.52502
51631.7 1.51628
51632.3 1.51004
51633.0 1.50382
51633.6 1.49763
51634.2 1.49147
51634.9 1.48532
51635.5 1.48104
51636.2 1.47678
51636.8 1.47253
51637.4 1.46830
51638.1 1.46408
51638.7 1.45987
51639.4 1.45705
51640.0 1.45423
51640.6 1.45142
51641.3 1.44862
51641.9 1.44583
51642.6 1.44305
51643.8 1.43750
51645.1 1.43407
51646.4 1.43065
51647.7 1.42726
51649.0 1.42387
51650.2 1.42051
51651.5 1.41715
51652.8 1.41528
51654.1 1.41342
51655.4 1.41156
51656.6 1.40972
51657.9 1.40788
51659.2 1.40604
51660.5 1.40422
51661.7 1.40239
51663.0 1.40058
51664.3 1.39968
51665.6 1.39879
51666.9 1.39791
51668.1 1.39702
51669.4 1.39614
51670.7 1.39527
51672.0 1.39439
51673.3 1.39352
51674.5 1.39265
51675.8 1.39178
51677.1 1.39091
51679.7 1.38918
51682.2 1.38746
51684.8 1.38677
51687.3 1.38608
51689.9 1.38540
51691.8 1.38488
51693.7 1.38437
51695.6 1.38387
51697.6 1.38336
51699.5 1.38286
51701.4 1.38235
51703.3 1.38185
51705.2 1.38135
51707.8 1.38068
51710.3 1.38002
51712.9 1.37935
51715.5 1.37869
51718.0 1.37803
51720.6 1.37737
51723.1 1.37717
51725.7 1.37698
51728.9 1.37673
51732.1 1.37649
51735.3 1.37625
51738.5 1.37601
51741.7 1.37577
51744.9 1.37553
51748.1 1.37530
51751.3 1.37506
51755.7 1.37473
51760.2 1.37440
51764.7 1.37407
51769.2 1.37374
51773.7 1.37341
51778.1 1.37309
51782.6 1.37276
51787.1 1.37243
51792.2 1.37206
51797.3 1.37169
51802.4 1.37132
51807.5 1.37095
51812.7 1.37058
51817.8 1.37021
51822.9 1.36984
51828.0 1.36947
51833.1 1.36910
51838.2 1.36896
51848.5 1.36869
51858.7 1.36841
51868.9 1.36813
51879.2 1.36786
51889.4 1.36758
51899.6 1.36731
51909.9 1.36703
51922.8 1.36669
51935.7 1.36634
51948.6 1.36599
51961.5 1.36565
51974.9 1.36529
51988.3 1.36494
52001.6 1.36458
52015.0 1.36422
52028.4 1.36387
52041.7 1.36351
52055.1 1.36316
52068.4 1.36280
52093.3 1.36214
52118.2 1.36148
52143.1 1.36082
52167.9 1.36016
52194.2 1.35946
52220.5 1.35876
52246.8 1.35806
52273.1 1.35736
52300.9 1.35663
52328.6 1.35589
52356.4 1.35515
52384.2 1.35442
52412.0 1.35368
52439.8 1.35295
52467.6 1.35221
52495.4 1.35147
52496.0 1.35146
52540.9 1.35027
52570.8 1.34948
52600.8 1.34869
52629.9 1.34792
52644.1 1.34755
52658.2 1.34717
52672.4 1.34680
52685.8 1.34645
52705.9 1.34593
52719.3 1.34558
52733.2 1.34521
52747.6 1.34484
52754.8 1.34465
52762.0 1.34447
52769.2 1.34428
52776.4 1.34410
52783.6 1.34392
52790.6 1.34374
52797.6 1.34356
52804.5 1.34339
52811.5 1.34322
52817.0 1.34308
52822.5 1.34294
52828.0 1.34281
52833.5 1.34268
52839.0 1.34255
52844.6 1.34242
52850.1 1.34229
52855.6 1.34217
52858.3 1.34211
52861.1 1.34205
52863.9 1.34199
52866.6 1.34194
52869.4 1.34188
52872.1 1.34182
52874.9 1.34177
52877.6 1.34172
52880.0 1.34168
52882.5 1.34164
52884.9 1.34160
52887.3 1.34156
52889.7 1.34152
52892.1 1.34149
52894.5 1.34171
52896.9 1.34192
52898.7 1.34208
52900.4 1.34224
52902.1 1.34240
52903.8 1.34257
52905.5 1.34273
52907.3 1.34290
52909.0 1.34308
52910.7 1.34325
52912.1 1.34340
52913.5 1.34355
52914.9 1.34370
52916.2 1.34385
52917.6 1.34401
52919.0 1.34417
52920.4 1.34434
52921.7 1.34451
52922.8 1.34464
52923.8 1.34478
52924.8 1.34492
52925.9 1.34506
52926.9 1.34521
52927.9 1.34536
52929.0 1.34552
52930.0 1.34568
52931.4 1.34591
52932.8 1.34615
52934.1 1.34641
52935.5 1.34668
52936.9 1.34697
52937.6 1.34713
52938.3 1.34761
52939.0 1.34810
52939.7 1.34860
52940.4 1.34911
52941.0 1.34962
52941.7 1.35014
52942.4 1.35068
52943.1 1.35122
52943.8 1.35177
52944.5 1.35234
52945.2 1.35292
52945.9 1.35351
52946.6 1.35413
52947.2 1.35476
52947.9 1.35541
52948.6 1.35608
52949.3 1.35678
52950.0 1.35751
52950.7 1.35826
52951.4 1.35982
52952.1 1.36142
52952.8 1.36306
52953.4 1.36476
52954.1 1.36651
52954.8 1.36833
52955.5 1.37022
52955.9 1.37120
52956.2 1.37221
52956.5 1.37324
52956.9 1.37429
52957.2 1.37538
52957.6 1.37724
52957.9 1.37914
52958.3 1.38107
52958.6 1.38305
52959.0 1.38507
52959.3 1.38714
52959.6 1.38927
52960.0 1.39145
52960.3 1.39371
52960.7 1.39603
52961.0 1.39844
52961.4 1.40212
52961.7 1.40591
52962.1 1.40980
52962.4 1.41382
52962.7 1.41798
52963.1 1.42230
52963.4 1.42565
52963.6 1.43034
52963.9 1.43516
52964.1 1.44011
52964.4 1.44521
52964.6 1.45046
52964.9 1.45591
52965.2 1.46322
52965.4 1.47025
52965.6 1.47750
52965.9 1.48500
52966.1 1.49277
52966.4 1.50448
52966.7 1.51666
52966.8 1.52295
52967.0 1.52938
52967.1 1.53596
52967.2 1.54438
52967.4 1.55299
52967.5 1.56179
52967.6 1.57081
52967.8 1.58005
52967.9 1.58956
52968.1 1.60134
52968.2 1.61342
52968.3 1.62583
52968.5 1.63861
52968.6 1.65420
52968.7 1.67024
52968.9 1.68675
52969.0 1.70380
52969.2 1.72448
52969.3 1.74580
52969.4 1.76787
52969.6 1.79449
52969.7 1.82201
52969.8 1.85056
52970.0 1.88451
52970.1 1.91981
52970.3 1.96111
52970.4 2.00416
52970.5 2.05442
52970.6 2.08699
52970.7 2.12463
52970.8 2.16338
52970.9 2.20326
52971.0 2.25109
52971.1 2.30042
52971.2 2.36857
52971.3 2.44573
52971.3 2.49565
52971.4 2.55270
52971.5 2.59957
52971.5 2.64745
52971.6 2.70212
52971.6 2.75798
52971.7 2.81523
52971.7 2.87941
52971.8 2.94533
52971.9 3.01813
52971.9 3.09298
52972.0 3.17595
52972.0 3.26119
52972.1 3.35623
52972.1 3.45417
52972.2 3.56364
52972.2 3.67657
52972.3 3.80049
52972.4 3.93408
52972.4 4.07832
52972.5 4.23457
52972.5 4.40350
52972.6 4.58708
52972.6 4.78616
52972.7 5.00277
52972.7 5.23881
52972.8 5.49689
52972.9 5.77847
52972.9 6.08719
52973.0 6.42488
52973.0 6.79525
52973.1 7.20180
52973.1 7.64912
52973.2 8.13956
52973.2 8.67896
52973.3 9.26940
52973.3 9.91672
52973.4 10.6216
52973.5 11.3871
52973.5 12.2129
52973.6 13.0980
52973.6 14.0320
52973.8 17.2257
52973.9 18.1545
52973.9 18.5737
52973.9 18.9913
52973.9 19.3499
52974.0 19.6923
52974.0 19.9773
52974.0 20.1979
52974.0 20.3086
52974.1 20.3772
52974.1 20.4459
52974.1 20.5141
52974.1 20.5401
52974.1 20.5756
52974.1 20.5850
52974.1 20.5793
52974.1 20.5698
52974.1 20.5437
52974.2 20.5175
52974.2 20.4498
52974.2 20.3820
52974.2 20.3143
52974.2 20.2049
52974.2 19.9845
52974.3 19.7008
52974.3 19.3700
52974.3 18.9880
52974.4 18.5855
52974.4 18.1570
52974.4 17.2210
52974.6 13.9936
52974.7 13.0470
52974.7 12.1534
52974.8 11.3182
52974.8 10.5445
52974.9 9.83126
52974.9 9.17917
52975.0 8.58277
52975.1 8.04042
52975.1 7.54601
52975.2 7.09718
52975.2 6.68892
52975.3 6.31740
52975.3 5.97847
52975.4 5.67006
52975.4 5.38807
52975.5 5.13083
52975.6 4.89537
52975.6 4.67954
52975.7 4.48104
52975.7 4.29887
52975.8 4.13080
52975.8 3.97606
52975.9 3.83312
52975.9 3.70085
52976.0 3.58068
52976.0 3.46435
52976.1 3.36064
52976.2 3.26013
52976.2 3.17028
