Si-28(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1.80282E+06 0.000501406
1.80315E+06 0.000501102
1.80348E+06 0.000500798
1.80382E+06 0.000500486
1.80415E+06 0.000500182
1.80448E+06 0.000499878
1.80482E+06 0.000499566
1.80515E+06 0.000499262
1.80548E+06 0.000498958
1.80582E+06 0.000498646
1.80615E+06 0.000498342
1.80648E+06 0.000498038
1.80682E+06 0.000497726
1.80715E+06 0.000497422
1.80748E+06 0.000497118
1.80782E+06 0.000496806
1.80815E+06 0.000496502
1.80849E+06 0.000496189
1.80932E+06 0.000495426
1.81066E+06 0.000494193
1.81200E+06 0.000492960
1.81334E+06 0.000491727
1.81469E+06 0.000490485
1.81603E+06 0.000489252
1.81738E+06 0.000488010
1.81872E+06 0.000486778
1.82007E+06 0.000485536
1.82142E+06 0.000484294
1.82278E+06 0.000483042
1.82413E+06 0.000481800
1.82548E+06 0.000480558
1.82701E+06 0.000479151
1.82871E+06 0.000477587
1.83041E+06 0.000476023
1.83211E+06 0.000474459
1.83382E+06 0.000472886
1.83518E+06 0.000471634
1.83621E+06 0.000470687
1.83724E+06 0.000469739
1.83826E+06 0.000468801
1.83929E+06 0.000467853
1.84032E+06 0.000466906
1.84135E+06 0.000465958
1.84238E+06 0.000465010
1.84310E+06 0.000464348
1.84314E+06 0.000464312
1.84340E+06 0.000464072
1.84341E+06 0.000464063
1.84390E+06 0.000463612
1.84444E+06 0.000463115
1.84548E+06 0.000462158
1.84651E+06 0.000461211
1.84755E+06 0.000460254
1.84858E+06 0.000459306
1.84962E+06 0.000458350
1.85066E+06 0.000457393
1.85170E+06 0.000456436
1.85274E+06 0.000455479
1.85378E+06 0.000454522
1.85482E+06 0.000453566
1.85586E+06 0.000452609
1.85690E+06 0.000451652
1.85770E+06 0.000450916
1.85795E+06 0.000450686
1.85899E+06 0.000449729
1.86004E+06 0.000448763
1.86108E+06 0.000447806
1.86213E+06 0.000446840
1.86290E+06 0.000446132
1.86353E+06 0.000445552
1.86528E+06 0.000443942
1.86703E+06 0.000442332
1.86730E+06 0.000442084
1.86878E+06 0.000440722
1.87054E+06 0.000439103
1.87230E+06 0.000437484
1.87406E+06 0.000435865
1.87582E+06 0.000434246
1.87759E+06 0.000432617
1.87936E+06 0.000430989
1.88113E+06 0.000429360
1.88291E+06 0.000427723
1.88468E+06 0.000426094
1.88646E+06 0.000424457
1.88824E+06 0.000422819
1.89003E+06 0.000421172
1.89182E+06 0.000419526
1.89361E+06 0.000417879
1.89540E+06 0.000416232
1.89719E+06 0.000414585
1.89760E+06 0.000414208
1.89899E+06 0.000412929
1.90079E+06 0.000411273
1.90223E+06 0.000409948
1.90280E+06 0.000409424
1.90331E+06 0.000408955
1.90440E+06 0.000407952
1.90548E+06 0.000406958
1.90656E+06 0.000405965
1.90765E+06 0.000404962
1.90874E+06 0.000403959
1.90983E+06 0.000402956
1.91091E+06 0.000401963
1.91200E+06 0.000400960
1.91309E+06 0.000399957
1.91437E+06 0.000398780
1.91583E+06 0.000397436
1.91728E+06 0.000396102
1.91874E+06 0.000394759
1.92021E+06 0.000393407
1.92100E+06 0.000392680
1.92167E+06 0.000392064
1.92314E+06 0.000390711
1.92460E+06 0.000389368
1.92570E+06 0.000388356
1.92644E+06 0.000387675
1.92717E+06 0.000387004
1.92791E+06 0.000386323
1.92865E+06 0.000385642
1.92938E+06 0.000384970
1.93012E+06 0.000384290
1.93086E+06 0.000383609
1.93159E+06 0.000382937
1.93233E+06 0.000382256
1.93307E+06 0.000381576
1.93381E+06 0.000380895
1.93510E+06 0.000379708
1.93696E+06 0.000377997
1.93881E+06 0.000376295
1.94067E+06 0.000374584
1.94253E+06 0.000372872
1.94360E+06 0.000371888
1.94439E+06 0.000371161
1.94625E+06 0.000369450
1.94812E+06 0.000367730
1.94999E+06 0.000366009
1.95186E+06 0.000364289
1.95374E+06 0.000362559
1.95562E+06 0.000360830
1.95750E+06 0.000359100
1.95938E+06 0.000357370
1.96108E+06 0.000355806
1.96259E+06 0.000354417
1.96410E+06 0.000353028
1.96562E+06 0.000351630
1.96713E+06 0.000350240
1.96865E+06 0.000348842
1.97017E+06 0.000347444
1.97169E+06 0.000346045
1.97220E+06 0.000345576
1.97321E+06 0.000344647
1.97474E+06 0.000343239
1.97626E+06 0.000341841
1.97779E+06 0.000340433
1.97932E+06 0.000339026
1.98086E+06 0.000337609
1.98239E+06 0.000336201
1.98392E+06 0.000334794
1.98546E+06 0.000333377
1.98662E+06 0.000332310
1.98739E+06 0.000331601
1.98816E+06 0.000330893
1.98893E+06 0.000330184
1.98970E+06 0.000329476
1.99047E+06 0.000328768
1.99124E+06 0.000328059
1.99202E+06 0.000327342
1.99279E+06 0.000326633
1.99356E+06 0.000325925
1.99434E+06 0.000325207
1.99511E+06 0.000324499
1.99589E+06 0.000323781
1.99724E+06 0.000322539
1.99730E+06 0.000322484
1.99918E+06 0.000320754
2.00000E+06 0.000320000
2.00113E+06 0.000319898
2.00308E+06 0.000319723
2.00503E+06 0.000319547
2.00698E+06 0.000319372
2.00893E+06 0.000319196
2.01089E+06 0.000319020
2.01285E+06 0.000318844
2.01482E+06 0.000318666
2.01678E+06 0.000318490
2.01875E+06 0.000318313
2.02073E+06 0.000318134
2.02270E+06 0.000317957
2.02468E+06 0.000317779
2.02666E+06 0.000317601
2.02865E+06 0.000317422
2.03063E+06 0.000317243
2.03262E+06 0.000317064
2.03280E+06 0.000317048
2.03462E+06 0.000316884
2.03661E+06 0.000316705
2.03801E+06 0.000316579
2.03881E+06 0.000316507
2.03961E+06 0.000316435
2.04041E+06 0.000316363
2.04122E+06 0.000316290
2.04202E+06 0.000316218
2.04282E+06 0.000316146
2.04362E+06 0.000316074
2.04443E+06 0.000316001
2.04523E+06 0.000315929
2.04644E+06 0.000315820
2.04805E+06 0.000315676
2.04930E+06 0.000315563
2.04966E+06 0.000315531
2.05128E+06 0.000315385
2.05289E+06 0.000315240
2.05451E+06 0.000315094
2.05613E+06 0.000314948
2.05735E+06 0.000314839
2.05800E+06 0.000314780
2.05816E+06 0.000314766
2.05897E+06 0.000314693
2.05978E+06 0.000314620
2.06060E+06 0.000314546
2.06141E+06 0.000314473
2.06222E+06 0.000314400
2.06304E+06 0.000314326
2.06385E+06 0.000314254
2.06400E+06 0.000314240
2.06467E+06 0.000314180
2.06548E+06 0.000314107
2.06630E+06 0.000314033
2.06752E+06 0.000313923
2.06916E+06 0.000313776
2.07010E+06 0.000313691
2.07080E+06 0.000313628
2.07244E+06 0.000313480
2.07360E+06 0.000313376
2.07408E+06 0.000313333
2.07572E+06 0.000313185
2.07737E+06 0.000313037
2.07902E+06 0.000312888
2.08025E+06 0.000312778
2.08108E+06 0.000312703
2.08190E+06 0.000312629
2.08273E+06 0.000312554
2.08356E+06 0.000312480
2.08438E+06 0.000312406
2.08521E+06 0.000312331
2.08604E+06 0.000312256
2.08660E+06 0.000312206
2.08687E+06 0.000312182
2.08770E+06 0.000312107
2.08853E+06 0.000312032
2.08936E+06 0.000311958
2.09019E+06 0.000311883
2.09102E+06 0.000311808
2.09185E+06 0.000311734
2.09268E+06 0.000311659
2.09351E+06 0.000311584
2.09435E+06 0.000311509
2.09440E+06 0.000311504
2.09518E+06 0.000311434
2.09601E+06 0.000311359
2.09727E+06 0.000311246
2.09870E+06 0.000311117
2.09894E+06 0.000311095
2.10061E+06 0.000310945
2.10229E+06 0.000310794
2.10396E+06 0.000310644
2.10560E+06 0.000310496
2.10564E+06 0.000310492
2.10732E+06 0.000310341
2.10901E+06 0.000310189
2.11027E+06 0.000310076
2.11111E+06 0.000310000
2.11196E+06 0.000309924
2.11280E+06 0.000309848
2.11364E+06 0.000309772
2.11449E+06 0.000309696
2.11520E+06 0.000309632
2.11534E+06 0.000309619
2.11618E+06 0.000309544
2.11703E+06 0.000309467
2.11788E+06 0.000309391
2.11872E+06 0.000309315
2.11957E+06 0.000309239
2.12042E+06 0.000309162
2.12120E+06 0.000309092
2.12127E+06 0.000309086
2.12212E+06 0.000309009
2.12297E+06 0.000308933
2.12382E+06 0.000308856
2.12467E+06 0.000308780
2.12574E+06 0.000308683
2.12701E+06 0.000308569
2.12829E+06 0.000308454
2.13000E+06 0.000308300
2.13214E+06 0.000308107
2.13420E+06 0.000307922
2.13428E+06 0.000307915
2.13643E+06 0.000307721
2.13858E+06 0.000307528
2.14073E+06 0.000307334
2.14288E+06 0.000307141
2.14504E+06 0.000306946
2.14720E+06 0.000306752
2.14936E+06 0.000306558
2.15153E+06 0.000306362
2.15370E+06 0.000306167
2.15588E+06 0.000305971
2.15805E+06 0.000305776
2.16023E+06 0.000305579
2.16242E+06 0.000305382
2.16280E+06 0.000305348
2.16461E+06 0.000305185
2.16636E+06 0.000305028
2.16767E+06 0.000304910
2.16899E+06 0.000304791
2.17031E+06 0.000304672
2.17163E+06 0.000304553
2.17295E+06 0.000304435
2.17427E+06 0.000304316
2.17559E+06 0.000304197
2.17692E+06 0.000304077
2.17824E+06 0.000303958
2.17930E+06 0.000303863
2.17957E+06 0.000303839
2.18134E+06 0.000303679
2.18356E+06 0.000303480
2.18578E+06 0.000303280
2.18800E+06 0.000303080
2.19022E+06 0.000302880
2.19245E+06 0.000302680
2.19469E+06 0.000302478
2.19490E+06 0.000302459
2.19692E+06 0.000302277
2.19916E+06 0.000302076
2.20141E+06 0.000301873
2.20365E+06 0.000301672
2.20590E+06 0.000301469
2.20816E+06 0.000301266
2.21042E+06 0.000301062
2.21220E+06 0.000300902
2.21268E+06 0.000300859
2.21494E+06 0.000300655
2.21660E+06 0.000300506
2.21721E+06 0.000300451
2.21903E+06 0.000300287
2.22039E+06 0.000300165
2.22175E+06 0.000300043
2.22312E+06 0.000299919
2.22440E+06 0.000299804
2.22449E+06 0.000299796
2.22586E+06 0.000299673
2.22723E+06 0.000299549
2.22860E+06 0.000299426
2.22960E+06 0.000299336
2.22997E+06 0.000299303
2.23135E+06 0.000299179
2.23272E+06 0.000299055
2.23410E+06 0.000298931
2.23548E+06 0.000298807
2.23560E+06 0.000298796
2.23686E+06 0.000298683
2.23824E+06 0.000298558
2.24008E+06 0.000298393
2.24239E+06 0.000298185
2.24470E+06 0.000297977
2.24701E+06 0.000297769
2.24933E+06 0.000297560
2.24950E+06 0.000297545
2.25165E+06 0.000297352
2.25397E+06 0.000297143
2.25630E+06 0.000296933
2.25863E+06 0.000296723
2.25900E+06 0.000296690
2.26097E+06 0.000296513
2.26330E+06 0.000296303
2.26565E+06 0.000296092
2.26799E+06 0.000295881
2.26860E+06 0.000295826
2.27034E+06 0.000295669
2.27270E+06 0.000295457
2.27505E+06 0.000295246
2.27550E+06 0.000295205
2.27741E+06 0.000295033
2.27978E+06 0.000294820
2.28215E+06 0.000294607
2.28330E+06 0.000294503
2.28452E+06 0.000294393
2.28689E+06 0.000294180
2.28927E+06 0.000293966
2.29166E+06 0.000293751
2.29280E+06 0.000293648
2.29404E+06 0.000293536
2.29643E+06 0.000293321
2.29883E+06 0.000293105
2.30123E+06 0.000292889
2.30363E+06 0.000292673
2.30500E+06 0.000292550
2.30603E+06 0.000292457
2.30844E+06 0.000292240
2.31086E+06 0.000292023
2.31327E+06 0.000291806
2.31569E+06 0.000291588
2.31812E+06 0.000291369
2.32055E+06 0.000291151
2.32298E+06 0.000290932
2.32541E+06 0.000290713
2.32785E+06 0.000290494
2.33030E+06 0.000290273
2.33140E+06 0.000290174
2.33274E+06 0.000290053
2.33519E+06 0.000289833
2.33740E+06 0.000289634
2.33937E+06 0.000289457
2.34134E+06 0.000289279
2.34331E+06 0.000289102
2.34529E+06 0.000288924
2.34726E+06 0.000288747
2.34924E+06 0.000288568
2.35122E+06 0.000288390
2.35321E+06 0.000288211
2.35519E+06 0.000288033
2.35630E+06 0.000287933
2.35718E+06 0.000287854
2.35917E+06 0.000287675
2.36117E+06 0.000287495
2.36316E+06 0.000287316
2.36516E+06 0.000287136
2.36667E+06 0.000287000
2.36767E+06 0.000286910
2.36867E+06 0.000286820
2.36967E+06 0.000286730
2.37040E+06 0.000286664
2.37068E+06 0.000286639
2.37168E+06 0.000286549
2.37268E+06 0.000286459
2.37369E+06 0.000286368
2.37470E+06 0.000286277
2.37570E+06 0.000286187
2.37671E+06 0.000286096
2.37690E+06 0.000286079
2.37772E+06 0.000286005
2.37873E+06 0.000285914
2.37974E+06 0.000285823
2.38075E+06 0.000285733
2.38176E+06 0.000285642
2.38327E+06 0.000285506
2.38530E+06 0.000285323
2.38732E+06 0.000285141
2.38780E+06 0.000285098
2.38935E+06 0.000284959
2.39139E+06 0.000284775
2.39342E+06 0.000284592
2.39546E+06 0.000284409
2.39750E+06 0.000284225
2.39954E+06 0.000284041
2.40159E+06 0.000283857
2.40290E+06 0.000283739
2.40364E+06 0.000283672
2.40569E+06 0.000283488
2.40774E+06 0.000283303
2.40980E+06 0.000283118
2.41186E+06 0.000282933
2.41392E+06 0.000282747
2.41598E+06 0.000282562
2.41805E+06 0.000282376
2.42012E+06 0.000282189
2.42219E+06 0.000282003
2.42427E+06 0.000281816
2.42570E+06 0.000281687
2.42634E+06 0.000281629
2.42842E+06 0.000281442
2.43051E+06 0.000281254
2.43259E+06 0.000281067
2.43468E+06 0.000280879
2.43677E+06 0.000280691
2.43886E+06 0.000280503
2.44096E+06 0.000280314
2.44190E+06 0.000280229
2.44306E+06 0.000280125
2.44516E+06 0.000279936
2.44726E+06 0.000279747
2.44937E+06 0.000279557
2.45148E+06 0.000279367
2.45359E+06 0.000279177
2.45571E+06 0.000278986
2.45783E+06 0.000278795
2.45930E+06 0.000278663
2.45995E+06 0.000278605
2.46207E+06 0.000278414
2.46250E+06 0.000278375
2.46420E+06 0.000278222
2.46633E+06 0.000278030
2.46846E+06 0.000277839
2.47059E+06 0.000277647
2.47273E+06 0.000277454
2.47487E+06 0.000277262
2.47660E+06 0.000277106
2.47701E+06 0.000277069
2.47916E+06 0.000276876
2.48131E+06 0.000276682
2.48346E+06 0.000276489
2.48530E+06 0.000276323
2.48561E+06 0.000276295
2.48723E+06 0.000276149
2.48831E+06 0.000276052
2.48939E+06 0.000275955
2.49047E+06 0.000275858
2.49155E+06 0.000275761
2.49263E+06 0.000275663
2.49372E+06 0.000275565
2.49390E+06 0.000275549
2.49480E+06 0.000275468
2.49588E+06 0.000275371
2.49697E+06 0.000275273
2.49805E+06 0.000275176
2.49914E+06 0.000275077
2.50023E+06 0.000274979
2.50131E+06 0.000274882
2.50240E+06 0.000274784
2.50349E+06 0.000274686
2.50458E+06 0.000274588
2.50594E+06 0.000274465
2.50690E+06 0.000274379
2.50758E+06 0.000274318
2.50922E+06 0.000274170
2.51086E+06 0.000274023
2.51250E+06 0.000273875
2.51415E+06 0.000273727
2.51579E+06 0.000273579
2.51744E+06 0.000273430
2.51909E+06 0.000273282
2.52074E+06 0.000273133
2.52294E+06 0.000272935
2.52570E+06 0.000272687
2.52846E+06 0.000272439
2.52860E+06 0.000272426
2.53123E+06 0.000272189
2.53400E+06 0.000271940
2.53677E+06 0.000271691
2.53955E+06 0.000271441
2.54234E+06 0.000271189
2.54513E+06 0.000270938
2.54792E+06 0.000270687
2.55072E+06 0.000270435
2.55140E+06 0.000270374
2.55353E+06 0.000270182
2.55633E+06 0.000269930
2.55915E+06 0.000269677
2.56196E+06 0.000269424
2.56478E+06 0.000269170
2.56540E+06 0.000269114
2.56761E+06 0.000268915
2.57044E+06 0.000268660
2.57328E+06 0.000268405
2.57612E+06 0.000268149
2.57840E+06 0.000267944
2.57896E+06 0.000267894
2.58181E+06 0.000267637
2.58467E+06 0.000267380
2.58753E+06 0.000267122
2.59039E+06 0.000266865
2.59326E+06 0.000266607
2.59614E+06 0.000266347
2.59900E+06 0.000266090
2.59902E+06 0.000266088
2.60190E+06 0.000265829
2.60421E+06 0.000265621
2.60594E+06 0.000265465
2.60768E+06 0.000265309
2.60942E+06 0.000265152
2.61116E+06 0.000264996
2.61290E+06 0.000264839
2.61464E+06 0.000264682
2.61639E+06 0.000264525
2.61813E+06 0.000264368
2.61988E+06 0.000264211
2.62163E+06 0.000264053
2.62290E+06 0.000263939
2.62339E+06 0.000263895
2.62514E+06 0.000263737
2.62690E+06 0.000263579
2.62865E+06 0.000263422
2.63041E+06 0.000263263
2.63217E+06 0.000263105
2.63340E+06 0.000262994
2.63394E+06 0.000262945
2.63570E+06 0.000262787
2.63747E+06 0.000262628
2.63924E+06 0.000262468
2.64100E+06 0.000262310
2.64101E+06 0.000262309
2.64278E+06 0.000262150
2.64455E+06 0.000261991
2.64633E+06 0.000261830
2.64810E+06 0.000261671
2.64988E+06 0.000261511
2.65166E+06 0.000261351
2.65344E+06 0.000261190
2.65493E+06 0.000261056
2.65612E+06 0.000260949
2.65731E+06 0.000260842
2.65850E+06 0.000260735
2.65970E+06 0.000260627
2.66070E+06 0.000260537
2.66089E+06 0.000260520
2.66208E+06 0.000260413
2.66328E+06 0.000260305
2.66448E+06 0.000260197
2.66567E+06 0.000260090
2.66687E+06 0.000259982
2.66807E+06 0.000259874
2.66927E+06 0.000259766
2.67077E+06 0.000259631
2.67257E+06 0.000259469
2.67280E+06 0.000259448
2.67437E+06 0.000259307
2.67618E+06 0.000259144
2.67799E+06 0.000258981
2.67960E+06 0.000258836
2.67979E+06 0.000258819
2.68161E+06 0.000258655
2.68342E+06 0.000258492
2.68523E+06 0.000258329
2.68705E+06 0.000258166
2.68887E+06 0.000258002
2.69069E+06 0.000257838
2.69251E+06 0.000257674
2.69433E+06 0.000257510
2.69616E+06 0.000257346
2.69799E+06 0.000257181
2.69930E+06 0.000257063
2.69982E+06 0.000257016
2.70165E+06 0.000256852
2.70348E+06 0.000256687
2.70531E+06 0.000256522
2.70715E+06 0.000256357
2.70899E+06 0.000256191
2.71083E+06 0.000256025
2.71267E+06 0.000255860
2.71300E+06 0.000255830
2.71452E+06 0.000255693
2.71636E+06 0.000255528
2.71821E+06 0.000255361
2.72006E+06 0.000255195
2.72191E+06 0.000255028
2.72377E+06 0.000254861
2.72562E+06 0.000254694
2.72748E+06 0.000254527
2.72934E+06 0.000254359
2.73120E+06 0.000254192
2.73307E+06 0.000254024
2.73493E+06 0.000253856
2.73680E+06 0.000253688
2.73800E+06 0.000253580
2.73867E+06 0.000253520
2.74054E+06 0.000253351
2.74241E+06 0.000253183
2.74429E+06 0.000253014
2.74554E+06 0.000252901
2.74554E+06 0.000252901
2.74616E+06 0.000252846
2.74804E+06 0.000252676
2.74992E+06 0.000252507
2.75180E+06 0.000252338
2.75400E+06 0.000252140
2.75652E+06 0.000251913
2.75904E+06 0.000251686
2.76000E+06 0.000251600
2.76156E+06 0.000251460
2.76409E+06 0.000251232
2.76460E+06 0.000251186
2.76662E+06 0.000251004
2.76915E+06 0.000250777
2.77169E+06 0.000250548
2.77423E+06 0.000250319
2.77677E+06 0.000250091
2.77932E+06 0.000249861
2.78000E+06 0.000249800
2.78187E+06 0.000249632
2.78443E+06 0.000249401
2.78698E+06 0.000249172
2.78880E+06 0.000249008
2.78955E+06 0.000248941
2.79211E+06 0.000248710
2.79468E+06 0.000248479
2.79725E+06 0.000248248
2.79983E+06 0.000248015
2.80000E+06 0.000248000
2.80241E+06 0.000247783
2.80499E+06 0.000247551
2.80758E+06 0.000247318
2.80860E+06 0.000247226
2.81017E+06 0.000247085
2.81276E+06 0.000246852
2.81536E+06 0.000246618
2.81796E+06 0.000246384
2.82000E+06 0.000246200
2.82056E+06 0.000246150
2.82317E+06 0.000245915
2.82578E+06 0.000245680
2.82750E+06 0.000245525
2.82840E+06 0.000245444
2.83101E+06 0.000245209
2.83364E+06 0.000244972
2.83626E+06 0.000244737
2.83889E+06 0.000244500
2.84153E+06 0.000244262
2.84270E+06 0.000244157
2.84416E+06 0.000244026
2.84681E+06 0.000243787
2.84945E+06 0.000243550
2.85210E+06 0.000243311
2.85410E+06 0.000243131
2.85475E+06 0.000243073
2.85741E+06 0.000242833
2.86007E+06 0.000242594
2.86273E+06 0.000242354
2.86390E+06 0.000242249
2.86539E+06 0.000242115
2.86807E+06 0.000241874
2.87074E+06 0.000241633
2.87308E+06 0.000241423
2.87509E+06 0.000241242
2.87680E+06 0.000241088
2.87711E+06 0.000241060
2.87912E+06 0.000240879
2.88114E+06 0.000240697
2.88316E+06 0.000240516
2.88518E+06 0.000240334
2.88720E+06 0.000240152
2.88890E+06 0.000239999
2.88923E+06 0.000239969
2.89125E+06 0.000239788
2.89328E+06 0.000239605
2.89532E+06 0.000239421
2.89735E+06 0.000239239
2.89939E+06 0.000239055
2.90143E+06 0.000238871
2.90340E+06 0.000238694
2.90347E+06 0.000238688
2.90551E+06 0.000238504
2.90755E+06 0.000238321
2.90960E+06 0.000238136
2.91165E+06 0.000237952
2.91370E+06 0.000237767
2.91575E+06 0.000237583
2.91630E+06 0.000237533
2.91747E+06 0.000237428
2.91884E+06 0.000237304
2.92021E+06 0.000237181
2.92158E+06 0.000237058
2.92296E+06 0.000236934
2.92433E+06 0.000236810
2.92571E+06 0.000236686
2.92709E+06 0.000236562
2.92847E+06 0.000236438
2.92985E+06 0.000236314
2.93123E+06 0.000236189
2.93261E+06 0.000236065
2.93399E+06 0.000235941
2.93537E+06 0.000235817
2.93676E+06 0.000235692
2.93814E+06 0.000235567
2.93900E+06 0.000235490
2.93953E+06 0.000235442
2.94000E+06 0.000235400
2.94091E+06 0.000235318
2.94230E+06 0.000235193
2.94369E+06 0.000235068
2.94508E+06 0.000234943
2.94647E+06 0.000234818
2.94786E+06 0.000234693
2.94926E+06 0.000234567
2.95065E+06 0.000234442
2.95205E+06 0.000234316
2.95414E+06 0.000234127
2.95693E+06 0.000233876
2.95974E+06 0.000233623
2.96000E+06 0.000233600
2.96254E+06 0.000233371
2.96535E+06 0.000233119
2.96550E+06 0.000233105
2.96816E+06 0.000232866
2.97097E+06 0.000232613
2.97379E+06 0.000232359
2.97662E+06 0.000232104
2.97945E+06 0.000231850
2.98228E+06 0.000231595
2.98511E+06 0.000231340
2.98530E+06 0.000231323
2.98795E+06 0.000231085
2.99080E+06 0.000230828
2.99329E+06 0.000230604
2.99543E+06 0.000230411
2.99757E+06 0.000230219
2.99971E+06 0.000230026
3.00000E+06 0.000230000
3.00186E+06 0.000230093
3.00400E+06 0.000230200
3.00615E+06 0.000230308
3.00831E+06 0.000230416
3.01046E+06 0.000230523
3.01262E+06 0.000230631
3.01478E+06 0.000230739
3.01694E+06 0.000230847
3.01910E+06 0.000230955
3.02000E+06 0.000231000
3.02127E+06 0.000231064
3.02344E+06 0.000231172
3.02561E+06 0.000231281
3.02778E+06 0.000231389
3.02996E+06 0.000231498
3.03213E+06 0.000231607
3.03431E+06 0.000231716
3.03650E+06 0.000231825
3.03868E+06 0.000231934
3.04087E+06 0.000232044
3.04210E+06 0.000232105
3.04306E+06 0.000232153
3.04525E+06 0.000232263
3.04745E+06 0.000232373
3.04964E+06 0.000232482
3.05184E+06 0.000232592
3.05404E+06 0.000232702
3.05588E+06 0.000232794
3.05735E+06 0.000232868
3.05882E+06 0.000232941
3.06000E+06 0.000233000
3.06029E+06 0.000233015
3.06177E+06 0.000233089
3.06324E+06 0.000233162
3.06390E+06 0.000233195
3.06472E+06 0.000233236
3.06619E+06 0.000233310
3.06767E+06 0.000233384
3.06915E+06 0.000233458
3.07063E+06 0.000233532
3.07285E+06 0.000233643
3.07582E+06 0.000233791
3.07879E+06 0.000233940
3.08000E+06 0.000234000
3.08176E+06 0.000234088
3.08450E+06 0.000234225
3.08474E+06 0.000234237
3.08773E+06 0.000234387
3.09072E+06 0.000234536
3.09371E+06 0.000234686
3.09595E+06 0.000234798
3.09745E+06 0.000234873
3.09896E+06 0.000234948
3.10000E+06 0.000235000
3.10046E+06 0.000235023
3.10196E+06 0.000235098
3.10346E+06 0.000235173
3.10497E+06 0.000235249
3.10510E+06 0.000235255
3.10647E+06 0.000235324
3.10798E+06 0.000235399
3.10949E+06 0.000235475
3.11100E+06 0.000235550
3.11251E+06 0.000235626
3.11402E+06 0.000235701
3.11553E+06 0.000235777
3.11650E+06 0.000235825
3.11705E+06 0.000235853
3.11856E+06 0.000235928
3.12000E+06 0.000236000
3.12008E+06 0.000236004
3.12159E+06 0.000236080
3.12311E+06 0.000236156
3.12463E+06 0.000236232
3.12615E+06 0.000236308
3.12767E+06 0.000236384
3.12920E+06 0.000236460
3.13072E+06 0.000236536
3.13224E+06 0.000236612
3.13377E+06 0.000236689
3.13490E+06 0.000236745
3.13530E+06 0.000236765
3.13682E+06 0.000236841
3.13835E+06 0.000236918
3.13989E+06 0.000236995
3.14000E+06 0.000237000
3.14142E+06 0.000237071
3.14295E+06 0.000237148
3.14448E+06 0.000237224
3.14602E+06 0.000237301
3.14755E+06 0.000237378
3.14909E+06 0.000237455
3.15063E+06 0.000237532
3.15217E+06 0.000237609
3.15371E+06 0.000237686
3.15525E+06 0.000237763
3.15679E+06 0.000237840
3.15834E+06 0.000237917
3.15988E+06 0.000237994
3.16000E+06 0.000238000
3.16143E+06 0.000238072
3.16298E+06 0.000238149
3.16452E+06 0.000238226
3.16607E+06 0.000238304
3.16762E+06 0.000238381
3.16918E+06 0.000238459
3.17060E+06 0.000238530
3.17073E+06 0.000238537
3.17228E+06 0.000238614
3.17384E+06 0.000238692
3.17540E+06 0.000238770
3.17600E+06 0.000238800
3.17695E+06 0.000238848
3.17851E+06 0.000238926
3.18000E+06 0.000239000
3.18085E+06 0.000239043
3.18398E+06 0.000239199
3.18711E+06 0.000239356
3.19024E+06 0.000239512
3.19338E+06 0.000239669
3.19652E+06 0.000239826
3.19967E+06 0.000239984
3.20000E+06 0.000240000
3.20100E+06 0.000240050
3.20282E+06 0.000240141
3.20598E+06 0.000240299
3.20914E+06 0.000240457
3.21191E+06 0.000240596
3.21429E+06 0.000240715
3.21667E+06 0.000240834
3.21905E+06 0.000240953
3.21940E+06 0.000240970
3.22143E+06 0.000241072
3.22382E+06 0.000241191
3.22621E+06 0.000241311
3.22861E+06 0.000241431
3.23100E+06 0.000241550
3.23130E+06 0.000241565
3.23340E+06 0.000241670
3.23580E+06 0.000241790
3.23620E+06 0.000241810
3.23821E+06 0.000241911
3.24000E+06 0.000242000
3.24061E+06 0.000242031
3.24302E+06 0.000242151
3.24543E+06 0.000242272
3.24760E+06 0.000242380
3.24785E+06 0.000242393
3.25026E+06 0.000242513
3.25269E+06 0.000242635
3.25511E+06 0.000242756
3.25753E+06 0.000242877
3.26000E+06 0.000243000
3.26037E+06 0.000243019
3.26330E+06 0.000243165
3.26361E+06 0.000243181
3.26686E+06 0.000243343
3.27011E+06 0.000243506
3.27337E+06 0.000243669
3.27663E+06 0.000243832
3.27989E+06 0.000243995
3.28000E+06 0.000244000
3.28317E+06 0.000244159
3.28644E+06 0.000244322
3.28972E+06 0.000244486
3.29040E+06 0.000244520
3.29301E+06 0.000244651
3.29630E+06 0.000244815
3.29960E+06 0.000244980
3.30000E+06 0.000245000
3.30290E+06 0.000245145
3.30621E+06 0.000245311
3.30952E+06 0.000245476
3.31283E+06 0.000245642
3.31616E+06 0.000245808
3.31948E+06 0.000245974
3.32281E+06 0.000246141
3.32615E+06 0.000246308
3.32670E+06 0.000246335
3.32949E+06 0.000246475
3.33284E+06 0.000246642
3.33619E+06 0.000246810
3.33954E+06 0.000246977
3.34000E+06 0.000247000
3.34291E+06 0.000247146
3.34627E+06 0.000247314
3.34964E+06 0.000247482
3.35120E+06 0.000247560
3.35163E+06 0.000247582
3.35163E+06 0.000247582
3.35302E+06 0.000247651
3.35500E+06 0.000247750
3.35640E+06 0.000247820
3.35979E+06 0.000247990
3.36000E+06 0.000248000
3.36110E+06 0.000248055
3.36318E+06 0.000248159
3.36658E+06 0.000248329
3.36998E+06 0.000248499
3.37339E+06 0.000248670
