Mo-97(n,tot) ENDF/B-VII.1
74.7116 8.02206
75.2425 7.69469
76.3044 7.27558
77.3662 7.02530
78.4281 6.88566
78.6935 6.88238
78.9590 6.93206
79.0917 7.01896
79.1581 7.10436
79.2244 7.24966
79.2908 7.51867
79.3572 8.08506
79.3904 8.62569
79.4235 9.54107
79.4567 11.2054
79.4899 14.3614
79.5200 18.9454
79.5500 22.0021
79.5801 18.9440
79.6101 14.3553
79.6300 12.2228
79.6499 10.7678
79.6898 9.08868
79.7296 8.23821
79.7694 7.76145
79.8092 7.47029
79.8491 7.28018
79.9287 7.05491
80.0084 6.93059
80.0880 6.85367
80.2473 6.76455
80.5659 6.67990
80.8845 6.63416
81.5217 6.57538
82.1588 6.53251
84.7076 6.41535
87.2563 6.33851
89.8051 6.28229
94.9025 6.20311
100.000 6.14820
102.369 6.12816
104.738 6.11234
105.922 6.10793
106.514 6.10804
107.106 6.11178
107.699 6.12422
107.995 6.13821
108.291 6.16440
108.587 6.21911
108.735 6.27084
108.883 6.35858
109.031 6.52417
109.105 6.66733
109.179 6.89029
109.253 7.26237
109.327 7.94152
109.364 8.50305
109.401 9.32688
109.438 10.5645
109.475 12.4231
109.528 16.2232
109.580 18.7535
109.633 16.2273
109.685 12.4278
109.718 10.7186
109.752 9.53259
109.819 8.13736
109.885 7.41766
109.952 7.00995
110.019 6.75984
110.086 6.59639
110.219 6.40370
110.353 6.29906
110.487 6.23599
110.754 6.16673
111.021 6.13116
111.288 6.11015
111.823 6.08677
112.357 6.07387
112.891 6.06533
113.960 6.05374
116.098 6.03818
118.235 6.02614
120.373 6.01613
122.510 6.00914
123.579 6.00873
124.113 6.01069
124.648 6.01608
125.182 6.02970
125.449 6.04380
125.716 6.06931
125.984 6.12119
126.117 6.16942
126.251 6.25023
126.384 6.40009
126.451 6.52767
126.518 6.72326
126.585 7.04260
126.652 7.60699
126.718 8.70228
126.752 9.63390
126.785 10.9722
126.838 13.9564
126.890 15.9438
126.943 13.9598
126.995 10.9761
127.031 9.54526
127.067 8.58461
127.103 7.93844
127.139 7.49419
127.211 6.95129
127.283 6.65142
127.355 6.47017
127.427 6.35326
127.571 6.21697
127.715 6.14378
127.859 6.10007
128.148 6.05260
128.436 6.02864
128.724 6.01483
129.300 6.00032
129.876 5.99349
130.453 5.99034
131.605 5.99141
132.758 6.00547
133.334 6.02292
133.910 6.05684
134.198 6.08601
134.486 6.13066
134.774 6.20325
135.063 6.33189
135.351 6.59142
135.495 6.83268
135.639 7.23816
135.783 7.99698
135.855 8.64895
135.927 9.65904
135.999 11.3364
136.071 14.3663
136.107 16.8485
136.143 20.4588
136.179 25.8246
136.215 33.7848
136.268 50.4022
136.320 61.4473
136.373 50.4182
136.425 33.8047
136.487 21.7439
136.549 15.6342
136.611 12.3701
136.673 10.4778
136.736 9.29900
136.798 8.52035
136.922 7.59402
137.046 7.08667
137.170 6.78012
137.418 6.44473
137.667 6.27486
137.915 6.17704
138.164 6.11542
138.412 6.07400
138.909 6.02313
139.405 5.99385
139.902 5.97511
140.399 5.96212
141.392 5.94507
142.385 5.93400
144.372 5.91918
146.359 5.90840
148.345 5.89931
152.319 5.88331
160.266 5.85471
168.213 5.82782
184.106 5.77556
192.053 5.74948
196.027 5.73661
200.000 5.72453
202.469 5.71858
203.703 5.71696
204.938 5.71760
206.172 5.72394
206.789 5.73237
207.406 5.74936
207.715 5.76425
208.024 5.78728
208.332 5.82505
208.641 5.89252
208.949 6.02967
209.104 6.15801
209.258 6.37528
209.412 6.78547
209.489 7.14188
209.567 7.69899
209.644 8.63716
209.721 10.3684
209.759 11.8198
209.798 13.9690
209.837 17.2548
209.875 22.2588
209.928 32.1519
209.980 38.7275
210.033 32.1578
210.085 22.2660
210.119 17.7450
210.153 14.6274
210.221 10.9925
210.289 9.12966
210.357 8.08176
210.425 7.44058
210.493 7.02355
210.629 6.53366
210.764 6.26880
210.900 6.11015
211.172 5.93759
211.444 5.85064
211.715 5.80058
212.259 5.74764
212.802 5.72113
213.346 5.70551
214.432 5.68779
215.519 5.67753
216.606 5.67042
218.780 5.66095
220.953 5.65711
222.040 5.65908
223.127 5.66712
224.214 5.69007
224.757 5.71516
225.300 5.76225
225.572 5.80213
225.844 5.86269
226.116 5.96051
226.387 6.13276
226.659 6.47761
226.795 6.79614
226.931 7.32789
227.067 8.31341
227.134 9.15170
227.202 10.4374
227.270 12.5425
227.338 16.2661
227.406 23.5172
227.440 29.7185
227.474 38.6615
227.527 58.4919
227.580 71.7131
227.633 58.4957
227.686 38.6662
227.729 27.7681
227.773 20.9815
227.816 16.7179
227.859 13.9455
227.946 10.7351
228.032 9.05418
228.119 8.07377
228.205 7.45674
228.378 6.75456
228.552 6.38675
228.725 6.17077
229.071 5.94072
229.417 5.82760
229.763 5.76435
230.456 5.70301
231.148 5.68513
231.494 5.69029
231.840 5.71085
232.187 5.76410
232.360 5.81810
232.533 5.91293
232.706 6.09748
232.792 6.26139
232.879 6.52253
232.966 6.97331
233.052 7.83606
233.095 8.58640
233.139 9.73844
233.182 11.5819
233.225 14.5439
233.278 19.8924
233.330 23.4517
233.383 19.8986
233.435 14.5506
233.491 10.9368
233.547 8.99101
233.604 7.89961
233.660 7.24727
233.716 6.83065
233.772 6.55124
233.884 6.21259
233.996 6.02367
234.109 5.90799
234.333 5.77919
234.558 5.71245
234.782 5.67306
235.231 5.62981
235.680 5.60680
236.129 5.59232
237.027 5.57416
238.823 5.55278
240.620 5.53803
242.416 5.52783
243.314 5.52590
244.212 5.52904
245.110 5.54488
245.559 5.56447
246.008 5.60288
246.457 5.68669
246.682 5.76868
246.906 5.91256
247.131 6.19728
247.243 6.45632
247.355 6.88100
247.467 7.64648
247.523 8.27862
247.580 9.21957
247.636 10.6981
247.692 13.1613
247.748 17.5534
247.804 25.6855
247.857 37.9119
247.910 46.1028
247.963 37.9185
248.016 25.6928
248.055 19.5471
248.094 15.5367
248.133 12.9123
248.172 11.1471
248.249 9.04040
248.327 7.90036
248.405 7.22210
248.483 6.78832
248.638 6.28757
248.794 6.02111
248.950 5.86264
249.261 5.69086
249.572 5.60372
249.883 5.55262
250.506 5.49602
251.128 5.46462
251.750 5.44335
252.995 5.41266
255.485 5.36305
257.974 5.31055
260.464 5.24673
261.708 5.20905
262.953 5.16889
263.575 5.15025
264.198 5.13680
264.820 5.13784
265.443 5.17896
265.754 5.23529
266.065 5.34317
266.376 5.55349
266.687 5.98917
266.843 6.38191
266.999 7.00244
267.154 8.03986
267.310 9.91620
267.465 13.7228
267.543 17.2221
267.621 22.9695
267.699 33.2246
267.777 53.7326
267.815 72.2358
267.854 101.706
267.893 150.786
267.913 186.915
267.932 233.624
267.954 300.776
267.976 378.618
268.020 482.224
268.042 459.465
268.064 396.056
268.108 255.468
268.143 178.179
268.178 128.546
268.212 96.5506
268.247 75.2581
268.317 50.0549
268.386 36.4753
268.456 28.3572
268.525 23.1381
268.665 17.0316
268.804 13.7155
268.943 11.7019
269.082 10.3795
269.221 9.45912
269.499 8.28432
269.777 7.58111
270.056 7.12049
270.334 6.79848
270.890 6.38133
271.447 6.12377
272.559 5.81902
273.672 5.63689
274.785 5.50683
277.011 5.30768
278.123 5.21900
279.236 5.13290
280.349 5.05298
281.462 4.99977
282.018 5.00366
282.575 5.05843
283.131 5.22446
283.687 5.65641
283.966 6.09119
284.244 6.82429
284.522 8.12511
284.800 10.6194
285.078 16.0118
285.218 21.2357
285.357 30.2331
285.496 47.3329
285.565 62.1087
285.635 84.8861
285.704 122.244
285.774 187.971
285.809 240.286
285.844 314.129
285.878 419.852
285.913 570.012
285.972 933.184
286.030 1195.76
286.089 982.320
286.147 631.476
286.198 424.828
286.248 297.483
286.299 218.163
286.349 166.804
286.450 107.374
286.551 76.0616
286.652 57.6019
286.753 45.8265
286.955 32.1477
287.156 24.7475
287.358 20.2616
287.560 17.3132
287.762 15.2601
288.166 12.6334
288.569 11.0577
288.973 10.0240
289.377 9.30125
290.184 8.36763
290.992 7.79724
291.799 7.41540
292.607 7.14277
294.221 6.77975
295.836 6.54817
297.451 6.38598
299.066 6.26431
302.296 6.08724
303.911 6.01675
305.525 5.95203
307.140 5.89083
307.948 5.86293
308.755 5.84217
309.159 5.83909
309.563 5.84763
309.966 5.88096
310.370 5.97256
310.572 6.06587
310.774 6.22347
310.976 6.50312
311.177 7.03789
311.379 8.19086
311.480 9.30428
311.581 11.2175
311.682 14.8492
311.733 17.9797
311.783 22.7948
311.833 30.6806
311.884 44.5129
311.934 70.9899
311.960 93.0641
311.985 124.432
312.006 159.726
312.027 200.576
312.070 255.294
312.113 210.249
312.155 136.756
312.190 95.4392
312.225 69.3270
312.259 52.6626
312.294 41.6548
312.363 28.7163
312.432 21.7797
312.501 17.6539
312.571 15.0027
312.709 11.9069
312.848 10.2251
312.986 9.20380
313.124 8.53215
313.263 8.06395
313.540 7.46470
313.816 7.10500
314.093 6.86876
314.370 6.70331
314.924 6.48895
315.477 6.35748
316.585 6.20740
317.692 6.13138
318.246 6.11308
318.799 6.11186
319.353 6.14336
319.630 6.18602
319.907 6.26964
320.184 6.44758
320.322 6.61612
320.460 6.90124
320.599 7.43444
320.668 7.89113
320.737 8.59490
320.806 9.75156
320.876 11.8150
320.945 15.8772
320.979 19.3822
321.014 24.4983
321.067 35.6890
321.120 43.1779
321.173 35.6920
321.226 24.4999
321.287 16.5603
321.349 12.4978
321.410 10.3092
321.471 9.03244
321.533 8.23325
321.594 7.70331
321.716 7.06985
321.839 6.72068
321.961 6.50841
322.207 6.27327
322.452 6.15163
322.697 6.07959
323.187 5.99962
323.677 5.95609
324.168 5.92796
325.148 5.89152
326.128 5.86669
327.109 5.84718
329.070 5.81608
332.992 5.76861
336.914 5.73114
340.836 5.70112
342.797 5.68995
344.757 5.68390
346.718 5.68994
347.699 5.70398
348.679 5.73602
349.170 5.76560
349.660 5.81259
350.150 5.89153
350.640 6.03594
350.885 6.15665
351.131 6.33840
351.376 6.62957
351.621 7.13762
351.866 8.14230
351.988 9.05897
352.111 10.5693
352.234 13.3144
352.295 15.6047
352.356 19.0405
352.417 24.5072
352.479 33.8008
352.540 50.8283
352.601 83.4209
352.656 130.225
352.710 161.376
352.765 130.131
352.819 83.4189
352.874 53.3680
352.928 36.5915
352.983 26.9444
353.038 21.0668
353.092 17.2618
353.147 14.6855
353.256 11.5325
353.366 9.76245
353.475 8.67475
353.693 7.46625
353.912 6.84623
354.131 6.48685
354.349 6.25987
354.568 6.10720
355.005 5.92037
355.442 5.81402
355.880 5.74706
356.317 5.70165
357.191 5.64438
358.066 5.60938
359.815 5.56641
361.564 5.53776
363.313 5.51451
366.811 5.47341
370.309 5.43391
372.058 5.41464
373.807 5.39721
375.556 5.38646
376.430 5.38834
377.305 5.40299
378.179 5.45029
378.616 5.50415
379.054 5.60681
379.491 5.82705
379.709 6.04077
379.928 6.41388
380.147 7.14814
380.256 7.81246
380.365 8.89718
380.475 10.8364
380.529 12.4290
380.584 14.7784
380.639 18.4331
380.693 24.4346
380.748 34.9450
380.802 53.8580
380.856 83.0656
380.910 102.561
380.964 83.0968
381.018 53.8956
381.080 33.0034
381.143 22.3574
381.206 16.6321
381.268 13.2973
381.331 11.2098
381.393 9.82988
381.519 8.18218
381.644 7.27682
381.769 6.72843
382.020 6.12508
382.270 5.81659
382.520 5.63659
383.021 5.44161
383.522 5.33924
384.023 5.27479
385.025 5.19136
386.027 5.13037
387.029 5.07551
389.032 4.96243
390.034 4.89980
391.036 4.83337
392.038 4.76914
393.040 4.73057
393.541 4.74317
394.042 4.80978
394.542 4.99472
395.043 5.46206
395.294 5.92759
395.544 6.70784
395.795 8.08578
396.045 10.7122
396.296 16.3513
396.421 21.7731
396.546 31.0402
396.609 38.2863
396.671 48.4732
396.734 63.3433
396.797 86.0352
396.859 122.610
396.922 185.602
396.953 234.581
396.984 302.351
397.016 397.138
397.047 528.904
397.104 867.452
397.160 1112.83
397.217 915.583
397.273 589.890
397.332 368.815
397.390 245.143
397.449 173.701
397.507 129.822
397.566 101.204
397.624 81.6524
397.741 57.4088
397.858 43.4981
397.975 34.7710
398.209 24.7732
398.444 19.4205
398.678 16.1884
398.912 14.0678
399.146 12.5902
399.614 10.6956
400.082 9.55375
400.550 8.80086
401.018 8.27175
401.955 7.58356
402.891 7.15946
403.827 6.87352
404.763 6.66818
406.636 6.39300
408.508 6.21648
410.381 6.09278
412.253 6.00047
415.999 5.86968
419.744 5.77875
427.234 5.65276
434.724 5.56074
442.214 5.48296
445.959 5.44680
449.704 5.41266
451.577 5.39774
452.513 5.39194
453.449 5.38889
454.385 5.39271
454.853 5.40090
455.322 5.41924
455.790 5.46205
456.024 5.50512
456.258 5.58168
456.492 5.73489
456.609 5.87515
456.726 6.10661
456.843 6.52693
456.902 6.87654
456.960 7.40051
457.019 8.22957
457.077 9.63009
457.136 12.1720
457.194 16.9862
457.247 23.9763
457.300 28.6360
457.353 23.9760
457.406 16.9850
457.448 13.2620
457.489 10.8992
457.531 9.39055
457.572 8.39538
457.656 7.23127
457.739 6.61346
457.822 6.25048
457.905 6.02028
458.072 5.75651
458.238 5.61694
458.404 5.53405
458.737 5.44395
459.070 5.39765
459.403 5.36995
460.068 5.33799
460.734 5.31900
461.399 5.30528
462.730 5.28416
465.392 5.24954
468.055 5.21660
473.379 5.14718
478.703 5.06760
484.027 4.97087
489.352 4.84400
492.014 4.76103
494.676 4.65606
497.338 4.51596
498.669 4.42675
500.000 4.32309
500.667 4.26832
501.333 4.21811
502.000 4.18856
502.666 4.22694
502.999 4.31135
503.332 4.49334
503.666 4.87350
503.999 5.69509
504.166 6.45058
504.332 7.65331
504.499 9.67010
504.665 13.3039
504.832 20.5686
504.915 27.1113
504.999 37.5958
505.082 55.6001
505.124 69.6939
505.165 89.4366
505.207 118.059
505.249 160.625
505.290 225.853
505.332 325.545
505.391 536.679
505.450 693.061
505.509 574.191
505.568 372.449
505.613 265.351
505.657 194.592
505.701 147.832
505.745 116.143
505.834 77.7099
505.922 56.5193
506.011 43.6417
506.100 35.2498
506.277 25.2856
506.454 19.7814
506.631 16.3926
506.808 14.1407
506.985 12.5580
507.339 10.5109
507.693 9.26764
508.047 8.44343
508.402 7.86210
509.110 7.10215
509.818 6.63054
510.527 6.30980
511.235 6.07697
512.652 5.75868
514.068 5.54700
516.901 5.26911
519.735 5.07844
522.568 4.92631
523.985 4.85995
525.401 4.80438
526.110 4.78813
526.818 4.80130
527.172 4.84475
527.349 4.89277
527.526 4.98033
527.703 5.15537
527.792 5.31293
527.880 5.56587
527.969 6.00558
528.057 6.85358
528.102 7.59596
528.146 8.74281
528.190 10.5923
528.234 13.5924
528.287 18.9459
528.340 22.5083
528.393 18.9303
528.446 13.5695
528.487 10.7334
528.528 8.92631
528.569 7.76835
528.610 7.00371
528.692 6.10346
528.774 5.62388
528.856 5.34027
528.939 5.15953
529.103 4.95000
529.267 4.83683
529.431 4.76780
529.760 4.68917
530.417 4.61899
531.074 4.59337
531.732 4.60772
532.060 4.64379
532.389 4.72374
532.717 4.90611
532.882 5.08527
533.046 5.39595
533.210 5.99383
533.293 6.51974
533.375 7.34964
533.457 8.76306
533.539 11.4125
533.580 13.6678
533.621 17.0573
533.662 22.3358
533.703 30.5520
533.757 46.2822
533.810 56.7408
533.864 46.2462
533.917 30.5417
533.973 20.1658
534.028 14.4847
534.084 11.2662
534.139 9.32538
534.195 8.07769
534.250 7.23545
534.362 6.21038
534.473 5.63498
534.584 5.28063
534.806 4.88242
535.028 4.67258
535.251 4.54567
535.695 4.39944
536.140 4.31400
536.584 4.25366
537.474 4.16352
539.252 4.02008
541.030 3.88625
542.808 3.75500
544.587 3.63916
545.476 3.60494
546.365 3.63224
546.810 3.72145
547.254 3.99982
547.476 4.36448
547.588 4.69885
547.699 5.24807
547.810 6.23724
547.921 8.26182
547.977 10.1522
548.032 13.2793
548.088 18.8114
548.143 28.8960
548.197 44.2147
548.250 54.4034
548.304 44.1911
548.357 28.9037
548.395 21.3592
548.433 16.3729
548.471 13.0584
548.509 10.8122
548.585 8.09949
548.661 6.61736
548.737 5.73060
548.814 5.16182
548.966 4.50517
549.118 4.15827
549.270 3.95582
549.575 3.74929
550.183 3.63819
550.792 3.68854
552.010 4.14234
553.227 5.39288
553.836 6.64584
554.445 8.74027
555.053 12.4143
555.662 19.3435
555.966 25.1888
556.271 33.9536
556.575 47.7360
556.880 70.7924
557.184 112.779
557.336 147.469
557.488 198.732
557.641 277.844
557.793 406.110
557.945 624.518
558.097 1004.15
558.264 1659.77
558.430 2143.82
558.597 1773.21
558.763 1146.28
558.925 737.603
559.088 499.909
559.250 358.516
559.412 269.799
559.574 211.069
559.736 170.407
560.061 119.337
560.385 89.6558
560.710 70.8430
561.359 49.0824
562.007 37.3339
562.656 30.2521
563.305 25.9169
563.467 25.3205
563.630 25.2211
563.711 25.6038
563.792 26.6857
563.873 29.4318
563.913 32.1574
563.954 36.4930
564.007 44.9346
564.060 50.4709
564.113 44.4650
564.166 35.6012
564.224 29.4313
564.283 26.0699
564.341 24.1208
564.399 22.8837
564.516 21.3971
564.632 20.4951
564.865 19.3284
565.098 18.5013
565.563 17.2540
566.029 16.3115
566.495 15.6183
566.961 15.2982
567.194 15.4766
567.310 15.7787
567.426 16.3775
567.543 17.5827
567.659 20.2268
567.718 22.7818
567.776 27.1137
567.834 34.9498
567.892 49.6508
567.946 71.4316
568.000 85.9328
568.054 71.3448
568.108 49.5115
568.167 34.5892
568.225 26.6113
568.284 22.1595
568.343 19.4919
568.460 16.6119
568.577 15.1654
568.695 14.3198
568.812 13.7681
569.046 13.0813
569.281 12.6536
569.516 12.3477
569.985 11.9246
570.454 11.6772
570.689 11.6353
570.923 11.6944
571.158 11.9664
571.275 12.2742
571.392 12.8246
571.510 13.8721
571.568 14.7625
571.627 16.1056
571.686 18.2422
571.744 21.8430
571.803 28.3550
571.862 40.5471
571.916 58.5413
571.970 70.5358
572.024 58.4899
572.078 40.4439
572.128 29.6337
572.177 23.2627
572.227 19.4339
572.276 17.0175
572.375 14.3023
572.474 12.9041
572.573 12.0885
572.672 11.5666
572.870 10.9466
573.068 10.5895
573.266 10.3516
573.662 10.0363
574.454 9.64518
575.246 9.36995
576.038 9.15252
576.830 8.99078
577.226 8.95004
577.622 8.99385
577.820 9.11191
577.919 9.23416
578.018 9.44434
578.117 9.82998
578.216 10.6157
578.266 11.3336
578.315 12.4903
578.365 14.4481
578.414 17.8285
578.467 23.3696
578.520 27.0620
578.573 23.3506
578.626 17.7898
578.662 15.1212
578.698 13.3312
578.771 11.2966
578.844 10.2812
578.916 9.71480
578.989 9.36833
579.062 9.14032
579.207 8.86482
579.353 8.70590
579.498 8.60159
579.789 8.46762
580.370 8.30876
580.952 8.19736
582.115 8.02059
583.277 7.87240
587.929 7.42033
592.581 7.09957
597.233 6.85488
606.536 6.49384
615.840 6.22200
625.144 5.98714
634.447 5.75538
643.751 5.49289
648.402 5.34115
649.565 5.30571
650.728 5.28485
651.310 5.29574
651.601 5.31749
651.891 5.36508
652.182 5.47326
652.327 5.57905
652.473 5.76103
652.618 6.10703
652.691 6.40685
652.763 6.87254
652.836 7.64791
652.909 9.05394
652.945 10.2100
652.982 11.8894
653.018 14.3888
653.054 18.1032
653.107 25.8914
653.160 31.0698
653.213 25.8707
653.266 18.0932
653.310 13.7187
653.355 11.0312
653.399 9.36146
653.444 8.28258
653.533 7.04570
653.622 6.40142
653.711 6.02583
653.800 5.78849
653.978 5.51591
654.156 5.36931
654.334 5.27974
654.690 5.17588
655.401 5.07254
656.113 5.00913
657.537 4.90791
658.960 4.81053
661.807 4.59655
664.655 4.34493
666.078 4.20815
667.502 4.07691
668.925 3.98565
670.349 4.03874
671.061 4.20834
671.772 4.59529
672.484 5.42669
673.196 7.25243
673.552 8.94093
673.908 11.6358
674.264 16.1538
674.620 24.2676
674.798 30.8414
674.975 40.3570
675.153 54.7042
675.331 77.4147
675.509 115.761
675.687 185.861
675.776 243.487
675.865 327.051
675.954 450.808
676.043 633.366
676.182 1051.49
676.320 1365.30
676.459 1135.48
676.598 737.956
676.738 470.621
676.879 317.607
677.019 227.742
677.160 171.827
677.300 135.024
677.440 109.607
677.721 77.7646
678.002 59.2660
678.283 47.5236
678.844 33.8973
679.406 26.4849
679.967 21.9465
680.529 18.9311
681.090 16.8062
682.214 14.0439
683.337 12.3502
684.460 11.2173
685.583 10.4120
687.829 9.35472
690.075 8.71699
691.198 8.51458
691.760 8.45185
692.321 8.43500
692.883 8.51589
693.164 8.63915
693.445 8.88906
693.725 9.42996
693.866 9.94500
694.006 10.8154
694.146 12.4379
694.217 13.8200
694.287 15.9363
694.357 19.3818
694.427 25.4409
694.497 37.1032
694.533 46.9438
694.568 60.9933
694.624 92.9141
694.680 114.152
694.736 92.8507
694.793 60.9805
694.838 43.5282
694.884 32.6499
694.929 25.7924
694.975 21.3124
695.066 16.1175
695.158 13.3874
695.249 11.7892
695.340 10.7789
695.523 9.62048
695.705 9.00484
695.888 8.63626
696.252 8.22903
696.617 8.01448
696.982 7.88418
697.712 7.74210
698.442 7.70065
698.807 7.72715
699.172 7.81571
699.537 8.04383
699.720 8.27699
699.902 8.68874
700.085 9.49563
700.176 10.2157
700.267 11.3677
700.358 13.3668
700.450 17.2231
700.495 20.5991
700.541 25.8365
700.586 34.2868
700.632 48.0756
700.686 72.5765
700.740 88.8742
700.794 72.5278
700.848 48.0687
700.890 35.2086
700.932 26.9824
700.973 21.6938
701.015 18.1930
701.098 14.0629
701.182 11.8602
701.265 10.5584
701.348 9.73060
701.515 8.77643
701.682 8.26752
701.848 7.96251
702.182 7.62548
702.515 7.44740
702.849 7.33721
703.515 7.20376
704.182 7.11984
704.849 7.05729
706.183 6.96129
708.850 6.81738
711.517 6.70210
716.851 6.51429
722.186 6.35872
732.854 6.09049
743.523 5.82730
754.192 5.50936
759.526 5.30022
764.861 5.02656
767.528 4.85208
770.195 4.64130
772.862 4.38276
775.529 4.06641
776.863 3.88912
778.197 3.71240
779.530 3.57428
780.864 3.59316
781.531 3.76356
782.197 4.18220
782.864 5.11191
783.531 7.18911
783.864 9.12231
784.198 12.2136
784.531 17.3941
784.865 26.6661
785.031 34.1393
785.198 44.9043
785.365 61.0010
785.531 86.2149
785.698 128.078
785.865 202.802
785.948 262.758
786.031 347.765
786.115 470.141
786.198 645.615
786.339 1078.19
786.480 1407.61
786.621 1177.85
786.762 770.404
786.849 583.659
786.937 450.061
787.111 286.747
787.286 198.714
787.460 147.022
787.634 114.274
787.809 92.2695
788.158 65.3638
788.507 50.0650
788.856 40.4667
789.553 29.4055
790.251 23.4019
790.949 19.7172
791.647 17.2586
792.345 15.5169
793.740 13.2351
795.136 11.8210
796.532 10.8654
797.927 10.1793
800.719 9.26352
803.510 8.68486
804.906 8.47358
806.301 8.31037
806.999 8.25824
807.348 8.24888
807.697 8.26384
808.046 8.33441
808.220 8.41718
808.395 8.57088
808.569 8.88068
808.657 9.15953
808.744 9.60688
808.831 10.3813
808.918 11.8630
808.962 13.1468
809.005 15.1160
809.049 18.2455
809.093 23.2595
809.146 32.4324
809.200 38.5490
809.254 32.4287
809.307 23.2477
809.359 17.5075
809.411 14.2332
809.463 12.3106
809.515 11.1230
809.619 9.81430
809.722 9.15667
809.826 8.78075
809.930 8.54540
810.137 8.27539
810.344 8.12818
810.552 8.03583
810.966 7.92320
811.381 7.85234
811.796 7.79956
812.625 7.71826
814.284 7.59453
815.943 7.49345
819.260 7.32708
822.578 7.19169
829.213 6.97802
835.848 6.80843
842.483 6.65675
845.800 6.57923
849.118 6.49334
852.436 6.38782
854.094 6.32076
855.753 6.23708
856.582 6.18631
857.412 6.12793
858.241 6.06151
859.071 5.99121
859.485 5.96058
859.900 5.94337
860.315 5.96192
860.729 6.07642
860.937 6.21735
861.144 6.47585
861.351 6.96216
861.559 7.93028
861.766 10.0645
861.870 12.1324
861.973 15.6508
862.077 22.1729
862.181 35.7461
862.233 48.4313
862.284 69.1830
862.336 104.951
862.388 168.074
862.444 277.286
862.500 360.336
862.556 301.803
862.612 198.716
862.654 143.479
862.696 106.810
862.738 82.4835
862.780 65.9410
862.864 45.8001
862.948 34.6123
863.032 27.7824
863.116 23.3027
863.283 17.9501
863.451 14.9666
863.619 13.1147
863.787 11.8750
863.955 10.9974
864.290 9.85303
864.626 9.15074
864.961 8.68115
865.297 8.34737
865.968 7.90739
866.640 7.63201
867.311 7.44382
867.982 7.30703
869.325 7.12078
870.667 6.99879
872.010 6.91164
873.352 6.84546
876.037 6.74962
878.722 6.68150
884.092 6.58627
889.462 6.51904
894.832 6.46831
897.517 6.44961
898.859 6.44347
900.202 6.44193
901.544 6.45129
902.216 6.46581
902.887 6.49622
903.223 6.52330
903.558 6.56546
903.894 6.63501
904.229 6.75984
904.397 6.86247
904.565 7.01487
904.733 7.25457
904.901 7.66220
905.068 8.43701
905.152 9.11448
905.236 10.1827
905.320 11.9985
905.404 15.4094
905.446 18.3187
905.488 22.7017
905.530 29.5486
905.572 40.2471
905.626 60.5859
905.680 74.1110
905.734 60.5509
905.788 40.2531
905.822 31.2504
905.856 24.9863
905.924 17.5584
905.991 13.6948
906.059 11.4943
906.127 10.1382
906.194 9.25177
906.329 8.20529
906.465 7.63688
906.600 7.29541
906.870 6.92317
907.141 6.73516
907.411 6.62691
