Ca-43(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
4.00000E+07 2.30641
4.10000E+07 2.30760
4.20000E+07 2.30744
4.30000E+07 2.30592
4.40000E+07 2.30305
4.50000E+07 2.29900
4.60000E+07 2.29368
4.70000E+07 2.28727
4.80000E+07 2.27987
4.90000E+07 2.27127
5.00000E+07 2.26187
5.10000E+07 2.25157
5.20000E+07 2.24035
5.30000E+07 2.22841
5.40000E+07 2.21575
5.50000E+07 2.20245
5.60000E+07 2.18853
5.70000E+07 2.17406
5.80000E+07 2.15905
5.90000E+07 2.14359
6.00000E+07 2.12778
6.10000E+07 2.11160
6.20000E+07 2.09507
6.30000E+07 2.07827
6.40000E+07 2.06120
6.50000E+07 2.04395
6.60000E+07 2.02652
6.70000E+07 2.00892
6.80000E+07 1.99122
6.90000E+07 1.97344
7.00000E+07 1.95567
7.10000E+07 1.93760
7.20000E+07 1.91973
7.30000E+07 1.90186
7.40000E+07 1.88399
7.50000E+07 1.86631
7.60000E+07 1.84852
7.70000E+07 1.83092
7.80000E+07 1.81330
7.90000E+07 1.79577
8.00000E+07 1.77852
8.10000E+07 1.76124
8.20000E+07 1.74429
8.30000E+07 1.72727
8.40000E+07 1.71062
8.50000E+07 1.69394
8.60000E+07 1.67753
8.70000E+07 1.66119
8.80000E+07 1.64507
8.90000E+07 1.62924
9.00000E+07 1.61350
9.10000E+07 1.59805
9.20000E+07 1.58265
9.30000E+07 1.56760
9.40000E+07 1.55261
9.50000E+07 1.53780
9.60000E+07 1.52336
9.70000E+07 1.50897
9.80000E+07 1.49493
9.90000E+07 1.48101
1.00000E+08 1.46723
1.02000E+08 1.44047
1.04000E+08 1.41452
1.06000E+08 1.38940
1.08000E+08 1.36513
1.10000E+08 1.34146
1.12000E+08 1.31873
1.14000E+08 1.29677
1.16000E+08 1.27560
1.18000E+08 1.25499
1.20000E+08 1.23525
1.22000E+08 1.21621
1.24000E+08 1.19786
1.26000E+08 1.18006
1.28000E+08 1.16302
1.30000E+08 1.14662
1.32000E+08 1.13082
1.34000E+08 1.11548
1.36000E+08 1.10088
1.38000E+08 1.08680
1.40000E+08 1.07313
1.42000E+08 1.06012
1.44000E+08 1.04760
1.46000E+08 1.03548
1.48000E+08 1.02393
1.50000E+08 1.01283
1.52000E+08 1.00205
1.54000E+08 0.991820
1.56000E+08 0.982040
1.58000E+08 0.972500
1.60000E+08 0.963470
1.62000E+08 0.954810
1.64000E+08 0.946380
1.66000E+08 0.938440
1.68000E+08 0.930870
1.70000E+08 0.923460
1.72000E+08 0.916500
1.74000E+08 0.909840
1.76000E+08 0.903360
1.78000E+08 0.897290
1.80000E+08 0.891530
1.82000E+08 0.885900
1.84000E+08 0.880640
1.86000E+08 0.875520
1.88000E+08 0.870780
1.90000E+08 0.866310
1.92000E+08 0.861930
1.94000E+08 0.857900
1.96000E+08 0.854100
1.98000E+08 0.850390
2.00000E+08 0.847020
