Gd-154(n,g) ENDF/B-VII.1
39.3208 0.243343
40.8616 0.280579
42.4023 0.370200
43.1726 0.460208
43.9430 0.621740
44.7133 0.956997
45.0985 1.28225
45.4837 1.86211
45.6763 2.34213
45.8689 3.06502
46.0615 4.23092
46.2541 6.29984
46.3504 7.99959
46.4466 10.5343
46.5429 14.5596
46.6392 21.5229
46.7355 35.1664
46.7837 47.5085
46.8078 56.2729
46.8318 67.6978
46.8439 74.7561
46.8559 82.9684
46.8679 92.5960
46.8800 103.966
46.8920 117.540
46.9040 133.881
46.9161 153.804
46.9281 178.350
46.9402 209.054
46.9522 247.998
46.9642 298.187
46.9763 363.898
46.9883 451.530
47.0003 569.923
47.0124 731.436
47.0244 949.588
47.0472 1518.72
47.0700 1897.98
47.0814 1786.24
47.0928 1518.25
47.1156 948.897
47.1339 640.660
47.1522 447.031
47.1704 324.481
47.1887 244.232
47.2253 150.975
47.2618 101.860
47.2984 73.1542
47.3349 55.0411
47.4080 34.4189
47.4812 23.6215
47.5543 17.2968
47.7005 10.6090
47.8467 7.38689
47.9929 5.65695
48.1391 4.69986
48.2854 4.21916
48.5778 4.34629
48.7240 5.07840
48.8702 6.66417
49.0165 10.1552
49.0896 13.5207
49.1627 19.3101
49.2358 30.4252
49.2723 40.2221
49.3089 55.7774
49.3455 82.4902
49.3637 103.533
49.3820 133.414
49.3911 153.214
49.4003 177.477
49.4094 207.509
49.4186 245.005
49.4277 292.336
49.4368 352.392
49.4460 428.654
49.4551 524.439
49.4663 671.043
49.4776 838.415
49.5000 1047.61
49.5112 985.882
49.5225 838.074
49.5449 523.966
49.5591 383.400
49.5734 285.892
49.6018 171.082
49.6302 111.789
49.6587 78.1989
49.6871 57.5872
49.7156 44.1275
49.7725 28.2767
49.8293 19.6906
49.8862 14.5363
50.0000 8.92737
50.1173 6.03633
50.2347 4.39924
50.3520 3.38065
50.4694 2.70224
50.7040 1.87924
50.9387 1.41466
51.4081 0.930977
51.8774 0.694383
52.8162 0.478481
53.7549 0.390730
55.6323 0.347884
57.5098 0.399266
59.3872 0.572391
60.3259 0.758101
61.2646 1.10335
61.7340 1.39651
62.2034 1.84608
62.6727 2.58587
63.1421 3.93160
63.3768 5.06230
63.4941 5.82689
63.6114 6.78415
63.6701 7.35593
63.6994 7.66992
63.7288 8.00473
63.7581 8.36247
63.7874 8.74503
63.8168 9.15506
63.8461 9.59492
63.8755 10.0679
63.9048 10.5771
63.9341 11.1267
63.9635 11.7206
64.0221 13.0628
64.0808 14.6525
64.1395 16.5545
64.1981 18.8563
64.2568 21.6784
64.3155 25.1902
64.3741 29.6360
64.4328 35.3788
64.4915 42.9759
64.5502 53.3195
64.6088 67.9089
64.6675 89.4210
64.7262 123.017
64.7848 179.698
64.8142 223.867
64.8435 286.336
64.8728 378.677
64.9022 522.799
64.9315 764.483
64.9608 1208.91
64.9755 1579.57
64.9902 2127.49
65.0048 2959.89
65.0195 4224.50
65.0398 6759.45
65.0600 8454.73
65.0803 6768.15
65.1005 4230.32
65.1219 2533.28
65.1434 1614.27
65.1648 1098.17
65.1863 788.660
65.2077 591.041
65.2291 458.276
65.2720 297.447
65.3149 208.005
65.3577 153.397
65.4435 93.1172
65.5292 62.4133
65.6150 44.7117
65.7007 33.5939
65.7864 26.1612
65.9579 17.1553
66.1294 12.1177
66.3009 9.01917
66.4724 6.97943
66.8154 4.54675
67.1583 3.20757
67.5013 2.39332
67.8443 1.86210
68.5302 1.23529
69.2161 0.895339
69.9021 0.692567
70.5880 0.564364
71.9599 0.429404
73.3318 0.406441
74.0177 0.461833
74.3607 0.532343
74.7036 0.670191
75.0466 0.971807
75.2181 1.27072
75.3896 1.80606
75.5611 2.90632
75.6468 3.95141
75.7325 5.75337
75.8183 9.25814
75.8612 12.4009
75.9040 17.4924
75.9469 26.4998
75.9683 33.8172
75.9898 44.5225
76.0112 60.9395
76.0326 87.4654
76.0541 132.736
76.0648 166.917
76.0755 211.798
76.0866 270.965
76.0978 338.470
76.1200 422.795
76.1423 338.392
76.1645 211.690
76.1878 127.649
76.2111 81.7825
76.2343 55.8728
76.2576 40.2695
76.2809 30.2779
76.3042 23.5480
76.3507 15.3818
76.3973 10.8296
76.4438 8.04673
76.5369 4.97014
76.6300 3.40051
76.7232 2.49427
76.9094 1.54294
77.0956 1.07976
77.2818 0.819768
77.6542 0.552948
78.0267 0.425221
78.3991 0.353997
79.1439 0.281133
80.6337 0.228103
82.1234 0.212446
85.1028 0.217987
88.0823 0.256038
91.0617 0.343810
92.5514 0.426923
94.0411 0.568425
95.5309 0.841686
96.2757 1.08804
97.0206 1.49370
97.7654 2.23790
98.1379 2.87118
98.5103 3.85001
98.6965 4.55418
98.7896 4.98530
98.8827 5.48381
98.9293 5.76291
98.9758 6.06472
99.0224 6.39190
99.0689 6.74724
99.1155 7.13425
99.1621 7.55662
99.2086 8.01893
99.2552 8.52636
99.3017 9.08515
99.3483 9.70218
99.4414 11.1469
99.5345 12.9493
99.6276 15.2379
99.7207 18.2057
99.8138 22.1497
99.9069 27.5513
100.000 35.2255
100.080 44.7870
100.161 58.8692
100.241 80.8283
100.322 117.736
100.362 146.453
100.402 186.998
100.442 246.746
100.482 339.679
100.523 494.631
100.563 777.355
100.583 1011.14
100.603 1354.24
100.623 1869.99
100.643 2640.64
100.672 4225.87
100.700 5289.55
100.729 4237.52
100.757 2649.19
100.776 1913.61
100.795 1412.99
100.832 832.172
100.870 537.845
100.907 373.080
100.945 272.863
100.982 207.797
101.057 131.729
101.132 90.7325
101.207 66.2729
101.357 39.7869
101.507 26.5499
101.657 19.0124
101.806 14.3231
101.956 11.2135
102.256 7.48878
102.556 5.44767
102.856 4.23508
103.156 3.48916
103.755 2.83225
104.055 2.85646
104.355 3.22050
104.655 4.28861
104.805 5.42587
104.954 7.50434
105.104 11.7954
105.179 15.8546
105.254 22.7783
105.329 36.0362
105.367 47.7039
105.385 55.8008
105.404 66.1617
105.414 72.4943
105.423 79.7755
105.432 88.1990
105.442 97.8963
105.451 109.383
105.460 122.958
105.470 139.137
105.479 158.361
105.489 181.917
105.498 210.784
105.517 290.640
105.526 346.792
105.535 417.132
105.545 507.183
105.554 618.861
105.566 789.915
105.577 984.409
105.600 1226.12
105.612 1155.27
105.623 984.526
105.646 618.839
105.664 423.883
105.682 299.685
105.700 219.718
105.717 166.640
105.753 104.060
105.789 70.7928
105.824 51.1447
105.860 38.7081
105.931 24.4407
106.003 16.9162
106.074 12.4766
106.216 7.72272
106.359 5.35960
106.502 4.01415
106.787 2.61220
107.072 1.92793
107.357 1.53995
107.927 1.13418
109.068 0.826929
110.208 0.728788
112.489 0.741592
114.771 0.939549
117.052 1.44088
117.622 1.66159
118.192 1.95099
118.478 2.13047
118.620 2.23107
118.763 2.33988
118.905 2.45798
119.048 2.58628
119.190 2.72618
119.333 2.87889
119.475 3.04628
119.618 3.23015
119.761 3.43274
119.903 3.65652
120.188 4.18151
120.473 4.83763
120.759 5.67331
121.044 6.76001
121.329 8.21024
121.614 10.2069
121.899 13.0654
122.184 17.3614
122.469 24.2563
122.755 36.3512
122.897 46.1579
123.040 60.5745
123.182 82.9997
123.325 120.587
123.467 190.735
123.539 250.924
123.610 343.870
123.681 497.815
123.753 775.503
123.788 1002.92
123.824 1332.26
123.859 1820.89
123.895 2545.43
123.948 4086.59
124.000 5133.59
124.053 4111.62
124.105 2564.06
124.164 1492.35
124.222 932.850
124.281 626.148
124.339 445.736
124.398 331.857
124.456 256.153
124.573 165.231
124.691 115.123
124.808 84.7161
125.042 51.3417
125.276 34.4373
125.510 24.7273
125.744 18.6475
125.979 14.5956
126.447 9.70362
126.915 6.98585
127.384 5.33033
127.852 4.25603
128.789 3.01785
129.726 2.39966
131.599 2.01586
133.473 2.40403
134.409 3.01511
134.878 3.51459
135.346 4.22603
135.580 4.69592
135.697 4.96833
135.814 5.27034
135.932 5.60621
136.049 5.98098
136.107 6.18498
136.166 6.40071
136.224 6.62986
136.283 6.87269
136.400 7.40576
136.517 8.01072
136.634 8.70089
136.751 9.49283
136.985 11.4709
137.220 14.1896
137.454 18.0718
137.688 23.8832
137.922 33.1442
138.039 39.9869
138.156 49.2261
138.273 62.1206
138.391 80.8731
138.508 109.617
138.625 156.838
138.742 242.143
138.800 313.000
138.859 418.756
138.918 585.881
138.976 866.583
139.035 1372.83
139.093 2323.10
139.147 3706.21
139.200 4626.42
139.254 3710.09
139.307 2325.48
139.342 1681.92
139.378 1241.12
139.448 731.555
139.519 472.787
139.589 328.103
139.660 239.962
139.730 182.817
139.871 115.890
140.013 79.8832
140.154 58.3774
140.436 35.1167
140.718 23.4965
141.000 16.8833
141.282 12.7722
141.565 10.0502
142.129 6.79939
142.693 5.03571
143.258 4.01248
143.822 3.41872
144.951 3.07963
145.515 3.34455
146.080 4.11319
146.644 6.01318
146.926 7.96687
147.208 11.5218
147.349 14.4805
147.491 18.9263
147.526 20.3879
147.561 22.0372
147.579 22.9451
147.596 23.9077
147.614 24.9354
147.632 26.0341
147.649 27.2173
147.667 28.4792
147.685 29.8426
147.702 31.3016
147.738 34.5825
147.773 38.4147
147.808 42.9551
147.843 48.3727
147.879 54.9074
147.914 62.8614
147.949 72.7343
147.984 85.1540
148.020 101.068
148.055 121.836
148.090 149.793
148.126 188.496
148.161 244.080
148.196 327.294
148.231 459.713
148.267 683.708
148.284 857.106
148.302 1094.05
148.319 1422.78
148.337 1875.46
148.369 2999.15
148.400 3744.61
148.432 2992.58
148.463 1870.02
148.494 1156.16
148.525 755.222
148.557 522.193
148.588 379.727
148.619 287.048
148.650 224.222
148.712 147.078
148.775 103.670
148.837 76.9577
148.961 47.2496
149.086 32.0096
149.211 23.1788
149.335 17.6117
149.460 13.8806
149.709 9.33817
149.958 6.78500
150.207 5.20605
150.456 4.16169
150.955 2.90686
151.453 2.20959
152.450 1.50459
153.446 1.18348
154.443 1.02897
156.436 0.981220
158.429 1.24852
159.426 1.59243
160.423 2.25758
160.921 2.82896
161.419 3.70636
161.668 4.33091
161.918 5.14569
162.042 5.64960
162.104 5.93160
162.167 6.23653
162.229 6.56691
162.291 6.92564
162.354 7.31606
162.416 7.74128
162.478 8.20707
162.540 8.71792
162.603 9.27982
162.665 9.89978
162.790 11.3485
162.914 13.1489
163.039 15.4286
163.163 18.3711
163.288 22.2600
163.412 27.5432
163.537 34.9874
163.662 45.9392
163.786 62.9898
163.911 91.5961
163.973 113.795
164.035 145.066
164.098 191.011
164.160 262.184
164.222 380.162
164.285 593.523
164.316 768.699
164.347 1022.75
164.378 1400.29
164.409 1960.46
164.455 3135.32
164.500 3914.44
164.546 3127.90
164.591 1954.25
164.636 1207.55
164.681 788.048
164.726 545.032
164.771 395.967
164.816 299.136
164.861 233.452
164.951 152.942
165.041 107.597
165.131 79.7297
165.311 48.7259
165.492 32.8308
165.672 23.6281
165.852 17.8328
166.032 13.9539
166.392 9.24741
166.752 6.62023
167.112 5.01605
167.472 3.97955
168.193 2.84103
168.913 2.54843
169.273 2.87612
169.453 3.33111
169.633 4.23102
169.813 6.18075
169.903 8.07255
169.993 11.3601
170.084 17.8013
170.129 23.5898
170.174 32.9842
170.219 49.6323
170.264 83.0111
170.286 113.465
170.309 162.786
170.320 199.291
170.331 247.133
170.342 311.283
170.354 394.992
170.365 506.044
170.377 631.779
170.400 788.376
170.412 741.274
170.423 630.035
170.447 394.419
170.461 290.179
170.475 217.799
170.504 131.458
170.533 86.4637
170.562 60.8738
170.591 45.0428
170.620 34.7006
170.677 22.4532
170.735 15.7886
170.793 11.7863
170.908 7.41881
171.024 5.20913
171.139 3.93634
171.370 2.59009
171.601 1.92001
171.832 1.53094
172.294 1.10589
173.217 0.736493
174.141 0.563438
175.988 0.388649
177.835 0.297963
181.529 0.206386
185.223 0.165266
188.918 0.150567
192.612 0.162743
194.459 0.188199
196.306 0.248357
197.230 0.310318
198.153 0.426375
198.615 0.527213
199.077 0.686638
199.538 0.962221
200.000 1.50492
200.194 1.90497
200.388 2.50970
200.581 3.48908
200.775 5.23025
200.872 6.66209
200.969 8.79635
201.066 12.1796
201.163 18.0042
201.259 29.3452
201.284 33.8848
201.308 39.5346
201.320 42.9015
201.332 46.7143
201.344 51.0541
201.356 56.0213
201.369 61.7917
201.381 68.4287
201.393 76.1760
201.405 85.2895
201.429 109.046
201.453 143.851
201.477 197.267
201.490 235.048
201.502 283.769
201.514 347.468
201.526 431.698
201.538 543.640
201.550 691.048
201.575 1105.54
201.600 1381.99
201.613 1300.78
201.625 1105.72
201.650 691.122
201.668 483.247
201.686 347.429
201.705 257.562
201.723 197.201
201.759 124.637
201.795 85.2301
201.832 61.7401
201.868 46.7038
201.940 29.3644
202.013 20.1393
202.086 14.6760
202.158 11.1805
202.231 8.81453
202.376 5.90410
202.521 4.25570
202.666 3.23341
202.811 2.55711
203.101 1.74869
203.392 1.30602
203.972 0.874082
204.553 0.694059
205.133 0.623464
206.294 0.660315
206.875 0.759833
207.455 0.938323
208.036 1.25223
208.616 1.83982
208.907 2.33798
209.197 3.09833
209.487 4.33925
209.778 6.56476
209.923 8.40857
210.068 11.1727
210.140 13.1061
210.177 14.2687
210.213 15.5906
210.249 17.1111
210.267 17.9591
210.286 18.8669
210.304 19.8512
210.322 20.9089
210.340 22.0538
210.358 23.2957
210.394 26.1256
210.431 29.5054
210.467 33.5867
210.503 38.5767
210.540 44.7648
210.576 52.5647
210.612 62.5830
210.648 75.6966
210.685 93.4133
210.721 118.053
210.757 153.656
210.793 207.395
210.830 293.870
210.866 443.100
210.884 560.221
210.902 722.592
210.920 951.688
210.939 1272.90
210.969 2037.77
211.000 2545.43
211.031 2034.97
211.062 1272.65
211.087 851.991
211.112 590.455
211.137 426.366
211.162 319.929
211.213 196.564
211.263 132.092
211.313 94.4814
211.364 70.8444
211.464 43.9686
211.565 29.8851
211.666 21.6221
211.766 16.3693
211.867 12.8290
212.068 8.49508
212.270 6.04926
212.471 4.53498
212.672 3.53321
213.075 2.33238
213.478 1.66841
213.880 1.26389
214.283 1.00015
215.088 0.690931
215.894 0.527850
217.504 0.390599
219.115 0.392530
219.920 0.451648
220.726 0.587063
221.531 0.902386
221.934 1.22361
222.336 1.81070
222.538 2.30389
222.739 3.05224
222.940 4.26661
223.142 6.42984
223.242 8.20962
223.343 10.8625
223.444 15.0663
223.544 22.2976
223.570 24.9307
223.595 28.0591
223.620 31.8143
223.633 33.9804
223.645 36.3545
223.658 39.0074
223.670 41.9600
223.683 45.2587
223.695 48.9282
223.721 57.8092
223.746 69.2609
223.771 84.4913
223.796 105.232
223.821 134.398
223.846 176.814
223.872 241.883
223.897 346.178
223.922 523.733
223.935 657.173
223.947 830.395
223.974 1328.47
224.000 1660.38
224.027 1328.17
224.053 830.086
224.081 496.850
224.109 317.013
224.137 215.884
224.165 155.149
224.193 116.247
224.221 90.1935
224.277 58.6158
224.333 41.0147
224.389 30.2848
224.501 18.4232
224.614 12.3794
224.726 8.89307
224.838 6.70254
224.950 5.23745
225.174 3.46113
225.398 2.46636
225.622 1.85373
225.847 1.44980
226.295 0.966826
226.743 0.699757
227.192 0.536485
227.640 0.429274
228.537 0.301380
229.434 0.230682
231.227 0.159167
233.021 0.126027
234.814 0.109090
238.402 0.0984787
241.989 0.109612
243.782 0.126115
245.576 0.156690
247.369 0.217709
248.266 0.273795
249.163 0.369031
250.060 0.556889
250.508 0.733519
250.957 1.04266
251.405 1.67509
251.629 2.28427
251.853 3.36312
251.965 4.24934
252.078 5.57220
252.190 7.67669
252.302 11.3294
252.414 18.5247
252.442 21.4342
252.470 25.0803
252.484 27.2650
252.498 29.7492
252.512 32.5899
252.526 35.8579
252.540 39.6713
252.554 44.0899
252.568 49.2846
252.582 55.4444
252.596 62.8189
252.610 71.7411
252.624 82.6627
252.638 96.2061
252.652 113.244
252.666 135.021
252.680 163.342
252.694 200.867
252.708 251.539
252.722 321.152
252.736 417.802
252.750 551.016
252.775 881.459
252.800 1102.22
252.813 1037.69
252.825 882.259
252.850 551.607
252.868 387.246
252.886 279.351
252.904 207.658
252.922 159.349
252.958 101.074
252.994 69.3890
253.029 50.3976
253.065 38.2538
253.137 24.1915
253.209 16.7158
253.280 12.2885
253.424 7.54479
253.567 5.20625
253.711 3.89735
253.997 2.59613
254.284 2.04548
254.571 1.82792
255.145 1.94253
255.431 2.25055
255.718 2.80038
256.005 3.76014
256.292 5.53498
256.435 7.02025
256.579 9.25772
256.650 10.8248
256.722 12.8434
256.758 14.0797
256.794 15.5037
256.830 17.1647
256.848 18.0962
256.865 19.1068
256.883 20.2120
256.901 21.4102
256.919 22.7194
256.937 24.1536
256.973 27.4756
257.009 31.5256
257.045 36.5614
257.081 42.8896
257.116 51.0385
257.152 61.7048
257.188 76.1157
257.224 96.0911
257.260 125.016
257.296 168.659
257.332 238.859
257.367 359.468
257.385 454.240
257.403 585.512
257.421 770.549
257.439 1029.72
257.470 1647.43
257.500 2059.56
257.531 1647.94
257.561 1030.03
257.584 714.633
257.606 510.358
257.629 376.983
257.652 287.444
257.697 180.655
257.742 123.171
257.787 88.9746
257.833 67.1987
257.923 42.0998
258.014 28.8041
258.104 20.9410
258.195 15.9141
258.285 12.5120
258.466 8.32834
258.647 5.95646
258.828 4.48226
259.009 3.50500
259.371 2.32999
259.733 1.67825
260.094 1.28048
260.456 1.02103
261.180 0.718212
261.904 0.561661
263.352 0.445661
264.799 0.495905
265.523 0.604195
266.247 0.829723
266.609 1.02827
266.971 1.33646
267.333 1.84604
267.694 2.77111
267.875 3.54411
268.056 4.71191
268.237 6.59789
268.418 9.93059
268.509 12.6522
268.599 16.6794
268.622 17.9934
268.645 19.4625
268.667 21.1196
268.690 22.9980
268.712 25.1387
268.735 27.5925
268.758 30.4234
268.780 33.7120
268.803 37.5806
268.825 42.1297
268.848 47.5520
268.871 54.0832
268.893 62.0827
268.916 71.9248
268.939 84.2672
268.961 100.015
268.984 120.612
269.006 147.935
269.029 185.291
269.052 237.943
269.074 314.741
269.097 430.925
269.119 612.401
269.142 897.441
269.171 1435.77
269.200 1794.55
269.229 1435.55
269.258 897.193
269.289 539.142
269.319 344.455
269.350 234.770
269.380 168.983
269.410 126.764
269.441 98.3575
269.502 63.9597
269.563 44.7697
269.624 33.0613
269.746 20.1180
269.867 13.5119
269.989 9.70247
270.111 7.30599
270.233 5.70400
270.477 3.75953
270.720 2.67073
270.964 1.99994
271.208 1.55751
271.695 1.02814
272.183 0.735244
272.670 0.555994
273.158 0.438134
274.132 0.297159
275.107 0.218798
277.057 0.138325
279.007 0.0992733
280.956 0.0770523
284.856 0.0535960
288.755 0.0419613
292.655 0.0354220
300.454 0.0294804
308.252 0.0292946
316.051 0.0370846
319.951 0.0494282
321.901 0.0616403
323.850 0.0833370
325.800 0.127595
326.775 0.169678
327.750 0.243099
328.725 0.391183
329.212 0.531572
329.699 0.777171
329.943 0.977685
330.187 1.27650
330.431 1.75378
330.674 2.59371
330.796 3.28108
330.918 4.30375
331.040 5.92943
331.162 8.74816
331.284 14.3187
331.344 19.4052
331.360 21.1164
331.375 23.0529
331.390 25.2705
331.405 27.8259
331.421 30.8117
331.436 34.2807
331.451 38.3983
331.466 43.2657
331.482 49.1548
331.497 56.2656
331.512 65.0101
331.527 75.9129
331.543 89.8201
331.558 107.632
331.573 131.017
331.588 162.360
331.603 205.615
331.619 265.733
331.634 350.908
331.649 470.873
331.675 753.200
331.700 942.083
331.713 886.694
331.726 754.360
331.751 471.780
331.767 348.262
331.782 262.043
331.814 158.884
331.845 104.728
331.876 73.7018
331.907 54.4859
331.938 41.9228
332.001 27.0744
332.063 19.0147
332.126 14.2025
332.251 9.03838
332.375 6.55040
332.500 5.26223
332.750 4.43545
333.000 5.25137
333.125 6.53096
333.250 9.00179
333.374 14.1402
333.437 18.9359
333.499 26.9421
333.531 33.1270
333.546 37.0576
333.562 41.7429
333.577 47.3844
333.593 54.2541
333.609 62.7250
333.624 73.3184
333.640 86.7767
333.655 104.180
333.671 127.129
333.687 158.051
333.702 200.667
333.718 260.676
333.733 346.449
333.749 468.394
333.775 749.048
333.800 936.196
333.813 880.774
333.826 749.095
333.851 468.376
333.881 265.206
333.911 162.626
333.942 107.927
333.972 76.2527
334.002 56.5338
334.032 43.5146
334.093 28.0403
334.153 19.5569
334.213 14.4373
334.334 8.82464
334.455 5.98026
334.575 4.34066
334.696 3.30822
334.817 2.61483
335.058 1.76694
335.300 1.28549
335.541 0.984150
335.782 0.782071
336.265 0.534535
336.748 0.393199
337.714 0.244345
338.679 0.170731
339.645 0.128708
341.576 0.0848675
343.508 0.0638075
345.439 0.0524105
349.302 0.0424641
353.164 0.0416718
357.027 0.0516056
358.958 0.0677445
359.924 0.0841042
360.889 0.114046
361.855 0.177952
362.338 0.241386
362.821 0.356547
363.062 0.453204
363.304 0.600144
363.545 0.839558
363.786 1.26912
363.907 1.62511
364.028 2.15986
364.149 3.01639
364.269 4.51514
364.390 7.50036
364.450 10.2503
364.511 14.8247
364.571 23.2827
364.601 30.4627
364.616 35.3369
364.631 41.4016
364.646 49.1740
364.662 59.2593
364.677 72.6160
364.692 90.7078
364.707 115.805
364.722 151.431
364.737 202.842
364.752 276.112
364.764 353.417
364.776 441.791
364.800 552.433
364.812 520.051
364.824 442.113
364.848 276.351
364.864 200.975
364.879 149.301
364.910 88.8164
364.941 57.6999
364.971 40.2049
365.002 29.4718
365.033 22.4999
365.095 14.3045
365.156 9.86999
365.218 7.21495
365.341 4.33773
365.465 2.89482
365.588 2.07199
365.711 1.55873
365.835 1.21729
366.081 0.805562
366.328 0.576509
366.575 0.436080
366.821 0.343934
367.315 0.234382
367.808 0.174391
368.795 0.114672
369.781 0.0874538
370.768 0.0732728
372.741 0.0609842
376.688 0.0594108
380.634 0.0726272
384.581 0.106139
386.554 0.139761
388.527 0.200394
389.514 0.251009
390.501 0.327834
391.487 0.453188
392.474 0.679629
392.967 0.869234
393.461 1.15741
393.954 1.62733
394.201 1.98273
394.324 2.20707
394.447 2.47282
394.571 2.79114
394.694 3.17623
394.817 3.64858
394.879 3.92621
394.941 4.23672
395.064 4.98255
395.187 5.94619
395.311 7.22258
395.434 8.96314
395.557 11.4255
395.681 15.0637
395.804 20.7667
395.927 30.4394
395.989 38.0226
396.051 48.8088
396.112 64.8598
396.174 90.1103
396.236 133.077
396.297 213.603
396.328 282.404
396.359 385.984
396.390 547.360
396.421 800.239
396.460 1282.18
396.500 1608.04
396.540 1290.74
396.580 807.880
396.622 479.743
396.665 303.813
396.708 205.812
396.751 147.359
396.794 110.214
396.836 85.3260
396.922 55.2812
397.008 38.6241
397.093 28.4753
397.264 17.2983
397.435 11.6119
397.607 8.33741
397.778 6.28309
397.949 4.91181
398.291 3.25209
398.634 2.32695
398.976 1.76079
399.318 1.39100
400.003 0.958636
400.688 0.733750
401.372 0.613721
402.057 0.558006
403.426 0.598230
404.111 0.717731
404.795 0.972773
405.138 1.19861
405.480 1.54929
405.822 2.12837
406.165 3.17620
406.336 4.04845
406.507 5.36186
406.678 7.47036
406.764 9.03870
406.807 10.0183
406.849 11.1658
406.892 12.5282
406.935 14.1588
406.956 15.0970
406.978 16.1323
407.021 18.5518
407.063 21.5615
407.106 25.3689
407.149 30.2804
407.192 36.7463
407.235 45.5354
407.277 57.8600
407.320 75.8592
407.363 103.515
407.406 148.831
407.427 182.935
407.449 229.388
407.470 294.278
407.491 387.191
407.513 522.688
407.534 718.503
407.567 1149.74
407.600 1438.32
407.633 1151.63
407.666 719.935
407.702 424.337
407.738 267.387
407.774 180.554
407.810 129.110
407.846 96.4118
407.883 74.5558
407.955 48.2602
408.027 33.6889
408.099 24.8344
408.243 15.0807
408.388 10.1258
408.532 7.27289
408.676 5.48247
408.820 4.28660
409.109 2.83646
409.397 2.02489
409.686 1.52484
409.975 1.19512
410.552 0.800387
411.129 0.581816
411.706 0.447981
412.283 0.359993
413.437 0.254989
414.592 0.197157
416.900 0.139787
419.209 0.115201
421.517 0.105263
426.134 0.110070
430.751 0.148047
433.060 0.190009
435.368 0.266464
437.677 0.424525
438.831 0.575961
439.985 0.841702
