Cl-35(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
37734.9 0.000675051
37735.7 0.000701276
37736.5 0.000729502
37737.3 0.000759939
37738.1 0.000792823
37738.8 0.000828419
37739.5 0.000859060
37740.1 0.000891814
37740.7 0.000926880
37741.4 0.000964479
37742.0 0.00100486
37742.6 0.00104831
37743.3 0.00109515
37743.9 0.00114573
37744.4 0.00118636
37744.9 0.00122953
37745.3 0.00127544
37745.8 0.00132433
37746.3 0.00137647
37746.7 0.00143215
37747.2 0.00149170
37747.7 0.00155548
37748.3 0.00164783
37749.0 0.00174956
37749.6 0.00186199
37750.2 0.00198667
37750.9 0.00212546
37751.5 0.00228056
37751.8 0.00236504
37752.1 0.00245463
37752.4 0.00254976
37752.8 0.00265090
37753.1 0.00275855
37753.4 0.00287330
37753.7 0.00299578
37754.0 0.00312669
37754.3 0.00326684
37754.6 0.00341711
37755.0 0.00357850
37755.3 0.00375213
37755.6 0.00393928
37755.9 0.00414138
37756.2 0.00436007
37756.5 0.00459721
37756.9 0.00485495
37757.2 0.00513574
37757.5 0.00544240
37757.8 0.00577811
37758.1 0.00614689
37758.4 0.00655310
37758.8 0.00700198
37759.1 0.00749972
37759.4 0.00805368
37759.5 0.00835442
37759.7 0.00867264
37759.9 0.00900972
37760.0 0.00936718
37760.2 0.00974670
37760.3 0.0101501
37760.5 0.0105795
37760.7 0.0110371
37760.8 0.0115255
37761.0 0.0120475
37761.1 0.0126061
37761.3 0.0132051
37761.4 0.0138482
37761.6 0.0145400
37761.8 0.0152855
37761.9 0.0160905
37762.1 0.0169612
37762.2 0.0179053
37762.4 0.0189310
37762.5 0.0200482
37762.7 0.0212679
37762.9 0.0226031
37763.0 0.0236892
37763.1 0.0248560
37763.2 0.0261116
37763.3 0.0274653
37763.5 0.0289274
37763.6 0.0305099
37763.7 0.0322263
37763.8 0.0340922
37763.9 0.0359842
37764.0 0.0380386
37764.1 0.0402744
37764.3 0.0427136
37764.4 0.0457829
37764.5 0.0491956
37764.6 0.0510468
37764.6 0.0530046
37764.7 0.0550771
37764.8 0.0572735
37764.8 0.0596039
37764.9 0.0620793
37764.9 0.0647119
37765.0 0.0675154
37765.1 0.0705047
37765.1 0.0736966
37765.2 0.0771097
37765.3 0.0807648
37765.3 0.0846853
37765.4 0.0888973
37765.5 0.0934303
37765.5 0.0983175
37765.6 0.103597
37765.6 0.109311
37765.7 0.115508
37765.8 0.122244
37765.8 0.129584
37765.9 0.137599
37766.0 0.146377
37766.0 0.156014
37766.1 0.166627
37766.2 0.178349
37766.2 0.191339
37766.3 0.205784
37766.3 0.215649
37766.4 0.226230
37766.4 0.237599
37766.4 0.249834
37766.5 0.263580
37766.5 0.278472
37766.6 0.298574
37766.6 0.320843
37766.6 0.336042
37766.7 0.352324
37766.7 0.366209
37766.7 0.380851
37766.8 0.396431
37766.8 0.412962
37766.8 0.430520
37766.8 0.449190
37766.9 0.469064
37766.9 0.490159
37766.9 0.512755
37766.9 0.536894
37767.0 0.562716
37767.0 0.590261
37767.0 0.619916
37767.0 0.651765
37767.1 0.686018
37767.1 0.722912
37767.1 0.762706
37767.1 0.805518
37767.2 0.852013
37767.2 0.902395
37767.2 0.957073
37767.2 1.01626
37767.3 1.08095
37767.3 1.15147
37767.3 1.22849
37767.3 1.31271
37767.4 1.40494
37767.4 1.50564
37767.4 1.61657
37767.4 1.73842
37767.5 1.87232
37767.5 2.01887
37767.5 2.18047
37767.5 2.35778
37767.6 2.55195
37767.6 2.76390
37767.6 2.99421
37767.6 3.24187
37767.7 3.50799
37767.7 3.78954
37767.8 4.75184
37767.8 5.03300
37767.8 5.28674
37767.8 5.39949
37767.9 5.49944
37767.9 5.58656
37767.9 5.65800
37767.9 5.71327
37767.9 5.75136
37767.9 5.77483
37767.9 5.75670
37768.0 5.72204
37768.0 5.67004
37768.0 5.60104
37768.0 5.51734
37768.0 5.41906
37768.0 5.30933
37768.0 5.05896
37768.1 4.77988
37768.1 3.81749
37768.2 3.53461
37768.2 3.26689
37768.2 3.01654
37768.2 2.78539
37768.3 2.57168
37768.3 2.37583
37768.3 2.19693
37768.3 2.03387
37768.4 1.88542
37768.4 1.75084
37768.4 1.62788
37768.5 1.51594
37768.5 1.41395
37768.5 1.32129
37768.5 1.23633
37768.6 1.15865
37768.6 1.08752
37768.6 1.02230
37768.6 0.962395
37768.7 0.907504
37768.7 0.856725
37768.7 0.809870
37768.7 0.766569
37768.8 0.726644
37768.8 0.689482
37768.8 0.654983
37768.8 0.622911
37768.9 0.593052
37768.9 0.565215
37768.9 0.539329
37768.9 0.515032
37769.0 0.492293
37769.0 0.470985
37769.0 0.451070
37769.0 0.432287
37769.1 0.414625
37769.1 0.397998
37769.1 0.382329
37769.1 0.367548
37769.2 0.353644
37769.2 0.337274
37769.2 0.321994
37769.3 0.299568
37769.3 0.279407
37769.4 0.264442
37769.4 0.250632
37769.4 0.238340
37769.5 0.226920
37769.5 0.216291
37769.6 0.206384
37769.6 0.191878
37769.7 0.178835
37769.8 0.167066
37769.8 0.156413
37769.9 0.146740
37769.9 0.137931
37770.0 0.129887
37770.1 0.122523
37770.1 0.115764
37770.2 0.109547
37770.3 0.103815
37770.3 0.0985201
37770.4 0.0936183
37770.4 0.0890721
37770.5 0.0848481
37770.6 0.0809167
37770.6 0.0772516
37770.7 0.0738295
37770.8 0.0706293
37770.8 0.0676323
37770.9 0.0648219
37771.0 0.0621828
37771.0 0.0597014
37771.1 0.0573656
37771.1 0.0551641
37771.2 0.0530869
37771.3 0.0511248
37771.3 0.0492694
37771.5 0.0458495
37771.6 0.0427738
37771.7 0.0403298
37771.8 0.0380897
37771.9 0.0360314
37772.0 0.0341358
37772.1 0.0322666
37772.3 0.0305471
37772.4 0.0289619
37772.5 0.0274974
37772.6 0.0261415
37772.7 0.0248839
37772.9 0.0237153
37773.0 0.0226275
37773.1 0.0212903
37773.3 0.0200688
37773.5 0.0189501
37773.6 0.0179230
37773.8 0.0169777
37773.9 0.0161058
37774.1 0.0152998
37774.2 0.0145534
37774.4 0.0138607
37774.6 0.0132168
37774.7 0.0126172
37774.9 0.0120578
37775.0 0.0115353
37775.2 0.0110464
37775.3 0.0105883
37775.5 0.0101584
37775.7 0.00975457
37775.8 0.00937466
37776.0 0.00901683
37776.1 0.00867941
37776.3 0.00836088
37776.5 0.00805984
37776.8 0.00750536
37777.1 0.00700716
37777.4 0.00655787
37777.7 0.00615130
37778.0 0.00578220
37778.3 0.00544611
37778.7 0.00513921
37779.0 0.00485820
37779.3 0.00460027
37779.6 0.00436294
37779.9 0.00414409
37780.2 0.00394184
37780.6 0.00375462
37780.9 0.00358086
37781.2 0.00341935
37781.5 0.00326897
37781.8 0.00312873
37782.1 0.00299772
37782.5 0.00287516
37782.8 0.00276033
37783.1 0.00265261
37783.4 0.00255140
37783.7 0.00245621
37784.0 0.00236655
37784.4 0.00228202
37785.0 0.00212682
37785.6 0.00198794
37786.2 0.00186318
37786.9 0.00175068
37787.5 0.00164888
37788.1 0.00155648
37788.6 0.00149266
37789.1 0.00143307
37789.6 0.00137736
37790.0 0.00132519
37790.5 0.00127626
37791.0 0.00123032
37791.5 0.00118713
37791.9 0.00114647
37792.6 0.00109586
37793.2 0.00104899
37793.8 0.00100552
37794.5 0.000965107
37795.1 0.000927484
37795.7 0.000892396
37796.4 0.000859621
37797.0 0.000828959
37797.8 0.000793335
37798.6 0.000760430
37799.4 0.000729973
37800.2 0.000701728
37800.9 0.000675485
37801.7 0.000651060
37802.5 0.000628288
37803.3 0.000607027
37804.4 0.000579544
37805.5 0.000554450
37806.6 0.000531476
37807.7 0.000510389
37808.8 0.000490988
37809.9 0.000473099
37811.1 0.000456568
37812.2 0.000441260
37813.4 0.000425115
37814.7 0.000410260
37816.0 0.000396562
37817.2 0.000383904
37818.5 0.000372184
37819.7 0.000361310
37822.3 0.000341794
37824.8 0.000324821
37827.3 0.000309968
37829.9 0.000296896
37832.4 0.000285330
37834.9 0.000275049
37837.4 0.000265868
37840.0 0.000257637
37844.1 0.000245926
37848.9 0.000234510
37852.1 0.000227956
37855.3 0.000222108
37858.6 0.000216695
37861.9 0.000211842
37865.2 0.000207475
37871.8 0.000199956
37878.4 0.000193744
37884.8 0.000188718
37894.0 0.000182752
37903.2 0.000177962
37912.8 0.000173925
37925.7 0.000169573
37939.1 0.000166086
37959.7 0.000162066
37980.3 0.000159153
38010.3 0.000156161
38047.6 0.000153686
38090.2 0.000151833
38147.1 0.000150261
38241.9 0.000148777
38399.9 0.000147624
38654.1 0.000146977
38781.2 0.000146900
39136.0 0.000147271
39363.7 0.000148070
39553.2 0.000149400
39666.4 0.000150800
39741.9 0.000152230
39817.4 0.000154373
39868.3 0.000156506
39919.3 0.000159587
39953.2 0.000162485
39980.8 0.000165606
40008.4 0.000169741
40033.0 0.000174688
40049.4 0.000178930
40065.8 0.000184221
40074.0 0.000187374
40081.8 0.000190739
40093.4 0.000196636
40105.0 0.000203814
40116.1 0.000212151
40123.4 0.000218776
40130.7 0.000226470
40138.4 0.000235843
40142.3 0.000241367
40146.2 0.000247424
40150.2 0.000254088
40154.1 0.000261440
40158.1 0.000269580
40162.0 0.000278624
40166.0 0.000288711
40169.8 0.000299610
40173.6 0.000311822
40177.4 0.000325566
40181.2 0.000341110
40184.2 0.000354916
40187.2 0.000370254
40190.3 0.000387359
40193.3 0.000406515
40196.3 0.000428063
40199.3 0.000452419
40202.3 0.000480094
40203.9 0.000495367
40205.4 0.000511717
40206.9 0.000529249
40208.4 0.000548079
40209.9 0.000568339
40211.4 0.000590176
40212.9 0.000613760
40214.4 0.000639282
40215.9 0.000666959
40217.4 0.000697041
40218.8 0.000725562
40220.1 0.000756364
40221.4 0.000789697
40222.7 0.000825843
40224.0 0.000865134
40225.4 0.000907939
40226.7 0.000954697
40228.0 0.00100590
40229.0 0.00104553
40229.9 0.00108795
40230.8 0.00113347
40231.8 0.00118236
40232.7 0.00123500
40233.7 0.00129174
40234.6 0.00135306
40235.6 0.00141943
40236.3 0.00147657
40237.1 0.00153764
40237.8 0.00160302
40238.6 0.00167313
40239.3 0.00174843
40240.1 0.00182944
40240.8 0.00191676
40241.6 0.00201106
40242.2 0.00208684
40242.7 0.00216732
40243.3 0.00225292
40243.9 0.00234408
40244.4 0.00244131
40245.0 0.00254512
40245.6 0.00265614
40246.1 0.00277506
40246.9 0.00294726
40247.6 0.00313693
40248.4 0.00334659
40249.1 0.00357906
40249.9 0.00383787
40250.3 0.00397837
40250.7 0.00412706
40251.0 0.00428457
40251.4 0.00445162
40251.8 0.00462899
40252.2 0.00481757
40252.5 0.00501835
40252.9 0.00523230
40253.3 0.00546067
40253.7 0.00570477
40254.1 0.00596616
40254.4 0.00624635
40254.8 0.00654728
40255.2 0.00687104
40255.6 0.00722010
40255.9 0.00759695
40256.3 0.00800474
40256.7 0.00844695
40257.1 0.00892756
40257.4 0.00945114
40257.8 0.0100230
40258.2 0.0106492
40258.6 0.0113371
40259.0 0.0120946
40259.3 0.0129317
40259.7 0.0138600
40260.1 0.0148933
40260.3 0.0154542
40260.5 0.0160477
40260.7 0.0166763
40260.8 0.0173430
40261.0 0.0180508
40261.2 0.0188032
40261.4 0.0196041
40261.6 0.0204576
40261.8 0.0213684
40262.0 0.0223419
40262.2 0.0233839
40262.4 0.0245010
40262.5 0.0257006
40262.7 0.0269909
40262.9 0.0283822
40263.1 0.0298836
40263.3 0.0315079
40263.5 0.0332689
40263.7 0.0351822
40263.9 0.0372661
40264.1 0.0395414
40264.2 0.0420322
40264.4 0.0440595
40264.5 0.0462359
40264.7 0.0485796
40264.8 0.0511046
40264.9 0.0538339
40265.1 0.0567860
40265.2 0.0599880
40265.4 0.0634688
40265.5 0.0669994
40265.6 0.0708330
40265.8 0.0750052
40265.9 0.0795571
40266.1 0.0852863
40266.2 0.0916523
40266.3 0.0951080
40266.4 0.0987625
40266.4 0.102632
40266.5 0.106726
40266.6 0.111077
40266.7 0.115698
40266.7 0.120613
40266.8 0.125847
40266.9 0.131428
40267.0 0.137388
40267.0 0.143761
40267.1 0.150577
40267.2 0.157897
40267.3 0.165762
40267.3 0.174227
40267.4 0.183354
40267.5 0.193214
40267.6 0.203886
40267.6 0.215462
40267.7 0.228028
40267.8 0.241737
40267.9 0.256710
40267.9 0.273108
40268.0 0.291089
40268.1 0.310915
40268.2 0.332817
40268.2 0.357089
40268.3 0.384046
40268.4 0.402484
40268.4 0.422264
40268.5 0.443517
40268.5 0.466341
40268.6 0.492032
40268.6 0.519868
40268.7 0.557413
40268.7 0.599020
40268.8 0.627472
40268.8 0.657872
40268.8 0.683810
40268.9 0.711275
40268.9 0.740388
40268.9 0.771277
40269.0 0.804087
40269.0 0.838976
40269.0 0.876116
40269.0 0.915699
40269.1 0.957936
40269.1 1.00306
40269.1 1.05133
40269.2 1.10286
40269.2 1.15830
40269.2 1.21784
40269.3 1.28189
40269.3 1.35086
40269.3 1.42527
40269.3 1.50565
40269.4 1.59261
40269.4 1.68685
40269.4 1.78913
40269.5 1.90031
40269.5 2.02135
40269.5 2.15332
40269.6 2.29745
40269.6 2.45506
40269.6 2.62765
40269.6 2.81622
40269.7 3.02383
40269.7 3.25186
40269.7 3.50244
40269.8 3.77781
40269.8 4.08028
40269.8 4.41212
40269.9 4.77543
40269.9 5.17193
40269.9 5.60266
40269.9 6.06753
40270.0 6.56486
40270.0 7.09069
40270.1 8.88541
40270.1 9.40721
40270.2 9.87671
40270.2 10.0839
40270.2 10.2686
40270.2 10.4276
40270.2 10.5585
40270.2 10.6587
40270.3 10.7266
40270.3 10.7650
40270.3 10.7265
40270.3 10.6586
40270.3 10.5583
40270.3 10.4274
40270.4 10.2683
40270.4 10.0836
40270.4 9.87640
40270.4 9.40686
40270.5 8.88503
40270.6 7.09031
40270.6 6.56451
40270.6 6.06720
40270.6 5.60236
40270.7 5.17166
40270.7 4.77518
40270.7 4.41189
40270.8 4.08008
40270.8 3.77763
40270.8 3.50228
40270.9 3.25172
40270.9 3.02370
40270.9 2.81611
40270.9 2.62695
40271.0 2.45497
40271.0 2.29737
40271.0 2.15325
40271.1 2.02128
40271.1 1.90025
40271.1 1.78908
40271.2 1.68681
40271.2 1.59258
40271.2 1.50562
40271.2 1.42524
40271.3 1.35084
40271.3 1.28186
40271.3 1.21783
40271.4 1.15828
40271.4 1.10284
40271.4 1.05116
40271.5 1.00305
40271.5 0.957929
40271.5 0.915693
40271.5 0.876112
40271.6 0.838973
40271.6 0.804086
40271.6 0.771277
40271.7 0.740388
40271.7 0.711277
40271.7 0.683812
40271.8 0.657875
40271.8 0.627398
40271.8 0.599024
40271.9 0.557352
40272.0 0.519874
40272.0 0.492038
40272.1 0.466348
40272.1 0.443478
40272.1 0.422228
40272.2 0.402451
40272.2 0.384054
40272.3 0.357064
40272.4 0.332795
40272.5 0.310897
40272.5 0.291098
40272.6 0.273094
40272.7 0.256699
40272.8 0.241727
40272.8 0.228037
40272.9 0.215455
40273.0 0.203880
40273.1 0.193209
40273.1 0.183351
40273.2 0.174225
40273.3 0.165760
40273.4 0.157896
40273.5 0.150585
40273.5 0.143761
40273.6 0.137388
40273.7 0.131429
40273.8 0.125848
40273.8 0.120614
40273.9 0.115700
40274.0 0.111079
40274.1 0.106734
40274.1 0.102634
40274.2 0.0987652
40274.3 0.0951108
40274.4 0.0916598
40274.5 0.0852896
40274.7 0.0795642
40274.8 0.0750122
40274.9 0.0708398
40275.1 0.0670061
40275.2 0.0634754
40275.3 0.0599920
40275.5 0.0567901
40275.6 0.0538360
40275.8 0.0511087
40275.9 0.0485820
40276.0 0.0462400
40276.2 0.0440636
40276.3 0.0420377
40276.5 0.0395455
40276.7 0.0372702
40276.9 0.0351863
40277.1 0.0332728
40277.3 0.0315118
40277.5 0.0298875
40277.6 0.0283861
40277.8 0.0269955
40278.0 0.0257050
40278.2 0.0245054
40278.4 0.0233882
40278.6 0.0223461
40278.8 0.0213725
40279.0 0.0204615
40279.1 0.0196080
40279.3 0.0188071
40279.5 0.0180542
40279.7 0.0173464
40279.9 0.0166796
40280.1 0.0160509
40280.3 0.0154574
40280.5 0.0148965
40280.8 0.0138633
40281.2 0.0129347
40281.6 0.0120975
40282.0 0.0113399
40282.4 0.0106521
40282.7 0.0100257
40283.1 0.00945379
40283.5 0.00893015
40283.9 0.00844948
40284.2 0.00800722
40284.6 0.00759938
40285.0 0.00722248
40285.4 0.00687346
40285.8 0.00654957
40286.1 0.00624860
40286.5 0.00596836
40286.9 0.00570700
40287.3 0.00546279
40287.6 0.00523439
40288.0 0.00502040
40288.4 0.00481963
40288.8 0.00463098
40289.2 0.00445357
40289.5 0.00428649
40289.9 0.00412895
40290.3 0.00398024
40290.7 0.00383971
40291.4 0.00358089
40292.2 0.00334833
40292.9 0.00313866
40293.7 0.00294892
40294.4 0.00277670
40295.0 0.00265774
40295.6 0.00254669
40296.1 0.00244285
40296.7 0.00234562
40297.3 0.00225442
40297.8 0.00216880
40298.4 0.00208830
40299.0 0.00201252
40299.7 0.00191818
40300.5 0.00183084
40301.2 0.00174980
40302.0 0.00167448
40302.7 0.00160435
40303.5 0.00153896
40304.2 0.00147787
40305.0 0.00142073
40305.9 0.00135433
40306.9 0.00129300
40307.8 0.00123623
40308.8 0.00118359
40309.7 0.00113467
40310.7 0.00108915
40311.6 0.00104671
40312.6 0.00100708
40313.9 0.000955860
40315.2 0.000909091
40316.5 0.000866272
40317.8 0.000826975
40319.2 0.000790818
40320.5 0.000757480
40321.8 0.000726671
40323.1 0.000698146
40324.6 0.000668057
40326.1 0.000640375
40327.6 0.000614850
40329.2 0.000591264
40330.7 0.000569424
40332.2 0.000549163
40333.7 0.000530332
40335.2 0.000512801
40336.7 0.000496451
40338.2 0.000481179
40341.2 0.000453509
40344.3 0.000429158
40347.3 0.000407617
40350.3 0.000388469
40353.3 0.000371373
40356.3 0.000356046
40359.4 0.000342253
40363.6 0.000324953
40366.1 0.000316164
40370.9 0.000300454
40375.8 0.000286864
40380.6 0.000275029
40385.4 0.000264660
40390.3 0.000255525
40395.1 0.000247436
40400.0 0.000240240
40404.8 0.000233810
40409.7 0.000228042
40414.5 0.000222847
40419.4 0.000218154
40429.1 0.000210030
40438.8 0.000203277
40446.7 0.000198587
40454.6 0.000194492
40462.5 0.000190896
40478.3 0.000184909
40494.1 0.000180163
40509.9 0.000176341
40533.6 0.000171878
40557.2 0.000168509
40580.9 0.000165914
40612.5 0.000163307
40659.9 0.000160617
40723.1 0.000158424
40786.3 0.000157168
40881.0 0.000156281
40944.2 0.000156103
41070.6 0.000156364
41260.1 0.000157790
41449.7 0.000160152
41639.2 0.000163435
41828.7 0.000167808
42010.4 0.000173318
42120.9 0.000177492
42231.5 0.000182457
42342.1 0.000188405
42436.8 0.000194482
42515.8 0.000200399
42594.8 0.000207257
42673.7 0.000215259
42744.8 0.000223654
42808.0 0.000232269
42871.2 0.000242195
42934.4 0.000253707
42989.6 0.000265354
43037.0 0.000276743
43084.4 0.000289672
43131.8 0.000304433
43155.5 0.000312608
43187.1 0.000324451
43218.7 0.000337504
43250.3 0.000351937
43281.8 0.000367952
43313.4 0.000385785
43345.0 0.000405723
43376.6 0.000428109
43408.2 0.000453359
43439.8 0.000481981
43455.6 0.000497748
43471.4 0.000514603
43487.2 0.000532651
43503.0 0.000552005
43518.8 0.000572794
43534.6 0.000595164
43550.4 0.000619278
43566.1 0.000645323
43581.9 0.000673510
43597.7 0.000704080
43613.5 0.000737309
43629.3 0.000773514
43645.1 0.000813061
43660.9 0.000856374
43676.7 0.000903944
43692.5 0.000956349
43708.3 0.00101427
43724.1 0.00107849
43739.9 0.00114998
43755.7 0.00122987
43763.6 0.00127338
43771.5 0.00131952
43779.4 0.00136851
43787.3 0.00142059
43795.2 0.00147603
43803.1 0.00153511
43811.0 0.00159817
43818.9 0.00166556
43826.8 0.00173770
43834.7 0.00181504
43842.6 0.00189810
43850.5 0.00198744
43858.4 0.00208373
43866.2 0.00218768
43874.1 0.00230016
43882.0 0.00242209
43889.9 0.00255459
43897.8 0.00269890
43905.7 0.00285647
43913.6 0.00302896
43919.6 0.00316929
43925.5 0.00332003
43931.4 0.00348226
43937.3 0.00365715
43943.2 0.00384607
43949.2 0.00405055
43955.1 0.00427234
43961.0 0.00451344
43966.5 0.00475794
43972.1 0.00502342
43977.6 0.00531235
43983.1 0.00562756
43989.4 0.00602423
43995.8 0.00646528
43998.9 0.00670454
44002.1 0.00695756
44005.2 0.00722543
44008.4 0.00750930
44011.6 0.00781050
44014.7 0.00813044
44017.9 0.00847072
44021.0 0.00883306
44024.2 0.00921945
44027.4 0.00963201
44030.5 0.0100732
44033.7 0.0105456
44036.8 0.0110524
44040.0 0.0115968
44043.2 0.0121828
44046.3 0.0128145
44049.5 0.0134969
44052.6 0.0142355
44055.8 0.0150367
44058.9 0.0159074
44062.1 0.0168562
44065.3 0.0178924
44068.4 0.0190271
44071.6 0.0202729
44074.7 0.0216448
44077.9 0.0231601
44081.1 0.0248394
44084.2 0.0267068
44086.2 0.0279821
44088.2 0.0293499
44090.1 0.0308197
44092.1 0.0324013
44094.2 0.0341773
44096.2 0.0361015
44098.7 0.0386978
44101.3 0.0415796
44102.9 0.0435444
44104.4 0.0456491
44105.7 0.0474425
44107.0 0.0493412
44108.2 0.0513538
44109.5 0.0534891
44110.8 0.0557571
44112.0 0.0581685
44113.3 0.0607354
44114.5 0.0634706
44115.8 0.0663893
44117.1 0.0695073
44118.3 0.0728423
44119.6 0.0764140
44120.9 0.0802447
44122.1 0.0843585
44123.4 0.0887827
44124.7 0.0935475
44125.9 0.0986866
44127.2 0.104237
44128.4 0.110243
44129.7 0.116750
44131.0 0.123811
44132.2 0.131486
44133.5 0.139841
44134.8 0.148950
44136.0 0.158897
44137.3 0.169773
44138.6 0.181682
44139.8 0.194737
44141.1 0.209065
44142.3 0.224801
44143.6 0.242093
44144.9 0.261095
44146.1 0.281968
44147.4 0.304870
44148.7 0.329948
44149.9 0.357324
44151.2 0.387071
44152.5 0.419188
44153.7 0.453571
44155.0 0.489953
44159.1 0.614549
44160.3 0.650924
44161.6 0.683773
44162.2 0.698326
44162.9 0.711340
44163.5 0.722604
44164.1 0.731929
44164.8 0.739152
44165.4 0.744141
44166.4 0.747241
44166.5 0.747249
44167.3 0.744981
44167.9 0.740536
44168.6 0.733830
44169.2 0.724987
44169.8 0.714167
44170.5 0.701549
44171.1 0.687342
44172.4 0.655029
44173.6 0.618987
44177.7 0.494400
44179.0 0.457815
44180.2 0.423185
44181.5 0.390795
44182.8 0.360774
44184.0 0.333126
44185.3 0.307785
44186.6 0.284636
44187.8 0.263533
44189.1 0.244320
44190.4 0.226837
44191.6 0.210925
44192.9 0.196439
44194.1 0.183240
44195.4 0.171202
44196.7 0.160209
44197.9 0.150157
44199.2 0.140953
44200.5 0.132512
44201.7 0.124759
44203.0 0.117628
44204.3 0.111058
44205.5 0.104994
44206.8 0.0993908
44208.0 0.0942044
44209.3 0.0893962
44210.6 0.0849324
44211.8 0.0807823
44213.1 0.0769184
44214.4 0.0733161
44215.6 0.0699534
44216.9 0.0668097
44218.2 0.0638674
44219.4 0.0611101
44220.7 0.0585232
44221.9 0.0560932
44223.2 0.0538079
44224.5 0.0516566
44225.7 0.0496291
44227.0 0.0477163
44228.3 0.0459102
44229.8 0.0437906
44231.4 0.0418121
44234.0 0.0389105
44236.5 0.0362970
44238.5 0.0343603
44240.6 0.0325729
44242.6 0.0309813
44244.5 0.0295025
44246.5 0.0281263
44248.5 0.0268434
44251.6 0.0249651
44254.8 0.0232762
44258.0 0.0217523
44261.1 0.0203729
44264.3 0.0191203
44267.4 0.0179797
44270.6 0.0169381
44273.8 0.0159845
44276.9 0.0151093
44280.1 0.0143042
44283.2 0.0135620
44286.4 0.0128762
44289.5 0.0122415
44292.7 0.0116528
44295.9 0.0111057
44299.0 0.0105966
44302.2 0.0101220
44305.3 0.00967883
44308.5 0.00926438
44311.7 0.00887627
44314.8 0.00851229
44318.0 0.00817051
44321.1 0.00784914
44324.3 0.00754663
44327.5 0.00726150
44330.6 0.00699247
44333.8 0.00673834
44336.9 0.00649805
44343.3 0.00605510
44349.6 0.00565672
44355.1 0.00534015
44360.6 0.00504998
44366.2 0.00478336
44371.7 0.00453782
44377.6 0.00429567
44383.5 0.00407293
44389.5 0.00386757
44395.4 0.00367784
44401.3 0.00350218
44407.2 0.00333925
44413.1 0.00318784
44419.1 0.00304690
44427.0 0.00287364
44434.9 0.00271536
44442.8 0.00257040
44450.7 0.00243730
44458.6 0.00231479
44466.5 0.00220179
44474.3 0.00209734
44482.2 0.00200060
44490.1 0.00191082
44498.0 0.00182735
44505.9 0.00174963
44513.8 0.00167712
44521.7 0.00160938
44529.6 0.00154599
44537.5 0.00148660
44545.4 0.00143087
44553.3 0.00137851
44561.2 0.00132924
44569.1 0.00128284
44584.9 0.00119778
44592.8 0.00115874
44608.6 0.00108682
44624.4 0.00102219
44640.2 0.000963909
44656.0 0.000911160
44671.8 0.000863268
44687.6 0.000819653
44703.4 0.000779823
44719.2 0.000743349
44735.0 0.000709867
44750.8 0.000679056
44766.6 0.000650640
44782.3 0.000624377
44798.1 0.000600055
44813.9 0.000577487
44829.7 0.000556507
44845.5 0.000536971
44861.3 0.000518748
44877.1 0.000501724
44892.9 0.000485795
44924.5 0.000456865
44956.1 0.000431328
44987.7 0.000408672
45019.3 0.000388480
45050.9 0.000370406
45082.4 0.000354163
45114.0 0.000339513
45145.6 0.000326252
45177.2 0.000314211
45224.6 0.000298122
45272.0 0.000284050
45319.4 0.000271669
45366.8 0.000260718
45429.9 0.000247980
45493.1 0.000237009
45556.3 0.000227490
45619.5 0.000219179
45698.4 0.000210192
45777.4 0.000202487
45856.4 0.000195829
45935.4 0.000190035
46045.9 0.000183108
46156.5 0.000177293
46267.1 0.000172364
46377.6 0.000168150
46567.2 0.000162223
46756.7 0.000157547
46946.2 0.000153792
47135.8 0.000150737
47388.5 0.000147489
47767.6 0.000143898
48213.0 0.000141018
48697.1 0.000139014
49274.8 0.000137772
49687.4 0.000137531
50152.0 0.000137974
50526.4 0.000139087
50788.5 0.000140626
50938.3 0.000142114
51050.6 0.000143850
51147.6 0.000146220
51214.4 0.000148776
51254.5 0.000150960
51293.3 0.000153834
51326.7 0.000157247
51347.1 0.000159979
51372.7 0.000164400
51393.2 0.000169090
51408.5 0.000173566
51423.9 0.000179181
51437.9 0.000185693
51446.9 0.000190741
51455.8 0.000196694
51464.8 0.000203785
51471.2 0.000209717
51477.6 0.000216535
51484.0 0.000224427
51490.4 0.000233633
51495.5 0.000242148
51500.6 0.000251903
51505.7 0.000263151
51510.8 0.000276215
51514.7 0.000287450
51518.5 0.000300155
51522.3 0.000314601
51526.2 0.000331121
51528.7 0.000343488
51531.3 0.000357110
51533.9 0.000372163
51536.4 0.000388854
51539.0 0.000407431
51541.5 0.000428190
51544.1 0.000451485
51546.6 0.000477748
51549.2 0.000507506
51550.5 0.000523892
51551.8 0.000541407
51553.0 0.000560158
51554.3 0.000580261
51555.6 0.000601850
51556.9 0.000625077
51558.2 0.000650113
51559.4 0.000677147
51560.7 0.000706402
51562.0 0.000738123
51563.3 0.000772600
51564.5 0.000810156
51565.8 0.000851174
51567.1 0.000896090
51568.4 0.000945420
51569.7 0.000999752
51570.9 0.00105979
51572.2 0.00112637
51573.5 0.00120047
51574.8 0.00128325
51575.4 0.00132834
51576.1 0.00137615
51576.7 0.00142692
51577.3 0.00148087
51578.0 0.00153831
51578.6 0.00159952
51579.3 0.00166485
51579.9 0.00173466
51580.5 0.00180940
51581.2 0.00188952
51581.8 0.00197555
51582.5 0.00206808
51583.1 0.00216781
51583.7 0.00227549
51584.4 0.00239198
51585.0 0.00251826
51585.6 0.00265548
