Ba-136(n,g) ENDF/B-VII.1
2414.80 0.00222467
2431.27 0.00179718
2464.22 0.00129008
2497.16 0.00101470
2563.05 0.000756179
2628.93 0.000683451
2694.82 0.000779215
2727.77 0.000983148
2760.71 0.00160372
2777.18 0.00248341
2793.65 0.00500015
2801.89 0.00851741
2810.12 0.0185256
2814.24 0.0324561
2816.30 0.0463911
2818.36 0.0718850
2820.42 0.126410
2821.45 0.180672
2822.48 0.279203
2822.99 0.361995
2823.51 0.487969
2824.02 0.693325
2824.54 1.06097
2824.80 1.36680
2825.05 1.82439
2825.31 2.55655
2825.57 3.83557
2825.82 6.39069
2825.95 8.74187
2826.08 12.6191
2826.21 19.8068
2826.27 25.8373
2826.34 35.0063
2826.40 50.1101
2826.47 76.1155
2826.53 125.526
2826.56 166.715
2826.60 225.138
2826.65 361.112
2826.70 449.286
2826.75 358.374
2826.81 225.136
2826.84 160.727
2826.88 117.334
2826.91 88.1483
2826.95 68.5524
2827.02 43.8469
2827.09 30.3472
2827.16 22.0706
2827.23 16.7970
2827.38 10.6313
2827.52 7.29825
2827.66 5.31378
2827.81 4.03922
2827.95 3.17799
2828.23 2.10813
2828.52 1.50122
2828.80 1.12196
2829.09 0.870868
2829.66 0.567890
2830.23 0.399403
2830.80 0.296168
2831.37 0.228475
2832.51 0.147759
2833.66 0.103428
2835.94 0.0588590
2838.22 0.0380233
2840.51 0.0266426
2845.07 0.0152648
2854.20 0.00708694
2863.34 0.00421145
2881.60 0.00215398
2899.87 0.00143690
2936.40 0.000938614
2972.93 0.000785683
3046.00 0.000747974
3119.06 0.000870949
3192.13 0.00118337
3228.66 0.00147740
3265.19 0.00196200
3301.72 0.00283616
3319.99 0.00356250
3338.25 0.00465612
3356.52 0.00641499
3374.79 0.00952097
3379.35 0.0106763
3383.92 0.0120694
3388.49 0.0137772
3393.05 0.0159170
3395.34 0.0172095
3397.62 0.0187040
3399.90 0.0204769
3402.18 0.0226813
3404.47 0.0257106
3406.75 0.0310352
3409.03 0.0498133
3410.18 0.110932
3410.46 0.168169
3410.75 0.313230
3410.89 0.489419
3411.03 0.890545
3411.10 1.32403
3411.17 2.15172
3411.25 4.00343
3411.28 5.85853
3411.32 8.87541
3411.36 14.1366
3411.40 17.7098
3411.44 14.1368
3411.48 8.86524
3411.52 5.60371
3411.56 3.73857
3411.64 1.93816
3411.72 1.16375
3411.80 0.779598
3411.95 0.423967
3412.11 0.272853
3412.42 0.149049
3412.74 0.101488
3413.99 0.0531990
3415.25 0.0453934
3416.50 0.0442107
3421.51 0.0531225
3424.02 0.0612622
3426.53 0.0719117
3429.04 0.0858832
3431.54 0.104539
3434.05 0.130126
3436.56 0.166407
3439.06 0.220149
3441.57 0.304289
3444.08 0.445934
3445.33 0.555347
3446.59 0.707848
3447.84 0.927539
3449.09 1.25398
3450.35 1.75322
3451.60 2.51702
3453.30 4.02313
3455.00 5.02354
3456.70 4.01800
3458.40 2.51207
3459.75 1.70342
3461.10 1.19253
3462.44 0.867620
3463.79 0.653970
3466.49 0.404907
3469.18 0.273255
3471.88 0.196105
3474.58 0.147320
3479.97 0.0916739
3485.36 0.0624445
3490.75 0.0452646
3496.14 0.0343339
3501.53 0.0269636
3512.31 0.0179946
3523.10 0.0131082
3533.88 0.0111571
3536.58 0.0118101
3539.27 0.0148308
3541.97 0.0333109
3542.64 0.0525452
3543.31 0.106527
3543.65 0.180106
3543.99 0.381417
3544.16 0.648994
3544.33 1.34517
3544.41 2.21370
3544.45 3.00190
3544.49 4.29558
3544.54 6.62944
3544.56 8.56346
3544.58 11.4515
3544.60 16.0008
3544.62 23.6425
3544.64 37.4129
3544.66 64.1352
3544.68 103.146
3544.70 128.267
3544.72 103.146
3544.74 64.1354
3544.75 47.7459
3544.76 35.6997
3544.79 21.4199
3544.81 14.0041
3544.83 9.92362
3544.86 7.28248
3544.88 5.61822
3544.93 3.59359
3544.97 2.49059
3545.02 1.82622
3545.12 1.10182
3545.30 0.528081
3545.49 0.310458
3545.87 0.146472
3546.24 0.0869056
3547.00 0.0431137
3547.75 0.0274267
3550.76 0.0117383
3553.77 0.00849347
3556.78 0.00714079
3568.82 0.00504980
3592.91 0.00338946
3616.99 0.00251412
3641.08 0.00197140
3689.24 0.00135690
3737.41 0.00103745
3833.75 0.000742770
3930.09 0.000634345
4026.42 0.000614649
4122.76 0.000683093
4170.93 0.000791065
4219.10 0.00107897
4243.18 0.00146017
4255.22 0.00183404
4267.26 0.00251166
4279.31 0.00395501
4285.33 0.00539239
4291.35 0.00801692
4294.36 0.0102334
4297.37 0.0136254
4300.38 0.0192060
4303.39 0.0293551
4304.90 0.0378909
4306.40 0.0508849
4307.91 0.0720982
4309.41 0.110264
4310.92 0.189817
4311.67 0.266705
4312.05 0.323925
4312.42 0.401761
4312.80 0.511766
4313.17 0.673376
4313.36 0.784421
4313.55 0.925253
4313.74 1.10748
4313.93 1.34893
4314.12 1.68008
4314.30 2.14524
4314.49 2.83016
4314.68 3.89433
4314.87 5.66578
4314.96 7.01963
4315.06 8.88997
4315.15 11.5494
4315.24 15.4431
4315.34 21.2793
4315.43 30.0252
4315.57 48.1481
4315.70 60.1245
4315.84 48.0012
4315.97 30.0217
4316.06 21.2009
4316.16 15.3906
4316.25 11.5136
4316.35 8.86485
4316.53 5.65221
4316.72 3.88618
4316.91 2.82041
4317.10 2.13860
4317.48 1.34687
4317.85 0.923096
4318.23 0.671931
4318.61 0.510381
4318.98 0.400978
4319.73 0.266074
4320.49 0.189386
4321.24 0.141686
4321.99 0.110055
4323.50 0.0719393
4325.00 0.0507741
4326.51 0.0378050
4328.01 0.0292988
4331.03 0.0191798
4334.04 0.0136238
4337.05 0.0102504
4340.06 0.00805105
4346.08 0.00545567
4352.10 0.00404446
4364.15 0.00264984
4376.19 0.00201982
4388.23 0.00169455
4412.32 0.00141862
4460.50 0.00140657
4508.67 0.00176319
4556.85 0.00267823
4580.94 0.00362215
4605.03 0.00536632
4617.07 0.00684870
4629.11 0.00912859
4641.16 0.0128981
4653.20 0.0198034
4659.22 0.0256450
4665.25 0.0345987
4671.27 0.0493408
4677.29 0.0761903
4680.30 0.0987746
4683.31 0.133197
4686.32 0.189440
4689.33 0.290735
4690.84 0.375020
4692.35 0.501983
4693.85 0.706439
4695.36 1.06635
4696.11 1.35928
4696.86 1.79133
4697.62 2.46623
4698.37 3.60312
4699.12 5.74422
4699.50 7.60074
4699.87 10.4911
4700.25 15.3483
4700.63 24.2537
4700.81 31.6688
4701.00 42.6236
4701.19 59.2284
4701.38 84.4264
4701.64 135.158
4701.90 168.997
4702.16 135.136
4702.42 84.4128
4702.66 53.9057
4702.90 36.0785
4703.14 25.3663
4703.38 18.6678
4703.86 11.1861
4704.34 7.40228
4704.82 5.23978
4705.30 3.89756
4706.25 2.39396
4707.21 1.61592
4708.17 1.16349
4709.12 0.877360
4710.08 0.685072
4712.00 0.450735
4713.91 0.318938
4715.83 0.237555
4717.74 0.183834
4721.57 0.119500
4725.40 0.0839464
4729.23 0.0622484
4733.06 0.0480413
4740.72 0.0311828
4748.37 0.0219459
4756.03 0.0163432
4763.69 0.0126931
4779.01 0.00838747
4794.33 0.00604871
4809.64 0.00464810
4824.96 0.00375585
4855.59 0.00279175
4886.23 0.00255788
4916.86 0.00411683
4924.52 0.00602584
4932.18 0.0115796
4936.01 0.0193610
4939.84 0.0414104
4941.75 0.0719006
4943.67 0.157169
4944.62 0.273496
4945.10 0.387731
4945.58 0.591810
4946.06 1.01433
4946.30 1.41810
4946.54 2.12073
4946.78 3.51638
4946.90 4.79241
4947.02 6.88047
4947.14 10.7121
4947.20 13.9218
4947.26 18.6659
4947.32 26.3401
4947.38 39.4656
4947.44 63.7167
4947.50 109.863
4947.55 176.289
4947.60 219.667
4947.65 176.288
4947.70 109.863
4947.76 68.3352
4947.81 44.8377
4947.86 31.1273
4947.91 22.6737
4947.96 17.1715
4948.01 13.4189
4948.11 8.80640
4948.22 6.18404
4948.32 4.58628
4948.52 2.80491
4948.73 1.88573
4948.93 1.35568
4949.34 0.796784
4949.75 0.523372
4950.16 0.370283
4950.97 0.213360
4951.79 0.138787
4952.61 0.0976072
4954.24 0.0560630
4957.51 0.0258913
4960.78 0.0151916
4967.32 0.00746564
4973.85 0.00472627
5000.00 0.00200403
5069.99 0.00113675
5139.98 0.000978478
5279.96 0.000932367
5419.94 0.00101624
5559.93 0.00120501
5699.91 0.00157148
5769.90 0.00189724
5839.89 0.00244199
5909.88 0.00351219
5944.87 0.00452122
5962.37 0.00527021
5971.12 0.00573916
5979.87 0.00629157
5988.62 0.00694931
5997.37 0.00774165
6006.12 0.00870894
6014.87 0.00990790
6023.61 0.0114203
6032.36 0.0133677
6041.11 0.0159365
6049.86 0.0194250
6058.61 0.0243358
6067.36 0.0315657
6076.11 0.0428474
6084.86 0.0618801
6089.23 0.0767258
6093.60 0.0977539
6097.98 0.128904
6102.35 0.177701
6106.73 0.259984
6111.10 0.412698
6113.29 0.541256
6115.48 0.733233
6117.66 1.02820
6119.85 1.48278
6122.78 2.36959
6125.70 2.95944
6128.63 2.36751
6131.55 1.48171
6133.68 1.03862
6135.80 0.748083
6137.93 0.557349
6140.05 0.429021
6144.30 0.277049
6148.55 0.198416
6152.80 0.160028
6157.05 0.161056
6159.18 0.194803
6160.24 0.234820
6161.30 0.311747
6162.37 0.479088
6162.90 0.644334
6163.43 0.939668
6163.70 1.18325
6163.96 1.54641
6164.23 2.12165
6164.49 3.10627
6164.76 5.01838
6164.89 6.72476
6165.02 9.44816
6165.16 14.2522
6165.29 23.7296
6165.36 32.3080
6165.42 45.7470
6165.49 68.0796
6165.55 106.161
6165.63 169.607
6165.70 212.202
6165.77 169.604
6165.85 106.087
6165.90 71.6815
6165.96 50.1389
6166.02 36.4639
6166.08 27.4833
6166.19 17.0261
6166.31 11.5023
6166.43 8.24660
6166.54 6.20947
6166.78 3.88408
6167.01 2.65774
6167.24 1.93974
6167.47 1.48202
6167.70 1.17253
6168.17 0.792349
6168.63 0.577018
6169.56 0.354464
6170.49 0.246955
6171.42 0.186645
6173.28 0.123975
6175.14 0.0929935
6177.00 0.0748912
6180.72 0.0547239
6188.15 0.0363956
6195.59 0.0274000
6210.46 0.0181257
6225.33 0.0133543
6255.07 0.00866016
6284.81 0.00650943
6344.29 0.00476229
6403.77 0.00425666
6463.26 0.00425949
6522.74 0.00458558
6552.48 0.00487858
6582.22 0.00534160
6597.09 0.00574744
6611.96 0.00660272
6626.83 0.0103824
6634.27 0.0245666
6636.13 0.0389660
6637.99 0.0792353
6638.92 0.134186
6639.84 0.284762
6640.31 0.485046
6640.77 1.01115
6641.01 1.67764
6641.12 2.28595
6641.24 3.29374
6641.35 5.13749
6641.41 6.68752
6641.47 9.03560
6641.53 12.8076
6641.59 19.3213
6641.64 31.5346
6641.70 55.7170
6641.75 89.1450
6641.80 111.431
6641.85 89.1452
6641.90 55.7174
6641.95 33.9688
6642.00 22.1095
6642.05 15.2669
6642.10 11.0803
6642.14 8.37001
6642.19 6.52883
6642.29 4.27464
6642.39 3.00741
6642.49 2.22802
6642.68 1.36169
6642.88 0.917535
6643.08 0.660316
6643.47 0.389664
6644.25 0.183610
6645.04 0.108012
6646.61 0.0522636
6648.17 0.0322893
6654.45 0.0127448
6667.00 0.00796389
6679.55 0.00727067
6692.10 0.00720291
6704.65 0.00733149
6717.20 0.00755148
6742.30 0.00814871
6767.40 0.00890539
6792.50 0.00981947
6817.60 0.0109142
6842.70 0.0122282
6867.80 0.0138169
6892.90 0.0157571
6918.01 0.0181565
6943.11 0.0211694
6968.21 0.0250279
6993.31 0.0301180
7018.41 0.0374816
7030.96 0.0447836
7034.10 0.0492021
7037.23 0.0596588
7038.80 0.0730695
7040.37 0.109448
7041.16 0.158428
7041.94 0.291422
7042.33 0.466634
7042.72 0.923044
7042.92 1.49078
7043.12 2.84600
7043.21 4.35753
7043.31 7.45921
7043.36 10.3628
7043.41 15.1977
7043.46 23.7973
7043.51 39.7942
7043.55 63.8500
7043.60 79.5730
7043.65 63.8502
7043.69 39.7946
7043.72 28.5437
7043.76 20.7879
7043.79 15.5904
7043.82 12.0290
7043.88 7.69775
7043.95 5.33959
7044.08 2.96139
7044.20 1.88645
7044.46 0.964858
7044.71 0.594345
7045.22 0.304821
7045.73 0.196263
7046.75 0.115419
7047.77 0.0864207
7049.81 0.0658023
7051.85 0.0590719
7060.01 0.0556172
7076.32 0.0633964
7108.95 0.0915568
7141.57 0.141828
7157.89 0.180877
7174.20 0.233245
7205.80 0.371867
7237.40 0.462170
7269.00 0.367791
7300.60 0.229456
7331.93 0.141886
7363.27 0.0928535
7394.60 0.0647739
7425.94 0.0480703
7457.27 0.0383577
7488.60 0.0351396
7504.27 0.0383309
7512.11 0.0430998
7519.94 0.0528655
7527.77 0.0747612
7531.69 0.0966413
7535.61 0.135887
7539.52 0.216389
7541.48 0.292495
7543.44 0.422908
7545.40 0.674116
7546.38 0.896736
7547.36 1.25296
7548.33 1.87166
7549.31 3.07366
7549.80 4.13559
7550.29 5.79359
7550.78 8.50543
7551.27 12.9844
7551.84 20.7885
7552.40 25.9827
7552.97 20.7683
7553.53 12.9807
7553.91 9.32659
7554.29 6.85321
7554.67 5.17339
7555.04 4.01497
7555.80 2.58983
7556.56 1.79737
7557.31 1.31637
7558.07 1.00522
7559.58 0.641572
7561.10 0.446143
7562.61 0.329580
7565.64 0.203448
7568.66 0.140276
7571.69 0.104184
7577.74 0.0665066
7583.79 0.0481300
7589.85 0.0377070
7601.95 0.0267141
7614.06 0.0211352
7626.16 0.0177752
7650.37 0.0138529
7698.79 0.0100333
7723.00 0.00928545
7735.11 0.0106046
7741.16 0.0175428
7744.19 0.0451542
7745.70 0.148690
7746.08 0.249128
7746.46 0.510898
7746.65 0.837271
7746.83 1.61874
7746.93 2.49984
7747.02 4.29683
7747.07 6.02765
7747.12 8.87291
7747.17 13.9586
7747.21 23.3977
7747.26 37.4276
7747.30 46.7792
7747.34 37.4277
7747.39 23.3979
7747.42 16.1921
7747.45 11.6375
7747.52 6.61536
7747.58 4.15958
7747.65 2.85041
7747.78 1.56034
7747.90 0.983428
7748.16 0.491419
7748.42 0.295792
7748.93 0.143150
7749.45 0.0861208
7751.51 0.0280457
7755.62 0.0126614
7763.86 0.00848722
7780.33 0.00701433
7813.26 0.00594956
7879.14 0.00467312
8010.89 0.00316771
8142.64 0.00231018
8274.39 0.00177740
8537.90 0.00123432
8669.65 0.00123690
8702.58 0.00133223
8735.52 0.00158076
8768.46 0.00262351
8784.93 0.00618300
8793.16 0.0196783
8795.22 0.0333894
8797.28 0.0717390
8798.31 0.124144
8799.34 0.268049
8799.85 0.459950
8800.37 0.966257
8800.63 1.61078
8800.76 2.20493
8800.88 3.18665
8801.01 5.01219
8801.08 6.54882
8801.14 8.89293
8801.21 12.7728
8801.27 19.5008
8801.33 32.4255
8801.37 43.3187
8801.40 59.0901
8801.45 94.8206
8801.50 118.219
8801.55 94.8204
8801.60 59.0902
8801.66 36.0504
8801.71 23.1604
8801.76 15.8424
8801.81 11.4191
8801.87 8.58169
8801.92 6.66735
8802.03 4.34027
8802.13 3.04134
8802.24 2.24633
8802.45 1.36668
8802.87 0.658323
8803.30 0.386579
8804.15 0.179819
8804.99 0.104089
8806.69 0.0483197
8808.38 0.0283721
8815.16 0.00891346
8828.72 0.00441782
8842.27 0.00432280
8855.83 0.00554018
8869.38 0.00871236
8876.16 0.0119841
8882.94 0.0180006
8889.72 0.0308418
8893.11 0.0435447
8896.50 0.0664680
8898.19 0.0855735
8899.89 0.114400
8901.58 0.160915
8903.27 0.243048
8904.12 0.310138
8904.97 0.409258
8905.82 0.564663
8906.66 0.828294
8907.51 1.32929
8907.94 1.76719
8908.36 2.45560
8908.78 3.62794
8909.21 5.82320
8909.42 7.69605
8909.63 10.5243
8909.84 14.9315
8910.05 21.7941
8910.33 34.8904
8910.60 43.6279
8910.87 34.8873
8911.15 21.7921
8911.41 13.7505
8911.67 9.11960
8911.92 6.37104
8912.18 4.66689
8912.70 2.77988
8913.22 1.83157
8913.73 1.29368
8914.25 0.960890
8915.28 0.588921
8916.32 0.397238
8917.35 0.285869
8918.39 0.215545
8919.42 0.168378
8921.49 0.110921
8923.56 0.0786373
8925.62 0.0587149
8927.69 0.0455693
8931.83 0.0298334
8935.96 0.0211387
8944.23 0.0123564
8952.50 0.00823002
8960.77 0.00596540
8977.32 0.00368941
8993.86 0.00262225
9010.40 0.00203592
9043.48 0.00144473
9076.57 0.00116950
9109.65 0.00103411
9142.73 0.00105983
9159.27 0.00151582
9167.54 0.00344295
9171.68 0.0110192
9173.75 0.0399276
9174.78 0.144950
9175.30 0.491818
9175.43 0.786553
9175.56 1.44575
9175.69 3.39288
9175.75 6.09460
9175.81 12.4501
9175.86 19.8684
9175.90 24.9093
9175.94 19.8685
9175.99 12.4502
9176.03 7.26849
9176.08 4.53336
9176.18 2.17569
9176.27 1.24694
9176.37 0.806253
9176.75 0.250149
9177.51 0.0704067
9179.04 0.0192257
9182.09 0.00555320
9188.20 0.00201253
9200.42 0.00109924
9224.85 0.000847523
9273.72 0.000758227
9371.46 0.000731997
9469.20 0.000782891
9566.93 0.000934563
9664.67 0.00130785
9713.54 0.00169187
9762.41 0.00239346
9786.84 0.00298085
9811.28 0.00386959
9835.71 0.00530576
9860.14 0.00785014
9872.36 0.00993200
9884.58 0.0130208
9896.80 0.0178865
9902.90 0.0214437
9909.01 0.0262003
9912.07 0.0292048
9915.12 0.0327616
9918.18 0.0370151
9921.23 0.0421582
9924.28 0.0484569
9927.34 0.0562751
9930.39 0.0661394
9933.45 0.0788170
9936.50 0.0954685
9939.56 0.117876
9942.61 0.148931
9945.66 0.193465
9948.72 0.259930
9951.77 0.363486
9954.83 0.531621
9957.88 0.808068
9961.44 1.29191
9965.00 1.61370
9968.56 1.29073
9972.12 0.806940
9975.61 0.501654
9979.09 0.328595
9982.58 0.227898
9986.06 0.165942
