Zn-64(n,tot) ENDF/B-VII.1
2612.62 817.463
2612.63 817.741
2612.66 818.297
2612.71 819.408
2612.83 821.626
2613.05 826.069
2613.50 834.889
2614.40 852.236
2616.20 885.458
2619.80 943.553
2627.00 1008.49
2644.15 852.050
2661.30 563.321
2672.13 427.491
2682.97 330.315
2704.63 211.699
2726.30 147.656
2747.96 109.885
2769.63 85.8463
2791.29 69.5902
2834.63 49.5418
2877.96 37.9947
2921.29 30.6510
3007.95 22.0229
3094.61 17.2004
3181.28 14.1384
3267.94 12.0098
3354.60 10.4209
3354.60 10.4209
3354.61 10.4208
3354.62 10.4207
3354.63 10.4204
3354.66 10.4200
3354.71 10.4191
3354.82 10.4174
3355.04 10.4138
3355.48 10.4068
3356.35 10.3927
3358.10 10.3646
3361.61 10.3089
3368.61 10.1989
3382.62 9.98458
3410.63 9.57700
3504.30 8.37188
3597.96 7.32095
3691.63 6.32780
3785.30 5.29369
3878.96 4.07929
3925.80 3.33398
3972.63 2.43950
3996.05 1.92317
4019.46 1.36392
4042.88 0.793962
4054.59 0.536217
4066.29 0.337955
4072.15 0.280404
4075.08 0.267307
4078.00 0.267474
4080.93 0.283546
4083.86 0.318707
4086.78 0.376803
4089.71 0.462509
4092.64 0.581531
4095.57 0.740867
4098.49 0.949157
4101.42 1.21713
4107.27 1.98921
4113.13 3.21287
4118.98 5.14489
4124.84 8.22406
4130.69 13.2413
4136.54 21.7050
4142.40 36.6997
4148.25 65.0529
4151.18 88.6563
4154.11 123.021
4157.03 173.774
4159.96 248.566
4164.98 445.749
4170.00 620.216
4175.02 549.160
4180.04 378.228
4182.46 311.521
4183.68 283.565
4184.28 271.026
4184.59 265.562
4184.74 263.809
4184.81 263.901
4184.89 265.817
4185.00 270.806
4185.11 261.553
4185.17 257.581
4185.23 254.907
4185.35 251.328
4185.59 246.178
4186.07 237.506
4187.02 221.939
4188.93 195.171
4192.76 154.737
4200.40 105.836
4208.04 78.8029
4215.68 62.2809
4223.33 51.3814
4230.97 43.7601
4246.26 33.9568
4261.54 28.0171
4276.83 24.0779
4307.40 19.2243
4307.40 19.2247
4307.41 19.2240
4307.41 19.2234
4307.42 19.2221
4307.44 19.2197
4307.49 19.2147
4307.57 19.2049
4307.74 19.1852
4308.08 19.1458
4308.75 19.0678
4310.10 18.9146
4312.79 18.6180
4318.18 18.0624
4328.96 17.0806
4350.52 15.5132
4393.64 13.3738
4436.75 11.9767
4458.31 11.4450
4463.70 11.3266
4469.09 11.2173
4471.79 11.1705
4474.48 11.1425
4475.83 11.1530
4477.18 11.2305
4477.85 11.3571
4478.19 11.4856
4478.52 11.7152
4478.86 12.1820
4479.03 12.6177
4479.20 13.3444
4479.37 14.7048
4479.45 15.8606
4479.53 17.6367
4479.62 20.5464
4479.70 25.7154
4479.79 35.8274
4479.83 44.4978
4479.87 57.0837
4479.94 84.7687
4480.00 103.246
4480.07 84.8147
4480.13 57.1396
4480.19 39.5960
4480.26 29.7980
4480.32 23.9963
4480.38 20.4795
4480.45 18.1547
4480.51 16.5947
4480.64 14.6593
4480.77 13.5666
4480.89 12.8922
4481.15 12.1386
4481.40 11.7490
4481.65 11.5210
4482.16 11.2763
4483.18 11.0770
4484.19 10.9913
4486.22 10.9036
4488.25 10.8478
4492.32 10.7600
4496.38 10.6825
4512.62 10.4034
4545.11 9.92386
4610.10 9.17252
4740.07 8.15171
4870.03 7.46810
5000.00 6.96285
5099.40 6.65209
5124.25 6.58295
5149.10 6.51900
5161.52 6.49161
5173.95 6.47550
5180.16 6.48247
5183.27 6.49760
5186.37 6.53203
5189.48 6.61483
5191.03 6.70107
5192.59 6.86078
5193.36 6.99599
5194.14 7.20186
5194.92 7.53769
5195.69 8.13717
5196.08 8.63256
5196.47 9.37024
5196.86 10.5404
5197.25 12.5581
5197.63 16.4967
5197.83 20.0226
5198.02 25.7347
5198.22 35.8379
5198.31 44.0405
5198.41 56.0416
5198.51 74.4252
5198.60 104.114
5198.70 154.682
5198.80 242.854
5198.90 384.324
5199.00 478.501
5199.10 383.024
5199.20 241.937
5199.28 165.588
5199.37 117.573
5199.45 87.1444
5199.53 67.1869
5199.69 43.9768
5199.85 31.7302
5200.01 24.5650
5200.18 20.0366
5200.50 14.8721
5200.82 12.1594
5201.15 10.5634
5201.47 9.54648
5201.79 8.86097
5202.44 8.01760
5203.09 7.53978
5203.74 7.24286
5204.39 7.04583
5205.68 6.80745
5206.98 6.67380
5209.57 6.53504
5212.16 6.46616
5214.75 6.42540
5219.93 6.37806
5230.29 6.32774
5240.65 6.29398
5261.38 6.23889
5282.10 6.18925
5323.55 6.09639
5365.00 6.00888
5530.80 5.69577
5530.80 5.69514
5530.81 5.69513
5530.82 5.69512
5530.83 5.69510
5530.86 5.69505
5530.91 5.69496
5531.01 5.69477
5531.23 5.69440
5531.65 5.69366
5532.51 5.69218
5534.21 5.68922
5537.62 5.68332
5544.43 5.67157
5558.05 5.64828
5585.31 5.60252
5639.81 5.51408
5748.82 5.34814
5857.84 5.19464
5912.34 5.12222
5939.59 5.08852
5953.22 5.07866
5956.63 5.08234
5960.03 5.10084
5961.74 5.13022
5963.44 5.21559
5964.29 5.33221
5965.14 5.64515
5965.57 6.04753
5965.78 6.42154
5966.00 7.05112
5966.21 8.23057
5966.32 9.25245
5966.42 10.8243
5966.53 13.4636
5966.63 18.2119
5966.69 22.1099
5966.74 27.7911
5966.79 36.2576
5966.85 48.8615
5966.92 75.1854
5967.00 92.7649
5967.08 75.2559
5967.15 48.9499
5967.20 37.5357
5967.25 29.6415
5967.34 20.0877
5967.43 15.0084
5967.52 12.0723
5967.62 10.2305
5967.71 9.03083
5967.89 7.60346
5968.08 6.81954
5968.26 6.34910
5968.63 5.83334
5969.00 5.57285
5969.37 5.42325
5970.11 5.26665
5971.58 5.14724
5973.06 5.10233
5976.01 5.06682
5978.96 5.05162
5990.76 5.02532
6014.37 4.99282
6061.59 4.93417
6156.02 4.82236
6250.46 4.71556
6297.67 4.66379
6321.28 4.63837
6333.08 4.62615
6338.99 4.62170
6341.94 4.62586
6343.41 4.65134
6344.15 4.74185
6344.52 5.00166
6344.70 5.55698
6344.80 6.36032
6344.89 8.38889
6344.94 10.6582
6345.00 12.1743
6345.06 10.6657
6345.11 8.39820
6345.20 6.42186
6345.29 5.60908
6345.46 5.03083
6345.82 4.75341
6346.52 4.65286
6347.92 4.62118
6350.73 4.60981
6356.36 4.60159
6367.60 4.58908
6390.08 4.56525
6435.06 4.51842
6525.00 4.42696
6614.94 4.33803
6659.92 4.29443
6682.40 4.27294
6693.65 4.26277
6699.27 4.25984
6702.08 4.26669
6703.48 4.30041
6704.19 4.41689
6704.54 4.74338
6704.71 5.42640
6704.80 6.38671
6704.89 8.69780
6704.94 11.3829
6705.00 13.1557
6705.06 11.3920
6705.11 8.70906
6705.21 6.25617
6705.31 5.31486
6705.50 4.68222
6705.89 4.39273
6706.66 4.29097
6708.21 4.25943
6711.31 4.24820
6717.51 4.24009
6729.90 4.22774
6754.69 4.20415
6804.26 4.15765
6903.41 4.06613
7101.70 3.88768
7101.70 3.88811
7101.71 3.88811
7101.71 3.88810
7101.72 3.88809
7101.74 3.88808
7101.78 3.88804
7101.86 3.88797
7102.02 3.88783
7102.34 3.88754
7102.98 3.88698
7104.26 3.88584
7106.82 3.88357
7111.93 3.87904
7122.16 3.86998
7142.61 3.85189
7183.52 3.81582
7265.34 3.74409
7428.97 3.60176
7756.24 3.31786
8083.51 3.02800
8247.15 2.87834
8328.97 2.80315
8369.88 2.77114
8380.10 2.76870
8390.33 2.78003
8395.44 2.80473
8400.56 2.88369
8403.11 2.99682
8404.39 3.11004
8405.67 3.31524
8406.95 3.74605
8407.59 4.16403
8408.23 4.90211
8408.55 5.50467
8408.87 6.39179
8409.19 7.78426
8409.51 10.1313
8409.83 14.5749
8409.99 18.4368
8410.14 24.4411
8410.30 34.6027
8410.46 53.4201
8410.54 69.2127
8410.62 92.7175
8410.70 128.667
8410.78 182.912
8410.89 291.670
8411.00 363.370
8411.11 290.781
8411.22 183.135
8411.31 121.410
8411.40 84.1768
8411.50 60.9303
8411.59 46.1474
8411.77 29.1839
8411.96 20.4033
8412.14 15.3288
8412.33 12.1487
8412.70 8.55765
8413.07 6.67903
8413.44 5.57942
8413.81 4.88133
8414.18 4.41183
8414.92 3.83608
8415.65 3.51120
8417.13 3.17600
8418.61 3.01488
8420.09 2.92489
8423.05 2.83226
8428.96 2.76083
8434.88 2.73157
8446.71 2.70291
8458.54 2.68521
8505.85 2.63253
8600.49 2.53596
8695.12 2.43866
8742.44 2.39331
8754.27 2.38621
8766.10 2.39020
8772.01 2.40786
8777.93 2.47097
8780.89 2.56486
8782.37 2.66003
8783.84 2.83392
8785.32 3.20158
8786.06 3.56010
8786.80 4.19561
8787.17 4.71587
8787.54 5.48656
8787.91 6.69679
8788.28 8.74534
8788.65 12.6427
8788.83 16.0471
8789.02 21.3725
8789.20 30.4433
8789.39 47.4205
8789.48 61.9180
8789.57 83.4868
8789.67 116.842
8789.76 168.986
8789.88 269.489
8790.00 336.354
8790.12 270.026
8790.24 169.662
8790.32 123.048
8790.40 91.4130
8790.56 54.8441
8790.72 36.2268
8790.88 25.8811
8791.05 19.5501
8791.21 15.4656
8791.53 10.6664
8791.85 8.08204
8792.17 6.53648
8792.81 4.86283
8793.45 4.02182
8794.09 3.54097
8795.38 3.03998
8796.66 2.79672
8797.94 2.66014
8800.51 2.51897
8805.64 2.41073
8810.78 2.36777
8821.05 2.32877
8831.31 2.30728
8851.85 2.27685
8872.38 2.25103
8954.52 2.15432
9118.80 1.95581
9118.80 1.95529
9118.81 1.95528
9118.82 1.95527
9118.83 1.95525
9118.86 1.95522
9118.91 1.95515
9119.02 1.95502
9119.23 1.95475
9119.66 1.95421
9120.52 1.95313
9122.24 1.95097
9125.69 1.94666
9132.57 1.93800
9146.34 1.92060
9173.88 1.88544
9228.95 1.81363
9339.10 1.66354
9559.40 1.33271
9779.70 0.952050
10000.0 0.519103
10021.9 0.474306
10032.9 0.452203
10038.4 0.442324
10041.1 0.441955
10042.5 0.458343
10043.2 0.521320
10043.5 0.695237
10043.7 1.04654
10043.8 1.56585
10043.9 2.81295
10044.0 5.20589
10044.1 2.82211
10044.3 1.17979
10044.4 0.762490
10044.7 0.545196
10045.3 0.461996
10046.5 0.433993
10048.9 0.421922
10053.7 0.410216
10063.3 0.390273
10082.4 0.351552
10120.7 0.276130
10197.3 0.140410
10235.6 0.0872808
10273.9 0.0519276
10293.1 0.0438606
10312.2 0.0443725
10331.4 0.0556236
10350.5 0.0803346
10369.7 0.122026
10388.8 0.185187
10408.0 0.275666
10427.1 0.401135
10446.3 0.571772
10465.4 0.801256
10503.7 1.51818
10542.0 2.80901
10561.1 3.81803
10580.3 5.20962
10599.4 7.16108
10618.6 9.95518
10637.7 14.0589
10647.3 16.8311
10652.1 18.4590
10654.5 19.3459
10655.7 19.8300
10656.3 20.1413
10656.6 20.4625
10656.7 20.9132
10656.9 22.5174
10657.0 24.8181
10657.1 22.6169
10657.3 21.1729
10657.4 20.8190
10657.7 20.7108
10658.2 20.8480
10659.3 21.2761
10661.5 22.2163
10665.9 24.2709
10674.6 29.1078
10692.1 42.7136
10709.5 64.4748
10727.0 99.4687
10751.0 175.386
10775.0 240.111
10799.0 210.065
10823.0 143.214
10851.4 89.2350
10865.7 72.3302
10872.8 65.6139
10876.3 62.6063
10878.1 61.1916
10879.0 60.5363
10879.4 60.3120
10879.7 60.4049
10879.8 60.7337
10879.9 62.0026
10880.0 64.1273
10880.1 61.8424
10880.3 60.1644
10880.4 59.6757
10880.7 59.2612
10881.4 58.7315
10882.6 57.7990
10885.1 56.0373
10890.1 52.7750
10900.1 47.0961
10920.1 38.3514
10960.0 27.3018
10999.9 20.8247
11019.9 18.5375
11029.9 17.5588
11034.9 17.1089
11037.4 16.9084
11038.6 16.8710
11039.3 17.0453
11039.6 17.6159
11039.7 18.8015
11039.8 20.3710
11039.9 23.4713
11039.9 27.3828
11040.0 30.2369
11040.1 27.3979
11040.1 23.4243
11040.2 20.0952
11040.3 18.6497
11040.4 17.5187
11040.8 16.9021
11041.4 16.6324
11042.7 16.4562
11045.3 16.2241
11050.6 15.8067
11061.0 15.0369
11081.9 13.6904
11123.7 11.5767
11207.3 8.77380
11290.9 6.99752
11374.6 5.75825
11541.8 4.09066
11709.0 2.94562
11709.0 2.94564
11709.1 2.94528
11709.1 2.94493
11709.2 2.94427
11709.5 2.94296
11709.9 2.94033
11710.8 2.93503
11712.6 2.92451
11716.1 2.90347
11723.2 2.86176
11737.4 2.77946
11765.7 2.61909
11822.5 2.31307
11935.9 1.74678
12049.4 1.22629
12106.1 0.981832
12134.4 0.866133
12148.6 0.819696
12155.7 0.838746
12157.5 0.880920
12159.3 1.01002
12160.2 1.18981
12161.0 1.66395
12161.5 2.27944
12161.9 3.74554
12162.1 5.40219
12162.4 8.85545
12162.5 12.1436
12162.6 17.7224
12162.7 27.9260
12162.8 48.7580
12162.9 76.8774
12163.0 97.0343
12163.1 77.0895
12163.2 49.0193
12163.3 35.5340
12163.3 26.9345
12163.4 16.6493
12163.6 11.2390
12163.7 8.13062
12163.9 4.93695
12164.2 3.43218
12164.7 2.09812
12165.1 1.56346
12166.1 1.13142
12167.1 0.964703
12169.0 0.833705
12170.9 0.780788
12178.7 0.703980
12194.2 0.631337
12225.2 0.512097
12287.1 0.301526
12349.1 0.134721
12380.1 0.0754115
12395.6 0.0537856
12411.0 0.0385214
12426.5 0.0305255
12442.0 0.0308489
12457.5 0.0407121
12473.0 0.0615362
12488.5 0.0949794
12504.0 0.142982
12519.5 0.207821
12535.0 0.292177
12565.9 0.532692
12596.9 0.897687
12627.9 1.43458
12643.4 1.78807
12651.1 1.99158
12655.0 2.10356
12657.0 2.17390
12657.9 2.25294
12658.4 2.42015
12658.6 2.79072
12658.8 3.39666
12658.9 5.48867
12659.0 8.76065
12659.1 5.48793
12659.2 3.42752
12659.4 2.79586
12659.6 2.44431
12660.2 2.31585
12661.2 2.30096
12663.3 2.35193
12667.4 2.48208
12675.7 2.76925
12692.2 3.43721
12725.3 5.24250
12758.5 7.94740
12791.6 12.0679
12824.7 18.4826
12857.8 28.7184
12890.9 45.4105
12924.0 72.7081
12971.5 137.316
13019.0 199.252
13066.5 183.338
13114.0 130.728
13165.8 88.1183
13217.6 62.7831
13269.4 47.4640
13321.2 37.6449
13372.9 30.9752
13424.7 26.2177
13528.3 19.9621
13631.9 16.0650
13735.4 13.3996
13839.0 11.4418
13864.9 11.0290
13890.8 10.6443
13903.7 10.4666
13916.7 10.3133
13923.2 10.2653
13929.6 10.2953
13932.9 10.4144
13934.5 10.5530
13936.1 10.8164
13937.7 11.3841
13938.5 11.9345
13939.3 12.8935
13940.2 14.7732
13940.6 16.4920
13941.0 19.2147
13941.4 24.1690
13941.8 33.8496
13942.0 42.6071
13942.2 56.6669
13942.4 80.4412
13942.6 123.494
13942.8 192.273
13943.0 237.407
13943.2 192.725
13943.4 123.792
13943.6 80.9624
13943.8 57.1164
13944.0 42.9899
13944.2 34.1762
13944.6 24.4101
13945.0 19.4828
13945.4 16.6781
13945.8 14.9367
13946.6 12.9802
13947.4 11.9634
13948.2 11.3664
13949.8 10.7240
13951.4 10.3978
13953.0 10.2045
13956.2 9.98522
13959.4 9.85859
13962.6 9.76999
13969.0 9.64007
13981.8 9.44398
13994.6 9.27445
14020.3 8.96153
14045.9 8.66664
14148.3 7.59241
14353.2 5.71522
14558.0 3.89480
14660.5 2.90829
14711.7 2.38174
14737.3 2.10974
14750.1 1.97204
14756.5 1.90365
14759.7 1.87282
14761.3 1.87002
14762.1 1.91055
14762.5 2.04734
14762.7 2.35334
14762.8 2.81351
14762.9 4.24733
14763.0 6.66215
14763.1 4.24499
14763.3 2.62377
14763.4 2.20676
14763.6 1.96529
14764.2 1.86156
14765.2 1.81884
14767.4 1.78687
14771.6 1.73823
14780.0 1.64478
14797.0 1.45814
14830.8 1.08626
14898.6 0.407693
14915.5 0.276090
14932.4 0.175424
14940.9 0.140751
14949.3 0.119378
14957.8 0.113886
14966.3 0.127440
14974.7 0.163875
14983.2 0.227687
14991.7 0.324594
15000.1 0.461133
15008.6 0.645913
15017.1 0.888661
15034.0 1.60230
15034.0 1.60334
15034.1 1.60706
15034.1 1.61026
15034.3 1.61667
15034.5 1.62954
15035.0 1.65555
15035.9 1.70862
15037.9 1.81905
15041.7 2.05806
15049.4 2.61814
15064.8 4.14776
15080.1 6.44604
15095.5 9.90485
15110.9 15.1581
15126.3 23.2053
15141.6 35.6257
15157.0 54.6877
15184.5 111.606
15212.0 172.996
15225.8 180.065
15239.5 168.623
15267.0 126.339
15293.9 92.2792
15320.8 70.0544
15347.8 55.6656
15374.7 45.9857
15401.6 39.1751
15428.5 34.1926
15482.3 27.4792
15536.2 23.2210
15590.0 20.3026
15697.7 16.5794
15805.3 14.3044
15913.0 12.7637
16128.3 10.7872
16343.6 9.54798
16559.0 8.67861
16774.3 8.02181
16828.1 7.88080
16881.9 7.74775
16935.8 7.62622
16949.2 7.60191
16962.7 7.59102
16969.4 7.60402
16976.1 7.66976
16979.5 7.77438
16982.9 8.07610
16984.6 8.48341
16985.4 8.87475
16986.2 9.55555
16987.1 10.8940
16987.5 12.1059
16987.9 14.0876
16988.3 17.6384
16988.5 20.5583
16988.8 24.8835
16989.0 31.6186
16989.2 42.7440
16989.4 62.3022
16989.6 98.2856
16989.8 154.029
16990.0 189.440
16990.2 154.482
16990.4 98.6376
16990.6 69.5017
16990.7 50.2303
16990.9 38.2228
16991.1 30.8306
16991.4 21.7368
16991.7 17.1263
16992.1 14.3594
16992.4 12.6692
16993.1 10.7323
16993.7 9.69740
16994.4 9.09669
16995.7 8.44685
16997.1 8.12159
16998.4 7.93734
