Mo-100(n,g) ENDF/B-VII.1
1238.91 0.00860705
1244.92 0.0148114
1247.92 0.0210472
1250.92 0.0325050
1252.42 0.0422331
1253.93 0.0571758
1255.43 0.0818682
1256.93 0.127076
1257.68 0.165333
1258.43 0.223867
1259.18 0.320322
1259.93 0.495618
1260.31 0.643382
1260.68 0.867902
1261.06 1.23430
1261.43 1.89302
1261.62 2.44171
1261.81 3.26841
1261.99 4.59791
1262.18 6.92077
1262.28 8.81452
1262.37 11.6028
1262.46 15.9480
1262.56 23.1529
1262.65 36.7257
1262.70 48.3904
1262.74 66.4604
1262.79 96.4058
1262.84 150.513
1262.86 195.914
1262.89 259.070
1262.91 351.880
1262.93 487.793
1262.97 781.739
1263.00 968.966
1263.04 772.810
1263.07 480.819
1263.11 291.160
1263.14 189.289
1263.18 130.631
1263.21 94.7771
1263.25 71.0422
1263.28 55.4494
1263.35 36.3344
1263.42 25.4551
1263.49 18.8711
1263.63 11.5001
1263.78 7.72718
1263.92 5.54442
1264.06 4.17019
1264.20 3.25514
1264.48 2.13508
1264.76 1.50734
1265.04 1.12066
1265.32 0.866498
1265.89 0.561615
1266.45 0.393648
1267.02 0.291070
1267.58 0.224081
1268.71 0.144577
1269.83 0.101039
1270.96 0.0746397
1272.09 0.0574345
1274.34 0.0371152
1276.59 0.0260298
1281.10 0.0149647
1285.61 0.00982595
1290.12 0.00703088
1299.13 0.00425758
1308.15 0.00299171
1317.16 0.00233147
1335.20 0.00179103
1353.23 0.00183599
1362.24 0.00211317
1371.26 0.00273325
1380.27 0.00417619
1384.78 0.00565815
1389.29 0.00840064
1391.54 0.0107350
1393.80 0.0143280
1396.05 0.0202729
1398.30 0.0311711
1399.43 0.0403969
1400.56 0.0545474
1401.69 0.0778693
1402.81 0.120413
1403.38 0.156297
1403.94 0.210990
1404.50 0.300743
1405.07 0.462707
1405.35 0.598169
1405.63 0.803233
1405.91 1.13518
1406.05 1.38417
1406.19 1.72213
1406.33 2.20476
1406.48 2.92230
1406.55 3.42370
1406.62 4.05541
1406.69 4.87872
1406.76 5.97926
1406.83 7.52166
1406.90 9.70382
1406.97 13.0379
1407.04 18.3033
1407.07 22.3205
1407.11 27.6029
1407.14 34.9321
1407.18 45.4580
1407.21 61.1907
1407.25 85.7705
1407.28 125.811
1407.32 191.917
1407.36 308.575
1407.40 383.814
1407.44 305.523
1407.48 191.898
1407.52 124.348
1407.55 84.0185
1407.59 59.5529
1407.62 44.3802
1407.70 26.7365
1407.77 17.8261
1407.84 12.6349
1407.91 9.44228
1408.05 5.81533
1408.20 3.93307
1408.34 2.83456
1408.48 2.13877
1408.63 1.67067
1408.91 1.09982
1409.20 0.778345
1409.48 0.579678
1409.77 0.448407
1410.34 0.291217
1410.91 0.204287
1411.49 0.151228
1412.06 0.116534
1413.20 0.0752850
1414.34 0.0526822
1415.49 0.0389724
1416.63 0.0300425
1418.92 0.0194846
1421.21 0.0137270
1423.49 0.0102432
1425.78 0.00797788
1430.36 0.00530673
1434.93 0.00385199
1439.51 0.00297325
1444.08 0.00240233
1453.23 0.00173131
1462.38 0.00136911
1480.68 0.00102026
1498.98 0.000879671
1517.28 0.000832164
1553.88 0.000902425
1590.48 0.00122376
1627.08 0.00222863
1645.38 0.00363768
1654.53 0.00504790
1663.68 0.00763251
1668.25 0.00982328
1672.83 0.0131900
1677.40 0.0187571
1681.98 0.0289668
1684.27 0.0376201
1686.55 0.0509018
1688.84 0.0728383
1691.13 0.112935
1692.27 0.146817
1693.42 0.198678
1694.56 0.283912
1695.70 0.438559
1696.27 0.568372
1696.85 0.765711
1697.42 1.08699
1697.99 1.66123
1698.28 2.13685
1698.56 2.84993
1698.85 3.98904
1699.13 5.97424
1699.42 9.90274
1699.56 13.4921
1699.71 19.4260
1699.85 30.2463
1699.92 39.3877
1699.99 52.9925
1700.06 75.0519
1700.13 112.319
1700.21 181.044
1700.28 313.975
1700.34 501.422
1700.40 625.970
1700.46 498.153
1700.53 311.435
1700.59 183.703
1700.66 116.589
1700.73 78.7092
1700.80 56.4787
1700.86 42.1432
1700.93 32.6836
1701.06 21.2264
1701.20 14.8158
1701.33 10.9352
1701.60 6.63532
1701.87 4.44068
1702.14 3.18133
1702.41 2.39018
1702.68 1.86112
1703.22 1.21894
1703.76 0.860291
1704.30 0.639179
1704.83 0.493807
1705.91 0.320081
1706.99 0.224299
1708.06 0.165956
1709.14 0.127837
1711.29 0.0826273
1713.45 0.0578925
1715.60 0.0429100
1717.76 0.0331623
1722.06 0.0216774
1726.37 0.0154589
1730.68 0.0117524
1734.99 0.00941407
1743.60 0.00698502
1752.22 0.00673581
1756.52 0.00803807
1760.83 0.0127973
1762.98 0.0198111
1765.14 0.0399867
1766.22 0.0680254
1766.75 0.0959821
1767.29 0.146733
1767.83 0.254418
1768.10 0.360161
1768.37 0.549841
1768.50 0.707671
1768.64 0.942865
1768.77 1.32222
1768.91 1.98021
1769.04 3.29875
1769.11 4.50132
1769.18 6.49676
1769.24 10.2326
1769.28 13.4110
1769.31 18.1048
1769.35 25.9322
1769.38 39.1677
1769.41 65.1366
1769.45 115.947
1769.47 186.873
1769.50 231.916
1769.53 184.174
1769.56 115.949
1769.58 79.7045
1769.60 56.4163
1769.62 41.3883
1769.64 31.3928
1769.68 19.6039
1769.72 13.2995
1769.77 9.57905
1769.81 7.21408
1769.89 4.52490
1769.97 3.08365
1770.06 2.24217
1770.14 1.69777
1770.22 1.33357
1770.39 0.883246
1770.56 0.627968
1770.73 0.469483
1770.89 0.364410
1771.23 0.238152
1771.56 0.168082
1772.23 0.0970726
1772.90 0.0636203
1773.56 0.0452406
1774.90 0.0267660
1777.57 0.0133703
1780.24 0.00859226
1785.59 0.00508589
1790.93 0.00380355
1801.62 0.00285174
1812.31 0.00255258
1833.69 0.00262360
1855.06 0.00335348
1865.75 0.00408403
1876.44 0.00525796
1887.13 0.00724181
1897.81 0.0109121
1903.16 0.0140264
1908.50 0.0188006
1913.85 0.0266555
1919.19 0.0409361
1921.86 0.0529242
1924.54 0.0711601
1927.21 0.100877
1929.88 0.154197
1931.22 0.198383
1931.88 0.227983
1932.55 0.264750
1933.22 0.311198
1933.89 0.371041
1934.22 0.407653
1934.56 0.449961
1934.89 0.499208
1935.22 0.556993
1935.56 0.625406
1935.89 0.707211
1936.23 0.806131
1936.56 0.927271
1936.89 1.07778
1937.23 1.26791
1937.56 1.51277
1937.90 1.83533
1938.23 2.27187
1938.56 2.88216
1938.90 3.76993
1939.23 5.12682
1939.57 7.33375
1939.90 11.2145
1940.07 14.3070
1940.23 18.6914
1940.40 25.0093
1940.57 34.0714
1940.83 54.5497
1941.10 68.1241
1941.37 54.4490
1941.63 34.0531
1941.86 22.4133
1942.09 15.3276
1942.32 10.9598
1942.55 8.15528
1943.00 4.96265
1943.46 3.31234
1943.91 2.35954
1944.37 1.76293
1945.28 1.08857
1946.19 0.737411
1947.11 0.532029
1948.02 0.401752
1948.93 0.314016
1950.75 0.206909
1952.58 0.146533
1954.40 0.109199
1956.23 0.0845191
1959.87 0.0549563
1963.52 0.0386030
1967.17 0.0286203
1970.82 0.0220835
1978.11 0.0143284
1985.41 0.0100805
1992.71 0.00750640
2000.00 0.00583216
2016.49 0.00369786
2032.98 0.00267530
2041.22 0.00243390
2049.47 0.00249170
2057.71 0.00408833
2061.83 0.0111862
2062.87 0.0185356
2063.90 0.0392123
2064.41 0.0676423
2064.93 0.146151
2065.18 0.251795
2065.44 0.533194
2065.57 0.896420
2065.64 1.23876
2065.70 1.80909
2065.76 2.90517
2065.80 3.84535
2065.83 5.31575
2065.86 7.78700
2065.89 12.3522
2065.91 16.1766
2065.92 21.8627
2065.94 30.5587
2065.96 44.7368
2065.98 70.9998
2066.00 89.3716
2066.02 71.0003
2066.04 44.6342
2066.07 27.4262
2066.09 17.7109
2066.11 12.1579
2066.13 8.78531
2066.15 6.61436
2066.18 5.14592
2066.22 3.35624
2066.26 2.35474
2066.31 1.74073
2066.39 1.06559
2066.48 0.715336
2066.57 0.514892
2066.74 0.302495
2067.10 0.140694
2067.45 0.0814658
2068.15 0.0377401
2068.85 0.0220582
2071.65 0.00661884
2077.26 0.00260839
2082.86 0.00179648
2088.47 0.00146902
2099.68 0.00116710
2110.89 0.00100880
2155.74 0.000722790
2200.59 0.000628883
2245.44 0.000641215
2290.29 0.000791541
2312.72 0.000972412
2335.14 0.00131959
2357.57 0.00208049
2368.78 0.00284715
2379.99 0.00425647
2385.60 0.00545293
2391.21 0.00729271
2396.81 0.0103364
2402.42 0.0159201
2405.22 0.0206517
2408.02 0.0279169
2410.83 0.0399093
2413.63 0.0618333
2415.03 0.0803534
2416.43 0.108669
2417.84 0.155213
2419.24 0.239628
2419.94 0.310437
2420.64 0.418016
2421.34 0.593019
2422.04 0.905583
2422.39 1.16456
2422.74 1.55128
2423.09 2.16995
2423.44 3.24269
2423.79 5.36477
2423.97 7.29156
2424.14 10.4622
2424.32 16.2041
2424.41 21.0134
2424.49 28.1395
2424.58 39.5546
2424.67 58.6354
2424.76 93.7455
2424.84 159.631
2424.92 255.526
2425.00 319.490
2425.08 255.502
2425.16 159.615
2425.21 115.367
2425.26 85.5853
2425.36 50.5885
2425.47 32.7717
2425.57 22.7664
2425.67 16.6673
2425.78 12.7010
2425.98 8.06790
2426.19 5.55542
2426.39 4.05340
2426.80 2.42966
2427.22 1.61461
2427.63 1.15081
2428.04 0.861449
2428.45 0.668924
2429.27 0.436548
2430.10 0.307205
2430.92 0.227903
2431.74 0.175857
2433.39 0.113806
2435.03 0.0797020
2436.68 0.0589610
2438.32 0.0454148
2441.61 0.0293799
2444.90 0.0206169
2448.19 0.0153122
2451.48 0.0118612
2458.07 0.00779416
2464.65 0.00558582
2477.81 0.00340600
2490.97 0.00242737
2504.14 0.00193546
2530.46 0.00160149
2556.79 0.00182485
2569.95 0.00222554
2583.11 0.00304224
2589.69 0.00375870
2596.28 0.00487310
2602.86 0.00672794
2609.44 0.0101369
2612.73 0.0130252
2616.02 0.0174558
2619.31 0.0247573
2622.60 0.0380678
2624.25 0.0492867
2625.89 0.0664025
2627.54 0.0944275
2629.18 0.145068
2630.01 0.187363
2630.83 0.251358
2631.65 0.354881
2632.47 0.538343
2632.89 0.689064
2633.09 0.789323
2633.30 0.912461
2633.50 1.06761
2633.71 1.26476
2633.91 1.52323
2634.12 1.86744
2634.32 2.34487
2634.53 3.02994
2634.74 4.06124
2634.94 5.70271
2635.04 6.92220
2635.15 8.56701
2635.25 10.8521
2635.35 14.1006
2635.46 19.0024
2635.56 26.6747
2635.66 39.1983
2635.76 59.6542
2635.88 95.4831
2636.00 119.047
2636.12 95.1522
2636.24 59.3935
2636.37 34.2077
2636.51 21.2138
2636.65 14.1734
2636.78 10.0759
2636.92 7.48275
2637.05 5.76224
2637.32 3.71085
2637.60 2.57893
2637.87 1.89573
2638.41 1.14609
2638.95 0.765848
2639.49 0.547825
2640.04 0.410973
2640.58 0.319812
2641.67 0.209353
2642.75 0.147731
2643.84 0.109866
2644.92 0.0849562
2647.09 0.0552667
2649.26 0.0389654
2651.43 0.0290964
2653.60 0.0227195
2657.94 0.0155103
2662.28 0.0127284
2664.45 0.0133080
2666.62 0.0178623
2667.71 0.0252770
2668.79 0.0471149
2669.34 0.0776279
2669.88 0.162805
2670.15 0.278877
2670.42 0.593245
2670.56 1.00739
2670.63 1.40096
2670.69 2.06710
2670.76 3.37709
2670.80 4.55183
2670.83 6.45493
2670.86 9.82073
2670.88 12.5527
2670.90 16.5482
2670.91 22.6631
2670.93 32.5199
2670.95 49.2405
2670.96 75.9858
2670.98 121.575
2671.00 151.969
2671.02 121.576
2671.04 75.9866
2671.05 46.7631
2671.07 30.3981
2671.09 20.9661
2671.11 15.2020
2671.13 11.4747
2671.14 8.94484
2671.18 5.91355
2671.22 4.15024
2671.25 3.09298
2671.32 1.89345
2671.39 1.27678
2671.46 0.919016
2671.61 0.541937
2671.89 0.254467
2672.17 0.148593
2672.74 0.0703746
2673.31 0.0422044
2674.45 0.0215721
2675.58 0.0141108
2680.13 0.00625808
2684.67 0.00433617
2689.22 0.00341621
2698.31 0.00245379
2707.40 0.00193566
2725.58 0.00139716
2743.76 0.00114241
2780.13 0.000966287
2816.49 0.00101397
2852.86 0.00126226
2889.22 0.00188162
2907.40 0.00251886
2925.58 0.00375152
2934.68 0.00494715
2943.77 0.00740976
2948.31 0.0101705
2952.86 0.0170411
2955.13 0.0260103
2957.40 0.0506520
2958.54 0.0843846
2959.11 0.117816
2959.68 0.178528
2960.24 0.307068
2960.53 0.433605
2960.81 0.661029
2961.10 1.13388
2961.24 1.58990
2961.38 2.39041
2961.45 3.03928
2961.52 3.99296
2961.59 5.47573
2961.66 7.96123
2961.73 12.5907
2961.77 16.6246
2961.81 22.6795
2961.84 32.9693
2961.88 50.9338
2961.89 65.9569
2961.91 87.8024
2961.93 120.238
2961.95 165.387
2961.97 266.421
2962.00 330.785
2962.03 266.421
2962.05 165.387
2962.08 104.212
2962.10 69.0429
2962.13 47.6215
2962.15 34.9165
2962.18 26.3041
2962.21 20.6576
2962.26 13.6552
2962.31 9.60635
2962.36 7.11468
2962.46 4.36279
2962.56 2.93379
2962.66 2.11338
2962.76 1.59075
2962.86 1.24376
2963.07 0.819532
2963.27 0.581452
2963.68 0.337875
2964.08 0.222203
2964.49 0.158397
2965.30 0.0942301
2966.92 0.0479836
2968.55 0.0320575
2971.79 0.0216700
2975.04 0.0194216
2981.53 0.0221646
2988.03 0.0314861
2991.27 0.0398445
2994.52 0.0526904
2997.77 0.0735938
2999.39 0.0892730
3001.01 0.110707
3001.83 0.124507
3002.64 0.141094
3003.45 0.161269
3004.26 0.186109
3005.07 0.217244
3005.88 0.256934
3006.70 0.308606
3007.51 0.377482
3008.32 0.472331
3009.13 0.607721
3009.94 0.810138
3010.75 1.13077
3011.16 1.36621
3011.57 1.68126
3011.97 2.11461
3012.38 2.72829
3012.78 3.63408
3013.19 5.02205
3013.60 7.22603
3014.00 10.7440
3014.50 17.1878
3015.00 21.4799
3015.50 17.1805
3016.00 10.7370
3016.48 6.70587
3016.97 4.40682
3017.45 3.06258
3017.94 2.23392
3018.42 1.69269
3018.90 1.32397
3019.87 0.869766
3020.84 0.613227
3021.80 0.454969
3023.74 0.278585
3025.67 0.187920
3027.61 0.135396
3029.54 0.102300
3031.47 0.0801385
3035.34 0.0532942
3039.21 0.0383848
3043.08 0.0293890
3046.95 0.0237287
3054.69 0.0182578
3058.55 0.0178714
3062.42 0.0196348
3066.29 0.0258451
3068.23 0.0328562
3070.16 0.0462185
3072.09 0.0754196
3073.06 0.104686
3074.03 0.158017
3074.99 0.270957
3075.48 0.382064
3075.96 0.580692
3076.20 0.745311
3076.45 0.992197
3076.69 1.38673
3076.93 2.07079
3077.17 3.42864
3077.29 4.66926
3077.41 6.72019
3077.53 10.4598
3077.59 13.6238
3077.65 18.3201
3077.72 25.9537
3077.78 38.8125
3077.84 62.4916
3077.90 108.192
3077.95 173.287
3078.00 215.399
3078.05 171.977
3078.11 107.170
3078.15 69.3965
3078.20 46.8786
3078.25 33.2273
3078.29 24.7178
3078.39 14.9724
3078.48 9.96765
3078.57 7.06566
3078.67 5.27653
3078.85 3.25734
3079.04 2.20305
3079.23 1.59093
3079.41 1.20265
3079.60 0.941152
3079.97 0.621240
3080.34 0.441080
3081.09 0.256297
3081.83 0.168052
3082.58 0.119261
3084.07 0.0698511
3085.56 0.0465303
3087.05 0.0336740
3090.03 0.0206464
3093.01 0.0144343
3096.00 0.0109472
3101.96 0.00728851
3107.92 0.00544006
3113.88 0.00433827
3125.81 0.00309358
3137.73 0.00241620
3149.66 0.00200230
3173.51 0.00157937
3197.36 0.00152136
3209.29 0.00166367
3221.21 0.00203512
3233.14 0.00295211
3245.06 0.00570904
3251.03 0.00961339
3256.99 0.0207579
3259.97 0.0362805
3261.46 0.0518020
3262.95 0.0801537
3264.44 0.140741
3265.19 0.200857
3265.93 0.309888
3266.31 0.401366
3266.68 0.540314
3267.05 0.766277
3267.42 1.16899
3267.61 1.50327
3267.80 2.00092
3267.98 2.79304
3268.17 4.16645
3268.36 6.88353
3268.45 9.33805
3268.54 13.3625
3268.63 20.6113
3268.68 26.6858
3268.73 35.5472
3268.77 49.7848
3268.82 73.0994
3268.87 115.826
3268.91 194.837
3268.96 312.486
3269.00 389.724
3269.04 312.482
3269.09 194.836
3269.12 133.237
3269.15 93.4500
3269.19 68.0763
3269.22 51.3588
3269.29 31.8344
3269.36 21.4934
3269.43 15.4296
3269.49 11.5921
3269.63 7.23290
3269.77 4.91965
3269.90 3.55932
3270.04 2.69316
3270.17 2.11179
3270.44 1.39396
3270.72 0.989454
3270.99 0.738489
3271.26 0.572184
3271.80 0.372187
3272.34 0.261355
3273.43 0.149263
3274.51 0.0964734
3275.60 0.0675313
3277.77 0.0384747
3282.11 0.0175029
3286.45 0.0100983
3295.14 0.00476775
3303.82 0.00288337
3321.19 0.00151744
3338.55 0.00102769
3355.92 0.000797156
3373.28 0.000673414
3408.02 0.000571900
3442.75 0.000594059
3477.48 0.000808790
3512.21 0.00195830
3529.58 0.00572837
3533.92 0.00916220
3538.26 0.0180932
3540.43 0.0297476
3542.60 0.0612248
3543.69 0.103653
3544.23 0.145403
3544.77 0.220635
3545.32 0.379257
3545.59 0.534399
3545.86 0.811876
3546.13 1.38794
3546.27 1.94117
3546.40 2.89838
3546.54 4.80902
3546.60 6.56088
3546.67 9.41247
3546.74 14.6923
3546.77 19.1340
3546.81 25.8668
3546.84 36.6907
3546.88 55.3988
3546.91 90.5036
3546.94 158.586
3546.97 252.856
3547.00 317.177
3547.03 252.855
3547.06 158.587
3547.08 113.552
3547.10 83.7483
3547.12 62.5677
3547.14 48.7126
3547.17 31.2374
3547.21 21.7459
3547.25 15.8281
3547.29 12.0911
3547.37 7.65420
3547.44 5.26989
3547.52 3.84665
3547.67 2.30774
3547.83 1.53885
3547.98 1.10094
3548.29 0.647345
3548.60 0.429899
3548.91 0.309659
3549.52 0.189584
3550.75 0.109652
3551.99 0.0965119
