Gd-157(n,tot) ENDF/B-VII.1
26.6020 10.9689
26.9883 9.74716
27.3745 9.04319
27.7607 8.56942
28.5331 7.94158
30.0779 7.20078
31.6228 6.72633
33.6698 6.26638
35.7168 5.90415
36.7403 5.75372
37.7637 5.64729
38.2755 5.64140
38.7872 5.74159
39.0431 5.90272
39.2990 6.27570
39.4269 6.64584
39.5549 7.29162
39.6828 8.54079
39.7468 9.64201
39.8107 11.3857
39.8866 15.1492
39.9246 18.4126
39.9625 23.4972
40.0005 31.9762
40.0384 47.3939
40.0574 60.0779
40.0764 78.5688
40.0953 106.135
40.1143 147.197
40.1422 234.447
40.1700 294.364
40.1979 238.529
40.2257 152.295
40.2565 92.2953
40.2873 60.4434
40.3181 42.8063
40.3489 32.3160
40.3797 25.6494
40.4105 21.1791
40.4721 15.7653
40.5337 12.7468
40.5953 10.8959
40.7184 8.83876
40.8416 7.78270
40.9648 7.17304
41.2112 6.55009
41.7039 6.21454
42.1966 6.46968
42.6893 7.52691
42.9357 8.73844
43.1821 11.0621
43.3052 13.0604
43.4284 16.1287
43.5516 21.1400
43.6748 30.0579
43.7980 48.0668
43.8596 64.7544
43.9211 92.6288
43.9519 114.081
43.9827 144.020
44.0135 187.449
44.0443 253.424
44.0751 359.727
44.1059 543.608
44.1213 687.734
44.1367 888.859
44.1521 1173.20
44.1675 1572.52
44.1938 2531.65
44.2200 3186.97
44.2463 2568.76
44.2725 1618.32
44.2900 1172.48
44.3074 867.867
44.3424 515.797
44.3773 337.320
44.4122 237.237
44.4471 176.167
44.4821 136.393
44.5519 89.5915
44.6218 64.2014
44.6916 48.9097
44.8313 32.1689
44.9710 23.6617
45.1107 18.7425
45.3901 13.5643
45.6695 11.0717
45.9489 9.76082
46.5078 8.94021
46.7872 9.24504
47.0666 10.1834
47.3460 12.1911
47.6254 16.3774
47.7651 20.1135
47.9048 25.9672
48.0445 35.6967
48.1143 43.0973
48.1842 53.2933
48.2541 67.8212
48.3239 89.4056
48.3938 123.268
48.4636 180.384
48.4985 224.692
48.5335 286.936
48.5684 377.922
48.6033 517.457
48.6382 745.017
48.6732 1145.20
48.6906 1463.83
48.7081 1914.31
48.7255 2561.37
48.7430 3486.56
48.7715 5634.12
48.8000 7116.04
48.8285 5754.04
48.8570 3635.70
48.8749 2687.18
48.8927 2022.49
48.9284 1231.01
48.9642 817.010
48.9999 579.881
49.0356 433.086
49.0713 336.399
49.1428 221.344
49.2142 158.162
49.2856 119.750
49.4285 77.2625
49.5714 55.3886
49.7143 42.5773
49.8571 34.3814
50.0000 28.7922
50.1187 25.3830
50.3749 20.3218
50.6310 17.0918
51.1433 13.2867
51.6556 11.1584
52.1679 9.81270
53.1925 8.22294
54.2171 7.37483
55.2417 7.10806
55.7540 7.35562
56.2663 8.22518
56.5225 9.15048
56.7786 10.7359
57.0348 13.5785
57.2909 19.0946
57.4190 23.8843
57.5471 31.2844
57.6751 43.4262
57.7392 52.5704
57.8032 65.0650
57.8673 82.6973
57.9313 108.584
57.9953 148.557
58.0594 214.488
58.0914 264.542
58.1234 333.482
58.1554 431.658
58.1874 577.137
58.2195 803.482
58.2515 1175.91
58.2835 1825.42
58.3155 2991.27
58.3478 4845.23
58.3800 6133.49
58.4123 4971.05
58.4445 3148.96
58.4808 1857.27
58.5172 1176.85
58.5535 802.158
58.5899 579.943
58.6262 438.999
58.6625 344.513
58.7352 230.066
58.8079 166.112
58.8806 126.773
59.0259 82.7527
59.1713 59.8379
59.3166 46.3140
59.4620 37.6144
59.6073 31.6557
59.8980 24.1807
60.1887 19.7882
60.4794 16.9503
60.7701 14.9879
61.3515 12.4777
61.9329 10.9529
62.5143 9.93242
63.0957 9.20682
63.9741 8.47902
64.4133 8.27531
64.8525 8.24861
65.2917 8.63461
65.5113 9.21681
65.7308 10.4580
65.8406 11.5852
65.9504 13.3724
66.0602 16.3778
66.1700 21.8769
66.2798 33.3139
66.3347 44.1636
66.3896 62.6621
66.4445 97.7130
66.4720 128.098
66.4994 175.422
66.5269 254.202
66.5543 397.041
66.5680 514.182
66.5818 684.350
66.5955 936.948
66.6092 1311.38
66.6296 2115.83
66.6500 2671.78
66.6704 2163.38
66.6908 1370.00
66.7033 1022.11
66.7157 775.978
66.7406 479.003
66.7655 321.607
66.7904 230.695
66.8152 174.052
66.8401 136.585
66.8899 91.8154
66.9397 67.1271
66.9895 52.0786
67.0890 35.3844
67.1885 26.7633
67.2881 21.7006
67.3876 18.4537
67.4872 16.2335
67.6863 13.4482
67.8854 11.8066
68.2836 9.99392
68.6818 9.02340
69.0799 8.41413
69.8763 7.66953
70.6727 7.20560
71.4691 6.86829
73.0618 6.36969
74.6546 5.98242
76.2473 5.65763
77.0437 5.52435
77.8401 5.43518
78.6365 5.46012
79.0346 5.57794
79.4328 5.85905
79.9286 6.75996
80.1765 7.76430
80.4244 9.68609
80.6723 13.8609
80.7963 17.9622
80.9202 25.1918
81.0442 39.5567
81.1061 52.6321
81.1681 74.0434
81.2301 112.366
81.2611 143.763
81.2921 190.007
81.3231 261.428
81.3540 377.786
81.3850 578.249
81.4160 932.569
81.4480 1505.90
81.4800 1903.70
81.5120 1543.11
81.5440 978.877
81.5662 703.749
81.5884 518.396
81.6106 393.785
81.6328 308.166
81.6772 203.781
81.7216 146.313
81.7660 112.081
81.8104 90.6352
81.8992 68.5533
81.9880 63.8286
82.0324 68.0044
82.0768 79.0715
82.1212 102.839
82.1656 155.063
82.1878 204.530
82.2100 286.195
82.2322 428.176
82.2544 681.070
82.2772 1089.55
82.3000 1373.10
82.3228 1115.12
82.3456 711.755
82.3653 477.103
82.3850 333.709
82.4047 244.946
82.4244 187.649
82.4639 121.797
82.5033 87.1874
82.5427 66.7971
82.5821 53.7390
82.6609 38.4482
82.7398 30.0328
82.8186 24.8150
82.9763 18.7885
83.1339 15.4541
83.2916 13.3528
83.6069 10.8678
83.9223 9.46095
84.2376 8.57141
84.8683 7.58831
85.4989 7.32196
85.8143 7.53947
86.1296 8.24616
86.4449 10.1288
86.6026 12.1352
86.7602 15.8336
86.9179 23.4984
86.9967 30.6986
87.0756 42.8151
87.1544 65.2745
87.1938 84.2882
87.2332 113.172
87.2727 159.622
87.2924 193.877
87.3121 239.615
87.3318 301.972
87.3515 388.525
87.3712 510.092
87.3909 679.684
87.4255 1099.08
87.4600 1391.31
87.4773 1318.57
87.4946 1129.08
87.5291 717.025
87.5642 445.734
87.5994 293.791
87.6345 206.145
87.6697 152.456
87.7048 117.615
87.7399 93.8637
87.8102 64.6058
87.8805 47.9904
87.9508 37.6558
88.0913 25.9696
88.2319 19.8199
88.3725 16.1591
88.6536 12.1460
88.9347 10.0629
89.2158 8.81276
89.7781 7.39545
90.3403 6.60580
90.9025 6.09073
92.0270 5.44179
93.1515 5.09151
93.7137 5.04728
94.2760 5.18219
94.8382 5.75308
95.1193 6.44182
95.4004 7.79076
95.6816 10.7566
95.8221 13.6881
95.9627 18.8826
96.1032 29.2856
96.1735 38.8377
96.2438 54.6386
96.3141 83.3565
96.3492 107.272
96.3844 143.099
96.4195 199.693
96.4546 294.963
96.4898 466.794
96.5249 789.255
96.5575 1268.70
96.5900 1596.85
96.6226 1288.37
96.6551 812.358
96.6812 552.210
96.7074 388.227
96.7335 284.115
96.7596 215.713
96.8119 135.953
96.8642 93.7179
96.9164 68.9024
96.9687 53.1577
97.0732 35.0952
97.1778 25.5340
97.2823 19.8732
97.4913 13.8058
97.7004 10.8441
97.9094 9.26738
98.3276 8.18184
98.7457 9.19564
98.9547 10.8886
99.1638 14.1956
99.2683 16.9390
99.3728 20.9400
99.4774 26.9895
99.5819 36.6025
99.6864 52.9733
99.7387 65.7406
99.7910 83.7375
99.8432 110.133
99.8955 150.795
99.9477 217.575
100.000 336.825
100.033 463.193
100.065 666.480
100.098 1010.12
100.130 1603.09
100.165 2590.75
100.200 3277.88
100.235 2665.52
100.270 1694.60
100.309 1010.04
100.348 644.519
100.386 441.358
100.425 320.121
100.464 242.890
100.503 190.951
100.580 127.825
100.658 92.4328
100.736 70.6009
100.891 46.0933
101.046 33.2767
101.201 25.6742
101.512 17.3666
101.822 13.0690
102.132 10.5102
102.753 7.73995
103.374 6.72137
103.684 6.97019
103.995 8.29764
104.150 9.78274
104.305 12.3512
104.383 14.3036
104.460 16.9479
104.538 20.5981
104.615 25.7605
104.693 33.2928
104.771 44.7329
104.848 63.0477
104.926 94.5259
104.965 119.251
105.003 154.290
105.042 205.908
105.081 285.709
105.120 416.777
105.159 648.936
105.178 834.533
105.197 1097.90
105.217 1477.46
105.236 2019.03
105.268 3310.49
105.300 4231.97
105.332 3448.81
105.364 2196.86
105.400 1310.82
105.436 840.129
105.471 578.874
105.507 422.837
105.543 323.234
105.579 256.068
105.650 174.079
105.722 127.812
105.794 99.0884
105.937 66.5846
106.080 49.4381
106.223 39.2349
106.510 28.2529
106.796 23.2351
106.939 22.1808
107.082 22.2667
107.226 24.3818
107.297 27.0245
107.369 31.9683
107.440 41.9101
107.476 50.8346
107.512 65.1100
107.548 89.6903
107.584 136.477
107.601 176.753
107.619 238.127
107.637 334.771
107.655 486.756
107.678 769.724
107.700 959.542
107.723 775.026
107.745 492.768
107.766 318.536
107.787 217.152
107.808 156.647
107.829 118.709
107.871 76.3966
107.913 54.9956
107.955 42.7272
107.997 35.0942
108.081 26.4537
108.166 21.9350
108.250 19.2849
108.418 16.5229
108.754 15.0077
109.091 16.2721
109.427 21.3581
109.595 27.0399
109.763 37.6316
109.932 59.7725
110.016 80.7532
110.100 116.430
110.184 183.709
110.226 241.851
110.268 331.795
110.310 481.044
110.352 748.885
110.373 966.710
110.394 1281.17
110.415 1744.27
110.436 2425.34
110.468 3925.57
110.500 4971.35
110.532 4016.82
110.564 2530.51
110.601 1458.88
110.639 909.630
110.676 613.192
110.713 440.209
110.750 331.258
110.788 258.798
110.862 171.846
110.937 123.618
111.011 94.1777
111.160 61.4467
111.309 44.5116
111.458 34.5694
111.757 23.8328
112.055 18.3795
112.353 15.2001
112.949 11.8775
113.545 10.6802
113.843 10.8276
114.142 11.8470
114.440 14.8219
114.589 18.0264
114.738 23.9080
114.887 36.0048
114.961 47.2766
115.036 66.1242
115.111 100.870
115.148 130.141
115.185 174.307
115.222 245.169
115.260 366.227
115.297 590.695
115.315 772.562
115.334 1025.48
115.367 1658.00
115.400 2096.74
115.433 1691.27
115.466 1065.16
115.487 785.131
115.508 589.983
115.549 359.015
115.591 238.922
115.632 170.405
115.674 128.105
115.716 100.301
115.799 67.3092
115.882 49.2053
115.965 38.2159
116.131 26.0841
116.298 19.8506
116.464 16.2212
116.797 12.3996
117.130 10.6432
117.462 9.90480
118.128 10.5596
118.460 12.1747
118.793 15.2817
119.126 21.1216
119.292 25.8657
119.458 32.6600
119.625 42.7078
119.791 58.1721
119.957 83.3539
120.124 127.538
120.207 162.962
120.290 214.092
120.373 291.217
120.456 414.088
120.540 625.186
120.623 1023.57
120.664 1363.58
120.706 1876.09
120.748 2671.26
120.789 3905.85
120.845 6350.78
120.900 8073.43
120.956 6570.46
121.012 4175.39
121.050 3020.14
121.088 2236.35
121.127 1702.96
121.165 1334.15
121.241 878.194
121.317 622.482
121.393 465.759
121.470 363.325
121.622 241.776
121.775 175.000
121.927 134.285
122.232 88.8645
122.537 65.1287
122.842 51.0045
123.147 41.8168
123.452 35.4438
124.062 27.2896
124.672 22.3547
125.283 19.0638
125.893 16.7112
127.049 13.6704
128.206 11.6288
130.520 8.87894
131.677 7.83276
132.833 6.93450
133.990 6.32172
134.279 6.31288
134.569 6.53734
134.713 6.91325
134.858 7.92078
134.930 9.15358
135.002 11.9906
135.039 15.0174
135.075 20.8486
135.093 25.9735
135.111 33.9398
135.129 46.8241
135.147 67.7674
135.169 105.443
135.190 131.141
135.212 106.764
135.233 69.4332
135.253 46.3038
135.274 32.9748
135.294 25.0767
135.314 20.1528
135.355 14.7021
135.396 11.9820
135.477 9.53145
135.558 8.56310
135.721 8.01373
135.883 8.16566
136.208 9.60371
136.534 12.9585
136.696 15.9493
136.859 20.5660
137.021 28.0650
137.184 41.2067
137.265 51.7792
137.346 67.1648
137.428 90.7612
137.509 129.540
137.590 200.087
137.631 259.264
137.672 348.570
137.712 492.487
137.753 741.376
137.793 1212.11
137.814 1603.72
137.834 2158.97
137.867 3426.23
137.900 4275.71
137.933 3419.90
137.966 2125.25
137.990 1477.80
138.014 1056.24
138.038 779.423
138.062 594.626
138.110 375.604
138.158 260.136
138.205 194.464
138.253 156.261
138.301 135.189
138.325 129.491
138.349 126.601
138.373 126.432
138.397 129.046
138.421 134.686
138.445 143.714
138.469 156.853
138.493 174.962
138.517 199.507
138.541 232.585
138.565 277.550
138.588 338.829
138.612 424.490
138.636 545.878
138.660 723.983
138.684 990.508
138.708 1400.22
138.732 2030.68
138.766 3372.72
138.800 4361.23
138.834 3603.57
138.868 2334.81
138.892 1690.41
138.916 1254.93
138.941 961.167
138.965 758.430
139.013 509.607
139.062 372.595
139.110 294.329
139.158 258.305
139.183 258.907
139.207 280.487
139.231 341.169
139.255 478.857
139.266 583.991
139.278 710.503
139.300 901.695
139.323 791.962
139.345 569.307
139.361 447.928
139.377 362.366
139.409 259.006
139.442 202.348
139.474 167.454
139.538 126.810
139.603 103.484
139.731 76.8632
139.860 61.5734
140.118 44.2025
140.375 34.4560
140.633 28.1807
140.890 23.8056
141.406 18.2179
141.921 15.5148
142.178 15.5651
142.436 17.6519
142.565 20.2461
142.693 24.8749
142.758 28.4353
142.822 33.2760
142.887 39.9607
142.951 49.3682
143.015 63.0121
143.080 83.4760
143.144 115.592
143.209 169.105
143.241 209.819
143.273 265.781
143.305 345.003
143.337 461.122
143.370 638.375
143.402 921.515
143.434 1393.95
143.466 2191.75
143.503 3621.51
143.540 4661.86
143.577 3842.40
143.614 2483.41
143.651 1583.24
143.688 1066.59
143.725 762.396
143.762 573.247
143.799 448.268
143.836 361.954
143.910 253.960
143.984 191.226
144.058 151.507
144.206 105.468
144.353 80.4462
144.501 65.1285
144.649 54.9429
144.797 47.7525
145.093 38.3506
145.389 32.5304
145.980 25.7633
146.572 22.0706
146.867 20.9356
147.163 20.3279
147.459 20.6812
147.607 21.6641
147.755 23.9211
147.902 29.2336
147.976 34.5615
148.050 43.9009
148.124 62.0493
148.161 78.0278
148.198 103.096
148.235 145.375
148.272 222.668
148.291 286.742
148.309 380.572
148.328 520.969
148.346 729.335
148.373 1172.17
148.400 1483.05
148.428 1207.60
148.455 770.392
148.486 462.643
148.517 300.501
148.547 210.517
148.578 157.092
148.609 122.946
148.640 100.032
148.701 72.0494
148.763 56.2741
148.824 46.4756
148.947 35.3528
149.070 29.4124
149.193 25.8046
149.439 21.7033
149.685 19.4349
149.931 17.9739
150.423 16.1324
150.914 14.9453
151.406 14.0616
152.390 12.7262
153.374 11.6640
153.866 11.1950
154.358 10.7926
154.849 10.5970
155.095 10.7395
155.341 11.3464
155.464 12.0326
155.587 13.2409
155.710 15.4433
155.833 19.7286
155.956 29.0672
156.018 38.1202
156.079 53.6385
156.110 65.8288
156.141 82.9740
156.171 108.147
156.202 146.539
156.233 208.816
156.248 254.902
156.264 316.100
156.279 400.014
156.294 515.537
156.310 678.400
156.325 903.469
156.353 1475.77
156.380 1888.80
156.408 1558.97
156.435 1009.38
156.467 600.159
156.499 385.618
156.531 267.834
156.563 197.973
156.596 153.557
156.628 123.667
156.692 87.2033
156.756 66.5947
156.820 53.7570
156.949 39.1281
157.077 31.3088
157.205 26.5708
157.334 23.4425
157.462 21.2436
157.719 18.3818
157.976 16.6108
158.489 14.5286
158.882 13.5587
159.274 12.8544
160.058 11.8673
160.842 11.1804
161.626 10.6775
162.410 10.3852
162.803 10.4015
163.195 10.6918
163.587 11.7033
163.783 12.8994
163.979 15.2388
164.175 20.3762
164.273 25.4134
164.371 34.2104
164.469 51.3416
164.518 66.5045
164.567 90.5654
164.616 131.578
164.665 208.368
164.690 273.268
164.714 370.297
164.739 519.359
164.763 749.018
164.797 1212.64
164.830 1540.00
164.864 1257.16
164.897 803.638
164.920 582.624
164.943 432.415
164.966 330.634
164.989 260.451
165.035 173.583
165.081 125.042
165.127 95.3312
165.173 75.9650
165.265 53.0379
165.356 40.4578
165.448 32.7982
165.632 24.2498
165.816 19.7723
165.999 17.0948
166.367 14.1110
166.734 12.5316
167.102 11.6856
167.285 11.6015
167.377 11.7541
167.469 12.2008
167.561 13.3312
167.607 14.4742
167.653 16.4589
167.699 20.2138
167.745 28.2358
167.768 35.9684
167.791 49.0227
167.814 72.7788
167.837 117.286
167.847 149.148
167.858 186.227
167.880 235.766
167.902 195.150
167.924 128.827
167.948 81.2966
167.972 55.9326
167.996 41.7057
168.021 33.2011
168.045 27.7241
168.069 24.0291
168.117 19.4835
168.166 16.8844
168.214 15.2547
168.311 13.3737
168.408 12.3564
168.505 11.7437
168.699 11.1357
168.893 11.1264
168.990 11.4443
169.087 12.2130
169.183 14.0122
169.232 15.7876
169.280 18.8370
169.329 24.5920
169.353 29.4917
169.377 36.9561
169.402 49.0200
169.426 69.6624
169.450 107.740
169.462 138.521
169.474 181.164
169.485 232.444
169.496 291.576
169.518 371.108
169.540 306.564
169.562 200.619
169.587 125.311
169.611 84.6409
169.635 61.8168
169.660 48.0864
169.684 39.2822
169.708 33.3310
169.757 26.0794
169.805 22.0090
169.854 19.5373
169.951 16.9160
170.145 15.5892
170.339 17.0452
170.533 22.2464
170.631 27.8464
170.728 37.9714
170.825 58.1722
170.873 76.3770
170.922 105.546
170.970 156.040
171.019 251.951
171.043 334.369
171.068 459.256
171.092 654.187
171.116 958.142
171.148 1555.11
171.180 1979.40
171.213 1616.50
171.245 1031.93
171.273 691.761
171.301 483.798
171.329 354.123
171.357 270.476
171.413 173.877
171.469 123.041
171.525 93.1541
171.580 74.0959
171.692 51.9929
171.804 40.0549
171.916 32.8148
172.139 24.7292
172.363 20.4575
172.587 17.8684
173.034 14.9222
173.481 13.2925
173.928 12.2451
174.823 10.9397
175.717 10.1517
176.164 9.91107
176.611 9.84375
177.059 10.1996
177.282 10.7838
177.506 12.0531
177.729 15.0222
177.841 18.0241
177.953 23.3507
178.065 33.8273
178.121 43.1505
178.177 57.9562
178.232 83.1340
178.260 102.707
178.288 129.928
178.316 169.175
178.344 227.016
178.372 314.539
178.400 447.001
178.420 576.113
178.440 725.783
178.480 925.939
178.500 882.205
178.521 759.561
178.561 488.225
178.601 311.527
178.641 210.647
178.682 151.502
178.722 114.860
178.762 90.7430
178.802 74.1448
178.882 53.4726
178.963 41.5394
179.043 34.0260
179.204 25.3744
179.365 20.7147
179.525 17.8787
179.847 14.6737
180.168 12.9349
180.489 11.8454
181.132 10.5447
181.775 9.84401
182.096 9.70093
182.417 9.82088
182.739 10.5977
182.900 11.6137
183.060 13.6766
183.221 18.3196
183.301 22.9337
183.382 31.0324
183.462 46.8628
183.502 60.8974
183.542 83.0738
183.582 120.815
183.623 190.722
183.643 249.387
183.663 336.301
183.683 468.261
183.703 667.669
183.731 1087.74
183.760 1388.67
183.789 1137.28
183.817 729.349
183.843 478.813
183.870 329.371
183.896 238.733
183.922 181.115
183.974 115.897
184.027 82.1466
184.079 62.5116
184.132 50.0784
184.236 35.7508
184.341 28.0547
184.446 23.4006
184.656 18.2111
184.865 15.4625
185.075 13.7873
185.494 11.8543
185.913 10.7511
186.332 10.0109
187.170 9.00777
188.009 8.29346
188.428 8.01498
188.847 7.83575
189.266 7.93524
189.476 8.27704
189.685 9.14104
189.895 11.3687
190.000 13.7535
190.104 18.1667
190.209 27.3175
190.262 35.8539
190.314 50.0377
190.366 75.7010
190.393 96.8306
190.419 128.002
190.445 176.063
190.471 254.005
190.497 386.942
190.524 617.618
190.552 1010.24
190.580 1292.01
190.608 1060.08
190.637 682.030
190.665 429.691
190.694 287.016
190.723 204.062
190.751 153.033
190.780 119.563
190.809 96.6786
190.866 68.1842
190.923 51.7951
190.981 41.5138
191.095 29.7221
191.210 23.3953
191.324 19.5683
191.554 15.2841
191.783 13.0149
192.012 11.6549
192.471 10.2918
192.700 10.1034
192.929 10.3171
193.159 11.1997
193.388 13.4576
193.503 15.6386
193.617 19.1811
193.732 25.2269
193.847 36.3048
193.904 45.4822
193.961 59.0282
194.019 80.0173
194.076 114.600
194.133 176.479
194.162 226.997
194.190 300.536
194.219 412.903
194.248 591.480
194.276 890.478
194.305 1396.36
194.338 2289.03
194.370 2933.14
194.403 2404.91
194.435 1541.81
194.455 1158.17
194.475 885.293
194.515 554.351
194.554 377.577
194.594 274.841
194.634 210.165
194.674 167.058
194.753 115.036
194.833 85.8799
194.912 67.8668
