Cd-110(n,tot) ENDF/B-VII.1
368.236 3.48069
368.469 3.80886
368.701 4.53262
368.817 5.21066
368.933 6.30861
369.049 8.19170
369.165 11.6931
369.194 13.0260
369.223 14.6343
369.252 16.6016
369.281 19.0365
369.296 20.4851
369.311 22.1027
369.325 23.9282
369.340 25.9971
369.369 31.0476
369.398 37.7354
369.427 46.8478
369.456 59.5456
369.485 77.9291
369.514 105.714
369.543 150.166
369.572 225.381
369.586 283.078
369.601 361.993
369.615 470.925
369.630 620.240
369.657 1014.57
369.684 1296.21
369.711 1061.61
369.738 680.855
369.770 398.742
369.802 253.014
369.834 173.586
369.866 126.730
369.897 97.0724
369.929 77.1911
369.993 53.0563
370.056 39.5018
370.120 31.1082
370.247 21.6208
370.374 16.6078
370.502 13.6062
370.629 11.6489
370.756 10.2912
371.011 8.55982
371.265 7.52285
371.519 6.84233
371.774 6.36603
372.283 5.74972
372.791 5.37257
373.300 5.11999
373.809 4.93985
374.827 4.70106
375.844 4.55051
376.862 4.44710
377.880 4.37171
379.915 4.26895
381.950 4.20192
383.986 4.15445
386.021 4.11883
390.092 4.06835
394.163 4.03360
398.233 4.00764
402.304 3.98709
410.445 3.95563
418.587 3.93160
434.869 3.89461
451.152 3.86495
467.435 3.83887
483.717 3.81480
491.859 3.80371
495.929 3.79932
497.965 3.79855
500.000 3.80233
500.901 3.80974
501.351 3.81775
501.801 3.83286
502.251 3.86564
502.477 3.89826
502.702 3.95723
502.814 4.00638
502.927 4.08051
503.039 4.19984
503.152 4.40974
503.208 4.58048
503.265 4.83210
503.321 5.22468
503.377 5.88445
503.433 7.12388
503.462 8.19593
503.490 9.85825
503.518 12.6419
503.546 17.7066
503.560 21.9118
503.574 28.0385
503.588 37.3141
503.602 51.1563
503.622 79.7009
503.642 98.6227
503.662 79.5472
503.682 51.1545
503.700 34.1355
503.718 24.1173
503.737 18.1088
503.755 14.3455
503.791 10.1265
503.827 7.98355
503.864 6.75985
503.900 5.99928
503.972 5.14552
504.045 4.70331
504.118 4.44613
504.190 4.28340
504.263 4.17399
504.408 4.04054
504.553 3.96543
504.844 3.88819
505.134 3.85119
505.425 3.83056
506.006 3.80932
507.168 3.79283
508.329 3.78592
510.653 3.77881
512.977 3.77417
517.624 3.76657
522.272 3.75956
540.862 3.73213
578.041 3.67364
615.221 3.60452
624.516 3.58468
633.811 3.56370
638.458 3.55303
643.106 3.54319
645.430 3.53988
647.753 3.54159
648.915 3.54944
649.496 3.55885
650.077 3.57731
650.658 3.61842
650.949 3.65992
651.239 3.73557
651.384 3.79907
651.529 3.89533
651.675 4.05137
651.820 4.32886
651.893 4.55699
651.965 4.89596
652.038 5.43158
652.110 6.35041
652.183 8.12393
652.219 9.70155
652.256 12.2357
652.292 16.6628
652.328 25.3447
652.346 33.1086
652.364 45.3130
652.383 65.6241
652.401 99.6170
652.421 157.522
652.441 195.907
652.462 157.206
652.482 99.6024
652.495 72.8399
652.509 54.5789
652.535 33.5241
652.562 22.8843
652.589 16.9379
652.616 13.3247
652.643 10.9805
652.696 8.24239
652.750 6.76635
652.803 5.88492
652.857 5.31761
652.910 4.93201
653.018 4.45497
653.125 4.18320
653.232 4.01359
653.339 3.90085
653.553 3.76471
653.768 3.68869
653.982 3.64187
654.196 3.61091
654.625 3.57355
655.053 3.55246
655.910 3.53001
656.768 3.51816
657.625 3.51051
659.339 3.50023
662.767 3.48589
666.196 3.47349
673.053 3.44895
679.910 3.42289
693.624 3.36332
707.338 3.28973
721.053 3.19516
734.767 3.06755
741.624 2.98501
748.481 2.88502
751.909 2.82776
753.624 2.79792
755.338 2.76869
757.052 2.74409
757.909 2.73739
758.766 2.74092
759.195 2.75071
759.624 2.77113
760.052 2.81142
760.481 2.89339
760.695 2.96592
760.909 3.07917
761.124 3.26733
761.338 3.60939
761.445 3.89512
761.552 4.32550
761.659 5.01756
761.766 6.23020
761.874 8.65287
761.927 10.8862
761.981 14.6041
762.034 21.4885
762.061 27.3402
762.088 36.2621
762.115 50.8569
762.141 76.6236
762.168 126.565
762.182 169.003
762.195 229.607
762.216 366.358
762.237 457.026
762.258 365.641
762.279 229.571
762.298 150.926
762.316 103.476
762.335 74.4392
762.353 55.9777
762.390 34.9385
762.426 24.1425
762.463 17.9092
762.500 14.0241
762.573 9.63657
762.647 7.35075
762.720 6.01599
762.794 5.16785
762.867 4.59699
763.014 3.89811
763.161 3.50240
763.308 3.25607
763.455 3.09176
763.749 2.89135
764.042 2.77641
764.336 2.70262
764.630 2.65102
765.218 2.58188
765.805 2.53493
766.980 2.46679
768.156 2.41091
769.331 2.35820
771.681 2.25071
776.382 1.99897
781.083 1.66510
783.434 1.45434
785.784 1.20762
788.135 0.926178
790.485 0.639688
791.660 0.531788
792.248 0.504461
792.836 0.509487
793.423 0.565785
793.717 0.622039
794.011 0.703846
794.305 0.818243
794.599 0.974457
794.892 1.18473
795.186 1.46551
795.480 1.83935
795.774 2.33699
796.068 3.00222
796.361 3.89785
796.655 5.11635
796.949 6.79764
797.243 9.16038
797.537 12.5596
797.830 17.5987
798.124 25.3635
798.418 37.9511
798.712 59.7999
799.006 101.521
799.153 137.569
799.299 193.128
799.446 283.728
799.593 442.050
799.740 741.163
799.814 988.414
799.887 1336.43
800.016 2216.11
800.145 2869.34
800.274 2375.77
800.402 1536.08
800.496 1097.29
800.591 804.588
800.685 609.586
800.779 476.470
800.968 314.230
801.156 224.209
801.345 169.348
801.533 133.497
801.910 90.8797
802.287 67.3039
802.665 52.7866
803.042 43.1431
803.419 36.3684
804.173 27.6219
804.927 22.3238
805.681 18.8243
806.435 16.3653
807.943 13.1740
809.452 11.2171
810.960 9.90640
812.468 8.97228
815.485 7.73656
818.501 6.96174
820.010 6.67649
821.518 6.44406
822.272 6.35144
822.649 6.31569
823.026 6.29417
823.403 6.30508
823.592 6.33920
823.780 6.41895
823.969 6.60852
824.063 6.80066
824.157 7.14355
824.252 7.83420
824.299 8.46973
824.346 9.52485
824.393 11.4617
824.417 13.0909
824.440 15.5456
824.464 19.4986
824.487 26.2748
824.511 38.9757
824.534 63.8400
824.554 98.4877
824.575 121.572
824.595 98.4813
824.615 63.8287
824.637 39.5580
824.660 26.9187
824.683 20.0249
824.706 15.9713
824.728 13.4203
824.751 11.7228
824.796 9.68631
824.842 8.56293
824.887 7.87969
824.978 7.12624
825.069 6.73934
825.159 6.51301
825.341 6.26772
825.523 6.13940
825.704 6.05983
826.067 5.96163
826.430 5.89737
826.793 5.84744
827.519 5.76667
828.972 5.63657
830.424 5.52635
833.328 5.34091
836.233 5.18830
842.042 4.94944
847.851 4.76929
859.469 4.50986
871.087 4.32201
882.705 4.16351
888.514 4.08462
894.323 3.99829
900.132 3.89363
903.036 3.82798
905.941 3.74679
908.845 3.64058
910.298 3.57336
911.750 3.49343
913.202 3.39990
913.928 3.35076
914.654 3.30780
915.380 3.29515
915.744 3.32400
916.107 3.41651
916.470 3.67417
916.651 3.95694
916.833 4.49008
917.014 5.63134
917.105 6.74251
917.196 8.69103
917.287 12.5701
917.332 16.1229
917.377 21.9869
917.423 32.7054
917.445 41.6881
917.468 55.2495
917.491 76.9286
917.513 114.099
917.536 183.043
917.559 316.684
917.578 505.827
917.598 631.160
917.618 504.785
917.637 316.656
917.651 225.939
917.664 165.505
917.678 124.673
917.692 96.8756
917.719 62.8772
917.746 44.1148
917.773 32.8089
917.800 25.5153
917.854 17.0291
917.908 12.4838
917.963 9.77302
918.071 6.83806
918.179 5.35820
918.288 4.50341
918.504 3.59046
918.721 3.12505
918.938 2.85197
919.371 2.61099
919.588 2.63965
919.805 2.83898
920.022 3.37067
920.130 3.87023
920.238 4.64313
920.292 5.18215
920.347 5.86338
920.401 6.73181
920.455 7.85071
920.509 9.31088
920.563 11.2460
920.618 13.8585
920.672 17.4578
920.726 22.5729
920.780 30.0808
920.834 41.5783
920.888 60.1228
920.943 92.3384
920.970 117.738
920.997 153.659
921.024 206.050
921.051 284.949
921.078 407.028
921.105 595.753
921.143 989.657
921.180 1283.59
921.218 1066.38
921.255 692.042
921.294 437.306
921.332 293.166
921.370 208.877
921.409 156.838
921.447 122.627
921.486 99.1309
921.563 69.7335
921.640 52.7186
921.716 41.9434
921.870 29.4685
922.024 22.7014
922.178 18.5655
922.332 15.8223
922.485 13.8916
922.793 11.3861
923.101 9.85281
923.408 8.82883
923.716 8.10135
924.331 7.14307
924.946 6.54418
925.561 6.13627
926.177 5.84121
927.407 5.44352
928.637 5.18793
929.868 5.00957
931.098 4.87772
933.559 4.69491
936.020 4.57306
938.481 4.48507
940.941 4.41785
945.863 4.32019
950.784 4.25088
960.628 4.15466
970.471 4.08702
980.314 4.03401
1000.00 3.95047
1029.38 3.84999
1058.76 3.75358
1073.45 3.69752
1080.79 3.66376
1088.14 3.62224
1095.48 3.56540
1099.15 3.52576
1102.83 3.47159
1104.66 3.43541
1106.50 3.38947
1108.34 3.32846
1110.17 3.24246
1111.09 3.18439
1112.01 3.11078
1112.93 3.01444
1113.84 2.88364
1114.30 2.79981
1114.76 2.70005
1115.22 2.58277
1115.68 2.45424
1115.91 2.39603
1116.14 2.36089
1116.37 2.38983
1116.60 2.59485
1116.71 2.85449
1116.83 3.33793
1116.94 4.25965
1117.00 5.01289
1117.06 6.10059
1117.11 7.75035
1117.14 8.88412
1117.17 10.2564
1117.20 12.0616
1117.23 14.3979
1117.26 17.4756
1117.29 21.4495
1117.32 27.0890
1117.34 35.0856
1117.37 46.8341
1117.40 64.0902
1117.43 92.7436
1117.46 139.797
1117.47 178.654
1117.49 228.509
1117.50 296.924
1117.52 390.247
1117.54 657.487
1117.57 851.397
1117.58 815.499
1117.60 702.348
1117.63 457.923
1117.64 339.793
1117.66 257.461
1117.70 160.056
1117.73 109.226
1117.77 79.9941
1117.81 61.7565
1117.84 49.6253
1117.91 35.1053
1117.98 26.7965
1118.06 21.6852
1118.20 15.7802
1118.34 12.5966
1118.48 10.6519
1118.63 9.35974
1118.77 8.44752
1119.06 7.25447
1119.34 6.52203
1119.63 6.02931
1119.92 5.67696
1120.49 5.20838
1121.06 4.91333
1121.63 4.71077
1122.20 4.56330
1123.35 4.36290
1124.49 4.23314
1125.64 4.14215
1126.78 4.07485
1129.07 3.98245
1130.22 3.95053
1131.36 3.92676
1132.51 3.91376
1133.65 3.92637
1134.22 3.96404
1134.51 4.00640
1134.80 4.08693
1135.08 4.26106
1135.23 4.43278
1135.37 4.73924
1135.44 4.99320
1135.51 5.36574
1135.58 5.96269
1135.65 6.97087
1135.73 8.94094
1135.76 10.6960
1135.80 13.4186
1135.83 18.2721
1135.87 27.7588
1135.89 36.1768
1135.91 49.4100
1135.92 71.1046
1135.94 104.559
1135.96 165.905
1135.98 203.961
1136.00 162.789
1136.02 104.537
1136.04 77.6075
1136.05 58.8624
1136.07 36.7430
1136.10 25.3037
1136.13 18.8154
1136.15 14.8339
1136.18 12.2325
1136.23 9.16955
1136.28 7.51151
1136.33 6.51696
1136.44 5.44346
1136.54 4.89750
1136.65 4.58540
1136.75 4.39028
1136.85 4.26110
1137.06 4.10260
1137.27 4.01360
1137.68 3.92036
1138.10 3.87375
1138.51 3.84600
1139.34 3.81369
1141.00 3.77984
1142.66 3.75840
1145.98 3.72678
1149.30 3.70153
1155.93 3.65977
1162.57 3.62405
1175.84 3.56012
1189.11 3.49859
1215.66 3.36445
1222.30 3.32619
1228.93 3.28546
1235.57 3.24418
1237.23 3.23606
1238.89 3.23450
1239.72 3.24293
1240.55 3.27752
1240.96 3.33013
1241.17 3.38357
1241.38 3.48029
1241.58 3.68383
1241.69 3.88090
1241.79 4.22302
1241.89 4.91271
1241.95 5.55026
1242.00 6.59059
1242.05 8.54705
1242.08 10.2138
1242.10 12.7724
1242.13 16.9590
1242.15 24.3822
1242.18 38.8503
1242.19 51.1936
1242.20 67.4009
1242.23 107.335
1242.25 132.431
1242.27 105.282
1242.29 67.3752
1242.31 43.9508
1242.32 30.3217
1242.34 22.2185
1242.36 17.3676
1242.40 11.6328
1242.44 8.80529
1242.47 7.14718
1242.51 6.14500
1242.59 5.00220
1242.66 4.41132
1242.74 4.06715
1242.89 3.70449
1243.04 3.52488
1243.18 3.42397
1243.48 3.31889
1243.78 3.26762
1244.08 3.23822
1244.68 3.20616
1245.88 3.17662
1247.07 3.15970
1249.47 3.13422
1251.86 3.11120
1256.64 3.06469
1261.43 3.01489
1271.00 2.90067
1280.57 2.75982
1290.14 2.58045
1299.71 2.34342
1304.49 2.19426
1309.28 2.01919
1311.67 1.92274
1312.87 1.87429
1314.06 1.82917
1315.26 1.79664
1315.86 1.79381
1316.46 1.81432
1317.05 1.89437
1317.35 1.98980
1317.65 2.17592
1317.80 2.33763
1317.95 2.58496
1318.10 2.99296
1318.25 3.71823
1318.32 4.31868
1318.40 5.21335
1318.47 6.62830
1318.55 9.01245
1318.62 13.6454
1318.66 17.8174
1318.70 24.3101
1318.74 35.8885
1318.77 57.7046
1318.79 77.3614
1318.81 106.126
1318.83 154.920
1318.85 229.657
1318.87 364.098
1318.89 452.725
1318.91 364.058
1318.94 229.603
1318.95 168.643
1318.96 126.176
1318.99 77.3119
1319.02 51.5174
1319.04 36.6758
1319.07 27.4754
1319.10 21.4194
1319.15 14.2351
1319.21 10.3171
1319.26 7.95485
1319.37 5.37526
1319.48 4.07238
1319.58 3.32329
1319.69 2.85236
1319.80 2.53621
1320.02 2.14875
1320.23 1.92628
1320.45 1.78406
1320.66 1.68546
1321.10 1.55577
1321.53 1.47051
1322.39 1.35299
1323.26 1.26242
1324.12 1.18123
1325.85 1.02563
1329.31 0.707315
1332.76 0.398163
1334.49 0.289672
1335.36 0.267525
1336.22 0.283420
1337.09 0.358851
1337.52 0.428797
1337.95 0.527839
1338.38 0.663768
1338.81 0.846745
1339.25 1.09017
1339.68 1.41194
1340.11 1.83736
1340.54 2.39776
1341.41 4.13149
1341.84 5.46720
1342.27 7.29134
1342.70 9.82516
1343.13 13.4213
1343.57 18.6657
1344.00 26.5824
1344.43 39.0762
1344.86 59.9757
1345.29 97.7772
1345.51 128.702
1345.73 173.883
1345.94 242.467
1346.16 351.088
1346.37 530.178
1346.59 829.935
1346.85 1396.77
1347.11 1831.77
1347.37 1526.73
1347.63 991.891
1347.80 742.363
1347.96 566.369
1348.29 355.572
1348.62 243.697
1348.96 178.602
1349.29 137.545
1349.62 110.154
1350.28 76.7951
1350.94 57.8670
1351.61 46.0289
1352.93 32.3935
1354.26 25.0003
1355.58 20.4631
1356.91 17.4359
1358.23 15.2928
1360.88 12.4828
1363.53 10.7423
1366.18 9.56632
1368.83 8.72284
1374.13 7.59789
1379.43 6.88475
1384.72 6.39334
1390.02 6.03439
1400.62 5.54486
1411.22 5.22585
1421.82 5.00053
1432.42 4.83211
1453.61 4.59483
1474.81 4.43293
1517.20 4.21804
1559.59 4.07213
1601.99 3.95724
1644.38 3.85647
1665.57 3.80853
1676.17 3.78595
1681.47 3.77970
1682.80 3.78263
1684.12 3.79640
1684.78 3.81805
1685.45 3.88100
1685.78 3.96762
1685.94 4.05293
1686.11 4.20425
1686.27 4.51671
1686.36 4.81406
1686.44 5.31976
1686.52 6.31436
1686.56 7.22174
1686.60 8.65993
1686.65 11.2790
1686.67 13.4275
1686.69 16.4182
1686.71 21.2316
1686.73 28.6242
1686.75 41.8592
1686.77 64.0921
1686.79 101.033
1686.81 124.469
1686.83 101.035
1686.85 64.0939
1686.87 46.2982
1686.89 34.6233
1686.90 26.8386
1686.92 21.5233
1686.95 15.0802
1686.98 11.5405
1687.01 9.35855
1687.04 8.00844
1687.10 6.43824
1687.16 5.58760
1687.22 5.09136
1687.34 4.55216
1687.46 4.28402
1687.58 4.13164
1687.82 3.97425
1688.30 3.85565
1688.79 3.81198
1689.75 3.77866
1690.72 3.76539
1692.65 3.75297
1694.59 3.74572
1702.32 3.72520
1717.78 3.68848
1733.24 3.65153
1748.70 3.61377
1764.16 3.57546
1779.62 3.53827
1787.35 3.52210
1795.08 3.51166
1798.95 3.51216
1802.81 3.52400
1804.74 3.54178
1806.68 3.58688
1807.64 3.64257
1808.13 3.69435
1808.61 3.78395
1809.09 3.96448
1809.33 4.13658
1809.57 4.43700
1809.70 4.68296
1809.82 5.04871
1809.94 5.62911
1810.06 6.62525
1810.18 8.60702
1810.24 10.4438
1810.30 13.4528
1810.36 19.1210
1810.39 23.8820
1810.42 31.1846
1810.45 43.1384
1810.48 64.3936
1810.51 106.148
1810.53 142.163
1810.54 196.878
1810.56 310.336
1810.59 387.260
1810.61 307.733
1810.63 193.507
1810.65 133.250
1810.67 95.6612
1810.68 70.1040
1810.70 54.1491
1810.74 34.7937
1810.77 24.5270
1810.81 18.5094
1810.84 14.7068
1810.91 10.4222
1810.98 8.14109
1811.05 6.82416
1811.12 5.97734
1811.19 5.41699
1811.33 4.73152
1811.47 4.34974
1811.61 4.11703
1811.74 3.96570
1812.02 3.78877
1812.30 3.69565
1812.86 3.60916
1813.41 3.57555
1813.97 3.56294
1815.08 3.56417
1816.20 3.58328
1817.31 3.61573
1819.53 3.73320
1820.65 3.83695
1821.76 3.99862
1822.87 4.26778
1823.99 4.76085
1824.54 5.17742
1825.10 5.81147
1825.66 6.84839
1826.21 8.70689
1826.49 10.2526
1826.77 12.5649
1827.05 16.2609
1827.32 22.7050
1827.60 35.4590
1827.74 47.1102
1827.88 66.3657
1828.02 101.457
1828.09 131.091
1828.16 175.149
1828.23 246.564
1828.30 367.071
1828.37 593.620
1828.44 1028.25
1828.50 1652.85
1828.56 2061.79
1828.62 1642.44
1828.68 1029.22
1828.72 755.241
1828.75 564.692
1828.83 339.721
1828.91 223.196
1828.98 157.005
1829.06 116.334
1829.13 89.7346
1829.29 58.5240
1829.44 41.4658
1829.59 31.2833
1829.89 20.1558
1830.20 14.5461
1830.50 11.3486
1830.80 9.34912
1831.10 8.01603
1831.71 6.40214
1832.32 5.50177
1832.92 4.94652
1833.53 4.58073
1834.74 4.14160
1835.96 3.89702
1837.17 3.74586
1838.38 3.64517
1840.81 3.52126
1843.23 3.44848
1845.66 3.39999
1848.08 3.36449
1852.94 3.31311
1857.79 3.27420
1867.49 3.20952
1877.19 3.14891
1886.89 3.08619
1906.30 2.94265
1925.70 2.75560
1935.41 2.63384
1945.11 2.47987
1954.81 2.27019
1959.66 2.12866
1964.51 1.94388
1969.36 1.68363
1971.79 1.50511
1974.22 1.27439
1975.43 1.13231
1976.64 0.968880
1977.85 0.785609
1979.07 0.602090
1979.67 0.533390
1980.28 0.518266
1980.89 0.635909
1981.19 0.799337
1981.49 1.09420
1981.80 1.61557
1981.95 2.01145
1982.10 2.53795
1982.25 3.25441
1982.40 4.22911
1982.55 5.59588
1982.71 7.52836
1982.86 10.3746
1983.01 14.6582
1983.16 21.4953
1983.31 32.9235
1983.46 53.9142
1983.54 71.2609
1983.61 96.4365
1983.69 135.523
1983.77 198.393
1983.84 304.176
1983.92 482.522
1984.00 810.281
1984.09 1063.67
1984.18 893.715
1984.26 584.872
1984.33 423.233
1984.39 315.238
1984.45 241.002
1984.51 190.516
1984.63 127.668
1984.76 92.3065
1984.88 70.5503
1985.00 56.2098
1985.25 39.0039
1985.49 29.3835
1985.74 23.4044
1985.99 19.4003
1986.23 16.5661
1986.72 12.8735
1987.22 10.6097
1987.71 9.09821
1988.20 8.02727
1989.18 6.61510
1990.17 5.73361
1991.15 5.13119
1992.13 4.69364
1994.10 4.09599
1996.07 3.70128
2000.00 3.19290
2004.14 2.84130
2008.27 2.57045
2016.54 2.11715
2024.81 1.67579
2033.09 1.18179
2037.22 0.904869
2041.36 0.613108
2045.49 0.335389
2047.56 0.228032
2048.60 0.192396
2049.63 0.175865
2050.66 0.186429
2051.70 0.235551
2052.73 0.339783
2053.25 0.419772
2053.76 0.523503
2054.80 0.823405
2055.83 1.29612
2056.87 2.03176
2057.90 3.17755
2058.93 4.99160
2059.97 7.93896
2061.00 12.9273
2062.04 21.8872
2062.55 29.0954
2063.07 39.4310
2063.59 54.7619
2064.10 78.4686
2064.62 117.052
2065.14 183.835
2065.65 307.460
2066.17 545.248
2066.66 924.927
2067.15 1224.81
2067.64 1036.41
2068.13 683.581
2068.65 430.787
2069.18 289.048
2069.70 206.944
2070.22 156.265
2070.75 122.988
2071.27 100.085
2072.32 71.3479
2073.36 54.5698
2074.41 43.8625
2076.50 31.3015
2078.60 24.3683
2080.69 20.0619
2082.78 17.1632
2084.87 15.0952
2089.06 12.3648
2093.25 10.6587
2095.34 10.0296
2097.43 9.50765
2098.48 9.28521
2099.53 9.10289
2100.05 9.04816
2100.57 9.08212
2100.83 9.21338
2100.96 9.36407
2101.09 9.64637
2101.23 10.2456
2101.29 10.8226
2101.36 11.7958
2101.42 13.6861
2101.46 15.3522
2101.49 17.8959
2101.52 22.3510
2101.55 30.4296
2101.57 37.7495
2101.59 48.1829
2101.60 64.2860
2101.62 90.8283
2101.64 140.328
2101.66 172.906
2101.68 140.401
2101.70 90.7221
2101.72 65.6295
2101.73 49.8937
2101.75 38.8794
2101.76 31.9325
2101.80 23.3048
2101.83 18.6347
2101.86 15.8556
2101.89 14.0777
2101.95 12.0476
2102.01 10.9433
2102.07 10.2863
2102.20 9.57637
2102.32 9.21035
2102.44 8.99557
2102.69 8.75383
2103.18 8.52389
2103.68 8.39315
2104.66 8.20779
2105.65 8.05670
2107.62 7.79531
2109.60 7.56666
2117.49 6.85574
2125.39 6.35282
2133.29 5.97543
2149.08 5.43992
2164.87 5.06888
2196.45 4.55513
2228.04 4.16378
2259.62 3.78238
2275.41 3.56524
2291.20 3.30760
2307.00 2.97948
2322.79 2.52595
2330.68 2.22095
2338.58 1.83537
2342.53 1.60307
2346.47 1.34001
2348.45 1.19766
2350.42 1.05319
2351.41 0.986895
2352.40 0.944223
