Pd-110(n,tot) ENDF/B-VII.1
71.2090 5.56961
71.2686 5.55680
71.3879 5.54637
71.5072 5.54228
71.7458 5.53906
71.9844 5.53775
72.9387 5.53589
74.8475 5.53427
76.7562 5.53322
78.6650 5.53285
79.6193 5.53314
80.5737 5.53406
81.5281 5.53614
82.4824 5.54064
82.9596 5.54474
83.4368 5.55126
83.9140 5.56229
84.3912 5.58279
84.6298 5.60023
84.8684 5.62701
85.1070 5.67110
85.3455 5.75119
85.4648 5.81831
85.5841 5.92015
85.7034 6.08551
85.8227 6.38046
85.8824 6.62337
85.9420 6.98594
86.0017 7.56155
86.0613 8.55543
86.1210 10.4944
86.1508 12.2390
86.1806 15.0742
86.2104 20.1175
86.2254 24.2333
86.2403 30.2876
86.2552 39.6296
86.2701 54.8702
86.2850 81.1999
86.2999 127.955
86.3150 201.365
86.3300 250.291
86.3451 201.398
86.3601 127.997
86.3734 85.0256
86.3868 59.3274
86.4001 43.7051
86.4134 33.7787
86.4400 22.5934
86.4667 16.8670
86.4933 13.5808
86.5200 11.5314
86.5732 9.22378
86.6265 8.02624
86.6798 7.32731
86.7331 6.88456
86.7864 6.58666
86.8929 6.22324
86.9995 6.01852
87.1060 5.89193
87.2126 5.80822
87.4257 5.70788
87.6389 5.65228
87.8520 5.61825
88.0651 5.59590
88.4913 5.56921
88.9176 5.55442
89.3438 5.54531
89.7701 5.53924
90.6226 5.53180
91.4751 5.52744
92.3276 5.52455
93.1801 5.52244
94.8850 5.51944
96.5900 5.51724
100.000 5.51386
104.246 5.51041
108.493 5.50732
116.985 5.50168
125.478 5.49649
129.724 5.49407
131.847 5.49318
132.909 5.49387
133.439 5.49841
133.572 5.50302
133.705 5.51524
133.771 5.53060
133.837 5.56757
133.871 5.60930
133.904 5.69575
133.920 5.77802
133.937 5.91714
133.954 6.17002
133.970 6.64584
133.985 7.33846
134.000 7.80026
134.015 7.33865
134.030 6.64606
134.041 6.30187
134.052 6.07659
134.073 5.82596
134.094 5.70374
134.116 5.63697
134.159 5.57132
134.201 5.54160
134.287 5.51635
134.373 5.50620
134.544 5.49822
134.715 5.49517
135.400 5.49178
136.770 5.49022
139.510 5.48850
144.990 5.48545
155.950 5.47962
161.430 5.47681
166.910 5.47418
169.650 5.47311
172.390 5.47274
173.760 5.47354
175.130 5.47714
175.815 5.48280
176.158 5.48862
176.500 5.49937
176.843 5.52240
177.014 5.54522
177.185 5.58636
177.271 5.62065
177.356 5.67229
177.442 5.75540
177.528 5.90174
177.570 6.02070
177.613 6.19605
177.656 6.46968
177.699 6.93076
177.742 7.79644
177.763 8.54416
177.784 9.70865
177.806 11.6536
177.827 15.2112
177.838 18.1600
177.849 22.4976
177.859 29.0357
177.870 38.8927
177.885 58.9847
177.900 72.2480
177.915 58.8472
177.930 38.8982
177.941 28.9664
177.952 22.4042
177.963 18.0657
177.973 15.1243
177.995 11.5859
178.016 9.66358
178.038 8.50816
178.060 7.77020
178.103 6.91387
178.146 6.45795
178.189 6.18744
178.232 6.01411
178.275 5.89650
178.361 5.75179
178.447 5.66957
178.534 5.61844
178.620 5.58448
178.792 5.54358
178.965 5.52083
179.310 5.49766
179.654 5.48664
179.999 5.48050
180.689 5.47413
182.068 5.46905
183.448 5.46675
186.206 5.46410
188.965 5.46213
194.483 5.45859
200.000 5.45505
207.909 5.44959
215.817 5.44336
223.725 5.43579
231.634 5.42588
235.588 5.41943
239.542 5.41135
243.496 5.40074
247.451 5.38589
249.428 5.37589
251.405 5.36320
253.382 5.34653
255.359 5.32372
256.348 5.30893
257.336 5.29110
258.325 5.26968
259.313 5.24513
259.807 5.23308
260.302 5.22403
260.796 5.22468
261.290 5.25429
261.537 5.29616
261.785 5.37830
262.032 5.54294
262.279 5.89512
262.402 6.22169
262.526 6.75081
262.650 7.66415
262.773 9.38774
262.835 10.8634
262.897 13.1232
262.959 16.8001
263.020 23.2860
263.082 36.2254
263.113 48.0202
263.144 67.3459
263.175 101.911
263.190 130.304
263.206 171.805
263.221 236.169
263.237 340.083
263.244 416.706
263.252 518.147
263.260 653.236
263.267 831.870
263.269 866.908
263.273 983.764
263.277 1109.91
263.284 1382.99
263.300 1733.03
263.316 1413.66
263.331 906.223
263.333 868.585
263.337 769.859
263.341 683.650
263.349 545.606
263.365 363.353
263.380 256.052
263.396 190.042
263.412 146.587
263.428 116.982
263.460 80.2579
263.491 59.2217
263.523 46.1111
263.586 31.2989
263.650 23.5099
263.713 18.9051
263.776 15.9366
263.840 13.9092
263.966 11.3737
264.093 9.89571
264.220 8.95078
264.346 8.30531
264.600 7.49618
264.853 7.02011
265.107 6.71202
265.360 6.49878
265.867 6.22638
266.374 6.06199
266.880 5.95309
267.387 5.87614
268.401 5.77517
269.414 5.71226
270.428 5.66947
271.441 5.63852
273.469 5.59680
275.496 5.56994
277.523 5.55117
279.550 5.53727
283.604 5.51792
287.659 5.50496
291.713 5.49554
295.767 5.48829
303.876 5.47762
311.984 5.46989
328.201 5.45878
344.419 5.45052
360.636 5.44367
376.853 5.43762
384.962 5.43482
389.016 5.43360
391.043 5.43357
392.057 5.43578
392.563 5.44512
392.817 5.47821
392.880 5.50807
392.943 5.57932
392.975 5.65896
393.007 5.82187
393.038 6.22962
393.054 6.68109
393.070 7.51196
393.085 8.75941
393.100 9.59086
393.115 8.75958
393.130 7.51217
393.145 6.71623
393.160 6.27094
393.189 5.85404
393.219 5.68067
393.249 5.59495
393.308 5.51684
393.367 5.48377
393.604 5.44653
394.078 5.43559
395.026 5.43236
396.923 5.43098
400.715 5.42954
408.300 5.42703
415.885 5.42463
419.678 5.42356
421.574 5.42348
422.522 5.42522
422.996 5.43265
423.233 5.45870
423.352 5.53684
423.411 5.71925
423.440 6.01306
423.455 6.32703
423.470 6.88327
423.485 7.75929
423.500 8.34304
423.515 7.75931
423.530 6.88329
423.549 6.22621
423.567 5.90552
423.605 5.64395
423.679 5.50165
423.829 5.44620
424.128 5.42864
424.725 5.42353
425.920 5.42186
428.309 5.42077
433.089 5.41919
442.648 5.41619
461.765 5.41023
500.000 5.39816
526.834 5.38959
533.542 5.38767
540.251 5.38644
543.605 5.38681
546.959 5.39005
548.636 5.39563
549.475 5.40152
550.314 5.41256
551.152 5.43657
551.571 5.46067
551.991 5.50472
552.200 5.54188
552.410 5.59860
552.620 5.69151
552.829 5.85923
552.934 5.99923
553.039 6.21063
553.144 6.55197
553.249 7.15617
553.301 7.65002
553.353 8.38178
553.406 9.53210
553.458 11.4909
553.511 15.2291
553.537 18.5144
553.563 23.7243
553.589 32.6563
553.615 49.6613
553.628 64.3498
553.642 86.8416
553.655 122.523
553.668 179.587
553.684 284.219
553.700 353.300
553.716 283.530
553.732 179.050
553.745 124.951
553.757 90.3541
553.769 67.7664
553.781 52.8264
553.806 35.0691
553.830 25.5760
553.855 19.9353
553.879 16.3580
553.928 12.2383
553.977 10.0602
554.026 8.77364
554.075 7.95189
554.124 7.39563
554.222 6.71296
554.319 6.32608
554.417 6.08594
554.515 5.92674
554.711 5.73548
554.906 5.62932
555.102 5.56436
555.297 5.52172
555.689 5.47099
556.080 5.44307
556.862 5.41492
557.645 5.40162
558.427 5.39423
559.992 5.38657
563.121 5.38036
566.251 5.37751
572.510 5.37492
574.075 5.37532
575.640 5.37789
576.422 5.38214
577.205 5.39479
577.596 5.41251
577.987 5.46201
578.183 5.52891
578.281 5.59395
578.378 5.70912
578.476 5.94272
578.525 6.16193
578.574 6.53505
578.623 7.24653
578.647 7.87281
578.672 8.86092
578.696 10.5597
578.721 13.7728
578.733 16.5659
578.745 20.8011
578.757 27.4926
578.770 38.1430
578.785 57.7770
578.800 70.8566
578.815 57.7890
578.830 38.1581
578.845 26.2468
578.859 19.2881
578.873 15.1410
578.887 12.5593
578.915 9.66751
578.943 8.21125
578.971 7.37919
578.999 6.86499
579.056 6.28767
579.112 5.98950
579.168 5.81599
579.281 5.63262
579.393 5.54285
579.506 5.49234
579.731 5.44051
580.181 5.40203
580.632 5.38805
581.532 5.37762
582.433 5.37366
584.234 5.37030
586.035 5.36861
593.240 5.36461
607.650 5.35805
622.060 5.35147
629.265 5.34860
632.867 5.34934
633.768 5.35149
634.669 5.35837
635.119 5.36824
635.569 5.39611
635.794 5.43405
635.907 5.47113
636.020 5.53707
636.132 5.67206
636.188 5.79994
636.245 6.01991
636.301 6.44636
636.329 6.82833
636.357 7.44279
636.386 8.52823
636.414 10.6741
636.428 12.6169
636.442 15.7023
636.456 20.9283
636.470 29.8334
636.485 44.5435
636.500 54.3567
636.515 44.5412
636.530 29.8305
636.542 21.8742
636.554 16.9087
636.566 13.7335
636.578 11.6677
636.603 9.25276
636.627 7.98245
636.651 7.23547
636.675 6.76519
636.723 6.22734
636.771 5.94439
636.819 5.77839
636.915 5.60122
637.012 5.51366
637.108 5.46420
637.300 5.41319
637.685 5.37517
638.070 5.36132
638.840 5.35099
639.610 5.34706
642.689 5.34200
648.848 5.33782
661.165 5.33060
685.800 5.31485
698.118 5.30594
710.435 5.29618
722.752 5.28563
728.911 5.28109
730.451 5.28097
731.990 5.28342
732.760 5.28817
733.530 5.30293
733.915 5.32386
734.300 5.38251
734.492 5.46176
734.589 5.53874
734.685 5.67490
734.781 5.95112
734.829 6.20979
734.877 6.64953
734.925 7.48651
734.950 8.22192
734.974 9.37993
734.998 11.3657
735.022 15.1061
735.034 18.3446
735.046 23.2347
735.058 30.9207
735.070 43.0804
735.085 65.8194
735.100 80.8335
735.115 65.6506
735.130 43.0687
735.145 28.6417
735.160 20.5144
735.175 15.8088
735.190 12.9237
735.205 11.0537
735.220 9.78234
735.250 8.22844
735.280 7.35071
735.310 6.81084
735.370 6.21146
735.430 5.90352
735.490 5.72546
735.610 5.53795
735.730 5.44642
735.850 5.39507
736.089 5.34240
736.569 5.30329
737.048 5.28894
738.007 5.27789
738.966 5.27330
742.801 5.26558
750.472 5.25558
758.143 5.24545
765.814 5.23444
781.155 5.20881
796.497 5.17654
811.838 5.13430
819.509 5.10776
827.180 5.07626
834.851 5.03844
838.686 5.01678
842.521 4.99339
846.357 4.96946
848.274 4.95874
850.192 4.95145
852.110 4.95450
853.069 4.96639
854.028 4.99596
854.507 5.02436
854.986 5.07056
855.466 5.14998
855.945 5.29899
856.185 5.42622
856.425 5.62169
856.664 5.94312
856.904 6.52522
857.024 7.01143
857.144 7.74586
857.264 8.93292
857.383 11.0321
857.443 12.7505
857.503 15.2922
857.563 19.2855
857.623 26.0799
857.683 39.0613
857.713 50.4688
857.743 68.4809
857.773 99.4271
857.803 158.022
857.818 208.690
857.833 286.180
857.848 408.906
857.863 603.150
857.881 962.144
857.900 1201.42
857.919 961.918
857.937 602.875
857.958 355.951
857.978 225.935
857.999 153.798
858.019 111.246
858.040 84.1823
858.060 66.1929
858.101 44.5159
858.142 32.4954
858.182 25.2009
858.264 17.1626
858.346 13.0768
858.428 10.7285
858.509 9.25486
858.591 8.27016
858.755 7.07665
858.918 6.40899
859.081 5.99742
859.245 5.72593
859.572 5.40020
859.899 5.21873
860.226 5.10644
860.552 5.03140
861.206 4.93847
861.860 4.88295
862.514 4.84504
863.168 4.81637
864.475 4.77259
865.783 4.73675
868.398 4.67085
871.013 4.60178
873.628 4.52325
878.859 4.31710
881.474 4.17533
884.089 3.99208
886.704 3.74592
889.320 3.39856
890.627 3.16614
891.935 2.87625
893.242 2.50819
894.550 2.03711
895.204 1.75884
895.858 1.46150
896.511 1.18294
897.165 1.05494
897.492 1.16744
897.656 1.31792
897.819 1.56914
897.982 1.96847
898.146 2.58852
898.228 3.01609
898.309 3.54738
898.473 5.03941
898.636 7.40841
898.800 11.2846
898.963 17.9375
899.045 23.0625
899.127 30.1403
899.208 40.1919
899.290 54.9043
899.372 77.3584
899.453 113.450
899.535 175.471
899.617 291.691
899.658 389.498
899.699 534.063
899.739 753.785
899.780 1086.46
899.840 1815.69
899.900 2369.08
899.960 1976.44
900.020 1288.01
900.073 869.226
900.125 610.736
900.178 449.511
900.231 344.710
900.336 223.154
900.441 158.573
900.547 120.155
900.652 95.3986
900.863 66.2871
901.074 50.2600
901.284 40.3849
901.495 33.7983
901.706 29.1451
902.127 23.0851
902.549 19.3675
902.970 16.8822
903.392 15.1166
904.235 12.7915
905.078 11.3411
905.921 10.3555
906.764 9.64459
908.449 8.69080
910.135 8.08235
911.821 7.66135
913.507 7.35314
916.879 6.93247
920.251 6.65908
923.622 6.46725
926.994 6.32530
933.738 6.12957
940.481 6.00237
943.853 5.95583
947.225 5.92088
948.911 5.91077
950.597 5.91448
951.440 5.93215
951.861 5.95230
952.283 5.99030
952.704 6.07165
952.915 6.15156
953.125 6.29468
953.231 6.41331
953.336 6.59176
953.442 6.87866
953.547 7.38388
953.600 7.79612
953.652 8.40616
953.705 9.36432
953.758 10.9916
953.810 14.1040
953.837 16.8505
953.863 21.1998
953.889 28.7161
953.916 43.0680
953.929 55.6027
953.942 74.7778
953.955 105.713
953.968 155.337
953.984 245.012
954.000 304.044
954.016 243.804
954.032 154.581
954.047 98.4836
954.063 66.5845
954.078 47.9780
954.093 36.5702
954.109 29.0912
954.124 23.9948
954.155 17.7529
954.186 14.2221
954.216 12.0548
954.278 9.64254
954.339 8.40433
954.401 7.68888
954.462 7.23958
954.524 6.94013
954.647 6.57859
954.769 6.37918
955.015 6.18315
955.261 6.10070
955.507 6.06789
955.999 6.08362
956.245 6.12890
956.491 6.21089
956.736 6.35594
956.982 6.62803
957.105 6.85882
957.228 7.21014
957.351 7.78127
957.474 8.79891
957.535 9.63581
957.597 10.8818
957.658 12.8523
957.720 16.2280
957.781 22.7563
957.812 28.5546
957.843 37.8639
957.874 54.1839
957.904 86.0795
957.920 114.587
957.935 159.297
957.950 233.652
957.966 357.692
957.983 569.220
958.000 710.456
958.017 569.461
958.034 357.995
958.055 204.374
958.075 127.164
958.096 86.1239
958.116 62.4103
958.137 47.6697
958.157 37.9487
958.198 26.3962
958.239 20.0864
958.280 16.2792
958.362 12.1241
958.444 10.0243
958.526 8.82012
958.608 8.06634
958.690 7.56387
958.854 6.95485
959.018 6.61414
959.182 6.40401
959.346 6.26509
959.674 6.09798
960.002 6.00451
960.330 5.94642
960.657 5.90750
961.313 5.85926
961.969 5.83064
963.280 5.79749
964.592 5.77758
965.903 5.76319
968.526 5.74170
973.772 5.71040
979.017 5.68631
984.263 5.66737
989.509 5.65496
992.132 5.65342
994.754 5.65928
996.066 5.66807
997.377 5.68503
998.689 5.71860
999.344 5.74761
1000.00 5.79195
1000.53 5.84712
1001.06 5.93270
1001.60 6.07494
1002.13 6.33591
1002.39 6.55637
1002.66 6.89331
1002.93 7.44526
1003.19 8.44198
1003.33 9.27268
1003.46 10.5269
1003.59 12.5492
1003.72 16.1205
1003.79 19.0582
1003.86 23.3345
1003.92 30.1369
1003.99 41.4824
1004.06 63.2913
1004.09 82.0171
1004.12 111.319
1004.16 160.592
1004.19 251.648
1004.21 330.725
1004.22 441.271
1004.24 620.858
1004.26 879.293
1004.28 1418.41
1004.30 1758.14
1004.32 1393.94
1004.35 879.980
1004.37 560.158
1004.39 374.310
1004.41 263.979
1004.43 197.729
1004.47 119.988
1004.51 81.6180
1004.55 59.1997
1004.59 45.6234
1004.68 30.1767
1004.76 22.1951
1004.84 17.5491
1004.93 14.6113
1005.01 12.6370
1005.18 10.2316
1005.34 8.87780
1005.51 8.04122
1005.67 7.48828
1006.01 6.82558
1006.34 6.45841
1006.67 6.23374
1007.00 6.08653
1007.66 5.91027
1008.33 5.81271
1008.99 5.75275
1009.66 5.71308
1010.98 5.66470
1012.31 5.63685
1014.97 5.60598
1017.62 5.58859
1020.28 5.57669
1025.59 5.55989
1030.90 5.54723
1036.21 5.53656
1046.83 5.51848
1057.45 5.50303
1068.07 5.48931
1089.30 5.46542
1110.54 5.44475
1131.78 5.42629
1142.40 5.41782
1153.02 5.41033
1158.33 5.40769
1163.64 5.40810
1166.30 5.41253
1167.63 5.41809
1168.95 5.42924
1170.28 5.45459
1170.95 5.48059
1171.61 5.52865
1171.94 5.56956
1172.27 5.63244
1172.61 5.73614
1172.94 5.92425
1173.10 6.08265
1173.27 6.32366
1173.43 6.71634
1173.60 7.42027
1173.68 8.00284
1173.77 8.87649
1173.85 10.2723
1173.93 12.7051
1174.02 17.5184
1174.06 21.9815
1174.10 29.1798
1174.14 42.6385
1174.16 53.9875
1174.18 70.2133
1174.20 97.3084
1174.22 141.117
1174.24 225.631
1174.26 389.927
1174.28 620.977
1174.30 773.777
1174.32 621.213
1174.34 389.163
1174.35 243.287
1174.37 160.190
1174.39 112.224
1174.41 82.8845
1174.43 63.9002
1174.44 51.0091
1174.48 35.2353
1174.52 26.3732
1174.55 20.9250
1174.62 14.8714
1174.70 11.7685
1174.77 9.97164
1174.84 8.83949
1174.91 8.08942
1175.06 7.16326
1175.20 6.64659
1175.34 6.32538
1175.49 6.11474
1175.77 5.86085
1176.06 5.72096
1176.35 5.63541
1176.63 5.57926
1177.21 5.51226
1177.78 5.47532
1178.93 5.43773
1180.08 5.41962
1181.23 5.40929
1183.53 5.39803
1188.12 5.38761
1192.71 5.38165
1201.90 5.37288
1211.09 5.36529
1247.85 5.33652
1266.23 5.32192
1284.60 5.30695
1302.98 5.29259
1307.58 5.29018
1312.17 5.29096
1314.47 5.29580
1316.77 5.31347
1317.92 5.33994
1318.49 5.36690
1319.06 5.41653
1319.64 5.52316
1319.93 5.62891
1320.21 5.82044
1320.36 5.98120
1320.50 6.22297
1320.64 6.61730
1320.79 7.31318
1320.86 7.88807
1320.93 8.74452
1321.00 10.1008
1321.07 12.3913
1321.15 16.8707
1321.18 20.8662
1321.22 27.3027
1321.25 38.5922
1321.29 60.8638
1321.31 80.8299
1321.33 112.563
1321.34 165.404
1321.36 250.406
1321.38 396.340
1321.40 495.626
1321.42 396.353
1321.44 250.425
1321.45 181.495
1321.47 135.538
1321.49 82.2391
1321.52 54.3776
1321.55 39.4653
1321.57 30.0742
1321.60 24.2242
1321.65 17.3349
1321.70 13.5498
1321.76 11.3307
1321.81 9.87319
1321.86 8.89936
1321.97 7.68294
1322.07 6.98927
1322.18 6.55684
1322.28 6.26927
1322.49 5.92142
1322.70 5.72887
1323.12 5.53295
1323.54 5.44005
1323.96 5.38891
1324.80 5.33703
1325.64 5.31234
1326.49 5.29846
1328.17 5.28377
1331.53 5.27104
1334.89 5.26436
1341.62 5.25509
1348.35 5.24715
1361.80 5.23166
1375.25 5.21554
1388.71 5.19834
1402.16 5.17985
1415.62 5.16023
1422.34 5.15191
1424.02 5.15172
1425.71 5.15632
1426.55 5.16523
1427.39 5.19301
1427.81 5.23260
1428.23 5.34370
1428.44 5.49421
1428.54 5.64076
1428.65 5.90054
1428.75 6.42836
1428.81 6.93051
1428.86 7.77059
1428.91 9.41082
1428.94 10.8314
1428.96 13.0814
1428.99 17.1332
1429.02 24.6637
1429.03 31.1980
1429.04 41.2557
1429.06 57.3399
1429.07 85.1536
1429.08 131.913
1429.10 164.955
1429.12 131.943
1429.13 84.9360
1429.14 62.3372
1429.15 46.5765
1429.16 36.0780
1429.18 28.9205
1429.20 20.2626
1429.22 15.6830
1429.24 12.7760
1429.26 10.9821
1429.30 8.82966
1429.35 7.65510
1429.39 6.97428
1429.48 6.23722
1429.56 5.86520
1429.65 5.65598
1429.82 5.43837
1430.00 5.33286
1430.17 5.27435
1430.51 5.21437
1431.20 5.16966
1431.89 5.15293
1433.27 5.13923
1434.65 5.13276
1440.18 5.11869
1451.22 5.09599
1462.27 5.07202
1473.32 5.04573
1495.41 4.98399
1517.50 4.90543
1539.59 4.80138
1561.68 4.65616
1572.73 4.55936
1583.78 4.43835
1589.30 4.36594
1594.82 4.28412
1597.58 4.24018
1600.34 4.19755
1601.73 4.18156
1603.11 4.18407
1603.80 4.21171
1604.14 4.24617
1604.49 4.31473
1604.83 4.46811
1605.00 4.62320
1605.18 4.90304
1605.26 5.13928
1605.35 5.49165
1605.44 6.05699
1605.52 7.04701
1605.57 7.86929
1605.61 9.05223
1605.65 10.8854
1605.69 13.9431
1605.74 19.5943
1605.76 24.5320
1605.78 31.7468
1605.80 44.0961
1605.82 64.8905
1605.85 107.245
1605.86 143.708
1605.87 192.142
1605.88 304.031
1605.90 379.712
1605.92 304.061
1605.93 191.625
1605.95 128.847
1605.96 90.3394
1605.98 66.2619
1605.99 50.6307
1606.02 32.1952
1606.05 22.9895
1606.08 17.4719
1606.10 14.1365
1606.16 10.2825
1606.22 8.27523
1606.28 7.10075
1606.33 6.35529
1606.39 5.86017
1606.50 5.24229
1606.62 4.89550
1606.84 4.53424
1607.07 4.35845
1607.30 4.25924
1607.75 4.15352
1608.21 4.09788
1608.66 4.06238
1609.57 4.01532
1611.39 3.95052
1613.20 3.89430
1616.84 3.77978
1620.47 3.65230
1627.74 3.33596
1635.01 2.89491
1638.65 2.60306
1642.28 2.24324
1645.92 1.79449
1649.55 1.23812
1651.37 0.923644
1653.19 0.608356
1655.01 0.358137
1655.91 0.310149
1656.37 0.324642
1656.82 0.377675
1657.28 0.483925
1657.73 0.663142
1658.19 0.945038
1658.64 1.37027
1659.10 2.00310
1659.55 2.93542
1660.00 4.31651
1660.46 6.38680
1660.91 9.56188
1661.37 14.5549
1661.82 22.7505
1662.27 36.9882
1662.73 63.8358
1662.96 86.4238
1663.18 120.205
1663.41 172.872
1663.64 258.959
1663.86 406.410
1664.09 664.245
1664.35 1130.62
1664.60 1498.18
1664.86 1269.19
1665.11 839.973
1665.33 574.649
1665.55 409.484
1665.78 304.896
1666.00 236.619
1666.44 156.365
1666.89 113.222
1667.33 87.2310
1667.78 70.3513
1668.67 50.2170
1669.56 38.9557
1670.45 31.9304
1671.33 27.1899
1672.22 23.8062
1674.00 19.3416
1675.78 16.5622
1677.56 14.6793
1679.34 13.3279
1682.89 11.5268
1686.45 10.3921
1688.23 9.97590
1689.12 9.79884
1690.01 9.64454
1690.90 9.52369
1691.34 9.48670
1691.79 9.48397
1692.23 9.56248
1692.45 9.67496
1692.68 9.90570
1692.79 10.1114
1692.90 10.4284
1693.01 10.9498
1693.12 11.8836
1693.18 12.6590
1693.23 13.7890
1693.29 15.5992
1693.34 18.6208
1693.40 24.4740
1693.43 29.6208
1693.45 37.4137
1693.48 51.1034
1693.51 76.9808
1693.52 99.1525
1693.54 132.806
1693.55 185.527
1693.56 262.630
1693.58 413.950
1693.60 516.390
1693.62 414.049
1693.64 262.751
1693.65 195.352
1693.66 145.594
1693.68 90.2752
1693.71 60.9880
1693.73 45.3141
1693.75 35.3618
1693.78 29.1777
1693.82 21.8685
1693.87 17.8292
1693.92 15.4201
1694.01 12.8327
1694.10 11.5176
1694.20 10.7707
1694.29 10.2995
1694.38 9.98160
1694.57 9.58673
1694.76 9.35760
1695.13 9.10134
1695.50 8.95653
1695.88 8.85784
1696.62 8.71796
1698.11 8.52048
1699.61 8.36352
1701.10 8.22677
1702.59 8.10414
1705.58 7.89075
1711.55 7.55441
1717.52 7.29998
1729.46 6.93975
1741.40 6.69667
1753.35 6.52143
1765.29 6.38903
1777.23 6.28559
1783.20 6.24305
1786.18 6.22826
1787.68 6.24024
1788.05 6.25991
1788.42 6.31869
1788.61 6.40008
1788.80 6.61906
1788.89 6.90607
1788.98 7.62354
1789.03 8.48998
1789.05 9.22985
1789.08 10.3867
1789.10 12.4429
1789.12 16.1404
1789.14 19.4169
1789.15 23.8981
1789.16 31.4243
1789.17 42.4022
1789.19 64.5986
1789.20 78.5031
1789.22 64.6124
1789.23 42.3020
1789.25 27.8811
1789.26 20.1187
1789.28 15.7198
1789.30 13.0627
1789.33 10.2086
1789.36 8.81042
1789.39 8.02963
1789.42 7.55150
1789.49 7.02204
1789.62 6.59488
1789.74 6.43011
1790.00 6.30400
1790.26 6.25668
1790.77 6.21980
1791.28 6.20456
1793.33 6.18032
1797.42 6.15377
1805.62 6.11013
1813.81 6.07185
1822.00 6.03765
1830.19 6.00692
1838.38 5.97943
1846.58 5.95693
1848.62 5.95412
1850.67 5.95746
1851.70 5.96748
1852.72 6.00122
1853.23 6.05040
1853.49 6.09992
1853.74 6.19026
1854.00 6.38135
1854.13 6.56852
1854.26 6.90238
1854.38 7.58728
1854.45 8.23773
1854.51 9.35964
1854.58 11.5435
1854.61 13.5035
1854.64 16.6818
1854.67 22.3118
1854.69 26.8899
1854.70 33.5985
1854.72 43.8973
1854.74 60.5788
1854.75 89.1103
1854.77 138.719
1854.78 216.197
1854.80 271.781
1854.82 216.249
1854.83 138.784
1854.85 84.6662
1854.87 55.6251
1854.89 39.5211
1854.90 30.3660
1854.92 24.1467
1854.94 19.9969
1854.98 15.1094
1855.01 12.3143
1855.05 10.6577
1855.12 8.79813
1855.19 7.85170
1855.26 7.30606
1855.40 6.73404
1855.54 6.45602
1855.69 6.30020
1855.97 6.14105
1856.54 6.02248
1857.10 5.97894
1858.24 5.94537
1859.37 5.93152
1861.64 5.91779
1863.91 5.90925
1872.98 5.88470
1882.05 5.86411
1891.13 5.84536
1909.27 5.81196
1927.42 5.78288
1945.56 5.75723
1963.71 5.73440
1981.86 5.71417
1990.93 5.70557
