Nd-150(n,g) ENDF/B-VII.1
268.123 0.0439843
268.858 0.0418459
271.798 0.0433837
277.677 0.0554214
283.557 0.0763157
289.437 0.114551
292.376 0.146783
295.316 0.196053
298.256 0.276957
299.726 0.338521
300.461 0.377556
301.196 0.423938
301.563 0.450481
301.931 0.479653
302.298 0.511812
302.666 0.547371
303.033 0.586851
303.401 0.630837
303.768 0.680045
304.136 0.735319
304.503 0.797737
304.871 0.868566
305.606 1.04216
306.341 1.27428
307.075 1.59449
307.810 2.05387
308.545 2.74634
309.280 3.86140
309.648 4.69361
310.015 5.82731
310.383 7.42848
310.750 9.79286
311.118 13.4928
311.485 19.7507
311.669 24.6427
311.853 31.5789
312.036 41.8707
312.220 58.0087
312.404 85.2665
312.588 135.910
312.680 178.612
312.771 242.353
312.863 340.463
312.955 491.556
313.078 785.317
313.200 980.388
313.323 783.306
313.446 488.842
313.588 279.825
313.730 172.846
313.872 115.175
314.015 81.5342
314.157 60.4733
314.299 46.5309
314.583 29.8859
314.867 20.7536
315.152 15.2314
315.720 9.18609
316.289 6.13157
316.857 4.37924
317.426 3.28256
317.994 2.55131
319.131 1.66774
320.268 1.17484
321.405 0.872290
322.542 0.673415
324.816 0.436632
327.090 0.306522
329.364 0.227524
331.638 0.176041
336.186 0.115353
340.734 0.0824278
345.282 0.0626998
349.830 0.0500454
358.926 0.0356037
368.022 0.0283754
386.214 0.0232131
404.406 0.0246970
422.598 0.0329784
431.694 0.0417002
440.790 0.0567709
449.886 0.0854935
454.434 0.112291
456.708 0.139745
457.276 0.155808
457.845 0.192820
458.129 0.239547
458.271 0.284602
458.413 0.365128
458.555 0.533088
458.626 0.696679
458.697 0.987121
458.769 1.58242
458.804 2.14631
458.840 3.11780
458.875 5.01395
458.893 6.71718
458.911 9.46171
458.928 14.3485
458.946 24.0784
458.955 32.9952
458.964 47.4461
458.973 72.1788
458.982 114.928
458.991 183.952
459.000 230.033
459.009 183.955
459.018 114.933
459.025 81.1973
459.031 58.7885
459.038 43.8989
459.044 33.8921
459.057 21.6511
459.070 14.9271
459.083 10.8880
459.096 8.28831
459.122 5.27151
459.148 3.65633
459.173 2.70093
459.225 1.67165
459.277 1.15844
459.328 0.867520
459.432 0.566606
459.535 0.422734
459.638 0.343298
459.845 0.263879
460.258 0.208977
460.671 0.192749
462.324 0.194799
463.977 0.219056
465.630 0.252948
466.456 0.273645
467.282 0.297289
468.109 0.324380
468.935 0.355562
469.348 0.372938
469.762 0.391664
470.588 0.433748
471.414 0.483190
472.241 0.541787
473.067 0.611952
473.894 0.696920
474.720 0.801161
475.546 0.930967
476.373 1.09543
477.199 1.30806
478.026 1.58967
478.852 1.97363
479.678 2.51617
480.505 3.31808
481.331 4.57461
482.158 6.70477
482.571 8.37244
482.984 10.7428
483.397 14.2670
483.810 19.8160
484.224 29.2316
484.637 46.8766
484.843 61.8714
485.050 84.4666
485.257 119.581
485.463 174.372
485.732 278.887
486.000 348.368
486.269 278.504
486.537 174.000
486.747 118.462
486.958 83.2006
487.168 60.6777
487.379 45.8225
487.799 28.4377
488.220 19.2136
488.641 13.7974
489.061 10.3679
489.903 6.44954
490.744 4.38837
491.586 3.17536
492.427 2.40259
493.269 1.88055
494.951 1.24128
496.634 0.879924
498.317 0.656079
500.000 0.507956
502.542 0.364024
505.083 0.273716
510.166 0.171094
515.249 0.117245
520.332 0.0855538
525.415 0.0653568
530.498 0.0517098
540.664 0.0350070
550.830 0.0255922
560.996 0.0198002
581.328 0.0134491
601.660 0.0104439
621.992 0.00926792
632.158 0.00942860
642.324 0.0108742
647.407 0.0131636
649.949 0.0154978
652.490 0.0197962
655.032 0.0290432
656.302 0.0382954
657.573 0.0552341
658.209 0.0695654
658.844 0.0915405
659.479 0.127754
660.115 0.193800
660.432 0.249462
660.750 0.334466
661.068 0.473743
661.385 0.725648
661.544 0.936163
661.703 1.25467
661.862 1.77068
662.021 2.68716
662.100 3.44034
662.180 4.55963
662.259 6.32871
662.339 9.36489
662.378 11.7709
662.398 13.3393
662.418 15.2304
662.438 17.5631
662.458 20.4530
662.478 24.1302
662.497 28.8510
662.517 35.1111
662.537 43.5447
662.557 55.3806
662.577 72.4300
662.597 98.3201
662.616 139.144
662.636 207.287
662.656 321.853
662.678 515.420
662.700 643.672
662.711 605.640
662.722 514.459
662.744 321.827
662.770 182.066
662.796 111.705
662.822 74.1118
662.848 52.3141
662.874 38.6901
662.900 29.7315
662.951 19.0654
663.003 13.2215
663.055 9.70021
663.159 5.84809
663.262 3.90449
663.366 2.79032
663.470 2.09330
663.573 1.62899
663.781 1.06733
663.988 0.753937
664.196 0.561487
664.403 0.434961
664.818 0.284082
665.232 0.201054
665.647 0.150540
666.062 0.117544
666.891 0.0784943
667.721 0.0571641
668.550 0.0442605
669.380 0.0358748
671.039 0.0260184
672.698 0.0206931
676.015 0.0154977
682.651 0.0121468
689.287 0.0114915
702.558 0.0127646
715.830 0.0167560
722.465 0.0203997
729.101 0.0261062
735.737 0.0356191
742.372 0.0530959
745.690 0.0678848
749.008 0.0905416
752.326 0.127819
755.644 0.195644
757.303 0.252657
758.962 0.339504
760.621 0.481329
761.035 0.530912
761.450 0.588630
761.865 0.656384
762.279 0.736641
762.694 0.832703
763.109 0.948948
763.524 1.09149
763.938 1.26889
764.353 1.49357
764.768 1.78377
765.183 2.16776
765.597 2.69068
766.012 3.42864
766.427 4.51687
766.841 6.21705
767.256 9.08686
767.464 11.3244
767.671 14.4918
767.878 19.1752
768.086 26.4893
768.293 38.7695
768.500 61.3827
768.604 80.2746
768.708 108.265
768.811 150.842
768.915 215.625
769.058 344.956
769.200 431.099
769.343 344.805
769.485 215.477
769.575 157.830
769.665 117.782
769.844 70.4942
770.024 46.0255
770.204 32.1386
770.384 23.6126
770.563 18.0400
770.923 11.4773
771.282 7.92254
771.641 5.79025
772.360 3.47456
773.079 2.31247
773.798 1.64878
774.516 1.23460
775.235 0.958999
776.672 0.626624
778.110 0.441550
779.547 0.328070
780.985 0.253529
783.860 0.164806
786.735 0.116054
789.610 0.0864381
792.485 0.0671194
798.234 0.0443039
803.984 0.0318796
809.734 0.0243952
815.484 0.0195586
826.984 0.0139473
838.483 0.0110154
861.483 0.00848128
884.482 0.00796921
907.482 0.00873162
930.481 0.0111367
941.981 0.0139827
944.856 0.0155088
947.731 0.0187473
949.168 0.0226607
950.606 0.0330971
951.324 0.0472611
952.043 0.0869272
952.402 0.141540
952.582 0.195756
952.762 0.294087
952.941 0.501900
953.031 0.706006
953.121 1.07108
953.166 1.37371
953.211 1.82643
953.256 2.54924
953.301 3.80805
953.346 6.29650
953.368 8.57406
953.391 12.3184
953.413 19.1683
953.424 24.8754
953.436 33.4710
953.447 47.3266
953.458 70.8421
953.469 114.268
953.480 199.350
953.490 318.386
953.500 398.597
953.510 318.388
953.520 199.251
953.531 113.744
953.542 70.2933
953.554 46.7080
953.565 33.0961
953.576 24.5118
953.588 18.8796
953.610 12.1260
953.633 8.42480
953.656 6.18689
953.701 3.73830
953.747 2.50125
953.792 1.79152
953.837 1.34725
953.883 1.05094
953.974 0.692746
954.064 0.492785
954.246 0.289215
954.427 0.192858
954.609 0.139827
954.972 0.0865326
955.698 0.0481056
956.425 0.0346870
957.877 0.0253952
959.330 0.0225155
965.140 0.0218994
976.760 0.0293955
988.380 0.0451177
994.190 0.0590119
1000.00 0.0811049
1003.92 0.104319
1007.85 0.139607
1009.81 0.164577
1010.79 0.179704
1011.77 0.197055
1012.75 0.217088
1013.73 0.240384
1014.72 0.267695
1015.70 0.299960
1016.68 0.338539
1017.66 0.385144
1018.64 0.442164
1019.62 0.512946
1020.60 0.602300
1021.58 0.717329
1022.56 0.868879
1023.54 1.07417
1024.52 1.36189
1025.51 1.78260
1026.49 2.43227
1027.47 3.51082
1027.96 4.33884
1028.45 5.49050
1028.94 7.16264
1029.43 9.69950
1029.92 13.8036
1030.41 20.9269
1030.90 34.4156
1031.15 45.6246
1031.39 61.4848
1031.80 98.2751
1032.20 122.722
1032.61 98.1780
1033.01 61.3908
1033.47 35.5159
1033.93 22.1082
1034.39 14.8063
1034.85 10.5176
1035.31 7.81672
1035.77 6.02578
1036.68 3.88028
1037.60 2.69860
1038.52 1.98311
1040.36 1.19804
1042.20 0.800678
1044.03 0.572472
1045.87 0.429545
1047.71 0.334189
1051.38 0.218903
1055.05 0.154554
1058.73 0.115037
1062.40 0.0890538
1069.75 0.0581072
1077.10 0.0410984
1084.45 0.0307729
1091.79 0.0240494
1106.49 0.0161562
1121.19 0.0119776
1135.88 0.0100194
1139.56 0.0101586
1143.23 0.0114749
1145.07 0.0137060
1146.90 0.0204196
1147.82 0.0299399
1148.74 0.0570279
1149.20 0.0945634
1149.43 0.132024
1149.66 0.199837
1149.89 0.344109
1150.00 0.486275
1150.12 0.738925
1150.18 0.952105
1150.23 1.26713
1150.29 1.78172
1150.35 2.66826
1150.38 3.39811
1150.41 4.47358
1150.44 6.15129
1150.46 8.84894
1150.49 14.0178
1150.51 18.2666
1150.52 24.7228
1150.54 36.1254
1150.55 55.1052
1150.56 91.6310
1150.57 122.558
1150.58 174.142
1150.59 278.948
1150.60 347.906
1150.61 278.948
1150.62 174.143
1150.63 107.886
1150.64 70.2139
1150.66 48.4598
1150.67 35.1506
1150.68 26.5381
1150.69 20.6898
1150.71 13.5338
1150.73 9.51382
1150.75 7.04284
1150.80 4.29784
1150.84 2.89139
1150.89 2.07724
1150.93 1.56446
1150.97 1.22091
1151.06 0.803701
1151.15 0.569721
1151.33 0.330440
1151.50 0.216806
1151.68 0.154081
1152.03 0.0908172
1152.73 0.0448796
1153.44 0.0285822
1154.84 0.0167623
1156.25 0.0125312
1161.88 0.00815099
1173.14 0.00655296
1195.65 0.00562721
1218.16 0.00544709
1240.67 0.00588490
1263.19 0.00738070
1274.44 0.00900183
1285.70 0.0120119
1296.96 0.0184652
1302.58 0.0248845
1308.21 0.0365776
1311.03 0.0464303
1313.84 0.0614894
1316.65 0.0862124
1319.47 0.131098
1320.87 0.168757
1322.28 0.226032
1323.69 0.319366
1324.39 0.389889
1324.74 0.434375
1325.10 0.486862
1325.45 0.549768
1325.80 0.625819
1326.15 0.718948
1326.50 0.834302
1326.85 0.980453
1327.21 1.16884
1327.56 1.41742
1327.91 1.75365
1328.26 2.22703
1328.61 2.92116
1328.97 3.99698
1329.32 5.78552
1329.49 7.16649
1329.67 9.09974
1329.84 11.9170
1330.02 16.2329
1330.20 23.2752
1330.37 35.7152
1330.46 45.6718
1330.55 59.8417
1330.64 80.3492
1330.72 109.491
1330.86 175.233
1331.00 218.540
1331.14 174.685
1331.28 109.054
1331.41 68.4174
1331.54 45.1158
1331.68 31.4301
1331.81 22.9514
1331.94 17.4137
1332.08 13.6271
1332.34 8.97348
1332.61 6.32827
1332.87 4.69502
1333.40 2.87544
1333.94 1.93728
1334.47 1.39379
1335.00 1.05019
1335.53 0.820130
1336.59 0.540076
1337.66 0.382842
1338.72 0.285886
1339.78 0.221934
1341.91 0.145512
1344.03 0.103360
1346.16 0.0777019
1348.29 0.0609535
1352.54 0.0411976
1356.79 0.0305043
1365.29 0.0201311
1373.80 0.0157658
1382.30 0.0139435
1399.31 0.0142405
1416.32 0.0194745
1424.82 0.0255391
1433.33 0.0369700
1437.58 0.0466998
1441.83 0.0616011
1446.08 0.0860318
1450.33 0.130163
1451.40 0.146799
1452.46 0.166956
1453.52 0.191700
1454.59 0.222535
1455.12 0.240899
1455.65 0.261635
1456.18 0.285263
1456.71 0.312238
1457.24 0.343346
1457.77 0.379332
1458.84 0.470936
1459.90 0.600589
1460.96 0.792624
1462.03 1.09436
1462.56 1.31459
1463.09 1.60786
1463.62 2.01183
1464.15 2.58697
1464.68 3.44772
1465.22 4.80901
1465.75 7.14472
1466.01 8.98129
1466.28 11.5751
1466.54 15.4018
1466.81 21.2259
1467.08 30.4748
1467.34 45.1622
1467.67 72.2462
1468.00 90.2813
1468.33 72.2054
1468.66 45.1227
1468.90 31.6499
1469.14 22.7731
1469.37 16.9178
1469.61 12.9553
1470.09 8.19730
1470.56 5.60808
1471.04 4.06258
1471.52 3.07233
1472.47 1.92908
1473.42 1.32054
1474.37 0.959894
1475.32 0.729024
1476.27 0.572631
1478.18 0.380167
1480.08 0.270993
1481.99 0.203133
1483.89 0.158151
1487.70 0.104080
1491.50 0.0740854
1495.31 0.0557508
1499.12 0.0437447
1506.73 0.0295191
1514.34 0.0217745
1529.57 0.0141861
1544.80 0.0109091
1560.03 0.00944212
1590.48 0.00918790
1620.94 0.0118828
1636.16 0.0150665
1651.39 0.0209500
1666.62 0.0332492
1674.23 0.0451617
1681.85 0.0663173
1683.75 0.0742239
1685.65 0.0837647
1687.56 0.0954438
1688.51 0.102291
1689.46 0.109946
1690.41 0.118560
1691.36 0.128294
1692.32 0.139351
1693.27 0.151972
1695.17 0.183325
1697.07 0.226054
1698.98 0.286531
1700.88 0.376098
1702.78 0.517152
1703.74 0.620246
1704.69 0.757970
1705.64 0.948137
1706.59 1.22066
1707.54 1.63035
1708.49 2.28462
1709.45 3.42117
1709.92 4.32675
1710.40 5.62468
1710.87 7.56928
1711.35 10.6103
1711.83 15.5708
1712.30 23.7537
1712.85 38.0399
1713.40 47.5698
1713.95 38.0094
1714.50 23.7249
1714.93 16.1057
1715.37 11.2893
1715.80 8.22356
1716.24 6.20990
1717.10 3.85418
1717.97 2.60888
1718.84 1.87822
1719.71 1.41667
1721.44 0.890037
1723.18 0.614035
1724.91 0.452441
1728.38 0.282193
1731.85 0.201272
1735.32 0.159284
1742.26 0.130376
1749.20 0.150795
1752.67 0.186446
1754.41 0.215727
1756.14 0.257268
1757.01 0.284546
1757.88 0.317644
1758.31 0.336910
1758.74 0.358315
1759.18 0.382170
1759.61 0.408786
1760.04 0.438730
1760.48 0.472485
1760.91 0.510707
1761.35 0.554095
1762.21 0.661088
1763.08 0.804572
1763.95 1.00341
1764.82 1.28890
1765.68 1.71989
1766.55 2.41054
1766.98 2.92315
1767.42 3.61569
1767.85 4.57980
1768.29 5.96630
1768.72 8.05350
1769.15 11.3366
1769.59 16.7315
1770.02 25.6976
1770.51 40.9711
1771.00 51.0870
1771.50 40.7757
1771.99 25.4093
1772.34 17.9038
1772.69 12.9467
1773.04 9.65003
1773.39 7.41554
1774.09 4.71495
1774.79 3.23805
1775.50 2.35348
1776.20 1.78529
1777.60 1.12711
1779.00 0.776235
1780.40 0.567798
1783.21 0.343220
1786.01 0.231204
1788.81 0.167348
1791.62 0.127494
1794.42 0.100939
1800.03 0.0688447
1805.64 0.0509729
1816.85 0.0333102
1828.07 0.0268781
1833.68 0.0267564
1839.28 0.0296682
1844.89 0.0390340
1847.70 0.0494319
1850.50 0.0691276
1851.90 0.0859988
1853.30 0.111962
1854.71 0.154738
1856.11 0.232423
1856.81 0.297471
1857.51 0.396106
1858.21 0.556061
1858.91 0.840912
1859.26 1.07553
1859.61 1.42417
1859.79 1.66786
1859.96 1.97820
1860.14 2.38425
1860.31 2.92958
1860.40 3.27731
1860.49 3.69070
1860.67 4.78305
1860.84 6.43852
1860.93 7.61257
1861.02 9.11499
1861.10 11.1280
1861.19 13.8356
1861.28 17.6837
1861.37 23.2349
1861.45 31.8101
1861.54 45.4378
1861.63 68.7852
1861.72 108.731
1861.81 174.334
1861.90 217.433
1861.99 173.562
1862.09 108.711
1862.15 75.7523
1862.22 54.4681
1862.29 40.2776
1862.36 30.8496
1862.49 19.4692
1862.62 13.3326
1862.76 9.64461
1862.89 7.28651
1863.16 4.57456
1863.43 3.12883
1863.70 2.27574
1863.97 1.72937
1864.24 1.35877
1864.78 0.902370
1865.32 0.643408
1865.86 0.482527
1866.40 0.375968
1867.47 0.247562
1868.55 0.176283
1869.63 0.132569
1870.71 0.103873
1872.86 0.0696408
1875.02 0.0507421
1877.17 0.0391800
1879.33 0.0315675
1883.64 0.0224211
1887.95 0.0172819
1896.56 0.0118826
1905.18 0.00914315
1913.80 0.00749848
1931.04 0.00561147
1965.52 0.00387005
2000.00 0.00305757
2081.63 0.00230690
2163.26 0.00225839
2204.08 0.00247292
2244.90 0.00307434
2265.30 0.00382636
2275.51 0.00453735
2285.71 0.00579605
2295.92 0.00842752
2301.02 0.0110240
2306.12 0.0157456
2308.67 0.0197258
2311.22 0.0258177
2313.77 0.0358427
2316.32 0.0541131
2317.60 0.0695103
2318.87 0.0930018
2320.15 0.131523
2321.43 0.201147
2322.06 0.259365
2322.70 0.347542
2323.34 0.490385
2323.66 0.597610
2323.98 0.743935
2324.30 0.952414
2324.61 1.26280
2324.77 1.47901
2324.93 1.75390
2325.09 2.11303
2325.25 2.59451
2325.41 3.26549
2325.57 4.22533
2325.73 5.68600
2325.89 8.02491
2326.05 12.1571
2326.13 15.4915
2326.21 20.2672
2326.29 27.5937
2326.37 39.0964
2326.45 58.5335
2326.53 91.1390
2326.61 145.817
2326.70 182.263
2326.79 145.805
2326.87 91.1267
2326.97 53.7616
2327.06 33.9003
2327.16 22.9010
2327.25 16.4194
2327.35 12.2586
2327.44 9.47725
2327.63 6.14034
2327.82 4.28222
2328.01 3.15701
2328.39 1.91398
2328.77 1.28234
2329.15 0.918613
2329.53 0.690363
2329.91 0.538182
2330.66 0.353320
2331.42 0.250056
2332.18 0.186448
2332.94 0.144619
2334.45 0.0946463
2335.97 0.0671371
2337.48 0.0503936
2339.00 0.0394563
2342.03 0.0265180
2345.06 0.0194661
2351.12 0.0124660
2357.18 0.00927237
2363.24 0.00759344
2375.36 0.00607905
2399.60 0.00556030
2423.85 0.00636133
2448.09 0.00853956
2460.21 0.0106834
2472.33 0.0144815
2484.45 0.0223421
2490.51 0.0300050
2496.57 0.0437623
2499.60 0.0552279
2501.12 0.0629456
2502.63 0.0725781
2504.15 0.0848204
2505.66 0.100714
2507.18 0.121875
2507.94 0.135202
2508.69 0.150928
2509.45 0.169716
2510.21 0.192387
2510.97 0.220090
2511.73 0.254382
2512.48 0.297654
2513.24 0.353174
2514.00 0.426242
2514.76 0.524801
2515.51 0.662603
2516.27 0.862878
2517.03 1.17057
2517.79 1.67606
2518.54 2.59236
2518.92 3.35460
2519.30 4.49335
2519.68 6.29946
2520.06 9.35260
2520.44 14.9004
2520.82 25.3853
2521.16 40.6326
2521.50 50.7509
2521.84 40.5714
2522.19 25.3720
2522.57 14.8315
2522.95 9.29292
2523.33 6.25191
2523.71 4.45577
2524.09 3.32214
2524.47 2.56631
2525.23 1.65835
2526.00 1.15733
2526.76 0.853029
2528.28 0.518886
2529.80 0.349339
2531.33 0.251938
2532.85 0.190868
2534.37 0.150155
2537.42 0.100950
2540.47 0.0735810
2543.52 0.0568687
2546.56 0.0459786
2552.66 0.0332860
2558.75 0.0266942
2570.94 0.0213110
2583.13 0.0211748
2595.32 0.0265466
2601.41 0.0346101
2604.46 0.0425494
2607.51 0.0568402
2609.03 0.0687817
2610.55 0.0869095
2612.08 0.116504
2612.84 0.138910
2613.60 0.169824
2614.36 0.214326
2615.13 0.281668
2615.51 0.329138
2615.89 0.390691
2616.27 0.472504
2616.65 0.584209
2617.03 0.743292
2617.41 0.980163
2617.79 1.35505
2618.17 1.99972
2618.36 2.51323
2618.55 3.24915
2618.74 4.36912
2618.93 6.16712
2619.13 9.34766
2619.22 11.9035
2619.32 15.6199
2619.41 21.2666
2619.51 30.2856
2619.60 45.4206
2619.70 71.3337
2619.80 114.342
2619.90 142.637
2620.00 113.886
2620.11 71.3236
2620.21 43.9974
2620.31 28.6523
2620.41 19.7888
2620.51 14.3639
2620.62 10.8519
2620.72 8.46619
2620.92 5.54590
2621.13 3.90467
2621.33 2.89553
2621.74 1.77419
2622.15 1.19953
2622.55 0.866856
2622.96 0.657350
2623.37 0.517297
2624.18 0.346820
2625.00 0.251333
2625.82 0.192593
2626.63 0.153993
2628.26 0.108033
2629.89 0.0829540
2633.16 0.0583173
2636.42 0.0475685
2639.68 0.0424731
2641.32 0.0410721
2642.95 0.0401815
2646.21 0.0395100
2649.47 0.0399090
2652.74 0.0411109
2654.37 0.0419705
2656.00 0.0429903
2659.26 0.0455032
2662.52 0.0486598
2665.79 0.0525134
2669.05 0.0571576
2672.31 0.0627302
2678.84 0.0774983
2685.37 0.0993633
2691.89 0.133232
2698.42 0.189312
2701.68 0.232121
2704.94 0.291498
2708.21 0.376980
2711.47 0.505819
2714.73 0.711345
2718.00 1.06275
2721.26 1.71207
2722.89 2.23914
2724.52 2.97130
2727.36 4.74503
2730.20 5.92000
2733.05 4.72925
2735.89 2.95443
2737.64 2.17971
2739.40 1.63678
2742.91 0.990080
2746.41 0.652099
2749.92 0.459129
2753.43 0.340251
2756.93 0.262510
2763.95 0.171200
2770.96 0.122421
2777.98 0.0941138
2792.01 0.0672516
2806.03 0.0633165
2813.05 0.0702847
2820.06 0.0880374
2827.08 0.129626
2830.59 0.170832
2832.34 0.201539
2833.22 0.220681
2834.09 0.243073
2834.97 0.269537
2835.85 0.301065
2836.29 0.319154
2836.72 0.339005
2837.16 0.360901
2837.60 0.385128
2838.48 0.442062
2839.35 0.513320
2840.23 0.604049
2841.11 0.721741
2841.98 0.878373
2842.86 1.09246
2843.74 1.39489
2844.61 1.83876
2845.49 2.52336
2846.37 3.63789
2847.24 5.55736
2847.68 7.01662
2848.12 8.94545
2849.01 14.2768
2849.90 17.8151
2850.80 14.2330
2851.69 8.88376
2852.33 6.25453
2852.97 4.51598
2853.60 3.36519
2854.24 2.58511
2855.52 1.64374
2856.79 1.13009
2858.07 0.822489
2859.34 0.625174
2861.89 0.396646
2864.44 0.274754
2867.00 0.202303
2872.10 0.124125
2877.20 0.0849729
2882.30 0.0625352
2892.50 0.0389447
2902.71 0.0272940
2912.91 0.0206007
2933.31 0.0134554
2953.72 0.00982771
2974.13 0.00769853
3014.94 0.00543253
3055.75 0.00445456
3096.56 0.00445145
3116.97 0.00517967
3127.17 0.00604314
3137.37 0.00771223
3147.58 0.0113908
3152.68 0.0150988
3157.78 0.0218921
3160.33 0.0276319
3162.88 0.0364115
3165.43 0.0508215
3167.98 0.0769260
3169.26 0.0987919
3170.53 0.131931
3171.81 0.185709
3173.08 0.281607
3173.72 0.360653
3174.36 0.478688
3174.68 0.560849
3175.00 0.666210
3175.32 0.804371
3175.63 0.989759
3175.95 1.24832
3176.11 1.41780
3176.27 1.62270
3176.43 1.87691
3176.59 2.19316
3176.75 2.59574
3176.91 3.11869
3177.07 3.81937
3177.23 4.77291
3177.39 6.13223
3177.55 8.12479
3177.71 11.2311
3177.87 16.2923
3178.02 25.0815
3178.18 40.7894
3178.34 65.2796
3178.50 81.4401
3178.66 65.1076
3178.82 40.6535
3178.93 28.4752
3179.05 20.4668
3179.16 15.1926
3179.28 11.6531
3179.51 7.37826
3179.74 5.05029
3179.97 3.65518
3180.19 2.76556
3180.65 1.73694
3181.11 1.18880
3181.57 0.864591
3182.03 0.656536
3182.49 0.515758
3183.40 0.342449
3184.32 0.244061
3185.24 0.182921
3186.15 0.142395
3187.99 0.0936094
3189.82 0.0665225
3191.66 0.0499449
3193.49 0.0390735
3197.16 0.0261417
3200.82 0.0190445
3204.49 0.0147348
3208.16 0.0119263
3215.49 0.00861426
3222.83 0.00681930
3237.50 0.00507186
3252.17 0.00433706
3266.84 0.00406066
3281.51 0.00426621
3288.84 0.00551927
3292.51 0.0104884
3294.35 0.0300498
3294.80 0.0500858
3295.26 0.106195
3295.49 0.182894
3295.72 0.394038
3295.84 0.677672
3295.95 1.42344
3296.01 2.39324
3296.04 3.29797
3296.06 4.75875
3296.09 7.57566
3296.11 9.90667
3296.12 13.4726
3296.14 19.8330
