Mo-94(n,g) ENDF/B-VII.1
3291.16 0.00163903
3316.76 0.00161572
3367.97 0.00192134
3419.17 0.00279952
3444.77 0.00366043
3470.37 0.00513301
3495.97 0.00794612
3508.77 0.0104366
3521.57 0.0144626
3534.38 0.0217267
3540.78 0.0279073
3547.18 0.0376826
3553.58 0.0552510
3556.78 0.0705081
3559.98 0.0956003
3563.18 0.143891
3564.78 0.188747
3566.38 0.266769
3567.98 0.425483
3568.78 0.577579
3569.58 0.845333
3570.38 1.38797
3570.78 1.89879
3571.18 2.77330
3571.58 4.45850
3571.78 5.95598
3571.98 8.35959
3572.18 12.5547
3572.38 20.7710
3572.48 28.0840
3572.58 39.6283
3572.68 58.6967
3572.78 90.7157
3572.89 145.129
3573.00 181.415
3573.11 145.122
3573.22 90.7147
3573.32 59.6903
3573.42 40.8258
3573.51 29.2078
3573.61 21.8160
3573.80 13.3339
3573.99 8.94292
3574.18 6.40555
3574.37 4.81602
3574.75 3.01930
3575.14 2.08462
3575.52 1.53922
3576.28 0.963854
3577.05 0.685524
3577.81 0.533516
3579.34 0.390018
3580.87 0.339261
3582.40 0.332080
3583.92 0.353575
3584.69 0.374010
3585.45 0.401325
3586.22 0.436436
3586.98 0.480619
3587.75 0.535918
3588.51 0.605197
3589.27 0.692678
3590.04 0.804060
3590.80 0.948187
3591.57 1.13831
3592.33 1.39561
3593.10 1.75335
3593.86 2.26993
3594.62 3.05068
3595.39 4.30181
3596.15 6.44633
3596.53 8.11438
3596.92 10.4277
3597.30 13.6751
3597.68 18.2038
3598.34 29.1323
3599.00 36.4192
3599.66 29.1175
3600.32 18.1881
3601.07 10.5217
3601.82 6.54632
3602.57 4.38439
3603.32 3.11699
3604.06 2.31931
3604.81 1.78973
3606.31 1.15476
3607.81 0.804995
3609.30 0.592956
3612.30 0.360061
3615.29 0.241830
3618.29 0.173751
3621.28 0.130963
3624.28 0.102334
3630.27 0.0675527
3636.25 0.0480130
3642.24 0.0359402
3648.23 0.0279561
3660.21 0.0183763
3672.19 0.0130617
3684.17 0.00980894
3696.14 0.00767509
3720.10 0.00514120
3744.06 0.00375742
3768.01 0.00292689
3791.97 0.00239652
3839.88 0.00180542
3887.79 0.00153781
3983.61 0.00148140
4079.43 0.00196241
4127.35 0.00255365
4175.26 0.00368506
4199.21 0.00465661
4223.17 0.00615538
4247.12 0.00863633
4271.08 0.0131812
4283.06 0.0170248
4295.04 0.0229138
4307.01 0.0326055
4318.99 0.0502437
4324.98 0.0650720
4330.97 0.0876600
4336.96 0.124538
4342.95 0.190878
4345.94 0.246001
4348.94 0.328965
4351.93 0.462300
4354.92 0.696521
4356.42 0.886696
4357.92 1.16629
4359.42 1.60151
4360.91 2.33221
4362.41 3.69648
4363.16 4.86898
4363.91 6.68169
4364.66 9.68789
4365.40 15.1099
4365.78 19.5602
4366.15 26.0127
4366.53 35.5949
4366.90 49.8069
4367.45 79.8375
4368.00 99.8381
4368.55 79.7456
4369.10 49.7853
4369.59 32.0833
4370.09 21.6068
4370.58 15.2706
4371.07 11.2739
4372.06 6.78725
4373.05 4.50265
4374.03 3.19376
4375.02 2.37983
4376.99 1.46429
4378.97 0.989770
4380.94 0.713282
4382.91 0.538265
4384.89 0.420572
4388.83 0.277071
4392.78 0.196311
4396.72 0.146411
4400.67 0.113442
4408.56 0.0739650
4416.46 0.0521437
4424.35 0.0388311
4432.24 0.0301248
4448.03 0.0198253
4463.81 0.0142325
4479.60 0.0109064
4495.38 0.00882820
4526.95 0.00679063
4542.74 0.00657779
4558.52 0.00705699
4574.31 0.00892362
4582.20 0.0110636
4590.09 0.0151601
4594.04 0.0186900
4597.99 0.0241424
4601.93 0.0331667
4605.88 0.0496554
4607.85 0.0635529
4609.82 0.0847405
4611.80 0.119376
4613.77 0.181779
4614.76 0.233727
4615.74 0.311968
4616.73 0.438048
4617.72 0.660007
4618.21 0.841018
4618.70 1.10759
4619.20 1.52411
4619.44 1.82688
4619.69 2.22728
4619.94 2.77675
4620.18 3.55517
4620.31 4.07387
4620.43 4.70734
4620.55 5.49794
4620.68 6.50093
4620.80 7.80936
4620.92 9.52520
4621.05 11.8473
4621.17 15.0784
4621.29 19.7601
4621.42 26.6505
4621.54 37.1322
4621.66 53.1016
4621.83 84.9589
4622.00 106.194
4622.17 84.9520
4622.34 53.0948
4622.49 34.5226
4622.64 23.3874
4622.79 16.6090
4622.93 12.2977
4623.23 7.43491
4623.53 4.94314
4623.83 3.51245
4624.13 2.61996
4624.72 1.61585
4625.32 1.09357
4625.91 0.788775
4626.51 0.595732
4627.10 0.466047
4628.30 0.307594
4629.49 0.218428
4630.68 0.163270
4631.87 0.126850
4634.25 0.0832075
4636.64 0.0590628
4639.02 0.0443179
4641.40 0.0346564
4646.17 0.0231792
4650.93 0.0168759
4655.70 0.0130422
4660.47 0.0105361
4670.00 0.00756174
4679.53 0.00592988
4698.59 0.00430134
4717.66 0.00357402
4736.72 0.00323750
4774.85 0.00319120
4812.97 0.00393869
4832.04 0.00485856
4851.10 0.00662394
4860.63 0.00814110
4870.16 0.0104807
4879.70 0.0143489
4889.23 0.0214175
4893.99 0.0273796
4898.76 0.0364892
4903.53 0.0514225
4908.29 0.0784402
4910.67 0.101025
4913.06 0.135231
4915.44 0.190643
4917.82 0.289197
4919.01 0.370180
4920.21 0.490642
4921.40 0.681397
4922.59 1.00897
4923.78 1.64374
4924.38 2.21041
4924.97 3.12212
4925.57 4.72545
4926.16 7.88853
4926.46 10.7354
4926.76 15.2757
4927.06 22.8791
4927.35 35.8071
4927.68 57.3644
4928.00 71.6859
4928.32 57.2820
4928.65 35.7999
4928.93 23.4801
4929.21 16.0149
4929.48 11.4299
4929.76 8.50242
4930.32 5.16447
4930.88 3.44587
4931.44 2.45308
4931.99 1.83308
4933.11 1.13205
4934.22 0.767240
4935.34 0.553954
4936.45 0.418690
4937.57 0.327606
4939.80 0.216418
4942.03 0.153742
4944.26 0.114982
4946.49 0.0893676
4950.95 0.0586671
4955.41 0.0416885
4959.87 0.0313249
4964.32 0.0245449
4973.24 0.0165164
4982.16 0.0121424
5000.00 0.00783933
5032.96 0.00519001
5065.93 0.00500707
5082.41 0.00586617
5098.89 0.00875184
5107.13 0.0128653
5115.37 0.0245516
5119.49 0.0407593
5121.55 0.0569187
5123.61 0.0863860
5125.67 0.149098
5126.70 0.211140
5127.73 0.323247
5128.76 0.558295
5129.27 0.787042
5129.79 1.19271
5130.05 1.52570
5130.30 2.01811
5130.56 2.79733
5130.82 4.12396
5131.08 6.68115
5131.21 8.94546
5131.33 12.5289
5131.46 18.7759
5131.59 30.8680
5131.66 41.5961
5131.72 58.0490
5131.79 84.6386
5131.85 128.119
5131.93 205.548
5132.00 256.267
5132.08 204.458
5132.15 128.118
5132.22 81.0471
5132.29 54.0628
5132.36 37.7979
5132.43 27.7836
5132.57 16.5868
5132.71 10.9724
5132.86 7.75339
5133.00 5.76037
5133.28 3.53678
5133.56 2.38505
5133.84 1.71775
5134.12 1.29461
5134.40 1.01147
5134.97 0.666099
5135.53 0.471964
5136.65 0.273153
5137.78 0.178462
5138.91 0.126185
5141.16 0.0733929
5145.66 0.0350758
5150.16 0.0215262
5159.17 0.0118576
5168.17 0.00856498
5177.17 0.00714984
5186.18 0.00649656
5204.19 0.00617415
5240.20 0.00724988
5276.22 0.0101826
5294.23 0.0127607
5312.24 0.0166893
5330.25 0.0230170
5339.25 0.0277188
5348.26 0.0340900
5352.76 0.0381582
5357.26 0.0430159
5359.51 0.0458061
5361.76 0.0488809
5364.01 0.0522798
5366.27 0.0560499
5368.52 0.0602467
5370.77 0.0649367
5375.27 0.0761323
5379.77 0.0905027
5384.27 0.109356
5388.78 0.134749
5393.28 0.170015
5397.78 0.220890
5402.28 0.297786
5406.78 0.420931
5411.29 0.632663
5413.54 0.797726
5415.79 1.02713
5418.04 1.34995
5420.29 1.80129
5424.15 2.88101
5428.00 3.59842
5431.86 2.87588
5435.71 1.79657
5440.26 1.01872
5444.81 0.626327
5449.36 0.422433
5451.63 0.377981
5452.20 0.387188
5452.77 0.437031
5453.05 0.512561
5453.34 0.711660
5453.48 0.952135
5453.62 1.49188
5453.69 2.04817
5453.76 3.07958
5453.83 5.23600
5453.87 7.24544
5453.90 10.2416
5453.95 16.2104
5454.00 20.1894
5454.05 16.2086
5454.10 10.2379
5454.16 5.80406
5454.21 3.64561
5454.27 2.50341
5454.33 1.84490
5454.45 1.16237
5454.56 0.843148
5454.80 0.560499
5455.03 0.442531
5455.49 0.343802
5455.96 0.301502
5457.82 0.237545
5461.54 0.183414
5468.98 0.123556
5476.43 0.0891646
5483.87 0.0673684
5498.76 0.0423198
5513.65 0.0290365
5528.53 0.0211631
5543.42 0.0161190
5573.20 0.0102655
5602.97 0.00712782
5632.75 0.00525254
5692.30 0.00321671
5751.85 0.00219249
5811.40 0.00160523
5930.49 0.000992941
6049.59 0.000701047
6168.69 0.000550683
6287.79 0.000503748
6347.34 0.000613330
6377.12 0.00110470
6392.00 0.00305363
6399.45 0.0107120
6403.17 0.0403206
6404.10 0.0699992
6405.03 0.150968
6405.50 0.257872
6405.96 0.536790
6406.19 0.885340
6406.43 1.71531
6406.54 2.65248
6406.66 4.56802
6406.72 6.36548
6406.78 9.36589
6406.83 14.7201
6406.89 24.6368
6406.95 39.5638
6407.00 49.2744
6407.06 39.2746
6407.11 24.6370
6407.15 17.4807
6407.19 12.6976
6407.22 9.50237
6407.26 7.31794
6407.34 4.66698
6407.41 3.20911
6407.57 1.76855
6407.72 1.11655
6408.02 0.557897
6408.32 0.333188
6408.93 0.157465
6409.53 0.0914759
6410.75 0.0421539
6411.96 0.0242724
6416.81 0.00655323
6426.51 0.00200905
6445.90 0.000870321
6484.69 0.000627704
6523.48 0.000664339
6562.27 0.000824302
6601.06 0.00121502
6620.46 0.00161791
6639.86 0.00236320
6649.55 0.00299674
6659.25 0.00397058
6668.95 0.00557880
6678.65 0.00851837
6683.50 0.0109999
6688.34 0.0147954
6693.19 0.0210265
6698.04 0.0323254
6700.47 0.0417944
6702.89 0.0561637
6705.32 0.0795261
6707.74 0.121260
6708.95 0.155733
6710.16 0.207266
6711.38 0.289332
6712.59 0.431723
6713.19 0.545797
6713.80 0.711559
6714.41 0.965354
6714.71 1.14591
6715.01 1.38160
6715.32 1.69699
6715.62 2.13165
6715.92 2.75237
6716.22 3.67796
6716.53 5.13283
6716.68 6.18900
6716.83 7.56835
6716.98 9.42583
6717.13 11.9322
6717.29 15.3895
6717.44 20.0568
6717.72 32.0728
6718.00 40.0747
6718.14 37.6888
6718.28 32.0241
6718.57 20.0182
6718.80 13.2976
6719.04 9.15985
6719.27 6.58474
6719.51 4.92495
6719.98 3.01223
6720.45 2.01850
6720.92 1.44081
6721.39 1.07871
6722.34 0.667931
6723.28 0.453120
6724.22 0.327261
6725.17 0.247325
6726.11 0.193489
6727.99 0.127621
6729.88 0.0904706
6731.76 0.0674766
6733.65 0.0522660
6737.42 0.0340281
6741.19 0.0239322
6744.96 0.0177658
6748.73 0.0137270
6756.27 0.00893117
6763.81 0.00630223
6771.36 0.00470704
6778.90 0.00366739
6793.98 0.00244008
6809.06 0.00177220
6824.15 0.00137089
6839.23 0.00111371
6869.39 0.000829940
6899.56 0.000743219
6914.64 0.000803584
6929.73 0.00109431
6944.81 0.00286136
6952.35 0.00994128
6956.12 0.0373782
6957.06 0.0648791
6958.01 0.139897
6958.48 0.239235
6958.95 0.498157
6959.18 0.821879
6959.42 1.59341
6959.54 2.46039
6959.66 4.25063
6959.71 5.93781
6959.77 8.76704
6959.83 13.8476
6959.89 23.2218
6959.95 37.0873
6960.00 46.4443
6960.06 37.0874
6960.11 23.2220
6960.15 16.1460
6960.19 11.4890
6960.23 8.46156
6960.27 6.43673
6960.36 4.03524
6960.44 2.74417
6960.60 1.49262
6960.77 0.932884
6961.09 0.461945
6961.42 0.274975
6962.08 0.129285
6962.73 0.0749723
6965.35 0.0198445
6970.60 0.00536558
6981.08 0.00164303
7002.06 0.000679970
7023.03 0.000487839
7044.01 0.000417050
7085.96 0.000414029
7106.93 0.000661091
7117.42 0.00170667
7122.66 0.00582739
7125.28 0.0216316
7126.59 0.0796560
7127.25 0.274931
7127.41 0.444945
7127.58 0.835338
7127.74 2.05403
7127.82 3.85542
7127.86 5.63152
7127.90 8.52480
7127.95 13.6466
7128.00 17.0406
7128.05 13.6467
7128.10 8.51605
7128.14 5.41676
7128.19 3.59955
7128.28 1.84796
7128.46 0.727117
7128.82 0.234132
7129.54 0.0670335
7130.97 0.0181355
7133.85 0.00490379
7139.60 0.00145947
7151.11 0.000576666
7174.12 0.000346388
7220.14 0.000279403
7312.18 0.000259136
7496.27 0.000298922
7588.31 0.000370771
7634.34 0.000439572
7680.36 0.000559211
7726.38 0.000802170
7749.39 0.00103672
7772.40 0.00145723
7783.91 0.00180883
7795.41 0.00234451
7806.92 0.00322338
7818.42 0.00482281
7824.18 0.00617070
7829.93 0.00823155
7835.68 0.0116166
7841.43 0.0177647
7844.31 0.0229275
7847.19 0.0307804
7850.06 0.0435828
7852.94 0.0665712
7854.38 0.0856522
7855.82 0.114319
7857.25 0.160281
7858.69 0.240815
7860.13 0.401571
7860.85 0.549844
7861.21 0.656795
7861.57 0.797530
7861.93 0.988922
7862.29 1.25644
7862.65 1.64802
7862.83 1.91462
7863.01 2.24756
7863.19 2.67508
7863.37 3.23177
7863.55 3.97218
7863.72 4.97377
7863.90 6.37858
7864.08 8.38835
7864.26 11.3159
7864.44 15.5365
7864.72 24.8754
7865.00 31.0705
7865.14 29.2236
7865.28 24.8375
7865.56 15.5344
7865.76 10.9126
7865.96 7.87391
7866.16 5.85406
7866.36 4.49119
7866.75 2.84627
7867.15 1.94920
7867.55 1.41298
7867.95 1.06905
7868.75 0.671639
7869.55 0.459832
7870.34 0.334347
7871.14 0.253854
7871.94 0.199317
7873.53 0.132159
7875.13 0.0940493
7876.72 0.0703600
7878.32 0.0546410
7881.51 0.0357348
7884.70 0.0252408
7887.89 0.0188172
7891.08 0.0146055
7897.46 0.00960159
7903.84 0.00685941
7910.22 0.00519905
7916.60 0.00412085
7929.37 0.00285898
7942.13 0.00218637
7967.65 0.00155888
7993.17 0.00132945
8018.70 0.00127905
8069.74 0.00151163
8095.27 0.00180924
8120.79 0.00230373
8146.31 0.00314893
8171.84 0.00471881
8184.60 0.00605266
8197.36 0.00809988
8210.12 0.0114735
8222.88 0.0176204
8229.26 0.0227928
8235.64 0.0306790
8242.02 0.0435699
8248.40 0.0667972
8251.60 0.0861350
8254.79 0.115295
8257.98 0.162278
8261.17 0.245128
8262.76 0.312653
8264.36 0.412307
8265.95 0.568224
8267.55 0.831924
8269.14 1.32987
8269.94 1.76295
8270.74 2.44086
8271.54 3.58506
8272.33 5.70460
8272.73 7.48888
8273.13 10.1505
8273.53 14.2339
8273.93 20.4962
8274.46 32.8151
8275.00 41.0067
8275.54 32.7833
8276.07 20.4723
8276.40 15.1914
8276.72 11.4604
8277.37 6.97038
8278.02 4.59846
8278.67 3.23523
8279.31 2.38868
8279.96 1.83234
8281.26 1.17182
8282.55 0.811545
8283.85 0.594661
8286.44 0.358090
8289.03 0.238874
8291.62 0.170629
8294.21 0.127960
8296.80 0.0995244
8301.98 0.0651746
8307.16 0.0460169
8312.34 0.0342563
8317.52 0.0265252
8327.88 0.0173152
8338.24 0.0122539
8348.60 0.00918270
8358.97 0.00718527
8379.69 0.00484826
8400.41 0.00361296
8421.13 0.00291971
8441.86 0.00254281
8483.30 0.00244794
8524.75 0.00356202
8545.47 0.00543930
8566.19 0.0109279
8576.56 0.0185690
8581.74 0.0261853
8586.92 0.0400612
8592.10 0.0695812
8594.69 0.0987800
8597.28 0.151558
8598.57 0.195667
8599.87 0.262383
8601.16 0.370354
8602.46 0.562150
8603.11 0.719629
8603.75 0.953448
8604.40 1.32342
8605.05 1.95692
8605.70 3.18140
8606.02 4.27090
8606.34 6.01451
8606.67 9.06787
8606.99 15.0553
8607.15 20.3906
8607.32 28.8217
8607.48 42.7648
8607.64 66.0191
8607.82 105.644
8608.00 132.063
8608.18 105.639
8608.36 66.0161
8608.56 38.6172
8608.76 24.2059
8608.97 16.2872
8609.17 11.6075
8609.37 8.65271
8609.57 6.68205
8609.97 4.31392
8610.37 3.00669
8610.77 2.21247
8611.58 1.34037
8612.38 0.897274
8613.19 0.642442
8613.99 0.482670
8614.79 0.376100
8616.40 0.246967
8618.01 0.174882
8619.62 0.130588
8621.22 0.101508
8624.44 0.0669880
8627.65 0.0482517
8634.08 0.0304886
8640.51 0.0248744
8646.94 0.0296889
8650.16 0.0415051
8653.37 0.0778242
8654.98 0.128406
8656.59 0.267125
8657.39 0.450276
8657.79 0.624713
8658.19 0.925500
8658.60 1.51463
8658.80 2.04586
8659.00 2.91164
8659.20 4.45687
8659.30 5.73067
8659.40 7.59276
8659.50 10.5104
8659.60 15.2551
8659.70 23.5062
8659.80 38.2834
8659.90 61.3759
8660.00 76.5664
8660.10 61.1285
8660.20 38.2828
8660.31 22.0424
8660.43 13.7188
8660.54 9.15950
8660.65 6.51175
8660.77 4.83464
8660.88 3.73079
8661.11 2.40294
8661.33 1.67300
8661.56 1.23073
8662.02 0.745867
8662.47 0.500437
8662.92 0.359430
8663.83 0.212170
8665.65 0.100692
8667.46 0.0598105
8671.09 0.0294644
8674.72 0.0183479
8681.98 0.00989544
8689.25 0.00661572
8703.77 0.00389824
8718.29 0.00272607
8747.34 0.00167101
8776.38 0.00119363
8834.47 0.000764137
8892.57 0.000577309
9008.75 0.000427747
9124.93 0.000392224
9241.11 0.000426889
9357.30 0.000581584
9415.39 0.000792752
9444.43 0.000996195
9473.48 0.00135780
9531.57 0.00419549
9546.09 0.00705175
9560.62 0.0150752
9567.88 0.0261405
9571.51 0.0371415
9575.14 0.0571371
9578.77 0.0995154
9580.58 0.141235
9582.40 0.216218
9583.31 0.278502
9584.22 0.372229
9585.12 0.522720
9586.03 0.786561
9586.48 1.00061
9586.94 1.31524
9587.39 1.80444
9587.85 2.62215
9588.30 4.14738
