Gd-160(n,tot) ENDF/B-VII.1
421.709 10.2633
421.734 11.8604
421.758 14.2403
421.783 18.0149
421.807 24.3839
421.831 35.9250
421.856 57.6133
421.878 89.3140
421.900 110.462
421.922 89.3175
421.944 57.6169
421.970 35.2963
421.995 23.7478
422.020 17.4785
422.046 13.8041
422.071 11.4972
422.096 9.96493
422.147 8.13077
422.197 7.12178
422.248 6.50985
422.349 5.83776
422.450 5.49623
422.552 5.29888
422.653 5.17421
422.754 5.09015
422.956 4.98616
423.159 4.92561
423.563 4.85831
423.968 4.82037
424.373 4.79420
425.182 4.75589
426.801 4.69594
428.420 4.63970
431.658 4.52028
434.896 4.38132
438.133 4.20926
439.752 4.10303
441.371 3.97504
442.990 3.81316
443.799 3.71379
444.609 3.60007
445.014 3.53972
445.418 3.48237
445.823 3.44162
446.228 3.45832
446.430 3.52303
446.632 3.67332
446.835 3.99988
447.037 4.72547
447.138 5.40497
447.240 6.50353
447.341 8.37946
447.442 11.8379
447.492 14.7203
447.518 16.6416
447.543 19.0101
447.568 21.9674
447.581 23.7339
447.594 25.7142
447.606 27.9794
447.619 30.5416
447.644 36.8835
447.670 45.4070
447.695 57.1744
447.720 73.9478
447.745 98.7864
447.771 137.275
447.796 200.108
447.821 308.246
447.834 390.029
447.847 498.017
447.873 817.017
447.900 1047.86
447.913 999.759
447.927 861.270
447.954 553.954
447.984 332.975
448.014 215.007
448.044 149.354
448.074 110.064
448.104 84.9402
448.134 67.9704
448.194 47.2078
448.254 35.4534
448.314 28.1324
448.433 19.8118
448.553 15.3813
448.673 12.7141
448.793 10.9665
448.913 9.74944
449.153 8.18607
449.393 7.24027
449.633 6.61261
449.873 6.16772
450.353 5.57968
450.833 5.20656
451.793 4.74939
452.752 4.46528
453.712 4.25814
455.631 3.94362
459.470 3.42669
463.309 2.88175
465.229 2.57084
467.148 2.23064
469.068 1.87877
470.987 1.59889
471.947 1.57046
472.427 1.62123
472.907 1.74446
473.147 1.84410
473.387 1.97701
473.627 2.15126
473.866 2.37706
474.106 2.66771
474.346 3.04013
474.586 3.51697
474.826 4.12830
475.066 4.91515
475.306 5.93269
475.546 7.25992
475.786 9.00712
476.026 11.3386
476.266 14.4966
476.506 18.8600
476.746 25.0366
476.986 34.0525
477.226 47.7156
477.465 69.4784
477.705 106.495
477.945 175.431
478.065 233.628
478.185 321.317
478.305 460.425
478.425 694.081
478.545 1112.57
478.665 1887.34
478.783 3121.75
478.900 4038.31
479.018 3342.24
479.135 2157.29
479.217 1566.39
479.298 1164.19
479.380 891.010
479.461 701.476
479.624 467.080
479.787 334.991
479.950 253.777
480.113 200.351
480.439 136.512
480.765 101.054
481.091 79.1861
481.417 64.6491
481.743 54.4337
482.395 41.2548
483.047 33.2828
483.699 28.0256
484.351 24.3374
485.655 19.5606
486.959 16.6388
488.264 14.6850
489.568 13.2939
492.176 11.4541
494.784 10.2966
497.392 9.50222
500.000 8.92277
504.485 8.22163
508.969 7.73875
517.939 7.10763
526.908 6.70272
535.877 6.41179
544.847 6.18609
553.816 6.00146
558.301 5.92067
562.785 5.84804
565.028 5.81728
566.149 5.80528
567.270 5.79848
568.391 5.80442
568.952 5.81912
569.512 5.85309
569.793 5.88464
570.073 5.93505
570.353 6.02021
570.633 6.17725
570.774 6.30954
570.914 6.51018
571.054 6.83525
571.194 7.41073
571.264 7.88116
571.334 8.57748
571.404 9.67002
571.474 11.5211
571.544 15.0381
571.579 18.1051
571.614 22.9343
571.650 31.1589
571.685 46.5405
571.702 59.6121
571.720 79.3094
571.737 109.920
571.755 157.717
571.777 249.150
571.800 309.754
571.823 248.736
571.846 157.735
571.862 111.917
571.879 81.8769
571.895 62.1480
571.912 48.9088
571.945 32.9920
571.978 24.3495
572.011 19.1980
572.044 15.9002
572.110 12.0929
572.177 10.0677
572.243 8.86963
572.309 8.10237
572.375 7.58183
572.508 6.94080
572.640 6.57640
572.773 6.34920
572.905 6.19781
573.170 6.01414
573.435 5.91046
573.700 5.84547
573.964 5.80151
574.494 5.74609
575.024 5.71222
576.083 5.67067
577.143 5.64329
578.202 5.62163
580.321 5.58544
584.559 5.52316
588.797 5.46576
605.748 5.25412
639.650 4.86307
673.552 4.46987
690.504 4.26144
694.741 4.20793
698.979 4.15504
701.098 4.13039
703.217 4.11173
704.276 4.11085
704.806 4.11703
705.336 4.13416
705.866 4.17858
706.130 4.22594
706.395 4.31409
706.528 4.38869
706.660 4.50201
706.793 4.68552
706.925 5.01030
706.991 5.27561
707.057 5.66698
707.124 6.27913
707.190 7.31338
707.256 9.26226
707.289 10.9517
707.322 13.5925
707.355 18.0262
707.388 26.1994
707.405 33.0529
707.422 43.1489
707.438 58.6071
707.455 82.0197
707.477 128.731
707.500 159.841
707.523 128.519
707.546 81.8573
707.568 52.6429
707.590 35.9812
707.612 26.2377
707.634 20.2205
707.656 16.2996
707.678 13.6230
707.721 10.3356
707.765 8.47337
707.809 7.32659
707.897 6.04555
707.985 5.38628
708.073 5.00327
708.161 4.76121
708.249 4.59843
708.425 4.39948
708.601 4.28678
708.776 4.21634
708.952 4.16902
709.304 4.11046
709.655 4.07595
710.359 4.03626
711.062 4.01242
711.765 3.99489
713.172 3.96741
715.985 3.92186
718.798 3.87931
730.050 3.70850
741.303 3.52864
744.116 3.48326
746.929 3.44121
748.335 3.42571
749.039 3.42246
749.742 3.42676
750.445 3.45009
750.797 3.47939
751.148 3.53760
751.324 3.58848
751.500 3.66722
751.676 3.79692
751.852 4.03056
751.940 4.22385
752.027 4.51293
752.115 4.97237
752.203 5.76600
752.291 7.31257
752.335 8.70358
752.379 10.9553
752.423 14.9562
752.445 18.2138
752.467 22.9668
752.489 30.3003
752.511 42.2005
752.533 62.6050
752.555 98.2697
752.577 155.195
752.600 193.134
752.623 155.218
752.645 98.2978
752.664 67.0841
752.682 47.6087
752.700 35.3538
752.719 27.3963
752.756 18.1363
752.792 13.2891
752.829 10.4547
752.866 8.67256
752.939 6.64308
753.013 5.57729
753.086 4.95096
753.160 4.55207
753.233 4.28274
753.380 3.95165
753.527 3.76352
753.674 3.64592
753.821 3.56715
754.115 3.47043
754.408 3.41442
754.996 3.35230
755.584 3.31726
756.172 3.29303
757.347 3.25761
759.698 3.20311
762.049 3.15396
771.452 2.95832
790.258 2.51987
809.065 1.99163
827.872 1.34889
837.275 0.984472
846.678 0.609099
856.082 0.279981
858.432 0.221150
860.783 0.180256
861.959 0.168662
863.134 0.164407
864.309 0.168810
865.485 0.183432
866.660 0.210127
867.836 0.251092
869.011 0.308964
870.187 0.386903
871.362 0.488720
872.537 0.619034
874.888 0.988922
877.239 1.55896
879.590 2.42550
881.941 3.74243
884.291 5.76490
886.642 8.93646
888.993 14.0734
891.344 22.7940
893.695 38.6288
894.870 51.5485
896.046 70.3525
897.221 98.8316
898.396 144.180
899.572 221.167
900.747 363.032
901.335 480.360
901.923 651.715
902.510 907.073
903.098 1287.57
903.999 2154.06
904.900 2822.50
905.802 2364.97
906.703 1541.42
907.307 1138.22
907.910 858.090
908.514 664.642
909.117 528.584
910.324 357.753
911.531 259.926
912.738 199.040
913.945 158.600
916.359 109.741
918.773 82.2579
921.188 65.1227
923.602 53.6270
926.016 45.4827
930.844 34.8655
935.672 28.3559
940.500 24.0109
945.328 20.9277
954.984 16.8717
964.641 14.3357
974.297 12.6025
979.125 11.9327
980.332 11.7873
981.539 11.6640
982.143 11.6271
982.445 11.6267
982.746 11.6551
983.048 11.7540
983.199 11.8668
983.350 12.0799
983.501 12.5303
983.576 12.9609
983.652 13.6991
983.727 15.1171
983.765 16.3644
983.802 18.3434
983.840 21.7352
983.878 28.1846
983.897 33.7645
983.916 42.2487
983.934 55.7520
983.953 77.1778
983.977 116.685
984.000 143.024
984.023 116.684
984.047 77.1731
984.062 58.7338
984.078 46.1819
984.109 31.7527
984.140 24.4828
984.172 20.4367
984.203 17.9707
984.234 16.3755
984.296 14.5045
984.359 13.4942
984.421 12.8895
984.545 12.2289
984.670 11.8915
984.795 11.6934
985.044 11.4748
985.293 11.3554
985.543 11.2769
986.041 11.1710
986.540 11.0932
987.038 11.0272
988.035 10.9105
990.029 10.7020
992.023 10.5095
1000.00 9.83135
1012.48 8.97479
1018.72 8.61578
1020.28 8.53391
1021.84 8.45990
1022.62 8.43154
1023.40 8.42608
1023.79 8.45360
1023.98 8.49025
1024.18 8.56368
1024.37 8.72564
1024.47 8.88589
1024.57 9.16487
1024.66 9.72447
1024.71 10.2362
1024.76 11.0583
1024.81 12.5703
1024.83 13.7957
1024.86 15.6117
1024.88 18.5927
1024.91 23.3853
1024.93 31.8691
1024.95 47.4215
1024.98 70.9925
1025.00 86.7463
1025.02 71.0044
1025.05 47.4348
1025.07 30.5172
1025.10 22.1654
1025.13 17.6033
1025.15 14.9153
1025.18 13.1685
1025.20 12.0554
1025.26 10.7150
1025.31 9.96194
1025.36 9.51331
1025.47 9.01645
1025.57 8.75925
1025.68 8.60941
1025.88 8.44854
1026.09 8.36485
1026.30 8.31375
1026.72 8.25152
1027.56 8.17995
1028.40 8.12851
1030.07 8.04095
1031.74 7.96022
1038.44 7.66099
1051.83 7.12579
1078.62 6.20051
1105.40 5.34713
1132.19 4.44816
1158.97 3.36431
1172.37 2.68819
1185.76 1.87574
1192.46 1.41209
1199.15 0.922826
1205.85 0.459013
1209.20 0.281547
1210.87 0.223584
1211.71 0.206018
1212.55 0.198016
1213.38 0.201401
1214.22 0.218325
1215.06 0.251370
1215.89 0.303637
1216.73 0.378869
1217.57 0.481601
1218.41 0.617358
1219.24 0.792906
1220.92 1.29872
1222.59 2.09337
1224.26 3.32683
1225.94 5.24630
1227.61 8.27775
1229.29 13.1963
1230.96 21.5121
1232.63 36.4395
1233.47 48.4468
1234.31 65.6671
1235.15 91.2212
1235.98 130.770
1236.82 195.228
1237.66 307.057
1238.49 514.830
1239.33 917.632
1240.12 1554.35
1240.90 2056.78
1241.69 1739.77
1242.47 1146.48
1243.23 752.921
1243.99 519.388
1244.74 378.358
1245.50 288.843
1246.26 228.867
1247.02 186.948
1248.53 133.576
1250.05 102.053
1251.56 81.7674
1254.59 57.8487
1257.62 44.5921
1260.65 36.3493
1263.68 30.7973
1266.71 26.8346
1272.77 21.5960
1278.83 18.3121
1284.89 16.0691
1286.41 15.6185
1287.92 15.2098
1288.68 15.0285
1289.44 14.8878
1289.82 14.8648
1290.01 14.8881
1290.20 14.9662
1290.39 15.1773
1290.48 15.4000
1290.58 15.7978
1290.67 16.6075
1290.72 17.3410
1290.77 18.5428
1290.81 20.7582
1290.84 22.5993
1290.86 25.2116
1290.88 29.4603
1290.91 36.1771
1290.93 48.5065
1290.95 69.9187
1290.98 103.508
1291.00 126.027
1291.02 103.512
1291.05 69.9157
1291.06 53.7577
1291.08 43.5267
1291.09 36.1484
1291.11 31.3781
1291.14 25.2979
1291.17 21.9181
1291.20 19.8703
1291.23 18.5430
1291.29 17.0068
1291.36 16.1591
1291.42 15.6486
1291.54 15.0880
1291.66 14.7914
1291.79 14.6120
1292.03 14.3985
1292.28 14.2677
1292.53 14.1711
1293.02 14.0217
1294.01 13.7834
1295.00 13.5735
1298.94 12.8398
1306.84 11.6610
1322.64 9.97079
1338.43 8.74121
1354.23 7.70130
1370.02 6.65667
1377.92 6.05568
1385.82 5.32759
1389.77 4.88290
1393.72 4.35508
1397.67 3.70920
1401.62 2.89683
1403.59 2.41235
1405.56 1.87643
1407.54 1.31837
1409.51 0.865946
1410.01 0.810675
1410.50 0.803131
1411.00 0.865772
1411.49 1.03150
1411.74 1.16816
1411.98 1.35150
1412.23 1.59230
1412.48 1.90271
1412.72 2.30250
1412.97 2.81278
1413.46 4.28523
1413.96 6.68519
1414.45 10.6560
1414.94 17.4896
1415.44 29.8596
1415.68 39.8723
1415.93 54.2528
1416.18 75.5838
1416.42 108.335
1416.67 161.539
1416.92 252.778
1417.16 419.106
1417.41 731.266
1417.66 1250.22
1417.90 1664.35
1418.15 1415.45
1418.39 940.093
1418.60 651.947
1418.81 469.128
1419.02 352.475
1419.23 275.545
1419.64 184.118
1420.06 134.341
1420.48 104.206
1420.89 84.4824
1421.73 60.8463
1422.56 47.5381
1423.40 39.1927
1424.23 33.5359
1425.06 29.4814
1426.73 24.1024
1428.40 20.7289
1430.07 18.4264
1431.74 16.7610
1435.08 14.5135
1438.41 13.0653
1441.75 12.0500
1445.09 11.2944
1451.76 10.2334
1458.43 9.51031
1471.78 8.55258
1485.13 7.91126
1498.48 7.42439
1525.17 6.67502
1551.87 6.06231
1578.56 5.49735
1605.26 4.93130
1618.61 4.63627
1625.28 4.48533
1628.62 4.41513
1629.45 4.40346
1630.29 4.40612
1630.70 4.42677
1631.12 4.50056
1631.33 4.60696
1631.54 4.89286
1631.64 5.25968
1631.69 5.59305
1631.75 6.14389
1631.80 7.14648
1631.82 7.98446
1631.85 9.24628
1631.88 11.2565
1631.90 14.6875
1631.93 21.0151
1631.95 33.7458
1631.98 51.0949
1632.00 63.1429
1632.02 51.1021
1632.05 33.7540
1632.06 25.2503
1632.08 19.7587
1632.09 15.8143
1632.11 13.2741
1632.14 10.0514
1632.17 8.31382
1632.20 7.22275
1632.23 6.51974
1632.29 5.71222
1632.35 5.27131
1632.41 5.01234
1632.54 4.72855
1632.78 4.50275
1633.03 4.41442
1633.52 4.34057
1634.01 4.30627
1634.99 4.26603
1635.98 4.23627
1639.91 4.13376
1647.77 3.93270
1663.50 3.50430
1679.23 3.02886
1687.09 2.77157
1689.06 2.70668
1691.02 2.64546
1692.01 2.62096
1692.99 2.61463
1693.48 2.63632
1693.97 2.72692
1694.22 2.86324
1694.34 2.99910
1694.46 3.23878
1694.59 3.72673
1694.65 4.18551
1694.71 4.94478
1694.77 6.38926
1694.80 7.63676
1694.83 9.49951
1694.86 12.6775
1694.89 18.1921
1694.91 22.9977
1694.92 29.5455
1694.94 39.1475
1694.95 53.7650
1694.98 84.1772
1695.00 105.062
1695.02 84.1961
1695.05 53.7874
1695.07 31.7718
1695.10 20.3843
1695.13 14.3266
1695.15 10.8261
1695.18 8.65036
1695.21 7.21565
1695.26 5.53327
1695.31 4.59210
1695.37 4.02461
1695.48 3.40820
1695.58 3.09219
1695.69 2.91109
1695.90 2.71799
1696.33 2.56205
1696.76 2.49508
1697.62 2.42571
1698.48 2.38036
1700.20 2.30612
1701.91 2.23734
1708.78 1.96368
1722.51 1.38119
1736.25 0.766615
1743.11 0.473453
1749.98 0.227605
1753.41 0.140887
1755.13 0.111800
1756.85 0.0950716
1758.56 0.0933859
1760.28 0.110036
1762.00 0.149074
1763.71 0.215417
1765.43 0.315286
1767.15 0.456305
1768.86 0.648070
1770.58 0.902524
1774.01 1.66600
1777.44 2.93197
1780.88 5.02110
1784.31 8.51445
1787.74 14.5436
1791.18 25.4989
1792.89 34.3473
1794.61 47.0320
1796.33 65.7913
1798.04 94.5908
1799.76 140.956
1801.48 219.706
1803.19 361.562
1804.91 625.003
1806.66 1070.73
1808.40 1432.92
1810.15 1225.68
1811.89 814.961
1812.95 626.160
1814.00 488.484
1816.11 316.357
1818.22 220.831
1820.32 162.889
1822.43 124.299
1824.54 95.2941
1825.59 81.7780
1826.12 74.5555
1826.65 66.4548
1827.18 56.6274
1827.44 50.5993
1827.70 43.5124
1827.97 35.1878
1828.10 30.8485
1828.23 27.2361
1828.36 26.6460
1828.43 29.5209
1828.46 32.5531
1828.49 37.2281
1828.53 44.2266
1828.56 54.5467
1828.58 61.6191
1828.59 69.6712
1828.63 91.8225
1828.66 124.342
1828.69 172.195
1828.72 242.444
1828.76 340.373
1828.79 494.408
1828.83 689.887
1828.86 884.429
1828.90 1002.84
1828.97 917.324
1829.04 688.656
1829.09 575.090
1829.13 487.820
1829.22 370.738
1829.31 299.875
1829.40 254.385
1829.48 222.630
1829.57 199.647
1829.75 168.982
1829.92 149.332
1830.10 135.793
1830.45 118.076
1830.80 106.849
1831.15 98.9369
1831.85 88.1867
1832.55 80.8790
1833.26 75.3735
1834.66 67.2568
1837.47 56.5262
1840.27 49.2751
1845.89 39.6703
1851.50 33.4778
1862.73 25.9167
1868.34 23.4438
1871.15 22.4218
1871.85 22.1947
1872.55 22.0007
1872.90 21.9411
1873.25 21.9792
1873.43 22.1231
1873.52 22.2859
1873.60 22.5833
1873.69 23.1952
1873.74 23.7569
1873.78 24.6519
1873.82 26.2782
1873.85 27.6066
1873.87 29.5588
1873.89 32.5639
1873.91 37.4454
1873.93 45.8210
1873.95 60.3743
1873.98 83.2352
1874.00 99.1977
1874.02 83.2386
1874.05 60.2821
1874.07 46.3057
1874.09 38.2964
1874.11 33.2270
1874.13 30.1832
1874.17 26.6700
1874.21 24.8789
1874.25 23.8505
1874.29 23.2066
1874.37 22.4789
1874.45 22.0843
1874.54 21.8442
1874.70 21.5680
1875.03 21.2946
1875.35 21.1325
1876.01 20.8920
1876.66 20.6863
1877.96 20.3092
1879.27 19.9559
1884.49 18.6941
1894.94 16.6827
1915.84 13.8345
1926.29 12.6770
1931.51 12.0942
1936.74 11.4582
1941.96 10.6832
1944.57 10.1848
1947.18 9.54070
1948.49 9.12880
1949.80 8.62293
1951.10 7.97790
1952.41 7.11763
1953.06 6.56905
1953.71 5.91291
1954.37 5.12617
1955.02 4.20879
1955.35 3.73069
1955.67 3.30800
1956.00 3.09233
1956.16 3.17355
1956.33 3.50596
1956.49 4.28408
1956.57 4.94168
1956.65 5.85327
1956.73 7.14238
1956.82 8.92269
1956.90 11.4587
1956.98 15.0217
1957.06 20.2361
1957.14 27.9559
1957.22 39.7115
1957.31 57.9797
1957.39 88.3940
1957.47 140.420
1957.55 236.848
1957.59 313.766
1957.63 416.130
1957.72 733.916
1957.80 993.120
1957.89 858.509
1957.97 585.807
1958.05 396.076
1958.13 282.778
1958.22 212.972
1958.30 167.801
1958.38 137.077
1958.46 115.250
1958.63 86.9393
1958.79 69.7248
1958.96 58.4902
1959.28 44.8889
1959.61 37.0922
1959.94 32.1327
1960.27 28.7184
1960.60 26.2360
1961.25 22.8795
1961.91 20.7268
1962.57 19.2311
1963.22 18.1326
1964.54 16.6185
1965.85 15.6207
1967.16 14.9067
1968.48 14.3666
1971.10 13.5913
1973.73 13.0491
1978.99 12.3098
1984.24 11.8007
1989.49 11.4090
2000.00 10.8109
2016.76 10.1092
2033.52 9.56096
2067.03 8.68620
2100.55 7.95107
2134.07 7.25258
2167.58 6.49588
2184.34 6.04915
2201.10 5.50620
2217.86 4.77966
2226.24 4.29024
2234.61 3.65258
2238.80 3.25026
2242.99 2.76959
2247.18 2.18787
2251.37 1.48825
2253.47 1.10212
2255.56 0.722107
2257.66 0.429403
2258.70 0.378427
2259.23 0.399212
2259.75 0.465609
2260.28 0.594270
2260.80 0.807953
2261.32 1.13889
2261.85 1.63226
2262.37 2.35768
2262.89 3.41607
2263.42 4.96419
2263.94 7.24615
2264.47 10.6818
2264.99 15.9794
2265.51 24.4386
2266.04 38.5629
2266.56 63.7778
2266.82 83.9446
2267.08 112.526
2267.35 154.484
2267.61 217.652
2267.87 315.012
2268.13 464.816
2268.52 805.546
2268.90 1089.47
2269.29 939.584
2269.67 630.069
2269.92 479.577
2270.16 371.725
2270.66 240.313
2271.15 169.195
2271.64 127.281
2272.14 100.493
2272.63 82.3678
2273.62 59.9178
2274.60 46.9040
2275.59 38.5983
2277.56 28.7932
2279.54 23.3051
2281.51 19.8451
2283.48 17.4781
2285.46 15.7618
2289.40 13.4412
2293.35 11.9415
2297.30 10.8845
2301.24 10.0922
2309.14 8.96029
2317.03 8.16040
2332.81 7.00316
2348.60 6.05225
2356.49 5.56695
2364.38 5.02294
2372.28 4.34632
2376.22 3.91229
2380.17 3.36416
2382.14 3.02540
2384.12 2.62617
2386.09 2.14932
2388.06 1.58311
2389.05 1.27401
2390.04 0.973658
2391.02 0.748784
2391.52 0.716431
2392.01 0.798690
2392.26 0.910265
2392.50 1.09212
2392.75 1.37082
2393.00 1.78261
2393.24 2.38670
2393.49 3.26166
2393.74 4.54415
2393.98 6.42924
2394.23 9.27464
2394.48 13.6706
2394.72 20.7144
2394.97 32.5073
2395.22 53.7746
2395.34 70.8510
2395.46 95.3285
2395.59 131.832
2395.71 187.091
2395.83 273.586
2395.96 409.741
2396.13 707.548
2396.30 954.799
2396.47 823.236
2396.65 551.512
2396.76 413.541
2396.88 317.132
2397.11 201.721
2397.34 140.458
2397.57 104.956
2397.80 82.4391
2398.03 67.3498
2398.49 48.7565
2398.95 38.0678
2399.41 31.2721
2400.33 23.2963
2401.25 18.8451
2402.18 16.0455
2403.10 14.1299
2404.02 12.7425
2405.86 10.8635
2407.71 9.64653
2409.55 8.78602
2411.39 8.13832
2415.08 7.20812
2418.76 6.54834
2426.14 5.60455
2433.51 4.88406
2440.88 4.24975
2455.63 3.02179
2463.00 2.37258
2470.37 1.68371
2477.75 0.972877
2485.12 0.344250
2486.96 0.235182
2488.81 0.166459
2489.73 0.152889
2490.65 0.157221
2491.57 0.183332
2492.49 0.235907
2493.41 0.320914
2494.34 0.445579
2495.26 0.618977
2496.18 0.852222
2497.10 1.16025
2498.02 1.56080
2499.87 2.74303
2501.71 4.69265
2503.55 7.93034
2505.40 13.4483
2507.24 23.2739
2508.16 31.0501
2509.08 41.9686
2510.00 57.7300
2510.92 81.1296
2511.85 117.193
2512.77 174.849
2513.69 270.646
2514.61 431.451
2515.76 752.076
2516.90 1020.83
2518.05 885.100
2519.19 597.710
2520.31 399.658
2521.43 280.671
2522.54 207.986
2523.66 161.395
2524.78 129.909
2525.90 107.699
2528.13 79.0851
2530.37 61.9060
2532.60 50.6765
2537.07 37.1509
2541.54 29.4258
2546.01 24.4727
2550.48 21.0366
2551.60 20.3456
2552.71 19.7337
2553.27 19.4843
2553.83 19.3569
2554.11 19.4435
2554.25 19.5972
2554.39 19.9202
2554.53 20.6448
2554.60 21.3474
2554.67 22.5289
2554.74 24.7856
2554.77 26.7324
2554.81 29.7494
2554.84 34.7418
2554.88 43.7286
2554.91 61.6451
2554.93 76.7442
2554.95 99.9836
2554.97 149.034
2555.00 181.386
2555.03 149.056
2555.05 99.8355
2555.07 73.6265
2555.09 57.5080
2555.11 46.6879
2555.13 39.8926
2555.18 31.7001
2555.22 27.3477
2555.26 24.7856
2555.30 23.1560
2555.38 21.2935
2555.46 20.2795
2555.54 19.6730
2555.71 18.9829
2555.87 18.6025
2556.03 18.3540
2556.36 18.0248
2557.01 17.5958
2557.66 17.2612
2558.97 16.6793
2560.27 16.1526
2565.49 14.3482
2575.93 11.5762
2586.37 9.33289
2596.81 7.20723
2607.25 4.87591
2612.46 3.53707
2617.68 2.07260
2622.90 0.694381
2624.21 0.463641
2624.86 0.389119
2625.51 0.352934
2626.17 0.366243
2626.82 0.443628
2627.47 0.604202
2628.12 0.873262
2628.78 1.28535
2629.43 1.88493
2630.08 2.73650
2630.73 3.92435
2631.39 5.57500
2632.04 7.85967
2632.69 11.0390
2633.34 15.5012
2633.99 21.8572
2634.65 31.0420
2635.30 44.6582
2635.95 65.3466
2636.60 97.9382
2637.26 151.042
2637.91 240.669
2638.56 393.347
2639.38 704.853
2640.20 965.376
2641.02 842.936
2641.84 580.924
2642.51 422.508
2643.18 317.389
2643.85 247.539
2644.51 199.710
2645.85 140.856
2647.19 107.487
2648.52 86.6024
2649.86 72.5716
2652.53 55.2104
2655.21 45.0754
2657.88 38.5121
2660.55 33.9439
2663.22 30.5931
2668.57 26.0132
2673.92 23.0309
2679.26 20.9291
2684.61 19.3619
2695.30 17.1619
2705.99 15.6686
2727.37 13.6992
2748.75 12.3469
2759.45 11.7569
2770.14 11.1572
2780.83 10.4635
2786.17 10.0278
2791.52 9.46802
2794.19 9.10908
2796.87 8.66518
2799.54 8.09163
2802.21 7.30861
2803.55 6.79425
2804.88 6.15937
2806.22 5.35694
2807.56 4.32642
2808.23 3.70607
2808.89 3.02082
2809.56 2.31297
2810.23 1.75112
2810.56 1.68068
2810.90 1.96830
2811.06 2.35654
2811.23 3.01241
2811.40 4.06815
2811.57 5.73372
2811.73 8.35359
2811.90 12.5159
2812.07 19.2733
2812.23 30.6192
2812.40 50.5868
2812.48 66.3326
2812.57 87.9622
2812.65 118.975
2812.73 163.143
2812.82 228.346
2812.90 321.846
2813.05 578.096
2813.20 794.523
2813.35 695.870
2813.50 480.554
2813.67 313.307
2813.83 218.163
2814.00 162.356
2814.17 127.413
2814.33 104.154
