Pb-207(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
201015 0.0138252
201028 0.00678379
201054 0.00271542
201105 0.00108685
201206 0.000566772
201410 0.000421989
201818 0.000389284
202633 0.000397496
204262 0.000457164
205892 0.000606268
206707 0.000816883
207115 0.00112078
207217 0.00129325
207318 0.00159752
207420 0.00226147
207471 0.00294567
207522 0.00418577
207620 0.00871335
207645 0.00903160
207669 0.00837555
207718 0.00591047
207765 0.00415936
207812 0.00318384
207905 0.00236469
207999 0.00213097
208092 0.00211847
208279 0.00241391
208467 0.00306345
208654 0.00424594
208841 0.00651341
208934 0.00846270
209028 0.0114229
209122 0.0160838
209215 0.0234818
209450 0.0478078
209568 0.0393075
209685 0.0249621
209788 0.0164387
209892 0.0113264
209995 0.00823029
210098 0.00629258
210305 0.00430724
210408 0.00420976
210460 0.00495012
210486 0.00607091
210512 0.00864983
210550 0.0166195
210560 0.0170163
210569 0.0156525
210588 0.0110203
210606 0.00776385
210624 0.00588289
210661 0.00409833
210697 0.00333571
210733 0.00293466
210877 0.00232204
211021 0.00216637
211165 0.00224933
211310 0.00269566
211454 0.00416006
211526 0.00613314
211598 0.0111107
211634 0.0169875
211652 0.0220344
211670 0.0298525
211688 0.0428884
211706 0.0662754
211724 0.112799
211733 0.153067
211742 0.211346
211756 0.332694
211763 0.380347
211770 0.388755
211798 0.180033
211811 0.115235
211824 0.0776521
211836 0.0551642
211849 0.0410813
211875 0.0251539
211901 0.0170510
211927 0.0123820
211952 0.00947880
212004 0.00619403
212055 0.00448174
212107 0.00347663
212210 0.00240067
212313 0.00186305
212416 0.00155342
212622 0.00122391
213034 0.000961416
213446 0.000859146
215094 0.000787714
216741 0.000873461
217565 0.000969585
217977 0.00108214
218183 0.00127851
218286 0.00163731
218338 0.00213193
218364 0.00260737
218389 0.00339593
218450 0.00678996
218465 0.00701558
218480 0.00649594
218511 0.00459516
218536 0.00336408
218562 0.00261447
218613 0.00188615
218716 0.00144019
218920 0.00129973
219330 0.00145515
219535 0.00168696
219740 0.00222273
219842 0.00281364
219944 0.00403786
219996 0.00520988
220047 0.00722846
220098 0.0110502
220124 0.0142768
220149 0.0189809
220230 0.0441723
220250 0.0456771
220271 0.0417257
220311 0.0275199
220340 0.0195600
220368 0.0142305
220397 0.0107475
220425 0.00842851
220482 0.00571056
220539 0.00427600
220653 0.00291954
220767 0.00233625
220995 0.00188042
221223 0.00173302
222134 0.00176111
223046 0.00203439
223502 0.00226851
223730 0.00257139
223844 0.00315594
223901 0.00417128
223929 0.00542021
223958 0.00810382
224000 0.0160055
224011 0.0163017
224021 0.0149237
224043 0.0104751
224060 0.00775127
224077 0.00605116
224111 0.00433873
224146 0.00359629
224180 0.00322662
224252 0.00289360
224323 0.00277500
224466 0.00272371
224753 0.00280429
225325 0.00310365
226470 0.00383885
228760 0.00533245
229110 0.00584745
229459 0.00747631
229770 0.0112136
229926 0.0107771
230081 0.00855791
230278 0.00660233
230475 0.00562307
230869 0.00472861
231657 0.00390424
232445 0.00337599
232839 0.00333685
233036 0.00393989
233085 0.00453812
233134 0.00594423
233159 0.00745566
233184 0.0103950
233196 0.0129916
233208 0.0170680
233220 0.0237879
233233 0.0352148
233260 0.0749335
233267 0.0741805
233274 0.0656625
233287 0.0429079
233301 0.0275686
233314 0.0188176
233327 0.0137686
233340 0.0107117
233369 0.00719928
233397 0.00555117
233454 0.00411154
233569 0.00319428
233797 0.00270097
234254 0.00235910
235168 0.00196957
236995 0.00147870
238823 0.00119768
239736 0.00111643
240193 0.00111499
240422 0.00121767
240479 0.00132200
240536 0.00158283
240564 0.00188689
240593 0.00254213
240607 0.00319627
240622 0.00436961
240636 0.00672868
240643 0.00882423
240650 0.0120535
240670 0.0283068
240675 0.0294975
240680 0.0270782
240690 0.0178938
240701 0.0106538
240712 0.00689463
240723 0.00487192
240733 0.00372165
240755 0.00254092
240777 0.00199041
240820 0.00151347
240864 0.00131904
241037 0.00110288
241384 0.00103307
242078 0.00101482
242772 0.00110323
242945 0.00120019
243119 0.00145100
243205 0.00175656
243292 0.00246090
243335 0.00321759
243379 0.00469750
243400 0.00602502
243422 0.00814632
243444 0.0117464
243465 0.0181347
243510 0.0425002
243521 0.0438099
243532 0.0398504
243555 0.0260661
243577 0.0158811
243600 0.0103114
243623 0.00722267
243645 0.00539969
243690 0.00348993
243736 0.00258287
243826 0.00178545
243917 0.00145837
244098 0.00120124
244279 0.00110654
245003 0.00103038
246450 0.00110756
247898 0.00134535
248622 0.00168439
248984 0.00225782
249165 0.00315223
249256 0.00417995
249346 0.00627472
249490 0.0130700
249526 0.0135939
249562 0.0126811
249634 0.00923732
249716 0.00692932
249756 0.00675858
249797 0.00741837
249880 0.0115275
249922 0.0107468
249963 0.00779148
249998 0.00592440
250032 0.00476079
250101 0.00356576
250239 0.00273507
250515 0.00237341
251067 0.00246714
252172 0.00341904
252724 0.00429986
253276 0.00574740
253552 0.00693395
253828 0.00897536
253967 0.0108871
254105 0.0147445
254174 0.0187331
254243 0.0267165
254277 0.0342153
254312 0.0469290
254346 0.0703514
254381 0.115966
254410 0.180120
254440 0.224350
254470 0.182988
254499 0.118772
254519 0.0884416
254539 0.0679238
254579 0.0446228
254619 0.0331471
254659 0.0269519
254739 0.0212143
254819 0.0191088
254979 0.0186118
255139 0.0201238
255459 0.0264725
255779 0.0377043
256077 0.0546042
256430 0.0830758
256860 0.108157
257081 0.101976
257643 0.0562594
258003 0.0358642
258364 0.0239080
258724 0.0168057
259084 0.0123824
259805 0.00753918
260165 0.00632376
260345 0.00653233
260435 0.00912791
260480 0.0188456
260503 0.0485295
260514 0.120368
260520 0.241812
260522 0.380926
260525 0.662105
260530 1.58174
260531 1.62140
260532 1.46689
260535 0.940534
260538 0.500156
260541 0.288944
260547 0.127721
260560 0.0468175
260584 0.0171855
260634 0.00811033
260733 0.00542389
260931 0.00439582
261328 0.00364963
261724 0.00340367
261922 0.00399738
261972 0.00455350
262021 0.00569403
262071 0.00842960
262096 0.0113490
262120 0.0166477
262170 0.0379131
262183 0.0397866
262195 0.0368385
262220 0.0248059
262244 0.0158978
262268 0.0109106
262293 0.00811701
262317 0.00646049
262365 0.00469816
262414 0.00384049
262511 0.00304699
262608 0.00268293
262996 0.00212287
263773 0.00169542
264550 0.00156513
264744 0.00163978
264938 0.00188712
265035 0.00218075
265132 0.00277278
265229 0.00415341
265278 0.00557166
265326 0.00805215
265430 0.0178109
265456 0.0183634
265482 0.0167958
265534 0.0112586
265595 0.00669812
265656 0.00440908
265717 0.00321914
265777 0.00254597
265899 0.00185934
266021 0.00153303
266264 0.00123133
266507 0.00108862
267481 0.000850674
268454 0.000739494
268941 0.000724657
269184 0.000809077
269306 0.00112246
269367 0.00192325
269397 0.00338080
269412 0.00518587
269427 0.00915634
269439 0.0152481
269450 0.0235566
269456 0.0255860
269461 0.0241398
269473 0.0159697
269486 0.00871171
269500 0.00526927
269527 0.00263217
269581 0.00131021
269689 0.000824548
269905 0.000666067
270338 0.000600042
271203 0.000544332
272934 0.000473750
274664 0.000429739
275529 0.000430422
275962 0.000490393
276070 0.000549385
276178 0.000691721
276232 0.000850845
276286 0.00117785
276340 0.00200586
276367 0.00296259
276394 0.00490363
276417 0.00811686
276440 0.0125650
276451 0.0136696
276463 0.0129408
276486 0.00858331
276502 0.00598932
276518 0.00428506
276549 0.00247773
276581 0.00165578
276613 0.00122937
276677 0.000829210
276740 0.000655845
276868 0.000512395
276995 0.000455407
277504 0.000390288
278522 0.000361767
280558 0.000340662
282595 0.000346595
283613 0.000404833
283868 0.000453670
284122 0.000559224
284249 0.000667639
284377 0.000880705
284440 0.00108419
284504 0.00145601
284536 0.00178183
284567 0.00231174
284599 0.00327125
284631 0.00523100
284680 0.0117005
284692 0.0123805
284705 0.0116553
284729 0.00836590
284758 0.00570626
284787 0.00469262
284816 0.00458218
284845 0.00508176
284874 0.00621712
284903 0.00826782
284933 0.0119519
284962 0.0187397
285020 0.0466513
285035 0.0493289
285049 0.0456058
285079 0.0297739
285097 0.0215272
285115 0.0157593
285133 0.0118444
285152 0.00915893
285188 0.00591133
285225 0.00414426
285261 0.00308714
285298 0.00241095
285371 0.00163179
285444 0.00121731
285517 0.000971944
285664 0.000708126
285956 0.000503933
286249 0.000432809
286541 0.000411342
286834 0.000436539
287126 0.000653083
287273 0.00140378
287309 0.00204665
287346 0.00348853
287364 0.00499503
287382 0.00785030
287401 0.0141275
287410 0.0202593
287419 0.0305871
287440 0.0758584
287445 0.0794770
287451 0.0728758
287461 0.0473999
287472 0.0285578
287482 0.0181444
287492 0.0122667
287503 0.00881752
287523 0.00517636
287544 0.00343790
287585 0.00190793
287627 0.00127883
287709 0.000777706
287792 0.000587256
287958 0.000443136
288123 0.000390342
288785 0.000343036
289447 0.000376998
289612 0.000416055
289778 0.000508327
289860 0.000608219
289943 0.000804806
289984 0.000982071
290026 0.00126697
290067 0.00176014
290108 0.00267337
290149 0.00437693
290190 0.00681040
290210 0.00746803
290231 0.00712103
290272 0.00475748
290296 0.00352149
290320 0.00264950
290368 0.00164284
290417 0.00114708
290465 0.000877441
290561 0.000615074
290658 0.000497910
290851 0.000399566
291044 0.000360660
291817 0.000320585
293362 0.000318375
294907 0.000344611
295679 0.000387988
296065 0.000458368
296258 0.000614257
296355 0.00103155
296403 0.00202921
296427 0.00379022
296439 0.00593891
296451 0.0105335
296461 0.0178002
296470 0.0281800
296479 0.0294504
296489 0.0193571
296499 0.0109872
296509 0.00674037
296528 0.00328589
296568 0.00147171
296647 0.000808376
296806 0.000659848
296964 0.000711064
297123 0.000847536
297281 0.00111020
297440 0.00165483
297519 0.00216725
297599 0.00303028
297678 0.00461558
297757 0.00780126
297824 0.0129014
297890 0.0194428
297923 0.0208388
297957 0.0198074
298023 0.0155497
298045 0.0155185
298067 0.0177890
298079 0.0207745
298090 0.0264136
298101 0.0375297
298112 0.0606638
298121 0.0982762
298130 0.145432
298135 0.154009
298139 0.142721
298148 0.0942613
298155 0.0653410
298162 0.0464591
298168 0.0344196
298175 0.0266390
298188 0.0175134
298202 0.0126714
298228 0.00791842
298255 0.00569685
298308 0.00361868
298361 0.00264040
298468 0.00170191
298575 0.00125748
298788 0.000850641
299001 0.000680220
299214 0.000609061
299427 0.000621062
299640 0.000918503
299747 0.00198506
299800 0.00489414
299827 0.0107277
299840 0.0186987
299847 0.0262374
299853 0.0381491
299870 0.0905376
299874 0.0927505
299879 0.0837372
299887 0.0542177
299894 0.0354302
299901 0.0239095
299915 0.0125660
299929 0.00764659
299944 0.00518505
299972 0.00291568
300000 0.00195055
300042 0.00129357
300084 0.000984307
300168 0.000710463
300335 0.000537998
300671 0.000472478
301006 0.000545648
301090 0.000625196
301174 0.000806922
301257 0.00135212
301299 0.00212729
301320 0.00288923
301341 0.00418066
301366 0.00690877
301390 0.0108338
301402 0.0119176
301414 0.0113824
301439 0.00757941
301457 0.00516533
301475 0.00362516
301512 0.00206920
301548 0.00139040
301584 0.00104839
301657 0.000733973
301730 0.000600100
302020 0.000449943
302602 0.000410456
303765 0.000418893
304928 0.000459915
305510 0.000532515
305801 0.000738634
305946 0.00139842
306019 0.00327487
306055 0.00739670
306073 0.0137445
306082 0.0203860
306091 0.0321742
306110 0.0807566
306115 0.0852472
306119 0.0787375
306129 0.0512961
306136 0.0337751
306144 0.0229812
306158 0.0120993
306173 0.00740053
306188 0.00504390
306218 0.00287118
306248 0.00194633
306307 0.00119742
306366 0.000910074
306485 0.000695458
306604 0.000621129
307079 0.000571598
308030 0.000654034
308505 0.000755297
308981 0.000986308
309218 0.00126053
309337 0.00151038
309456 0.00193187
309575 0.00274306
309634 0.00347199
309694 0.00466951
309753 0.00685917
309783 0.00871553
309812 0.0115707
309842 0.0162885
309872 0.0248653
309887 0.0320159
309901 0.0425525
309916 0.0588703
309931 0.0843615
309970 0.193115
309980 0.195389
309990 0.175315
310009 0.114511
310030 0.0689560
310051 0.0454932
310072 0.0338032
310093 0.0285551
310114 0.0277512
310135 0.0316652
310157 0.0432541
310167 0.0541523
310178 0.0705873
310210 0.141828
310226 0.120542
310243 0.0778345
310257 0.0511671
310272 0.0352128
310286 0.0255694
310301 0.0194589
310330 0.0125497
310359 0.00895756
310418 0.00549366
310476 0.00390473
310593 0.00249382
310710 0.00189041
311177 0.00121752
311644 0.00113522
312111 0.00118942
313046 0.00155854
313513 0.00207382
313747 0.00287103
313863 0.00403584
313922 0.00531391
313980 0.00780636
314080 0.0167922
314105 0.0177139
314130 0.0166138
314180 0.0116612
314218 0.00864163
314255 0.00671190
314330 0.00475891
314405 0.00394760
314480 0.00359129
314780 0.00352834
315080 0.00418693
315381 0.00536658
315681 0.00736866
315981 0.0110098
316131 0.0140206
316281 0.0184638
316431 0.0252703
316581 0.0359504
316769 0.0577811
316863 0.0737767
316910 0.0890277
316934 0.112162
316945 0.144501
316951 0.176652
316957 0.229756
316970 0.402590
316975 0.375136
316980 0.297972
316983 0.254302
316988 0.196396
316994 0.161164
317004 0.125098
317026 0.100777
317068 0.0891505
317224 0.0707827
317379 0.0505826
317400 0.0482017
317483 0.0398684
317566 0.0330976
317732 0.0233559
317879 0.0179401
318026 0.0144610
318320 0.0107166
318630 0.00913469
318940 0.00870905
319560 0.00858583
320800 0.00483541
321419 0.00355865
322038 0.00291167
322657 0.00274087
322967 0.00316709
323044 0.00358175
323122 0.00453036
323160 0.00552495
323199 0.00741566
323238 0.0115985
323257 0.0157450
323276 0.0228720
323298 0.0373551
323320 0.0568059
323331 0.0612854
323342 0.0576877
323364 0.0384586
323385 0.0239578
323406 0.0158765
323427 0.0113977
323448 0.00877367
323490 0.00603244
323531 0.00473445
323615 0.00360292
323699 0.00314698
324035 0.00270414
324705 0.00281946
326047 0.00398787
326718 0.00518346
327389 0.00717381
328059 0.0106617
328730 0.0172296
329158 0.0253095
329372 0.0336924
329479 0.0421491
329586 0.0589049
329740 0.0932888
329817 0.0819789
329894 0.0634062
329953 0.0536697
330012 0.0474801
330130 0.0408723
330267 0.0371463
330405 0.0347027
330679 0.0303629
330954 0.0259250
331091 0.0239347
331159 0.0236956
331194 0.0262450
331211 0.0366457
331219 0.0687492
331224 0.145244
331228 0.659093
331230 1.37086
331232 0.735901
331237 0.139358
331241 0.0639482
331251 0.0342997
331269 0.0245749
331307 0.0213614
331381 0.0196126
331530 0.0175063
331949 0.0131749
332158 0.0118652
332262 0.0120619
332315 0.0133303
332341 0.0150619
332367 0.0188014
332410 0.0336815
332421 0.0357975
332432 0.0342885
332453 0.0255544
332477 0.0182050
332500 0.0144047
332547 0.0111959
332642 0.00917401
332830 0.00774175
333208 0.00620531
333962 0.00442925
334717 0.00376004
334905 0.00390648
335094 0.00446354
335188 0.00509889
335282 0.00628054
335377 0.00866677
335424 0.0107860
335471 0.0140249
335541 0.0220455
335610 0.0325563
335645 0.0347264
335680 0.0325540
335749 0.0220043
335795 0.0161982
335840 0.0122483
335932 0.00790336
336023 0.00590383
336114 0.00496197
336205 0.00465473
336296 0.00501413
336342 0.00562564
336388 0.00683330
336433 0.00928727
336479 0.0146627
336514 0.0231341
336550 0.0344598
336568 0.0369792
336586 0.0347865
336621 0.0234333
336660 0.0141423
336698 0.00930440
336737 0.00674687
336775 0.00528300
336852 0.00376861
336928 0.00303642
337082 0.00234793
337235 0.00201864
337849 0.00148510
339076 0.00108286
341531 0.000729600
343986 0.000568052
345214 0.000549802
345828 0.000658406
345981 0.000776663
346135 0.00108486
346211 0.00146048
346288 0.00232574
346326 0.00325346
346365 0.00506462
346384 0.00669036
346403 0.00929632
346422 0.0137601
346441 0.0218751
346461 0.0370516
346480 0.0578094
346490 0.0627883
346499 0.0592050
346519 0.0387932
346531 0.0274001
346544 0.0196196
346556 0.0144833
346569 0.0110452
346594 0.00699834
346619 0.00485278
346645 0.00359836
346670 0.00280741
346720 0.00190978
346771 0.00143908
346821 0.00116299
346922 0.000868899
347123 0.000640088
347325 0.000552922
348131 0.000458718
348936 0.000466365
349339 0.000601166
349541 0.00110702
349642 0.00270572
349667 0.00401017
349692 0.00680876
349717 0.0145149
349730 0.0244008
349736 0.0332657
349742 0.0468069
349751 0.0798486
349760 0.123708
349765 0.133646
349769 0.125155
349778 0.0816565
349783 0.0588854
349789 0.0428958
349799 0.0245982
349810 0.0156228
349821 0.0107484
349843 0.00600924
349864 0.00389242
349907 0.00211763
349950 0.00141556
350037 0.000870525
350123 0.000667329
350296 0.000515012
350469 0.000458922
351159 0.000400286
352541 0.000395217
353922 0.000510992
354268 0.000636856
354613 0.000979179
354786 0.00142306
354959 0.00254420
355045 0.00388411
355088 0.00505490
355131 0.00689474
355175 0.0100255
355218 0.0158814
355239 0.0208705
355261 0.0283944
355282 0.0400973
355304 0.0582795
355332 0.0931353
355360 0.116158
355388 0.0927963
355416 0.0581242
355433 0.0432435
355450 0.0327744
355483 0.0201277
355517 0.0134188
355551 0.00954716
355584 0.00714247
355618 0.00555758
355685 0.00367519
355752 0.00264653
355820 0.00202727
355954 0.00135119
356088 0.00101014
356223 0.000814964
356492 0.000611856
357030 0.000461426
357567 0.000412666
358643 0.000436551
358912 0.000494700
359181 0.000652805
359315 0.000849190
359449 0.00130933
359517 0.00181133
359584 0.00281736
359617 0.00374099
359651 0.00525991
359685 0.00795777
359718 0.0131552
359749 0.0222785
359780 0.0349068
359796 0.0380444
359811 0.0359732
359842 0.0236035
359877 0.0130444
359911 0.00777333
359946 0.00509045
359981 0.00360328
360016 0.00270398
360051 0.00212524
360120 0.00145558
360190 0.00109861
360259 0.000887325
360398 0.000660208
360676 0.000483458
360955 0.000417449
362067 0.000353132
364293 0.000355968
366518 0.000407525
367631 0.000473290
368187 0.000569523
368466 0.000789597
368605 0.00139353
368639 0.00186522
368674 0.00284421
368709 0.00542589
368726 0.00858717
368744 0.0154739
368757 0.0265456
368770 0.0437440
368777 0.0494415
368783 0.0480268
368796 0.0316069
368806 0.0213063
368815 0.0147231
368834 0.00796930
368852 0.00500207
368871 0.00349662
368908 0.00211454
368945 0.00152962
369020 0.00106583
369094 0.000900315
369243 0.000811747
369392 0.000840024
369541 0.000953230
369690 0.00122416
369764 0.00150020
369838 0.00200603
369913 0.00306618
369950 0.00406566
369987 0.00570122
370034 0.00927049
370080 0.0140866
370103 0.0152121
370127 0.0143519
370173 0.00961404
370215 0.00620105
370257 0.00422162
370298 0.00309125
370340 0.00241427
370424 0.00170264
370507 0.00136840
370674 0.00109245
370841 0.00100273
371510 0.00107397
372178 0.00141194
372513 0.00171321
372680 0.00198653
372763 0.00239344
372805 0.00325159
372826 0.00485863
372847 0.0123954
372860 0.0330301
372867 0.0372291
372873 0.0251310
372881 0.0134625
372889 0.00835192
372905 0.00470188
372937 0.00303780
373002 0.00254450
373130 0.00260123
373387 0.00314754
373901 0.00516858
374361 0.00878851
374820 0.0143739
375050 0.0162115
375280 0.0157536
375739 0.0104403
376043 0.00728107
376347 0.00516799
376652 0.00383581
376804 0.00345937
376880 0.00360203
376918 0.00437093
376937 0.00587277
376956 0.0120026
376970 0.0311139
376977 0.0357740
376984 0.0242466
376997 0.0108606
377009 0.00656436
377033 0.00409487
377082 0.00303677
377179 0.00254877
377373 0.00215276
377763 0.00168941
378152 0.00144883
378346 0.00151082
378444 0.00180695
378492 0.00225704
378541 0.00345174
378570 0.00517486
378600 0.00798749
378615 0.00903305
378630 0.00890466
378659 0.00621606
378678 0.00463434
378697 0.00357472
378735 0.00243539
378773 0.00191522
378811 0.00164777
378887 0.00141412
378962 0.00135908
379114 0.00177419
379190 0.00318556
379228 0.00600576
379247 0.00978958
379256 0.0133388
379266 0.0190242
379278 0.0320951
379290 0.0503529
379296 0.0551126
379302 0.0522130
379315 0.0343703
379327 0.0202035
379339 0.0126307
379352 0.00857390
379364 0.00624260
379389 0.00386350
379414 0.00275357
379463 0.00178821
379513 0.00138969
379612 0.00106122
379711 0.000923577
380108 0.000729832
380901 0.000599576
381694 0.000564713
382090 0.000677110
382288 0.00110137
382387 0.00221951
382437 0.00435715
382462 0.00714952
382474 0.00969445
382486 0.0136871
382503 0.0231109
382520 0.0362316
382528 0.0395432
382537 0.0374456
382554 0.0246155
382569 0.0150779
382585 0.00969531
382600 0.00665137
382616 0.00485715
382647 0.00296795
382678 0.00206735
382740 0.00127632
382802 0.000951867
382927 0.000696579
383051 0.000606808
383300 0.000613523
383424 0.000843631
383486 0.00137837
383517 0.00220254
383548 0.00466961
383564 0.00786565
383580 0.0131075
383588 0.0150530
383596 0.0148264
383612 0.00983498
383629 0.00535304
383647 0.00322254
383683 0.00162194
383754 0.000832942
383896 0.000543802
384180 0.000448186
384748 0.000417255
385316 0.000457287
385600 0.000654131
385742 0.00128142
385813 0.00285970
385848 0.00573942
385866 0.00933932
385884 0.0172680
385897 0.0292790
385910 0.0457870
385917 0.0497914
385923 0.0469746
385936 0.0307573
385946 0.0209757
385955 0.0146398
385974 0.00795919
385992 0.00495651
386011 0.00340988
386048 0.00196908
386086 0.00134798
386161 0.000839513
386235 0.000641401
386385 0.000488921
386535 0.000431560
387133 0.000369316
388330 0.000345947
390723 0.000337045
393116 0.000351999
394313 0.000402412
394612 0.000444877
394911 0.000544765
395061 0.000657697
395210 0.000900207
395285 0.00114352
395360 0.00158929
395435 0.00253106
395472 0.00343267
395509 0.00493886
395555 0.00829420
395600 0.0135058
395623 0.0152454
395645 0.0148420
395691 0.00991052
395732 0.00619437
395772 0.00410954
395813 0.00297397
395854 0.00233983
395936 0.00181219
396017 0.00188515
396084 0.00244906
396150 0.00360273
396183 0.00409414
396217 0.00407533
396283 0.00283080
396341 0.00187749
396399 0.00133775
396457 0.00103527
396515 0.000854565
396632 0.000660907
396748 0.000564711
396980 0.000475070
397212 0.000435878
398142 0.000396979
399071 0.000408245
400000 0.000462380
400343 0.000513272
400686 0.000622109
400858 0.000734655
401029 0.000956130
401115 0.00116152
401201 0.00150960
401286 0.00217210
401329 0.00274742
401372 0.00363158
401436 0.00602285
401500 0.0102746
401532 0.0122029
401564 0.0124590
401628 0.00857976
401669 0.00611283
401711 0.00449703
401752 0.00349727
401793 0.00288081
401876 0.00227882
401959 0.00213772
402041 0.00231462
402124 0.00286350
402206 0.00406612
402289 0.00667108
402355 0.0105736
402420 0.0150078
402453 0.0155371
402486 0.0142558
402551 0.00949621
402592 0.00701902
402634 0.00526885
402716 0.00323731
402799 0.00222214
402881 0.00166278
403047 0.00111086
403212 0.000861002
403542 0.000652112
403873 0.000575870
404533 0.000555179
404864 0.000595851
405194 0.000705353
405447 0.000892648
405700 0.00120047
405953 0.00130095
406206 0.00100914
406563 0.000705920
406919 0.000589086
407633 0.000523088
409060 0.000532736
410486 0.000617401
411200 0.000735513
411557 0.000949689
411735 0.00146850
411780 0.00185772
411824 0.00264906
411846 0.00339276
411869 0.00465169
411891 0.00698993
411902 0.00893317
411913 0.0117802
411932 0.0196886
411950 0.0310084
411959 0.0340963
411968 0.0325188
411987 0.0215498
412006 0.0125348
412025 0.00783791
412045 0.00537703
412064 0.00399170
412102 0.00259705
412141 0.00196156
412218 0.00143191
412295 0.00123508
412449 0.00112020
412603 0.00112599
412911 0.00127053
413219 0.00155842
413527 0.00207509
413835 0.00307861
413989 0.00395867
414143 0.00532689
414297 0.00754437
414451 0.0111964
414810 0.0224424
414990 0.0184335
415169 0.0117838
415337 0.00765603
415505 0.00525734
415673 0.00383828
415841 0.00295625
416177 0.00198584
416512 0.00150312
417184 0.00107087
417856 0.000900061
419199 0.000816746
419871 0.000924500
420039 0.00103467
420207 0.00130563
420291 0.00161753
420374 0.00228599
420416 0.00294865
420458 0.00413442
420500 0.00652623
420521 0.00869513
420542 0.0121065
420571 0.0203739
420600 0.0324553
420615 0.0359620
420629 0.0344436
420658 0.0227817
420685 0.0138047
420713 0.00883754
420740 0.00611233
420767 0.00452729
420822 0.00288411
420877 0.00211356
420986 0.00144428
421096 0.00117313
421315 0.000963219
421534 0.000888496
422409 0.000845841
423285 0.000935779
423723 0.00115426
423833 0.00130768
423942 0.00160233
424052 0.00228181
424106 0.00299844
424161 0.00432826
424216 0.00688884
424270 0.0108748
424297 0.0122093
424325 0.0118980
424379 0.00810407
424420 0.00558730
424462 0.00401885
424503 0.00307264
424545 0.00248461
424627 0.00184075
424710 0.00152543
424876 0.00124890
425041 0.00114312
425703 0.00110116
426365 0.00129127
426696 0.00166083
426779 0.00190001
426861 0.00235133
426944 0.00341055
426986 0.00457891
427027 0.00685614
427063 0.0107590
427100 0.0162814
427118 0.0177532
427137 0.0169602
427173 0.0116530
427206 0.00777968
427239 0.00557324
427272 0.00433652
427305 0.00361982
427371 0.00291603
427437 0.00265084
427568 0.00263343
427700 0.00299411
427832 0.00376295
427964 0.00527399
428095 0.00850579
428161 0.0115127
428227 0.0161973
428400 0.0325404
428487 0.0270759
428573 0.0174690
428671 0.0105400
428770 0.00695762
428868 0.00502495
428966 0.00390535
429163 0.00276308
429359 0.00226027
429556 0.00205669
429752 0.00210665
429850 0.00230400
429949 0.00281140
429998 0.00334535
430047 0.00432821
430096 0.00636188
430120 0.00824795
430145 0.0112718
430178 0.0184047
430210 0.0289221
430226 0.0320385
430243 0.0307907
430275 0.0206485
430297 0.0145964
430320 0.0105777
430342 0.00800249
430364 0.00632038
430408 0.00438905
430453 0.00338831
430542 0.00244950
430630 0.00204064
430808 0.00170164
430985 0.00156880
431696 0.00144960
433116 0.00152818
434537 0.00170690
435247 0.00184672
435957 0.00222562
436300 0.00297359
436370 0.00313250
436643 0.00277671
436915 0.00236430
437187 0.00225290
437731 0.00226062
438820 0.00244718
440997 0.00294371
443173 0.00347128
445350 0.00399191
445787 0.00432202
446006 0.00504393
446115 0.00636343
446170 0.00805754
446225 0.0120032
446262 0.0179170
446300 0.0268352
446319 0.0296204
446338 0.0287057
446376 0.0201572
446423 0.0120397
446471 0.00841732
446519 0.00671994
446566 0.00582746
446757 0.00461628
447138 0.00420821
447900 0.00409860
449425 0.00402650
450950 0.00396124
451712 0.00401330
452094 0.00429124
452284 0.00521915
452380 0.00780676
452427 0.0133408
452451 0.0215953
452463 0.0300903
452475 0.0453792
452487 0.0760976
452500 0.123328
452506 0.138533
452513 0.134149
452525 0.0889020
452539 0.0493421
452553 0.0300583
452582 0.0151901
452610 0.0100479
452638 0.00774266
452694 0.00580740
452751 0.00504183
452976 0.00424083
453428 0.00406242
454330 0.00417390
455914 0.00485439
456706 0.00550456
457102 0.00596876
457300 0.00636274
457399 0.00707683
457448 0.00935684
457473 0.0172974
457485 0.0429035
457492 0.110879
457495 0.242307
457498 0.749956
457500 1.54392
457502 0.800946
457505 0.262124
457508 0.119466
457514 0.0457781
457526 0.0182652
457550 0.00972615
457598 0.00741605
457693 0.00693003
457884 0.00707058
458266 0.00770100
459030 0.00926973
460823 0.0121709
461271 0.0120817
461719 0.0117597
462167 0.0121917
462279 0.0130435
462391 0.0151555
462447 0.0173598
462503 0.0213524
462559 0.0292688
462615 0.0463513
462700 0.0917106
462742 0.0811043
462785 0.0548649
462837 0.0336510
462890 0.0232994
462941 0.0180582
462992 0.0150255
463094 0.0118306
463299 0.00925305
463707 0.00733870
464525 0.00555914
465342 0.00452911
465751 0.00432190
465955 0.00453355
466057 0.00495683
466159 0.00606930
466230 0.00781946
466300 0.0105956
466335 0.0115283
466370 0.0112915
466441 0.00854577
466518 0.00613277
466595 0.00492328
466750 0.00392878
467043 0.00332524
467336 0.00306473
467923 0.00277446
469096 0.00256954
470268 0.00300579
470561 0.00337624
470855 0.00408575
471001 0.00477085
471148 0.00615105
471221 0.00756802
471294 0.0104103
471331 0.0131046
471368 0.0177185
471404 0.0264151
471441 0.0440626
471461 0.0598476
471500 0.0876748
471530 0.0739180
471559 0.0486134
471589 0.0318595
471618 0.0225297
471647 0.0172168
471677 0.0140281
