Mo-92(n,tot) ENDF/B-VII.1
3060.00 208.982
3060.08 167.330
3060.16 105.078
3060.21 76.4160
3060.26 57.1483
3060.36 34.6818
3060.47 23.1063
3060.57 16.6621
3060.67 12.6897
3060.77 10.1295
3060.98 7.11736
3061.18 5.48069
3061.39 4.49987
3061.80 3.43449
3062.21 2.89430
3062.62 2.58229
3063.03 2.38319
3063.43 2.24746
3064.25 2.07493
3065.07 1.96907
3066.71 1.83939
3068.35 1.75393
3069.99 1.68578
3073.26 1.56906
3079.81 1.35437
3086.37 1.13784
3099.47 0.687485
3112.57 0.277764
3115.85 0.207106
3119.13 0.164605
3120.76 0.158133
3122.40 0.164514
3124.04 0.186635
3125.68 0.228047
3127.32 0.293137
3128.95 0.387364
3130.59 0.517555
3132.23 0.692308
3133.87 0.922538
3135.51 1.22221
3138.78 2.10751
3142.06 3.57130
3145.33 6.01402
3148.61 10.1990
3151.89 17.6957
3153.52 23.6535
3155.16 32.0599
3156.80 44.2330
3158.44 62.4141
3160.08 90.5670
3161.71 135.946
3163.35 211.929
3164.99 340.964
3167.00 596.161
3169.00 811.002
3171.01 703.437
3173.01 475.315
3175.19 304.751
3177.38 208.127
3179.56 151.790
3181.75 116.766
3183.93 93.6298
3186.11 77.5473
3190.48 57.1520
3194.85 45.0746
3199.22 37.2529
3207.95 27.9215
3216.69 22.6579
3225.42 19.3294
3234.16 17.0543
3242.89 15.4100
3260.36 13.2050
3277.83 11.8030
3295.31 10.8368
3312.78 10.1324
3347.72 9.17606
3382.66 8.55829
3417.60 8.12676
3452.54 7.80834
3522.42 7.36971
3592.30 7.08138
3662.19 6.87693
3732.07 6.72402
3871.83 6.50956
3941.71 6.43112
4011.60 6.36552
4081.48 6.31015
4116.42 6.28597
4151.36 6.26443
4186.30 6.24689
4203.77 6.24099
4221.24 6.23938
4229.98 6.24174
4238.71 6.24815
4247.45 6.26211
4256.18 6.29191
4260.55 6.31887
4264.92 6.36155
4269.29 6.43347
4273.65 6.56658
4275.84 6.67950
4278.02 6.85236
4280.21 7.13578
4282.39 7.64731
4283.48 8.07357
4284.57 8.71673
4285.66 9.75264
4286.76 11.5790
4287.30 13.0656
4287.85 15.2588
4288.39 18.6862
4288.94 24.4725
4289.49 35.3668
4289.76 44.8041
4290.03 59.5453
4290.31 84.2696
4290.58 129.776
4290.72 167.900
4290.85 223.895
4290.99 308.783
4291.12 437.600
4291.31 697.005
4291.50 868.640
4291.69 695.650
4291.88 436.640
4292.05 281.532
4292.22 190.431
4292.40 135.883
4292.57 101.608
4292.92 63.3982
4293.26 44.0307
4293.61 32.9855
4293.95 26.1263
4294.65 18.4400
4295.34 14.4581
4296.03 12.1421
4296.72 10.6748
4297.41 9.68981
4298.79 8.48823
4300.18 7.81165
4301.56 7.39335
4302.94 7.11671
4305.71 6.78481
4308.48 6.60052
4311.24 6.48742
4314.01 6.41281
4319.54 6.32306
4325.07 6.27257
4330.60 6.24083
4336.14 6.21918
4347.20 6.19142
4358.27 6.17391
4380.39 6.15139
4402.52 6.13575
4424.65 6.12303
4468.91 6.10156
4513.17 6.08279
4557.42 6.06559
4645.94 6.03438
4734.46 6.00630
4822.97 5.98061
5000.00 5.93469
5144.28 5.90133
5216.42 5.88570
5288.55 5.87067
5360.69 5.85626
5432.83 5.84276
5468.90 5.83689
5504.97 5.83335
5523.00 5.83478
5541.04 5.84544
5550.05 5.86354
5554.56 5.88260
5559.07 5.91826
5563.58 5.99561
5565.83 6.07293
5568.09 6.21356
5569.22 6.33160
5570.34 6.51066
5571.47 6.80139
5572.60 7.31978
5573.16 7.74688
5573.72 8.38270
5574.29 9.39272
5574.85 11.1305
5575.42 14.5155
5575.70 17.5513
5575.98 22.4472
5576.26 31.1277
5576.40 38.1731
5576.54 48.4779
5576.68 64.2567
5576.82 89.7234
5576.97 133.064
5577.11 207.854
5577.25 329.648
5577.40 410.197
5577.55 328.937
5577.70 208.070
5577.81 145.605
5577.92 105.200
5578.03 78.9754
5578.14 61.5828
5578.36 40.8208
5578.58 29.6449
5578.80 22.9971
5579.02 18.7809
5579.47 13.9298
5579.91 11.3560
5580.35 9.83805
5580.79 8.86556
5581.24 8.20834
5582.12 7.40001
5583.01 6.94140
5583.89 6.65642
5584.77 6.46747
5586.54 6.23975
5588.31 6.11305
5591.85 5.98410
5595.39 5.92281
5598.93 5.88876
5606.01 5.85376
5613.09 5.83660
5620.17 5.82658
5634.33 5.81516
5662.64 5.80345
5690.96 5.79586
5747.59 5.78363
5804.22 5.77252
5917.48 5.75182
5945.79 5.74778
5974.11 5.74686
5988.26 5.75096
6002.42 5.76867
6009.50 5.79666
6013.04 5.82576
6016.58 5.88004
6020.12 5.99774
6021.89 6.11545
6023.66 6.32946
6024.54 6.50891
6025.43 6.78110
6026.31 7.22234
6027.20 8.00556
6027.64 8.64925
6028.08 9.60343
6028.52 11.1116
6028.97 13.6838
6029.41 18.6301
6029.63 22.9898
6029.85 29.9344
6030.07 41.9140
6030.29 64.9329
6030.40 85.1168
6030.51 116.032
6030.63 166.148
6030.74 246.741
6030.87 392.301
6031.00 488.643
6031.13 391.752
6031.27 247.523
6031.38 166.890
6031.49 117.049
6031.60 85.9295
6031.71 65.7516
6031.93 42.5532
6032.15 30.4456
6032.37 23.4104
6032.59 18.9847
6033.02 13.9665
6033.46 11.3328
6033.90 9.78974
6034.34 8.80543
6034.78 8.14219
6035.66 7.32789
6036.54 6.86750
6037.42 6.58162
6038.30 6.39189
6040.06 6.16329
6041.82 6.03594
6045.33 5.90583
6048.85 5.84362
6052.37 5.80883
6059.40 5.77275
6073.47 5.74422
6087.53 5.73194
6115.67 5.71905
6143.80 5.71050
6256.33 5.68323
6312.60 5.67057
6340.73 5.66489
6368.86 5.66065
6397.00 5.66053
6411.06 5.66453
6425.13 5.67544
6432.16 5.68619
6439.20 5.70385
6446.23 5.73434
6453.26 5.79163
6456.78 5.84053
6460.30 5.91555
6463.81 6.03866
6467.33 6.26081
6469.09 6.44580
6470.85 6.72452
6472.60 7.17289
6474.36 7.96232
6475.24 8.60502
6476.12 9.55168
6477.00 11.0299
6477.88 13.5238
6478.76 18.2160
6479.20 22.2848
6479.64 28.6248
6480.08 39.2838
6480.52 58.8634
6480.74 75.2399
6480.96 99.5015
6481.18 136.402
6481.40 192.295
6481.70 304.491
6482.00 378.862
6482.30 303.751
6482.61 191.893
6482.93 116.808
6483.25 76.3997
6483.57 53.6802
6483.89 40.1121
6484.21 31.4348
6484.53 25.6254
6485.18 18.5911
6485.82 14.6751
6486.46 12.2891
6487.75 9.65426
6489.03 8.31237
6490.32 7.53974
6491.60 7.05459
6492.89 6.73028
6495.46 6.33716
6498.03 6.11713
6500.60 5.98147
6503.17 5.89191
6508.31 5.78426
6513.45 5.72401
6518.59 5.68642
6523.73 5.66101
6534.02 5.62874
6544.30 5.60848
6564.86 5.58173
6605.99 5.54172
6647.12 5.49727
6688.24 5.43302
6708.81 5.38526
6729.37 5.31677
6739.65 5.26937
6749.93 5.20755
6760.22 5.12304
6770.50 4.99970
6775.64 4.91366
6780.78 4.80130
6785.92 4.64810
6791.06 4.42665
6793.63 4.27425
6796.20 4.07836
6798.77 3.81747
6801.34 3.45467
6802.63 3.21546
6803.91 2.92190
6805.20 2.55734
6806.48 2.10647
6807.77 1.58952
6808.41 1.36544
6809.05 1.30514
6809.38 1.43945
6809.70 1.81453
6810.02 2.65445
6810.34 4.44142
6810.50 6.00460
6810.66 8.33778
6810.82 11.8941
6810.98 17.4241
6811.14 26.4406
6811.30 41.5569
6811.46 68.2904
6811.62 115.808
6811.81 210.362
6812.00 297.113
6812.10 296.623
6812.19 267.104
6812.38 186.914
6812.53 136.335
6812.69 102.723
6812.85 80.4745
6813.00 65.2967
6813.31 46.7017
6813.63 36.1826
6813.94 29.6134
6814.25 25.1995
6814.87 19.7491
6815.50 16.5631
6816.12 14.5056
6816.74 13.0741
6817.37 12.0286
6818.61 10.6065
6819.86 9.69131
6821.11 9.05491
6822.36 8.58772
6824.85 7.94883
6827.34 7.53349
6829.84 7.24203
6832.33 7.02628
6837.32 6.72818
6842.31 6.53181
6847.30 6.39246
6852.29 6.28826
6862.27 6.14216
6872.24 6.04390
6882.22 5.97253
6892.20 5.91771
6912.15 5.83713
6932.11 5.77807
6972.02 5.68671
7011.93 5.59911
7031.88 5.54569
7051.84 5.47548
7061.81 5.42900
7071.79 5.36968
7081.77 5.28987
7091.75 5.17462
7096.74 5.09462
7101.72 4.99033
7106.71 4.84820
7111.70 4.64256
7114.20 4.50068
7116.69 4.31782
7119.18 4.07333
7121.68 3.73079
7122.93 3.50305
7124.17 3.22102
7125.42 2.86574
7126.67 2.41490
7127.29 2.14948
7127.91 1.86506
7128.54 1.58910
7129.16 1.41635
7129.79 1.66798
7130.10 2.26041
7130.41 3.63224
7130.56 4.88243
7130.72 6.79356
7130.88 9.77150
7131.03 14.5410
7131.19 22.4609
7131.34 36.2032
7131.50 61.1702
7131.58 80.8466
7131.66 107.192
7131.83 196.001
7132.00 277.730
7132.09 277.844
7132.17 250.754
7132.35 176.267
7132.55 113.854
7132.75 79.0787
7132.96 59.0517
7133.16 46.7090
7133.36 38.5057
7133.57 32.7861
7133.98 25.4927
7134.38 21.1084
7134.79 18.2384
7135.61 14.7476
7136.42 12.7343
7137.24 11.4366
7138.05 10.5354
7138.87 9.87499
7140.50 8.97504
7142.13 8.39223
7143.76 7.98487
7145.38 7.68459
7148.64 7.27140
7151.90 7.00091
7155.16 6.80998
7158.42 6.66804
7164.94 6.47081
7171.46 6.34009
7177.98 6.24686
7184.50 6.17685
7197.54 6.07828
7210.58 6.01176
7223.62 5.96346
7236.65 5.92654
7262.73 5.87318
7288.81 5.83582
7340.96 5.78534
7393.12 5.75132
7445.27 5.72575
7549.58 5.68771
7758.19 5.63449
7966.81 5.59325
8175.42 5.55697
8279.73 5.54002
8384.04 5.52395
8488.35 5.50951
8540.50 5.50355
8592.66 5.49943
8644.81 5.49933
8670.89 5.50260
8696.96 5.51083
8723.04 5.53051
8736.08 5.55044
8749.12 5.58649
8755.64 5.61657
8762.16 5.66217
8768.68 5.73643
8775.19 5.87031
8778.45 5.98220
8781.71 6.15191
8784.97 6.42795
8788.23 6.92201
8789.86 7.33075
8791.49 7.94357
8793.12 8.92234
8794.75 10.6257
8796.38 13.9928
8797.20 17.0624
8798.01 22.1230
8798.83 31.3093
8799.23 38.9787
8799.64 50.4679
8800.05 68.7463
8800.46 99.6784
8800.86 156.123
8801.27 263.813
8801.64 419.290
8802.00 523.278
8802.37 419.991
8802.73 264.723
8802.95 197.560
8803.17 150.386
8803.62 93.5609
8804.06 63.5967
8804.50 46.3734
8804.95 35.7046
8805.39 28.6857
8806.27 20.3630
8807.16 15.8262
8808.05 13.0919
8809.82 10.1082
8811.59 8.60414
8813.36 7.74263
8815.13 7.20430
8816.91 6.84611
8820.45 6.41553
8823.99 6.17854
8827.54 6.03666
8831.08 5.94738
8838.17 5.85327
8845.26 5.82040
8859.43 5.86010
8866.52 5.93081
8873.61 6.05199
8880.70 6.25871
8887.78 6.63370
8891.33 6.94311
8894.87 7.40383
8898.42 8.13191
8901.96 9.38053
8905.50 11.7945
8907.27 13.9481
8909.05 17.4219
8910.82 23.5357
8912.59 35.6868
8913.48 46.6839
8914.36 64.3576
8915.25 94.2820
8916.13 146.026
8917.07 229.874
8918.00 285.116
8918.93 228.271
8919.87 144.116
8920.71 94.6894
8921.54 65.3950
8922.38 47.7270
8923.22 36.5693
8924.89 24.0783
8926.56 17.7309
8928.24 14.1053
8929.91 11.8559
8933.26 9.33559
8936.60 8.03664
8939.95 7.28311
8943.30 6.80841
8946.65 6.49063
8953.34 6.10541
8960.03 5.89008
8966.73 5.75770
8973.42 5.67051
8986.81 5.56614
9000.20 5.50801
9013.59 5.47197
9026.98 5.44793
9053.75 5.42006
9067.14 5.41435
9080.53 5.41729
9087.22 5.42500
9093.92 5.44101
9100.61 5.47301
9107.31 5.53978
9110.65 5.60026
9114.00 5.69648
9117.35 5.85951
9120.69 6.16166
9122.37 6.41679
9124.04 6.80341
9125.72 7.42643
9127.39 8.51496
9129.06 10.6585
9129.90 12.5928
9130.74 15.7290
9131.57 21.2784
9132.41 32.3132
9132.83 42.2785
9133.25 58.1546
9133.66 84.7383
9134.08 130.116
9134.54 206.770
9135.00 259.340
9135.46 210.226
9135.92 134.454
9136.34 88.4649
9136.76 61.3387
9137.18 45.0394
9137.61 34.7624
9138.45 23.2496
9139.29 17.3721
9140.14 13.9959
9140.98 11.8838
9142.67 9.49129
9144.36 8.23493
9146.05 7.49263
9147.73 7.01631
9149.42 6.69172
9152.80 6.28782
9156.17 6.05400
9159.55 5.90536
9162.92 5.80432
9169.67 5.67829
9176.42 5.60441
9183.17 5.55657
9189.92 5.52330
9203.43 5.48019
9216.93 5.45332
9243.93 5.42078
9270.93 5.40067
9297.93 5.38606
9351.94 5.36421
9405.94 5.34675
9459.95 5.33116
9567.96 5.30206
9675.97 5.27339
9783.98 5.24389
10000.0 5.17964
10147.4 5.12978
10294.9 5.07293
10368.6 5.04111
10442.3 5.00656
10516.0 4.96985
10552.9 4.95669
10562.1 4.95971
10571.3 4.97895
10575.9 5.01123
10580.5 5.10796
10582.8 5.24408
10584.0 5.37830
10585.1 5.61909
10586.3 6.11555
10586.8 6.59372
10587.4 7.40560
10588.0 9.01820
10588.3 10.4751
10588.6 12.7470
10588.8 16.8995
10589.0 20.4295
10589.1 25.2708
10589.3 33.2794
10589.4 45.4226
10589.6 65.8675
10589.7 101.004
10589.9 158.705
10590.0 197.277
10590.2 159.104
10590.3 101.185
10590.4 68.2705
10590.6 48.1343
10590.7 35.7723
10590.8 28.3576
10591.1 19.1167
10591.3 14.5106
10591.6 11.7317
10591.8 10.0554
10592.3 8.10875
10592.9 7.09172
10593.4 6.49507
10594.4 5.85907
10595.4 5.54471
10596.4 5.36638
10598.5 5.18198
10602.5 5.04128
10606.6 4.98825
10614.8 4.94549
10622.9 4.92651
10639.2 4.90557
10655.5 4.89085
10720.7 4.84007
10785.9 4.78636
10851.1 4.72536
10916.3 4.65434
10981.4 4.56977
11014.0 4.52089
11046.6 4.46680
11079.2 4.40922
11095.5 4.39407
11099.6 4.40574
11103.7 4.45635
11105.7 4.53555
11107.7 4.76448
11108.8 5.07889
11109.3 5.38514
11109.8 5.92606
11110.3 7.01503
11110.5 8.05144
11110.8 9.72543
11111.1 12.9850
11111.2 15.8166
11111.3 19.8239
11111.4 26.9457
11111.6 38.5866
11111.6 49.6308
11111.7 63.3708
11111.7 83.1548
11111.8 116.818
11111.9 180.919
11112.0 229.458
11112.1 181.519
11112.2 116.964
11112.3 73.0257
11112.4 48.3559
11112.5 34.4100
11112.6 26.0047
11112.7 20.6226
11112.8 16.9954
11113.0 12.7514
11113.2 10.2261
11113.4 8.68577
11113.8 7.01506
11114.2 6.13496
11114.6 5.63745
11115.3 5.10793
11116.9 4.69523
11118.5 4.53916
11121.6 4.41742
11124.8 4.36783
11131.1 4.32090
11137.3 4.29344
11162.5 4.21321
11187.6 4.13383
11212.8 4.04526
11263.0 3.82535
11313.3 3.51573
11338.4 3.30679
11363.6 3.04231
11388.7 2.69694
11413.9 2.22922
11426.4 1.92933
11439.0 1.57114
11451.6 1.14453
11464.1 0.654449
11476.7 0.186751
11479.9 0.111089
11483.0 0.0792671
11486.1 0.119413
11489.3 0.278297
11490.9 0.426276
11492.4 0.636765
11494.0 0.930018
11495.6 1.33236
11497.1 1.87983
11498.7 2.62241
11500.3 3.63051
11501.8 5.00497
11503.4 6.89286
11505.0 9.51270
11506.6 13.1957
11508.1 18.4532
11509.7 26.0861
11511.3 37.3536
11512.8 54.1874
11514.4 79.2774
11517.2 150.748
11520.0 220.821
11521.4 223.748
11522.8 204.099
11525.6 145.852
11528.2 104.467
11530.8 77.8660
11533.4 60.7669
11536.0 49.3763
11541.1 35.5979
11546.3 27.9060
11551.5 23.1070
11556.7 19.8856
11567.0 15.8827
11577.3 13.5247
11587.7 11.9874
11598.0 10.9094
11608.4 10.1152
11629.1 9.02469
11649.8 8.31283
11670.4 7.81182
11691.1 7.43978
11732.5 6.92280
11773.9 6.57881
11815.3 6.33136
11856.7 6.14312
11939.4 5.87092
12022.2 5.67765
12187.7 5.40268
12353.2 5.19241
12518.8 5.00169
12601.5 4.90557
12684.3 4.80542
12725.7 4.75300
12767.1 4.69859
12808.4 4.64259
12829.1 4.61833
12839.5 4.62703
12842.1 4.64854
12844.7 4.71652
12846.0 4.81414
12847.2 5.08337
12847.9 5.44328
12848.5 6.35898
12848.9 7.52411
12849.0 8.54100
12849.2 10.1771
12849.3 13.0407
12849.5 18.6719
12849.6 23.7062
12849.7 31.6938
12849.7 44.9961
12849.8 69.4847
12849.9 107.382
12850.0 134.765
12850.1 107.686
12850.2 69.8588
12850.2 52.4931
12850.3 41.3168
12850.4 26.5393
12850.5 18.9044
12850.6 14.5795
12850.7 11.9282
12850.8 10.1970
12851.1 8.15933
12851.3 7.05628
12851.5 6.39428
12851.9 5.68534
12852.8 5.10745
12853.7 4.88944
12855.4 4.72132
12857.2 4.65792
12860.7 4.60709
12864.1 4.58508
12878.1 4.54652
12906.0 4.49747
12961.9 4.40166
13017.8 4.29730
13073.6 4.18104
13185.3 3.89886
13297.0 3.51427
13352.9 3.26092
13408.8 2.94586
13464.6 2.54278
13520.5 2.01113
13576.3 1.29409
13604.3 0.854237
13632.2 0.388058
13646.2 0.180093
13653.1 0.0983195
13660.1 0.0434904
13667.1 0.0304805
13674.1 0.0818600
13677.6 0.141866
13681.1 0.232291
13684.6 0.360648
13688.1 0.536477
13691.6 0.772754
13695.0 1.08390
13702.0 2.02076
13709.0 3.60285
13716.0 6.28990
13723.0 10.9486
13729.9 19.2874
13736.9 34.7627
13743.9 63.9801
13752.0 124.530
13760.0 185.968
13764.0 190.078
13768.1 174.835
13776.1 126.825
13781.8 99.0903
13787.4 78.9673
13793.0 64.5673
13798.7 54.1543
13810.0 40.5531
13821.3 32.3630
13832.6 27.0260
13843.8 23.3275
13866.4 18.6103
13889.0 15.7693
13911.6 13.8925
13956.7 11.5895
14001.9 10.2559
14024.4 9.79543
14047.0 9.44327
14069.6 9.21464
14080.9 9.17411
14092.2 9.23170
14097.8 9.32865
14103.5 9.50844
14109.1 9.83505
14114.7 10.4471
14120.4 11.7089
14123.2 12.8727
14126.0 14.7942
14128.9 18.2647
14130.3 21.1339
14131.7 25.4017
14133.1 32.0817
14134.5 43.1906
14135.9 62.9018
14137.3 99.1384
14138.7 154.077
14140.0 190.345
14141.4 153.434
14142.7 98.8893
14143.9 65.9545
14145.2 46.6938
14146.4 35.1984
14147.7 27.9906
14150.1 19.9675
14152.6 15.9013
14155.1 13.5778
14157.6 12.1293
14162.5 10.4921
14167.5 9.62630
14172.4 9.10832
14177.4 8.76718
14182.3 8.52721
14192.3 8.20882
14202.2 8.00227
14212.1 7.85204
14222.0 7.73379
14241.8 7.55042
14261.6 7.40636
14301.3 7.17801
14340.9 6.99438
14380.5 6.83842
14400.4 6.76828
14420.2 6.70294
14440.0 6.64580
14449.9 6.63903
14452.4 6.65611
14454.9 6.71813
14456.1 6.80948
14457.4 7.06557
14458.0 7.40531
14458.6 8.28489
14458.9 9.36377
14459.2 11.8774
14459.4 14.7142
14459.5 19.9436
14459.6 24.9172
14459.7 31.6912
14459.8 44.3395
14459.8 64.9494
14459.9 98.5626
14460.0 123.606
14460.1 98.7951
14460.2 65.2335
14460.3 44.6050
14460.3 33.1652
14460.4 25.1229
14460.5 20.6340
14460.6 15.1049
14460.8 12.4043
14461.1 9.65831
14461.4 8.50256
14461.9 7.52268
14462.5 7.13652
14463.7 6.83625
14464.9 6.72204
14467.3 6.63231
14469.6 6.59535
14479.0 6.53801
14497.9 6.47831
14535.6 6.37975
14573.3 6.29026
14611.0 6.20707
14686.4 6.05517
14761.9 5.91773
14912.7 5.67015
15063.5 5.44066
15214.4 5.21326
15289.8 5.09649
15365.2 4.97650
15440.6 4.85478
15478.4 4.79598
15516.1 4.74395
15553.8 4.71324
15572.6 4.71953
15591.5 4.76270
15600.9 4.81240
15610.3 4.89836
15619.8 5.05059
15629.2 5.33696
15638.6 5.94179
15643.3 6.51992
15648.1 7.50863
15652.8 9.40249
15655.1 11.0635
15657.5 13.6720
15659.8 18.1211
15662.2 26.4172
15663.4 33.4845
15664.6 44.1229
15665.7 60.6278
15666.9 86.0783
15668.5 135.610
15670.0 168.962
15671.6 136.234
15673.1 86.8811
15674.6 56.7734
15676.0 39.2684
15677.5 28.8707
15678.9 22.3738
15681.8 15.1672
15684.7 11.5393
15687.6 9.46821
15690.5 8.19206
15696.3 6.78371
15702.1 6.13158
15705.0 5.99141
15707.9 5.99614
15710.8 6.26382
15712.2 6.61050
15713.7 7.27403
15715.1 8.68105
15715.8 10.0223
15716.6 12.2588
15717.3 16.5052
15717.6 20.0997
15718.0 25.6274
15718.4 34.6851
15718.7 50.7689
15719.1 82.1910
15719.3 109.091
15719.4 148.088
15719.7 234.336
15720.0 292.114
15720.3 234.982
15720.6 148.892
15720.8 106.332
15721.0 79.2980
15721.2 60.2477
15721.3 47.8661
15721.7 32.3447
15722.1 23.7916
15722.5 18.6398
15722.9 15.3151
15723.7 11.4415
15724.5 9.36009
15725.2 8.11332
