Nd-146(n,g) ENDF/B-VII.1
1499.02 2.28281
1499.66 2.87948
1500.30 3.73053
1500.95 4.99586
1501.59 6.95175
1502.23 10.1053
1502.87 15.2305
1503.64 24.3859
1504.40 30.4852
1505.17 24.3541
1505.93 15.1998
1506.54 10.2761
1507.15 7.17841
1507.76 5.21474
1508.37 3.92656
1509.59 2.42829
1510.81 1.63779
1512.03 1.17537
1513.25 0.883213
1515.69 0.550262
1518.13 0.375417
1520.57 0.272674
1523.01 0.207244
1525.45 0.163083
1530.33 0.109014
1535.21 0.0784511
1540.08 0.0595128
1544.96 0.0469730
1554.72 0.0319223
1564.48 0.0235782
1584.00 0.0151402
1603.51 0.0112047
1623.03 0.00911083
1662.06 0.00732518
1701.09 0.00731010
1720.61 0.00801754
1740.13 0.00963166
1759.64 0.0133504
1769.40 0.0171164
1779.16 0.0239939
1784.04 0.0297790
1788.92 0.0385919
1793.80 0.0529831
1798.67 0.0788929
1801.11 0.100450
1802.33 0.114929
1803.55 0.132940
1804.77 0.155772
1805.38 0.169543
1805.99 0.185285
1806.60 0.203393
1807.21 0.224364
1807.82 0.248835
1808.43 0.277578
1809.04 0.311765
1809.65 0.352790
1810.26 0.402602
1810.87 0.463893
1811.48 0.540467
1812.09 0.637834
1812.70 0.764222
1813.31 0.932009
1813.92 1.16213
1814.53 1.48876
1815.14 1.97350
1815.75 2.73476
1816.36 4.02171
1816.67 5.02036
1816.97 6.41972
1817.28 8.44569
1817.58 11.4814
1817.89 16.1661
1818.19 23.3948
1818.60 37.5065
1819.00 46.9385
1819.41 37.4853
1819.81 23.3744
1820.16 15.2682
1820.51 10.3829
1820.87 7.39497
1821.22 5.48747
1821.92 3.32798
1822.63 2.21745
1823.33 1.57837
1824.03 1.17908
1825.44 0.728910
1826.85 0.494748
1828.26 0.357984
1829.67 0.271322
1831.07 0.213042
1833.89 0.141908
1836.70 0.101877
1839.52 0.0771469
1842.33 0.0608323
1847.97 0.0413456
1853.60 0.0306356
1864.86 0.0199933
1876.12 0.0152315
1887.38 0.0128865
1909.91 0.0114295
1932.43 0.0124935
1954.95 0.0164904
1966.22 0.0205830
1977.48 0.0276430
1988.74 0.0410468
1991.56 0.0462708
1994.37 0.0527085
1995.78 0.0565050
1997.19 0.0607671
1998.59 0.0655807
2000.00 0.0710368
2000.94 0.0750957
2001.88 0.0795332
2002.82 0.0844083
2003.75 0.0897684
2005.63 0.102250
2007.51 0.117684
2009.39 0.137077
2011.26 0.161906
2013.14 0.194399
2015.02 0.238026
2016.89 0.298558
2018.77 0.385878
2020.65 0.518278
2022.52 0.732501
2024.40 1.11080
2025.34 1.41770
2026.28 1.86568
2027.22 2.55159
2028.15 3.65596
2029.09 5.53195
2030.03 8.79376
2031.02 14.0756
2032.00 17.5932
2032.99 14.0580
2033.97 8.77686
2035.02 5.24935
2036.06 3.34469
2037.10 2.27518
2038.15 1.63460
2039.19 1.22559
2040.24 0.951041
2042.33 0.618483
2044.42 0.433603
2046.50 0.320758
2050.68 0.196251
2054.86 0.132846
2059.04 0.0963116
2063.21 0.0733733
2067.39 0.0580533
2075.75 0.0395152
2084.10 0.0291799
2100.81 0.0187227
2117.52 0.0138791
2134.23 0.0113240
2167.65 0.00907206
2234.49 0.00871506
2301.34 0.0110584
2334.76 0.0134015
2351.47 0.0150208
2368.18 0.0170542
2376.53 0.0182665
2380.71 0.0189307
2384.89 0.0196374
2389.07 0.0203908
2393.24 0.0211943
2397.42 0.0220527
2401.60 0.0229706
2405.78 0.0239538
2409.95 0.0250080
2418.31 0.0273587
2426.66 0.0300887
2435.02 0.0332824
2443.37 0.0370500
2451.73 0.0415345
2460.08 0.0469284
2468.44 0.0534924
2476.79 0.0615874
2485.15 0.0717237
2493.50 0.0846412
2501.86 0.101444
2510.22 0.123834
2518.57 0.154526
2526.93 0.198069
2535.28 0.262443
2543.64 0.362475
2551.99 0.527293
2560.35 0.816010
2568.70 1.33753
2576.85 2.13129
2585.00 2.65018
2593.15 2.11393
2601.30 1.32080
2607.13 0.929020
2612.97 0.669992
2618.80 0.498607
2624.64 0.382344
2636.30 0.242426
2647.97 0.166145
2659.64 0.120581
2671.31 0.0913890
2694.64 0.0577068
2717.98 0.0398754
2741.32 0.0294003
2764.65 0.0228584
2776.32 0.0207582
2782.15 0.0209214
2785.07 0.0251918
2786.53 0.0437423
2787.26 0.117089
2787.44 0.191975
2787.62 0.398963
2787.71 0.677848
2787.80 1.42848
2787.85 2.41732
2787.87 3.35352
2787.90 4.87055
2787.92 7.88633
2787.93 10.7025
2787.94 14.8257
2787.95 22.6573
2787.96 36.5108
2787.97 49.6961
2787.98 66.3361
2787.98 97.7689
2787.99 138.915
2787.99 222.254
2788.00 277.814
2788.01 222.254
2788.01 138.915
2788.02 97.7693
2788.02 75.1180
2788.03 44.6472
2788.04 29.0260
2788.05 20.2140
2788.06 14.8259
2788.07 11.3145
2788.09 7.19009
2788.10 4.96278
2788.12 3.62898
2788.16 2.20989
2788.23 1.05279
2788.30 0.622033
2788.44 0.295512
2788.59 0.177330
2788.87 0.0901920
2789.16 0.0590394
2790.30 0.0283962
2792.58 0.0203308
2797.14 0.0177656
2806.26 0.0161818
2824.51 0.0143510
2861.00 0.0125855
2897.49 0.0138240
2915.74 0.0173212
2924.86 0.0214478
2929.42 0.0265199
2931.71 0.0377459
2932.85 0.0763221
2933.13 0.114992
2933.42 0.222811
2933.56 0.370415
2933.70 0.772156
2933.77 1.31513
2933.84 2.73151
2933.88 4.55333
2933.90 6.23911
2933.91 8.86078
2933.93 13.9186
2933.94 18.2118
2933.95 24.7763
2933.96 35.4528
2933.97 54.1993
2933.98 90.1181
2933.99 155.126
2933.99 252.350
2934.00 309.180
2934.01 252.350
2934.01 154.078
2934.02 116.279
2934.02 84.7827
2934.03 63.5650
2934.03 48.9938
2934.04 31.2585
2934.05 21.4911
2934.06 15.6195
2934.07 11.8402
2934.09 7.61278
2934.11 5.20623
2934.13 3.83966
2934.17 2.31034
2934.25 1.09964
2934.33 0.651211
2934.49 0.313110
2934.64 0.190687
2934.96 0.101470
2935.27 0.0699063
2936.53 0.0401101
2939.04 0.0353562
2944.06 0.0420753
2949.08 0.0557843
2954.10 0.0805042
2956.61 0.100679
2957.87 0.114033
2959.12 0.130429
2959.75 0.140075
2960.38 0.150891
2961.01 0.163069
2961.64 0.176825
2962.26 0.192493
2962.89 0.210412
2963.52 0.231031
2964.15 0.254874
2964.77 0.282737
2965.40 0.315512
2966.66 0.400954
2967.91 0.526757
2969.17 0.721819
2969.80 0.862047
2970.42 1.04621
2971.05 1.29372
2971.68 1.63449
2972.31 2.11868
2972.94 2.82569
2973.56 3.88170
2974.19 5.45426
2975.10 8.71433
2976.00 10.8812
2976.91 8.70746
2977.81 5.44760
2978.50 3.75974
2979.18 2.67147
2979.86 1.96521
2980.55 1.49465
2981.92 0.937366
2983.29 0.638582
2984.65 0.461752
2986.02 0.349262
2988.76 0.220032
2991.50 0.151705
2994.23 0.111366
2999.71 0.0681459
3005.18 0.0467090
3010.66 0.0345422
3021.61 0.0219393
3032.55 0.0158627
3043.50 0.0124669
3065.40 0.00900875
3087.30 0.00742340
3109.19 0.00668372
3131.09 0.00651906
3142.04 0.00676821
3147.51 0.00747723
3150.25 0.00993296
3151.62 0.0194109
3152.30 0.0563435
3152.65 0.197581
3152.73 0.338738
3152.82 0.714432
3152.86 1.20780
3152.90 2.47156
3152.92 4.06033
3152.95 7.55870
3152.96 11.4776
3152.97 18.2632
3152.97 25.4380
3152.98 34.8153
3152.98 49.4809
3152.99 74.3379
3152.99 121.240
3153.00 148.088
3153.01 121.240
3153.01 73.7574
3153.02 49.4812
3153.02 34.8155
3153.03 23.9937
3153.03 18.2634
3153.05 11.0111
3153.06 7.55883
3153.08 3.95862
3153.10 2.47164
3153.14 1.20786
3153.18 0.714485
3153.27 0.336335
3153.36 0.196557
3153.70 0.0561190
3154.39 0.0194200
3155.76 0.0101035
3158.51 0.00785255
3164.00 0.00754928
3174.98 0.00829275
3185.97 0.00983698
3196.95 0.0127856
3207.94 0.0191453
3213.43 0.0254346
3218.92 0.0367363
3221.67 0.0461101
3224.41 0.0601852
3227.16 0.0827210
3228.53 0.0994472
3229.22 0.109890
3229.91 0.122123
3230.59 0.136623
3231.28 0.153932
3231.97 0.174885
3232.65 0.200497
3233.34 0.232351
3234.03 0.272510
3234.71 0.324270
3235.40 0.392301
3236.09 0.484414
3236.77 0.612834
3237.46 0.799610
3238.14 1.08400
3238.83 1.54575
3239.52 2.35255
3239.86 2.99430
3240.20 3.89752
3240.55 5.19123
3240.89 7.03397
3241.45 11.2234
3242.00 14.0025
3242.56 11.2184
3243.11 7.02919
3243.62 4.50672
3244.13 3.02026
3244.63 2.12850
3245.14 1.56842
3246.16 0.942469
3247.17 0.624872
3248.19 0.443661
3249.20 0.331102
3251.23 0.204838
3253.26 0.139534
3255.29 0.101540
3257.32 0.0775165
3259.35 0.0613772
3263.41 0.0417227
3267.47 0.0306795
3275.59 0.0193764
3283.72 0.0140221
3291.84 0.0110889
3308.08 0.00820104
3340.56 0.00637925
3373.05 0.00618197
3405.53 0.00671811
3438.01 0.00794200
3470.50 0.0102344
3486.74 0.0123297
3494.86 0.0149764
3498.92 0.0218229
3500.95 0.0468074
3501.46 0.0722032
3501.97 0.143372
3502.22 0.241202
3502.47 0.512637
3502.60 0.878646
3502.73 1.86514
3502.79 3.16111
3502.82 4.38701
3502.85 6.40516
3502.89 10.3804
3502.90 13.9023
3502.92 19.0894
3502.93 28.4915
3502.95 46.5262
3502.96 62.2164
3502.97 86.3964
3502.97 125.023
3502.98 182.351
3502.99 288.758
3503.00 364.696
3503.01 288.757
3503.02 182.351
3503.03 113.558
3503.04 72.9480
3503.05 49.8714
3503.06 35.9262
3503.07 26.9853
3503.08 20.9567
3503.10 13.9026
3503.12 9.70824
3503.14 7.25554
3503.18 4.43651
3503.22 2.98958
3503.25 2.15099
3503.33 1.26798
3503.49 0.595633
3503.64 0.348346
3503.96 0.166014
3504.27 0.100628
3504.89 0.0532030
3505.52 0.0365078
3508.02 0.0205983
3513.01 0.0174862
3518.01 0.0178680
3520.51 0.0183371
3523.00 0.0189077
3525.50 0.0195623
3528.00 0.0202978
3530.50 0.0211234
3533.00 0.0220691
3535.49 0.0232235
3537.99 0.0249399
3540.49 0.0300427
3541.74 0.0466707
3542.36 0.109598
3542.67 0.347530
3542.75 0.581244
3542.83 1.20421
3542.87 2.00195
3542.91 3.98988
3542.93 6.41293
3542.95 11.4843
3542.96 16.8999
3542.97 26.9879
3542.97 35.4987
3542.98 48.2167
3542.98 67.7312
3542.99 94.0613
3542.99 148.247
3543.00 188.098
3543.01 148.247
3543.01 94.0615
3543.02 58.8939
3543.03 37.6400
3543.03 25.6383
3543.04 19.2576
3543.05 11.0888
3543.07 7.36344
3543.09 3.82654
3543.12 2.33813
3543.18 1.13843
3543.23 0.682906
3543.34 0.329016
3543.44 0.200440
3543.87 0.0712114
3544.73 0.0379957
3546.45 0.0303005
3549.89 0.0300147
3556.76 0.0339100
3563.63 0.0394322
3570.50 0.0466543
3577.37 0.0562222
3584.24 0.0692302
3591.12 0.0876781
3594.55 0.100880
3596.27 0.113019
3597.13 0.137472
3597.56 0.219478
3597.77 0.520659
3597.83 0.813837
3597.88 1.56163
3597.91 2.50718
3597.93 4.78180
3597.95 7.47233
3597.96 12.6434
3597.97 17.8917
3597.97 25.2696
3597.98 40.4048
3597.99 65.2514
3597.99 106.353
3598.00 129.880
3598.01 106.353
3598.01 64.7428
3598.02 37.6120
3598.03 22.3998
3598.04 14.5768
3598.04 10.6008
3598.06 6.09570
3598.07 3.95536
3598.10 2.03562
3598.13 1.27855
3598.20 0.666963
3598.26 0.438442
3598.50 0.200994
3598.98 0.140141
3599.96 0.128832
3601.90 0.135585
3605.78 0.161008
3609.67 0.195625
3613.56 0.242318
3617.44 0.306504
3621.33 0.396533
3625.21 0.524592
3629.10 0.705699
3635.55 1.12775
3642.00 1.40703
3648.45 1.12265
3654.90 0.700865
3660.47 0.459940
3666.03 0.314194
3671.60 0.224773
3677.16 0.167565
3688.29 0.102702
3699.42 0.0693464
3710.55 0.0501973
3721.68 0.0382987
3743.94 0.0250822
3766.20 0.0185296
3788.46 0.0151157
3810.72 0.0135723
3821.85 0.0136172
3827.42 0.0150042
3830.20 0.0206916
3831.59 0.0431166
3832.29 0.130572
3832.46 0.218949
3832.64 0.463136
3832.72 0.790560
3832.81 1.66534
3832.86 2.80758
3832.90 5.59798
3832.92 8.96952
3832.94 16.0096
3832.95 23.4323
3832.96 37.1046
3832.97 49.7838
3832.97 65.3961
3832.98 88.2078
3832.98 128.151
3832.99 200.326
3833.00 255.452
3833.01 200.326
3833.02 127.313
3833.02 73.4827
3833.03 47.2887
3833.04 31.0572
3833.05 22.5699
3833.07 12.9594
3833.08 8.35470
3833.12 4.28027
3833.15 2.62637
3833.22 1.26851
3833.28 0.747562
3833.42 0.351079
3833.55 0.207262
3834.09 0.0631476
3835.16 0.0258583
3837.31 0.0164125
3841.61 0.0141513
3850.20 0.0139723
3867.39 0.0154269
3884.58 0.0184663
3901.77 0.0241366
3918.96 0.0354262
3927.55 0.0456337
3931.85 0.0529025
3934.00 0.0573332
3936.14 0.0624423
3937.22 0.0653011
3938.29 0.0683885
3939.37 0.0717342
3940.44 0.0753691
3941.52 0.0793334
3942.59 0.0836619
3944.74 0.0936299
3946.89 0.105802
3949.04 0.120911
3951.18 0.140080
3953.33 0.164994
3955.48 0.198418
3957.63 0.244970
3959.78 0.313112
3961.93 0.419287
3964.08 0.599504
3966.22 0.942548
3967.30 1.24205
3968.37 1.70707
3969.45 2.46157
3970.52 3.70396
3971.76 5.85833
3973.00 7.29587
3974.24 5.87877
3975.48 3.75017
3976.63 2.46932
3977.77 1.72969
3978.92 1.29850
3980.07 1.03950
3981.21 0.881219
3982.36 0.786276
3983.50 0.734136
3984.65 0.713684
3985.80 0.719143
3986.94 0.748074
3988.09 0.800454
3989.24 0.878240
3990.38 0.985296
3991.53 1.12685
3993.82 1.53994
3995.37 1.92913
3996.91 2.37801
4000.00 2.93430
4001.55 2.75742
4003.09 2.34550
4006.18 1.47510
4008.14 1.08482
4010.11 0.813711
4014.03 0.493448
4017.95 0.326963
4021.88 0.231813
4025.80 0.172909
4029.73 0.134069
4037.57 0.0877446
4045.42 0.0622754
4053.27 0.0469631
4061.12 0.0383081
4065.04 0.0407284
4066.02 0.0462988
4066.51 0.0523069
4067.00 0.0635974
4067.49 0.0881626
4067.74 0.112633
4067.98 0.157010
4068.23 0.250841
4068.35 0.342566
4068.48 0.504136
4068.60 0.836480
4068.66 1.14782
4068.72 1.68010
4068.78 2.72635
4068.84 5.11397
4068.87 7.72778
4068.90 12.6548
4068.92 17.3389
4068.94 24.2913
4068.95 35.6325
4068.97 55.2213
4068.97 70.4296
4068.98 88.8475
4069.00 110.413
4069.02 88.8470
4069.03 55.2207
4069.05 35.6319
4069.07 23.7177
4069.08 16.6298
4069.10 12.4245
4069.13 7.39706
4069.16 4.93304
4069.19 3.48140
4069.22 2.60908
4069.29 1.61201
4069.35 1.09701
4069.41 0.797351
4069.54 0.480702
4069.66 0.325745
4069.79 0.238582
4070.04 0.149159
4070.29 0.106515
4070.55 0.0828702
4071.05 0.0588607
4071.55 0.0473830
4072.06 0.0409458
4073.06 0.0341823
4075.08 0.0285350
4077.09 0.0258295
4085.15 0.0204551
4101.27 0.0148165
4133.50 0.00915617
4165.74 0.00644905
4181.86 0.00586563
4185.89 0.00599815
4189.92 0.00673901
4193.94 0.0115029
4195.96 0.0308612
4196.46 0.0507075
4196.97 0.106171
4197.22 0.181945
4197.47 0.389950
4197.60 0.666490
4197.72 1.39565
4197.79 2.31623
4197.82 3.17725
4197.85 4.56120
4197.88 7.18729
4197.90 9.42222
4197.91 12.5839
4197.93 17.9900
4197.94 26.6815
4197.96 43.9887
4197.97 77.2403
4197.99 124.515
4198.00 154.481
4198.01 124.514
4198.03 77.2399
4198.04 52.3769
4198.05 36.0880
4198.06 25.9355
4198.07 19.8601
4198.09 12.3283
4198.11 8.33407
4198.13 5.98917
4198.15 4.50370
4198.20 2.80577
4198.28 1.37609
4198.36 0.819148
4198.53 0.385643
4198.70 0.224545
4199.04 0.104950
4199.38 0.0618132
4200.73 0.0192186
4203.43 0.00823222
4208.84 0.00529242
4219.65 0.00426737
4241.27 0.00355084
4284.51 0.00275372
4327.74 0.00228127
4349.36 0.00221228
4360.17 0.00259765
4365.58 0.00441859
4368.28 0.0117816
4369.63 0.0408695
4370.31 0.154103
4370.48 0.268241
4370.65 0.582546
4370.73 1.00584
4370.82 2.11542
4370.86 3.51999
4370.90 6.95971
4370.92 10.9185
4370.94 19.3899
4370.95 28.2192
4370.96 42.2906
4370.97 72.2409
4370.98 95.3897
4370.98 130.362
4370.99 211.664
4371.00 259.948
4371.01 211.664
4371.02 129.586
4371.03 80.5375
4371.03 53.2524
4371.04 35.6721
4371.05 26.2304
4371.07 15.2926
4371.08 10.1741
4371.12 5.31112
4371.15 3.24592
4371.22 1.55573
4371.28 0.915779
4371.42 0.424685
4371.55 0.244539
4371.81 0.111927
4372.08 0.0645289
4373.14 0.0178013
4375.27 0.00588609
4379.51 0.00285575
4388.01 0.00205135
4405.01 0.00177267
4439.00 0.00158526
4472.99 0.00152466
4489.99 0.00173711
4498.48 0.00275944
4502.73 0.00690456
4504.86 0.0233477
4505.92 0.0877796
4506.19 0.153372
4506.45 0.334949
4506.58 0.581181
4506.72 1.24846
4506.78 2.13071
4506.85 4.36361
4506.88 7.07444
4506.90 9.56765
4506.92 13.3206
4506.93 20.2701
4506.95 32.9672
4506.96 45.7210
4506.97 63.7093
4506.97 92.6997
4506.98 139.949
4506.99 228.605
4507.00 279.900
4507.01 219.183
4507.02 139.948
4507.03 97.4376
4507.03 72.9553
4507.04 43.9896
4507.06 28.8950
4507.07 20.2704
4507.08 14.5985
4507.09 11.2157
4507.12 7.19292
4507.17 3.62072
4507.22 2.17030
4507.31 1.02895
4507.41 0.601159
4507.61 0.277141
4507.80 0.159147
4508.58 0.0417698
4510.14 0.0115805
