Pb-208(n,g) ENDF/B-VII.1
86676.2 0.00111805
86702.4 0.000809741
86728.6 0.000624656
86754.8 0.000505537
86807.1 0.000367051
86859.5 0.000292630
86911.8 0.000247922
87016.5 0.000198608
87225.9 0.000157082
87435.4 0.000138610
88273.0 0.000108253
89948.3 8.16078E-05
93298.9 5.57842E-05
96649.4 4.34135E-05
100000 3.68454E-05
104265 3.30028E-05
108531 3.36698E-05
110663 3.75676E-05
112796 5.02544E-05
113862 6.80122E-05
114395 8.54147E-05
114928 0.000116316
115462 0.000179126
115728 0.000238120
115995 0.000338558
116261 0.000530330
116395 0.000698924
116528 0.000966452
116661 0.00142574
116795 0.00230300
116861 0.00306512
116928 0.00423801
116994 0.00611983
117061 0.00919350
117220 0.0193890
117300 0.0161623
117379 0.0101970
117429 0.00746068
117479 0.00555454
117579 0.00330973
117679 0.00215685
117779 0.00150702
117879 0.00111022
117978 0.000851972
118178 0.000549129
118378 0.000385882
118578 0.000288250
118977 0.000182512
119377 0.000129562
119777 9.93531E-05
120176 8.05137E-05
120576 6.79839E-05
121375 5.28750E-05
122174 4.44750E-05
123772 3.60244E-05
125370 3.22975E-05
126969 3.10612E-05
127768 3.17093E-05
128567 3.51123E-05
129366 5.61384E-05
129766 0.000140937
129866 0.000227855
129965 0.000471809
130015 0.000805889
130065 0.00172370
130090 0.00295080
130103 0.00413359
130115 0.00618603
130128 0.0103083
130134 0.0141496
130140 0.0204644
130147 0.0323667
130150 0.0423582
130153 0.0576467
130156 0.0825520
130159 0.126445
130162 0.211300
130164 0.286026
130165 0.386676
130168 0.622972
130170 0.773014
130173 0.615212
130175 0.388495
130178 0.220096
130181 0.136995
130183 0.0917883
130186 0.0652390
130189 0.0480689
130192 0.0371170
130198 0.0239659
130203 0.0166114
130209 0.0122393
130220 0.00742735
130231 0.00496646
130243 0.00355518
130265 0.00208744
130310 0.000976777
130355 0.000571811
130445 0.000273850
130535 0.000167234
130716 8.99130E-05
130896 6.25161E-05
131617 3.56649E-05
133059 2.85857E-05
134501 2.71013E-05
135942 2.65192E-05
141710 2.61099E-05
147477 2.70293E-05
148919 2.77876E-05
150361 2.96827E-05
151082 3.21699E-05
151803 3.90583E-05
152163 4.85612E-05
152524 7.54199E-05
152704 0.000112690
152884 0.000217757
153064 0.000765763
153155 0.00279871
153177 0.00475993
153200 0.00982112
153211 0.0161055
153222 0.0308056
153228 0.0473366
153233 0.0803032
153236 0.110695
153239 0.160593
153242 0.247999
153245 0.408144
153250 0.885732
153251 0.863157
153253 0.755784
153255 0.479152
153258 0.297526
153261 0.196689
153263 0.137071
153266 0.100052
153271 0.0593242
153276 0.0389603
153281 0.0274545
153286 0.0203569
153296 0.0124481
153306 0.00838521
153316 0.00602966
153336 0.00354893
153376 0.00165999
153416 0.000965297
153496 0.000453073
153576 0.000269330
153736 0.000136014
153896 8.88007E-05
154216 5.48607E-05
154536 4.29643E-05
155176 3.45569E-05
155816 3.17501E-05
157096 3.01159E-05
158376 3.01139E-05
159656 3.09968E-05
160936 3.33808E-05
161576 3.62186E-05
162216 4.33574E-05
162536 5.26612E-05
162856 7.81929E-05
163016 0.000113152
163176 0.000211281
163336 0.000723276
163416 0.00263523
163456 0.00931700
163466 0.0153532
163476 0.0298608
163481 0.0461957
163486 0.0802039
163488 0.112625
163491 0.167859
163493 0.270006
163495 0.357687
163496 0.478867
163500 1.04743
163501 1.02582
163502 0.904619
163504 0.573281
163506 0.346507
163509 0.219224
163511 0.148049
163513 0.105657
163517 0.0608457
163522 0.0392624
163531 0.0201146
163539 0.0122333
163557 0.00585473
163574 0.00343617
163610 0.00160299
163645 0.000933478
163715 0.000442160
163785 0.000266688
163925 0.000140013
164066 9.56529E-05
164346 6.47446E-05
164627 5.51776E-05
165750 5.88642E-05
166311 7.68980E-05
166873 0.000127748
167434 0.000376465
167715 0.00127799
167855 0.00463634
167890 0.00796531
167926 0.0170100
167943 0.0289542
167961 0.0597849
167969 0.0981890
167978 0.187923
167983 0.287974
167987 0.491325
167989 0.679674
167991 0.989665
167994 1.53181
167996 2.49793
167998 3.96694
168000 5.00764
168002 3.98977
168004 2.50998
168006 1.60962
168008 1.07272
168010 0.752768
168012 0.552523
168016 0.330237
168020 0.218045
168028 0.114711
168036 0.0704572
168052 0.0343536
168068 0.0203472
168100 0.00967817
168132 0.00579185
168196 0.00303531
168260 0.00227901
168324 0.00239016
168388 0.00369069
168420 0.00555407
168436 0.00728575
168452 0.0101275
168468 0.0152937
168476 0.0195753
168484 0.0259650
168492 0.0360231
168500 0.0529230
168508 0.0835090
168516 0.141082
168530 0.308363
168534 0.303318
168537 0.265785
168544 0.169915
168551 0.108399
168557 0.0724164
168564 0.0505856
168570 0.0371661
168583 0.0221947
168596 0.0146832
168609 0.0104300
168622 0.00780153
168647 0.00487301
168673 0.00335481
168699 0.00247078
168751 0.00153465
168802 0.00107304
168854 0.000814188
168957 0.000559805
169060 0.000479595
169163 0.000564875
169215 0.000758127
169240 0.000958913
169266 0.00131789
169292 0.00204386
169305 0.00271334
169318 0.00381509
169330 0.00584611
169337 0.00757057
169343 0.0101424
169350 0.0143391
169356 0.0214652
169363 0.0347273
169369 0.0607096
169375 0.0970403
169380 0.121126
169386 0.0967789
169391 0.0605055
169397 0.0351912
169403 0.0221571
169410 0.0148932
169416 0.0106786
169422 0.00797534
169428 0.00620297
169440 0.00405301
169453 0.00286609
169465 0.00214438
169489 0.00135168
169514 0.000945447
169539 0.000710211
169588 0.000461239
169686 0.000265495
169784 0.000188158
169981 0.000123447
170177 9.50429E-05
170571 6.86213E-05
170964 5.60915E-05
171750 4.42731E-05
172536 3.88902E-05
174109 3.42222E-05
175682 3.23576E-05
178827 3.10682E-05
181972 3.08210E-05
188263 3.11813E-05
194553 3.19042E-05
219716 3.56588E-05
244878 4.01001E-05
257459 4.29171E-05
260604 4.39175E-05
263750 4.54815E-05
266895 5.03266E-05
267681 5.44963E-05
268467 6.55331E-05
268861 8.01253E-05
269057 9.42209E-05
269254 0.000119089
269450 0.000169469
269549 0.000216731
269647 0.000297214
269745 0.000450868
269794 0.000586160
269844 0.000800438
269893 0.00116904
269942 0.00187080
269966 0.00247958
269991 0.00340990
270016 0.00489682
270040 0.00727709
270070 0.0116311
270100 0.0146235
270130 0.0117931
270160 0.00740510
270190 0.00457390
270220 0.00298721
270250 0.00207327
270280 0.00151668
270310 0.00115559
270340 0.000910710
270400 0.000611842
270460 0.000443833
270520 0.000340819
270640 0.000226436
270759 0.000167846
270879 0.000133986
271119 9.85024E-05
271359 8.13395E-05
271599 7.18454E-05
272078 6.24700E-05
272558 5.84746E-05
273037 5.67979E-05
273996 5.70236E-05
274955 6.15114E-05
275435 6.65476E-05
275914 7.56904E-05
276394 9.42629E-05
276873 0.000140629
277113 0.000195108
277233 0.000242071
277353 0.000315049
277472 0.000437002
277592 0.000660794
277652 0.000847830
277712 0.00112566
277772 0.00155363
277832 0.00222683
277990 0.00508650
278030 0.00512495
278069 0.00457465
278148 0.00294524
278238 0.00168625
278328 0.00104048
278418 0.000698733
278508 0.000503137
278597 0.000382407
278687 0.000303374
278867 0.000210274
279047 0.000159859
279227 0.000129666
279586 9.69219E-05
279946 8.05435E-05
280305 7.12248E-05
281024 6.16174E-05
281743 5.70723E-05
282462 5.46167E-05
283900 5.23010E-05
286776 5.11164E-05
289652 5.12713E-05
301155 5.49356E-05
312659 6.18511E-05
318411 6.79277E-05
321287 7.38734E-05
322006 7.71691E-05
322725 8.43869E-05
323084 9.30314E-05
323444 0.000114758
323623 0.000141596
323803 0.000206198
323893 0.000279665
323938 0.000341370
323983 0.000435037
324028 0.000586817
324073 0.000852262
324118 0.00136760
324140 0.00181520
324163 0.00248433
324196 0.00412366
324230 0.00607761
324247 0.00636242
324264 0.00584221
324298 0.00381548
324324 0.00255301
324351 0.00175763
324378 0.00126613
324404 0.000953799
324458 0.000601545
324511 0.000423003
324564 0.000321173
324618 0.000258242
324724 0.000187944
324831 0.000151804
324938 0.000130935
325151 0.000109135
325577 9.30883E-05
326004 8.77875E-05
327710 8.56943E-05
331123 9.51241E-05
334536 0.000111805
337949 0.000140008
341362 0.000192698
343068 0.000238032
344774 0.000308412
346481 0.000425482
348187 0.000638302
349040 0.000813585
349894 0.00106985
350747 0.00145346
351600 0.00202966
352794 0.00326051
353391 0.00428223
353540 0.00488216
353689 0.00635091
353838 0.0132842
353876 0.0197444
353913 0.0359525
353932 0.0552610
353950 0.0981280
353960 0.142817
353969 0.225063
353974 0.295139
353978 0.397453
353983 0.558000
353988 0.799938
353994 1.28412
354000 1.60365
354006 1.28088
354013 0.803860
354018 0.523939
354024 0.356142
354029 0.254015
354034 0.190018
354045 0.116275
354056 0.0787900
354078 0.0435900
354100 0.0283925
354139 0.0166331
354178 0.0116633
354256 0.00762507
354413 0.00525186
354725 0.00408210
355350 0.00319276
356600 0.00196345
357387 0.00145194
358175 0.00109961
359749 0.000684796
361324 0.000469722
362899 0.000347292
364473 0.000271929
366048 0.000222593
369197 0.000164451
372347 0.000133069
375496 0.000114411
381795 9.46906E-05
388093 8.56377E-05
394392 8.17642E-05
397541 8.14971E-05
400690 8.34535E-05
402265 8.68405E-05
403840 9.64041E-05
404627 0.000109139
405414 0.000142878
406202 0.000293869
406399 0.000421846
406497 0.000533241
406595 0.000708561
406694 0.00100679
406792 0.00157151
406841 0.00206032
406891 0.00281726
406940 0.00405541
406989 0.00619144
407045 0.0105614
407100 0.0166732
407128 0.0182480
407156 0.0172972
407211 0.0113328
407254 0.00748904
407296 0.00507027
407339 0.00358622
407382 0.00264796
407467 0.00160367
407552 0.00107968
407637 0.000783204
407723 0.000600766
407893 0.000397903
408064 0.000293989
408234 0.000233993
408575 0.000171137
408916 0.000140800
409257 0.000124047
409938 0.000107595
410620 0.000100722
411302 9.80405E-05
412666 9.94638E-05
414029 0.000109570
415393 0.000139273
416075 0.000175667
416416 0.000207638
416756 0.000258222
417097 0.000344731
417438 0.000509578
417609 0.000653073
417779 0.000876095
417950 0.00124263
418120 0.00187572
418310 0.00313508
418500 0.00480010
418595 0.00516010
418690 0.00483501
418880 0.00317884
419032 0.00210250
419183 0.00143271
419335 0.00102561
419487 0.000769925
419790 0.000486840
420093 0.000345232
420397 0.000265348
420700 0.000216206
421307 0.000161617
421914 0.000133692
422520 0.000117567
423734 0.000100699
424947 9.25931E-05
426160 8.81702E-05
428587 8.40506E-05
431014 8.28961E-05
433440 8.42069E-05
435867 9.54683E-05
437080 0.000141467
437687 0.000323639
437990 0.00103532
438142 0.00374995
438218 0.0135983
438256 0.0460593
438275 0.135945
438284 0.320753
438289 0.572310
438294 1.18022
438297 1.89228
438300 2.37056
438303 1.90579
438306 1.19081
438311 0.561118
438316 0.305643
438326 0.126858
438346 0.0423530
438386 0.0124036
438466 0.00340835
438626 0.000946171
438945 0.000301303
439584 0.000136302
440862 9.46652E-05
443418 8.46039E-05
448530 8.33800E-05
458753 8.74511E-05
468977 9.65347E-05
474088 0.000105713
476644 0.000113471
479200 0.000126185
481276 0.000144639
483352 0.000181843
484390 0.000217380
485428 0.000279397
486466 0.000400715
486985 0.000507339
487504 0.000670262
488252 0.00105889
489000 0.00154621
489374 0.00163406
489748 0.00152214
490496 0.00102951
491090 0.000716949
491684 0.000521467
492278 0.000402023
492872 0.000326852
494060 0.000244246
495248 0.000204109
497624 0.000171369
500000 0.000163574
502802 0.000175370
503502 0.000187803
504202 0.000218951
504552 0.000257593
504903 0.000352867
505253 0.000716846
505340 0.000979062
505428 0.00147650
505472 0.00190928
505515 0.00258100
505559 0.00369077
505603 0.00562608
505627 0.00730894
505652 0.00960156
505700 0.0154536
505724 0.0171779
505749 0.0164797
505797 0.0108430
505848 0.00616898
505899 0.00374897
505949 0.00248532
506000 0.00177228
506073 0.00119831
506147 0.000882659
506220 0.000692105
506294 0.000568806
506440 0.000424858
506587 0.000347634
506881 0.000272420
507174 0.000238955
507762 0.000212400
508349 0.000204294
510698 0.000213535
513046 0.000246723
515395 0.000305461
517744 0.000412636
520093 0.000631516
521267 0.000833957
522441 0.00116616
523616 0.00174532
524790 0.00279123
527100 0.00569705
528255 0.00472363
529410 0.00301639
530258 0.00213077
531105 0.00154918
531953 0.00116837
532800 0.000912556
534727 0.000579639
536654 0.000412326
538581 0.000317744
540509 0.000259463
544363 0.000194754
548217 0.000161924
552071 0.000143601
555926 0.000133699
559780 0.000134320
560743 0.000140052
561707 0.000156107
562189 0.000175698
562671 0.000220006
563152 0.000354804
563273 0.000431928
563393 0.000552045
563514 0.000749913
563634 0.00109291
563767 0.00176627
563900 0.00263609
563967 0.00280886
564033 0.00262367
564166 0.00175158
564273 0.00118794
564380 0.000839051
564487 0.000627414
564594 0.000495017
564808 0.000349718
565022 0.000278875
565236 0.000241151
565450 0.000220783
565879 0.000209608
566307 0.000232669
566735 0.000331367
567163 0.000892152
567377 0.00304468
567484 0.0108305
567537 0.0363090
567551 0.0578793
567564 0.105848
567578 0.245914
567584 0.435245
567591 0.867248
567596 1.39782
567600 1.77120
567605 1.44551
567609 0.904581
567615 0.469251
567622 0.271740
567634 0.119673
567646 0.0658210
567659 0.0415469
567709 0.0124397
567808 0.00349319
568007 0.00100698
568405 0.000351371
569202 0.000185695
569998 0.000180233
570396 0.000282727
570596 0.000706116
570695 0.00230335
570745 0.00794189
570770 0.0255253
570782 0.0690038
570788 0.145087
570795 0.404256
570800 0.800033
570803 0.637952
570805 0.395364
570812 0.142634
570818 0.0681537
570830 0.0251693
570855 0.00785213
570905 0.00228435
571005 0.000698106
571205 0.000273435
571604 0.000161593
572403 0.000130410
574000 0.000120017
577194 0.000117871
580388 0.000132521
581985 0.000196025
582784 0.000444252
583183 0.00138608
583283 0.00231045
583382 0.00477036
583432 0.00791324
583482 0.0157165
583507 0.0248772
583532 0.0448606
583545 0.0650771
583557 0.101729
583570 0.175833
583576 0.240931
583582 0.338630
583591 0.543581
583600 0.690915
583609 0.561404
583618 0.352564
583625 0.242541
583632 0.171861
583645 0.0957031
583659 0.0597844
583672 0.0405763
583700 0.0220008
583727 0.0137689
583781 0.00685289
583836 0.00411406
584054 0.00119632
584490 0.000394278
585361 0.000184248
587104 0.000131549
590590 0.000124081
594076 0.000151963
595819 0.000263862
596255 0.000376211
596691 0.000685715
596908 0.00110005
597126 0.00220499
597235 0.00362179
597344 0.00715188
597399 0.0113111
597453 0.0204693
597480 0.0298136
597508 0.0468438
597521 0.0609580
597535 0.0817322
597548 0.113113
597562 0.160681
597581 0.258348
597600 0.329002
597619 0.268068
597638 0.168281
597660 0.0954621
597683 0.0585040
597705 0.0387827
597727 0.0274087
597772 0.0156036
597816 0.0100388
597905 0.00515883
597994 0.00315590
598173 0.00156542
598351 0.000962100
598707 0.000508165
599063 0.000343174
600488 0.000182315
603339 0.000157776
604764 0.000174961
606189 0.000228975
606902 0.000300765
607614 0.000492139
607971 0.000743264
608327 0.00140630
608505 0.00225354
608594 0.00304104
608683 0.00436734
608772 0.00686535
608817 0.00902653
608861 0.0124021
608906 0.0180823
608951 0.0285353
608973 0.0372981
608995 0.0502441
609017 0.0700916
609040 0.100381
609070 0.161318
609100 0.204782
609130 0.166414
609161 0.104546
609190 0.0650435
609219 0.0426560
609249 0.0295826
609278 0.0215726
609337 0.0128150
609396 0.00846710
609455 0.00602085
609514 0.00451649
609632 0.00284756
609867 0.00150466
610103 0.00100037
610574 0.000660361
611045 0.000620334
611516 0.000773654
611751 0.000968214
611987 0.00133413
612223 0.00209697
612340 0.00281961
612458 0.00405330
612576 0.00641478
612635 0.00849308
612694 0.0117857
612752 0.0174468
612811 0.0282555
612841 0.0376460
612870 0.0520433
612900 0.0750459
612929 0.112312
613000 0.231691
613036 0.190083
613071 0.119580
613093 0.0879960
613115 0.0658394
613159 0.0395402
613203 0.0258843
613247 0.0181393
613291 0.0133697
613335 0.0102587
613423 0.00658879
613511 0.00460012
613599 0.00340910
613774 0.00211619
614126 0.00110143
614478 0.000730327
615181 0.000580970
615533 0.00106557
615709 0.00301798
615797 0.00940491
615841 0.0265174
615863 0.0600560
615874 0.104090
615879 0.143461
615884 0.202524
615900 0.419445
615908 0.344647
615916 0.217337
615925 0.122777
615934 0.0752387
615952 0.0352174
615970 0.0200349
615989 0.0129207
616025 0.00668108
616061 0.00412636
616134 0.00209312
616207 0.00131998
616353 0.000732076
616499 0.000512751
616791 0.000343792
617083 0.000277096
617666 0.000220337
618250 0.000194954
619417 0.000171879
620584 0.000162718
622918 0.000161324
625252 0.000175657
627586 0.000214120
628753 0.000252797
629920 0.000320999
631087 0.000456920
631671 0.000582062
632254 0.000791571
632838 0.00118420
633129 0.00152541
633421 0.00206374
633713 0.00298841
634005 0.00477528
634150 0.00635913
634296 0.00886442
634442 0.0130380
634588 0.0201569
634744 0.0318764
634900 0.0401867
635056 0.0333058
635212 0.0224904
635397 0.0156381
635582 0.0148466
635675 0.0169642
635767 0.0219878
635860 0.0327823
635906 0.0422234
635953 0.0559389
636100 0.110718
636174 0.0906035
636248 0.0575701
636297 0.0418287
636346 0.0310775
636445 0.0186981
636543 0.0124196
636642 0.00888762
636740 0.00671395
636839 0.00528426
637036 0.00357015
637233 0.00261296
637430 0.00201877
637824 0.00134119
638219 0.000978305
638613 0.000758812
639401 0.000515011
640189 0.000388288
640978 0.000313574
642555 0.000233111
644131 0.000192841
645708 0.000169857
648862 0.000146132
661476 0.000125127
667783 0.000125942
674090 0.000131829
680397 0.000156686
681973 0.000178630
683550 0.000236405
684338 0.000312675
685127 0.000517601
685521 0.000785738
685718 0.00104036
685915 0.00148014
686112 0.00233895
686211 0.00311335
686309 0.00437367
686408 0.00662486
686457 0.00847003
686507 0.0111889
686556 0.0154153
686605 0.0223500
686654 0.0344998
686704 0.0564231
686752 0.0905403
686800 0.114568
686848 0.0928342
686897 0.0582851
686946 0.0356239
686994 0.0230609
687043 0.0158645
687092 0.0115045
687141 0.00869338
687190 0.00679666
687288 0.00448354
687386 0.00319007
687484 0.00239761
687680 0.00152033
687876 0.00107273
688071 0.000814775
688463 0.000545801
689246 0.000348869
690029 0.000289913
691596 0.000358620
692379 0.000797097
692575 0.00123267
692771 0.00238937
692868 0.00386062
692966 0.00748659
693015 0.0116970
693064 0.0207756
693089 0.0297958
693113 0.0457334
693138 0.0769920
693150 0.103645
693162 0.142236
693181 0.227438
693200 0.283699
693219 0.226436
693238 0.141465
693250 0.103634
693262 0.0775325
693286 0.0465435
693310 0.0304845
693334 0.0213895
693381 0.0120988
693429 0.00777660
693525 0.00402274
693620 0.00249358
693811 0.00128622
694002 0.000830295
694384 0.000490217
694765 0.000370031
695529 0.000293963
696293 0.000290466
697057 0.000336056
697820 0.000486694
698202 0.000682526
698393 0.000862189
698584 0.00115943
698775 0.00170153
698870 0.00215623
698966 0.00284293
699061 0.00394596
699157 0.00585233
699252 0.00947177
699300 0.0125159
699348 0.0169407
699500 0.0388832
699538 0.0392181
699576 0.0350395
699653 0.0225581
699728 0.0137684
699804 0.00884119
699880 0.00605292
699955 0.00438123
700031 0.00331775
700107 0.00260558
700258 0.00174739
700410 0.00127301
700561 0.000984828
700864 0.000668666
701166 0.000508861
701469 0.000417556
702075 0.000323644
702680 0.000280099
703286 0.000257783
704497 0.000240656
706919 0.000249592
709341 0.000291354
711764 0.000378059
712975 0.000452774
714186 0.000566719
715397 0.000750502
716608 0.00106934
717819 0.00167326
718425 0.00217824
719030 0.00290312
721000 0.00640960
721418 0.00726225
721700 0.00973063
721841 0.0106336
721982 0.00901061
722216 0.00742197
722449 0.00824379
722566 0.0100602
722683 0.0145023
722741 0.0191401
722800 0.0276512
722858 0.0449798
722887 0.0604205
722917 0.0836597
722970 0.147651
723000 0.170501
723042 0.141361
723084 0.0901913
723115 0.0633168
723146 0.0458026
723177 0.0344060
723208 0.0267830
723270 0.0177341
723332 0.0128495
723395 0.00993358
723457 0.00805273
723581 0.00583831
723705 0.00460866
723830 0.00383668
724079 0.00291966
724576 0.00202160
725073 0.00155211
726068 0.00104373
727063 0.000772329
728058 0.000607543
729053 0.000500092
731043 0.000375290
733033 0.000314645
735023 0.000300841
736018 0.000325229
737013 0.000421696
737510 0.000561426
738008 0.000940393
738257 0.00142523
738381 0.00187275
738505 0.00261906
738630 0.00399998
738692 0.00517355
738754 0.00696727
738816 0.00989652
738878 0.0150695
738941 0.0251094
738972 0.0336635
739003 0.0459919
739051 0.0737198
739100 0.0932617
739149 0.0755700
739197 0.0474434
739244 0.0298511
739290 0.0197540
739337 0.0138081
739383 0.0101339
739476 0.00609119
739569 0.00406997
739662 0.00292720
739755 0.00222164
739941 0.00143429
740126 0.00102887
740312 0.000793186
740684 0.000543842
741427 0.000351431
742170 0.000278628
743656 0.000221893
745143 0.000199453
751088 0.000177156
754060 0.000181673
757033 0.000201541
758519 0.000225639
760006 0.000275767
760749 0.000323140
761492 0.000403829
762235 0.000557301
762607 0.000691546
762978 0.000903419
763309 0.00121428
763639 0.00176184
763804 0.00220889
763970 0.00287389
764135 0.00393585
764300 0.00580608
764404 0.00782955
764507 0.0111991
764611 0.0172713
764715 0.0288169
764900 0.0590225
764993 0.0490498
765085 0.0312926
765152 0.0221566
765220 0.0161183
765287 0.0121373
765354 0.00944315
765488 0.00619678
765622 0.00441025
765782 0.00316587
765941 0.00240441
766260 0.00155189
766579 0.00110677
766898 0.000844526
767536 0.000563538
768174 0.000424489
768813 0.000346008
769451 0.000297628
770727 0.000244055
772003 0.000217238
773279 0.000202627
775831 0.000190576
778384 0.000191511
780936 0.000208329
782212 0.000233198
783488 0.000301910
784126 0.000394734
784765 0.000648793
785084 0.000987268
785403 0.00188471
785562 0.00302735
785722 0.00585094
785801 0.00914028
785881 0.0162795
785921 0.0234179
785961 0.0362114
786001 0.0616214
786021 0.0837073
786041 0.116266
786070 0.186680
786100 0.237378
786130 0.193383
786159 0.121517
786184 0.0811199
786208 0.0560454
786233 0.0403779
786257 0.0302239
786306 0.0185658
786355 0.0124939
786453 0.00676086
786551 0.00425614
786747 0.00218025
786943 0.00136575
787335 0.000739367
787727 0.000507836
788511 0.000337940
789295 0.000278783
790862 0.000240678
792430 0.000233463
795565 0.000246464
798700 0.000281264
801835 0.000344643
804970 0.000463221
806538 0.000562316
808105 0.000709357
809673 0.000935883
811240 0.00130371
811941 0.00155524
812641 0.00195197
812991 0.00231483
813342 0.00309603
813517 0.00400514
813692 0.00617944
813779 0.00870168
813867 0.0142473
813911 0.0199142
813955 0.0303781
813976 0.0391588
813998 0.0522566
814020 0.0724120
814042 0.103554
814100 0.215257
814129 0.179697
814158 0.114405
814185 0.0732358
814212 0.0493871
814236 0.0369155
814259 0.0288059
814306 0.0194961
814353 0.0148424
814400 0.0123731
814588 0.00701872
814727 0.00481425
814866 0.00384732
815144 0.00308092
815700 0.00264033
817930 0.00196326
820160 0.00130327
822025 0.00103512
822491 0.00107009
822957 0.00127839
823190 0.00158418
823306 0.00187188
823423 0.00235019
823540 0.00321764
823656 0.00499950
823714 0.00666505
823773 0.00942245
823831 0.0143096
823889 0.0232814
824000 0.0472278
824056 0.0388071
824111 0.0246387
824173 0.0145840
824235 0.00931531
