Pd-104(n,tot) ENDF/B-VII.1
347.629 75.3573
347.655 89.1421
347.680 106.790
347.706 129.643
347.732 159.504
347.758 198.652
347.784 249.527
347.813 322.009
347.842 406.285
347.900 519.734
347.929 496.201
347.958 428.531
348.016 277.388
348.053 207.110
348.090 157.919
348.165 99.2523
348.239 68.4568
348.313 50.7245
348.387 39.6767
348.461 32.3485
348.610 23.5347
348.758 18.6180
348.907 15.5853
349.203 12.1598
349.500 10.3452
349.797 9.25469
350.094 8.53984
350.391 8.04159
350.985 7.40140
351.578 7.01370
352.172 6.75663
352.766 6.57489
353.953 6.33635
355.140 6.18740
356.328 6.08562
357.515 6.01152
359.890 5.91019
362.265 5.84328
364.639 5.79502
367.014 5.75798
371.764 5.70346
376.513 5.66383
386.012 5.60670
395.511 5.56462
405.010 5.53051
424.008 5.47550
462.004 5.39182
481.002 5.35719
490.501 5.34130
500.000 5.32682
505.748 5.31965
508.621 5.31722
511.495 5.31660
514.369 5.32039
515.806 5.32625
517.243 5.33846
517.961 5.34929
518.680 5.36609
519.398 5.39378
520.117 5.44359
520.476 5.48484
520.835 5.54673
521.194 5.64584
521.554 5.81975
521.913 6.16965
522.092 6.49628
522.272 7.05085
522.452 8.10710
522.541 9.03488
522.631 10.5067
522.721 13.0332
522.811 17.8559
522.856 22.0345
522.901 28.4545
522.946 38.6855
522.990 55.1401
523.045 85.0223
523.100 104.952
523.155 85.0323
523.210 55.1585
523.245 41.4845
523.281 32.1159
523.352 21.2070
523.424 15.6508
523.495 12.5322
523.566 10.6342
523.637 9.40347
523.780 7.97274
523.923 7.21743
524.065 6.78606
524.350 6.39497
524.635 6.37514
524.778 6.51026
524.920 6.80946
525.063 7.43265
525.134 7.98598
525.205 8.84892
525.277 10.2800
525.348 12.8429
525.419 17.8906
525.455 22.2320
525.491 28.5514
525.545 42.3944
525.600 51.6000
525.655 42.3539
525.710 28.5218
525.750 21.4469
525.791 16.8494
525.832 13.8526
525.873 11.8471
525.954 9.45549
526.036 8.16289
526.117 7.39267
526.199 6.89985
526.362 6.32831
526.525 6.02133
526.688 5.83695
527.014 5.63386
527.340 5.52872
527.666 5.46626
528.318 5.39729
528.971 5.36094
529.623 5.33883
530.927 5.31352
532.232 5.29940
533.536 5.29022
536.145 5.27842
538.754 5.27048
541.362 5.26422
546.580 5.25388
551.797 5.24480
557.015 5.23628
567.450 5.22000
577.885 5.20436
588.320 5.18972
593.538 5.18364
596.147 5.18155
598.755 5.18104
601.364 5.18449
602.669 5.18990
603.973 5.20137
604.625 5.21169
605.277 5.22793
605.930 5.25511
606.582 5.30485
606.908 5.34658
607.234 5.40975
607.560 5.51180
607.886 5.69215
608.049 5.83924
608.212 6.05640
608.375 6.39652
608.538 6.97160
608.701 8.05853
608.783 9.00277
608.864 10.4828
608.946 12.9775
609.027 17.6046
609.068 21.5009
609.109 27.2970
609.150 36.2083
609.190 49.8778
609.245 76.7021
609.300 94.5806
609.355 76.6991
609.410 49.8741
609.470 31.3291
609.531 21.5787
609.592 16.2134
609.653 13.0395
609.713 11.0341
609.774 9.69585
609.895 8.08684
610.017 7.19814
610.138 6.65796
610.381 6.06397
610.624 5.76239
610.867 5.58875
611.109 5.47971
611.352 5.40678
611.838 5.31819
612.323 5.26838
612.809 5.23748
613.295 5.21690
614.266 5.19181
615.237 5.17738
617.180 5.16157
619.122 5.15289
621.065 5.14718
624.950 5.14007
628.835 5.13768
630.777 5.13956
632.720 5.14615
633.691 5.15299
634.662 5.16441
635.633 5.18431
636.605 5.22186
637.090 5.25395
637.576 5.30314
638.062 5.38368
638.547 5.52844
638.790 5.64836
639.033 5.82805
639.276 6.11479
639.518 6.61338
639.761 7.59595
639.883 8.48943
640.004 9.95875
640.125 12.6167
640.186 14.8251
640.247 18.1311
640.308 23.3555
640.368 32.1679
640.429 48.1305
640.490 78.2852
640.545 122.176
640.600 151.432
640.655 122.107
640.711 78.2385
640.750 56.6858
640.789 42.4177
640.828 32.9199
640.867 26.4750
640.945 18.6817
641.024 14.4173
641.102 11.8625
641.180 10.2212
641.337 8.32080
641.493 7.30705
641.650 6.70539
641.807 6.31933
641.963 6.05736
642.276 5.73455
642.589 5.55092
642.902 5.43650
643.216 5.36036
643.842 5.26829
644.468 5.21664
645.094 5.18458
645.721 5.16315
646.973 5.13676
648.226 5.12127
649.478 5.11099
650.731 5.10351
653.236 5.09287
655.741 5.08508
660.750 5.07298
665.760 5.06310
670.770 5.05557
673.275 5.05433
674.528 5.05560
675.780 5.06000
677.033 5.07218
677.659 5.08542
678.285 5.11026
678.599 5.13135
678.912 5.16344
679.225 5.21545
679.538 5.30751
679.695 5.38257
679.851 5.49330
680.008 5.66643
680.164 5.95826
680.321 6.50709
680.399 6.98161
680.477 7.72009
680.556 8.95610
680.634 11.2205
680.673 13.1034
680.712 15.8700
680.751 20.0460
680.790 26.3524
680.845 39.1601
680.900 47.6791
680.955 39.1373
681.010 26.3549
681.068 17.8218
681.126 13.1919
681.183 10.5877
681.241 9.02349
681.299 8.02436
681.357 7.35234
681.473 6.53785
681.589 6.08445
681.705 5.80738
681.936 5.50123
682.168 5.34486
682.399 5.25446
682.631 5.19747
682.862 5.15921
683.326 5.11243
683.789 5.08583
684.715 5.05773
685.641 5.04340
686.567 5.03464
688.420 5.02391
692.125 5.01119
695.830 5.00161
703.240 4.98437
710.650 4.96748
718.061 4.95041
725.471 4.93355
729.176 4.92599
732.881 4.92155
734.733 4.92376
735.660 4.92834
736.586 4.93863
737.512 4.96309
737.975 4.98823
738.438 5.03413
738.670 5.07242
738.902 5.12999
739.133 5.22202
739.365 5.38200
739.596 5.69681
739.712 5.98229
739.828 6.44963
739.944 7.29095
740.001 7.98595
740.059 9.02031
740.117 10.6418
740.175 13.3461
740.233 18.1652
740.291 27.0529
740.345 40.3562
740.400 49.2287
740.455 40.3593
740.509 27.0567
740.570 17.8827
740.630 13.0514
740.690 10.3896
740.751 8.81343
740.811 7.81552
740.871 7.15056
740.992 6.35046
741.113 5.90788
741.233 5.63892
741.474 5.34280
741.716 5.19209
741.957 5.10509
742.198 5.05026
742.439 5.01342
742.922 4.96827
743.405 4.94243
744.370 4.91473
745.335 4.90016
746.300 4.89088
748.230 4.87875
752.090 4.86266
755.950 4.84934
763.671 4.82417
767.531 4.81295
769.461 4.81321
769.944 4.81824
770.426 4.83411
770.668 4.85524
770.909 4.90730
771.030 4.96655
771.150 5.09019
771.211 5.20787
771.271 5.40715
771.331 5.77006
771.391 6.46033
771.446 7.45896
771.500 8.12507
771.554 7.45890
771.609 6.45998
771.667 5.78824
771.725 5.42679
771.783 5.22406
771.840 5.10286
771.956 4.97347
772.072 4.91039
772.304 4.85351
772.536 4.82925
772.999 4.80878
773.463 4.79991
775.317 4.78577
779.026 4.77010
786.444 4.74087
801.279 4.67673
830.948 4.51113
845.783 4.39962
860.618 4.25750
868.036 4.17058
875.453 4.07056
879.162 4.01622
882.871 3.96386
884.725 3.94561
885.652 3.94380
886.579 3.95456
887.506 3.99702
887.970 4.04737
888.434 4.14461
888.665 4.22786
888.897 4.35462
889.129 4.55904
889.361 4.91648
889.593 5.62117
889.709 6.25983
889.824 7.30456
889.940 9.17743
889.998 10.7200
890.056 13.0023
890.114 16.5662
890.172 22.4515
890.230 32.8136
890.288 51.6698
890.344 80.4207
890.400 99.5392
890.456 80.3526
890.512 51.6515
890.558 35.7562
890.605 25.9012
890.651 19.7324
890.697 15.7319
890.789 11.1125
890.882 8.69962
890.974 7.29415
891.066 6.41000
891.251 5.40389
891.436 4.87532
891.620 4.56369
891.989 4.22788
892.359 4.05804
892.728 3.95831
893.467 3.84693
894.205 3.78403
894.944 3.74065
896.421 3.67701
899.376 3.57575
902.330 3.47749
908.239 3.25692
914.149 2.98245
920.058 2.62863
925.967 2.16562
928.921 1.89034
931.876 1.61156
933.353 1.50443
934.830 1.49835
935.569 1.61789
936.308 2.03955
936.677 2.61756
936.862 3.16438
937.046 4.09540
937.231 5.86967
937.323 7.42456
937.416 9.88478
937.508 14.0967
937.600 22.0793
937.647 28.9591
937.693 39.4358
937.739 56.0245
937.785 82.3738
937.843 131.127
937.900 163.575
937.958 131.086
938.015 82.4485
938.050 61.4509
938.085 46.6360
938.155 28.8608
938.224 19.4776
938.294 14.0980
938.364 10.7668
938.434 8.58453
938.573 6.01017
938.713 4.62611
938.852 3.81089
938.992 3.30169
939.131 2.97279
939.271 2.75761
939.410 2.61918
939.689 2.49239
939.968 2.49752
940.247 2.59589
940.526 2.77263
940.805 3.02475
941.084 3.35664
941.363 3.77828
941.921 4.95980
942.479 6.77670
943.037 9.60398
943.595 14.1331
944.152 21.7295
944.710 35.3404
944.989 46.3292
945.268 62.1865
945.547 85.9598
945.826 123.324
946.105 185.733
946.384 298.046
946.524 388.906
946.663 518.920
946.803 707.933
946.942 981.609
947.171 1638.54
947.400 2135.74
947.630 1780.71
947.859 1159.09
948.054 791.554
948.249 561.171
948.444 415.610
948.639 320.077
949.030 208.240
949.420 148.281
949.810 112.478
950.200 89.3338
950.981 62.0414
951.761 46.9934
952.541 37.7111
953.322 31.5181
954.102 27.1435
955.663 21.4483
957.223 17.9547
958.784 15.6188
960.345 13.9581
963.466 11.7678
966.588 10.3950
969.709 9.45433
972.830 8.76658
979.073 7.80961
985.316 7.12277
988.437 6.80317
989.998 6.63082
991.559 6.43594
993.119 6.19827
993.900 6.05371
994.680 5.88779
995.070 5.79918
995.461 5.71423
995.851 5.65229
996.241 5.67106
996.436 5.75919
996.631 5.96542
996.826 6.40992
997.021 7.37801
997.216 9.65626
997.314 11.9522
997.411 15.9652
997.460 19.1364
997.509 23.6209
997.533 26.5732
997.558 30.1729
997.582 34.6073
997.607 40.1065
997.631 47.0683
997.655 55.9685
997.680 67.5132
997.704 82.6452
997.728 102.944
997.753 130.430
997.777 167.908
997.802 218.422
997.826 285.508
997.851 364.568
997.900 477.543
997.925 460.886
997.949 402.225
997.999 265.874
998.030 201.643
998.061 155.977
998.124 100.767
998.186 71.2057
998.249 53.9455
998.311 43.0230
998.374 35.6967
998.499 26.7285
998.624 21.6191
998.749 18.4025
998.999 14.6767
999.250 12.6388
999.500 11.3777
999.750 10.5292
1000.00 9.92324
1000.35 9.31688
1000.70 8.88790
1001.41 8.31884
1002.11 7.95733
1002.81 7.70546
1004.22 7.37074
1005.62 7.15243
1008.43 6.86972
1011.24 6.68201
1016.87 6.42516
1022.49 6.24195
1033.73 5.97338
1044.97 5.76937
1067.46 5.44228
1089.95 5.14159
1112.43 4.79707
1123.68 4.58008
1134.92 4.30661
1146.16 3.93804
1151.78 3.69695
1157.41 3.39885
1163.03 3.02025
1168.65 2.52689
1171.46 2.22373
1174.27 1.87803
1177.08 1.50082
1178.49 1.33401
1179.19 1.34173
1179.37 1.40805
1179.54 1.58755
1179.63 1.78983
1179.72 2.18549
1179.80 3.06418
1179.85 3.91225
1179.89 5.23191
1179.95 7.73000
1180.00 9.35497
1180.06 7.66952
1180.11 5.20705
1180.16 3.73449
1180.21 2.87230
1180.26 2.33615
1180.30 2.00117
1180.40 1.61484
1180.50 1.41376
1180.69 1.21409
1180.88 1.11684
1181.66 0.962680
1182.43 0.909846
1183.20 0.918808
1183.97 1.00926
1184.36 1.09718
1184.75 1.22330
1185.13 1.39816
1185.52 1.63400
1185.90 1.94846
1186.29 2.36458
1186.68 2.91501
1187.06 3.63951
1187.45 4.59845
1187.84 5.87569
1188.22 7.59776
1188.61 9.93639
1188.99 13.1707
1189.38 17.7354
1189.77 24.3648
1190.15 34.2576
1190.54 49.6728
1190.93 75.0057
1191.31 119.806
1191.51 155.457
1191.70 206.281
1191.89 281.015
1192.08 394.535
1192.28 571.826
1192.47 849.999
1192.74 1431.69
1193.00 1882.38
1193.27 1584.66
1193.53 1041.65
1193.77 696.891
1194.02 487.134
1194.26 357.878
1194.50 274.561
1194.99 178.590
1195.47 127.874
1195.96 97.6882
1196.45 78.2190
1197.42 55.2663
1198.39 42.5521
1199.36 34.6758
1200.33 29.3864
1201.30 25.6325
1203.25 20.7056
1205.19 17.6542
1207.13 15.5973
1209.07 14.1256
1212.96 12.1690
1216.85 10.9348
1220.73 10.0882
1224.62 9.47244
1232.39 8.63724
1240.16 8.09721
1247.93 7.71882
1255.70 7.43856
1271.25 7.05036
1279.02 6.91063
1286.79 6.79587
1294.56 6.70295
1298.45 6.66564
1302.33 6.63758
1304.27 6.62926
1306.22 6.62762
1308.16 6.63781
1310.10 6.67196
1311.08 6.70694
1312.05 6.76489
1313.02 6.86532
1313.99 7.05338
1314.48 7.21333
1314.96 7.45763
1315.45 7.85591
1315.93 8.56593
1316.18 9.15177
1316.42 10.0260
1316.66 11.4128
1316.90 13.7918
1317.15 18.4345
1317.27 22.6209
1317.39 29.3512
1317.51 41.3732
1317.57 51.1686
1317.63 65.2621
1317.69 87.2218
1317.75 122.103
1317.81 182.573
1317.87 286.338
1317.94 454.177
1318.00 565.962
1318.06 453.854
1318.13 285.940
1318.17 212.291
1318.20 160.728
1318.28 99.9338
1318.36 67.9743
1318.44 49.6400
1318.51 38.1820
1318.59 30.7677
1318.74 21.9812
1318.90 17.1722
1319.05 14.2990
1319.36 11.1652
1319.67 9.58251
1319.98 8.67717
1320.29 8.11135
1320.60 7.73520
1321.21 7.27844
1321.83 7.02291
1322.45 6.86463
1323.07 6.75970
1324.30 6.63229
1325.54 6.56008
1326.77 6.51503
1328.01 6.48567
1330.48 6.45825
1331.71 6.46101
1332.95 6.48339
1334.18 6.55063
1334.80 6.62461
1335.42 6.76344
1335.73 6.88141
1336.03 7.06098
1336.34 7.35199
1336.65 7.86459
1336.96 8.89977
1337.11 9.85766
1337.27 11.4652
1337.42 14.4886
1337.50 17.0691
1337.58 21.0564
1337.65 27.6399
1337.73 39.4734
1337.77 49.2598
1337.81 63.0504
1337.85 83.9597
1337.89 113.976
1337.94 179.543
1338.00 222.468
1338.06 178.624
1338.12 114.333
1338.17 71.9972
1338.23 48.6561
1338.29 35.3605
1338.35 27.3013
1338.41 22.1193
1338.47 18.6164
1338.59 14.3485
1338.71 11.9599
1338.82 10.4947
1339.06 8.86900
1339.30 8.03592
1339.53 7.55290
1339.77 7.24784
1340.00 7.04270
1340.48 6.79181
1340.95 6.64925
1341.42 6.55986
1341.89 6.49974
1342.83 6.42482
1343.78 6.38047
1345.66 6.32943
1347.55 6.29917
1349.44 6.27751
1353.21 6.24530
1356.99 6.21974
1360.76 6.19739
1368.31 6.15788
1383.41 6.09006
1398.50 6.03097
1413.60 5.97739
1428.70 5.92746
1436.25 5.90370
1443.79 5.88175
1447.57 5.87313
1451.34 5.87130
1453.23 5.87967
1454.17 5.89104
1455.12 5.91418
1456.06 5.96649
1456.53 6.01923
1457.00 6.11445
1457.24 6.19363
1457.47 6.31245
1457.71 6.50209
1457.95 6.83161
1458.18 7.47964
1458.30 8.06737
1458.42 9.03101
1458.54 10.7661
1458.60 12.2006
1458.65 14.3374
1458.71 17.6906
1458.77 23.2893
1458.83 33.2772
1458.89 51.3203
1458.95 78.7653
1459.00 96.5792
1459.06 78.2330
1459.11 51.3069
1459.16 34.9107
1459.21 25.4217
1459.26 19.5996
1459.31 16.0040
1459.41 11.9361
1459.51 9.88486
1459.62 8.69892
1459.72 7.96234
1459.92 7.13883
1460.12 6.71013
1460.32 6.46140
1460.52 6.30366
1460.72 6.19734
1461.13 6.06695
1461.53 5.99305
1462.33 5.91608
1463.14 5.87803
1463.94 5.85587
1465.56 5.83099
1468.78 5.80701
1472.00 5.79430
1475.22 5.79018
1476.83 5.79444
1478.44 5.80888
1479.25 5.82386
1480.05 5.84888
1480.86 5.89262
1481.66 5.97513
1482.07 6.04562
1482.47 6.15353
1482.87 6.32971
1483.28 6.64363
1483.48 6.90322
1483.68 7.28797
1483.88 7.89580
1484.08 8.93729
1484.28 10.9566
1484.38 12.7532
1484.48 15.6021
1484.58 20.6092
1484.68 30.2577
1484.74 38.9748
1484.79 52.4009
1484.84 74.3169
1484.89 110.578
1484.94 173.912
1485.00 215.115
1485.06 172.835
1485.12 110.685
1485.16 79.6919
1485.20 59.1458
1485.24 45.5236
1485.28 36.2674
1485.36 25.1065
1485.44 19.0639
1485.52 15.3918
1485.61 13.0593
1485.77 10.3336
1485.93 8.87213
1486.10 8.00979
1486.26 7.45603
1486.42 7.07952
1486.75 6.61386
1487.07 6.34904
1487.40 6.18337
1487.73 6.07258
1488.38 5.93725
1489.03 5.86005
1489.69 5.81099
1490.34 5.77721
1491.64 5.73298
1492.95 5.70405
1495.56 5.66365
1498.17 5.63083
1500.78 5.59859
1506.00 5.52334
1508.61 5.47470
1511.22 5.41338
1513.83 5.33208
1516.44 5.21752
1517.75 5.14008
1519.05 5.04200
1520.36 4.91376
1521.66 4.74002
1522.32 4.62887
1522.97 4.49697
1523.62 4.34256
1524.27 4.17473
1524.60 4.09920
1524.93 4.05393
1525.25 4.09078
1525.58 4.34890
1525.74 4.67243
1525.91 5.26256
1526.07 6.36387
1526.23 8.52428
1526.31 10.3878
1526.36 11.6428
1526.40 13.1547
1526.44 15.0886
1526.48 17.5369
1526.52 20.6790
1526.56 24.6610
1526.60 30.0583
1526.64 37.3663
1526.68 47.4973
1526.72 61.5036
1526.76 82.4579
1526.80 114.123
1526.84 163.207
1526.88 237.221
1526.94 400.036
1527.00 528.635
1527.03 512.213
1527.06 448.533
1527.12 297.893
1527.16 221.332
1527.20 168.300
1527.24 131.790
1527.28 106.158
1527.36 73.9949
1527.44 55.7205
1527.52 44.1318
1527.59 36.4847
1527.75 27.0947
1527.91 21.7512
1528.07 18.3834
1528.23 16.1016
1528.39 14.4704
1528.71 12.3146
1529.03 10.9801
1529.34 10.0795
1529.66 9.43501
1530.30 8.57896
1530.94 8.04157
1531.57 7.67415
1532.21 7.40778
1533.48 7.04807
1534.75 6.81716
1536.03 6.65623
1537.30 6.53775
1539.84 6.37445
1542.39 6.26682
1544.93 6.19011
1547.48 6.13233
1552.57 6.05025
1557.66 5.99380
1567.84 5.91878
1578.02 5.86878
1588.20 5.83127
1608.56 5.77508
1649.28 5.69445
1690.00 5.62901
1730.72 5.56719
1771.45 5.50265
1791.81 5.46751
1812.17 5.42937
1822.35 5.40901
1832.53 5.38822
1837.62 5.37844
1842.71 5.37160
1845.25 5.37254
1847.80 5.38616
1849.07 5.41018
1849.71 5.43535
1850.34 5.48190
1850.98 5.58077
1851.30 5.67698
1851.62 5.84689
1851.78 5.98522
1851.93 6.18924
1852.09 6.50779
1852.25 7.04470
1852.41 8.05290
1852.49 8.93051
1852.57 10.2802
1852.65 12.5647
1852.73 16.6916
1852.77 20.1554
1852.81 25.2669
1852.85 33.0013
1852.89 44.3554
1852.94 67.9143
1853.00 83.6805
1853.06 67.9056
1853.11 44.3446
1853.16 31.1725
1853.21 23.2292
1853.25 18.1680
1853.30 14.9609
1853.39 11.2297
1853.48 9.28495
1853.58 8.15612
1853.67 7.44663
1853.86 6.64167
1854.04 6.22091
1854.23 5.97411
1854.60 5.71165
1854.97 5.58155
1855.34 5.50790
1856.09 5.43110
1856.83 5.39347
1857.57 5.37180
1859.06 5.34805
1862.03 5.32621
1865.00 5.31438
1867.97 5.30723
1870.95 5.30832
1872.43 5.31900
1873.92 5.35772
1874.66 5.41430
1875.03 5.47066
1875.40 5.57129
1875.78 5.77780
1875.96 5.97287
1876.15 6.30435
1876.33 6.94314
1876.43 7.50758
1876.52 8.40756
1876.61 9.96227
1876.70 12.9564
1876.75 15.6077
1876.80 19.6264
1876.84 26.0626
1876.89 36.4747
1876.95 55.4007
1877.00 67.7302
1877.06 55.0554
1877.11 36.4933
1877.17 23.6287
1877.23 16.9002
1877.29 13.1527
1877.35 10.9162
1877.41 9.49404
1877.47 8.54044
1877.59 7.38814
1877.71 6.74846
1877.83 6.35823
1878.07 5.92749
1878.31 5.70783
1878.55 5.58084
1879.03 5.44694
1879.51 5.38103
1879.99 5.34339
1880.95 5.30330
1882.87 5.26947
1884.79 5.25288
1888.63 5.23170
1892.47 5.21453
1900.15 5.18143
1907.83 5.14647
1923.20 5.06563
1938.56 4.96344
1953.92 4.82829
1969.28 4.63925
1984.64 4.35373
1992.32 4.14777
2000.00 3.87179
2001.72 3.79777
2003.45 3.72131
2004.31 3.68573
2005.17 3.66281
2005.60 3.66932
2006.03 3.72329
2006.25 3.80799
2006.46 4.02387
2006.57 4.27024
2006.68 4.76822
2006.73 5.23180
2006.78 5.99099
2006.84 7.30643
2006.89 9.58911
2006.95 13.2620
2007.00 15.6505
2007.06 13.1848
2007.11 9.57669
2007.17 7.07053
2007.23 5.75941
2007.29 5.01866
2007.35 4.58444
2007.47 4.11676
2007.58 3.88848
2007.82 3.67539
2008.06 3.57770
2008.53 3.48077
2009.01 3.42416
2009.96 3.33984
2010.90 3.26419
2014.70 2.94034
2018.49 2.53662
2022.29 2.01972
2024.19 1.71253
2026.08 1.38055
2027.98 1.05821
2029.88 0.869117
2030.35 0.880345
2030.83 0.936463
2031.30 1.05706
2031.78 1.26995
2032.25 1.61859
2032.49 1.86232
2032.73 2.16663
2033.20 3.01734
2033.67 4.33861
2034.15 6.42197
2034.62 9.77284
2035.10 15.3913
2035.57 25.2908
2035.81 33.1558
2036.05 44.2115
2036.28 60.2695
2036.52 84.4227
2036.76 122.289
2037.00 184.524
2037.23 291.729
2037.47 480.356
2037.74 824.052
2038.00 1100.37
2038.27 938.923
2038.53 625.667
2038.70 476.242
2038.87 369.024
2039.20 237.883
2039.54 166.958
2039.88 125.074
2040.21 98.3889
2040.55 80.3257
2041.22 58.0500
2041.89 45.1861
2042.56 37.0169
2043.90 27.4318
2045.25 22.1174
2046.59 18.7952
2047.93 16.5437
2049.28 14.9271
2051.96 12.7748
2054.65 11.4164
2057.33 10.4854
2060.02 9.80949
