Sn-120(n,tot) ENDF/B-VII.1
124.981 5.31169
137.471 5.29191
143.716 5.28273
145.278 5.28070
146.839 5.27924
147.620 5.27925
148.400 5.28138
148.791 5.28527
149.181 5.29699
149.376 5.31309
149.474 5.32872
149.571 5.35617
149.669 5.41107
149.718 5.46170
149.766 5.54621
149.815 5.70249
149.840 5.83532
149.864 6.03877
149.888 6.37059
149.913 6.95639
149.937 8.09154
149.949 9.05576
149.962 10.4308
149.981 13.5315
150.000 15.5836
150.019 13.5153
150.039 10.4319
150.051 9.04734
150.063 8.08593
150.087 6.95382
150.112 6.36927
150.136 6.03797
150.161 5.83475
150.185 5.70200
150.234 5.54570
150.283 5.46108
150.331 5.41031
150.429 5.35511
150.527 5.32734
150.624 5.31141
150.819 5.29473
151.210 5.28185
151.600 5.27680
152.381 5.27240
153.161 5.27011
154.722 5.26704
156.284 5.26454
162.529 5.25560
175.019 5.23897
200.000 5.20847
241.284 5.16458
282.568 5.12713
303.211 5.11041
313.532 5.10252
323.853 5.09496
334.174 5.08782
344.495 5.08150
349.655 5.07921
352.236 5.07869
354.816 5.07919
357.396 5.08225
358.686 5.08616
359.976 5.09402
360.621 5.10096
361.267 5.11180
361.912 5.12990
362.557 5.16317
362.879 5.19126
363.202 5.23411
363.524 5.30412
363.847 5.43001
364.008 5.53452
364.169 5.69168
364.331 5.94369
364.492 6.38488
364.653 7.26558
364.734 8.07676
364.814 9.43027
364.895 11.9379
364.935 14.0683
364.976 17.3334
365.016 22.6640
365.056 32.0893
365.097 50.4007
365.117 66.0444
365.137 88.5156
365.168 138.561
365.200 171.917
365.232 138.572
365.263 88.5292
365.293 57.8882
365.323 40.1673
365.352 29.6251
365.382 23.0723
365.441 15.8048
365.500 12.1462
365.560 10.0688
365.619 8.78256
365.738 7.34472
365.856 6.60246
365.975 6.17102
366.093 5.89850
366.212 5.71564
366.449 5.49282
366.686 5.36758
366.923 5.29018
367.160 5.23906
367.635 5.17775
368.109 5.14375
368.583 5.12288
369.058 5.10913
370.006 5.09257
370.955 5.08323
372.852 5.07332
374.749 5.06810
376.646 5.06477
380.440 5.06040
384.235 5.05734
388.029 5.05488
395.618 5.05119
399.412 5.05005
403.206 5.04967
407.001 5.05065
410.795 5.05446
412.692 5.05849
414.589 5.06531
416.486 5.07730
418.383 5.10014
419.332 5.11979
420.281 5.15014
421.229 5.20025
422.178 5.29143
422.652 5.36786
423.126 5.48380
423.601 5.67184
424.075 6.00653
424.312 6.28169
424.549 6.69133
424.786 7.33999
425.023 8.45488
425.261 10.6157
425.379 12.5456
425.498 15.6553
425.616 21.1245
425.735 31.9397
425.794 41.6815
425.853 57.2403
425.913 83.3468
425.972 127.940
426.036 201.836
426.100 251.038
426.164 201.738
426.228 127.974
426.300 76.4447
426.372 49.6029
426.444 34.9217
426.516 26.2936
426.588 20.8537
426.660 17.2382
426.805 12.8988
426.949 10.5081
427.093 9.05736
427.381 7.46514
427.669 6.65779
427.957 6.19358
428.245 5.90253
428.534 5.70819
429.110 5.47277
429.686 5.34104
430.263 5.25990
430.839 5.20637
431.992 5.14221
433.144 5.10655
434.297 5.08458
435.450 5.06998
437.755 5.05216
440.060 5.04183
442.366 5.03506
444.671 5.03021
449.282 5.02347
453.893 5.01868
463.114 5.01147
472.336 5.00559
481.557 5.00028
500.000 4.99047
526.235 4.97744
552.469 4.96501
578.704 4.95294
604.939 4.94105
657.408 4.91715
709.877 4.89164
762.347 4.86146
788.582 4.84270
814.816 4.81934
841.051 4.78782
854.168 4.76685
867.285 4.74017
880.403 4.70460
886.962 4.68179
893.520 4.65419
900.079 4.62027
903.358 4.60044
906.637 4.57872
909.917 4.55626
911.557 4.54623
913.196 4.53978
914.836 4.54433
915.656 4.55769
916.475 4.59008
916.885 4.62092
917.295 4.67089
917.705 4.75649
918.115 4.91650
918.320 5.05265
918.525 5.26097
918.730 5.60195
918.935 6.21440
919.037 6.72189
919.140 7.48307
919.242 8.69893
919.345 10.8138
919.447 14.9949
919.499 18.8121
919.550 25.0964
919.601 36.5412
919.627 46.0793
919.652 60.4217
919.678 83.2264
919.704 122.032
919.729 193.229
919.755 330.067
919.777 525.888
919.800 655.657
919.823 524.971
919.845 330.074
919.859 244.442
919.873 184.436
919.901 112.969
919.929 75.6306
919.957 54.3041
919.985 41.1529
920.013 32.5302
920.069 22.3415
920.125 16.8076
920.181 13.4810
920.293 9.86003
920.405 8.03887
920.517 6.99647
920.629 6.34464
920.741 5.90990
920.965 5.38361
921.189 5.08844
921.413 4.90568
921.637 4.78407
922.085 4.63563
922.533 4.54987
922.981 4.49397
923.429 4.45403
924.325 4.39812
925.221 4.35721
927.013 4.29025
928.805 4.22588
930.597 4.15546
934.181 3.97494
935.973 3.85199
937.765 3.69367
939.556 3.48172
941.348 3.18381
942.244 2.98528
943.140 2.73876
944.036 2.42783
944.932 2.03484
945.380 1.80678
945.828 1.56931
946.276 1.36130
946.724 1.31087
946.948 1.45865
947.060 1.62269
947.172 1.88226
947.284 2.28090
947.396 2.88604
947.508 3.80548
947.564 4.43488
947.620 5.21829
947.732 7.43631
947.844 11.0351
947.956 17.1589
948.012 21.8534
948.068 28.3129
948.124 37.4386
948.180 50.7553
948.236 70.9879
948.292 103.338
948.348 158.564
948.404 261.135
948.432 346.607
948.460 472.287
948.488 661.067
948.516 943.410
948.558 1576.19
948.600 2053.99
948.642 1712.25
948.684 1115.48
948.734 659.499
948.784 422.706
948.835 293.110
948.885 216.238
948.935 167.192
948.985 134.166
949.085 93.6617
949.185 70.5654
949.286 56.0784
949.486 39.3916
949.687 30.3496
949.887 24.8162
950.087 21.1327
950.288 18.5319
950.689 15.1372
951.090 13.0446
951.491 11.6380
951.891 10.6330
952.693 9.30038
953.495 8.46151
954.297 7.88719
955.099 7.47030
956.702 6.90682
958.306 6.54443
959.910 6.29210
961.513 6.10643
964.720 5.85160
967.928 5.68497
971.135 5.56749
974.342 5.48017
980.757 5.35894
987.171 5.27864
993.586 5.22141
1000.00 5.17846
1008.85 5.13410
1017.69 5.10089
1035.38 5.05416
1053.07 5.02249
1070.77 4.99931
1106.15 4.96699
1141.53 4.94484
1176.91 4.92821
1212.29 4.91497
1229.98 4.90928
1247.68 4.90420
1265.37 4.90053
1269.79 4.90066
1274.21 4.90321
1276.42 4.90780
1278.64 4.92185
1279.74 4.94182
1280.29 4.96186
1280.85 4.99844
1281.40 5.07646
1281.68 5.15383
1281.95 5.29306
1282.09 5.41009
1282.23 5.58582
1282.37 5.86945
1282.51 6.37124
1282.57 6.78116
1282.64 7.38827
1282.71 8.34201
1282.78 9.96461
1282.85 13.0568
1282.89 15.8189
1282.92 20.0667
1282.95 27.5580
1282.99 41.3579
1283.01 53.9970
1283.02 72.3203
1283.04 101.077
1283.06 146.475
1283.08 233.084
1283.10 287.164
1283.12 228.884
1283.14 146.456
1283.16 101.059
1283.18 72.3050
1283.19 53.9834
1283.21 42.5054
1283.24 28.1299
1283.28 20.7130
1283.31 16.2132
1283.34 13.4446
1283.41 10.2189
1283.48 8.52028
1283.55 7.51969
1283.61 6.88180
1283.68 6.45598
1283.81 5.92510
1283.95 5.62668
1284.08 5.44005
1284.21 5.31731
1284.48 5.16880
1284.75 5.08680
1285.28 5.00367
1285.82 4.96442
1286.35 4.94287
1287.42 4.92110
1289.56 4.90508
1291.69 4.89910
1295.97 4.89415
1300.24 4.89176
1317.34 4.88652
1351.55 4.87908
1368.65 4.87598
1385.75 4.87376
1394.30 4.87373
1402.85 4.87669
1407.12 4.88230
1409.26 4.88835
1411.40 4.89980
1413.54 4.92497
1414.60 4.95039
1415.67 4.99707
1416.21 5.03671
1416.74 5.09739
1417.28 5.19751
1417.81 5.37943
1418.08 5.53296
1418.35 5.76595
1418.61 6.14593
1418.88 6.82829
1419.01 7.39668
1419.15 8.24442
1419.28 9.61354
1419.41 11.9923
1419.55 16.7718
1419.61 21.1844
1419.68 28.4180
1419.75 41.9622
1419.78 53.6984
1419.81 71.1640
1419.85 100.603
1419.88 151.140
1419.91 248.355
1419.93 333.391
1419.95 448.041
1419.97 721.193
1420.00 895.099
1420.03 710.483
1420.05 448.165
1420.07 321.758
1420.09 236.527
1420.11 179.119
1420.13 139.600
1420.16 91.2845
1420.20 64.5139
1420.23 48.3404
1420.27 37.8885
1420.34 25.8316
1420.41 19.2549
1420.48 15.3838
1420.56 12.8563
1420.63 11.1598
1420.77 9.03740
1420.91 7.83809
1421.06 7.09027
1421.20 6.59287
1421.49 5.99168
1421.77 5.65834
1422.06 5.45381
1422.34 5.31933
1422.92 5.15888
1423.49 5.07059
1424.06 5.01685
1424.64 4.98175
1425.78 4.94003
1426.93 4.91713
1429.22 4.89397
1431.51 4.88296
1433.80 4.87676
1438.38 4.87017
1447.54 4.86443
1456.71 4.86143
1475.03 4.85741
1493.36 4.85418
1530.01 4.84849
1566.66 4.84337
1603.32 4.83883
1639.97 4.83555
1658.29 4.83544
1667.46 4.83655
1676.62 4.83960
1685.78 4.84759
1690.37 4.85621
1694.95 4.87255
1697.24 4.88663
1699.53 4.90844
1701.82 4.94467
1704.11 5.01120
1705.26 5.06759
1706.40 5.15391
1707.55 5.29604
1708.69 5.55411
1709.26 5.77081
1709.84 6.10027
1710.41 6.63661
1710.98 7.59499
1711.27 8.39013
1711.56 9.57754
1711.84 11.4715
1712.13 14.7646
1712.41 21.2907
1712.56 27.2195
1712.70 36.9858
1712.84 54.6987
1712.92 69.5812
1712.99 91.6106
1713.06 127.069
1713.13 186.370
1713.20 296.285
1713.27 503.326
1713.34 803.604
1713.40 1004.26
1713.46 803.645
1713.53 503.420
1713.60 298.483
1713.67 189.810
1713.74 129.715
1713.81 94.0405
1713.88 71.4430
1713.95 56.3360
1714.09 38.1380
1714.23 28.0686
1714.37 21.9409
1714.65 15.1961
1714.93 11.7693
1715.21 9.79616
1715.49 8.55785
1715.77 7.73278
1716.33 6.72921
1716.89 6.16861
1717.45 5.82294
1718.01 5.59560
1719.12 5.32378
1720.24 5.17378
1721.36 5.08230
1722.48 5.02241
1724.72 4.95127
1726.96 4.91216
1729.20 4.88833
1731.43 4.87268
1735.91 4.85396
1740.39 4.84348
1749.34 4.83245
1758.29 4.82674
1767.24 4.82314
1785.15 4.81848
1820.96 4.81248
1856.76 4.80774
1928.38 4.79921
2000.00 4.79107
2096.57 4.78015
2193.14 4.76892
2386.28 4.74382
2482.85 4.72867
2579.42 4.71030
2627.70 4.69927
2675.99 4.68645
2700.13 4.67918
2724.27 4.67120
2748.42 4.66242
2760.49 4.65787
2766.52 4.65628
2769.54 4.65858
2771.05 4.67186
2771.80 4.72389
2771.99 4.77485
2772.18 4.90795
2772.28 5.07710
2772.37 5.48242
2772.42 5.94050
2772.46 6.89701
2772.49 7.83489
2772.51 9.36353
2772.54 12.2994
2772.56 17.9444
2772.58 25.7681
2772.60 31.2228
2772.62 25.7752
2772.64 17.9533
2772.66 13.8138
2772.67 11.2427
2772.70 8.34112
2772.73 6.96356
2772.77 6.22358
2772.83 5.50674
2772.89 5.18632
2773.01 4.91677
2773.14 4.81008
2773.63 4.69511
2774.62 4.66299
2776.60 4.65377
2780.56 4.64987
2788.47 4.64579
2804.29 4.63854
2820.12 4.63397
2824.08 4.63590
2828.03 4.64560
2830.01 4.66120
2831.99 4.70760
2832.98 4.77285
2833.47 4.83813
2833.97 4.95673
2834.46 5.20840
2834.71 5.45522
2834.96 5.89719
2835.08 6.26437
2835.21 6.81555
2835.33 7.69739
2835.45 9.22078
2835.58 12.2589
2835.64 15.0396
2835.70 19.5483
2835.76 27.8771
2835.79 34.8580
2835.82 45.3992
2835.85 62.2526
2835.89 91.1438
2835.92 144.665
2835.95 244.041
2835.97 387.587
2836.00 483.250
2836.03 387.640
2836.05 244.109
2836.07 177.089
2836.09 133.550
2836.12 82.0662
2836.16 54.7541
2836.19 39.7610
2836.23 30.2985
2836.26 24.3027
2836.33 17.1267
2836.40 13.2476
2836.47 10.9230
2836.61 8.41255
2836.74 7.14178
2836.88 6.41660
2837.02 5.96429
2837.16 5.66519
2837.43 5.30146
2837.71 5.09947
2838.26 4.89365
2838.81 4.79596
2839.36 4.74204
2840.46 4.68748
2842.66 4.64699
2844.87 4.63170
2849.27 4.61874
2853.68 4.61215
2871.30 4.59546
2888.92 4.57971
2906.55 4.56204
2924.17 4.54155
2941.79 4.51728
2977.04 4.45169
2994.66 4.40559
3012.28 4.34487
3029.90 4.26105
3047.53 4.13757
3056.34 4.05087
3065.15 3.93712
3073.96 3.78127
3082.77 3.55471
3087.18 3.39803
3091.58 3.19573
3095.99 2.92495
3100.39 2.54558
3102.60 2.29379
3104.80 1.98245
3107.00 1.59226
3109.21 1.10380
3110.31 0.822881
3111.41 0.533321
3112.51 0.282411
3113.06 0.210332
3113.61 0.221332
3114.16 0.391124
3114.44 0.578085
3114.71 0.869779
3114.99 1.31380
3115.26 1.97529
3115.54 2.96135
3115.81 4.44144
3116.09 6.70788
3116.37 10.2384
3116.64 15.9496
3116.92 25.6421
3117.19 43.2882
3117.33 57.6249
3117.47 78.1315
3117.60 108.805
3117.74 155.457
3117.88 229.445
3118.02 345.671
3118.21 599.148
3118.40 808.802
3118.59 696.368
3118.78 467.158
3118.96 316.272
3119.14 224.348
3119.32 167.296
3119.50 130.259
3119.85 87.0806
3120.21 63.9899
3120.57 50.0656
3120.92 41.0016
3121.64 30.1213
3122.35 23.9824
3123.06 20.1103
3123.78 17.4740
3124.49 15.5766
3125.91 13.0475
3127.34 11.4516
3128.77 10.3593
3130.19 9.56807
3133.04 8.50095
3135.90 7.81753
3138.75 7.34356
3141.60 6.99614
3147.30 6.52123
3153.01 6.21233
3158.71 5.99544
3164.41 5.83486
3175.82 5.61296
3187.23 5.46686
3198.63 5.36333
3210.04 5.28609
3232.85 5.17837
3255.67 5.10664
3278.48 5.05530
3301.29 5.01660
3346.92 4.96180
3392.55 4.92445
3483.80 4.87561
3575.06 4.84361
3620.69 4.83089
3666.31 4.81953
3711.94 4.80914
3757.57 4.79950
3803.20 4.79119
3826.01 4.79151
3831.71 4.79560
3837.42 4.80953
3840.27 4.83004
3843.12 4.88933
3844.55 4.97196
3845.26 5.05432
3845.97 5.20412
3846.68 5.52116
3847.04 5.83321
3847.40 6.39081
3847.58 6.85498
3847.75 7.54752
3847.93 8.65339
3848.11 10.5795
3848.29 14.3870
3848.38 17.8620
3848.47 23.5999
3848.56 34.0454
3848.60 42.9009
3848.64 55.9492
3848.69 77.2561
3848.73 112.873
3848.78 180.313
3848.82 311.696
3848.86 493.692
3848.90 618.382
3848.94 493.776
3848.98 311.408
3849.02 182.486
3849.06 116.228
3849.11 79.1826
3849.15 57.8959
3849.20 44.1779
3849.24 35.2604
3849.32 24.5108
3849.41 18.5045
3849.50 14.8978
3849.67 10.9049
3849.84 8.87906
3850.02 7.71351
3850.19 6.98244
3850.36 6.49409
3850.71 5.90273
3851.05 5.57198
3851.75 5.23442
3852.44 5.07417
3853.13 4.98588
3854.52 4.89671
3857.28 4.83158
3860.05 4.80809
3865.59 4.79037
3871.13 4.78333
3893.27 4.77285
3937.57 4.76150
3981.87 4.75050
4026.16 4.73829
4070.46 4.72394
4092.61 4.71556
4114.76 4.70605
4136.90 4.69507
4159.05 4.68219
4181.20 4.66736
4192.27 4.66240
4197.81 4.67508
4199.20 4.69218
4200.58 4.74295
4201.27 4.81413
4201.96 5.01335
4202.31 5.28300
4202.48 5.54559
4202.66 6.01125
4202.83 6.95803
4202.92 7.85520
4203.00 9.36868
4203.09 12.3032
4203.13 14.8645
4203.18 18.9316
4203.22 26.1366
4203.26 39.7105
4203.28 51.8535
4203.31 69.7192
4203.33 99.7286
4203.35 146.300
4203.37 231.265
4203.40 288.279
4203.43 231.344
4203.45 146.398
4203.48 85.7224
4203.51 54.7567
4203.54 37.6438
4203.57 28.0582
4203.60 21.8860
4203.63 17.9452
4203.70 13.1651
4203.76 10.5535
4203.82 8.97764
4203.94 7.25651
4204.06 6.38831
4204.18 5.89058
4204.43 5.37141
4204.92 4.97988
4205.40 4.83679
4206.38 4.73077
4207.35 4.69210
4209.30 4.66262
4211.25 4.65072
4219.05 4.63192
4234.65 4.60771
4250.25 4.57950
4265.85 4.54251
4281.45 4.49089
4289.25 4.45640
4297.05 4.41314
4304.85 4.35722
4308.75 4.32268
4312.65 4.28235
4316.55 4.23494
4320.45 4.17987
4324.35 4.12916
4325.33 4.13137
4326.30 4.17476
4326.79 4.25345
4327.28 4.49038
4327.52 4.81749
4327.64 5.13569
4327.76 5.68989
4327.89 6.80539
4327.95 7.83468
4328.01 9.55300
4328.07 12.7310
4328.10 15.4862
4328.13 19.5683
4328.16 26.4556
4328.19 38.2086
4328.22 60.6993
4328.24 79.5976
4328.25 107.903
4328.28 170.822
4328.30 211.887
4328.32 170.922
4328.35 108.028
4328.38 65.1972
4328.40 42.8867
4328.43 30.0570
4328.45 22.7316
4328.48 17.9095
4328.51 14.8075
4328.56 10.9861
4328.61 8.87226
4328.67 7.58586
4328.77 6.17815
4328.88 5.45281
4328.98 5.03730
4329.19 4.59610
4329.62 4.25326
4330.04 4.11957
4330.88 4.00340
4331.73 3.94269
4335.11 3.77441
4336.80 3.68523
4338.49 3.58249
4341.86 3.31287
4343.55 3.12921
4345.24 2.89512
4346.93 2.58707
4348.62 2.16655
4349.47 1.89558
4350.31 1.57135
4351.16 1.18607
4352.00 0.751263
4352.84 0.376054
4353.27 0.360948
4353.48 0.477873
4353.69 0.754779
4353.90 1.30891
4354.11 2.34722
4354.22 3.17032
4354.32 4.28973
4354.43 5.85562
4354.53 8.03270
4354.64 11.1723
4354.74 15.7142
4354.85 22.6044
4354.96 33.2240
4355.06 50.6473
4355.17 80.1492
4355.27 133.871
4355.38 232.564
4355.49 410.392
4355.60 560.899
4355.71 488.692
4355.82 332.366
4355.90 248.342
4355.98 189.881
4356.06 149.521
4356.14 121.403
4356.30 85.4003
4356.45 64.6645
4356.61 51.4855
4356.77 42.6528
4357.08 31.7294
4357.40 25.3758
4357.71 21.3162
4358.03 18.5143
4358.34 16.4901
4358.97 13.7697
4359.60 12.0439
4360.23 10.8592
4360.86 9.99902
4362.12 8.83766
4363.37 8.09406
4364.63 7.57829
4365.89 7.20016
4368.41 6.68352
4370.92 6.34783
4373.44 6.11232
4375.95 5.93805
4380.99 5.69745
4386.02 5.53926
4391.05 5.42733
4396.09 5.34394
4406.15 5.22791
4416.22 5.15095
4426.28 5.09610
4436.35 5.05497
4456.48 4.99726
4476.61 4.95854
4516.87 4.90945
4557.13 4.87918
4597.39 4.85831
4677.91 4.83070
4758.43 4.81261
4798.70 4.80557
4838.96 4.79951
4879.22 4.79435
4919.48 4.79025
4959.74 4.78827
4979.87 4.78956
5000.00 4.79732
5005.50 4.80374
5011.01 4.81806
5013.76 4.83450
5016.51 4.87420
5017.89 4.92328
5019.26 5.04929
5019.95 5.21090
5020.64 5.63238
5020.98 6.17090
5021.16 6.67541
5021.33 7.53793
5021.50 9.20425
5021.59 10.6940
5021.67 13.1066
5021.76 17.3839
5021.80 20.8712
5021.84 26.0001
5021.89 33.9197
5021.93 46.8631
5021.97 69.2940
5022.01 108.410
5022.06 169.418
5022.10 209.687
5022.14 167.531
5022.19 106.058
5022.23 66.4441
5022.27 44.2276
5022.32 31.6332
5022.36 24.1722
5022.40 19.2629
5022.45 15.9624
5022.54 12.0029
5022.62 9.77609
5022.71 8.43576
5022.88 6.95947
5023.06 6.20917
5023.23 5.78328
5023.58 5.34222
5024.28 5.01939
5024.98 4.90776
5026.37 4.83289
5027.77 4.81060
5030.56 4.80052
5033.36 4.80243
5038.94 4.81750
5044.53 4.84784
5047.32 4.87375
5050.11 4.91361
5052.90 4.97951
5055.70 5.09987
5057.09 5.20130
5058.49 5.35572
5059.88 5.60753
5061.28 6.05890
5061.98 6.43275
5062.68 6.99192
5063.38 7.88312
5064.07 9.42977
5064.77 12.4670
5065.12 15.2171
5065.47 19.7175
5065.82 27.7955
5065.99 34.4752
5066.17 44.3344
5066.34 59.8274
5066.52 85.3867
5066.69 130.878
5066.87 213.709
5067.03 340.059
5067.20 423.975
5067.37 339.837
5067.54 214.453
5067.66 150.558
5067.78 108.936
5067.91 81.7523
5068.03 63.6187
5068.28 41.8741
5068.52 30.1088
5068.77 23.1103
5069.02 18.6358
5069.51 13.4749
5070.01 10.7301
5070.50 9.10764
5071.00 8.06837
5071.49 7.36315
5072.48 6.49439
5073.47 6.00079
5074.45 5.69332
5075.44 5.48882
5077.42 5.24194
5079.40 5.10419
5081.37 5.01935
5083.35 4.96339
5087.30 4.89624
5091.26 4.85889
5099.16 4.82059
5107.07 4.80206
5114.97 4.79150
5130.79 4.78013
5146.60 4.77416
5162.41 4.77075
5178.23 4.77129
5186.13 4.78453
5188.11 4.79933
5190.09 4.84195
5191.08 4.90134
5192.06 5.06772
5192.56 5.29425
5192.80 5.51616
5193.05 5.91239
5193.30 6.72699
5193.42 7.50657
5193.55 8.84413
5193.67 11.4827
5193.73 13.8692
5193.79 17.6897
5193.85 24.6122
5193.89 30.2997
5193.92 38.7182
5193.95 51.8157
5193.98 73.4205
5194.01 111.299
5194.04 177.412
5194.07 282.559
5194.10 350.300
5194.13 282.671
5194.16 177.555
5194.18 125.454
5194.21 90.3287
5194.23 67.5965
5194.25 52.9958
5194.30 35.1205
5194.34 25.4637
5194.39 19.6268
5194.43 15.9961
5194.52 11.8075
5194.61 9.56489
5194.70 8.25429
5194.88 6.83991
5195.07 6.13876
5195.25 5.74116
5195.61 5.33043
5196.33 5.02405
5197.06 4.91296
5198.50 4.83156
5199.95 4.80235
5205.74 4.77299
5217.32 4.76416
5240.49 4.75966
5286.82 4.75468
5379.47 4.74679
5564.78 4.73288
5750.09 4.71958
5935.40 4.70604
6120.71 4.69160
6213.36 4.68381
6306.02 4.67548
6398.67 4.66645
6491.33 4.65653
6583.98 4.64572
6630.31 4.64159
6641.89 4.64226
6653.47 4.64728
6659.26 4.65585
6665.05 4.68184
6667.95 4.71869
6670.84 4.82281
6672.29 4.96528
6673.02 5.10526
6673.74 5.35546
6674.46 5.87248
6674.83 6.36686
6675.19 7.22616
6675.55 8.91901
6675.73 10.4580
6675.91 12.9883
6676.09 17.5640
6676.18 21.3897
6676.27 27.0511
6676.36 36.0953
6676.45 51.1677
6676.54 78.3420
6676.63 130.006
6676.72 204.854
6676.80 255.421
6676.88 204.934
6676.97 130.031
6677.04 85.7879
6677.11 59.3354
6677.19 43.3400
6677.26 33.3271
6677.41 21.9607
6677.55 16.1462
6677.70 12.8107
6677.85 10.7311
6678.14 8.38967
6678.44 7.17153
6678.73 6.46349
6679.32 5.71281
6679.91 5.34380
6680.50 5.13622
6681.67 4.92280
6682.85 4.82078
6684.03 4.76424
6686.38 4.70680
6691.08 4.66439
6695.79 4.64876
6705.20 4.63642
6714.61 4.63100
6752.26 4.62051
6827.56 4.60387
6865.21 4.59437
6902.86 4.58364
6940.51 4.57312
6949.92 4.57254
6959.33 4.57798
6964.04 4.58925
6968.74 4.62521
6971.09 4.67691
6972.27 4.72885
6973.45 4.82345
6974.62 5.02371
6975.21 5.21981
6975.80 5.56984
6976.39 6.29055
6976.68 6.97539
6976.98 8.15893
6977.27 10.4699
6977.42 12.5508
6977.57 15.9375
6977.71 21.9689
6977.79 26.9408
6977.86 34.1669
6977.93 45.5002
6978.01 63.7930
6978.08 95.9850
6978.15 152.669
6978.23 242.179
6978.30 300.782
6978.37 240.931
6978.45 152.625
6978.52 98.3760
6978.58 67.1912
6978.65 48.3673
6978.72 36.7737
6978.86 23.7984
6978.99 17.2886
6979.13 13.5536
6979.27 11.2403
6979.54 8.65851
6979.82 7.32050
6980.09 6.54504
6980.64 5.72376
6981.18 5.32179
6981.73 5.09561
6982.82 4.86353
6983.92 4.75257
6985.01 4.69097
6987.20 4.62804
6991.57 4.58051
6995.94 4.56178
7004.69 4.54430
7013.44 4.53364
7030.94 4.51500
7048.43 4.49300
7065.93 4.46159
7074.68 4.43878
7083.43 4.40667
7092.18 4.35629
7096.55 4.31764
7100.93 4.26133
7105.30 4.17037
7107.49 4.09947
7109.67 3.99557
7111.86 3.82801
7112.95 3.69847
7114.05 3.51151
7115.14 3.21789
7115.69 2.99879
7116.23 2.69617
7116.78 2.25578
7117.33 1.59979
7117.60 1.21237
7117.88 1.11677
7117.94 1.30955
7118.01 1.74067
7118.08 2.62623
7118.15 4.42448
7118.22 8.29737
7118.25 11.7448
7118.29 17.1017
7118.32 25.7351
7118.35 40.2535
7118.39 65.7354
7118.42 112.249
7118.46 202.444
7118.50 282.233
7118.54 252.181
7118.58 174.507
7118.62 112.275
7118.67 77.1555
7118.72 57.0127
7118.76 44.8175
7118.81 36.5798
7118.85 30.8629
7118.94 23.6615
7119.04 19.3190
7119.13 16.5149
7119.31 13.1217
7119.49 11.1658
7119.68 9.91307
7119.86 9.04746
7120.04 8.41888
7120.41 7.56121
7120.77 7.01014
7121.50 6.34335
7122.23 5.95633
7122.96 5.70393
7124.43 5.39479
7125.89 5.21256
7127.35 5.09227
7130.27 4.94282
7133.20 4.85312
7136.12 4.79286
7141.97 4.71592
7147.82 4.66760
7153.67 4.63327
7165.36 4.58475
7177.06 4.54833
7188.75 4.51623
7212.15 4.45027
7235.54 4.36149
7247.23 4.29645
7258.93 4.20311
7264.78 4.13834
7270.63 4.05371
7276.47 3.93792
7282.32 3.76916
7285.25 3.65187
7288.17 3.49944
7291.09 3.29329
7294.02 2.99934
