Cd-110(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2101.23 1.47885
2101.29 2.03073
2101.36 2.95337
2101.42 4.73479
2101.46 6.30026
2101.49 8.68673
2101.52 12.8616
2101.55 20.4257
2101.57 27.2760
2101.59 37.0373
2101.60 52.0993
2101.62 76.9192
2101.64 123.190
2101.66 153.612
2101.68 123.188
2101.70 76.7360
2101.72 53.2815
2101.73 38.5763
2101.75 28.2860
2101.76 21.7974
2101.80 13.7424
2101.83 9.38556
2101.86 6.79553
2101.89 5.14076
2101.95 3.25577
2102.01 2.23538
2102.07 1.63243
2102.20 0.989889
2102.32 0.668049
2102.44 0.486838
2102.69 0.298897
2103.18 0.157437
2103.68 0.105727
2104.66 0.0667550
2105.65 0.0517877
2107.62 0.0390817
2109.60 0.0329676
2117.49 0.0217389
2125.39 0.0161856
2133.29 0.0126998
2149.08 0.00864404
2164.87 0.00647552
2196.45 0.00448742
2228.04 0.00394343
2259.62 0.00438273
2275.41 0.00509286
2291.20 0.00638608
2307.00 0.00878780
2322.79 0.0137143
2330.68 0.0183330
2338.58 0.0262695
2342.53 0.0327470
2346.47 0.0430160
2348.45 0.0515057
2350.42 0.0672033
2351.41 0.0838775
2352.40 0.124456
2352.89 0.176727
2353.38 0.317075
2353.63 0.503799
2353.75 0.683181
2353.88 0.998299
2354.00 1.63828
2354.06 2.23619
2354.12 3.22775
2354.19 5.12416
2354.22 6.77296
2354.25 9.25316
2354.28 13.5318
2354.31 21.4336
2354.32 28.3045
2354.34 37.8581
2354.35 52.2134
2354.37 74.6827
2354.39 119.960
2354.41 149.190
2354.43 119.963
2354.45 74.6864
2354.48 45.7522
2354.50 29.3747
2354.52 20.0913
2354.54 14.4879
2354.56 10.8973
2354.59 8.47707
2354.63 5.53781
2354.67 3.89886
2354.72 2.89652
2354.81 1.78842
2354.89 1.22338
2354.98 0.897430
2355.16 0.557266
2355.33 0.391266
2355.51 0.298882
2355.86 0.205954
2356.56 0.140757
2357.27 0.121203
2358.67 0.116033
2360.08 0.125855
2361.48 0.143472
2362.89 0.168454
2363.24 0.176047
2363.59 0.184233
2364.29 0.202670
2365.00 0.224356
2365.70 0.249942
2366.40 0.280446
2367.10 0.317106
2367.81 0.361643
2368.51 0.416353
2369.21 0.484748
2369.91 0.571615
2370.62 0.684184
2371.32 0.833324
2372.02 1.03722
2372.73 1.32550
2373.43 1.75105
2374.13 2.41330
2374.83 3.52214
2375.18 4.37206
2375.54 5.55059
2375.89 7.23997
2376.24 9.72269
2376.59 13.4722
2376.94 19.1386
2377.44 30.7090
2377.93 38.2941
2378.42 30.5151
2378.91 19.0817
2379.43 11.4684
2379.94 7.32958
2380.46 4.99713
2380.98 3.59411
2381.50 2.69704
2382.01 2.09321
2383.05 1.36087
2384.08 0.953003
2385.11 0.703751
2387.18 0.428412
2389.25 0.288165
2391.32 0.207404
2393.39 0.156867
2395.45 0.123357
2399.59 0.0841285
2403.73 0.0669029
2405.79 0.0671961
2407.86 0.0840706
2408.90 0.113473
2409.41 0.144174
2409.93 0.201113
2410.45 0.323211
2410.71 0.444358
2410.96 0.661774
2411.22 1.11651
2411.35 1.55394
2411.48 2.32152
2411.55 2.94915
2411.61 3.87423
2411.68 5.31789
2411.74 7.70098
2411.81 12.2160
2411.84 16.0313
2411.87 21.9073
2411.90 31.9657
2411.93 49.5873
2411.97 84.5785
2411.98 115.029
2412.00 159.778
2412.02 255.723
2412.05 319.735
2412.07 255.738
2412.09 159.791
2412.11 112.765
2412.13 83.0495
2412.16 48.8515
2412.19 31.1840
2412.22 21.6804
2412.26 15.7453
2412.29 12.0244
2412.35 7.65227
2412.42 5.26165
2412.48 3.85597
2412.61 2.31999
2412.74 1.54747
2412.87 1.11123
2413.13 0.658055
2413.39 0.439013
2413.65 0.317473
2414.16 0.193542
2414.68 0.134534
2415.20 0.101788
2416.23 0.0682641
2418.30 0.0425515
2420.36 0.0322260
2424.50 0.0229299
2428.63 0.0182930
2436.90 0.0133526
2445.16 0.0109018
2453.43 0.0100499
2461.70 0.0116080
2465.83 0.0149467
2469.96 0.0250773
2472.03 0.0392677
2474.10 0.0792452
2475.13 0.134339
2475.65 0.189043
2476.17 0.288114
2476.68 0.497864
2476.94 0.703431
2477.20 1.07151
2477.33 1.37876
2477.46 1.83659
2477.59 2.56820
2477.72 3.84402
2477.84 6.37145
2477.91 8.70614
2477.97 12.5116
2478.04 19.5839
2478.07 25.4417
2478.10 34.2834
2478.14 48.9901
2478.17 73.7036
2478.20 119.829
2478.22 157.674
2478.23 213.095
2478.26 341.847
2478.29 426.015
2478.31 341.933
2478.34 213.164
2478.37 126.003
2478.40 80.2469
2478.43 53.9248
2478.46 38.7917
2478.49 28.8492
2478.52 22.4194
2478.58 14.5069
2478.64 10.1260
2478.69 7.45906
2478.81 4.52293
2478.93 3.03108
2479.05 2.17209
2479.17 1.63309
2479.28 1.27296
2479.52 0.836867
2479.76 0.593040
2480.23 0.344482
2480.70 0.226938
2481.17 0.162382
2482.12 0.0980058
2483.06 0.0687743
2484.00 0.0538987
2485.89 0.0433454
2487.78 0.0490837
2489.67 0.0833804
2490.61 0.135314
2491.08 0.187774
2491.56 0.283612
2492.03 0.486836
2492.26 0.686599
2492.50 1.04456
2492.62 1.34069
2492.74 1.78465
2492.85 2.49376
2492.97 3.72926
2493.09 6.17306
2493.15 8.40472
2493.21 12.0919
2493.27 18.8093
2493.30 24.5469
2493.33 32.9082
2493.36 46.7293
2493.39 69.5642
2493.41 111.278
2493.44 192.166
2493.47 306.625
2493.50 383.996
2493.52 306.489
2493.55 192.061
2493.58 113.197
2493.60 71.6505
2493.63 48.5342
2493.66 34.7515
2493.69 25.7429
2493.72 19.9528
2493.77 12.9486
2493.83 9.00363
2493.89 6.64746
2494.00 4.02739
2494.11 2.69753
2494.22 1.93229
2494.34 1.45230
2494.45 1.13166
2494.68 0.743435
2494.90 0.526322
2495.35 0.305100
2495.81 0.199884
2496.26 0.141824
2497.16 0.0832331
2498.97 0.0403701
2500.77 0.0249105
2504.39 0.0133744
2508.00 0.00903245
2515.23 0.00557525
2522.45 0.00414121
2536.91 0.00285448
2551.36 0.00224008
2580.26 0.00162368
2609.17 0.00132396
2638.08 0.00118459
2666.98 0.00120668
2681.43 0.00134207
2695.89 0.00173874
2710.34 0.00343077
2717.56 0.00862026
2719.37 0.0134836
2721.18 0.0267319
2722.08 0.0447560
2722.98 0.0948322
2723.44 0.163135
2723.89 0.350351
2724.11 0.600428
2724.23 0.841357
2724.34 1.26383
2724.45 2.10813
2724.51 2.89657
2724.57 4.19207
2724.62 6.64314
2724.65 8.70197
2724.68 11.8583
2724.71 17.0148
2724.73 26.1430
2724.76 43.9225
2724.78 59.1179
2724.79 82.0828
2724.81 130.648
2724.83 164.004
2724.86 130.662
2724.88 82.0942
2724.89 56.5875
2724.91 40.5392
2724.93 30.0222
2724.94 22.9385
2724.97 14.4718
2725.01 9.88359
2725.04 7.15196
2725.07 5.40470
2725.13 3.38908
2725.20 2.31905
2725.26 1.68535
2725.39 1.00500
2725.52 0.665317
2725.65 0.474444
2725.90 0.277120
2726.42 0.129914
2726.93 0.0769254
2727.96 0.0388556
2728.98 0.0260715
2731.03 0.0192241
2733.08 0.0214688
2735.14 0.0322392
2737.19 0.0664371
2738.21 0.114656
2738.73 0.162771
2739.24 0.250312
2739.75 0.435633
2740.01 0.618264
2740.27 0.944490
2740.39 1.21693
2740.52 1.62301
2740.65 2.27221
2740.78 3.40491
2740.91 5.65057
2740.97 7.70661
2741.03 11.1135
2741.10 17.3483
2741.13 22.5915
2741.16 30.5372
2741.19 43.3074
2741.23 65.3775
2741.26 106.811
2741.29 189.374
2741.32 302.783
2741.34 378.740
2741.37 302.729
2741.40 189.333
2741.42 135.994
2741.43 99.9605
2741.45 74.4001
2741.47 57.7963
2741.51 36.9160
2741.55 25.4047
2741.58 18.4759
2741.62 14.0108
2741.69 8.87335
2741.77 6.08049
2741.84 4.42167
2741.91 3.35812
2741.99 2.64435
2742.14 1.75219
2742.28 1.24824
2742.43 0.932451
2742.58 0.724173
2742.87 0.472472
2743.17 0.332562
2743.76 0.190744
2744.35 0.123707
2744.94 0.0869088
2746.11 0.0498643
2748.47 0.0230267
2750.83 0.0134975
2755.55 0.00658855
2760.26 0.00412437
2779.13 0.00168739
2798.00 0.00123923
2816.86 0.00111380
2854.59 0.00115639
2892.32 0.00145782
2930.05 0.00221193
2948.92 0.00298637
2967.78 0.00440859
2977.22 0.00560993
2986.65 0.00744723
2996.08 0.0104643
3005.52 0.0159435
3010.23 0.0205448
3014.95 0.0275492
3019.67 0.0389874
3024.38 0.0595771
3026.74 0.0767135
3029.10 0.102547
3031.46 0.144158
3032.64 0.175225
3033.23 0.194698
3033.52 0.205678
3033.81 0.217574
3034.40 0.244789
3034.99 0.277394
3035.58 0.317053
3036.17 0.365773
3036.76 0.426749
3037.35 0.504160
3037.94 0.604825
3038.53 0.738509
3039.12 0.921949
3039.71 1.18195
3040.30 1.56857
3040.89 2.17495
3041.48 3.20240
3041.77 4.00037
3042.07 5.11483
3042.36 6.73412
3042.66 9.16248
3042.95 12.9128
3043.25 18.7010
3043.64 29.9210
3044.03 37.3608
3044.42 29.8723
3044.81 18.6612
3045.05 13.6845
3045.30 10.2194
3045.79 6.12461
3046.28 4.00236
3046.76 2.79848
3047.25 2.05694
3047.74 1.57287
3048.72 1.00149
3049.70 0.691869
3050.68 0.506044
3052.64 0.304124
3054.60 0.202785
3056.55 0.144906
3058.51 0.108806
3060.47 0.0848085
3064.39 0.0559418
3068.30 0.0399947
3072.22 0.0303737
3076.14 0.0242660
3083.97 0.0179926
3087.88 0.0170447
3091.80 0.0178722
3095.72 0.0221402
3097.67 0.0272254
3099.63 0.0370721
3100.61 0.0455901
3101.59 0.0587687
3102.57 0.0805891
3103.55 0.120430
3104.04 0.153987
3104.53 0.204983
3105.02 0.288329
3105.51 0.437652
3106.00 0.748050
3106.24 1.04674
3106.49 1.56683
3106.61 1.99040
3106.73 2.60595
3106.85 3.56708
3106.98 5.15526
3107.04 6.39861
3107.10 8.11133
3107.16 10.5997
3107.22 14.3965
3107.28 20.5561
3107.31 25.2341
3107.34 31.3454
3107.37 40.0744
3107.40 52.0009
3107.43 69.6773
3107.46 94.0482
3107.51 150.935
3107.56 186.724
3107.61 147.676
3107.66 92.4477
3107.71 58.2457
3107.76 38.8680
3107.80 27.3191
3107.85 20.0816
3107.94 11.9706
3108.03 7.92303
3108.13 5.59475
3108.22 4.16728
3108.40 2.56426
3108.59 1.73108
3108.77 1.24674
3108.96 0.940795
3109.14 0.736299
3109.51 0.485852
3109.88 0.345416
3110.25 0.258650
3110.62 0.201324
3111.36 0.132600
3112.09 0.0946347
3112.83 0.0714108
3113.57 0.0562061
3115.05 0.0380999
3116.53 0.0281455
3119.48 0.0181109
3122.44 0.0134156
3125.39 0.0108992
3131.30 0.00875471
3137.21 0.00893656
3140.16 0.0101205
3143.12 0.0128107
3146.07 0.0191299
3149.03 0.0376782
3150.50 0.0636599
3151.24 0.0896321
3151.98 0.136951
3152.72 0.237766
3153.09 0.337301
3153.46 0.516874
3153.83 0.893926
3154.01 1.26064
3154.20 1.90572
3154.29 2.43876
3154.38 3.22045
3154.47 4.44695
3154.57 6.53001
3154.66 10.5506
3154.70 14.0483
3154.75 19.5802
3154.80 29.0276
3154.84 46.9084
3154.87 62.2614
3154.89 85.6361
3154.91 122.456
3154.93 181.836
3154.96 290.184
3154.99 363.373
3155.02 290.207
3155.05 181.541
3155.08 111.148
3155.11 71.1923
3155.14 48.5891
3155.17 34.9654
3155.20 26.2446
3155.23 20.3705
3155.29 13.3285
3155.35 9.32088
3155.41 6.90668
3155.53 4.20439
3155.65 2.81503
3155.77 2.02043
3155.88 1.52024
3156.00 1.18527
3156.24 0.777381
3156.48 0.549913
3156.96 0.316945
3157.43 0.206434
3157.91 0.145477
3158.86 0.0840822
3160.77 0.0395137
3162.68 0.0237424
3166.49 0.0125155
3170.31 0.00892417
3177.94 0.0104081
3179.84 0.0147506
3181.75 0.0278339
3182.71 0.0462566
3183.66 0.0981488
3184.14 0.169302
3184.61 0.365551
3184.85 0.628764
3184.97 0.881794
3185.09 1.32572
3185.21 2.21355
3185.27 3.04284
3185.33 4.40795
3185.39 6.99202
3185.42 9.21295
3185.45 12.5100
3185.48 18.1061
3185.51 28.1723
3185.52 36.3718
3185.54 48.2269
3185.55 65.7004
3185.57 89.3195
3185.59 144.175
3185.61 178.624
3185.63 141.619
3185.66 89.3075
3185.68 53.3020
3185.70 34.4860
3185.73 23.3669
3185.75 16.9477
3185.77 12.6527
3185.80 9.88004
3185.84 6.47962
3185.89 4.53206
3185.94 3.34297
3186.03 2.03993
3186.12 1.36704
3186.22 0.982634
3186.40 0.576399
3186.59 0.378856
3186.78 0.268198
3187.15 0.155340
3187.90 0.0719424
3188.65 0.0420635
3190.14 0.0203039
3191.63 0.0125366
3197.61 0.00473884
3209.57 0.00243735
3221.53 0.00184268
3233.48 0.00156855
3257.40 0.00134625
3281.31 0.00136381
3305.22 0.00167084
3317.18 0.00204635
3329.14 0.00277130
3335.12 0.00339655
3341.09 0.00436217
3347.07 0.00596070
3353.05 0.00888401
3356.04 0.0113523
3359.03 0.0151260
3362.02 0.0213235
3365.01 0.0325810
3366.50 0.0420387
3368.00 0.0564353
3369.49 0.0799819
3370.99 0.122458
3371.73 0.157973
3372.48 0.211704
3373.23 0.298845
3373.98 0.454355
3374.35 0.582864
3374.72 0.775308
3375.10 1.08245
3375.47 1.61555
3375.66 2.04526
3375.84 2.67237
3376.03 3.63833
3376.12 4.32532
3376.22 5.22529
3376.31 6.45013
3376.40 8.13305
3376.50 10.5871
3376.59 14.2552
3376.69 20.1915
3376.78 30.2761
3376.83 38.2069
3376.87 48.9551
3376.92 64.3459
3376.96 85.2944
3377.05 136.519
3377.13 169.813
3377.21 135.494
3377.29 85.0191
3377.35 57.6469
3377.41 40.5714
3377.48 29.5041
3377.54 22.3257
3377.67 13.8589
3377.79 9.39994
3377.92 6.75984
3378.05 5.09071
3378.30 3.19437
3378.55 2.19814
3378.81 1.62068
3379.06 1.26091
3379.31 1.02920
3379.82 0.799372
3380.07 0.780914
3380.33 0.849696
3380.58 1.09299
3380.71 1.36114
3380.83 1.84960
3380.96 2.86038
3381.02 3.79767
3381.09 5.37127
3381.15 8.36365
3381.18 10.9457
3381.21 14.8020
3381.25 21.3650
3381.28 32.7437
3381.29 42.2633
3381.31 56.0827
3381.33 76.5737
3381.34 106.670
3381.36 169.164
3381.39 212.975
3381.41 169.160
3381.44 106.661
3381.45 78.1343
3381.46 59.3130
3381.49 35.8989
3381.52 23.6439
3381.55 16.8234
3381.58 12.4304
3381.61 9.63509
3381.66 6.24134
3381.72 4.38664
3381.78 3.26614
3381.89 2.03886
3382.01 1.41195
3382.12 1.05337
3382.35 0.672908
3382.58 0.482358
3382.81 0.372274
3383.26 0.252244
3384.18 0.150232
3385.09 0.104738
3386.01 0.0788499
3386.92 0.0621578
3388.75 0.0420925
3390.57 0.0306746
3392.40 0.0234752
3396.06 0.0151776
3399.71 0.0107301
3403.37 0.00806813
3410.68 0.00517891
3417.99 0.00374102
3425.30 0.00294324
3439.92 0.00222259
3454.54 0.00215294
3461.85 0.00237668
3469.16 0.00292882
3476.48 0.00425371
3483.79 0.00817186
3487.44 0.0136788
3491.10 0.0293037
3492.93 0.0509383
3493.84 0.0724669
3494.75 0.111558
3495.67 0.194405
3496.12 0.275912
3496.58 0.422248
3497.04 0.725903
3497.27 1.01890
3497.49 1.52960
3497.72 2.55252
3497.84 3.49091
3497.95 5.05428
3498.07 7.93903
3498.12 10.3860
3498.18 14.1268
3498.24 20.2131
3498.29 30.9217
3498.35 51.5771
3498.38 69.4240
3498.41 94.5864
3498.45 151.711
3498.50 189.143
3498.54 151.766
3498.59 94.6304
3498.62 65.1904
3498.66 46.3971
3498.69 34.1831
3498.73 26.0125
3498.79 16.2171
3498.86 11.0448
3498.93 7.94140
3499.00 5.99585
3499.14 3.75467
3499.27 2.55984
3499.41 1.85507
3499.55 1.40538
3499.68 1.10306
3499.96 0.729211
3500.23 0.518207
3500.78 0.300246
3501.32 0.195648
3501.87 0.137718
3502.96 0.0789610
3505.15 0.0361064
3507.33 0.0208600
3511.71 0.00985247
3516.08 0.00597064
3524.82 0.00319350
3533.57 0.00223892
3568.55 0.00159737
3586.04 0.00190384
3603.53 0.00291488
3612.27 0.00426950
3621.02 0.00794746
3625.39 0.0129321
3629.76 0.0268565
3631.95 0.0460445
3634.13 0.0999584
3635.23 0.174046
3635.77 0.247467
3636.32 0.379990
3636.87 0.658803
3637.14 0.930151
3637.41 1.41207
3637.55 1.80904
3637.69 2.40021
3637.82 3.33589
3637.96 4.92918
3638.10 8.02945
3638.17 10.7697
3638.23 15.1655
3638.30 22.9826
3638.37 38.1381
3638.40 51.6340
3638.44 72.9480
3638.47 108.172
3638.51 167.348
3638.54 267.660
3638.58 334.530
3638.62 267.731
3638.66 167.185
3638.69 112.295
3638.72 77.9429
3638.75 56.3448
3638.78 42.6389
3638.84 26.3710
3638.90 17.7835
3638.96 12.7574
3639.03 9.58025
3639.15 5.95634
3639.27 4.04128
3639.39 2.92620
3639.51 2.21567
3639.64 1.73555
3639.88 1.14561
3640.13 0.813580
3640.61 0.471294
3641.10 0.307326
3641.59 0.216665
3642.57 0.124852
3643.55 0.0817030
3644.52 0.0581267
3646.48 0.0346550
3650.39 0.0183912
3654.29 0.0139012
3658.20 0.0142839
3662.11 0.0214664
3664.07 0.0328266
3666.02 0.0655769
3667.00 0.110821
3667.97 0.236558
3668.46 0.406458
3668.71 0.571414
3668.95 0.863606
3669.20 1.46058
3669.32 2.02050
3669.44 2.97614
3669.56 4.80640
3669.62 6.42106
3669.68 8.99213
3669.75 13.4265
3669.81 21.9485
3669.84 29.5331
3669.87 40.8835
3669.90 59.7600
3669.93 89.6860
3669.97 144.114
3670.00 179.349
3670.04 144.122
3670.07 89.6928
3670.11 57.4992
3670.14 38.6205
3670.17 26.9934
3670.21 19.9227
3670.27 11.9158
3670.34 7.91423
3670.41 5.59400
3670.47 4.15701
3670.61 2.55783
3670.74 1.72526
3670.87 1.24454
3671.14 0.734239
3671.41 0.484607
3671.68 0.344262
3672.21 0.200437
3673.28 0.0942365
3674.34 0.0561770
3676.48 0.0287117
3678.62 0.0192930
3682.89 0.0135808
3687.16 0.0137172
3691.43 0.0182077
3695.70 0.0333336
3697.83 0.0547461
3698.90 0.0761366
3699.97 0.115092
3701.04 0.197996
3701.57 0.279964
3702.10 0.427600
3702.64 0.737187
3702.91 1.03809
3703.17 1.57099
3703.31 2.00874
3703.44 2.65285
3703.57 3.67403
3703.71 5.40159
3703.84 8.73029
3703.91 11.6677
3703.97 16.2563
3704.04 24.2498
3704.11 39.2413
3704.14 52.6230
3704.17 72.5831
3704.21 104.170
3704.24 154.551
3704.28 247.348
3704.32 309.227
3704.36 247.322
3704.40 154.532
3704.44 95.0820
3704.49 61.7998
3704.53 42.6204
3704.57 30.9007
3704.61 23.3224
3704.65 18.1790
3704.73 11.8883
3704.81 8.35577
3704.90 6.18489
3705.06 3.77372
3705.22 2.53850
3705.39 1.82352
3705.55 1.37324
3705.71 1.07311
3706.04 0.706086
3706.37 0.500357
3707.03 0.290314
3707.68 0.190472
3708.34 0.135518
3709.65 0.0802168
3712.27 0.0406258
3714.89 0.0273210
3717.51 0.0219653
3720.14 0.0200728
3725.38 0.0221429
3728.00 0.0260071
3730.62 0.0327373
3733.25 0.0444434
3735.87 0.0662542
3737.18 0.0847106
3738.49 0.112853
3739.80 0.158736
3741.11 0.240950
3741.77 0.308989
3742.42 0.410766
3743.08 0.573415
3743.41 0.693776
3743.73 0.855925
3744.06 1.08316
3744.39 1.41428
3744.55 1.63964
3744.72 1.92312
3744.88 2.28638
3745.04 2.75867
3745.21 3.39628
3745.37 4.27896
3745.54 5.54673
3745.70 7.45155
3745.86 10.4768
3746.03 15.6162
3746.11 19.5759
3746.19 25.0210
3746.27 32.5880
3746.36 42.8772
3746.50 68.6012
3746.65 85.7903
3746.79 68.6767
3746.94 42.9349
3747.06 28.9926
3747.17 20.2296
3747.29 14.6814
3747.41 11.0710
3747.64 6.84724
3747.87 4.61727
3748.11 3.30783
3748.34 2.48446
3748.81 1.54519
3749.27 1.05101
3749.74 0.761111
3750.20 0.576461
3750.67 0.451724
3751.60 0.298837
3752.54 0.212416
3753.47 0.158867
3754.40 0.123445
3756.27 0.0808878
3758.13 0.0573138
3760.00 0.0428961
3761.86 0.0334536
3765.59 0.0222539
3769.33 0.0161526
3773.06 0.0125156
3776.79 0.0102428
3784.25 0.00804535
3787.98 0.00786998
3791.71 0.00852303
3795.44 0.0108773
3799.17 0.0186608
3801.04 0.0298964
3802.90 0.0619956
3803.84 0.106522
3804.77 0.231127
3805.24 0.401502
3805.47 0.568571
3805.70 0.867867
3805.93 1.48675
3806.05 2.08321
3806.17 3.11406
3806.28 5.17434
3806.34 7.04377
3806.40 10.1312
3806.46 15.8887
3806.49 20.6583
3806.52 27.8660
3806.55 39.4069
3806.58 59.2490
3806.60 96.2351
3806.63 170.738
3806.66 272.198
3806.68 341.705
3806.71 272.141
3806.73 170.694
3806.75 120.518
3806.77 86.4255
3806.79 64.0253
3806.80 48.9190
3806.84 30.8520
3806.88 21.0604
3806.91 15.2323
3806.95 11.5056
3807.02 7.25043
3807.09 4.95214
3807.16 3.59330
3807.24 2.72484
3807.31 2.14354
3807.45 1.41836
3807.59 1.00977
3807.88 0.585690
3808.17 0.382398
3808.45 0.269532
3809.03 0.155253
3810.17 0.0716847
3811.32 0.0419028
3813.62 0.0203350
3815.91 0.0126806
3820.50 0.00712727
3825.09 0.00517539
3834.27 0.00428283
3838.86 0.00637621
3841.15 0.0157189
3842.30 0.0519267
3842.87 0.185568
3843.02 0.313629
3843.16 0.639682
3843.23 1.03978
3843.30 1.94966
3843.34 2.93698
3843.37 4.87016
3843.41 9.29898
3843.43 13.7602
3843.44 20.7878
3843.47 33.5347
3843.49 41.6039
3843.51 33.5336
3843.53 20.7870
3843.54 15.1059
3843.55 11.0023
3843.58 6.47276
3843.61 4.12084
3843.64 2.86464
3843.69 1.58568
3843.75 1.00127
3843.86 0.501979
3843.96 0.302153
3844.18 0.144388
3844.40 0.0850070
3845.28 0.0244110
3847.03 0.00837126
3850.54 0.00421088
3857.55 0.00315495
3871.57 0.00315964
3885.60 0.00382796
3899.62 0.00531306
3906.63 0.00662790
3913.64 0.00867184
3920.66 0.0120604
3927.67 0.0182448
3931.17 0.0234457
3934.68 0.0313640
3938.18 0.0442779
3941.69 0.0674630
3943.44 0.0866980
3945.20 0.115616
3946.95 0.161990
3947.83 0.196489
3948.70 0.243277
3949.58 0.309117
3950.02 0.352483
3950.45 0.405642
3950.89 0.471934
3951.33 0.555623
3951.77 0.663583
3952.21 0.806094
3952.65 0.999963
3953.08 1.27136
3953.52 1.66784
3953.96 2.27733
3954.40 3.27665
3954.62 4.02917
3954.84 5.05473
3955.06 6.48821
3955.27 8.54225
3955.49 11.5400
3955.71 15.8991
3956.05 25.4233
3956.39 31.7157
3956.72 25.3244
3957.06 15.8209
3957.27 11.7168
3957.47 8.82462
3957.88 5.36047
3958.29 3.53371
3958.70 2.48372
3959.11 1.83213
3959.52 1.40481
3960.33 0.898253
3961.15 0.622035
3961.97 0.455930
3963.61 0.274866
3965.24 0.183721
3966.88 0.131670
3968.52 0.0992418
3970.15 0.0778193
3973.43 0.0527383
3976.70 0.0414684
3978.34 0.0411593
3979.97 0.0504088
3980.79 0.0670266
3981.61 0.116737
3982.02 0.185915
3982.43 0.376951
3982.63 0.632224
3982.84 1.30173
3982.94 2.15636
3982.99 2.93394
3983.04 4.22292
3983.09 6.58338
3983.12 8.61736
3983.14 11.5830
3983.17 16.5545
3983.20 24.8305
3983.22 41.0923
3983.23 54.6983
3983.25 73.3409
3983.27 117.705
3983.29 146.538
3983.31 117.746
3983.33 73.3730
3983.36 42.8970
3983.38 27.1746
3983.40 18.1393
3983.43 13.0267
3983.45 9.65456
3983.47 7.50076
3983.52 4.88698
3983.57 3.40550
3983.61 2.52259
3983.70 1.53680
3983.80 1.03164
3983.89 0.744441
3984.08 0.443270
3984.45 0.214456
3984.82 0.130494
3985.57 0.0682651
3986.32 0.0454968
3987.81 0.0281243
3989.30 0.0212208
3992.28 0.0150864
3995.27 0.0120485
4001.24 0.00876137
4007.20 0.00699609
4013.17 0.00608548
4019.14 0.00620429
4025.11 0.0109227
4028.09 0.0317373
4028.84 0.0531485
4029.58 0.113049
4029.96 0.194528
4030.33 0.416942
4030.52 0.711647
4030.70 1.47578
4030.79 2.42453
4030.84 3.29349
4030.89 4.68283
4030.93 7.22995
4030.96 9.28531
4030.98 12.3217
4031.00 17.2969
4031.03 25.2444
4031.05 39.2245
4031.07 65.4160
4031.10 105.158
4031.12 130.881
4031.14 105.161
4031.16 65.4182
4031.18 44.4802
4031.20 31.5101
4031.21 23.1372
4031.23 17.5638
4031.27 10.8470
4031.30 7.38104
4031.34 5.28129
4031.37 3.98884
4031.44 2.49974
4031.51 1.70127
4031.57 1.23703
4031.71 0.735631
4031.99 0.346091
4032.26 0.201510
4032.81 0.0936969
4033.36 0.0547931
4035.55 0.0161904
4039.94 0.00612414
4044.33 0.00410520
4048.72 0.00332165
4057.50 0.00269636
4066.28 0.00254097
4075.06 0.00276783
4083.83 0.00389742
4092.61 0.0106101
4094.81 0.0175825
4097.00 0.0372861
4098.10 0.0644930
4099.20 0.140350
4099.75 0.243465
4100.02 0.344170
4100.29 0.523725
4100.57 0.894201
4100.71 1.24578
4100.84 1.85352
4100.98 3.04091
4101.05 4.12082
4101.12 5.85442
4101.19 8.99546
4101.22 11.5345
4101.25 15.2733
4101.29 21.2673
4101.32 30.8720
4101.36 47.5898
4101.39 78.4265
4101.43 124.916
4101.46 156.810
4101.49 125.011
4101.53 78.3848
4101.56 50.3271
4101.59 34.0154
4101.62 23.8650
4101.65 17.6757
4101.71 10.6148
4101.77 7.02768
4101.83 4.97935
4101.89 3.70635
4102.01 2.27757
4102.14 1.53847
4102.26 1.10800
4102.50 0.652748
4102.75 0.429835
4102.99 0.304432
4103.48 0.176012
4104.45 0.0808350
4105.43 0.0466590
4107.38 0.0218090
4109.33 0.0130025
4117.13 0.00446855
4132.74 0.00266380
4140.54 0.00287781
4148.34 0.00388602
4156.15 0.00878799
4158.10 0.0134792
4160.05 0.0263512
4161.02 0.0439226
4162.00 0.0928201
4162.49 0.159539
4162.97 0.342430
4163.22 0.586589
4163.34 0.821701
4163.46 1.23374
4163.58 2.05646
4163.65 2.81552
4163.71 4.08392
4163.77 6.43507
4163.80 8.47898
4163.83 11.5166
4163.86 16.6651
4163.89 25.5118
4163.92 42.6270
4163.93 57.1686
4163.95 79.5026
4163.97 126.371
4164.00 159.218
4164.02 126.649
4164.04 79.7197
4164.06 53.9487
4164.08 37.5715
4164.10 27.2257
4164.12 20.7523
4164.16 12.7605
4164.19 8.65366
4164.23 6.18186
4164.27 4.66112
4164.34 2.91463
4164.42 1.98184
4164.49 1.43980
4164.64 0.855748
4164.94 0.403775
4165.24 0.235481
4165.83 0.110512
4166.43 0.0655765
4167.62 0.0332865
4168.81 0.0224031
4173.58 0.0179098
4175.97 0.0261039
4178.35 0.0522486
4179.54 0.0889667
4180.14 0.125404
4180.74 0.191321
4181.33 0.329600
4181.63 0.464179
4181.93 0.702814
4182.08 0.898200
4182.23 1.18819
4182.38 1.64510
4182.52 2.42568
4182.67 3.92285
4182.75 5.25670
4182.82 7.35550
4182.90 11.0355
4182.97 18.0369
4183.01 24.3489
4183.05 33.9180
4183.08 49.3302
4183.12 74.4266
4183.16 119.044
