Sb-121(n,tot) ENDF/B-VII.1
282.908 4.65061
282.962 4.54830
283.071 4.45771
283.179 4.41965
283.613 4.37908
284.046 4.38968
284.480 4.45659
284.697 4.53501
284.914 4.67627
285.130 4.94059
285.347 5.47231
285.456 5.94433
285.564 6.68184
285.673 7.90245
285.781 10.0869
285.889 14.4637
285.944 18.4433
285.998 24.9119
286.052 36.2919
286.079 45.4225
286.106 58.5783
286.133 78.2633
286.160 108.962
286.187 158.710
286.215 240.274
286.247 390.846
286.280 498.244
286.296 474.376
286.313 408.202
286.346 262.575
286.374 176.175
286.403 123.344
286.431 90.6494
286.460 69.6130
286.517 45.3896
286.574 32.6811
286.631 25.2270
286.688 20.4833
286.802 14.9962
286.917 12.0441
287.031 10.2614
287.145 9.09474
287.259 8.28484
287.488 7.25386
287.716 6.63882
287.944 6.23745
288.173 5.95814
288.630 5.59954
289.087 5.38218
289.543 5.23770
290.000 5.13526
290.914 5.00038
291.827 4.91682
292.284 4.88755
292.741 4.86811
292.970 4.86634
293.198 4.88247
293.312 4.91190
293.426 4.99214
293.483 5.08822
293.541 5.29749
293.569 5.50526
293.598 5.87091
293.626 6.58106
293.641 7.18359
293.655 8.04309
293.677 9.98506
293.700 11.2713
293.723 9.97463
293.745 8.04005
293.771 6.66565
293.797 5.95677
293.823 5.57263
293.849 5.34754
293.901 5.11187
293.953 4.99846
294.057 4.89627
294.161 4.85180
294.369 4.81202
294.577 4.79262
294.993 4.77009
295.409 4.75458
297.073 4.71096
298.736 4.67866
300.400 4.65158
302.064 4.62708
303.727 4.60361
304.559 4.59241
305.391 4.58380
305.807 4.58373
306.223 4.59616
306.431 4.61882
306.535 4.64224
306.639 4.68433
306.743 4.76935
306.795 4.84767
306.847 4.97757
306.899 5.21480
306.925 5.41355
306.951 5.71337
306.977 6.19200
307.003 7.01083
307.029 8.52431
307.055 11.4452
307.077 15.5873
307.100 18.3299
307.123 15.5682
307.145 11.4454
307.161 9.46275
307.176 8.13714
307.192 7.24039
307.208 6.62830
307.239 5.87880
307.270 5.46556
307.301 5.21537
307.332 5.05440
307.394 4.86687
307.456 4.76674
307.518 4.70778
307.642 4.64624
307.891 4.61022
308.139 4.62976
308.264 4.66348
308.388 4.72552
308.512 4.83990
308.636 5.06308
308.761 5.55202
308.823 6.02986
308.885 6.86068
308.947 8.46262
308.978 9.86965
309.009 12.0692
309.040 15.7651
309.071 22.4740
309.102 36.0438
309.118 47.9427
309.133 65.5686
309.157 104.490
309.180 132.178
309.204 108.893
309.227 71.2916
309.249 47.9396
309.270 34.1213
309.292 25.7238
309.314 20.4215
309.357 14.4151
309.400 11.3184
309.443 9.51423
309.487 8.37340
309.573 7.06218
309.660 6.35884
309.746 5.93540
309.833 5.65813
309.919 5.46580
310.092 5.22041
310.266 5.07349
310.439 4.97712
310.612 4.90964
310.958 4.82206
311.304 4.76796
311.996 4.70443
312.689 4.66757
313.381 4.64272
314.766 4.60957
316.151 4.58697
317.535 4.57103
318.228 4.56710
318.920 4.57246
319.266 4.58719
319.439 4.60361
319.612 4.63450
319.785 4.69998
319.872 4.76306
319.959 4.87237
320.045 5.08602
320.088 5.27793
320.132 5.58805
320.175 6.13745
320.218 7.23147
320.240 8.22984
320.261 9.83193
320.283 12.5509
320.305 17.2712
320.327 24.9070
320.350 29.9942
320.373 24.9084
320.395 17.2725
320.416 12.6841
320.437 9.99632
320.458 8.38254
320.478 7.36644
320.520 6.22954
320.561 5.65387
320.603 5.32433
320.644 5.11993
320.727 4.89001
320.810 4.77044
320.893 4.70040
321.058 4.62542
321.224 4.58764
321.390 4.56552
321.721 4.54081
322.384 4.51726
323.047 4.50322
324.373 4.48100
325.699 4.45909
327.025 4.43450
327.688 4.42070
328.351 4.40619
329.014 4.39351
329.346 4.39124
329.677 4.39863
329.843 4.41095
330.009 4.43568
330.175 4.48511
330.340 4.58872
330.423 4.68264
330.506 4.83135
330.589 5.08034
330.672 5.53036
330.755 6.44459
330.796 7.28400
330.837 8.66208
330.879 11.1276
330.920 16.0479
330.941 20.4865
330.962 27.5561
330.982 39.3346
331.003 59.3032
331.027 94.4258
331.050 119.452
331.074 98.4220
331.097 64.4924
331.111 49.5382
331.125 38.8678
331.154 25.8771
331.182 18.9132
331.210 14.8615
331.239 12.3057
331.267 10.6021
331.324 8.54792
331.381 7.39757
331.437 6.68847
331.551 5.88808
331.664 5.46479
331.778 5.21083
331.891 5.04457
332.005 4.92864
332.232 4.77889
332.459 4.68700
332.912 4.57915
333.366 4.51536
333.820 4.47036
334.728 4.40336
335.182 4.37501
335.636 4.34920
336.090 4.32838
336.543 4.32219
336.770 4.33335
336.997 4.36646
337.224 4.44537
337.451 4.62969
337.565 4.80660
337.678 5.09701
337.792 5.60048
337.905 6.54443
338.019 8.54384
338.075 10.4484
338.132 13.6843
338.189 19.7448
338.217 24.9024
338.245 32.7247
338.274 45.3469
338.302 66.9547
338.316 83.7830
338.331 107.053
338.345 139.577
338.359 184.378
338.384 299.519
338.410 382.272
338.436 313.866
338.461 202.312
338.482 140.043
338.503 100.511
338.523 75.2640
338.544 58.6459
338.585 38.9982
338.627 28.4873
338.668 22.2201
338.709 18.2038
338.792 13.5102
338.875 10.9644
338.957 9.41915
339.040 8.40425
339.123 7.69846
339.288 6.79596
339.453 6.25579
339.619 5.90170
339.784 5.65439
340.115 5.33436
340.446 5.13774
340.776 5.00473
341.107 4.90847
341.769 4.77977
342.099 4.73956
342.430 4.72140
342.761 4.75413
342.926 4.81988
343.091 4.97093
343.174 5.11264
343.257 5.34055
343.340 5.72640
343.422 6.42935
343.505 7.86533
343.546 9.19127
343.588 11.3668
343.629 15.2615
343.670 23.0304
343.691 30.0511
343.712 41.1602
343.732 59.7145
343.753 90.9167
343.765 116.500
343.776 146.263
343.800 186.156
343.824 153.368
343.847 99.7925
343.862 75.9043
343.876 58.9335
343.905 38.3857
343.934 27.4306
343.963 21.0773
343.992 17.0774
344.021 14.4139
344.079 11.2038
344.137 9.40582
344.195 8.29650
344.311 7.04215
344.427 6.37693
344.542 5.97701
344.658 5.71433
344.774 5.53091
345.006 5.29410
345.238 5.14951
345.469 5.05286
345.701 4.98418
346.164 4.89560
346.628 4.85173
346.859 4.85221
346.975 4.86501
347.091 4.89613
347.207 4.96877
347.265 5.03978
347.323 5.16132
347.381 5.39034
347.410 5.58671
347.439 5.88765
347.468 6.38185
347.497 7.25372
347.526 8.95445
347.540 10.4043
347.555 12.4810
347.577 17.1405
347.600 20.2306
347.623 17.1168
347.646 12.4765
347.661 10.2329
347.677 8.73862
347.693 7.73121
347.709 7.04521
347.740 6.20702
347.772 5.74426
347.803 5.46498
347.835 5.28435
347.897 5.07324
347.960 4.95861
348.023 4.88921
348.149 4.81147
348.275 4.76977
348.401 4.74370
348.653 4.71183
349.157 4.67684
349.660 4.65448
350.668 4.62265
351.675 4.59879
352.683 4.57963
353.690 4.56490
354.194 4.56064
354.697 4.56333
354.949 4.57344
355.201 4.60654
355.327 4.65177
355.390 4.69453
355.453 4.76692
355.516 4.90342
355.547 5.02132
355.579 5.20393
355.610 5.50867
355.642 6.06282
355.658 6.52100
355.673 7.18650
355.689 8.18046
355.705 9.66358
355.727 12.7474
355.750 14.7898
355.773 12.7330
355.795 9.66327
355.818 7.69892
355.840 6.59773
355.863 5.95946
355.885 5.56773
355.907 5.31358
355.930 5.14061
355.975 4.92834
356.019 4.80862
356.064 4.73471
356.154 4.65198
356.333 4.58356
356.512 4.55573
356.871 4.53176
357.229 4.52015
357.946 4.50621
358.663 4.49592
361.530 4.46253
362.964 4.44756
364.397 4.43404
365.114 4.42895
365.831 4.42855
366.189 4.43461
366.548 4.45778
366.727 4.49141
366.817 4.52425
366.906 4.58165
366.996 4.69450
367.041 4.79635
367.085 4.96215
367.130 5.25712
367.153 5.49789
367.175 5.85195
367.197 6.39794
367.220 7.28775
367.242 8.82269
367.265 11.5432
367.287 15.8291
367.310 18.6864
367.333 15.8295
367.355 11.5434
367.380 8.61268
367.405 7.05965
367.430 6.19513
367.454 5.68317
367.479 5.35710
367.504 5.13976
367.553 4.87731
367.603 4.73139
367.652 4.64236
367.751 4.54392
367.850 4.49329
367.949 4.46369
368.147 4.43164
368.543 4.40458
368.938 4.39180
369.730 4.37657
370.521 4.36502
373.687 4.32252
376.853 4.27480
380.018 4.21541
383.184 4.13413
384.767 4.07884
386.350 4.00689
387.141 3.96189
387.932 3.90893
388.724 3.84682
389.515 3.77744
389.911 3.74420
390.307 3.71996
390.702 3.72303
391.098 3.80493
391.296 3.91779
391.494 4.13545
391.692 4.56335
391.889 5.45577
391.988 6.26467
392.087 7.54471
392.186 9.68790
392.285 13.5646
392.335 16.7463
392.384 21.4226
392.434 28.6225
392.483 40.3634
392.533 61.1817
392.557 77.9296
392.582 102.140
392.607 138.685
392.631 195.756
392.656 288.759
392.681 442.256
392.710 724.365
392.740 928.495
392.770 762.739
392.799 490.222
392.824 331.472
392.850 233.298
392.875 171.702
392.900 131.532
392.950 84.9004
393.000 60.1827
393.050 45.5572
393.101 36.2211
393.201 25.3567
393.302 19.4680
393.402 15.8976
393.502 13.5508
393.603 11.9153
393.804 9.82270
394.004 8.56798
394.205 7.74481
394.406 7.16988
394.808 6.42764
395.210 5.97494
395.611 5.67237
396.013 5.45669
396.817 5.17021
397.620 4.98814
398.423 4.86123
399.227 4.76667
400.834 4.63174
402.441 4.53473
403.244 4.49369
403.646 4.47477
404.047 4.45787
404.449 4.44691
404.650 4.44800
404.851 4.46139
405.052 4.50833
405.152 4.56409
405.253 4.67311
405.353 4.91048
405.403 5.13963
405.453 5.53171
405.504 6.26821
405.529 6.89599
405.554 7.85251
405.579 9.39074
405.604 12.0313
405.629 16.9021
405.654 26.2943
405.677 40.4138
405.700 50.6655
405.723 42.4293
405.746 28.8129
405.763 21.6879
405.780 16.9785
405.797 13.8648
405.814 11.7504
405.848 9.19430
405.882 7.78592
405.916 6.93301
405.950 6.37791
406.018 5.72211
406.086 5.36062
406.154 5.13898
406.290 4.88826
406.426 4.75404
406.561 4.67189
406.833 4.57695
407.105 4.52307
407.377 4.48743
407.921 4.44070
409.008 4.38400
410.095 4.34432
411.183 4.31198
412.270 4.28634
412.814 4.27925
413.357 4.28668
413.629 4.30933
413.765 4.33475
413.901 4.38243
414.037 4.48241
414.105 4.57739
414.173 4.73914
414.241 5.04686
414.275 5.31526
414.309 5.73535
414.343 6.44664
414.377 7.76921
414.394 8.88366
414.411 10.5488
414.428 13.1082
414.445 17.0247
414.467 24.7302
414.490 29.8384
414.513 24.6944
414.536 17.0241
414.562 11.5828
414.588 8.78613
414.614 7.26901
414.640 6.38006
414.666 5.82196
414.692 5.45115
414.744 5.00695
414.796 4.76178
414.848 4.61302
414.952 4.44865
415.056 4.36398
415.160 4.31418
415.368 4.25940
415.576 4.22991
415.784 4.21088
416.200 4.18573
417.033 4.15200
417.865 4.12366
418.697 4.09604
419.114 4.08236
419.530 4.06966
419.946 4.06133
420.154 4.06260
420.362 4.07447
420.570 4.11560
420.674 4.16461
420.778 4.26070
420.882 4.47086
420.934 4.67463
420.986 5.02483
421.038 5.68670
421.064 6.25434
421.090 7.12446
421.116 8.53523
421.142 10.9851
421.168 15.5799
421.194 24.6409
421.217 37.9261
421.240 47.5598
421.263 39.7871
421.286 26.9660
421.308 18.7323
421.330 13.9548
421.352 11.1066
421.374 9.31741
421.418 7.31312
421.462 6.28416
421.506 5.68642
421.550 5.30922
421.638 4.87378
421.726 4.63850
421.814 4.49540
421.990 4.33370
422.166 4.24626
422.342 4.19160
422.695 4.12578
423.047 4.08557
423.399 4.05663
424.103 4.01356
425.512 3.94770
426.920 3.88796
429.738 3.76269
431.146 3.69579
431.498 3.68146
431.850 3.67490
432.027 3.68211
432.203 3.71663
432.291 3.76664
432.379 3.89124
432.423 4.03091
432.467 4.31371
432.489 4.57303
432.511 4.99425
432.533 5.71658
432.555 6.98621
432.577 9.01500
432.600 10.3589
432.623 9.00326
432.645 6.98140
432.666 5.77055
432.687 5.05551
432.707 4.62538
432.728 4.35398
432.769 4.04960
432.810 3.89375
432.893 3.74670
432.975 3.68048
433.140 3.62005
433.305 3.58998
433.634 3.55337
433.964 3.52543
435.282 3.42218
436.600 3.30840
437.919 3.17788
439.237 3.03370
439.896 2.96622
440.555 2.92551
441.215 2.98557
441.544 3.12949
441.874 3.48299
442.039 3.82703
442.203 4.39408
442.368 5.37851
442.533 7.22709
442.698 11.1457
442.780 14.8944
442.863 21.2987
442.945 33.3862
442.986 43.7821
443.027 59.8032
443.069 86.0259
443.110 132.290
443.130 169.151
443.151 221.311
443.172 296.233
443.192 402.750
443.226 655.272
443.260 834.055
443.294 680.258
443.328 433.983
443.361 276.487
443.394 185.790
443.427 132.137
443.460 98.6527
443.493 76.5608
443.526 61.3896
443.591 42.4749
443.657 31.5819
443.723 24.7530
443.855 16.9487
443.986 12.7907
444.118 10.2948
444.381 7.52891
444.645 6.07628
444.908 5.19804
445.435 4.21449
445.961 3.77404
446.225 3.75666
446.488 4.00210
446.751 4.88521
446.883 5.91572
447.014 7.89518
447.080 9.58394
447.146 12.1318
447.212 16.1786
447.278 23.0559
447.311 28.4194
447.344 35.9279
447.377 46.8567
447.409 63.4897
447.442 90.2367
447.475 136.224
447.492 172.083
447.508 221.390
447.525 290.783
447.541 386.656
447.571 630.617
447.600 804.617
447.630 657.625
447.659 420.391
447.679 307.803
447.698 230.235
447.737 139.783
447.777 93.3980
447.816 67.1588
447.855 50.9439
447.894 40.2807
447.972 27.5828
448.051 20.5572
448.129 16.2537
448.286 11.4215
448.443 8.88742
448.599 7.39306
448.913 5.89825
449.226 5.70077
449.383 6.26107
449.539 7.76360
449.618 9.20525
449.657 10.2198
449.696 11.5093
449.735 13.1750
449.774 15.3516
449.814 18.2440
449.853 22.1561
449.892 27.6095
449.931 35.4323
449.970 47.0911
450.009 65.2596
450.049 95.4886
450.068 118.384
450.088 149.448
450.107 193.018
450.127 255.220
450.146 345.442
450.166 475.059
450.198 784.643
450.230 1012.60
450.262 837.558
450.294 542.459
450.321 373.320
450.347 266.533
450.373 198.174
450.400 153.196
450.452 100.156
450.505 71.6417
450.558 54.6216
450.610 43.6431
450.716 30.7686
450.821 23.7325
450.926 19.4547
451.137 14.7309
451.348 12.3945
451.558 11.2267
451.980 11.0261
452.401 13.9423
452.612 17.6514
452.823 24.7196
453.033 39.3322
453.139 52.7677
453.244 74.6327
453.349 113.034
453.455 187.449
453.507 252.409
453.560 352.325
453.613 511.215
453.665 765.302
453.733 1258.10
453.800 1618.06
453.867 1333.12
453.935 859.439
453.994 576.796
454.052 403.436
454.111 295.519
454.170 225.747
454.287 145.165
454.405 102.646
454.522 77.5655
454.640 61.5138
454.875 42.8022
455.110 32.6123
455.345 26.3870
455.580 22.2651
455.815 19.3707
456.285 15.6218
456.754 13.3322
457.224 11.8024
457.694 10.7127
458.634 9.26517
459.574 8.34141
460.044 7.99179
460.514 7.70387
460.749 7.60043
460.866 7.57611
460.984 7.59712
461.101 7.73140
461.160 7.90070
461.219 8.22649
461.278 8.90023
461.307 9.51103
461.336 10.4811
461.366 12.1287
461.395 15.1306
461.424 21.1751
461.439 26.4489
461.454 34.1469
461.477 52.1250
461.500 65.6896
461.523 55.8930
461.546 38.8414
461.563 30.0277
461.580 24.1116
461.596 20.1211
461.613 17.3654
461.646 13.9684
461.679 12.0542
461.713 10.8699
461.746 10.0884
461.812 9.14155
461.879 8.60131
461.945 8.25742
462.078 7.84467
462.211 7.60135
462.344 7.43590
462.609 7.21248
463.141 6.93288
463.672 6.73599
464.735 6.43639
465.798 6.19593
466.861 5.98298
467.392 5.88163
467.924 5.78447
468.455 5.70445
468.721 5.68859
468.987 5.72471
469.120 5.78800
469.252 5.91531
469.385 6.16843
469.518 6.69314
469.651 7.89899
469.717 9.10992
469.784 11.2507
469.850 15.4480
469.883 19.1574
469.917 25.0085
469.950 34.8566
469.983 52.8654
470.000 67.6877
470.016 89.2669
470.033 121.320
470.049 168.876
470.062 218.115
470.075 275.133
470.100 353.022
470.125 292.079
470.151 190.057
470.176 122.877
470.201 84.3555
470.226 61.6151
470.251 47.4264
470.276 38.0473
470.301 31.6005
470.351 23.5312
470.401 18.8519
470.451 15.8993
470.551 12.4907
470.651 10.6487
470.751 9.52899
470.851 8.78814
470.951 8.26840
471.151 7.59391
471.351 7.18024
471.552 6.90187
471.752 6.70173
472.152 6.43161
472.552 6.25532
473.353 6.03185
474.153 5.88982
474.954 5.79079
475.354 5.75649
475.754 5.74431
475.954 5.76288
476.054 5.78959
476.154 5.84294
476.255 5.95710
476.305 6.06450
476.355 6.24396
476.405 6.57302
476.430 6.84751
476.455 7.25956
476.480 7.91212
476.505 9.01465
476.530 11.0144
476.555 14.7956
476.577 20.2904
476.600 23.9494
476.623 20.2621
476.646 14.7695
476.665 11.6690
476.684 9.76907
476.703 8.59109
476.722 7.83430
476.761 6.96261
476.799 6.50980
476.837 6.24563
476.876 6.07920
476.952 5.88782
477.029 5.78514
477.106 5.72258
477.259 5.65072
477.566 5.58170
477.873 5.54258
478.486 5.48785
479.100 5.44322
479.713 5.40296
480.020 5.38481
480.327 5.37014
480.634 5.36620
480.787 5.37580
480.941 5.40633
481.094 5.49173
481.171 5.58556
481.247 5.76086
481.324 6.12425
481.363 6.46193
481.401 7.01662
481.439 8.00774
481.478 9.96929
481.497 11.7238
481.516 14.4659
481.535 18.9713
481.554 26.3907
481.577 40.1510
481.600 50.1902
481.623 42.2920
481.646 29.1433
481.661 22.9137
481.676 18.5964
481.706 13.4652
481.736 10.7901
481.766 9.25494
481.795 8.29981
481.825 7.66628
481.885 6.90319
481.945 6.47603
482.005 6.21085
482.124 5.90834
482.244 5.74486
482.363 5.64417
482.603 5.52729
482.842 5.46066
483.081 5.41645
483.559 5.35829
484.516 5.28733
485.472 5.23715
487.385 5.15691
489.298 5.08604
491.211 5.01541
492.168 4.97745
493.124 4.93556
494.081 4.88757
494.559 4.86122
495.037 4.83567
495.276 4.82583
495.516 4.82220
495.755 4.83360
495.994 4.88341
496.113 4.94118
496.233 5.04487
496.353 5.23752
496.472 5.61970
496.592 6.46997
496.651 7.30760
496.711 8.76317
496.771 11.5628
496.801 13.9985
496.831 17.7804
496.861 24.0134
496.891 35.0768
496.920 56.4712
496.935 74.4577
496.950 100.207
496.963 128.977
496.975 162.290
497.000 207.808
497.025 172.223
497.050 112.625
497.073 75.8164
497.095 53.6740
497.118 40.1522
497.141 31.5071
497.186 21.6556
497.231 16.5159
497.277 13.5052
497.322 11.5872
497.413 9.36248
497.504 8.15558
497.595 7.42110
497.685 6.93658
497.776 6.59785
497.958 6.16146
498.139 5.89782
498.321 5.72423
498.502 5.60335
498.865 5.45408
499.228 5.39340
499.410 5.41153
499.501 5.44867
499.591 5.52654
499.682 5.69489
499.728 5.85271
499.773 6.11328
499.818 6.58313
499.864 7.53867
499.886 8.42007
499.909 9.86154
499.932 12.3575
499.954 16.7730
499.977 23.7311
500.000 28.3390
500.023 23.6930
500.046 16.7616
500.060 13.7549
500.074 11.6346
500.101 9.08901
500.129 7.74718
500.157 6.97764
500.185 6.49819
500.212 6.18209
500.268 5.80591
500.324 5.59817
500.379 5.47122
500.490 5.32822
500.601 5.25148
500.712 5.20382
500.934 5.14656
501.379 5.08628
501.823 5.04967
502.712 4.99961
503.600 4.96285
504.489 4.93333
505.377 4.91056
505.822 4.90414
506.266 4.90916
506.488 4.92614
506.710 4.98076
506.821 5.05434
506.877 5.12320
506.932 5.23839
506.988 5.45181
507.016 5.63272
507.044 5.90747
507.071 6.35384
507.099 7.12972
507.127 8.61145
507.141 9.84920
507.155 11.5927
507.177 15.6413
507.200 18.3236
507.223 15.6235
507.246 11.5932
507.273 8.65512
507.300 7.18009
507.327 6.39360
507.354 5.93803
507.381 5.65339
507.408 5.46611
507.462 5.24277
507.516 5.11988
507.570 5.04533
507.678 4.96266
507.894 4.89380
508.110 4.86442
508.542 4.83589
508.975 4.81910
509.839 4.79429
510.704 4.77301
514.162 4.69432
517.620 4.61405
521.078 4.52467
524.537 4.41725
527.995 4.27529
529.724 4.18047
530.588 4.12317
531.453 4.05658
532.318 3.97836
532.750 3.93529
533.182 3.89343
533.614 3.86877
533.830 3.88138
534.047 3.94543
534.263 4.15585
534.371 4.40540
534.479 4.89585
534.587 5.97281
534.641 7.01960
534.695 8.82016
534.749 12.2299
534.776 15.1453
534.803 19.6022
534.830 26.7965
534.857 39.2002
534.871 48.8492
534.884 62.2025
534.898 80.8816
534.911 106.855
534.923 137.973
534.936 174.014
534.960 223.295
534.972 213.462
534.985 184.782
535.009 120.308
535.024 91.3032
535.039 70.6546
535.069 45.5964
535.100 32.1964
535.130 24.3809
535.160 19.4661
535.190 16.1827
535.251 12.2029
535.311 9.96464
535.371 8.57309
535.492 6.98710
535.613 6.13650
535.734 5.61800
535.975 5.02787
536.217 4.70321
536.459 4.49585
536.942 4.23732
537.425 4.07127
537.908 3.94690
538.875 3.76811
539.358 3.71788
539.841 3.72076
540.324 3.83894
540.807 4.23820
541.049 4.67302
541.291 5.43223
541.532 6.81330
541.774 9.50791
541.895 11.8368
542.015 15.3959
542.136 21.1173
542.257 30.9581
542.378 49.5498
542.438 65.4662
542.499 89.7967
542.559 129.060
542.619 196.713
542.680 322.029
542.710 423.661
542.740 564.270
542.795 930.009
542.850 1198.93
542.905 989.871
542.960 639.443
543.024 379.624
543.088 243.685
543.152 168.965
543.216 124.581
543.280 96.2846
543.344 77.2505
543.472 53.9854
543.600 40.7968
543.728 32.5730
543.984 23.1822
544.241 18.1532
544.497 15.1063
544.753 13.0978
545.009 11.6908
545.521 9.87161
546.033 8.76199
546.545 8.02116
547.057 7.49411
548.082 6.79602
549.106 6.35601
549.618 6.19495
550.130 6.07127
550.386 6.03382
550.642 6.04600
550.771 6.11046
550.835 6.18307
550.899 6.31518
550.963 6.57527
550.995 6.80466
551.027 7.16520
551.059 7.77063
551.091 8.88005
551.107 9.79887
551.123 11.1478
551.139 13.1752
551.155 16.2206
551.177 22.4827
551.200 26.6309
551.223 22.4456
551.246 16.2040
551.260 13.4054
551.274 11.4718
551.303 9.17817
551.332 7.98865
551.360 7.31293
551.389 6.89413
551.418 6.61853
551.475 6.28983
551.532 6.10650
551.590 5.99242
551.704 5.85874
551.819 5.78139
551.934 5.72859
552.163 5.65502
552.622 5.55341
553.080 5.47171
553.998 5.32703
554.915 5.18904
555.833 5.04795
556.292 4.97742
556.750 4.91717
556.980 4.90074
557.209 4.90841
557.438 4.97013
557.668 5.16303
557.782 5.36832
557.897 5.72242
558.012 6.35966
558.126 7.58864
558.241 10.2456
558.298 12.8066
558.356 17.1676
558.413 25.3331
558.442 32.2562
558.470 42.6973
558.499 59.3871
558.528 87.5337
558.542 109.210
558.556 138.563
558.571 178.890
558.585 233.910
558.613 383.465
558.640 493.453
558.668 408.052
558.695 264.637
558.713 195.476
558.732 147.698
558.769 91.8216
558.805 63.0453
558.842 46.6607
558.879 36.5197
558.916 29.8186
558.989 21.7868
559.063 17.3034
559.137 14.5321
559.284 11.3916
559.431 9.71542
559.578 8.70002
559.725 8.02863
559.872 7.55599
560.166 6.93969
560.461 6.55796
560.755 6.29837
561.049 6.10963
561.638 5.85051
562.226 5.68302
562.521 5.63375
562.668 5.62848
562.815 5.65478
562.962 5.76153
563.036 5.88918
563.109 6.13418
563.183 6.64966
563.220 7.12926
563.256 7.91469
563.293 9.30772
563.330 12.0347
563.348 14.4298
563.367 18.1338
563.385 24.0603
563.403 33.5607
563.427 52.1033
563.450 65.8031
563.473 55.3958
563.497 37.7745
563.513 29.0560
563.529 23.0766
563.545 18.9921
563.561 16.1594
563.593 12.6108
563.625 10.6037
563.657 9.35858
563.688 8.53796
563.752 7.54880
563.816 6.99399
563.880 6.64788
564.008 6.24880
564.136 6.02944
564.264 5.89148
564.519 5.72615
564.775 5.62781
565.030 5.56012
565.541 5.46797
566.564 5.35385
567.586 5.27664
569.631 5.16592
571.675 5.08235
573.720 5.01175
575.765 4.94681
576.787 4.91437
577.810 4.88083
578.321 4.86461
578.832 4.85598
579.087 4.86699
579.215 4.88642
579.343 4.93035
579.471 5.03659
579.535 5.14619
579.599 5.34324
579.663 5.73560
579.695 6.08829
579.726 6.64973
579.758 7.61288
579.790 9.40720
579.806 10.9196
579.822 13.1484
579.838 16.5559
579.854 21.7070
579.877 32.7656
579.900 40.8621
579.923 34.5463
579.946 23.9940
579.973 16.0202
580.001 11.9090
580.028 9.67640
580.056 8.36074
580.083 7.52743
580.110 6.96783
580.165 6.28684
580.220 5.90093
580.275 5.66047
580.384 5.38492
580.494 5.23636
580.603 5.14539
580.822 5.04116
581.041 4.98325
581.260 4.94597
581.698 4.89904
582.574 4.84580
583.450 4.81040
584.326 4.78186
585.202 4.75896
585.641 4.75227
586.079 4.75768
586.298 4.77605
586.517 4.83543
586.626 4.91550
586.736 5.11556
586.790 5.34697
586.845 5.83925
586.872 6.31947
586.900 7.15423
586.927 8.73364
586.941 10.0447
586.955 11.8820
586.977 16.2038
587.000 19.0684
587.023 16.1830
587.046 11.8802
587.069 9.06630
587.092 7.51176
587.115 6.62501
587.139 6.08876
587.185 5.50797
587.232 5.22163
587.325 4.96153
587.418 4.85027
587.604 4.75698
587.790 4.71749
588.162 4.68012
588.534 4.65875
589.278 4.62719
590.022 4.59897
591.510 4.54123
592.999 4.47621
594.487 4.39857
595.975 4.30026
596.720 4.23993
597.092 4.20725
597.464 4.17563
597.836 4.15583
598.022 4.16245
598.208 4.20239
598.394 4.33533
598.487 4.49192
598.580 4.79688
598.673 5.45535
598.719 6.08574
598.766 7.15254
598.812 9.12085
598.836 10.7710
598.859 13.2258
598.882 17.0853
598.905 23.4343
598.929 34.5736
598.952 54.4917
598.964 69.8314
598.976 87.6239
599.000 111.964
599.024 93.1489
599.048 61.5714
599.072 40.6687
599.096 28.6809
599.120 21.6000
599.143 17.1786
599.167 14.2528
599.191 12.2401
599.239 9.71676
599.286 8.24952
599.334 7.32109
599.429 6.24305
599.525 5.65613
599.620 5.29507
599.810 4.88050
600.001 4.64955
600.192 4.49999
600.573 4.30851
601.335 4.07526
602.097 3.90010
602.478 3.82588
602.860 3.77173
603.241 3.76824
603.622 3.90312
603.812 4.09423
604.003 4.46350
604.194 5.18552
604.384 6.67578
604.575 10.1027
604.670 13.5538
604.765 19.6575
604.813 24.5679
604.861 31.6255
604.908 42.2298
604.956 58.9143
605.004 87.0227
605.051 138.177
605.075 180.126
605.099 240.978
605.123 330.955
605.146 463.789
605.183 765.614
605.220 987.718
605.257 816.738
605.294 528.776
605.324 364.928
605.354 260.795
605.384 194.238
605.414 150.322
605.474 98.4275
605.534 70.4698
605.594 53.7369
605.655 42.9537
605.775 30.2780
605.895 23.3287
606.015 19.0747
606.135 16.2558
606.256 14.2771
606.496 11.7221
606.737 10.1720
606.977 9.14420
607.217 8.41904
607.698 7.46979
608.179 6.87870
608.660 6.47450
609.141 6.17843
610.103 5.76415
610.584 5.60873
611.065 5.47658
611.546 5.37426
611.786 5.34846
612.026 5.36944
612.267 5.52201
612.387 5.72908
612.507 6.15765
612.628 7.13221
612.688 8.09871
612.748 9.78459
612.808 13.0188
612.838 15.8290
612.868 20.1597
612.898 27.2754
612.928 39.7387
612.958 63.5601
612.973 83.3186
612.988 111.304
613.014 180.811
613.040 232.117
613.066 192.709
613.092 126.171
613.108 95.1672
613.125 73.3818
613.158 47.3714
613.191 33.6898
613.225 25.7919
613.258 20.8574
613.291 17.5746
613.357 13.6133
613.424 11.3860
613.490 10.0037
613.623 8.42495
613.756 7.57532
613.888 7.05625
614.021 6.70977
614.154 6.46330
614.419 6.13647
614.685 5.92881
615.215 5.67510
615.746 5.52015
616.277 5.41106
617.339 5.25835
618.401 5.14782
