Ca-40(n,g) ENDF/B-VII.1
46250.7 0.513035
46251.2 0.206538
46252.1 0.0675063
46253.9 0.0195765
46257.6 0.00535079
46264.9 0.00147345
46279.6 0.000460943
46308.9 0.000202375
46367.4 0.000136831
46484.6 0.000120028
46719.0 0.000115210
47187.7 0.000112892
48125.1 0.000110416
50000.0 0.000108055
51283.9 0.000115535
51925.8 0.000155417
52246.8 0.000318594
52407.3 0.000963702
52447.4 0.00162218
52487.5 0.00346409
52507.6 0.00597294
52527.7 0.0128403
52537.7 0.0219375
52542.7 0.0306543
52547.7 0.0457927
52552.7 0.0757455
52555.3 0.103065
52557.8 0.147912
52560.3 0.229671
52561.5 0.298265
52562.8 0.400636
52564.0 0.564857
52565.3 0.842264
52566.5 1.35041
52567.8 2.32494
52568.9 3.72017
52570.0 4.65030
52571.1 3.71991
52572.2 2.32477
52573.5 1.35589
52574.7 0.851089
52575.9 0.573272
52577.2 0.408881
52578.4 0.304982
52579.6 0.235634
52582.1 0.152233
52584.5 0.106158
52587.0 0.0781485
52591.9 0.0473497
52596.8 0.0317176
52601.8 0.0227226
52611.6 0.0133117
52631.3 0.00619539
52651.0 0.00359430
52690.3 0.00168239
52729.7 0.000998386
52887.2 0.000326975
53202.1 0.000155643
53831.9 0.000111357
55091.6 9.82632E-05
57611.0 9.14927E-05
60130.5 8.75025E-05
61390.2 8.59457E-05
62020.0 8.56354E-05
62334.9 8.71143E-05
62492.4 9.43352E-05
62571.1 0.000123821
62610.5 0.000241664
62630.2 0.000709119
62640.0 0.00254629
62644.9 0.00963812
62647.4 0.0360526
62648.6 0.127701
62649.2 0.410214
62649.6 1.09623
62649.7 2.19970
62649.9 5.64975
62650.0 11.3001
62650.1 5.64978
62650.3 1.98004
62650.5 0.904653
62650.9 0.322959
62651.6 0.0989425
62653.0 0.0275155
62655.8 0.00731293
62661.5 0.00193999
62672.9 0.000554076
62695.6 0.000202540
62741.1 0.000113900
62832.0 9.15519E-05
63013.8 8.57750E-05
63377.5 8.39983E-05
64104.9 8.29983E-05
64832.3 8.28761E-05
65195.9 8.52120E-05
65377.8 9.58381E-05
65468.7 0.000138860
65514.2 0.000310130
65536.9 0.000985800
65548.3 0.00361527
65553.9 0.0135411
65556.8 0.0489205
65558.2 0.161590
65558.9 0.453402
65559.3 1.01129
65559.6 3.11738
65559.9 6.22382
65560.2 3.10620
65560.5 1.19248
65560.8 0.574761
65561.4 0.214224
65562.6 0.0670840
65565.0 0.0188177
65569.7 0.00504784
65579.3 0.00135879
65598.4 0.000405312
65636.6 0.000162869
65713.0 0.000101659
65865.8 8.61541E-05
66171.4 8.20244E-05
66782.5 8.05362E-05
68004.9 7.93517E-05
70449.6 7.78037E-05
75339.1 7.68142E-05
80228.5 8.17529E-05
82673.3 9.28050E-05
83895.6 0.000109065
84506.8 0.000137404
84812.4 0.000217529
84965.2 0.000511095
85041.6 0.00163859
85060.7 0.00277179
85079.8 0.00588540
85089.3 0.0100314
85098.9 0.0209921
85103.7 0.0348994
85108.4 0.0689219
85110.8 0.108205
85113.2 0.191925
85114.4 0.274849
85115.6 0.419302
85116.8 0.696412
85117.4 0.931984
85118.0 1.26652
85118.9 2.02431
85119.9 2.53302
85120.9 2.02424
85121.8 1.26647
85122.6 0.847769
85123.4 0.588793
85124.2 0.425881
85124.9 0.319637
85126.5 0.196790
85128.1 0.132334
85131.2 0.0709580
85134.3 0.0440823
85140.6 0.0217044
85146.8 0.0129007
85159.3 0.00610206
85171.8 0.00357637
85221.8 0.00102665
85321.7 0.000363015
85521.5 0.000200351
85921.3 0.000178238
86321.0 0.000201896
86720.7 0.000250031
87120.5 0.000338414
87520.2 0.000518288
87720.0 0.000686491
87919.9 0.000971824
88119.8 0.00151663
88219.7 0.00201045
88269.7 0.00242345
88294.6 0.00295351
88307.1 0.00436008
88313.4 0.00935526
88316.5 0.0271620
88318.1 0.0849645
88318.8 0.240254
88319.6 1.91206
88319.9 3.82149
88320.2 1.91208
88321.0 0.240283
88321.7 0.0850048
88323.3 0.0272300
88326.4 0.00948178
88332.7 0.00460860
88345.1 0.00344078
88370.1 0.00340267
88420.0 0.00406114
88470.0 0.00507672
88519.9 0.00656001
88569.8 0.00881552
88619.8 0.0124654
88669.7 0.0189239
88694.7 0.0244304
88707.1 0.0294601
88713.4 0.0380168
88716.5 0.0630970
88718.1 0.141810
88718.8 0.351629
88719.2 0.762567
88719.6 2.49916
88719.9 4.96756
88720.2 2.49937
88720.9 0.409874
88721.6 0.166200
88723.0 0.0730376
88725.7 0.0445037
88731.3 0.0383777
88742.4 0.0411626
88764.7 0.0534735
88827.7 0.109257
88839.9 0.118281
88869.9 0.128925
88899.9 0.122427
88915.1 0.111120
88972.1 0.0568263
89015.2 0.0333061
89058.3 0.0211590
89101.3 0.0144675
89144.4 0.0104723
89187.5 0.00791858
89230.6 0.00619461
89316.7 0.00409072
89402.9 0.00290758
89489.0 0.00217826
89661.4 0.00136410
89833.7 0.000944338
90006.0 0.000700124
90350.6 0.000441924
90695.2 0.000315491
91039.8 0.000244390
91729.1 0.000171618
92418.3 0.000137204
93107.6 0.000118443
94486.1 0.000100281
97243.0 9.08440E-05
98621.5 9.37534E-05
100000 0.000118294
100646 0.000213233
100807 0.000309892
100968 0.000580102
101049 0.000948100
101130 0.00195546
101170 0.00329255
101190 0.00457354
101210 0.00679052
101231 0.0111881
101241 0.0152003
101251 0.0217374
101261 0.0337052
101266 0.0438136
101271 0.0587142
101276 0.0828970
101281 0.123218
101286 0.196675
101291 0.336581
101296 0.539267
101300 0.674672
101305 0.539182
101309 0.336524
101314 0.194677
101319 0.122160
101324 0.0822973
101329 0.0587197
101334 0.0438201
101339 0.0338756
101349 0.0219151
101359 0.0153065
101369 0.0112886
101389 0.00686980
101409 0.00462661
101429 0.00333564
101469 0.00198481
101509 0.00132975
101549 0.000963466
101629 0.000589872
101789 0.000315316
101949 0.000217267
102269 0.000146465
102589 0.000121718
103229 0.000104615
103870 9.94297E-05
106430 9.97481E-05
111551 0.000122039
116672 0.000175523
119233 0.000231354
120513 0.000282543
121153 0.000350312
121473 0.000528942
121553 0.000698446
121633 0.00115969
121673 0.00177417
121713 0.00340959
121733 0.00550309
121753 0.0107194
121763 0.0168530
121768 0.0221419
121773 0.0303644
121778 0.0440631
121783 0.0690212
121785 0.0896238
121788 0.119804
121790 0.165048
121793 0.232794
121797 0.372805
121800 0.462060
121804 0.368640
121807 0.229540
121811 0.135697
121815 0.0867289
121819 0.0592054
121823 0.0426674
121826 0.0320977
121830 0.0249840
121838 0.0163558
121845 0.0115491
121853 0.00861066
121868 0.00536270
121899 0.00275053
121929 0.00174843
121990 0.000990477
122051 0.000714701
122172 0.000516094
122294 0.000449741
122780 0.000409174
123754 0.000471207
124727 0.000581150
125213 0.000655947
125457 0.000702533
125578 0.000739829
125639 0.000807635
125669 0.00103403
125685 0.00189804
125692 0.00518832
125696 0.0171894
125698 0.0572120
125699 0.183655
125700 1.77202
125700 3.54334
125700 1.77203
125701 0.183660
125702 0.0626256
125704 0.0180211
125708 0.00542596
125715 0.00196683
125730 0.00106281
125760 0.000836612
125819 0.000790865
125938 0.000802909
126175 0.000857372
126650 0.000994894
127125 0.00117174
127362 0.00128149
127481 0.00135311
127541 0.00143518
127570 0.00165467
127585 0.00246353
127592 0.00557157
127596 0.0172313
127598 0.0612225
127599 0.195273
127599 0.612311
127600 3.44396
127600 6.86832
127600 3.42566
127601 0.358960
127601 0.122398
127603 0.0369279
127605 0.0106713
127610 0.00377068
127620 0.00200788
127640 0.00157234
127680 0.00148198
127760 0.00150054
127919 0.00159443
128238 0.00182709
128875 0.00247059
129513 0.00347142
130150 0.00503301
130975 0.00798087
131800 0.00989110
132149 0.00948294
132324 0.00917929
132411 0.00961627
132454 0.0122184
132476 0.0220406
132487 0.0540297
132490 0.0817951
132493 0.140978
132495 0.307940
132497 0.535417
132498 1.01774
132499 1.60780
132500 2.02204
132501 1.60776
132502 1.01257
132503 0.641909
132504 0.433144
132506 0.222187
132509 0.0925967
132513 0.0525841
132517 0.0354368
132532 0.0159621
132561 0.0101686
132621 0.00840497
132739 0.00754856
132976 0.00654144
133450 0.00492231
134072 0.00341214
134694 0.00244070
135316 0.00181221
135937 0.00139355
137181 0.000900091
138425 0.000638281
139668 0.000487136
140912 0.000396512
142156 0.000347356
142777 0.000344664
143088 0.000377374
143244 0.000510593
143321 0.00103134
143360 0.00306118
143380 0.0107419
143389 0.0382992
143394 0.129352
143397 0.367535
143398 0.823371
143399 1.40434
143399 2.65237
143400 4.42953
143400 5.30443
143401 4.05342
143401 2.65234
143402 1.40434
143402 0.893526
143403 0.412645
143405 0.148998
143410 0.0465501
143418 0.0132775
143436 0.00374604
143470 0.00121674
143539 0.000564457
143677 0.000404519
143954 0.000383091
144507 0.000482277
144783 0.000633104
144921 0.000777640
145059 0.00102542
145198 0.00149921
145267 0.00191509
145336 0.00257282
145405 0.00369514
145474 0.00581488
145509 0.00763358
145543 0.0103871
145578 0.0147060
145612 0.0215261
145656 0.0343953
145700 0.0429923
145744 0.0343568
145788 0.0214982
145834 0.0129987
145880 0.00839247
145927 0.00579161
145973 0.00423060
146019 0.00323012
146065 0.00255796
146157 0.00174122
146250 0.00128581
146342 0.00100706
146526 0.000698313
146711 0.000539980
146895 0.000448061
147265 0.000350543
148003 0.000274966
148741 0.000247319
150218 0.000237724
150956 0.000274095
151325 0.000423562
151417 0.000575403
151509 0.000998118
151556 0.00157176
151602 0.00312623
151625 0.00516947
151648 0.0104153
151659 0.0169225
151665 0.0227712
151671 0.0320575
151677 0.0487254
151682 0.0812808
151685 0.111214
151688 0.159457
151691 0.241311
151694 0.376719
151697 0.604776
151700 0.749568
151703 0.596917
151706 0.376690
151709 0.227151
151713 0.145478
151716 0.0993356
151719 0.0722276
151722 0.0542045
151725 0.0420834
151732 0.0275647
151738 0.0193268
151744 0.0143653
151757 0.00882224
151782 0.00435969
151808 0.00264984
151858 0.00134789
151909 0.000870201
152011 0.000518572
152112 0.000393104
152315 0.000302943
152518 0.000272051
153329 0.000248466
154953 0.000266503
156576 0.000308927
157387 0.000342155
157793 0.000370383
157996 0.000418199
158097 0.000571076
158148 0.00114731
158174 0.00333025
158186 0.0112133
158193 0.0364969
158196 0.105571
158197 0.243458
158198 0.427354
158199 0.828262
158200 1.65616
158201 0.828252
158202 0.462501
158203 0.277145
158204 0.126529
158207 0.0467262
158212 0.0144461
158223 0.00429808
158245 0.00141655
158288 0.000650634
158376 0.000457529
158550 0.000418308
158899 0.000430803
159597 0.000496364
160295 0.000656892
160470 0.000775002
160644 0.00107504
160731 0.00147061
160819 0.00254768
160862 0.00398773
160906 0.00784514
160928 0.0128254
160939 0.0174858
160949 0.0253969
160960 0.0404224
160966 0.0537103
160971 0.0742902
160977 0.109993
160982 0.175952
160985 0.234531
160988 0.320368
160990 0.454091
160993 0.663592
160997 1.06394
161000 1.33184
161004 1.06384
161007 0.663542
161011 0.392209
161015 0.247832
161018 0.167768
161022 0.120145
161026 0.0899353
161030 0.0697180
161037 0.0453386
161045 0.0318355
161053 0.0236131
161068 0.0145582
161098 0.00730692
161129 0.00453445
161189 0.00244184
161250 0.00168149
161372 0.00113434
161493 0.000951351
161737 0.000846469
161980 0.000841088
162466 0.000913604
162952 0.00103899
163438 0.00121132
163925 0.00144614
164411 0.00180495
164654 0.00222415
164776 0.00322792
164837 0.00669072
164852 0.0100533
164867 0.0189939
164875 0.0304314
164882 0.0589064
164886 0.0923507
164890 0.165891
164892 0.240267
164894 0.375311
164895 0.648284
164896 0.874232
164897 1.21620
164899 1.93624
164900 2.43029
164901 1.93619
164903 1.21616
164904 0.816290
164905 0.555245
164908 0.293594
164910 0.178435
164912 0.119353
164917 0.0642432
164922 0.0403975
164932 0.0208061
164941 0.0131633
164960 0.00731681
164980 0.00516807
165056 0.00306952
165210 0.00268253
165517 0.00297025
166131 0.00420196
166439 0.00513873
166746 0.00638827
167053 0.00806274
167360 0.0102833
167980 0.0163945
168600 0.0204002
169220 0.0162378
169840 0.0101310
170400 0.00653072
170959 0.00440480
171519 0.00312579
172079 0.00231949
173198 0.00141796
174317 0.000960611
175437 0.000700734
176556 0.000542286
177676 0.000452891
178235 0.000480281
178515 0.000726139
178655 0.00172640
178690 0.00272562
178725 0.00542664
178742 0.00894321
178760 0.0179191
178769 0.0288802
178777 0.0537562
178782 0.0805225
178786 0.130793
178788 0.175643
178791 0.245426
178793 0.358372
178795 0.533607
178797 0.853169
178800 1.06740
178803 0.853126
178805 0.533577
178807 0.385643
178809 0.280195
178811 0.209685
178812 0.163722
178816 0.105373
178819 0.0729429
178826 0.0406053
178833 0.0257835
178847 0.0130357
178861 0.00794054
178889 0.00393275
178918 0.00242639
178974 0.00129852
179030 0.000888230
179255 0.000472599
179704 0.000348629
180603 0.000289134
182400 0.000237454
184197 0.000221078
185096 0.000272932
185546 0.000518738
185770 0.00149410
185826 0.00248122
185883 0.00519864
185911 0.00883861
185939 0.0185311
185953 0.0309868
185967 0.0617089
185974 0.0975881
185981 0.175897
185984 0.254464
185988 0.395908
185990 0.515261
185991 0.678570
185993 0.934833
185995 1.29993
185997 2.07496
186000 2.59959
186003 2.07483
186005 1.29736
186007 0.934818
186009 0.690240
186012 0.407164
186015 0.263497
186019 0.182963
186026 0.101301
186033 0.0643510
186046 0.0323395
186060 0.0194727
186087 0.00929002
186115 0.00547171
186169 0.00260549
186224 0.00156602
186443 0.000531301
186880 0.000262247
187755 0.000188988
189504 0.000164024
191253 0.000156947
193003 0.000155385
194752 0.000157676
196501 0.000163582
198251 0.000173453
200000 0.000188165
201457 0.000205232
202913 0.000228269
204370 0.000259742
205826 0.000303838
207283 0.000368356
208740 0.000471281
209468 0.000553465
210196 0.000693708
210560 0.000829193
210925 0.00112990
211107 0.00148831
211198 0.00181767
211289 0.00237551
211380 0.00344931
211425 0.00440612
211471 0.00595213
211516 0.00868245
211562 0.0141406
211585 0.0191240
211607 0.0271456
211630 0.0408981
211653 0.0648382
211676 0.103257
211700 0.128838
211724 0.103225
211747 0.0648265
211764 0.0460094
211781 0.0335690
211797 0.0252846
211814 0.0196349
211847 0.0127973
211880 0.00904849
211913 0.00680096
211947 0.00535756
212013 0.00368904
212079 0.00280405
212146 0.00228480
212279 0.00173883
212544 0.00134981
212810 0.00124629
213653 0.00134969
214074 0.00159467
214285 0.00221365
214391 0.00439345
214417 0.00653558
214443 0.0122627
214456 0.0197032
214470 0.0383590
214476 0.0608591
214483 0.111902
214486 0.165458
214489 0.267159
214493 0.488546
214494 0.692018
214496 1.03410
214498 1.63850
214500 2.06523
214502 1.63843
214504 1.03156
214506 0.646477
214508 0.432948
214512 0.221741
214516 0.132496
214520 0.0877266
214528 0.0466842
214535 0.0291741
214551 0.0149240
214567 0.00940460
214629 0.00365559
214754 0.00213332
215003 0.00179608
215502 0.00181259
216500 0.00189472
218345 0.00154847
220190 0.00110131
220985 0.00109643
221184 0.00119720
221382 0.00151090
221482 0.00193888
221532 0.00235115
221581 0.00306974
221631 0.00449935
221656 0.00581492
221681 0.00799305
221705 0.0120178
221718 0.0154097
221730 0.0205766
221743 0.0289420
221755 0.0435544
221767 0.0714278
221774 0.0947552
221780 0.127956
221790 0.204114
221800 0.254850
221810 0.204087
221820 0.127943
221828 0.0870961
221836 0.0615370
221844 0.0451913
221852 0.0343940
221868 0.0217475
221884 0.0150305
221899 0.0110855
221915 0.00858723
221947 0.00573651
221978 0.00424007
222010 0.00337019
222073 0.00246362
222137 0.00204816
222200 0.00185345
222326 0.00180050
222453 0.00209988
222579 0.00301206
222642 0.00402256
222706 0.00596438
222737 0.00764537
222769 0.0102201
222800 0.0143062
222832 0.0208519
222871 0.0329049
222910 0.0411436
222949 0.0337005
222988 0.0230121
223015 0.0193001
223041 0.0206277
223055 0.0257650
223068 0.0405840
223075 0.0586928
223081 0.0975759
223085 0.137403
223088 0.205956
223091 0.338068
223093 0.453753
223095 0.613282
223097 0.982123
223100 1.21929
223103 0.981806
223105 0.611568
223108 0.366830
223111 0.232351
223114 0.158203
223117 0.115472
223122 0.0689833
223128 0.0463523
223140 0.0259512
223151 0.0172555
223174 0.00996846
223197 0.00696072
223220 0.00534968
223242 0.00435913
223288 0.00319973
223379 0.00211952
223471 0.00161312
223653 0.00114172
223836 0.000926996
224201 0.000732066
224566 0.000642796
226028 0.000518718
226758 0.000500996
227489 0.000504429
227854 0.000521994
228219 0.000572115
228402 0.000631725
228585 0.000759883
228676 0.000885645
228767 0.00110547
228859 0.00152585
228950 0.00238404
229025 0.00356874
229100 0.00436969
229175 0.00356451
229250 0.00238300
229332 0.00158988
229414 0.00117344
229496 0.000944507
229578 0.000809243
229742 0.000667323
229906 0.000599936
230234 0.000542529
230562 0.000521920
231218 0.000514080
231874 0.000522787
233185 0.000571421
233841 0.000660877
234169 0.000941512
234333 0.00200096
234415 0.00604698
234456 0.0209336
234466 0.0352078
234477 0.0713909
234482 0.115216
234487 0.215879
234489 0.325930
234492 0.530622
234495 1.01185
234496 1.49604
234497 2.26419
234499 3.59837
234500 4.52904
234502 3.59829
234503 2.26415
234505 1.20480
234507 0.717540
234509 0.457862
234511 0.320338
234515 0.178139
234519 0.112836
234526 0.0568401
234534 0.0344203
234565 0.00987626
234627 0.00303549
234752 0.00122938
235000 0.000774502
235437 0.000681331
235874 0.000678198
236748 0.000710447
238495 0.000808174
240242 0.000929226
241116 0.00104766
241553 0.00134242
241771 0.00238529
241826 0.00339973
241881 0.00608965
241908 0.00951526
241935 0.0179832
241949 0.0278922
241962 0.0492658
241969 0.0709581
241976 0.109299
241983 0.185026
241986 0.250567
241990 0.346425
241995 0.555375
242000 0.690888
242005 0.551041
242010 0.346399
242016 0.199985
242022 0.125314
242028 0.0839526
242034 0.0600937
242045 0.0348652
242057 0.0228043
242081 0.0121478
242104 0.00775045
242151 0.00423137
242197 0.00288976
242291 0.00187818
242384 0.00151124
242758 0.00115489
243505 0.00107958
245000 0.00106505
247500 0.000982337
250000 0.000829446
255000 0.000564877
255497 0.000663852
255746 0.00113309
255870 0.00295755
255902 0.00476168
255933 0.00959460
255948 0.0158479
255964 0.0314501
255972 0.0500908
255979 0.0910125
255983 0.133510
255987 0.212405
255991 0.377792
255993 0.524821
255995 0.753989
255997 1.21194
256000 1.50818
256003 1.21189
256005 0.753962
256007 0.544243
256009 0.403796
256012 0.239927
256016 0.156053
256019 0.108774
256026 0.0610459
256033 0.0389310
256046 0.0197546
256060 0.0120420
256087 0.00594850
256114 0.00365090
256224 0.00130057
256442 0.000670891
256879 0.000493260
257752 0.000419331
259500 0.000352036
262994 0.000266815
266488 0.000216334
268235 0.000213140
269109 0.000268234
269327 0.000330337
269546 0.000505693
269655 0.000743068
269764 0.00138164
269819 0.00220709
269873 0.00429046
269901 0.00677863
269914 0.00896241
269928 0.0123790
269942 0.0182289
269955 0.0291299
269962 0.0383916
269969 0.0523447
269976 0.0740235
269982 0.107867
269991 0.172938
270000 0.215685
270009 0.172138
270018 0.107853
270023 0.0798280
270029 0.0601027
270039 0.0366323
270050 0.0242325
270061 0.0170955
270071 0.0126378
270082 0.00973587
270104 0.00629175
270125 0.00440637
270146 0.00327623
270189 0.00204047
270275 0.00106168
270361 0.000690440
