Mo-94(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
9693.96 3.55412
9695.75 3.30489
9697.54 2.96132
9698.43 2.73674
9699.32 2.46367
9700.22 2.12905
9701.11 1.72444
9702.00 1.28294
9702.45 1.11455
9702.90 1.12269
9703.12 1.29173
9703.34 1.69053
9703.57 2.51678
9703.79 4.17701
9703.90 5.57601
9704.01 7.60294
9704.13 10.5896
9704.24 15.0365
9704.35 21.9521
9704.46 32.8075
9704.57 50.5874
9704.68 79.3226
9704.84 146.950
9705.00 211.244
9705.08 212.604
9705.16 193.052
9705.32 136.951
9705.42 107.172
9705.53 85.3904
9705.74 58.2663
9705.95 43.2635
9706.16 34.2068
9706.37 28.3115
9706.58 24.2380
9707.00 19.0791
9707.42 15.9911
9707.84 13.9709
9708.68 11.5100
9709.52 10.0837
9710.35 9.16183
9711.19 8.51889
9712.03 8.04602
9713.71 7.39814
9715.39 6.97641
9717.07 6.68013
9718.75 6.46062
9722.10 6.15689
9725.46 5.95645
9728.82 5.81392
9732.17 5.70712
9738.89 5.55689
9745.60 5.45547
9759.03 5.32509
9772.45 5.24354
9785.88 5.19062
9792.59 5.17705
9799.31 5.18829
9802.66 5.22554
9806.02 5.35054
9807.70 5.53006
9808.54 5.70778
9809.38 6.02536
9810.21 6.67372
9810.63 7.28473
9811.05 8.32304
9811.47 10.3065
9811.68 12.0460
9811.89 14.7797
9812.10 19.4583
9812.31 28.2833
9812.42 35.8290
9812.52 47.2640
9812.63 65.1577
9812.73 92.9808
9812.87 146.158
9813.00 181.447
9813.14 146.180
9813.27 93.5344
9813.36 68.3084
9813.45 51.4514
9813.54 40.0563
9813.63 32.1888
9813.82 22.4993
9814.00 17.1483
9814.18 13.8910
9814.36 11.7942
9814.73 9.34302
9815.09 8.02124
9815.46 7.23165
9816.19 6.37667
9816.92 5.94653
9817.65 5.70013
9819.11 5.44126
9820.56 5.31389
9822.02 5.24089
9824.94 5.16254
9830.78 5.09549
9836.61 5.06266
9848.28 5.02285
9859.95 4.99375
9883.29 4.94538
9906.64 4.90214
9953.32 4.82094
10000.0 4.74141
10055.9 4.64724
10083.8 4.60365
10111.7 4.56968
10125.7 4.56141
10139.6 4.56564
10153.6 4.59436
10167.6 4.67620
10174.6 4.75831
10181.5 4.89400
10188.5 5.12923
10195.5 5.57047
10199.0 5.94456
10202.5 6.51306
10206.0 7.43109
10209.5 9.04409
10213.0 12.2522
10214.7 15.1975
10216.4 20.0331
10218.2 28.8713
10219.1 36.1994
10219.9 47.1846
10220.8 64.8215
10221.7 94.3708
10222.6 148.026
10223.4 249.664
10224.2 397.782
10225.0 497.259
10225.8 399.793
10226.6 252.240
10227.1 184.970
10227.6 139.270
10228.6 85.3067
10229.6 57.3376
10230.6 41.4334
10231.6 31.5711
10232.6 25.1879
10234.6 17.6418
10236.6 13.5195
10238.6 11.0490
10242.6 8.34380
10246.6 6.96650
10250.6 6.16897
10254.6 5.66293
10258.6 5.32008
10266.7 4.89036
10274.7 4.63530
10282.7 4.46501
10290.7 4.34116
10306.7 4.16443
10322.8 4.03336
10338.8 3.92213
10354.8 3.81941
10386.9 3.61809
10418.9 3.40436
10483.0 2.88597
10547.2 2.15582
10579.2 1.66685
10611.3 1.07233
10643.3 0.405737
10651.4 0.252346
10659.4 0.124654
10663.4 0.0769183
10667.4 0.0451907
10671.4 0.0349293
10675.4 0.0532757
10679.4 0.109954
10683.4 0.217965
10687.4 0.395024
10691.4 0.664741
10695.4 1.06250
10699.4 1.63614
10703.5 2.45542
10707.5 3.61950
10711.5 5.28783
10715.5 7.69439
10719.5 11.2114
10723.5 16.4239
10727.5 24.3479
10731.5 36.5939
10735.5 55.9538
10739.5 86.4197
10745.8 164.207
10752.0 240.484
10755.1 244.128
10758.3 223.388
10764.5 160.660
10767.3 136.340
10770.2 116.555
10771.6 108.223
10772.3 104.490
10773.0 101.162
10773.7 98.3415
10774.0 97.3316
10774.4 96.8365
10774.8 97.4793
10774.9 98.7394
10775.1 101.123
10775.3 106.160
10775.5 116.213
10775.5 125.991
10775.6 141.925
10775.7 169.072
10775.8 213.339
10775.9 287.026
10776.0 341.116
10776.1 288.346
10776.2 214.389
10776.3 173.426
10776.4 146.143
10776.4 128.932
10776.5 117.641
10776.7 104.373
10776.8 97.4945
10777.0 92.9137
10777.1 89.8203
10777.5 85.9144
10777.8 83.2600
10778.1 81.3139
10778.7 78.2437
10779.3 75.7447
10780.0 73.5391
10781.2 69.6669
10782.5 66.2131
10783.7 63.0932
10786.3 57.6586
10791.3 49.0929
10796.3 42.7023
10806.4 33.9297
10816.4 28.2948
10826.5 24.4168
10836.5 21.6148
10856.6 17.8670
10876.8 15.5004
10896.9 13.8820
10937.1 11.8251
10977.3 10.5790
11017.5 9.74587
11098.0 8.70229
11178.4 8.07321
11258.9 7.65010
11299.1 7.48564
11319.2 7.41210
11339.3 7.34360
11359.4 7.27995
11379.5 7.22243
11389.6 7.19872
11399.6 7.18804
11404.7 7.20100
11409.7 7.26814
11412.2 7.37740
11413.5 7.49112
11414.7 7.69961
11416.0 8.14631
11416.6 8.58324
11417.2 9.34027
11417.9 10.8805
11418.2 12.3357
11418.5 14.6945
11418.8 19.2190
11419.0 23.1083
11419.1 28.6602
11419.3 38.2690
11419.4 53.9775
11419.6 86.0580
11419.7 113.420
11419.7 152.358
11419.9 236.602
11420.0 298.866
11420.1 238.080
11420.3 153.594
11420.4 107.309
11420.5 77.3172
11420.6 58.2467
11420.6 46.7513
11420.8 32.1465
11421.0 24.2511
11421.2 19.3604
11421.4 16.4180
11421.8 13.0057
11422.2 11.1455
11422.6 10.0714
11423.3 8.89501
11424.1 8.30660
11424.9 7.96955
11426.4 7.61566
11428.0 7.44126
11429.5 7.34116
11432.6 7.23367
11438.7 7.14240
11444.9 7.09864
11457.2 7.04701
11469.5 7.00999
11494.2 6.94898
11518.8 6.89533
11543.4 6.84585
11568.1 6.79951
11617.3 6.71423
11666.6 6.63709
11715.9 6.56793
11740.5 6.53859
11765.2 6.52214
11777.5 6.53249
11783.6 6.55290
11789.8 6.59943
11792.9 6.64295
11796.0 6.71317
11799.0 6.83336
11802.1 7.05831
11803.7 7.24977
11805.2 7.54254
11806.7 8.01980
11808.3 8.87009
11809.1 9.56648
11809.8 10.5976
11810.6 12.2128
11811.4 14.9423
11812.1 20.0713
11812.5 24.5666
11812.9 31.3683
11813.3 42.9799
11813.7 63.4666
11814.1 104.303
11814.2 139.952
11814.4 192.491
11814.7 307.835
11815.0 382.359
11815.3 306.050
11815.6 195.557
11815.8 140.641
11816.0 105.486
11816.3 64.9550
11816.7 44.4287
11817.1 32.9215
11817.5 25.9066
11817.9 21.3403
11818.6 15.9756
11819.4 13.0722
11820.1 11.3275
11820.9 10.1977
11821.7 9.42398
11823.2 8.46065
11824.7 7.90482
11826.2 7.55410
11827.7 7.31793
11830.8 7.02784
11833.8 6.86162
11836.9 6.75640
11839.9 6.68479
11846.0 6.59447
11852.1 6.54011
11864.2 6.47636
11876.4 6.43779
11888.6 6.40989
11912.9 6.36788
11937.2 6.33402
11961.5 6.30396
12010.2 6.24939
12058.8 6.19863
12107.5 6.14971
12156.1 6.10154
12180.5 6.08170
12186.6 6.08259
12192.6 6.10049
12195.7 6.13467
12198.7 6.24420
12200.2 6.40321
12201.8 6.85328
12202.5 7.45751
12202.9 8.03638
12203.3 9.03949
12203.7 10.9967
12203.8 12.7523
12204.0 15.5915
12204.2 20.5923
12204.4 30.5079
12204.5 40.0329
12204.6 53.7219
12204.7 79.3982
12204.8 122.529
12204.9 194.740
12205.0 241.113
12205.1 196.399
12205.2 124.630
12205.3 88.5591
12205.4 66.5728
12205.4 50.0539
12205.5 40.3354
12205.7 27.7342
12205.8 21.2603
12205.9 17.0660
12206.1 14.5387
12206.4 11.4627
12206.7 9.76651
12207.0 8.79288
12207.5 7.73114
12208.1 7.18703
12208.7 6.87958
12209.9 6.55430
12212.2 6.30046
12214.5 6.20275
12219.2 6.12423
12223.9 6.09118
12233.2 6.05918
12242.5 6.04063
12261.2 6.01552
12270.5 6.02280
12272.9 6.04537
12275.2 6.12292
12276.4 6.24012
12277.5 6.57590
12278.1 7.04235
12278.7 8.26017
12279.0 9.77459
12279.1 11.1950
12279.3 13.3408
12279.4 17.4099
12279.6 24.9288
12279.6 32.7667
12279.7 43.8799
12279.8 62.1858
12279.8 93.3958
12279.9 146.405
12280.0 183.119
12280.1 148.270
12280.2 95.7196
12280.2 61.0952
12280.3 40.2796
12280.4 28.9720
12280.5 22.9379
12280.6 18.5771
12280.7 15.9661
12280.8 12.5521
12281.0 10.6412
12281.2 9.46675
12281.5 8.15796
12282.2 7.07812
12282.9 6.66098
12284.3 6.33061
12285.6 6.20355
12288.4 6.10163
12291.1 6.06035
12302.0 6.00574
12323.9 5.96915
12367.6 5.92130
12455.1 5.83430
12542.6 5.74495
12630.0 5.64875
12805.0 5.41872
12892.4 5.27225
12936.2 5.18685
12958.0 5.14058
12969.0 5.11801
12974.4 5.11367
12977.2 5.14038
12978.5 5.26128
12979.2 5.67017
12979.5 6.79343
12979.7 9.06506
12979.8 12.4354
12979.8 15.2372
12979.9 20.7292
12979.9 29.3346
12980.0 36.4779
12980.1 29.4266
12980.1 20.8390
12980.2 14.5222
12980.2 11.5031
12980.3 8.31325
12980.5 6.38341
12981.0 5.51491
12981.8 5.21058
12983.5 5.11707
12986.9 5.08400
12993.7 5.06068
13007.3 5.02482
13034.5 4.95179
13088.8 4.78439
13143.1 4.57746
13197.5 4.31305
13251.8 3.96096
13306.1 3.46716
13333.3 3.13743
13360.5 2.72624
13374.1 2.48121
13387.6 2.20510
13401.2 1.90134
13408.0 1.77874
13409.7 1.78637
13411.4 1.88743
13412.3 2.06098
13413.1 2.55742
13413.5 3.21141
13414.0 4.77295
13414.2 6.53081
13414.4 10.1658
13414.5 13.8036
13414.6 19.3511
13414.7 30.4105
13414.8 51.6962
13414.9 80.4140
13415.0 102.229
13415.1 80.7090
13415.2 52.0519
13415.3 32.1499
13415.4 21.1378
13415.5 14.9161
13415.6 11.4682
13415.8 7.28304
13416.0 5.32455
13416.4 3.48364
13416.8 2.69930
13417.5 2.05026
13418.3 1.78495
13419.9 1.55347
13421.4 1.43833
13427.7 1.17899
13440.1 0.763223
13452.6 0.366782
13458.8 0.198320
13465.1 0.0816565
13468.2 0.0568657
13471.3 0.0663453
13474.4 0.123174
13477.5 0.245014
13480.6 0.458153
13483.8 0.797443
13486.9 1.31777
13490.0 2.09317
13493.1 3.24553
13496.2 4.94633
13499.3 7.48912
13502.4 11.3107
13505.6 17.1844
13508.7 26.3132
13511.8 40.8031
13514.9 63.6357
13520.0 125.554
13525.0 189.663
13527.5 194.840
13530.1 180.059
13535.1 131.703
13540.4 92.2855
13545.7 68.0601
13551.0 53.0355
13556.3 43.2342
13561.6 36.4894
13566.9 31.6532
13577.5 25.2707
13588.1 21.3113
13598.7 18.6519
13619.9 15.3384
13641.2 13.3777
13662.4 12.0908
13673.0 11.6019
13683.6 11.1893
13688.9 11.0098
13694.2 10.8576
13696.8 10.8058
13699.5 10.8134
13700.8 10.8950
13702.1 11.1828
13702.8 11.5962
13703.5 12.6628
13703.8 13.9507
13704.1 16.8541
13704.3 19.9852
13704.5 25.4810
13704.5 30.7620
13704.6 37.8851
13704.7 48.7492
13704.8 65.6125
13704.9 98.7424
13705.0 121.293
13705.1 99.1999
13705.2 66.1792
13705.4 41.9248
13705.5 29.1516
13705.6 22.6106
13705.8 18.9269
13706.1 15.2104
13706.3 13.4860
13706.9 11.9876
13707.4 11.3758
13708.6 10.8651
13709.7 10.6517
13711.9 10.4534
13714.1 10.3455
13718.6 10.1987
13723.0 10.0823
13731.9 9.88142
13740.8 9.70470
13758.6 9.39875
13776.4 9.14084
13811.9 8.72754
13847.5 8.41044
13883.1 8.15883
13918.7 7.95406
13936.5 7.86531
13954.2 7.78486
13972.0 7.71970
13980.9 7.73610
13983.1 7.78510
13985.4 7.94296
13986.5 8.16845
13987.6 8.79045
13988.1 9.61282
13988.4 10.3884
13988.7 11.6488
13989.0 14.1042
13989.1 16.2421
13989.3 19.5945
13989.4 25.2405
13989.5 35.6794
13989.6 44.4154
13989.7 57.3696
13989.7 77.0676
13989.8 104.946
13989.9 161.941
13990.0 203.670
13990.1 163.091
13990.2 106.358
13990.3 63.4403
13990.4 41.3219
13990.6 29.7733
13990.7 23.6118
13990.8 19.3903
13990.9 16.6340
13991.1 13.4864
13991.4 11.6872
13991.6 10.6458
13992.1 9.49024
13993.0 8.53893
13993.9 8.17428
13995.8 7.88762
13997.7 7.77561
14001.4 7.68184
14005.2 7.63823
14012.6 7.58878
14020.1 7.55453
14035.1 7.49920
14050.0 7.45093
14079.9 7.36499
14094.9 7.32973
14102.4 7.33768
14104.3 7.36470
14106.1 7.45483
14107.1 7.58761
14108.0 7.95799
14108.5 8.45699
14108.9 9.71106
14109.2 11.3068
14109.4 14.8176
14109.5 18.6960
14109.6 25.3790
14109.7 31.5724
14109.7 41.1162
14109.8 56.3194
14109.9 76.2047
14109.9 120.788
14110.0 146.475
14110.1 121.831
14110.1 77.5601
14110.2 51.6875
14110.3 35.3712
14110.4 26.2993
14110.5 21.4474
14110.6 15.6929
14110.8 12.8347
14111.1 10.2261
14111.4 9.11234
14112.0 8.19892
14112.6 7.83913
14113.8 7.55693
14115.0 7.44771
14119.8 7.32299
14129.4 7.26667
14148.6 7.21378
14187.0 7.13365
14225.4 7.06460
14263.9 7.00289
14340.7 6.89626
14417.6 6.80666
14571.3 6.66286
14725.0 6.55058
15032.4 6.38049
15109.3 6.34516
15186.2 6.31176
15263.0 6.27978
15301.5 6.26411
15320.7 6.25721
15330.3 6.26026
15335.1 6.29323
15337.5 6.43912
15338.1 6.58719
15338.7 6.98459
15339.0 7.49118
15339.3 8.73200
15339.4 10.1527
15339.6 13.1606
15339.7 16.3243
15339.7 21.0951
15339.8 31.3988
15339.9 50.6331
15339.9 78.7229
15340.0 95.3552
15340.1 79.2581
15340.1 50.9721
15340.2 38.3361
15340.2 30.2797
15340.3 19.9490
15340.4 14.9353
15340.5 12.2073
15340.7 9.53533
15340.8 8.32789
15341.2 7.30136
15341.6 6.89546
15342.3 6.56645
15343.0 6.44005
15345.8 6.30530
15351.5 6.26435
15362.9 6.24819
15385.7 6.23563
15431.3 6.21715
15522.5 6.18339
15613.7 6.15069
15659.3 6.13431
15682.1 6.12740
15693.5 6.13397
15699.2 6.18610
15700.6 6.24516
15702.0 6.41399
15702.7 6.64423
15703.4 7.26018
15703.8 8.05840
15704.1 9.94736
15704.3 12.1562
15704.5 16.8536
15704.6 21.4167
15704.7 29.3138
15704.8 44.1279
15704.8 71.5780
15704.9 109.620
15705.0 138.106
15705.1 110.494
15705.2 72.6462
15705.2 50.0261
15705.3 37.2240
15705.4 27.9217
15705.4 22.7905
15705.5 16.3292
15705.7 12.9768
15705.9 9.81518
15706.2 8.43041
15706.7 7.27757
15707.2 6.82595
15708.3 6.46398
15709.3 6.32756
15713.4 6.18153
15721.7 6.13624
15738.3 6.11737
15771.4 6.10165
15837.6 6.07775
15970.1 6.03297
16102.6 5.98843
16235.0 5.94305
16500.0 5.84625
16632.4 5.79274
16698.7 5.76402
16731.8 5.74903
16748.3 5.74195
16756.6 5.74233
16760.8 5.76124
16762.8 5.84707
16763.9 6.16433
16764.1 6.46021
16764.4 7.18585
16764.5 8.01791
16764.6 9.78197
16764.8 14.4392
16764.8 19.3856
16764.9 30.5705
16764.9 44.2077
16765.0 55.5416
16765.1 44.5071
16765.1 30.7058
16765.2 22.1838
16765.2 17.6966
16765.3 12.6747
16765.4 8.82505
16765.6 7.46120
16765.8 6.83504
16766.1 6.29584
16766.4 6.07609
16767.7 5.83343
16770.3 5.76182
16775.4 5.73908
16785.7 5.72804
16806.3 5.71613
16847.6 5.69506
16930.0 5.65150
17012.4 5.60384
17053.6 5.57809
17074.3 5.56615
17084.6 5.56953
17089.7 5.61519
17091.0 5.66719
17092.3 5.81636
17092.9 6.02188
17093.6 6.56272
17093.9 7.24513
17094.2 8.89427
17094.4 10.7536
17094.5 14.6138
17094.6 18.2711
17094.7 24.4416
17094.8 35.6417
17094.8 44.6125
17094.9 59.2041
17094.9 92.6614
17095.0 113.614
17095.1 93.2562
17095.1 59.9607
17095.2 42.8040
17095.3 32.7997
17095.4 20.7180
17095.5 15.0373
17095.6 12.0033
17095.8 9.07521
17096.0 7.76825
17096.5 6.66656
17096.9 6.22545
17097.8 5.87892
17098.7 5.74682
17102.2 5.60646
17109.2 5.56173
17123.2 5.53992
17151.3 5.51593
17207.5 5.47185
17263.7 5.42491
17291.7 5.40116
17305.8 5.39604
17312.8 5.42449
17316.3 5.56084
17317.2 5.69908
17318.1 6.06900
17318.5 6.54011
17318.9 7.69575
17319.2 9.02307
17319.4 11.8454
17319.5 14.5878
17319.6 19.3353
17319.7 28.2367
17319.8 43.8077
17319.9 68.1752
17320.0 82.5733
17320.1 68.4303
17320.2 44.1365
17320.3 33.6065
17320.3 25.4819
17320.5 16.6382
17320.6 12.4354
17320.7 10.3019
17321.0 8.09477
17321.3 7.09255
17321.8 6.22886
17322.4 5.88904
17323.5 5.61878
17324.5 5.51598
17328.9 5.40631
17337.6 5.36817
17355.0 5.34194
17372.4 5.32278
17381.2 5.32087
17385.5 5.35400
17387.7 5.50686
17388.2 5.66221
17388.8 6.06375
17389.0 6.55966
17389.3 7.72062
17389.5 9.04341
17389.6 11.4646
17389.7 17.5656
17389.8 23.9846
17389.9 33.2963
17389.9 51.3750
17390.0 61.7684
17390.1 51.7427
17390.1 33.7740
17390.2 24.4355
17390.3 18.6862
17390.4 12.3389
17390.5 9.56264
17390.7 8.22516
17390.9 6.85235
17391.2 6.27846
17391.7 5.78923
17392.2 5.59804
17394.2 5.38598
17398.3 5.32045
17406.4 5.29302
17422.6 5.26809
17455.0 5.22559
17487.5 5.18137
17503.7 5.15836
17511.8 5.14884
17515.8 5.15506
17517.9 5.20354
17518.9 5.39058
17519.4 5.99325
17519.6 7.44975
17519.8 10.0911
17519.8 12.8680
17519.9 18.6783
17519.9 26.3735
17520.0 32.3183
17520.1 26.5501
17520.1 18.7743
17520.2 13.0622
17520.3 9.92867
17520.4 7.34887
17520.7 5.94023
17521.2 5.38568
17522.3 5.20602
17524.6 5.14970
17529.0 5.12743
17537.9 5.10877
17555.7 5.07816
17591.2 5.01484
17626.7 4.94483
17662.3 4.86651
17697.8 4.77849
17733.3 4.68122
17751.1 4.63273
17768.9 4.59908
17777.8 4.60867
17782.2 4.63567
17786.6 4.70044
17791.1 4.86071
17793.3 5.02911
17795.5 5.34035
17796.6 5.60166
17797.7 5.99589
17798.9 6.62701
17800.0 7.72320
17801.1 9.86595
17801.6 11.8118
17802.2 14.9050
17802.7 20.4636
17803.3 31.2951
17803.6 41.2261
17803.9 57.1612
17804.1 84.0125
17804.4 127.956
17804.7 201.869
17805.0 251.368
17805.3 200.768
17805.6 127.805
17806.0 76.5174
17806.3 50.2337
17806.6 35.5885
17806.9 26.8353
17807.3 21.1224
17807.6 17.4171
17808.3 12.9183
17808.9 10.3763
17809.6 8.84487
17810.9 7.13938
17812.3 6.25426
17813.6 5.74134
17814.9 5.41187
17816.2 5.18955
17818.9 4.91114
17821.5 4.74751
17826.8 4.56467
17832.1 4.46173
17837.4 4.39159
17848.0 4.29060
17890.4 3.98241
17911.7 3.81734
17932.9 3.62997
17975.3 3.15445
17996.5 2.84416
18017.7 2.46452
18038.9 1.99260
18060.1 1.40350
18081.3 0.695964
18091.9 0.339793
18097.2 0.190271
18102.5 0.0892537
18107.8 0.0805592
18110.5 0.133573
18113.1 0.243740
18115.8 0.432131
18118.4 0.728227
18121.1 1.17383
18123.7 1.82907
18126.4 2.78184
18129.0 4.16278
18131.7 6.16935
18134.3 9.10479
18137.0 13.4403
18139.6 19.9086
18142.3 29.6231
18144.9 44.1377
18150.0 89.8509
18155.0 139.264
18157.5 144.786
18160.1 135.328
18165.1 101.011
18170.4 71.9134
18175.8 53.7359
18181.1 42.3641
18186.5 34.9077
18191.8 29.7449
18197.1 26.0233
18207.8 21.0765
18218.5 17.9857
18229.1 15.8975
18250.5 13.2784
18271.8 11.7152
18293.2 10.6826
18303.8 10.2881
18314.5 9.95192
18325.2 9.66904
18330.5 9.57875
18333.2 9.68766
18333.9 9.84609
18334.5 10.2877
18334.9 10.8805
18335.2 12.3036
18335.4 13.9923
18335.5 17.3221
18335.6 20.9622
18335.7 26.5806
18335.8 36.8037
18335.8 45.0145
18335.9 58.7580
18335.9 89.3256
18336.0 108.828
18336.1 89.8912
18336.1 59.4720
18336.2 39.2577
18336.3 28.0844
18336.4 21.9659
18336.5 18.7208
18336.6 14.7296
18336.8 12.9175
18337.1 11.2194
18337.4 10.5035
18338.0 9.91681
18338.6 9.68095
18341.1 9.39201
18346.1 9.22299
18356.0 9.01700
18365.9 8.84499
18375.8 8.69175
18395.6 8.42658
18415.5 8.20413
18435.3 8.01447
18455.1 7.85123
18475.0 7.71684
18484.9 7.70076
18487.3 7.73999
18489.8 7.88422
18491.1 8.09766
18492.3 8.69398
18492.9 9.47595
18493.5 11.4518
18493.9 13.7928
18494.0 15.8978
18494.2 18.9683
18494.3 24.4415
18494.5 33.7602
18494.6 52.1513
18494.7 69.3493
18494.8 91.6822
18494.9 144.832
18495.0 177.164
18495.1 145.907
18495.2 93.0588
18495.3 65.6644
18495.4 48.4894
18495.5 36.5479
18495.6 29.5998
18495.8 21.0913
18496.0 16.8379
18496.2 14.1990
18496.3 12.6160
18496.7 10.7419
18497.5 9.16490
18498.2 8.53196
18499.7 8.02961
18501.2 7.83283
18504.1 7.67150
18507.1 7.60024
18513.0 7.52542
18518.9 7.47765
18530.8 7.40450
18542.6 7.34265
18566.3 7.23441
18590.0 7.13939
18637.4 6.97679
18684.8 6.84085
18732.2 6.72419
18779.6 6.62292
18803.3 6.57887
18827.0 6.54584
18838.9 6.54361
18850.7 6.58373
18856.6 6.66357
18859.6 6.75034
18862.6 6.91440
18865.5 7.26890
18867.0 7.61790
18868.5 8.23750
18870.0 9.48747
18870.7 10.6467
18871.4 12.5874
18872.2 16.1824
18872.6 19.2376
18872.9 23.9108
18873.3 31.5103
18873.7 44.8523
18874.0 70.4598
18874.2 92.7050
18874.4 122.813
18874.7 193.595
18875.0 241.539
18875.3 195.303
18875.6 124.951
18876.0 74.3601
18876.3 49.0154
18876.6 35.1495
18877.0 26.9676
18877.3 21.8013
18877.7 18.3526
18878.3 14.1994
18879.0 11.8977
18879.7 10.4929
18881.1 8.93813
18882.4 8.13648
18883.8 7.67417
18885.1 7.38050
18886.5 7.18169
18889.2 6.93529
18892.0 6.79361
18897.4 6.64091
18902.9 6.56152
18908.3 6.51254
18919.2 6.45285
18941.0 6.38565
18962.8 6.33949
19006.4 6.26489
19050.0 6.19867
19137.2 6.07507
19159.0 6.04672
19180.8 6.02641
19191.7 6.02985
19202.6 6.07773
19208.1 6.16653
19210.8 6.26294
19213.5 6.44485
19216.2 6.84076
19217.6 7.22999
19219.0 7.92046
19220.3 9.30834
19221.0 10.5882
19221.7 12.7150
19222.4 16.6063
19222.7 19.8682
19223.0 24.7867
19223.4 32.6246
19223.7 45.9833
19224.1 70.5156
19224.4 118.489
19224.7 188.052
19225.0 234.300
19225.3 190.642
19225.6 121.751
19225.8 85.6627
19226.1 62.8101
19226.3 47.9695
19226.5 38.0421
19227.0 26.0695
19227.5 19.7856
19227.9 15.9783
19228.4 13.6000
19229.3 10.8397
19230.2 9.34825
19231.2 8.46769
19232.1 7.89281
19233.0 7.50366
19234.9 7.01333
19236.7 6.73082
19240.4 6.42885
19244.1 6.27583
19247.8 6.18597
19255.2 6.08561
19262.7 6.03015
19270.1 5.99356
19284.9 5.94451
19314.5 5.87949
19344.1 5.82743
19403.4 5.73106
19462.7 5.63322
19521.9 5.52839
19581.2 5.41272
19610.8 5.34954
19640.5 5.28220
19670.1 5.21217
19684.9 5.18841
19692.3 5.23470
19694.2 5.29878
19696.0 5.48540
19697.0 5.73883
19697.9 6.39127
19698.4 7.21241
19698.8 9.08597
19699.0 11.0932
19699.3 14.9971
19699.4 18.6300
19699.5 23.8393
19699.6 33.1550
19699.7 48.3057
19699.9 74.8749
19700.0 92.0831
19700.1 75.3502
19700.3 48.9053
19700.4 30.8875
19700.6 21.1718
19700.7 15.8870
19700.9 12.9490
19701.2 9.61232
19701.4 8.06168
19702.0 6.64900
19702.6 6.06520
19703.8 5.58501
19705.0 5.39648
19707.3 5.24693
19709.6 5.18646
19719.0 5.10288
19737.7 5.03002
19775.2 4.90173
19812.7 4.76047
19850.1 4.59863
19925.1 4.18555
19962.5 3.91427
20000.0 3.57905
20000.0 8.37167
25000.0 8.42271
30000.0 8.48180
35000.0 8.54299
40000.0 8.60352
50000.0 8.71815
60000.0 8.82174
70000.0 8.91412
80000.0 8.99598
99999.9 9.13222
100000 9.15145
144665 9.27960
150000 9.29231
200000 9.28411
206067 9.27196
206246 9.27158
206247 9.27158
206269 9.27153
206270 9.27153
226973 9.22989
250000 9.18782
300000 9.04007
420000 8.53291
420000 8.53291
485906 8.31328
485910 8.31327
485956 8.31313
485957 8.31313
490000 8.30075
500000 8.27056
541007 8.13330
541010 8.13329
541231 8.13257
541232 8.13257
562500 8.06546
599694 7.95399
600000 7.95310
600000 7.95310
616012 7.89260
625000 7.85932
664748 7.71769
664817 7.71745
686670 7.64317
686674 7.64316
687500 7.64039
700000 7.59901
701411 7.59396
701701 7.59292
726686 7.50511
726690 7.50509
726762 7.50484
726763 7.50484
726989 7.50406
728303 7.49952
728606 7.49848
742370 7.45151
742471 7.45117
742526 7.45098
750000 7.42584
760838 7.38984
760917 7.38958
773939 7.34700
786380 7.30698
786385 7.30696
786486 7.30664
794556 7.28103
795510 7.27802
795512 7.27801
800000 7.26389
803275 7.25311
812500 7.22299
829228 7.16924
829321 7.16894
849653 7.10507
875000 7.02753
880259 7.01173
880260 7.01173
880356 7.01144
880457 7.01115
880460 7.01113
897344 6.96085
897445 6.96056
900000 6.95323
937500 6.84397
957664 6.78726
957665 6.78726
957770 6.78697
957772 6.78696
957873 6.78668
999999 6.67245
1.00000E+06 6.67245
1.00334E+06 6.66422
1.03516E+06 6.58710
1.03520E+06 6.58701
1.03527E+06 6.58683
1.03528E+06 6.58682
1.05014E+06 6.55162
1.05024E+06 6.55138
1.06781E+06 6.51041
1.06790E+06 6.51020
1.06793E+06 6.51013
1.06907E+06 6.50750
1.07026E+06 6.50475
1.07444E+06 6.49513
1.08510E+06 6.47075
1.08511E+06 6.47072
1.08552E+06 6.46979
1.10397E+06 6.42817
1.10417E+06 6.42772
1.12832E+06 6.37429
1.12840E+06 6.37411
1.12842E+06 6.37408
1.12854E+06 6.37382
1.12855E+06 6.37379
1.12863E+06 6.37361
1.12874E+06 6.37337
1.13815E+06 6.35288
1.14747E+06 6.33274
1.14757E+06 6.33252
1.15997E+06 6.30599
1.16056E+06 6.30472
1.16240E+06 6.30081
1.20000E+06 6.22219
1.20722E+06 6.20861
1.23549E+06 6.15619
1.25000E+06 6.12975
1.27630E+06 6.08258
1.27630E+06 6.08258
1.28180E+06 6.07283
1.28625E+06 6.06499
1.29736E+06 6.04551
1.29797E+06 6.04443
1.31599E+06 6.01321
1.31614E+06 6.01295
1.32392E+06 5.99961
1.36676E+06 5.92747
1.38426E+06 5.89866
1.39062E+06 5.88828
1.40000E+06 5.87306
1.42417E+06 5.83274
1.44069E+06 5.80557
1.44085E+06 5.80531
1.44706E+06 5.79517
1.44823E+06 5.79328
1.45226E+06 5.78672
1.45722E+06 5.77869
1.46206E+06 5.77089
1.47807E+06 5.74523
1.50000E+06 5.71056
1.50000E+06 5.71055
1.51345E+06 5.68902
