Zr-94(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
30170.7 7.02104
30309.9 6.94424
30449.1 6.92135
30518.7 6.93340
30588.3 6.97400
30657.9 7.07780
30692.7 7.18475
30727.5 7.37793
30762.3 7.77330
30779.7 8.14416
30797.1 8.77160
30814.5 9.95058
30823.2 10.9660
30831.9 12.5388
30840.6 15.1390
30849.3 19.8088
30858.0 29.0706
30862.4 37.1076
30866.7 48.8900
30873.4 74.7799
30880.0 92.6046
30886.7 76.1706
30893.3 50.6656
30898.3 37.4305
30903.3 28.8070
30908.3 23.1752
30913.3 19.3918
30923.2 14.8787
30933.2 12.4346
30943.2 10.9784
30953.2 10.0461
30973.1 8.97114
30993.1 8.40333
31013.0 8.07298
31053.0 7.73951
31092.9 7.60876
31132.8 7.57894
31212.6 7.71642
31292.4 8.16034
31332.3 8.59789
31372.3 9.34168
31412.2 10.7507
31432.1 11.9884
31452.1 13.9674
31472.0 17.4444
31482.0 20.2704
31492.0 24.4286
31502.0 30.8969
31512.0 41.6215
31521.9 60.7000
31531.9 95.9581
31541.0 145.628
31550.0 175.117
31559.1 136.642
31568.1 84.8377
31576.7 54.0396
31585.3 36.7804
31594.0 26.8410
31602.6 20.8021
31619.8 14.3217
31637.0 11.1944
31654.3 9.48965
31671.5 8.47626
31706.0 7.40748
31740.4 6.90371
31774.9 6.63925
31843.8 6.40634
31912.7 6.33442
31981.7 6.33183
32119.5 6.45680
32257.4 6.82154
32326.3 7.20099
32395.2 7.88334
32464.1 9.25228
32498.6 10.4980
32533.1 12.5276
32567.5 16.1191
32602.0 23.2351
32619.2 29.6144
32636.4 39.7291
32653.7 56.5035
32670.9 84.8044
32690.5 134.201
32710.0 168.497
32729.6 137.176
32749.1 88.6674
32765.3 61.5617
32781.4 44.7024
32797.6 34.1029
32813.8 27.1838
32846.1 19.1536
32878.4 14.9092
32910.7 12.4092
32943.1 10.8149
33007.7 8.96360
33072.4 7.95835
33137.0 7.34048
33266.3 6.62223
33395.6 6.20012
33524.9 5.89506
33783.5 5.38493
34042.1 4.80595
34171.4 4.41898
34300.7 3.90302
34430.0 3.16193
34494.7 2.65396
34559.3 2.01019
34624.0 1.19883
34656.3 0.740865
34688.6 0.301041
34704.8 0.128862
34712.9 0.0698762
34720.9 0.0389108
34729.0 0.0468486
34737.1 0.108564
34745.2 0.244538
34753.3 0.483191
34761.3 0.864872
34769.4 1.44480
34777.5 2.30306
34785.6 3.55337
34793.7 5.35797
34801.7 7.94615
34809.8 11.6333
34817.9 16.8271
34828.4 26.6002
34839.0 40.2352
34860.0 70.2591
34870.5 76.6740
34881.1 74.7917
34902.1 60.0157
34915.4 50.7243
34928.7 43.2520
34955.2 33.0108
34981.8 26.7689
35008.3 22.7285
35034.9 19.9535
35061.4 17.9518
35114.5 15.2871
35167.6 13.6177
35194.2 13.0074
35220.7 12.5107
35247.3 12.1290
35260.5 11.9977
35273.8 11.9394
35280.5 11.9596
35287.1 12.0398
35293.7 12.2261
35300.4 12.6211
35307.0 13.4962
35310.3 14.3341
35313.6 15.7471
35317.0 18.3496
35318.6 20.5313
35320.3 23.8107
35321.9 29.0039
35323.6 37.7599
35325.3 53.5613
35326.9 82.9635
35328.5 127.227
35330.0 157.256
35331.6 128.775
35333.1 85.2636
35334.5 58.7616
35335.9 43.1202
35337.4 33.7153
35338.8 27.8140
35341.6 21.1367
35344.4 17.7261
35347.3 15.7484
35350.1 14.5061
35355.8 13.0736
35361.4 12.2989
35367.1 11.8218
35372.8 11.4993
35378.5 11.2653
35389.8 10.9421
35401.1 10.7210
35423.8 10.4158
35446.5 10.1956
35469.2 10.0180
35514.5 9.73568
35559.9 9.52176
35582.5 9.44140
35605.2 9.38880
35627.9 9.39215
35639.2 9.44059
35650.6 9.56064
35661.9 9.84708
35667.6 10.1320
35673.2 10.6265
35678.9 11.5724
35681.8 12.3975
35684.6 13.6811
35687.4 15.8326
35690.3 19.7401
35691.7 22.9733
35693.1 27.6655
35694.5 34.7309
35695.9 45.2093
35698.0 67.1622
35700.0 81.8080
35702.1 67.2946
35704.1 45.5147
35705.4 35.5091
35706.7 28.6655
35709.4 20.6411
35712.0 16.5315
35714.7 14.2116
35717.3 12.7900
35720.0 11.8605
35725.3 10.7625
35730.6 10.1600
35735.9 9.79289
35746.5 9.37941
35757.1 9.15687
35767.6 9.01737
35788.8 8.84614
35810.0 8.73701
35831.2 8.65508
35873.6 8.52866
35915.9 8.42717
35958.3 8.33976
36043.0 8.19284
36127.7 8.07729
36170.1 8.03465
36212.5 8.01119
36254.8 8.03233
36276.0 8.08347
36297.2 8.20031
36318.4 8.47514
36329.0 8.75026
36339.6 9.23204
36350.1 10.1625
36355.4 10.9778
36360.7 12.2509
36366.0 14.3790
36371.3 18.2267
36376.6 25.9393
36379.3 32.6788
36381.9 42.5695
36386.0 64.5683
36390.0 80.0937
36394.1 66.6744
36398.1 45.2809
36400.9 34.9115
36403.6 27.8701
36406.4 23.0811
36409.1 19.7558
36414.6 15.6382
36420.1 13.3271
36425.6 11.9080
36431.1 10.9794
36442.1 9.87445
36453.1 9.26341
36464.1 8.88749
36486.2 8.46148
36508.2 8.23164
36530.2 8.08907
36574.2 7.91981
36618.2 7.81927
36662.3 7.74960
36750.3 7.65390
36838.4 7.58794
36926.4 7.53975
37102.6 7.48648
37278.7 7.50966
37366.7 7.57782
37454.8 7.73055
37542.8 8.08015
37586.9 8.42535
37630.9 9.02908
37674.9 10.2119
37696.9 11.2744
37719.0 12.9942
37741.0 16.0331
37763.0 22.0929
37774.0 27.5973
37785.0 36.4608
37796.0 51.5381
37807.0 77.7384
37818.5 119.860
37830.0 147.598
37841.5 119.052
37853.0 76.7963
37860.2 58.0811
37867.5 45.0873
37881.9 29.7507
37896.3 21.8093
37910.8 17.3069
37925.2 14.5417
37939.7 12.7364
37968.6 10.6095
37997.5 9.45735
38026.3 8.76500
38084.1 8.00883
38141.9 7.62359
38199.7 7.39804
38315.2 7.15020
38430.8 7.01543
38488.5 6.96721
38546.3 6.92662
38604.1 6.89264
38661.9 6.87139
38690.8 6.87869
38705.2 6.89784
38719.6 6.94443
38726.9 6.98940
38734.1 7.06300
38741.3 7.19023
38748.5 7.42878
38752.1 7.63064
38755.8 7.93605
38759.4 8.42463
38763.0 9.26733
38766.6 10.8842
38768.4 12.3054
38770.2 14.5261
38772.0 18.2863
38773.8 25.1673
38774.7 30.9554
38775.6 39.3920
38776.5 52.0960
38777.4 71.2323
38778.7 111.593
38780.0 139.520
38781.3 114.398
38782.6 75.1550
38783.5 55.5034
38784.4 42.4786
38785.3 33.7401
38786.2 27.7396
38788.1 20.3813
38789.9 16.3245
38791.7 13.8506
38793.5 12.2521
38797.2 10.3657
38800.8 9.33899
38804.5 8.71689
38808.1 8.31004
38811.8 8.02837
38819.1 7.67187
38826.4 7.46109
38833.7 7.32469
38841.0 7.23042
38855.6 7.11016
38870.2 7.03738
38899.4 6.95365
38928.6 6.90587
38957.8 6.87387
39016.2 6.83110
39074.6 6.80137
39133.0 6.77786
39249.8 6.74016
39366.5 6.70911
39483.3 6.68224
39541.7 6.67128
39600.1 6.66787
39629.3 6.67860
39643.9 6.69473
39658.5 6.72972
39673.1 6.81334
39680.4 6.90045
39687.7 7.06060
39695.0 7.39389
39698.7 7.70889
39702.3 8.24239
39706.0 9.23975
39707.8 10.0938
39709.6 11.3941
39711.5 13.5175
39713.3 17.2038
39715.1 24.1813
39716.9 38.1413
39718.5 57.9129
39720.0 71.6543
39721.6 59.4039
39723.1 40.1773
39724.7 27.4502
39726.2 20.3390
39727.8 16.1958
39729.4 13.6676
39730.9 12.0126
39732.5 10.8897
39735.6 9.49819
39738.7 8.70608
39741.9 8.21246
39748.1 7.65317
39754.4 7.35834
39760.7 7.18275
39766.9 7.06897
39773.2 6.99054
39785.7 6.89138
39798.2 6.83248
39823.2 6.76722
39848.3 6.73238
39873.3 6.71081
39923.4 6.68541
39973.5 6.67097
40023.5 6.66197
40123.7 6.65349
40324.0 6.66524
40524.3 6.72782
40724.5 6.89983
40824.7 7.07892
40924.8 7.39902
41025.0 8.03867
41075.1 8.62481
41125.1 9.59789
41175.2 11.3929
41200.2 12.9230
41225.3 15.2821
41250.3 19.1874
41275.3 26.2697
41287.9 32.1159
41300.4 40.6976
41312.9 53.6179
41325.4 73.0520
41342.7 111.369
41360.0 135.164
41377.3 107.025
41394.6 67.7193
41407.4 48.2169
41420.2 35.6861
41433.0 27.5886
41445.8 22.2028
41471.4 15.8657
41496.9 12.5023
41522.5 10.5357
41548.1 9.29964
41599.3 7.90539
41650.4 7.18678
41701.6 6.77283
41803.9 6.34462
41906.3 6.14568
42008.6 6.04743
42213.3 6.01926
42417.9 6.24737
42520.3 6.56194
42622.6 7.18472
42724.9 8.49842
42776.1 9.70638
42827.2 11.6530
42878.4 14.9898
42929.6 21.1838
42980.7 33.8744
43006.3 45.1472
43031.9 61.9847
43071.0 100.055
43110.0 128.398
43149.1 106.848
43188.1 70.4831
43217.4 51.1922
43246.7 38.4201
43276.0 29.9319
43305.3 24.1103
43363.9 16.8827
43422.5 12.6001
43481.1 9.59439
43539.7 7.02789
43569.0 5.75041
43598.3 4.55481
43613.0 4.20017
43627.6 4.49738
43634.9 5.24432
43642.3 6.82251
43649.6 9.90256
43656.9 15.6183
43662.7 23.0367
43668.5 33.5909
43680.0 57.6823
43685.8 63.3738
43691.6 62.5295
43703.1 51.6342
43714.3 41.1723
43725.4 33.7558
43736.6 28.6739
43747.8 25.1007
43770.1 20.5269
43792.4 17.7701
43814.7 15.9363
43837.0 14.6277
43881.7 12.8724
43926.3 11.7347
43971.0 10.9264
44060.3 9.83202
44149.6 9.10555
44238.8 8.57390
44283.5 8.35646
44328.1 8.17074
44350.5 8.09996
44361.6 8.07876
44372.8 8.08007
44383.9 8.13656
44389.5 8.21466
44395.1 8.37141
44400.7 8.71084
44403.5 9.03423
44406.3 9.57963
44409.0 10.5861
44410.4 11.4354
44411.8 12.7053
44413.2 14.7361
44414.6 18.1449
44416.0 24.3643
44417.4 35.9995
44418.7 53.5409
44420.0 65.5828
44421.3 54.5255
44422.6 37.4046
44423.6 27.8935
44424.7 21.9020
44425.7 18.1000
44426.8 15.6208
44428.9 12.6927
44431.0 11.1413
44433.1 10.2192
44435.2 9.63190
44439.4 8.94615
44443.5 8.57313
44447.7 8.34421
44456.1 8.08120
44464.5 7.93321
44472.9 7.83526
44489.6 7.70483
44506.4 7.61238
44523.1 7.53666
44556.7 7.40806
44623.7 7.18635
44690.7 6.98107
44824.8 6.57197
44958.8 6.11124
45092.9 5.50788
45159.9 5.09776
45226.9 4.55456
45293.9 3.78229
45327.4 3.25665
45361.0 2.59194
45394.5 1.74951
45428.0 0.775866
45436.4 0.560780
45444.7 0.403277
45453.1 0.360984
45457.3 0.413162
45461.5 0.538966
45465.7 0.766667
45469.9 1.13426
45474.1 1.69460
45478.3 2.52086
45482.4 3.71403
45486.6 5.41190
45490.8 7.79766
45495.0 11.0932
45501.3 18.2863
45507.5 28.6877
45520.0 53.1460
45526.3 59.4499
45532.5 59.2890
45545.0 49.3754
45553.1 42.4119
45561.1 36.6844
45577.2 28.6915
45593.3 23.7427
45609.3 20.5065
45625.4 18.2627
45641.5 16.6325
45673.7 14.4392
45705.8 13.0408
45738.0 12.0749
45802.3 10.8272
45866.7 10.0523
45931.0 9.51789
45963.2 9.30470
45995.3 9.11343
46027.5 8.92473
46043.6 8.80592
46051.6 8.73192
46055.6 8.82213
46056.6 9.00445
46057.6 9.57440
46058.2 10.3603
46058.7 12.2324
46058.9 14.2543
46059.2 18.1241
46059.4 26.4690
46059.5 34.6835
46059.7 47.6665
46059.8 73.9219
46060.0 93.6853
46060.2 79.6726
46060.3 54.8667
46060.5 42.3794
46060.6 34.3800
46060.8 24.7907
46061.0 19.5396
46061.2 16.6504
46061.7 13.5577
46062.1 12.0607
46063.0 10.6890
46063.9 10.0828
46065.7 9.55074
46067.5 9.31700
46071.1 9.10410
46074.7 9.00216
46081.9 8.89483
46089.1 8.83121
46103.5 8.74446
46117.9 8.67802
46146.7 8.56824
46175.5 8.47398
46233.1 8.31173
46290.6 8.17324
46520.9 7.75622
46751.1 7.45499
46981.4 7.20305
47211.7 6.96291
47326.8 6.83694
47441.9 6.70055
47557.1 6.54807
47672.2 6.37918
47729.8 6.30322
47758.5 6.28273
47787.3 6.29932
47801.7 6.33858
47816.1 6.41985
47830.5 6.58019
47844.9 6.90358
47859.3 7.61122
47866.5 8.28985
47873.7 9.43299
47880.9 11.5326
47888.1 15.8652
47891.7 19.8973
47895.3 26.5063
47898.9 37.9330
47902.4 58.1203
47906.2 91.7971
47910.0 116.217
47913.8 96.4932
47917.6 63.9866
47921.2 43.1918
47924.8 31.0749
47928.4 23.8222
47932.1 19.2737
47935.7 16.2507
47939.3 14.1590
47946.6 11.5220
47953.8 9.98315
47961.1 9.00067
47975.6 7.84551
47990.1 7.19722
48004.6 6.77939
48033.6 6.24912
48062.6 5.88841
48091.5 5.58704
48149.5 4.99257
48207.5 4.24086
48236.5 3.73557
48265.5 3.08458
48294.5 2.21871
48309.0 1.68351
48323.5 1.08653
48338.0 0.494308
48345.3 0.271538
48352.5 0.200379
48356.1 0.272773
48359.8 0.463105
48363.4 0.827733
48367.0 1.44558
48370.6 2.43948
48374.3 3.97758
48377.9 6.30907
48381.5 9.76759
48386.1 16.4655
48390.8 26.2319
48400.0 49.6528
48404.6 55.9742
48409.3 56.1759
48418.5 47.2431
48426.8 38.5267
48435.1 32.0034
48443.4 27.3598
48451.6 24.0135
48468.2 19.6484
48484.8 16.9940
48501.3 15.2355
48517.9 13.9938
48551.0 12.3659
48584.1 11.3501
48617.2 10.6570
48683.5 9.77096
48749.7 9.22587
48816.0 8.85423
48948.5 8.37403
49080.9 8.07362
49147.2 7.96516
49213.4 7.88541
49246.6 7.86156
49279.7 7.85660
49312.8 7.88615
49345.9 7.98819
49379.0 8.27077
49395.6 8.57463
49412.2 9.12995
49428.7 10.2478
49437.0 11.2569
49445.3 12.8755
49453.6 15.6582
49461.8 20.8982
49466.0 25.3347
49470.1 31.9653
49474.3 42.1356
49478.4 57.7773
49484.2 90.4333
49490.0 114.346
49495.8 95.5437
49501.6 64.1766
49505.5 49.0135
49509.4 38.5885
49513.3 31.4144
49517.2 26.4068
49525.0 20.1474
49532.8 16.5916
49540.5 14.3885
49548.3 12.9328
49563.9 11.1858
49579.5 10.2088
49595.1 9.60247
49626.2 8.90813
49657.4 8.53066
49688.5 8.29600
49719.7 8.13603
49750.8 8.01943
49813.1 7.85869
49875.4 7.75040
49937.7 7.67025
50000.0 7.60707
50059.9 7.55702
50089.9 7.53544
50104.9 7.52692
50112.4 7.52818
50116.1 7.54709
50118.0 7.61832
50118.9 7.85237
50119.4 8.50749
50119.6 9.84954
50119.9 17.0137
50120.0 26.3358
50120.1 16.8354
50120.3 10.8501
50120.5 9.14493
50120.8 8.12303
50121.4 7.69432
50122.6 7.55795
50125.0 7.51983
50129.9 7.50807
50139.6 7.50017
50159.1 7.48783
50198.1 7.46489
50276.1 7.42357
50432.0 7.35507
50587.9 7.30073
50743.8 7.25875
50899.7 7.23260
50977.7 7.23002
51055.6 7.24222
51133.6 7.28813
51172.5 7.34036
51211.5 7.43785
51250.5 7.64029
51270.0 7.83087
51289.5 8.15376
51309.0 8.76428
51318.7 9.29565
51328.4 10.1290
51338.2 11.5404
51347.9 14.1750
51352.8 16.4094
51357.7 19.7723
51362.5 24.9934
51367.4 33.1364
51373.7 48.5196
51380.0 58.5099
51386.3 47.9006
51392.6 32.4043
51399.9 21.3849
51407.3 15.8095
51414.6 12.8292
51422.0 11.1025
51429.3 10.0270
51436.7 9.31916
51451.3 8.47903
51466.0 8.02112
51480.7 7.74574
51510.1 7.44544
51539.4 7.29365
51568.8 7.20581
51627.6 7.11156
51686.3 7.06283
51745.0 7.03321
51862.5 7.00096
51980.0 6.99657
52038.7 7.01230
52097.5 7.05617
52156.2 7.16958
52185.6 7.28906
52214.9 7.50652
52244.3 7.94669
52259.0 8.34896
52273.7 9.00406
52288.4 10.1602
52303.0 12.4295
52310.4 14.4391
52317.7 17.5812
52325.1 22.6905
52332.4 31.1024
52341.2 46.5125
52350.0 57.5123
52358.8 48.2282
52367.6 33.2575
52377.5 22.5650
52387.4 16.9002
52397.3 13.7610
52407.2 11.8884
52417.1 10.6930
52427.0 9.88824
52446.8 8.90584
52466.6 8.35070
52486.4 8.00553
52526.0 7.61277
52565.6 7.40285
52605.2 7.27529
52684.5 7.13023
52763.7 7.05006
52842.9 6.99836
53001.3 6.93278
53159.7 6.88974
53318.2 6.85696
53635.0 6.80598
53951.9 6.76523
54110.3 6.74790
54268.7 6.73374
54427.1 6.72724
54506.3 6.73157
54585.6 6.74931
54664.8 6.80236
54704.4 6.86232
54744.0 6.97686
54783.6 7.22208
54803.4 7.45717
54823.2 7.85818
54843.0 8.61124
54852.9 9.25363
54862.8 10.2346
54872.7 11.8184
54882.6 14.5550
54892.5 19.6547
54902.4 29.6287
54911.2 44.2999
54920.0 54.8462
54928.8 46.1507
54937.6 31.9557
54946.7 22.3667
54955.8 17.0139
54965.0 13.9265
54974.1 12.0368
54983.2 10.8072
54992.3 9.96824
55010.5 8.93040
55028.8 8.33808
55047.0 7.96817
55083.4 7.54916
55119.9 7.33065
55156.4 7.20525
55229.3 7.09029
55302.2 7.08782
55338.6 7.13532
55375.1 7.24367
55411.6 7.48584
55429.8 7.72021
55448.0 8.12479
55466.2 8.90868
55475.4 9.60934
55484.5 10.7406
55493.6 12.7427
55498.2 14.3713
55502.7 16.7559
55507.3 20.4370
55511.8 26.4228
55516.4 36.7896
55520.9 55.1738
55525.5 83.5321
55530.0 101.837
55534.5 82.0774
55539.1 53.3670
55543.2 36.4614
55547.3 26.5487
55551.4 20.5972
55555.5 16.8700
55563.7 12.7201
55571.9 10.6281
55580.1 9.44270
55588.3 8.71158
55604.8 7.89949
55621.2 7.48530
55637.6 7.24716
55670.4 6.99918
55703.3 6.87983
55736.1 6.81341
55801.8 6.74575
55867.5 6.71374
55933.1 6.69672
56064.5 6.68517
56195.9 6.69898
56261.5 6.72175
56327.2 6.76767
56392.9 6.86778
56425.7 6.96556
56458.6 7.13773
56491.4 7.48371
56507.8 7.80562
56524.2 8.34991
56540.7 9.38078
56548.9 10.2818
56557.1 11.7050
56565.3 14.1356
56573.5 18.7458
56577.6 22.7240
56581.7 28.7911
56585.8 38.3963
56589.9 53.7230
56595.0 81.5915
56600.0 99.8100
56605.1 80.7356
56610.1 52.6665
56614.0 37.9953
56617.9 28.6475
56621.8 22.6587
56625.7 18.6994
56633.5 14.0622
56641.3 11.6023
56649.1 10.1605
56656.9 9.24943
56672.5 8.21266
56688.1 7.67085
56703.7 7.35411
56734.9 7.01929
56766.1 6.85628
56797.3 6.76537
56859.7 6.67358
56922.1 6.63116
56984.5 6.60882
57109.3 6.58962
57234.1 6.58645
57358.9 6.59340
57608.5 6.64043
57858.1 6.77160
57982.9 6.91067
58107.7 7.16437
58232.5 7.68304
58294.9 8.16523
58357.3 8.97072
58419.7 10.4538
58450.9 11.7050
58482.1 13.6038
58513.3 16.6580
58544.5 21.9355
58575.7 31.8277
58606.9 51.3933
58633.5 78.6864
58660.0 97.0033
58686.6 78.9103
58713.2 51.7201
58737.7 35.3604
58762.1 25.7652
58786.6 20.0236
58811.1 16.4166
58860.0 12.3899
58908.9 10.3430
58957.9 9.17081
59006.8 8.43896
59104.7 7.60978
59202.5 7.17249
59300.4 6.91080
59496.1 6.61869
59691.8 6.46284
59887.6 6.39205
59985.4 6.42359
60034.4 6.49026
60083.3 6.64210
60132.2 7.00348
60156.7 7.36891
60181.1 8.01186
60205.6 9.25440
60217.8 10.3359
60230.1 12.0123
60242.3 14.7672
60254.5 19.6190
60266.8 28.8885
60279.0 47.5974
60289.5 74.7473
60300.0 94.8255
60310.5 79.5338
60321.0 53.6033
60330.8 37.2211
60340.6 27.4716
60350.4 21.5572
60360.2 17.7991
60379.8 13.5306
60399.4 11.3078
60419.1 10.0043
60438.7 9.17123
60477.9 8.19702
60517.1 7.66023
60556.3 7.32517
60634.7 6.92606
60713.2 6.67589
60791.6 6.45384
60830.8 6.31242
60870.0 6.08785
60889.7 5.89026
60899.5 5.74132
60909.3 5.52822
60919.1 5.19283
60924.0 4.93979
60928.9 4.58230
60933.8 4.03946
60936.2 3.64840
60938.7 3.12645
60941.1 2.40673
60943.6 1.40865
60946.0 0.382753
60947.3 0.952864
60947.9 2.61120
60948.5 6.75250
60948.9 11.7689
60949.2 19.0908
60950.0 37.2386
60950.4 42.6271
60950.8 43.2224
60951.5 37.0772
60952.2 30.4639
60952.9 25.5395
60953.7 21.9816
60954.4 19.4548
60955.8 16.1319
60957.2 14.1222
60958.6 12.7791
60960.0 11.8365
60962.8 10.5950
60965.6 9.81868
60968.4 9.29208
60974.0 8.62191
60979.7 8.21295
60985.3 7.93801
60996.5 7.59018
61007.8 7.37801
61019.0 7.23430
61041.5 7.05019
61086.5 6.85540
61131.5 6.74882
61311.4 6.55414
61671.4 6.40278
61851.3 6.36038
61941.3 6.34549
62031.3 6.33769
62121.2 6.34595
62166.2 6.36486
62211.2 6.40827
62233.7 6.44861
62256.2 6.51295
62278.7 6.62128
62301.2 6.81875
62323.7 7.22648
62334.9 7.61024
62346.2 8.25886
62357.4 9.47539
62363.1 10.5181
62368.7 12.1254
62374.3 14.7705
62379.9 19.4674
62385.5 28.6443
62388.4 36.4935
62391.2 47.8655
62395.6 73.4191
62400.0 90.9344
62404.4 74.5667
62408.8 49.3086
62412.3 35.7458
62415.8 27.1161
62419.2 21.5763
62422.7 17.9043
62429.6 13.5826
62436.5 11.2711
62443.5 9.90207
62450.4 9.02984
62464.2 8.02240
62478.1 7.48391
62491.9 7.16214
62519.6 6.81037
62547.3 6.63027
62575.0 6.52428
62630.4 6.40794
62685.7 6.34614
62741.1 6.30751
62851.9 6.26063
62962.6 6.23353
63018.0 6.22593
63073.4 6.22473
63128.8 6.23804
63156.5 6.25801
63184.2 6.29995
63211.9 6.39660
63225.7 6.49487
63239.5 6.67258
63253.4 7.03831
63260.3 7.38240
63267.2 7.96610
63274.2 9.06657
63277.6 10.0178
63281.1 11.4968
63284.5 13.9566
63288.0 18.4167
63289.7 22.0762
63291.5 27.4036
63293.2 35.3286
63294.9 47.1031
63297.5 72.1372
63300.0 89.0840
63302.6 72.8650
63305.1 48.1481
63307.6 32.2803
63310.1 23.3023
63312.7 18.0842
63315.2 14.8835
63317.7 12.7917
63320.2 11.3696
63325.2 9.61367
63330.3 8.61720
63335.3 8.00124
63345.4 7.30937
63355.4 6.94906
63365.5 6.73744
63375.6 6.60184
63385.6 6.50953
63405.7 6.39437
63425.9 6.32708
63466.1 6.25348
63506.4 6.21420
63546.6 6.18933
63627.1 6.15790
63788.2 6.12033
63949.2 6.09299
64271.2 6.04543
64593.3 5.99591
64915.3 5.92949
65237.4 5.79840
65398.4 5.65284
65559.4 5.33145
65639.9 4.99696
65720.4 4.35189
65760.7 3.77414
65780.8 3.36712
65800.9 2.84514
65821.1 2.18002
65841.2 1.41324
65851.3 1.11128
65856.3 1.05774
65861.3 1.14512
65866.4 1.48418
65871.4 2.26819
65876.4 3.83102
65881.4 6.72151
65886.1 11.2315
65890.7 18.0559
65900.0 35.3704
65904.6 40.6207
65909.3 41.5055
65918.6 36.0744
65927.5 29.8196
65936.4 25.1275
65945.4 21.8248
65954.3 19.4740
65972.1 16.4486
65990.0 14.6484
66007.8 13.4857
66025.7 12.6928
66061.4 11.7274
66132.8 10.9885
66204.2 11.0574
66275.7 11.8306
66311.4 12.6179
66347.1 13.8929
66382.8 16.0881
66400.6 17.8285
66418.5 20.3375
66436.4 24.1546
66454.2 30.3470
66472.1 41.1509
66489.9 60.6659
66505.0 84.1460
66520.0 92.9152
66535.1 67.6372
66550.1 40.1027
66564.8 24.8581
66579.5 17.0286
66594.2 12.8787
66608.8 10.5661
66638.2 8.40500
66667.6 7.60685
66696.9 7.33315
66726.3 7.29392
66785.0 7.52123
66902.5 8.48842
67020.0 10.0086
67137.4 12.4475
67254.9 16.6942
67372.3 24.7549
67489.8 40.9431
67594.9 65.8586
67700.0 85.4166
67805.1 72.7813
67910.2 49.7919
67984.8 37.9649
68059.4 29.9100
68134.0 24.4404
68208.7 20.6423
68357.9 15.9349
68507.1 13.2764
68656.3 11.6470
68805.6 10.5919
69104.0 9.42815
69402.5 9.04765
69700.9 9.49168
69850.1 10.3024
69999.4 12.0163
70148.6 15.8080
70223.2 19.3303
70297.8 24.7492
70403.9 36.2185
70510.0 44.3783
70616.1 37.2715
70722.2 26.0113
70836.5 18.2341
70950.7 13.9582
71064.9 11.4910
71179.2 9.94479
71293.4 8.88867
71407.7 8.10898
71464.8 7.80414
71493.4 7.69062
71521.9 7.63945
71550.5 7.74856
71564.8 7.95066
71579.0 8.38154
71593.3 9.31417
71600.5 10.1677
71607.6 11.5187
71614.7 13.7564
71621.9 17.6774
71629.0 24.9889
71636.2 39.1416
71643.1 62.5336
71650.0 81.8219
71656.9 71.3635
71663.8 50.1544
71668.3 39.8353
71672.7 32.4411
71681.6 23.4190
71690.5 18.5306
71699.4 15.6363
71708.3 13.7789
71717.2 12.5127
71735.0 10.9249
71752.8 9.98503
71770.6 9.36742
71806.2 8.60107
71841.7 8.13311
71877.3 7.80603
71948.5 7.35065
72090.8 6.73928
72233.1 6.22796
72375.4 5.65951
72446.6 5.30092
72517.8 4.84078
72588.9 4.19696
72624.5 3.75779
72660.1 3.19415
72695.7 2.45197
72713.5 1.99669
72731.2 1.48847
72749.0 0.971494
72757.9 0.754787
72766.8 0.627786
72775.7 0.692627
72780.2 0.853932
72784.6 1.14987
72789.1 1.63767
72793.5 2.39426
72798.0 3.52448
72802.4 5.15994
72809.3 9.08845
72816.2 15.1465
72830.0 30.9408
72836.9 35.9632
72843.8 37.0585
72857.6 32.5341
72872.2 26.5130
72886.9 22.0884
72901.5 19.0433
72916.2 16.9049
72930.8 15.3468
72945.4 14.1728
72974.7 12.5351
73004.0 11.4530
73033.3 10.6870
73091.8 9.67214
73150.4 9.02575
73208.9 8.57350
73326.0 7.97526
73443.1 7.61119
73501.7 7.50625
73560.2 7.48314
73618.8 7.63061
73648.0 7.84182
73677.3 8.24258
73706.6 9.01070
73735.9 10.5571
73765.1 13.9306
73779.8 17.0424
73794.4 21.8133
73817.2 33.4381
73840.0 43.6366
73862.8 39.2434
73885.6 29.0393
73901.3 23.6627
73916.9 19.8562
73948.2 15.2742
73979.5 12.8222
74010.8 11.3714
74042.1 10.4372
74073.5 9.79471
74136.1 8.97844
74198.7 8.48474
74261.3 8.15394
74386.5 7.73668
74511.7 7.48967
74574.4 7.41039
74637.0 7.36624
74699.6 7.38581
74730.9 7.44733
74762.2 7.58793
74793.5 7.91201
74809.2 8.22984
74824.8 8.77665
74840.5 9.81175
74848.3 10.7024
74856.1 12.0732
74864.0 14.3220
74871.8 18.2951
74879.6 25.9974
74883.5 32.5166
74887.4 41.8865
74893.7 63.3569
74900.0 78.1148
74906.3 64.4209
74912.6 43.2184
74918.0 31.0078
74923.4 23.5434
74928.7 18.9152
74934.1 15.9270
74944.9 12.4992
74955.6 10.7074
74966.4 9.66073
74977.2 8.99703
74998.7 8.23182
75020.2 7.82019
75041.7 7.57012
75084.8 7.28722
75127.8 7.13242
75170.8 7.03379
75256.9 6.91216
75343.0 6.83859
75429.1 6.79171
75601.2 6.76344
75773.4 6.86724
75859.5 7.02630
75945.6 7.34795
76031.7 8.03287
76074.7 8.66654
76117.7 9.69573
76160.8 11.4826
76203.8 14.8749
76225.3 17.7625
76246.9 22.0947
76268.4 28.7664
76289.9 39.0727
76320.0 60.6238
