Cd-116(n,tot) ENDF/B-VII.1
889.401 187.047
889.455 121.554
889.509 86.6671
889.564 65.8697
889.618 52.4922
889.726 36.7559
889.834 28.1199
889.942 22.8129
890.050 19.2849
890.158 16.8003
890.374 13.5778
890.591 11.6124
890.807 10.3046
891.023 9.37893
891.455 8.16605
891.888 7.41372
892.320 6.90456
892.753 6.53857
893.618 6.04913
894.483 5.73775
895.347 5.52249
896.212 5.36481
897.942 5.14898
899.672 5.00765
901.402 4.90737
903.132 4.83203
906.591 4.72509
910.051 4.65121
913.510 4.59562
916.970 4.55109
923.889 4.48086
930.808 4.42384
944.647 4.32354
958.485 4.22107
972.323 4.09960
986.162 3.93922
1000.00 3.70435
1006.07 3.56018
1012.13 3.37478
1018.20 3.12676
1024.26 2.77784
1027.29 2.54468
1030.33 2.25411
1033.36 1.88500
1036.39 1.41202
1037.91 1.13165
1039.42 0.830889
1040.94 0.545773
1041.70 0.441249
1042.08 0.410933
1042.46 0.403917
1042.84 0.430200
1043.22 0.503795
1043.59 0.645251
1043.97 0.884959
1044.16 1.05570
1044.35 1.26894
1044.73 1.86873
1045.11 2.79921
1045.49 4.25192
1045.87 6.56175
1046.25 10.3492
1046.63 16.8529
1047.01 28.7978
1047.20 38.6577
1047.38 53.0291
1047.57 75.0811
1047.76 110.329
1047.95 171.200
1048.14 284.531
1048.24 380.128
1048.33 521.758
1048.43 736.389
1048.52 1057.72
1048.66 1771.06
1048.80 2308.71
1048.94 1927.29
1049.08 1259.13
1049.22 797.072
1049.37 534.524
1049.51 381.258
1049.66 286.273
1049.80 223.911
1049.94 180.903
1050.23 127.193
1050.52 95.8695
1050.81 75.9738
1051.38 52.8738
1051.96 40.2471
1052.53 32.5040
1053.11 27.3434
1053.68 23.6956
1054.83 18.9340
1055.98 16.0055
1057.13 14.0388
1058.28 12.6374
1060.59 10.7820
1062.89 9.61810
1065.19 8.82314
1067.49 8.24715
1072.09 7.47007
1076.69 6.97128
1081.30 6.62423
1085.90 6.36898
1095.10 6.01857
1104.31 5.78985
1108.91 5.70396
1111.21 5.66701
1113.51 5.63459
1115.82 5.60901
1116.97 5.60113
1118.12 5.60053
1119.27 5.61746
1119.84 5.64198
1120.42 5.69283
1120.71 5.73829
1120.99 5.80968
1121.28 5.92905
1121.57 6.14706
1121.71 6.33098
1121.86 6.61055
1122.00 7.06473
1122.14 7.86679
1122.22 8.52936
1122.29 9.51610
1122.36 11.0775
1122.43 13.7611
1122.50 18.9551
1122.54 23.5880
1122.58 31.0509
1122.61 44.1390
1122.65 69.9521
1122.67 93.0851
1122.68 129.837
1122.70 190.991
1122.72 287.122
1122.74 457.641
1122.76 571.975
1122.78 457.658
1122.80 287.145
1122.81 195.455
1122.83 137.960
1122.85 101.601
1122.86 77.7905
1122.89 50.1403
1122.93 35.5715
1122.96 27.0556
1122.99 21.6775
1123.05 15.5485
1123.12 12.3318
1123.18 10.4406
1123.25 9.23646
1123.31 8.43372
1123.44 7.43259
1123.57 6.86651
1123.69 6.51541
1123.82 6.28408
1124.08 6.00297
1124.33 5.84654
1124.59 5.74943
1124.84 5.68506
1125.35 5.60618
1125.86 5.56046
1126.89 5.50932
1127.91 5.47998
1128.93 5.45945
1130.97 5.42947
1135.06 5.38541
1139.15 5.34938
1143.24 5.31752
1147.32 5.28866
1155.50 5.23773
1171.85 5.15524
1188.19 5.09012
1220.89 4.98990
1253.59 4.90958
1286.28 4.83254
1302.63 4.78922
1318.98 4.73667
1327.16 4.70399
1335.33 4.66404
1343.50 4.61248
1351.68 4.54094
1355.77 4.49263
1359.85 4.43087
1363.94 4.34837
1368.03 4.23167
1370.07 4.15279
1372.11 4.05300
1374.16 3.92286
1376.20 3.74771
1377.22 3.63667
1378.25 3.50631
1379.27 3.35680
1380.29 3.20214
1380.80 3.14055
1381.31 3.11919
1381.82 3.20034
1382.33 3.54842
1382.59 3.95160
1382.84 4.66835
1383.10 5.99071
1383.23 7.05528
1383.29 7.74334
1383.35 8.55411
1383.42 9.54678
1383.48 10.7540
1383.55 12.2350
1383.61 14.0696
1383.67 16.3676
1383.74 19.2829
1383.80 23.0352
1383.87 27.8583
1383.93 34.3801
1383.99 43.2749
1384.06 55.7240
1384.12 73.3384
1384.18 99.9397
1384.25 141.049
1384.31 206.640
1384.38 310.019
1384.46 521.837
1384.54 683.535
1384.58 659.403
1384.63 574.084
1384.71 378.563
1384.80 238.890
1384.89 160.615
1384.98 115.383
1385.07 87.5256
1385.15 69.3011
1385.24 56.7561
1385.42 41.0606
1385.60 31.9385
1385.78 26.1308
1386.13 19.3514
1386.49 15.6304
1386.85 13.3311
1387.20 11.7906
1387.56 10.6963
1388.27 9.25965
1388.98 8.36806
1389.69 7.76561
1390.40 7.33387
1391.83 6.75759
1393.25 6.39294
1394.68 6.14185
1396.10 5.95887
1398.95 5.70982
1401.79 5.54828
1404.64 5.43472
1407.49 5.35030
1413.18 5.23246
1418.88 5.15329
1424.57 5.09564
1430.26 5.05114
1441.65 4.98520
1453.04 4.93640
1464.43 4.89647
1475.82 4.86096
1498.60 4.79135
1509.99 4.75113
1521.37 4.70050
1532.76 4.62726
1538.46 4.57337
1544.15 4.49657
1547.00 4.44358
1549.85 4.37470
1552.69 4.28087
1555.54 4.14467
1556.97 4.05024
1558.39 3.92783
1559.81 3.76252
1561.24 3.52760
1561.95 3.36886
1562.66 3.16877
1563.37 2.91043
1564.08 2.56995
1564.44 2.35976
1564.79 2.12155
1565.15 1.86647
1565.51 1.64846
1565.68 1.60821
1565.86 1.69662
1566.04 2.07749
1566.13 2.48771
1566.22 3.16471
1566.31 4.28480
1566.40 6.17584
1566.44 7.61180
1566.49 9.49306
1566.53 12.1144
1566.57 15.6756
1566.62 20.8651
1566.66 28.3151
1566.71 39.9462
1566.75 58.1493
1566.80 89.8788
1566.84 146.970
1566.86 193.741
1566.89 261.354
1566.91 360.780
1566.93 506.681
1566.97 860.855
1567.00 1127.87
1567.04 947.444
1567.07 627.547
1567.11 404.476
1567.14 275.555
1567.18 199.283
1567.21 152.590
1567.25 120.628
1567.29 98.9784
1567.36 71.0913
1567.43 54.6862
1567.50 44.1568
1567.64 31.7722
1567.78 24.8907
1567.93 20.6556
1568.07 17.8085
1568.21 15.7812
1568.49 13.1059
1568.78 11.4489
1569.06 10.3274
1569.35 9.52200
1569.92 8.44640
1570.48 7.76573
1571.05 7.29786
1571.62 6.95768
1572.76 6.49536
1573.90 6.19705
1575.03 5.98861
1576.17 5.83477
1578.45 5.62269
1580.72 5.48328
1583.00 5.38445
1585.27 5.31060
1589.82 5.20709
1594.37 5.13755
1598.92 5.08718
1603.47 5.04871
1612.57 4.99302
1621.67 4.95379
1639.86 4.89988
1658.06 4.86222
1676.26 4.83255
1712.66 4.78436
1749.05 4.74174
1767.25 4.72054
1785.45 4.69863
1803.65 4.67543
1821.84 4.65065
1830.94 4.63812
1840.04 4.62773
1844.59 4.62651
1849.14 4.63780
1851.42 4.66101
1852.55 4.68641
1853.69 4.73473
1854.83 4.84081
1855.40 4.94757
1855.96 5.14232
1856.25 5.30693
1856.53 5.55700
1856.82 5.96508
1857.10 6.69824
1857.24 7.31153
1857.39 8.22839
1857.53 9.69878
1857.67 12.2759
1857.81 17.4216
1857.88 22.1691
1857.95 30.1023
1858.03 44.8086
1858.06 57.5599
1858.10 76.6045
1858.13 108.745
1858.17 164.297
1858.20 276.601
1858.22 374.013
1858.24 512.883
1858.27 820.304
1858.29 1021.30
1858.32 820.327
1858.35 512.904
1858.38 315.272
1858.40 207.305
1858.43 144.802
1858.46 106.466
1858.48 81.6049
1858.51 64.6934
1858.56 43.9601
1858.62 32.2889
1858.67 25.1042
1858.78 17.1112
1858.89 13.0098
1859.00 10.6334
1859.10 9.13552
1859.21 8.13141
1859.43 6.91119
1859.64 6.22631
1859.86 5.80391
1860.08 5.52514
1860.51 5.19097
1860.94 5.00659
1861.37 4.89377
1861.81 4.81961
1862.67 4.73079
1863.53 4.68131
1865.26 4.62968
1866.99 4.60339
1868.72 4.58708
1872.18 4.56626
1879.09 4.53865
1886.01 4.51431
1892.92 4.48862
1899.84 4.45974
1913.67 4.38565
1920.58 4.33551
1927.50 4.27094
1934.41 4.18360
1941.33 4.05730
1944.79 3.96972
1948.24 3.85582
1951.70 3.70109
1955.16 3.47844
1956.89 3.32578
1958.62 3.13017
1960.35 2.87105
1962.07 2.51383
1962.94 2.28074
1963.80 1.99853
1964.67 1.65585
1965.53 1.25405
1965.97 1.04557
1966.40 0.866480
1966.83 0.795653
1967.05 0.859263
1967.15 0.936298
1967.26 1.05691
1967.48 1.49340
1967.59 1.85836
1967.69 2.37185
1967.80 3.09419
1967.91 4.11594
1968.02 5.57706
1968.13 7.70129
1968.23 10.8610
1968.34 15.7069
1968.45 23.4458
1968.56 36.4880
1968.67 60.1180
1968.72 79.3840
1968.77 107.361
1968.83 149.403
1968.88 214.965
1968.94 320.683
1968.99 492.800
1969.06 841.287
1969.13 1113.73
1969.20 942.832
1969.27 625.339
1969.33 427.678
1969.39 305.908
1969.45 228.748
1969.51 177.933
1969.63 118.108
1969.75 85.7576
1969.87 66.2708
1969.99 53.5670
1970.23 38.4133
1970.47 29.9345
1970.71 24.6341
1970.95 21.0561
1971.19 18.5014
1971.67 15.1260
1972.15 13.0279
1972.63 11.6069
1973.11 10.5859
1974.07 9.22304
1975.03 8.36122
1975.99 7.76819
1976.95 7.33682
1978.87 6.75140
1980.79 6.37337
1982.71 6.10924
1984.63 5.91433
1988.48 5.64537
1992.32 5.46826
1996.16 5.34232
2000.00 5.24785
2005.66 5.14435
2011.32 5.06771
2022.64 4.96002
2033.96 4.88583
2045.28 4.82966
2067.93 4.74504
2090.57 4.67784
2135.85 4.55622
2181.14 4.41764
2203.78 4.32968
2226.42 4.21906
2249.06 4.07174
2271.70 3.86119
2283.03 3.71649
2294.35 3.52971
2305.67 3.27885
2316.99 2.92393
2322.65 2.68532
2328.31 2.38588
2333.97 2.00136
2339.63 1.49827
2342.46 1.19113
2345.29 0.847254
2348.12 0.486955
2349.54 0.322191
2350.95 0.197615
2351.66 0.164816
2352.37 0.164698
2353.08 0.212659
2353.78 0.331334
2354.49 0.555645
2354.84 0.723115
2355.20 0.938510
2355.91 1.56668
2356.61 2.57972
2357.32 4.22478
2358.03 6.94027
2358.74 11.5954
2359.44 19.9918
2359.80 26.7574
2360.15 36.4380
2360.50 50.7291
2360.86 72.5685
2361.21 107.717
2361.57 167.303
2361.92 274.207
2362.27 471.184
2362.64 808.166
2363.00 1080.30
2363.36 922.349
2363.73 614.131
2364.08 408.600
2364.43 285.523
2364.77 210.401
2365.12 162.250
2365.47 129.724
2365.82 106.897
2366.51 77.6355
2367.21 60.1759
2367.91 48.8744
2369.30 35.4294
2370.69 27.8993
2372.08 23.1829
2373.48 19.9853
2374.87 17.6952
2377.65 14.6561
2380.44 12.7487
2383.22 11.4487
2386.01 10.5096
2391.58 9.24854
2397.15 8.44393
2402.72 7.88737
2408.29 7.48000
2419.43 6.92423
2430.57 6.56303
2441.71 6.30941
2452.85 6.12145
2475.13 5.86114
2497.41 5.68911
2508.55 5.62327
2519.69 5.56734
2530.83 5.52180
2533.62 5.51405
2536.40 5.51289
2537.79 5.52088
2539.19 5.55268
2539.88 5.60076
2540.58 5.73851
2540.93 5.92701
2541.10 6.11176
2541.27 6.44168
2541.45 7.12023
2541.54 7.76690
2541.62 8.88727
2541.71 11.0847
2541.75 13.1027
2541.80 16.3306
2541.84 22.2762
2541.86 27.2177
2541.88 34.2041
2541.91 45.6310
2541.93 64.8049
2541.95 99.2254
2541.97 159.397
2541.99 253.850
2542.01 312.692
2542.03 248.871
2542.05 158.769
2542.07 115.260
2542.08 87.4111
2542.11 53.7117
2542.13 36.6350
2542.16 27.0761
2542.19 21.2624
2542.21 17.4882
2542.27 13.0724
2542.32 10.6972
2542.38 9.27864
2542.48 7.75407
2542.59 6.98303
2542.70 6.54425
2542.91 6.09115
2543.13 5.87210
2543.35 5.75072
2543.78 5.62672
2544.64 5.53470
2545.50 5.50030
2547.22 5.47194
2548.95 5.45834
2555.84 5.42876
2569.63 5.38696
2583.41 5.35169
2597.20 5.32119
2610.99 5.29555
2617.88 5.28521
2624.78 5.27786
2631.67 5.27710
2635.12 5.28256
2638.56 5.29755
2642.01 5.33647
2643.73 5.37827
2645.46 5.45703
2646.32 5.52457
2647.18 5.62871
2648.04 5.80080
2648.90 6.11407
2649.33 6.37753
2649.77 6.77833
2650.20 7.43106
2650.63 8.59664
2650.84 9.56460
2651.06 11.0081
2651.27 13.3226
2651.49 17.3303
2651.70 25.2784
2651.81 32.5290
2651.92 44.3497
2652.03 65.9695
2652.08 84.0028
2652.13 110.481
2652.19 153.115
2652.24 225.381
2652.30 357.111
2652.35 601.339
2652.40 961.534
2652.45 1194.61
2652.50 953.880
2652.54 601.553
2652.59 370.852
2652.64 242.209
2652.69 168.335
2652.74 124.041
2652.79 94.7382
2652.84 74.8973
2652.93 50.8714
2653.03 37.2397
2653.13 28.9516
2653.32 19.7225
2653.52 14.9642
2653.71 12.2116
2653.91 10.4786
2654.10 9.32261
2654.49 7.91060
2654.88 7.12036
2655.27 6.63172
2655.66 6.31005
2656.44 5.92443
2657.22 5.71097
2658.00 5.58033
2658.78 5.49443
2660.33 5.39162
2661.89 5.33428
2665.01 5.27465
2668.12 5.24457
2671.24 5.22629
2677.47 5.20407
2689.93 5.17852
2702.39 5.16055
2714.86 5.14537
2727.32 5.13173
2752.24 5.10735
2777.17 5.08570
2802.09 5.06604
2851.94 5.03107
2901.79 5.00013
2951.64 4.97167
3001.49 4.94490
3026.42 4.93419
3032.65 4.93394
3038.88 4.93977
3042.00 4.95114
3045.11 4.98693
3046.67 5.03843
3047.45 5.09038
3048.23 5.18566
3049.01 5.38926
3049.40 5.59140
3049.79 5.95593
3049.98 6.26091
3050.18 6.72230
3050.37 7.46830
3050.57 8.78183
3050.66 9.86712
3050.76 11.4600
3050.86 13.9603
3050.95 18.2088
3051.05 26.4069
3051.10 33.6354
3051.15 44.8363
3051.20 64.3916
3051.25 100.650
3051.27 133.206
3051.30 181.003
3051.32 255.971
3051.34 374.307
3051.37 600.151
3051.40 744.423
3051.44 592.572
3051.47 374.548
3051.49 237.603
3051.52 160.805
3051.55 113.519
3051.58 85.0188
3051.64 52.7388
3051.69 36.6794
3051.75 27.3496
3051.81 21.6584
3051.92 15.2037
3052.03 11.8658
3052.14 9.92173
3052.26 8.69199
3052.37 7.86538
3052.60 6.85476
3052.82 6.28899
3053.05 5.93923
3053.28 5.70799
3053.73 5.43038
3054.18 5.27699
3055.09 5.12141
3055.99 5.04794
3056.90 5.00735
3058.70 4.96605
3062.32 4.93475
3065.94 4.92227
3073.18 4.91052
3080.42 4.90360
3094.90 4.89335
3102.14 4.89055
3105.76 4.89721
3107.57 4.93301
3108.02 4.97080
3108.47 5.07652
3108.70 5.21946
3108.92 5.60385
3109.04 6.10009
3109.09 6.56890
3109.15 7.34863
3109.21 8.85121
3109.23 10.1377
3109.26 12.1486
3109.29 15.6861
3109.32 22.0698
3109.33 27.4309
3109.35 35.4176
3109.36 47.6546
3109.37 66.9596
3109.39 103.873
3109.41 129.025
3109.43 103.994
3109.45 66.9490
3109.47 42.8042
3109.49 29.5128
3109.51 21.8662
3109.53 17.1976
3109.55 14.1800
3109.56 12.1323
3109.60 9.62773
3109.64 8.22089
3109.68 7.35595
3109.75 6.39453
3109.91 5.61270
3110.06 5.31314
3110.36 5.08371
3110.67 4.99915
3111.28 4.93599
3111.89 4.91285
3114.32 4.88846
3119.20 4.87910
3128.94 4.87077
3148.44 4.85642
3167.93 4.84129
3187.42 4.82460
3206.91 4.80562
3226.41 4.78338
3245.90 4.75650
3255.65 4.74206
3260.52 4.74102
3261.74 4.74708
3262.96 4.76869
3263.57 4.80079
3264.17 4.89282
3264.48 5.01930
3264.78 5.36345
3264.94 5.81964
3265.01 6.25081
3265.09 6.99400
3265.16 8.43889
3265.20 9.73393
3265.24 11.8309
3265.28 15.5378
3265.30 18.5462
3265.32 22.9469
3265.34 29.6883
3265.35 40.5816
3265.37 59.1732
3265.39 93.3407
3265.41 145.552
3265.43 182.085
3265.45 145.633
3265.47 93.4427
3265.49 55.5957
3265.52 35.9912
3265.54 25.4888
3265.56 19.3905
3265.59 15.5873
3265.61 13.0735
3265.65 10.1263
3265.70 8.46791
3265.75 7.46774
3265.84 6.38396
3265.93 5.82967
3266.02 5.51495
3266.20 5.18504
3266.57 4.93417
3266.93 4.84180
3267.66 4.77274
3268.39 4.74687
3271.31 4.71622
3277.15 4.69555
3288.83 4.65926
3300.51 4.61278
3312.20 4.54667
3318.04 4.50108
3323.88 4.44177
3329.72 4.36084
3335.56 4.24298
3338.48 4.16088
3341.40 4.05381
3344.32 3.90805
3347.24 3.69781
3348.70 3.55337
3350.16 3.36819
3351.62 3.12257
3353.08 2.78302
3353.81 2.56112
3354.54 2.29123
3355.27 1.96179
3356.00 1.56908
3356.36 1.35967
3356.73 1.16787
3357.09 1.05737
3357.46 1.20846
3357.64 1.52841
3357.82 2.19588
3358.01 3.54775
3358.10 4.67447
3358.19 6.30247
3358.28 8.73036
3358.37 12.3625
3358.46 18.0296
3358.55 27.2621
3358.65 43.4017
3358.74 73.0550
3358.78 97.7950
3358.83 132.829
3358.87 185.512
3358.92 261.124
3359.00 453.285
3359.07 613.529
3359.15 530.428
3359.22 357.443
3359.30 241.553
3359.37 171.010
3359.44 127.531
3359.51 99.4443
3359.66 66.9086
3359.80 49.5968
3359.94 39.1091
3360.09 32.2668
3360.37 24.0869
3360.66 19.4474
3360.95 16.5266
3361.24 14.5334
3361.52 13.0959
3362.10 11.1727
3362.67 9.95819
3363.25 9.12371
3363.82 8.51883
3364.97 7.70051
3366.12 7.17561
3367.27 6.81078
3368.42 6.54275
3370.72 6.17542
3373.01 5.93576
3375.31 5.76690
3377.61 5.64141
3382.21 5.46692
3386.80 5.35095
3391.40 5.26780
3396.00 5.20491
3405.19 5.11505
3414.38 5.05270
3423.58 5.00569
3432.77 4.96797
3451.16 4.90824
3469.54 4.85897
3506.31 4.76665
3524.70 4.71506
3543.09 4.65354
3561.47 4.57435
3579.86 4.46310
3589.05 4.38680
3598.25 4.28779
3607.44 4.15312
3616.63 3.95790
3621.23 3.82272
3625.83 3.64760
3630.42 3.41157
3635.02 3.07676
3637.32 2.85110
3639.62 2.56745
3641.91 2.20233
3644.21 1.72225
3645.36 1.42696
3646.51 1.09324
3647.66 0.735637
3648.81 0.424173
3649.38 0.355484
3649.67 0.372875
3649.96 0.447576
3650.25 0.608521
3650.53 0.898222
3650.82 1.38606
3651.11 2.18493
3651.39 3.49278
3651.68 5.64504
3651.97 9.29680
3652.26 15.7782
3652.40 20.9149
3652.54 28.1338
3652.69 38.5411
3652.83 53.8739
3652.97 77.5959
3653.12 115.187
3653.26 177.794
3653.40 281.812
3653.59 492.895
3653.77 669.168
3653.95 579.952
3654.13 392.391
3654.25 298.141
3654.36 231.417
3654.60 149.977
3654.84 106.186
3655.07 80.3627
3655.31 63.8922
3655.55 52.7151
3656.02 38.8713
3656.50 30.8094
3656.97 25.6441
3657.92 19.5331
3658.86 16.0973
3659.81 13.9281
3660.76 12.4440
3661.71 11.3696
3663.60 9.92478
3665.50 9.00303
3667.39 8.36613
3669.28 7.90097
3673.07 7.26857
3674.97 7.04530
3676.86 6.86378
3678.76 6.71715
3680.65 6.61067
3681.60 6.58758
3682.55 6.63370
3683.02 6.74606
3683.26 6.86981
3683.50 7.10139
3683.73 7.59797
3683.85 8.08510
3683.97 8.93701
3684.09 10.6622
3684.15 12.2467
3684.21 14.8950
3684.27 19.8023
3684.30 24.0686
3684.32 30.3977
3684.35 41.1269
3684.38 59.5200
3684.41 96.7837
3684.43 129.022
3684.44 173.862
3684.47 273.367
3684.49 341.261
3684.51 273.427
3684.53 173.932
3684.55 126.528
3684.57 93.4069
3684.58 71.3424
3684.60 56.2998
3684.63 38.1060
3684.66 28.1370
3684.69 22.1602
3684.73 18.3188
3684.79 13.8668
3684.85 11.4924
3684.92 10.0814
3685.05 8.56010
3685.17 7.80016
3685.30 7.36574
3685.56 6.91181
3685.81 6.68687
3686.07 6.55737
3686.58 6.41499
3687.60 6.28489
3688.62 6.21410
3690.67 6.11936
3692.71 6.04722
3696.80 5.93211
3700.89 5.84035
3704.98 5.76437
3709.07 5.70017
3717.25 5.59727
3725.43 5.51821
3733.61 5.45541
3749.96 5.36162
3766.32 5.29456
3782.68 5.24391
3815.39 5.17172
3848.11 5.12193
3880.83 5.08480
3946.26 5.03151
4011.69 4.99325
4044.40 4.97733
4077.12 4.96286
4109.83 4.94955
4142.55 4.93736
4175.26 4.92794
4183.44 4.92765
4191.62 4.93199
4195.71 4.94029
4199.80 4.96560
4201.84 5.00111
4203.89 5.10054
4204.91 5.23637
4205.42 5.37011
4205.93 5.61114
4206.44 6.11563
4206.70 6.60782
4206.95 7.47844
4207.08 8.19566
4207.21 9.26414
4207.34 10.9570
4207.46 13.8435
4207.59 19.4844
4207.66 24.5402
4207.72 32.7295
4207.78 47.2169
4207.82 58.9845
4207.85 76.2114
4207.88 102.623
4207.91 145.328
4207.94 218.177
4207.98 342.282
4208.01 546.547
4208.04 679.506
4208.08 546.224
4208.11 341.679
4208.15 195.323
4208.19 120.668
4208.23 81.2092
4208.27 58.5088
4208.31 44.4453
4208.35 35.1954
4208.43 24.3331
4208.51 18.3249
4208.59 14.7130
4208.75 10.8004
4208.91 8.81951
4209.07 7.69428
4209.38 6.52018
4209.70 5.95508
4210.02 5.64095
4210.66 5.32304
4211.30 5.17339
4211.93 5.09165
4213.21 5.01005
4215.76 4.95215
4218.31 4.93316
4220.86 4.92761
4223.41 4.93585
4224.69 4.95459
4225.96 5.01451
4226.60 5.10138
4227.24 5.34929
4227.56 5.68989
4227.72 6.02527
4227.87 6.61924
4228.03 7.84126
4228.11 8.99738
4228.19 10.9471
4228.27 14.7306
4228.31 18.0774
4228.35 23.2472
4228.39 32.3355
4228.43 49.7631
4228.45 64.9159
4228.47 88.2524
4228.49 125.510
4228.51 182.091
4228.54 291.066
4228.56 360.559
4228.58 291.837
4228.61 183.158
4228.63 117.601
4228.66 78.5723
4228.68 55.9134
4228.70 42.4649
4228.73 33.2843
4228.75 27.0492
4228.80 19.5348
4228.85 15.1991
4228.89 12.5810
4228.99 9.64406
4229.08 8.11143
4229.18 7.22144
4229.37 6.28449
4229.56 5.82188
4229.75 5.56196
4230.12 5.29260
4230.88 5.09019
4231.64 5.01540
4233.16 4.95872
4234.67 4.93711
4240.74 4.91212
4252.86 4.90031
4277.12 4.88905
4325.63 4.87077
4374.14 4.85252
