Cd-116(n,g) ENDF/B-VII.1
668.370 0.0210006
669.750 0.0300890
671.130 0.0467642
671.820 0.0608978
672.510 0.0825961
673.200 0.118415
673.890 0.183876
674.235 0.239156
674.580 0.323692
674.925 0.462496
675.270 0.714290
675.443 0.925244
675.615 1.24552
675.788 1.76602
675.960 2.69620
676.047 3.46437
676.133 4.61205
676.219 6.44183
676.305 9.61245
676.392 15.8498
676.435 21.4992
676.478 30.7593
676.521 47.4836
676.543 61.3311
676.564 81.8708
676.586 114.285
676.607 168.232
676.629 265.218
676.650 444.618
676.670 712.476
676.691 890.027
676.711 711.072
676.731 444.636
676.744 323.390
676.757 239.828
676.783 142.566
676.809 92.5506
676.835 64.4654
676.861 47.2311
676.887 36.0462
676.938 22.8993
676.990 15.7841
677.042 11.5246
677.146 6.90945
677.250 4.59451
677.353 3.27450
677.457 2.45095
677.561 1.90300
677.768 1.24196
677.976 0.874014
678.183 0.648237
678.391 0.499944
678.806 0.323266
679.220 0.226115
679.635 0.167029
680.050 0.128437
680.880 0.0827571
681.710 0.0577860
682.540 0.0426612
683.370 0.0328117
685.029 0.0211880
686.689 0.0148521
690.008 0.00853197
693.328 0.00559860
696.647 0.00400338
703.285 0.00241846
716.563 0.00129873
729.840 0.000926467
743.117 0.000776674
756.394 0.000721260
782.949 0.000757042
809.503 0.000971245
822.781 0.00119735
836.058 0.00160419
849.335 0.00245363
855.974 0.00328803
862.612 0.00480118
865.932 0.00607585
869.251 0.00802790
872.570 0.0112468
875.890 0.0171387
877.549 0.0221273
879.209 0.0297858
880.869 0.0424337
882.528 0.0655846
883.358 0.0851679
884.188 0.115183
885.018 0.164619
885.848 0.254726
886.263 0.330612
886.678 0.446377
887.092 0.635822
887.507 0.977845
887.715 1.26312
887.922 1.69403
888.130 2.39027
888.337 3.62257
888.389 4.08065
888.441 4.63127
888.493 5.30109
888.545 6.12528
888.597 7.15932
888.648 8.47514
888.700 10.1919
888.726 11.2496
888.752 12.4799
888.804 15.6349
888.856 20.1428
888.908 26.8913
888.960 37.5904
888.986 45.4816
889.011 56.0157
889.037 70.5236
889.063 91.1621
889.089 121.774
889.115 168.684
889.141 243.490
889.167 363.892
889.199 582.604
889.230 728.220
889.262 582.658
889.293 364.501
889.320 239.539
889.347 163.821
889.374 117.008
889.401 87.0834
889.455 52.9644
889.509 35.3642
889.564 25.1839
889.618 18.8216
889.726 11.6220
889.834 7.87296
889.942 5.68020
890.050 4.28922
890.158 3.35240
890.374 2.20826
890.591 1.56360
890.807 1.16489
891.023 0.901283
891.455 0.585399
891.888 0.410661
892.320 0.303946
892.753 0.234069
893.618 0.151131
894.483 0.105674
895.347 0.0781019
896.212 0.0601310
897.942 0.0389130
899.672 0.0273473
901.402 0.0203620
903.132 0.0158267
906.591 0.0105008
910.051 0.00762364
913.510 0.00590670
916.970 0.00481067
923.889 0.00357207
930.808 0.00296644
944.647 0.00256651
958.485 0.00271387
972.323 0.00329425
986.162 0.00449729
1000.00 0.00699151
1006.07 0.00894425
1012.13 0.0119521
1018.20 0.0169247
1024.26 0.0260218
1027.29 0.0337082
1030.33 0.0454711
1033.36 0.0648173
1036.39 0.0999805
1037.91 0.129537
1039.42 0.174505
1040.94 0.247868
1041.70 0.303313
1042.08 0.338305
1042.46 0.379733
1042.84 0.429422
1043.22 0.489383
1043.59 0.562854
1043.97 0.654216
1044.16 0.708628
1044.35 0.769780
1044.73 0.918901
1045.11 1.11593
1045.49 1.38375
1045.87 1.76073
1046.25 2.31507
1046.63 3.17758
1047.01 4.62485
1047.20 5.74981
1047.38 7.32487
1047.57 9.64912
1047.76 13.2254
1047.95 19.1740
1048.14 29.8418
1048.24 38.6011
1048.33 51.3228
1048.43 70.1961
1048.52 97.7845
1048.66 156.548
1048.80 195.353
1048.94 156.195
1049.08 97.8487
1049.22 59.3540
1049.37 38.1719
1049.51 26.1315
1049.66 18.8463
1049.80 14.1692
1049.94 11.0115
1050.23 7.18018
1050.52 5.03077
1050.81 3.71498
1051.38 2.26063
1051.96 1.51650
1052.53 1.08742
1053.11 0.817470
1053.68 0.636762
1054.83 0.417369
1055.98 0.294588
1057.13 0.218925
1058.28 0.169114
1060.59 0.109597
1062.89 0.0768079
1065.19 0.0568454
1067.49 0.0438044
1072.09 0.0283828
1076.69 0.0199899
1081.30 0.0149552
1085.90 0.0117446
1095.10 0.00826720
1104.31 0.00741436
1108.91 0.00848882
1111.21 0.00998757
1113.51 0.0130245
1115.82 0.0199021
1116.97 0.0269284
1118.12 0.0398964
1119.27 0.0678759
1119.84 0.0958338
1120.42 0.146887
1120.71 0.190017
1120.99 0.255949
1121.28 0.364097
1121.57 0.559046
1121.71 0.722455
1121.86 0.970048
1122.00 1.37132
1122.14 2.07875
1122.22 2.66266
1122.29 3.53185
1122.36 4.90680
1122.43 7.26928
1122.50 11.8410
1122.54 15.9186
1122.58 22.4865
1122.61 34.0047
1122.65 56.7207
1122.67 77.0779
1122.68 109.419
1122.70 163.234
1122.72 247.828
1122.74 397.878
1122.76 498.483
1122.78 397.883
1122.80 247.834
1122.81 167.151
1122.83 116.557
1122.85 84.5636
1122.86 63.6114
1122.89 39.2812
1122.93 26.4621
1122.96 18.9691
1122.99 14.2372
1123.05 8.84493
1123.12 6.01529
1123.18 4.35199
1123.25 3.29319
1123.31 2.58756
1123.44 1.70806
1123.57 1.21132
1123.69 0.903715
1123.82 0.701471
1124.08 0.456720
1124.33 0.321616
1124.59 0.238687
1124.84 0.184532
1125.35 0.120035
1125.86 0.0846314
1126.89 0.0490837
1127.91 0.0324629
1128.93 0.0233618
1130.97 0.0142203
1135.06 0.00753250
1139.15 0.00507888
1143.24 0.00387071
1147.32 0.00316490
1155.50 0.00237886
1171.85 0.00167912
1188.19 0.00136523
1220.89 0.00114319
1253.59 0.00122623
1286.28 0.00168988
1302.63 0.00222171
1318.98 0.00323294
1327.16 0.00410167
1335.33 0.00544353
1343.50 0.00766914
1351.68 0.0117575
1355.77 0.0152251
1359.85 0.0205508
1363.94 0.0293476
1368.03 0.0454484
1370.07 0.0590662
1372.11 0.0799223
1374.16 0.114273
1376.20 0.176804
1377.22 0.229435
1378.25 0.309688
1379.27 0.440904
1380.29 0.677186
1380.80 0.874076
1381.31 1.17122
1381.82 1.65021
1382.33 2.49612
1382.59 3.18759
1382.84 4.20590
1383.10 5.80846
1383.23 6.97505
1383.29 7.69395
1383.35 8.51514
1383.42 9.49063
1383.48 10.6424
1383.55 12.0151
1383.61 13.6683
1383.67 15.6832
1383.74 18.1715
1383.80 21.2910
1383.87 25.1992
1383.93 30.3521
1383.99 37.2056
1384.06 46.5613
1384.12 59.4755
1384.18 78.4968
1384.25 107.140
1384.31 151.601
1384.38 219.553
1384.46 352.056
1384.54 438.979
1384.58 412.887
1384.63 350.393
1384.71 219.557
1384.80 131.094
1384.89 83.3671
1384.98 56.6384
1385.07 40.6332
1385.15 30.4332
1385.24 23.5842
1385.42 15.2979
1385.60 10.6937
1385.78 7.88419
1386.13 4.78427
1386.49 3.20594
1386.85 2.29595
1387.20 1.72442
1387.56 1.34229
1388.27 0.879216
1388.98 0.620074
1389.69 0.460618
1390.40 0.355712
1391.83 0.230298
1393.25 0.161210
1394.68 0.119103
1396.10 0.0915969
1398.95 0.0589952
1401.79 0.0411703
1404.64 0.0303731
1407.49 0.0233432
1413.18 0.0150512
1418.88 0.0105376
1424.57 0.00781422
1430.26 0.00604778
1441.65 0.00397787
1453.04 0.00286735
1464.43 0.00221653
1475.82 0.00181998
1498.60 0.00147603
1509.99 0.00149468
1521.37 0.00170253
1532.76 0.00231874
1538.46 0.00299240
1544.15 0.00426653
1547.00 0.00536167
1549.85 0.00705465
1552.69 0.00986587
1555.54 0.0150352
1556.97 0.0194225
1558.39 0.0261583
1559.81 0.0372912
1561.24 0.0576432
1561.95 0.0748506
1562.66 0.101200
1563.37 0.144529
1564.08 0.223159
1564.44 0.289248
1564.79 0.389808
1565.15 0.553743
1565.51 0.848046
1565.68 1.09205
1565.86 1.45870
1566.04 2.04623
1566.13 2.48268
1566.22 3.07483
1566.31 3.90631
1566.40 5.12511
1566.44 5.96962
1566.49 7.01315
1566.53 8.38865
1566.57 10.1613
1566.62 12.6175
1566.66 15.9773
1566.71 20.9838
1566.75 28.4737
1566.80 40.9632
1566.84 62.4689
1566.86 79.5428
1566.89 103.665
1566.91 138.279
1566.93 187.696
1566.97 301.764
1567.00 374.943
1567.04 298.461
1567.07 187.749
1567.11 114.847
1567.14 74.3160
1567.18 51.0916
1567.21 37.2706
1567.25 28.0543
1567.29 21.9654
1567.36 14.3798
1567.43 10.1134
1567.50 7.48862
1567.64 4.57015
1567.78 3.06569
1567.93 2.20182
1568.07 1.65723
1568.21 1.29211
1568.49 0.847253
1568.78 0.598693
1569.06 0.445400
1569.35 0.344263
1569.92 0.223184
1570.48 0.156382
1571.05 0.115672
1571.62 0.0890843
1572.76 0.0575090
1573.90 0.0402375
1575.03 0.0297651
1576.17 0.0229402
1578.45 0.0148777
1580.72 0.0104796
1583.00 0.00781910
1585.27 0.00608824
1589.82 0.00404433
1594.37 0.00292845
1598.92 0.00225157
1603.47 0.00180951
1612.57 0.00128419
1621.67 0.000994195
1639.86 0.000699522
1658.06 0.000560897
1676.26 0.000488182
1712.66 0.000438114
1749.05 0.000479368
1767.25 0.000548665
1785.45 0.000685795
1803.65 0.000983736
1821.84 0.00181717
1830.94 0.00296403
1840.04 0.00620401
1844.59 0.0107099
1849.14 0.0235030
1851.42 0.0413045
1852.55 0.0591040
1853.69 0.0916686
1854.83 0.161420
1855.40 0.230861
1855.96 0.356921
1856.25 0.463209
1856.53 0.624485
1856.82 0.887427
1857.10 1.35953
1857.24 1.75432
1857.39 2.34443
1857.53 3.29070
1857.67 4.94905
1857.81 8.26011
1857.88 11.3149
1857.95 16.4195
1858.03 25.8821
1858.06 34.0868
1858.10 46.3408
1858.13 67.0213
1858.17 102.766
1858.20 175.026
1858.22 237.705
1858.24 327.060
1858.27 524.868
1858.29 654.197
1858.32 524.885
1858.35 327.077
1858.38 199.912
1858.40 130.442
1858.43 90.2242
1858.46 65.5571
1858.48 49.5605
1858.51 38.6789
1858.56 25.3382
1858.62 17.8284
1858.67 13.2055
1858.78 8.06247
1858.89 5.42360
1859.00 3.89459
1859.10 2.93092
1859.21 2.28496
1859.43 1.50009
1859.64 1.05968
1859.86 0.788183
1860.08 0.609101
1860.51 0.394680
1860.94 0.276644
1861.37 0.204665
1861.81 0.157563
1862.67 0.101662
1863.53 0.0710895
1865.26 0.0404561
1866.99 0.0261899
1868.72 0.0184137
1872.18 0.0106682
1879.09 0.00515279
1886.01 0.00327191
1892.92 0.00246430
1899.84 0.00210326
1913.67 0.00204316
1920.58 0.00227692
1927.50 0.00274536
1934.41 0.00360671
1941.33 0.00526163
1944.79 0.00668748
1948.24 0.00889108
1951.70 0.0125468
1955.16 0.0192530
1956.89 0.0249318
1958.62 0.0336398
1960.35 0.0479838
1962.07 0.0741039
1962.94 0.0961124
1963.80 0.129640
1964.67 0.184539
1965.53 0.283444
1965.97 0.366043
1966.40 0.490490
1966.83 0.691161
1967.05 0.841126
1967.15 0.935091
1967.26 1.04571
1967.48 1.33497
1967.59 1.52672
1967.69 1.76282
1967.80 2.05804
1967.91 2.43380
1968.02 2.92211
1968.13 3.57250
1968.23 4.46482
1968.34 5.73421
1968.45 7.62351
1968.56 10.6024
1968.67 15.6670
1968.72 19.6191
1968.77 25.1860
1968.83 33.2999
1968.88 45.5635
1968.94 64.6974
1968.99 94.7177
1969.06 152.049
1969.13 189.710
1969.20 151.444
1969.27 94.9250
1969.33 61.8217
1969.39 42.1828
1969.45 30.1176
1969.51 22.3883
1969.63 13.6072
1969.75 9.07610
1969.87 6.46274
1969.99 4.82738
1970.23 2.97990
1970.47 2.01830
1970.71 1.45603
1970.95 1.09941
1971.19 0.859264
1971.67 0.565663
1972.15 0.400589
1972.63 0.298487
1973.11 0.230982
1974.07 0.150036
1975.03 0.105302
1975.99 0.0779603
1976.95 0.0600724
1978.87 0.0388301
1980.79 0.0271865
1982.71 0.0201223
1984.63 0.0155188
1988.48 0.0100769
1992.32 0.00710795
1996.16 0.00531147
2000.00 0.00414302
2005.66 0.00304555
2011.32 0.00235970
2022.64 0.00158401
2033.96 0.00118076
2045.28 0.000947435
2067.93 0.000711018
2090.57 0.000614422
2135.85 0.000600648
2181.14 0.000752067
2203.78 0.000910949
2226.42 0.00116789
2249.06 0.00160267
2271.70 0.00240710
2283.03 0.00308978
2294.35 0.00413745
2305.67 0.00586436
2316.99 0.00901458
2322.65 0.0116696
2328.31 0.0157239
2333.97 0.0223702
2339.63 0.0343972
2342.46 0.0444567
2345.29 0.0596957
2348.12 0.0844010
2349.54 0.102960
2350.95 0.128400
2351.66 0.144826
2352.37 0.164620
2353.08 0.188767
2353.78 0.218594
2354.49 0.256144
2354.84 0.278651
2355.20 0.304176
2355.91 0.367167
2356.61 0.451744
2357.32 0.569332
2358.03 0.738939
2358.74 0.996928
2359.44 1.41474
2359.80 1.72829
2360.15 2.15620
2360.50 2.75963
2360.86 3.64159
2361.21 5.00000
2361.57 7.20348
2361.92 10.9800
2362.27 17.5929
2362.64 28.1423
2363.00 35.1642
2363.36 28.1236
2363.73 17.5763
2364.08 11.0245
2364.43 7.27575
2364.77 5.07147
2365.12 3.70472
2365.47 2.80944
2365.82 2.19905
2366.51 1.44639
2367.21 1.01986
2367.91 0.756796
2369.30 0.463119
2370.69 0.311880
2372.08 0.224160
2373.48 0.168768
2374.87 0.131636
2377.65 0.0864661
2380.44 0.0611054
2383.22 0.0454664
2386.01 0.0351500
2391.58 0.0228195
2397.15 0.0160151
2402.72 0.0118697
2408.29 0.00916025
2419.43 0.00595532
2430.57 0.00420954
2441.71 0.00316110
2452.85 0.00248968
2475.13 0.00174323
2497.41 0.00146353
2508.55 0.00151509
2519.69 0.00192427
2530.83 0.00451795
2533.62 0.00723941
2536.40 0.0149875
2537.79 0.0257686
2539.19 0.0562081
2539.88 0.0982854
2540.58 0.215693
2540.93 0.375309
2541.10 0.531657
2541.27 0.810974
2541.45 1.38600
2541.54 1.93451
2541.62 2.88554
2541.71 4.75245
2541.75 6.46791
2541.80 9.21332
2541.84 14.2726
2541.86 18.4789
2541.88 24.4274
2541.91 34.1593
2541.93 50.4935
2541.95 79.8255
2541.97 131.119
2541.99 211.677
2542.01 261.941
2542.03 207.623
2542.05 130.823
2542.07 93.7216
2542.08 69.9685
2542.11 41.2171
2542.13 26.6426
2542.16 18.4814
2542.19 13.5163
2542.21 10.2921
2542.27 6.51806
2542.32 4.48679
2542.38 3.27305
2542.48 1.96759
2542.59 1.30672
2542.70 0.930311
2542.91 0.541282
2543.13 0.353093
2543.35 0.248849
2543.78 0.142644
2544.64 0.0649597
2545.50 0.0372839
2547.22 0.0172506
2548.95 0.0101798
2555.84 0.00332928
2569.63 0.00170787
2583.41 0.00162324
2597.20 0.00200052
2610.99 0.00306410
2617.88 0.00418988
2624.78 0.00629156
2631.67 0.0108577
2635.12 0.0154505
2638.56 0.0238848
2642.01 0.0420250
2643.73 0.0601718
2645.46 0.0933330
2646.32 0.121352
2647.18 0.164230
2648.04 0.234678
2648.90 0.362388
2649.33 0.469558
2649.77 0.632395
2650.20 0.897325
2650.63 1.37002
2650.84 1.76239
2651.06 2.34733
2651.27 3.28499
2651.49 4.90823
2651.70 8.12664
2651.81 11.0622
2651.92 15.8475
2652.03 24.5989
2652.08 31.8980
2652.13 42.6148
2652.19 59.8694
2652.24 89.1147
2652.30 142.422
2652.35 241.247
2652.40 386.983
2652.45 481.260
2652.50 383.822
2652.54 241.253
2652.59 147.908
2652.64 95.8606
2652.69 65.9737
2652.74 48.0546
2652.79 36.2010
2652.84 28.1752
2652.93 18.4572
2653.03 12.9439
2653.13 9.59216
2653.32 5.86035
2653.52 3.93671
2653.71 2.82413
2653.91 2.12382
2654.10 1.65683
2654.49 1.08662
2654.88 0.767698
2655.27 0.570649
2655.66 0.441053
2656.44 0.285950
2657.22 0.200346
2658.00 0.148164
2658.78 0.114026
2660.33 0.0735535
2661.89 0.0513899
2665.01 0.0291963
2668.12 0.0188483
2671.24 0.0132028
2677.47 0.00756176
2689.93 0.00350338
2702.39 0.00206873
2714.86 0.00139723
2727.32 0.00102790
2752.24 0.000653618
2777.17 0.000475801
2802.09 0.000377790
2851.94 0.000284958
2901.79 0.000264248
2951.64 0.000326302
3001.49 0.000792379
3026.42 0.00268824
3032.65 0.00464732
3038.88 0.0102202
3042.00 0.0179852
3045.11 0.0399969
3046.67 0.0705274
3047.45 0.100971
3048.23 0.156474
3049.01 0.274520
3049.40 0.391411
3049.79 0.601878
3049.98 0.777782
3050.18 1.04372
3050.37 1.47343
3050.57 2.22959
3050.66 2.85410
3050.76 3.77041
3050.86 5.20835
3050.95 7.65094
3051.05 12.3629
3051.10 16.5168
3051.15 22.9524
3051.20 34.1867
3051.25 55.0137
3051.27 73.7117
3051.30 101.161
3051.32 144.211
3051.34 212.156
3051.37 341.809
3051.40 424.586
3051.44 337.343
3051.47 212.151
3051.49 133.530
3051.52 89.4448
3051.55 62.3029
3051.58 45.9461
3051.64 27.4220
3051.69 18.2078
3051.75 12.8556
3051.81 9.59132
3051.92 5.88995
3052.03 3.97647
3052.14 2.86243
3052.26 2.15796
3052.37 1.68458
3052.60 1.10612
3052.82 0.782526
3053.05 0.582627
3053.28 0.450578
3053.73 0.292244
3054.18 0.204941
3055.09 0.116686
3055.99 0.0752692
3056.90 0.0525774
3058.70 0.0298526
3062.32 0.0134767
3065.94 0.00771708
3073.18 0.00361299
3080.42 0.00222879
3094.90 0.00177221
3102.14 0.00387066
3105.76 0.0129544
3107.57 0.0487114
3108.02 0.0849837
3108.47 0.185169
3108.70 0.319671
3108.92 0.679706
3109.04 1.14317
3109.09 1.58037
3109.15 2.30681
3109.21 3.70528
3109.23 4.90174
3109.26 6.77110
3109.29 10.0578
3109.32 15.9858
3109.33 20.9622
3109.35 28.3737
3109.36 39.7257
3109.37 57.6280
3109.39 91.8379
3109.41 115.099
3109.43 91.8330
3109.45 57.4720
3109.47 35.0919
3109.49 22.7778
3109.51 15.6963
3109.53 11.3744
3109.55 8.58191
3109.56 6.68755
3109.60 4.37172
3109.64 3.07177
3109.68 2.27308
3109.75 1.38615
3109.91 0.666217
3110.06 0.391161
3110.36 0.181342
3110.67 0.104516
3111.28 0.0477577
3111.89 0.0273999
3114.32 0.00737147
3119.20 0.00222868
3128.94 0.000868211
3148.44 0.000464739
3167.93 0.000375254
3187.42 0.000357900
3206.91 0.000388464
3226.41 0.000501805
3245.90 0.00103547
3255.65 0.00298575
3260.52 0.0105683
3261.74 0.0183426
3262.96 0.0402512
3263.57 0.0704214
3264.17 0.154454
3264.48 0.268591
3264.78 0.577468
3264.94 0.985782
3265.01 1.37127
3265.09 2.03522
3265.16 3.32518
3265.20 4.48082
3265.24 6.35147
3265.28 9.65726
3265.30 12.3395
3265.32 16.2626
3265.34 22.2712
3265.35 31.9789
3265.37 48.5440
3265.39 78.9806
3265.41 125.476
3265.43 157.979
3265.45 125.474
3265.47 78.9789
3265.49 45.2730
3265.52 27.8180
3265.54 18.4691
3265.56 13.0417
3265.59 9.65755
3265.61 7.42113
3265.65 4.79984
3265.70 3.32542
3265.75 2.43654
3265.84 1.47390
3265.93 0.981996
3266.02 0.702966
3266.20 0.410914
3266.57 0.189675
3266.93 0.108881
3267.66 0.0495749
3268.39 0.0283756
3271.31 0.00761322
3277.15 0.00238989
3288.83 0.00122449
3300.51 0.00125440
3312.20 0.00167881
3318.04 0.00208943
3323.88 0.00273995
3329.72 0.00383128
3335.56 0.00584539
3338.48 0.00755637
3341.40 0.0101848
3344.32 0.0145256
3347.24 0.0224643
3348.70 0.0291754
3350.16 0.0394413
3351.62 0.0563127
3353.08 0.0869607
3353.81 0.112675
3354.54 0.151775
3355.27 0.215451
3356.00 0.329601
3356.36 0.424102
3356.73 0.565904
3357.09 0.792689
3357.46 1.18861
3357.64 1.50881
3357.82 1.97432
3358.01 2.69692
3358.10 3.21228
3358.19 3.88908
3358.28 4.81323
3358.37 6.08751
3358.46 7.93054
3358.55 10.7258
3358.65 15.2873
3358.74 23.1262
3358.78 29.3639
3358.83 37.9020
3358.87 50.2882
3358.92 67.3737
3359.00 107.785
3359.07 134.751
3359.15 107.842
3359.22 67.4174
3359.30 42.5145
3359.37 28.1386
3359.44 19.6526
3359.51 14.3764
3359.66 8.55484
3359.80 5.64731
3359.94 3.98490
3360.09 2.95740
3360.37 1.81286
3360.66 1.22100
3360.95 0.878409
3361.24 0.661941
3361.52 0.516570
3362.10 0.339381
3362.67 0.239991
3363.25 0.178548
3363.82 0.138064
3364.97 0.0895585
3366.12 0.0627920
3367.27 0.0464654
3368.42 0.0357797
3370.72 0.0231031
3373.01 0.0161635
3375.31 0.0119555
3377.61 0.00921333
3382.21 0.00597546
3386.80 0.00421090
3391.40 0.00314478
3396.00 0.00245261
3405.19 0.00163957
3414.38 0.00120074
3423.58 0.000939634
3432.77 0.000774121
3451.16 0.000591788
3469.54 0.000511844
3506.31 0.000507007
3524.70 0.000568465
3543.09 0.000688056
3561.47 0.000905407
3579.86 0.00131988
3589.05 0.00167521
3598.25 0.00222246
3607.44 0.00312644
3616.63 0.00477809
3621.23 0.00617206
3625.83 0.00830405
3630.42 0.0118085
3635.02 0.0181794
3637.32 0.0235366
3639.62 0.0316971
3641.91 0.0450337
3644.21 0.0690770
3645.36 0.0891235
3646.51 0.119369
3647.66 0.168162
3648.81 0.254441
3649.38 0.324970
3649.67 0.371675
3649.96 0.429205
3650.25 0.501454
3650.53 0.593184
3650.82 0.712476
3651.11 0.871509
3651.39 1.09085
3651.68 1.40245
3651.97 1.86724
3652.26 2.60224
3652.40 3.14199
3652.54 3.86307
3652.69 4.85295
3652.83 6.24352
3652.97 8.29609
3653.12 11.3987
3653.26 16.3183
3653.40 24.0610
3653.59 38.5286
3653.77 48.0758
3653.95 38.3998
3654.13 24.0261
3654.25 17.3617
3654.36 12.8366
3654.60 7.56973
3654.84 4.89650
3655.07 3.39829
3655.31 2.48624
3655.55 1.89371
3656.02 1.20090
3656.50 0.826861
3656.97 0.603354
3657.92 0.361624
3658.86 0.240578
3659.81 0.171664
3660.76 0.128730
3661.71 0.100212
3663.60 0.0659259
3665.50 0.0469953
3667.39 0.0355811
3669.28 0.0283435
3673.07 0.0209380
3674.97 0.0198687
3676.86 0.0209747
3678.76 0.0263504
3680.65 0.0450532
3681.60 0.0722594
3682.55 0.149597
3683.02 0.255927
3683.26 0.360783
3683.50 0.548302
3683.73 0.939281
3683.85 1.31815
3683.97 1.97704
3684.09 3.30633
3684.15 4.52504
3684.21 6.56016
3684.27 10.3289
3684.30 13.6042
3684.32 18.4623
3684.35 26.6964
3684.38 40.8104
3684.41 69.4014
3684.43 94.1345
3684.44 128.534
3684.47 204.862
3684.49 256.926
3684.51 204.869
3684.53 128.540
3684.55 92.1760
3684.57 66.7711
3684.58 49.8477
3684.60 38.3108
3684.63 24.3584
3684.66 16.7145
3684.69 12.1325
3684.73 9.18817
3684.79 5.77719
3684.85 3.95934
3684.92 2.88013
3685.05 1.71892
3685.17 1.14125
3685.30 0.813034
3685.56 0.474341
3685.81 0.310933
3686.07 0.220427
3686.58 0.128283
3687.60 0.0607235
3688.62 0.0365011
3690.67 0.0186679
3692.71 0.0121004
3696.80 0.00697075
3700.89 0.00486947
3704.98 0.00372250
3709.07 0.00299392
3717.25 0.00211340
3725.43 0.00159962
3733.61 0.00126504
3749.96 0.000862204
3766.32 0.000634716
3782.68 0.000492752
3815.39 0.000331676
3848.11 0.000247646
3880.83 0.000199380
3946.26 0.000154069
4011.69 0.000148290
4044.40 0.000160977
4077.12 0.000192757
4109.83 0.000267954
4142.55 0.000483250
4175.26 0.00157877
4183.44 0.00266249
4191.62 0.00565689
4195.71 0.00974757
4199.80 0.0211997
4201.84 0.0369897
4203.89 0.0813366
4204.91 0.142384
4205.42 0.202813
4205.93 0.312187
4206.44 0.542187
4206.70 0.767349
4206.95 1.16664
4207.08 1.49617
4207.21 1.98774
4207.34 2.76756
4207.46 4.09901
4207.59 6.70452
4207.66 9.04195
4207.72 12.8307
4207.78 19.5379
4207.82 24.9887
4207.85 32.9711
4207.88 45.2141
4207.91 65.0175
4207.94 98.8138
4207.98 156.417
4208.01 251.297
4208.04 313.199
4208.08 251.492
4208.11 156.571
4208.15 88.6003
4208.19 53.9082
4208.23 35.5624
4208.27 25.0032
4208.31 18.4584
4208.35 14.1519
4208.43 9.09148
4208.51 6.29011
4208.59 4.60454
4208.75 2.77651
4208.91 1.84947
4209.07 1.32198
4209.38 0.770323
4209.70 0.503950
4210.02 0.355414
