Ca-42(n,tot) ENDF/B-VII.1
23277.7 0.520274
23389.2 0.471923
23612.2 0.411252
23835.2 0.373235
24058.2 0.345899
24504.2 0.306214
24950.2 0.275273
25396.2 0.246425
25619.2 0.230587
25842.2 0.210585
25953.7 0.196327
26009.4 0.186732
26065.2 0.174027
26120.9 0.155598
26148.8 0.142536
26176.7 0.125096
26204.6 0.100812
26232.4 0.0677935
26246.4 0.0534569
26260.3 0.0751145
26267.3 0.156448
26270.8 0.259415
26274.2 0.467820
26276.0 0.652558
26277.7 0.935883
26279.5 1.39293
26281.2 2.17701
26282.9 3.64073
26283.8 4.87298
26284.7 6.72065
26285.6 9.61914
26286.4 14.4099
26287.3 22.7612
26288.2 37.7046
26289.1 63.1822
26290.0 82.6546
26290.9 69.1529
26291.8 45.1693
26292.5 32.9031
26293.1 24.6525
26293.8 18.9486
26294.4 15.0442
26295.7 10.1538
26297.0 7.39927
26298.3 5.67967
26299.6 4.54957
26302.1 3.18033
26304.7 2.41073
26307.3 1.93064
26309.8 1.60822
26312.4 1.37952
26317.6 1.08086
26322.7 0.897371
26327.8 0.774722
26333.0 0.687640
26343.3 0.573165
26353.5 0.501868
26374.1 0.418541
26394.7 0.371577
26415.2 0.341455
26456.3 0.304823
26497.5 0.283043
26538.6 0.268320
26620.8 0.249023
26703.1 0.236261
26785.3 0.226675
26949.8 0.212164
27278.8 0.190778
27607.8 0.173163
28923.7 0.112124
30239.7 0.0570470
30897.6 0.0334984
31555.6 0.0162221
31884.6 0.0116569
32049.1 0.0108623
32213.6 0.0113093
32378.1 0.0132317
32542.5 0.0169098
32707.0 0.0226820
32871.5 0.0309582
33200.5 0.0571297
33529.5 0.100934
33858.5 0.170843
34187.5 0.280257
34516.4 0.451118
34845.4 0.720837
35174.4 1.15652
35503.4 1.88589
35832.4 3.17106
36161.4 5.59975
36325.9 7.63365
36490.3 10.6295
36654.8 15.1562
36737.1 18.2645
36778.2 20.1073
36788.5 20.6155
36798.8 21.1748
36803.9 21.5105
36809.0 21.9890
36811.6 22.4091
36812.9 22.7515
36814.2 23.2901
36815.5 24.2842
36816.1 25.1427
36816.8 26.5095
36817.4 28.9420
36818.0 33.6965
36818.4 37.9868
36818.7 44.8670
36819.0 56.4862
36819.3 76.5491
36819.7 109.322
36820.0 131.253
36820.3 109.538
36820.7 76.8458
36820.9 60.8485
36821.2 50.5703
36821.4 43.6243
36821.6 38.8291
36822.1 32.9502
36822.5 29.6879
36823.0 27.6858
36823.5 26.4300
36824.4 24.9805
36825.3 24.2165
36826.2 23.7853
36828.1 23.3609
36831.8 23.1482
36835.5 23.1926
36842.9 23.4811
36850.3 23.8511
36865.1 24.6695
36879.8 25.5406
36939.0 29.4004
37064.3 39.4880
37189.5 51.6949
37440.0 70.3962
37690.5 61.0603
37941.0 41.3746
38101.8 31.7274
38262.6 24.7721
38584.2 16.2160
38905.8 11.5498
39227.4 8.76999
39549.0 6.98309
39870.6 5.76274
40513.8 4.23723
41157.0 3.34239
41800.2 2.76326
43086.6 2.06616
44373.0 1.66165
45659.4 1.38956
46945.8 1.16438
47267.4 1.09832
47428.2 1.05802
47589.0 1.00767
47749.8 0.937391
47830.2 0.887819
47910.6 0.820037
47950.8 0.775103
47991.0 0.718728
48031.2 0.645504
48071.4 0.546322
48091.5 0.482453
48111.6 0.405557
48131.7 0.312596
48151.8 0.202462
48171.9 0.0876757
48182.0 0.0492097
48187.0 0.0463600
48192.0 0.0653933
48197.0 0.122341
48202.1 0.245717
48207.1 0.490663
48212.1 0.966084
48214.6 1.35783
48217.1 1.91360
48219.6 2.71685
48222.2 3.89979
48224.7 5.68897
48227.2 8.43548
48229.7 12.7449
48232.2 19.5150
48236.1 36.5788
48240.0 52.9743
48242.0 53.4627
48243.9 48.6142
48247.8 34.5752
48251.0 25.6749
48254.1 19.6283
48257.3 15.5552
48260.5 12.7380
48266.8 9.23440
48273.1 7.22307
48279.4 5.94957
48285.7 5.08585
48298.4 4.00736
48311.0 3.37012
48323.6 2.95443
48336.3 2.66342
48348.9 2.44906
48374.2 2.15530
48399.4 1.96410
48424.7 1.82976
48449.9 1.73022
48500.5 1.59216
48551.0 1.50053
48652.1 1.38500
48753.1 1.31361
48854.2 1.26391
49056.3 1.19681
49258.5 1.15178
49460.6 1.12017
49561.7 1.11065
49612.2 1.10935
49662.7 1.11327
49713.3 1.12988
49738.5 1.14975
49763.8 1.18832
49789.1 1.27244
49801.7 1.35514
49814.3 1.50142
49827.0 1.79522
49833.3 2.06653
49839.6 2.51822
49845.9 3.35265
49849.1 4.05958
49852.2 5.13397
49855.4 6.88028
49858.5 9.93488
49861.7 15.7690
49863.3 20.6555
49864.9 27.5611
49867.4 43.5447
49870.0 54.1882
49872.6 43.5998
49875.2 27.6651
49877.1 19.3963
49879.1 14.0911
49881.0 10.6521
49883.0 8.35598
49886.9 5.63636
49890.8 4.17516
49894.7 3.30975
49898.6 2.75796
49906.4 2.12284
49914.2 1.78560
49922.0 1.58592
49929.8 1.45778
49937.6 1.37055
49953.2 1.26245
49968.8 1.20021
50000.0 1.13393
50032.6 1.09910
50065.1 1.07847
50130.3 1.05442
50260.5 1.02882
50390.8 1.01194
50521.1 0.998026
50781.6 0.974017
51042.1 0.952688
52084.3 0.880430
54168.6 0.765691
56252.8 0.664549
56773.9 0.637313
57295.0 0.605526
57555.5 0.585304
57685.8 0.572742
57816.1 0.557055
57946.3 0.535368
58011.5 0.520198
58076.6 0.499490
58141.7 0.468235
58174.3 0.445144
58206.9 0.412818
58239.4 0.363787
58272.0 0.280666
58288.3 0.214770
58304.6 0.128128
58312.7 0.0933932
58320.8 0.147858
58324.9 0.325238
58329.0 0.902230
58331.0 1.62330
58333.0 3.11356
58334.1 4.46286
58335.1 6.56810
58336.1 9.93766
58337.1 15.2918
58338.6 27.6283
58340.0 38.6507
58341.5 34.4568
58342.9 23.9333
58343.8 18.5436
58344.8 14.6634
58346.6 9.83803
58348.5 7.17506
58350.3 5.57335
58352.2 4.53084
58354.1 3.81840
58357.8 2.92035
58361.5 2.38784
58365.2 2.04251
58372.7 1.62596
58380.1 1.38749
58387.6 1.23444
58402.5 1.05091
58417.4 0.945154
58432.3 0.876593
58462.1 0.792804
58491.9 0.743238
58521.7 0.710195
58581.2 0.668100
58640.8 0.641529
58700.4 0.622476
58819.6 0.595140
58938.7 0.574383
59057.9 0.556202
59296.3 0.520478
59534.6 0.477041
59653.8 0.448008
59772.9 0.409293
59832.5 0.384029
59892.1 0.352677
59951.7 0.312445
60011.3 0.258838
60070.9 0.184823
60130.4 0.0857502
60160.2 0.0420639
60175.1 0.0408978
60190.0 0.0864191
60197.5 0.148279
60204.9 0.262009
60212.4 0.468999
60219.8 0.852750
60223.5 1.16281
60227.3 1.60061
60231.0 2.23501
60234.7 3.17193
60238.4 4.60305
60242.2 6.84388
60245.9 10.4546
60249.6 16.3077
60254.8 29.5192
60260.0 41.4658
60265.2 37.0534
60270.4 25.7272
60275.2 18.0384
60279.9 13.1860
60284.7 10.1023
60289.5 8.06175
60299.0 5.63476
60308.5 4.29852
60318.0 3.47775
60327.5 2.93216
60346.6 2.26403
60365.6 1.87728
60384.7 1.62815
60403.7 1.45545
60422.7 1.32918
60460.8 1.15756
60498.9 1.04665
60537.0 0.969142
60575.1 0.911873
60651.2 0.832648
60727.4 0.780081
60803.5 0.742290
60879.7 0.713523
61032.0 0.671876
61184.4 0.642311
61489.0 0.600734
61793.7 0.570305
62098.3 0.544856
62707.6 0.498725
63316.9 0.448769
63621.6 0.417979
63926.2 0.378904
64230.9 0.324103
64383.2 0.286075
64535.5 0.235971
64611.7 0.204409
64687.8 0.167131
64764.0 0.123269
64840.2 0.0738409
64916.3 0.0297170
64954.4 0.0243305
64992.5 0.0583319
65011.5 0.108907
65030.6 0.204627
65049.6 0.382430
65059.1 0.523263
65068.6 0.718443
65078.2 0.992575
65087.7 1.38431
65097.2 1.95630
65106.7 2.81361
65116.2 4.13856
65125.8 6.25622
65135.3 9.74649
65144.8 15.5523
65157.4 28.0877
65170.0 39.3615
65182.6 35.0813
65195.2 24.2961
65203.7 18.6142
65212.2 14.5487
65220.7 11.6704
65229.3 9.60102
65246.3 6.92941
65263.3 5.34437
65280.3 4.32625
65297.3 3.63021
65331.4 2.75768
65365.4 2.24369
65399.5 1.91002
65467.5 1.50834
65535.6 1.27801
65603.7 1.12979
65671.8 1.02669
65739.9 0.950884
65876.0 0.846750
66012.2 0.778298
66284.5 0.692747
66556.9 0.640220
66829.2 0.603688
67373.8 0.554073
68463.2 0.493314
69552.5 0.451813
73909.8 0.336712
78267.0 0.244590
80445.7 0.199104
80990.3 0.186226
81535.0 0.170637
81807.3 0.160164
82079.7 0.144626
82215.8 0.132204
82352.0 0.111796
82420.1 0.0952019
82488.2 0.0706552
82556.2 0.0524332
82573.3 0.0784235
82590.3 0.200858
82598.8 0.392860
82603.0 0.581336
82607.3 0.900458
82611.6 1.48280
82615.8 2.64618
82617.9 3.68252
82620.1 5.29496
82622.2 7.88456
82624.3 12.0528
82627.1 20.6456
82629.9 27.5524
82632.7 23.5246
82635.5 15.6685
82637.9 10.8732
82640.3 7.84431
82642.7 5.90416
82645.1 4.62533
82649.9 3.10757
82654.7 2.28173
82659.5 1.78177
82664.2 1.45446
82673.8 1.06199
82683.4 0.841009
82693.0 0.702106
82712.1 0.540315
82731.3 0.450658
82750.5 0.394369
82788.8 0.328220
82827.1 0.290813
82865.4 0.266800
82942.0 0.237679
83018.7 0.220682
83095.3 0.210382
83171.9 0.211811
83210.2 0.253384
83219.8 0.299839
83229.4 0.430504
83234.2 0.604820
83239.0 1.05832
83241.4 1.61776
83243.8 2.91664
83245.0 4.32541
83246.2 7.06391
83246.8 9.52054
83247.4 13.4032
83248.0 19.8205
83248.6 30.3648
83249.2 48.7815
83249.9 60.9583
83250.6 48.8290
83251.3 30.7850
83251.7 22.2699
83252.2 16.4633
83253.0 9.82578
83253.9 6.42356
83254.8 4.53938
83256.6 2.63205
83258.4 1.75027
83262.0 0.987997
83265.6 0.677274
83272.7 0.429415
83279.9 0.334025
83294.2 0.260269
83308.5 0.231966
83365.7 0.199578
83480.1 0.184915
83708.9 0.172759
84166.6 0.158180
85082.0 0.137826
86912.7 0.106103
90574.1 0.0570066
92404.8 0.0397015
94235.5 0.0291512
95150.9 0.0272055
96066.2 0.0281963
96981.6 0.0336724
97439.2 0.0412314
97668.1 0.0535103
97725.3 0.0618820
97782.5 0.0802514
97811.1 0.101058
97839.7 0.149841
97854.0 0.207462
97868.3 0.345327
97875.5 0.507420
97882.6 0.880888
97886.2 1.29180
97889.8 2.13387
97891.6 2.93487
97893.3 4.29990
97895.1 6.82584
97896.9 11.7142
97898.4 18.2643
97899.9 22.1936
97901.4 17.2581
97902.9 10.5159
97903.9 7.35451
97904.9 5.27890
97907.0 2.95321
97909.0 1.82451
97911.1 1.21437
97915.2 0.627109
97919.3 0.371311
97927.5 0.165942
97935.7 0.0912181
97968.4 0.0271226
98034.0 0.0221805
98165.0 0.0285983
98427.2 0.0363229
98951.5 0.0465773
100000 0.0682208
101062 0.0976059
102123 0.137280
104247 0.258992
106370 0.464675
108493 0.808295
110617 1.39003
112740 2.41292
113802 3.21705
114864 4.35425
115925 6.06748
116191 6.66284
116456 7.41100
116589 7.90679
116655 8.22071
116721 8.61806
116788 9.18001
116821 9.58218
116854 10.1416
116887 11.0141
116904 11.6770
116921 12.6284
116937 14.1151
116945 15.2206
116954 16.7446
116962 18.9532
116970 22.3503
116979 27.8965
116983 31.8658
116987 36.7628
116993 44.5948
117000 42.0929
117007 25.8540
117010 18.6454
117013 13.4940
117017 9.47567
117022 7.19354
117030 5.25187
117038 4.73347
117046 4.71414
117062 5.07801
117079 5.51178
117095 5.89576
117111 6.22092
117144 6.73298
117176 7.12102
117209 7.43211
117274 7.92051
117339 8.31239
117404 8.65309
117535 9.26300
117795 10.4049
118056 11.5876
118577 14.3345
118838 15.9795
118968 16.8874
119033 17.3738
119066 17.6631
119082 17.9647
119086 18.1691
119090 18.6255
119093 19.1753
119095 20.3246
119096 21.4751
119097 23.5470
119098 27.6944
119098 31.3377
119099 37.1397
119099 49.4200
119100 56.7410
119101 49.7703
119101 37.4693
119102 32.7129
119102 28.7398
119103 24.2120
119104 21.9618
119105 20.7207
119107 19.4953
119109 18.9426
119113 18.4854
119117 18.3176
119125 18.2217
119133 18.2229
119165 18.4086
119229 18.9050
119356 19.9834
119611 22.3798
120120 28.2058
121500 47.6233
122000 50.0503
123880 32.5629
124939 28.7645
125469 28.6641
125734 28.8441
125866 28.9705
125932 29.0489
125965 29.1297
125982 29.3241
125986 29.5004
125990 29.9245
125992 30.4302
125994 31.4616
125995 32.5889
125996 34.4120
125997 37.8664
125998 45.3242
125999 55.4924
126000 61.8605
126001 55.8234
126002 45.6494
126003 38.7492
126004 34.9905
126006 31.9547
126008 30.7310
126009 30.1805
126013 29.6794
126017 29.4734
126033 29.2548
126064 29.2188
126126 29.2696
126251 29.4110
126501 29.7065
127000 30.2194
128049 30.4348
129099 29.1867
130148 26.8435
130673 25.4579
130935 24.7434
131066 24.3872
131132 24.2255
131165 24.2098
131173 24.2595
131181 24.4215
131185 24.6324
131189 25.1226
131191 25.6549
131193 26.6084
131195 28.5989
131196 30.4194
131197 33.4966
131199 39.0704
131200 43.1498
131201 39.2135
131203 33.6671
131204 30.3525
131205 28.3150
131207 26.3318
131210 25.4041
131212 24.9414
131217 24.4864
131221 24.2831
131231 24.0942
131240 24.0044
131278 23.8313
131352 23.6050
131502 23.1876
131801 22.3646
132100 21.5296
132249 21.0565
132287 20.9048
132324 20.7003
132343 20.5464
132361 20.2942
132371 20.0739
132380 19.6887
132385 19.3456
132389 18.7779
132394 17.6413
132396 16.8791
132398 17.1955
132398 18.5058
132399 21.9109
132399 31.3068
132400 43.8853
132401 47.6734
132401 42.7384
132402 36.5198
132403 32.2867
132404 28.1179
132406 25.9734
132407 24.8305
132411 23.5456
132414 22.8705
132420 22.1730
132426 21.8168
132438 21.4366
132451 21.2321
132475 20.9953
132500 20.8458
132559 20.5983
132619 20.4056
132737 20.0699
132975 19.4624
133450 18.3407
134399 16.3333
135349 14.6006
135824 13.8271
136061 13.4618
136180 13.2852
136239 13.2042
136269 13.1897
136284 13.2780
136291 13.6187
136295 14.4906
136297 16.0922
136297 17.8648
136298 21.6692
136299 26.9527
136300 30.4267
136301 27.1097
136302 21.8654
136303 18.0377
136304 16.0945
136306 14.5372
136309 13.6277
136317 13.2543
136333 13.1131
136364 13.0322
136426 12.9323
136550 12.7533
136799 12.4110
137297 11.7668
138292 10.6154
140282 8.73542
142272 7.16437
142770 6.74435
143267 6.22287
143516 5.85687
143640 5.61336
143765 5.29487
143889 4.84059
143951 4.52449
144013 4.10897
144076 3.53832
144107 3.16920
144138 2.73035
144169 2.22943
144200 1.76399
144216 1.66937
144231 1.87864
144239 2.21754
144247 2.82021
144254 3.84507
144262 5.46553
144272 8.67385
144281 13.5933
144300 26.3082
144310 30.2836
144319 31.0776
144338 27.2983
144350 24.2610
144362 21.6536
144385 17.8382
144409 15.3623
144433 13.7019
144456 12.5220
144480 11.6537
144527 10.4612
144575 9.68545
144622 9.14034
144716 8.42152
144811 7.96455
144858 7.79295
144906 7.64944
144953 7.53361
145000 7.46222
145024 7.47084
145048 7.58830
145059 7.78205
145065 7.97056
145071 8.29248
145077 8.89299
145080 9.41218
145083 10.1735
145086 11.4373
145089 13.5303
145092 17.5360
145095 25.0107
145097 35.8085
145100 43.1469
145103 36.2543
145105 25.5639
145108 18.0287
145111 14.1317
145114 11.9362
145117 10.6126
145119 9.73854
145122 9.17108
145128 8.47476
145134 8.07384
145139 7.82827
145150 7.54505
145173 7.28909
145195 7.16749
145241 7.03211
145286 6.94299
145376 6.80808
145466 6.69806
145646 6.51472
145827 6.36090
146188 6.10433
146548 5.88890
147991 5.21259
150877 4.17701
152320 3.69312
153042 3.43423
153763 3.14366
154485 2.78681
154845 2.56090
155206 2.27801
155567 1.89826
155747 1.65009
155928 1.34479
156108 0.967434
156288 0.538224
156379 0.366804
156424 0.334075
156469 0.380143
156491 0.451764
156514 0.570702
156536 0.754808
156559 1.02495
156582 1.41388
156604 1.95810
156627 2.71048
156649 3.73453
156687 6.26416
156725 10.0059
156800 19.1819
156838 21.7596
156876 21.9586
156951 18.6472
157014 15.5144
157078 13.0885
157141 11.3119
157204 10.0028
157331 8.25381
157457 7.16350
157584 6.42546
157710 5.89473
157964 5.17955
158217 4.71509
158470 4.38381
158976 3.92906
159482 3.61660
159988 3.37665
161001 3.00573
163026 2.43672
165051 1.92516
167075 1.38373
168088 1.08388
169100 0.760655
170113 0.429365
170619 0.280922
171125 0.175177
171378 0.154376
171631 0.169910
171885 0.239883
172138 0.391298
172391 0.664476
172644 1.11922
172897 1.84226
173150 2.95253
173463 5.07001
173775 8.18860
174400 15.6333
174713 17.5536
175025 17.4596
175650 14.1354
176037 11.6946
176425 9.28836
176618 7.98246
176812 6.43834
176909 5.50929
177005 4.48259
177054 4.00950
177102 3.74461
177151 4.15127
177175 4.95112
177199 6.51368
177224 9.42296
177250 14.0751
177300 26.8460
177325 31.2130
177351 32.4479
177401 29.2808
177437 26.0168
177473 23.2023
177510 20.9453
177546 19.1689
177618 16.6087
177690 14.8852
177762 13.6468
177835 12.7127
177979 11.3780
178124 10.4508
178268 9.75368
178557 8.74220
179135 7.45126
179713 6.60313
180869 5.47552
182026 4.69931
183182 4.06569
184338 3.42716
184916 3.02966
185205 2.77981
185494 2.46746
185783 2.04953
185928 1.77825
186072 1.44734
186217 1.04457
186361 0.594273
186433 0.410228
186469 0.364103
186506 0.381667
186542 0.509517
186578 0.823763
186614 1.45027
186650 2.58528
186688 4.59180
186725 7.71332
186800 15.9549
186838 18.6392
186875 19.2933
186950 17.0566
187000 15.0245
187051 13.2711
187152 10.7490
187252 9.14894
187353 8.08298
187454 7.33100
187555 6.77552
187756 6.01157
187958 5.50874
188159 5.15013
188562 4.66406
188966 4.34065
189369 4.10232
190175 3.75816
191787 3.29949
193400 2.95457
195012 2.63614
196624 2.27584
197431 2.03705
197834 1.88349
198237 1.68840
198640 1.42127
198841 1.24272
199043 1.01746
199245 0.726724
199345 0.552092
199446 0.362080
199547 0.178841
199597 0.111185
199648 0.0878616
199698 0.155433
199723 0.249229
199748 0.405638
199774 0.650272
199799 1.01867
199824 1.55905
199849 2.33019
199887 4.09049
199925 6.73155
200000 13.3549
200038 15.2964
200076 15.5394
200151 13.3066
200236 10.4745
200321 8.50468
200406 7.19547
200491 6.29580
200576 5.64938
200661 5.16719
200830 4.49846
201000 4.05690
201170 3.74252
201510 3.31868
201849 3.03840
202189 2.83225
202868 2.53125
203548 2.30141
204227 2.10186
205586 1.72332
206944 1.30569
207624 1.06198
208303 0.786419
208982 0.483410
209661 0.205386
209831 0.160914
210001 0.140305
210171 0.156782
210341 0.230303
210511 0.391035
210680 0.683735
210850 1.17434
211020 1.95509
211240 3.58953
211460 6.13086
211900 12.8033
212120 14.9259
212340 15.3833
212780 13.4663
213235 10.9853
213463 10.0025
213519 9.80394
213576 9.66472
213605 9.66214
213633 9.82146
213647 10.0849
213654 10.3335
213662 10.7371
213669 11.4320
213676 12.7300
213679 13.8354
213683 15.4237
213686 17.8966
213690 21.5310
213695 29.2387
213700 34.4084
213705 29.4572
213710 21.9802
213714 18.1305
213717 15.6478
213721 13.9526
213725 12.8285
213732 11.4397
213739 10.6676
213747 10.1941
213754 9.88026
213768 9.49687
213798 9.11196
213827 8.90278
213885 8.63337
213943 8.43103
214060 8.09370
214176 7.80098
214642 6.87464
215108 6.20302
215574 5.69472
216507 4.97810
217439 4.49656
218371 4.14850
219303 3.88336
219769 3.77364
220002 3.72443
220235 3.68043
220468 3.64620
220585 3.63726
220701 3.64135
220818 3.67725
220876 3.72374
220934 3.81447
220993 4.00649
221022 4.18529
221051 4.48029
221080 5.00995
221109 6.06676
221124 7.02424
221138 8.53915
221153 11.0828
221167 15.3684
221184 22.8452
221200 28.0615
221216 23.4368
221233 16.1662
221246 12.1325
221259 9.59663
221272 7.96667
221285 6.89900
221312 5.63971
221338 4.96547
221364 4.56458
221391 4.30670
221443 4.00458
221496 3.83792
221548 3.73452
221653 3.61321
221758 3.54286
221864 3.49504
222074 3.42917
222284 3.38107
222494 3.34117
222915 3.27335
223756 3.15975
224176 3.10940
224386 3.08738
224491 3.08463
224544 3.11250
224570 3.22435
224583 3.55717
224590 4.31889
224593 5.51210
224595 6.70427
224596 8.87427
224598 12.2548
224600 14.6578
224602 12.2360
224604 8.85101
224606 6.00930
224608 4.77669
224613 3.80865
224623 3.31787
224642 3.13190
224681 3.07102
224759 3.04680
224914 3.02560
225225 2.99072
225846 2.92394
227089 2.78655
227710 2.70493
228021 2.65479
228332 2.59181
228643 2.50320
228798 2.44002
228953 2.35263
229031 2.29384
229109 2.21900
229186 2.11967
229264 1.98062
229342 1.77005
229380 1.61845
229419 1.41530
229458 1.13140
229497 0.726738
229536 0.236610
229545 0.179749
229555 0.257759
229565 0.653651
229570 1.08800
229575 1.76443
229581 3.22477
229587 5.51246
229600 11.5536
229606 13.5690
229613 14.0909
229626 12.5244
229637 10.5558
229649 9.01706
229661 7.89400
229672 7.07145
229696 5.98105
229719 5.30710
229743 4.85378
229766 4.53238
229813 4.10691
229860 3.83837
229907 3.65428
229953 3.51985
230000 3.41723
230094 3.27028
230188 3.16968
230281 3.09577
230375 3.03883
230562 2.95556
230749 2.89632
231124 2.81431
231499 2.75692
231873 2.71209
232622 2.64185
234121 2.53594
235619 2.44971
238616 2.30162
241613 2.16772
244610 2.03812
247606 1.91015
249105 1.85342
249854 1.83352
250603 1.82918
251352 1.86356
251727 1.91408
252102 2.01266
252476 2.20919
252851 2.63267
253038 3.03055
253225 3.68153
253413 4.79694
253600 6.74268
253800 9.96715
254000 12.1496
254200 10.0198
254400 6.78482
254548 5.12985
254695 4.03970
254843 3.31643
254991 2.82069
255286 2.20535
255581 1.84357
256172 1.41397
256762 1.11312
257353 0.820998
257648 0.658612
257943 0.479372
258238 0.288329
258386 0.198318
258534 0.128440
258607 0.109740
258681 0.110125
258755 0.139569
258829 0.213070
258903 0.353113
258976 0.593187
259050 0.982163
259124 1.58796
259218 2.80733
259312 4.66071
259500 9.37634
259594 10.8034
259688 11.0366
