Ni-61(n,tot) ENDF/B-VII.1
1354.56 332.930
1355.11 209.330
1355.74 123.089
1356.37 78.5179
1357.00 54.3175
1357.63 40.1267
1358.26 31.2131
1358.89 25.2896
1360.15 18.1991
1361.41 14.2923
1362.67 11.9238
1365.19 9.32108
1367.71 7.99986
1370.23 7.23833
1372.74 6.75927
1375.26 6.43798
1380.30 6.04585
1385.34 5.82328
1390.38 5.68354
1395.42 5.58906
1405.49 5.47060
1415.57 5.39911
1425.65 5.35028
1435.72 5.31374
1455.88 5.25978
1476.03 5.21860
1516.33 5.15234
1556.64 5.09545
1596.94 5.04297
1677.56 4.94518
1838.78 4.76639
2000.00 4.60335
2284.86 4.34686
2569.71 4.13478
2712.14 4.05821
2854.57 4.03236
2925.78 4.06503
2996.99 4.17252
3032.60 4.28359
3068.21 4.47215
3086.01 4.61827
3103.81 4.83117
3112.72 4.98679
3121.62 5.22457
3126.07 5.42378
3128.29 5.57387
3130.52 5.79573
3132.75 6.17357
3133.86 6.48907
3134.97 6.98569
3136.08 7.86920
3136.64 8.61197
3137.20 9.76119
3137.75 11.7047
3138.31 15.3995
3138.59 18.6415
3138.86 23.7334
3139.14 32.1449
3139.42 46.2883
3139.71 67.8212
3140.00 79.5665
3140.29 61.5536
3140.58 38.4659
3140.87 24.4088
3141.16 16.8880
3141.46 12.7248
3141.75 10.2825
3142.04 8.75522
3142.33 7.75749
3142.91 6.60537
3143.50 6.01045
3144.08 5.67909
3145.25 5.36670
3146.41 5.25176
3147.58 5.21539
3149.91 5.23161
3152.25 5.28983
3154.58 5.36175
3159.25 5.52028
3168.58 5.87234
3177.91 6.28678
3196.58 7.44160
3215.24 9.41692
3233.91 13.2657
3243.24 16.7241
3252.57 22.3314
3261.90 32.2507
3271.24 52.0602
3275.90 70.0594
3280.57 99.0827
3285.23 148.510
3289.90 235.175
3294.95 384.518
3300.00 487.926
3305.05 384.694
3310.10 236.626
3315.49 140.938
3320.88 90.4851
3326.27 62.5427
3331.66 45.8991
3337.05 35.3166
3342.44 28.2155
3353.22 19.6189
3364.00 14.8294
3374.78 11.8960
3396.34 8.63809
3417.90 6.96036
3439.46 5.97987
3461.02 5.35406
3482.58 4.92769
3525.69 4.39398
3568.81 4.07792
3655.05 3.71979
3741.29 3.51393
3827.53 3.37066
4000.00 3.16137
4000.00 3.16137
4000.01 3.16136
4000.02 3.16136
4000.03 3.16134
4000.06 3.16131
4000.12 3.16124
4000.25 3.16111
4000.49 3.16086
4000.98 3.16034
4001.96 3.15932
4003.91 3.15727
4007.81 3.15318
4015.63 3.14507
4031.25 3.12904
4062.50 3.09772
4125.00 3.03751
4250.00 2.92360
4500.00 2.70720
5000.00 2.26689
5344.84 1.92913
5689.68 1.54380
5862.10 1.33007
6034.51 1.10794
6120.72 1.00265
6206.93 0.921402
6250.04 0.907227
6293.14 0.941532
6314.70 0.999446
6336.25 1.12092
6347.02 1.23289
6357.80 1.43173
6363.19 1.61400
6365.88 1.75612
6368.58 1.97014
6371.27 2.33959
6372.62 2.65071
6373.96 3.14412
6375.31 4.02895
6375.98 4.78095
6376.66 5.95410
6377.33 7.96515
6377.67 9.56634
6378.00 11.8762
6378.34 15.3990
6378.68 21.0816
6379.02 30.8231
6379.35 47.9287
6379.68 72.6902
6379.84 83.3539
6380.00 86.4494
6380.33 66.1402
6380.65 39.8618
6380.81 30.5004
6380.98 23.6400
6381.14 18.6453
6381.31 14.9801
6381.64 10.1915
6381.97 7.38082
6382.30 5.62182
6382.63 4.47328
6383.29 3.13701
6383.95 2.44323
6384.60 2.05267
6385.92 1.67893
6387.24 1.53709
6388.56 1.48932
6391.20 1.50460
6393.83 1.57756
6396.47 1.67483
6401.74 1.91394
6412.29 2.58953
6422.83 3.74055
6433.38 5.99770
6438.65 8.04901
6443.92 11.4185
6449.19 17.4989
6451.83 22.5317
6454.47 30.0339
6457.10 41.8206
6459.74 61.5118
6462.37 96.6989
6465.01 162.044
6467.51 260.974
6470.00 327.815
6472.50 262.004
6474.99 163.525
6477.48 100.871
6479.97 65.8308
6482.45 45.6209
6484.94 33.2542
6487.43 25.2421
6489.91 19.7975
6494.89 13.1215
6499.86 9.35784
6504.84 7.03630
6514.79 4.44197
6524.73 3.09955
6534.68 2.31353
6554.58 1.47029
6574.48 1.04493
6594.37 0.796520
6634.17 0.527921
6673.96 0.396853
6713.76 0.339030
6753.55 0.340491
6793.35 0.408877
6833.14 0.570004
6872.93 0.876168
6912.73 1.43062
6952.52 2.45090
6972.42 3.27392
6992.32 4.45024
7012.22 6.18527
7032.11 8.84907
7052.01 13.1501
7071.91 20.5333
7091.80 34.0865
7111.70 60.0193
7130.85 102.020
7150.00 135.683
7169.15 116.094
7188.30 78.4286
7206.56 53.7992
7224.81 39.3661
7243.07 30.9867
7261.33 26.1134
7297.84 22.1742
7334.35 22.9660
7370.86 27.7884
7407.38 37.8775
7443.89 56.5382
7480.40 89.8352
7525.20 158.337
7570.00 219.247
7614.80 194.658
7659.60 135.261
7693.55 100.932
7727.49 77.3472
7761.44 61.2479
7795.39 49.9928
7863.28 35.8464
7931.18 27.6352
7999.07 22.4096
8066.96 18.8414
8202.75 14.3238
8338.54 11.5592
8474.33 9.57396
8542.22 8.66974
8576.17 8.18859
8610.11 7.64501
8644.06 6.96609
8661.03 6.52867
8678.01 5.97394
8694.98 5.22426
8703.47 4.73783
8711.95 4.15493
8720.44 3.49674
8724.68 3.19765
8728.93 3.04693
8733.17 3.38129
8735.29 4.00956
8737.41 5.31374
8738.48 6.40047
8739.54 7.94384
8740.60 10.1481
8741.66 13.3206
8742.72 17.9451
8743.78 24.7543
8744.84 34.8503
8745.90 49.7282
8746.93 70.1459
8747.95 96.6232
8750.00 146.204
8751.03 151.013
8752.05 140.578
8754.10 104.668
8756.42 73.1293
8758.73 54.2440
8761.05 42.7908
8763.36 35.4267
8765.68 30.4122
8767.99 26.8279
8772.62 22.1143
8777.25 19.1936
8781.88 17.2250
8791.14 14.7555
8800.40 13.2732
8809.66 12.2829
8828.18 11.0317
8846.71 10.2595
8865.23 9.72354
8902.27 9.00270
8939.31 8.51627
8976.35 8.14910
9050.44 7.60153
9198.60 6.85163
9346.77 6.31252
9643.10 5.52410
9791.27 5.21252
9865.35 5.07088
9902.40 5.00583
9911.66 4.99271
9920.92 4.98695
9925.55 4.99409
9930.18 5.02917
9932.49 5.08328
9934.81 5.23279
9935.97 5.42329
9936.54 5.59705
9937.12 5.88179
9937.70 6.39468
9937.99 6.81842
9938.28 7.44506
9938.57 8.42623
9938.86 10.0446
9939.15 12.8925
9939.44 18.0703
9939.72 26.0388
9940.00 31.3851
9940.28 26.1462
9940.56 18.2415
9940.80 13.8313
9941.03 11.1062
9941.26 9.39706
9941.49 8.28467
9941.96 6.99827
9942.42 6.32525
9942.89 5.93167
9943.35 5.68360
9944.28 5.39999
9946.14 5.16071
9947.99 5.06364
9951.71 4.98376
9955.42 4.94945
9962.85 4.91528
9970.28 4.89444
10000.0 4.83512
10042.1 4.76281
10084.3 4.69577
10105.4 4.66584
10126.4 4.64441
10137.0 4.64464
10147.5 4.67435
10152.8 4.72699
10155.4 4.78076
10158.0 4.87591
10160.7 5.06495
10162.0 5.23561
10163.3 5.50970
10164.6 5.99588
10165.9 6.94966
10166.6 7.81204
10167.3 9.18704
10167.9 11.4871
10168.6 15.3298
10169.3 21.8115
10170.0 26.1421
10170.7 21.8267
10171.4 15.3489
10172.1 11.6870
10172.7 9.47513
10173.3 8.09553
10173.9 7.20128
10175.1 6.17286
10176.3 5.63539
10177.5 5.32236
10178.7 5.12476
10181.1 4.89878
10183.5 4.77839
10185.9 4.70655
10190.7 4.62650
10200.3 4.55548
10209.9 4.51974
10229.1 4.47467
10248.3 4.43976
10286.8 4.37778
10325.2 4.31929
10479.0 4.09657
10786.5 3.67260
11094.0 3.24811
11401.5 2.78748
11709.0 2.23668
11862.8 1.89824
12016.6 1.49091
12170.3 0.986313
12247.2 0.693692
12324.1 0.393648
12362.5 0.262705
12381.7 0.211691
12401.0 0.177747
12420.2 0.169948
12429.8 0.179914
12439.4 0.202096
12449.0 0.239433
12458.6 0.295621
12468.2 0.375352
12477.8 0.484622
12497.1 0.824994
12516.3 1.41163
12535.5 2.41256
12554.7 4.14032
12573.9 7.21026
12593.2 12.9096
12602.8 17.5264
12612.4 24.0596
12622.0 33.3743
12631.6 46.5891
12650.8 87.4792
12670.0 126.604
12679.6 127.639
12689.2 115.930
12708.4 82.1988
12730.6 53.9543
12752.8 37.8166
12775.0 28.3315
12797.2 22.3705
12819.4 18.3739
12841.6 15.5504
12886.0 11.8702
12930.3 9.59330
12974.7 8.04100
13063.5 6.00938
13152.3 4.64379
13241.0 3.53989
13329.8 2.49870
13352.0 2.23665
13374.2 1.98349
13385.3 1.87484
13396.4 1.82155
13401.9 1.86848
13404.7 1.94631
13407.5 2.10725
13410.3 2.45854
13411.7 2.79049
13413.0 3.33803
13414.4 4.33340
13415.8 6.34216
13416.5 8.22009
13417.2 11.2415
13417.9 16.4342
13418.6 25.5864
13419.3 40.2236
13420.0 50.0703
13420.7 40.4159
13421.4 25.8156
13422.3 15.1379
13423.1 9.76842
13424.0 6.90937
13424.8 5.25201
13425.7 4.21679
13426.5 3.52965
13428.2 2.70623
13429.9 2.24192
13431.6 1.95232
13435.0 1.61548
13438.4 1.42205
13441.8 1.29208
13448.6 1.11339
13462.2 0.870472
13475.7 0.679120
13502.9 0.387003
13516.5 0.305845
13523.3 0.291903
13530.1 0.302398
13536.9 0.344272
13543.6 0.426622
13550.4 0.561437
13557.2 0.764641
13564.0 1.05757
13570.8 1.46910
13577.6 2.03869
13584.4 2.82093
13591.2 3.89215
13598.0 5.36036
13604.8 7.37994
13611.5 10.1733
13618.3 14.0615
13625.1 19.5038
13631.9 27.1354
13638.7 37.7635
13654.4 76.9987
13670.0 119.457
13677.9 124.269
13685.7 116.172
13701.4 86.7358
13712.3 69.1329
13723.2 56.0570
13734.1 46.5445
13745.0 39.5638
13766.8 30.3071
13788.6 24.6410
13810.3 20.9024
13832.1 18.2922
13875.7 14.9648
13919.3 13.0496
13941.1 12.4486
13962.9 12.0860
13984.6 12.0656
13995.5 12.2819
14006.4 12.7880
14017.3 13.8596
14022.8 14.7990
14028.2 16.2262
14033.7 18.4959
14039.1 22.2936
14044.6 29.0736
14050.0 41.5023
14055.0 59.0460
14060.0 69.3438
14065.1 55.5419
14070.1 36.9634
14076.0 24.1124
14082.0 17.7615
14087.9 14.4132
14093.8 12.4851
14099.7 11.2841
14105.6 10.4857
14117.5 9.51343
14129.3 8.95054
14141.2 8.58140
14164.8 8.10927
14188.5 7.79908
14212.2 7.56456
14259.6 7.20902
14306.9 6.93758
14354.3 6.71982
14378.0 6.62857
14401.7 6.55495
14413.5 6.53430
14425.4 6.55396
14431.3 6.61652
14434.2 6.68744
14437.2 6.82143
14440.2 7.10481
14441.6 7.37570
14443.1 7.84047
14444.6 8.72985
14445.3 9.51013
14446.1 10.7424
14446.8 12.8381
14447.6 16.7717
14447.9 20.1164
14448.3 25.1569
14448.7 32.9905
14449.0 45.2297
14449.5 69.1799
14450.0 84.9538
14450.5 69.0641
14451.0 45.7354
14451.5 30.5164
14451.9 22.1750
14452.4 17.3369
14452.9 14.3634
14453.4 12.3984
14453.9 11.0910
14454.8 9.48125
14455.8 8.56243
14456.8 8.00048
14458.7 7.36667
14460.6 7.03706
14462.6 6.84272
14466.4 6.63143
14470.3 6.52182
14474.1 6.45511
14481.9 6.37603
14497.3 6.29198
14512.7 6.23792
14543.6 6.15665
14574.5 6.09119
14698.0 5.91396
14945.1 5.87005
15192.1 6.26900
15315.6 6.69694
15377.4 6.99147
15392.8 7.07725
15408.3 7.17369
15416.0 7.23256
15423.7 7.31806
15427.6 7.39496
15431.4 7.56115
15433.3 7.75351
15435.3 8.20362
15436.2 8.70970
15437.2 9.74877
15437.7 10.7587
15438.2 12.4377
15438.7 15.4860
15439.1 21.2595
15439.6 29.7497
15440.0 35.2892
15440.4 29.7201
15440.9 21.4835
15441.2 17.6782
15441.4 15.1211
15442.0 12.0698
15442.5 10.4496
15443.1 9.54353
15444.1 8.61060
15445.2 8.17693
15447.4 7.80618
15449.6 7.66240
15453.9 7.56433
15458.3 7.54457
15467.0 7.56647
15475.7 7.61343
15493.1 7.73002
15510.5 7.86045
15580.2 8.47319
15649.8 9.23881
15684.6 9.69167
15702.0 9.94926
15706.4 10.0266
15710.7 10.1306
15712.9 10.2165
15715.1 10.3886
15716.2 10.5787
15717.3 11.0056
15717.8 11.4696
15718.3 12.3726
15718.6 13.1856
15718.9 14.4864
15719.2 16.6759
15719.4 20.4409
15719.7 26.6589
15720.0 30.8583
15720.3 26.7939
15720.6 20.6163
15720.8 17.1752
15721.1 15.1119
15721.3 13.7520
15721.5 12.9009
15722.0 11.8898
15722.5 11.3603
15723.4 10.8620
15724.3 10.6509
15726.2 10.4885
15728.1 10.4415
15731.8 10.4407
15735.6 10.4775
15750.6 10.6993
15780.5 11.2208
15840.4 12.4414
15960.3 15.7357
16080.2 20.6334
16200.0 27.8452
16405.0 46.4445
16610.0 61.3688
16714.6 59.4157
16767.0 56.0849
16793.1 54.0533
16799.7 53.5273
16806.2 53.0164
16809.5 52.7911
16812.7 52.6539
16814.4 52.6974
16816.0 53.0096
16816.8 53.4621
16817.7 54.5015
16818.1 55.5388
16818.5 57.3464
16818.9 60.7275
16819.3 67.1036
16819.6 76.3835
16820.0 82.7222
16820.4 76.7931
16820.7 67.5711
16821.1 61.1914
16821.5 57.7307
16821.9 55.7763
16822.3 54.5905
16823.1 53.2910
16823.8 52.6203
16825.4 51.9388
16827.0 51.5723
16830.1 51.1073
16833.2 50.7578
16839.4 50.1464
16845.6 49.5695
16870.5 47.3069
16920.4 42.8409
17020.0 34.6039
17224.8 21.9223
17327.1 17.3682
17429.5 13.6010
17531.9 10.4144
17634.3 7.89506
17685.4 7.20003
17736.6 7.55329
17762.2 8.56551
17787.8 10.6339
17813.4 14.4613
17839.0 21.1603
17861.8 30.6964
17884.5 44.2776
17930.0 74.7863
17952.8 81.4671
17975.5 79.6746
18021.0 64.6652
18049.6 55.1478
18078.1 47.4098
18135.3 36.6087
18192.4 29.8288
18249.5 25.2843
18306.7 22.0336
18363.8 19.5755
18478.1 16.0172
18592.3 13.4107
18706.6 11.2359
18763.7 10.2853
18820.8 9.71441
18849.4 9.97092
18878.0 11.4575
18892.3 13.3170
18906.5 16.7880
18920.8 23.3426
18935.1 35.7357
18952.6 63.5209
18970.0 93.4351
18987.5 90.7120
19004.9 69.5794
19020.5 54.0147
19036.0 43.4785
19051.6 36.4242
19067.1 31.5500
19098.2 25.4421
19129.3 21.8544
19160.4 19.5154
19191.5 17.8706
19253.7 15.6937
19315.9 14.2919
19378.1 13.2919
19502.5 11.9146
19751.2 10.2594
20000.0 9.21636
20174.7 8.66347
20262.0 8.42383
20305.7 8.31244
20327.5 8.26338
20338.4 8.25950
20343.9 8.33099
20345.3 8.40597
20346.6 8.59041
20347.3 8.79939
20348.0 9.23147
20348.7 10.3146
20349.0 11.5199
20349.4 13.7454
20349.7 17.1948
20350.0 19.4471
20350.3 17.1644
20350.7 13.8453
20351.0 11.7070
20351.3 10.5267
20351.9 9.39615
20352.5 8.91018
20353.2 8.66943
20354.4 8.44396
20355.6 8.34597
20360.6 8.22421
20370.6 8.16695
20390.5 8.11014
20430.4 8.01556
20510.0 7.84016
20589.7 7.67621
20629.6 7.59912
20649.5 7.56693
20659.5 7.57281
20664.5 7.65339
20665.7 7.73385
20666.9 7.93012
20667.6 8.15745
20668.2 8.62576
20668.8 9.82129
20669.1 11.1835
20669.4 13.8450
20669.7 17.6896
20670.0 20.2397
20670.3 17.7432
20670.6 13.9114
20670.9 10.9588
20671.3 9.57713
20672.0 8.45915
20672.7 8.04732
20673.5 7.85445
20674.9 7.68519
20676.3 7.61421
20682.1 7.52822
20693.6 7.48492
20716.7 7.43626
20762.9 7.35145
20855.2 7.19204
21039.8 6.89926
21224.4 6.63512
21270.6 6.57372
21316.7 6.51598
21362.9 6.47408
21374.4 6.47709
21386.0 6.51080
21391.7 6.56774
21397.5 6.73103
21400.4 6.94638
21403.3 7.48876
21404.7 8.13286
21405.4 8.69238
21406.2 9.56887
21406.9 11.0453
21407.6 13.7818
21408.0 16.0817
21408.3 19.5111
21408.7 24.7716
21409.0 32.8674
21409.5 48.9832
21410.0 59.4310
21410.5 48.5056
21411.0 32.7107
21411.4 24.0915
21411.7 18.8103
21412.1 15.3710
21412.5 13.1724
21413.3 10.5737
21414.1 9.20241
21414.8 8.40018
21415.6 7.89327
21417.1 7.31518
21420.2 6.83229
21423.3 6.64011
21429.5 6.48791
21435.6 6.42719
21447.9 6.37327
21460.2 6.34496
21484.9 6.30752
21509.5 6.27995
21534.1 6.26292
21558.7 6.27727
21571.1 6.32708
21577.2 6.38478
21583.4 6.49514
21589.5 6.73210
21592.6 6.96085
21595.7 7.35451
21598.8 8.11510
21600.3 8.78595
21601.8 9.84956
21603.4 11.6662
21604.9 15.0914
21605.7 18.0136
21606.5 22.4280
21607.2 29.3029
21608.0 39.8843
21609.0 60.5871
21610.0 74.5131
21611.0 61.1471
21612.0 40.8584
21612.6 31.7428
21613.3 25.4465
21614.5 17.8606
21615.8 13.8854
21617.0 11.6209
21618.3 10.2052
21619.5 9.27345
21622.0 8.16886
21624.5 7.56000
21627.0 7.19130
21632.0 6.78171
21637.0 6.56953
21642.0 6.44375
21651.9 6.30459
21661.9 6.22945
21671.9 6.18144
21691.8 6.11985
21711.8 6.07777
21731.7 6.04397
21771.6 5.98716
21851.4 5.88944
21931.2 5.79944
22090.8 5.62903
22250.4 5.46586
22888.8 4.84012
23208.0 4.51765
23527.2 4.16128
23686.8 3.95929
23846.4 3.73289
23926.2 3.60887
24006.0 3.47937
24045.9 3.41596
24085.8 3.36292
24105.8 3.35133
24115.8 3.35665
24125.7 3.37912
24135.7 3.44085
24140.7 3.50437
24145.7 3.61450
24150.7 3.82196
24153.2 3.99846
24155.7 4.26509
24158.2 4.69378
24160.6 5.42461
24163.1 6.77130
24165.6 9.37039
24167.8 13.0621
24170.0 15.5046
24172.2 13.0094
24174.4 9.30070
24175.9 7.54511
24177.4 6.36086
24180.3 5.01608
24183.3 4.34289
24186.3 3.96779
24189.3 3.73879
24192.2 3.58984
24198.2 3.41263
24204.1 3.31352
24210.1 3.25117
24221.9 3.17644
24245.7 3.10123
24269.5 3.06190
24317.0 3.04531
24364.6 3.14659
24412.2 3.50647
24459.7 4.51173
24483.5 5.55677
24507.3 7.32958
24531.0 10.3976
24554.8 15.7180
24587.4 28.4831
24620.0 41.8814
24652.6 40.2052
24685.2 30.3702
24722.3 21.7176
24759.4 16.5588
24796.5 13.4356
24833.6 11.4264
24870.7 10.0545
24907.8 9.07012
24982.0 7.76423
25056.2 6.94144
25130.4 6.37470
25167.5 6.15202
25204.6 5.95957
25223.2 5.87435
25241.7 5.80045
25251.0 5.77394
25260.3 5.77316
25264.9 5.80569
25269.6 5.92381
25271.9 6.08649
25274.2 6.48891
25275.4 6.94199
25276.5 7.86813
25277.1 8.72636
25277.7 10.1354
25278.3 12.5864
25278.8 16.8715
25279.4 23.8132
25280.0 28.4368
25280.6 23.8932
25281.2 17.1248
25281.6 13.8608
25282.0 11.6576
25282.8 9.14863
25283.6 7.89420
25284.4 7.20277
25286.0 6.49873
25287.6 6.17322
25290.7 5.88401
25293.9 5.75869
25300.3 5.64460
25306.7 5.58647
25319.5 5.51428
25332.2 5.46041
25357.7 5.36952
25383.2 5.28865
25485.3 5.01460
25689.4 4.60069
25893.5 4.28479
25944.6 4.21604
25995.6 4.15224
26021.1 4.12409
26046.6 4.10402
26059.4 4.10377
26072.2 4.12850
26078.5 4.17139
26084.9 4.28764
26088.1 4.42742
26091.3 4.73554
26092.9 5.04715
26094.5 5.60572
26096.1 6.72183
26096.9 7.70653
26097.7 9.14200
26098.8 12.1705
26100.0 14.1499
26101.2 12.0725
26102.3 9.01801
26103.3 7.37120
26104.2 6.34963
26105.1 5.70220
26106.1 5.27752
26107.9 4.78168
26109.8 4.52163
26113.5 4.27175
26117.3 4.16019
26124.7 4.06294
26132.2 4.01983
26147.1 3.97640
26162.0 3.94967
26221.6 3.87216
26340.8 3.73762
26460.0 3.60971
26519.7 3.54728
26549.5 3.51958
26564.4 3.52502
26571.8 3.60871
26573.7 3.69741
26575.6 3.92532
26576.5 4.19639
26577.4 4.79147
26577.9 5.39562
26578.3 6.45155
26578.8 8.57575
26579.3 13.0497
26579.6 19.0039
26580.0 23.0667
26580.4 19.3669
26580.7 13.5046
26581.0 10.0920
26581.4 8.05004
26582.0 5.96369
26582.6 5.02297
26583.2 4.53075
26584.5 4.05867
26585.7 3.85046
26588.2 3.67189
26590.7 3.59789
26600.6 3.50752
26620.6 3.46179
26660.4 3.41325
26740.1 3.33125
26899.4 3.17591
27058.8 3.02788
27138.5 2.96269
27158.4 2.95142
27178.3 2.94969
27188.3 2.96007
27198.2 2.99760
27203.2 3.04814
27208.2 3.17200
27210.7 3.31325
27213.2 3.61384
27214.4 3.91079
27215.7 4.43220
27216.9 5.46322
27217.5 6.34557
27218.2 7.62949
27219.1 10.2873
27220.0 11.8961
27220.9 9.89440
27221.8 7.13761
27222.9 5.23856
27224.0 4.29091
27225.0 3.78618
27226.1 3.49543
27228.2 3.19839
27230.3 3.06063
27234.5 2.94295
27238.7 2.89572
27255.5 2.84059
27289.1 2.80576
27356.3 2.75108
27490.7 2.65868
27557.9 2.63664
27625.1 2.67469
27658.7 2.76361
27692.3 3.00627
27709.1 3.28069
27725.9 3.82226
27734.3 4.30000
27742.7 5.04186
27751.1 6.23591
27759.5 8.17572
27769.8 11.7449
27780.0 14.1989
27790.3 11.9013
27800.5 8.36747
27811.4 5.98285
27822.3 4.68291
27833.1 3.94655
27844.0 3.50027
27865.8 3.01411
27887.5 2.76882
27931.0 2.53369
27974.5 2.42240
28018.1 2.35780
28061.6 2.31717
28083.3 2.30469
28105.1 2.30378
28116.0 2.31783
28126.8 2.37333
28132.3 2.45704
28137.7 2.68989
28140.4 2.98863
28141.8 3.26169
28143.1 3.70982
28144.5 4.51227
28145.9 6.13585
28146.5 7.62442
28147.2 10.0401
28147.9 14.1722
28148.6 21.2670
28149.3 33.1090
28150.0 41.1632
28150.7 33.6960
28151.4 22.2194
28151.9 16.7228
28152.4 12.9653
28153.4 8.62516
28154.3 6.42407
28155.3 5.18775
28156.2 4.43205
28157.2 3.93851
28159.1 3.35552
28161.0 3.03725
28163.0 2.84418
28166.8 2.63087
28174.5 2.45471
28182.1 2.38309
28197.5 2.32220
28212.8 2.29403
28243.5 2.25945
28274.2 2.22187
28304.9 2.15414
28320.2 2.09412
28335.6 1.99967
28350.9 1.84253
28358.6 1.72407
28366.3 1.56422
28374.0 1.35016
28381.6 1.10742
28385.5 1.06243
28387.4 1.13124
28389.3 1.35410
28391.2 1.91862
28392.2 2.45207
28393.1 3.28398
28394.1 4.59660
28395.1 6.69946
28396.0 10.1129
28397.0 15.5719
28397.7 22.0410
28398.5 30.4778
28400.0 46.5285
28400.8 48.2909
28401.5 45.1442
28403.1 33.9401
28404.0 27.9646
28404.9 23.3907
28406.7 17.3024
28408.6 13.6798
28410.4 11.4016
28412.3 9.85978
28414.1 8.77358
28417.8 7.35882
28421.5 6.49188
28425.2 5.91652
28432.6 5.21513
28439.9 4.81479
28447.3 4.56607
28462.1 4.29522
28476.8 4.17758
28491.6 4.13987
28521.0 4.19858
28580.0 4.63200
28639.0 5.41498
28757.0 8.45683
28816.0 11.2042
28875.0 15.2811
28977.5 26.2143
29080.0 35.8088
29182.5 31.6296
29285.0 21.8932
29300.8 20.6013
29316.5 19.4243
29324.4 18.9106
29332.3 18.5363
29336.2 18.5046
29338.2 18.5922
29340.2 18.8265
29342.1 19.3609
29344.1 20.6036
29345.1 21.8306
29346.1 23.8844
29347.1 27.5863
29348.1 34.2912
29349.0 44.9692
29350.0 52.3048
29351.0 45.5317
29352.0 35.0464
29352.7 29.5508
29353.4 25.9431
29354.1 23.5648
29354.9 21.9483
29356.3 19.9773
29357.8 18.8638
29359.3 18.1612
29360.7 17.6773
29363.6 17.0403
29366.6 16.6175
29369.5 16.2961
29375.3 15.7951
29381.2 15.3836
29387.0 15.0163
29398.7 14.3540
29422.0 13.1930
29445.4 12.1781
29538.8 9.09742
29632.2 7.04625
29725.7 5.60780
29912.5 3.76584
30006.0 3.16883
30052.7 2.93126
30076.0 2.82811
30087.7 2.79043
30093.6 2.81856
30096.5 2.99002
30097.9 3.47414
30098.7 4.37961
30099.0 5.45915
30099.4 7.68517
30099.7 10.7408
30100.0 12.9595
30100.3 11.0018
30100.6 8.00711
30101.1 5.18473
30101.7 4.06990
30102.7 3.29666
30104.8 2.92255
30108.9 2.76989
30117.2 2.69416
30133.8 2.62280
30167.0 2.51998
30233.3 2.38534
30366.1 2.41018
30432.4 2.59984
30498.8 2.91770
30532.0 3.11253
30548.6 3.21371
30565.1 3.31870
30581.7 3.44833
30590.0 3.55025
30598.3 3.72812
30606.6 4.10576
30614.9 5.06398
30619.1 6.10843
30623.2 8.03767
30627.4 11.8184
30631.5 19.4767
30635.8 34.1158
30640.0 49.1689
30644.3 46.9376
30648.5 35.6543
30651.2 29.5966
