Ni-60(n,g) ENDF/B-VII.1
1001.13 0.0126249
1002.26 0.0126198
1004.53 0.0126096
1009.05 0.0125893
1018.10 0.0125491
1036.19 0.0124707
1072.37 0.0123207
1144.75 0.0120470
1217.12 0.0118099
1253.31 0.0117322
1271.40 0.0118185
1280.45 0.0123377
1284.97 0.0143711
1287.23 0.0215506
1288.36 0.0437564
1288.93 0.0982250
1289.21 0.192627
1289.35 0.300299
1289.49 0.504737
1289.62 0.799867
1289.75 0.996318
1289.87 0.799943
1290.00 0.504832
1290.17 0.268749
1290.35 0.161275
1290.69 0.0777653
1291.39 0.0347038
1292.77 0.0184801
1295.55 0.0134551
1301.09 0.0120413
1312.19 0.0116407
1334.38 0.0114846
1378.75 0.0113440
1467.50 0.0111262
1645.00 0.0107748
2000.00 0.0103788
2126.45 0.0106834
2189.68 0.0123243
2205.49 0.0140626
2213.39 0.0158117
2221.29 0.0190240
2229.20 0.0259257
2233.15 0.0328169
2237.10 0.0453882
2241.05 0.0721601
2243.03 0.0986518
2245.00 0.146488
2245.99 0.186417
2246.98 0.246796
2247.97 0.344380
2248.95 0.517358
2249.45 0.658941
2249.94 0.869017
2250.44 1.19987
2250.93 1.76475
2251.42 2.84715
2251.67 3.80251
2251.92 5.32445
2252.17 7.95094
2252.41 13.0028
2252.54 17.4350
2252.66 24.2387
2252.78 35.1612
2252.91 52.8815
2253.05 84.7420
2253.20 105.801
2253.35 84.5155
2253.50 52.8865
2253.66 30.5413
2253.83 18.9749
2254.00 12.6942
2254.17 9.02954
2254.33 6.71203
2254.50 5.17321
2254.84 3.33609
2255.17 2.32252
2255.51 1.71006
2256.18 1.03790
2256.85 0.696965
2257.52 0.501354
2258.19 0.378585
2258.86 0.296758
2260.20 0.197665
2261.54 0.142295
2262.88 0.108255
2264.22 0.0858482
2266.91 0.0591092
2269.59 0.0443812
2274.95 0.0295468
2280.32 0.0225957
2285.68 0.0187903
2296.41 0.0149765
2317.87 0.0122207
2339.32 0.0112406
2425.15 0.0102537
2596.81 0.00994460
2940.12 0.00982173
3000.00 0.00981746
3156.69 0.00982771
3313.37 0.00985751
3626.75 0.00996974
4000.00 0.0101895
4250.00 0.0103947
4500.00 0.0106425
4625.00 0.0107832
4750.00 0.0109356
4812.50 0.0110165
4875.00 0.0111006
4937.50 0.0111882
5000.00 0.0112794
5066.30 0.0113807
5132.59 0.0114873
5198.89 0.0116009
5265.19 0.0117253
5331.48 0.0118710
5397.78 0.0120808
5464.07 0.0127002
5497.22 0.0147348
5505.51 0.0167730
5513.80 0.0224810
5517.94 0.0303049
5522.08 0.0519638
5524.16 0.0811075
5526.23 0.159395
5527.26 0.260629
5527.78 0.355447
5528.30 0.516534
5528.82 0.822843
5529.08 1.09101
5529.34 1.51456
5529.59 2.23644
5529.85 3.59826
5529.98 4.76884
5530.11 6.53053
5530.24 9.28619
5530.37 13.6219
5530.54 21.7931
5530.70 27.2428
5530.87 21.7937
5531.03 13.6227
5531.15 9.66947
5531.26 7.04590
5531.37 5.27475
5531.49 4.07289
5531.72 2.60459
5531.95 1.79596
5532.18 1.30944
5532.40 0.995956
5532.86 0.631796
5533.32 0.437201
5533.78 0.321467
5534.69 0.196732
5536.53 0.0992407
5538.36 0.0626461
5542.02 0.0353048
5545.69 0.0253979
5553.01 0.0181684
5560.34 0.0156022
5589.65 0.0131361
5648.27 0.0126143
5765.52 0.0127009
6000.00 0.0132040
6220.69 0.0137756
6441.38 0.0144207
6882.76 0.0159587
7324.14 0.0179059
7765.52 0.0203978
8000.00 0.0220085
8500.00 0.0263421
9000.00 0.0323981
9500.00 0.0411462
10000.0 0.0542793
10338.5 0.0671119
10677.0 0.0847643
11015.5 0.109249
11354.0 0.142740
11785.2 0.198263
12000.9 0.226929
12108.7 0.239552
12162.6 0.245794
12189.5 0.251755
12203.0 0.266870
12209.7 0.321626
12211.4 0.376449
12213.1 0.525573
12214.0 0.722814
12214.8 1.23925
12215.2 1.88579
12215.4 2.47443
12215.6 3.44406
12215.8 5.20331
12216.0 6.75526
12216.1 8.87447
12216.2 12.5939
12216.3 18.3460
12216.4 30.0609
12216.5 52.9923
12216.6 84.9931
12216.7 105.709
12216.8 85.0038
12216.8 53.0011
12216.9 34.9490
12217.0 23.7514
12217.1 16.9322
12217.2 12.5957
12217.3 7.70710
12217.5 5.32125
12217.6 3.83829
12217.8 2.96445
12218.1 1.93164
12218.4 1.39156
12218.7 1.07477
12219.3 0.737588
12220.6 0.476587
12221.8 0.380805
12224.3 0.309560
12226.8 0.284101
12236.7 0.259457
12256.6 0.254357
12296.4 0.255130
12375.9 0.257978
12535.0 0.257597
13076.9 0.201472
13347.9 0.162954
13483.4 0.145890
13551.1 0.140509
13585.0 0.147935
13593.5 0.158529
13602.0 0.189675
13606.2 0.232568
13608.3 0.274539
13610.4 0.348670
13612.5 0.500100
13613.6 0.642624
13614.7 0.882891
13615.7 1.34566
13616.2 1.75319
13616.8 2.40077
13617.3 3.51401
13617.8 5.64160
13618.1 7.52861
13618.4 10.3187
13618.6 14.7199
13618.9 21.7117
13619.2 34.8380
13619.5 43.2248
13619.9 34.4201
13620.2 21.7163
13620.6 12.4349
13620.9 7.79362
13621.3 5.21520
13621.7 3.74948
13622.1 2.80590
13622.4 2.19693
13623.2 1.45764
13623.9 1.05189
13624.7 0.806292
13626.2 0.538499
13627.7 0.401845
13629.2 0.323385
13632.2 0.241551
13638.2 0.179265
13644.1 0.156105
13668.1 0.131076
13716.0 0.120218
13912.4 0.0999242
14108.8 0.0845274
14501.5 0.0617742
14894.3 0.0464580
15287.0 0.0359032
16072.5 0.0229933
16858.0 0.0158572
17643.5 0.0115689
18429.0 0.00881878
20000.0 0.00566163
20634.1 0.00488390
20951.2 0.00456440
21109.7 0.00442660
21189.0 0.00439183
21228.6 0.00449775
21248.4 0.00503371
21258.3 0.00717344
21263.3 0.0152490
21265.8 0.0439849
21267.0 0.134960
21267.6 0.367906
21267.9 0.794818
21268.2 2.33623
21268.5 4.66851
21268.8 2.33631
21269.1 0.794879
21269.4 0.367949
21270.0 0.136707
21271.2 0.0445788
21273.7 0.0154614
21278.6 0.00721822
21288.4 0.00501710
21308.0 0.00443566
21347.2 0.00425980
21425.7 0.00416034
21582.6 0.00403037
21896.5 0.00380777
22524.3 0.00344790
23152.0 0.00323950
23465.9 0.00341688
23544.4 0.00366142
23622.8 0.00432606
23662.1 0.00518280
23681.7 0.00599450
23701.3 0.00741396
23720.9 0.0103094
23730.7 0.0130925
23740.5 0.0180185
23750.3 0.0281715
23755.3 0.0379516
23760.2 0.0551186
23765.1 0.0898055
23767.5 0.122155
23770.0 0.176996
23772.4 0.281023
23773.6 0.372354
23774.9 0.515136
23776.1 0.759910
23777.3 1.21603
23777.9 1.61166
23778.5 2.20087
23779.2 3.11854
23779.8 4.55564
23780.6 7.29653
23781.3 9.13122
23782.1 7.30224
23782.9 4.56030
23783.8 2.72568
23784.6 1.73602
23785.4 1.18168
23786.3 0.849681
23787.1 0.638072
23788.0 0.495973
23789.6 0.324799
23791.3 0.229002
23793.0 0.170613
23796.3 0.106460
23799.7 0.0738330
23803.1 0.0552270
23809.8 0.0361104
23816.5 0.0274290
23823.2 0.0232995
23836.6 0.0218787
23850.0 0.0279594
23856.7 0.0357184
23863.4 0.0505284
23870.2 0.0821912
23873.5 0.113109
23876.9 0.167504
23880.2 0.277293
23881.9 0.379403
23883.6 0.550084
23885.3 0.871524
23886.1 1.14871
23886.9 1.57314
23887.8 2.28609
23888.6 3.58261
23889.0 4.65086
23889.4 6.21292
23889.9 8.54963
23890.3 11.9410
23890.9 19.1865
23891.5 23.9252
23892.1 19.0704
23892.7 11.9496
23893.2 7.66759
23893.8 5.14316
23894.3 3.62719
23894.9 2.68654
23896.0 1.61962
23897.1 1.07573
23898.2 0.762218
23899.3 0.569184
23901.4 0.351998
23903.6 0.238981
23905.8 0.173408
23910.2 0.103889
23914.5 0.0696918
23918.9 0.0504218
23927.6 0.0306173
23945.1 0.0158449
23962.6 0.0104536
23997.5 0.00643416
24032.4 0.00494890
24102.3 0.00381802
24172.2 0.00338627
24451.6 0.00289727
25010.5 0.00271224
26128.4 0.00286718
26687.3 0.00331882
27246.2 0.00452433
27385.9 0.00509317
27525.6 0.00586590
27595.5 0.00635793
27630.4 0.00663739
27665.4 0.00694259
27682.8 0.00710584
27700.3 0.00727660
27735.2 0.00764286
27752.7 0.00783938
27770.2 0.00804537
27805.1 0.00848869
27840.0 0.00897820
27875.0 0.00951967
27909.9 0.0101202
27944.8 0.0107877
28014.7 0.0123624
28084.6 0.0143346
28154.4 0.0168231
28224.3 0.0199737
28294.1 0.0239535
28364.0 0.0289455
28399.8 0.0321191
28417.7 0.0346378
28426.6 0.0390570
28431.1 0.0529483
28433.4 0.101160
28434.5 0.254016
28435.0 0.648799
28435.3 1.38141
28435.6 4.06030
28435.8 8.07965
28436.0 4.06044
28436.3 1.69297
28436.5 0.890340
28436.9 0.373533
28437.7 0.143567
28439.4 0.0662921
28442.8 0.0441293
28449.6 0.0388614
28463.2 0.0394735
28476.8 0.0455551
28483.6 0.0658270
28487.0 0.138234
28488.7 0.379635
28489.6 1.06123
28490.0 2.47584
28490.2 4.46939
28490.4 9.57084
28490.6 15.3721
28490.7 19.0832
28490.8 15.3740
28491.0 9.57233
28491.1 6.24846
28491.2 4.33143
28491.4 2.35739
28491.8 0.995192
28492.7 0.354292
28494.5 0.131291
28498.1 0.0649242
28505.2 0.0473674
28519.3 0.0438374
28547.7 0.0449452
28604.5 0.0483987
28718.0 0.0494721
28894.5 0.0363148
29071.0 0.0226153
29269.0 0.0137775
29368.0 0.0111561
29417.6 0.0102523
29442.3 0.0103407
29454.7 0.0122849
29460.9 0.0204498
29464.0 0.0504777
29465.5 0.150893
29466.3 0.428934
29466.7 1.01718
29466.9 1.81805
29467.1 3.71849
29467.3 7.44062
29467.6 3.71857
29467.8 1.75731
29467.9 0.990095
29468.3 0.428943
29469.1 0.150858
29470.6 0.0508758
29473.7 0.0204179
29479.8 0.0119184
29492.1 0.00952088
29516.6 0.00858806
29565.6 0.00778191
29663.7 0.00666337
29859.8 0.00518614
30056.0 0.00448334
30105.0 0.00457736
30154.1 0.00520864
30178.6 0.00624416
30203.1 0.00931591
30227.6 0.0256637
30233.7 0.0420214
30239.9 0.0864778
30242.9 0.144933
30246.0 0.295385
30247.5 0.480105
30249.1 0.912661
30249.8 1.38820
30250.6 2.32268
30251.0 3.19405
30251.4 4.56399
30251.7 6.87893
30252.1 10.9345
30252.5 17.5481
30252.9 21.8821
30253.3 17.5686
30253.7 10.9506
30254.1 7.30002
30254.4 5.01102
30254.8 3.59269
30255.1 2.70062
30255.8 1.65639
30256.4 1.11164
30257.8 0.593964
30259.1 0.369447
30261.8 0.182643
30264.5 0.109293
30269.9 0.0528399
30275.3 0.0318964
30296.8 0.0107341
30318.3 0.00661149
30339.8 0.00511447
30382.8 0.00397223
30425.9 0.00351139
30598.0 0.00283763
30942.3 0.00230527
31630.8 0.00180744
32319.3 0.00166918
32491.5 0.00174832
32663.6 0.00204455
32749.7 0.00247268
32792.7 0.00289860
32835.7 0.00366990
32878.8 0.00529777
32900.3 0.00689925
32921.8 0.00978166
32932.6 0.0121837
32943.3 0.0158135
32954.1 0.0216797
32964.8 0.0320728
32970.2 0.0405948
32975.6 0.0532563
32981.0 0.0732367
32986.4 0.107454
32991.7 0.173342
32994.4 0.231807
32997.1 0.325474
32999.8 0.488473
33002.5 0.806133
33003.8 1.08863
33005.2 1.52872
33006.5 2.24864
33007.9 3.44324
33009.4 5.51535
33010.9 6.88634
33012.5 5.50407
33014.0 3.44576
33015.4 2.18291
33016.9 1.45391
33018.3 1.02031
33019.7 0.749191
33022.6 0.447663
33025.5 0.296193
33028.3 0.209794
33031.2 0.156459
33036.9 0.0966506
33042.7 0.0658038
33048.4 0.0478769
33054.1 0.0365590
33059.8 0.0289776
33071.3 0.0197504
33082.8 0.0145889
33094.2 0.0114286
33105.7 0.00936993
33128.6 0.00698247
33151.5 0.00578086
33197.3 0.00501524
33243.2 0.00573216
33266.1 0.00688118
33289.0 0.00914238
33311.9 0.0139875
33323.4 0.0186584
33334.8 0.0267561
33346.3 0.0425997
33352.0 0.0568596
33357.7 0.0800349
33363.5 0.121207
33366.3 0.154849
33369.2 0.204107
33372.1 0.280265
33374.9 0.403784
33377.8 0.616252
33380.6 0.991449
33383.6 1.58575
33386.5 1.97977
33389.4 1.58343
33392.3 0.991373
33395.3 0.602781
33398.3 0.388658
33401.3 0.266792
33404.3 0.193177
33407.3 0.145688
33410.3 0.113702
33416.3 0.0746687
33422.3 0.0528095
33428.3 0.0394369
33440.2 0.0246116
33452.2 0.0170198
33464.2 0.0126288
33488.2 0.00800144
33512.1 0.00573501
33536.1 0.00445514
33584.0 0.00312945
33632.0 0.00248476
33679.9 0.00211881
33775.8 0.00173233
33967.5 0.00142019
34159.3 0.00128681
34926.2 0.00108736
36460.1 0.000936167
37994.0 0.000855406
38760.9 0.000850044
39144.4 0.000938926
39336.1 0.00133584
39384.1 0.00174905
39432.0 0.00292134
39456.0 0.00454530
39479.9 0.00910096
39491.9 0.0153384
39503.9 0.0325117
39509.9 0.0554482
39512.9 0.0776073
39515.9 0.116357
39518.9 0.194153
39520.4 0.266162
39521.9 0.385851
39523.4 0.609811
39524.1 0.801553
39524.9 1.09745
39525.6 1.58523
39526.4 2.46002
39527.1 4.19634
39527.5 5.68144
39527.9 7.86359
39528.4 12.6166
39529.0 15.7265
39529.6 12.6182
39530.1 7.86495
39530.5 5.63430
39530.9 4.09987
39531.3 3.07199
39531.7 2.38300
39532.5 1.51988
39533.2 1.04970
39534.0 0.762583
39534.8 0.579819
39536.3 0.366633
39537.9 0.251694
39539.4 0.183347
39542.5 0.109859
39545.6 0.0730996
39548.7 0.0522564
39554.9 0.0306490
39567.3 0.0144665
39579.6 0.00860437
39604.4 0.00431825
39629.1 0.00279105
39678.6 0.00168705
39728.1 0.00129659
39926.1 0.000915301
40124.1 0.000843003
40322.1 0.000817936
41114.1 0.000818058
41510.1 0.000861214
41906.1 0.000975481
42104.1 0.00110060
42302.1 0.00134831
42401.1 0.00158025
42500.1 0.00200457
42549.6 0.00240648
42599.1 0.00324106
42648.6 0.00661193
42661.0 0.00976829
42673.4 0.0182939
42679.5 0.0296261
42685.7 0.0596756
42688.8 0.0982431
42691.9 0.193989
42693.5 0.306905
42694.2 0.403589
42695.0 0.553539
42695.8 0.806792
42696.6 1.26231
42696.9 1.64310
42697.3 2.18518
42697.7 3.01754
42698.1 4.24075
42698.7 6.79928
42699.2 8.47404
42699.8 6.79575
42700.3 4.23804
42700.8 2.67686
42701.4 1.77832
42701.9 1.23791
42702.4 0.908665
42703.5 0.541454
42704.5 0.357344
42705.6 0.253080
42706.6 0.188645
42708.7 0.116713
42712.9 0.0582152
42717.1 0.0356241
42725.5 0.0184282
42733.9 0.0121754
42767.4 0.00638184
42801.0 0.00598096
42834.6 0.00671237
42868.2 0.00824518
42901.7 0.0109712
42918.5 0.0132373
42935.3 0.0171427
42943.7 0.0209106
42952.1 0.0293435
42960.5 0.0668685
42964.7 0.198035
42965.7 0.320695
42966.8 0.629464
42967.3 1.00241
42967.8 1.82354
42968.1 2.66878
42968.3 4.23749
42968.6 7.52811
42968.7 10.5551
42968.9 15.3100
42969.0 24.7121
42969.2 30.6085
42969.4 24.7142
42969.5 15.3119
42969.7 9.99996
42969.9 6.83297
42970.2 3.57213
42970.5 2.15637
42970.8 1.45289
42971.4 0.774219
42972.0 0.486473
42973.2 0.248019
42974.5 0.155823
42979.4 0.0594069
42984.3 0.0415363
42989.2 0.0363509
42999.0 0.0355401
43008.8 0.0390345
43018.6 0.0447838
43028.5 0.0525378
43038.3 0.0624546
43048.1 0.0747374
43061.4 0.0948558
43074.6 0.116565
43087.9 0.132990
43101.1 0.135558
43114.4 0.122608
43127.6 0.101468
43154.1 0.0625510
43171.3 0.0456769
43188.6 0.0341706
43223.0 0.0207338
43257.4 0.0138030
43291.9 0.00986298
43326.3 0.00743707
43360.8 0.00584668
43429.6 0.00396575
43498.5 0.00294190
43567.4 0.00232501
43705.2 0.00165095
43842.9 0.00130978
43980.7 0.00111306
44256.2 0.000905272
44807.3 0.000742266
45358.3 0.000677126
46460.5 0.000626530
47011.5 0.000644708
47287.0 0.000754026
47424.8 0.00107284
47493.7 0.00178499
47528.1 0.00307589
47545.3 0.00546110
47554.0 0.0115861
47558.3 0.0320649
47560.4 0.102328
47561.5 0.321334
47562.0 0.868445
47562.3 1.83648
47562.6 5.03093
47562.8 10.0586
47563.0 5.03109
47563.3 2.17357
47563.5 1.11500
47563.9 0.440498
47564.8 0.146819
47566.5 0.0466893
47570.0 0.0180000
47577.0 0.0122252
47590.9 0.0199529
47604.8 0.0639174
47611.8 0.196104
47613.5 0.305578
47615.2 0.559567
47616.1 0.846958
47617.0 1.47878
47617.4 2.14817
47617.9 3.40984
47618.3 6.36631
47618.5 9.40146
47618.7 14.4985
47619.0 22.8340
47619.2 28.6460
47619.4 22.9659
47619.7 14.7491
47619.9 10.3074
47620.1 7.50017
47620.4 4.68301
47620.8 3.57820
47621.2 3.25222
47621.9 4.02598
47622.3 5.28686
47622.7 7.47604
47623.1 11.5114
47623.6 14.2498
47624.1 11.3731
47624.5 7.18754
47625.0 4.17921
47625.6 2.61877
47626.6 1.27417
47627.7 0.749167
47628.7 0.495877
47630.9 0.263831
47633.0 0.164874
47637.2 0.0825911
47641.4 0.0498287
47658.3 0.0143629
47692.2 0.00426493
47759.8 0.00153634
47895.1 0.000819946
48165.7 0.000631576
48706.9 0.000577846
49248.1 0.000576545
49518.7 0.000635048
49654.0 0.000887580
49721.6 0.00189355
49755.4 0.00581998
49772.4 0.0207441
49780.8 0.0747063
49785.0 0.251232
49787.2 0.727843
49788.2 1.68192
49788.7 2.95628
49789.3 5.78493
49789.6 9.24314
49790.0 11.5650
49790.4 9.24448
49790.7 5.78601
49791.1 3.41832
49791.6 2.13950
49792.4 1.02372
49794.0 0.381613
49797.3 0.118619
49803.8 0.0335119
49816.9 0.00925949
49843.1 0.00278540
49895.4 0.00111230
50000.0 0.000686087
50453.2 0.000559111
50679.8 0.000574720
50793.1 0.000660472
50849.8 0.00100262
50878.1 0.00235001
50892.3 0.00757987
50899.4 0.0272912
50902.9 0.0973120
50904.7 0.318935
50905.6 0.893889
50906.0 1.94437
50906.2 3.22802
50906.4 6.01890
50906.8 12.0288
50907.2 6.01801
50907.5 2.53347
50907.8 1.29811
50908.5 0.510027
50909.8 0.164257
50912.4 0.0473445
50917.7 0.0130705
50928.2 0.00378793
50949.3 0.00137268
50991.4 0.000758704
51075.6 0.000609439
51244.0 0.000604214
51412.4 0.000791087
51496.6 0.00156778
51538.7 0.00463134
51559.7 0.0164750
51565.0 0.0283225
51570.2 0.0606355
51572.9 0.103244
51575.5 0.214198
51576.8 0.352845
51578.1 0.680739
51578.8 1.04849
51579.4 1.80385
51579.8 2.51146
51580.1 3.69010
51580.4 5.78559
51580.7 9.53362
51581.1 15.3244
51581.4 19.0785
51581.7 15.3358
51582.0 9.54257
51582.3 6.42604
51582.5 4.43207
51582.8 3.18817
51583.0 2.38262
51583.6 1.45811
51584.1 0.983548
51585.1 0.524732
51586.1 0.325856
51588.2 0.159935
51590.3 0.0949399
51594.4 0.0446590
51598.5 0.0259873
51615.1 0.00713353
51648.1 0.00220740
51714.2 0.000947385
51846.5 0.000627288
52110.9 0.000545139
52375.4 0.000534416
52507.6 0.000557722
52573.7 0.000666435
52606.8 0.00110364
52623.3 0.00282378
52631.6 0.00944704
52635.7 0.0339903
52637.8 0.118779
52638.8 0.369846
52639.3 0.957635
52639.6 1.90462
52639.8 4.56497
52640.1 9.13376
52640.4 4.56505
52640.6 2.09000
52640.8 1.13120
52641.3 0.467264
52642.1 0.154205
52643.9 0.0451153
52647.5 0.0125126
52654.6 0.00362852
52668.8 0.00130949
52697.2 0.000716541
52754.0 0.000565744
52867.5 0.000526240
53094.7 0.000513861
53549.0 0.000507369
54457.7 0.000502635
55366.3 0.000506539
55820.6 0.000526378
56047.8 0.000591053
56161.4 0.000825445
56218.2 0.00173057
56246.6 0.00525614
56260.8 0.0187350
56264.3 0.0320868
56267.9 0.0680434
56269.6 0.114882
56271.4 0.233175
56272.3 0.376434
56273.2 0.697998
56273.6 1.04473
56274.1 1.69251
56274.3 2.25097
56274.5 3.10487
56274.7 4.45805
56275.0 6.70948
56275.2 10.7563
56275.5 13.4197
56275.8 10.7677
56276.0 6.71845
56276.3 4.02823
56276.6 2.55816
56276.9 1.73618
56277.2 1.25804
56277.8 0.727840
56278.3 0.474439
56279.5 0.244871
56280.6 0.149409
56282.9 0.0721088
56285.2 0.0424225
56289.8 0.0198810
56294.4 0.0116410
56312.7 0.00339780
56349.4 0.00127036
56422.7 0.000745034
56569.4 0.000690819
56716.1 0.00110702
56789.5 0.00283222
56826.2 0.00947579
56844.5 0.0339885
56853.7 0.117399
56858.2 0.360087
56860.5 0.900687
56861.7 1.73019
56862.3 2.56523
56862.8 3.99497
56863.5 6.37438
56864.1 7.98711
56864.7 6.37474
56865.4 3.99528
56866.4 1.92290
56867.4 1.06206
56869.3 0.448468
56873.3 0.151714
56881.1 0.0448007
56896.9 0.0125120
56928.4 0.00363285
56991.5 0.00130338
57117.6 0.000705733
57369.8 0.000554081
57874.2 0.000518618
58882.9 0.000523370
59891.7 0.000551110
60900.5 0.000609080
61909.3 0.000735628
62413.7 0.000858319
62918.1 0.00107142
63422.5 0.00148740
63674.7 0.00186092
63926.9 0.00246667
64179.1 0.00354115
64305.2 0.00441748
64431.3 0.00570761
64494.3 0.00659137
64525.8 0.00711555
64557.4 0.00770638
64588.9 0.00837551
64620.4 0.00913616
64651.9 0.0100053
64683.5 0.0110025
64715.0 0.0121528
64746.5 0.0134856
64778.0 0.0150383
64809.6 0.0168553
64841.1 0.0189939
64872.6 0.0215280
64904.1 0.0246237
64919.9 0.0268168
64927.8 0.0296874
64931.7 0.0374678
64933.7 0.0628161
64934.7 0.138265
64935.2 0.310472
64935.6 1.43065
64935.9 2.83317
64936.2 1.43073
64936.6 0.347704
64937.0 0.157848
64937.9 0.0704827
64939.7 0.0405778
64943.3 0.0321553
64950.4 0.0306524
64964.6 0.0319565
64993.0 0.0361856
65019.3 0.0415556
65032.5 0.0479412
65039.1 0.0646669
65042.4 0.122467
65044.0 0.318555
65044.9 0.886869
65045.3 2.15174
65045.5 4.15301
65045.7 9.46520
65045.9 18.8891
65046.1 9.47968
65046.3 4.82089
65046.5 2.70853
65046.8 1.17389
65047.5 0.431694
65048.8 0.159677
65051.5 0.0770227
65056.9 0.0551814
65067.6 0.0512669
65089.1 0.0539826
65132.1 0.0616973
65218.0 0.0692752
65274.3 0.0644437
65330.5 0.0544687
65443.0 0.0348959
65503.7 0.0303357
65518.9 0.0320552
65534.1 0.0398570
65549.2 0.0855173
65556.8 0.248650
65558.7 0.396004
65560.6 0.745433
65561.6 1.13641
65562.5 1.93840
65563.5 3.93681
65563.9 6.12176
65564.4 10.1936
65564.9 16.3163
65565.3 20.3688
65565.8 16.3314
65566.2 10.2053
65566.6 6.93322
65566.9 4.89549
65567.6 2.70049
65568.3 1.68183
65569.0 1.14780
65570.5 0.627409
65571.9 0.398483
65577.5 0.130031
65588.8 0.0484029
65600.1 0.0313179
65611.4 0.0246970
65634.0 0.0190625
65656.6 0.0163382
65747.0 0.0111708
65837.4 0.00844455
65927.8 0.00665498
66108.6 0.00448309
66289.5 0.00326334
66470.3 0.00251259
66651.1 0.00201892
67012.7 0.00143180
67374.3 0.00110979
67735.9 0.000914458
68459.2 0.000699466
69182.4 0.000590043
69905.7 0.000527894
70628.9 0.000497155
70990.5 0.000520724
71171.3 0.000666273
71261.7 0.00126366
71306.9 0.00360953
71329.5 0.0125802
71340.8 0.0453384
71346.5 0.154654
71349.3 0.463592
71350.7 1.11513
71351.4 2.05590
71352.1 4.40955
71352.6 7.02588
71353.0 8.82085
71353.4 7.02987
71353.9 4.41269
71354.8 1.72075
71355.7 0.854949
71357.5 0.326021
71361.0 0.103061
71368.2 0.0294115
71382.5 0.00815354
71411.1 0.00244035
71468.3 0.000958913
71582.7 0.000579316
71811.6 0.000479602
72269.3 0.000452764
72498.2 0.000456359
72727.0 0.000482505
72955.9 0.000649944
73070.3 0.00132945
73127.5 0.00399128
73141.8 0.00668798
73156.1 0.0141493
73163.3 0.0241769
73170.4 0.0510632
73174.0 0.0858177
73177.6 0.173110
73179.4 0.277431
73181.2 0.511966
73182.1 0.757274
73183.0 1.21201
73183.4 1.60276
73183.8 2.17716
73184.3 3.08855
73184.7 4.50824
73185.3 7.22000
73185.9 9.03001
73186.5 7.23844
73187.1 4.52268
73187.7 2.70277
73188.3 1.72911
73188.9 1.17977
73189.5 0.849019
73190.7 0.492933
73192.0 0.320872
73194.4 0.165783
73196.9 0.100836
73201.8 0.0486474
73206.7 0.0286279
73216.5 0.0134564
73226.3 0.00789669
73265.5 0.00234160
73343.8 0.000902113
73500.6 0.000533732
73814.2 0.000436973
74441.3 0.000406435
75695.5 0.000390377
76949.7 0.000383777
77576.8 0.000383385
77890.4 0.000387630
78047.2 0.000405607
78125.6 0.000477344
78164.8 0.000762847
78184.4 0.00189491
78194.2 0.00634323
78199.1 0.0235095
78201.5 0.0873984
78202.7 0.306376
78203.3 0.955704
78203.7 2.49433
78203.8 4.87007
78204.0 11.7386
78204.1 23.4822
78204.3 11.7398
78204.4 6.02290
78204.5 3.48309
78204.7 1.53350
78205.2 0.524014
78206.1 0.156232
78207.8 0.0429752
78211.4 0.0114885
78218.5 0.00321795
78232.8 0.00109860
