Zr-92(n,tot) ENDF/B-VII.1
8581.03 8.64731
8643.01 8.49728
8674.00 8.42528
8704.98 8.36157
8735.97 8.32408
8751.47 8.33228
8766.96 8.38678
8774.71 8.44944
8782.45 8.55790
8790.20 8.75029
8797.95 9.11391
8801.82 9.42156
8805.69 9.88635
8809.57 10.6302
8813.44 11.9188
8817.32 14.4293
8819.25 16.6777
8821.19 20.3091
8823.13 26.7084
8825.06 39.4196
8826.03 50.9115
8827.00 69.3173
8827.97 100.359
8828.94 153.847
8829.97 241.463
8831.00 299.613
8832.03 240.763
8833.07 153.067
8834.18 93.9019
8835.29 62.2770
8836.40 44.6672
8837.52 34.1634
8838.63 27.4827
8839.74 23.0101
8841.96 17.6079
8844.19 14.6083
8846.41 12.7784
8850.86 10.7534
8855.31 9.71393
8859.76 9.10576
8864.21 8.71523
8868.66 8.44598
8877.56 8.09882
8886.45 7.87931
8895.35 7.72012
8904.25 7.59186
8922.05 7.37598
8939.84 7.17409
8975.43 6.71912
9011.03 6.06915
9028.82 5.59680
9046.62 4.94450
9055.52 4.51398
9064.41 3.98134
9073.31 3.30905
9082.21 2.44765
9091.11 1.36100
9095.56 0.767144
9097.78 0.491003
9100.01 0.266835
9102.23 0.154828
9103.34 0.173794
9104.45 0.271380
9105.57 0.480999
9106.68 0.850445
9107.79 1.45093
9108.90 2.38948
9110.02 3.83246
9111.13 6.03770
9112.24 9.42874
9113.35 14.7120
9114.46 23.1035
9115.58 36.7427
9116.69 59.3844
9117.80 97.1089
9119.40 189.418
9121.00 283.573
9121.80 290.333
9122.60 267.512
9124.20 194.689
9125.53 146.021
9126.85 112.777
9128.18 90.2947
9129.51 74.7099
9132.16 55.2292
9134.81 43.9573
9137.46 36.7815
9140.12 31.8845
9145.42 25.7137
9150.73 22.0340
9156.03 19.6128
9161.34 17.9067
9166.64 16.6433
9177.25 14.9017
9187.86 13.7605
9198.47 12.9553
9209.08 12.3568
9230.31 11.5252
9251.53 10.9730
9293.97 10.2795
9336.41 9.85578
9378.85 9.56523
9463.74 9.18298
9548.62 8.93424
9591.06 8.83813
9633.50 8.75580
9675.95 8.68675
9697.17 8.65864
9718.39 8.63801
9729.00 8.63271
9739.61 8.63355
9750.22 8.64556
9760.83 8.68061
9766.14 8.71554
9771.44 8.77298
9776.75 8.87205
9782.05 9.05759
9784.70 9.21531
9787.36 9.45612
9790.01 9.84882
9792.66 10.5501
9793.99 11.1277
9795.31 11.9879
9796.64 13.3495
9797.97 15.6895
9799.29 20.2209
9799.96 24.2579
9800.62 30.7555
9801.28 42.1376
9801.94 64.5498
9802.28 84.6463
9802.61 116.452
9802.94 169.547
9803.27 259.245
9803.64 409.930
9804.00 510.498
9804.37 410.101
9804.73 259.489
9805.11 159.691
9805.49 105.375
9805.88 74.6004
9806.26 56.1046
9806.64 44.2310
9807.02 36.2519
9807.78 26.5487
9808.55 21.1378
9809.31 17.8275
9810.83 14.1668
9812.36 12.2957
9813.88 11.2148
9815.41 10.5336
9816.94 10.0773
9819.99 9.52169
9823.04 9.20850
9826.09 9.01400
9829.14 8.88442
9835.24 8.72645
9841.34 8.63589
9847.45 8.57780
9853.55 8.53730
9865.75 8.48352
9877.96 8.44787
9890.16 8.42100
9902.37 8.39898
9926.77 8.36274
9951.18 8.33206
10000.0 8.27883
10060.5 8.22092
10121.0 8.16846
10241.9 8.07474
10483.8 7.91770
10725.7 7.78808
10967.6 7.67786
11209.5 7.58329
11330.4 7.54178
11451.4 7.50512
11572.3 7.47621
11632.8 7.46718
11693.2 7.46538
11753.7 7.47849
11784.0 7.49644
11814.2 7.52970
11844.4 7.59327
11859.6 7.64734
11874.7 7.73051
11889.8 7.87203
11897.3 7.98781
11904.9 8.16787
11912.5 8.49200
11916.2 8.77794
11920.0 9.25634
11923.8 10.1895
11925.7 11.0544
11927.6 12.5320
11929.5 15.4053
11930.4 18.0166
11931.4 22.2482
11932.3 29.9626
11932.8 36.2952
11933.3 45.7387
11933.7 60.5887
11934.2 85.4708
11934.7 130.116
11935.1 213.361
11935.6 337.131
11936.0 416.824
11936.4 334.081
11936.9 213.332
11937.4 128.873
11937.8 84.8533
11938.3 59.9079
11938.8 45.3953
11939.3 35.9970
11939.7 29.8476
11940.7 22.4130
11941.6 18.2603
11942.6 15.7724
11944.4 13.0535
11946.3 11.7164
11948.2 11.0011
11952.0 10.3875
11955.8 10.2781
11959.6 10.4374
11967.1 11.3924
11974.7 13.5619
11978.5 15.5324
11982.3 18.6900
11986.1 24.1584
11989.8 34.6114
11991.7 43.6861
11993.6 57.6483
11995.5 79.9381
11997.4 115.864
11999.7 181.006
12002.0 224.315
12004.3 180.515
12006.6 115.314
12008.7 77.1205
12010.7 54.4787
12012.7 40.7449
12014.8 32.0311
12018.9 22.2090
12022.9 17.2025
12027.0 14.3255
12031.1 12.5370
12039.3 10.5211
12047.5 9.47488
12055.6 8.86376
12063.8 8.47603
12072.0 8.21480
12088.3 7.89417
12104.6 7.71179
12121.0 7.59748
12137.3 7.52057
12170.0 7.42510
12202.7 7.36864
12235.3 7.33099
12268.0 7.30357
12333.4 7.26454
12398.7 7.23609
12529.4 7.19249
12660.1 7.15682
12790.8 7.12577
12856.2 7.11260
12888.8 7.10742
12921.5 7.10443
12954.2 7.10694
12970.5 7.11339
12986.9 7.12850
12995.0 7.14271
13003.2 7.16563
13011.4 7.20480
13019.5 7.27798
13023.6 7.34054
13027.7 7.43636
13031.8 7.59417
13035.9 7.87866
13037.9 8.11678
13040.0 8.47403
13042.0 9.04777
13044.0 10.0543
13046.1 12.0641
13047.1 13.9170
13048.1 17.0087
13049.1 22.7241
13049.6 27.5797
13050.2 35.0129
13050.7 47.1280
13051.2 68.4940
13051.7 109.844
13051.9 145.773
13052.2 195.511
13052.6 311.162
13053.0 386.279
13053.4 308.570
13053.8 196.055
13054.1 133.754
13054.5 94.9897
13054.8 70.6387
13055.1 54.7728
13055.8 36.4412
13056.5 26.8272
13057.1 21.2233
13057.8 17.6904
13059.1 13.6911
13060.4 11.5736
13061.7 10.3299
13063.0 9.53825
13064.4 9.00692
13067.0 8.35019
13069.6 7.97946
13072.3 7.74817
13074.9 7.59512
13080.2 7.41004
13085.4 7.30653
13090.7 7.24254
13096.0 7.20002
13106.5 7.14830
13117.1 7.11867
13138.1 7.08642
13159.2 7.06882
13180.3 7.05713
13222.5 7.04103
13264.6 7.02897
13306.8 7.01863
13391.1 7.00029
13559.7 6.96804
13728.4 6.94033
13897.0 6.92047
13981.3 6.91731
14065.6 6.92528
14107.8 6.93776
14150.0 6.96135
14192.1 7.00564
14234.3 7.09318
14255.4 7.16953
14276.4 7.28766
14297.5 7.48193
14318.6 7.83051
14329.1 8.11736
14339.7 8.54368
14350.2 9.21467
14360.8 10.3559
14371.3 12.5222
14376.6 14.4116
14381.8 17.3807
14387.1 22.3986
14392.4 31.7326
14395.0 39.6165
14397.6 51.3508
14400.3 69.3731
14402.9 97.1465
14406.5 152.099
14410.0 189.135
14413.6 152.758
14417.1 98.0458
14419.5 72.6966
14421.8 55.4623
14426.5 35.5404
14431.2 25.4218
14435.8 19.7640
14440.5 16.3099
14445.2 14.0683
14454.6 11.4346
14464.0 10.0115
14473.3 9.15757
14492.1 8.22754
14510.8 7.75708
14529.5 7.48557
14548.3 7.31395
14567.0 7.19802
14604.5 7.05433
14642.0 6.97044
14679.4 6.91583
14716.9 6.87723
14791.8 6.82491
14866.8 6.78843
14941.7 6.75615
14979.2 6.73561
14998.0 6.72565
15002.6 6.73147
15007.3 6.76777
15009.7 6.83415
15012.0 7.04786
15013.2 7.35666
15013.8 7.66632
15014.3 8.20650
15014.9 9.30580
15015.2 10.2929
15015.5 11.9024
15015.8 14.8925
15016.1 20.7385
15016.3 26.2737
15016.4 34.5686
15016.5 49.6275
15016.7 75.7240
15016.8 117.455
15017.0 148.574
15017.2 120.771
15017.3 79.5860
15017.4 56.2270
15017.6 41.2458
15017.7 31.8368
15017.8 26.0936
15018.1 18.7967
15018.3 15.0791
15018.6 12.7972
15018.8 11.4000
15019.4 9.74757
15019.9 8.86365
15020.4 8.33384
15021.4 7.75318
15022.4 7.45533
15023.4 7.28048
15025.5 7.09094
15029.6 6.93607
15033.6 6.87238
15041.8 6.81750
15049.9 6.79293
15066.2 6.76907
15082.5 6.75627
15115.1 6.74057
15147.7 6.72956
15212.9 6.71231
15278.1 6.69772
15408.6 6.67194
15539.0 6.64849
15799.8 6.60530
16060.6 6.56564
16321.4 6.53080
16451.9 6.51728
16582.3 6.51014
16647.5 6.51146
16712.7 6.51917
16777.9 6.53885
16843.1 6.58364
16875.7 6.62512
16908.3 6.69125
16940.9 6.80292
16973.5 7.00859
16989.8 7.18163
17006.1 7.44363
17022.4 7.86654
17038.7 8.61210
17046.9 9.21789
17055.0 10.1095
17063.2 11.4973
17071.3 13.8257
17079.5 18.1650
17083.5 21.8879
17087.6 27.6214
17091.7 37.1016
17095.8 54.0694
17099.8 87.8625
17101.9 117.286
17103.9 160.260
17107.0 252.237
17110.0 313.367
17113.1 252.327
17116.1 160.468
17118.0 120.001
17119.9 91.6239
17123.7 57.8745
17127.4 40.1746
17131.2 30.0853
17135.0 23.8431
17138.8 19.7592
17146.3 14.9228
17153.9 12.2935
17161.4 10.7114
17176.5 8.98681
17191.6 8.11735
17206.7 7.61828
17221.8 7.30514
17236.9 7.09547
17267.1 6.83985
17297.3 6.69468
17327.5 6.60334
17357.7 6.54135
17418.1 6.46299
17478.5 6.41490
17538.9 6.38132
17599.3 6.35555
17720.1 6.31589
17840.9 6.28383
18082.5 6.22794
18324.1 6.17473
18565.7 6.12029
18807.3 6.06336
18867.7 6.04996
18928.1 6.04146
18958.3 6.04539
18973.4 6.05436
18988.5 6.07551
19003.6 6.12837
19011.1 6.18496
19018.7 6.29182
19022.4 6.38359
19026.2 6.52438
19030.0 6.75620
19033.8 7.17212
19035.7 7.51675
19037.5 8.03174
19039.4 8.84841
19041.3 10.2423
19043.2 12.9392
19044.1 15.3125
19045.1 19.0902
19046.0 25.6856
19047.0 38.2194
19047.4 49.1027
19047.9 65.8454
19048.4 92.5597
19048.9 135.581
19049.4 214.885
19050.0 267.198
19050.6 214.993
19051.2 137.547
19051.6 94.4212
19052.1 67.9645
19052.6 50.8695
19053.0 39.9183
19053.9 27.0318
19054.9 20.2904
19055.8 16.2904
19056.7 13.7611
19058.6 10.8823
19060.4 9.35433
19062.3 8.45591
19064.1 7.87991
19066.0 7.48825
19069.7 7.00314
19073.4 6.72543
19077.1 6.55108
19080.8 6.43430
19088.2 6.29077
19095.6 6.20871
19103.1 6.15669
19110.5 6.12119
19125.3 6.07616
19140.1 6.04869
19169.8 6.01568
19199.4 5.99486
19229.1 5.97908
19288.4 5.95366
19525.6 5.86649
19644.2 5.81919
19762.8 5.76416
19881.4 5.69310
19940.7 5.64482
20000.0 5.57749
20044.8 5.49935
20067.2 5.44189
20089.6 5.36035
20100.8 5.30434
20112.0 5.23170
20123.2 5.13291
20134.4 4.98959
20140.0 4.89014
20145.6 4.76085
20151.2 4.58561
20156.8 4.33435
20159.6 4.16290
20162.4 3.94420
20165.2 3.65618
20168.0 3.26176
20170.8 2.69703
20172.2 2.32124
20173.6 1.87036
20175.0 1.37622
20176.4 1.11328
20177.1 1.48650
20177.5 2.05849
20177.8 3.16539
20178.2 5.26271
20178.5 9.27179
20178.7 12.6404
20178.9 17.1098
20179.0 23.7771
20179.2 32.5757
20179.4 46.9194
20179.6 65.7030
20180.0 101.918
20180.2 106.306
20180.4 99.5169
20180.8 75.0458
20181.1 58.4458
20181.5 46.6479
20181.8 38.4234
20182.1 32.7332
20182.7 25.1706
20183.4 20.7385
20184.0 17.8140
20184.6 15.8194
20185.9 13.2586
20187.2 11.6927
20188.4 10.6581
20189.7 9.91688
20190.9 9.36872
20193.5 8.60466
20196.0 8.10089
20198.5 7.74429
20201.1 7.47879
20206.1 7.10998
20211.2 6.86591
20216.2 6.69232
20221.3 6.56238
20231.4 6.38025
20241.6 6.25839
20251.7 6.17057
20261.8 6.10390
20282.0 6.00837
20302.3 5.94215
20342.8 5.85320
20383.3 5.79295
20423.7 5.74682
20504.7 5.67519
20585.7 5.61690
20666.7 5.56661
20707.2 5.54624
20747.6 5.53732
20767.9 5.54818
20778.0 5.56539
20788.1 5.60185
20798.2 5.68566
20803.3 5.77051
20808.4 5.92386
20810.9 6.05077
20813.4 6.24037
20816.0 6.54098
20818.5 7.05804
20821.0 8.05834
20822.3 8.95385
20823.5 10.3826
20824.8 12.9032
20826.1 17.8161
20826.7 22.2793
20827.3 29.2491
20828.0 40.7866
20828.6 60.1997
20829.3 92.8729
20830.0 114.576
20830.7 92.3614
20831.4 59.7988
20832.0 42.2253
20832.5 31.3140
20833.1 24.3370
20833.6 19.7274
20834.7 14.3254
20835.8 11.4535
20836.9 9.76477
20838.0 8.69369
20840.2 7.46777
20842.4 6.82140
20844.6 6.43995
20846.8 6.19620
20849.0 6.03094
20853.4 5.82692
20857.8 5.71050
20866.6 5.58762
20875.4 5.52570
20884.2 5.48878
20901.9 5.44549
20937.1 5.39861
20972.3 5.36608
21113.2 5.25539
21183.6 5.19922
21254.1 5.14037
21394.9 5.01204
21535.8 4.86564
21606.3 4.78410
21676.7 4.69618
21747.1 4.60158
21817.6 4.50215
21852.8 4.45452
21870.4 4.43435
21888.0 4.42124
21905.6 4.42697
21914.4 4.44770
21923.2 4.49781
21927.6 4.54505
21932.0 4.62038
21936.4 4.74683
21940.8 4.97626
21943.0 5.16567
21945.2 5.44712
21947.4 5.88912
21949.6 6.63742
21951.8 8.04678
21952.9 9.26570
21954.0 11.1647
21955.1 14.3355
21956.2 20.1288
21956.8 24.9236
21957.3 31.9651
21957.9 42.5575
21958.4 58.4927
21959.2 91.1520
21960.0 113.006
21960.8 91.3351
21961.6 58.7253
21962.1 43.4955
21962.6 33.1239
21963.6 21.1944
21964.7 15.1795
21965.7 11.8214
21966.8 9.78146
21967.8 8.45752
21969.9 6.90729
21972.0 6.07119
21974.0 5.56973
21976.1 5.24515
21978.2 5.02260
21982.4 4.74421
21986.5 4.58151
21990.7 4.47668
21994.8 4.40409
22003.2 4.30924
22011.5 4.24851
22028.1 4.16881
22044.7 4.11145
22061.4 4.06259
22094.6 3.97337
22161.2 3.79636
22227.7 3.60390
22294.2 3.38777
22360.7 3.14175
22493.8 2.53113
22626.8 1.70157
22693.4 1.18464
22759.9 0.615835
22793.2 0.338687
22826.4 0.108910
22843.1 0.0336217
22851.4 0.0122721
22859.7 0.00533835
22868.0 0.0162318
22876.3 0.0491459
22884.6 0.109391
22893.0 0.203317
22901.3 0.339272
22909.6 0.527376
22917.9 0.780514
22926.2 1.11458
22942.9 2.11616
22959.5 3.78154
22976.1 6.53144
22992.7 11.0853
23009.4 18.6624
23026.0 31.1877
23039.5 46.6168
23053.0 67.2762
23080.0 108.972
23093.5 115.409
23107.0 109.686
23134.0 84.2930
23164.4 60.3958
23194.8 45.5496
23225.2 36.3265
23255.6 30.2944
23286.0 26.1296
23316.4 23.1213
23377.2 19.1167
23438.1 16.6048
23498.9 14.8972
23620.5 12.7408
23742.1 11.4427
23863.7 10.5781
24106.9 9.49800
24350.2 8.84695
24593.4 8.40607
24836.6 8.07975
24958.2 7.94215
25019.1 7.87739
25049.5 7.84610
25064.7 7.83197
25072.3 7.82983
25076.1 7.84634
25078.0 7.91626
25078.9 8.15015
25079.4 8.81697
25079.6 10.2469
25079.7 12.3197
25079.9 16.9965
25079.9 22.8024
25080.0 26.1277
25080.1 22.7385
25080.1 16.9138
25080.3 11.5541
25080.4 9.72172
25080.7 8.53666
25081.3 8.04007
25082.4 7.87300
25084.7 7.82390
25089.3 7.80722
25098.5 7.79496
25116.9 7.77546
25153.7 7.73747
25227.3 7.66028
25374.4 7.48437
25448.0 7.36389
25484.8 7.28264
25521.6 7.17301
25558.3 7.00681
25576.7 6.88193
25595.1 6.70252
25604.3 6.57849
25613.5 6.41754
25622.7 6.19885
25631.9 5.88412
25636.5 5.66769
25641.1 5.38945
25645.7 5.01863
25650.3 4.50226
25652.6 4.15943
25654.9 3.73488
25657.2 3.19905
25659.5 2.51213
25661.8 1.63731
25664.1 0.668914
25665.2 0.416596
25665.8 0.546485
25666.4 1.06824
25667.0 2.39833
25667.3 3.60134
25667.5 5.31037
25667.8 7.90623
25668.1 11.5721
25668.4 17.1122
25668.7 24.8346
25669.0 37.9453
25669.3 55.8912
25670.0 93.8464
25670.3 100.918
25670.7 97.2179
25671.3 76.4586
25671.8 61.5206
25672.3 50.4207
25672.9 42.4322
25673.4 36.7136
25674.4 29.0791
25675.4 24.4055
25676.4 21.2848
25677.4 19.1135
25679.4 16.2870
25681.5 14.5371
25683.5 13.3641
25685.5 12.5222
25687.5 11.8897
25691.6 11.0026
25695.6 10.4139
25699.7 9.99321
25703.7 9.67905
25711.8 9.23928
25719.9 8.94621
25728.0 8.73655
25736.1 8.57883
25752.2 8.35652
25768.4 8.20639
25800.8 8.01407
25833.1 7.89361
25865.5 7.80926
25930.2 7.69539
25995.0 7.61969
26027.3 7.59072
26059.7 7.56695
26092.0 7.54962
26124.4 7.54517
26140.6 7.55624
26156.8 7.59894
26164.9 7.65874
26168.9 7.71622
26172.9 7.81603
26177.0 8.01535
26179.0 8.20022
26181.0 8.51452
26183.1 9.12412
26184.1 9.66833
26185.1 10.5546
26186.1 12.1450
26186.6 13.4769
26187.1 15.4294
26187.6 18.5821
26188.1 23.8171
26188.6 33.5872
26189.1 51.9004
26189.6 77.4247
26190.0 93.5920
26190.5 74.9743
26190.9 49.1399
26191.2 37.7059
26191.4 30.0538
26192.0 20.9502
26192.5 16.1369
26193.1 13.4587
26193.6 11.7883
26194.2 10.7217
26195.3 9.46174
26196.3 8.78882
26197.4 8.39116
26199.6 7.96872
26201.8 7.76362
26204.0 7.65030
26208.3 7.53776
26217.1 7.45985
26225.8 7.43375
26260.6 7.40402
26330.4 7.37526
26400.1 7.34985
26469.8 7.32797
26539.5 7.31153
26574.4 7.30673
26609.3 7.30612
26644.1 7.31386
26661.6 7.32426
26679.0 7.34403
26696.4 7.38454
26705.2 7.42223
26713.9 7.48604
26722.6 7.60985
26726.9 7.72302
26731.3 7.91340
26735.7 8.28096
26737.8 8.61347
26740.0 9.16496
26742.2 10.1908
26743.3 11.0775
26744.4 12.4695
26745.5 14.8376
26746.6 19.3312
26747.1 23.2640
26747.6 29.2052
26748.2 38.6666
26748.7 53.8630
26749.4 80.1554
26750.0 96.3508
26750.7 76.6518
26751.3 49.7044
26751.8 35.0764
26752.3 26.2672
26752.9 20.6889
26753.4 17.1622
26754.4 13.1001
