Ba-137(n,g) ENDF/B-VII.1
4833.85 0.0540204
4834.38 0.0927450
4834.90 0.199538
4835.17 0.343468
4835.43 0.727290
4835.56 1.22333
4835.63 1.68677
4835.69 2.45616
4835.76 3.92608
4835.79 5.20364
4835.82 7.20596
4835.86 10.5801
4835.89 16.8323
4835.91 22.2736
4835.92 29.8897
4835.94 41.3747
4835.96 58.7009
4835.98 94.7554
4836.00 117.404
4836.02 93.0851
4836.05 58.7005
4836.06 40.5076
4836.08 29.3185
4836.10 21.5159
4836.11 16.5732
4836.14 10.4469
4836.18 7.20618
4836.21 5.20384
4836.24 3.92627
4836.31 2.47200
4836.37 1.68692
4836.44 1.22899
4836.57 0.735043
4836.83 0.346872
4837.09 0.202197
4837.61 0.0940191
4838.14 0.0548844
4839.18 0.0263523
4840.23 0.0162333
4844.41 0.00648523
4852.78 0.00442133
4869.51 0.00511032
4886.24 0.00746609
4894.60 0.0103214
4898.79 0.0159802
4900.88 0.0344543
4901.92 0.103691
4902.19 0.172923
4902.45 0.360929
4902.58 0.609861
4902.71 1.25179
4902.77 2.06277
4902.84 3.96866
4902.87 6.12609
4902.90 10.3851
4902.92 14.6181
4902.94 21.2557
4902.95 32.8686
4902.97 55.3146
4902.98 87.5647
4903.00 110.570
4903.02 87.5645
4903.03 55.3146
4903.05 35.9252
4903.06 24.8405
4903.07 17.5026
4903.09 13.1486
4903.11 7.97957
4903.14 5.31884
4903.19 2.82948
4903.25 1.76318
4903.35 0.869177
4903.46 0.518206
4903.68 0.247467
4903.89 0.147761
4904.75 0.0472826
4906.46 0.0216616
4909.89 0.0165580
4916.74 0.0192410
4923.60 0.0257403
4930.46 0.0370496
4937.31 0.0582559
4940.74 0.0764394
4944.17 0.104518
4947.60 0.150837
4951.02 0.233999
4952.74 0.301655
4954.45 0.399432
4956.17 0.543646
4957.88 0.755859
4960.44 1.20882
4963.00 1.51003
4965.56 1.20723
4968.12 0.754364
4970.11 0.514974
4972.11 0.362607
4974.10 0.264987
4976.09 0.200484
4980.08 0.124869
4984.06 0.0847061
4988.05 0.0611382
4992.03 0.0462465
5000.00 0.0293974
5009.72 0.0197031
5019.43 0.0161824
5024.29 0.0171790
5029.15 0.0237731
5031.58 0.0342776
5032.79 0.0450446
5034.01 0.0648154
5035.22 0.106914
5035.83 0.148301
5036.44 0.222434
5037.04 0.375870
5037.35 0.522817
5037.65 0.777549
5037.95 1.28180
5038.11 1.74146
5038.26 2.49296
5038.41 3.86390
5038.49 5.00703
5038.56 6.72439
5038.64 9.45152
5038.71 14.0832
5038.75 17.6508
5038.79 22.5554
5038.83 29.3690
5038.86 38.6193
5038.93 61.6949
5039.00 77.2298
5039.07 61.6932
5039.14 38.6175
5039.20 24.8069
5039.26 16.7016
5039.32 11.7474
5039.38 8.67717
5039.50 5.21204
5039.63 3.45227
5039.75 2.44759
5039.87 1.82328
5040.12 1.12459
5040.36 0.761284
5040.61 0.549769
5040.86 0.416017
5041.10 0.326441
5041.59 0.216805
5042.08 0.155223
5042.58 0.117083
5043.07 0.0919214
5044.05 0.0617139
5045.03 0.0449566
5046.02 0.0346818
5047.00 0.0279132
5048.97 0.0197904
5050.93 0.0152440
5054.86 0.0105019
5058.80 0.00811906
5062.73 0.00669520
5070.59 0.00505493
5086.32 0.00348847
5102.05 0.00270556
5117.77 0.00226107
5133.50 0.00207083
5141.36 0.00213290
5149.23 0.00254208
5157.09 0.00514159
5161.02 0.0156344
5162.99 0.0566062
5163.48 0.0980422
5163.97 0.212150
5164.22 0.365214
5164.46 0.770811
5164.59 1.29109
5164.65 1.77888
5164.71 2.58581
5164.77 4.12256
5164.80 5.45222
5164.83 7.44200
5164.86 10.8478
5164.89 16.7859
5164.91 21.9846
5164.93 29.0970
5164.94 39.5718
5164.96 54.9609
5164.98 88.7188
5165.00 109.925
5165.02 87.1549
5165.05 54.9606
5165.07 32.8016
5165.09 20.8540
5165.12 14.1659
5165.14 10.1622
5165.17 7.61109
5165.19 5.89831
5165.24 3.82634
5165.29 2.67519
5165.33 1.97280
5165.43 1.19781
5165.62 0.575717
5165.81 0.338105
5166.20 0.157200
5166.58 0.0908647
5167.35 0.0420067
5168.11 0.0245346
5171.18 0.00736848
5177.31 0.00300331
5189.57 0.00196718
5201.83 0.00195065
5214.09 0.00230370
5226.35 0.00326467
5232.49 0.00427110
5238.62 0.00612464
5241.68 0.00768535
5244.75 0.0100552
5247.81 0.0139015
5250.88 0.0207424
5252.41 0.0263598
5253.94 0.0347160
5255.48 0.0479196
5257.01 0.0705453
5258.54 0.114217
5259.31 0.153010
5260.07 0.215258
5260.84 0.324025
5261.61 0.536624
5261.99 0.725627
5262.37 1.02362
5262.76 1.51503
5263.14 2.33863
5263.57 3.74451
5264.00 4.68238
5264.43 3.74338
5264.86 2.33789
5265.24 1.52627
5265.61 1.03839
5265.99 0.739217
5266.36 0.548772
5267.12 0.332862
5267.87 0.221963
5268.62 0.158044
5269.37 0.118114
5270.87 0.0730966
5272.37 0.0496792
5273.87 0.0360062
5275.37 0.0273322
5276.87 0.0214964
5279.88 0.0143701
5282.88 0.0103524
5285.88 0.00786675
5288.89 0.00622274
5294.89 0.00425216
5300.90 0.00316265
5312.91 0.00207480
5324.92 0.00161131
5336.93 0.00151727
5348.94 0.00243630
5354.95 0.00675023
5357.95 0.0239518
5358.70 0.0415131
5359.45 0.0904829
5359.83 0.157252
5360.21 0.339027
5360.39 0.579636
5360.58 1.20264
5360.67 1.98082
5360.72 2.68577
5360.77 3.84040
5360.82 5.91634
5360.86 10.1788
5360.89 14.2769
5360.91 20.8083
5360.93 32.2529
5360.96 52.9510
5360.98 85.4746
5361.00 105.905
5361.02 83.9679
5361.05 52.9507
5361.06 35.7774
5361.08 25.4540
5361.10 18.7557
5361.11 14.2770
5361.15 8.96244
5361.18 6.10180
5361.22 4.36707
5361.25 3.29865
5361.32 2.06706
5361.46 1.02220
5361.59 0.609222
5361.87 0.286019
5362.14 0.165883
5362.69 0.0762207
5363.23 0.0438563
5365.42 0.0117937
5369.79 0.00355047
5378.54 0.00142090
5396.03 0.000824779
5431.01 0.000619466
5465.99 0.000604296
5483.48 0.000756556
5492.22 0.00139370
5496.60 0.00392434
5498.78 0.0138789
5499.88 0.0523982
5500.42 0.196915
5500.56 0.337558
5500.70 0.702829
5500.77 1.16785
5500.83 2.27462
5500.87 3.51960
5500.90 6.10337
5500.92 8.55280
5500.94 12.6887
5500.95 20.1966
5500.97 34.7845
5500.99 56.1619
5501.00 69.5696
5501.02 56.1618
5501.03 34.7845
5501.05 22.0955
5501.06 14.4346
5501.09 7.39791
5501.12 4.41091
5501.15 2.90797
5501.21 1.51206
5501.26 0.928756
5501.38 0.449323
5501.50 0.264987
5501.96 0.0710342
5502.90 0.0187638
5504.76 0.00517562
5508.50 0.00171573
5515.96 0.000846572
5530.90 0.000641616
5560.77 0.000637371
5620.50 0.000858522
5650.37 0.00110887
5680.23 0.00158137
5695.17 0.00199239
5710.10 0.00265229
5725.03 0.00393464
5732.50 0.00571250
5736.23 0.0100323
5738.10 0.0251840
5739.03 0.0823096
5739.50 0.292718
5739.62 0.494166
5739.73 1.00574
5739.79 1.64166
5739.85 3.09503
5739.88 4.65564
5739.91 7.70723
5739.94 14.6994
5739.95 22.0864
5739.97 34.4225
5739.98 55.2777
5740.00 68.8407
5740.02 55.2776
5740.03 34.4225
5740.04 24.1098
5740.06 17.1887
5740.08 9.65365
5740.10 6.06107
5740.13 4.12638
5740.18 2.24848
5740.22 1.42010
5740.32 0.708596
5740.41 0.424178
5740.79 0.119512
5741.56 0.0356298
5743.08 0.0138563
5746.12 0.00896239
5752.21 0.00962114
5758.31 0.0126645
5764.40 0.0183031
5770.49 0.0296022
5773.53 0.0400187
5776.58 0.0574301
5779.62 0.0898266
5781.15 0.117581
5782.67 0.160445
5784.19 0.231348
5785.72 0.359152
5786.48 0.463646
5787.24 0.615065
5788.00 0.839423
5788.76 1.17120
5789.88 1.86977
5791.00 2.33414
5792.12 1.86906
5793.24 1.17076
5794.12 0.799104
5794.99 0.563041
5795.87 0.412079
5796.75 0.312406
5798.50 0.195751
5800.25 0.133991
5802.00 0.0978416
5803.76 0.0751023
5807.26 0.0495373
5810.77 0.0367164
5814.27 0.0299393
5821.28 0.0257047
5828.29 0.0309181
5835.30 0.0546757
5838.80 0.0887639
5840.56 0.122041
5842.31 0.180603
5844.06 0.297869
5844.94 0.406057
5845.81 0.586765
5846.69 0.921368
5847.13 1.20616
5847.57 1.64300
5848.00 2.35704
5848.44 3.62173
5848.66 4.63673
5848.88 6.08512
5849.10 8.18859
5849.32 11.2313
5849.66 17.9697
5850.00 22.4399
5850.34 17.9461
5850.68 11.2123
5850.99 7.20539
5851.30 4.83836
5851.61 3.41467
5851.92 2.51947
5852.54 1.51574
5853.16 1.00518
5853.78 0.713368
5854.40 0.531881
5855.64 0.328018
5856.88 0.222452
5858.11 0.160909
5859.35 0.121944
5860.59 0.0957275
5863.07 0.0637311
5865.54 0.0456757
5868.02 0.0344843
5870.49 0.0270619
5875.45 0.0181162
5880.40 0.0131190
5885.35 0.0100345
5890.30 0.00799212
5900.21 0.00553488
5910.11 0.00417400
5929.92 0.00285856
5949.73 0.00246924
5959.63 0.00256958
5969.54 0.00299380
5979.44 0.00413221
5984.40 0.00533417
5989.35 0.00755183
5991.82 0.00941672
5994.30 0.0122407
5996.78 0.0168015
5999.25 0.0248573
6001.73 0.0411104
6002.97 0.0562639
6004.20 0.0818704
6005.44 0.130149
6006.06 0.172034
6006.68 0.237566
6007.30 0.347739
6007.92 0.551285
6008.23 0.722076
6008.54 0.974973
6008.85 1.36226
6009.16 1.95273
6009.58 3.12625
6010.00 3.90913
6010.42 3.12544
6010.84 1.95220
6011.13 1.40271
6011.41 1.03088
6011.97 0.604145
6012.54 0.389485
6013.10 0.269860
6013.67 0.197210
6014.23 0.150236
6015.36 0.0953625
6016.49 0.0658650
6017.62 0.0482817
6019.87 0.0292716
6022.13 0.0197885
6024.39 0.0144063
6026.64 0.0110824
6028.90 0.00891490
6033.41 0.00651224
6037.93 0.00590246
6042.44 0.00984669
6044.70 0.0286057
6045.83 0.101365
6046.11 0.173396
6046.39 0.366895
6046.53 0.617043
6046.67 1.24906
6046.74 2.01266
6046.81 3.71082
6046.85 5.53973
6046.89 8.90739
6046.90 11.8793
6046.92 16.1212
6046.94 23.1411
6046.96 33.5338
6046.98 54.1294
6047.00 67.0670
6047.02 53.1753
6047.05 33.5336
6047.07 20.0143
6047.09 12.9494
6047.12 8.90745
6047.14 6.44806
6047.19 3.74882
6047.23 2.45452
6047.32 1.27179
6047.42 0.778283
6047.60 0.375263
6047.79 0.221147
6048.16 0.103684
6048.53 0.0605648
6050.01 0.0173490
6052.98 0.00594008
6058.91 0.00273422
6070.78 0.00157340
6082.64 0.00118587
6094.51 0.000978166
6118.24 0.000758181
6141.97 0.000647629
6189.43 0.000557413
6236.89 0.000562318
6284.36 0.000669664
6308.09 0.000797341
6331.82 0.00103859
6355.55 0.00155606
6367.41 0.00206644
6379.28 0.00298311
6385.21 0.00374350
6391.15 0.00488678
6397.08 0.00672056
6403.01 0.00993550
6408.94 0.0163625
6411.91 0.0222987
6414.88 0.0322312
6417.84 0.0506897
6419.33 0.0664527
6420.81 0.0907222
6422.29 0.130605
6423.77 0.201814
6425.26 0.342268
6426.00 0.463811
6426.74 0.641282
6427.87 1.02777
6429.00 1.28584
6430.13 1.02710
6431.26 0.640842
6432.06 0.451332
6432.87 0.326056
6433.67 0.242954
6434.47 0.186578
6436.08 0.118565
6437.69 0.0814032
6439.30 0.0591600
6440.90 0.0448797
6444.12 0.0283482
6447.33 0.0195435
6450.54 0.0143185
6456.97 0.00869937
6463.40 0.00590676
6469.83 0.00432244
6482.68 0.00268940
6495.54 0.00191316
6508.40 0.00148951
6534.11 0.00108148
6559.82 0.000922954
6585.53 0.000892188
6611.24 0.00107975
6624.10 0.00187305
6630.53 0.00497828
6633.74 0.0171643
6635.35 0.0643486
6635.75 0.111739
6636.15 0.241045
6636.35 0.412637
6636.55 0.862856
6636.66 1.43177
6636.76 2.79237
6636.81 4.32581
6636.86 7.51562
6636.88 10.5467
6636.91 15.6766
6636.93 25.0144
6636.96 42.7715
6636.98 69.0421
6637.00 85.5445
6637.02 67.8252
6637.05 42.7713
6637.07 25.5268
6637.09 16.2289
6637.12 11.0240
6637.14 7.90818
6637.19 4.58991
6637.24 2.97743
6637.33 1.53495
6637.43 0.936135
6637.62 0.450577
6637.81 0.264075
6638.19 0.122611
6638.57 0.0707331
6640.10 0.0188609
6643.16 0.00544842
6649.28 0.00205991
6661.51 0.00130054
6673.74 0.00156985
6679.85 0.00311958
6682.91 0.00928511
6684.44 0.0333038
6685.20 0.124201
6685.58 0.449799
6685.68 0.753506
6685.77 1.49655
6685.82 2.37099
6685.87 4.28241
6685.89 6.20232
6685.92 9.66025
6685.94 16.5618
6685.96 30.6466
6685.98 48.9798
6686.00 61.2932
6686.02 48.9797
6686.04 30.6465
6686.05 18.7871
6686.07 11.9373
6686.11 5.80506
6686.15 3.36385
6686.19 2.20230
6686.26 1.13909
6686.34 0.692832
6686.64 0.195096
6687.24 0.0525347
6688.44 0.0142923
6690.85 0.00440339
6695.66 0.00189893
6705.28 0.00129684
6724.53 0.00123320
6763.02 0.00150240
6801.51 0.00203021
6840.00 0.00300839
6859.24 0.00382666
6878.49 0.00506091
6897.73 0.00704532
6916.98 0.0105326
6936.23 0.0175227
6945.85 0.0239986
6955.47 0.0348684
6960.28 0.0432971
6965.09 0.0551640
6969.90 0.0725914
6974.72 0.0995730
6979.53 0.144277
6981.93 0.178280
6984.34 0.225027
6986.74 0.291150
6989.15 0.387233
6991.56 0.530028
6993.96 0.741722
6997.48 1.18580
7001.00 1.48088
7004.52 1.18426
7008.04 0.740240
7010.76 0.506932
7013.47 0.357766
7016.19 0.261883
7018.91 0.198306
7024.34 0.123563
7029.77 0.0837196
7035.20 0.0602567
7040.63 0.0453716
7051.50 0.0283440
7062.36 0.0194061
7073.23 0.0142470
7084.09 0.0115993
7086.81 0.0116989
7089.52 0.0132391
7092.24 0.0240169
7093.60 0.0673204
7094.28 0.228408
7094.45 0.383054
7094.62 0.782661
7094.70 1.27430
7094.79 2.42861
7094.83 3.71011
7094.87 6.20891
7094.89 8.46331
7094.91 12.0722
7094.93 18.1468
7094.96 28.5868
7094.98 46.1401
7095.00 57.1666
7095.02 45.3270
7095.05 28.5867
7095.06 21.0293
7095.07 15.7468
7095.10 9.63333
7095.13 6.38381
7095.15 4.50467
7095.21 2.56391
7095.26 1.64609
7095.37 0.836981
7095.48 0.508298
7095.70 0.246160
7095.91 0.147004
7096.78 0.0445877
7098.51 0.0171371
7101.98 0.00962042
7105.45 0.00784056
7108.92 0.00695760
7122.78 0.00517102
7150.52 0.00341067
7178.26 0.00245460
7206.00 0.00186884
7261.48 0.00123931
7289.22 0.00115553
7303.09 0.00151340
7310.02 0.00320320
7313.49 0.00997943
7315.22 0.0363501
7316.09 0.135763
7316.31 0.232900
7316.52 0.487726
7316.63 0.813004
7316.74 1.60077
7316.79 2.50181
7316.85 4.41338
7316.87 6.27025
7316.90 9.49087
7316.93 15.5689
7316.96 27.7123
7316.98 44.7330
7317.00 55.4250
7317.02 43.9446
7317.05 27.7121
7317.07 17.9576
7317.09 12.1338
7317.12 6.45045
7317.16 3.88142
7317.20 2.59673
7317.28 1.37710
7317.36 0.853521
7317.52 0.417598
7317.67 0.246828
7318.30 0.0668912
7319.56 0.0179794
7322.08 0.00520507
7327.11 0.00192582
7337.17 0.00106440
7357.28 0.000791898
7397.52 0.000642182
7478.00 0.000524342
7558.48 0.000512944
7598.72 0.000589771
7618.84 0.000824713
7628.90 0.00164943
7633.93 0.00480086
7636.44 0.0170557
7637.70 0.0639921
7638.33 0.236940
7638.48 0.401347
7638.64 0.821836
7638.72 1.33727
7638.80 2.51058
7638.84 3.80333
7638.88 6.26731
7638.92 11.8384
7638.94 17.5631
7638.96 26.5440
7638.98 42.8473
7639.00 53.0885
7639.02 42.0921
7639.05 26.5439
7639.07 16.1684
7639.09 10.6179
7639.14 5.30926
7639.18 3.12338
7639.22 2.06001
7639.31 1.06904
7639.40 0.654440
7639.58 0.316168
7639.76 0.185669
7640.48 0.0499297
7641.91 0.0134198
7644.77 0.00400610
7650.50 0.00187309
7656.23 0.00287739
7659.09 0.00845940
7660.52 0.0303142
7661.24 0.111752
7661.60 0.393792
7661.69 0.647930
7661.78 1.24331
7661.87 3.21911
7661.91 6.46627
7661.93 9.87277
7661.96 15.8790
7661.98 25.6316
7662.00 31.7579
7662.02 25.1799
7662.05 15.8789
7662.06 10.7292
7662.08 7.49042
7662.12 4.09306
7662.19 1.70445
7662.26 0.917544
7662.33 0.573687
7662.62 0.167745
7663.19 0.0459062
7664.34 0.0125030
7666.64 0.00374201
7671.23 0.00148113
7680.41 0.000901829
7698.78 0.000796011
7735.51 0.000978041
7753.87 0.00118475
7772.24 0.00154283
7790.60 0.00231450
7799.79 0.00350504
7804.38 0.00652134
7806.67 0.0171870
7807.82 0.0577605
7808.39 0.209393
7808.68 0.741335
7808.75 1.22580
7808.82 2.37158
7808.86 3.67522
7808.90 6.38980
7808.93 13.3402
7808.95 21.2850
7808.97 35.6566
7808.98 57.4219
7809.00 71.2170
7809.02 57.4218
7809.03 35.6566
7809.04 25.2840
7809.06 18.0636
7809.08 10.3887
7809.10 6.61929
7809.13 4.54979
7809.17 2.50724
7809.22 1.57925
7809.31 0.789437
7809.40 0.472282
7809.77 0.131291
7810.51 0.0370231
7811.98 0.0123529
7814.93 0.00642843
7820.83 0.00605625
7826.73 0.00776804
7832.63 0.0112674
7835.58 0.0142357
7838.53 0.0187390
7841.48 0.0260379
7844.43 0.0390130
7847.38 0.0655542
7848.85 0.0907016
7850.32 0.133953
7851.06 0.168378
7851.80 0.217961
7852.54 0.293101
7853.27 0.414581
7853.64 0.505491
7854.01 0.629237
7854.38 0.803174
7854.75 1.05635
7855.12 1.44403
7855.49 2.06578
7855.85 3.12181
7856.22 4.94558
7856.61 7.90875
7857.00 9.88243
7857.39 7.89965
7857.78 4.93830
7858.23 2.84043
7858.67 1.76169
7859.12 1.17735
7859.56 0.835369
7860.01 0.620901
7860.46 0.478567
7861.35 0.308366
7862.24 0.214785
7863.13 0.158191
7864.92 0.0961886
7866.70 0.0648267
7868.49 0.0468499
7870.27 0.0356042
7872.06 0.0281237
7875.62 0.0191238
7879.19 0.0141600
7886.33 0.00927381
7893.47 0.00720121
7900.61 0.00634786
7914.88 0.00657811
7922.02 0.00753499
7929.16 0.00927658
7936.30 0.0123258
7943.43 0.0179363
7950.57 0.0295605
7954.14 0.0405908
7957.71 0.0595224
7959.49 0.0745223
7961.28 0.0960548
7963.06 0.128525
7964.85 0.180573
7965.74 0.219205
7966.63 0.271337
7967.52 0.343898
7968.41 0.448528
7969.31 0.605750
7970.20 0.853131
7971.09 1.25994
7971.98 1.93925
7972.99 3.10160
7974.00 3.87579
7975.01 3.09935
7976.02 1.93730
7976.72 1.37520
7977.42 0.999801
7978.13 0.748803
7978.83 0.577074
7980.23 0.368496
7981.64 0.253694
7983.04 0.184612
7984.45 0.140153
7987.25 0.0885234
7990.06 0.0609429
7992.87 0.0445631
7998.49 0.0269699
8004.10 0.0183681
8009.72 0.0139715
8012.53 0.0131091
8015.34 0.0141878
8018.15 0.0261823
8019.55 0.0762824
8020.25 0.263779
8020.43 0.444683
8020.60 0.910077
8020.69 1.48702
8020.78 2.85010
8020.82 4.35086
8020.87 7.37719
8020.89 10.1549
8020.91 14.6797
8020.93 22.4700
8020.96 35.3986
8020.98 57.1361
8021.00 70.7910
8021.02 56.1293
8021.05 35.3984
8021.07 22.4699
8021.09 14.9473
8021.11 10.4781
8021.13 7.79352
8021.17 4.64238
8021.21 3.08692
8021.29 1.62783
8021.38 1.00182
8021.54 0.490277
8021.71 0.291414
8022.04 0.139343
8022.37 0.0832933
8023.70 0.0265435
8026.35 0.0112423
8031.66 0.00648480
8036.97 0.00501588
8042.27 0.00417360
8052.89 0.00314940
8063.50 0.00253491
8084.73 0.00196768
8095.34 0.00240974
8100.65 0.00496410
8103.30 0.0152973
8104.63 0.0552004
8105.29 0.202635
8105.46 0.343835
8105.62 0.707784
8105.71 1.15418
8105.79 2.19765
8105.83 3.35037
8105.87 5.58167
8105.91 10.7545
8105.94 16.2104
8105.96 25.0155
8105.98 40.3795
8106.00 50.0307
8106.02 39.6679
8106.05 25.0154
8106.06 16.9027
8106.08 12.0258
8106.11 6.74564
8106.15 4.23495
8106.18 2.88354
8106.25 1.57138
8106.32 0.983484
8106.45 0.488067
8106.59 0.290689
8107.14 0.0798526
8108.22 0.0217927
8110.40 0.00651507
8114.76 0.00255701
8123.48 0.00147885
8140.91 0.00109626
8175.77 0.000883572
8245.50 0.000822681
8315.23 0.00104201
8350.09 0.00136711
8367.52 0.00188873
8376.24 0.00334420
8380.60 0.00869923
8382.78 0.0293927
8383.87 0.108127
8384.14 0.186125
8384.41 0.394599
8384.55 0.663288
8384.68 1.33913
8384.75 2.14312
8384.82 3.94315
8384.85 5.80300
8384.89 9.26955
8384.92 16.5889
8384.94 23.3635
8384.96 33.8564
8384.98 54.6502
8385.00 67.7123
8385.02 53.6871
8385.05 33.8562
8385.07 21.4889
8385.09 14.5553
8385.11 10.1776
8385.13 7.55428
8385.17 4.53440
8385.21 3.00153
8385.29 1.58303
8385.37 0.973067
8385.54 0.473872
8385.70 0.280387
8386.36 0.0763271
8387.67 0.0210544
8390.28 0.00671666
8395.52 0.00316370
8406.00 0.00257656
8416.48 0.00333108
8421.72 0.00606266
8424.34 0.0163701
8425.65 0.0557749
8426.30 0.201314
8426.47 0.340762
8426.63 0.696720
8426.71 1.13416
8426.79 2.15436
8426.83 3.26026
8426.87 5.44635
8426.92 10.5376
8426.94 15.5944
8426.96 24.0641
8426.98 38.8429
8427.00 48.1264
8427.02 38.1583
8427.05 24.0640
8427.06 15.9230
8427.08 11.1409
8427.12 6.02320
8427.16 3.69938
8427.19 2.50852
8427.27 1.35149
8427.34 0.840865
8427.49 0.413487
8427.63 0.246259
8428.22 0.0685833
8429.39 0.0199198
8431.73 0.00725274
8436.41 0.00417905
8445.77 0.00381122
8464.50 0.00498832
8483.23 0.00763045
8492.59 0.0107358
8497.27 0.0165694
8499.62 0.0350423
8500.79 0.103164
8501.08 0.170486
8501.37 0.350865
8501.52 0.586595
8501.66 1.18180
8501.74 1.89741
8501.81 3.52376
8501.85 5.26523
8501.88 8.49049
8501.92 15.7613
8501.94 22.5719
8501.96 33.4009
8501.98 53.9086
8502.00 66.7910
8502.02 52.9588
8502.05 33.4008
8502.07 19.5390
8502.09 12.4625
8502.12 8.36650
8502.14 6.02906
8502.19 3.48938
8502.24 2.26199
8502.34 1.16858
8502.44 0.716174
8502.63 0.349245
8502.83 0.209615
8503.61 0.0649927
8505.17 0.0269068
8508.30 0.0184161
8514.56 0.0198428
8520.81 0.0251567
8527.07 0.0338484
8533.32 0.0482053
8539.58 0.0736008
8542.71 0.0939082
8545.84 0.122770
8548.96 0.164477
8552.09 0.224452
8557.05 0.358920
8562.00 0.448332
8566.96 0.358369
8571.91 0.223909
8576.19 0.146791
8580.48 0.100107
8584.76 0.0714602
8589.04 0.0531323
8597.61 0.0323325
8606.17 0.0216176
8614.74 0.0154453
8623.30 0.0115888
8640.43 0.00724445
8657.56 0.00500334
8674.69 0.00373721
8691.83 0.00315599
8700.39 0.00381138
8704.67 0.00744725
8706.81 0.0220751
8707.89 0.0780416
8708.42 0.280921
8708.55 0.471546
8708.69 0.951190
8708.76 1.52189
8708.82 2.79950
8708.86 4.14496
8708.89 6.57497
8708.92 11.6304
8708.94 16.4124
8708.96 23.2846
8708.98 37.5848
8709.00 46.5677
8709.02 36.9224
8709.05 23.2845
8709.07 15.0891
8709.08 10.3858
8709.12 5.49909
8709.16 3.33782
8709.20 2.24601
8709.28 1.19122
8709.36 0.738664
8709.51 0.362012
8709.66 0.215172
8710.28 0.0594799
8711.52 0.0170677
8714.00 0.00595446
8718.95 0.00302328
8728.85 0.00213014
8748.65 0.00170469
8768.45 0.00155631
8788.25 0.00158156
8808.06 0.00189132
8817.96 0.00228118
8827.86 0.00304642
8837.76 0.00474258
8842.71 0.00645117
8847.66 0.00956976
8850.14 0.0121927
8852.61 0.0161818
8855.09 0.0226787
8857.56 0.0343173
8860.04 0.0583854
8862.51 0.121573
8863.75 0.200980
8864.37 0.273483
8864.99 0.393008
8865.61 0.610967
8865.92 0.793705
8866.22 1.06833
8866.53 1.50805
8866.84 2.25771
8867.00 2.84093
8867.15 3.64197
8867.31 4.76957
8867.46 6.32529
8867.73 10.1218
8868.00 12.6375
8868.27 10.1060
8868.54 6.31283
8868.77 4.17578
8869.00 2.86700
8869.22 2.05610
8869.45 1.53340
8869.91 0.936028
8870.36 0.626084
8870.82 0.446708
8871.28 0.334202
8872.19 0.206828
8873.10 0.140398
8874.01 0.101505
8874.92 0.0768154
8875.84 0.0601777
8877.66 0.0398524
8879.48 0.0283857
8881.31 0.0212896
8883.13 0.0165955
8886.78 0.0109664
8890.43 0.00784715
8894.08 0.00593908
8897.72 0.00468684
8905.02 0.00319420
8912.32 0.00237004
8926.91 0.00153269
8941.50 0.00113208
8956.09 0.000906513
8985.27 0.000670117
9043.64 0.000487650
9102.00 0.000433074
9160.37 0.000451130
9189.55 0.000497426
9218.73 0.000594191
9247.91 0.000808099
9262.51 0.00102011
9277.10 0.00140228
9291.69 0.00220613
9298.98 0.00299731
9306.28 0.00442747
9309.93 0.00562578
9313.58 0.00744890
9317.22 0.0104255
9320.87 0.0157890
9322.69 0.0202594
9324.52 0.0270143
9326.34 0.0379260
9328.17 0.0572630
9329.99 0.0965771
9330.90 0.133577
9331.81 0.196779
9332.27 0.246631
9332.73 0.317993
9333.18 0.425085
9333.64 0.595877
9333.87 0.721813
9334.09 0.891101
9334.32 1.12531
9334.55 1.46040
9334.78 1.95879
9335.01 2.73224
9335.23 3.98092
9335.46 6.00825
9335.73 9.61441
9336.00 12.0041
9336.27 9.59949
9336.54 5.99647
9336.86 3.39587
9337.18 2.08456
9337.50 1.38358
9337.81 0.976990
9338.13 0.722942
9338.45 0.555716
9339.09 0.356590
9339.72 0.247506
9340.36 0.181743
9341.63 0.109813
9342.91 0.0735223
9344.18 0.0527237
9345.45 0.0397180
9346.72 0.0310590
9349.27 0.0206029
9351.82 0.0147895
9354.36 0.0112408
9356.91 0.00892974
9362.00 0.00623948
9367.09 0.00485683
9372.18 0.00413981
9377.27 0.00383809
9387.45 0.00425522
9392.55 0.00515665
9397.64 0.00700811
9402.73 0.0110737
9407.82 0.0220823
9410.37 0.0361479
9411.64 0.0491291
9412.91 0.0707830
9414.18 0.110873
9414.82 0.145001
9415.46 0.197221
9416.09 0.282614
9416.73 0.433344
9417.05 0.554051
9417.37 0.725952
9417.68 0.974998
9418.00 1.33432
9418.50 2.13478
9419.00 2.66667
9419.50 2.13277
9420.00 1.33402
9420.41 0.895402
9420.81 0.622418
9421.22 0.450538
9421.62 0.338375
9422.44 0.208612
9423.25 0.140493
9424.06 0.100734
9424.87 0.0757042
9426.50 0.0472213
9428.12 0.0322849
9429.75 0.0235159
9431.37 0.0179337
9432.99 0.0141630
9436.24 0.00954156
9439.49 0.00692461
9442.74 0.00529809
9445.99 0.00421809
9452.49 0.00291520
9458.98 0.00218832
9471.98 0.00145109
9484.97 0.00112240
9497.97 0.00101746
9510.96 0.00142358
9517.46 0.00348829
9520.71 0.0117773
9522.33 0.0439402
9523.14 0.164534
9523.35 0.281521
9523.55 0.588239
9523.65 0.975470
9523.75 1.90072
9523.80 2.95678
9523.85 5.17229
9523.88 7.34992
9523.91 10.9248
