Cd-108(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3856.49 5.25846
3856.54 4.47026
3856.64 3.56604
3856.83 2.78635
3857.02 2.46660
3857.40 2.19856
3857.78 2.08051
3858.54 1.95719
3859.30 1.87563
3862.35 1.59958
3865.40 1.29202
3868.45 0.927017
3869.97 0.727385
3871.50 0.534224
3873.02 0.393835
3873.78 0.378931
3874.55 0.443028
3875.31 0.652111
3875.69 0.846759
3876.07 1.13347
3876.45 1.55018
3876.83 2.15375
3877.21 3.03175
3877.59 4.32342
3877.98 6.25869
3878.36 9.23498
3878.74 13.9781
3879.12 21.9058
3879.50 36.0280
3879.69 47.3572
3879.88 63.4066
3880.07 87.0369
3880.26 122.466
3880.45 177.459
3880.64 262.201
3880.92 453.440
3881.20 612.130
3881.48 527.972
3881.75 354.250
3882.06 223.792
3882.36 151.082
3882.67 108.999
3882.97 83.1479
3883.28 66.1328
3883.59 54.4131
3884.20 39.6398
3884.81 30.9458
3885.42 25.3591
3886.64 18.7329
3887.86 15.0211
3889.08 12.6880
3890.30 11.0987
3891.52 9.95237
3893.97 8.41550
3896.41 7.43566
3898.85 6.75546
3901.29 6.25365
3906.18 5.55471
3911.06 5.07888
3920.83 4.42377
3930.60 3.90359
3935.48 3.63187
3940.37 3.31240
3942.81 3.11853
3945.25 2.88751
3947.70 2.60105
3950.14 2.23052
3951.36 2.00080
3952.58 1.73424
3953.80 1.42967
3955.02 1.10877
3955.63 0.971200
3956.24 0.897608
3956.85 0.988072
3957.16 1.16317
3957.46 1.49986
3957.77 2.11043
3958.08 3.19369
3958.23 4.02782
3958.38 5.14889
3958.53 6.69336
3958.69 8.82507
3958.84 11.8642
3958.99 16.2784
3959.14 22.8847
3959.30 33.0609
3959.45 49.6789
3959.60 77.9169
3959.75 129.348
3959.91 224.608
3960.06 391.010
3960.22 528.843
3960.38 457.155
3960.54 308.766
3960.68 212.160
3960.82 152.370
3960.96 114.738
3961.11 90.0508
3961.39 60.9545
3961.67 45.2507
3961.96 35.7108
3962.24 29.4750
3962.81 21.9486
3963.38 17.6788
3963.95 14.9743
3964.52 13.1263
3965.09 11.7917
3966.23 10.0048
3967.36 8.87009
3968.50 8.08845
3969.64 7.51799
3971.92 6.74090
3974.19 6.23488
3976.47 5.87739
3978.74 5.61002
3983.30 5.23262
3987.85 4.97492
3996.95 4.63524
4006.05 4.41144
4015.16 4.24560
4033.36 4.00151
4051.57 3.81599
4069.78 3.65952
4078.88 3.58887
4087.98 3.52587
4092.54 3.50175
4097.09 3.49437
4099.36 3.50953
4101.64 3.56759
4102.78 3.64545
4103.92 3.84019
4104.48 4.07879
4104.77 4.29924
4105.05 4.67418
4105.34 5.41295
4105.48 6.09138
4105.62 7.23549
4105.76 9.41106
4105.84 11.3299
4105.91 14.3992
4105.98 19.7524
4106.05 30.2817
4106.08 39.8950
4106.12 54.8022
4106.16 80.5718
4106.19 124.487
4106.23 194.793
4106.27 241.514
4106.30 191.805
4106.34 120.531
4106.38 74.9476
4106.42 49.3613
4106.46 34.7679
4106.49 26.1149
4106.53 20.3840
4106.57 16.6125
4106.64 11.9546
4106.72 9.33906
4106.79 7.77553
4106.94 6.06982
4107.09 5.22042
4107.24 4.75490
4107.55 4.31335
4107.85 4.15918
4108.15 4.14017
4108.75 4.36754
4109.05 4.63141
4109.35 5.05929
4109.65 5.77393
4109.95 7.05888
4110.25 9.67517
4110.41 12.1305
4110.56 16.2466
4110.71 24.0238
4110.78 30.6827
4110.86 40.9980
4110.93 58.3791
4111.01 89.4663
4111.05 115.304
4111.08 151.832
4111.12 207.516
4111.16 288.582
4111.21 462.327
4111.27 576.903
4111.32 464.364
4111.38 291.635
4111.43 193.738
4111.47 134.274
4111.52 96.8051
4111.57 73.2456
4111.66 46.0546
4111.76 32.0869
4111.85 23.8994
4111.95 18.8081
4112.14 12.9867
4112.33 9.92263
4112.51 8.13029
4112.70 6.98543
4112.89 6.20907
4113.27 5.25008
4113.65 4.70356
4114.03 4.36054
4114.41 4.13026
4115.16 3.84756
4115.92 3.68543
4117.43 3.51166
4118.95 3.42093
4120.46 3.36436
4123.49 3.29352
4129.54 3.20753
4135.59 3.14157
4147.70 3.01890
4159.80 2.88956
4171.91 2.74263
4184.02 2.56600
4190.07 2.46077
4196.12 2.33980
4202.18 2.20312
4203.69 2.17159
4205.20 2.15579
4205.96 2.17147
4206.72 2.25487
4207.10 2.38716
4207.47 2.76064
4207.66 3.24963
4207.76 3.70993
4207.85 4.47895
4207.95 5.93985
4207.99 7.18848
4208.04 9.12578
4208.09 12.4332
4208.14 18.3500
4208.16 23.3475
4208.18 30.3480
4208.21 41.2909
4208.23 57.4751
4208.26 90.4792
4208.30 113.056
4208.33 90.6234
4208.36 57.6570
4208.40 36.3371
4208.43 24.2596
4208.47 17.3249
4208.50 13.1976
4208.53 10.4368
4208.57 8.61379
4208.63 6.33683
4208.70 5.03881
4208.77 4.25272
4208.90 3.37435
4209.04 2.91775
4209.17 2.65307
4209.44 2.36829
4209.98 2.13894
4210.52 2.04185
4211.59 1.94376
4212.67 1.88064
4216.97 1.66758
4221.27 1.42239
4225.57 1.10943
4227.72 0.918540
4229.87 0.701812
4232.02 0.465226
4234.18 0.244527
4235.25 0.178064
4236.33 0.198908
4236.86 0.273390
4237.40 0.421915
4237.94 0.686076
4238.48 1.13414
4239.02 1.88809
4239.55 3.16807
4240.09 5.40643
4240.63 9.51506
4240.90 12.8673
4241.17 17.7060
4241.44 24.9161
4241.70 36.0380
4241.97 54.1750
4242.24 85.4134
4242.51 142.667
4242.78 251.080
4243.04 432.944
4243.31 586.334
4243.57 506.908
4243.84 338.950
4244.06 237.387
4244.28 172.278
4244.50 130.096
4244.72 102.086
4245.16 68.5936
4245.60 50.2806
4246.04 39.1183
4246.48 31.7914
4247.36 22.9915
4248.25 18.0178
4249.13 14.8894
4250.01 12.7618
4250.89 11.2357
4252.65 9.20601
4254.42 7.92857
4256.18 7.05494
4257.94 6.42104
4261.47 5.56265
4264.99 5.00622
4272.05 4.31834
4279.10 3.89735
4286.15 3.60335
4289.68 3.48654
4293.20 3.39013
4294.96 3.35652
4296.73 3.35579
4297.61 3.39785
4298.49 3.55631
4298.93 3.78932
4299.15 4.02007
4299.37 4.43137
4299.59 5.27204
4299.70 6.05652
4299.81 7.38555
4299.92 9.89821
4299.98 12.0832
4300.03 15.5090
4300.09 21.2853
4300.14 32.0020
4300.17 41.2129
4300.20 54.4570
4300.23 75.5434
4300.25 106.944
4300.29 169.095
4300.33 210.684
4300.36 169.153
4300.40 107.015
4300.42 79.4646
4300.45 60.3041
4300.49 37.2071
4300.54 25.3221
4300.59 18.7144
4300.63 14.5617
4300.68 11.8563
4300.77 8.70356
4300.87 6.97796
4300.96 5.95383
4301.15 4.83251
4301.33 4.26780
4301.52 3.94328
4301.90 3.60157
4302.27 3.43215
4302.64 3.33379
4303.39 3.22506
4304.89 3.12347
4306.38 3.06553
4309.38 2.98217
4312.37 2.91238
4318.35 2.78617
4324.33 2.66812
4336.30 2.44515
4339.29 2.39428
4342.28 2.35401
4343.78 2.34849
4345.28 2.38467
4346.02 2.45909
4346.40 2.53938
4346.77 2.68942
4347.15 3.00893
4347.33 3.32000
4347.52 3.86782
4347.71 4.96464
4347.80 5.98411
4347.89 7.66876
4347.99 10.8231
4348.04 13.5153
4348.08 17.5452
4348.13 24.2546
4348.17 35.8132
4348.22 58.6415
4348.24 77.5840
4348.27 104.826
4348.30 166.292
4348.34 207.424
4348.38 166.354
4348.41 104.903
4348.45 68.5610
4348.48 46.4949
4348.52 33.3154
4348.55 25.2498
4348.62 15.9632
4348.68 11.3298
4348.75 8.64700
4348.82 7.00609
4348.95 5.15794
4349.09 4.19248
4349.22 3.63306
4349.49 3.03583
4349.76 2.74050
4350.03 2.57195
4350.57 2.39382
4351.64 2.24853
4352.72 2.18268
4354.87 2.10747
4357.03 2.05285
4365.64 1.86423
4374.25 1.67471
4382.86 1.47427
4391.47 1.26042
4400.08 1.03363
4408.69 0.804112
4412.99 0.711987
4414.07 0.704368
4415.14 0.726695
4415.68 0.774566
4416.22 0.917271
4416.49 1.10754
4416.76 1.59801
4416.89 2.20286
4417.03 3.61404
4417.10 5.19298
4417.16 8.34832
4417.20 11.3123
4417.23 16.0299
4417.26 24.5138
4417.30 39.4865
4417.33 62.3650
4417.36 77.5377
4417.40 61.7171
4417.43 38.6614
4417.46 23.4171
4417.50 15.1800
4417.53 10.4163
4417.57 7.64627
4417.63 4.64579
4417.70 3.19315
4417.84 1.90211
4417.98 1.36799
4418.26 0.945814
4418.53 0.788592
4419.08 0.675788
4419.63 0.643407
4420.74 0.654719
4421.84 0.743960
4422.94 0.986190
4423.49 1.24360
4424.04 1.72064
4424.32 2.12301
4424.59 2.72970
4424.87 3.70993
4425.15 5.42272
4425.42 8.84395
4425.56 11.9851
4425.70 17.1497
4425.83 26.6593
4425.90 34.6565
4425.97 46.7705
4426.04 66.2221
4426.11 99.7779
4426.18 162.561
4426.25 285.409
4426.31 455.883
4426.37 571.266
4426.42 456.535
4426.48 286.118
4426.53 188.204
4426.58 129.166
4426.63 92.6635
4426.68 69.1646
4426.78 42.1493
4426.88 28.3174
4426.99 20.2414
4427.09 15.2305
4427.29 9.54307
4427.49 6.55523
4427.69 4.81035
4427.89 3.69352
4428.09 2.94199
4428.49 2.01542
4428.89 1.48703
4429.29 1.15561
4429.69 0.932798
4430.49 0.657718
4431.30 0.497974
4432.90 0.322456
4434.51 0.229190
4436.11 0.173984
4437.71 0.142401
4439.32 0.129693
4440.92 0.135147
4442.53 0.160228
4444.13 0.207993
4445.73 0.282983
4447.34 0.391464
4448.94 0.541506
4450.55 0.743978
4452.15 1.01317
4455.36 1.83471
4458.57 3.25540
4461.78 5.75872
4464.99 10.3573
4466.59 14.0834
4468.20 19.4150
4469.80 27.2656
4471.40 39.2270
4473.01 58.2301
4474.61 89.8446
4476.22 145.041
4477.82 243.674
4479.56 420.547
4480.43 517.135
4480.65 537.942
4480.87 557.358
4480.98 567.516
4481.09 580.371
4481.14 589.977
4481.20 604.748
4481.25 632.075
4481.28 655.556
4481.31 691.107
4481.34 760.623
4481.38 809.701
4481.38 809.931
4481.39 809.120
4481.39 806.381
4481.40 797.094
4481.42 765.211
4481.46 695.990
4481.49 661.923
4481.51 639.859
4481.57 615.346
4481.62 603.237
4481.68 596.667
4481.79 589.486
4481.89 584.912
4482.33 565.420
4483.20 498.574
4484.94 338.446
4486.59 230.115
4488.24 163.453
4489.89 122.001
4491.55 95.0537
4494.85 63.6453
4498.15 46.7422
4501.45 36.5381
4504.75 29.8503
4511.36 21.7726
4517.96 17.1435
4524.57 14.1560
4531.17 12.0499
4537.78 10.4536
4550.99 8.03274
4557.59 6.97122
4564.19 5.86833
4570.80 4.57477
4574.10 3.78204
4577.40 2.83263
4580.71 1.69630
4582.36 1.09951
4584.01 0.630289
4584.83 0.565566
4585.25 0.625249
4585.66 0.782150
4586.07 1.08032
4586.49 1.58442
4586.90 2.39390
4587.31 3.66150
4587.72 5.64705
4588.14 8.77662
4588.55 13.8056
4588.96 22.1107
4589.37 36.4877
4589.79 62.7115
4589.99 83.8529
4590.20 113.523
4590.41 155.660
4590.61 215.093
4591.01 388.834
4591.42 535.449
4591.82 468.880
4592.22 324.492
4592.53 240.094
4592.85 183.033
4593.16 144.310
4593.47 117.506
4594.10 83.9897
4594.73 64.7177
4595.35 52.5250
4595.98 44.2718
4597.23 34.0024
4598.49 27.9637
4599.74 24.0398
4602.25 19.2844
4604.76 16.5255
4607.26 14.7256
4609.77 13.4560
4612.28 12.5093
4617.29 11.1848
4619.80 10.7023
4622.30 10.3028
4624.81 9.97668
4627.32 9.74633
4628.57 9.71344
4629.20 9.75282
4629.83 9.88015
4630.45 10.2217
4630.77 10.5848
4631.08 11.2531
4631.24 11.8120
4631.39 12.6496
4631.55 13.9786
4631.71 16.2403
4631.86 20.6051
4631.94 24.4277
4632.02 30.4894
4632.10 41.0523
4632.18 60.9744
4632.21 78.1810
4632.25 104.529
4632.29 146.346
4632.33 215.271
4632.38 339.277
4632.43 421.843
4632.48 339.722
4632.52 215.668
4632.57 145.607
4632.61 103.414
4632.65 77.0712
4632.69 59.9845
4632.77 40.3257
4632.85 30.0539
4632.93 24.0786
4633.01 20.3152
4633.17 16.0328
4633.33 13.7838
4633.49 12.4573
4633.65 11.6082
4633.81 11.0303
4634.13 10.3103
4634.45 9.89283
4635.09 9.43683
4635.73 9.19169
4636.37 9.03413
4637.65 8.82829
4640.21 8.56855
4642.77 8.37586
4645.33 8.21171
4647.90 8.06513
4653.02 7.80814
4663.27 7.39089
4673.52 7.05883
4694.01 6.54994
4714.51 6.16676
4755.50 5.59918
4796.49 5.16359
4837.48 4.77526
4878.47 4.36550
4898.96 4.11897
4919.46 3.80244
4929.71 3.59329
4939.95 3.32058
4945.08 3.14651
4947.64 3.04646
4950.20 2.93651
4952.76 2.81772
4955.33 2.70199
4956.61 2.66557
4957.89 2.70690
4958.53 2.83781
4958.85 2.98783
4959.17 3.27404
4959.49 3.88710
4959.65 4.48096
4959.81 5.51545
4959.97 7.54459
4960.05 9.37431
4960.13 12.3516
4960.21 17.6473
4960.25 21.9700
4960.29 28.3270
4960.33 38.1318
4960.37 54.1164
4960.41 81.7054
4960.45 130.804
4960.49 208.765
4960.53 259.191
4960.57 208.759
4960.61 130.782
4960.65 84.4529
4960.69 56.7346
4960.72 40.3270
4960.76 30.1092
4960.84 18.8199
4960.91 13.2001
4960.99 9.95768
4961.06 7.95167
4961.22 5.71671
4961.37 4.55002
4961.52 3.87077
4961.82 3.13891
4962.12 2.76444
4962.43 2.54057
4963.03 2.28021
4964.24 2.00022
4965.45 1.80101
4967.87 1.42360
4970.30 1.00652
4971.51 0.785269
4972.72 0.577253
4973.93 0.438127
4974.53 0.435916
4975.14 0.526716
4975.74 0.784577
4976.05 1.01588
4976.35 1.34891
4976.65 1.82644
4976.95 2.50494
4977.26 3.47947
4977.56 4.88394
4977.86 6.95458
4978.17 10.0685
4978.47 14.8946
4978.77 22.6406
4979.07 35.8002
4979.38 59.4329
4979.53 78.5059
4979.68 105.284
4979.83 143.512
4979.98 197.866
4980.26 347.658
4980.54 475.766
4980.81 415.174
4981.09 281.923
4981.39 183.287
4981.68 126.637
4981.98 93.0647
4982.27 72.0761
4982.57 58.0709
4982.87 48.3200
4983.46 35.8612
4984.05 28.4443
4984.64 23.6207
4985.82 17.8424
4987.00 14.5623
4988.18 12.4779
4989.37 11.0467
4990.55 10.0081
4992.91 8.60391
4995.27 7.70132
4997.64 7.07205
5000.00 6.61062
5001.62 6.36528
5003.24 6.18070
5004.05 6.13144
5004.85 6.17669
5005.26 6.31791
5005.66 6.76935
5005.87 7.38200
5005.97 7.96038
5006.07 8.94149
5006.17 10.7906
5006.22 12.4092
5006.27 14.8804
5006.32 19.0915
5006.37 26.6301
5006.40 33.1395
5006.42 42.3707
5006.45 56.2222
5006.47 77.8344
5006.51 120.596
5006.54 149.995
5006.58 120.644
5006.61 77.8885
5006.65 53.0198
5006.68 38.2664
5006.71 29.1049
5006.74 23.1861
5006.80 16.3248
5006.86 12.8280
5006.92 10.7686
5006.98 9.49716
5007.10 8.04733
5007.22 7.27816
5007.34 6.82664
5007.58 6.33369
5008.06 5.92740
5008.54 5.75125
5009.51 5.57166
5010.47 5.46067
5012.40 5.29633
5014.33 5.16229
5018.19 4.93702
5022.05 4.74667
5025.91 4.57972
5029.76 4.43234
5031.69 4.36903
5033.62 4.32588
5034.59 4.32969
5035.55 4.40329
5036.03 4.53301
5036.52 4.91276
5036.76 5.42075
5036.88 5.90517
5037.00 6.72827
5037.12 8.32262
5037.18 9.71974
5037.24 11.9404
5037.30 15.8440
5037.36 23.2340
5037.39 29.6613
5037.42 39.5734
5037.45 55.4545
5037.48 82.0554
5037.52 129.022
5037.55 160.161
5037.59 129.160
5037.63 82.2319
5037.67 50.0166
5037.71 32.9234
5037.75 23.5196
5037.79 17.9574
5037.83 14.4428
5037.87 12.0972
5037.94 9.30119
5038.02 7.73067
5038.10 6.77566
5038.26 5.72812
5038.42 5.18946
5038.58 4.87875
5038.90 4.54657
5039.54 4.28092
5040.18 4.16938
5041.45 4.05931
5042.73 3.99178
5047.83 3.79362
5052.93 3.61168
5058.03 3.42531
5068.24 3.01343
5078.44 2.50694
5083.55 2.19687
5088.65 1.83335
5093.75 1.40325
5098.85 0.903560
5101.40 0.640670
5103.96 0.400165
5105.23 0.307728
5106.51 0.254956
5107.78 0.271181
5109.06 0.407141
5109.70 0.546140
5110.33 0.754150
5110.97 1.05531
5111.61 1.48281
5112.25 2.08656
5112.88 2.93711
5113.52 4.14087
5114.16 5.85820
5114.80 8.35346
5115.44 12.0506
5116.07 17.6802
5116.71 26.5392
5117.35 41.1460
5117.99 66.4889
5118.62 112.959
5119.26 200.597
5119.92 355.173
5120.58 487.558
5121.24 426.512
5121.90 291.153
5122.51 200.339
5123.12 144.093
5123.74 108.864
5124.35 85.8117
5125.58 58.7235
5126.80 44.0040
5128.03 35.0468
5129.26 29.1459
5131.71 21.9839
5134.16 17.8780
5136.61 15.2593
5137.84 14.2883
5139.07 13.4959
5139.68 13.1790
5140.29 12.9780
5140.60 13.0024
5140.90 13.3332
5141.06 13.8712
5141.21 15.2721
5141.29 16.9170
5141.36 20.3454
5141.40 23.7301
5141.44 29.3710
5141.48 39.6941
5141.52 59.6690
5141.55 88.0228
5141.59 107.129
5141.62 87.9784
5141.65 59.5884
5141.69 39.5785
5141.73 29.0277
5141.77 23.3274
5141.81 19.9951
5141.89 16.5134
5141.96 14.8398
5142.12 13.3294
5142.28 12.6674
5142.59 12.0632
5142.90 11.7560
5143.52 11.3777
5144.15 11.1002
5145.40 10.6466
5146.64 10.2614
5149.14 9.61584
5151.64 9.08835
5156.63 8.27031
5161.62 7.65974
5171.60 6.79190
5181.59 6.18068
5191.57 5.70029
5201.56 5.28685
5206.55 5.09362
5211.54 4.90932
5214.04 4.82691
5216.53 4.77348
5217.78 4.78722
5219.03 4.91541
5219.65 5.13218
5219.96 5.35566
5220.28 5.76271
5220.59 6.60690
5220.74 7.41041
5220.90 8.79388
5221.06 11.4723
5221.13 13.8596
5221.21 17.7003
5221.29 24.4228
5221.37 37.6413
5221.41 49.4529
5221.45 68.1702
5221.49 99.2368
5221.52 150.992
5221.57 239.276
5221.61 297.391
5221.65 239.228
5221.70 150.907
5221.75 88.6669
5221.80 56.4242
5221.85 39.0568
5221.90 28.9342
5221.95 22.6045
5222.00 18.4127
5222.10 13.4102
5222.20 10.6664
5222.30 9.00575
5222.50 7.19127
5222.70 6.26460
5222.90 5.72966
5223.29 5.16455
5223.69 4.88148
5224.09 4.71608
5224.89 4.52972
5226.49 4.34630
5228.09 4.23154
5231.28 4.04427
5234.48 3.86241
5240.87 3.45715
5247.26 2.94604
5250.46 2.62741
5253.65 2.24846
5256.85 1.79112
5260.05 1.24066
5263.24 0.629564
5264.84 0.380469
5265.64 0.319964
5266.44 0.352812
5267.24 0.556882
5267.64 0.765511
5268.04 1.08118
5268.44 1.54861
5268.83 2.22881
5269.23 3.22108
5269.63 4.66861
5270.03 6.81649
5270.43 10.0476
5270.83 15.0628
5271.23 23.0808
5271.63 36.5503
5272.03 60.3186
5272.43 104.885
5272.63 141.175
5272.83 191.334
5273.23 340.844
5273.63 469.290
5274.03 411.406
5274.42 281.973
5274.77 200.667
5275.11 148.133
5275.45 113.918
5275.79 90.9866
5276.47 63.2756
5277.15 47.8492
5277.83 38.3268
5278.51 31.9851
5279.87 24.2187
5281.23 19.7308
5282.60 16.8464
5283.96 14.8507
5285.32 13.3945
5288.04 11.4146
5290.77 10.1329
5293.49 9.23262
5296.21 8.56215
5301.66 7.61744
5307.11 6.96725
5318.00 6.07369
5328.90 5.40755
5339.79 4.79360
5345.24 4.46968
5350.69 4.11510
5353.41 3.92195
5356.14 3.71985
5357.50 3.62143
5358.86 3.54520
5359.54 3.54167
5360.22 3.63689
5360.56 3.81430
5360.90 4.32983
5361.07 5.00217
5361.16 5.62408
5361.24 6.66023
5361.33 8.56598
5361.37 10.1980
5361.41 12.6217
5361.46 16.6325
5361.50 23.4474
5361.54 36.7007
5361.56 47.4962
5361.58 62.8194
5361.62 98.3725
5361.65 122.045
5361.69 98.0628
5361.72 62.4098
5361.75 45.8900
5361.77 34.6570
5361.82 21.6772
5361.86 15.0007
5361.91 11.3647
5361.96 9.11169
5362.00 7.68399
5362.09 6.00720
5362.19 5.09250
5362.28 4.54484
5362.46 3.94881
5362.84 3.45870
5363.21 3.25089
5363.95 3.04520
5364.69 2.91668
5366.17 2.70781
5367.66 2.50753
5370.62 2.09069
5372.11 1.92392
5372.48 1.93357
5372.85 2.06220
5373.04 2.27671
5373.22 2.85554
5373.31 3.56201
5373.41 5.11906
5373.45 6.74527
5373.50 9.66481
5373.55 15.6160
5373.57 20.9338
5373.59 29.2731
5373.62 45.6477
5373.66 56.8951
5373.69 45.5433
5373.72 29.1324
5373.75 18.6845
5373.79 12.8679
5373.82 9.43690
5373.85 7.30283
5373.91 4.94394
5373.97 3.75465
5374.10 2.65217
5374.22 2.16909
5374.47 1.74932
5374.72 1.55875
5375.21 1.35551
5375.71 1.22108
5377.69 0.801345
5379.68 0.458844
5380.67 0.350079
5381.67 0.334145
5382.66 0.491411
5383.16 0.678858
5383.65 0.976475
5384.15 1.43026
5384.65 2.10414
5385.14 3.10011
5385.64 4.56717
5386.14 6.75563
5386.63 10.0588
5387.13 15.1831
5387.62 23.3527
5388.12 36.9685
5388.62 60.6959
5389.11 104.277
5389.61 186.404
5390.14 335.583
5390.66 463.383
5391.19 407.335
5391.72 281.426
5392.21 195.055
5392.71 141.521
5393.21 107.912
5393.71 85.8509
5394.70 59.7951
5395.70 45.5321
5396.70 36.7982
5397.69 31.0027
5399.68 23.9141
5401.68 19.8134
5403.67 17.1716
5405.66 15.3398
5407.65 14.0004
5411.64 12.1812
5415.62 11.0179
5417.61 10.5954
5419.61 10.2813
5420.60 10.1991
5421.60 10.2756
5422.10 10.5085
5422.34 10.7669
5422.59 11.2468
5422.84 12.2438
5422.97 13.1889
5423.09 14.7807
5423.22 17.8183
5423.28 20.4404
5423.34 24.5448
5423.40 31.5991
5423.47 44.5280
5423.50 55.4049
5423.53 71.6408
5423.56 96.5815
5423.59 135.481
5423.63 211.187
5423.67 260.202
5423.71 210.282
5423.75 134.213
5423.78 99.3934
5423.81 75.8501
5423.86 48.5622
5423.92 34.5150
5423.97 26.8211
5424.03 22.0629
5424.08 19.0363
5424.19 15.4617
5424.30 13.5410
5424.41 12.3931
5424.63 11.1498
5424.84 10.5161
5425.06 10.1466
5425.50 9.74340
5426.37 9.38531
5427.24 9.19934
5428.98 8.95873
5430.72 8.77644
5434.21 8.48043
5437.69 8.23751
5444.66 7.85384
5451.62 7.56620
5458.59 7.35461
5462.07 7.28008
5465.56 7.23802
5467.30 7.23747
5469.04 7.26117
5470.78 7.32771
5472.52 7.48048
5473.40 7.62073
5474.27 7.84216
5475.14 8.21124
5476.01 8.88064
5476.44 9.43704
5476.88 10.2692
5477.32 11.5987
5477.75 13.9007
5478.19 18.4363
5478.40 22.5554
5478.62 29.2841
5478.84 41.4887
5478.95 51.6260
5479.06 66.6308
5479.17 90.5145
5479.27 130.806
5479.38 203.829
5479.49 340.201
5479.59 540.122
5479.69 673.579
5479.79 539.335
5479.89 338.616
5479.97 227.466
5480.05 159.528
5480.13 116.522
5480.21 88.9602
5480.38 57.0262
5480.54 40.4428
5480.70 30.7430
5480.86 24.6520
5481.19 17.7668
5481.52 14.1625
5481.84 12.0593
5482.17 10.7204
5482.49 9.82117
5483.14 8.72019
5483.79 8.09767
5484.44 7.71052
5485.09 7.45264
5486.40 7.13712
5487.70 6.95535
5489.00 6.83784
5490.30 6.75513
5492.91 6.64346
5495.51 6.56806
5500.71 6.46542
5505.92 6.40011
5508.53 6.38349
5511.13 6.38806
5513.73 6.44333
5515.03 6.51795
5516.34 6.67024
5516.99 6.80552
5517.64 7.01731
5518.29 7.37011
5518.94 8.01174
5519.26 8.54878
5519.59 9.35480
5519.92 10.6492
5520.24 12.8965
5520.57 17.3342
5520.73 21.3589
5520.89 27.8957
5521.05 39.6710
5521.14 49.2846
5521.22 63.4834
5521.30 85.8478
5521.38 122.256
5521.46 185.800
5521.54 301.266
5521.62 479.922
5521.70 598.644
5521.78 481.324
5521.86 303.554
5521.92 214.251
5521.98 156.134
5522.04 117.777
5522.10 91.7967
5522.21 60.5571
5522.33 43.5202
5522.44 33.2594
5522.56 26.7380
5522.79 19.1756
5523.03 15.1221
5523.26 12.7205
5523.49 11.1695
5523.72 10.1177
5524.19 8.81271
5524.65 8.06432
5525.12 7.59405
5525.58 7.27821
5526.51 6.89089
5527.44 6.66869
5529.30 6.43039
5531.16 6.30592
5533.02 6.22841
5536.74 6.13274
5540.46 6.07251
5544.18 6.03695
5546.04 6.03896
5547.90 6.09558
5548.83 6.20099
5549.29 6.31469
5549.76 6.52942
5550.22 6.99432
5550.46 7.45459
5550.69 8.27061
5550.92 9.93115
5551.04 11.4708
5551.15 14.0546
5551.27 18.8558
5551.33 22.9479
5551.39 29.2237
5551.44 39.4658
5551.50 57.5361
5551.56 92.4700
5551.59 122.067
5551.62 165.145
5551.67 262.804
5551.71 327.385
5551.76 264.875
5551.80 168.082
5551.84 117.968
5551.88 85.1246
5551.91 64.0211
5551.95 50.3500
5552.02 33.8977
5552.09 25.0609
5552.16 19.7657
5552.23 16.4414
5552.37 12.6027
5552.52 10.5463
5552.66 9.33213
5552.94 8.01236
5553.23 7.34792
5553.51 6.96483
5554.08 6.55898
5554.65 6.35643
5555.22 6.23876
5556.36 6.11050
5558.64 5.99882
5560.92 5.94435
5565.48 5.88044
5570.04 5.83584
5579.16 5.76500
5588.27 5.70466
5606.51 5.59920
5624.74 5.50601
5642.97 5.42088
5661.21 5.34180
5679.44 5.27007
5688.56 5.24855
5690.84 5.25441
5693.12 5.28636
5694.26 5.33722
5695.40 5.48438
5695.97 5.68534
5696.25 5.88128
5696.54 6.22890
5696.82 6.93632
5696.96 7.60576
5697.11 8.74291
5697.25 10.9465
5697.32 12.8878
5697.39 15.9912
5697.46 21.3769
5697.53 31.8340
5697.57 41.2204
5697.60 55.4987
5697.64 79.5121
5697.68 119.044
5697.72 186.700
5697.76 232.623
5697.80 186.455
5697.84 118.701
5697.88 78.3206
5697.91 54.1758
5697.95 39.6839
5697.99 30.5652
5698.06 20.3907
5698.13 15.2830
5698.21 12.3208
5698.28 10.4839
5698.43 8.43694
5698.58 7.37176
5698.72 6.75641
5699.02 6.10531
5699.31 5.78561
5699.61 5.60595
5700.20 5.42179
5701.38 5.28405
5702.55 5.23259
5704.91 5.19082
5707.27 5.17197
5711.98 5.15793
5714.34 5.18620
5714.93 5.22080
5715.52 5.31765
5715.81 5.44665
5716.11 5.78258
5716.26 6.20536
5716.40 7.21603
5716.48 8.36366
5716.55 10.7154
5716.59 12.9782
5716.62 16.8225
5716.66 23.8557
5716.70 36.8047
5716.73 55.7369
5716.76 68.2991
5716.80 55.5871
5716.83 36.6126
5716.86 26.1901
5716.88 19.9007
5716.91 15.8910
5716.93 13.2479
5716.99 10.1165
5717.04 8.49625
5717.14 6.93116
5717.25 6.24599
5717.46 5.67097
5717.67 5.44416
5718.09 5.26896
5718.50 5.20390
5720.18 5.13633
5723.52 5.11531
5730.21 5.12791
5733.56 5.17782
5735.23 5.23616
5736.91 5.35002
5737.74 5.44924
5738.58 5.60310
5739.42 5.85836
5740.25 6.32214
5740.67 6.71061
5741.09 7.29570
5741.51 8.23652
5741.93 9.88764
5742.35 13.1931
5742.55 16.2307
5742.76 21.2876
5742.97 30.5977
5743.08 38.5167
