Sn-118(n,tot) ENDF/B-VII.1
343.795 26.3237
343.813 35.9973
343.831 51.9438
343.848 80.0703
343.866 131.360
343.883 209.348
343.900 260.870
343.917 208.871
343.934 130.990
343.949 86.7590
343.963 59.9699
343.978 43.3087
343.992 32.6690
344.022 20.4861
344.051 14.1937
344.080 10.5401
344.109 8.24985
344.167 5.65979
344.225 4.30385
344.283 3.50860
344.399 2.65588
344.516 2.22892
344.632 1.98140
344.865 1.71185
345.097 1.56669
345.330 1.47194
345.795 1.34354
346.725 1.16324
347.656 1.00842
349.516 0.725660
351.377 0.550779
351.842 0.554813
352.075 0.570083
352.308 0.596651
352.540 0.636868
352.773 0.693617
353.005 0.770443
353.238 0.871740
353.471 1.00298
353.703 1.17104
353.936 1.38462
354.168 1.65481
354.634 2.42660
355.099 3.66268
355.564 5.68062
356.029 9.08785
356.494 15.1515
356.727 19.9784
356.959 26.8303
357.192 36.8879
357.425 52.2718
357.657 77.1120
357.890 120.256
358.122 203.292
358.239 275.912
358.355 389.497
358.471 578.934
358.588 921.699
358.646 1201.61
358.704 1605.41
358.762 2199.88
358.820 3073.21
358.910 5038.87
359.000 6452.03
359.090 5286.05
359.180 3383.04
359.249 2366.92
359.318 1705.03
359.386 1272.92
359.455 982.798
359.593 635.398
359.730 446.038
359.868 332.184
360.005 258.601
360.280 172.189
360.555 125.050
360.830 96.3642
361.105 77.4893
361.380 64.3471
361.931 47.5671
362.481 37.5381
363.031 30.9909
363.581 26.4382
364.681 20.6035
365.781 17.0799
366.881 14.7491
367.981 13.1057
370.182 10.9587
372.382 9.62911
374.582 8.72984
376.783 8.08314
381.183 7.21764
385.584 6.66614
389.984 6.28422
394.385 6.00395
403.186 5.61928
411.988 5.36641
420.789 5.18619
429.590 5.05016
447.193 4.85536
464.795 4.71866
482.398 4.61355
500.000 4.52680
533.822 4.38638
567.645 4.25689
601.467 4.11760
635.289 3.94454
652.200 3.83324
669.111 3.69367
686.022 3.50933
702.934 3.24934
711.389 3.07305
719.845 2.84842
728.300 2.55217
736.756 2.14489
740.984 1.87999
745.211 1.55947
749.439 1.17192
753.667 0.720737
755.781 0.491506
757.895 0.303109
758.423 0.271834
758.952 0.251369
759.480 0.245146
760.009 0.257640
760.537 0.294754
761.066 0.364321
761.594 0.476862
762.123 0.646625
762.651 0.893346
763.180 1.24450
763.708 1.73924
764.236 2.43426
764.765 3.41433
765.293 4.80852
765.822 6.82072
766.350 9.78485
766.879 14.2773
767.407 21.3458
767.936 33.0452
768.464 53.7998
768.729 70.4738
768.993 94.4654
769.257 130.376
769.521 186.827
769.785 281.283
770.050 452.050
770.182 590.921
770.314 790.748
770.446 1083.29
770.578 1510.43
770.789 2506.76
771.000 3248.40
771.212 2692.60
771.423 1742.47
771.646 1083.92
771.870 717.068
772.093 505.980
772.316 376.546
772.539 292.224
772.762 234.481
773.209 162.713
773.655 121.375
774.102 95.2927
774.995 65.1928
775.888 48.9186
776.780 38.9949
777.673 32.4248
778.566 27.8077
780.352 21.8259
782.138 18.1732
783.923 15.7382
785.709 14.0113
789.281 11.7414
792.852 10.3270
796.424 9.36626
799.995 8.67326
807.138 7.74300
814.281 7.14868
821.424 6.73664
828.567 6.43420
842.853 6.01969
857.139 5.74839
871.426 5.55643
885.712 5.41299
914.284 5.21177
942.856 5.07603
971.428 4.97716
1000.00 4.90109
1036.49 4.82517
1072.98 4.76483
1145.96 4.67180
1218.93 4.59858
1291.91 4.53277
1364.89 4.46317
1401.38 4.42141
1437.86 4.36857
1474.35 4.29243
1492.60 4.23666
1510.84 4.15740
1519.96 4.10280
1529.09 4.03181
1538.21 3.93500
1547.33 3.79409
1551.89 3.69608
1556.45 3.56841
1561.01 3.39506
1565.57 3.14611
1567.86 2.97607
1570.14 2.75930
1572.42 2.47424
1574.70 2.08646
1575.84 1.83773
1576.98 1.54248
1578.12 1.19682
1579.26 0.821521
1579.83 0.654527
1580.40 0.558348
1580.68 0.569503
1580.97 0.654518
1581.25 0.860819
1581.54 1.27023
1581.68 1.59455
1581.82 2.03048
1581.97 2.62424
1582.11 3.42414
1582.25 4.52476
1582.39 6.03400
1582.54 8.16463
1582.68 11.1888
1582.82 15.6546
1582.96 22.3712
1583.11 33.0604
1583.25 50.7826
1583.39 82.8774
1583.46 108.753
1583.53 146.174
1583.61 203.160
1583.68 290.736
1583.75 431.463
1583.82 659.603
1583.91 1111.60
1584.00 1462.56
1584.09 1228.13
1584.18 807.454
1584.25 597.576
1584.31 453.870
1584.37 352.767
1584.43 282.648
1584.55 193.445
1584.68 142.098
1584.80 109.985
1584.92 88.5533
1585.17 62.5748
1585.41 47.7704
1585.66 38.4766
1585.90 32.2033
1586.15 27.7497
1586.64 21.8778
1587.13 18.2563
1587.62 15.8236
1588.11 14.0895
1589.10 11.7990
1590.08 10.3689
1591.06 9.39536
1592.04 8.69363
1594.01 7.75125
1595.98 7.15055
1597.94 6.73502
1599.91 6.43083
1603.84 6.01564
1607.77 5.74582
1611.70 5.55630
1615.63 5.41587
1623.49 5.22140
1631.35 5.09281
1639.21 5.00119
1647.07 4.93238
1662.79 4.83543
1670.65 4.79985
1678.52 4.77008
1686.38 4.74507
1694.24 4.72492
1698.17 4.71796
1702.10 4.71757
1704.06 4.72584
1706.03 4.75793
1707.01 4.80654
1707.50 4.85608
1707.99 4.94727
1708.49 5.14281
1708.73 5.33667
1708.98 5.68504
1709.10 5.97628
1709.22 6.41608
1709.35 7.12536
1709.47 8.36462
1709.53 9.39043
1709.59 10.8813
1709.65 13.2549
1709.71 17.2068
1709.78 24.8089
1709.81 31.4575
1709.84 41.5172
1709.87 59.0138
1709.90 90.2715
1709.91 118.346
1709.93 157.727
1709.94 217.564
1709.96 314.767
1709.98 496.670
1710.00 624.252
1710.02 496.753
1710.04 314.121
1710.06 208.132
1710.08 142.871
1710.10 102.993
1710.11 78.7129
1710.15 49.3655
1710.18 34.6602
1710.22 25.9279
1710.25 20.6188
1710.33 14.5179
1710.40 11.3437
1710.47 9.48810
1710.54 8.31133
1710.61 7.52817
1710.75 6.55637
1710.89 6.01178
1711.03 5.67212
1711.17 5.44891
1711.46 5.17920
1711.74 5.03021
1712.31 4.87884
1712.87 4.80691
1713.44 4.76698
1714.57 4.72576
1716.84 4.69314
1719.10 4.67886
1723.63 4.66343
1728.16 4.65309
1737.23 4.63682
1746.29 4.62308
1755.35 4.61079
1764.41 4.59959
1782.53 4.57968
1800.65 4.56230
1818.78 4.54682
1855.02 4.51999
1927.51 4.47659
2000.00 4.44051
2000.00 8.79935
2500.00 8.38062
3000.00 8.07680
3500.00 7.84471
4000.00 7.66085
5000.00 7.38678
6000.00 7.19145
7000.00 7.04510
8000.00 6.93128
10000.0 6.76634
12500.0 6.63085
15000.0 6.54033
17000.0 6.48800
20000.0 6.43124
25000.0 6.37246
30000.0 6.33944
35000.0 6.32100
40000.0 6.31133
50000.0 6.30641
60000.0 6.31101
70000.0 6.31930
80000.0 6.32863
99999.9 6.34616
100000 6.34209
150000 6.31504
200000 6.31243
250000 6.31998
300000 6.33213
500000 6.38649
600000 6.39639
700000 6.40486
800000 6.39424
900000 6.36995
1.00000E+06 6.33244
1.12006E+06 6.25930
1.24012E+06 6.19475
1.25000E+06 6.18778
1.37500E+06 6.07426
1.50000E+06 5.98479
1.62500E+06 5.85683
1.75000E+06 5.74456
1.77284E+06 5.72148
1.88642E+06 5.59755
2.00000E+06 5.48769
2.06058E+06 5.42494
2.07409E+06 5.41096
2.07410E+06 5.41095
2.18695E+06 5.28839
2.29981E+06 5.18178
2.32976E+06 5.15221
2.32976E+06 5.15221
2.34096E+06 5.14122
2.34640E+06 5.13590
2.34640E+06 5.13589
2.42810E+06 5.03682
2.50980E+06 4.94829
2.59150E+06 4.86909
2.67320E+06 4.79819
2.75490E+06 4.73469
2.83660E+06 4.67781
2.91830E+06 4.62688
3.00000E+06 4.58129
3.11260E+06 4.50960
3.22521E+06 4.44513
3.33781E+06 4.38706
3.45041E+06 4.33467
3.58781E+06 4.26125
3.72521E+06 4.19645
3.86260E+06 4.13917
4.00000E+06 4.08850
4.09060E+06 4.06758
4.20428E+06 4.04064
4.31795E+06 4.01504
4.43163E+06 3.99070
4.54530E+06 3.96750
4.65898E+06 3.94539
4.77265E+06 3.92428
4.88633E+06 3.90410
5.00000E+06 3.88479
5.06250E+06 3.88338
5.12500E+06 3.88200
5.18750E+06 3.88066
5.25000E+06 3.87935
5.31250E+06 3.87808
5.37500E+06 3.87683
5.43750E+06 3.87562
5.50000E+06 3.87443
5.56250E+06 3.87327
5.62500E+06 3.87213
5.68750E+06 3.87102
5.75000E+06 3.86994
5.81250E+06 3.86887
5.87500E+06 3.86783
5.93750E+06 3.86681
6.00000E+06 3.86581
6.06009E+06 3.87271
6.12019E+06 3.87964
6.18028E+06 3.88658
6.24037E+06 3.89355
6.30046E+06 3.90053
6.36056E+06 3.90752
6.42065E+06 3.91453
6.48074E+06 3.92156
6.54565E+06 3.92859
6.61056E+06 3.93563
6.67546E+06 3.94268
6.74037E+06 3.94975
6.80528E+06 3.95682
6.87019E+06 3.96391
6.93509E+06 3.97101
7.00000E+06 3.97811
7.06041E+06 3.98978
7.12083E+06 4.00147
7.18124E+06 4.01317
7.24166E+06 4.02488
7.30207E+06 4.03661
7.36248E+06 4.04835
7.42290E+06 4.06010
7.48331E+06 4.07186
7.54682E+06 4.08377
7.61033E+06 4.09569
7.67383E+06 4.10762
7.73734E+06 4.11956
7.75893E+06 4.12357
7.81920E+06 4.13462
7.87947E+06 4.14568
7.93973E+06 4.15675
8.00000E+06 4.16783
8.05977E+06 4.18102
8.11954E+06 4.19422
8.17930E+06 4.20740
8.23907E+06 4.22058
8.30062E+06 4.23395
8.36218E+06 4.24731
8.42373E+06 4.26066
8.48528E+06 4.27401
8.54867E+06 4.28755
8.61207E+06 4.30108
8.67546E+06 4.31460
8.73885E+06 4.32811
8.80414E+06 4.34182
8.86943E+06 4.35552
8.93471E+06 4.36921
9.00000E+06 4.38290
9.10266E+06 4.40271
9.20532E+06 4.42273
9.30797E+06 4.44296
9.41063E+06 4.46340
9.52688E+06 4.48544
9.64312E+06 4.50757
9.75937E+06 4.52978
9.87561E+06 4.55207
9.93781E+06 4.56367
1.00000E+07 4.57538
1.00444E+07 4.57970
1.00888E+07 4.58413
1.01574E+07 4.59045
1.02259E+07 4.59699
1.02945E+07 4.60377
1.03630E+07 4.61077
1.04022E+07 4.61390
1.04415E+07 4.61710
1.04807E+07 4.62037
1.05199E+07 4.62372
1.05591E+07 4.62714
1.05984E+07 4.63064
1.06376E+07 4.63421
1.06768E+07 4.63785
1.07172E+07 4.64168
1.07576E+07 4.64559
1.07980E+07 4.64957
1.08384E+07 4.65363
1.08788E+07 4.65776
1.09192E+07 4.66197
1.09596E+07 4.66625
1.10000E+07 4.67060
1.10521E+07 4.67451
1.11042E+07 4.67854
1.11563E+07 4.68267
1.12084E+07 4.68691
1.12605E+07 4.69125
1.13126E+07 4.69569
1.13647E+07 4.70024
1.14168E+07 4.70489
1.14709E+07 4.70969
1.15249E+07 4.71460
1.15790E+07 4.71962
1.16331E+07 4.72474
1.16871E+07 4.72997
1.17412E+07 4.73531
1.17952E+07 4.74074
1.18493E+07 4.74628
1.18870E+07 4.74945
1.19247E+07 4.75267
1.19623E+07 4.75594
1.20000E+07 4.75926
1.20613E+07 4.75472
1.21225E+07 4.75029
1.21838E+07 4.74595
1.22450E+07 4.74170
1.23063E+07 4.73756
1.23675E+07 4.73350
1.24288E+07 4.72955
1.24900E+07 4.72569
1.25538E+07 4.72168
1.26175E+07 4.71777
1.26813E+07 4.71396
1.27450E+07 4.71025
1.28088E+07 4.70664
1.28725E+07 4.70313
1.29363E+07 4.69971
1.30000E+07 4.69639
1.30613E+07 4.69251
1.31227E+07 4.68868
1.31840E+07 4.68490
1.32454E+07 4.68117
1.33067E+07 4.67749
1.33680E+07 4.67386
1.34294E+07 4.67027
1.34907E+07 4.66674
1.35225E+07 4.66490
1.35544E+07 4.66308
1.35862E+07 4.66127
1.36180E+07 4.65947
1.36499E+07 4.65769
1.36817E+07 4.65592
1.37135E+07 4.65417
1.37454E+07 4.65242
1.37772E+07 4.65069
1.38090E+07 4.64897
1.38409E+07 4.64727
1.38727E+07 4.64557
1.39045E+07 4.64390
1.39363E+07 4.64223
1.39682E+07 4.64058
1.40000E+07 4.63893
1.40625E+07 4.62992
1.41250E+07 4.62099
1.41875E+07 4.61214
1.42500E+07 4.60337
1.43125E+07 4.59467
1.43750E+07 4.58606
1.44375E+07 4.57752
1.45000E+07 4.56905
1.45625E+07 4.56051
1.46250E+07 4.55204
1.46875E+07 4.54363
1.47500E+07 4.53528
1.48125E+07 4.52700
1.48750E+07 4.51879
1.49375E+07 4.51064
1.50000E+07 4.50255
1.50625E+07 4.49191
1.51250E+07 4.48136
1.51875E+07 4.47089
1.52500E+07 4.46050
1.53125E+07 4.45019
1.53750E+07 4.43997
1.54375E+07 4.42983
1.55000E+07 4.41977
1.55625E+07 4.40980
1.56250E+07 4.39991
1.56875E+07 4.39010
1.57500E+07 4.38038
1.58125E+07 4.37075
1.58750E+07 4.36121
1.59375E+07 4.35176
1.60000E+07 4.34242
1.62095E+07 4.30382
1.64190E+07 4.26646
1.66010E+07 4.23447
1.68005E+07 4.19989
1.70000E+07 4.16636
1.72091E+07 4.13173
1.76046E+07 4.06751
1.80000E+07 4.00691
1.85000E+07 3.92035
1.90000E+07 3.84047
1.95000E+07 3.76167
2.00000E+07 3.68897
