Ba-134(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2956.76 1.02737
2956.86 1.71149
2956.91 2.34196
2956.96 3.39414
2957.01 5.34047
2957.04 6.99552
2957.06 9.53169
2957.09 13.6710
2957.11 20.9841
2957.14 35.1626
2957.15 46.6295
2957.16 63.6981
2957.18 101.324
2957.20 127.234
2957.22 101.324
2957.24 63.5378
2957.26 36.8016
2957.28 23.0900
2957.31 15.5509
2957.33 11.0914
2957.35 8.27329
2957.37 6.39243
2957.42 4.13036
2957.46 2.88058
2957.50 2.12078
2957.59 1.28523
2957.68 0.861091
2957.77 0.617014
2957.94 0.361633
2958.30 0.168550
2958.65 0.0979142
2959.35 0.0459908
2960.06 0.0273943
2962.87 0.00907050
2968.51 0.00424868
2974.14 0.00321923
2979.78 0.00277289
3002.31 0.00207173
3047.38 0.00166806
3069.92 0.00169862
3092.45 0.00203171
3103.72 0.00255204
3114.99 0.00404103
3120.62 0.00610485
3126.25 0.0119381
3129.07 0.0200288
3131.89 0.0428696
3133.30 0.0744044
3134.00 0.105698
3134.70 0.162470
3135.41 0.282277
3135.76 0.399705
3136.11 0.609645
3136.29 0.782975
3136.46 1.04236
3136.64 1.45566
3136.82 2.17333
3136.99 3.58548
3137.08 4.86793
3137.17 6.97438
3137.26 10.7786
3137.30 13.9344
3137.34 18.6517
3137.39 26.0919
3137.43 38.6105
3137.48 61.2154
3137.52 104.572
3137.56 167.600
3137.60 209.044
3137.64 167.597
3137.68 104.440
3137.73 61.2155
3137.77 38.6113
3137.81 25.8798
3137.86 18.5212
3137.90 13.7642
3137.95 10.6620
3138.04 6.91337
3138.12 4.81439
3138.21 3.54030
3138.39 2.14673
3138.57 1.43529
3138.75 1.02832
3138.92 0.772748
3139.10 0.601886
3139.45 0.394410
3139.81 0.278709
3140.52 0.160468
3141.23 0.104447
3141.94 0.0735726
3143.35 0.0424853
3146.19 0.0199766
3149.03 0.0120384
3154.70 0.00638589
3160.37 0.00447540
3183.06 0.00342720
3194.41 0.00440966
3200.08 0.00552770
3205.76 0.00761696
3211.43 0.0121012
3214.27 0.0165601
3217.10 0.0246702
3218.52 0.0315015
3219.94 0.0419266
3221.36 0.0590220
3222.78 0.0900150
3223.48 0.115984
3224.19 0.155433
3224.90 0.219615
3225.61 0.334531
3225.97 0.429726
3226.32 0.572023
3226.68 0.799970
3227.03 1.19605
3227.38 1.98219
3227.56 2.69866
3227.74 3.88247
3227.92 6.05652
3228.01 7.88311
3228.09 10.6096
3228.18 15.0205
3228.27 22.5011
3228.36 36.5593
3228.45 63.7243
3228.52 102.432
3228.60 127.873
3228.68 101.888
3228.75 63.7201
3228.80 46.4175
3228.85 34.6746
3228.95 20.6991
3229.04 13.4942
3229.14 9.41442
3229.24 6.91326
3229.34 5.28013
3229.53 3.36528
3229.72 2.32252
3229.92 1.70014
3230.30 1.02178
3230.69 0.681304
3231.08 0.486786
3231.46 0.365391
3231.85 0.284614
3232.63 0.187145
3233.40 0.133016
3234.17 0.0998958
3234.95 0.0782194
3236.50 0.0526665
3238.04 0.0390388
3239.59 0.0312840
3241.14 0.0269406
3244.24 0.0251986
3247.33 0.0356707
3248.88 0.0540235
3250.43 0.107983
3251.21 0.182703
3251.59 0.256502
3251.98 0.389304
3252.37 0.665572
3252.56 0.932885
3252.75 1.39957
3252.85 1.77960
3252.95 2.33857
3253.04 3.20849
3253.14 4.64879
3253.24 7.35389
3253.29 9.70139
3253.33 13.2534
3253.38 19.2455
3253.43 29.7936
3253.48 50.6567
3253.50 68.7552
3253.53 96.2380
3253.56 154.178
3253.60 192.355
3253.64 154.176
3253.67 96.1046
3253.71 56.6320
3253.75 35.5306
3253.79 23.9193
3253.83 17.0522
3253.87 12.7142
3253.91 9.82031
3253.99 6.37323
3254.07 4.43967
3254.15 3.26598
3254.31 1.98276
3254.47 1.32709
3254.63 0.952209
3254.95 0.559250
3255.27 0.367916
3255.58 0.261202
3256.22 0.152028
3257.50 0.0715544
3258.77 0.0426186
3261.32 0.0213820
3263.87 0.0136691
3268.97 0.00787028
3274.06 0.00568655
3284.26 0.00402963
3294.45 0.00349108
3314.85 0.00349249
3335.24 0.00439348
3345.43 0.00529967
3355.63 0.00674814
3365.82 0.00918197
3376.02 0.0136573
3381.12 0.0174363
3386.21 0.0232068
3391.31 0.0326516
3396.41 0.0496922
3398.96 0.0638948
3401.51 0.0853439
3402.78 0.100437
3404.06 0.119952
3405.33 0.145819
3406.60 0.181122
3407.24 0.203851
3407.88 0.231111
3408.52 0.264244
3409.15 0.305060
3409.79 0.356213
3410.43 0.421271
3411.06 0.505883
3411.70 0.618690
3412.34 0.773935
3412.98 0.994851
3413.61 1.32436
3414.25 1.84547
3414.89 2.73526
3415.21 3.43388
3415.52 4.41880
3415.84 5.86644
3416.16 8.06213
3416.48 11.5282
3416.80 17.0013
3417.20 27.1902
3417.60 33.9749
3418.00 27.1822
3418.40 16.9935
3418.66 12.3598
3418.92 9.17589
3419.44 5.44797
3419.95 3.53904
3420.47 2.46467
3420.99 1.80656
3421.50 1.37857
3422.54 0.875356
3423.57 0.603653
3424.60 0.440970
3426.67 0.264567
3428.73 0.176189
3430.80 0.125753
3432.87 0.0942996
3434.93 0.0733790
3439.06 0.0481617
3443.20 0.0341258
3447.33 0.0255223
3451.46 0.0198723
3459.72 0.0131511
3467.99 0.00946275
3476.25 0.00722677
3484.52 0.00577313
3501.05 0.00407038
3517.57 0.00316273
3550.63 0.00232235
3583.69 0.00203558
3616.74 0.00202933
3649.80 0.00236452
3666.33 0.00329122
3674.59 0.00652296
3678.73 0.0190038
3679.76 0.0317547
3680.79 0.0675963
3681.31 0.116831
3681.83 0.252857
3682.08 0.436600
3682.34 0.928169
3682.47 1.56256
3682.54 2.16153
3682.60 3.16141
3682.67 5.08900
3682.70 6.74795
3682.73 9.35155
3682.76 13.9326
3682.79 22.2976
3682.81 29.3838
3682.83 40.0286
3682.84 56.5049
3682.86 82.1099
3682.88 131.313
3682.90 164.090
3682.92 131.314
3682.94 82.1104
3682.96 49.4508
3682.99 32.2436
3683.01 22.2981
3683.03 16.2022
3683.05 12.2499
3683.07 9.56159
3683.11 6.26563
3683.15 4.41000
3683.20 3.26752
3683.28 1.99625
3683.36 1.33808
3683.45 0.962220
3683.62 0.566040
3683.95 0.263517
3684.29 0.152383
3684.96 0.0704982
3685.64 0.0411425
3686.99 0.0198577
3688.33 0.0123299
3693.73 0.00506691
3704.51 0.00340599
3726.07 0.00346149
3747.64 0.00416374
3769.20 0.00538993
3790.76 0.00756403
3812.33 0.0120443
3823.11 0.0165960
3828.50 0.0203196
3833.89 0.0261359
3836.59 0.0305184
3839.28 0.0367184
3841.98 0.0461883
3844.67 0.0622991
3846.02 0.0753045
3847.37 0.0946428
3848.72 0.125586
3850.06 0.180321
3850.74 0.225425
3851.41 0.293015
3852.09 0.401219
3852.76 0.590894
3853.43 0.970698
3853.77 1.32262
3854.11 1.91380
3854.45 3.01892
3854.61 3.97278
3854.78 5.44298
3854.95 7.89848
3855.12 12.3214
3855.20 15.9479
3855.29 21.2277
3855.37 29.0868
3855.46 40.7724
3855.58 65.3766
3855.70 81.6202
3855.82 65.1570
3855.95 40.7690
3856.03 29.4292
3856.11 21.7688
3856.27 12.8413
3856.43 8.31500
3856.59 5.79198
3856.75 4.24502
3856.91 3.24582
3857.23 2.07081
3857.55 1.43798
3857.87 1.05979
3858.51 0.650719
3859.16 0.446579
3859.80 0.330696
3861.08 0.211751
3862.37 0.156077
3863.65 0.126692
3866.22 0.101046
3868.79 0.0947119
3871.36 0.0979211
3873.93 0.108002
3876.49 0.124918
3879.06 0.150384
3881.63 0.188106
3884.20 0.245251
3886.77 0.335747
3889.34 0.489129
3890.62 0.607967
3891.90 0.774101
3893.19 1.01378
3894.47 1.37110
3895.76 1.91879
3897.04 2.76026
3898.77 4.41167
3900.50 5.50970
3902.23 4.40631
3903.96 2.75478
3906.00 1.56186
3908.05 0.958844
3910.09 0.636751
3912.13 0.450225
3914.18 0.334039
3916.22 0.257418
3920.31 0.166511
3924.40 0.117594
3928.48 0.0904775
3930.53 0.0839916
3932.57 0.0873361
3933.59 0.100366
3934.61 0.144163
3935.12 0.207355
3935.63 0.384916
3935.89 0.625069
3936.02 0.858170
3936.15 1.26553
3936.27 2.09202
3936.34 2.86283
3936.40 4.13915
3936.46 6.57081
3936.50 8.67737
3936.53 11.9682
3936.56 17.4886
3936.59 27.6524
3936.61 36.1329
3936.62 48.6851
3936.64 67.7507
3936.66 96.2983
3936.68 154.397
3936.70 192.694
3936.72 154.397
3936.74 96.2986
3936.76 67.7511
3936.78 48.6853
3936.79 36.1331
3936.81 28.0953
3936.84 17.7171
3936.87 12.2319
3936.90 8.84050
3936.93 6.73298
3937.00 4.27447
3937.06 2.93897
3937.12 2.14782
3937.25 1.30272
3937.37 0.878622
3937.50 0.639510
3937.75 0.390631
3938.25 0.204131
3938.75 0.135945
3939.76 0.0846627
3940.76 0.0651465
3942.77 0.0488220
3944.77 0.0411480
3952.80 0.0274218
3960.83 0.0207411
3968.85 0.0165937
3984.91 0.0122201
3992.93 0.0126583
3996.95 0.0195187
3998.95 0.0482972
3999.46 0.0776707
3999.96 0.158980
4000.21 0.268642
4000.46 0.563616
4000.59 0.947853
4000.71 1.91323
4000.77 3.08077
4000.84 5.67151
4000.87 8.47224
4000.90 13.6124
4000.91 18.1657
4000.93 24.6134
4000.95 35.3600
4000.96 51.2768
4000.98 81.9763
4001.00 102.589
4001.02 81.9765
4001.04 51.2772
4001.06 34.5302
4001.07 23.5897
4001.09 16.8470
4001.11 12.7303
4001.14 7.81197
4001.17 5.24321
4001.24 2.81108
4001.30 1.74485
4001.44 0.856474
4001.57 0.510598
4001.83 0.243097
4002.10 0.143930
4002.63 0.0704030
4003.16 0.0439207
4005.28 0.0176128
4009.51 0.0105898
4017.99 0.00839454
4034.94 0.00760616
4051.88 0.00803794
4068.83 0.00979957
4085.78 0.0143323
4094.25 0.0190370
4102.73 0.0276546
4106.96 0.0348768
4111.20 0.0458049
4115.44 0.0634499
4117.56 0.0766457
4119.67 0.0946401
4120.73 0.106212
4121.79 0.120092
4122.85 0.136952
4123.91 0.157708
4124.97 0.183679
4126.03 0.216695
4127.09 0.259579
4128.15 0.316663
4129.21 0.395006
4130.27 0.506261
4131.33 0.671633
4132.38 0.931915
4133.44 1.37329
4133.97 1.71719
4134.50 2.19948
4135.03 2.90149
4135.56 3.95590
4136.09 5.59464
4136.62 8.14211
4137.31 13.0041
4138.00 16.2342
4138.69 12.9986
4139.38 8.13674
4139.96 5.38772
4140.55 3.70148
4141.13 2.65573
4141.71 1.98222
4142.88 1.21063
4144.04 0.810465
4145.21 0.578620
4146.37 0.433317
4148.70 0.268719
4151.04 0.182879
4153.37 0.132627
4155.70 0.100733
4158.03 0.0792458
4162.69 0.0530108
4167.35 0.0382286
4172.01 0.0291003
4176.68 0.0230839
4186.00 0.0159322
4195.32 0.0120698
4213.97 0.00855102
4232.62 0.00785166
4241.94 0.00847305
4251.27 0.0102381
4260.59 0.0146151
4265.25 0.0191636
4269.91 0.0275599
4272.24 0.0346593
4274.57 0.0454975
4276.91 0.0632118
4279.24 0.0950835
4281.57 0.161370
4282.73 0.225318
4283.32 0.272900
4283.61 0.302575
4283.90 0.337422
4284.48 0.428317
4284.77 0.488406
4285.06 0.561861
4285.36 0.653615
4285.65 0.769384
4285.94 0.918809
4286.23 1.11619
4286.52 1.38528
4286.81 1.76203
4287.10 2.31323
4287.39 3.16223
4287.69 4.56448
4287.83 5.62510
4287.98 7.06466
4288.12 9.09821
4288.27 12.0052
4288.41 16.3019
4288.56 22.5479
4288.78 36.1284
4289.00 45.1343
4289.22 36.0582
4289.44 22.5435
4289.65 14.3583
4289.85 9.57597
4290.05 6.72500
4290.26 4.93946
4290.67 2.95539
4291.07 1.95463
4291.48 1.38330
4291.89 1.02906
4292.70 0.632692
4293.52 0.427745
4294.33 0.308663
4295.15 0.233382
4295.96 0.182806
4297.60 0.121184
4299.23 0.0865537
4300.86 0.0651579
4302.49 0.0510370
4305.75 0.0341251
4309.01 0.0247776
4312.27 0.0190718
4315.53 0.0153352
4322.05 0.0109033
4328.58 0.00848221
4341.62 0.00609124
4354.67 0.00504189
4367.71 0.00455548
4393.80 0.00437579
4419.89 0.00485377
4445.98 0.00603301
4472.07 0.00853729
4485.11 0.0114253
4491.64 0.0165807
4494.90 0.0325939
4495.71 0.0484037
4496.53 0.0922926
4496.94 0.152115
4497.34 0.315745
4497.55 0.533785
4497.75 1.10982
4497.85 1.83900
4497.90 2.50919
4497.96 3.62435
4498.01 5.67789
4498.03 7.45739
4498.06 10.0661
4498.08 14.4711
4498.11 21.8753
4498.13 35.8294
4498.15 47.9327
4498.16 64.1522
4498.18 102.341
4498.20 128.293
4498.22 102.341
4498.24 64.1526
4498.26 40.8679
4498.28 26.8884
4498.30 18.6952
4498.32 13.6312
4498.36 8.07759
4498.40 5.30651
4498.44 3.74204
4498.48 2.77724
4498.56 1.71153
4498.72 0.835996
4498.88 0.496650
4499.20 0.237772
4499.51 0.142455
4500.15 0.0721466
4500.79 0.0470778
4503.33 0.0230150
4508.42 0.0185235
4513.52 0.0195940
4518.61 0.0219749
4521.15 0.0235200
4523.70 0.0253089
4526.24 0.0273678
4528.79 0.0297352
4531.34 0.0324659
4533.88 0.0356267
4536.43 0.0393089
4538.97 0.0436249
4541.52 0.0487284
4544.06 0.0548163
4546.61 0.0621550
4549.15 0.0711032
4551.70 0.0821719
4554.25 0.0960681
4556.79 0.113846
4559.34 0.137057
4561.88 0.168148
4564.43 0.211015
4566.97 0.272321
4569.52 0.363830
4572.06 0.508010
4574.61 0.749971
4577.16 1.18554
4578.43 1.53070
4579.70 2.00093
4582.05 3.20164
4584.40 4.00074
4586.75 3.19740
4589.10 1.99686
4591.03 1.33620
4592.95 0.925851
4594.88 0.668559
4596.81 0.501268
4600.66 0.308272
4604.51 0.207270
4608.37 0.148488
4612.22 0.111499
4619.93 0.0694880
4627.63 0.0475217
4635.34 0.0346536
4643.05 0.0264907
4650.75 0.0210022
4666.16 0.0143434
4681.58 0.0106631
4696.99 0.00848598
4712.40 0.00718216
4743.23 0.00625891
4758.64 0.00661439
4774.05 0.00787662
4789.47 0.0111573
4797.17 0.0145999
4804.88 0.0209555
4808.73 0.0263149
4812.59 0.0344631
4816.44 0.0477009
4820.29 0.0713019
4822.22 0.0907260
4824.15 0.119676
4825.11 0.139826
4826.07 0.165617
4827.04 0.199405
4828.00 0.244870
4828.48 0.273770
4828.96 0.308158
4829.44 0.349517
4829.93 0.399752
4830.41 0.461879
4830.89 0.539633
4831.37 0.639207
4831.85 0.769072
4832.33 0.943865
4832.82 1.18692
4833.30 1.54047
4833.78 2.08687
4834.26 3.02266
4834.50 3.78415
4834.74 4.94032
4834.98 6.93548
4835.10 8.60146
4835.22 11.1760
4835.34 15.6974
4835.46 24.8843
4835.52 33.6927
4835.58 48.9763
4835.64 78.1284
4835.67 102.627
4835.70 137.661
4835.75 216.723
4835.80 269.515
4835.82 260.716
4835.86 201.465
4835.90 138.739
4835.93 102.321
4835.96 78.1473
4836.02 49.8082
4836.09 35.6720
4836.15 28.0716
4836.27 20.8241
4836.40 18.0611
4836.90 15.9054
4837.44 12.0312
4837.98 7.46844
4838.40 5.14110
4838.81 3.65060
4839.22 2.68806
4839.64 2.04642
4840.47 1.28663
4841.29 0.877961
4842.12 0.635540
4842.95 0.480741
4844.61 0.302302
4846.26 0.207555
4847.92 0.151397
4849.57 0.115426
4851.23 0.0910207
4854.54 0.0609874
4857.85 0.0439150
4861.17 0.0332920
4864.48 0.0262374
4871.10 0.0177385
4877.72 0.0130111
4890.97 0.00821939
4904.22 0.00600088
4917.47 0.00491251
4930.71 0.00490556
4937.34 0.00729195
4940.65 0.0172918
4942.30 0.0562942
4942.72 0.0955887
4943.13 0.203723
4943.34 0.347964
4943.55 0.730264
4943.65 1.21959
4943.75 2.41305
4943.81 3.80945
4943.86 6.75127
4943.88 9.70648
4943.91 14.9551
4943.93 25.2167
4943.95 34.0045
4943.96 46.2725
4943.98 74.3643
4944.00 92.6185
4944.02 74.3644
4944.04 46.2728
4944.06 32.4269
4944.07 23.6190
4944.08 17.7197
4944.10 13.6754
4944.13 8.75016
4944.15 6.03112
4944.21 3.30402
4944.27 2.08876
4944.38 1.04275
4944.49 0.623182
4944.72 0.295722
4944.94 0.172949
4945.40 0.0812872
4945.85 0.0481380
4947.65 0.0152731
4951.27 0.00702491
4958.50 0.00609679
4965.72 0.0129209
4967.53 0.0204096
4969.34 0.0417340
4970.24 0.0712746
4971.14 0.153884
4971.60 0.266601
4972.05 0.574430
4972.27 0.983106
4972.39 1.37454
4972.50 2.05632
4972.61 3.40431
4972.67 4.64841
4972.73 6.66660
4972.78 10.4107
4972.81 13.4916
4972.84 18.1182
4972.87 25.4610
4972.89 37.9235
4972.92 60.7056
4972.95 104.500
4972.98 167.034
4973.00 208.934
4973.03 167.034
4973.05 104.501
4973.08 62.9675
4973.10 40.3707
4973.13 27.2113
4973.16 19.6347
4973.18 14.6192
4973.21 11.3801
4973.26 7.42990
4973.31 5.18475
4973.37 3.81808
4973.47 2.32344
4973.58 1.55489
4973.68 1.11614
4973.89 0.655093
4974.31 0.304379
4974.73 0.175827
4975.58 0.0812301
4976.42 0.0473380
4978.10 0.0227397
4979.79 0.0140191
4986.53 0.00546271
4993.26 0.00381209
5000.00 0.00320526
5019.87 0.00265114
5039.73 0.00254251
5079.46 0.00272221
5119.19 0.00332223
5158.92 0.00459826
5178.79 0.00571960
5198.65 0.00745682
5218.52 0.0103268
5238.38 0.0155435
5248.31 0.0199141
5258.25 0.0265459
5268.18 0.0373195
5278.11 0.0565673
5283.08 0.0724614
5288.04 0.0962513
5293.01 0.134194
5295.49 0.162262
5296.73 0.179745
5297.98 0.200207
5299.22 0.224406
5300.46 0.253282
5301.70 0.288119
5302.94 0.330630
5304.18 0.383326
5305.43 0.449597
5306.67 0.534647
5307.91 0.646018
5309.15 0.795905
5310.39 1.00361
5311.63 1.30288
5312.87 1.75363
5314.12 2.47339
5315.36 3.70315
5315.98 4.65745
5316.60 5.97742
5317.22 7.82437
5317.84 10.3855
5318.92 16.5905
5320.00 20.7137
5321.08 16.5823
5322.16 10.3777
5323.33 6.14276
5324.51 3.88392
5325.68 2.62819
5326.85 1.88134
5328.03 1.40703
5329.20 1.08990
5331.55 0.707520
5333.90 0.496169
5336.24 0.368039
5340.94 0.229188
5345.63 0.164063
5350.32 0.142369
5352.67 0.155079
5353.84 0.175723
5355.02 0.218382
5356.19 0.314091
5356.78 0.409440
5357.36 0.579425
5357.95 0.926081
5358.24 1.25076
5358.54 1.80205
5358.83 2.85331
5358.98 3.77339
5359.12 5.21326
5359.27 7.67632
5359.42 12.2659
5359.49 16.2289
5359.56 22.1357
5359.64 31.3185
5359.71 45.6673
5359.81 73.1316
5359.90 91.4818
5360.00 73.1276
5360.09 45.6641
5360.19 27.4285
5360.29 17.5319
5360.39 11.9624
5360.49 8.64194
5360.59 6.49443
5360.69 5.06226
5360.89 3.31302
5361.09 2.33390
5361.29 1.73855
5361.68 1.07955
5362.08 0.742125
5362.48 0.547508
5363.28 0.342248
5364.08 0.241715
5364.87 0.184830
5366.47 0.125656
5368.06 0.0966635
5369.65 0.0802200
5372.84 0.0639269
5376.03 0.0599260
5379.22 0.0719657
5380.81 0.0954551
5381.61 0.120175
5382.40 0.165940
5383.20 0.263372
5383.60 0.359067
5384.00 0.529157
5384.40 0.878066
5384.60 1.20754
5384.79 1.77322
5384.99 2.86643
5385.09 3.84618
5385.19 5.40620
5385.29 8.16605
5385.34 10.3896
5385.39 13.5402
5385.44 18.3929
5385.49 26.1116
5385.52 31.7011
5385.54 38.9878
5385.57 48.5173
5385.59 60.5799
5385.65 96.7329
5385.70 121.129
5385.73 113.696
5385.76 96.7309
5385.81 60.5777
5385.85 42.4954
5385.89 30.4613
5385.93 22.5638
5385.97 17.3522
5386.05 10.9949
5386.13 7.53318
5386.21 5.46583
5386.28 4.14065
5386.44 2.60883
5386.60 1.79406
5386.76 1.31090
5387.07 0.791469
5387.39 0.532596
5387.71 0.386064
5388.02 0.294871
5388.34 0.234267
5388.97 0.161099
5389.60 0.120331
5390.87 0.0785433
5392.13 0.0584514
5393.40 0.0471124
5395.93 0.0351696
5400.99 0.0256114
5406.05 0.0221387
5411.11 0.0220136
5416.17 0.0279430
5418.70 0.0382070
5421.23 0.0686710
5422.49 0.111084
5423.76 0.228837
5424.39 0.387082
5424.71 0.539944
5425.02 0.808988
5425.34 1.34972
5425.50 1.85213
5425.66 2.69810
5425.81 4.28473
5425.89 5.65369
5425.97 7.78337
5426.05 11.3349
5426.13 17.8163
5426.17 23.2581
5426.21 31.0444
5426.25 43.0567
5426.29 60.6574
5426.34 97.0506
5426.40 121.314
5426.46 97.0493
5426.51 60.6568
5426.57 35.5418
5426.64 22.3059
5426.70 15.0224
5426.76 10.7139
5426.82 7.99162
5426.88 6.17510
5427.01 3.99110
5427.13 2.78491
5427.26 2.05184
5427.50 1.24815
5427.75 0.838179
5428.00 0.603126
5428.49 0.356442
5429.48 0.169663
5430.47 0.101303
5432.46 0.0508081
5434.44 0.0325332
5438.40 0.0189066
5442.36 0.0137477
5450.28 0.00949211
5458.20 0.00755955
5474.05 0.00556026
5489.89 0.00443480
5521.58 0.00313703
5553.27 0.00240533
5616.65 0.00164107
5680.03 0.00129084
5743.41 0.00114377
5806.79 0.00115089
5870.17 0.00142230
5886.01 0.00162361
5901.86 0.00206930
5917.70 0.00399229
5925.63 0.0110727
5929.59 0.0385945
5930.58 0.0666696
5931.57 0.145160
5932.06 0.252141
5932.56 0.545348
5932.81 0.935605
5932.93 1.31028
5933.05 1.95754
5933.18 3.24862
5933.24 4.43078
5933.30 6.38968
5933.36 9.97425
5933.39 12.9880
5933.42 17.5532
5933.46 24.8845
5933.49 37.5337
5933.52 61.1946
5933.55 105.921
5933.57 170.626
5933.60 211.845
5933.63 170.626
5933.65 105.920
5933.68 66.7407
5933.70 43.5440
5933.73 30.0956
5933.76 21.8487
5933.78 16.5041
5933.81 12.8714
5933.86 8.42258
5933.91 5.92152
5933.96 4.38351
5934.07 2.68568
5934.17 1.80466
5934.28 1.29508
5934.48 0.761247
5934.90 0.353756
5935.31 0.204012
5936.14 0.0936582
5936.97 0.0541243
5938.63 0.0254190
5940.29 0.0152789
5946.93 0.00553019
5960.20 0.00347169
5973.48 0.00371743
5986.76 0.00482212
6000.03 0.00740185
6006.67 0.00999192
6013.31 0.0147033
6016.63 0.0186606
6019.95 0.0246873
6023.27 0.0345298
6026.58 0.0522598
6028.24 0.0670217
6029.90 0.0892806
6031.56 0.125176
6033.22 0.188520
6034.05 0.240201
6034.88 0.316617
6035.30 0.369328
6035.71 0.436400
6036.13 0.523534
6036.54 0.639221
6036.96 0.798177
6037.37 1.02414
6037.79 1.36010
6038.20 1.88746
6038.62 2.78369
6038.82 3.48341
6039.03 4.46207
6039.24 5.89134
6039.45 8.03267
6039.65 11.3526
6039.86 16.5216
6040.13 26.4375
6040.40 33.0081
6040.67 26.3956
6040.94 16.4883
6041.11 12.1605
6041.28 9.14104
6041.61 5.53117
6041.94 3.63720
6042.27 2.55228
6042.60 1.88191
6042.94 1.44173
6043.60 0.920862
6044.26 0.637261
6044.93 0.466955
6046.26 0.281454
6047.59 0.188080
6048.91 0.134705
6050.24 0.101340
6051.57 0.0791403
6054.23 0.0523457
6056.88 0.0374264
6059.54 0.0282865
6062.20 0.0222949
6067.51 0.0151935
6072.82 0.0113367
6083.45 0.00759430
6094.08 0.00604651
6104.71 0.00550232
6115.33 0.00607518
6120.65 0.00913303
6123.30 0.0210311
6124.63 0.0667595
6125.30 0.236819
6125.46 0.400547
6125.63 0.825803
6125.71 1.35264
6125.79 2.60275
6125.84 4.01004
6125.88 6.80316
6125.90 9.45453
6125.92 13.8577
6125.94 21.6561
6125.96 35.7685
6125.98 57.3691
6126.00 71.5916
6126.02 57.3692
6126.04 35.7686
6126.05 26.1212
6126.07 19.7872
6126.09 12.1187
6126.11 7.91076
6126.14 5.59621
6126.19 3.16237
6126.24 2.03725
6126.33 1.03186
6126.43 0.624496
6126.63 0.299720
6126.82 0.177045
6127.60 0.0505543
6129.15 0.0169666
6132.27 0.00844710
6138.49 0.00665559
6150.95 0.00757110
6163.40 0.0113064
6169.63 0.0191796
6172.74 0.0433768
6173.52 0.0669821
6174.30 0.132067
6174.69 0.220099
6175.08 0.459701
6175.27 0.776510
6175.46 1.59648
6175.56 2.62756
6175.66 5.06460
6175.71 7.81182
6175.76 13.3096
6175.78 18.6729
6175.81 27.2578
6175.83 42.3776
6175.85 71.2010
6175.88 114.061
6175.90 142.287
6175.92 114.061
6175.95 71.2012
6175.96 51.9230
6175.98 38.4434
6176.01 23.1188
6176.03 15.1494
6176.06 10.6086
6176.12 5.98044
6176.18 3.81746
6176.30 1.92839
6176.41 1.16599
6176.65 0.561284
6176.88 0.333529
6177.34 0.162115
6177.81 0.0999766
6179.67 0.0395845
6183.39 0.0283989
6187.11 0.0331446
6190.83 0.0458466
6192.69 0.0569067
6194.55 0.0736989
6196.41 0.100768
6198.27 0.148316
6200.13 0.243612
6201.06 0.331797
6201.99 0.479725
6202.92 0.756020
6203.39 0.992886
6203.85 1.35925
6204.32 1.96524
6204.78 3.05769
6205.02 3.95243
6205.25 5.24496
6205.48 7.16899
6205.71 10.0035
6206.06 16.0104
6206.40 20.0171
6206.74 16.0074
6207.09 10.0016
6207.44 6.08190
6207.79 3.92076
6208.14 2.68995
6208.49 1.94412
6208.85 1.46475
6209.20 1.14084
6209.90 0.746496
6210.61 0.526058
6211.31 0.391026
6212.72 0.241624
6214.13 0.165328
6215.53 0.121374
6218.35 0.0754677
6221.16 0.0534742
6223.98 0.0414926
6229.61 0.0301873
6235.24 0.0261415
6240.87 0.0254811
6252.13 0.0306442
6254.94 0.0333214
6257.76 0.0367162
6260.57 0.0409937
6263.39 0.0463912
6266.20 0.0532513
6267.61 0.0573799
6269.02 0.0620760
6270.43 0.0674492
6271.83 0.0736189
6274.65 0.0890451
6277.47 0.110236
6280.28 0.140330
6283.10 0.184956
6285.91 0.254868
6287.32 0.305539
6288.73 0.372521
6290.13 0.463409
6291.54 0.590066
6292.95 0.772432
6294.36 1.04328
6295.76 1.45719
6297.17 2.09013
6299.09 3.34327
6301.00 4.17767
6302.92 3.34056
6304.83 2.08742
6306.57 1.33906
6308.32 0.898195
6310.06 0.633465
6311.80 0.466776
6315.29 0.280553
6318.78 0.186022
6322.26 0.132032
6325.75 0.0984839
6332.72 0.0608116
6339.69 0.0413013
6346.67 0.0299251
6353.64 0.0227178
6360.61 0.0178666
6374.56 0.0119415
6388.50 0.00859670
6402.45 0.00652554
6416.39 0.00515652
6444.28 0.00353029
6472.17 0.00269107
6500.06 0.00250797
6514.01 0.00369201
6520.98 0.00897823
6524.47 0.0299881
6525.34 0.0514515
6526.21 0.111396
6526.64 0.193101
6527.08 0.416775
6527.30 0.713129
6527.52 1.49047
6527.63 2.46543
6527.73 4.82020
6527.79 7.51756
6527.84 13.0506
6527.87 18.3050
6527.90 27.1945
6527.92 43.3795
6527.95 75.1580
6527.98 120.625
6528.00 150.265
6528.02 120.625
6528.05 75.1581
6528.07 51.5498
6528.09 36.1650
6528.11 26.3487
6528.12 20.1605
6528.16 12.4637
6528.20 8.47961
6528.27 4.58388
6528.35 2.85515
6528.50 1.40881
6528.65 0.836015
6528.95 0.392732
6529.25 0.227984
6529.85 0.104981
6530.45 0.0606451
6532.84 0.0167921
6537.64 0.00556327
6547.23 0.00274991
6556.82 0.00233215
6566.41 0.00242429
6576.00 0.00302356
6585.59 0.00504440
