Ba-134(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3137.34 44.0870
3137.39 60.4490
3137.43 87.9480
3137.48 137.543
3137.52 232.529
3137.56 370.340
3137.60 460.412
3137.64 369.026
3137.68 230.602
3137.73 136.051
3137.77 86.6768
3137.81 58.9019
3137.86 42.8669
3137.90 32.5122
3137.95 25.7669
3138.04 17.6277
3138.12 13.0797
3138.21 10.3246
3138.39 7.31947
3138.57 5.79127
3138.75 4.92038
3138.92 4.37547
3139.10 4.01243
3139.45 3.57364
3139.81 3.33040
3140.52 3.08340
3141.23 2.96698
3141.94 2.90272
3143.35 2.83695
3146.19 2.78484
3149.03 2.76092
3154.70 2.73175
3160.37 2.70898
3183.06 2.62883
3194.41 2.59314
3200.08 2.57826
3205.76 2.56842
3211.43 2.57138
3214.27 2.58481
3217.10 2.61789
3218.52 2.64932
3219.94 2.69995
3221.36 2.78609
3222.78 2.94588
3223.48 3.08106
3224.19 3.28719
3224.90 3.62314
3225.61 4.22469
3225.97 4.72259
3226.32 5.46613
3226.68 6.65569
3227.03 8.71955
3227.38 12.8089
3227.56 16.5309
3227.74 22.6747
3227.92 33.9461
3228.01 43.4090
3228.09 57.5263
3228.18 80.3522
3228.27 119.041
3228.36 191.701
3228.45 331.999
3228.52 531.711
3228.60 662.574
3228.68 527.948
3228.75 330.785
3228.80 241.482
3228.85 180.902
3228.95 108.843
3229.04 71.7195
3229.14 50.7117
3229.24 37.8405
3229.34 29.4413
3229.53 19.6012
3229.72 14.2485
3229.92 11.0571
3230.30 7.58344
3230.69 5.84313
3231.08 4.85032
3231.46 4.23140
3231.85 3.81984
3232.63 3.32318
3233.40 3.04672
3234.17 2.87659
3234.95 2.76413
3236.50 2.62826
3238.04 2.55125
3239.59 2.50229
3241.14 2.46846
3244.24 2.42519
3247.33 2.40551
3248.88 2.41289
3250.43 2.46731
3251.21 2.56096
3251.59 2.66040
3251.98 2.84713
3252.37 3.25040
3252.56 3.64994
3252.75 4.35866
3252.85 4.94212
3252.95 5.80679
3253.04 7.16248
3253.14 9.42353
3253.24 13.7012
3253.29 17.4327
3253.33 23.0994
3253.38 32.6950
3253.43 49.6515
3253.48 83.3270
3253.50 112.633
3253.53 157.254
3253.56 251.781
3253.60 315.112
3253.64 254.289
3253.67 160.183
3253.71 95.8617
3253.75 61.3378
3253.79 42.2749
3253.83 30.9647
3253.87 23.7984
3253.91 19.0035
3253.99 13.2686
3254.07 10.0335
3254.15 8.05859
3254.31 5.88238
3254.47 4.75790
3254.63 4.10775
3254.95 3.41543
3255.27 3.07044
3255.58 2.87340
3256.22 2.66464
3257.50 2.49860
3258.77 2.43043
3261.32 2.36807
3263.87 2.33502
3268.97 2.29185
3274.06 2.25786
3284.26 2.19573
3294.45 2.13294
3314.85 1.99157
3335.24 1.81107
3345.43 1.69621
3355.63 1.55568
3365.82 1.37728
3376.02 1.14071
3381.12 0.990651
3386.21 0.812166
3391.31 0.600167
3396.41 0.358360
3398.96 0.237908
3401.51 0.141207
3402.78 0.116052
3404.06 0.121721
3405.33 0.179702
3406.60 0.327562
3407.24 0.454945
3407.88 0.634167
3408.52 0.884093
3409.15 1.23151
3409.79 1.71651
3410.43 2.39650
3411.06 3.36300
3411.70 4.76132
3412.34 6.83732
3412.98 10.0083
3413.61 15.0634
3414.25 23.5782
3414.89 39.0225
3415.21 51.6650
3415.52 70.0129
3415.84 97.7781
3416.16 141.165
3416.48 211.847
3416.80 327.481
3417.20 554.949
3417.60 733.585
3418.00 619.979
3418.40 408.844
3418.66 307.570
3418.92 236.017
3419.44 149.494
3419.95 103.395
3420.47 76.5113
3420.99 59.4905
3421.50 48.0694
3422.54 34.0651
3423.57 26.0666
3424.60 21.0185
3426.67 15.1522
3428.73 11.9315
3430.80 9.93299
3432.87 8.58635
3434.93 7.62364
3439.06 6.34740
3443.20 5.54432
3447.33 4.99405
3451.46 4.59360
3459.72 4.04849
3467.99 3.69241
3476.25 3.43884
3484.52 3.24682
3501.05 2.96907
3517.57 2.77036
3550.63 2.48301
3583.69 2.25979
3616.74 2.05835
3649.80 1.85781
3666.33 1.75388
3674.59 1.70320
3678.73 1.68978
3679.76 1.69744
3680.79 1.73165
3681.31 1.78478
3681.83 1.93784
3682.08 2.14759
3682.34 2.71179
3682.47 3.44135
3682.54 4.13059
3682.60 5.28149
3682.67 7.50066
3682.70 9.41075
3682.73 12.4087
3682.76 17.6837
3682.79 27.3162
3682.81 35.4764
3682.83 47.7346
3682.84 66.7083
3682.86 96.1947
3682.88 152.858
3682.90 190.606
3682.92 152.862
3682.94 96.2001
3682.96 58.5889
3682.99 38.7727
3683.01 27.3190
3683.03 20.2985
3683.05 15.7468
3683.07 12.6507
3683.11 8.85452
3683.15 6.71714
3683.20 5.40105
3683.28 3.93632
3683.36 3.17769
3683.45 2.74420
3683.62 2.28670
3683.95 1.93590
3684.29 1.80553
3684.96 1.70652
3685.64 1.66801
3686.99 1.63408
3688.33 1.61595
3693.73 1.56926
3704.51 1.48792
3726.07 1.31571
3747.64 1.12155
3769.20 0.898788
3790.76 0.642290
3812.33 0.358972
3823.11 0.225217
3828.50 0.171866
3833.89 0.140641
3836.59 0.140288
3839.28 0.157687
3841.98 0.204885
3844.67 0.308281
3846.02 0.399603
3847.37 0.539752
3848.72 0.767235
3850.06 1.17055
3850.74 1.50197
3851.41 1.99704
3852.09 2.78681
3852.76 4.16671
3853.43 6.92252
3853.77 9.47263
3854.11 13.7537
3854.45 21.7537
3854.61 28.6578
3854.78 39.2992
3854.95 57.0731
3855.12 89.0911
3855.20 115.346
3855.29 153.575
3855.37 210.485
3855.46 295.115
3855.58 473.349
3855.70 591.126
3855.82 472.022
3855.95 295.425
3856.03 213.291
3856.11 157.800
3856.27 93.1222
3856.43 60.3256
3856.59 42.0433
3856.75 30.8340
3856.91 23.5945
3857.23 15.0844
3857.55 10.5057
3857.87 7.77428
3858.51 4.83284
3859.16 3.38154
3859.80 2.57422
3861.08 1.78984
3862.37 1.48173
3863.65 1.38388
3866.22 1.50070
3868.79 1.88521
3871.36 2.52049
3873.93 3.47166
3876.49 4.87178
3879.06 6.95659
3881.63 10.1379
3884.20 15.1821
3886.77 23.5960
3889.34 38.6524
3890.62 50.7830
3891.90 68.2182
3893.19 94.0903
3894.47 133.801
3895.76 196.578
3897.04 296.447
3898.77 503.818
3900.50 667.533
3902.23 565.144
3903.96 373.280
3906.00 225.277
3908.05 146.840
3910.09 103.291
3912.13 77.1790
3914.18 60.3756
3916.22 48.9415
3920.31 34.7612
3924.40 26.5689
3928.48 21.3610
3930.53 19.4328
3932.57 17.8280
3933.59 17.1340
3934.61 16.5320
3935.12 16.2992
3935.63 16.2162
3935.89 16.3617
3936.02 16.5722
3936.15 16.9947
3936.27 17.9245
3936.34 18.8223
3936.40 20.3324
3936.46 23.2401
3936.50 25.7719
3936.53 29.7366
3936.56 36.3993
3936.59 48.6806
3936.61 58.9337
3936.62 74.1138
3936.64 97.1754
3936.66 131.711
3936.68 202.002
3936.70 248.333
3936.72 201.981
3936.74 131.668
3936.76 97.1155
3936.78 74.0365
3936.79 58.8391
3936.81 49.1050
3936.84 36.5299
3936.87 29.8762
3936.90 25.7555
3936.93 23.1891
3937.00 20.1818
3937.06 18.5331
3937.12 17.5432
3937.25 16.4565
3937.37 15.8792
3937.50 15.5270
3937.75 15.1010
3938.25 14.6321
3938.75 14.3150
3939.76 13.8055
3940.76 13.3630
3942.77 12.5794
3944.77 11.8927
3952.80 9.79274
3960.83 8.35664
3968.85 7.31196
3984.91 5.88423
3992.93 5.36929
3996.95 5.15090
3998.95 5.07571
3999.46 5.08161
3999.96 5.14433
4000.21 5.25093
4000.46 5.55966
4000.59 5.97232
4000.71 7.01938
4000.77 8.29062
4000.84 11.1162
4000.87 14.1732
4000.90 19.7858
4000.91 24.7587
4000.93 31.8016
4000.95 43.5418
4000.96 60.9323
4000.98 94.4802
4001.00 117.017
4001.02 94.5089
4001.04 60.9667
4001.06 42.6655
4001.07 30.7081
4001.09 23.3376
4001.11 18.8370
4001.14 13.4586
4001.17 10.6484
4001.24 7.98537
4001.30 6.81573
4001.44 5.83693
4001.57 5.45166
4001.83 5.14544
4002.10 5.02361
4002.63 4.91695
4003.16 4.86219
4005.28 4.73292
4009.51 4.53466
4017.99 4.18439
4034.94 3.57664
4051.88 3.02564
4068.83 2.46623
4085.78 1.82198
4094.25 1.43389
4102.73 0.979027
4106.96 0.724815
4111.20 0.461414
4115.44 0.219001
4117.56 0.130925
4119.67 0.0965715
4120.73 0.113949
4121.79 0.166842
4122.85 0.269681
4123.91 0.443430
4124.97 0.719489
4126.03 1.14456
4127.09 1.79253
4128.15 2.78224
4129.21 4.31495
4130.27 6.73935
4131.33 10.7127
4132.38 17.5533
4133.44 30.1645
4133.97 40.5635
4134.50 55.7249
4135.03 78.6638
4135.56 114.496
4136.09 172.518
4136.62 266.931
4137.31 460.481
4138.00 619.060
4138.69 532.302
4139.38 356.897
4139.96 249.962
4140.55 181.344
4141.13 137.181
4141.71 107.785
4142.88 72.6559
4144.04 53.4047
4145.21 41.6693
4146.37 33.9549
4148.70 24.6456
4151.04 19.3657
4153.37 16.0250
4155.70 13.7446
4158.03 12.0987
4162.69 9.89424
4167.35 8.49033
4172.01 7.51748
4176.68 6.80118
4186.00 5.80651
4195.32 5.13397
4213.97 4.23010
4232.62 3.56507
4241.94 3.24994
4251.27 2.90873
4260.59 2.49157
4265.25 2.22416
4269.91 1.88467
4272.24 1.67386
4274.57 1.42455
4276.91 1.12644
4279.24 0.774068
4281.57 0.404367
4282.73 0.281999
4283.32 0.278406
4283.61 0.303675
4283.90 0.355309
4284.48 0.578303
4284.77 0.780628
4285.06 1.07396
4285.36 1.49782
4285.65 2.10505
4285.94 2.98225
4286.23 4.26457
4286.52 6.18220
4286.81 9.10529
4287.10 13.7329
4287.39 21.4083
4287.69 35.0113
4287.83 45.8141
4287.98 60.9774
4288.12 83.1330
4288.27 115.916
4288.41 166.165
4288.56 242.220
4288.78 419.440
4289.00 564.568
4289.22 484.882
4289.44 325.004
4289.65 220.357
4289.85 156.157
4290.05 116.323
4290.26 90.4732
4290.67 60.4176
4291.07 44.3316
4291.48 34.6340
4291.89 28.3065
4292.70 20.7345
4293.52 16.4569
4294.33 13.7612
4295.15 11.9238
4295.96 10.5993
4297.60 8.82791
4299.23 7.70472
4300.86 6.93001
4302.49 6.36388
4305.75 5.58858
4309.01 5.07899
4312.27 4.71432
4315.53 4.43716
4322.05 4.03539
4328.58 3.74886
4341.62 3.34271
4354.67 3.04387
4367.71 2.79542
4393.80 2.36220
4419.89 1.94831
4445.98 1.51002
4472.07 1.01771
4485.11 0.747972
4491.64 0.612405
4494.90 0.559445
4495.71 0.559693
4496.53 0.592079
4496.94 0.651567
4497.34 0.829726
4497.55 1.07448
4497.75 1.72830
4497.85 2.55931
4497.90 3.32399
4497.96 4.59708
4498.01 6.94231
4498.03 8.97495
4498.06 11.9550
4498.08 16.9873
4498.11 25.4462
4498.13 41.3881
4498.15 55.2157
4498.16 73.7457
4498.18 117.374
4498.20 147.021
4498.22 117.369
4498.24 73.7382
4498.26 47.1360
4498.28 31.1649
4498.30 21.8043
4498.32 16.0187
4498.36 9.67341
4498.40 6.50694
4498.44 4.71890
4498.48 3.61593
4498.56 2.39686
4498.72 1.39335
4498.88 1.00232
4499.20 0.699774
4499.51 0.584045
4500.15 0.489997
4500.79 0.447661
4503.33 0.365761
4508.42 0.255565
4513.52 0.160787
4518.61 0.0837912
4521.15 0.0551593
4523.70 0.0356605
4526.24 0.0279001
4528.79 0.0352316
4531.34 0.0620156
4533.88 0.113918
4536.43 0.198479
4538.97 0.325614
4541.52 0.508875
4544.06 0.766583
4546.61 1.12418
4549.15 1.61724
4551.70 2.29758
4554.25 3.23999
4556.79 4.55861
4559.34 6.42785
4561.88 9.13019
4564.43 13.1313
4566.97 19.2508
4569.52 28.9873
4572.06 45.3008
4574.61 74.3810
4577.16 130.040
4578.43 176.230
4579.70 241.489
4582.05 420.296
4584.40 569.176
4586.75 491.307
4589.10 330.358
4591.03 234.349
4592.95 171.821
4594.88 131.055
4596.81 103.615
4600.66 70.5248
4604.51 52.1785
4608.37 40.9179
4612.22 33.4691
4619.93 24.4286
4627.63 19.2644
4635.34 15.9776
4643.05 13.7210
4650.75 12.0824
4666.16 9.86498
4681.58 8.42584
4696.99 7.40010
4712.40 6.61171
4743.23 5.38890
4758.64 4.83929
4774.05 4.25707
4789.47 3.55348
4797.17 3.10479
4804.88 2.53874
4808.73 2.19064
4812.59 1.78428
4816.44 1.30928
4820.29 0.772763
4822.22 0.503771
4824.15 0.278151
4825.11 0.207373
4826.07 0.191800
4827.04 0.268208
4828.00 0.499037
4828.48 0.704073
4828.96 0.994699
4829.44 1.39938
4829.93 1.95636
4830.41 2.72389
4830.89 3.77923
4831.37 5.24573
4831.85 7.29675
4832.33 10.2211
4832.82 14.4678
4833.30 20.7966
4833.78 30.5220
4834.26 46.1903
4834.50 57.6737
4834.74 72.8836
4834.98 93.8370
4835.10 107.578
4835.22 124.470
4835.34 146.758
4835.46 179.076
4835.52 203.271
4835.58 239.008
4835.64 298.687
4835.67 345.406
4835.70 409.934
4835.75 552.064
4835.80 650.880
4835.82 640.320
4835.86 550.601
4835.90 455.502
4835.93 402.868
4835.96 370.716
4836.02 340.877
4836.09 335.781
4836.15 342.236
4836.27 371.397
4836.40 409.473
4836.90 534.276
4837.44 468.606
4837.98 320.556
4838.40 235.383
4838.81 177.617
4839.22 138.651
4839.64 111.699
4840.47 78.2840
4841.29 59.2290
4842.12 47.3056
4842.95 39.3019
4844.61 29.4444
4846.26 23.7322
4847.92 20.0627
4849.57 17.5293
4851.23 15.6852
4854.54 13.1941
4857.85 11.5967
4861.17 10.4873
4864.48 9.67203
4871.10 8.55044
4877.72 7.81079
4890.97 6.88065
4904.22 6.30462
4917.47 5.90137
4930.71 5.59636
4937.34 5.47068
4940.65 5.42225
4942.30 5.43666
4942.72 5.47303
4943.13 5.58555
4943.34 5.74154
4943.55 6.16078
4943.65 6.70013
4943.75 8.01819
4943.81 9.56155
4943.86 12.8140
4943.88 16.0818
4943.91 21.8858
4943.93 33.2339
4943.95 42.9524
4943.96 56.5199
4943.98 87.5875
4944.00 107.776
4944.02 87.5890
4944.04 56.5212
4944.06 41.2082
4944.07 31.4669
4944.08 24.9423
4944.10 20.4691
4944.13 15.0215
4944.15 12.0139
4944.21 8.99674
4944.27 7.65171
4944.38 6.49290
4944.49 6.02694
4944.72 5.66098
4944.94 5.52143
4945.40 5.41257
4945.85 5.36851
4947.65 5.30298
4951.27 5.23750
4958.50 5.13092
4965.72 5.04187
4967.53 5.02819
4969.34 5.03315
4970.24 5.06092
4971.14 5.16006
4971.60 5.30604
4972.05 5.71645
4972.27 6.26772
4972.39 6.79790
4972.50 7.72352
4972.61 9.55719
4972.67 11.2516
4972.73 14.0024
4972.78 19.1094
4972.81 23.3140
4972.84 29.6301
4972.87 39.6578
4972.89 56.6834
4972.92 87.8187
4972.95 147.697
4972.98 233.247
4973.00 290.669
4973.03 233.488
4973.05 147.999
4973.08 91.1860
4973.10 60.2633
4973.13 42.2488
4973.16 31.8734
4973.18 25.0029
4973.21 20.5643
4973.26 15.1489
4973.31 12.0688
4973.37 10.1926
4973.47 8.13851
4973.58 7.08046
4973.68 6.47522
4973.89 5.83704
4974.31 5.34697
4974.73 5.16335
4975.58 5.02114
4976.42 4.96341
4978.10 4.90864
4979.79 4.87660
4986.53 4.78881
4993.26 4.71490
5000.00 4.64582
5019.87 4.45899
5039.73 4.28899
5079.46 3.97490
5119.19 3.66493
5158.92 3.32104
5178.79 3.11932
5198.65 2.88254
5218.52 2.59092
5238.38 2.21061
5248.31 1.96966
5258.25 1.68042
5268.18 1.32830
5278.11 0.900938
5283.08 0.662305
5288.04 0.423333
5293.01 0.228806
5295.49 0.182987
5296.73 0.185395
5297.98 0.212904
5299.22 0.274604
5300.46 0.383027
5301.70 0.555794
5302.94 0.817812
5304.18 1.20609
5305.43 1.77434
5306.67 2.60642
5307.91 3.83105
5309.15 5.66180
5310.39 8.45348
5311.63 12.8469
5312.87 20.0315
5314.12 32.4324
5315.36 55.2741
5315.98 73.9635
5316.60 100.817
5317.22 139.922
5317.84 196.584
5318.92 345.478
5320.00 472.509
5321.08 412.746
5322.16 280.830
5323.33 181.343
5324.51 124.612
5325.68 91.3310
5326.85 70.5768
5328.03 56.8106
5329.20 47.2232
5331.55 35.0156
5333.90 27.7590
5336.24 23.0429
5340.94 17.3946
5345.63 14.2033
5350.32 12.2286
5352.67 11.5700
5353.84 11.3416
5355.02 11.2281
5356.19 11.3543
5356.78 11.6202
5357.36 12.1975
5357.95 13.5037
5358.24 14.7784
5358.54 16.9812
5358.83 21.2280
5358.98 24.9624
5359.12 30.8181
5359.27 40.8464
5359.42 59.5407
5359.49 75.6828
5359.56 99.7374
5359.64 137.121
5359.71 195.508
5359.81 307.159
5359.90 381.499
5360.00 306.501
5360.09 194.667
5360.19 120.485
5360.29 80.2501
5360.39 57.6147
5360.49 44.1209
5360.59 35.3927
5360.69 29.5696
5360.89 22.4495
5361.09 18.4533
5361.29 16.0130
5361.68 13.2861
5362.08 11.8608
5362.48 11.0135
5363.28 10.0634
5364.08 9.53845
5364.87 9.19205
5366.47 8.72659
5368.06 8.39059
5369.65 8.11049
5372.84 7.61826
5376.03 7.13363
5379.22 6.54197
5380.81 6.11800
5381.61 5.83210
5382.40 5.45676
5383.20 4.92894
5383.60 4.57361
5384.00 4.13493
5384.40 3.61557
5384.60 3.36820
5384.79 3.23714
5384.99 3.55000
5385.09 4.18630
5385.19 5.60311
5385.29 8.83466
5385.34 11.8609
5385.39 16.5748
5385.44 24.5129
5385.49 38.2800
5385.52 48.8798
5385.54 63.3133
5385.57 83.0662
5385.59 109.314
5385.65 196.465
5385.70 277.269
5385.73 276.476
5385.76 249.227
5385.81 175.083
5385.85 133.243
5385.89 103.540
5385.93 82.9875
5385.97 68.7904
5386.05 50.4503
5386.13 39.7059
5386.21 32.8518
5386.28 28.1831
5386.44 22.3424
5386.60 18.9016
5386.76 16.6641
5387.07 13.9608
5387.39 12.3981
5387.71 11.3902
5388.02 10.6850
5388.34 10.1636
5388.97 9.44083
5389.60 8.96151
5390.87 8.35342
5392.13 7.97321
5393.40 7.70469
5395.93 7.33424
5400.99 6.87706
5406.05 6.57379
5411.11 6.34394
5416.17 6.16459
5418.70 6.09811
5421.23 6.07255
5422.49 6.10998
5423.76 6.28479
5424.39 6.55423
5424.71 6.82478
5425.02 7.31018
5425.34 8.29975
5425.50 9.22631
5425.66 10.7936
5425.81 13.7448
5425.89 16.2975
5425.97 20.2755
5426.05 26.9200
5426.13 39.0654
5426.17 49.2744
5426.21 63.8943
5426.25 86.4696
5426.29 119.582
5426.34 188.171
5426.40 234.180
5426.46 188.840
5426.51 120.418
5426.57 73.1024
5426.64 48.1283
5426.70 34.3676
5426.76 26.2172
5426.82 21.0611
5426.88 17.6162
5427.01 13.4670
5427.13 11.1692
5427.26 9.76849
5427.50 8.22570
5427.75 7.43246
5428.00 6.97324
5428.49 6.48287
5429.48 6.09285
5430.47 5.93328
5432.46 5.78519
5434.44 5.70337
5438.40 5.59173
5442.36 5.50397
5450.28 5.35692
5458.20 5.23181
5474.05 5.02352
5489.89 4.85389
5521.58 4.58826
5553.27 4.38398
5616.65 4.07424
5680.03 3.83143
5743.41 3.61654
5806.79 3.40520
5870.17 3.17183
5886.01 3.10544
5901.86 3.03387
5917.70 2.95713
5925.63 2.92495
5929.59 2.94670
5930.58 2.98654
5931.57 3.10865
5932.06 3.28036
5932.56 3.75655
5932.81 4.39322
5932.93 5.00534
5933.05 6.06357
5933.18 8.17560
5933.24 10.1101
5933.30 13.3162
5933.36 19.1839
5933.39 24.1179
5933.42 31.5922
5933.46 43.5960
5933.49 64.3086
5933.52 103.055
5933.55 176.303
5933.57 282.282
5933.60 349.814
5933.63 282.330
5933.65 176.365
5933.68 112.195
5933.70 74.2000
5933.73 52.1711
5933.76 38.6614
5933.78 29.9059
5933.81 23.9544
5933.86 16.6651
5933.91 12.5667
5933.96 10.0461
5934.07 7.26290
5934.17 5.81810
5934.28 4.98201
5934.48 4.10530
5934.90 3.43416
5935.31 3.18572
5936.14 2.99917
5936.97 2.92888
5938.63 2.87095
5940.29 2.84340
5946.93 2.78201
5960.20 2.67597
5973.48 2.55038
5986.76 2.38751
6000.03 2.15490
6006.67 1.99050
6013.31 1.76826
6016.63 1.62356
6019.95 1.44582
6023.27 1.22260
6026.58 0.937389
6028.24 0.766899
6029.90 0.579753
6031.56 0.389580
6033.22 0.249502
6034.05 0.247362
6034.88 0.360483
6035.30 0.496362
6035.71 0.720096
6036.13 1.07684
6036.54 1.63828
6036.96 2.53068
6037.37 3.97218
6037.79 6.37446
6038.20 10.5558
6038.62 18.3729
6038.82 24.8806
6039.03 34.3901
6039.24 48.8943
6039.45 71.5977
6039.65 108.438
6039.86 168.766
6040.13 293.982
6040.40 398.181
6040.67 344.502
6040.94 232.177
6041.11 179.205
6041.28 140.804
6041.61 92.8333
6041.94 66.2893
6042.27 50.3523
6042.60 40.0701
6042.94 33.0396
6043.60 24.2610
6044.26 19.1297
6044.93 15.8394
6046.26 11.9374
6047.59 9.74342
6048.91 8.35779
6050.24 7.40890
6051.57 6.72202
6054.23 5.79611
6056.88 5.20204
6059.54 4.78808
6062.20 4.48227
6067.51 4.05720
6072.82 3.77164
6083.45 3.39921
6094.08 3.15216
6104.71 2.96330
6115.33 2.80517
6120.65 2.73567
6123.30 2.71343
6124.63 2.74626
6125.30 2.92461
6125.46 3.10253
6125.63 3.56818
6125.71 4.14670
6125.79 5.52103
6125.84 7.06892
6125.88 10.1418
6125.90 13.0590
6125.92 17.9039
6125.94 26.4850
6125.96 42.0146
6125.98 65.7855
6126.00 81.4386
6126.02 65.7895
6126.04 42.0192
6126.05 31.4024
6126.07 24.4318
6126.09 15.9922
6126.11 11.3609
6126.14 8.81324
6126.19 6.13392
6126.24 4.89493
6126.33 3.78703
6126.43 3.33734
6126.63 2.97727
6126.82 2.83968
6127.60 2.69035
6129.15 2.63342
6132.27 2.58466
6138.49 2.50545
6150.95 2.35709
6163.40 2.22307
6169.63 2.17451
6172.74 2.18154
6173.52 2.20621
6174.30 2.28344
6174.69 2.39210
6175.08 2.69205
6175.27 3.09081
6175.46 4.12551
6175.56 5.42828
6175.66 8.50985
6175.71 11.9853
6175.76 18.9428
6175.78 25.7317
6175.81 36.6004
6175.83 55.7458
6175.85 92.2511
6175.88 146.551
6175.90 182.342
6175.92 146.628
6175.95 92.3488
6175.96 67.9278
6175.98 50.8499
6176.01 31.4313
6176.03 21.3308
6176.06 15.5745
6176.12 9.70592
6176.18 6.96213
6176.30 4.56442
6176.41 3.59585
6176.65 2.82650
6176.88 2.53598
6177.34 2.31637
6177.81 2.23618
6179.67 2.15902
6183.39 2.16791
6187.11 2.24988
6190.83 2.45247
6192.69 2.64292
6194.55 2.94661
6196.41 3.45575
6198.27 4.37670
6200.13 6.26050
6201.06 8.02087
6201.99 10.9882
6202.92 16.5500
6203.39 21.3266
6203.85 28.7217
6204.32 40.9627
6204.78 63.0432
6205.02 81.1334
6205.25 107.271
6205.48 146.187
6205.71 203.528
6206.06 325.078
6206.40 406.218
6206.74 325.161
6207.09 203.657
6207.44 124.333
6207.79 80.5855
6208.14 55.6626
6208.49 40.5544
6208.85 30.8393
6209.20 24.2712
6209.90 16.2662
6210.61 11.7822
6211.31 9.02764
6212.72 5.96214
6214.13 4.37705
6215.53 3.44674
6218.35 2.43525
6221.16 1.90541
6223.98 1.57515
6229.61 1.16006
6235.24 0.875802
6240.87 0.642930
6252.13 0.262653
6254.94 0.191028
6257.76 0.136476
6260.57 0.106827
6263.39 0.114041
6266.20 0.176434
6267.61 0.236705
6269.02 0.322513
6270.43 0.440229
6271.83 0.597660
6274.65 1.07628
6277.47 1.88530
6280.28 3.24948
6283.10 5.59320
6285.91 9.77324
6287.32 13.0709
6288.73 17.6800
6290.13 24.2796
6291.54 33.9701
6292.95 48.6601
6294.36 71.6333
6295.76 108.668
6297.17 168.717
6299.09 299.123
6301.00 412.153
6302.92 361.697
6304.83 246.984
6306.57 171.181
6308.32 123.677
6310.06 93.6881
6311.80 73.9561
6315.29 50.6507
6318.78 37.9396
6322.26 30.1915
6325.75 25.0784
6332.72 18.8696
6339.69 15.3111
6346.67 13.0377
6353.64 11.4722
6360.61 10.3342
6374.56 8.79762
6388.50 7.81203
6402.45 7.12725
6416.39 6.62370
6444.28 5.93116
6472.17 5.47477
6500.06 5.14908
6514.01 5.01957
6520.98 4.96693
6524.47 4.96595
6525.34 4.98714
6526.21 5.05912
6526.64 5.16345
6527.08 5.45553
6527.30 5.84578
6527.52 6.87303
6527.63 8.16345
6527.73 11.2827
6527.79 14.8573
6527.84 22.1919
6527.87 29.1583
6527.90 40.9457
6527.92 62.4097
6527.95 104.560
6527.98 164.878
6528.00 204.223
6528.02 164.934
6528.05 104.631
6528.07 73.3126
6528.09 52.9014
6528.11 39.8767
6528.12 31.6651
6528.16 21.4505
6528.20 16.1622
6528.27 10.9898
6528.35 8.69358
6528.50 6.77101
6528.65 6.00847
6528.95 5.41648
6529.25 5.19477
6529.85 5.02611
6530.45 4.96227
6532.84 4.88530
6537.64 4.83492
6547.23 4.76461
6556.82 4.70228
6566.41 4.64488
6576.00 4.59215
6585.59 4.54600
6590.39 4.52883
6595.18 4.52662
6597.58 4.54582
6599.98 4.62298
6601.18 4.74046
6601.78 4.85991
6602.38 5.07741
6602.98 5.53462
6603.28 5.97705
6603.58 6.75013
6603.88 8.29529
6604.03 9.71593
6604.18 12.0573
6604.33 16.3777
6604.40 20.0205
6604.48 25.5527
6604.55 34.4665
6604.63 49.9181
6604.70 79.0269
6604.77 135.886
6604.84 215.002
6604.90 267.969
6604.96 215.576
6605.03 136.502
6605.07 101.157
6605.11 77.0551
6605.18 48.0750
6605.26 33.0203
6605.34 24.4517
6605.42 19.1790
6605.50 15.7262
6605.66 11.6499
6605.82 9.43636
6605.97 8.10508
6606.29 6.65398
6606.61 5.92214
6606.92 5.50185
6607.55 5.06135
6608.19 4.84605
6608.82 4.72405
6610.08 4.59617
6612.61 4.49379
6615.14 4.44940
6620.19 4.40285
6625.25 4.37260
6635.36 4.32517
6645.47 4.28409
6665.68 4.21042
6685.90 4.14407
6706.12 4.08328
6726.34 4.02746
6746.56 3.97974
6751.62 3.97301
6756.67 3.97859
6759.20 3.99856
6761.73 4.06818
6762.99 4.17100
6763.62 4.27486
6764.25 4.46379
6764.88 4.86155
6765.20 5.24763
6765.52 5.92793
6765.83 7.29385
6765.99 8.55937
6766.15 10.6812
6766.31 14.6302
6766.39 18.0076
6766.46 23.2115
6766.54 31.7684
6766.62 47.0489
6766.70 77.1646
6766.74 102.762
6766.78 140.151
6766.84 222.731
6766.90 277.054
6766.96 223.337
6767.02 140.802
6767.07 98.8905
6767.11 71.7113
6767.16 53.9874
6767.20 42.0993
6767.29 27.9534
6767.38 20.3201
6767.47 15.7872
6767.56 12.8922
6767.74 9.55591
6767.92 7.78525
6768.10 6.73595
6768.46 5.60736
6768.82 5.04390
6769.18 4.72384
6769.90 4.39056
6770.62 4.22849
6771.34 4.13722
6772.78 4.04204
6775.67 3.96686
6778.55 3.93508
6784.31 3.90304
6790.07 3.88301
6801.60 3.85219
6813.12 3.82539
6836.17 3.77657
6847.70 3.75708
6853.46 3.76644
6854.90 3.78704
6856.34 3.85312
6857.07 3.94894
6857.79 4.22043
6858.15 4.58805
6858.51 5.56923
6858.69 6.81757
6858.78 7.96661
6858.87 9.87885
6858.96 13.3965
6859.00 16.3681
6859.05 20.8895
