Ni-61(n,g) ENDF/B-VII.1
3032.60 0.0361685
3068.21 0.0486701
3086.01 0.0589798
3103.81 0.0771201
3112.72 0.0950882
3121.62 0.136028
3126.07 0.186393
3128.29 0.234001
3130.52 0.317346
3132.75 0.486177
3133.86 0.645491
3134.97 0.919027
3136.08 1.45031
3136.64 1.92572
3137.20 2.69516
3137.75 4.05816
3138.31 6.77845
3138.59 9.25267
3138.86 13.2475
3139.14 20.0512
3139.42 31.9185
3139.71 51.0297
3140.00 63.7755
3140.29 51.0319
3140.58 31.9232
3140.87 19.6161
3141.16 12.7526
3141.46 8.80949
3141.75 6.41181
3142.04 4.85754
3142.33 3.80411
3142.91 2.51928
3143.50 1.79747
3144.08 1.35520
3145.25 0.864645
3146.41 0.613889
3147.58 0.469522
3149.91 0.319089
3152.25 0.247477
3154.58 0.208841
3159.25 0.173027
3168.58 0.157847
3177.91 0.166824
3196.58 0.216829
3215.24 0.314228
3233.91 0.507663
3243.24 0.681586
3252.57 0.963067
3261.90 1.45979
3271.24 2.44897
3275.90 3.34586
3280.57 4.78978
3285.23 7.24456
3289.90 11.5403
3294.95 18.9211
3300.00 23.9852
3305.05 18.8205
3310.10 11.4789
3315.49 6.74888
3320.88 4.26043
3326.27 2.88492
3331.66 2.06711
3337.05 1.54805
3342.44 1.20037
3353.22 0.780536
3364.00 0.547506
3374.78 0.405346
3396.34 0.248430
3417.90 0.168438
3439.46 0.122252
3461.02 0.0931985
3482.58 0.0737423
3525.69 0.0501137
3568.81 0.0368556
3655.05 0.0232900
3741.29 0.0168571
3827.53 0.0133299
4000.00 0.00986137
4000.00 0.00986134
4000.01 0.00986124
4000.02 0.00986114
4000.03 0.00986095
4000.06 0.00986056
4000.12 0.00985980
4000.25 0.00985826
4000.49 0.00985520
4000.98 0.00984909
4001.96 0.00983689
4003.91 0.00981268
4007.81 0.00976493
4015.63 0.00967205
4031.25 0.00949628
4062.50 0.00918113
4125.00 0.00867265
4250.00 0.00800932
4500.00 0.00752284
5000.00 0.00833341
5344.84 0.0101047
5689.68 0.0136037
5862.10 0.0167113
6034.51 0.0220335
6120.72 0.0266369
6206.93 0.0347191
6250.04 0.0419189
6293.14 0.0546747
6314.70 0.0659881
6336.25 0.0864032
6347.02 0.105962
6357.80 0.147467
6363.19 0.195517
6365.88 0.239674
6368.58 0.315819
6371.27 0.468414
6372.62 0.611938
6373.96 0.858852
6375.31 1.34035
6375.98 1.77497
6376.66 2.48331
6377.33 3.75363
6377.67 4.79898
6378.00 6.34362
6378.34 8.75922
6378.68 12.7611
6379.02 19.8266
6379.35 32.6798
6379.68 52.2744
6379.84 61.4666
6380.00 65.2957
6380.33 52.2112
6380.65 32.6837
6380.81 25.4284
6380.98 20.0012
6381.14 15.9764
6381.31 12.9715
6381.64 8.95177
6381.97 6.51499
6382.30 4.94002
6382.63 3.87724
6383.29 2.57895
6383.95 1.85242
6384.60 1.40733
6385.92 0.915345
6387.24 0.665391
6388.56 0.522703
6391.20 0.376981
6393.83 0.311139
6396.47 0.279263
6401.74 0.260184
6412.29 0.297034
6422.83 0.404074
6433.38 0.630619
6438.65 0.838792
6443.92 1.18097
6449.19 1.79751
6451.83 2.30696
6454.47 3.06531
6457.10 4.25496
6459.74 6.23922
6462.37 9.77877
6465.01 16.3386
6467.51 26.2417
6470.00 32.8755
6472.50 26.2084
6474.99 16.3174
6477.48 10.0421
6479.97 6.53943
6482.45 4.52269
6484.94 3.29062
6487.43 2.49368
6489.91 1.95301
6494.89 1.29164
6499.86 0.920173
6504.84 0.691979
6514.79 0.438717
6524.73 0.309269
6534.68 0.234680
6554.58 0.157114
6574.48 0.120439
6594.37 0.100978
6634.17 0.0840311
6673.96 0.0799610
6713.76 0.0821945
6753.55 0.0888331
6793.35 0.0996979
6833.14 0.115690
6872.93 0.138951
6912.73 0.173760
6952.52 0.228935
6972.42 0.269611
6992.32 0.324572
7012.22 0.401518
7032.11 0.513997
7052.01 0.687275
7071.91 0.971322
7091.80 1.46867
7111.70 2.37148
7130.85 3.73451
7150.00 4.63538
7169.15 3.73049
7188.30 2.38938
7206.56 1.56899
7224.81 1.10579
7243.07 0.842356
7261.33 0.688951
7297.84 0.551170
7334.35 0.532325
7370.86 0.591938
7407.38 0.733167
7443.89 0.988782
7480.40 1.41806
7525.20 2.21010
7570.00 2.72087
7614.80 2.16147
7659.60 1.35252
7693.55 0.936052
7727.49 0.667538
7761.44 0.493477
7795.39 0.377170
7863.28 0.239145
7931.18 0.164754
7999.07 0.120581
8066.96 0.0924042
8202.75 0.0602648
8338.54 0.0443305
8474.33 0.0384975
8542.22 0.0411726
8576.17 0.0459133
8610.11 0.0559351
8644.06 0.0787577
8661.03 0.101752
8678.01 0.143281
8694.98 0.229277
8703.47 0.311434
8711.95 0.453822
8720.44 0.732917
8724.68 0.985136
8728.93 1.39716
8733.17 2.13533
8735.29 2.74249
8737.41 3.64182
8738.48 4.26093
8739.54 5.04419
8740.60 6.05052
8741.66 7.36307
8742.72 9.10597
8743.78 11.4507
8744.84 14.6280
8745.90 18.8922
8746.93 24.1751
8747.95 30.2116
8750.00 37.7502
8751.03 35.5257
8752.05 30.1962
8754.10 18.8766
8756.42 10.9531
8758.73 6.83119
8761.05 4.58377
8763.36 3.26267
8765.68 2.43164
8767.99 1.87889
8772.62 1.21646
8777.25 0.851664
8781.88 0.630454
8791.14 0.387666
8800.40 0.264594
8809.66 0.193801
8828.18 0.119645
8846.71 0.0835431
8865.23 0.0632164
8902.27 0.0421724
8939.31 0.0318868
8976.35 0.0259722
9050.44 0.0195403
9198.60 0.0139168
9346.77 0.0112300
9643.10 0.00853704
9791.27 0.00802338
9865.35 0.00875534
9902.40 0.0125820
9911.66 0.0165592
9920.92 0.0276960
9925.55 0.0428388
9930.18 0.0841266
9932.49 0.138528
9934.81 0.279998
9935.97 0.455606
9936.54 0.614222
9937.12 0.872637
9937.70 1.33570
9937.99 1.71699
9938.28 2.27960
9938.57 3.15860
9938.86 4.60524
9939.15 7.14529
9939.44 11.7515
9939.72 18.8151
9940.00 23.5035
9940.28 18.7886
9940.56 11.7519
9940.80 7.83892
9941.03 5.42619
9941.26 3.91579
9941.49 2.93446
9941.96 1.80235
9942.42 1.21214
9942.89 0.868253
9943.35 0.652373
9944.28 0.407114
9946.14 0.203357
9947.99 0.123232
9951.71 0.0614642
9955.42 0.0385321
9962.85 0.0215186
9970.28 0.0153886
10000.0 0.00938940
10042.1 0.00832002
10084.3 0.00900952
10105.4 0.0104683
10126.4 0.0148060
10137.0 0.0207818
10147.5 0.0370452
10152.8 0.0583692
10155.4 0.0786067
10158.0 0.113258
10160.7 0.180614
10162.0 0.240791
10163.3 0.336944
10164.6 0.506862
10165.9 0.839309
10166.6 1.13949
10167.3 1.61774
10167.9 2.41723
10168.6 3.75214
10169.3 6.00223
10170.0 7.50282
10170.7 6.00132
10171.4 3.75162
10172.1 2.48071
10172.7 1.71345
10173.3 1.23518
10173.9 0.925367
10175.1 0.569486
10176.3 0.383904
10177.5 0.276141
10178.7 0.208392
10181.1 0.131513
10183.5 0.0912017
10185.9 0.0676847
10190.7 0.0426470
10200.3 0.0233217
10209.9 0.0161348
10229.1 0.0107742
10248.3 0.00881450
10286.8 0.00734047
10325.2 0.00677640
10479.0 0.00610319
10786.5 0.00591914
11094.0 0.00625716
11401.5 0.00722310
11709.0 0.00944780
11862.8 0.0116148
12016.6 0.0154052
12170.3 0.0230001
12247.2 0.0301005
12324.1 0.0422335
12362.5 0.0518448
12381.7 0.0581008
12401.0 0.0656936
12420.2 0.0750336
12429.8 0.0805310
12439.4 0.0866999
12449.0 0.0936539
12458.6 0.101531
12468.2 0.110501
12477.8 0.120774
12497.1 0.146346
12516.3 0.181301
12535.5 0.230722
12554.7 0.303487
12573.9 0.415961
12593.2 0.599977
12602.8 0.736814
12612.4 0.919284
12622.0 1.16409
12631.6 1.48960
12650.8 2.37752
12670.0 2.96519
12679.6 2.78810
12689.2 2.36864
12708.4 1.48137
12730.6 0.851565
12752.8 0.529168
12775.0 0.355427
12797.2 0.254262
12819.4 0.191064
12841.6 0.149336
12886.0 0.0998442
12930.3 0.0731206
12974.7 0.0574173
13063.5 0.0416817
13152.3 0.0362734
13241.0 0.0374405
13329.8 0.0479865
13352.0 0.0546667
13374.2 0.0680755
13385.3 0.0829290
13396.4 0.119058
13401.9 0.164240
13404.7 0.206548
13407.5 0.278695
13410.3 0.419008
13411.7 0.544900
13413.0 0.747410
13414.4 1.10891
13415.8 1.82920
13416.5 2.49820
13417.2 3.57067
13417.9 5.40819
13418.6 8.63772
13419.3 13.7858
13420.0 17.2186
13420.7 13.7848
13421.4 8.63795
13422.3 4.88726
13423.1 3.00774
13424.0 2.01098
13424.8 1.43604
13425.7 1.07917
13426.5 0.844135
13428.2 0.566528
13429.9 0.414253
13431.6 0.322792
13435.0 0.223954
13438.4 0.174811
13441.8 0.147504
13448.6 0.120852
13462.2 0.106413
13475.7 0.108250
13502.9 0.130141
13516.5 0.148448
13523.3 0.159780
13530.1 0.172851
13536.9 0.187958
13543.6 0.205479
13550.4 0.225898
13557.2 0.249833
13564.0 0.278080
13570.8 0.311670
13577.6 0.351955
13584.4 0.400718
13591.2 0.460344
13598.0 0.534040
13604.8 0.626156
13611.5 0.742593
13618.3 0.891302
13625.1 1.08270
13631.9 1.32951
13638.7 1.64463
13654.4 2.61761
13670.0 3.26149
13677.9 3.06772
13685.7 2.60737
13701.4 1.63349
13712.3 1.16507
13723.2 0.852204
13734.1 0.643003
13745.0 0.500204
13766.8 0.327312
13788.6 0.233168
13810.3 0.177724
13832.1 0.143531
13875.7 0.109896
13919.3 0.106592
13941.1 0.117827
13962.9 0.144592
13984.6 0.204313
13995.5 0.260901
14006.4 0.355267
14017.3 0.527487
14022.8 0.670957
14028.2 0.885315
14033.7 1.22420
14039.1 1.79293
14044.6 2.81932
14050.0 4.73767
14055.0 7.53721
14060.0 9.39096
14065.1 7.50006
14070.1 4.68283
14076.0 2.66701
14082.0 1.64801
14087.9 1.10272
14093.8 0.786054
14099.7 0.588448
14105.6 0.457711
14117.5 0.301714
14129.3 0.215990
14141.2 0.164026
14164.8 0.106764
14188.5 0.0774514
14212.2 0.0604011
14259.6 0.0423301
14306.9 0.0338006
14354.3 0.0306447
14378.0 0.0319001
14401.7 0.0392573
14413.5 0.0508132
14425.4 0.0840462
14431.3 0.129246
14434.2 0.173205
14437.2 0.250934
14440.2 0.408132
14441.6 0.555114
14443.1 0.804287
14444.6 1.27646
14445.3 1.68830
14446.1 2.33628
14446.8 3.43459
14447.6 5.48929
14447.9 7.23241
14448.3 9.85501
14448.7 13.9237
14449.0 20.2681
14449.5 32.6423
14450.0 40.7042
14450.5 32.3709
14451.0 20.2674
14451.5 12.3989
14451.9 8.09705
14452.4 5.60732
14452.9 4.08030
14453.4 3.07324
14453.9 2.40459
14454.8 1.58388
14455.8 1.11760
14456.8 0.833890
14458.7 0.516555
14460.6 0.353880
14462.6 0.259662
14466.4 0.160477
14470.3 0.112073
14474.1 0.0848676
14481.9 0.0569229
14497.3 0.0360431
14512.7 0.0283023
14543.6 0.0222772
14574.5 0.0198234
14698.0 0.0166913
14945.1 0.0163853
15192.1 0.0189820
15315.6 0.0217590
15377.4 0.0254678
15392.8 0.0282157
15408.3 0.0352255
15416.0 0.0444311
15423.7 0.0692567
15427.6 0.101938
15431.4 0.187330
15433.3 0.294094
15435.3 0.550978
15436.2 0.842357
15437.2 1.44159
15437.7 2.02368
15438.2 2.99030
15438.7 4.74197
15439.1 8.05098
15439.6 12.8974
15440.0 16.0189
15440.4 12.7799
15440.9 8.05089
15441.2 5.87351
15441.4 4.41294
15442.0 2.67313
15442.5 1.75105
15443.1 1.23594
15444.1 0.705484
15445.2 0.458024
15447.4 0.243360
15449.6 0.156131
15453.9 0.0870595
15458.3 0.0609921
15467.0 0.0415602
15475.7 0.0346718
15493.1 0.0299851
15510.5 0.0287014
15580.2 0.0295774
15649.8 0.0331676
15684.6 0.0383866
15702.0 0.0530097
15706.4 0.0669150
15710.7 0.104248
15712.9 0.153119
15715.1 0.278292
15716.2 0.432434
15717.3 0.793691
15717.8 1.19260
15718.3 1.97279
15718.6 2.67614
15718.9 3.80118
15719.2 5.69288
15719.4 8.93972
15719.7 14.2827
15720.0 17.8448
15720.3 14.2828
15720.6 8.93996
15720.8 5.97416
15721.1 4.19907
15721.3 3.03027
15721.5 2.29904
15722.0 1.42999
15722.5 0.973492
15723.4 0.539297
15724.3 0.349659
15726.2 0.189864
15728.1 0.127254
15731.8 0.0788769
15735.6 0.0610643
15750.6 0.0436917
15780.5 0.0408136
15840.4 0.0439174
15960.3 0.0548067
16080.2 0.0705269
16200.0 0.0925069
16405.0 0.144507
16610.0 0.177939
16714.6 0.167868
16767.0 0.159642
16793.1 0.164780
16799.7 0.174684
16806.2 0.204630
16809.5 0.245667
16812.7 0.354657
16814.4 0.492603
16816.0 0.824344
16816.8 1.20222
16817.7 1.99474
16818.1 2.75424
16818.5 4.05088
16818.9 6.43830
16819.3 10.8830
16819.6 17.2711
16820.0 21.5065
16820.4 17.2707
16820.7 10.8826
16821.1 6.51784
16821.5 4.17839
16821.9 2.87557
16822.3 2.09863
16823.1 1.27420
16823.8 0.874862
16825.4 0.518379
16827.0 0.370091
16830.1 0.249812
16833.2 0.203422
16839.4 0.167236
16845.6 0.152994
16870.5 0.134017
16920.4 0.118631
17020.0 0.0972059
17224.8 0.0729518
17327.1 0.0700571
17429.5 0.0745076
17531.9 0.0906744
17634.3 0.132019
17685.4 0.173849
17736.6 0.246440
17762.2 0.302941
17787.8 0.381010
17813.4 0.489972
17839.0 0.640850
17861.8 0.815213
17884.5 1.01468
17930.0 1.26160
17952.8 1.18515
17975.5 1.00657
18021.0 0.631332
18049.6 0.465776
18078.1 0.350714
18135.3 0.214853
18192.4 0.144393
18249.5 0.104332
18306.7 0.0797542
18363.8 0.0638021
18478.1 0.0457532
18592.3 0.0381943
18706.6 0.0400599
18763.7 0.0479845
18820.8 0.0695838
18849.4 0.0936033
18878.0 0.140324
18892.3 0.181156
18906.5 0.244053
18920.8 0.344466
18935.1 0.506054
18952.6 0.799705
18970.0 0.994458
18987.5 0.797090
19004.9 0.502753
19020.5 0.329880
19036.0 0.226742
19051.6 0.164155
19067.1 0.124396
19098.2 0.0795015
19129.3 0.0563660
19160.4 0.0429359
19191.5 0.0344332
19253.7 0.0245867
19315.9 0.0192091
19378.1 0.0158717
19502.5 0.0119641
19751.2 0.00825996
20000.0 0.00643024
20174.7 0.00568218
20262.0 0.00570484
20305.7 0.00694050
20327.5 0.0122077
20338.4 0.0321039
20343.9 0.101579
20345.3 0.164471
20346.6 0.313695
20347.3 0.479911
20348.0 0.820402
20348.7 1.66726
20349.0 2.60505
20349.4 4.32978
20349.7 6.98940
20350.0 8.69991
20350.3 6.90324
20350.7 4.32981
20351.0 2.68011
20351.3 1.77281
20351.9 0.907529
20352.5 0.538127
20353.2 0.356552
20354.4 0.188779
20355.6 0.117763
20360.6 0.0370499
20370.6 0.0134784
20390.5 0.00706398
20430.4 0.00531438
20510.0 0.00476627
20589.7 0.00492436
20629.6 0.00646253
20649.5 0.0127446
20659.5 0.0363906
20664.5 0.119207
20665.7 0.194504
20666.9 0.373930
20667.6 0.579478
20668.2 1.00041
20668.8 2.06973
20669.1 3.28445
20669.4 5.65210
20669.7 9.06169
20670.0 11.3033
20670.3 9.06174
20670.6 5.65219
20670.9 3.03333
20671.3 1.81122
20672.0 0.825778
20672.7 0.464902
20673.5 0.297136
20674.9 0.151928
20676.3 0.0928186
20682.1 0.0285653
20693.6 0.0105463
20716.7 0.00574124
20762.9 0.00444092
20855.2 0.00401305
21039.8 0.00387732
21224.4 0.00455321
21270.6 0.00527234
21316.7 0.00714750
21362.9 0.0161643
21374.4 0.0250002
21386.0 0.0491957
21391.7 0.0815488
21397.5 0.168038
21400.4 0.279651
21403.3 0.559081
21404.7 0.890606
21405.4 1.17870
21406.2 1.63023
21406.9 2.39136
21407.6 3.80338
21408.0 4.99101
21408.3 6.76294
21408.7 9.48281
21409.0 13.6720
21409.5 22.0231
21410.0 27.4636
21410.5 21.8403
21411.0 13.6718
21411.4 9.20793
21411.7 6.47050
21412.1 4.68649
21412.5 3.54537
21413.3 2.19552
21414.1 1.48254
21414.8 1.06514
21415.6 0.801261
21417.1 0.500267
21420.2 0.249226
21423.3 0.150082
21429.5 0.0735914
21435.6 0.0453073
21447.9 0.0246071
21460.2 0.0176133
21484.9 0.0139964
21509.5 0.0156068
21534.1 0.0223454
21558.7 0.0431022
21571.1 0.0715549
21577.2 0.0992557
21583.4 0.148161
21589.5 0.247252
21592.6 0.339969
21595.7 0.496599
21598.8 0.794347
21600.3 1.05424
21601.8 1.46345
21603.4 2.15766
21604.9 3.45786
21605.7 4.56187
21606.5 6.22374
21607.2 8.80213
21608.0 12.7536
21609.0 20.4299
21610.0 25.4727
21611.0 20.3470
21612.0 12.7525
21612.6 9.36323
21613.3 7.03060
21614.5 4.23237
21615.8 2.77413
21617.0 1.94779
21618.3 1.43382
21619.5 1.09727
21622.0 0.701271
21624.5 0.485385
21627.0 0.356183
21632.0 0.215260
21637.0 0.144428
21642.0 0.103915
21651.9 0.0617714
21661.9 0.0413953
21671.9 0.0300338
21691.8 0.0184415
21711.8 0.0129384
21731.7 0.00989282
21771.6 0.00679949
21851.4 0.00450512
21931.2 0.00365404
22090.8 0.00299124
22250.4 0.00272852
22888.8 0.00255602
23208.0 0.00277433
23527.2 0.00336531
23686.8 0.00396797
23846.4 0.00505681
23926.2 0.00599260
24006.0 0.00758617
24045.9 0.00902430
24085.8 0.0119177
24105.8 0.0151257
24115.8 0.0179925
24125.7 0.0227934
24135.7 0.0320262
24140.7 0.0403322
24145.7 0.0539106
24150.7 0.0785237
24153.2 0.0990919
24155.7 0.129902
24158.2 0.179151
24160.6 0.262809
24163.1 0.416703
24165.6 0.713695
24167.8 1.13622
24170.0 1.41796
24172.2 1.13607
24174.4 0.713826
24175.9 0.513649
24177.4 0.378574
24180.3 0.225279
24183.3 0.148751
24186.3 0.106346
24189.3 0.0806879
24192.2 0.0642117
24198.2 0.0451200
24204.1 0.0350078
24210.1 0.0291197
24221.9 0.0230696
24245.7 0.0192858
24269.5 0.0190625
24317.0 0.0223195
24364.6 0.0291759
24412.2 0.0413312
24459.7 0.0640562
24483.5 0.0831160
24507.3 0.111388
24531.0 0.154460
24554.8 0.220104
24587.4 0.350695
24620.0 0.437144
24652.6 0.349478
24685.2 0.218902
24722.3 0.127136
24759.4 0.0796457
24796.5 0.0538559
24833.6 0.0387426
24870.7 0.0292596
24907.8 0.0229734
24982.0 0.0154903
25056.2 0.0114702
25130.4 0.00930155
25167.5 0.00886862
25204.6 0.00943120
25223.2 0.0108936
25241.7 0.0155601
25251.0 0.0221511
25260.3 0.0402995
25264.9 0.0642874
25269.6 0.126596
25271.9 0.203669
25274.2 0.385967
25275.4 0.586968
25276.5 0.993184
25277.1 1.36707
25277.7 1.97823
25278.3 3.03665
25278.8 4.87858
25279.4 7.84361
25280.0 9.78155
25280.6 7.78961
25281.2 4.87838
25281.6 3.48238
25282.0 2.54320
25282.8 1.47813
25283.6 0.948771
25284.4 0.658809
25286.0 0.366508
25287.6 0.233775
25290.7 0.119820
25293.9 0.0738881
25300.3 0.0378883
25306.7 0.0243152
25319.5 0.0140827
25332.2 0.0102930
25357.7 0.00738215
25383.2 0.00621892
25485.3 0.00463653
25689.4 0.00368290
25893.5 0.00348410
25944.6 0.00363789
25995.6 0.00418790
26021.1 0.00498494
26046.6 0.00721722
26059.4 0.0102181
26072.2 0.0182179
26078.5 0.0284460
26084.9 0.0538497
26088.1 0.0835899
26091.3 0.148701
26092.9 0.214516
26094.5 0.332680
26096.1 0.569495
26096.9 0.779045
26097.7 1.08538
26098.8 1.73513
26100.0 2.16832
26101.2 1.73492
26102.3 1.08524
26103.3 0.733012
26104.2 0.513817
26105.1 0.374559
26106.1 0.283038
26107.9 0.175982
26109.8 0.119773
26113.5 0.0658975
26117.3 0.0421491
26124.7 0.0222940
26132.2 0.0144454
26147.1 0.00837527
26162.0 0.00611769
26221.6 0.00383880
26340.8 0.00331556
26460.0 0.00361182
26519.7 0.00507384
26549.5 0.0107355
26564.4 0.0320841
26571.8 0.108213
26573.7 0.178788
26575.6 0.351731
26576.5 0.551800
26577.4 0.982884
26577.9 1.41506
26578.3 2.16362
26578.8 3.65520
26579.3 6.76251
26579.6 10.8423
26580.0 13.5224
26580.4 10.8422
26580.7 6.76251
26581.0 4.41606
26581.4 3.02280
26582.0 1.61179
26582.6 0.982962
26583.2 0.657583
26584.5 0.350266
26585.7 0.217813
26588.2 0.107998
26590.7 0.0650139
26600.6 0.0197888
26620.6 0.00749299
26660.4 0.00431409
26740.1 0.00357656
26899.4 0.00362275
27058.8 0.00413115
27138.5 0.00525515
27158.4 0.00624623
27178.3 0.00888141
27188.3 0.0123551
27198.2 0.0215418
27203.2 0.0332450
27208.2 0.0622400
27210.7 0.0961113
27213.2 0.170081
27214.4 0.244735
27215.7 0.378135
27216.9 0.647232
27217.5 0.881306
27218.2 1.22672
27219.1 1.96048
27220.0 2.44966
27220.9 1.96032
27221.8 1.22664
27222.9 0.705916
27224.0 0.440137
27225.0 0.295845
27226.1 0.211256
27228.2 0.122858
27230.3 0.0806264
27234.5 0.0433325
27238.7 0.0279092
27255.5 0.0109769
27289.1 0.00628672
27356.3 0.00534961
27490.7 0.00622261
27557.9 0.00744172
27625.1 0.0102427
27658.7 0.0134337
27692.3 0.0205030
27709.1 0.0278633
27725.9 0.0418464
27734.3 0.0539399
27742.7 0.0725115
27751.1 0.102117
27759.5 0.149789
27769.8 0.236525
27780.0 0.294383
27790.3 0.236373
27800.5 0.149900
27811.4 0.0922595
27822.3 0.0611964
27833.1 0.0438299
27844.0 0.0334732
27865.8 0.0225288
27887.5 0.0173419
27931.0 0.0130574
27974.5 0.0118056
28018.1 0.0119954
28061.6 0.0139827
28083.3 0.0168325
28105.1 0.0245765
28116.0 0.0349079
28126.8 0.0627047
28132.3 0.0990525
28137.7 0.192777
28140.4 0.307946
28141.8 0.411111
28143.1 0.578083
28144.5 0.873041
28145.9 1.46176
28146.5 1.99635
28147.2 2.85772
28147.9 4.31987
28148.6 6.80838
28149.3 10.9088
28150.0 13.5881
28150.7 10.8475
28151.4 6.80810
28151.9 4.89590
28152.4 3.59718
28153.4 2.10860
28154.3 1.36104
28155.3 0.944946
28156.2 0.692831
28157.2 0.529585
28159.1 0.339053
28161.0 0.236795
28163.0 0.175815
28166.8 0.110075
28174.5 0.0584895
28182.1 0.0392403
28197.5 0.0251343
28212.8 0.0204026
28243.5 0.0180206
28274.2 0.0190138
28304.9 0.0228351
28320.2 0.0267478
28335.6 0.0337124
28350.9 0.0479840
28358.6 0.0615915
28366.3 0.0852949
28374.0 0.132442
28381.6 0.247819
28385.5 0.381097
28387.4 0.494288
28389.3 0.666430
28391.2 0.948085
28392.2 1.15890
28393.1 1.44463
28394.1 1.84130
28395.1 2.40485
28396.0 3.21877
28397.0 4.37420
28397.7 5.59195
28398.5 6.98222
28400.0 8.71763
28400.8 8.19437
28401.5 6.96315
28403.1 4.35924
28404.0 3.22845
28404.9 2.43988
28406.7 1.49081
28408.6 0.987271
28410.4 0.699402
28412.3 0.520103
28414.1 0.402827
28417.8 0.263678
28421.5 0.187672
28425.2 0.141957
28432.6 0.0922961
28439.9 0.0673890
28447.3 0.0532717
28462.1 0.0388505
28476.8 0.0322313
28491.6 0.0288620
28521.0 0.0262422
28580.0 0.0269204
28639.0 0.0307821
28757.0 0.0459869
28816.0 0.0587722
28875.0 0.0766242
28977.5 0.119778
29080.0 0.148340
29182.5 0.120719
29285.0 0.0885967
29300.8 0.0924336
29316.5 0.112266
29324.4 0.142423
29332.3 0.224392
29336.2 0.327485
29338.2 0.420830
29340.2 0.573229
29342.1 0.845492
29344.1 1.39815
29345.1 1.91231
29346.1 2.74799
29347.1 4.22037
29348.1 6.83809
29349.0 10.9294
29350.0 13.6198
29351.0 10.8837
29352.0 6.83676
29352.7 4.75038
29353.4 3.39791
29354.1 2.51840
29354.9 1.92984
29356.3 1.23124
29357.8 0.855235
29359.3 0.632340
29360.7 0.490145
29363.6 0.326396
29366.6 0.239455
29369.5 0.187824
29375.3 0.131946
29381.2 0.103675
29387.0 0.0871757
29398.7 0.0691495
29422.0 0.0534199
