Nd-148(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2185.22 1.06404
2186.74 0.768776
2188.26 0.578915
2189.78 0.450670
2192.82 0.294640
2195.86 0.207432
2198.90 0.154057
2204.98 0.0950169
2211.05 0.0649336
2217.13 0.0476317
2229.29 0.0296737
2241.45 0.0212188
2253.61 0.0168074
2277.92 0.0134755
2302.24 0.0145479
2314.39 0.0170657
2326.55 0.0221798
2338.71 0.0332361
2341.75 0.0379287
2344.79 0.0439931
2346.31 0.0477145
2347.83 0.0520211
2349.35 0.0570494
2350.87 0.0629627
2352.39 0.0699920
2353.15 0.0740136
2353.91 0.0784329
2355.43 0.0886922
2356.94 0.101326
2358.46 0.117153
2359.98 0.137339
2361.50 0.163649
2363.02 0.198810
2364.54 0.247352
2366.06 0.316955
2367.58 0.421706
2369.10 0.589387
2370.62 0.881508
2371.38 1.11505
2372.14 1.45121
2372.90 1.95680
2373.66 2.75222
2374.42 4.06017
2375.18 6.24052
2376.04 9.97681
2376.90 12.4637
2377.76 9.96804
2378.62 6.23264
2379.40 4.01107
2380.18 2.69817
2380.96 1.90834
2381.74 1.41094
2383.29 0.854107
2384.85 0.571599
2386.41 0.410494
2387.97 0.310812
2391.08 0.200015
2394.20 0.144346
2397.31 0.113921
2403.54 0.0893818
2409.77 0.0955067
2412.89 0.112812
2416.00 0.148797
2416.78 0.162782
2417.56 0.179794
2418.34 0.200674
2418.73 0.212897
2419.12 0.226553
2419.51 0.241906
2419.89 0.259143
2420.28 0.278677
2420.67 0.300802
2421.06 0.326118
2421.45 0.355095
2422.23 0.427417
2423.01 0.526781
2423.79 0.668001
2424.57 0.877694
2425.35 1.20642
2425.74 1.44569
2426.12 1.76204
2426.51 2.19316
2426.90 2.79469
2427.29 3.66580
2427.68 4.96339
2428.07 6.95533
2428.46 10.0200
2428.98 15.9757
2429.50 19.9246
2430.02 15.9665
2430.54 10.0106
2431.04 6.29888
2431.54 4.16718
2432.03 2.91179
2432.53 2.13266
2433.52 1.27444
2434.52 0.844273
2435.51 0.600631
2436.51 0.450003
2438.49 0.281691
2440.48 0.194912
2442.47 0.144431
2446.45 0.0910528
2450.42 0.0649191
2454.40 0.0502836
2462.35 0.0356333
2470.30 0.0293790
2478.26 0.0269531
2494.16 0.0287557
2502.11 0.0328044
2510.07 0.0398641
2514.04 0.0450560
2516.03 0.0482219
2518.02 0.0518553
2519.01 0.0538732
2520.01 0.0560414
2521.00 0.0583740
2521.99 0.0608866
2522.99 0.0635971
2523.98 0.0665253
2525.97 0.0731287
2527.96 0.0809218
2529.95 0.0901855
2531.94 0.101306
2533.92 0.114797
2535.91 0.131364
2537.90 0.151992
2539.89 0.178093
2541.88 0.211732
2543.86 0.256058
2545.85 0.315898
2547.84 0.399158
2549.83 0.519137
2551.82 0.699239
2553.80 0.982206
2555.79 1.44659
2557.78 2.22004
2560.04 3.54786
2562.30 4.42899
2564.56 3.53963
2566.82 2.21198
2569.06 1.36830
2571.29 0.893253
2573.53 0.618249
2575.77 0.449654
2578.01 0.340376
2580.24 0.266075
2584.72 0.175047
2589.19 0.123816
2593.66 0.0922855
2602.61 0.0572094
2611.56 0.0392021
2620.51 0.0287663
2638.40 0.0177984
2656.29 0.0125243
2674.19 0.00973278
2692.08 0.00850313
2701.03 0.00929603
2705.50 0.0139398
2707.74 0.0327290
2708.30 0.0520048
2708.86 0.106224
2709.14 0.180799
2709.42 0.386429
2709.56 0.663731
2709.63 0.932905
2709.70 1.40886
2709.77 2.37262
2709.80 3.27538
2709.84 4.80906
2709.87 7.72469
2709.89 10.3664
2709.91 14.3024
2709.93 21.4155
2709.94 34.0350
2709.95 45.3858
2709.96 60.3916
2709.97 86.2889
2709.98 121.521
2709.99 197.800
2710.00 243.046
2710.01 191.039
2710.02 121.521
2710.03 86.2888
2710.04 62.7188
2710.05 37.3246
2710.07 24.3094
2710.08 16.9564
2710.10 12.2174
2710.12 9.35446
2710.15 5.97200
2710.18 4.08812
2710.21 2.99972
2710.27 1.81101
2710.33 1.20393
2710.39 0.862922
2710.51 0.504706
2710.75 0.235887
2710.99 0.138118
2711.48 0.0665377
2711.96 0.0409993
2713.90 0.0160136
2717.77 0.00973611
2725.51 0.00847570
2741.00 0.0101862
2748.75 0.0127682
2756.49 0.0181941
2760.37 0.0232939
2764.24 0.0320089
2766.17 0.0390663
2768.11 0.0501568
2769.08 0.0592533
2770.05 0.0759810
2771.01 0.136896
2771.26 0.192577
2771.50 0.343023
2771.62 0.543870
2771.74 1.08330
2771.80 1.79180
2771.86 3.56509
2771.89 5.79441
2771.91 7.71610
2771.92 10.7745
2771.94 16.0454
2771.95 26.1631
2771.96 35.7086
2771.97 48.5949
2771.98 72.3178
2771.98 105.875
2771.99 169.357
2772.00 211.679
2772.01 169.357
2772.02 105.876
2772.02 76.2517
2772.03 56.0878
2772.04 34.2704
2772.05 22.7186
2772.06 16.0473
2772.07 11.8981
2772.09 9.15972
2772.11 5.90167
2772.13 4.05906
2772.15 3.00531
2772.20 1.84927
2772.29 0.921438
2772.37 0.573532
2772.55 0.309930
2772.73 0.216179
2773.08 0.150816
2773.44 0.131572
2774.86 0.138402
2776.28 0.184193
2776.99 0.220538
2777.70 0.270386
2778.05 0.302338
2778.41 0.340552
2778.76 0.386724
2779.12 0.443178
2779.47 0.513152
2779.83 0.601264
2780.18 0.714277
2780.54 0.862388
2780.89 1.06152
2781.25 1.33757
2781.60 1.73475
2781.96 2.33286
2782.31 3.28571
2782.67 4.91152
2782.85 6.17360
2783.02 7.90582
2783.20 10.3215
2783.38 13.6661
2783.69 21.8653
2784.00 27.3005
2784.31 21.8310
2784.62 13.6381
2784.82 9.95505
2785.02 7.40557
2785.42 4.41941
2785.82 2.88090
2786.21 2.01012
2786.61 1.47645
2787.01 1.12808
2787.80 0.718217
2788.60 0.496526
2789.39 0.363627
2790.98 0.219348
2792.57 0.146974
2794.15 0.105633
2795.74 0.0798283
2797.33 0.0626514
2800.51 0.0419177
2803.68 0.0303614
2806.86 0.0232638
2810.03 0.0185926
2816.39 0.0130169
2822.74 0.00994276
2835.44 0.00685508
2848.15 0.00544512
2860.85 0.00474218
2886.26 0.00437825
2911.67 0.00514053
2924.38 0.00622529
2937.08 0.00836876
2949.79 0.0130892
2956.14 0.0178031
2962.49 0.0263282
2965.67 0.0334336
2968.84 0.0441488
2972.02 0.0613990
2975.20 0.0917905
2975.99 0.103031
2976.78 0.116510
2977.58 0.132862
2978.37 0.152962
2979.17 0.178043
2979.56 0.192980
2979.96 0.209889
2980.36 0.229131
2980.75 0.251153
2981.55 0.305918
2982.34 0.380719
2983.14 0.486524
2983.93 0.642817
2984.72 0.886712
2985.52 1.29524
2985.92 1.60935
2986.31 2.04573
2986.71 2.67055
2987.11 3.59345
2987.50 4.99168
2987.90 7.11144
2988.45 11.3573
2989.00 14.1775
2989.55 11.3520
2990.10 7.10624
2990.53 4.85160
2990.96 3.41483
2991.39 2.49453
2991.82 1.88605
2992.67 1.17278
2993.53 0.793965
2994.39 0.570989
2995.25 0.429789
2996.96 0.268180
2998.68 0.183051
3000.39 0.132942
3002.11 0.100997
3003.82 0.0794032
3007.25 0.0529362
3010.68 0.0379652
3014.11 0.0286806
3017.54 0.0225341
3024.41 0.0151627
3031.27 0.0111059
3038.13 0.00879033
3041.56 0.00859407
3043.27 0.0109525
3044.13 0.0215465
3044.56 0.0631452
3044.77 0.218251
3044.88 0.756575
3044.91 1.24538
3044.93 2.41997
3044.95 3.80684
3044.96 6.46472
3044.97 12.9126
3044.98 20.5641
3044.99 32.1968
3044.99 52.9494
3045.00 64.1409
3045.01 49.8110
3045.01 31.9512
3045.02 22.1030
3045.02 15.6256
3045.03 8.68012
3045.05 3.67296
3045.07 1.99305
3045.09 1.27192
3045.17 0.382646
3045.33 0.109506
3045.64 0.0336618
3046.26 0.0135863
3047.51 0.00825586
3050.01 0.00659784
3055.00 0.00580354
3059.99 0.00630746
3062.49 0.0104287
3063.74 0.0275275
3064.36 0.0945252
3064.52 0.162204
3064.67 0.348985
3064.75 0.599039
3064.83 1.26551
3064.87 2.11873
3064.91 4.24365
3064.93 6.83120
3064.95 12.2380
3064.96 17.9986
3064.97 28.6932
3064.97 37.6792
3064.98 51.0456
3064.98 71.4126
3064.99 96.4983
3064.99 153.664
3065.00 193.344
3065.01 153.664
3065.01 96.4986
3065.02 62.2106
3065.03 39.9348
3065.03 27.2651
3065.04 19.6148
3065.06 11.4162
3065.07 7.62554
3065.10 3.90482
3065.12 2.39927
3065.18 1.15539
3065.23 0.683600
3065.34 0.317531
3065.45 0.184570
3065.89 0.0508481
3066.76 0.0160834
3068.51 0.00711981
3072.01 0.00467319
3079.00 0.00377346
3092.99 0.00330273
3099.99 0.00339114
3106.98 0.00408234
3110.48 0.00521266
3113.98 0.00857049
3115.73 0.0133145
3117.48 0.0268473
3118.35 0.0456964
3119.23 0.0988994
3119.66 0.172262
3119.88 0.245254
3120.10 0.376928
3120.32 0.655729
3120.43 0.927382
3120.54 1.41144
3120.65 2.41743
3120.70 3.37983
3120.76 5.01299
3120.81 8.26814
3120.84 11.1542
3120.86 15.8372
3120.89 24.5668
3120.91 31.8297
3120.92 41.7624
3120.93 58.3452
3120.95 83.5238
3120.96 130.720
3120.97 208.814
3120.99 339.042
3121.00 417.647
3121.01 329.143
3121.03 208.813
3121.04 135.309
3121.05 91.4251
3121.06 64.8037
3121.08 47.9148
3121.10 28.9136
3121.12 19.2000
3121.15 13.6310
3121.17 10.1604
3121.22 6.25493
3121.27 4.22962
3121.32 3.04815
3121.41 1.80560
3121.51 1.18803
3121.60 0.843502
3121.79 0.487118
3121.98 0.316511
3122.18 0.222712
3122.56 0.127851
3123.32 0.0587481
3124.09 0.0342226
3125.62 0.0165390
3127.15 0.0103005
3133.27 0.00422053
3139.38 0.00309144
3145.50 0.00275532
3151.62 0.00277671
3157.74 0.00336670
3163.86 0.00723260
3166.92 0.0229360
3167.68 0.0391242
3168.45 0.0849075
3168.83 0.148270
3169.21 0.325023
3169.41 0.565479
3169.50 0.802750
3169.60 1.22246
3169.69 2.09750
3169.74 2.93671
3169.79 4.35965
3169.84 7.21321
3169.86 9.81380
3169.88 14.1006
3169.91 21.8810
3169.92 28.3656
3169.93 38.0998
3169.94 53.5311
3169.96 79.6455
3169.97 127.038
3169.98 206.439
3169.99 330.308
3170.00 412.890
3170.01 330.307
3170.02 206.438
3170.03 121.848
3170.05 79.6460
3170.06 53.5317
3170.07 39.1222
3170.08 29.0296
3170.09 22.8002
3170.11 15.0798
3170.14 10.5302
3170.16 7.85429
3170.20 4.79475
3170.25 3.19993
3170.29 2.30090
3170.38 1.35265
3170.48 0.885670
3170.57 0.626927
3170.75 0.361607
3171.11 0.164874
3171.47 0.0945699
3172.19 0.0434733
3172.91 0.0253884
3175.80 0.00774263
3181.58 0.00324891
3193.14 0.00205947
3216.26 0.00168866
3262.50 0.00155630
3308.75 0.00160330
3331.87 0.00175219
3343.43 0.00216727
3349.21 0.00368349
3352.10 0.00962808
3353.54 0.0330765
3354.26 0.124773
3354.44 0.217877
3354.62 0.474020
3354.72 0.822919
3354.81 1.75095
3354.85 2.94714
3354.87 4.09613
3354.90 5.95737
3354.92 9.65526
3354.93 12.7534
3354.94 17.5852
3354.95 26.6748
3354.96 42.5390
3354.97 57.4484
3354.97 76.0733
3354.98 110.889
3354.99 165.240
3354.99 265.304
3355.00 329.325
3355.01 265.304
3355.01 164.084
3355.02 110.889
3355.03 80.7589
3355.03 57.4487
3355.04 44.6109
3355.05 27.7257
3355.06 19.3733
3355.07 13.8553
3355.08 10.6382
3355.10 6.68624
3355.12 4.50673
3355.14 3.28510
3355.18 1.96517
3355.27 0.923309
3355.35 0.534510
3355.52 0.245108
3355.69 0.140524
3356.37 0.0372059
3357.73 0.0106996
3360.45 0.00400546
3365.89 0.00235139
3376.76 0.00201007
3398.50 0.00215933
3420.24 0.00268948
3431.11 0.00339939
3436.55 0.00471934
3439.27 0.00877617
3440.63 0.0240430
3441.31 0.0831100
3441.48 0.142851
3441.65 0.308142
3441.73 0.530201
3441.82 1.12531
3441.86 1.90581
3441.90 3.82312
3441.92 6.08288
3441.94 11.0824
3441.95 16.5066
3441.96 25.5637
3441.97 34.7811
3441.98 46.4002
3441.98 63.8540
3441.99 96.2189
3441.99 154.551
3442.00 192.777
3442.01 154.551
3442.01 96.2191
3442.02 63.8543
3442.03 46.4005
3442.03 34.7813
3442.04 26.8391
3442.05 17.1823
3442.06 11.8526
3442.08 6.39644
3442.10 4.06058
3442.14 2.01742
3442.18 1.21529
3442.26 0.571605
3442.34 0.333778
3442.50 0.154822
3442.67 0.0903347
3443.32 0.0261375
3444.62 0.00982660
3447.22 0.00603110
3449.82 0.00572032
3452.42 0.00603250
3457.63 0.00756005
3462.83 0.0106181
3465.44 0.0132286
3468.04 0.0172238
3470.64 0.0237795
3473.24 0.0356389
3474.55 0.0455588
3475.85 0.0605737
3477.15 0.0848979
3478.45 0.128169
3479.10 0.163751
3479.75 0.216660
3480.08 0.253517
3480.40 0.300546
3480.73 0.362050
3481.05 0.444608
3481.38 0.559399
3481.70 0.724350
3482.03 0.974017
3482.35 1.37696
3482.51 1.67858
3482.68 2.08875
3482.84 2.66455
3483.00 3.49775
3483.17 4.77401
3483.33 6.80479
3483.49 10.2458
3483.65 16.1241
3483.83 25.7966
3484.00 32.2432
3484.17 25.7933
3484.35 16.1210
3484.47 11.3237
3484.60 8.15731
3484.72 6.06560
3484.85 4.65771
3485.10 2.94929
3485.35 2.02162
3485.60 1.46486
3485.85 1.10925
3486.34 0.697588
3486.84 0.478006
3487.34 0.348011
3487.84 0.264560
3488.34 0.208062
3489.34 0.138438
3490.33 0.0989484
3491.33 0.0744022
3492.33 0.0581153
3494.32 0.0385254
3496.32 0.0276572
3498.31 0.0210086
3500.30 0.0166499
3504.29 0.0114766
3508.28 0.00864803
3516.26 0.00583823
3524.24 0.00456048
3532.21 0.00389527
3548.17 0.00331482
3580.08 0.00321542
3596.03 0.00350789
3604.01 0.00405467
3608.00 0.00561967
3609.99 0.0113921
3610.99 0.0338438
3611.49 0.120836
3611.61 0.208513
3611.74 0.446357
3611.80 0.767529
3611.86 1.59962
3611.89 2.64103
3611.92 5.14909
3611.94 8.10392
3611.96 13.8660
3611.96 19.7025
3611.97 29.7999
3611.98 48.7163
3611.99 81.4684
3611.99 128.928
3612.00 162.343
3612.01 128.928
3612.01 80.8782
3612.02 45.6044
3612.03 28.1859
3612.04 18.7980
3612.05 13.3189
3612.06 7.61400
3612.08 4.89657
3612.11 2.50141
3612.14 1.51188
3612.21 0.717035
3612.27 0.420740
3612.40 0.195501
3612.53 0.113924
3613.04 0.0321919
3614.07 0.0111389
3616.13 0.00590974
3620.24 0.00489901
3624.36 0.00517701
3628.47 0.00601566
3632.59 0.00790191
3634.65 0.00978880
3636.70 0.0132316
3638.76 0.0205972
3639.79 0.0279392
3640.82 0.0413175
3641.85 0.0698506
3642.88 0.149364
3643.39 0.257363
3643.65 0.362755
3643.91 0.550520
3644.16 0.935386
3644.29 1.30258
3644.42 1.93092
3644.49 2.43970
3644.55 3.16454
3644.61 4.26437
3644.68 6.04561
3644.71 7.42728
3644.74 9.26280
3644.77 11.8498
3644.81 15.6411
3644.84 21.4626
3644.87 30.8957
3644.90 47.0407
3644.93 75.3749
3644.97 120.597
3645.00 150.744
3645.03 120.594
3645.07 75.3725
3645.10 47.7052
3645.13 32.0569
3645.16 22.3983
3645.19 16.5429
3645.25 9.89875
3645.31 6.58047
3645.37 4.65203
3645.43 3.47311
3645.55 2.13585
3645.67 1.44384
3645.79 1.04070
3645.91 0.785658
3646.04 0.614229
3646.28 0.405351
3646.52 0.287825
3646.76 0.215237
3647.00 0.167295
3647.49 0.109912
3647.97 0.0781939
3648.46 0.0588422
3648.94 0.0461758
3649.91 0.0311568
3650.88 0.0229363
3652.81 0.0147209
3654.75 0.0109137
3656.68 0.00885880
3660.56 0.00685588
3668.30 0.00555403
3676.05 0.00525158
3707.03 0.00595688
3722.52 0.00677760
3738.01 0.00793039
3745.75 0.00868519
3749.62 0.00912694
3753.50 0.00962805
3757.37 0.0102189
3761.24 0.0109992
3765.11 0.0127060
3767.05 0.0172063
3768.02 0.0336567
3768.50 0.0966255
3768.74 0.331741
3768.81 0.562007
3768.87 1.15382
3768.90 1.92346
3768.93 3.72952
3768.94 5.75775
3768.96 9.96181
3768.96 14.2891
3768.97 20.6793
3768.98 34.0874
3768.99 60.0735
3768.99 93.5705
3769.00 119.683
3769.01 93.5705
3769.01 59.6221
3769.02 39.1682
3769.02 27.9668
3769.03 15.7903
3769.05 9.55953
3769.06 6.57649
3769.08 3.54223
3769.10 2.20415
3769.14 1.08974
3769.18 0.650015
3769.35 0.185395
3769.68 0.0573838
3770.35 0.0239030
3771.69 0.0155943
3774.36 0.0140838
3779.70 0.0151690
3785.05 0.0173111
3790.39 0.0206864
3795.73 0.0268107
3798.41 0.0323220
3801.08 0.0417888
3803.75 0.0610091
3805.09 0.0795478
3806.42 0.112552
3807.76 0.180807
3808.43 0.246560
3809.09 0.362111
3809.76 0.594209
3810.10 0.809898
3810.43 1.17331
3810.76 1.85572
3810.93 2.44533
3811.10 3.36395
3811.27 4.89918
3811.43 7.70994
3811.52 10.0588
3811.60 13.4754
3811.68 18.6941
3811.77 26.4751
3811.88 42.2921
3812.00 52.8128
3812.12 42.1449
3812.24 26.3596
3812.33 17.5918
3812.43 12.1658
3812.53 8.77398
3812.62 6.59113
3812.72 5.09714
3812.82 4.04887
3813.01 2.72717
3813.20 1.95452
3813.40 1.47091
3813.59 1.14753
3813.78 0.921044
3813.98 0.755708
3814.17 0.632596
3814.36 0.537611
3814.56 0.463536
3814.94 0.356177
3815.33 0.284002
3815.72 0.232965
3816.10 0.195675
3816.88 0.146068
3818.42 0.0954650
3821.52 0.0592850
3824.61 0.0478752
3830.80 0.0443283
3833.89 0.0494251
3835.44 0.0657596
3836.21 0.125848
3836.41 0.186577
3836.60 0.354057
3836.70 0.581197
3836.79 1.18554
3836.84 1.98855
3836.89 3.99451
3836.91 6.40150
3836.94 11.8562
3836.95 17.5729
3836.96 28.4139
3836.97 37.7401
3836.97 51.9641
3836.98 74.4150
3836.99 110.112
3836.99 180.812
3837.00 220.179
3837.01 171.430
3837.02 110.112
3837.02 74.4153
3837.03 55.0184
3837.03 39.7021
3837.04 31.1193
3837.05 19.6315
3837.06 13.4116
3837.08 7.34575
3837.10 4.70685
3837.15 2.34637
3837.19 1.42499
3837.28 0.695475
3837.36 0.424593
3837.54 0.219727
3837.71 0.146137
3838.40 0.0736008
3839.79 0.0565581
3842.57 0.0559992
3848.11 0.0663850
3853.66 0.0835041
3859.21 0.109968
3864.76 0.152571
3870.31 0.225732
3875.86 0.361443
3878.64 0.472027
3881.41 0.626002
3886.21 0.996799
3891.00 1.24241
3895.80 0.994148
3900.59 0.623983
3903.55 0.462036
3906.52 0.348688
3912.44 0.213917
3918.36 0.143800
3924.29 0.104087
3930.21 0.0799470
3936.14 0.0645310
3942.06 0.0546236
3945.02 0.0523026
3946.50 0.0565505
3947.25 0.0788510
3947.62 0.166442
3947.80 0.486381
3947.85 0.794842
3947.89 1.56219
3947.92 2.47915
3947.94 4.54674
3947.95 6.82880
3947.96 10.7726
3947.97 20.1581
3947.98 29.3839
3947.99 43.8138
3947.99 70.4680
3948.00 87.5809
3948.01 70.4680
3948.01 43.8138
3948.02 29.3840
3948.03 20.1581
3948.04 10.7726
3948.05 6.58027
3948.06 4.54669
3948.09 2.42370
3948.11 1.53457
3948.16 0.775567
3948.20 0.477409
3948.39 0.163282
3948.76 0.0766762
3949.51 0.0534908
3951.01 0.0464934
3954.01 0.0429202
3960.00 0.0395331
3965.99 0.0379348
3968.99 0.0384812
3970.49 0.0424996
3971.24 0.0588211
3971.61 0.121926
3971.80 0.354488
3971.89 1.15603
3971.92 1.88919
3971.94 3.53735
3971.96 8.77677
3971.98 17.2824
3971.98 26.1908
3971.99 38.9742
3971.99 63.8830
3972.00 77.9117
3972.01 63.8830
3972.01 38.9743
3972.02 24.3471
3972.03 15.2290
3972.04 7.60966
3972.05 4.32869
3972.07 2.85972
3972.09 1.48460
3972.12 0.912893
3972.23 0.283633
3972.44 0.102052
3972.87 0.0535985
3973.73 0.0410352
3975.45 0.0378806
3978.88 0.0373724
3985.76 0.0386721
3999.50 0.0458192
4006.37 0.0522494
4009.81 0.0564795
4013.24 0.0615895
4016.68 0.0678343
4018.40 0.0715159
4020.11 0.0757182
4021.83 0.0807370
4023.55 0.0876372
4025.27 0.104621
4026.13 0.153617
4026.56 0.332293
4026.66 0.510733
4026.77 0.989983
4026.83 1.62383
4026.88 3.21772
4026.91 5.19622
4026.93 9.82680
4026.95 15.1191
4026.96 24.8544
4026.97 34.2671
4026.97 46.8659
4026.98 70.9541
4026.99 104.967
4026.99 172.331
4027.00 209.841
4027.01 163.391
4027.02 104.967
4027.02 75.6028
4027.03 55.6154
4027.03 34.2676
4027.04 22.8492
4027.05 16.2071
4027.07 9.30332
4027.09 6.01711
4027.13 3.07267
4027.16 1.90032
4027.23 0.953957
4027.31 0.598665
4027.45 0.328161
4027.60 0.229706
4028.18 0.133188
4029.34 0.112408
4031.66 0.116426
4033.99 0.127544
4036.31 0.141719
4040.96 0.179936
4045.60 0.237255
4050.25 0.327259
4052.57 0.392193
4054.90 0.477282
4057.22 0.590737
4059.54 0.744093
4061.87 0.953099
4064.19 1.23554
4068.60 1.97217
4073.00 2.46049
4077.41 1.96646
4081.81 1.22983
4085.76 0.795465
4089.71 0.537440
4093.66 0.381465
4097.60 0.282822
4105.50 0.172162
4113.40 0.115817
4121.29 0.0836750
4129.19 0.0638688
4137.09 0.0514666
4141.04 0.0493154
4142.02 0.0510469
4143.01 0.0580111
4144.00 0.0994969
4144.49 0.263051
4144.62 0.427932
4144.74 0.873698
4144.80 1.46568
4144.86 2.97031
4144.89 4.85278
4144.92 9.31958
4144.94 14.4809
4144.95 24.2840
4144.96 33.9119
4144.97 47.4426
4144.98 73.7950
4144.98 115.927
4144.99 183.696
4145.00 231.079
4145.01 183.696
4145.02 115.193
4145.02 73.7951
4145.03 49.9614
4145.04 35.4830
4145.04 26.2821
4145.06 15.4103
4145.07 10.3178
4145.10 5.42180
4145.13 3.33352
4145.19 1.63478
4145.25 0.976957
4145.36 0.475379
4145.48 0.291710
4145.94 0.105565
4146.87 0.0563765
4148.71 0.0425133
4152.41 0.0366674
4159.81 0.0315728
4174.61 0.0261255
4189.40 0.0241889
4204.20 0.0256322
4218.99 0.0326629
4226.39 0.0405541
4233.79 0.0549341
4241.19 0.0838508
4243.04 0.0955447
4244.89 0.110223
4245.81 0.119010
4246.74 0.128987
4247.66 0.140375
4248.59 0.153431
4249.51 0.168525
4250.44 0.186074
4251.36 0.206627
4252.28 0.230863
4253.21 0.259756
4254.13 0.294503
4255.06 0.336736
4255.98 0.388609
4256.91 0.453286
4257.83 0.534985
4258.76 0.639752
4259.68 0.776060
4260.61 0.956568
4261.53 1.19827
4262.46 1.52481
4263.38 1.96111
4265.19 3.13113
4267.00 3.90871
4267.91 3.67837
4268.81 3.12753
4270.62 1.95747
4271.76 1.43754
4272.89 1.07556
4275.17 0.647234
4277.44 0.425066
4279.71 0.298813
4281.98 0.221162
4284.26 0.170364
4288.80 0.110492
4293.35 0.0781008
4297.89 0.0589442
4302.44 0.0484105
4304.71 0.0521107
4305.85 0.0831386
4306.42 0.210219
4306.56 0.338357
4306.70 0.689208
4306.77 1.15367
4306.84 2.36988
4306.88 3.92293
4306.91 7.55546
4306.93 11.7635
4306.95 20.6292
4306.96 29.1617
4306.97 43.7783
4306.98 70.7489
4306.98 114.944
4306.99 183.890
4307.00 229.854
4307.01 183.890
4307.02 114.944
4307.02 79.5403
4307.03 56.6066
4307.03 41.7029
4307.04 31.7354
4307.05 19.9127
4307.06 13.9617
4307.09 7.55533
4307.11 4.79822
4307.16 2.39897
4307.20 1.44167
4307.30 0.697057
4307.39 0.420497
4307.58 0.211383
4307.77 0.135962
4308.52 0.0602352
4310.02 0.0390816
4313.02 0.0307660
4319.01 0.0243109
4331.01 0.0176519
4343.01 0.0141918
4355.00 0.0124423
4367.00 0.0120310
4378.99 0.0133701
4384.99 0.0152547
4390.99 0.0188535
4396.99 0.0264143
4399.99 0.0349801
4401.49 0.0486952
4402.24 0.0881216
4402.61 0.231021
4402.71 0.372650
4402.80 0.749662
4402.85 1.24442
4402.89 2.51225
4402.92 4.10272
4402.94 7.62175
4402.95 11.5514
4402.96 18.4281
4402.97 24.9119
4402.98 35.0903
4402.98 51.7023
4402.99 73.4474
4402.99 117.491
4403.00 146.854
4403.01 117.491
4403.01 73.4476
4403.02 42.3581
4403.03 26.2965
4403.04 17.5877
4403.05 12.4879
4403.06 7.16453
4403.08 4.62408
4403.11 2.38239
4403.14 1.47556
4403.21 0.724134
4403.27 0.442415
4403.52 0.149940
4404.03 0.0736795
4405.04 0.0590297
4407.07 0.0694899
4409.10 0.0936505
4411.12 0.137447
4413.15 0.225673
4414.17 0.307349
4414.67 0.366284
4415.18 0.443992
4415.43 0.492732
4415.69 0.549737
4415.94 0.617524
4416.19 0.698270
4416.45 0.796262
4416.70 0.915664
4416.95 1.06364
4417.21 1.24982
4417.46 1.48916
4417.71 1.80034
4417.97 2.21714
4418.22 2.78451
4418.47 3.58357
4418.73 4.72904
4418.98 6.40853
4419.23 8.86365
4419.62 14.1724
4420.00 17.7077
4420.19 16.6564
4420.39 14.1545
4420.77 8.84904
4421.10 5.80314
4421.43 3.96244
4421.76 2.82813
4422.10 2.10387
4422.76 1.27988
4423.42 0.854937
4424.08 0.609948
4424.75 0.456692
4426.07 0.283610
4427.40 0.193550
4428.73 0.140904
4430.05 0.107527
4431.38 0.0850701
4434.03 0.0577667
4436.68 0.0428002
4439.33 0.0361798
4440.66 0.0445350
4441.32 0.0891777
4441.65 0.262832
4441.74 0.434022
4441.82 0.889970
4441.86 1.48294
4441.90 2.91864
4441.92 4.63737
4441.94 8.16338
4441.95 12.0503
4441.96 18.4035
4441.97 30.6290
4441.98 40.9472
4441.98 55.7334
4441.99 89.1585
4442.00 111.442
4442.01 89.1584
4442.02 55.7334
4442.02 40.9472
4442.03 30.6290
4442.04 18.4034
4442.05 12.0502
4442.06 8.43434
4442.08 4.75411
4442.10 3.09878
4442.13 1.59164
4442.17 0.970352
4442.25 0.476180
4442.33 0.288020
4442.64 0.0939270
4443.27 0.0412529
4444.52 0.0260250
4447.02 0.0195428
4452.01 0.0144894
4462.01 0.00986119
4472.01 0.00766113
4482.00 0.00643767
4502.00 0.00527016
4511.99 0.00509288
4516.99 0.00535286
4519.49 0.00665773
4520.74 0.0119081
4521.36 0.0324756
4521.68 0.110802
4521.83 0.395015
4521.91 1.33195
4521.95 3.91271
4521.97 9.43973
4521.98 17.3041
4521.99 34.2064
4521.99 56.0856
4522.00 68.4081
4522.01 56.0856
4522.01 34.2064
4522.02 16.1806
4522.03 8.95029
4522.05 3.64376
4522.10 1.19969
4522.18 0.349031
4522.35 0.0972839
4522.68 0.0288102
4523.36 0.0109645
4524.70 0.00639687
4527.38 0.00524406
4532.76 0.00498264
4543.50 0.00508605
4554.24 0.00546464
4559.62 0.00590600
4562.30 0.00680776
4563.65 0.00985774
4564.32 0.0214998
4564.65 0.0660348
4564.82 0.229739
4564.90 0.783253
4564.95 2.37684
4564.97 5.85359
4564.98 10.6280
4564.99 23.2356
4564.99 37.7787
4565.00 46.4468
4565.01 37.7787
4565.01 23.2171
4565.02 14.0739
4565.03 8.75331
4565.04 4.34805
4565.07 1.66862
4565.12 0.523393
4565.22 0.152040
4565.43 0.0446583
4565.86 0.0159808
4566.70 0.00862398
4568.39 0.00686362
