Mo-100(n,tot) ENDF/B-VII.1
1067.86 7.10151
1068.41 8.01237
1068.69 8.77285
1068.96 9.92215
1069.24 11.7786
1069.51 15.0509
1069.65 17.7340
1069.79 21.7119
1069.93 27.9706
1070.07 38.6423
1070.20 59.0506
1070.27 77.0263
1070.34 105.600
1070.41 154.748
1070.48 248.770
1070.51 331.815
1070.55 455.830
1070.58 652.144
1070.62 965.124
1070.66 1535.87
1070.70 1914.11
1070.74 1520.81
1070.79 953.166
1070.83 559.415
1070.88 352.627
1070.93 239.037
1070.97 171.908
1071.02 129.517
1071.07 101.242
1071.16 67.2597
1071.26 48.4987
1071.35 37.0995
1071.54 24.6174
1071.72 18.2424
1071.91 14.5779
1072.10 12.2813
1072.29 10.7551
1072.66 8.89740
1073.04 7.86220
1073.41 7.22552
1073.79 6.80633
1074.54 6.30574
1075.29 6.03036
1076.04 5.86247
1076.79 5.75285
1078.29 5.62269
1079.79 5.55129
1081.29 5.50777
1082.80 5.47917
1085.80 5.44476
1088.80 5.42524
1091.80 5.41275
1094.80 5.40400
1100.81 5.39219
1106.81 5.38407
1118.82 5.37217
1130.83 5.36249
1142.84 5.35360
1166.86 5.33649
1190.88 5.31933
1214.90 5.30216
1226.90 5.29446
1232.91 5.29160
1238.91 5.29061
1244.92 5.29458
1247.92 5.30134
1250.92 5.31611
1252.42 5.32968
1253.93 5.35132
1255.43 5.38810
1256.93 5.45675
1257.68 5.51542
1258.43 5.60565
1259.18 5.75494
1259.93 6.02708
1260.31 6.25685
1260.68 6.60630
1261.06 7.17702
1261.43 8.20377
1261.62 9.05934
1261.81 10.3487
1261.99 12.4229
1262.18 16.0475
1262.28 19.0029
1262.37 23.3548
1262.46 30.1375
1262.56 41.3850
1262.65 62.5754
1262.70 80.7881
1262.74 109.003
1262.79 155.762
1262.84 240.254
1262.86 311.153
1262.89 409.783
1262.91 554.726
1262.93 766.990
1262.97 1226.10
1263.00 1518.58
1263.04 1212.31
1263.07 756.295
1263.11 460.078
1263.14 300.962
1263.18 209.341
1263.21 153.335
1263.25 116.259
1263.28 91.9001
1263.35 62.0381
1263.42 45.0409
1263.49 34.7537
1263.63 23.2356
1263.78 17.3391
1263.92 13.9273
1264.06 11.7789
1264.20 10.3482
1264.48 8.59641
1264.76 7.61424
1265.04 7.00896
1265.32 6.61090
1265.89 6.13299
1266.45 5.86928
1267.02 5.70791
1267.58 5.60226
1268.71 5.47626
1269.83 5.40662
1270.96 5.36385
1272.09 5.33549
1274.34 5.30088
1276.59 5.28073
1281.10 5.25777
1285.61 5.24392
1290.12 5.23352
1299.13 5.21628
1308.15 5.19993
1317.16 5.18262
1335.20 5.14055
1353.23 5.07838
1362.24 5.03206
1371.26 4.96563
1380.27 4.85962
1384.78 4.77753
1389.29 4.65767
1391.54 4.57403
1393.80 4.46479
1396.05 4.31591
1398.30 4.10092
1399.43 3.95322
1400.56 3.76371
1401.69 3.51232
1402.81 3.16504
1403.38 2.93822
1403.94 2.66357
1404.50 2.32964
1405.07 1.93831
1405.35 1.73568
1405.63 1.56224
1405.91 1.49770
1406.05 1.56529
1406.19 1.76642
1406.33 2.21026
1406.48 3.10419
1406.55 3.84738
1406.62 4.88674
1406.69 6.37503
1406.76 8.54358
1406.83 11.8368
1406.90 16.8564
1406.97 25.0812
1407.04 38.9557
1407.07 50.0324
1407.11 65.0542
1407.14 86.5324
1407.18 118.311
1407.21 167.249
1407.25 246.072
1407.28 378.666
1407.32 605.640
1407.36 1028.55
1407.40 1348.39
1407.44 1131.81
1407.48 748.007
1407.52 507.064
1407.55 358.171
1407.59 265.227
1407.62 206.109
1407.70 135.079
1407.77 97.6118
1407.84 74.8846
1407.91 60.3623
1408.05 43.0049
1408.20 33.3631
1408.34 27.3694
1408.48 23.3419
1408.63 20.4775
1408.91 16.7162
1409.20 14.3847
1409.48 12.8124
1409.77 11.6869
1410.34 10.1920
1410.91 9.25000
1411.49 8.60476
1412.06 8.13702
1413.20 7.50361
1414.34 7.09629
1415.49 6.81272
1416.63 6.60421
1418.92 6.31770
1421.21 6.13028
1423.49 5.99792
1425.78 5.89943
1430.36 5.76221
1434.93 5.67079
1439.51 5.60516
1444.08 5.55547
1453.23 5.48451
1462.38 5.43541
1480.68 5.36952
1498.98 5.32473
1517.28 5.29011
1553.88 5.23483
1590.48 5.18699
1627.08 5.14142
1645.38 5.12036
1654.53 5.11170
1663.68 5.10669
1668.25 5.10714
1672.83 5.11160
1677.40 5.12369
1681.98 5.15211
1684.27 5.17889
1686.55 5.22214
1688.84 5.29628
1691.13 5.43541
1692.27 5.55454
1693.42 5.73819
1694.56 6.04169
1695.70 6.59468
1696.27 7.05997
1696.85 7.76825
1697.42 8.92271
1697.99 10.9882
1698.28 12.7001
1698.56 15.2676
1698.85 19.3706
1699.13 26.5239
1699.42 40.6841
1699.56 53.6248
1699.71 75.0218
1699.85 114.045
1699.92 147.017
1699.99 196.092
1700.06 275.670
1700.13 410.121
1700.21 658.088
1700.28 1137.77
1700.34 1814.27
1700.40 2263.96
1700.46 1802.94
1700.53 1129.18
1700.59 668.211
1700.66 425.981
1700.73 289.249
1700.80 208.999
1700.86 157.246
1700.93 123.092
1701.06 81.7224
1701.20 58.5712
1701.33 44.5551
1701.60 29.0209
1701.87 21.0898
1702.14 16.5372
1702.41 13.6762
1702.68 11.7623
1703.22 9.43781
1703.76 8.13843
1704.30 7.33650
1704.83 6.80861
1705.91 6.17643
1706.99 5.82654
1708.06 5.61235
1709.14 5.47151
1711.29 5.30243
1713.45 5.20772
1715.60 5.14844
1717.76 5.10818
1722.06 5.05670
1726.37 5.02419
1730.68 5.00055
1734.99 4.98155
1743.60 4.95031
1752.22 4.92354
1756.52 4.91192
1760.83 4.90438
1762.98 4.90622
1765.14 4.92423
1766.22 4.95536
1766.75 4.98813
1767.29 5.04906
1767.83 5.18031
1768.10 5.31006
1768.37 5.54353
1768.50 5.73809
1768.64 6.02826
1768.77 6.49657
1768.91 7.30922
1769.04 8.93818
1769.11 10.4241
1769.18 12.8899
1769.24 17.5066
1769.28 21.4347
1769.31 27.2355
1769.35 36.9092
1769.38 53.2670
1769.41 85.3626
1769.45 148.162
1769.47 235.823
1769.50 291.498
1769.53 232.495
1769.56 148.172
1769.58 103.376
1769.60 74.5924
1769.62 56.0179
1769.64 43.6635
1769.68 29.0922
1769.72 21.2996
1769.77 16.7009
1769.81 13.7775
1769.89 10.4532
1769.97 8.67141
1770.06 7.63094
1770.14 6.95770
1770.22 6.50719
1770.39 5.94992
1770.56 5.63376
1770.73 5.43726
1770.89 5.30678
1771.23 5.14954
1771.56 5.06176
1772.23 4.97168
1772.90 4.92803
1773.56 4.90300
1774.90 4.87553
1777.57 4.84957
1780.24 4.83406
1785.59 4.80977
1790.93 4.78712
1801.62 4.73989
1812.31 4.68704
1833.69 4.55502
1855.06 4.36587
1865.75 4.23539
1876.44 4.06634
1887.13 3.83793
1897.81 3.51161
1903.16 3.28969
1908.50 3.00775
1913.85 2.63886
1919.19 2.14020
1921.86 1.82300
1924.54 1.44915
1927.21 1.01718
1929.88 0.560893
1931.22 0.369389
1931.88 0.304906
1932.55 0.279405
1933.22 0.316210
1933.89 0.452641
1934.22 0.576035
1934.56 0.750099
1934.89 0.989372
1935.22 1.31319
1935.56 1.74757
1935.89 2.32807
1936.23 3.10397
1936.56 4.14488
1936.89 5.55109
1937.23 7.47050
1937.56 10.1272
1937.90 13.8715
1938.23 19.2713
1938.56 27.2887
1938.90 39.6399
1939.23 59.5860
1939.57 93.8068
1939.90 157.237
1940.07 209.721
1940.23 286.196
1940.40 399.645
1940.57 567.745
1940.83 970.326
1941.10 1290.75
1941.37 1097.12
1941.63 728.262
1941.86 503.780
1942.09 361.671
1942.32 271.185
1942.55 211.383
1943.00 140.726
1943.46 102.378
1943.91 79.2157
1944.37 64.0835
1945.28 45.9887
1946.19 35.8358
1947.11 29.4741
1948.02 25.1715
1948.93 22.0943
1950.75 18.0268
1952.58 15.4862
1954.40 13.7624
1956.23 12.5219
1959.87 10.8645
1963.52 9.81300
1967.17 9.08891
1970.82 8.56087
1978.11 7.84343
1985.41 7.37917
1992.71 7.05420
2000.00 6.81391
2016.49 6.44823
2032.98 6.21665
2041.22 6.12973
2049.47 6.05621
2057.71 5.99452
2061.83 5.97360
2062.87 5.97466
2063.90 5.99022
2064.41 6.01756
2064.93 6.09902
2065.18 6.21148
2065.44 6.51388
2065.57 6.90558
2065.64 7.27515
2065.70 7.89118
2065.76 9.07554
2065.80 10.0917
2065.83 11.6810
2065.86 14.3524
2065.89 19.2877
2065.91 23.4223
2065.92 29.5699
2065.94 38.9718
2065.96 54.3015
2065.98 82.6993
2066.00 102.568
2066.02 82.7076
2066.04 54.2000
2066.07 35.5933
2066.09 25.0879
2066.11 19.0830
2066.13 15.4358
2066.15 13.0880
2066.18 11.4998
2066.22 9.56404
2066.26 8.48060
2066.31 7.81621
2066.39 7.08538
2066.48 6.70592
2066.57 6.48852
2066.74 6.25760
2067.10 6.08030
2067.45 6.01401
2068.15 5.96235
2068.85 5.94111
2071.65 5.90784
2077.26 5.87237
2082.86 5.84270
2088.47 5.81560
2099.68 5.76699
2110.89 5.72430
2155.74 5.59280
2200.59 5.49832
2245.44 5.42303
2290.29 5.35812
2312.72 5.32800
2335.14 5.29916
2357.57 5.27230
2368.78 5.26064
2379.99 5.25209
2385.60 5.25030
2391.21 5.25185
2396.81 5.25976
2402.42 5.28133
2405.22 5.30265
2408.02 5.33783
2410.83 5.39901
2413.63 5.51507
2415.03 5.61502
2416.43 5.76946
2417.84 6.02549
2419.24 6.49306
2419.94 6.88686
2420.64 7.48666
2421.34 8.46457
2422.04 10.2147
2422.39 11.6668
2422.74 13.8370
2423.09 17.3120
2423.44 23.3424
2423.79 35.2816
2423.97 46.1282
2424.14 63.9841
2424.32 96.3330
2424.41 123.436
2424.49 163.604
2424.58 227.961
2424.67 335.559
2424.76 533.597
2424.84 905.322
2424.92 1446.57
2425.00 1808.00
2425.08 1447.42
2425.16 906.469
2425.21 656.757
2425.26 488.657
2425.36 291.079
2425.47 190.465
2425.57 133.950
2425.67 99.4901
2425.78 77.0753
2425.98 50.8837
2426.19 36.6734
2426.39 28.1742
2426.80 18.9801
2427.22 14.3606
2427.63 11.7291
2428.04 10.0857
2428.45 8.99109
2429.27 7.66767
2430.10 6.92913
2430.92 6.47501
2431.74 6.17597
2433.39 5.81746
2435.03 5.61850
2436.68 5.49600
2438.32 5.41475
2441.61 5.31581
2444.90 5.25878
2448.19 5.22171
2451.48 5.19536
2458.07 5.15896
2464.65 5.13308
2477.81 5.09305
2490.97 5.05762
2504.14 5.02172
2530.46 4.93843
2556.79 4.82109
2569.95 4.73641
2583.11 4.61766
2589.69 4.53681
2596.28 4.43265
2602.86 4.29208
2609.44 4.09011
2612.73 3.95119
2616.02 3.77204
2619.31 3.53191
2622.60 3.19352
2624.25 2.96679
2625.89 2.68348
2627.54 2.32189
2629.18 1.85327
2630.01 1.57057
2630.83 1.25877
2631.65 0.942134
2632.47 0.714381
2632.89 0.721179
2633.09 0.791641
2633.30 0.933805
2633.50 1.18311
2633.71 1.58919
2633.91 2.23890
2634.12 3.26072
2634.32 4.89603
2634.53 7.55756
2634.74 12.0418
2634.94 19.9453
2635.04 26.2290
2635.15 35.0976
2635.25 47.9734
2635.35 67.0792
2635.46 97.1607
2635.56 146.312
2635.66 230.216
2635.76 374.227
2635.88 645.473
2636.00 864.756
2636.12 741.576
2636.24 495.616
2636.37 307.892
2636.51 205.450
2636.65 147.358
2636.78 112.158
2636.92 89.0390
2637.05 73.1522
2637.32 53.3040
2637.60 41.6531
2637.87 34.2042
2638.41 25.3948
2638.95 20.4659
2639.49 17.3776
2640.04 15.2750
2640.58 13.7654
2641.67 11.7486
2642.75 10.4751
2643.84 9.60139
2644.92 8.96651
2647.09 8.10751
2649.26 7.55496
2651.43 7.16991
2653.60 6.88626
2657.94 6.49602
2662.28 6.24037
2664.45 6.14386
2666.62 6.06515
2667.71 6.03527
2668.79 6.02283
2669.34 6.03808
2669.88 6.11208
2670.15 6.22800
2670.42 6.55775
2670.56 7.00045
2670.63 7.42387
2670.69 8.14304
2670.76 9.56141
2670.80 10.8356
2670.83 12.9020
2670.86 16.5605
2670.88 19.5322
2670.90 23.8803
2670.91 30.5382
2670.93 41.2755
2670.95 59.4996
2670.96 88.6670
2670.98 138.428
2671.00 171.696
2671.02 138.651
2671.04 88.9451
2671.05 57.0536
2671.07 39.1832
2671.09 28.8778
2671.11 22.5768
2671.13 18.5001
2671.14 15.7317
2671.18 12.4121
2671.22 10.4791
2671.25 9.31865
2671.32 7.99970
2671.39 7.31958
2671.46 6.92355
2671.61 6.50341
2671.89 6.17711
2672.17 6.05156
2672.74 5.94914
2673.31 5.90311
2674.45 5.85257
2675.58 5.81860
2680.13 5.72085
2684.67 5.64574
2689.22 5.58328
2698.31 5.48330
2707.40 5.40510
2725.58 5.28575
2743.76 5.19286
2780.13 5.03771
2816.49 4.88582
2852.86 4.70604
2889.22 4.45760
2907.40 4.28394
2925.58 4.05154
2934.68 3.90201
2943.77 3.72086
2948.31 3.61593
2952.86 3.50251
2955.13 3.44679
2957.40 3.40652
2958.54 3.41203
2959.11 3.43573
2959.68 3.49453
2960.24 3.64142
2960.53 3.79614
2960.81 4.08297
2961.10 4.69194
2961.24 5.28510
2961.38 6.33169
2961.45 7.18246
2961.52 8.43497
2961.59 10.3852
2961.66 13.6582
2961.73 19.7611
2961.77 25.0826
2961.81 33.0737
2961.84 46.6599
2961.88 70.3894
2961.89 90.2397
2961.91 119.111
2961.93 161.989
2961.95 221.689
2961.97 355.353
2962.00 440.648
2962.03 355.702
2962.05 222.130
2962.08 141.209
2962.10 94.6708
2962.13 66.3155
2962.15 49.4928
2962.18 38.0856
2962.21 30.6045
2962.26 21.3228
2962.31 15.9525
2962.36 12.6452
2962.46 8.98824
2962.56 7.08549
2962.66 5.99040
2962.76 5.29066
2962.86 4.82436
2963.07 4.25040
2963.27 3.92420
2963.68 3.58177
2964.08 3.41002
2964.49 3.30753
2965.30 3.18721
2966.92 3.05459
2968.55 2.95936
2971.79 2.78531
2975.04 2.60256
2981.53 2.17093
2988.03 1.61256
2991.27 1.27340
2994.52 0.894705
2997.77 0.499085
2999.39 0.318440
3001.01 0.181408
3001.83 0.144636
3002.64 0.142823
3003.45 0.192186
3004.26 0.316444
3005.07 0.551860
3005.88 0.953721
3006.70 1.60965
3007.51 2.66130
3008.32 4.35467
3009.13 7.12384
3009.94 11.7942
3010.75 20.0410
3011.16 26.5493
3011.57 35.6852
3011.97 48.8499
3012.38 68.3575
3012.78 98.4721
3013.19 146.752
3013.60 227.109
3014.00 362.224
3014.50 629.902
3015.00 852.917
3015.50 736.909
3016.00 496.065
3016.48 332.098
3016.97 233.393
3017.45 173.085
3017.94 134.434
3018.42 108.271
3018.90 89.8393
3019.87 66.0938
3020.84 51.8657
3021.80 42.5921
3023.74 31.4846
3025.67 25.2103
3027.61 21.2497
3029.54 18.5484
3031.47 16.6008
3035.34 13.9982
3039.21 12.3515
3043.08 11.2214
3046.95 10.4008
3054.69 9.29347
3058.55 8.90471
3062.42 8.58931
3066.29 8.33459
3068.23 8.23050
3070.16 8.14751
3072.09 8.10284
3073.06 8.11136
3074.03 8.16774
3074.99 8.34009
3075.48 8.53164
3075.96 8.89153
3076.20 9.19688
3076.45 9.66014
3076.69 10.4067
3076.93 11.7089
3077.17 14.3037
3077.29 16.6786
3077.41 20.6080
3077.53 27.7767
3077.59 33.8436
3077.65 42.8500
3077.72 57.4906
3077.78 82.1543
3077.84 127.574
3077.90 215.234
3077.95 340.093
3078.00 420.865
3078.05 337.568
3078.11 213.252
3078.15 140.795
3078.20 97.6000
3078.25 71.4130
3078.29 55.0889
3078.39 36.3923
3078.48 26.7892
3078.57 21.2193
3078.67 17.7840
3078.85 13.9038
3079.04 11.8744
3079.23 10.6931
3079.41 9.94126
3079.60 9.43257
3079.97 8.80479
3080.34 8.44521
3081.09 8.06322
3081.83 7.86698
3082.58 7.74707
3084.07 7.60141
3085.56 7.50802
3087.05 7.43682
3090.03 7.32460
3093.01 7.23242
3096.00 7.15167
3101.96 7.01241
3107.92 6.89418
3113.88 6.79163
3125.81 6.62155
3137.73 6.48558
3149.66 6.37406
3173.51 6.20126
3197.36 6.07292
3209.29 6.02025
3221.21 5.97364
3233.14 5.93256
3245.06 5.89819
3251.03 5.88615
3256.99 5.88622
3259.97 5.90236
3261.46 5.92297
3262.95 5.96440
3264.44 6.05836
3265.19 6.15414
3265.93 6.33019
3266.31 6.47901
3266.68 6.70603
3267.05 7.07660
3267.42 7.73919
3267.61 8.29030
3267.80 9.11184
3267.98 10.4212
3268.17 12.6940
3268.36 17.1956
3268.45 21.2654
3268.54 27.9420
3268.63 39.9742
3268.68 50.0612
3268.73 64.7801
3268.77 88.4356
3268.82 127.184
3268.87 198.216
3268.91 329.623
3268.96 525.388
3269.00 654.115
3269.04 525.869
3269.09 330.232
3269.12 227.749
3269.15 161.535
3269.19 119.298
3269.22 91.4636
3269.29 58.9459
3269.36 41.7161
3269.43 31.6086
3269.49 25.2095
3269.63 17.9365
3269.77 14.0739
3269.90 11.8006
3270.04 10.3519
3270.17 9.37873
3270.44 8.17557
3270.72 7.49627
3270.99 7.07394
3271.26 6.79343
3271.80 6.45485
3272.34 6.26606
3273.43 6.07303
3274.51 5.98017
3275.60 5.92779
3277.77 5.87219
3282.11 5.82497
3286.45 5.80159
3295.14 5.77241
3303.82 5.75044
3321.19 5.71363
3338.55 5.68152
3355.92 5.65248
3373.28 5.62581
3408.02 5.57806
3442.75 5.53607
3477.48 5.49857
3512.21 5.46576
3529.58 5.45535
3533.92 5.45666
3538.26 5.46617
3540.43 5.48142
3542.60 5.52521
3543.69 5.58534
3544.23 5.64477
3544.77 5.75210
3545.32 5.97877
3545.59 6.20070
3545.86 6.59792
3546.13 7.42325
3546.27 8.21634
3546.40 9.58914
3546.54 12.3306
3546.60 14.8451
3546.67 18.9391
3546.74 26.5211
3546.77 32.9008
3546.81 42.5724
3546.84 58.1229
3546.88 85.0043
3546.91 135.454
3546.94 233.313
3546.97 368.845
3547.00 461.385
3547.03 368.999
3547.06 233.507
3547.08 168.765
3547.10 125.915
3547.12 95.4598
3547.14 75.5359
3547.17 50.4033
3547.21 36.7505
3547.25 28.2371
3547.29 22.8601
3547.37 16.4748
3547.44 13.0426
3547.52 10.9933
3547.67 8.77663
3547.83 7.66866
3547.98 7.03744
3548.29 6.38350
3548.60 6.07016
3548.91 5.89722
3549.52 5.72576
3550.75 5.61757
3551.99 5.61387
3553.22 5.68557
3553.83 5.77226
3554.45 5.93688
3555.07 6.29048
3555.37 6.63798
3555.68 7.25746
3555.84 7.76654
3555.99 8.52432
3556.14 9.72237
3556.30 11.7784
3556.45 15.7484
3556.53 19.2803
3556.61 24.9540
3556.68 34.8654
3556.76 54.2982
3556.80 71.8905
3556.84 98.9685
3556.88 144.968
3556.91 220.286
3556.96 349.287
3557.00 435.346
3557.04 349.397
3557.09 220.428
3557.11 161.399
3557.14 122.043
3557.20 74.8791
3557.25 50.6373
3557.31 37.1301
3557.36 28.6739
3557.41 23.2456
3557.52 16.7759
3557.63 13.2701
3557.74 11.1656
3557.96 8.87763
3558.18 7.72429
3558.40 7.06837
3558.83 6.38505
3559.27 6.05406
3559.71 5.86952
3560.58 5.68070
3561.45 5.59041
3562.32 5.54009
3564.07 5.48813
3567.56 5.44777
3571.05 5.43115
3578.03 5.41527
3585.01 5.40642
3591.99 5.40090
3598.97 5.40108
3602.46 5.40835
3605.95 5.43656
