Sn-117(n,tot) ENDF/B-VII.1
296.260 4.84016
296.432 4.88279
296.604 4.95783
296.776 5.10811
296.862 5.24674
296.948 5.47809
297.034 5.90568
297.077 6.26886
297.120 6.82468
297.163 7.73026
297.206 9.32644
297.249 12.4124
297.270 15.0282
297.292 18.7690
297.326 27.2001
297.360 32.8243
297.394 27.2025
297.428 18.7718
297.450 15.0016
297.471 12.3844
297.515 9.30779
297.558 7.71452
297.601 6.81330
297.644 6.25897
297.687 5.89762
297.773 5.47176
297.860 5.24076
297.946 5.10222
298.118 4.95131
298.291 4.87520
298.463 4.83145
298.636 4.80389
298.808 4.78531
299.154 4.76233
299.499 4.74892
300.189 4.73387
300.879 4.72522
301.569 4.71912
302.949 4.70992
305.709 4.69482
308.469 4.68001
313.990 4.64646
319.510 4.60310
325.031 4.54099
327.791 4.49685
330.551 4.43654
333.312 4.34660
334.692 4.28143
336.072 4.19231
336.762 4.13404
337.452 4.06256
338.142 3.97346
338.832 3.86210
339.177 3.79806
339.522 3.73202
339.867 3.67553
340.212 3.66676
340.385 3.71452
340.557 3.84587
340.730 4.15518
340.902 4.88016
340.989 5.57996
341.075 6.73284
341.161 8.74449
341.247 12.5382
341.291 15.7651
341.334 20.6343
341.377 28.3912
341.398 34.0870
341.420 41.6421
341.442 52.0190
341.463 66.6588
341.485 88.1002
341.506 120.795
341.528 174.067
341.549 266.245
341.560 338.919
341.571 440.425
341.582 583.966
341.592 783.608
341.611 1282.80
341.630 1642.08
341.649 1346.37
341.668 863.082
341.683 588.938
341.699 416.395
341.714 307.010
341.730 235.128
341.761 151.080
341.792 106.249
341.823 79.6736
341.854 62.6369
341.916 42.7920
341.978 32.0438
342.040 25.5249
342.102 21.2457
342.164 18.2722
342.288 14.4713
342.411 12.2002
342.535 10.7145
342.659 9.68054
342.907 8.35166
343.155 7.54594
343.403 7.01078
343.651 6.63173
344.147 6.13305
344.643 5.82067
345.138 5.60650
345.634 5.44991
346.626 5.23382
347.617 5.08798
349.601 4.88914
350.592 4.81032
351.584 4.73595
352.576 4.66159
353.567 4.58484
354.063 4.54664
354.559 4.51210
355.055 4.49042
355.550 4.50900
355.798 4.55664
356.046 4.66182
356.294 4.88455
356.542 5.37237
356.666 5.82591
356.790 6.55544
356.914 7.79753
357.038 10.0804
357.162 14.7983
357.224 19.1967
357.286 26.4924
357.348 39.7208
357.379 50.6239
357.410 66.7254
357.441 91.5869
357.472 131.982
357.487 161.740
357.503 201.055
357.518 253.233
357.534 321.398
357.567 525.436
357.600 672.400
357.617 640.947
357.633 552.383
357.667 355.889
357.687 266.977
357.708 204.045
357.749 128.342
357.791 88.1250
357.832 64.7887
357.873 50.1763
357.914 40.4513
357.997 28.7202
358.080 22.1583
358.162 18.1094
358.328 13.5344
358.493 11.1116
358.658 9.65730
358.823 8.70483
358.989 8.04184
359.319 7.19101
359.650 6.67648
359.980 6.33560
360.310 6.09475
360.971 5.77845
361.632 5.58067
362.293 5.44514
362.954 5.34614
364.276 5.20997
365.598 5.11924
366.920 5.05309
368.242 5.00172
370.886 4.92450
373.530 4.86611
378.817 4.77402
384.105 4.69151
389.392 4.60066
392.036 4.54500
393.358 4.51228
394.680 4.47464
396.002 4.43054
396.663 4.40619
397.324 4.38252
397.654 4.37323
397.985 4.36924
398.315 4.37796
398.646 4.41888
398.811 4.46677
398.976 4.55284
399.142 4.71300
399.307 5.03134
399.472 5.74219
399.555 6.44578
399.637 7.67937
399.720 10.0767
399.761 12.1892
399.802 15.5142
399.844 21.1022
399.885 31.3149
399.926 51.9764
399.947 70.2534
399.968 97.2767
399.999 157.130
400.030 200.499
400.061 165.451
400.092 107.679
400.113 80.8011
400.133 62.0083
400.173 39.7419
400.213 28.0933
400.253 21.3999
400.293 17.2270
400.333 14.4698
400.413 11.1560
400.494 9.30743
400.574 8.16811
400.734 6.87984
400.895 6.19651
401.055 5.78441
401.216 5.51315
401.376 5.32285
401.697 5.07552
402.018 4.92237
402.660 4.74107
403.302 4.63346
403.944 4.55805
405.228 4.44855
407.796 4.27647
410.364 4.09328
411.648 3.98303
412.932 3.85297
414.216 3.69733
415.500 3.51462
416.142 3.41880
416.784 3.33400
417.426 3.29490
418.068 3.40355
418.389 3.59926
418.710 4.00700
419.031 4.84682
419.352 6.65725
419.512 8.32584
419.673 10.9975
419.833 15.5159
419.914 18.9838
419.994 23.7673
420.074 30.5819
420.154 40.6298
420.235 56.1929
420.315 81.7373
420.395 127.303
420.435 164.202
420.475 217.821
420.516 298.866
420.556 426.833
420.596 637.426
420.636 989.075
420.683 1626.84
420.730 2091.25
420.777 1720.67
420.824 1106.40
420.862 766.262
420.899 548.228
420.937 407.839
420.974 314.657
421.049 204.086
421.124 144.325
421.199 108.574
421.274 85.5007
421.424 58.4353
421.573 43.6638
421.723 34.6703
421.873 28.7527
422.023 24.6380
422.323 19.4540
422.622 16.6328
422.772 15.9591
422.922 16.1603
422.997 17.0399
423.072 19.3404
423.109 21.7008
423.147 25.7917
423.184 33.3442
423.221 47.6625
423.256 68.7239
423.290 82.7213
423.324 68.4620
423.359 47.1349
423.393 33.2710
423.428 25.5356
423.463 21.0419
423.498 18.2732
423.567 15.1809
423.637 13.5611
423.706 12.5767
423.776 11.9102
423.915 11.0411
424.193 10.0440
424.470 9.41726
425.026 8.58541
425.582 8.02537
426.694 7.29609
427.806 6.83729
428.917 6.52108
430.029 6.28962
432.253 5.97246
434.476 5.76369
436.699 5.61390
441.146 5.40604
445.593 5.25409
447.817 5.18371
450.040 5.10875
452.264 5.01871
453.375 4.96210
454.487 4.89217
455.043 4.85037
455.599 4.80330
456.155 4.75202
456.711 4.70385
456.989 4.68909
457.267 4.69354
457.544 4.74400
457.822 4.91131
457.961 5.09457
458.100 5.41677
458.239 6.00786
458.378 7.17209
458.517 9.75328
458.587 12.2956
458.656 16.7208
458.726 25.2593
458.760 32.7311
458.795 44.3513
458.830 63.6862
458.865 98.2436
458.882 126.228
458.899 166.021
458.917 224.223
458.934 308.096
458.962 504.746
458.990 648.267
459.018 534.565
459.046 345.380
459.075 217.962
459.103 146.089
459.132 104.376
459.161 78.7387
459.189 61.9286
459.218 50.4336
459.275 36.1130
459.333 27.8675
459.390 22.6891
459.505 16.7426
459.619 13.5492
459.734 11.6184
459.849 10.3491
459.963 9.46275
460.192 8.32388
460.422 7.63567
460.651 7.18086
460.880 6.86068
461.339 6.44292
461.797 6.18456
462.256 6.00975
462.714 5.88379
463.631 5.71426
464.548 5.60497
465.466 5.52811
466.383 5.47069
468.217 5.38952
470.051 5.33379
473.719 5.25971
477.387 5.21058
481.056 5.17432
484.724 5.14604
486.558 5.13509
487.475 5.13432
487.934 5.14829
488.163 5.19479
488.277 5.29755
488.335 5.44899
488.363 5.59786
488.392 5.83976
488.426 6.26999
488.460 6.55667
488.494 6.26965
488.528 5.83903
488.573 5.50319
488.618 5.34584
488.707 5.22113
488.887 5.15474
489.245 5.12779
489.962 5.11603
491.396 5.10622
494.264 5.09161
500.000 5.06735
506.568 5.04459
513.136 5.02597
516.420 5.01835
519.704 5.01296
521.346 5.01253
522.988 5.01775
523.809 5.02766
524.219 5.03810
524.630 5.05741
525.040 5.09829
525.245 5.13811
525.451 5.20848
525.553 5.26591
525.656 5.35070
525.758 5.48343
525.861 5.70805
525.964 6.13253
526.015 6.50170
526.066 7.08077
526.118 8.05794
526.169 9.87342
526.195 11.4061
526.220 13.6865
526.246 17.2050
526.271 22.6068
526.306 33.1621
526.340 40.1956
526.374 33.1632
526.409 22.6083
526.433 17.4811
526.457 14.0582
526.481 11.7742
526.505 10.2142
526.553 8.32290
526.601 7.28383
526.649 6.65968
526.697 6.25800
526.793 5.79194
526.889 5.54321
526.985 5.39544
527.177 5.23649
527.369 5.15751
527.560 5.11288
527.944 5.06744
528.328 5.04685
528.712 5.03704
529.480 5.03387
530.248 5.04978
530.632 5.07023
531.016 5.10959
531.208 5.14315
531.400 5.19424
531.592 5.27702
531.784 5.42325
531.880 5.54234
531.976 5.71792
532.072 5.99188
532.167 6.45253
532.263 7.31650
532.311 8.06118
532.359 9.21834
532.407 11.1447
532.455 14.6506
532.479 17.5418
532.503 21.7739
532.527 28.1140
532.551 37.5587
532.586 57.1277
532.620 70.1214
532.654 57.0707
532.689 37.5632
532.710 28.9411
532.731 22.9396
532.774 15.8013
532.817 12.0765
532.859 9.95054
532.902 8.64021
532.944 7.78133
533.030 6.76674
533.115 6.21575
533.200 5.88453
533.370 5.52392
533.541 5.34243
533.711 5.23844
533.882 5.17332
534.052 5.12982
534.393 5.07697
534.734 5.04717
535.415 5.01611
536.097 5.00068
536.779 4.99158
538.142 4.98115
540.869 4.97060
543.595 4.96417
546.322 4.95945
549.048 4.95676
550.412 4.95750
551.775 4.96376
552.457 4.97425
552.797 4.98510
553.138 5.00499
553.479 5.04684
553.650 5.08731
553.820 5.15830
553.990 5.29987
554.076 5.43015
554.161 5.64714
554.246 6.04717
554.289 6.38611
554.331 6.90362
554.374 7.74405
554.416 9.21851
554.459 12.0493
554.480 14.4333
554.502 17.8434
554.536 25.5974
554.570 30.7479
554.604 25.5749
554.639 17.8454
554.675 12.6780
554.711 9.87659
554.747 8.30177
554.783 7.35624
554.820 6.75248
554.856 6.34648
554.928 5.85452
555.001 5.58073
555.073 5.41346
555.218 5.22862
555.363 5.13432
555.507 5.07982
555.797 5.02247
556.087 4.99438
556.376 4.97847
556.955 4.96182
558.114 4.94854
559.272 4.94277
561.588 4.93671
563.905 4.93291
566.222 4.93033
568.538 4.93001
569.697 4.93260
570.855 4.94281
571.434 4.95809
571.724 4.97345
572.013 5.00120
572.303 5.05878
572.448 5.11388
572.592 5.20958
572.737 5.39761
572.810 5.56799
572.882 5.84707
572.954 6.34884
572.991 6.76310
573.027 7.37929
573.063 8.34455
573.099 9.95257
573.135 12.8135
573.172 18.0706
573.206 25.9729
573.240 31.2206
573.274 25.9518
573.309 18.0750
573.338 13.5798
573.367 10.8425
573.396 9.15480
573.426 8.07400
573.484 6.83845
573.543 6.20056
573.601 5.83147
573.660 5.60066
573.777 5.33950
573.894 5.20323
574.011 5.12350
574.245 5.03862
574.479 4.99673
574.713 4.97296
575.181 4.94820
576.118 4.92900
577.054 4.92115
578.927 4.91297
579.864 4.90845
580.332 4.90277
580.566 4.89286
580.683 4.87387
580.741 4.83689
580.771 4.76557
580.785 4.63401
580.793 4.41297
580.796 4.12672
580.798 4.16599
580.799 6.23149
580.800 18.7759
580.800 50.7944
580.800 117.050
580.800 202.317
580.800 380.188
580.800 808.093
580.800 665.627
580.800 432.816
580.800 237.718
580.800 146.736
580.800 50.3134
580.801 19.4067
580.802 10.4550
580.803 7.04562
580.806 5.83614
580.812 5.33612
580.823 5.11316
580.847 5.00980
580.893 4.95988
580.987 4.93526
581.173 4.92283
581.546 4.91618
582.291 4.91201
583.783 4.90835
586.765 4.90371
592.731 4.89628
604.661 4.88311
616.592 4.87093
622.557 4.86544
625.539 4.86418
627.031 4.86888
627.404 4.87454
627.776 4.89020
627.963 4.91048
628.149 4.96112
628.242 5.02052
628.336 5.15072
628.382 5.28188
628.429 5.51905
628.475 5.99601
628.499 6.41628
628.522 7.04029
628.556 8.35139
628.590 9.22231
628.624 8.34771
628.658 7.04077
628.693 6.18274
628.728 5.71060
628.763 5.44215
628.798 5.28003
628.869 5.10499
628.939 5.01922
629.079 4.94178
629.219 4.90915
629.500 4.88267
629.780 4.87233
630.902 4.86085
633.147 4.85611
637.635 4.85226
639.879 4.85169
642.123 4.85413
643.245 4.85933
644.367 4.87562
644.929 4.89855
645.209 4.92119
645.490 4.96176
645.770 5.04536
645.910 5.12506
646.051 5.26293
646.191 5.53293
646.261 5.77649
646.331 6.17383
646.401 6.88542
646.436 7.46994
646.471 8.33207
646.506 9.67635
646.541 11.8861
646.577 15.7718
646.612 22.7841
646.646 33.5699
646.680 40.7335
646.714 33.5335
646.749 22.7806
646.771 17.7443
646.794 14.3330
646.840 10.4094
646.886 8.42835
646.931 7.32593
646.977 6.65549
647.022 6.22190
647.114 5.71501
647.205 5.44227
647.296 5.27948
647.479 5.10352
647.661 5.01550
647.844 4.96534
648.209 4.91323
648.574 4.88811
648.939 4.87409
649.669 4.85982
651.130 4.84972
652.590 4.84767
654.050 4.85111
654.780 4.85645
655.511 4.86733
656.241 4.89179
656.606 4.91642
656.971 4.96110
657.153 4.99838
657.336 5.05457
657.519 5.14496
657.701 5.30368
657.884 5.62165
657.975 5.91579
658.066 6.40789
658.157 7.32420
658.203 8.10705
658.249 9.31350
658.294 11.3044
658.340 14.8606
658.386 21.8968
658.408 27.9981
658.431 36.9375
658.466 56.2450
658.500 69.0734
658.535 56.1909
658.569 36.9445
658.595 26.8461
658.622 20.3795
658.648 16.2186
658.675 13.4659
658.728 10.2125
658.781 8.47924
658.834 7.45562
658.887 6.80669
658.992 6.06274
659.098 5.66982
659.204 5.43805
659.310 5.29014
659.416 5.19014
659.628 5.06728
659.839 4.99763
660.263 4.92553
660.686 4.89076
661.110 4.87126
661.957 4.85104
662.804 4.84102
663.651 4.83511
665.345 4.82827
668.732 4.82108
672.120 4.81638
675.508 4.81269
678.896 4.81045
680.590 4.81097
682.284 4.81604
683.131 4.82469
683.978 4.85031
684.401 4.88555
684.613 4.91996
684.825 4.98090
685.036 5.10445
685.142 5.22016
685.248 5.41635
685.354 5.78911
685.407 6.11447
685.460 6.62709
685.513 7.49984
685.566 9.13532
685.592 10.5303
685.619 12.6271
685.645 15.9040
685.672 21.0117
685.706 30.7644
685.740 37.2456
685.774 30.7360
685.809 21.0141
685.842 14.8773
685.875 11.4063
685.909 9.38333
685.942 8.13704
685.976 7.32634
686.009 6.77365
686.076 6.09458
686.143 5.71107
686.210 5.47508
686.343 5.21214
686.477 5.07693
686.610 4.99854
686.878 4.91582
687.145 4.87535
687.412 4.85253
687.947 4.82897
689.016 4.81117
690.085 4.80462
691.154 4.80201
692.224 4.80278
692.758 4.80596
693.293 4.81589
693.560 4.82928
693.827 4.86404
693.961 4.90693
694.095 5.00789
694.162 5.11873
694.228 5.34164
694.262 5.54579
694.295 5.87780
694.329 6.44900
694.362 7.45812
694.396 9.05810
694.430 10.1212
694.464 9.05366
694.498 7.45891
694.527 6.54526
694.557 5.99224
694.586 5.65077
694.615 5.43258
694.674 5.18406
694.732 5.05583
694.849 4.93575
694.966 4.88382
695.200 4.84164
695.434 4.82610
695.902 4.81749
696.369 4.82107
696.837 4.83688
697.305 4.88514
697.539 4.94934
697.656 5.01006
697.773 5.11385
697.890 5.31320
697.948 5.48936
698.007 5.76965
698.065 6.25453
698.124 7.18868
698.153 8.00732
698.182 9.27209
698.211 11.3095
698.241 14.6281
698.275 20.5264
698.310 24.4570
698.345 20.5276
698.379 14.6295
698.408 11.3642
698.437 9.33888
698.465 8.07083
698.494 7.24930
698.551 6.30031
698.608 5.80388
698.665 5.51468
698.722 5.33301
698.836 5.12661
698.951 5.01854
699.065 4.95522
699.293 4.88784
699.750 4.83624
700.207 4.81770
701.121 4.80651
702.035 4.80842
702.949 4.82279
703.406 4.83939
703.863 4.87074
704.320 4.93801
704.549 5.00403
704.777 5.12147
704.891 5.21779
705.006 5.36065
705.120 5.58587
705.234 5.96993
705.348 6.70577
705.406 7.35385
705.463 8.38453
705.520 10.1587
705.577 13.5574
705.605 16.5186
705.634 21.0662
705.663 28.3683
705.691 40.1233
705.726 61.3208
705.760 75.4499
705.795 61.3329
705.829 40.1384
705.870 24.8047
705.911 17.0522
705.951 12.9146
705.992 10.5175
706.033 9.02476
706.074 8.03907
706.155 6.86725
706.237 6.22548
706.318 5.83835
706.482 5.41480
706.645 5.20077
706.808 5.07800
706.971 5.00106
707.134 4.94965
707.460 4.88725
707.787 4.85217
708.439 4.81588
709.091 4.79810
709.744 4.78781
711.049 4.77636
713.659 4.76524
716.268 4.75839
721.488 4.74737
726.708 4.73674
737.147 4.71323
747.587 4.68394
758.026 4.64438
763.246 4.61810
768.465 4.58454
773.685 4.53886
776.295 4.50837
778.905 4.46920
781.515 4.41531
782.820 4.37900
